"","date","VEEV"
"86","2014-02-19",35.900002
"87","2014-02-20",35.869999
"88","2014-02-21",35.049999
"89","2014-02-24",35.169998
"90","2014-02-25",35
"91","2014-02-26",35.169998
"92","2014-02-27",35.849998
"93","2014-02-28",35.299999
"94","2014-03-03",35.990002
"95","2014-03-04",37.799999
"96","2014-03-05",34.759998
"97","2014-03-06",34.049999
"98","2014-03-07",32.43
"99","2014-03-10",33.77
"100","2014-03-11",32.970001
"101","2014-03-12",33.290001
"102","2014-03-13",32.57
"103","2014-03-14",32.259998
"104","2014-03-17",33.099998
"105","2014-03-18",33.779999
"106","2014-03-19",32.82
"107","2014-03-20",31.74
"108","2014-03-21",30.110001
"109","2014-03-24",27.389999
"110","2014-03-25",27.27
"111","2014-03-26",26.27
"112","2014-03-27",26
"113","2014-03-28",26.91
"114","2014-03-31",26.700001
"115","2014-04-01",26.290001
"116","2014-04-02",26.389999
"117","2014-04-03",24.73
"118","2014-04-04",23.1
"119","2014-04-07",23.049999
"120","2014-04-08",23.42
"121","2014-04-09",24.139999
"122","2014-04-10",23.26
"123","2014-04-11",21.9
"124","2014-04-14",21.9
"125","2014-04-15",22.15
"126","2014-04-16",22.629999
"127","2014-04-17",22.549999
"128","2014-04-21",22.07
"129","2014-04-22",23.16
"130","2014-04-23",22.15
"131","2014-04-24",20.99
"132","2014-04-25",19.74
"133","2014-04-28",18.870001
"134","2014-04-29",18.700001
"135","2014-04-30",19.209999
"136","2014-05-01",19.610001
"137","2014-05-02",19.889999
"138","2014-05-05",19.67
"139","2014-05-06",19.299999
"140","2014-05-07",17.870001
"141","2014-05-08",17.91
"142","2014-05-09",18.23
"143","2014-05-12",19.040001
"144","2014-05-13",18.35
"145","2014-05-14",18.219999
"146","2014-05-15",18.68
"147","2014-05-16",19.34
"148","2014-05-19",19.209999
"149","2014-05-20",19.9
"150","2014-05-21",19.780001
"151","2014-05-22",20.110001
"152","2014-05-23",21.16
"153","2014-05-27",21.1
"154","2014-05-28",21.889999
"155","2014-05-29",22.040001
"156","2014-05-30",20.959999
"157","2014-06-02",19.85
"158","2014-06-03",20.059999
"159","2014-06-04",19.799999
"160","2014-06-05",20.75
"161","2014-06-06",21.15
"162","2014-06-09",21.5
"163","2014-06-10",21.360001
"164","2014-06-11",21.73
"165","2014-06-12",22.030001
"166","2014-06-13",21.309999
"167","2014-06-16",23.719999
"168","2014-06-17",24.52
"169","2014-06-18",24.9
"170","2014-06-19",24.82
"171","2014-06-20",24.75
"172","2014-06-23",24.52
"173","2014-06-24",24.780001
"174","2014-06-25",24.309999
"175","2014-06-26",24.209999
"176","2014-06-27",24.83
"177","2014-06-30",25.450001
"178","2014-07-01",26.209999
"179","2014-07-02",25.23
"180","2014-07-03",24.959999
"181","2014-07-07",24.870001
"182","2014-07-08",24.299999
"183","2014-07-09",24.01
"184","2014-07-10",24.33
"185","2014-07-11",24.41
"186","2014-07-14",24.610001
"187","2014-07-15",23.379999
"188","2014-07-16",23.969999
"189","2014-07-17",23.74
"190","2014-07-18",24.52
"191","2014-07-21",24.74
"192","2014-07-22",24.370001
"193","2014-07-23",23.719999
"194","2014-07-24",24.379999
"195","2014-07-25",23.59
"196","2014-07-28",23.57
"197","2014-07-29",23.690001
"198","2014-07-30",24.1
"199","2014-07-31",23.799999
"200","2014-08-01",22.5
"201","2014-08-04",23.23
"202","2014-08-05",23.34
"203","2014-08-06",22.65
"204","2014-08-07",22.59
"205","2014-08-08",22.18
"206","2014-08-11",22.98
"207","2014-08-12",22.84
"208","2014-08-13",22.85
"209","2014-08-14",22.860001
"210","2014-08-15",22.07
"211","2014-08-18",22.58
"212","2014-08-19",22.129999
"213","2014-08-20",21.92
"214","2014-08-21",22.65
"215","2014-08-22",24.42
"216","2014-08-25",24.6
"217","2014-08-26",24.940001
"218","2014-08-27",25.209999
"219","2014-08-28",24.959999
"220","2014-08-29",29.969999
"221","2014-09-02",29.459999
"222","2014-09-03",28.85
"223","2014-09-04",30.16
"224","2014-09-05",29.73
"225","2014-09-08",29.85
"226","2014-09-09",29.5
"227","2014-09-10",30.709999
"228","2014-09-11",31.16
"229","2014-09-12",31.559999
"230","2014-09-15",30.23
"231","2014-09-16",29.610001
"232","2014-09-17",29.18
"233","2014-09-18",29.34
"234","2014-09-19",28.98
"235","2014-09-22",29.049999
"236","2014-09-23",29.190001
"237","2014-09-24",28.83
"238","2014-09-25",28.639999
"239","2014-09-26",28.74
"240","2014-09-29",28.889999
"241","2014-09-30",28.17
"242","2014-10-01",27.42
"243","2014-10-02",27.049999
"244","2014-10-03",27.469999
"245","2014-10-06",26.360001
"246","2014-10-07",25.719999
"247","2014-10-08",26
"248","2014-10-09",25.469999
"249","2014-10-10",25.35
"250","2014-10-13",25.450001
"251","2014-10-14",25.77
"252","2014-10-15",26.6
"253","2014-10-16",27.82
"254","2014-10-17",28.1
"255","2014-10-20",28.309999
"256","2014-10-21",28.530001
"257","2014-10-22",27.75
"258","2014-10-23",27.99
"259","2014-10-24",28.02
"260","2014-10-27",28.83
"261","2014-10-28",28.950001
"262","2014-10-29",28.209999
"263","2014-10-30",28.790001
"264","2014-10-31",29.780001
"265","2014-11-03",28.709999
"266","2014-11-04",28.370001
"267","2014-11-05",28.059999
"268","2014-11-06",27.74
"269","2014-11-07",28.43
"270","2014-11-10",28.67
"271","2014-11-11",28.549999
"272","2014-11-12",28.780001
"273","2014-11-13",28.379999
"274","2014-11-14",28
"275","2014-11-17",27.57
"276","2014-11-18",28.209999
"277","2014-11-19",27.35
"278","2014-11-20",27.83
"279","2014-11-21",28
"280","2014-11-24",28.700001
"281","2014-11-25",28.84
"282","2014-11-26",32.380001
"283","2014-11-28",32.849998
"284","2014-12-01",31.16
"285","2014-12-02",31.42
"286","2014-12-03",30.25
"287","2014-12-04",31.52
"288","2014-12-05",30.969999
"289","2014-12-08",30.540001
"290","2014-12-09",30.73
"291","2014-12-10",28.879999
"292","2014-12-11",28.68
"293","2014-12-12",28.59
"294","2014-12-15",26.82
"295","2014-12-16",26.18
"296","2014-12-17",26.860001
"297","2014-12-18",28.02
"298","2014-12-19",27.690001
"299","2014-12-22",27.700001
"300","2014-12-23",26.629999
"301","2014-12-24",26.879999
"302","2014-12-26",26.780001
"303","2014-12-29",26.700001
"304","2014-12-30",26.139999
"305","2014-12-31",26.41
"306","2015-01-02",26.23
"307","2015-01-05",26.23
"308","2015-01-06",27.120001
"309","2015-01-07",27.17
"310","2015-01-08",28.389999
"311","2015-01-09",28.790001
"312","2015-01-12",29.120001
"313","2015-01-13",29.09
"314","2015-01-14",28.719999
"315","2015-01-15",28.09
"316","2015-01-16",28.07
"317","2015-01-20",28
"318","2015-01-21",28.48
"319","2015-01-22",28.51
"320","2015-01-23",29.299999
"321","2015-01-26",29.84
"322","2015-01-27",29.370001
"323","2015-01-28",28.98
"324","2015-01-29",29.129999
"325","2015-01-30",28.76
"326","2015-02-02",28.549999
"327","2015-02-03",29.469999
"328","2015-02-04",30
"329","2015-02-05",30.08
"330","2015-02-06",30.16
"331","2015-02-09",29.799999
"332","2015-02-10",30.049999
"333","2015-02-11",29.91
"334","2015-02-12",29.950001
"335","2015-02-13",30.120001
"336","2015-02-17",29.9
"337","2015-02-18",31
"338","2015-02-19",30.85
"339","2015-02-20",30.58
"340","2015-02-23",29.99
"341","2015-02-24",29.93
"342","2015-02-25",30.299999
"343","2015-02-26",31.459999
"344","2015-02-27",30.870001
"345","2015-03-02",30.99
"346","2015-03-03",32.689999
"347","2015-03-04",25.719999
"348","2015-03-05",24.73
"349","2015-03-06",24.629999
"350","2015-03-09",24.809999
"351","2015-03-10",24.26
"352","2015-03-11",24.4
"353","2015-03-12",24.959999
"354","2015-03-13",24.860001
"355","2015-03-16",24.93
"356","2015-03-17",27.73
"357","2015-03-18",27.48
"358","2015-03-19",27.93
"359","2015-03-20",27.280001
"360","2015-03-23",26.370001
"361","2015-03-24",27.24
"362","2015-03-25",25.700001
"363","2015-03-26",25.35
"364","2015-03-27",25.459999
"365","2015-03-30",25.440001
"366","2015-03-31",25.530001
"367","2015-04-01",25
"368","2015-04-02",25.15
"369","2015-04-06",25.68
"370","2015-04-07",26.07
"371","2015-04-08",26.540001
"372","2015-04-09",26.639999
"373","2015-04-10",26.690001
"374","2015-04-13",26.58
"375","2015-04-14",26.209999
"376","2015-04-15",27.02
"377","2015-04-16",27.18
"378","2015-04-17",26.42
"379","2015-04-20",26.75
"380","2015-04-21",26.84
"381","2015-04-22",27.120001
"382","2015-04-23",27.41
"383","2015-04-24",27.17
"384","2015-04-27",26.790001
"385","2015-04-28",27.26
"386","2015-04-29",27.139999
"387","2015-04-30",26.549999
"388","2015-05-01",26.99
"389","2015-05-04",27.27
"390","2015-05-05",26.459999
"391","2015-05-06",27.129999
"392","2015-05-07",27
"393","2015-05-08",27.23
"394","2015-05-11",27.530001
"395","2015-05-12",27.040001
"396","2015-05-13",26.91
"397","2015-05-14",27.51
"398","2015-05-15",27.200001
"399","2015-05-18",27.969999
"400","2015-05-19",27.389999
"401","2015-05-20",27.76
"402","2015-05-21",27.940001
"403","2015-05-22",27.9
"404","2015-05-26",28.57
"405","2015-05-27",27.790001
"406","2015-05-28",29
"407","2015-05-29",27.120001
"408","2015-06-01",26.42
"409","2015-06-02",26.969999
"410","2015-06-03",27.73
"411","2015-06-04",27.440001
"412","2015-06-05",27.620001
"413","2015-06-08",26.99
"414","2015-06-09",26.309999
"415","2015-06-10",26.41
"416","2015-06-11",27.26
"417","2015-06-12",26.610001
"418","2015-06-15",27.07
"419","2015-06-16",26.690001
"420","2015-06-17",27.139999
"421","2015-06-18",27.299999
"422","2015-06-19",26.860001
"423","2015-06-22",27.33
"424","2015-06-23",28.33
"425","2015-06-24",27.940001
"426","2015-06-25",28.15
"427","2015-06-26",28.5
"428","2015-06-29",28
"429","2015-06-30",28.030001
"430","2015-07-01",28.26
"431","2015-07-02",28.09
"432","2015-07-06",27.92
"433","2015-07-07",28.379999
"434","2015-07-08",27.85
"435","2015-07-09",27.99
"436","2015-07-10",28.1
"437","2015-07-13",28.32
"438","2015-07-14",28.92
"439","2015-07-15",28.75
"440","2015-07-16",28.780001
"441","2015-07-17",28.24
"442","2015-07-20",27.85
"443","2015-07-21",27.51
"444","2015-07-22",27.290001
"445","2015-07-23",27.709999
"446","2015-07-24",27.540001
"447","2015-07-27",26.93
"448","2015-07-28",27.1
"449","2015-07-29",27.030001
"450","2015-07-30",26.700001
"451","2015-07-31",26.92
"452","2015-08-03",26.290001
"453","2015-08-04",26.07
"454","2015-08-05",26.41
"455","2015-08-06",25.450001
"456","2015-08-07",25.629999
"457","2015-08-10",26.07
"458","2015-08-11",25.52
"459","2015-08-12",25.17
"460","2015-08-13",25.16
"461","2015-08-14",25.23
"462","2015-08-17",25.49
"463","2015-08-18",25.35
"464","2015-08-19",25.299999
"465","2015-08-20",24.49
"466","2015-08-21",24.25
"467","2015-08-24",23.370001
"468","2015-08-25",23.09
"469","2015-08-26",23.51
"470","2015-08-27",24.16
"471","2015-08-28",26.440001
"472","2015-08-31",25.9
"473","2015-09-01",24.690001
"474","2015-09-02",24.75
"475","2015-09-03",24.610001
"476","2015-09-04",24.76
"477","2015-09-08",25.469999
"478","2015-09-09",25.25
"479","2015-09-10",25.48
"480","2015-09-11",25.549999
"481","2015-09-14",25.610001
"482","2015-09-15",26.110001
"483","2015-09-16",26.360001
"484","2015-09-17",26.51
"485","2015-09-18",26.51
"486","2015-09-21",26.530001
"487","2015-09-22",25.809999
"488","2015-09-23",25.09
"489","2015-09-24",24.6
"490","2015-09-25",24.18
"491","2015-09-28",23.25
"492","2015-09-29",22.83
"493","2015-09-30",23.41
"494","2015-10-01",23.4
"495","2015-10-02",24.200001
"496","2015-10-05",24.360001
"497","2015-10-06",24.530001
"498","2015-10-07",25.08
"499","2015-10-08",25.219999
"500","2015-10-09",25.780001
"501","2015-10-12",25.379999
"502","2015-10-13",24.690001
"503","2015-10-14",24.610001
"504","2015-10-15",25.51
"505","2015-10-16",25.91
"506","2015-10-19",26.059999
"507","2015-10-20",25.75
"508","2015-10-21",24.93
"509","2015-10-22",24.379999
"510","2015-10-23",25.280001
"511","2015-10-26",25.209999
"512","2015-10-27",25.190001
"513","2015-10-28",25.98
"514","2015-10-29",25.309999
"515","2015-10-30",25.370001
"516","2015-11-02",25.77
"517","2015-11-03",26.27
"518","2015-11-04",26.35
"519","2015-11-05",26.25
"520","2015-11-06",27.120001
"521","2015-11-09",27.049999
"522","2015-11-10",26.76
"523","2015-11-11",26.629999
"524","2015-11-12",26.549999
"525","2015-11-13",26.58
"526","2015-11-16",27
"527","2015-11-17",27.459999
"528","2015-11-18",27.620001
"529","2015-11-19",27.26
"530","2015-11-20",27.280001
"531","2015-11-23",27.219999
"532","2015-11-24",27.360001
"533","2015-11-25",28.73
"534","2015-11-27",28.790001
"535","2015-11-30",28.860001
"536","2015-12-01",27.76
"537","2015-12-02",28.24
"538","2015-12-03",27.24
"539","2015-12-04",27.5
"540","2015-12-07",27.24
"541","2015-12-08",27.129999
"542","2015-12-09",26.690001
"543","2015-12-10",26.9
"544","2015-12-11",26.26
"545","2015-12-14",26.719999
"546","2015-12-15",27.379999
"547","2015-12-16",28.25
"548","2015-12-17",27.879999
"549","2015-12-18",27.860001
"550","2015-12-21",28.02
"551","2015-12-22",28.120001
"552","2015-12-23",28.99
"553","2015-12-24",28.889999
"554","2015-12-28",28.73
"555","2015-12-29",28.940001
"556","2015-12-30",28.950001
"557","2015-12-31",28.85
"558","2016-01-04",28.690001
"559","2016-01-05",28.99
"560","2016-01-06",28.1
"561","2016-01-07",26.290001
"562","2016-01-08",25.629999
"563","2016-01-11",25.23
"564","2016-01-12",25.360001
"565","2016-01-13",24.34
"566","2016-01-14",24.969999
"567","2016-01-15",24.43
"568","2016-01-19",24.01
"569","2016-01-20",24.17
"570","2016-01-21",24.719999
"571","2016-01-22",25.41
"572","2016-01-25",24.450001
"573","2016-01-26",24.299999
"574","2016-01-27",23.940001
"575","2016-01-28",23.059999
"576","2016-01-29",24.1
"577","2016-02-01",24.35
"578","2016-02-02",23.33
"579","2016-02-03",23.5
"580","2016-02-04",24.25
"581","2016-02-05",22.450001
"582","2016-02-08",21.110001
"583","2016-02-09",21.1
"584","2016-02-10",20.84
"585","2016-02-11",20.610001
"586","2016-02-12",20.82
"587","2016-02-16",21.67
"588","2016-02-17",22.639999
"589","2016-02-18",22.120001
"590","2016-02-19",22.129999
"591","2016-02-22",22.620001
"592","2016-02-23",22.290001
"593","2016-02-24",22.639999
"594","2016-02-25",22.969999
"595","2016-02-26",23.360001
"596","2016-02-29",24.290001
"597","2016-03-01",25.08
"598","2016-03-02",25.76
"599","2016-03-03",25.700001
"600","2016-03-04",26.74
"601","2016-03-07",27.34
"602","2016-03-08",26.629999
"603","2016-03-09",26.9
"604","2016-03-10",26.110001
"605","2016-03-11",26.73
"606","2016-03-14",26.639999
"607","2016-03-15",25.27
"608","2016-03-16",25.33
"609","2016-03-17",25.309999
"610","2016-03-18",25.84
"611","2016-03-21",25.540001
"612","2016-03-22",25.690001
"613","2016-03-23",24.549999
"614","2016-03-24",24.709999
"615","2016-03-28",24.190001
"616","2016-03-29",24.84
"617","2016-03-30",24.940001
"618","2016-03-31",25.040001
"619","2016-04-01",24.959999
"620","2016-04-04",25.309999
"621","2016-04-05",25.440001
"622","2016-04-06",26.17
"623","2016-04-07",25.99
"624","2016-04-08",25.51
"625","2016-04-11",25.440001
"626","2016-04-12",25.49
"627","2016-04-13",26.389999
"628","2016-04-14",26.16
"629","2016-04-15",25.77
"630","2016-04-18",25.700001
"631","2016-04-19",25.73
"632","2016-04-20",26.049999
"633","2016-04-21",26.66
"634","2016-04-22",27.1
"635","2016-04-25",27.030001
"636","2016-04-26",27.02
"637","2016-04-27",27.65
"638","2016-04-28",27.459999
"639","2016-04-29",27.51
"640","2016-05-02",27.82
"641","2016-05-03",27.34
"642","2016-05-04",27.01
"643","2016-05-05",26.709999
"644","2016-05-06",27
"645","2016-05-09",27.16
"646","2016-05-10",27.24
"647","2016-05-11",27.43
"648","2016-05-12",27.389999
"649","2016-05-13",27.35
"650","2016-05-16",27.889999
"651","2016-05-17",27.82
"652","2016-05-18",28.389999
"653","2016-05-19",28.059999
"654","2016-05-20",28.940001
"655","2016-05-23",29.5
"656","2016-05-24",29.6
"657","2016-05-25",29.889999
"658","2016-05-26",29.76
"659","2016-05-27",32.18
"660","2016-05-31",32.950001
"661","2016-06-01",33.619999
"662","2016-06-02",34.599998
"663","2016-06-03",34.91
"664","2016-06-06",35.07
"665","2016-06-07",35.290001
"666","2016-06-08",35.139999
"667","2016-06-09",35.029999
"668","2016-06-10",34.049999
"669","2016-06-13",34.150002
"670","2016-06-14",33.970001
"671","2016-06-15",34.34
"672","2016-06-16",34.130001
"673","2016-06-17",33.639999
"674","2016-06-20",34.290001
"675","2016-06-21",34.040001
"676","2016-06-22",33.860001
"677","2016-06-23",35.009998
"678","2016-06-24",34.299999
"679","2016-06-27",32.959999
"680","2016-06-28",33.009998
"681","2016-06-29",34.02
"682","2016-06-30",34.119999
"683","2016-07-01",34.290001
"684","2016-07-05",34.240002
"685","2016-07-06",34.880001
"686","2016-07-07",36.57
"687","2016-07-08",37.369999
"688","2016-07-11",36.919998
"689","2016-07-12",37.099998
"690","2016-07-13",36.330002
"691","2016-07-14",36.200001
"692","2016-07-15",36.349998
"693","2016-07-18",36.740002
"694","2016-07-19",36.130001
"695","2016-07-20",36.470001
"696","2016-07-21",36.25
"697","2016-07-22",36.91
"698","2016-07-25",36.98
"699","2016-07-26",37.34
"700","2016-07-27",37.25
"701","2016-07-28",37.73
"702","2016-07-29",37.990002
"703","2016-08-01",38.27
"704","2016-08-02",37.34
"705","2016-08-03",37.630001
"706","2016-08-04",37.310001
"707","2016-08-05",38.150002
"708","2016-08-08",38.290001
"709","2016-08-09",38.459999
"710","2016-08-10",38.509998
"711","2016-08-11",38.860001
"712","2016-08-12",39.349998
"713","2016-08-15",39.630001
"714","2016-08-16",38.93
"715","2016-08-17",39.139999
"716","2016-08-18",39.720001
"717","2016-08-19",39.650002
"718","2016-08-22",39.400002
"719","2016-08-23",39.709999
"720","2016-08-24",38.810001
"721","2016-08-25",38.869999
"722","2016-08-26",38.810001
"723","2016-08-29",38.669998
"724","2016-08-30",37.639999
"725","2016-08-31",40.919998
"726","2016-09-01",40.23
"727","2016-09-02",40.740002
"728","2016-09-06",40.650002
"729","2016-09-07",40.939999
"730","2016-09-08",41.25
"731","2016-09-09",40.34
"732","2016-09-12",40.799999
"733","2016-09-13",39.73
"734","2016-09-14",40.240002
"735","2016-09-15",40.450001
"736","2016-09-16",40.950001
"737","2016-09-19",40.130001
"738","2016-09-20",40.889999
"739","2016-09-21",41.73
"740","2016-09-22",42.060001
"741","2016-09-23",41.639999
"742","2016-09-26",41.23
"743","2016-09-27",41.43
"744","2016-09-28",41.68
"745","2016-09-29",41.41
"746","2016-09-30",41.279999
"747","2016-10-03",41.220001
"748","2016-10-04",40.310001
"749","2016-10-05",40.27
"750","2016-10-06",39
"751","2016-10-07",38.84
"752","2016-10-10",38.990002
"753","2016-10-11",37.869999
"754","2016-10-12",37.75
"755","2016-10-13",37.91
"756","2016-10-14",37.880001
"757","2016-10-17",37.970001
"758","2016-10-18",38.450001
"759","2016-10-19",38.849998
"760","2016-10-20",39.099998
"761","2016-10-21",38.810001
"762","2016-10-24",39.119999
"763","2016-10-25",38.189999
"764","2016-10-26",38.09
"765","2016-10-27",37.75
"766","2016-10-28",37.869999
"767","2016-10-31",38.849998
"768","2016-11-01",38.509998
"769","2016-11-02",38.07
"770","2016-11-03",37.580002
"771","2016-11-04",37.540001
"772","2016-11-07",39.02
"773","2016-11-08",38.860001
"774","2016-11-09",39.84
"775","2016-11-10",39.34
"776","2016-11-11",39.610001
"777","2016-11-14",39.900002
"778","2016-11-15",40.82
"779","2016-11-16",40.740002
"780","2016-11-17",41.900002
"781","2016-11-18",41.549999
"782","2016-11-21",41.77
"783","2016-11-22",41.560001
"784","2016-11-23",46.290001
"785","2016-11-25",46.27
"786","2016-11-28",46.34
"787","2016-11-29",47.360001
"788","2016-11-30",46.48
"789","2016-12-01",43.889999
"790","2016-12-02",43.040001
"791","2016-12-05",43.139999
"792","2016-12-06",43.34
"793","2016-12-07",43.119999
"794","2016-12-08",43.700001
"795","2016-12-09",42.77
"796","2016-12-12",42.009998
"797","2016-12-13",42.02
"798","2016-12-14",41.5
"799","2016-12-15",42.369999
"800","2016-12-16",42.700001
"801","2016-12-19",42.919998
"802","2016-12-20",43.029999
"803","2016-12-21",42.389999
"804","2016-12-22",41.509998
"805","2016-12-23",41.599998
"806","2016-12-27",42.110001
"807","2016-12-28",41.299999
"808","2016-12-29",41.080002
"809","2016-12-30",40.700001
"810","2017-01-03",41.349998
"811","2017-01-04",41.77
"812","2017-01-05",41.509998
"813","2017-01-06",42.25
"814","2017-01-09",43.400002
"815","2017-01-10",43.849998
"816","2017-01-11",44.119999
"817","2017-01-12",43.799999
"818","2017-01-13",44.509998
"819","2017-01-17",43.189999
"820","2017-01-18",43.23
"821","2017-01-19",43
"822","2017-01-20",42.939999
"823","2017-01-23",42.5
"824","2017-01-24",42.75
"825","2017-01-25",43.169998
"826","2017-01-26",42.799999
"827","2017-01-27",42.650002
"828","2017-01-30",42.060001
"829","2017-01-31",42.330002
"830","2017-02-01",42.459999
"831","2017-02-02",42.91
"832","2017-02-03",43.619999
"833","2017-02-06",43.310001
"834","2017-02-07",43.400002
"835","2017-02-08",43.279999
"836","2017-02-09",44.189999
"837","2017-02-10",44.040001
"838","2017-02-13",44.02
"839","2017-02-14",43.98
"840","2017-02-15",44.299999
"841","2017-02-16",43.689999
"842","2017-02-17",43.860001
"843","2017-02-21",44.040001
"844","2017-02-22",43.779999
"845","2017-02-23",43.580002
"846","2017-02-24",44.209999
"847","2017-02-27",44.139999
"848","2017-02-28",43.689999
"849","2017-03-01",44.900002
"850","2017-03-02",44
"851","2017-03-03",44.169998
"852","2017-03-06",44.049999
"853","2017-03-07",44.099998
"854","2017-03-08",44.25
"855","2017-03-09",44.75
"856","2017-03-10",45.139999
"857","2017-03-13",46.830002
"858","2017-03-14",46.099998
"859","2017-03-15",47.869999
"860","2017-03-16",49.040001
"861","2017-03-17",49.790001
"862","2017-03-20",49.849998
"863","2017-03-21",48.650002
"864","2017-03-22",48.990002
"865","2017-03-23",49.799999
"866","2017-03-24",49.57
"867","2017-03-27",50.959999
"868","2017-03-28",51.130001
"869","2017-03-29",50.959999
"870","2017-03-30",50.849998
"871","2017-03-31",51.279999
"872","2017-04-03",51.330002
"873","2017-04-04",50.970001
"874","2017-04-05",50.619999
"875","2017-04-06",51.220001
"876","2017-04-07",51.59
"877","2017-04-10",50.790001
"878","2017-04-11",51.049999
"879","2017-04-12",50.48
"880","2017-04-13",50.669998
"881","2017-04-17",50.799999
"882","2017-04-18",50.310001
"883","2017-04-19",51.009998
"884","2017-04-20",52.5
"885","2017-04-21",51.830002
"886","2017-04-24",52.549999
"887","2017-04-25",52.200001
"888","2017-04-26",52.990002
"889","2017-04-27",53.529999
"890","2017-04-28",53.619999
"891","2017-05-01",54.240002
"892","2017-05-02",54.009998
"893","2017-05-03",54.029999
"894","2017-05-04",54.169998
"895","2017-05-05",54.389999
"896","2017-05-08",55.240002
"897","2017-05-09",55.049999
"898","2017-05-10",56.349998
"899","2017-05-11",56.009998
"900","2017-05-12",56.34
"901","2017-05-15",57.119999
"902","2017-05-16",59.09
"903","2017-05-17",57.349998
"904","2017-05-18",59.540001
"905","2017-05-19",60.310001
"906","2017-05-22",62.07
"907","2017-05-23",60.490002
"908","2017-05-24",61.07
"909","2017-05-25",61.740002
"910","2017-05-26",66.82
"911","2017-05-30",64.900002
"912","2017-05-31",63.540001
"913","2017-06-01",64.870003
"914","2017-06-02",66.699997
"915","2017-06-05",65.720001
"916","2017-06-06",65.540001
"917","2017-06-07",65.120003
"918","2017-06-08",64.989998
"919","2017-06-09",61.66
"920","2017-06-12",60.009998
"921","2017-06-13",59.580002
"922","2017-06-14",58.959999
"923","2017-06-15",59.459999
"924","2017-06-16",59.630001
"925","2017-06-19",62.349998
"926","2017-06-20",61.330002
"927","2017-06-21",62.400002
"928","2017-06-22",63.040001
"929","2017-06-23",63.82
"930","2017-06-26",62.330002
"931","2017-06-27",60.189999
"932","2017-06-28",62.41
"933","2017-06-29",61.360001
"934","2017-06-30",61.310001
"935","2017-07-03",60.450001
"936","2017-07-05",60.93
"937","2017-07-06",60.32
"938","2017-07-07",62.349998
"939","2017-07-10",62.150002
"940","2017-07-11",62.93
"941","2017-07-12",63.98
"942","2017-07-13",63.599998
"943","2017-07-14",64.25
"944","2017-07-17",63.849998
"945","2017-07-18",63.080002
"946","2017-07-19",63.740002
"947","2017-07-20",63.290001
"948","2017-07-21",63.169998
"949","2017-07-24",65.790001
"950","2017-07-25",64.93
"951","2017-07-26",65.050003
"952","2017-07-27",62.490002
"953","2017-07-28",63.630001
"954","2017-07-31",63.759998
"955","2017-08-01",64.599998
"956","2017-08-02",61.98
"957","2017-08-03",62.43
"958","2017-08-04",62.119999
"959","2017-08-07",63.18
"960","2017-08-08",62.830002
"961","2017-08-09",63.650002
