"","date","EQNR"
"260","2008-01-14",29.190001
"261","2008-01-15",28.66
"262","2008-01-16",26.99
"263","2008-01-17",25.77
"264","2008-01-18",26.559999
"265","2008-01-22",26.09
"266","2008-01-23",25.299999
"267","2008-01-24",26.700001
"268","2008-01-25",25.77
"269","2008-01-28",26.4
"270","2008-01-29",26.82
"271","2008-01-30",26.620001
"272","2008-01-31",26.280001
"273","2008-02-01",27.07
"274","2008-02-04",27.459999
"275","2008-02-05",26.75
"276","2008-02-06",26.51
"277","2008-02-07",26.200001
"278","2008-02-08",26
"279","2008-02-11",26.23
"280","2008-02-12",26.68
"281","2008-02-13",27.51
"282","2008-02-14",27.969999
"283","2008-02-15",28.84
"284","2008-02-19",29.65
"285","2008-02-20",29.870001
"286","2008-02-21",29.190001
"287","2008-02-22",29.91
"288","2008-02-25",29.9
"289","2008-02-26",29.91
"290","2008-02-27",30.799999
"291","2008-02-28",31.540001
"292","2008-02-29",30.540001
"293","2008-03-03",30.690001
"294","2008-03-04",30.639999
"295","2008-03-05",31.120001
"296","2008-03-06",30.65
"297","2008-03-07",29.940001
"298","2008-03-10",29.15
"299","2008-03-11",30.639999
"300","2008-03-12",30.719999
"301","2008-03-13",31
"302","2008-03-14",29.959999
"303","2008-03-17",29.389999
"304","2008-03-18",29.9
"305","2008-03-19",28.17
"306","2008-03-20",28.120001
"307","2008-03-24",28.629999
"308","2008-03-25",29.33
"309","2008-03-26",29.75
"310","2008-03-27",29.799999
"311","2008-03-28",29.860001
"312","2008-03-31",29.870001
"313","2008-04-01",30.35
"314","2008-04-02",30.709999
"315","2008-04-03",30.629999
"316","2008-04-04",31.09
"317","2008-04-07",31.77
"318","2008-04-08",32.220001
"319","2008-04-09",32.009998
"320","2008-04-10",32.790001
"321","2008-04-11",32.369999
"322","2008-04-14",32.889999
"323","2008-04-15",33.91
"324","2008-04-16",34.470001
"325","2008-04-17",33.639999
"326","2008-04-18",33.799999
"327","2008-04-21",34.740002
"328","2008-04-22",35.59
"329","2008-04-23",36.09
"330","2008-04-24",34.290001
"331","2008-04-25",34.700001
"332","2008-04-28",35.759998
"333","2008-04-29",35.470001
"334","2008-04-30",36.169998
"335","2008-05-01",35.610001
"336","2008-05-02",37.07
"337","2008-05-05",37.07
"338","2008-05-06",37.700001
"339","2008-05-07",38.060001
"340","2008-05-08",38.939999
"341","2008-05-09",38.169998
"342","2008-05-12",38.48
"343","2008-05-13",37.93
"344","2008-05-14",37.93
"345","2008-05-15",39.869999
"346","2008-05-16",41.68
"347","2008-05-19",42
"348","2008-05-20",42.470001
"349","2008-05-21",41.099998
"350","2008-05-22",42.23
"351","2008-05-23",41.700001
"352","2008-05-27",39.07
"353","2008-05-28",39.169998
"354","2008-05-29",38.099998
"355","2008-05-30",39.150002
"356","2008-06-02",38.48
"357","2008-06-03",37.380001
"358","2008-06-04",35.919998
"359","2008-06-05",37.419998
"360","2008-06-06",38.43
"361","2008-06-09",38.66
"362","2008-06-10",37.060001
"363","2008-06-11",37.75
"364","2008-06-12",37.73
"365","2008-06-13",37.310001
"366","2008-06-16",38.459999
"367","2008-06-17",38.48
"368","2008-06-18",38.279999
"369","2008-06-19",37.57
"370","2008-06-20",37.099998
"371","2008-06-23",36.619999
"372","2008-06-24",36.77
"373","2008-06-25",36.279999
"374","2008-06-26",35.849998
"375","2008-06-27",36.700001
"376","2008-06-30",37.380001
"377","2008-07-01",36.950001
"378","2008-07-02",36.119999
"379","2008-07-03",35.950001
"380","2008-07-07",35.119999
"381","2008-07-08",34.34
"382","2008-07-09",33.869999
"383","2008-07-10",34.540001
"384","2008-07-11",34.779999
"385","2008-07-14",33.799999
"386","2008-07-15",32.860001
"387","2008-07-16",32.290001
"388","2008-07-17",31.129999
"389","2008-07-18",31.209999
"390","2008-07-21",32.549999
"391","2008-07-22",31.58
"392","2008-07-23",30.49
"393","2008-07-24",30.459999
"394","2008-07-25",31.129999
"395","2008-07-28",31.48
"396","2008-07-29",31.6
"397","2008-07-30",32.299999
"398","2008-07-31",32.380001
"399","2008-08-01",30.23
"400","2008-08-04",29.959999
"401","2008-08-05",29.17
"402","2008-08-06",29.709999
"403","2008-08-07",29.969999
"404","2008-08-08",28.940001
"405","2008-08-11",28.75
"406","2008-08-12",28.780001
"407","2008-08-13",28.5
"408","2008-08-14",28.68
"409","2008-08-15",28.27
"410","2008-08-18",28.75
"411","2008-08-19",29.040001
"412","2008-08-20",29.58
"413","2008-08-21",31.57
"414","2008-08-22",30.58
"415","2008-08-25",30.27
"416","2008-08-26",30.08
"417","2008-08-27",31.18
"418","2008-08-28",30.77
"419","2008-08-29",30.629999
"420","2008-09-02",27.610001
"421","2008-09-03",27.67
"422","2008-09-04",26.469999
"423","2008-09-05",25.530001
"424","2008-09-08",25.450001
"425","2008-09-09",23.16
"426","2008-09-10",24.51
"427","2008-09-11",25.07
"428","2008-09-12",25.6
"429","2008-09-15",23.57
"430","2008-09-16",23.440001
"431","2008-09-17",22.67
"432","2008-09-18",23.940001
"433","2008-09-19",26.51
"434","2008-09-22",27.23
"435","2008-09-23",26.219999
"436","2008-09-24",25.940001
"437","2008-09-25",26.290001
"438","2008-09-26",25.139999
"439","2008-09-29",21.85
"440","2008-09-30",23.799999
"441","2008-10-01",23.059999
"442","2008-10-02",20.5
"443","2008-10-03",21.309999
"444","2008-10-06",20.190001
"445","2008-10-07",18.700001
"446","2008-10-08",19.42
"447","2008-10-09",18.43
"448","2008-10-10",18
"449","2008-10-13",19.280001
"450","2008-10-14",19
"451","2008-10-15",16.17
"452","2008-10-16",17.299999
"453","2008-10-17",17.280001
"454","2008-10-20",18.85
"455","2008-10-21",17.639999
"456","2008-10-22",16.379999
"457","2008-10-23",18.09
"458","2008-10-24",16.559999
"459","2008-10-27",15.72
"460","2008-10-28",17.540001
"461","2008-10-29",18.120001
"462","2008-10-30",19.629999
"463","2008-10-31",20.1
"464","2008-11-03",20.01
"465","2008-11-04",22
"466","2008-11-05",20.77
"467","2008-11-06",18.610001
"468","2008-11-07",19.780001
"469","2008-11-10",19.370001
"470","2008-11-11",18.049999
"471","2008-11-12",15.56
"472","2008-11-13",17.66
"473","2008-11-14",16.57
"474","2008-11-17",15.82
"475","2008-11-18",15.92
"476","2008-11-19",14.65
"477","2008-11-20",13.37
"478","2008-11-21",15.25
"479","2008-11-24",16.23
"480","2008-11-25",16.610001
"481","2008-11-26",17.07
"482","2008-11-28",17.02
"483","2008-12-01",14.89
"484","2008-12-02",15.86
"485","2008-12-03",15.69
"486","2008-12-04",14.58
"487","2008-12-05",13.96
"488","2008-12-08",15.41
"489","2008-12-09",15.21
"490","2008-12-10",15.7
"491","2008-12-11",16.280001
"492","2008-12-12",15.69
"493","2008-12-15",16.01
"494","2008-12-16",16.559999
"495","2008-12-17",17.129999
"496","2008-12-18",15.97
"497","2008-12-19",15.8
"498","2008-12-22",15.52
"499","2008-12-23",15.14
"500","2008-12-24",15.23
"501","2008-12-26",15.49
"502","2008-12-29",16.059999
"503","2008-12-30",16.43
"504","2008-12-31",16.66
"505","2009-01-02",17.23
"506","2009-01-05",18
"507","2009-01-06",18.639999
"508","2009-01-07",17.59
"509","2009-01-08",17.629999
"510","2009-01-09",16.91
"511","2009-01-12",16.559999
"512","2009-01-13",16.360001
"513","2009-01-14",15.72
"514","2009-01-15",17.07
"515","2009-01-16",17.68
"516","2009-01-20",16.620001
"517","2009-01-21",18.299999
"518","2009-01-22",17.23
"519","2009-01-23",17.690001
"520","2009-01-26",17.809999
"521","2009-01-27",18.139999
"522","2009-01-28",18.540001
"523","2009-01-29",17.33
"524","2009-01-30",17.23
"525","2009-02-02",16.59
"526","2009-02-03",17.200001
"527","2009-02-04",17.110001
"528","2009-02-05",17.26
"529","2009-02-06",17.780001
"530","2009-02-09",18.309999
"531","2009-02-10",17.629999
"532","2009-02-11",17.940001
"533","2009-02-12",17.700001
"534","2009-02-13",18.129999
"535","2009-02-17",16.690001
"536","2009-02-18",16.559999
"537","2009-02-19",17.040001
"538","2009-02-20",16.5
"539","2009-02-23",16.01
"540","2009-02-24",16.82
"541","2009-02-25",16.540001
"542","2009-02-26",17.01
"543","2009-02-27",16.66
"544","2009-03-02",15.41
"545","2009-03-03",15.11
"546","2009-03-04",16.51
"547","2009-03-05",15.77
"548","2009-03-06",16.280001
"549","2009-03-09",16.35
"550","2009-03-10",17.200001
"551","2009-03-11",16.799999
"552","2009-03-12",17.110001
"553","2009-03-13",17.1
"554","2009-03-16",16.940001
"555","2009-03-17",17.75
"556","2009-03-18",17.719999
"557","2009-03-19",18.83
"558","2009-03-20",18.5
"559","2009-03-23",20.09
"560","2009-03-24",19.040001
"561","2009-03-25",19.139999
"562","2009-03-26",19.4
"563","2009-03-27",18.33
"564","2009-03-30",17.389999
"565","2009-03-31",17.440001
"566","2009-04-01",17.9
"567","2009-04-02",19.059999
"568","2009-04-03",18.85
"569","2009-04-06",18.700001
"570","2009-04-07",17.719999
"571","2009-04-08",17.51
"572","2009-04-09",18.16
"573","2009-04-13",18.219999
"574","2009-04-14",17.440001
"575","2009-04-15",17.58
"576","2009-04-16",18.030001
"577","2009-04-17",18.120001
"578","2009-04-20",17.01
"579","2009-04-21",17.51
"580","2009-04-22",17.379999
"581","2009-04-23",17.83
"582","2009-04-24",18.58
"583","2009-04-27",17.700001
"584","2009-04-28",18.110001
"585","2009-04-29",18.719999
"586","2009-04-30",18.6
"587","2009-05-01",19.209999
"588","2009-05-04",20.35
"589","2009-05-05",20.15
"590","2009-05-06",20.629999
"591","2009-05-07",20.950001
"592","2009-05-08",22.190001
"593","2009-05-11",21.27
"594","2009-05-12",21.67
"595","2009-05-13",20.66
"596","2009-05-14",20.549999
"597","2009-05-15",19.85
"598","2009-05-18",21.190001
"599","2009-05-19",21.389999
"600","2009-05-20",20.219999
"601","2009-05-21",19.870001
"602","2009-05-22",19.870001
"603","2009-05-26",20.299999
"604","2009-05-27",19.59
"605","2009-05-28",20.309999
"606","2009-05-29",21.02
"607","2009-06-01",22.030001
"608","2009-06-02",21.940001
"609","2009-06-03",20.719999
"610","2009-06-04",21.450001
"611","2009-06-05",21.549999
"612","2009-06-08",20.98
"613","2009-06-09",21.309999
"614","2009-06-10",21.5
"615","2009-06-11",22.1
"616","2009-06-12",21.950001
"617","2009-06-15",20.870001
"618","2009-06-16",21.02
"619","2009-06-17",21.030001
"620","2009-06-18",20.780001
"621","2009-06-19",20.950001
"622","2009-06-22",18.92
"623","2009-06-23",19.049999
"624","2009-06-24",19
"625","2009-06-25",19.139999
"626","2009-06-26",19.51
"627","2009-06-29",19.84
"628","2009-06-30",19.77
"629","2009-07-01",20.120001
"630","2009-07-02",19.700001
"631","2009-07-06",18.75
"632","2009-07-07",18.52
"633","2009-07-08",18.26
"634","2009-07-09",18.66
"635","2009-07-10",18.459999
"636","2009-07-13",18.77
"637","2009-07-14",19
"638","2009-07-15",19.719999
"639","2009-07-16",19.889999
"640","2009-07-17",19.870001
"641","2009-07-20",20.469999
"642","2009-07-21",20.620001
"643","2009-07-22",20.57
"644","2009-07-23",21.02
"645","2009-07-24",21.01
"646","2009-07-27",21.190001
"647","2009-07-28",20.85
"648","2009-07-29",20.32
"649","2009-07-30",20.84
"650","2009-07-31",21.450001
"651","2009-08-03",22.07
"652","2009-08-04",22.110001
"653","2009-08-05",21.98
"654","2009-08-06",21.629999
"655","2009-08-07",21.709999
"656","2009-08-10",21.219999
"657","2009-08-11",21.01
"658","2009-08-12",21.799999
"659","2009-08-13",21.98
"660","2009-08-14",21.73
"661","2009-08-17",20.790001
"662","2009-08-18",21.33
"663","2009-08-19",21.65
"664","2009-08-20",21.959999
"665","2009-08-21",22.459999
"666","2009-08-24",22.84
"667","2009-08-25",22.629999
"668","2009-08-26",22.360001
"669","2009-08-27",22.280001
"670","2009-08-28",22.42
"671","2009-08-31",21.84
"672","2009-09-01",21.32
"673","2009-09-02",21.190001
"674","2009-09-03",21.26
"675","2009-09-04",21.559999
"676","2009-09-08",22.280001
"677","2009-09-09",22.459999
"678","2009-09-10",22.49
"679","2009-09-11",22.379999
"680","2009-09-14",22.290001
"681","2009-09-15",22.879999
"682","2009-09-16",23.200001
"683","2009-09-17",22.99
"684","2009-09-18",22.93
"685","2009-09-21",22.469999
"686","2009-09-22",23.16
"687","2009-09-23",22.74
"688","2009-09-24",22.469999
"689","2009-09-25",22.35
"690","2009-09-28",22.58
"691","2009-09-29",22.4
"692","2009-09-30",22.540001
"693","2009-10-01",21.690001
"694","2009-10-02",21.73
"695","2009-10-05",22.32
"696","2009-10-06",22.940001
"697","2009-10-07",22.620001
"698","2009-10-08",23.219999
"699","2009-10-09",23.5
"700","2009-10-12",23.799999
"701","2009-10-13",23.950001
"702","2009-10-14",24.690001
"703","2009-10-15",24.85
"704","2009-10-16",24.66
"705","2009-10-19",25.450001
"706","2009-10-20",25.27
"707","2009-10-21",25.25
"708","2009-10-22",25.440001
"709","2009-10-23",24.92
"710","2009-10-26",24.360001
"711","2009-10-27",24.549999
"712","2009-10-28",23.690001
"713","2009-10-29",24.76
"714","2009-10-30",23.66
"715","2009-11-02",23.690001
"716","2009-11-03",23.799999
"717","2009-11-04",24.08
"718","2009-11-05",24.5
"719","2009-11-06",24.32
"720","2009-11-09",25.4
"721","2009-11-10",25.219999
"722","2009-11-11",25.440001
"723","2009-11-12",24.879999
"724","2009-11-13",25.33
"725","2009-11-16",26.209999
"726","2009-11-17",26.190001
"727","2009-11-18",26.07
"728","2009-11-19",25.459999
"729","2009-11-20",25.450001
"730","2009-11-23",26.07
"731","2009-11-24",26.139999
"732","2009-11-25",26.41
"733","2009-11-27",25.15
"734","2009-11-30",24.68
"735","2009-12-01",25.379999
"736","2009-12-02",25.440001
"737","2009-12-03",24.9
"738","2009-12-04",25
"739","2009-12-07",24.620001
"740","2009-12-08",24.290001
"741","2009-12-09",24.23
"742","2009-12-10",24.620001
"743","2009-12-11",24.23
"744","2009-12-14",24.66
"745","2009-12-15",24.68
"746","2009-12-16",24.93
"747","2009-12-17",24.18
"748","2009-12-18",24.290001
"749","2009-12-21",24.59
"750","2009-12-22",24.780001
"751","2009-12-23",25.120001
"752","2009-12-24",25.280001
"753","2009-12-28",25.110001
"754","2009-12-29",25.110001
"755","2009-12-30",25.01
"756","2009-12-31",24.91
"757","2010-01-04",25.889999
"758","2010-01-05",25.889999
"759","2010-01-06",26.120001
"760","2010-01-07",25.98
"761","2010-01-08",26.16
"762","2010-01-11",26.469999
"763","2010-01-12",25.879999
"764","2010-01-13",25.93
"765","2010-01-14",26.15
"766","2010-01-15",25.92
"767","2010-01-19",25.450001
"768","2010-01-20",24.65
"769","2010-01-21",23.870001
"770","2010-01-22",23.17
"771","2010-01-25",23.26
"772","2010-01-26",22.9
"773","2010-01-27",22.99
"774","2010-01-28",22.870001
"775","2010-01-29",22.360001
"776","2010-02-01",22.91
"777","2010-02-02",23.549999
"778","2010-02-03",23.129999
"779","2010-02-04",21.98
"780","2010-02-05",21.67
"781","2010-02-08",21.57
"782","2010-02-09",22.219999
"783","2010-02-10",21.68
"784","2010-02-11",22.26
"785","2010-02-12",21.74
"786","2010-02-16",22.83
"787","2010-02-17",22.33
"788","2010-02-18",22.620001
"789","2010-02-19",22.57
"790","2010-02-22",22.91
"791","2010-02-23",22.440001
"792","2010-02-24",22.75
"793","2010-02-25",22.34
"794","2010-02-26",22.469999
"795","2010-03-01",22.75
"796","2010-03-02",22.85
"797","2010-03-03",23.030001
"798","2010-03-04",22.76
"799","2010-03-05",23.5
"800","2010-03-08",23.370001
"801","2010-03-09",23.15
"802","2010-03-10",23.700001
"803","2010-03-11",23.33
"804","2010-03-12",23.219999
"805","2010-03-15",22.75
"806","2010-03-16",23.200001
"807","2010-03-17",23.290001
"808","2010-03-18",23.280001
"809","2010-03-19",23.129999
"810","2010-03-22",22.92
"811","2010-03-23",23.219999
"812","2010-03-24",22.629999
"813","2010-03-25",22.4
"814","2010-03-26",22.57
"815","2010-03-29",23.129999
"816","2010-03-30",23.040001
"817","2010-03-31",23.33
"818","2010-04-01",23.780001
"819","2010-04-05",23.969999
"820","2010-04-06",23.950001
"821","2010-04-07",23.65
"822","2010-04-08",24.049999
"823","2010-04-09",24.51
"824","2010-04-12",24.370001
"825","2010-04-13",24.27
"826","2010-04-14",24.639999
"827","2010-04-15",24.809999
"828","2010-04-16",24.379999
"829","2010-04-19",24.17
"830","2010-04-20",24.639999
"831","2010-04-21",24.559999
"832","2010-04-22",24.52
"833","2010-04-23",24.98
"834","2010-04-26",24.889999
"835","2010-04-27",24.299999
"836","2010-04-28",23.969999
"837","2010-04-29",24.370001
"838","2010-04-30",24.17
"839","2010-05-03",24.219999
"840","2010-05-04",23.75
"841","2010-05-05",22.74
"842","2010-05-06",21.59
"843","2010-05-07",21.389999
"844","2010-05-10",22.57
"845","2010-05-11",22.450001
"846","2010-05-12",22.91
"847","2010-05-13",22.59
"848","2010-05-14",22.23
"849","2010-05-17",22.08
"850","2010-05-18",21.959999
"851","2010-05-19",21.620001
"852","2010-05-20",20.309999
"853","2010-05-21",19.780001
"854","2010-05-24",19.219999
"855","2010-05-25",19.209999
"856","2010-05-26",19.309999
"857","2010-05-27",20.530001
"858","2010-05-28",20.1
"859","2010-06-01",19.610001
"860","2010-06-02",20.610001
"861","2010-06-03",20.959999
"862","2010-06-04",19.91
"863","2010-06-07",19.639999
"864","2010-06-08",19.959999
"865","2010-06-09",20.049999
"866","2010-06-10",20.799999
"867","2010-06-11",20.91
"868","2010-06-14",21.040001
"869","2010-06-15",21.809999
"870","2010-06-16",21.51
"871","2010-06-17",21.469999
"872","2010-06-18",21.450001
"873","2010-06-21",21.360001
"874","2010-06-22",20.790001
"875","2010-06-23",20.690001
"876","2010-06-24",20.219999
"877","2010-06-25",20.219999
"878","2010-06-28",20.309999
"879","2010-06-29",19.32
"880","2010-06-30",19.15
"881","2010-07-01",19.17
"882","2010-07-02",19.32
"883","2010-07-06",19.629999
"884","2010-07-07",20.360001
"885","2010-07-08",20.370001
"886","2010-07-09",20.42
"887","2010-07-12",20.52
"888","2010-07-13",20.799999
"889","2010-07-14",20.76
"890","2010-07-15",20.959999
"891","2010-07-16",20.24
"892","2010-07-19",20.08
"893","2010-07-20",20.4
"894","2010-07-21",20.23
"895","2010-07-22",21.030001
"896","2010-07-23",21.219999
"897","2010-07-26",21.360001
"898","2010-07-27",21.42
"899","2010-07-28",21.280001
"900","2010-07-29",20.690001
"901","2010-07-30",20.33
"902","2010-08-02",21.120001
"903","2010-08-03",21.389999
"904","2010-08-04",21.49
"905","2010-08-05",21.530001
"906","2010-08-06",21.59
"907","2010-08-09",21.459999
"908","2010-08-10",21.129999
"909","2010-08-11",19.99
"910","2010-08-12",20.01
"911","2010-08-13",19.84
"912","2010-08-16",20.08
"913","2010-08-17",20.59
"914","2010-08-18",20.26
"915","2010-08-19",19.950001
"916","2010-08-20",19.620001
"917","2010-08-23",19.549999
"918","2010-08-24",18.68
"919","2010-08-25",18.860001
"920","2010-08-26",18.889999
"921","2010-08-27",19.309999
"922","2010-08-30",18.809999
"923","2010-08-31",18.74
"924","2010-09-01",19.66
"925","2010-09-02",19.860001
"926","2010-09-03",20.190001
"927","2010-09-07",19.67
"928","2010-09-08",19.870001
"929","2010-09-09",20.09
"930","2010-09-10",20.209999
"931","2010-09-13",20.700001
"932","2010-09-14",20.790001
"933","2010-09-15",20.639999
"934","2010-09-16",20.610001
"935","2010-09-17",20.33
"936","2010-09-20",20.66
"937","2010-09-21",20.91
"938","2010-09-22",20.82
"939","2010-09-23",20.49
"940","2010-09-24",20.85
"941","2010-09-27",20.639999
"942","2010-09-28",20.65
"943","2010-09-29",20.950001
"944","2010-09-30",20.98
"945","2010-10-01",21.42
"946","2010-10-04",21.139999
"947","2010-10-05",21.67
"948","2010-10-06",22.110001
"949","2010-10-07",21.809999
"950","2010-10-08",22.01
"951","2010-10-11",21.780001
"952","2010-10-12",21.629999
"953","2010-10-13",22.040001
"954","2010-10-14",22.120001
"955","2010-10-15",22.08
"956","2010-10-18",22.059999
"957","2010-10-19",21.16
"958","2010-10-20",21.610001
"959","2010-10-21",21.73
"960","2010-10-22",21.790001
"961","2010-10-25",21.879999
"962","2010-10-26",21.610001
"963","2010-10-27",21.459999
"964","2010-10-28",21.57
"965","2010-10-29",21.83
