"","date","DG"
"145","2010-06-14",30.219999
"146","2010-06-15",30
"147","2010-06-16",30.299999
"148","2010-06-17",29.9
"149","2010-06-18",30.15
"150","2010-06-21",29.629999
"151","2010-06-22",28.889999
"152","2010-06-23",29.129999
"153","2010-06-24",29.129999
"154","2010-06-25",29.08
"155","2010-06-28",28.91
"156","2010-06-29",28.389999
"157","2010-06-30",27.549999
"158","2010-07-01",28.129999
"159","2010-07-02",28.01
"160","2010-07-06",28
"161","2010-07-07",27.950001
"162","2010-07-08",27.629999
"163","2010-07-09",28.139999
"164","2010-07-12",27.469999
"165","2010-07-13",27.700001
"166","2010-07-14",28.23
"167","2010-07-15",29.799999
"168","2010-07-16",29.09
"169","2010-07-19",29.27
"170","2010-07-20",29.52
"171","2010-07-21",28.92
"172","2010-07-22",28.98
"173","2010-07-23",29.370001
"174","2010-07-26",29.690001
"175","2010-07-27",29.360001
"176","2010-07-28",29.5
"177","2010-07-29",28.719999
"178","2010-07-30",29.18
"179","2010-08-02",29.51
"180","2010-08-03",29.33
"181","2010-08-04",30.1
"182","2010-08-05",29.59
"183","2010-08-06",29.440001
"184","2010-08-09",29.66
"185","2010-08-10",29.35
"186","2010-08-11",28.440001
"187","2010-08-12",29
"188","2010-08-13",28.76
"189","2010-08-16",29.08
"190","2010-08-17",29.360001
"191","2010-08-18",29.389999
"192","2010-08-19",29
"193","2010-08-20",29.440001
"194","2010-08-23",28.15
"195","2010-08-24",28.02
"196","2010-08-25",28.450001
"197","2010-08-26",28.5
"198","2010-08-27",28.09
"199","2010-08-30",27.379999
"200","2010-08-31",27.309999
"201","2010-09-01",28.02
"202","2010-09-02",28.700001
"203","2010-09-03",28.030001
"204","2010-09-07",28
"205","2010-09-08",27.68
"206","2010-09-09",27.33
"207","2010-09-10",27.450001
"208","2010-09-13",27.42
"209","2010-09-14",27.4
"210","2010-09-15",27.469999
"211","2010-09-16",27.68
"212","2010-09-17",27.42
"213","2010-09-20",27.799999
"214","2010-09-21",27.73
"215","2010-09-22",27.67
"216","2010-09-23",27.450001
"217","2010-09-24",28.23
"218","2010-09-27",29.25
"219","2010-09-28",29.76
"220","2010-09-29",29.530001
"221","2010-09-30",29.25
"222","2010-10-01",29.15
"223","2010-10-04",28.940001
"224","2010-10-05",29.24
"225","2010-10-06",29.76
"226","2010-10-07",29.83
"227","2010-10-08",30
"228","2010-10-11",29.34
"229","2010-10-12",28.809999
"230","2010-10-13",29.24
"231","2010-10-14",29
"232","2010-10-15",28.93
"233","2010-10-18",29.34
"234","2010-10-19",28.110001
"235","2010-10-20",28.1
"236","2010-10-21",27.9
"237","2010-10-22",28.200001
"238","2010-10-25",28.59
"239","2010-10-26",28.32
"240","2010-10-27",27.940001
"241","2010-10-28",27.940001
"242","2010-10-29",28.190001
"243","2010-11-01",27.940001
"244","2010-11-02",28.639999
"245","2010-11-03",28.549999
"246","2010-11-04",28.35
"247","2010-11-05",28
"248","2010-11-08",28.379999
"249","2010-11-09",28.58
"250","2010-11-10",29.059999
"251","2010-11-11",29.68
"252","2010-11-12",29.02
"253","2010-11-15",28.879999
"254","2010-11-16",29.16
"255","2010-11-17",29.709999
"256","2010-11-18",30.08
"257","2010-11-19",30.959999
"258","2010-11-22",31.98
"259","2010-11-23",33.279999
"260","2010-11-24",33.009998
"261","2010-11-26",32.740002
"262","2010-11-29",32.779999
"263","2010-11-30",32.84
"264","2010-12-01",32.310001
"265","2010-12-02",31.93
"266","2010-12-03",33.43
"267","2010-12-06",30.99
"268","2010-12-07",31.6
"269","2010-12-08",30.84
"270","2010-12-09",30.83
"271","2010-12-10",31.07
"272","2010-12-13",31
"273","2010-12-14",30.5
"274","2010-12-15",30.51
"275","2010-12-16",30.700001
"276","2010-12-17",30.66
"277","2010-12-20",30.99
"278","2010-12-21",31.299999
"279","2010-12-22",31.09
"280","2010-12-23",30.809999
"281","2010-12-27",30.629999
"282","2010-12-28",30.620001
"283","2010-12-29",30.790001
"284","2010-12-30",30.58
"285","2010-12-31",30.67
"286","2011-01-03",30.67
"287","2011-01-04",30.540001
"288","2011-01-05",30.1
"289","2011-01-06",29.799999
"290","2011-01-07",29.83
"291","2011-01-10",30
"292","2011-01-11",29.59
"293","2011-01-12",29.459999
"294","2011-01-13",28.700001
"295","2011-01-14",29.459999
"296","2011-01-18",30
"297","2011-01-19",29.33
"298","2011-01-20",29.48
"299","2011-01-21",29.41
"300","2011-01-24",29
"301","2011-01-25",28.700001
"302","2011-01-26",28.75
"303","2011-01-27",28.67
"304","2011-01-28",28.4
"305","2011-01-31",27.809999
"306","2011-02-01",28.85
"307","2011-02-02",27.629999
"308","2011-02-03",27.450001
"309","2011-02-04",27.469999
"310","2011-02-07",27.9
"311","2011-02-08",28
"312","2011-02-09",27.91
"313","2011-02-10",27.65
"314","2011-02-11",27.24
"315","2011-02-14",26.85
"316","2011-02-15",26.93
"317","2011-02-16",29.639999
"318","2011-02-17",29.52
"319","2011-02-18",29.25
"320","2011-02-22",28.48
"321","2011-02-23",27.969999
"322","2011-02-24",28.35
"323","2011-02-25",28
"324","2011-02-28",28.25
"325","2011-03-01",28.280001
"326","2011-03-02",28.27
"327","2011-03-03",27.98
"328","2011-03-04",28.469999
"329","2011-03-07",27.9
"330","2011-03-08",28.030001
"331","2011-03-09",28
"332","2011-03-10",28.110001
"333","2011-03-11",28.82
"334","2011-03-14",28.65
"335","2011-03-15",28.879999
"336","2011-03-16",29.780001
"337","2011-03-17",29.75
"338","2011-03-18",29.85
"339","2011-03-21",30.379999
"340","2011-03-22",30.84
"341","2011-03-23",30.610001
"342","2011-03-24",31.23
"343","2011-03-25",31.549999
"344","2011-03-28",31.49
"345","2011-03-29",30.52
"346","2011-03-30",31.540001
"347","2011-03-31",31.35
"348","2011-04-01",31.549999
"349","2011-04-04",31.6
"350","2011-04-05",32.23
"351","2011-04-06",32.349998
"352","2011-04-07",32.509998
"353","2011-04-08",31.82
"354","2011-04-11",31.629999
"355","2011-04-12",31.809999
"356","2011-04-13",31.73
"357","2011-04-14",31.450001
"358","2011-04-15",31.49
"359","2011-04-18",31.49
"360","2011-04-19",31.360001
"361","2011-04-20",31
"362","2011-04-21",31.17
"363","2011-04-25",31.959999
"364","2011-04-26",32.200001
"365","2011-04-27",32.880001
"366","2011-04-28",33.049999
"367","2011-04-29",32.59
"368","2011-05-02",33.060001
"369","2011-05-03",33.18
"370","2011-05-04",32.720001
"371","2011-05-05",32.509998
"372","2011-05-06",32.950001
"373","2011-05-09",33.009998
"374","2011-05-10",33.09
"375","2011-05-11",33.419998
"376","2011-05-12",33.709999
"377","2011-05-13",33.389999
"378","2011-05-16",33.490002
"379","2011-05-17",33.619999
"380","2011-05-18",34.060001
"381","2011-05-19",33.610001
"382","2011-05-20",33.630001
"383","2011-05-23",32.900002
"384","2011-05-24",32.75
"385","2011-05-25",33.16
"386","2011-05-26",33.889999
"387","2011-05-27",34.66
"388","2011-05-31",35.07
"389","2011-06-01",31.809999
"390","2011-06-02",31.969999
"391","2011-06-03",31.84
"392","2011-06-06",32.25
"393","2011-06-07",32.43
"394","2011-06-08",32.310001
"395","2011-06-09",32.700001
"396","2011-06-10",32.57
"397","2011-06-13",33.02
"398","2011-06-14",33.450001
"399","2011-06-15",33.360001
"400","2011-06-16",33.18
"401","2011-06-17",33.889999
"402","2011-06-20",34.27
"403","2011-06-21",34.400002
"404","2011-06-22",33.98
"405","2011-06-23",33.57
"406","2011-06-24",33.439999
"407","2011-06-27",33.09
"408","2011-06-28",33.459999
"409","2011-06-29",33.419998
"410","2011-06-30",33.889999
"411","2011-07-01",34
"412","2011-07-05",34.09
"413","2011-07-06",34.099998
"414","2011-07-07",34.130001
"415","2011-07-08",33.860001
"416","2011-07-11",33.279999
"417","2011-07-12",33.27
"418","2011-07-13",33.349998
"419","2011-07-14",33.360001
"420","2011-07-15",33.209999
"421","2011-07-18",33.060001
"422","2011-07-19",33.82
"423","2011-07-20",33.220001
"424","2011-07-21",33.41
"425","2011-07-22",33.200001
"426","2011-07-25",32.48
"427","2011-07-26",32.5
"428","2011-07-27",31.74
"429","2011-07-28",31.5
"430","2011-07-29",31.459999
"431","2011-08-01",31.139999
"432","2011-08-02",30.52
"433","2011-08-03",31.049999
"434","2011-08-04",30.4
"435","2011-08-05",30.799999
"436","2011-08-08",30.459999
"437","2011-08-09",31.639999
"438","2011-08-10",30.780001
"439","2011-08-11",31.620001
"440","2011-08-12",31.66
"441","2011-08-15",32.189999
"442","2011-08-16",33.790001
"443","2011-08-17",32.77
"444","2011-08-18",32.549999
"445","2011-08-19",32.080002
"446","2011-08-22",31.940001
"447","2011-08-23",32.400002
"448","2011-08-24",32.84
"449","2011-08-25",32.23
"450","2011-08-26",32.549999
"451","2011-08-29",33.790001
"452","2011-08-30",35.759998
"453","2011-08-31",36.599998
"454","2011-09-01",35.970001
"455","2011-09-02",36.060001
"456","2011-09-06",36.450001
"457","2011-09-07",37.130001
"458","2011-09-08",35
"459","2011-09-09",34.799999
"460","2011-09-12",35.740002
"461","2011-09-13",36.049999
"462","2011-09-14",37.009998
"463","2011-09-15",37.389999
"464","2011-09-16",38.07
"465","2011-09-19",37.900002
"466","2011-09-20",37.650002
"467","2011-09-21",37.080002
"468","2011-09-22",36.009998
"469","2011-09-23",36.549999
"470","2011-09-26",37.080002
"471","2011-09-27",37.32
"472","2011-09-28",37.779999
"473","2011-09-29",37.720001
"474","2011-09-30",37.759998
"475","2011-10-03",36.82
"476","2011-10-04",37.220001
"477","2011-10-05",37.709999
"478","2011-10-06",37.880001
"479","2011-10-07",37.799999
"480","2011-10-10",38.450001
"481","2011-10-11",39.07
"482","2011-10-12",38.950001
"483","2011-10-13",38.830002
"484","2011-10-14",39.330002
"485","2011-10-17",39.32
"486","2011-10-18",40.040001
"487","2011-10-19",39.919998
"488","2011-10-20",39.75
"489","2011-10-21",40
"490","2011-10-24",40.009998
"491","2011-10-25",40.360001
"492","2011-10-26",39.869999
"493","2011-10-27",39.77
"494","2011-10-28",38.970001
"495","2011-10-31",39.66
"496","2011-11-01",39.09
"497","2011-11-02",39.18
"498","2011-11-03",38.919998
"499","2011-11-04",39.259998
"500","2011-11-07",39.200001
"501","2011-11-08",39.450001
"502","2011-11-09",38.709999
"503","2011-11-10",38.959999
"504","2011-11-11",39.860001
"505","2011-11-14",39.720001
"506","2011-11-15",40.290001
"507","2011-11-16",39.470001
"508","2011-11-17",39.060001
"509","2011-11-18",39.709999
"510","2011-11-21",39.23
"511","2011-11-22",39.389999
"512","2011-11-23",38.93
"513","2011-11-25",38.32
"514","2011-11-28",38.700001
"515","2011-11-29",39.93
"516","2011-11-30",40.57
"517","2011-12-01",40.09
"518","2011-12-02",39.939999
"519","2011-12-05",40.580002
"520","2011-12-06",39.630001
"521","2011-12-07",39.470001
"522","2011-12-08",39.990002
"523","2011-12-09",40.439999
"524","2011-12-12",41.32
"525","2011-12-13",41.450001
"526","2011-12-14",40.939999
"527","2011-12-15",40.91
"528","2011-12-16",41.02
"529","2011-12-19",40.470001
"530","2011-12-20",40.860001
"531","2011-12-21",40.720001
"532","2011-12-22",40.950001
"533","2011-12-23",41.220001
"534","2011-12-27",41.48
"535","2011-12-28",41.450001
"536","2011-12-29",41.32
"537","2011-12-30",41.139999
"538","2012-01-03",41.080002
"539","2012-01-04",41.360001
"540","2012-01-05",41.360001
"541","2012-01-06",40.869999
"542","2012-01-09",40.849998
"543","2012-01-10",40.5
"544","2012-01-11",40.41
"545","2012-01-12",40.369999
"546","2012-01-13",41
"547","2012-01-17",41.380001
"548","2012-01-18",41.43
"549","2012-01-19",41.220001
"550","2012-01-20",40.959999
"551","2012-01-23",41.290001
"552","2012-01-24",41.82
"553","2012-01-25",42.700001
"554","2012-01-26",42.419998
"555","2012-01-27",42.09
"556","2012-01-30",42.299999
"557","2012-01-31",42.610001
"558","2012-02-01",42.32
"559","2012-02-02",42.299999
"560","2012-02-03",41.939999
"561","2012-02-06",42.02
"562","2012-02-07",42.41
"563","2012-02-08",42.27
"564","2012-02-09",42.669998
"565","2012-02-10",42.889999
"566","2012-02-13",41.759998
"567","2012-02-14",42.490002
"568","2012-02-15",42.27
"569","2012-02-16",41.939999
"570","2012-02-17",42.380001
"571","2012-02-21",42.130001
"572","2012-02-22",41.380001
"573","2012-02-23",42.139999
"574","2012-02-24",41.669998
"575","2012-02-27",41.639999
"576","2012-02-28",42.290001
"577","2012-02-29",42.060001
"578","2012-03-01",43.009998
"579","2012-03-02",42.77
"580","2012-03-05",43.200001
"581","2012-03-06",42.709999
"582","2012-03-07",42.549999
"583","2012-03-08",43.380001
"584","2012-03-09",44.209999
"585","2012-03-12",43.610001
"586","2012-03-13",43.860001
"587","2012-03-14",44.459999
"588","2012-03-15",45.130001
"589","2012-03-16",44.689999
"590","2012-03-19",44.75
"591","2012-03-20",45.25
"592","2012-03-21",44.75
"593","2012-03-22",46.139999
"594","2012-03-23",47.130001
"595","2012-03-26",47.259998
"596","2012-03-27",45.75
"597","2012-03-28",46
"598","2012-03-29",46.27
"599","2012-03-30",46.200001
"600","2012-04-02",46.759998
"601","2012-04-03",47
"602","2012-04-04",46.84
"603","2012-04-05",47.220001
"604","2012-04-09",46.540001
"605","2012-04-10",45.5
"606","2012-04-11",45.860001
"607","2012-04-12",46.630001
"608","2012-04-13",46.299999
"609","2012-04-16",45.889999
"610","2012-04-17",46.549999
"611","2012-04-18",46.880001
"612","2012-04-19",46.639999
"613","2012-04-20",46.93
"614","2012-04-23",46.5
"615","2012-04-24",45.689999
"616","2012-04-25",46.299999
"617","2012-04-26",47.41
"618","2012-04-27",47.779999
"619","2012-04-30",47.459999
"620","2012-05-01",47.799999
"621","2012-05-02",48.189999
"622","2012-05-03",48.080002
"623","2012-05-04",47.560001
"624","2012-05-07",48.209999
"625","2012-05-08",47.099998
"626","2012-05-09",46.84
"627","2012-05-10",46.950001
"628","2012-05-11",47.169998
"629","2012-05-14",46.82
"630","2012-05-15",47
"631","2012-05-16",47.610001
"632","2012-05-17",45.990002
"633","2012-05-18",45.650002
"634","2012-05-21",46.349998
"635","2012-05-22",45.900002
"636","2012-05-23",46.900002
"637","2012-05-24",47.650002
"638","2012-05-25",47.580002
"639","2012-05-29",48.060001
"640","2012-05-30",48.560001
"641","2012-05-31",48.91
"642","2012-06-01",48.619999
"643","2012-06-04",48.490002
"644","2012-06-05",46.759998
"645","2012-06-06",48.700001
"646","2012-06-07",48.98
"647","2012-06-08",50.290001
"648","2012-06-11",50.18
"649","2012-06-12",50.330002
"650","2012-06-13",50.18
"651","2012-06-14",50.549999
"652","2012-06-15",52.189999
"653","2012-06-18",51.630001
"654","2012-06-19",52.200001
"655","2012-06-20",52.599998
"656","2012-06-21",52.380001
"657","2012-06-22",52.599998
"658","2012-06-25",53.189999
"659","2012-06-26",54.950001
"660","2012-06-27",54.02
"661","2012-06-28",53.73
"662","2012-06-29",54.389999
"663","2012-07-02",54.73
"664","2012-07-03",53.759998
"665","2012-07-05",54.290001
"666","2012-07-06",54.59
"667","2012-07-09",54.860001
"668","2012-07-10",55.599998
"669","2012-07-11",54.919998
"670","2012-07-12",54
"671","2012-07-13",54.529999
"672","2012-07-16",54.610001
"673","2012-07-17",55.060001
"674","2012-07-18",53.740002
"675","2012-07-19",52.290001
"676","2012-07-20",52.34
"677","2012-07-23",52.32
"678","2012-07-24",52.48
"679","2012-07-25",51.290001
"680","2012-07-26",51.279999
"681","2012-07-27",50.990002
"682","2012-07-30",50.950001
"683","2012-07-31",51.009998
"684","2012-08-01",51.060001
"685","2012-08-02",51.470001
"686","2012-08-03",51.900002
"687","2012-08-06",51.540001
"688","2012-08-07",52.720001
"689","2012-08-08",52.099998
"690","2012-08-09",51.349998
"691","2012-08-10",51.77
"692","2012-08-13",52.540001
"693","2012-08-14",52.310001
"694","2012-08-15",51.759998
"695","2012-08-16",51.220001
"696","2012-08-17",51.349998
"697","2012-08-20",50.790001
"698","2012-08-21",50.77
"699","2012-08-22",50.540001
"700","2012-08-23",49.709999
"701","2012-08-24",49.66
"702","2012-08-27",48.849998
"703","2012-08-28",48.82
"704","2012-08-29",48.540001
"705","2012-08-30",50.07
"706","2012-08-31",51.07
"707","2012-09-04",50.66
"708","2012-09-05",51.060001
"709","2012-09-06",50.639999
"710","2012-09-07",49.849998
"711","2012-09-10",48.970001
"712","2012-09-11",48.830002
"713","2012-09-12",49.720001
"714","2012-09-13",50.740002
"715","2012-09-14",50.16
"716","2012-09-17",50.110001
"717","2012-09-18",50.25
"718","2012-09-19",51.18
"719","2012-09-20",52.450001
"720","2012-09-21",52.939999
"721","2012-09-24",52.509998
"722","2012-09-25",52.700001
"723","2012-09-26",52.860001
"724","2012-09-27",52
"725","2012-09-28",51.540001
"726","2012-10-01",51.610001
"727","2012-10-02",51.549999
"728","2012-10-03",51.549999
"729","2012-10-04",52.07
"730","2012-10-05",51.689999
"731","2012-10-08",51.049999
"732","2012-10-09",50.209999
"733","2012-10-10",50.459999
"734","2012-10-11",49.57
"735","2012-10-12",49.25
"736","2012-10-15",49.330002
"737","2012-10-16",50.290001
"738","2012-10-17",48.240002
"739","2012-10-18",47.290001
"740","2012-10-19",47.169998
"741","2012-10-22",46.950001
"742","2012-10-23",47.110001
"743","2012-10-24",47.220001
"744","2012-10-25",47.299999
"745","2012-10-26",47.630001
"746","2012-10-31",48.619999
"747","2012-11-01",48.5
"748","2012-11-02",47.77
"749","2012-11-05",47.73
"750","2012-11-06",48
"751","2012-11-07",47.98
"752","2012-11-08",48.119999
"753","2012-11-09",46.990002
"754","2012-11-12",46.709999
"755","2012-11-13",46.599998
"756","2012-11-14",47.18
"757","2012-11-15",47.959999
"758","2012-11-16",48.700001
"759","2012-11-19",48.470001
"760","2012-11-20",47.59
"761","2012-11-21",48
"762","2012-11-23",49.41
"763","2012-11-26",49.310001
"764","2012-11-27",49.509998
"765","2012-11-28",49.580002
"766","2012-11-29",49.860001
"767","2012-11-30",50
"768","2012-12-03",48.759998
"769","2012-12-04",47.939999
"770","2012-12-05",46.599998
"771","2012-12-06",46.43
"772","2012-12-07",46.799999
"773","2012-12-10",46.57
"774","2012-12-11",42.939999
"775","2012-12-12",44.389999
"776","2012-12-13",44.950001
"777","2012-12-14",43.830002
"778","2012-12-17",44.130001
"779","2012-12-18",44.200001
"780","2012-12-19",43.279999
"781","2012-12-20",43.970001
"782","2012-12-21",43.630001
"783","2012-12-24",43.459999
"784","2012-12-26",42.950001
"785","2012-12-27",43.119999
"786","2012-12-28",42.700001
"787","2012-12-31",44.09
"788","2013-01-02",42.919998
"789","2013-01-03",42.330002
"790","2013-01-04",44.599998
"791","2013-01-07",43.720001
"792","2013-01-08",43.360001
"793","2013-01-09",42.990002
"794","2013-01-10",43.380001
"795","2013-01-11",43.34
"796","2013-01-14",43.02
"797","2013-01-15",44.639999
"798","2013-01-16",44.630001
"799","2013-01-17",44.849998
"800","2013-01-18",44.650002
"801","2013-01-22",44.970001
"802","2013-01-23",45.060001
"803","2013-01-24",46.369999
"804","2013-01-25",46.84
"805","2013-01-28",47
"806","2013-01-29",47.16
"807","2013-01-30",46.77
"808","2013-01-31",46.220001
"809","2013-02-01",46.279999
"810","2013-02-04",45.52
"811","2013-02-05",45.540001
"812","2013-02-06",46.049999
"813","2013-02-07",45.400002
"814","2013-02-08",46
"815","2013-02-11",45.75
"816","2013-02-12",45.040001
"817","2013-02-13",44.389999
"818","2013-02-14",45.029999
"819","2013-02-15",44.369999
"820","2013-02-19",43.959999
"821","2013-02-20",43.799999
"822","2013-02-21",45.509998
"823","2013-02-22",46.029999
"824","2013-02-25",45.450001
"825","2013-02-26",44.950001
"826","2013-02-27",46.560001
"827","2013-02-28",46.34
"828","2013-03-01",47.57
"829","2013-03-04",48.650002
"830","2013-03-05",48.919998
"831","2013-03-06",48.200001
"832","2013-03-07",47.459999
"833","2013-03-08",47.790001
"834","2013-03-11",47.48
"835","2013-03-12",47.759998
"836","2013-03-13",48.029999
"837","2013-03-14",48.77
"838","2013-03-15",48.18
"839","2013-03-18",48.110001
"840","2013-03-19",47.77
"841","2013-03-20",49.790001
"842","2013-03-21",49.810001
"843","2013-03-22",50.07
"844","2013-03-25",51.080002
"845","2013-03-26",52.220001
"846","2013-03-27",50.950001
"847","2013-03-28",50.580002
"848","2013-04-01",50.619999
"849","2013-04-02",50.540001
"850","2013-04-03",50.119999
"851","2013-04-04",50.73
"852","2013-04-05",50.400002
"853","2013-04-08",50.360001
"854","2013-04-09",49.849998
"855","2013-04-10",50.240002
"856","2013-04-11",50.279999
"857","2013-04-12",50.310001
"858","2013-04-15",49.900002
"859","2013-04-16",50.470001
"860","2013-04-17",51.900002
"861","2013-04-18",51.299999
"862","2013-04-19",51.82
"863","2013-04-22",51.630001
"864","2013-04-23",52.150002
"865","2013-04-24",52.09
"866","2013-04-25",52.709999
"867","2013-04-26",52.830002
"868","2013-04-29",52.18
"869","2013-04-30",52.09
"870","2013-05-01",52.029999
"871","2013-05-02",52.389999
"872","2013-05-03",52.490002
"873","2013-05-06",53.580002
"874","2013-05-07",53.439999
"875","2013-05-08",53.419998
"876","2013-05-09",52.68
"877","2013-05-10",52.799999
"878","2013-05-13",52.59
"879","2013-05-14",52.790001
"880","2013-05-15",53.32
"881","2013-05-16",53.259998
"882","2013-05-17",54.080002
"883","2013-05-20",53.84
"884","2013-05-21",54.470001
"885","2013-05-22",53.860001
"886","2013-05-23",54.450001
"887","2013-05-24",54.419998
"888","2013-05-28",54.48
"889","2013-05-29",53.93
"890","2013-05-30",53.669998
"891","2013-05-31",52.799999
"892","2013-06-03",53.549999
"893","2013-06-04",48.639999
"894","2013-06-05",50.189999
"895","2013-06-06",51.32
"896","2013-06-07",51.09
"897","2013-06-10",50.349998
"898","2013-06-11",51.669998
"899","2013-06-12",51.09
"900","2013-06-13",51.200001
"901","2013-06-14",51.18
"902","2013-06-17",51.130001
"903","2013-06-18",52.290001
"904","2013-06-19",51.330002
"905","2013-06-20",49.880001
"906","2013-06-21",50.209999
"907","2013-06-24",50
"908","2013-06-25",50.509998
"909","2013-06-26",51.169998
"910","2013-06-27",51.639999
"911","2013-06-28",50.43
"912","2013-07-01",52.43
"913","2013-07-02",51.360001
"914","2013-07-03",51.110001
"915","2013-07-05",52.009998
"916","2013-07-08",52.119999
"917","2013-07-09",51.799999
"918","2013-07-10",54.779999
"919","2013-07-11",55.650002
"920","2013-07-12",53.77
"921","2013-07-15",53.959999
"922","2013-07-16",53.900002
"923","2013-07-17",53.650002
"924","2013-07-18",53.450001
"925","2013-07-19",53.299999
"926","2013-07-22",53.540001
"927","2013-07-23",53.82
"928","2013-07-24",54.23
"929","2013-07-25",54.23
"930","2013-07-26",53.779999
"931","2013-07-29",54.18
"932","2013-07-30",54.060001
"933","2013-07-31",54.669998
"934","2013-08-01",55.419998
"935","2013-08-02",55.790001
"936","2013-08-05",55.25
"937","2013-08-06",54.869999
"938","2013-08-07",54.119999
"939","2013-08-08",54.73
"940","2013-08-09",54.25
"941","2013-08-12",54.349998
"942","2013-08-13",54.599998
"943","2013-08-14",54.5
"944","2013-08-15",53.5
"945","2013-08-16",52.470001
"946","2013-08-19",54.09
"947","2013-08-20",53.369999
"948","2013-08-21",54.400002
"949","2013-08-22",55.450001
"950","2013-08-23",55.049999
"951","2013-08-26",55.59
"952","2013-08-27",54.650002
"953","2013-08-28",54.48
"954","2013-08-29",54.369999
"955","2013-08-30",53.970001
"956","2013-09-03",53.880001
"957","2013-09-04",56.389999
"958","2013-09-05",57.380001
"959","2013-09-06",56.959999
"960","2013-09-09",57.470001
"961","2013-09-10",57.330002
