"","date","ERYP"
"153","2018-06-06",18.302999
"154","2018-06-07",18.620001
"155","2018-06-08",19.15
"156","2018-06-11",18.25
"157","2018-06-12",18.33
"158","2018-06-13",18.33
"159","2018-06-14",18.25
"160","2018-06-15",18.25
"161","2018-06-18",18.07
"162","2018-06-19",17.559999
"163","2018-06-20",18.190001
"164","2018-06-21",17.99
"165","2018-06-22",17.950001
"166","2018-06-25",12.75
"167","2018-06-26",12.439
"168","2018-06-27",11.235
"169","2018-06-28",11.2
"170","2018-06-29",11.17
"171","2018-07-02",10.746
"172","2018-07-03",10.22
"173","2018-07-05",11.31
"174","2018-07-06",11.12
"175","2018-07-09",11.12
"176","2018-07-10",11.043
"177","2018-07-11",10.71
"178","2018-07-12",11.125
"179","2018-07-13",10.98
"180","2018-07-16",10.84
"181","2018-07-17",11.25
"182","2018-07-18",10.84
"183","2018-07-19",11.06
"184","2018-07-20",11.1
"185","2018-07-23",10.85
"186","2018-07-24",10.95
"187","2018-07-25",10.95
"188","2018-07-26",10.95
"189","2018-07-27",10.44
"190","2018-07-30",11.119
"191","2018-07-31",11.03
"192","2018-08-01",11.03
"193","2018-08-02",11.41
"194","2018-08-03",10.56
"195","2018-08-06",10.56
"196","2018-08-07",10.66
"197","2018-08-08",10.66
"198","2018-08-09",10.48
"199","2018-08-10",10.24
"200","2018-08-13",10.11
"201","2018-08-14",10.03
"202","2018-08-15",9.72
"203","2018-08-16",9.72
"204","2018-08-17",10.256
"205","2018-08-20",10.256
"206","2018-08-21",10.459
"207","2018-08-22",10.392
"208","2018-08-23",10.392
"209","2018-08-24",10.392
"210","2018-08-27",10.38
"211","2018-08-28",10.38
"212","2018-08-29",10.38
"213","2018-08-30",10.37
"214","2018-08-31",10.55
"215","2018-09-04",10.1
"216","2018-09-05",10.2
"217","2018-09-06",9.8
"218","2018-09-07",9.64
"219","2018-09-10",9.64
"220","2018-09-11",10.71
"221","2018-09-12",10.4
"222","2018-09-13",10.4
"223","2018-09-14",10
"224","2018-09-17",10.25
"225","2018-09-18",10.25
"226","2018-09-19",10.25
"227","2018-09-20",9.79
"228","2018-09-21",9.941
"229","2018-09-24",9.795
"230","2018-09-25",9.41
"231","2018-09-26",9
"232","2018-09-27",9.075
"233","2018-09-28",8.57
"234","2018-10-01",8.92
"235","2018-10-02",8.9
"236","2018-10-03",9.226
"237","2018-10-04",9.226
"238","2018-10-05",9.226
"239","2018-10-08",9.226
"240","2018-10-09",8.5
"241","2018-10-10",8.25
"242","2018-10-11",8.18
"243","2018-10-12",8.18
"244","2018-10-15",8.18
"245","2018-10-16",7.85
"246","2018-10-17",7.8
"247","2018-10-18",7.85
"248","2018-10-19",7.8
"249","2018-10-22",7.74
"250","2018-10-23",7.08
"251","2018-10-24",6.63
"252","2018-10-25",8.12
"253","2018-10-26",7.232
"254","2018-10-29",7
"255","2018-10-30",7.09
"256","2018-10-31",7.05
"257","2018-11-01",7.584
"258","2018-11-02",7.41
"259","2018-11-05",7.83
"260","2018-11-06",7.88
"261","2018-11-07",7.82
"262","2018-11-08",8.1
"263","2018-11-09",7.71
"264","2018-11-12",7.26
"265","2018-11-13",7.88
"266","2018-11-14",8.04
"267","2018-11-15",7.32
"268","2018-11-16",7.63
"269","2018-11-19",7.13
"270","2018-11-20",6.57
"271","2018-11-21",6.57
"272","2018-11-23",7.22
"273","2018-11-26",7
"274","2018-11-27",7.142
"275","2018-11-28",7.2
"276","2018-11-29",7.562
"277","2018-11-30",7.757
"278","2018-12-03",7.72
"279","2018-12-04",7.72
"280","2018-12-06",7.39
"281","2018-12-07",7
"282","2018-12-10",6.88
"283","2018-12-11",7
"284","2018-12-12",7.42
"285","2018-12-13",7.42
"286","2018-12-14",6.93
"287","2018-12-17",7.374
"288","2018-12-18",6.75
"289","2018-12-19",7.26
"290","2018-12-20",6.16
"291","2018-12-21",5.96
"292","2018-12-24",6.04
"293","2018-12-26",5.54
"294","2018-12-27",6.94
"295","2018-12-28",6.8
"296","2018-12-31",6.774
"297","2019-01-02",7.01
"298","2019-01-03",6.977
"299","2019-01-04",7.048
"300","2019-01-07",7.64
"301","2019-01-08",7.8
"302","2019-01-09",7.8
"303","2019-01-10",7.8
"304","2019-01-11",7.8
"305","2019-01-14",7.8
"306","2019-01-15",7.8
"307","2019-01-16",7.8
"308","2019-01-17",7.743
"309","2019-01-18",8
"310","2019-01-22",8
"311","2019-01-23",7.749
"312","2019-01-24",8.29
"313","2019-01-25",8.571
"314","2019-01-28",8.313
"315","2019-01-29",8.32
"316","2019-01-30",8.68
"317","2019-01-31",9
"318","2019-02-01",9
"319","2019-02-04",8.814
"320","2019-02-05",8.956
"321","2019-02-06",8.956
"322","2019-02-07",8.788
"323","2019-02-08",8.788
"324","2019-02-11",8.48
"325","2019-02-12",8.48
"326","2019-02-13",8.74
"327","2019-02-14",8.393
"328","2019-02-15",8.393
"329","2019-02-19",8.31
"330","2019-02-20",8.31
"331","2019-02-21",8.31
"332","2019-02-22",8.13
"333","2019-02-25",8.13
"334","2019-02-26",8.18
"335","2019-02-27",8.18
"336","2019-02-28",7.6
"337","2019-03-01",8.401
"338","2019-03-04",8.53
"339","2019-03-05",9
"340","2019-03-06",9.64
"341","2019-03-07",9.11
"342","2019-03-08",9.28
"343","2019-03-11",9.374
"344","2019-03-12",8.848
"345","2019-03-13",8.86
"346","2019-03-14",8.87
"347","2019-03-15",9.01
"348","2019-03-18",8.47
"349","2019-03-19",8.47
"350","2019-03-20",8.6
"351","2019-03-21",8.15
"352","2019-03-22",8.3
"353","2019-03-25",7.65
"354","2019-03-26",7.51
"355","2019-03-27",7.7
"356","2019-03-28",7.7
"357","2019-03-29",7.58
"358","2019-04-01",8.06
"359","2019-04-02",7.93
"360","2019-04-03",7.85
"361","2019-04-04",7.3
"362","2019-04-05",7.59
"363","2019-04-08",7.52
"364","2019-04-09",7.5
"365","2019-04-10",7.5
"366","2019-04-11",7.56
"367","2019-04-12",7.57
"368","2019-04-15",8
"369","2019-04-16",7.73
"370","2019-04-17",8.241
"371","2019-04-18",7.59
"372","2019-04-22",8.19
"373","2019-04-23",7.71
"374","2019-04-24",7.95
"375","2019-04-25",7.76
"376","2019-04-26",7.78
"377","2019-04-29",7.78
"378","2019-04-30",7.78
"379","2019-05-01",7.78
"380","2019-05-02",7.52
"381","2019-05-03",7.5
"382","2019-05-06",7.75
"383","2019-05-07",7.32
"384","2019-05-08",7.2
"385","2019-05-09",7.2
"386","2019-05-10",7.38
"387","2019-05-13",7.38
"388","2019-05-14",7.38
"389","2019-05-15",7.509
"390","2019-05-16",7.509
"391","2019-05-17",7.181
"392","2019-05-20",7.39
"393","2019-05-21",7.39
"394","2019-05-22",7.1
"395","2019-05-23",7.07
"396","2019-05-24",7.07
"397","2019-05-28",7.07
"398","2019-05-29",7.07
"399","2019-05-30",7.06
"400","2019-05-31",7.001
"401","2019-06-03",6.874
"402","2019-06-04",6.61
"403","2019-06-05",6.61
"404","2019-06-06",6.37
"405","2019-06-07",6.37
"406","2019-06-10",6.64
"407","2019-06-11",6.93
"408","2019-06-12",6.93
"409","2019-06-13",6.93
"410","2019-06-14",6.93
"411","2019-06-17",6.93
"412","2019-06-18",6.65
"413","2019-06-19",6.65
"414","2019-06-20",6.66
"415","2019-06-21",6.66
"416","2019-06-24",6.66
"417","2019-06-25",6.66
"418","2019-06-26",6.66
"419","2019-06-27",6.86
"420","2019-06-28",7.147
"421","2019-07-01",6.66
"422","2019-07-02",7
"423","2019-07-03",7
"424","2019-07-05",7
"425","2019-07-08",6.66
"426","2019-07-09",6.66
"427","2019-07-10",6.99
"428","2019-07-11",6.67
"429","2019-07-12",6.67
"430","2019-07-15",6.67
"431","2019-07-16",6.823
"432","2019-07-17",6.823
"433","2019-07-18",6.823
"434","2019-07-19",6.823
"435","2019-07-22",6.05
"436","2019-07-23",6.11
"437","2019-07-24",5.96
"438","2019-07-25",5.96
"439","2019-07-26",5.96
"440","2019-07-29",5.96
"441","2019-07-30",5.96
"442","2019-07-31",5.81
"443","2019-08-01",6
"444","2019-08-02",5.93
"445","2019-08-05",5.93
"446","2019-08-06",5.93
"447","2019-08-07",5.5
"448","2019-08-08",5.714
"449","2019-08-09",5.714
"450","2019-08-12",5.714
"451","2019-08-13",5.714
"452","2019-08-14",5.65
"453","2019-08-15",5.65
"454","2019-08-16",5.65
"455","2019-08-19",5.2
"456","2019-08-20",5.2
"457","2019-08-21",5.52
"458","2019-08-22",5.22
"459","2019-08-23",5.22
"460","2019-08-26",5.22
"461","2019-08-27",5.22
"462","2019-08-28",5.22
"463","2019-08-29",5.22
"464","2019-08-30",5.22
"465","2019-09-03",5.22
"466","2019-09-04",5.22
"467","2019-09-05",5.22
"468","2019-09-06",5.22
"469","2019-09-09",5.22
"470","2019-09-10",5.22
"471","2019-09-11",5.226
"472","2019-09-12",5.226
"473","2019-09-13",5.226
"474","2019-09-16",5.21
"475","2019-09-17",5.468
"476","2019-09-18",5.283
"477","2019-09-19",5.283
"478","2019-09-20",5.283
"479","2019-09-23",4.8
"480","2019-09-24",4.745
"481","2019-09-25",4.84
"482","2019-09-26",4.6
"483","2019-09-27",4.23
"484","2019-09-30",4.23
"485","2019-10-01",4.23
"486","2019-10-02",4.23
"487","2019-10-03",4.22
"488","2019-10-04",4.22
"489","2019-10-07",4.22
"490","2019-10-08",4.22
"491","2019-10-09",4.02
"492","2019-10-10",4.02
"493","2019-10-11",4.02
"494","2019-10-14",4.02
"495","2019-10-15",4.02
"496","2019-10-16",4.135
"497","2019-10-17",4.135
"498","2019-10-18",4.135
"499","2019-10-21",4.29
"500","2019-10-22",4.29
"501","2019-10-23",4.29
"502","2019-10-24",4.29
"503","2019-10-25",4.29
"504","2019-10-28",4.29
"505","2019-10-29",4.29
"506","2019-10-30",4.29
"507","2019-10-31",4.32
"508","2019-11-01",4.32
"509","2019-11-04",4.58
"510","2019-11-05",4.8
"511","2019-11-06",4.91
"512","2019-11-07",4.91
"513","2019-11-08",4.91
"514","2019-11-11",5.16
"515","2019-11-12",5.2
"516","2019-11-13",5.2
"517","2019-11-14",5.056
"518","2019-11-15",4.85
"519","2019-11-18",4.85
"520","2019-11-19",4.85
"521","2019-11-20",4.85
"522","2019-11-21",4.905
"523","2019-11-22",4.905
"524","2019-11-25",4.91
"525","2019-11-26",4.91
"526","2019-11-27",4.91
"527","2019-11-29",4.91
"528","2019-12-02",4.91
"529","2019-12-03",4.33
"530","2019-12-04",4.33
"531","2019-12-05",4.33
"532","2019-12-06",4.33
"533","2019-12-09",4.33
"534","2019-12-10",4.51
"535","2019-12-11",4.51
"536","2019-12-12",4.51
"537","2019-12-13",4.51
"538","2019-12-16",4.5
"539","2019-12-17",4.85
"540","2019-12-18",4.75
"541","2019-12-19",4.75
"542","2019-12-20",4.49
"543","2019-12-23",4.49
"544","2019-12-24",4.49
"545","2019-12-26",4.49
"546","2019-12-27",5.05
"547","2019-12-30",6.85
"548","2019-12-31",7.375
"549","2020-01-02",7.2
"550","2020-01-03",7.3
"551","2020-01-06",6.727
"552","2020-01-07",7.05
"553","2020-01-08",7.122
"554","2020-01-09",7.61
"555","2020-01-10",7.435
"556","2020-01-13",7.234
"557","2020-01-14",6.978
"558","2020-01-15",6.97
"559","2020-01-16",7.297
"560","2020-01-17",7.165
"561","2020-01-21",7.501
"562","2020-01-22",7.48
"563","2020-01-23",7.01
"564","2020-01-24",7.154
"565","2020-01-27",7.154
"566","2020-01-28",7.154
"567","2020-01-29",7.154
"568","2020-01-30",7.154
"569","2020-01-31",7.48
"570","2020-02-03",6.8
"571","2020-02-04",7
"572","2020-02-05",7
"573","2020-02-06",7
"574","2020-02-07",6.84
"575","2020-02-10",6.61
"576","2020-02-11",6.8
"577","2020-02-12",6.8
"578","2020-02-13",7.05
"579","2020-02-14",7.05
"580","2020-02-18",7.05
"581","2020-02-19",7.05
"582","2020-02-20",7.05
"583","2020-02-21",6.42
"584","2020-02-24",6.42
"585","2020-02-25",6.84
"586","2020-02-26",6.54
"587","2020-02-27",6.54
"588","2020-02-28",5.25
"589","2020-03-02",6.075
"590","2020-03-03",6.075
"591","2020-03-04",6.49
"592","2020-03-05",6.12
"593","2020-03-06",6.09
"594","2020-03-09",5.452
"595","2020-03-10",5.452
"596","2020-03-11",5.24
"597","2020-03-12",4.786
"598","2020-03-13",4.35
"599","2020-03-16",4.5
"600","2020-03-17",3.85
"601","2020-03-18",3.85
"602","2020-03-19",4.27
"603","2020-03-20",4.27
"604","2020-03-23",4.57
"605","2020-03-24",5.15
"606","2020-03-25",4.79
"607","2020-03-26",4.79
"608","2020-03-27",4.79
"609","2020-03-30",5
"610","2020-03-31",5.34
"611","2020-04-01",5.34
"612","2020-04-02",5.34
"613","2020-04-03",5.34
"614","2020-04-06",5
"615","2020-04-07",5
"616","2020-04-08",5.15
"617","2020-04-09",5.15
"618","2020-04-13",5.15
"619","2020-04-14",5.15
"620","2020-04-15",5.15
"621","2020-04-16",5.15
"622","2020-04-17",5.15
"623","2020-04-20",5.15
"624","2020-04-21",5.46
"625","2020-04-22",5.46
"626","2020-04-23",6.2
"627","2020-04-24",5.31
"628","2020-04-27",7.5
"629","2020-04-28",8.29
"630","2020-04-29",10.97
"631","2020-04-30",10.634
"632","2020-05-01",9.85
"633","2020-05-04",10.068
"634","2020-05-05",9.9
"635","2020-05-06",8.55
"636","2020-05-07",9.318
"637","2020-05-08",8.75
"638","2020-05-11",10
"639","2020-05-12",8.96
"640","2020-05-13",7.847
"641","2020-05-14",7.74
"642","2020-05-15",7.74
"643","2020-05-18",7.977
"644","2020-05-19",8.91
"645","2020-05-20",8.91
"646","2020-05-21",8.812
"647","2020-05-22",8.8
"648","2020-05-26",8.06
"649","2020-05-27",8
"650","2020-05-28",8.5
"651","2020-05-29",8.631
"652","2020-06-01",9.5
"653","2020-06-02",9.63
"654","2020-06-03",9.009
"655","2020-06-04",9
"656","2020-06-05",9
"657","2020-06-08",9
"658","2020-06-09",10.216
"659","2020-06-10",10.001
"660","2020-06-11",9.02
"661","2020-06-12",8.97
"662","2020-06-15",9.25
"663","2020-06-16",9.08
"664","2020-06-17",9.19
"665","2020-06-18",9.53
"666","2020-06-19",9.13
"667","2020-06-22",9.8
"668","2020-06-23",9.15
"669","2020-06-24",8.91
"670","2020-06-25",8.91
"671","2020-06-26",8.91
"672","2020-06-29",8.44
"673","2020-06-30",8.52
"674","2020-07-01",8
"675","2020-07-02",8
"676","2020-07-06",8
"677","2020-07-07",8
"678","2020-07-08",8
"679","2020-07-09",8
"680","2020-07-10",7.6
"681","2020-07-13",7.66
"682","2020-07-14",7.66
"683","2020-07-15",6.92
"684","2020-07-16",7.675
"685","2020-07-17",7.68
"686","2020-07-20",8.076
"687","2020-07-21",8.08
"688","2020-07-22",8.08
"689","2020-07-23",7.962
"690","2020-07-24",8
"691","2020-07-27",7.99
"692","2020-07-28",7.06
"693","2020-07-29",7.02
"694","2020-07-30",7.02
"695","2020-07-31",7.02
"696","2020-08-03",7.14
"697","2020-08-04",7.14
"698","2020-08-05",7.14
"699","2020-08-06",7.69
"700","2020-08-07",7.69
"701","2020-08-10",7.69
"702","2020-08-11",7.14
"703","2020-08-12",6.936
"704","2020-08-13",6.78
"705","2020-08-14",7.1
"706","2020-08-17",7.1
"707","2020-08-18",6.98
"708","2020-08-19",7.05
"709","2020-08-20",7.626
"710","2020-08-21",7.44
"711","2020-08-24",7.44
"712","2020-08-25",7.47
"713","2020-08-26",6.99
"714","2020-08-27",6.765
"715","2020-08-28",6.97
"716","2020-08-31",6.58
"717","2020-09-01",6.95
"718","2020-09-02",6.83
"719","2020-09-03",6.583
"720","2020-09-04",5.95
"721","2020-09-08",6
"722","2020-09-09",6.69
"723","2020-09-10",6.4
"724","2020-09-11",6.44
"725","2020-09-14",6.6
"726","2020-09-15",6.9
"727","2020-09-16",7.74
"728","2020-09-17",7.475
"729","2020-09-18",7.4
"730","2020-09-21",7.3
"731","2020-09-22",6.78
"732","2020-09-23",6.63
"733","2020-09-24",5.7
"734","2020-09-25",5.8
"735","2020-09-28",5.98
"736","2020-09-29",5.98
"737","2020-09-30",6
"738","2020-10-01",6
"739","2020-10-02",5.56
"740","2020-10-05",5.72
"741","2020-10-06",6.59
"742","2020-10-07",6.121
"743","2020-10-08",5.887
"744","2020-10-09",5.75
"745","2020-10-12",5.75
"746","2020-10-13",5.75
"747","2020-10-14",6.047
"748","2020-10-15",6.18
"749","2020-10-16",6.25
"750","2020-10-19",5.69
"751","2020-10-20",6.155
"752","2020-10-21",6.44
"753","2020-10-22",6.242
"754","2020-10-23",6.23
"755","2020-10-26",6.125
"756","2020-10-27",5.61
"757","2020-10-28",5.14
"758","2020-10-29",5.238
"759","2020-10-30",5.238
"760","2020-11-02",5.74
"761","2020-11-03",5.88
"762","2020-11-04",6.52
"763","2020-11-05",7.123
"764","2020-11-06",7.5
"765","2020-11-09",6.91
"766","2020-11-10",7.15
"767","2020-11-11",7.72
"768","2020-11-12",7.512
"769","2020-11-13",7.85
"770","2020-11-16",8.03
"771","2020-11-17",8.07
"772","2020-11-18",8.46
"773","2020-11-19",7.93
"774","2020-11-20",7.7
"775","2020-11-23",7.969
"776","2020-11-24",8.31
"777","2020-11-25",7.98
"778","2020-11-27",9.526
