"","date","NRT"
"211","2007-11-01",35.169998
"212","2007-11-02",34.279999
"213","2007-11-05",34.91
"214","2007-11-06",34.599998
"215","2007-11-07",35.200001
"216","2007-11-08",35.009998
"217","2007-11-09",35.25
"218","2007-11-12",35.189999
"219","2007-11-13",34.84
"220","2007-11-14",34.23
"221","2007-11-15",34.259998
"222","2007-11-16",34.310001
"223","2007-11-19",33.310001
"224","2007-11-20",33.48
"225","2007-11-21",32.849998
"226","2007-11-23",33.25
"227","2007-11-26",32.400002
"228","2007-11-27",31.57
"229","2007-11-28",32
"230","2007-11-29",32.09
"231","2007-11-30",33.220001
"232","2007-12-03",32.799999
"233","2007-12-04",32.290001
"234","2007-12-05",32.669998
"235","2007-12-06",31.68
"236","2007-12-07",31.92
"237","2007-12-10",32
"238","2007-12-11",32.950001
"239","2007-12-12",32.810001
"240","2007-12-13",32.68
"241","2007-12-14",32.900002
"242","2007-12-17",32.759998
"243","2007-12-18",33.240002
"244","2007-12-19",34.310001
"245","2007-12-20",34
"246","2007-12-21",33.400002
"247","2007-12-24",33.389999
"248","2007-12-26",33.549999
"249","2007-12-27",33.459999
"250","2007-12-28",33.98
"251","2007-12-31",34.02
"252","2008-01-02",33.689999
"253","2008-01-03",33.84
"254","2008-01-04",34
"255","2008-01-07",33.5
"256","2008-01-08",33.540001
"257","2008-01-09",32.099998
"258","2008-01-10",32.970001
"259","2008-01-11",32.32
"260","2008-01-14",32.150002
"261","2008-01-15",33.200001
"262","2008-01-16",33.220001
"263","2008-01-17",32.650002
"264","2008-01-18",32.610001
"265","2008-01-22",32.080002
"266","2008-01-23",31.6
"267","2008-01-24",33.009998
"268","2008-01-25",33.25
"269","2008-01-28",33.450001
"270","2008-01-29",33.25
"271","2008-01-30",33.25
"272","2008-01-31",33.75
"273","2008-02-01",33.25
"274","2008-02-04",33.700001
"275","2008-02-05",33.529999
"276","2008-02-06",33.599998
"277","2008-02-07",33.700001
"278","2008-02-08",33.900002
"279","2008-02-11",34.25
"280","2008-02-12",34.790001
"281","2008-02-13",33.860001
"282","2008-02-14",33.02
"283","2008-02-15",32.84
"284","2008-02-19",32.869999
"285","2008-02-20",32.650002
"286","2008-02-21",32.34
"287","2008-02-22",32.759998
"288","2008-02-25",32.5
"289","2008-02-26",33
"290","2008-02-27",33.290001
"291","2008-02-28",33.639999
"292","2008-02-29",33.799999
"293","2008-03-03",34.049999
"294","2008-03-04",34.240002
"295","2008-03-05",34.5
"296","2008-03-06",34.139999
"297","2008-03-07",34.169998
"298","2008-03-10",33
"299","2008-03-11",32.310001
"300","2008-03-12",32.650002
"301","2008-03-13",31.49
"302","2008-03-14",31.58
"303","2008-03-17",31.51
"304","2008-03-18",31.1
"305","2008-03-19",31.5
"306","2008-03-20",31.440001
"307","2008-03-24",31.459999
"308","2008-03-25",32
"309","2008-03-26",31.51
"310","2008-03-27",32.43
"311","2008-03-28",33.57
"312","2008-03-31",33.049999
"313","2008-04-01",33.799999
"314","2008-04-02",33.099998
"315","2008-04-03",33.189999
"316","2008-04-04",33.560001
"317","2008-04-07",33.459999
"318","2008-04-08",32.830002
"319","2008-04-09",33.799999
"320","2008-04-10",33.52
"321","2008-04-11",33.66
"322","2008-04-14",32.75
"323","2008-04-15",33.98
"324","2008-04-16",35
"325","2008-04-17",35.34
"326","2008-04-18",36
"327","2008-04-21",35.360001
"328","2008-04-22",35.700001
"329","2008-04-23",37.43
"330","2008-04-24",37
"331","2008-04-25",38.32
"332","2008-04-28",38.990002
"333","2008-04-29",37.93
"334","2008-04-30",36.68
"335","2008-05-01",35.869999
"336","2008-05-02",35.330002
"337","2008-05-05",37
"338","2008-05-06",38.66
"339","2008-05-07",39.299999
"340","2008-05-08",38.240002
"341","2008-05-09",39.25
"342","2008-05-12",39.880001
"343","2008-05-13",40.290001
"344","2008-05-14",39.669998
"345","2008-05-15",37.799999
"346","2008-05-16",35.849998
"347","2008-05-19",36.790001
"348","2008-05-20",37.279999
"349","2008-05-21",37.049999
"350","2008-05-22",37.580002
"351","2008-05-23",37.529999
"352","2008-05-27",38.400002
"353","2008-05-28",37.080002
"354","2008-05-29",37.5
"355","2008-05-30",37
"356","2008-06-02",36.099998
"357","2008-06-03",36.169998
"358","2008-06-04",37.549999
"359","2008-06-05",37.950001
"360","2008-06-06",37.689999
"361","2008-06-09",38
"362","2008-06-10",38
"363","2008-06-11",37.919998
"364","2008-06-12",37.779999
"365","2008-06-13",37
"366","2008-06-16",36.880001
"367","2008-06-17",37.880001
"368","2008-06-18",38.130001
"369","2008-06-19",37.990002
"370","2008-06-20",38.060001
"371","2008-06-23",38.189999
"372","2008-06-24",38.060001
"373","2008-06-25",38.73
"374","2008-06-26",38.48
"375","2008-06-27",38.060001
"376","2008-06-30",38.650002
"377","2008-07-01",36.810001
"378","2008-07-02",37
"379","2008-07-03",36.369999
"380","2008-07-07",33.43
"381","2008-07-08",33.5
"382","2008-07-09",34.41
"383","2008-07-10",34.369999
"384","2008-07-11",34.599998
"385","2008-07-14",34.82
"386","2008-07-15",35.02
"387","2008-07-16",34.619999
"388","2008-07-17",34.57
"389","2008-07-18",34.259998
"390","2008-07-21",34.73
"391","2008-07-22",34.689999
"392","2008-07-23",34.599998
"393","2008-07-24",34.400002
"394","2008-07-25",34.93
"395","2008-07-28",34.610001
"396","2008-07-29",34.639999
"397","2008-07-30",35.389999
"398","2008-07-31",34.900002
"399","2008-08-01",35.34
"400","2008-08-04",35.5
"401","2008-08-05",35.299999
"402","2008-08-06",35.099998
"403","2008-08-07",35.349998
"404","2008-08-08",35.700001
"405","2008-08-11",35.900002
"406","2008-08-12",35.220001
"407","2008-08-13",34.799999
"408","2008-08-14",34.900002
"409","2008-08-15",34.900002
"410","2008-08-18",34.700001
"411","2008-08-19",35.049999
"412","2008-08-20",34.040001
"413","2008-08-21",34.349998
"414","2008-08-22",34.150002
"415","2008-08-25",34.169998
"416","2008-08-26",35.099998
"417","2008-08-27",34.959999
"418","2008-08-28",35
"419","2008-08-29",34.970001
"420","2008-09-02",34.220001
"421","2008-09-03",34
"422","2008-09-04",33.990002
"423","2008-09-05",34
"424","2008-09-08",33.700001
"425","2008-09-09",33.299999
"426","2008-09-10",33.52
"427","2008-09-11",32.389999
"428","2008-09-12",31.91
"429","2008-09-15",31.620001
"430","2008-09-16",31.4
"431","2008-09-17",30.35
"432","2008-09-18",29.459999
"433","2008-09-19",30.370001
"434","2008-09-22",31.389999
"435","2008-09-23",32.48
"436","2008-09-24",32.990002
"437","2008-09-25",33.25
"438","2008-09-26",32.450001
"439","2008-09-29",30.75
"440","2008-09-30",29.9
"441","2008-10-01",29.99
"442","2008-10-02",28.129999
"443","2008-10-03",27.190001
"444","2008-10-06",22.25
"445","2008-10-07",21.450001
"446","2008-10-08",20.790001
"447","2008-10-09",20.709999
"448","2008-10-10",19.75
"449","2008-10-13",23.25
"450","2008-10-14",25.709999
"451","2008-10-15",24
"452","2008-10-16",23.290001
"453","2008-10-17",24
"454","2008-10-20",24.59
"455","2008-10-21",24.93
"456","2008-10-22",23.92
"457","2008-10-23",25.43
"458","2008-10-24",26
"459","2008-10-27",26.25
"460","2008-10-28",26.610001
"461","2008-10-29",28.83
"462","2008-10-30",29.34
"463","2008-10-31",30.299999
"464","2008-11-03",30.799999
"465","2008-11-04",31.6
"466","2008-11-05",32.150002
"467","2008-11-06",31.57
"468","2008-11-07",31.35
"469","2008-11-10",33.330002
"470","2008-11-11",33.599998
"471","2008-11-12",28.35
"472","2008-11-13",26.85
"473","2008-11-14",26.27
"474","2008-11-17",24.1
"475","2008-11-18",24.219999
"476","2008-11-19",22.76
"477","2008-11-20",20
"478","2008-11-21",20.5
"479","2008-11-24",21.43
"480","2008-11-25",22.9
"481","2008-11-26",26
"482","2008-11-28",26.110001
"483","2008-12-01",25.25
"484","2008-12-02",25.35
"485","2008-12-03",25.700001
"486","2008-12-04",23.26
"487","2008-12-05",21.969999
"488","2008-12-08",22.75
"489","2008-12-09",23
"490","2008-12-10",22.07
"491","2008-12-11",23.059999
"492","2008-12-12",22.99
"493","2008-12-15",22.200001
"494","2008-12-16",22.1
"495","2008-12-17",22.15
"496","2008-12-18",22.370001
"497","2008-12-19",21.969999
"498","2008-12-22",22.5
"499","2008-12-23",22.049999
"500","2008-12-24",21.5
"501","2008-12-26",22.33
"502","2008-12-29",21.65
"503","2008-12-30",21.790001
"504","2008-12-31",22
"505","2009-01-02",23
"506","2009-01-05",22.75
"507","2009-01-06",24.1
"508","2009-01-07",24.559999
"509","2009-01-08",25
"510","2009-01-09",24.75
"511","2009-01-12",23.1
"512","2009-01-13",23.5
"513","2009-01-14",23.870001
"514","2009-01-15",25
"515","2009-01-16",25.59
"516","2009-01-20",25
"517","2009-01-21",26
"518","2009-01-22",25.709999
"519","2009-01-23",25.73
"520","2009-01-26",25.469999
"521","2009-01-27",25.35
"522","2009-01-28",25.5
"523","2009-01-29",27
"524","2009-01-30",26.889999
"525","2009-02-02",27.5
"526","2009-02-03",27.75
"527","2009-02-04",28.299999
"528","2009-02-05",29
"529","2009-02-06",29.65
"530","2009-02-09",29.24
"531","2009-02-10",28.93
"532","2009-02-11",25.9
"533","2009-02-12",25.889999
"534","2009-02-13",26
"535","2009-02-17",25.15
"536","2009-02-18",23.200001
"537","2009-02-19",23.16
"538","2009-02-20",22.959999
"539","2009-02-23",22.49
"540","2009-02-24",23.389999
"541","2009-02-25",23.879999
"542","2009-02-26",24.25
"543","2009-02-27",24.540001
"544","2009-03-02",23
"545","2009-03-03",22.4
"546","2009-03-04",23.25
"547","2009-03-05",21.799999
"548","2009-03-06",22.360001
"549","2009-03-09",22.549999
"550","2009-03-10",22.5
"551","2009-03-11",23.65
"552","2009-03-12",23.790001
"553","2009-03-13",24.1
"554","2009-03-16",24.02
"555","2009-03-17",27.290001
"556","2009-03-18",26.379999
"557","2009-03-19",26.629999
"558","2009-03-20",27.299999
"559","2009-03-23",26.950001
"560","2009-03-24",27.25
"561","2009-03-25",27.68
"562","2009-03-26",27.6
"563","2009-03-27",27.85
"564","2009-03-30",25
"565","2009-03-31",25.940001
"566","2009-04-01",26.75
"567","2009-04-02",27.01
"568","2009-04-03",27.58
"569","2009-04-06",27.549999
"570","2009-04-07",27.34
"571","2009-04-08",26.75
"572","2009-04-09",28.549999
"573","2009-04-13",27.969999
"574","2009-04-14",27.77
"575","2009-04-15",27.9
"576","2009-04-16",28.280001
"577","2009-04-17",28.040001
"578","2009-04-20",28
"579","2009-04-21",27.75
"580","2009-04-22",28.16
"581","2009-04-23",27.559999
"582","2009-04-24",27.77
"583","2009-04-27",28.99
"584","2009-04-28",29.299999
"585","2009-04-29",29.26
"586","2009-04-30",29.1
"587","2009-05-01",29.549999
"588","2009-05-04",29.700001
"589","2009-05-05",30.200001
"590","2009-05-06",30.5
"591","2009-05-07",30.4
"592","2009-05-08",29.790001
"593","2009-05-11",30.43
"594","2009-05-12",30.33
"595","2009-05-13",28.469999
"596","2009-05-14",28
"597","2009-05-15",27.700001
"598","2009-05-18",27.950001
"599","2009-05-19",28.4
"600","2009-05-20",28.9
"601","2009-05-21",28.9
"602","2009-05-22",28.129999
"603","2009-05-26",29.02
"604","2009-05-27",29.26
"605","2009-05-28",30
"606","2009-05-29",29.799999
"607","2009-06-01",30.040001
"608","2009-06-02",30.5
"609","2009-06-03",29.889999
"610","2009-06-04",30.32
"611","2009-06-05",30.629999
"612","2009-06-08",30.57
"613","2009-06-09",31.67
"614","2009-06-10",32.349998
"615","2009-06-11",33.91
"616","2009-06-12",33.18
"617","2009-06-15",33.099998
"618","2009-06-16",33.799999
"619","2009-06-17",32.369999
"620","2009-06-18",32.740002
"621","2009-06-19",32.93
"622","2009-06-22",31.440001
"623","2009-06-23",29.27
"624","2009-06-24",30.860001
"625","2009-06-25",31.129999
"626","2009-06-26",31.82
"627","2009-06-29",33
"628","2009-06-30",32.759998
"629","2009-07-01",34
"630","2009-07-02",32.799999
"631","2009-07-06",31.190001
"632","2009-07-07",30.299999
"633","2009-07-08",30.01
"634","2009-07-09",32.470001
"635","2009-07-10",32.5
"636","2009-07-13",32.509998
"637","2009-07-14",33
"638","2009-07-15",33.5
"639","2009-07-16",34
"640","2009-07-17",34.110001
"641","2009-07-20",34.799999
"642","2009-07-21",35.630001
"643","2009-07-22",35.119999
"644","2009-07-23",34.560001
"645","2009-07-24",34.5
"646","2009-07-27",35.950001
"647","2009-07-28",36.700001
"648","2009-07-29",34.09
"649","2009-07-30",35.669998
"650","2009-07-31",35.5
"651","2009-08-03",35.419998
"652","2009-08-04",35.48
"653","2009-08-05",35
"654","2009-08-06",35
"655","2009-08-07",34.639999
"656","2009-08-10",32.349998
"657","2009-08-11",32.549999
"658","2009-08-12",31.639999
"659","2009-08-13",32.650002
"660","2009-08-14",31.9
"661","2009-08-17",29.950001
"662","2009-08-18",31.790001
"663","2009-08-19",32.450001
"664","2009-08-20",31.540001
"665","2009-08-21",31.77
"666","2009-08-24",31
"667","2009-08-25",31.190001
"668","2009-08-26",30
"669","2009-08-27",29.6
"670","2009-08-28",30.32
"671","2009-08-31",29.9
"672","2009-09-01",29.75
"673","2009-09-02",29.83
"674","2009-09-03",28.27
"675","2009-09-04",28.91
"676","2009-09-08",30.129999
"677","2009-09-09",30.969999
"678","2009-09-10",30.4
"679","2009-09-11",30.01
"680","2009-09-14",30.25
"681","2009-09-15",30.700001
"682","2009-09-16",30.66
"683","2009-09-17",31.15
"684","2009-09-18",30.51
"685","2009-09-21",30.84
"686","2009-09-22",31.75
"687","2009-09-23",31.040001
"688","2009-09-24",31
"689","2009-09-25",31
"690","2009-09-28",31
"691","2009-09-29",30.65
"692","2009-09-30",30.459999
"693","2009-10-01",30.299999
"694","2009-10-02",30.5
"695","2009-10-05",30.200001
"696","2009-10-06",30.51
"697","2009-10-07",30.74
"698","2009-10-08",31.09
"699","2009-10-09",31.33
"700","2009-10-12",31.65
"701","2009-10-13",31.200001
"702","2009-10-14",31.67
"703","2009-10-15",31.700001
"704","2009-10-16",31.799999
"705","2009-10-19",31.780001
"706","2009-10-20",31.73
"707","2009-10-21",31.700001
"708","2009-10-22",32.16
"709","2009-10-23",31.690001
"710","2009-10-26",31.889999
"711","2009-10-27",31.48
"712","2009-10-28",31.5
"713","2009-10-29",31.719999
"714","2009-10-30",31.25
"715","2009-11-02",31.24
"716","2009-11-03",31
"717","2009-11-04",31.120001
"718","2009-11-05",31.51
"719","2009-11-06",31.5
"720","2009-11-09",31.5
"721","2009-11-10",31.5
"722","2009-11-11",31.450001
"723","2009-11-12",31.43
"724","2009-11-13",31.99
"725","2009-11-16",31.4
"726","2009-11-17",31.25
"727","2009-11-18",31.549999
"728","2009-11-19",31.360001
"729","2009-11-20",31.17
"730","2009-11-23",31.85
"731","2009-11-24",31.860001
"732","2009-11-25",31.93
"733","2009-11-27",31.700001
"734","2009-11-30",31.66
"735","2009-12-01",31.709999
"736","2009-12-02",31.83
"737","2009-12-03",31.309999
"738","2009-12-04",31.65
"739","2009-12-07",31.5
"740","2009-12-08",31.629999
"741","2009-12-09",31.6
"742","2009-12-10",31.82
"743","2009-12-11",31.65
"744","2009-12-14",31.799999
"745","2009-12-15",32
"746","2009-12-16",32.200001
"747","2009-12-17",31.68
"748","2009-12-18",32
"749","2009-12-21",31.82
"750","2009-12-22",30.450001
"751","2009-12-23",30.559999
"752","2009-12-24",30.75
"753","2009-12-28",30.9
"754","2009-12-29",30.91
"755","2009-12-30",31
"756","2009-12-31",30.799999
"757","2010-01-04",31.26
"758","2010-01-05",31.299999
"759","2010-01-06",31.41
"760","2010-01-07",32
"761","2010-01-08",32.25
"762","2010-01-11",32.5
"763","2010-01-12",32.900002
"764","2010-01-13",32.799999
"765","2010-01-14",33
"766","2010-01-15",32.919998
"767","2010-01-19",32.009998
"768","2010-01-20",32.009998
"769","2010-01-21",30.959999
"770","2010-01-22",31.35
"771","2010-01-25",30.9
"772","2010-01-26",30.700001
"773","2010-01-27",30.65
"774","2010-01-28",30.91
"775","2010-01-29",30.57
"776","2010-02-01",30.6
"777","2010-02-02",30.620001
"778","2010-02-03",30.85
"779","2010-02-04",30.299999
"780","2010-02-05",30.15
"781","2010-02-08",30.15
"782","2010-02-09",30.190001
"783","2010-02-10",30.059999
"784","2010-02-11",30.75
"785","2010-02-12",31.25
"786","2010-02-16",31.76
"787","2010-02-17",31.76
"788","2010-02-18",31.51
"789","2010-02-19",32.240002
"790","2010-02-22",31.629999
"791","2010-02-23",30.450001
"792","2010-02-24",30.16
"793","2010-02-25",30.129999
"794","2010-02-26",30.440001
"795","2010-03-01",30.35
"796","2010-03-02",30.379999
"797","2010-03-03",29.83
"798","2010-03-04",29.65
"799","2010-03-05",29.790001
"800","2010-03-08",29.76
"801","2010-03-09",29.870001
"802","2010-03-10",30.07
"803","2010-03-11",30.43
"804","2010-03-12",30.24
"805","2010-03-15",29.889999
"806","2010-03-16",29.84
"807","2010-03-17",29.940001
"808","2010-03-18",29.65
"809","2010-03-19",29.530001
"810","2010-03-22",30.25
"811","2010-03-23",29.370001
"812","2010-03-24",29.33
"813","2010-03-25",29
"814","2010-03-26",29.09
"815","2010-03-29",29.08
"816","2010-03-30",28.700001
"817","2010-03-31",28.85
"818","2010-04-01",29
"819","2010-04-05",29.690001
"820","2010-04-06",29.5
"821","2010-04-07",29.24
"822","2010-04-08",29.25
"823","2010-04-09",29.84
"824","2010-04-12",29.73
"825","2010-04-13",29.200001
"826","2010-04-14",29.049999
"827","2010-04-15",29.5
"828","2010-04-16",29.389999
"829","2010-04-19",29.1
"830","2010-04-20",29.32
"831","2010-04-21",29.5
"832","2010-04-22",29.790001
"833","2010-04-23",29.98
"834","2010-04-26",29.5
"835","2010-04-27",29.610001
"836","2010-04-28",29.98
"837","2010-04-29",30.129999
"838","2010-04-30",29.58
"839","2010-05-03",29.969999
"840","2010-05-04",29.85
"841","2010-05-05",29.75
"842","2010-05-06",29.290001
"843","2010-05-07",28.76
"844","2010-05-10",29.23
"845","2010-05-11",29.290001
"846","2010-05-12",29.440001
"847","2010-05-13",29.15
"848","2010-05-14",28.549999
"849","2010-05-17",27.969999
"850","2010-05-18",27.65
"851","2010-05-19",27.540001
"852","2010-05-20",26.879999
"853","2010-05-21",27.530001
"854","2010-05-24",27.219999
"855","2010-05-25",27.370001
"856","2010-05-26",27.66
"857","2010-05-27",28.1
"858","2010-05-28",27.58
"859","2010-06-01",27
"860","2010-06-02",27.139999
"861","2010-06-03",27
"862","2010-06-04",27.440001
"863","2010-06-07",26.99
"864","2010-06-08",26.75
"865","2010-06-09",27.1
"866","2010-06-10",27.83
"867","2010-06-11",27.299999
"868","2010-06-14",26.75
"869","2010-06-15",27.540001
"870","2010-06-16",27.17
"871","2010-06-17",26.83
"872","2010-06-18",27
"873","2010-06-21",27
"874","2010-06-22",26.85
"875","2010-06-23",26.799999
"876","2010-06-24",26.5
"877","2010-06-25",26.719999
"878","2010-06-28",27.559999
"879","2010-06-29",26.690001
"880","2010-06-30",26.5
"881","2010-07-01",26.200001
"882","2010-07-02",26.27
"883","2010-07-06",26.299999
"884","2010-07-07",26.51
"885","2010-07-08",26.5
"886","2010-07-09",26.549999
"887","2010-07-12",26.32
"888","2010-07-13",26.08
"889","2010-07-14",26.51
"890","2010-07-15",26.6
"891","2010-07-16",26.700001
"892","2010-07-19",26.700001
"893","2010-07-20",26.59
"894","2010-07-21",26.190001
"895","2010-07-22",26.309999
"896","2010-07-23",26.49
"897","2010-07-26",26.43
"898","2010-07-27",26.4
"899","2010-07-28",26.51
"900","2010-07-29",26.219999
"901","2010-07-30",26.559999
"902","2010-08-02",27.6
"903","2010-08-03",27.549999
"904","2010-08-04",27.82
"905","2010-08-05",27.690001
"906","2010-08-06",28.57
"907","2010-08-09",28.57
"908","2010-08-10",28.25
"909","2010-08-11",27.1
"910","2010-08-12",27.07
"911","2010-08-13",27.27
"912","2010-08-16",26.530001
"913","2010-08-17",26.5
"914","2010-08-18",26.889999
"915","2010-08-19",26.91
"916","2010-08-20",27.33
"917","2010-08-23",27.01
"918","2010-08-24",27.4
"919","2010-08-25",27.16
"920","2010-08-26",26.610001
"921","2010-08-27",26.48
"922","2010-08-30",26.459999
"923","2010-08-31",26.25
"924","2010-09-01",26.5
"925","2010-09-02",26.34
"926","2010-09-03",26.1
"927","2010-09-07",25.49
"928","2010-09-08",25.6
"929","2010-09-09",26.15
"930","2010-09-10",26.280001
"931","2010-09-13",26.48
"932","2010-09-14",26.76
"933","2010-09-15",26.700001
"934","2010-09-16",26.75
"935","2010-09-17",26.65
"936","2010-09-20",26.51
"937","2010-09-21",26.530001
"938","2010-09-22",26.23
"939","2010-09-23",26.370001
"940","2010-09-24",26.4
"941","2010-09-27",26.75
"942","2010-09-28",26.26
"943","2010-09-29",26.549999
"944","2010-09-30",26.719999
"945","2010-10-01",27
"946","2010-10-04",27
"947","2010-10-05",27.200001
"948","2010-10-06",27.25
"949","2010-10-07",27.299999
"950","2010-10-08",27.389999
"951","2010-10-11",27.700001
"952","2010-10-12",27.700001
"953","2010-10-13",27.559999
"954","2010-10-14",27.540001
"955","2010-10-15",27.92
"956","2010-10-18",27.58
"957","2010-10-19",27.610001
"958","2010-10-20",28.1
"959","2010-10-21",28.540001
"960","2010-10-22",28.26
"961","2010-10-25",28.549999
"962","2010-10-26",28.549999
"963","2010-10-27",27.809999
"964","2010-10-28",28.200001
"965","2010-10-29",28.52
"966","2010-11-01",29.17
"967","2010-11-02",29.040001
"968","2010-11-03",29.5
"969","2010-11-04",29.9
"970","2010-11-05",28.52
"971","2010-11-08",29.799999
"972","2010-11-09",29.41
"973","2010-11-10",29.700001
