"","date","LEN"
"1","2007-01-03",49.783676
"2","2007-01-04",49.252705
"3","2007-01-05",48.829891
"4","2007-01-08",47.905605
"5","2007-01-09",47.964603
"6","2007-01-10",48.200588
"7","2007-01-11",49.105213
"8","2007-01-12",49.311703
"9","2007-01-16",48.888889
"10","2007-01-17",51.081612
"11","2007-01-18",51.179939
"12","2007-01-19",52.586037
"13","2007-01-22",52.605701
"14","2007-01-23",52.350048
"15","2007-01-24",52.733528
"16","2007-01-25",51.022617
"17","2007-01-26",50.845623
"18","2007-01-29",51.052113
"19","2007-01-30",50.963619
"20","2007-01-31",53.470993
"21","2007-02-01",54.100296
"22","2007-02-02",55.172073
"23","2007-02-05",54.562439
"24","2007-02-06",54.405113
"25","2007-02-07",54.139626
"26","2007-02-08",52.645035
"27","2007-02-09",51.828907
"28","2007-02-12",51.30777
"29","2007-02-13",51.878075
"30","2007-02-14",51.858406
"31","2007-02-15",52.310719
"32","2007-02-16",52.07473
"33","2007-02-20",52.222221
"34","2007-02-21",51.819077
"35","2007-02-22",51.091446
"36","2007-02-23",50.117992
"37","2007-02-26",50.137661
"38","2007-02-27",48.770893
"39","2007-02-28",48.367748
"40","2007-03-01",48.426746
"41","2007-03-02",47.885941
"42","2007-03-05",46.263519
"43","2007-03-06",47.099312
"44","2007-03-07",47.443462
"45","2007-03-08",47.92527
"46","2007-03-09",47.443462
"47","2007-03-12",45.132744
"48","2007-03-13",43.097343
"49","2007-03-14",44.424778
"50","2007-03-15",44.827927
"51","2007-03-16",44.424778
"52","2007-03-19",44.729595
"53","2007-03-20",44.788593
"54","2007-03-21",45.978367
"55","2007-03-22",45.339233
"56","2007-03-23",44.818092
"57","2007-03-26",43.795475
"58","2007-03-27",43.756145
"59","2007-03-28",42.812191
"60","2007-03-29",42.330383
"61","2007-03-30",41.504425
"62","2007-04-02",40.806293
"63","2007-04-03",41.219273
"64","2007-04-04",41.199608
"65","2007-04-05",41.986233
"66","2007-04-09",42.192722
"67","2007-04-10",41.573254
"68","2007-04-11",40.294987
"69","2007-04-12",40.914455
"70","2007-04-13",40.422813
"71","2007-04-16",40.825958
"72","2007-04-17",41.917404
"73","2007-04-18",43.195675
"74","2007-04-19",42.969517
"75","2007-04-20",43.59882
"76","2007-04-23",42.438545
"77","2007-04-24",42.517208
"78","2007-04-25",42.41888
"79","2007-04-26",43.451328
"80","2007-04-27",42.41888
"81","2007-04-30",41.996067
"82","2007-05-01",42.713863
"83","2007-05-02",43.117012
"84","2007-05-03",43.166176
"85","2007-05-04",42.62537
"86","2007-05-07",42.369717
"87","2007-05-08",42.477875
"88","2007-05-09",42.448376
"89","2007-05-10",41.396263
"90","2007-05-11",41.337265
"91","2007-05-14",41.327435
"92","2007-05-15",41.376598
"93","2007-05-16",42.409046
"94","2007-05-17",43.903637
"95","2007-05-18",43.77581
"96","2007-05-21",44.650932
"97","2007-05-22",45.722713
"98","2007-05-23",45.368732
"99","2007-05-24",45.103245
"100","2007-05-25",44.729595
"101","2007-05-29",44.936085
"102","2007-05-30",45.378563
"103","2007-05-31",44.886921
"104","2007-06-01",44.287121
"105","2007-06-04",44.601768
"106","2007-06-05",44.129795
"107","2007-06-06",43.539822
"108","2007-06-07",41.710915
"109","2007-06-08",42.438545
"110","2007-06-11",42.340218
"111","2007-06-12",41.238937
"112","2007-06-13",41.337265
"113","2007-06-14",41.071781
"114","2007-06-15",41.061947
"115","2007-06-18",40.501476
"116","2007-06-19",40.983284
"117","2007-06-20",40.275318
"118","2007-06-21",39.61652
"119","2007-06-22",39.06588
"120","2007-06-25",38.102261
"121","2007-06-26",36.922321
"122","2007-06-27",37.227139
"123","2007-06-28",36.509342
"124","2007-06-29",35.948868
"125","2007-07-02",35.044247
"126","2007-07-03",34.621437
"127","2007-07-05",35.398232
"128","2007-07-06",36.430679
"129","2007-07-09",35.703049
"130","2007-07-10",34.277287
"131","2007-07-11",34.139626
"132","2007-07-12",34.552605
"133","2007-07-13",35.791542
"134","2007-07-16",34.847591
"135","2007-07-17",34.011799
"136","2007-07-18",33.569321
"137","2007-07-19",33.588985
"138","2007-07-20",32.654869
"139","2007-07-23",31.779745
"140","2007-07-24",31.396263
"141","2007-07-25",31.396263
"142","2007-07-26",30.884956
"143","2007-07-27",30.550638
"144","2007-07-30",30.58997
"145","2007-07-31",30.147493
"146","2007-08-01",29.862341
"147","2007-08-02",31.238937
"148","2007-08-03",30.875122
"149","2007-08-06",31.819077
"150","2007-08-07",33.913471
"151","2007-08-08",35.427727
"152","2007-08-09",35.870205
"153","2007-08-10",34.857426
"154","2007-08-13",32.369717
"155","2007-08-14",30.973452
"156","2007-08-15",29.51819
"157","2007-08-16",30.442478
"158","2007-08-17",29.921337
"159","2007-08-20",29.360865
"160","2007-08-21",28.918388
"161","2007-08-22",28.85939
"162","2007-08-23",29.488691
"163","2007-08-24",29.400196
"164","2007-08-27",28.082596
"165","2007-08-28",26.774828
"166","2007-08-29",27.630285
"167","2007-08-30",27.05998
"168","2007-08-31",27.797443
"169","2007-09-04",28.092428
"170","2007-09-05",27.305801
"171","2007-09-06",27.05998
"172","2007-09-07",26.076696
"173","2007-09-10",25.447393
"174","2007-09-11",25.280235
"175","2007-09-12",24.641102
"176","2007-09-13",24.650934
"177","2007-09-14",25.280235
"178","2007-09-17",25.280235
"179","2007-09-18",25.821043
"180","2007-09-19",26.568338
"181","2007-09-20",25.132744
"182","2007-09-21",24.896755
"183","2007-09-24",23.775812
"184","2007-09-25",22.831858
"185","2007-09-26",21.887905
"186","2007-09-27",22.123894
"187","2007-09-28",22.271387
"188","2007-10-01",22.881023
"189","2007-10-02",24.306786
"190","2007-10-03",25.388397
"191","2007-10-04",23.933136
"192","2007-10-05",24.53294
"193","2007-10-08",24.159292
"194","2007-10-09",24.503441
"195","2007-10-10",24.886923
"196","2007-10-11",24.867256
"197","2007-10-12",23.795477
"198","2007-10-15",23.235004
"199","2007-10-16",22.586037
"200","2007-10-17",21.858408
"201","2007-10-18",21.435595
"202","2007-10-19",20.727631
"203","2007-10-22",22.18289
"204","2007-10-23",22.064898
"205","2007-10-24",22.202557
"206","2007-10-25",22.831858
"207","2007-10-26",23.883972
"208","2007-10-29",24.139626
"209","2007-10-30",24.306786
"210","2007-10-31",22.468042
"211","2007-11-01",21.061947
"212","2007-11-02",20.816126
"213","2007-11-05",20.855457
"214","2007-11-06",21.130777
"215","2007-11-07",20.117994
"216","2007-11-08",19.528023
"217","2007-11-09",19.587021
"218","2007-11-12",19.695183
"219","2007-11-13",20.766962
"220","2007-11-14",20.501474
"221","2007-11-15",19.655851
"222","2007-11-16",18.918388
"223","2007-11-19",17.276302
"224","2007-11-20",15.653884
"225","2007-11-21",14.719764
"226","2007-11-23",15.3294
"227","2007-11-26",14.257621
"228","2007-11-27",14.247787
"229","2007-11-28",14.80826
"230","2007-11-29",14.523108
"231","2007-11-30",15.575221
"232","2007-12-03",16.460176
"233","2007-12-04",15.545723
"234","2007-12-05",15.978368
"235","2007-12-06",18.416912
"236","2007-12-07",18.013765
"237","2007-12-10",18.702065
"238","2007-12-11",16.735497
"239","2007-12-12",16.794493
"240","2007-12-13",17.453295
"241","2007-12-14",16.853491
"242","2007-12-17",16.529007
"243","2007-12-18",16.637169
"244","2007-12-19",16.617502
"245","2007-12-20",16.833824
"246","2007-12-21",16.912487
"247","2007-12-24",17.600786
"248","2007-12-26",17.777779
"249","2007-12-27",17.384464
"250","2007-12-28",17.207474
"251","2007-12-31",17.590954
"252","2008-01-02",16.912487
"253","2008-01-03",16.440512
"254","2008-01-04",15.545723
"255","2008-01-07",15.506392
"256","2008-01-08",14.375614
"257","2008-01-09",13.628319
"258","2008-01-10",14.46411
"259","2008-01-11",14.100295
"260","2008-01-14",14.6706
"261","2008-01-15",13.73648
"262","2008-01-16",14.0118
"263","2008-01-17",13.677483
"264","2008-01-18",12.772861
"265","2008-01-22",12.930187
"266","2008-01-23",14.690266
"267","2008-01-24",15.939036
"268","2008-01-25",16.696165
"269","2008-01-28",18.190758
"270","2008-01-29",18.495575
"271","2008-01-30",17.895771
"272","2008-01-31",20.196657
"273","2008-02-01",21.042282
"274","2008-02-04",19.488691
"275","2008-02-05",18.780727
"276","2008-02-06",18.947886
"277","2008-02-07",18.85939
"278","2008-02-08",19.006884
"279","2008-02-11",19.51819
"280","2008-02-12",19.233038
"281","2008-02-13",19.439528
"282","2008-02-14",18.849558
"283","2008-02-15",18.279253
"284","2008-02-19",17.984268
"285","2008-02-20",18.869223
"286","2008-02-21",18.092428
"287","2008-02-22",17.974434
"288","2008-02-25",18.466076
"289","2008-02-26",20.06883
"290","2008-02-27",20.845625
"291","2008-02-28",19.115044
"292","2008-02-29",18.298918
"293","2008-03-03",16.450344
"294","2008-03-04",16.88299
"295","2008-03-05",16.588003
"296","2008-03-06",15.781711
"297","2008-03-07",15.447394
"298","2008-03-10",14.729597
"299","2008-03-11",15.693215
"300","2008-03-12",15.073747
"301","2008-03-13",15.712881
"302","2008-03-14",15.270403
"303","2008-03-17",13.923304
"304","2008-03-18",15.791544
"305","2008-03-19",15.742379
"306","2008-03-20",17.423796
"307","2008-03-24",18.466076
"308","2008-03-25",18.554573
"309","2008-03-26",17.295969
"310","2008-03-27",17.600786
"311","2008-03-28",17.640118
"312","2008-03-31",18.495575
"313","2008-04-01",21.022615
"314","2008-04-02",21.022615
"315","2008-04-03",21.366764
"316","2008-04-04",21.258604
"317","2008-04-07",21.445427
"318","2008-04-08",19.665684
"319","2008-04-09",18.269421
"320","2008-04-10",18.47591
"321","2008-04-11",17.836775
"322","2008-04-14",16.78466
"323","2008-04-15",17.109144
"324","2008-04-16",18.190758
"325","2008-04-17",18.161259
"326","2008-04-18",18.367748
"327","2008-04-21",18.0236
"328","2008-04-22",17.610619
"329","2008-04-23",16.745329
"330","2008-04-24",18.072763
"331","2008-04-25",18.692232
"332","2008-04-28",19.213373
"333","2008-04-29",19.941004
"334","2008-04-30",18.112095
"335","2008-05-01",19.105211
"336","2008-05-02",18.947886
"337","2008-05-05",19.174042
"338","2008-05-06",19.636185
"339","2008-05-07",18.603737
"340","2008-05-08",18.053097
"341","2008-05-09",18.102262
"342","2008-05-12",18.259586
"343","2008-05-13",18.40708
"344","2008-05-14",19.587021
"345","2008-05-15",20.098328
"346","2008-05-16",19.675516
"347","2008-05-19",18.997049
"348","2008-05-20",18.515242
"349","2008-05-21",17.138643
"350","2008-05-22",17.000984
"351","2008-05-23",16.597837
"352","2008-05-27",17.187807
"353","2008-05-28",17.236971
"354","2008-05-29",16.932154
"355","2008-05-30",16.597837
"356","2008-06-02",16.312685
"357","2008-06-03",16.843658
"358","2008-06-04",16.253687
"359","2008-06-05",16.086529
"360","2008-06-06",14.975418
"361","2008-06-09",14.926253
"362","2008-06-10",15.398231
"363","2008-06-11",14.444445
"364","2008-06-12",14.729597
"365","2008-06-13",15.093412
"366","2008-06-16",15.644052
"367","2008-06-17",15.024582
"368","2008-06-18",15.447394
"369","2008-06-19",15.545723
"370","2008-06-20",14.975418
"371","2008-06-23",13.933137
"372","2008-06-24",14.473943
"373","2008-06-25",14.32645
"374","2008-06-26",13.117011
"375","2008-06-27",12.409046
"376","2008-06-30",12.133727
"377","2008-07-01",11.632252
"378","2008-07-02",11.258604
"379","2008-07-03",11.27827
"380","2008-07-07",10.668633
"381","2008-07-08",12.291052
"382","2008-07-09",11.238938
"383","2008-07-10",10.757129
"384","2008-07-11",10.13766
"385","2008-07-14",10.06883
"386","2008-07-15",10.353982
"387","2008-07-16",11.514257
"388","2008-07-17",12.104228
"389","2008-07-18",11.966568
"390","2008-07-21",12.045231
"391","2008-07-22",12.763028
"392","2008-07-23",13.313667
"393","2008-07-24",10.884955
"394","2008-07-25",11.317601
"395","2008-07-28",10.570305
"396","2008-07-29",11.73058
"397","2008-07-30",11.494592
"398","2008-07-31",11.897738
"399","2008-08-01",11.651917
"400","2008-08-04",11.435595
"401","2008-08-05",12.163225
"402","2008-08-06",12.477876
"403","2008-08-07",12.064897
"404","2008-08-08",12.163225
"405","2008-08-11",12.713864
"406","2008-08-12",11.229105
"407","2008-08-13",10.914454
"408","2008-08-14",11.474926
"409","2008-08-15",11.622418
"410","2008-08-18",10.776794
"411","2008-08-19",10.245821
"412","2008-08-20",10.6588
"413","2008-08-21",11.27827
"414","2008-08-22",11.632252
"415","2008-08-25",11.445428
"416","2008-08-26",10.855457
"417","2008-08-27",11.996067
"418","2008-08-28",12.890856
"419","2008-08-29",12.930187
"420","2008-09-02",13.303835
"421","2008-09-03",13.480826
"422","2008-09-04",12.281219
"423","2008-09-05",13.333333
"424","2008-09-08",14.700098
"425","2008-09-09",13.146509
"426","2008-09-10",13.117011
"427","2008-09-11",13.746313
"428","2008-09-12",14.119961
"429","2008-09-15",13.21534
"430","2008-09-16",14.218289
"431","2008-09-17",12.507375
"432","2008-09-18",14.759095
"433","2008-09-19",16.470011
"434","2008-09-22",13.510324
"435","2008-09-23",12.497541
"436","2008-09-24",14.523108
"437","2008-09-25",14.739429
"438","2008-09-26",15.024582
"439","2008-09-29",13.579154
"440","2008-09-30",14.936087
"441","2008-10-01",15.083579
"442","2008-10-02",13.657817
"443","2008-10-03",11.878073
"444","2008-10-06",11.789577
"445","2008-10-07",10.265487
"446","2008-10-08",10.294985
"447","2008-10-09",8.849558
"448","2008-10-10",9.547689
"449","2008-10-13",9.469027
"450","2008-10-14",9.272369
"451","2008-10-15",8.613569
"452","2008-10-16",8.829892
"453","2008-10-17",8.780727
"454","2008-10-20",9.537856
"455","2008-10-21",8.85939
"456","2008-10-22",8.298919
"457","2008-10-23",6.971485
"458","2008-10-24",6.411013
"459","2008-10-27",6.33235
"460","2008-10-28",6.243855
"461","2008-10-29",6.676499
"462","2008-10-30",6.882989
"463","2008-10-31",7.61062
"464","2008-11-03",7.876106
"465","2008-11-04",8.918387
"466","2008-11-05",8.416912
"467","2008-11-06",8.289085
"468","2008-11-07",7.620452
"469","2008-11-10",6.99115
"470","2008-11-11",7.079646
"471","2008-11-12",6.175025
"472","2008-11-13",6.529007
"473","2008-11-14",6.19469
"474","2008-11-17",5.919371
"475","2008-11-18",5.791544
"476","2008-11-19",4.700099
"477","2008-11-20",3.73648
"478","2008-11-21",3.579154
"479","2008-11-24",4.503441
"480","2008-11-25",5.929204
"481","2008-11-26",7.276303
"482","2008-11-28",6.99115
"483","2008-12-01",6.253687
"484","2008-12-02",7.177974
"485","2008-12-03",7.600787
"486","2008-12-04",8.357916
"487","2008-12-05",8.908555
"488","2008-12-08",9.646018
"489","2008-12-09",8.908555
"490","2008-12-10",9.528024
"491","2008-12-11",8.829892
"492","2008-12-12",9.508358
"493","2008-12-15",8.652901
"494","2008-12-16",9.646018
"495","2008-12-17",10.078663
"496","2008-12-18",9.950836
"497","2008-12-19",9.823009
"498","2008-12-22",8.751229
"499","2008-12-23",8.525074
"500","2008-12-24",8.180924
"501","2008-12-26",8.436578
"502","2008-12-29",8.220256
"503","2008-12-30",8.515241
"504","2008-12-31",8.525074
"505","2009-01-02",9.026548
"506","2009-01-05",10.029498
"507","2009-01-06",10.983284
"508","2009-01-07",10.393313
"509","2009-01-08",11.229105
"510","2009-01-09",8.99705
"511","2009-01-12",8.210423
"512","2009-01-13",8.515241
"513","2009-01-14",7.767945
"514","2009-01-15",7.443461
"515","2009-01-16",7.718781
"516","2009-01-20",6.666667
"517","2009-01-21",6.961652
"518","2009-01-22",6.440511
"519","2009-01-23",6.725664
"520","2009-01-26",7.689282
"521","2009-01-27",7.630285
"522","2009-01-28",8.711898
"523","2009-01-29",7.866273
"524","2009-01-30",7.561455
"525","2009-02-02",7.689282
"526","2009-02-03",8.446411
"527","2009-02-04",7.767945
"528","2009-02-05",8.239922
"529","2009-02-06",9.144543
"530","2009-02-09",8.564405
"531","2009-02-10",7.236971
"532","2009-02-11",7.54179
"533","2009-02-12",7.168141
"534","2009-02-13",7.364799
"535","2009-02-17",7.177974
"536","2009-02-18",6.784661
"537","2009-02-19",5.781711
"538","2009-02-20",5.771878
"539","2009-02-23",6.204523
"540","2009-02-24",7.276303
"541","2009-02-25",7.19764
"542","2009-02-26",7.118978
"543","2009-02-27",6.568338
"544","2009-03-02",6.499508
"545","2009-03-03",5.988201
"546","2009-03-04",6.40118
"547","2009-03-05",6.007866
"548","2009-03-06",5.978368
"549","2009-03-09",6.145526
"550","2009-03-10",7.453294
"551","2009-03-11",7.413963
"552","2009-03-12",8.377582
"553","2009-03-13",8.348083
"554","2009-03-16",7.708948
"555","2009-03-17",8.377582
"556","2009-03-18",9.183874
"557","2009-03-19",8.357916
"558","2009-03-20",7.974434
"559","2009-03-23",9.596853
"560","2009-03-24",9.272369
"561","2009-03-25",9.233038
"562","2009-03-26",10.108161
"563","2009-03-27",10.088495
"564","2009-03-30",8.564405
"565","2009-03-31",7.384464
"566","2009-04-01",6.99115
"567","2009-04-02",7.207473
"568","2009-04-03",7.551622
"569","2009-04-06",7.423796
"570","2009-04-07",7.010816
"571","2009-04-08",7.364799
"572","2009-04-09",8.043264
"573","2009-04-13",8.082596
"574","2009-04-14",7.649951
"575","2009-04-15",8.54474
"576","2009-04-16",8.652901
"577","2009-04-17",9.183874
"578","2009-04-20",7.47296
"579","2009-04-21",7.885939
"580","2009-04-22",7.836775
"581","2009-04-23",8.525074
"582","2009-04-24",9.803343
"583","2009-04-27",9.86234
"584","2009-04-28",9.695182
"585","2009-04-29",9.901671
"586","2009-04-30",9.577188
"587","2009-05-01",9.301868
"588","2009-05-04",10.167158
"589","2009-05-05",10.34415
"590","2009-05-06",10.314651
"591","2009-05-07",9.646018
"592","2009-05-08",10.147492
"593","2009-05-11",9.65585
"594","2009-05-12",9.233038
"595","2009-05-13",8.436578
"596","2009-05-14",8.879056
"597","2009-05-15",8.662733
"598","2009-05-18",9.852508
"599","2009-05-19",9.803343
"600","2009-05-20",9.734513
"601","2009-05-21",9.292035
"602","2009-05-22",9.272369
"603","2009-05-26",9.596853
"604","2009-05-27",9.213372
"605","2009-05-28",8.751229
"606","2009-05-29",9.351032
"607","2009-06-01",9.429695
"608","2009-06-02",9.557522
"609","2009-06-03",9.06588
"610","2009-06-04",8.839725
"611","2009-06-05",8.308751
"612","2009-06-08",8.72173
"613","2009-06-09",8.780727
"614","2009-06-10",8.515241
"615","2009-06-11",8.06293
"616","2009-06-12",7.846608
"617","2009-06-15",7.492625
"618","2009-06-16",7.590954
"619","2009-06-17",7.640118
"620","2009-06-18",7.394297
"621","2009-06-19",7.659784
"622","2009-06-22",7.305801
"623","2009-06-23",7.354966
"624","2009-06-24",7.689282
"625","2009-06-25",9.036382
"626","2009-06-26",9.026548
"627","2009-06-29",9.547689
"628","2009-06-30",9.528024
"629","2009-07-01",9.459194
"630","2009-07-02",9.006883
"631","2009-07-06",8.820059
"632","2009-07-07",8.387414
"633","2009-07-08",8.082596
"634","2009-07-09",8.328417
"635","2009-07-10",8.180924
"636","2009-07-13",8.328417
"637","2009-07-14",8.643068
"638","2009-07-15",8.99705
"639","2009-07-16",9.390364
"640","2009-07-17",9.577188
"641","2009-07-20",9.734513
"642","2009-07-21",9.695182
"643","2009-07-22",10.442478
"644","2009-07-23",11.07178
"645","2009-07-24",10.924287
"646","2009-07-27",11.671583
"647","2009-07-28",11.445428
"648","2009-07-29",11.445428
"649","2009-07-30",11.494592
