"","date","MAA"
"115","2007-06-18",54.950001
"116","2007-06-19",54.799999
"117","2007-06-20",53.02
"118","2007-06-21",53.27
"119","2007-06-22",52.349998
"120","2007-06-25",51.169998
"121","2007-06-26",50.860001
"122","2007-06-27",52.970001
"123","2007-06-28",52.75
"124","2007-06-29",52.48
"125","2007-07-02",54.080002
"126","2007-07-03",54.540001
"127","2007-07-05",55.75
"128","2007-07-06",55.630001
"129","2007-07-09",55.75
"130","2007-07-10",55.040001
"131","2007-07-11",55.049999
"132","2007-07-12",55
"133","2007-07-13",55
"134","2007-07-16",54.5
"135","2007-07-17",53.889999
"136","2007-07-18",53.080002
"137","2007-07-19",53.310001
"138","2007-07-20",51.650002
"139","2007-07-23",50.150002
"140","2007-07-24",48.529999
"141","2007-07-25",48.099998
"142","2007-07-26",46.619999
"143","2007-07-27",45.169998
"144","2007-07-30",44.799999
"145","2007-07-31",45.130001
"146","2007-08-01",46.189999
"147","2007-08-02",46.470001
"148","2007-08-03",45.43
"149","2007-08-06",46.119999
"150","2007-08-07",47.349998
"151","2007-08-08",48.759998
"152","2007-08-09",48.849998
"153","2007-08-10",47.68
"154","2007-08-13",46.599998
"155","2007-08-14",44.73
"156","2007-08-15",44
"157","2007-08-16",46.549999
"158","2007-08-17",47.43
"159","2007-08-20",48.419998
"160","2007-08-21",49.869999
"161","2007-08-22",49.59
"162","2007-08-23",49.73
"163","2007-08-24",48.650002
"164","2007-08-27",47.029999
"165","2007-08-28",45.73
"166","2007-08-29",48.029999
"167","2007-08-30",48.490002
"168","2007-08-31",49.59
"169","2007-09-04",50.18
"170","2007-09-05",49.18
"171","2007-09-06",49.049999
"172","2007-09-07",48.049999
"173","2007-09-10",47.43
"174","2007-09-11",48.689999
"175","2007-09-12",48.830002
"176","2007-09-13",49.73
"177","2007-09-14",49.779999
"178","2007-09-17",49.470001
"179","2007-09-18",51.799999
"180","2007-09-19",53.650002
"181","2007-09-20",52.389999
"182","2007-09-21",51.5
"183","2007-09-24",51.709999
"184","2007-09-25",50.619999
"185","2007-09-26",50.75
"186","2007-09-27",50.459999
"187","2007-09-28",49.849998
"188","2007-10-01",50.619999
"189","2007-10-02",51.59
"190","2007-10-03",51.57
"191","2007-10-04",52.080002
"192","2007-10-05",53.919998
"193","2007-10-08",52.939999
"194","2007-10-09",53.259998
"195","2007-10-10",54.580002
"196","2007-10-11",54.080002
"197","2007-10-12",54.279999
"198","2007-10-15",52.759998
"199","2007-10-16",51.040001
"200","2007-10-17",50.599998
"201","2007-10-18",51.119999
"202","2007-10-19",49.700001
"203","2007-10-22",50.720001
"204","2007-10-23",51.700001
"205","2007-10-24",51.25
"206","2007-10-25",51.860001
"207","2007-10-26",52.959999
"208","2007-10-29",51.419998
"209","2007-10-30",51.709999
"210","2007-10-31",52
"211","2007-11-01",48.349998
"212","2007-11-02",48.740002
"213","2007-11-05",47.610001
"214","2007-11-06",48.810001
"215","2007-11-07",46.799999
"216","2007-11-08",47.16
"217","2007-11-09",47.84
"218","2007-11-12",48.790001
"219","2007-11-13",51.5
"220","2007-11-14",50.240002
"221","2007-11-15",50.59
"222","2007-11-16",49.610001
"223","2007-11-19",48.57
"224","2007-11-20",48.220001
"225","2007-11-21",48.099998
"226","2007-11-23",48.900002
"227","2007-11-26",45.43
"228","2007-11-27",46.16
"229","2007-11-28",47.32
"230","2007-11-29",47.450001
"231","2007-11-30",48.290001
"232","2007-12-03",46.450001
"233","2007-12-04",45.110001
"234","2007-12-05",45.93
"235","2007-12-06",47.950001
"236","2007-12-07",48.09
"237","2007-12-10",48.650002
"238","2007-12-11",45.240002
"239","2007-12-12",45.040001
"240","2007-12-13",44.950001
"241","2007-12-14",44.290001
"242","2007-12-17",43.02
"243","2007-12-18",43.470001
"244","2007-12-19",43.93
"245","2007-12-20",43.080002
"246","2007-12-21",42.950001
"247","2007-12-24",45.75
"248","2007-12-26",44.27
"249","2007-12-27",42.759998
"250","2007-12-28",42.84
"251","2007-12-31",42.75
"252","2008-01-02",43.02
"253","2008-01-03",40.880001
"254","2008-01-04",39.700001
"255","2008-01-07",40.369999
"256","2008-01-08",39.200001
"257","2008-01-09",40.900002
"258","2008-01-10",42.110001
"259","2008-01-11",41.880001
"260","2008-01-14",42.25
"261","2008-01-15",41.360001
"262","2008-01-16",42.439999
"263","2008-01-17",42.34
"264","2008-01-18",41.41
"265","2008-01-22",42.59
"266","2008-01-23",46.150002
"267","2008-01-24",45.009998
"268","2008-01-25",45
"269","2008-01-28",46.5
"270","2008-01-29",46.5
"271","2008-01-30",45.549999
"272","2008-01-31",45.810001
"273","2008-02-01",47.560001
"274","2008-02-04",48.279999
"275","2008-02-05",47.09
"276","2008-02-06",46.099998
"277","2008-02-07",47.970001
"278","2008-02-08",46.439999
"279","2008-02-11",45.110001
"280","2008-02-12",46.849998
"281","2008-02-13",47.830002
"282","2008-02-14",47.369999
"283","2008-02-15",48.330002
"284","2008-02-19",48.099998
"285","2008-02-20",48.669998
"286","2008-02-21",48.150002
"287","2008-02-22",49.299999
"288","2008-02-25",50.5
"289","2008-02-26",50.779999
"290","2008-02-27",50.82
"291","2008-02-28",49.279999
"292","2008-02-29",48.490002
"293","2008-03-03",49.279999
"294","2008-03-04",48.950001
"295","2008-03-05",48.130001
"296","2008-03-06",46.040001
"297","2008-03-07",47.450001
"298","2008-03-10",46.360001
"299","2008-03-11",49.540001
"300","2008-03-12",49.810001
"301","2008-03-13",50.119999
"302","2008-03-14",49.66
"303","2008-03-17",49.779999
"304","2008-03-18",51.490002
"305","2008-03-19",51.77
"306","2008-03-20",52.849998
"307","2008-03-24",53.27
"308","2008-03-25",54.400002
"309","2008-03-26",52.529999
"310","2008-03-27",51.630001
"311","2008-03-28",50.470001
"312","2008-03-31",49.84
"313","2008-04-01",53.529999
"314","2008-04-02",53.5
"315","2008-04-03",54.110001
"316","2008-04-04",53.419998
"317","2008-04-07",53.240002
"318","2008-04-08",52.950001
"319","2008-04-09",51.099998
"320","2008-04-10",51.509998
"321","2008-04-11",50.150002
"322","2008-04-14",50.259998
"323","2008-04-15",51.779999
"324","2008-04-16",54.189999
"325","2008-04-17",53.860001
"326","2008-04-18",53.68
"327","2008-04-21",52.93
"328","2008-04-22",51.75
"329","2008-04-23",52.82
"330","2008-04-24",53.75
"331","2008-04-25",54.240002
"332","2008-04-28",54.830002
"333","2008-04-29",53.610001
"334","2008-04-30",52.5
"335","2008-05-01",54.540001
"336","2008-05-02",55.279999
"337","2008-05-05",55.490002
"338","2008-05-06",55.540001
"339","2008-05-07",54.389999
"340","2008-05-08",54.130001
"341","2008-05-09",54.09
"342","2008-05-12",55.66
"343","2008-05-13",55.790001
"344","2008-05-14",55.860001
"345","2008-05-15",55.82
"346","2008-05-16",55.509998
"347","2008-05-19",55.57
"348","2008-05-20",55.470001
"349","2008-05-21",54.200001
"350","2008-05-22",54.5
"351","2008-05-23",54.650002
"352","2008-05-27",55.540001
"353","2008-05-28",55.630001
"354","2008-05-29",56.110001
"355","2008-05-30",55.98
"356","2008-06-02",56.02
"357","2008-06-03",55.970001
"358","2008-06-04",56
"359","2008-06-05",56.939999
"360","2008-06-06",55.169998
"361","2008-06-09",54.529999
"362","2008-06-10",55.16
"363","2008-06-11",54.200001
"364","2008-06-12",55.27
"365","2008-06-13",56.07
"366","2008-06-16",57.580002
"367","2008-06-17",56.490002
"368","2008-06-18",54.540001
"369","2008-06-19",55.200001
"370","2008-06-20",54.18
"371","2008-06-23",52.009998
"372","2008-06-24",52.52
"373","2008-06-25",52.34
"374","2008-06-26",50.25
"375","2008-06-27",49.849998
"376","2008-06-30",51.040001
"377","2008-07-01",52.689999
"378","2008-07-02",52.5
"379","2008-07-03",52.740002
"380","2008-07-07",51.57
"381","2008-07-08",56.299999
"382","2008-07-09",51.959999
"383","2008-07-10",53.610001
"384","2008-07-11",54.040001
"385","2008-07-14",53.060001
"386","2008-07-15",52.41
"387","2008-07-16",55.66
"388","2008-07-17",55.740002
"389","2008-07-18",56.060001
"390","2008-07-21",57.130001
"391","2008-07-22",59.599998
"392","2008-07-23",58.830002
"393","2008-07-24",55.689999
"394","2008-07-25",57.799999
"395","2008-07-28",56.82
"396","2008-07-29",59.290001
"397","2008-07-30",58.759998
"398","2008-07-31",57.470001
"399","2008-08-01",52.5
"400","2008-08-04",51.259998
"401","2008-08-05",53.450001
"402","2008-08-06",52.52
"403","2008-08-07",52.150002
"404","2008-08-08",54.700001
"405","2008-08-11",55
"406","2008-08-12",53.740002
"407","2008-08-13",53.830002
"408","2008-08-14",54.16
"409","2008-08-15",53.560001
"410","2008-08-18",52.889999
"411","2008-08-19",51.669998
"412","2008-08-20",51.09
"413","2008-08-21",50.209999
"414","2008-08-22",51.689999
"415","2008-08-25",49.959999
"416","2008-08-26",49.5
"417","2008-08-27",49.799999
"418","2008-08-28",50.700001
"419","2008-08-29",50.16
"420","2008-09-02",49.970001
"421","2008-09-03",49.900002
"422","2008-09-04",48.439999
"423","2008-09-05",48.75
"424","2008-09-08",51.18
"425","2008-09-09",49.220001
"426","2008-09-10",49.349998
"427","2008-09-11",48.599998
"428","2008-09-12",48.82
"429","2008-09-15",45.84
"430","2008-09-16",48.52
"431","2008-09-17",46.700001
"432","2008-09-18",50.990002
"433","2008-09-19",51.029999
"434","2008-09-22",48.200001
"435","2008-09-23",49.990002
"436","2008-09-24",50.080002
"437","2008-09-25",50.400002
"438","2008-09-26",51.369999
"439","2008-09-29",48.860001
"440","2008-09-30",49.139999
"441","2008-10-01",48.34
"442","2008-10-02",45.139999
"443","2008-10-03",45.200001
"444","2008-10-06",42.700001
"445","2008-10-07",40.900002
"446","2008-10-08",42.07
"447","2008-10-09",37.639999
"448","2008-10-10",43
"449","2008-10-13",48
"450","2008-10-14",44.48
"451","2008-10-15",39.939999
"452","2008-10-16",41.970001
"453","2008-10-17",42.169998
"454","2008-10-20",42.740002
"455","2008-10-21",41.34
"456","2008-10-22",38.490002
"457","2008-10-23",36.650002
"458","2008-10-24",34.610001
"459","2008-10-27",31.18
"460","2008-10-28",36.310001
"461","2008-10-29",33.470001
"462","2008-10-30",32.970001
"463","2008-10-31",35.240002
"464","2008-11-03",35.310001
"465","2008-11-04",36.709999
"466","2008-11-05",33.75
"467","2008-11-06",32.48
"468","2008-11-07",32.549999
"469","2008-11-10",30.280001
"470","2008-11-11",30.889999
"471","2008-11-12",30.799999
"472","2008-11-13",33.25
"473","2008-11-14",29.52
"474","2008-11-17",28.969999
"475","2008-11-18",30
"476","2008-11-19",26.93
"477","2008-11-20",24.040001
"478","2008-11-21",26.25
"479","2008-11-24",32.299999
"480","2008-11-25",35.25
"481","2008-11-26",37.299999
"482","2008-11-28",37.029999
"483","2008-12-01",28.57
"484","2008-12-02",33.900002
"485","2008-12-03",35.950001
"486","2008-12-04",33.57
"487","2008-12-05",37.919998
"488","2008-12-08",39.279999
"489","2008-12-09",35.279999
"490","2008-12-10",37.779999
"491","2008-12-11",31.08
"492","2008-12-12",34.040001
"493","2008-12-15",31.969999
"494","2008-12-16",35.639999
"495","2008-12-17",38.049999
"496","2008-12-18",35.25
"497","2008-12-19",37.740002
"498","2008-12-22",36.18
"499","2008-12-23",34.98
"500","2008-12-24",35.16
"501","2008-12-26",35.490002
"502","2008-12-29",33.48
"503","2008-12-30",35.549999
"504","2008-12-31",37.16
"505","2009-01-02",34.869999
"506","2009-01-05",33.439999
"507","2009-01-06",33.939999
"508","2009-01-07",32.73
"509","2009-01-08",32.09
"510","2009-01-09",31.17
"511","2009-01-12",29.9
"512","2009-01-13",29.870001
"513","2009-01-14",29.280001
"514","2009-01-15",30.129999
"515","2009-01-16",31.25
"516","2009-01-20",27.68
"517","2009-01-21",30.5
"518","2009-01-22",29.32
"519","2009-01-23",30.02
"520","2009-01-26",29.969999
"521","2009-01-27",30.950001
"522","2009-01-28",33.380001
"523","2009-01-29",30.440001
"524","2009-01-30",29.540001
"525","2009-02-02",30.51
"526","2009-02-03",29.459999
"527","2009-02-04",28.200001
"528","2009-02-05",27.049999
"529","2009-02-06",29.309999
"530","2009-02-09",29.76
"531","2009-02-10",28.200001
"532","2009-02-11",29.610001
"533","2009-02-12",28.879999
"534","2009-02-13",27.549999
"535","2009-02-17",26.059999
"536","2009-02-18",26.049999
"537","2009-02-19",24.73
"538","2009-02-20",26.92
"539","2009-02-23",25.02
"540","2009-02-24",27.59
"541","2009-02-25",28.040001
"542","2009-02-26",27.25
"543","2009-02-27",25.85
"544","2009-03-02",24.139999
"545","2009-03-03",23.370001
"546","2009-03-04",24.25
"547","2009-03-05",22.99
"548","2009-03-06",23.709999
"549","2009-03-09",24.030001
"550","2009-03-10",27.68
"551","2009-03-11",27.450001
"552","2009-03-12",29.879999
"553","2009-03-13",29.76
"554","2009-03-16",29.290001
"555","2009-03-17",30.6
"556","2009-03-18",31.68
"557","2009-03-19",29.040001
"558","2009-03-20",27.6
"559","2009-03-23",32.16
"560","2009-03-24",28.99
"561","2009-03-25",29.690001
"562","2009-03-26",30.84
"563","2009-03-27",29.15
"564","2009-03-30",28.459999
"565","2009-03-31",30.83
"566","2009-04-01",30.23
"567","2009-04-02",31.309999
"568","2009-04-03",33.759998
"569","2009-04-06",33.02
"570","2009-04-07",30.49
"571","2009-04-08",31.360001
"572","2009-04-09",34.75
"573","2009-04-13",33.779999
"574","2009-04-14",31.16
"575","2009-04-15",33.610001
"576","2009-04-16",35.549999
"577","2009-04-17",35.950001
"578","2009-04-20",32.720001
"579","2009-04-21",36.82
"580","2009-04-22",35.790001
"581","2009-04-23",36.790001
"582","2009-04-24",38.549999
"583","2009-04-27",35.970001
"584","2009-04-28",37.740002
"585","2009-04-29",39.110001
"586","2009-04-30",36.990002
"587","2009-05-01",36.130001
"588","2009-05-04",39.57
"589","2009-05-05",38.080002
"590","2009-05-06",39.25
"591","2009-05-07",36.549999
"592","2009-05-08",39.200001
"593","2009-05-11",37.619999
"594","2009-05-12",38.290001
"595","2009-05-13",35.610001
"596","2009-05-14",37.599998
"597","2009-05-15",34.619999
"598","2009-05-18",37.23
"599","2009-05-19",36.470001
"600","2009-05-20",35.560001
"601","2009-05-21",35.59
"602","2009-05-22",34.75
"603","2009-05-26",36.110001
"604","2009-05-27",35
"605","2009-05-28",35.029999
"606","2009-05-29",36.290001
"607","2009-06-01",37.209999
"608","2009-06-02",37.310001
"609","2009-06-03",37.110001
"610","2009-06-04",37.799999
"611","2009-06-05",37.18
"612","2009-06-08",37.07
"613","2009-06-09",36.869999
"614","2009-06-10",36.150002
"615","2009-06-11",35.43
"616","2009-06-12",36.490002
"617","2009-06-15",35.16
"618","2009-06-16",34.889999
"619","2009-06-17",34.709999
"620","2009-06-18",34.84
"621","2009-06-19",35.110001
"622","2009-06-22",33.73
"623","2009-06-23",33.82
"624","2009-06-24",34.419998
"625","2009-06-25",34.919998
"626","2009-06-26",35.689999
"627","2009-06-29",35.360001
"628","2009-06-30",36.709999
"629","2009-07-01",37.290001
"630","2009-07-02",35.290001
"631","2009-07-06",37.400002
"632","2009-07-07",35.93
"633","2009-07-08",35.689999
"634","2009-07-09",35.119999
"635","2009-07-10",35.75
"636","2009-07-13",36.279999
"637","2009-07-14",36
"638","2009-07-15",37.07
"639","2009-07-16",37.02
"640","2009-07-17",35.869999
"641","2009-07-20",37.25
"642","2009-07-21",36.779999
"643","2009-07-22",36.23
"644","2009-07-23",37.200001
"645","2009-07-24",37.709999
"646","2009-07-27",38
"647","2009-07-28",38.470001
"648","2009-07-29",38.580002
"649","2009-07-30",39.189999
"650","2009-07-31",39.669998
"651","2009-08-03",40.080002
"652","2009-08-04",41.43
"653","2009-08-05",42.52
"654","2009-08-06",42.799999
"655","2009-08-07",45.880001
"656","2009-08-10",44.619999
"657","2009-08-11",42.209999
"658","2009-08-12",42.5
"659","2009-08-13",42.549999
"660","2009-08-14",42.389999
"661","2009-08-17",40.759998
"662","2009-08-18",40.880001
"663","2009-08-19",40.330002
"664","2009-08-20",41.470001
"665","2009-08-21",42.369999
"666","2009-08-24",42.5
"667","2009-08-25",42.529999
"668","2009-08-26",42.82
"669","2009-08-27",42.880001
"670","2009-08-28",43.759998
"671","2009-08-31",43.779999
"672","2009-09-01",42.02
"673","2009-09-02",41.939999
"674","2009-09-03",42.599998
"675","2009-09-04",42.91
"676","2009-09-08",44.119999
"677","2009-09-09",44.689999
"678","2009-09-10",45.349998
"679","2009-09-11",44.889999
"680","2009-09-14",46.27
"681","2009-09-15",47.369999
"682","2009-09-16",49.610001
"683","2009-09-17",49.25
"684","2009-09-18",47.709999
"685","2009-09-21",46.669998
"686","2009-09-22",47.049999
"687","2009-09-23",45.330002
"688","2009-09-24",44.599998
"689","2009-09-25",45.279999
"690","2009-09-28",46.84
"691","2009-09-29",45.720001
"692","2009-09-30",45.130001
"693","2009-10-01",43.689999
"694","2009-10-02",43.509998
"695","2009-10-05",44.380001
"696","2009-10-06",44.259998
"697","2009-10-07",43.950001
"698","2009-10-08",44.540001
"699","2009-10-09",44.25
"700","2009-10-12",44.049999
"701","2009-10-13",42.119999
"702","2009-10-14",43.119999
"703","2009-10-15",43.830002
"704","2009-10-16",43.41
"705","2009-10-19",44.830002
"706","2009-10-20",43.830002
"707","2009-10-21",43.5
"708","2009-10-22",44.709999
"709","2009-10-23",44.529999
"710","2009-10-26",43.57
"711","2009-10-27",42.75
"712","2009-10-28",42.27
"713","2009-10-29",44.150002
"714","2009-10-30",43.82
"715","2009-11-02",44.419998
"716","2009-11-03",44.560001
"717","2009-11-04",43.950001
"718","2009-11-05",45.099998
"719","2009-11-06",45.990002
"720","2009-11-09",46.490002
"721","2009-11-10",44.75
"722","2009-11-11",45.869999
"723","2009-11-12",44.779999
"724","2009-11-13",45.52
"725","2009-11-16",46.439999
"726","2009-11-17",45.57
"727","2009-11-18",46.380001
"728","2009-11-19",46.130001
"729","2009-11-20",45.52
"730","2009-11-23",46.060001
"731","2009-11-24",45.740002
"732","2009-11-25",45.389999
"733","2009-11-27",44.759998
"734","2009-11-30",46.509998
"735","2009-12-01",46.639999
"736","2009-12-02",46.93
"737","2009-12-03",45.970001
"738","2009-12-04",46.650002
"739","2009-12-07",45.98
"740","2009-12-08",46.380001
"741","2009-12-09",46.150002
"742","2009-12-10",45.529999
"743","2009-12-11",46.43
"744","2009-12-14",47.080002
"745","2009-12-15",46.759998
"746","2009-12-16",47.330002
"747","2009-12-17",47.32
"748","2009-12-18",47.900002
"749","2009-12-21",48.509998
"750","2009-12-22",48.68
"751","2009-12-23",48.290001
"752","2009-12-24",48.919998
"753","2009-12-28",49.299999
"754","2009-12-29",48.52
"755","2009-12-30",49.009998
"756","2009-12-31",48.279999
"757","2010-01-04",48.189999
"758","2010-01-05",48.150002
"759","2010-01-06",48.310001
"760","2010-01-07",48.540001
"761","2010-01-08",48.220001
"762","2010-01-11",48.470001
"763","2010-01-12",48.09
"764","2010-01-13",48.23
"765","2010-01-14",48.119999
"766","2010-01-15",47.48
"767","2010-01-19",48.099998
"768","2010-01-20",47.849998
"769","2010-01-21",46.560001
"770","2010-01-22",45.580002
"771","2010-01-25",45.740002
"772","2010-01-26",46.169998
"773","2010-01-27",46.52
"774","2010-01-28",46.52
"775","2010-01-29",46.919998
"776","2010-02-01",47.389999
"777","2010-02-02",47.91
"778","2010-02-03",47.360001
"779","2010-02-04",46.75
"780","2010-02-05",46.759998
"781","2010-02-08",46.200001
"782","2010-02-09",45.98
"783","2010-02-10",45.970001
"784","2010-02-11",46.349998
"785","2010-02-12",46.48
"786","2010-02-16",47.75
"787","2010-02-17",48.740002
"788","2010-02-18",49.790001
"789","2010-02-19",49.529999
"790","2010-02-22",50.330002
"791","2010-02-23",51.049999
"792","2010-02-24",51.700001
"793","2010-02-25",52.610001
"794","2010-02-26",51.939999
"795","2010-03-01",52.209999
"796","2010-03-02",52.009998
"797","2010-03-03",50.98
"798","2010-03-04",51.419998
"799","2010-03-05",53.07
"800","2010-03-08",53.380001
"801","2010-03-09",53.779999
"802","2010-03-10",53.419998
"803","2010-03-11",53.369999
"804","2010-03-12",53.66
"805","2010-03-15",53.52
"806","2010-03-16",54.439999
"807","2010-03-17",54.849998
"808","2010-03-18",54.619999
"809","2010-03-19",54.41
"810","2010-03-22",54.900002
"811","2010-03-23",54.380001
"812","2010-03-24",54.119999
"813","2010-03-25",53.82
"814","2010-03-26",53.639999
"815","2010-03-29",54.040001
"816","2010-03-30",53.25
"817","2010-03-31",51.790001
"818","2010-04-01",51.240002
"819","2010-04-05",51.470001
"820","2010-04-06",51.990002
"821","2010-04-07",51.41
"822","2010-04-08",51.150002
"823","2010-04-09",52.220001
"824","2010-04-12",52.029999
"825","2010-04-13",52.23
"826","2010-04-14",52.23
"827","2010-04-15",51.209999
"828","2010-04-16",50.52
"829","2010-04-19",51.189999
"830","2010-04-20",51.68
"831","2010-04-21",53.02
"832","2010-04-22",53.419998
"833","2010-04-23",53.830002
"834","2010-04-26",54.43
"835","2010-04-27",53.700001
"836","2010-04-28",54.029999
"837","2010-04-29",56.130001
"838","2010-04-30",55.27
"839","2010-05-03",57.220001
"840","2010-05-04",56.299999
"841","2010-05-05",55.84
"842","2010-05-06",54
"843","2010-05-07",52.52
"844","2010-05-10",55.240002
"845","2010-05-11",55.970001
"846","2010-05-12",56.77
"847","2010-05-13",56.59
"848","2010-05-14",55.860001
"849","2010-05-17",56.119999
"850","2010-05-18",54.709999
"851","2010-05-19",54.709999
"852","2010-05-20",52.049999
"853","2010-05-21",53.470001
"854","2010-05-24",52.169998
"855","2010-05-25",53.610001
"856","2010-05-26",53.650002
"857","2010-05-27",55.669998
"858","2010-05-28",54.630001
"859","2010-06-01",53.400002
"860","2010-06-02",53.860001
"861","2010-06-03",53.529999
"862","2010-06-04",51.07
"863","2010-06-07",50.959999
"864","2010-06-08",51.549999
"865","2010-06-09",51.369999
"866","2010-06-10",52.709999
"867","2010-06-11",53
"868","2010-06-14",53.25
"869","2010-06-15",53.73
"870","2010-06-16",53.599998
"871","2010-06-17",53.610001
"872","2010-06-18",53.66
"873","2010-06-21",53.07
"874","2010-06-22",52.07
"875","2010-06-23",52
"876","2010-06-24",51.720001
"877","2010-06-25",53.029999
"878","2010-06-28",52.119999
"879","2010-06-29",51.41
"880","2010-06-30",51.470001
"881","2010-07-01",51.060001
"882","2010-07-02",50.59
"883","2010-07-06",50.099998
"884","2010-07-07",52.189999
"885","2010-07-08",53.060001
"886","2010-07-09",53.27
"887","2010-07-12",52.75
"888","2010-07-13",53.27
"889","2010-07-14",52.91
"890","2010-07-15",52.810001
"891","2010-07-16",51.369999
"892","2010-07-19",51.91
"893","2010-07-20",53.459999
"894","2010-07-21",52.57
"895","2010-07-22",54.459999
"896","2010-07-23",54.68
"897","2010-07-26",56.529999
"898","2010-07-27",56.700001
"899","2010-07-28",56.52
"900","2010-07-29",56.380001
"901","2010-07-30",56.48
"902","2010-08-02",58.060001
"903","2010-08-03",57.450001
"904","2010-08-04",57.830002
"905","2010-08-05",57.09
"906","2010-08-06",56.720001
"907","2010-08-09",56.919998
"908","2010-08-10",56.75
"909","2010-08-11",55.75
"910","2010-08-12",54.880001
"911","2010-08-13",54.75
"912","2010-08-16",54.68
"913","2010-08-17",56.07
"914","2010-08-18",56.5
"915","2010-08-19",55.119999
"916","2010-08-20",54.709999
"917","2010-08-23",54.27
"918","2010-08-24",54.450001
"919","2010-08-25",55.689999
"920","2010-08-26",55.599998
"921","2010-08-27",56.139999
"922","2010-08-30",55.849998
"923","2010-08-31",56.470001
"924","2010-09-01",58.5
"925","2010-09-02",58.459999
"926","2010-09-03",58.720001
"927","2010-09-07",57.119999
"928","2010-09-08",57
"929","2010-09-09",56.490002
"930","2010-09-10",57.009998
"931","2010-09-13",58.139999
"932","2010-09-14",57.720001
"933","2010-09-15",58.529999
"934","2010-09-16",58.540001
"935","2010-09-17",58.919998
"936","2010-09-20",60.740002
"937","2010-09-21",58.869999
"938","2010-09-22",58.189999
"939","2010-09-23",57.009998
"940","2010-09-24",58.790001
"941","2010-09-27",58.290001
"942","2010-09-28",58.380001
"943","2010-09-29",58.009998
"944","2010-09-30",58.279999
"945","2010-10-01",58.639999
"946","2010-10-04",58.91
"947","2010-10-05",60.52
"948","2010-10-06",60.389999
"949","2010-10-07",60.119999
"950","2010-10-08",60.16
"951","2010-10-11",60.060001
"952","2010-10-12",60.43
"953","2010-10-13",60.5
"954","2010-10-14",60.34
"955","2010-10-15",60.509998
