"","date","GCP"
"385","2017-08-14",28.799999
"386","2017-08-15",28.65
"387","2017-08-16",28.75
"388","2017-08-17",28.65
"389","2017-08-18",28.950001
"390","2017-08-21",28.5
"391","2017-08-22",28.85
"392","2017-08-23",28.75
"393","2017-08-24",28.450001
"394","2017-08-25",27.75
"395","2017-08-28",27.700001
"396","2017-08-29",27.9
"397","2017-08-30",28.15
"398","2017-08-31",28.25
"399","2017-09-01",29.1
"400","2017-09-05",28.5
"401","2017-09-06",28.75
"402","2017-09-07",28.950001
"403","2017-09-08",28.75
"404","2017-09-11",29.049999
"405","2017-09-12",29.9
"406","2017-09-13",29.700001
"407","2017-09-14",30
"408","2017-09-15",29.85
"409","2017-09-18",30.200001
"410","2017-09-19",30.5
"411","2017-09-20",31.1
"412","2017-09-21",31.35
"413","2017-09-22",31.700001
"414","2017-09-25",31.549999
"415","2017-09-26",31.1
"416","2017-09-27",31.049999
"417","2017-09-28",30.5
"418","2017-09-29",30.700001
"419","2017-10-02",31.299999
"420","2017-10-03",31.5
"421","2017-10-04",31.6
"422","2017-10-05",31.700001
"423","2017-10-06",31.6
"424","2017-10-09",31.6
"425","2017-10-10",31.75
"426","2017-10-11",31.85
"427","2017-10-12",31.75
"428","2017-10-13",30.25
"429","2017-10-16",29.799999
"430","2017-10-17",29.200001
"431","2017-10-18",29.85
"432","2017-10-19",29.299999
"433","2017-10-20",29.299999
"434","2017-10-23",28.6
"435","2017-10-24",28.9
"436","2017-10-25",28.85
"437","2017-10-26",29
"438","2017-10-27",29.35
"439","2017-10-30",29
"440","2017-10-31",29.25
"441","2017-11-01",29.25
"442","2017-11-02",28.65
"443","2017-11-03",29.549999
"444","2017-11-06",29.700001
"445","2017-11-07",28.700001
"446","2017-11-08",28.85
"447","2017-11-09",28.299999
"448","2017-11-10",28.299999
"449","2017-11-13",28.5
"450","2017-11-14",28.75
"451","2017-11-15",29.1
"452","2017-11-16",29.700001
"453","2017-11-17",29.950001
"454","2017-11-20",29.75
"455","2017-11-21",29.799999
"456","2017-11-22",29.9
"457","2017-11-24",30.950001
"458","2017-11-27",31.15
"459","2017-11-28",31.700001
"460","2017-11-29",32.349998
"461","2017-11-30",32.75
"462","2017-12-01",33
"463","2017-12-04",32.650002
"464","2017-12-05",32.5
"465","2017-12-06",31.9
"466","2017-12-07",32.400002
"467","2017-12-08",32.25
"468","2017-12-11",32
"469","2017-12-12",32.049999
"470","2017-12-13",32.5
"471","2017-12-14",31.9
"472","2017-12-15",32.5
"473","2017-12-18",32.599998
"474","2017-12-19",32.349998
"475","2017-12-20",32.25
"476","2017-12-21",32.299999
"477","2017-12-22",32.299999
"478","2017-12-26",32.049999
"479","2017-12-27",32.25
"480","2017-12-28",32.150002
"481","2017-12-29",31.9
"482","2018-01-02",32.400002
"483","2018-01-03",32.900002
"484","2018-01-04",32.950001
"485","2018-01-05",33.599998
"486","2018-01-08",33.400002
"487","2018-01-09",33.799999
"488","2018-01-10",34.049999
"489","2018-01-11",34.400002
"490","2018-01-12",34
"491","2018-01-16",33.700001
"492","2018-01-17",34.099998
"493","2018-01-18",33.849998
"494","2018-01-19",34.349998
"495","2018-01-22",34
"496","2018-01-23",34
"497","2018-01-24",34
"498","2018-01-25",34.299999
"499","2018-01-26",34.099998
"500","2018-01-29",34.200001
"501","2018-01-30",33.900002
"502","2018-01-31",33.400002
"503","2018-02-01",33.950001
"504","2018-02-02",33.349998
"505","2018-02-05",32.5
"506","2018-02-06",32.900002
"507","2018-02-07",32.900002
"508","2018-02-08",31.5
"509","2018-02-09",31.75
"510","2018-02-12",32.25
"511","2018-02-13",32.549999
"512","2018-02-14",32.5
"513","2018-02-15",32.349998
"514","2018-02-16",33.5
"515","2018-02-20",32.849998
"516","2018-02-21",32.900002
"517","2018-02-22",32.599998
"518","2018-02-23",32.849998
"519","2018-02-26",32.349998
"520","2018-02-27",30.450001
"521","2018-02-28",30.75
"522","2018-03-01",31.549999
"523","2018-03-02",31.6
"524","2018-03-05",31.6
"525","2018-03-06",31.549999
"526","2018-03-07",31.35
"527","2018-03-08",30.5
"528","2018-03-09",31.200001
"529","2018-03-12",31.549999
"530","2018-03-13",31.799999
"531","2018-03-14",31.15
"532","2018-03-15",30.25
"533","2018-03-16",30.4
"534","2018-03-19",30.35
"535","2018-03-20",30.25
"536","2018-03-21",29.950001
"537","2018-03-22",29.4
"538","2018-03-23",28.799999
"539","2018-03-26",29.5
"540","2018-03-27",29.049999
"541","2018-03-28",29.35
"542","2018-03-29",29.049999
"543","2018-04-02",28.75
"544","2018-04-03",29
"545","2018-04-04",29.35
"546","2018-04-05",29.950001
"547","2018-04-06",29.25
"548","2018-04-09",28.85
"549","2018-04-10",29.299999
"550","2018-04-11",29.200001
"551","2018-04-12",29.549999
"552","2018-04-13",29.35
"553","2018-04-16",29.9
"554","2018-04-17",30.4
"555","2018-04-18",30.65
"556","2018-04-19",30.6
"557","2018-04-20",30.700001
"558","2018-04-23",31.1
"559","2018-04-24",30.75
"560","2018-04-25",30.65
"561","2018-04-26",30.15
"562","2018-04-27",29.1
"563","2018-04-30",28.65
"564","2018-05-01",28.65
"565","2018-05-02",28
"566","2018-05-03",28
"567","2018-05-04",28.299999
"568","2018-05-07",28.75
"569","2018-05-08",29.25
"570","2018-05-09",29
"571","2018-05-10",29.25
"572","2018-05-11",31
"573","2018-05-14",30.75
"574","2018-05-15",30.75
"575","2018-05-16",31.299999
"576","2018-05-17",31.35
"577","2018-05-18",31.25
"578","2018-05-21",31.1
"579","2018-05-22",30.799999
"580","2018-05-23",31.15
"581","2018-05-24",31.15
"582","2018-05-25",32.099998
"583","2018-05-29",31.85
"584","2018-05-30",31.950001
"585","2018-05-31",31.65
"586","2018-06-01",32
"587","2018-06-04",31.85
"588","2018-06-05",31.700001
"589","2018-06-06",32.200001
"590","2018-06-07",32.200001
"591","2018-06-08",32.25
"592","2018-06-11",32.049999
"593","2018-06-12",31.9
"594","2018-06-13",31.549999
"595","2018-06-14",31.5
"596","2018-06-15",31.549999
"597","2018-06-18",31.049999
"598","2018-06-19",30.35
"599","2018-06-20",30.4
"600","2018-06-21",29.25
"601","2018-06-22",28.85
"602","2018-06-25",28.5
"603","2018-06-26",29
"604","2018-06-27",28.5
"605","2018-06-28",28.75
"606","2018-06-29",28.950001
"607","2018-07-02",28.299999
"608","2018-07-03",28.35
"609","2018-07-05",28.85
"610","2018-07-06",28.950001
"611","2018-07-09",29.200001
"612","2018-07-10",28.950001
"613","2018-07-11",29
"614","2018-07-12",28.799999
"615","2018-07-13",28.65
"616","2018-07-16",28.1
"617","2018-07-17",29.5
"618","2018-07-18",29.450001
"619","2018-07-19",29.700001
"620","2018-07-20",29.4
"621","2018-07-23",28.799999
"622","2018-07-24",28.700001
"623","2018-07-25",28.6
"624","2018-07-26",29.5
"625","2018-07-27",29.25
"626","2018-07-30",28.700001
"627","2018-07-31",29.15
"628","2018-08-01",28.15
"629","2018-08-02",27.950001
"630","2018-08-03",28.049999
"631","2018-08-06",27.85
"632","2018-08-07",27.85
"633","2018-08-08",25.5
"634","2018-08-09",26.799999
"635","2018-08-10",26.049999
"636","2018-08-13",25.35
"637","2018-08-14",25.299999
"638","2018-08-15",25.35
"639","2018-08-16",26
"640","2018-08-17",25.799999
"641","2018-08-20",25.700001
"642","2018-08-21",26.25
"643","2018-08-22",25.799999
"644","2018-08-23",25.65
"645","2018-08-24",26.1
"646","2018-08-27",26.5
"647","2018-08-28",26.049999
"648","2018-08-29",26.4
"649","2018-08-30",25.65
"650","2018-08-31",25.200001
"651","2018-09-04",25.700001
"652","2018-09-05",26.200001
"653","2018-09-06",25.65
"654","2018-09-07",25.200001
"655","2018-09-10",24.450001
"656","2018-09-11",24.299999
"657","2018-09-12",24.75
"658","2018-09-13",25.450001
"659","2018-09-14",25.549999
"660","2018-09-17",25.950001
"661","2018-09-18",25.9
"662","2018-09-19",25.950001
"663","2018-09-20",26.25
"664","2018-09-21",26.549999
"665","2018-09-24",26.799999
"666","2018-09-25",26.6
"667","2018-09-26",26.049999
"668","2018-09-27",26.4
"669","2018-09-28",26.549999
"670","2018-10-01",26.120001
"671","2018-10-02",26.34
"672","2018-10-03",26.209999
"673","2018-10-04",26.309999
"674","2018-10-05",25.92
"675","2018-10-08",26.299999
"676","2018-10-09",25.530001
"677","2018-10-10",24.93
"678","2018-10-11",24.9
"679","2018-10-12",24.860001
"680","2018-10-15",25.389999
"681","2018-10-16",26.120001
"682","2018-10-17",25.809999
"683","2018-10-18",24.52
"684","2018-10-19",24.219999
"685","2018-10-22",24.790001
"686","2018-10-23",25.309999
"687","2018-10-24",24.709999
"688","2018-10-25",25.07
"689","2018-10-26",25.02
"690","2018-10-29",25.16
"691","2018-10-30",25.940001
"692","2018-10-31",25.969999
"693","2018-11-01",26.950001
"694","2018-11-02",26.9
"695","2018-11-05",26.74
"696","2018-11-06",27.67
"697","2018-11-07",28.809999
"698","2018-11-08",27.719999
"699","2018-11-09",26.67
"700","2018-11-12",26.49
"701","2018-11-13",26.58
"702","2018-11-14",26.530001
"703","2018-11-15",26.57
"704","2018-11-16",26.559999
"705","2018-11-19",26.02
"706","2018-11-20",25.709999
"707","2018-11-21",26.129999
"708","2018-11-23",26.459999
"709","2018-11-26",26.969999
"710","2018-11-27",26.41
"711","2018-11-28",27.15
"712","2018-11-29",26.530001
"713","2018-11-30",27.299999
"714","2018-12-03",27.610001
"715","2018-12-04",26.280001
"716","2018-12-06",26.15
"717","2018-12-07",25.6
"718","2018-12-10",25.389999
"719","2018-12-11",25.309999
"720","2018-12-12",25.43
"721","2018-12-13",24.93
"722","2018-12-14",24.309999
"723","2018-12-17",23.9
"724","2018-12-18",23.950001
"725","2018-12-19",24.049999
"726","2018-12-20",23.950001
"727","2018-12-21",23.389999
"728","2018-12-24",22.629999
"729","2018-12-26",23.870001
"730","2018-12-27",24.68
"731","2018-12-28",24.790001
"732","2018-12-31",24.549999
"733","2019-01-02",25.110001
"734","2019-01-03",24.639999
"735","2019-01-04",25.610001
"736","2019-01-07",25.549999
"737","2019-01-08",25.190001
"738","2019-01-09",24.950001
"739","2019-01-10",25.1
"740","2019-01-11",25.059999
"741","2019-01-14",25.16
"742","2019-01-15",24.83
"743","2019-01-16",24.629999
"744","2019-01-17",24.42
"745","2019-01-18",25.26
"746","2019-01-22",24.639999
"747","2019-01-23",24.549999
"748","2019-01-24",24.67
"749","2019-01-25",24.969999
"750","2019-01-28",24.969999
"751","2019-01-29",25.26
"752","2019-01-30",25.23
"753","2019-01-31",25.200001
"754","2019-02-01",25.299999
"755","2019-02-04",25.77
"756","2019-02-05",25.48
"757","2019-02-06",24.959999
"758","2019-02-07",24.76
"759","2019-02-08",24.84
"760","2019-02-11",25.040001
"761","2019-02-12",25.440001
"762","2019-02-13",25.450001
"763","2019-02-14",25.1
"764","2019-02-15",25.629999
"765","2019-02-19",26.25
"766","2019-02-20",26.450001
"767","2019-02-21",26.370001
"768","2019-02-22",26.309999
"769","2019-02-25",26.309999
"770","2019-02-26",26.290001
"771","2019-02-27",29.790001
"772","2019-02-28",29.969999
"773","2019-03-01",30.18
"774","2019-03-04",29.76
"775","2019-03-05",29.23
"776","2019-03-06",29.35
"777","2019-03-07",29.66
"778","2019-03-08",29.35
"779","2019-03-11",29.5
"780","2019-03-12",29.370001
"781","2019-03-13",28.98
"782","2019-03-14",28.200001
"783","2019-03-15",30.120001
"784","2019-03-18",30.43
"785","2019-03-19",29.940001
"786","2019-03-20",29.92
"787","2019-03-21",29.969999
"788","2019-03-22",28.91
"789","2019-03-25",29.17
"790","2019-03-26",29.08
"791","2019-03-27",28.530001
"792","2019-03-28",29.290001
"793","2019-03-29",29.6
"794","2019-04-01",29.67
"795","2019-04-02",29.32
"796","2019-04-03",29.450001
"797","2019-04-04",29.59
"798","2019-04-05",29.6
"799","2019-04-08",29.52
"800","2019-04-09",29.209999
"801","2019-04-10",29.43
"802","2019-04-11",29.690001
"803","2019-04-12",29.639999
"804","2019-04-15",29.34
"805","2019-04-16",29.450001
"806","2019-04-17",29
"807","2019-04-18",28.709999
"808","2019-04-22",28.25
"809","2019-04-23",28.200001
"810","2019-04-24",28.33
"811","2019-04-25",28.52
"812","2019-04-26",28.76
"813","2019-04-29",28.879999
"814","2019-04-30",28.790001
"815","2019-05-01",28.08
"816","2019-05-02",28.25
"817","2019-05-03",28.83
"818","2019-05-06",28.5
"819","2019-05-07",28.139999
"820","2019-05-08",28
"821","2019-05-09",27.76
"822","2019-05-10",27.5
"823","2019-05-13",26.58
"824","2019-05-14",26.42
"825","2019-05-15",26.08
"826","2019-05-16",26.209999
"827","2019-05-17",25.9
"828","2019-05-20",25.77
"829","2019-05-21",26.280001
"830","2019-05-22",26.219999
"831","2019-05-23",26.15
"832","2019-05-24",26.200001
"833","2019-05-28",25.99
"834","2019-05-29",25.67
"835","2019-05-30",25.360001
"836","2019-05-31",26.16
"837","2019-06-03",25.950001
"838","2019-06-04",26.4
"839","2019-06-05",26.530001
"840","2019-06-06",26.879999
"841","2019-06-07",27.200001
"842","2019-06-10",26.99
"843","2019-06-11",27.139999
"844","2019-06-12",27.110001
"845","2019-06-13",27.34
"846","2019-06-14",26.66
"847","2019-06-17",26.389999
"848","2019-06-18",22.9
"849","2019-06-19",23.309999
"850","2019-06-20",23.129999
"851","2019-06-21",22.969999
"852","2019-06-24",22.549999
"853","2019-06-25",22.209999
"854","2019-06-26",22.030001
"855","2019-06-27",22.32
"856","2019-06-28",22.639999
"857","2019-07-01",22.82
"858","2019-07-02",22.950001
"859","2019-07-03",22.98
"860","2019-07-05",23.110001
"861","2019-07-08",22.469999
"862","2019-07-09",22.4
"863","2019-07-10",22.139999
"864","2019-07-11",22.129999
"865","2019-07-12",22
"866","2019-07-15",22.219999
"867","2019-07-16",22.51
"868","2019-07-17",22.129999
"869","2019-07-18",22.110001
"870","2019-07-19",22.09
"871","2019-07-22",21.9
"872","2019-07-23",22.360001
"873","2019-07-24",22.540001
"874","2019-07-25",22.030001
"875","2019-07-26",22.27
"876","2019-07-29",21.799999
"877","2019-07-30",22.139999
"878","2019-07-31",22.030001
"879","2019-08-01",21.52
"880","2019-08-02",21.190001
"881","2019-08-05",20.309999
"882","2019-08-06",20.459999
"883","2019-08-07",19.74
"884","2019-08-08",19.77
"885","2019-08-09",19.34
"886","2019-08-12",18.82
"887","2019-08-13",18.450001
"888","2019-08-14",17.83
"889","2019-08-15",17.58
"890","2019-08-16",17.860001
"891","2019-08-19",17.85
"892","2019-08-20",17.610001
"893","2019-08-21",17.700001
"894","2019-08-22",17.559999
"895","2019-08-23",17.120001
"896","2019-08-26",17.049999
"897","2019-08-27",16.73
"898","2019-08-28",16.82
"899","2019-08-29",17.01
"900","2019-08-30",17.549999
"901","2019-09-03",16.98
"902","2019-09-04",17.23
"903","2019-09-05",17.6
"904","2019-09-06",17.77
"905","2019-09-09",18.799999
"906","2019-09-10",20.040001
"907","2019-09-11",20.02
"908","2019-09-12",20.620001
"909","2019-09-13",20.91
"910","2019-09-16",21.1
"911","2019-09-17",20.879999
"912","2019-09-18",20.700001
"913","2019-09-19",20.59
"914","2019-09-20",20.799999
"915","2019-09-23",20.59
"916","2019-09-24",19.709999
"917","2019-09-25",19.75
"918","2019-09-26",19.24
"919","2019-09-27",18.77
"920","2019-09-30",19.25
"921","2019-10-01",18.66
"922","2019-10-02",18.9
"923","2019-10-03",18.870001
"924","2019-10-04",19.08
"925","2019-10-07",19.1
"926","2019-10-08",18.66
"927","2019-10-09",18.620001
"928","2019-10-10",18.620001
"929","2019-10-11",19.43
"930","2019-10-14",19.75
"931","2019-10-15",20.01
"932","2019-10-16",20.129999
"933","2019-10-17",20.690001
"934","2019-10-18",20.639999
"935","2019-10-21",20.629999
"936","2019-10-22",20.59
"937","2019-10-23",20.870001
"938","2019-10-24",20.73
"939","2019-10-25",21.040001
"940","2019-10-28",21.139999
"941","2019-10-29",21.24
"942","2019-10-30",21.15
"943","2019-10-31",20.66
"944","2019-11-01",21.549999
"945","2019-11-04",21.639999
"946","2019-11-05",21.440001
"947","2019-11-06",23.299999
"948","2019-11-07",23.49
"949","2019-11-08",23.65
"950","2019-11-11",23.440001
"951","2019-11-12",22.99
"952","2019-11-13",22.68
"953","2019-11-14",22.49
"954","2019-11-15",22.42
"955","2019-11-18",22.01
"956","2019-11-19",21.809999
"957","2019-11-20",21.860001
"958","2019-11-21",21.459999
"959","2019-11-22",21.690001
"960","2019-11-25",22.34
"961","2019-11-26",22.27
"962","2019-11-27",22.48
"963","2019-11-29",22.370001
"964","2019-12-02",22.1
"965","2019-12-03",22.02
"966","2019-12-04",22.209999
"967","2019-12-05",22.49
"968","2019-12-06",22.780001
"969","2019-12-09",22.469999
"970","2019-12-10",22.110001
"971","2019-12-11",22.07
"972","2019-12-12",22.42
