"","date","LXFR"
"540","2014-11-25",14.97
"541","2014-11-26",15.36
"542","2014-11-28",15.01
"543","2014-12-01",14.33
"544","2014-12-02",14.1
"545","2014-12-03",14.18
"546","2014-12-04",14.18
"547","2014-12-05",14.03
"548","2014-12-08",14.32
"549","2014-12-09",14.65
"550","2014-12-10",14.54
"551","2014-12-11",15.35
"552","2014-12-12",15
"553","2014-12-15",14.79
"554","2014-12-16",14.8
"555","2014-12-17",15.18
"556","2014-12-18",15.15
"557","2014-12-19",14.62
"558","2014-12-22",14.69
"559","2014-12-23",15.69
"560","2014-12-24",14.62
"561","2014-12-26",15.01
"562","2014-12-29",15.02
"563","2014-12-30",15.14
"564","2014-12-31",14.93
"565","2015-01-02",14.4
"566","2015-01-05",14.49
"567","2015-01-06",14.53
"568","2015-01-07",14.25
"569","2015-01-08",14.44
"570","2015-01-09",14.25
"571","2015-01-12",14.27
"572","2015-01-13",13.91
"573","2015-01-14",14.04
"574","2015-01-15",14.44
"575","2015-01-16",14.05
"576","2015-01-20",14
"577","2015-01-21",13.79
"578","2015-01-22",13.99
"579","2015-01-23",13.67
"580","2015-01-26",13.92
"581","2015-01-27",13.76
"582","2015-01-28",13.74
"583","2015-01-29",13.47
"584","2015-01-30",13.46
"585","2015-02-02",13.43
"586","2015-02-03",13.68
"587","2015-02-04",13.28
"588","2015-02-05",13.37
"589","2015-02-06",13.34
"590","2015-02-09",13.33
"591","2015-02-10",13.44
"592","2015-02-11",13.19
"593","2015-02-12",13.62
"594","2015-02-13",13.6
"595","2015-02-17",13.55
"596","2015-02-18",13.6
"597","2015-02-19",13.51
"598","2015-02-20",13.66
"599","2015-02-23",13.74
"600","2015-02-24",13.8
"601","2015-02-25",13.82
"602","2015-02-26",13.32
"603","2015-02-27",13.41
"604","2015-03-02",13.4
"605","2015-03-03",13.35
"606","2015-03-04",13.21
"607","2015-03-05",13.58
"608","2015-03-06",13.65
"609","2015-03-09",13.35
"610","2015-03-10",13.76
"611","2015-03-11",13.6
"612","2015-03-12",13.37
"613","2015-03-13",13.32
"614","2015-03-16",13.28
"615","2015-03-17",12.97
"616","2015-03-18",13.45
"617","2015-03-19",13.45
"618","2015-03-20",13.55
"619","2015-03-23",13.58
"620","2015-03-24",13.59
"621","2015-03-25",13.59
"622","2015-03-26",13.07
"623","2015-03-27",13.11
"624","2015-03-30",13.53
"625","2015-03-31",13.37
"626","2015-04-01",13.29
"627","2015-04-02",12.99
"628","2015-04-06",13.03
"629","2015-04-07",13
"630","2015-04-08",12.95
"631","2015-04-09",12.99
"632","2015-04-10",12.91
"633","2015-04-13",12.94
"634","2015-04-14",13.07
"635","2015-04-15",13.04
"636","2015-04-16",12.98
"637","2015-04-17",12.92
"638","2015-04-20",12.89
"639","2015-04-21",13
"640","2015-04-22",12.86
"641","2015-04-23",13
"642","2015-04-24",12.99
"643","2015-04-27",13
"644","2015-04-28",12.99
"645","2015-04-29",13.02
"646","2015-04-30",12.85
"647","2015-05-01",13.08
"648","2015-05-04",13.02
"649","2015-05-05",12.9
"650","2015-05-06",12.74
"651","2015-05-07",12.67
"652","2015-05-08",12.61
"653","2015-05-11",12.88
"654","2015-05-12",12.85
"655","2015-05-13",12.52
"656","2015-05-14",12.71
"657","2015-05-15",13.01
"658","2015-05-18",13
"659","2015-05-19",12.89
"660","2015-05-20",12.82
"661","2015-05-21",12.81
"662","2015-05-22",12.77
"663","2015-05-26",12.77
"664","2015-05-27",12.54
"665","2015-05-28",12.23
"666","2015-05-29",12.14
"667","2015-06-01",12.45
"668","2015-06-02",13.09
"669","2015-06-03",12.92
"670","2015-06-04",13.24
"671","2015-06-05",13.89
"672","2015-06-08",13.84
"673","2015-06-09",13.89
"674","2015-06-10",13.63
"675","2015-06-11",13.69
"676","2015-06-12",13.65
"677","2015-06-15",13.44
"678","2015-06-16",13.4
"679","2015-06-17",13.19
"680","2015-06-18",13.25
"681","2015-06-19",13.43
"682","2015-06-22",13.55
"683","2015-06-23",13.53
"684","2015-06-24",13.45
"685","2015-06-25",12.63
"686","2015-06-26",12.54
"687","2015-06-29",12.68
"688","2015-06-30",13
"689","2015-07-01",13.03
"690","2015-07-02",12.89
"691","2015-07-06",12.65
"692","2015-07-07",12.55
"693","2015-07-08",12.41
"694","2015-07-09",12.44
"695","2015-07-10",12.54
"696","2015-07-13",12.71
"697","2015-07-14",12.83
"698","2015-07-15",12.69
"699","2015-07-16",12.83
"700","2015-07-17",12.74
"701","2015-07-20",12.83
"702","2015-07-21",12.75
"703","2015-07-22",12.9
"704","2015-07-23",13.04
"705","2015-07-24",13.3
"706","2015-07-27",13.16
"707","2015-07-28",13.03
"708","2015-07-29",13
"709","2015-07-30",12.87
"710","2015-07-31",13.02
"711","2015-08-03",12.25
"712","2015-08-04",12.01
"713","2015-08-05",11.94
"714","2015-08-06",11.86
"715","2015-08-07",12
"716","2015-08-10",12.41
"717","2015-08-11",12.35
"718","2015-08-12",12.03
"719","2015-08-13",11.94
"720","2015-08-14",12.24
"721","2015-08-17",12.26
"722","2015-08-18",12.65
"723","2015-08-19",12.63
"724","2015-08-20",12.82
"725","2015-08-21",12.73
"726","2015-08-24",12.21
"727","2015-08-25",12.27
"728","2015-08-26",12.17
"729","2015-08-27",12.55
"730","2015-08-28",12.98
"731","2015-08-31",13.1
"732","2015-09-01",12.67
"733","2015-09-02",12.09
"734","2015-09-03",12.89
"735","2015-09-04",12.67
"736","2015-09-08",12.98
"737","2015-09-09",12.55
"738","2015-09-10",12.39
"739","2015-09-11",12.54
"740","2015-09-14",11.89
"741","2015-09-15",12.05
"742","2015-09-16",12.09
"743","2015-09-17",12.02
"744","2015-09-18",12.1
"745","2015-09-21",11.64
"746","2015-09-22",11.05
"747","2015-09-23",11.3
"748","2015-09-24",10.65
"749","2015-09-25",10.49
"750","2015-09-28",10.49
"751","2015-09-29",10.64
"752","2015-09-30",10.79
"753","2015-10-01",10.89
"754","2015-10-02",11
"755","2015-10-05",12.35
"756","2015-10-06",12.61
"757","2015-10-07",12.59
"758","2015-10-08",12.46
"759","2015-10-09",12.06
"760","2015-10-12",10.84
"761","2015-10-13",11.04
"762","2015-10-14",11.08
"763","2015-10-15",10.68
"764","2015-10-16",10.9
"765","2015-10-19",11.62
"766","2015-10-20",12.07
"767","2015-10-21",11.44
"768","2015-10-22",11.48
"769","2015-10-23",11.2
"770","2015-10-26",11.07
"771","2015-10-27",11.22
"772","2015-10-28",11.2
"773","2015-10-29",10.97
"774","2015-10-30",10.83
"775","2015-11-02",10.96
"776","2015-11-03",11.19
"777","2015-11-04",10.75
"778","2015-11-05",10.92
"779","2015-11-06",11.21
"780","2015-11-09",11.19
"781","2015-11-10",11.25
"782","2015-11-11",11.22
"783","2015-11-12",11.07
"784","2015-11-13",10.43
"785","2015-11-16",10.01
"786","2015-11-17",10.03
"787","2015-11-18",10.27
"788","2015-11-19",10.26
"789","2015-11-20",10.28
"790","2015-11-23",10.12
"791","2015-11-24",10.15
"792","2015-11-25",10.66
"793","2015-11-27",10.78
"794","2015-11-30",10.23
"795","2015-12-01",10.25
"796","2015-12-02",10.25
"797","2015-12-03",10.35
"798","2015-12-04",10.09
"799","2015-12-07",10.1
"800","2015-12-08",10.09
"801","2015-12-09",10.19
"802","2015-12-10",9.98
"803","2015-12-11",9.92
"804","2015-12-14",9.33
"805","2015-12-15",9.43
"806","2015-12-16",9.39
"807","2015-12-17",9.75
"808","2015-12-18",9.79
"809","2015-12-21",9.88
"810","2015-12-22",10.06
"811","2015-12-23",10.09
"812","2015-12-24",10.33
"813","2015-12-28",10.4
"814","2015-12-29",10.08
"815","2015-12-30",10.06
"816","2015-12-31",9.84
"817","2016-01-04",9.98
"818","2016-01-05",10
"819","2016-01-06",9.49
"820","2016-01-07",9.95
"821","2016-01-08",9.83
"822","2016-01-11",9.98
"823","2016-01-12",10
"824","2016-01-13",10.02
"825","2016-01-14",10.01
"826","2016-01-15",10.07
"827","2016-01-19",10
"828","2016-01-20",9.77
"829","2016-01-21",9.44
"830","2016-01-22",9.68
"831","2016-01-25",9.64
"832","2016-01-26",9.87
"833","2016-01-27",9.98
"834","2016-01-28",9.99
"835","2016-01-29",9.94
"836","2016-02-01",10.06
"837","2016-02-02",10.06
"838","2016-02-03",10.1
"839","2016-02-04",10.16
"840","2016-02-05",10.13
"841","2016-02-08",10
"842","2016-02-09",9.8
"843","2016-02-10",9.76
"844","2016-02-11",9.83
"845","2016-02-12",10
"846","2016-02-16",9.99
"847","2016-02-17",10.21
"848","2016-02-18",10.23
"849","2016-02-19",10.13
"850","2016-02-22",10.22
"851","2016-02-23",10.12
"852","2016-02-24",10.23
"853","2016-02-25",10.33
"854","2016-02-26",10.51
"855","2016-02-29",10.4
"856","2016-03-01",10.59
"857","2016-03-02",10.79
"858","2016-03-03",10.8
"859","2016-03-04",10.72
"860","2016-03-07",10.65
"861","2016-03-08",10.4
"862","2016-03-09",10.35
"863","2016-03-10",10.18
"864","2016-03-11",10.3
"865","2016-03-14",10.26
"866","2016-03-15",10.08
"867","2016-03-16",9.93
"868","2016-03-17",10.29
"869","2016-03-18",10.89
"870","2016-03-21",10.73
"871","2016-03-22",10.51
"872","2016-03-23",10.32
"873","2016-03-24",10.45
"874","2016-03-28",10.38
"875","2016-03-29",10.47
"876","2016-03-30",10.6
"877","2016-03-31",10.61
"878","2016-04-01",11.06
"879","2016-04-04",10.97
"880","2016-04-05",10.85
"881","2016-04-06",10.95
"882","2016-04-07",10.95
"883","2016-04-08",10.84
"884","2016-04-11",11.18
"885","2016-04-12",11.42
"886","2016-04-13",11.3
"887","2016-04-14",11.33
"888","2016-04-15",11.69
"889","2016-04-18",12.6
"890","2016-04-19",13.04
"891","2016-04-20",12.82
"892","2016-04-21",13.08
"893","2016-04-22",12.97
"894","2016-04-25",13.02
"895","2016-04-26",13.25
"896","2016-04-27",13.2
"897","2016-04-28",12.93
"898","2016-04-29",12.85
"899","2016-05-02",12.82
"900","2016-05-03",12.76
"901","2016-05-04",12.6
"902","2016-05-05",12.66
"903","2016-05-06",12.54
"904","2016-05-09",12.27
"905","2016-05-10",12.87
"906","2016-05-11",12.66
"907","2016-05-12",12.55
"908","2016-05-13",12.41
"909","2016-05-16",12.37
"910","2016-05-17",12.75
"911","2016-05-18",12.47
"912","2016-05-19",12.31
"913","2016-05-20",12.59
"914","2016-05-23",12.77
"915","2016-05-24",12.63
"916","2016-05-25",12.79
"917","2016-05-26",12.95
"918","2016-05-27",13.1
"919","2016-05-31",13.22
"920","2016-06-01",13.05
"921","2016-06-02",12.62
"922","2016-06-03",12.96
"923","2016-06-06",12.7
"924","2016-06-07",12.51
"925","2016-06-08",12.84
"926","2016-06-09",12.4
"927","2016-06-10",11.97
"928","2016-06-13",12.33
"929","2016-06-14",12.16
"930","2016-06-15",12.34
"931","2016-06-16",12.4
"932","2016-06-17",12.06
"933","2016-06-20",12.05
"934","2016-06-21",12.12
"935","2016-06-22",12.37
"936","2016-06-23",12.7
"937","2016-06-24",12
"938","2016-06-27",11.57
"939","2016-06-28",11.95
"940","2016-06-29",12.08
"941","2016-06-30",12.03
"942","2016-07-01",12.27
"943","2016-07-05",12.09
"944","2016-07-06",12.13
"945","2016-07-07",11.88
"946","2016-07-08",11.8
"947","2016-07-11",11.85
"948","2016-07-12",12.01
"949","2016-07-13",12
"950","2016-07-14",12.13
"951","2016-07-15",12.36
"952","2016-07-18",12.7
"953","2016-07-19",12.5
"954","2016-07-20",12.66
"955","2016-07-21",12.61
"956","2016-07-22",12.6
"957","2016-07-25",11.93
"958","2016-07-26",11.94
"959","2016-07-27",12.02
"960","2016-07-28",12.13
"961","2016-07-29",12.1
"962","2016-08-01",11.98
"963","2016-08-02",11.88
"964","2016-08-03",11.98
"965","2016-08-04",12.05
"966","2016-08-05",11.99
"967","2016-08-08",11.55
"968","2016-08-09",11.51
"969","2016-08-10",11.82
"970","2016-08-11",11.53
"971","2016-08-12",11.26
"972","2016-08-15",11
"973","2016-08-16",11.04
"974","2016-08-17",10.9
"975","2016-08-18",10.72
"976","2016-08-19",10.64
"977","2016-08-22",10.36
"978","2016-08-23",10.6
"979","2016-08-24",10.73
"980","2016-08-25",10.74
"981","2016-08-26",11.03
"982","2016-08-29",11.08
"983","2016-08-30",11.36
"984","2016-08-31",11.81
"985","2016-09-01",11.64
"986","2016-09-02",11.69
"987","2016-09-06",11.51
"988","2016-09-07",11.52
"989","2016-09-08",11.5
"990","2016-09-09",11.15
"991","2016-09-12",11.09
