"","date","CRBP"
"276","2015-11-30",1.78
"277","2015-12-01",1.79
"278","2015-12-02",1.76
"279","2015-12-03",1.69
"280","2015-12-04",1.69
"281","2015-12-07",1.69
"282","2015-12-08",1.65
"283","2015-12-09",1.65
"284","2015-12-10",1.61
"285","2015-12-11",1.58
"286","2015-12-14",1.5
"287","2015-12-15",1.6
"288","2015-12-16",1.59
"289","2015-12-17",1.58
"290","2015-12-18",1.56
"291","2015-12-21",1.58
"292","2015-12-22",1.61
"293","2015-12-23",1.63
"294","2015-12-24",1.62
"295","2015-12-28",1.63
"296","2015-12-29",1.61
"297","2015-12-30",1.61
"298","2015-12-31",1.65
"299","2016-01-04",1.61
"300","2016-01-05",1.536
"301","2016-01-06",1.418
"302","2016-01-07",1.4
"303","2016-01-08",1.44
"304","2016-01-11",1.49
"305","2016-01-12",1.48
"306","2016-01-13",1.36
"307","2016-01-14",1.24
"308","2016-01-15",1.11
"309","2016-01-19",1.08
"310","2016-01-20",1.21
"311","2016-01-21",1.412
"312","2016-01-22",1.5
"313","2016-01-25",1.42
"314","2016-01-26",1.41
"315","2016-01-27",1.42
"316","2016-01-28",1.3
"317","2016-01-29",1.41
"318","2016-02-01",1.33
"319","2016-02-02",1.3
"320","2016-02-03",1.218
"321","2016-02-04",1.24
"322","2016-02-05",1.25
"323","2016-02-08",1.21
"324","2016-02-09",1.17
"325","2016-02-10",1.05
"326","2016-02-11",1.2
"327","2016-02-12",1.16
"328","2016-02-16",1.21
"329","2016-02-17",1.28
"330","2016-02-18",1.19
"331","2016-02-19",1.38
"332","2016-02-22",1.41
"333","2016-02-23",1.3
"334","2016-02-24",1.3
"335","2016-02-25",1.47
"336","2016-02-26",1.36
"337","2016-02-29",1.35
"338","2016-03-01",1.34
"339","2016-03-02",1.46
"340","2016-03-03",1.5
"341","2016-03-04",1.65
"342","2016-03-07",1.82
"343","2016-03-08",1.7
"344","2016-03-09",1.72
"345","2016-03-10",1.69
"346","2016-03-11",1.75
"347","2016-03-14",1.75
"348","2016-03-15",1.83
"349","2016-03-16",1.8
"350","2016-03-17",1.75
"351","2016-03-18",1.77
"352","2016-03-21",1.8
"353","2016-03-22",1.82
"354","2016-03-23",1.87
"355","2016-03-24",1.86
"356","2016-03-28",1.8
"357","2016-03-29",1.79
"358","2016-03-30",1.8
"359","2016-03-31",1.81
"360","2016-04-01",1.8
"361","2016-04-04",1.84
"362","2016-04-05",1.91
"363","2016-04-06",2
"364","2016-04-07",2
"365","2016-04-08",2.14
"366","2016-04-11",2.37
"367","2016-04-12",2.59
"368","2016-04-13",2.36
"369","2016-04-14",2.35
"370","2016-04-15",2.23
"371","2016-04-18",2.26
"372","2016-04-19",2.21
"373","2016-04-20",2.24
"374","2016-04-21",2.36
"375","2016-04-22",2.38
"376","2016-04-25",2.25
"377","2016-04-26",2.25
"378","2016-04-27",2.27
"379","2016-04-28",2.32
"380","2016-04-29",2.24
"381","2016-05-02",2.22
"382","2016-05-03",2.16
"383","2016-05-04",2.13
"384","2016-05-05",2.15
"385","2016-05-06",2.26
"386","2016-05-09",2.49
"387","2016-05-10",2.45
"388","2016-05-11",2.43
"389","2016-05-12",2.4
"390","2016-05-13",2.31
"391","2016-05-16",2.34
"392","2016-05-17",2.41
"393","2016-05-18",2.4
"394","2016-05-19",2.55
"395","2016-05-20",2.71
"396","2016-05-23",2.51
"397","2016-05-24",2.54
"398","2016-05-25",2.63
"399","2016-05-26",3
"400","2016-05-27",3
"401","2016-05-31",3.26
"402","2016-06-01",3.64
"403","2016-06-02",3.78
"404","2016-06-03",3.75
"405","2016-06-06",3.28
"406","2016-06-07",3.2
"407","2016-06-08",3.16
"408","2016-06-09",2.95
"409","2016-06-10",2.98
"410","2016-06-13",3.05
"411","2016-06-14",2.99
"412","2016-06-15",3
"413","2016-06-16",2.98
"414","2016-06-17",2.93
"415","2016-06-20",2.98
"416","2016-06-21",2.97
"417","2016-06-22",3.02
"418","2016-06-23",3.01
"419","2016-06-24",2.99
"420","2016-06-27",2.9
"421","2016-06-28",3
"422","2016-06-29",3
"423","2016-06-30",2.99
"424","2016-07-01",3.11
"425","2016-07-05",2.92
"426","2016-07-06",2.99
"427","2016-07-07",2.92
"428","2016-07-08",2.99
"429","2016-07-11",3.26
"430","2016-07-12",3.2
"431","2016-07-13",2.92
"432","2016-07-14",2.93
"433","2016-07-15",2.88
"434","2016-07-18",2.79
"435","2016-07-19",2.72
"436","2016-07-20",2.84
"437","2016-07-21",2.83
"438","2016-07-22",2.85
"439","2016-07-25",2.84
"440","2016-07-26",2.89
"441","2016-07-27",2.8
"442","2016-07-28",2.85
"443","2016-07-29",2.77
"444","2016-08-01",2.8
"445","2016-08-02",2.81
"446","2016-08-03",2.88
"447","2016-08-04",2.83
"448","2016-08-05",2.9
"449","2016-08-08",2.99
"450","2016-08-09",3.01
"451","2016-08-10",3.1
"452","2016-08-11",3.11
"453","2016-08-12",3.22
"454","2016-08-15",3.08
"455","2016-08-16",3.03
"456","2016-08-17",3.28
"457","2016-08-18",3.61
"458","2016-08-19",3.7
"459","2016-08-22",3.94
"460","2016-08-23",3.88
"461","2016-08-24",3.66
"462","2016-08-25",3.82
"463","2016-08-26",4.29
"464","2016-08-29",4.17
"465","2016-08-30",4.11
"466","2016-08-31",4.09
"467","2016-09-01",4.2
"468","2016-09-02",4.27
"469","2016-09-06",4.75
"470","2016-09-07",4.94
"471","2016-09-08",5.2
"472","2016-09-09",5.2
"473","2016-09-12",5.4
"474","2016-09-13",5.95
"475","2016-09-14",6.48
"476","2016-09-15",7.02
"477","2016-09-16",7.14
"478","2016-09-19",7.57
"479","2016-09-20",6.97
"480","2016-09-21",7.42
"481","2016-09-22",6.98
"482","2016-09-23",6.25
"483","2016-09-26",6.37
"484","2016-09-27",6.53
"485","2016-09-28",6.86
"486","2016-09-29",6.52
"487","2016-09-30",6.79
"488","2016-10-03",6.87
"489","2016-10-04",7.02
"490","2016-10-05",8.87
"491","2016-10-06",8.71
"492","2016-10-07",9.79
"493","2016-10-10",9.57
"494","2016-10-11",9.68
"495","2016-10-12",9.5
"496","2016-10-13",9.34
"497","2016-10-14",8.93
"498","2016-10-17",6.95
"499","2016-10-18",6.95
"500","2016-10-19",7.75
"501","2016-10-20",7.3
"502","2016-10-21",8.95
"503","2016-10-24",8.9
"504","2016-10-25",7.25
"505","2016-10-26",6.45
"506","2016-10-27",5.9
"507","2016-10-28",5.25
"508","2016-10-31",5.6
"509","2016-11-01",5.275
"510","2016-11-02",5.05
"511","2016-11-03",4.8
"512","2016-11-04",4.8
"513","2016-11-07",5.45
"514","2016-11-08",5.7
"515","2016-11-09",6.45
"516","2016-11-10",6.05
"517","2016-11-11",5.85
"518","2016-11-14",8.85
"519","2016-11-15",8.15
"520","2016-11-16",7.8
"521","2016-11-17",7
"522","2016-11-18",6.95
"523","2016-11-21",7.85
"524","2016-11-22",7.95
"525","2016-11-23",8
"526","2016-11-25",7.8
"527","2016-11-28",8.25
"528","2016-11-29",8
"529","2016-11-30",7.6
"530","2016-12-01",7.3
"531","2016-12-02",7.2
"532","2016-12-05",7.4
"533","2016-12-06",7.85
"534","2016-12-07",7.75
"535","2016-12-08",7.85
"536","2016-12-09",7.8
"537","2016-12-12",7.8
"538","2016-12-13",8.15
"539","2016-12-14",8.6
"540","2016-12-15",8.75
"541","2016-12-16",8.2
"542","2016-12-19",8.65
"543","2016-12-20",8.8
"544","2016-12-21",8.45
"545","2016-12-22",8.35
"546","2016-12-23",8.55
"547","2016-12-27",8.85
"548","2016-12-28",8.85
"549","2016-12-29",8.6
"550","2016-12-30",8.45
"551","2017-01-03",8.45
"552","2017-01-04",8.45
"553","2017-01-05",8.3
"554","2017-01-06",8.3
"555","2017-01-09",8.3
"556","2017-01-10",8.5
"557","2017-01-11",8.05
"558","2017-01-12",7.65
"559","2017-01-13",7.5
"560","2017-01-17",7.35
"561","2017-01-18",7.25
"562","2017-01-19",7
"563","2017-01-20",6.9
"564","2017-01-23",6.6
"565","2017-01-24",7.05
"566","2017-01-25",7.05
"567","2017-01-26",7.15
"568","2017-01-27",6.75
"569","2017-01-30",6.55
"570","2017-01-31",6.7
"571","2017-02-01",6.4
"572","2017-02-02",6.6
"573","2017-02-03",6.85
"574","2017-02-06",6.5
"575","2017-02-07",6.25
"576","2017-02-08",6.4
"577","2017-02-09",6.25
"578","2017-02-10",7.1
"579","2017-02-13",7.5
"580","2017-02-14",8.4
"581","2017-02-15",8.3
"582","2017-02-16",8.3
"583","2017-02-17",8.85
"584","2017-02-21",8.75
"585","2017-02-22",8.6
"586","2017-02-23",8.25
"587","2017-02-24",8.5
"588","2017-02-27",9.1
"589","2017-02-28",8.55
"590","2017-03-01",9.05
"591","2017-03-02",9.375
"592","2017-03-03",9.3
"593","2017-03-06",9.2
"594","2017-03-07",9.1
"595","2017-03-08",9.15
"596","2017-03-09",9.25
"597","2017-03-10",9.5
"598","2017-03-13",9.5
"599","2017-03-14",9.2
"600","2017-03-15",9.45
"601","2017-03-16",9.4
"602","2017-03-17",9.6
"603","2017-03-20",10.35
"604","2017-03-21",9.25
"605","2017-03-22",9.1
"606","2017-03-23",9
"607","2017-03-24",9.1
"608","2017-03-27",9.6
"609","2017-03-28",9.25
"610","2017-03-29",9
"611","2017-03-30",7.95
"612","2017-03-31",8.25
"613","2017-04-03",8.05
"614","2017-04-04",8.05
"615","2017-04-05",7.75
"616","2017-04-06",7.5
"617","2017-04-07",7.2
"618","2017-04-10",7
"619","2017-04-11",6.8
"620","2017-04-12",6.9
"621","2017-04-13",6.85
"622","2017-04-17",6.9
"623","2017-04-18",6.8
"624","2017-04-19",6.6
"625","2017-04-20",6.7
"626","2017-04-21",6.5
"627","2017-04-24",6.4
"628","2017-04-25",6.6
"629","2017-04-26",6.6
"630","2017-04-27",7.05
"631","2017-04-28",7.2
"632","2017-05-01",7.15
"633","2017-05-02",6.9
"634","2017-05-03",6.7
"635","2017-05-04",6.3
"636","2017-05-05",6.3
"637","2017-05-08",6.2
"638","2017-05-09",6
"639","2017-05-10",5.95
"640","2017-05-11",6.15
"641","2017-05-12",6.3
"642","2017-05-15",6.45
"643","2017-05-16",6.55
"644","2017-05-17",6
"645","2017-05-18",6.5
"646","2017-05-19",6.45
"647","2017-05-22",6.55
"648","2017-05-23",6.75
"649","2017-05-24",6.75
"650","2017-05-25",6.75
"651","2017-05-26",6.45
"652","2017-05-30",6.2
"653","2017-05-31",6.2
"654","2017-06-01",6.55
"655","2017-06-02",6.75
"656","2017-06-05",7.05
"657","2017-06-06",6.65
"658","2017-06-07",6.5
"659","2017-06-08",6.35
"660","2017-06-09",5.9
"661","2017-06-12",5.95
"662","2017-06-13",5.95
"663","2017-06-14",5.9
"664","2017-06-15",5.8
"665","2017-06-16",5.75
"666","2017-06-19",6
"667","2017-06-20",6.15
"668","2017-06-21",5.95
"669","2017-06-22",5.95
"670","2017-06-23",6.35
"671","2017-06-26",6.3
"672","2017-06-27",6.15
"673","2017-06-28",6.25
"674","2017-06-29",6.25
"675","2017-06-30",6.3
"676","2017-07-03",6.15
"677","2017-07-05",6.3
"678","2017-07-06",6.25
"679","2017-07-07",6.4
"680","2017-07-10",6.45
"681","2017-07-11",6.7
"682","2017-07-12",7.15
"683","2017-07-13",6.8
"684","2017-07-14",6.85
"685","2017-07-17",6.85
"686","2017-07-18",6.6
"687","2017-07-19",6.55
"688","2017-07-20",6.4
"689","2017-07-21",6.4
"690","2017-07-24",6.3
"691","2017-07-25",6.2
"692","2017-07-26",6.05
"693","2017-07-27",5.8
"694","2017-07-28",6.1
"695","2017-07-31",5.95
"696","2017-08-01",5.95
"697","2017-08-02",5.85
"698","2017-08-03",5.7
"699","2017-08-04",6
"700","2017-08-07",6
"701","2017-08-08",6.1
"702","2017-08-09",6.05
"703","2017-08-10",5.85
"704","2017-08-11",6.225
"705","2017-08-14",6.05
"706","2017-08-15",5.975
"707","2017-08-16",6.05
"708","2017-08-17",6
"709","2017-08-18",5.9
"710","2017-08-21",5.75
"711","2017-08-22",6
"712","2017-08-23",6.15
"713","2017-08-24",6.6
"714","2017-08-25",6.85
"715","2017-08-28",6.85
"716","2017-08-29",7
"717","2017-08-30",7.45
"718","2017-08-31",7.75
"719","2017-09-01",7.65
"720","2017-09-05",7.7
"721","2017-09-06",7.675
"722","2017-09-07",7
"723","2017-09-08",6.75
"724","2017-09-11",6.6
"725","2017-09-12",6.55
"726","2017-09-13",6.7
"727","2017-09-14",6.8
"728","2017-09-15",6.75
"729","2017-09-18",6.85
"730","2017-09-19",6.75
"731","2017-09-20",6.55
"732","2017-09-21",6.55
"733","2017-09-22",6.85
"734","2017-09-25",6.8
"735","2017-09-26",6.75
"736","2017-09-27",6.9
"737","2017-09-28",7.15
"738","2017-09-29",7.15
"739","2017-10-02",7.4
"740","2017-10-03",7.1
"741","2017-10-04",7.3
"742","2017-10-05",7.45
"743","2017-10-06",7.4
"744","2017-10-09",7.05
"745","2017-10-10",7.1
"746","2017-10-11",7.1
"747","2017-10-12",7
"748","2017-10-13",6.8
"749","2017-10-16",6.9
"750","2017-10-17",7.05
"751","2017-10-18",7
"752","2017-10-19",7.7
"753","2017-10-20",7.775
"754","2017-10-23",7.4
"755","2017-10-24",6.9
"756","2017-10-25",6.9
"757","2017-10-26",6.9
"758","2017-10-27",7.1
"759","2017-10-30",7.15
"760","2017-10-31",7.1
"761","2017-11-01",6.85
"762","2017-11-02",6.95
"763","2017-11-03",6.9
"764","2017-11-06",6.95
"765","2017-11-07",6.85
"766","2017-11-08",6.8
"767","2017-11-09",7.05
"768","2017-11-10",7.25
"769","2017-11-13",6.85
"770","2017-11-14",6.6
"771","2017-11-15",6.6
"772","2017-11-16",7.05
"773","2017-11-17",7
"774","2017-11-20",7
"775","2017-11-21",7
"776","2017-11-22",7.1
"777","2017-11-24",7
"778","2017-11-27",7.15
"779","2017-11-28",7.65
"780","2017-11-29",7.75
"781","2017-11-30",7.7
"782","2017-12-01",7.75
"783","2017-12-04",7.6
"784","2017-12-05",7.45
"785","2017-12-06",7.25
"786","2017-12-07",7.5
"787","2017-12-08",7.55
"788","2017-12-11",7.05
"789","2017-12-12",7.05
"790","2017-12-13",7.2
"791","2017-12-14",7.3
"792","2017-12-15",7.15
"793","2017-12-18",6.8
"794","2017-12-19",6.7
"795","2017-12-20",6.85
"796","2017-12-21",7
"797","2017-12-22",6.825
"798","2017-12-26",7.1
"799","2017-12-27",7.25
"800","2017-12-28",7.35
"801","2017-12-29",7.1
"802","2018-01-02",7.95
"803","2018-01-03",8.5
"804","2018-01-04",8.35
"805","2018-01-05",7.8
"806","2018-01-08",8.1
"807","2018-01-09",8.05
"808","2018-01-10",8.05
"809","2018-01-11",8.3
"810","2018-01-12",8.2
"811","2018-01-16",7.9
"812","2018-01-17",8.2
"813","2018-01-18",7.95
"814","2018-01-19",8.25
"815","2018-01-22",8.8
"816","2018-01-23",9
"817","2018-01-24",9.1
"818","2018-01-25",8.9
"819","2018-01-26",8.9
"820","2018-01-29",9.25
"821","2018-01-30",8.15
"822","2018-01-31",7.5
"823","2018-02-01",7.1
"824","2018-02-02",7.05
"825","2018-02-05",6.75
"826","2018-02-06",6.95
"827","2018-02-07",7.15
"828","2018-02-08",6.75
"829","2018-02-09",7.05
"830","2018-02-12",7.05
"831","2018-02-13",7.275
"832","2018-02-14",7.3
"833","2018-02-15",8.1
"834","2018-02-16",7.95
"835","2018-02-20",7.7
"836","2018-02-21",7.8
"837","2018-02-22",7.55
"838","2018-02-23",7.7
"839","2018-02-26",7.8
"840","2018-02-27",7.65
"841","2018-02-28",7.4
"842","2018-03-01",7.25
"843","2018-03-02",7.1
"844","2018-03-05",6.95
"845","2018-03-06",6.75
"846","2018-03-07",6.95
"847","2018-03-08",7
"848","2018-03-09",7.1
"849","2018-03-12",6.85
"850","2018-03-13",6.75
"851","2018-03-14",6.8
"852","2018-03-15",6.9
"853","2018-03-16",7.1
"854","2018-03-19",7.05
"855","2018-03-20",6.9
"856","2018-03-21",7
"857","2018-03-22",6.7
"858","2018-03-23",6.25
"859","2018-03-26",6.4
"860","2018-03-27",5.875
"861","2018-03-28",5.6
"862","2018-03-29",6.1
"863","2018-04-02",5.9
"864","2018-04-03",5.7
"865","2018-04-04",6
"866","2018-04-05",5.8
"867","2018-04-06",5.65
"868","2018-04-09",6.1
"869","2018-04-10",6.35
"870","2018-04-11",6.2
"871","2018-04-12",6.3
"872","2018-04-13",6.3
"873","2018-04-16",6.6
"874","2018-04-17",6.65
"875","2018-04-18",6.8
"876","2018-04-19",6.75
"877","2018-04-20",6.65
"878","2018-04-23",6.65
"879","2018-04-24",6.35
"880","2018-04-25",6.3
"881","2018-04-26",6.45
"882","2018-04-27",6.4
"883","2018-04-30",5.95
"884","2018-05-01",5.95
"885","2018-05-02",6.3
"886","2018-05-03",6.2
"887","2018-05-04",6.2
"888","2018-05-07",6.35
"889","2018-05-08",6.25
"890","2018-05-09",6.4
"891","2018-05-10",5.95
"892","2018-05-11",5.475
"893","2018-05-14",5.75
"894","2018-05-15",6.3
"895","2018-05-16",6.25
"896","2018-05-17",6
"897","2018-05-18",6.175
"898","2018-05-21",5.95
"899","2018-05-22",5.9
"900","2018-05-23",6.05
"901","2018-05-24",5.925
"902","2018-05-25",5.9
"903","2018-05-29",5.9
"904","2018-05-30",6
"905","2018-05-31",6.2
"906","2018-06-01",5.95
"907","2018-06-04",5.9
"908","2018-06-05",6
"909","2018-06-06",5.95
"910","2018-06-07",5.9
"911","2018-06-08",5.75
"912","2018-06-11",5.85
"913","2018-06-12",6.05
"914","2018-06-13",6.15
"915","2018-06-14",6.1
"916","2018-06-15",6.1
"917","2018-06-18",6.1
"918","2018-06-19",6.05
"919","2018-06-20",6
"920","2018-06-21",5.8
"921","2018-06-22",5.9
"922","2018-06-25",5.7
"923","2018-06-26",5.75
"924","2018-06-27",5.2
"925","2018-06-28",5.1
"926","2018-06-29",5.05
"927","2018-07-02",5.15
"928","2018-07-03",5.2
"929","2018-07-05",5.25
"930","2018-07-06",5.7
"931","2018-07-09",5.45
"932","2018-07-10",5.35
"933","2018-07-11",5.425
"934","2018-07-12",5.45
"935","2018-07-13",5.65
"936","2018-07-16",5.275
"937","2018-07-17",5.25
"938","2018-07-18",5.25
"939","2018-07-19",5.45
"940","2018-07-20",5.35
"941","2018-07-23",5.25
"942","2018-07-24",5.2
"943","2018-07-25",5.15
"944","2018-07-26",5.1
"945","2018-07-27",4.95
"946","2018-07-30",4.8
"947","2018-07-31",5.05
"948","2018-08-01",4.9
"949","2018-08-02",4.9
"950","2018-08-03",4.7
"951","2018-08-06",4.75
"952","2018-08-07",4.8
"953","2018-08-08",4.65
"954","2018-08-09",4.8
"955","2018-08-10",5
"956","2018-08-13",4.925
"957","2018-08-14",4.85
"958","2018-08-15",4.7
"959","2018-08-16",4.8
"960","2018-08-17",4.85
"961","2018-08-20",4.8
"962","2018-08-21",5.1
"963","2018-08-22",5
"964","2018-08-23",4.95
"965","2018-08-24",5
"966","2018-08-27",5.45
"967","2018-08-28",5.4
"968","2018-08-29",5.5
"969","2018-08-30",5.65
"970","2018-08-31",5.85
"971","2018-09-04",5.45
"972","2018-09-05",5.65
"973","2018-09-06",5.25
"974","2018-09-07",5.4
"975","2018-09-10",5.4
"976","2018-09-11",5.4
"977","2018-09-12",5.2
"978","2018-09-13",5.05
"979","2018-09-14",4.95
"980","2018-09-17",4.85
"981","2018-09-18",5.1
"982","2018-09-19",5.175
"983","2018-09-20",7.95
"984","2018-09-21",6.95
"985","2018-09-24",7.25
"986","2018-09-25",6.65
"987","2018-09-26",7.05
"988","2018-09-27",7.2
"989","2018-09-28",7.55
"990","2018-10-01",7.5
"991","2018-10-02",7.97
"992","2018-10-03",7.71
"993","2018-10-04",7.15
"994","2018-10-05",6.84
"995","2018-10-08",6.79
"996","2018-10-09",6.93
"997","2018-10-10",6.6
"998","2018-10-11",6.56
"999","2018-10-12",6.74
"1000","2018-10-15",6.92
"1001","2018-10-16",7.27
"1002","2018-10-17",7.52
"1003","2018-10-18",7.8
"1004","2018-10-19",7.25
"1005","2018-10-22",7.18
"1006","2018-10-23",7.14
"1007","2018-10-24",6.86
"1008","2018-10-25",6.86
