"","date","TDC"
"306","2008-12-15",14.19
"307","2008-12-16",15.02
"308","2008-12-17",15.46
"309","2008-12-18",14.99
"310","2008-12-19",15.07
"311","2008-12-22",14.4
"312","2008-12-23",14.13
"313","2008-12-24",14.28
"314","2008-12-26",14.6
"315","2008-12-29",14.41
"316","2008-12-30",14.87
"317","2008-12-31",14.83
"318","2009-01-02",15.92
"319","2009-01-05",15.5
"320","2009-01-06",15.5
"321","2009-01-07",15.52
"322","2009-01-08",15.99
"323","2009-01-09",15.42
"324","2009-01-12",15.05
"325","2009-01-13",14.88
"326","2009-01-14",14.18
"327","2009-01-15",14.56
"328","2009-01-16",15.23
"329","2009-01-20",14.31
"330","2009-01-21",14.61
"331","2009-01-22",14.23
"332","2009-01-23",13.93
"333","2009-01-26",13.88
"334","2009-01-27",14
"335","2009-01-28",14.12
"336","2009-01-29",13.7
"337","2009-01-30",13.13
"338","2009-02-02",13.02
"339","2009-02-03",13.26
"340","2009-02-04",13.39
"341","2009-02-05",13.12
"342","2009-02-06",13.35
"343","2009-02-09",13.46
"344","2009-02-10",13.05
"345","2009-02-11",13.16
"346","2009-02-12",14.14
"347","2009-02-13",15.12
"348","2009-02-17",14.44
"349","2009-02-18",14.6
"350","2009-02-19",14.45
"351","2009-02-20",14.44
"352","2009-02-23",14.04
"353","2009-02-24",14.64
"354","2009-02-25",14.93
"355","2009-02-26",15.42
"356","2009-02-27",15.46
"357","2009-03-02",14.66
"358","2009-03-03",15.35
"359","2009-03-04",16.26
"360","2009-03-05",16.32
"361","2009-03-06",16.01
"362","2009-03-09",15.64
"363","2009-03-10",15.5
"364","2009-03-11",16.09
"365","2009-03-12",16.76
"366","2009-03-13",17.120001
"367","2009-03-16",16.25
"368","2009-03-17",16.719999
"369","2009-03-18",16.790001
"370","2009-03-19",16.82
"371","2009-03-20",16.42
"372","2009-03-23",16.860001
"373","2009-03-24",16.68
"374","2009-03-25",16.360001
"375","2009-03-26",17.040001
"376","2009-03-27",16.870001
"377","2009-03-30",16.4
"378","2009-03-31",16.219999
"379","2009-04-01",16
"380","2009-04-02",16.700001
"381","2009-04-03",16.379999
"382","2009-04-06",16.09
"383","2009-04-07",15.56
"384","2009-04-08",15.78
"385","2009-04-09",16.450001
"386","2009-04-13",15.31
"387","2009-04-14",15.28
"388","2009-04-15",15.53
"389","2009-04-16",15.82
"390","2009-04-17",16.389999
"391","2009-04-20",16.200001
"392","2009-04-21",16.459999
"393","2009-04-22",16.35
"394","2009-04-23",16.25
"395","2009-04-24",16.48
"396","2009-04-27",15.95
"397","2009-04-28",15.9
"398","2009-04-29",16.780001
"399","2009-04-30",16.719999
"400","2009-05-01",17.1
"401","2009-05-04",18.309999
"402","2009-05-05",18.719999
"403","2009-05-06",18.83
"404","2009-05-07",20.5
"405","2009-05-08",20.91
"406","2009-05-11",21.35
"407","2009-05-12",20.99
"408","2009-05-13",20.43
"409","2009-05-14",20.459999
"410","2009-05-15",20.6
"411","2009-05-18",20.610001
"412","2009-05-19",20.639999
"413","2009-05-20",20.950001
"414","2009-05-21",20.92
"415","2009-05-22",21.07
"416","2009-05-26",21.49
"417","2009-05-27",20.950001
"418","2009-05-28",21.389999
"419","2009-05-29",21.6
"420","2009-06-01",22.690001
"421","2009-06-02",22.950001
"422","2009-06-03",22.68
"423","2009-06-04",23.1
"424","2009-06-05",24.09
"425","2009-06-08",23.42
"426","2009-06-09",24.1
"427","2009-06-10",23.889999
"428","2009-06-11",24.01
"429","2009-06-12",23.99
"430","2009-06-15",23.120001
"431","2009-06-16",22.66
"432","2009-06-17",23
"433","2009-06-18",22.469999
"434","2009-06-19",23.01
"435","2009-06-22",22.01
"436","2009-06-23",22.5
"437","2009-06-24",21.860001
"438","2009-06-25",22.809999
"439","2009-06-26",23.059999
"440","2009-06-29",23.15
"441","2009-06-30",23.43
"442","2009-07-01",23.790001
"443","2009-07-02",22.98
"444","2009-07-06",23.139999
"445","2009-07-07",21.99
"446","2009-07-08",21.82
"447","2009-07-09",22.59
"448","2009-07-10",22.6
"449","2009-07-13",23.450001
"450","2009-07-14",23.530001
"451","2009-07-15",23.85
"452","2009-07-16",24.690001
"453","2009-07-17",24.68
"454","2009-07-20",24.75
"455","2009-07-21",24.780001
"456","2009-07-22",24.42
"457","2009-07-23",24.879999
"458","2009-07-24",24.66
"459","2009-07-27",24.290001
"460","2009-07-28",23.9
"461","2009-07-29",23.74
"462","2009-07-30",24.48
"463","2009-07-31",24.57
"464","2009-08-03",25.200001
"465","2009-08-04",25.6
"466","2009-08-05",24.92
"467","2009-08-06",26.66
"468","2009-08-07",26.879999
"469","2009-08-10",26.58
"470","2009-08-11",26.450001
"471","2009-08-12",26.969999
"472","2009-08-13",27.52
"473","2009-08-14",27.1
"474","2009-08-17",26.120001
"475","2009-08-18",26.27
"476","2009-08-19",26.219999
"477","2009-08-20",26.1
"478","2009-08-21",26.379999
"479","2009-08-24",25.98
"480","2009-08-25",26.48
"481","2009-08-26",26.719999
"482","2009-08-27",26.889999
"483","2009-08-28",27.049999
"484","2009-08-31",26.93
"485","2009-09-01",25.65
"486","2009-09-02",25.690001
"487","2009-09-03",25.559999
"488","2009-09-04",26.190001
"489","2009-09-08",25.49
"490","2009-09-09",25.559999
"491","2009-09-10",26.389999
"492","2009-09-11",26.18
"493","2009-09-14",26.200001
"494","2009-09-15",25.66
"495","2009-09-16",26.5
"496","2009-09-17",26.719999
"497","2009-09-18",26.379999
"498","2009-09-21",26.290001
"499","2009-09-22",26.43
"500","2009-09-23",27.57
"501","2009-09-24",27.73
"502","2009-09-25",27.57
"503","2009-09-28",27.9
"504","2009-09-29",27.77
"505","2009-09-30",27.52
"506","2009-10-01",26.530001
"507","2009-10-02",26.35
"508","2009-10-05",26.82
"509","2009-10-06",27.32
"510","2009-10-07",27.610001
"511","2009-10-08",27.110001
"512","2009-10-09",27.43
"513","2009-10-12",27.58
"514","2009-10-13",27.719999
"515","2009-10-14",28.51
"516","2009-10-15",28.700001
"517","2009-10-16",28.6
"518","2009-10-19",28.950001
"519","2009-10-20",28.25
"520","2009-10-21",28.27
"521","2009-10-22",28.85
"522","2009-10-23",28.33
"523","2009-10-26",29.02
"524","2009-10-27",28.52
"525","2009-10-28",28.209999
"526","2009-10-29",29.08
"527","2009-10-30",27.879999
"528","2009-11-02",28.41
"529","2009-11-03",28.65
"530","2009-11-04",29.030001
"531","2009-11-05",28.610001
"532","2009-11-06",28.620001
"533","2009-11-09",30.040001
"534","2009-11-10",30.280001
"535","2009-11-11",30.18
"536","2009-11-12",30.059999
"537","2009-11-13",30.18
"538","2009-11-16",30.440001
"539","2009-11-17",30.059999
"540","2009-11-18",29.959999
"541","2009-11-19",29.450001
"542","2009-11-20",29.43
"543","2009-11-23",30.09
"544","2009-11-24",29.75
"545","2009-11-25",29.620001
"546","2009-11-27",28.83
"547","2009-11-30",29.299999
"548","2009-12-01",30.68
"549","2009-12-02",30.469999
"550","2009-12-03",30.16
"551","2009-12-04",30.559999
"552","2009-12-07",30.33
"553","2009-12-08",29.52
"554","2009-12-09",29.91
"555","2009-12-10",31.26
"556","2009-12-11",30.76
"557","2009-12-14",30.93
"558","2009-12-15",31.049999
"559","2009-12-16",32.080002
"560","2009-12-17",31.639999
"561","2009-12-18",31.209999
"562","2009-12-21",30.700001
"563","2009-12-22",30.75
"564","2009-12-23",31.26
"565","2009-12-24",31.65
"566","2009-12-28",31.1
"567","2009-12-29",31.049999
"568","2009-12-30",31.190001
"569","2009-12-31",31.43
"570","2010-01-04",30.870001
"571","2010-01-05",30.99
"572","2010-01-06",30.65
"573","2010-01-07",30.299999
"574","2010-01-08",30.790001
"575","2010-01-11",31.040001
"576","2010-01-12",30.370001
"577","2010-01-13",30.27
"578","2010-01-14",30.379999
"579","2010-01-15",30.08
"580","2010-01-19",30
"581","2010-01-20",30.18
"582","2010-01-21",29.700001
"583","2010-01-22",28.67
"584","2010-01-25",27.93
"585","2010-01-26",28.42
"586","2010-01-27",28.58
"587","2010-01-28",28.17
"588","2010-01-29",27.969999
"589","2010-02-01",28.15
"590","2010-02-02",28.809999
"591","2010-02-03",28.780001
"592","2010-02-04",27.799999
"593","2010-02-05",27.66
"594","2010-02-08",28.01
"595","2010-02-09",28.25
"596","2010-02-10",28.610001
"597","2010-02-11",28.35
"598","2010-02-12",28.719999
"599","2010-02-16",29.48
"600","2010-02-17",29.58
"601","2010-02-18",30.030001
"602","2010-02-19",29.84
"603","2010-02-22",29.469999
"604","2010-02-23",29.6
"605","2010-02-24",30.110001
"606","2010-02-25",30.219999
"607","2010-02-26",30.49
"608","2010-03-01",30.91
"609","2010-03-02",30.48
"610","2010-03-03",29.879999
"611","2010-03-04",30.450001
"612","2010-03-05",30.5
"613","2010-03-08",30.209999
"614","2010-03-09",30.35
"615","2010-03-10",29.76
"616","2010-03-11",29.85
"617","2010-03-12",29.68
"618","2010-03-15",29.67
"619","2010-03-16",29.030001
"620","2010-03-17",28.98
"621","2010-03-18",29.18
"622","2010-03-19",28.940001
"623","2010-03-22",29.27
"624","2010-03-23",29.4
"625","2010-03-24",28.82
"626","2010-03-25",28.24
"627","2010-03-26",28.959999
"628","2010-03-29",29.18
"629","2010-03-30",29.16
"630","2010-03-31",28.889999
"631","2010-04-01",29.32
"632","2010-04-05",29.299999
"633","2010-04-06",29.27
"634","2010-04-07",28.65
"635","2010-04-08",28.370001
"636","2010-04-09",28.25
"637","2010-04-12",28.629999
"638","2010-04-13",28.700001
"639","2010-04-14",29.4
"640","2010-04-15",30.49
"641","2010-04-16",29.950001
"642","2010-04-19",30.23
"643","2010-04-20",30.360001
"644","2010-04-21",30.610001
"645","2010-04-22",30.59
"646","2010-04-23",30.6
"647","2010-04-26",30.83
"648","2010-04-27",29.969999
"649","2010-04-28",30.02
"650","2010-04-29",29.84
"651","2010-04-30",29.07
"652","2010-05-03",29.540001
"653","2010-05-04",28.870001
"654","2010-05-05",29.290001
"655","2010-05-06",30.190001
"656","2010-05-07",29.41
"657","2010-05-10",30.889999
"658","2010-05-11",30.5
"659","2010-05-12",31.52
"660","2010-05-13",32.880001
"661","2010-05-14",32.299999
"662","2010-05-17",31.809999
"663","2010-05-18",31.98
"664","2010-05-19",31.969999
"665","2010-05-20",30.959999
"666","2010-05-21",31.219999
"667","2010-05-24",31.15
"668","2010-05-25",30.940001
"669","2010-05-26",30.74
"670","2010-05-27",32
"671","2010-05-28",31.940001
"672","2010-06-01",31.790001
"673","2010-06-02",32.240002
"674","2010-06-03",32.84
"675","2010-06-04",31.57
"676","2010-06-07",30.639999
"677","2010-06-08",30.9
"678","2010-06-09",30.889999
"679","2010-06-10",32.470001
"680","2010-06-11",32.549999
"681","2010-06-14",32.98
"682","2010-06-15",33.77
"683","2010-06-16",33.619999
"684","2010-06-17",33.93
"685","2010-06-18",33.98
"686","2010-06-21",33.66
"687","2010-06-22",33.43
"688","2010-06-23",33.84
"689","2010-06-24",33.040001
"690","2010-06-25",32.889999
"691","2010-06-28",32.720001
"692","2010-06-29",31.280001
"693","2010-06-30",30.48
"694","2010-07-01",30.15
"695","2010-07-02",29.85
"696","2010-07-06",29.620001
"697","2010-07-07",30.719999
"698","2010-07-08",31.15
"699","2010-07-09",31.15
"700","2010-07-12",31
"701","2010-07-13",31.4
"702","2010-07-14",31.940001
"703","2010-07-15",32.07
"704","2010-07-16",31.360001
"705","2010-07-19",31.690001
"706","2010-07-20",32.080002
"707","2010-07-21",31.67
"708","2010-07-22",32.259998
"709","2010-07-23",32.959999
"710","2010-07-26",33.580002
"711","2010-07-27",33.27
"712","2010-07-28",32.549999
"713","2010-07-29",32.110001
"714","2010-07-30",31.799999
"715","2010-08-02",33.259998
"716","2010-08-03",33.43
"717","2010-08-04",34.139999
"718","2010-08-05",32.68
"719","2010-08-06",32.34
"720","2010-08-09",31.620001
"721","2010-08-10",31.5
"722","2010-08-11",30.469999
"723","2010-08-12",29.98
"724","2010-08-13",29.799999
"725","2010-08-16",29.93
"726","2010-08-17",30.370001
"727","2010-08-18",30.549999
"728","2010-08-19",30.43
"729","2010-08-20",30.49
"730","2010-08-23",30.26
"731","2010-08-24",29.959999
"732","2010-08-25",29.67
"733","2010-08-26",31.389999
"734","2010-08-27",32.459999
"735","2010-08-30",31.83
"736","2010-08-31",32.740002
"737","2010-09-01",33.75
"738","2010-09-02",34.150002
"739","2010-09-03",34.720001
"740","2010-09-07",33.09
"741","2010-09-08",34.150002
"742","2010-09-09",34.540001
"743","2010-09-10",34.73
"744","2010-09-13",35.119999
"745","2010-09-14",34.080002
"746","2010-09-15",34.509998
"747","2010-09-16",34.68
"748","2010-09-17",34.470001
"749","2010-09-20",37.049999
"750","2010-09-21",37.389999
"751","2010-09-22",36.830002
"752","2010-09-23",36.959999
"753","2010-09-24",38.57
"754","2010-09-27",37.849998
"755","2010-09-28",38.830002
"756","2010-09-29",38.959999
"757","2010-09-30",38.560001
"758","2010-10-01",39.080002
"759","2010-10-04",38.720001
"760","2010-10-05",39.700001
"761","2010-10-06",37.439999
"762","2010-10-07",37.450001
"763","2010-10-08",38.09
"764","2010-10-11",37.849998
"765","2010-10-12",37.990002
"766","2010-10-13",38.459999
"767","2010-10-14",38.330002
"768","2010-10-15",38.610001
"769","2010-10-18",38.25
"770","2010-10-19",37.310001
"771","2010-10-20",37.799999
"772","2010-10-21",38.470001
"773","2010-10-22",38.349998
"774","2010-10-25",38.66
"775","2010-10-26",38.389999
"776","2010-10-27",39.09
"777","2010-10-28",39.07
"778","2010-10-29",39.360001
"779","2010-11-01",40.150002
"780","2010-11-02",40.860001
"781","2010-11-03",40.23
"782","2010-11-04",40.41
"783","2010-11-05",41.029999
"784","2010-11-08",40.740002
"785","2010-11-09",40.759998
"786","2010-11-10",41.040001
"787","2010-11-11",41.060001
"788","2010-11-12",40.200001
"789","2010-11-15",40.080002
"790","2010-11-16",38.919998
"791","2010-11-17",38.860001
"792","2010-11-18",39.950001
"793","2010-11-19",40.099998
"794","2010-11-22",41.18
"795","2010-11-23",40.490002
"796","2010-11-24",41.150002
"797","2010-11-26",41
"798","2010-11-29",41.139999
"799","2010-11-30",41.09
"800","2010-12-01",41.740002
"801","2010-12-02",41.27
"802","2010-12-03",41.549999
"803","2010-12-06",41.849998
"804","2010-12-07",41.759998
"805","2010-12-08",41.849998
"806","2010-12-09",41.98
"807","2010-12-10",43.040001
"808","2010-12-13",42.43
"809","2010-12-14",42.450001
"810","2010-12-15",42.82
"811","2010-12-16",42.860001
"812","2010-12-17",43.5
"813","2010-12-20",43.060001
"814","2010-12-21",43.060001
"815","2010-12-22",42.099998
"816","2010-12-23",41.889999
"817","2010-12-27",41.73
"818","2010-12-28",41.650002
"819","2010-12-29",41.619999
"820","2010-12-30",41.650002
"821","2010-12-31",41.16
"822","2011-01-03",42.580002
"823","2011-01-04",42
"824","2011-01-05",42.709999
"825","2011-01-06",43.439999
"826","2011-01-07",44.150002
"827","2011-01-10",44.419998
"828","2011-01-11",45.459999
"829","2011-01-12",45.66
"830","2011-01-13",45.299999
"831","2011-01-14",46.049999
"832","2011-01-18",46.040001
"833","2011-01-19",46.009998
"834","2011-01-20",45.43
"835","2011-01-21",44.91
"836","2011-01-24",45.799999
"837","2011-01-25",43.619999
"838","2011-01-26",44.330002
"839","2011-01-27",43.889999
"840","2011-01-28",42.880001
"841","2011-01-31",42.990002
"842","2011-02-01",43.830002
"843","2011-02-02",44.34
"844","2011-02-03",44
"845","2011-02-04",45.009998
"846","2011-02-07",45.700001
"847","2011-02-08",45.5
"848","2011-02-09",44.900002
"849","2011-02-10",47.5
"850","2011-02-11",48.970001
"851","2011-02-14",48.290001
"852","2011-02-15",47.799999
"853","2011-02-16",48.209999
"854","2011-02-17",48.82
"855","2011-02-18",49.450001
"856","2011-02-22",47.830002
"857","2011-02-23",46.689999
"858","2011-02-24",46.869999
"859","2011-02-25",47.48
"860","2011-02-28",47.82
"861","2011-03-01",46.400002
"862","2011-03-02",47.57
"863","2011-03-03",50.549999
"864","2011-03-04",49.790001
"865","2011-03-07",49.900002
"866","2011-03-08",50.349998
"867","2011-03-09",49.959999
"868","2011-03-10",48.849998
"869","2011-03-11",49.68
"870","2011-03-14",48.77
"871","2011-03-15",48.16
"872","2011-03-16",48.16
"873","2011-03-17",48.799999
"874","2011-03-18",49.349998
"875","2011-03-21",50.290001
"876","2011-03-22",50.16
"877","2011-03-23",50.150002
"878","2011-03-24",50.400002
"879","2011-03-25",51.139999
"880","2011-03-28",50.419998
"881","2011-03-29",50.700001
"882","2011-03-30",50.400002
"883","2011-03-31",50.700001
"884","2011-04-01",50.59
"885","2011-04-04",50.5
"886","2011-04-05",50.419998
"887","2011-04-06",49.73
"888","2011-04-07",50.279999
"889","2011-04-08",50.310001
"890","2011-04-11",50.189999
"891","2011-04-12",49.490002
"892","2011-04-13",50.389999
"893","2011-04-14",50.209999
"894","2011-04-15",50.740002
"895","2011-04-18",50.57
"896","2011-04-19",50.959999
"897","2011-04-20",52.52
"898","2011-04-21",53.639999
"899","2011-04-25",53.740002
"900","2011-04-26",54.43
"901","2011-04-27",54.869999
"902","2011-04-28",54.84
"903","2011-04-29",55.919998
"904","2011-05-02",55.48
"905","2011-05-03",54.279999
"906","2011-05-04",53.990002
"907","2011-05-05",52.950001
"908","2011-05-06",53.799999
"909","2011-05-09",53.720001
"910","2011-05-10",54.709999
"911","2011-05-11",53.349998
"912","2011-05-12",54.330002
"913","2011-05-13",53.310001
"914","2011-05-16",52.73
"915","2011-05-17",53.669998
"916","2011-05-18",54.25
"917","2011-05-19",54.860001
"918","2011-05-20",55.68
"919","2011-05-23",53.75
"920","2011-05-24",54.290001
"921","2011-05-25",54.27
"922","2011-05-26",55.09
"923","2011-05-27",55.369999
"924","2011-05-31",55.790001
"925","2011-06-01",54.68
"926","2011-06-02",54.490002
"927","2011-06-03",53.73
"928","2011-06-06",53.43
"929","2011-06-07",54.779999
"930","2011-06-08",53.889999
"931","2011-06-09",53.450001
"932","2011-06-10",52.98
"933","2011-06-13",54.07
"934","2011-06-14",55.540001
"935","2011-06-15",55.240002
"936","2011-06-16",55.029999
"937","2011-06-17",56.119999
"938","2011-06-20",56.990002
"939","2011-06-21",57.91
"940","2011-06-22",57.66
"941","2011-06-23",58.040001
"942","2011-06-24",57.43
"943","2011-06-27",57.93
"944","2011-06-28",59.580002
"945","2011-06-29",59.32
"946","2011-06-30",60.200001
"947","2011-07-01",60.91
"948","2011-07-05",61.580002
"949","2011-07-06",61.630001
"950","2011-07-07",62.330002
"951","2011-07-08",61.169998
"952","2011-07-11",59.259998
"953","2011-07-12",58.43
"954","2011-07-13",58.490002
"955","2011-07-14",58.16
"956","2011-07-15",57.77
"957","2011-07-18",56.700001
"958","2011-07-19",59.310001
"959","2011-07-20",57.41
"960","2011-07-21",56.830002
"961","2011-07-22",57.27
"962","2011-07-25",56.950001
"963","2011-07-26",56.619999
"964","2011-07-27",55.009998
"965","2011-07-28",54.830002
"966","2011-07-29",54.959999
"967","2011-08-01",55.439999
"968","2011-08-02",53.759998
