"","date","NUS"
"133","2007-07-13",17.02
"134","2007-07-16",17.030001
"135","2007-07-17",17.209999
"136","2007-07-18",17.200001
"137","2007-07-19",17.299999
"138","2007-07-20",17.01
"139","2007-07-23",17.049999
"140","2007-07-24",16.530001
"141","2007-07-25",16.52
"142","2007-07-26",16.040001
"143","2007-07-27",15.84
"144","2007-07-30",15.83
"145","2007-07-31",15.52
"146","2007-08-01",15.96
"147","2007-08-02",15.39
"148","2007-08-03",14.13
"149","2007-08-06",14.66
"150","2007-08-07",14.26
"151","2007-08-08",14.42
"152","2007-08-09",14.8
"153","2007-08-10",14.99
"154","2007-08-13",15.27
"155","2007-08-14",14.81
"156","2007-08-15",14.7
"157","2007-08-16",15.14
"158","2007-08-17",14.86
"159","2007-08-20",14.73
"160","2007-08-21",14.62
"161","2007-08-22",14.57
"162","2007-08-23",14.68
"163","2007-08-24",14.74
"164","2007-08-27",14.75
"165","2007-08-28",14.4
"166","2007-08-29",14.75
"167","2007-08-30",14.7
"168","2007-08-31",15.56
"169","2007-09-04",15.82
"170","2007-09-05",15.89
"171","2007-09-06",16
"172","2007-09-07",15.63
"173","2007-09-10",16.01
"174","2007-09-11",16.139999
"175","2007-09-12",15.96
"176","2007-09-13",15.95
"177","2007-09-14",15.83
"178","2007-09-17",15.82
"179","2007-09-18",16.33
"180","2007-09-19",16.610001
"181","2007-09-20",16.59
"182","2007-09-21",16.73
"183","2007-09-24",16.33
"184","2007-09-25",16.040001
"185","2007-09-26",16.200001
"186","2007-09-27",16.200001
"187","2007-09-28",16.16
"188","2007-10-01",16.700001
"189","2007-10-02",17.040001
"190","2007-10-03",16.870001
"191","2007-10-04",16.74
"192","2007-10-05",17.34
"193","2007-10-08",16.98
"194","2007-10-09",16.879999
"195","2007-10-10",17.059999
"196","2007-10-11",16.73
"197","2007-10-12",16.809999
"198","2007-10-15",16.870001
"199","2007-10-16",16.870001
"200","2007-10-17",16.889999
"201","2007-10-18",16.85
"202","2007-10-19",16.35
"203","2007-10-22",16.690001
"204","2007-10-23",16.790001
"205","2007-10-24",16.73
"206","2007-10-25",16.73
"207","2007-10-26",16.9
"208","2007-10-29",17
"209","2007-10-30",16.879999
"210","2007-10-31",17.27
"211","2007-11-01",16.940001
"212","2007-11-02",16.959999
"213","2007-11-05",15.6
"214","2007-11-06",17.059999
"215","2007-11-07",16.799999
"216","2007-11-08",17.120001
"217","2007-11-09",17.33
"218","2007-11-12",17.49
"219","2007-11-13",18.030001
"220","2007-11-14",18.01
"221","2007-11-15",17.940001
"222","2007-11-16",18.040001
"223","2007-11-19",17.469999
"224","2007-11-20",17.5
"225","2007-11-21",17.5
"226","2007-11-23",17.66
"227","2007-11-26",17.219999
"228","2007-11-27",17.18
"229","2007-11-28",17.450001
"230","2007-11-29",17.620001
"231","2007-11-30",17.690001
"232","2007-12-03",17.190001
"233","2007-12-04",17.049999
"234","2007-12-05",17.02
"235","2007-12-06",17.34
"236","2007-12-07",16.93
"237","2007-12-10",17
"238","2007-12-11",16.66
"239","2007-12-12",16.700001
"240","2007-12-13",16.99
"241","2007-12-14",16.74
"242","2007-12-17",16.610001
"243","2007-12-18",16.66
"244","2007-12-19",16.459999
"245","2007-12-20",16.5
"246","2007-12-21",16.6
"247","2007-12-24",16.809999
"248","2007-12-26",16.790001
"249","2007-12-27",16.6
"250","2007-12-28",16.459999
"251","2007-12-31",16.43
"252","2008-01-02",16.58
"253","2008-01-03",16.48
"254","2008-01-04",16.389999
"255","2008-01-07",16.360001
"256","2008-01-08",16.280001
"257","2008-01-09",16.379999
"258","2008-01-10",16.299999
"259","2008-01-11",15.91
"260","2008-01-14",15.91
"261","2008-01-15",15.68
"262","2008-01-16",15.73
"263","2008-01-17",15.54
"264","2008-01-18",15.08
"265","2008-01-22",14.98
"266","2008-01-23",15.93
"267","2008-01-24",15.42
"268","2008-01-25",15.7
"269","2008-01-28",16.16
"270","2008-01-29",16.379999
"271","2008-01-30",16.120001
"272","2008-01-31",16.43
"273","2008-02-01",16.59
"274","2008-02-04",16.559999
"275","2008-02-05",17.049999
"276","2008-02-06",16.5
"277","2008-02-07",16.43
"278","2008-02-08",16.33
"279","2008-02-11",16.290001
"280","2008-02-12",16.41
"281","2008-02-13",16.59
"282","2008-02-14",16.440001
"283","2008-02-15",16.309999
"284","2008-02-19",16.02
"285","2008-02-20",15.96
"286","2008-02-21",16.01
"287","2008-02-22",16.139999
"288","2008-02-25",16.26
"289","2008-02-26",16.469999
"290","2008-02-27",16.76
"291","2008-02-28",16.889999
"292","2008-02-29",16.559999
"293","2008-03-03",17.120001
"294","2008-03-04",17.41
"295","2008-03-05",17.26
"296","2008-03-06",16.9
"297","2008-03-07",17
"298","2008-03-10",17.139999
"299","2008-03-11",17.76
"300","2008-03-12",17.790001
"301","2008-03-13",18.23
"302","2008-03-14",18.35
"303","2008-03-17",19.549999
"304","2008-03-18",19.67
"305","2008-03-19",18.870001
"306","2008-03-20",18.99
"307","2008-03-24",18.790001
"308","2008-03-25",18.73
"309","2008-03-26",18.809999
"310","2008-03-27",18.459999
"311","2008-03-28",18
"312","2008-03-31",18.02
"313","2008-04-01",18.389999
"314","2008-04-02",18.25
"315","2008-04-03",18.16
"316","2008-04-04",18.73
"317","2008-04-07",18.629999
"318","2008-04-08",18.469999
"319","2008-04-09",18.26
"320","2008-04-10",18.66
"321","2008-04-11",18.23
"322","2008-04-14",18.370001
"323","2008-04-15",18.450001
"324","2008-04-16",18.99
"325","2008-04-17",18.6
"326","2008-04-18",19.040001
"327","2008-04-21",18.98
"328","2008-04-22",18.4
"329","2008-04-23",18.559999
"330","2008-04-24",18.870001
"331","2008-04-25",18.5
"332","2008-04-28",18.200001
"333","2008-04-29",18.129999
"334","2008-04-30",17.93
"335","2008-05-01",17.879999
"336","2008-05-02",17.91
"337","2008-05-05",17.790001
"338","2008-05-06",17.4
"339","2008-05-07",17.15
"340","2008-05-08",17.01
"341","2008-05-09",16.84
"342","2008-05-12",17.139999
"343","2008-05-13",17.17
"344","2008-05-14",16.98
"345","2008-05-15",16.83
"346","2008-05-16",16.780001
"347","2008-05-19",16.6
"348","2008-05-20",16.700001
"349","2008-05-21",16.49
"350","2008-05-22",16.879999
"351","2008-05-23",16.6
"352","2008-05-27",17.219999
"353","2008-05-28",17.17
"354","2008-05-29",17.389999
"355","2008-05-30",17.139999
"356","2008-06-02",17.08
"357","2008-06-03",16.98
"358","2008-06-04",17.27
"359","2008-06-05",17.73
"360","2008-06-06",17.040001
"361","2008-06-09",16.77
"362","2008-06-10",16.860001
"363","2008-06-11",16.51
"364","2008-06-12",16.5
"365","2008-06-13",16.57
"366","2008-06-16",16.52
"367","2008-06-17",16.26
"368","2008-06-18",15.99
"369","2008-06-19",15.86
"370","2008-06-20",15.66
"371","2008-06-23",15.59
"372","2008-06-24",15.47
"373","2008-06-25",15.75
"374","2008-06-26",15.42
"375","2008-06-27",15.2
"376","2008-06-30",14.92
"377","2008-07-01",15.1
"378","2008-07-02",14.6
"379","2008-07-03",14.64
"380","2008-07-07",14.93
"381","2008-07-08",15.25
"382","2008-07-09",15.32
"383","2008-07-10",15.34
"384","2008-07-11",15.45
"385","2008-07-14",15.19
"386","2008-07-15",15.06
"387","2008-07-16",15.34
"388","2008-07-17",15.81
"389","2008-07-18",15.8
"390","2008-07-21",15.87
"391","2008-07-22",16.42
"392","2008-07-23",16.450001
"393","2008-07-24",16.389999
"394","2008-07-25",16.75
"395","2008-07-28",16.700001
"396","2008-07-29",16.700001
"397","2008-07-30",17.209999
"398","2008-07-31",16.16
"399","2008-08-01",16.209999
"400","2008-08-04",16.459999
"401","2008-08-05",16.700001
"402","2008-08-06",16.709999
"403","2008-08-07",16.540001
"404","2008-08-08",16.969999
"405","2008-08-11",17.030001
"406","2008-08-12",17.129999
"407","2008-08-13",17.370001
"408","2008-08-14",17.52
"409","2008-08-15",17.559999
"410","2008-08-18",17.440001
"411","2008-08-19",17.309999
"412","2008-08-20",17.17
"413","2008-08-21",16.82
"414","2008-08-22",17.030001
"415","2008-08-25",16.809999
"416","2008-08-26",16.950001
"417","2008-08-27",16.860001
"418","2008-08-28",17
"419","2008-08-29",16.75
"420","2008-09-02",17.049999
"421","2008-09-03",16.790001
"422","2008-09-04",16.67
"423","2008-09-05",16.540001
"424","2008-09-08",17.059999
"425","2008-09-09",16.74
"426","2008-09-10",17
"427","2008-09-11",16.959999
"428","2008-09-12",17
"429","2008-09-15",16.639999
"430","2008-09-16",17.26
"431","2008-09-17",16.33
"432","2008-09-18",16.540001
"433","2008-09-19",17.26
"434","2008-09-22",17.290001
"435","2008-09-23",16.870001
"436","2008-09-24",16.450001
"437","2008-09-25",16.65
"438","2008-09-26",16.5
"439","2008-09-29",16.16
"440","2008-09-30",16.219999
"441","2008-10-01",16.09
"442","2008-10-02",15.55
"443","2008-10-03",15.04
"444","2008-10-06",14.18
"445","2008-10-07",14.17
"446","2008-10-08",13.38
"447","2008-10-09",11.75
"448","2008-10-10",12.65
"449","2008-10-13",13.89
"450","2008-10-14",13.69
"451","2008-10-15",12.56
"452","2008-10-16",13.19
"453","2008-10-17",12.62
"454","2008-10-20",13.21
"455","2008-10-21",13.5
"456","2008-10-22",13
"457","2008-10-23",12.91
"458","2008-10-24",11.71
"459","2008-10-27",11.11
"460","2008-10-28",11.82
"461","2008-10-29",11.76
"462","2008-10-30",12.7
"463","2008-10-31",12.89
"464","2008-11-03",12.78
"465","2008-11-04",12.92
"466","2008-11-05",12.15
"467","2008-11-06",11.96
"468","2008-11-07",11.99
"469","2008-11-10",11.73
"470","2008-11-11",11.37
"471","2008-11-12",10.5
"472","2008-11-13",11.39
"473","2008-11-14",10.56
"474","2008-11-17",11.03
"475","2008-11-18",10.58
"476","2008-11-19",9.96
"477","2008-11-20",9.09
"478","2008-11-21",9.31
"479","2008-11-24",9.32
"480","2008-11-25",9.81
"481","2008-11-26",10.61
"482","2008-11-28",10.76
"483","2008-12-01",9.43
"484","2008-12-02",10.3
"485","2008-12-03",10.26
"486","2008-12-04",9.95
"487","2008-12-05",10
"488","2008-12-08",10.59
"489","2008-12-09",10.08
"490","2008-12-10",10.13
"491","2008-12-11",9.92
"492","2008-12-12",9.62
"493","2008-12-15",9.31
"494","2008-12-16",9.45
"495","2008-12-17",9.37
"496","2008-12-18",9.5
"497","2008-12-19",9.45
"498","2008-12-22",9.44
"499","2008-12-23",9.2
"500","2008-12-24",9.57
"501","2008-12-26",9.62
"502","2008-12-29",9.36
"503","2008-12-30",9.67
"504","2008-12-31",10.43
"505","2009-01-02",10.58
"506","2009-01-05",10.57
"507","2009-01-06",11.17
"508","2009-01-07",10.95
"509","2009-01-08",10.95
"510","2009-01-09",10.47
"511","2009-01-12",10.37
"512","2009-01-13",10.53
"513","2009-01-14",10.13
"514","2009-01-15",10.29
"515","2009-01-16",10.14
"516","2009-01-20",9.65
"517","2009-01-21",10.02
"518","2009-01-22",9.86
"519","2009-01-23",9.85
"520","2009-01-26",10.15
"521","2009-01-27",10.12
"522","2009-01-28",10.19
"523","2009-01-29",9.77
"524","2009-01-30",9.49
"525","2009-02-02",9.64
"526","2009-02-03",9.69
"527","2009-02-04",9.47
"528","2009-02-05",9.43
"529","2009-02-06",10.94
"530","2009-02-09",11.14
"531","2009-02-10",11.17
"532","2009-02-11",11.22
"533","2009-02-12",11.2
"534","2009-02-13",11.15
"535","2009-02-17",10.83
"536","2009-02-18",10.83
"537","2009-02-19",10.6
"538","2009-02-20",10.41
"539","2009-02-23",10.11
"540","2009-02-24",10.55
"541","2009-02-25",9.67
"542","2009-02-26",9.44
"543","2009-02-27",9.4
"544","2009-03-02",8.88
"545","2009-03-03",9.01
"546","2009-03-04",9.21
"547","2009-03-05",8.67
"548","2009-03-06",8.81
"549","2009-03-09",8.04
"550","2009-03-10",8.47
"551","2009-03-11",8.74
"552","2009-03-12",9.12
"553","2009-03-13",9.32
"554","2009-03-16",9.38
"555","2009-03-17",9.74
"556","2009-03-18",9.86
"557","2009-03-19",9.65
"558","2009-03-20",9.55
"559","2009-03-23",10.14
"560","2009-03-24",9.81
"561","2009-03-25",9.87
"562","2009-03-26",10.47
"563","2009-03-27",10.41
"564","2009-03-30",10.17
"565","2009-03-31",10.49
"566","2009-04-01",10.63
"567","2009-04-02",11.28
"568","2009-04-03",11.28
"569","2009-04-06",11.5
"570","2009-04-07",11.64
"571","2009-04-08",12.12
"572","2009-04-09",13.01
"573","2009-04-13",12.88
"574","2009-04-14",12.67
"575","2009-04-15",12.8
"576","2009-04-16",12.79
"577","2009-04-17",13.53
"578","2009-04-20",12.99
"579","2009-04-21",13.31
"580","2009-04-22",13.7
"581","2009-04-23",12.63
"582","2009-04-24",13.23
"583","2009-04-27",12.96
"584","2009-04-28",13.26
"585","2009-04-29",13.75
"586","2009-04-30",12.82
"587","2009-05-01",12.96
"588","2009-05-04",14.18
"589","2009-05-05",13.98
"590","2009-05-06",13.84
"591","2009-05-07",13.68
"592","2009-05-08",13.6
"593","2009-05-11",13.54
"594","2009-05-12",13.69
"595","2009-05-13",13.46
"596","2009-05-14",13.66
"597","2009-05-15",13.39
"598","2009-05-18",13.77
"599","2009-05-19",13.91
"600","2009-05-20",14.03
"601","2009-05-21",13.97
"602","2009-05-22",14.02
"603","2009-05-26",14.32
"604","2009-05-27",14.28
"605","2009-05-28",14.23
"606","2009-05-29",14.51
"607","2009-06-01",14.95
"608","2009-06-02",14.98
"609","2009-06-03",14.88
"610","2009-06-04",14.88
"611","2009-06-05",14.9
"612","2009-06-08",14.77
"613","2009-06-09",14.66
"614","2009-06-10",14.49
"615","2009-06-11",14.37
"616","2009-06-12",14.37
"617","2009-06-15",13.84
"618","2009-06-16",13.74
"619","2009-06-17",13.84
"620","2009-06-18",14.44
"621","2009-06-19",14.86
"622","2009-06-22",14.18
"623","2009-06-23",14.3
"624","2009-06-24",14.62
"625","2009-06-25",15.26
"626","2009-06-26",15.33
"627","2009-06-29",15.45
"628","2009-06-30",15.3
"629","2009-07-01",15.74
"630","2009-07-02",15.44
"631","2009-07-06",15.31
"632","2009-07-07",15.06
"633","2009-07-08",15.03
"634","2009-07-09",14.74
"635","2009-07-10",15.04
"636","2009-07-13",15.33
"637","2009-07-14",15.56
"638","2009-07-15",16.1
"639","2009-07-16",16.26
"640","2009-07-17",16.280001
"641","2009-07-20",16.51
"642","2009-07-21",16.73
"643","2009-07-22",17
"644","2009-07-23",17.49
"645","2009-07-24",17.4
"646","2009-07-27",16.82
"647","2009-07-28",16.91
"648","2009-07-29",17.879999
"649","2009-07-30",18.49
"650","2009-07-31",18.01
"651","2009-08-03",17.889999
"652","2009-08-04",17.99
"653","2009-08-05",17.969999
"654","2009-08-06",17.639999
"655","2009-08-07",17.959999
"656","2009-08-10",17.969999
"657","2009-08-11",18.08
"658","2009-08-12",18.440001
"659","2009-08-13",18.15
"660","2009-08-14",17.99
"661","2009-08-17",17.799999
"662","2009-08-18",18
"663","2009-08-19",18
"664","2009-08-20",18
"665","2009-08-21",18.030001
"666","2009-08-24",18.01
"667","2009-08-25",17.870001
"668","2009-08-26",17.639999
"669","2009-08-27",17.299999
"670","2009-08-28",17.379999
"671","2009-08-31",17.25
"672","2009-09-01",16.84
"673","2009-09-02",16.870001
"674","2009-09-03",16.860001
"675","2009-09-04",17.049999
"676","2009-09-08",17.299999
"677","2009-09-09",17.809999
"678","2009-09-10",17.92
"679","2009-09-11",17.76
"680","2009-09-14",18.040001
"681","2009-09-15",17.98
"682","2009-09-16",18.129999
"683","2009-09-17",18.030001
"684","2009-09-18",18.18
"685","2009-09-21",17.959999
"686","2009-09-22",18.02
"687","2009-09-23",17.879999
"688","2009-09-24",17.85
"689","2009-09-25",17.77
"690","2009-09-28",18.110001
"691","2009-09-29",18.33
"692","2009-09-30",18.530001
"693","2009-10-01",18.309999
"694","2009-10-02",19.52
"695","2009-10-05",20.51
"696","2009-10-06",20.139999
"697","2009-10-07",20.1
"698","2009-10-08",20.200001
"699","2009-10-09",21.26
"700","2009-10-12",21.26
"701","2009-10-13",21.200001
"702","2009-10-14",21.190001
"703","2009-10-15",21.360001
"704","2009-10-16",21.450001
"705","2009-10-19",21.940001
"706","2009-10-20",24.15
"707","2009-10-21",23.6
"708","2009-10-22",23.969999
"709","2009-10-23",23.65
"710","2009-10-26",23.91
"711","2009-10-27",23.639999
"712","2009-10-28",23.07
"713","2009-10-29",23.68
"714","2009-10-30",22.76
"715","2009-11-02",23.790001
"716","2009-11-03",24.629999
"717","2009-11-04",24.52
"718","2009-11-05",25.059999
"719","2009-11-06",25
"720","2009-11-09",25.76
"721","2009-11-10",26.23
"722","2009-11-11",26.33
"723","2009-11-12",25.48
"724","2009-11-13",25.280001
"725","2009-11-16",26.15
"726","2009-11-17",26.49
"727","2009-11-18",26.790001
"728","2009-11-19",25.82
"729","2009-11-20",26
"730","2009-11-23",27.26
"731","2009-11-24",27.309999
"732","2009-11-25",27.209999
"733","2009-11-27",26.809999
"734","2009-11-30",26.780001
"735","2009-12-01",27.709999
"736","2009-12-02",27.709999
"737","2009-12-03",27.809999
"738","2009-12-04",27.700001
"739","2009-12-07",27.5
"740","2009-12-08",27.02
"741","2009-12-09",26.67
"742","2009-12-10",26.870001
"743","2009-12-11",27.059999
"744","2009-12-14",28.040001
"745","2009-12-15",27.690001
"746","2009-12-16",27.77
"747","2009-12-17",27.360001
"748","2009-12-18",26.76
"749","2009-12-21",26.940001
"750","2009-12-22",27.16
"751","2009-12-23",27.34
"752","2009-12-24",27.540001
"753","2009-12-28",27.190001
"754","2009-12-29",27.33
"755","2009-12-30",27.33
"756","2009-12-31",26.870001
"757","2010-01-04",26.959999
"758","2010-01-05",27.459999
"759","2010-01-06",27.32
"760","2010-01-07",27.459999
"761","2010-01-08",27.200001
"762","2010-01-11",26.389999
"763","2010-01-12",26.49
"764","2010-01-13",26.129999
"765","2010-01-14",26.299999
"766","2010-01-15",26
"767","2010-01-19",26.58
"768","2010-01-20",25.68
"769","2010-01-21",24.66
"770","2010-01-22",24.559999
"771","2010-01-25",24.17
"772","2010-01-26",23.879999
"773","2010-01-27",24.059999
"774","2010-01-28",23.639999
"775","2010-01-29",23.24
"776","2010-02-01",23.389999
"777","2010-02-02",24.84
"778","2010-02-03",24.959999
"779","2010-02-04",25.719999
"780","2010-02-05",26.110001
"781","2010-02-08",26.01
"782","2010-02-09",26.129999
"783","2010-02-10",25.92
"784","2010-02-11",26.129999
"785","2010-02-12",26.1
"786","2010-02-16",27.25
"787","2010-02-17",27.440001
"788","2010-02-18",27.6
"789","2010-02-19",27.09
"790","2010-02-22",26.84
"791","2010-02-23",26.4
"792","2010-02-24",26.74
"793","2010-02-25",26.5
"794","2010-02-26",26.719999
"795","2010-03-01",28.24
"796","2010-03-02",28.09
"797","2010-03-03",28.07
"798","2010-03-04",28.07
"799","2010-03-05",28.18
"800","2010-03-08",30.18
"801","2010-03-09",28.969999
"802","2010-03-10",29.43
"803","2010-03-11",29.32
"804","2010-03-12",29.59
"805","2010-03-15",29.030001
"806","2010-03-16",28.82
"807","2010-03-17",29.280001
"808","2010-03-18",29.07
"809","2010-03-19",27.99
"810","2010-03-22",28.540001
"811","2010-03-23",29.08
"812","2010-03-24",28.799999
"813","2010-03-25",28.85
"814","2010-03-26",28.66
"815","2010-03-29",29.110001
"816","2010-03-30",29.209999
"817","2010-03-31",29.1
"818","2010-04-01",29.41
"819","2010-04-05",29.48
"820","2010-04-06",29.049999
"821","2010-04-07",29.02
"822","2010-04-08",28.84
"823","2010-04-09",29.040001
"824","2010-04-12",29.43
"825","2010-04-13",29.440001
"826","2010-04-14",31.65
"827","2010-04-15",31.23
"828","2010-04-16",30.98
"829","2010-04-19",30.459999
"830","2010-04-20",31.35
"831","2010-04-21",31.719999
"832","2010-04-22",33.560001
"833","2010-04-23",33.52
"834","2010-04-26",33.700001
"835","2010-04-27",32.459999
"836","2010-04-28",31.379999
"837","2010-04-29",31.879999
"838","2010-04-30",30.059999
"839","2010-05-03",30.4
"840","2010-05-04",28.75
"841","2010-05-05",28.15
"842","2010-05-06",26.440001
"843","2010-05-07",26.98
"844","2010-05-10",29.940001
"845","2010-05-11",29.5
"846","2010-05-12",29.98
"847","2010-05-13",29.93
"848","2010-05-14",29.379999
"849","2010-05-17",30.17
"850","2010-05-18",28.51
"851","2010-05-19",28.459999
"852","2010-05-20",26.91
"853","2010-05-21",28.02
"854","2010-05-24",27.75
"855","2010-05-25",27.99
"856","2010-05-26",28.01
"857","2010-05-27",29.58
"858","2010-05-28",28.76
"859","2010-06-01",28.030001
"860","2010-06-02",27.18
"861","2010-06-03",27.51
"862","2010-06-04",26.790001
"863","2010-06-07",25.559999
"864","2010-06-08",25.24
"865","2010-06-09",25.16
"866","2010-06-10",26.620001
"867","2010-06-11",26.77
"868","2010-06-14",27.059999
"869","2010-06-15",27.49
"870","2010-06-16",27.379999
"871","2010-06-17",26.92
"872","2010-06-18",27.08
"873","2010-06-21",27.02
"874","2010-06-22",26.049999
"875","2010-06-23",25.99
"876","2010-06-24",25.67
"877","2010-06-25",25.85
"878","2010-06-28",25.889999
"879","2010-06-29",25.219999
"880","2010-06-30",24.93
"881","2010-07-01",24.27
"882","2010-07-02",24.809999
"883","2010-07-06",25.120001
"884","2010-07-07",25.889999
"885","2010-07-08",26.639999
"886","2010-07-09",27.26
"887","2010-07-12",27.370001
"888","2010-07-13",28.35
"889","2010-07-14",29.049999
"890","2010-07-15",28.700001
"891","2010-07-16",27.76
"892","2010-07-19",27.709999
"893","2010-07-20",28.200001
"894","2010-07-21",27.809999
"895","2010-07-22",28.77
"896","2010-07-23",29.360001
"897","2010-07-26",29.469999
"898","2010-07-27",29.459999
"899","2010-07-28",28.82
"900","2010-07-29",28.950001
"901","2010-07-30",28.48
"902","2010-08-02",29.049999
"903","2010-08-03",27.969999
"904","2010-08-04",28.57
"905","2010-08-05",28.75
"906","2010-08-06",28.23
"907","2010-08-09",28.709999
"908","2010-08-10",28.67
"909","2010-08-11",26.950001
"910","2010-08-12",26.9
"911","2010-08-13",26.59
"912","2010-08-16",26.799999
"913","2010-08-17",27.809999
"914","2010-08-18",28.299999
"915","2010-08-19",27.84
"916","2010-08-20",27.219999
"917","2010-08-23",26.98
"918","2010-08-24",26.58
"919","2010-08-25",26.690001
"920","2010-08-26",26.23
"921","2010-08-27",26.66
"922","2010-08-30",25.77
"923","2010-08-31",25.57
"924","2010-09-01",27.1
"925","2010-09-02",26.969999
"926","2010-09-03",27
"927","2010-09-07",26.190001
"928","2010-09-08",26.309999
"929","2010-09-09",26.049999
"930","2010-09-10",26.09
"931","2010-09-13",26.469999
"932","2010-09-14",26.700001
"933","2010-09-15",26.959999
"934","2010-09-16",27.049999
"935","2010-09-17",26.549999
"936","2010-09-20",27.379999
"937","2010-09-21",27.379999
"938","2010-09-22",27.129999
"939","2010-09-23",26.290001
"940","2010-09-24",27.139999
"941","2010-09-27",27.49
"942","2010-09-28",27.700001
"943","2010-09-29",28.73
"944","2010-09-30",28.799999
"945","2010-10-01",28.950001
"946","2010-10-04",28.549999
"947","2010-10-05",29.280001
"948","2010-10-06",29.450001
"949","2010-10-07",29.66
"950","2010-10-08",30.620001
"951","2010-10-11",31.18
"952","2010-10-12",31.790001
"953","2010-10-13",31.780001
"954","2010-10-14",31.379999
"955","2010-10-15",32.009998
"956","2010-10-18",32.029999
"957","2010-10-19",31.59
"958","2010-10-20",31.540001
"959","2010-10-21",31.58
"960","2010-10-22",31.6
"961","2010-10-25",30.48
"962","2010-10-26",30.620001
"963","2010-10-27",30.709999
"964","2010-10-28",30.120001
"965","2010-10-29",30.610001
"966","2010-11-01",30.35
"967","2010-11-02",31.1
"968","2010-11-03",31.57
"969","2010-11-04",32.360001
"970","2010-11-05",32.09
"971","2010-11-08",31.91
"972","2010-11-09",31.43
"973","2010-11-10",31.34
"974","2010-11-11",31
"975","2010-11-12",30.370001
"976","2010-11-15",30.43
"977","2010-11-16",29.690001
