"","date","CCK"
"125","2007-07-02",25.559999
"126","2007-07-03",25.620001
"127","2007-07-05",25.52
"128","2007-07-06",25.879999
"129","2007-07-09",25.790001
"130","2007-07-10",25.450001
"131","2007-07-11",25.77
"132","2007-07-12",26.139999
"133","2007-07-13",26.33
"134","2007-07-16",25.51
"135","2007-07-17",25.809999
"136","2007-07-18",26.34
"137","2007-07-19",27.18
"138","2007-07-20",26.92
"139","2007-07-23",26.790001
"140","2007-07-24",26.34
"141","2007-07-25",25.99
"142","2007-07-26",25.370001
"143","2007-07-27",24.74
"144","2007-07-30",24.42
"145","2007-07-31",24.559999
"146","2007-08-01",24.49
"147","2007-08-02",24.6
"148","2007-08-03",23.709999
"149","2007-08-06",23.610001
"150","2007-08-07",22.870001
"151","2007-08-08",22.9
"152","2007-08-09",21.74
"153","2007-08-10",23.389999
"154","2007-08-13",23.309999
"155","2007-08-14",23.200001
"156","2007-08-15",22.42
"157","2007-08-16",22.6
"158","2007-08-17",23.290001
"159","2007-08-20",23.360001
"160","2007-08-21",23.5
"161","2007-08-22",24.200001
"162","2007-08-23",24.450001
"163","2007-08-24",24.42
"164","2007-08-27",24.25
"165","2007-08-28",23.67
"166","2007-08-29",23.77
"167","2007-08-30",23.6
"168","2007-08-31",24.02
"169","2007-09-04",24.24
"170","2007-09-05",23.790001
"171","2007-09-06",23.73
"172","2007-09-07",23.629999
"173","2007-09-10",23
"174","2007-09-11",22.93
"175","2007-09-12",22.77
"176","2007-09-13",22.879999
"177","2007-09-14",23.27
"178","2007-09-17",23.049999
"179","2007-09-18",23.08
"180","2007-09-19",23.780001
"181","2007-09-20",23.719999
"182","2007-09-21",23.83
"183","2007-09-24",23.01
"184","2007-09-25",22.889999
"185","2007-09-26",22.629999
"186","2007-09-27",22.790001
"187","2007-09-28",22.76
"188","2007-10-01",23.18
"189","2007-10-02",22.959999
"190","2007-10-03",23
"191","2007-10-04",23.08
"192","2007-10-05",23.280001
"193","2007-10-08",23.610001
"194","2007-10-09",23.450001
"195","2007-10-10",23.32
"196","2007-10-11",22.9
"197","2007-10-12",23.040001
"198","2007-10-15",22.85
"199","2007-10-16",22.66
"200","2007-10-17",24.24
"201","2007-10-18",24.74
"202","2007-10-19",24.5
"203","2007-10-22",24.440001
"204","2007-10-23",24.35
"205","2007-10-24",24.379999
"206","2007-10-25",24
"207","2007-10-26",23.82
"208","2007-10-29",24.030001
"209","2007-10-30",24.34
"210","2007-10-31",24.799999
"211","2007-11-01",24.299999
"212","2007-11-02",24.190001
"213","2007-11-05",24.07
"214","2007-11-06",24.23
"215","2007-11-07",23.690001
"216","2007-11-08",24.280001
"217","2007-11-09",23.870001
"218","2007-11-12",23.540001
"219","2007-11-13",23.860001
"220","2007-11-14",24.15
"221","2007-11-15",23.969999
"222","2007-11-16",24.01
"223","2007-11-19",23.9
"224","2007-11-20",24.059999
"225","2007-11-21",23.969999
"226","2007-11-23",24.35
"227","2007-11-26",24.370001
"228","2007-11-27",24.610001
"229","2007-11-28",25.799999
"230","2007-11-29",25.68
"231","2007-11-30",25.66
"232","2007-12-03",25.65
"233","2007-12-04",25.809999
"234","2007-12-05",26.040001
"235","2007-12-06",26.84
"236","2007-12-07",26.5
"237","2007-12-10",26.870001
"238","2007-12-11",26.389999
"239","2007-12-12",26.57
"240","2007-12-13",26.540001
"241","2007-12-14",26.34
"242","2007-12-17",25.92
"243","2007-12-18",25.67
"244","2007-12-19",25.299999
"245","2007-12-20",25.440001
"246","2007-12-21",26.120001
"247","2007-12-24",26.370001
"248","2007-12-26",26.17
"249","2007-12-27",25.889999
"250","2007-12-28",26.030001
"251","2007-12-31",25.65
"252","2008-01-02",25.24
"253","2008-01-03",24.84
"254","2008-01-04",23.799999
"255","2008-01-07",23.32
"256","2008-01-08",22.77
"257","2008-01-09",22.68
"258","2008-01-10",23.290001
"259","2008-01-11",23.299999
"260","2008-01-14",24.09
"261","2008-01-15",23.48
"262","2008-01-16",23.190001
"263","2008-01-17",22.33
"264","2008-01-18",22.809999
"265","2008-01-22",21.35
"266","2008-01-23",21.75
"267","2008-01-24",21.91
"268","2008-01-25",22.48
"269","2008-01-28",23.08
"270","2008-01-29",23.940001
"271","2008-01-30",24
"272","2008-01-31",24.469999
"273","2008-02-01",24.620001
"274","2008-02-04",24.299999
"275","2008-02-05",23.379999
"276","2008-02-06",23.07
"277","2008-02-07",23.6
"278","2008-02-08",23.34
"279","2008-02-11",23.870001
"280","2008-02-12",23.75
"281","2008-02-13",23.950001
"282","2008-02-14",24.059999
"283","2008-02-15",24.15
"284","2008-02-19",23.860001
"285","2008-02-20",24.32
"286","2008-02-21",24.08
"287","2008-02-22",24.709999
"288","2008-02-25",25.35
"289","2008-02-26",25.02
"290","2008-02-27",25.059999
"291","2008-02-28",24.76
"292","2008-02-29",24.91
"293","2008-03-03",25.17
"294","2008-03-04",24.639999
"295","2008-03-05",24.76
"296","2008-03-06",24.41
"297","2008-03-07",24.389999
"298","2008-03-10",24.370001
"299","2008-03-11",24.549999
"300","2008-03-12",24.42
"301","2008-03-13",24.870001
"302","2008-03-14",24.51
"303","2008-03-17",23.73
"304","2008-03-18",24.280001
"305","2008-03-19",23.5
"306","2008-03-20",23.85
"307","2008-03-24",24.41
"308","2008-03-25",25.059999
"309","2008-03-26",25.18
"310","2008-03-27",24.74
"311","2008-03-28",24.75
"312","2008-03-31",25.16
"313","2008-04-01",25.75
"314","2008-04-02",25.9
"315","2008-04-03",26.01
"316","2008-04-04",26.52
"317","2008-04-07",25.790001
"318","2008-04-08",25.66
"319","2008-04-09",25.059999
"320","2008-04-10",24.719999
"321","2008-04-11",24.469999
"322","2008-04-14",24.66
"323","2008-04-15",25.049999
"324","2008-04-16",25.870001
"325","2008-04-17",27.48
"326","2008-04-18",28.33
"327","2008-04-21",27.82
"328","2008-04-22",27.57
"329","2008-04-23",27.129999
"330","2008-04-24",27.280001
"331","2008-04-25",27.51
"332","2008-04-28",27.209999
"333","2008-04-29",26.6
"334","2008-04-30",26.84
"335","2008-05-01",26.93
"336","2008-05-02",26.51
"337","2008-05-05",26.870001
"338","2008-05-06",27.200001
"339","2008-05-07",26.76
"340","2008-05-08",27.469999
"341","2008-05-09",27.25
"342","2008-05-12",27.809999
"343","2008-05-13",28.1
"344","2008-05-14",28.75
"345","2008-05-15",29.129999
"346","2008-05-16",28.889999
"347","2008-05-19",28.639999
"348","2008-05-20",28.68
"349","2008-05-21",28.309999
"350","2008-05-22",28.15
"351","2008-05-23",28.07
"352","2008-05-27",28.040001
"353","2008-05-28",28.33
"354","2008-05-29",28.35
"355","2008-05-30",28.85
"356","2008-06-02",28.889999
"357","2008-06-03",28.42
"358","2008-06-04",28.049999
"359","2008-06-05",28.91
"360","2008-06-06",28.24
"361","2008-06-09",28.040001
"362","2008-06-10",27.35
"363","2008-06-11",26.799999
"364","2008-06-12",27.41
"365","2008-06-13",28.459999
"366","2008-06-16",28
"367","2008-06-17",28.26
"368","2008-06-18",27.700001
"369","2008-06-19",27.98
"370","2008-06-20",27.41
"371","2008-06-23",27.27
"372","2008-06-24",27.23
"373","2008-06-25",27.66
"374","2008-06-26",26.709999
"375","2008-06-27",26.049999
"376","2008-06-30",25.99
"377","2008-07-01",26.469999
"378","2008-07-02",25.540001
"379","2008-07-03",26.16
"380","2008-07-07",26.120001
"381","2008-07-08",26.879999
"382","2008-07-09",26.469999
"383","2008-07-10",26.6
"384","2008-07-11",26.01
"385","2008-07-14",26.190001
"386","2008-07-15",26.469999
"387","2008-07-16",27.299999
"388","2008-07-17",29.15
"389","2008-07-18",29.040001
"390","2008-07-21",29.33
"391","2008-07-22",28.959999
"392","2008-07-23",28.809999
"393","2008-07-24",27.469999
"394","2008-07-25",27.799999
"395","2008-07-28",27.9
"396","2008-07-29",27.9
"397","2008-07-30",28.200001
"398","2008-07-31",28.030001
"399","2008-08-01",27.98
"400","2008-08-04",27.08
"401","2008-08-05",26.700001
"402","2008-08-06",26.879999
"403","2008-08-07",26.700001
"404","2008-08-08",26.67
"405","2008-08-11",26.629999
"406","2008-08-12",26.139999
"407","2008-08-13",26.4
"408","2008-08-14",26.780001
"409","2008-08-15",26.84
"410","2008-08-18",26.52
"411","2008-08-19",26.74
"412","2008-08-20",27.02
"413","2008-08-21",27.43
"414","2008-08-22",27.57
"415","2008-08-25",26.799999
"416","2008-08-26",27.110001
"417","2008-08-27",27.33
"418","2008-08-28",27.68
"419","2008-08-29",27.74
"420","2008-09-02",26.120001
"421","2008-09-03",26.15
"422","2008-09-04",24.290001
"423","2008-09-05",25
"424","2008-09-08",24
"425","2008-09-09",23.549999
"426","2008-09-10",24.08
"427","2008-09-11",25.16
"428","2008-09-12",25.700001
"429","2008-09-15",24.48
"430","2008-09-16",23.26
"431","2008-09-17",21.799999
"432","2008-09-18",22.17
"433","2008-09-19",24.01
"434","2008-09-22",23.719999
"435","2008-09-23",23.07
"436","2008-09-24",22.84
"437","2008-09-25",23.610001
"438","2008-09-26",23.379999
"439","2008-09-29",21.43
"440","2008-09-30",22.209999
"441","2008-10-01",22.860001
"442","2008-10-02",20.92
"443","2008-10-03",20.33
"444","2008-10-06",20.02
"445","2008-10-07",19.76
"446","2008-10-08",20.01
"447","2008-10-09",18.25
"448","2008-10-10",18.02
"449","2008-10-13",21.07
"450","2008-10-14",19.75
"451","2008-10-15",18.120001
"452","2008-10-16",20.559999
"453","2008-10-17",21.379999
"454","2008-10-20",22.059999
"455","2008-10-21",21.01
"456","2008-10-22",19.83
"457","2008-10-23",19.139999
"458","2008-10-24",18.190001
"459","2008-10-27",16.809999
"460","2008-10-28",18.450001
"461","2008-10-29",19.32
"462","2008-10-30",19.610001
"463","2008-10-31",20.18
"464","2008-11-03",19.77
"465","2008-11-04",20.07
"466","2008-11-05",19.4
"467","2008-11-06",18.73
"468","2008-11-07",19.200001
"469","2008-11-10",18.610001
"470","2008-11-11",17.77
"471","2008-11-12",16.5
"472","2008-11-13",17.42
"473","2008-11-14",16.309999
"474","2008-11-17",16.370001
"475","2008-11-18",16.08
"476","2008-11-19",15.23
"477","2008-11-20",14.05
"478","2008-11-21",14.31
"479","2008-11-24",14.97
"480","2008-11-25",15.03
"481","2008-11-26",15.93
"482","2008-11-28",16.049999
"483","2008-12-01",14.72
"484","2008-12-02",15.81
"485","2008-12-03",16.66
"486","2008-12-04",16.17
"487","2008-12-05",16.639999
"488","2008-12-08",18
"489","2008-12-09",17.42
"490","2008-12-10",18.25
"491","2008-12-11",17.75
"492","2008-12-12",18.5
"493","2008-12-15",18.379999
"494","2008-12-16",19.42
"495","2008-12-17",19.290001
"496","2008-12-18",19.379999
"497","2008-12-19",19.459999
"498","2008-12-22",18.51
"499","2008-12-23",18.24
"500","2008-12-24",18.26
"501","2008-12-26",18.790001
"502","2008-12-29",18.440001
"503","2008-12-30",18.85
"504","2008-12-31",19.200001
"505","2009-01-02",19.360001
"506","2009-01-05",19.34
"507","2009-01-06",19.209999
"508","2009-01-07",18.84
"509","2009-01-08",19.209999
"510","2009-01-09",18.799999
"511","2009-01-12",18.559999
"512","2009-01-13",18.790001
"513","2009-01-14",18.15
"514","2009-01-15",18.49
"515","2009-01-16",18.870001
"516","2009-01-20",17.889999
"517","2009-01-21",18.469999
"518","2009-01-22",17.870001
"519","2009-01-23",18.23
"520","2009-01-26",18.24
"521","2009-01-27",18.5
"522","2009-01-28",18.959999
"523","2009-01-29",18.84
"524","2009-01-30",18.75
"525","2009-02-02",18.549999
"526","2009-02-03",20
"527","2009-02-04",20.73
"528","2009-02-05",20.879999
"529","2009-02-06",21.459999
"530","2009-02-09",21.5
"531","2009-02-10",20.860001
"532","2009-02-11",21.120001
"533","2009-02-12",21.950001
"534","2009-02-13",21.68
"535","2009-02-17",20.91
"536","2009-02-18",20.99
"537","2009-02-19",20.940001
"538","2009-02-20",20.75
"539","2009-02-23",19.99
"540","2009-02-24",20.82
"541","2009-02-25",21
"542","2009-02-26",21.02
"543","2009-02-27",21.08
"544","2009-03-02",20.16
"545","2009-03-03",20
"546","2009-03-04",21.18
"547","2009-03-05",21.139999
"548","2009-03-06",20.66
"549","2009-03-09",19.950001
"550","2009-03-10",20.77
"551","2009-03-11",20.93
"552","2009-03-12",21.52
"553","2009-03-13",22.190001
"554","2009-03-16",21.32
"555","2009-03-17",21.59
"556","2009-03-18",22.09
"557","2009-03-19",21.879999
"558","2009-03-20",21.33
"559","2009-03-23",21.15
"560","2009-03-24",20.98
"561","2009-03-25",21.58
"562","2009-03-26",22.08
"563","2009-03-27",21.610001
"564","2009-03-30",22.15
"565","2009-03-31",22.73
"566","2009-04-01",22.52
"567","2009-04-02",22.76
"568","2009-04-03",22.639999
"569","2009-04-06",22.34
"570","2009-04-07",21.93
"571","2009-04-08",22.209999
"572","2009-04-09",22.200001
"573","2009-04-13",21.93
"574","2009-04-14",21.889999
"575","2009-04-15",22.469999
"576","2009-04-16",24.15
"577","2009-04-17",23.93
"578","2009-04-20",23.4
"579","2009-04-21",23.83
"580","2009-04-22",23.4
"581","2009-04-23",23.360001
"582","2009-04-24",23.360001
"583","2009-04-27",22.719999
"584","2009-04-28",22.389999
"585","2009-04-29",22.82
"586","2009-04-30",22.049999
"587","2009-05-01",22.58
"588","2009-05-04",23.1
"589","2009-05-05",23.540001
"590","2009-05-06",23.42
"591","2009-05-07",23
"592","2009-05-08",22.959999
"593","2009-05-11",22.65
"594","2009-05-12",23.370001
"595","2009-05-13",22.68
"596","2009-05-14",23.690001
"597","2009-05-15",23.99
"598","2009-05-18",23.75
"599","2009-05-19",24.049999
"600","2009-05-20",23.25
"601","2009-05-21",23.15
"602","2009-05-22",23.58
"603","2009-05-26",24.77
"604","2009-05-27",24.02
"605","2009-05-28",24.209999
"606","2009-05-29",23.5
"607","2009-06-01",23.950001
"608","2009-06-02",24.24
"609","2009-06-03",23.959999
"610","2009-06-04",24.450001
"611","2009-06-05",24.02
"612","2009-06-08",24.110001
"613","2009-06-09",24.200001
"614","2009-06-10",24.01
"615","2009-06-11",23.67
"616","2009-06-12",23.25
"617","2009-06-15",22.690001
"618","2009-06-16",22.459999
"619","2009-06-17",22.639999
"620","2009-06-18",22.49
"621","2009-06-19",22.58
"622","2009-06-22",22.389999
"623","2009-06-23",22.51
"624","2009-06-24",22.57
"625","2009-06-25",23.4
"626","2009-06-26",23.629999
"627","2009-06-29",23.9
"628","2009-06-30",24.139999
"629","2009-07-01",24.66
"630","2009-07-02",24.719999
"631","2009-07-06",24.59
"632","2009-07-07",24.09
"633","2009-07-08",24.280001
"634","2009-07-09",23.6
"635","2009-07-10",23.209999
"636","2009-07-13",23.360001
"637","2009-07-14",23.309999
"638","2009-07-15",23.85
"639","2009-07-16",24.76
"640","2009-07-17",24.870001
"641","2009-07-20",24.950001
"642","2009-07-21",24.629999
"643","2009-07-22",25.040001
"644","2009-07-23",25.76
"645","2009-07-24",25.83
"646","2009-07-27",25.690001
"647","2009-07-28",25.18
"648","2009-07-29",24.860001
"649","2009-07-30",25.049999
"650","2009-07-31",25.1
"651","2009-08-03",25.540001
"652","2009-08-04",25.48
"653","2009-08-05",25.469999
"654","2009-08-06",25
"655","2009-08-07",24.43
"656","2009-08-10",24.379999
"657","2009-08-11",24.74
"658","2009-08-12",25.09
"659","2009-08-13",25.59
"660","2009-08-14",25.690001
"661","2009-08-17",25.540001
"662","2009-08-18",25.58
"663","2009-08-19",25.52
"664","2009-08-20",25.459999
"665","2009-08-21",25.809999
"666","2009-08-24",25.52
"667","2009-08-25",25.42
"668","2009-08-26",25.360001
"669","2009-08-27",25.65
"670","2009-08-28",25.360001
"671","2009-08-31",24.83
"672","2009-09-01",24.43
"673","2009-09-02",24.209999
"674","2009-09-03",24.6
"675","2009-09-04",24.84
"676","2009-09-08",24.809999
"677","2009-09-09",24.76
"678","2009-09-10",25.52
"679","2009-09-11",25.93
"680","2009-09-14",26.620001
"681","2009-09-15",26.860001
"682","2009-09-16",26.92
"683","2009-09-17",26.23
"684","2009-09-18",26.389999
"685","2009-09-21",27.07
"686","2009-09-22",26.6
"687","2009-09-23",26.129999
"688","2009-09-24",26.120001
"689","2009-09-25",26.370001
"690","2009-09-28",26.870001
"691","2009-09-29",27.15
"692","2009-09-30",27.200001
"693","2009-10-01",26.59
"694","2009-10-02",26.57
"695","2009-10-05",26.719999
"696","2009-10-06",27.209999
"697","2009-10-07",28.620001
"698","2009-10-08",28.34
"699","2009-10-09",28.42
"700","2009-10-12",28.85
"701","2009-10-13",28.75
"702","2009-10-14",29.209999
"703","2009-10-15",26.629999
"704","2009-10-16",27.09
"705","2009-10-19",27.18
"706","2009-10-20",27
"707","2009-10-21",26.73
"708","2009-10-22",26.440001
"709","2009-10-23",26.25
"710","2009-10-26",26.139999
"711","2009-10-27",26.4
"712","2009-10-28",25.950001
"713","2009-10-29",26.530001
"714","2009-10-30",26.65
"715","2009-11-02",25.91
"716","2009-11-03",26.709999
"717","2009-11-04",26.6
"718","2009-11-05",26.469999
"719","2009-11-06",26.309999
"720","2009-11-09",27.030001
"721","2009-11-10",26.530001
"722","2009-11-11",26.51
"723","2009-11-12",26.35
"724","2009-11-13",26.280001
"725","2009-11-16",26.5
"726","2009-11-17",26.280001
"727","2009-11-18",26.07
"728","2009-11-19",25.68
"729","2009-11-20",25.719999
"730","2009-11-23",25.860001
"731","2009-11-24",25.68
"732","2009-11-25",25.76
"733","2009-11-27",25.139999
"734","2009-11-30",25.17
"735","2009-12-01",25.059999
"736","2009-12-02",25.209999
"737","2009-12-03",25.200001
"738","2009-12-04",25.43
"739","2009-12-07",25.629999
"740","2009-12-08",25.459999
"741","2009-12-09",25.5
"742","2009-12-10",25.52
"743","2009-12-11",25.51
"744","2009-12-14",25.65
"745","2009-12-15",25.59
"746","2009-12-16",25.540001
"747","2009-12-17",25.379999
"748","2009-12-18",25.01
"749","2009-12-21",25.32
"750","2009-12-22",25.5
"751","2009-12-23",25.59
"752","2009-12-24",25.549999
"753","2009-12-28",25.690001
"754","2009-12-29",25.74
"755","2009-12-30",25.65
"756","2009-12-31",25.58
"757","2010-01-04",26.389999
"758","2010-01-05",26.65
"759","2010-01-06",26.65
"760","2010-01-07",26.299999
"761","2010-01-08",26.35
"762","2010-01-11",25.969999
"763","2010-01-12",25.879999
"764","2010-01-13",26.030001
"765","2010-01-14",25.85
"766","2010-01-15",26.01
"767","2010-01-19",26.280001
"768","2010-01-20",26.09
"769","2010-01-21",25.75
"770","2010-01-22",24.85
"771","2010-01-25",24.809999
"772","2010-01-26",24.35
"773","2010-01-27",24.290001
"774","2010-01-28",24.200001
"775","2010-01-29",23.809999
"776","2010-02-01",23.639999
"777","2010-02-02",25.93
"778","2010-02-03",25.889999
"779","2010-02-04",25.290001
"780","2010-02-05",25.639999
"781","2010-02-08",25.440001
"782","2010-02-09",25.870001
"783","2010-02-10",25.610001
"784","2010-02-11",25.959999
"785","2010-02-12",26.15
"786","2010-02-16",26.52
"787","2010-02-17",26.32
"788","2010-02-18",25.92
"789","2010-02-19",26.01
"790","2010-02-22",26.15
"791","2010-02-23",26.049999
"792","2010-02-24",26.559999
"793","2010-02-25",26.799999
"794","2010-02-26",27.32
"795","2010-03-01",27.620001
"796","2010-03-02",27.190001
"797","2010-03-03",27.08
"798","2010-03-04",26.93
"799","2010-03-05",27.24
"800","2010-03-08",27.370001
"801","2010-03-09",27.27
"802","2010-03-10",27.219999
"803","2010-03-11",27.360001
"804","2010-03-12",27.4
"805","2010-03-15",27.389999
"806","2010-03-16",27.450001
"807","2010-03-17",27.6
"808","2010-03-18",27.280001
"809","2010-03-19",27.299999
"810","2010-03-22",27.440001
"811","2010-03-23",27.610001
"812","2010-03-24",27.309999
"813","2010-03-25",27.200001
"814","2010-03-26",26.879999
"815","2010-03-29",27.139999
"816","2010-03-30",26.860001
"817","2010-03-31",26.959999
"818","2010-04-01",27.450001
"819","2010-04-05",27.879999
"820","2010-04-06",27.5
"821","2010-04-07",27.25
"822","2010-04-08",27.23
"823","2010-04-09",27.549999
"824","2010-04-12",27.219999
"825","2010-04-13",26.83
"826","2010-04-14",26.99
"827","2010-04-15",27.129999
"828","2010-04-16",27.33
"829","2010-04-19",27.129999
"830","2010-04-20",27.17
"831","2010-04-21",27.200001
"832","2010-04-22",27.43
"833","2010-04-23",27.73
"834","2010-04-26",27.469999
"835","2010-04-27",26.940001
"836","2010-04-28",27.040001
"837","2010-04-29",26.719999
"838","2010-04-30",26
"839","2010-05-03",26
"840","2010-05-04",25.440001
"841","2010-05-05",25.190001
"842","2010-05-06",24.82
"843","2010-05-07",24.200001
"844","2010-05-10",25.110001
"845","2010-05-11",24.59
"846","2010-05-12",24.83
"847","2010-05-13",24.42
"848","2010-05-14",24.25
"849","2010-05-17",24.49
"850","2010-05-18",24.34
"851","2010-05-19",24.139999
"852","2010-05-20",23.25
"853","2010-05-21",23.440001
"854","2010-05-24",23.040001
"855","2010-05-25",22.870001
"856","2010-05-26",22.66
"857","2010-05-27",23.42
"858","2010-05-28",23.51
"859","2010-06-01",22.940001
"860","2010-06-02",23.799999
"861","2010-06-03",24.309999
"862","2010-06-04",23.940001
"863","2010-06-07",23.809999
"864","2010-06-08",23.950001
"865","2010-06-09",24.040001
"866","2010-06-10",24.360001
"867","2010-06-11",24.790001
"868","2010-06-14",24.860001
"869","2010-06-15",25.4
"870","2010-06-16",25.379999
"871","2010-06-17",25.459999
"872","2010-06-18",25.57
"873","2010-06-21",25.389999
"874","2010-06-22",24.860001
"875","2010-06-23",24.92
"876","2010-06-24",24.940001
"877","2010-06-25",24.950001
"878","2010-06-28",25.120001
"879","2010-06-29",24.75
"880","2010-06-30",25.040001
"881","2010-07-01",24.629999
"882","2010-07-02",24.52
"883","2010-07-06",24.58
"884","2010-07-07",25.120001
"885","2010-07-08",25.5
"886","2010-07-09",25.35
"887","2010-07-12",25.290001
"888","2010-07-13",26.01
"889","2010-07-14",26
"890","2010-07-15",26.17
"891","2010-07-16",25.9
"892","2010-07-19",25.860001
"893","2010-07-20",26.559999
"894","2010-07-21",26.709999
"895","2010-07-22",27.459999
"896","2010-07-23",28.049999
"897","2010-07-26",27.73
"898","2010-07-27",27.870001
"899","2010-07-28",27.370001
"900","2010-07-29",27.540001
"901","2010-07-30",27.83
"902","2010-08-02",28.309999
"903","2010-08-03",28.139999
"904","2010-08-04",28.26
"905","2010-08-05",28.4
"906","2010-08-06",28.5
"907","2010-08-09",28.549999
"908","2010-08-10",28.66
"909","2010-08-11",28.18
"910","2010-08-12",28.17
"911","2010-08-13",28.17
"912","2010-08-16",27.870001
"913","2010-08-17",28.59
"914","2010-08-18",28.879999
"915","2010-08-19",28.58
"916","2010-08-20",28.67
"917","2010-08-23",28.620001
"918","2010-08-24",28.129999
"919","2010-08-25",28.129999
"920","2010-08-26",27.799999
"921","2010-08-27",27.950001
"922","2010-08-30",27.690001
"923","2010-08-31",27.85
"924","2010-09-01",28.33
"925","2010-09-02",28.58
"926","2010-09-03",28.540001
"927","2010-09-07",28.67
"928","2010-09-08",29.08
"929","2010-09-09",29.110001
"930","2010-09-10",29.309999
"931","2010-09-13",29.559999
"932","2010-09-14",29.639999
"933","2010-09-15",29.26
"934","2010-09-16",28.93
"935","2010-09-17",28.219999
"936","2010-09-20",28.389999
"937","2010-09-21",28.610001
"938","2010-09-22",28.370001
"939","2010-09-23",28.200001
"940","2010-09-24",28.280001
"941","2010-09-27",28.389999
"942","2010-09-28",28.52
"943","2010-09-29",28.549999
"944","2010-09-30",28.66
"945","2010-10-01",28.99
"946","2010-10-04",28.77
"947","2010-10-05",28.950001
"948","2010-10-06",29
"949","2010-10-07",29.02
"950","2010-10-08",28.51
"951","2010-10-11",28.92
"952","2010-10-12",28.889999
"953","2010-10-13",29.219999
"954","2010-10-14",29.690001
"955","2010-10-15",29.92
"956","2010-10-18",29.74
"957","2010-10-19",30.620001
"958","2010-10-20",30.809999
"959","2010-10-21",31.01
"960","2010-10-22",30.85
"961","2010-10-25",31.27
"962","2010-10-26",31.379999
"963","2010-10-27",31.42
"964","2010-10-28",31.84
"965","2010-10-29",32.18
"966","2010-11-01",32.169998
"967","2010-11-02",32.25
"968","2010-11-03",31.860001
