"","date","BHE"
"131","2007-07-11",23.18
"132","2007-07-12",24.450001
"133","2007-07-13",24.299999
"134","2007-07-16",24.870001
"135","2007-07-17",24.879999
"136","2007-07-18",24.09
"137","2007-07-19",24.42
"138","2007-07-20",24.32
"139","2007-07-23",24.49
"140","2007-07-24",23.610001
"141","2007-07-25",24.01
"142","2007-07-26",22.719999
"143","2007-07-27",22.25
"144","2007-07-30",22.09
"145","2007-07-31",22.200001
"146","2007-08-01",22.549999
"147","2007-08-02",22.59
"148","2007-08-03",21.83
"149","2007-08-06",22.629999
"150","2007-08-07",23.120001
"151","2007-08-08",23.84
"152","2007-08-09",24.780001
"153","2007-08-10",24
"154","2007-08-13",23.379999
"155","2007-08-14",23.139999
"156","2007-08-15",22.879999
"157","2007-08-16",24.09
"158","2007-08-17",24.33
"159","2007-08-20",24.76
"160","2007-08-21",24.610001
"161","2007-08-22",25.15
"162","2007-08-23",24.35
"163","2007-08-24",24.889999
"164","2007-08-27",24.639999
"165","2007-08-28",23.99
"166","2007-08-29",25
"167","2007-08-30",25.139999
"168","2007-08-31",25.08
"169","2007-09-04",25.34
"170","2007-09-05",25.02
"171","2007-09-06",24.76
"172","2007-09-07",24.129999
"173","2007-09-10",24.030001
"174","2007-09-11",24.15
"175","2007-09-12",23.68
"176","2007-09-13",24.08
"177","2007-09-14",23.65
"178","2007-09-17",23.25
"179","2007-09-18",24.84
"180","2007-09-19",24.32
"181","2007-09-20",24.49
"182","2007-09-21",24.360001
"183","2007-09-24",24.35
"184","2007-09-25",24.639999
"185","2007-09-26",24.73
"186","2007-09-27",24.709999
"187","2007-09-28",23.870001
"188","2007-10-01",24.1
"189","2007-10-02",24.09
"190","2007-10-03",23.92
"191","2007-10-04",21.559999
"192","2007-10-05",21.67
"193","2007-10-08",21.709999
"194","2007-10-09",21.780001
"195","2007-10-10",21.42
"196","2007-10-11",21.23
"197","2007-10-12",21.5
"198","2007-10-15",20.799999
"199","2007-10-16",20.709999
"200","2007-10-17",20.719999
"201","2007-10-18",20.98
"202","2007-10-19",20.35
"203","2007-10-22",21.08
"204","2007-10-23",21.370001
"205","2007-10-24",21.280001
"206","2007-10-25",20.91
"207","2007-10-26",21.540001
"208","2007-10-29",20.809999
"209","2007-10-30",20.6
"210","2007-10-31",20.51
"211","2007-11-01",19.43
"212","2007-11-02",19.459999
"213","2007-11-05",19.25
"214","2007-11-06",19.360001
"215","2007-11-07",18.98
"216","2007-11-08",19.75
"217","2007-11-09",19.15
"218","2007-11-12",19.91
"219","2007-11-13",20.620001
"220","2007-11-14",20.25
"221","2007-11-15",19.43
"222","2007-11-16",19.67
"223","2007-11-19",19.02
"224","2007-11-20",18.459999
"225","2007-11-21",18.370001
"226","2007-11-23",18.530001
"227","2007-11-26",18.02
"228","2007-11-27",18.110001
"229","2007-11-28",18.51
"230","2007-11-29",18.26
"231","2007-11-30",17.950001
"232","2007-12-03",17.52
"233","2007-12-04",17.08
"234","2007-12-05",17.219999
"235","2007-12-06",17.65
"236","2007-12-07",17.67
"237","2007-12-10",17.85
"238","2007-12-11",17.58
"239","2007-12-12",17.74
"240","2007-12-13",17.709999
"241","2007-12-14",17.49
"242","2007-12-17",17.379999
"243","2007-12-18",17.549999
"244","2007-12-19",17.059999
"245","2007-12-20",17.139999
"246","2007-12-21",18.049999
"247","2007-12-24",18.299999
"248","2007-12-26",18.389999
"249","2007-12-27",17.780001
"250","2007-12-28",18.049999
"251","2007-12-31",17.73
"252","2008-01-02",17.440001
"253","2008-01-03",16.790001
"254","2008-01-04",15.63
"255","2008-01-07",15.93
"256","2008-01-08",15.82
"257","2008-01-09",15.76
"258","2008-01-10",16.27
"259","2008-01-11",16.030001
"260","2008-01-14",16.15
"261","2008-01-15",15.88
"262","2008-01-16",16.190001
"263","2008-01-17",15.86
"264","2008-01-18",15.79
"265","2008-01-22",15.64
"266","2008-01-23",15.71
"267","2008-01-24",15.48
"268","2008-01-25",15.99
"269","2008-01-28",16.51
"270","2008-01-29",16.700001
"271","2008-01-30",16.83
"272","2008-01-31",17.73
"273","2008-02-01",18.08
"274","2008-02-04",17.690001
"275","2008-02-05",18
"276","2008-02-06",17.469999
"277","2008-02-07",16.860001
"278","2008-02-08",16.530001
"279","2008-02-11",16.620001
"280","2008-02-12",16.91
"281","2008-02-13",18.059999
"282","2008-02-14",17.17
"283","2008-02-15",17.209999
"284","2008-02-19",17.52
"285","2008-02-20",17.75
"286","2008-02-21",17.799999
"287","2008-02-22",17.83
"288","2008-02-25",18.24
"289","2008-02-26",18.559999
"290","2008-02-27",18.42
"291","2008-02-28",17.59
"292","2008-02-29",16.799999
"293","2008-03-03",16.610001
"294","2008-03-04",16.799999
"295","2008-03-05",17.48
"296","2008-03-06",16.639999
"297","2008-03-07",16.85
"298","2008-03-10",16.790001
"299","2008-03-11",17.219999
"300","2008-03-12",17.15
"301","2008-03-13",17.780001
"302","2008-03-14",17.809999
"303","2008-03-17",17.540001
"304","2008-03-18",18.42
"305","2008-03-19",18.059999
"306","2008-03-20",19.08
"307","2008-03-24",19.719999
"308","2008-03-25",19.58
"309","2008-03-26",18.34
"310","2008-03-27",17.9
"311","2008-03-28",17.9
"312","2008-03-31",17.950001
"313","2008-04-01",18.450001
"314","2008-04-02",18.68
"315","2008-04-03",18.6
"316","2008-04-04",18.690001
"317","2008-04-07",18.35
"318","2008-04-08",18.559999
"319","2008-04-09",18.290001
"320","2008-04-10",18.620001
"321","2008-04-11",17.9
"322","2008-04-14",18.25
"323","2008-04-15",16.85
"324","2008-04-16",17.59
"325","2008-04-17",17.790001
"326","2008-04-18",17.67
"327","2008-04-21",17.18
"328","2008-04-22",17.01
"329","2008-04-23",17.09
"330","2008-04-24",16.700001
"331","2008-04-25",16.469999
"332","2008-04-28",17.35
"333","2008-04-29",17.549999
"334","2008-04-30",17.780001
"335","2008-05-01",18.17
"336","2008-05-02",18.030001
"337","2008-05-05",17.860001
"338","2008-05-06",17.809999
"339","2008-05-07",17.43
"340","2008-05-08",17.34
"341","2008-05-09",17.860001
"342","2008-05-12",17.99
"343","2008-05-13",18.299999
"344","2008-05-14",18.23
"345","2008-05-15",18.16
"346","2008-05-16",17.950001
"347","2008-05-19",17.84
"348","2008-05-20",17.540001
"349","2008-05-21",17.49
"350","2008-05-22",17.66
"351","2008-05-23",17.469999
"352","2008-05-27",17.58
"353","2008-05-28",17.73
"354","2008-05-29",17.73
"355","2008-05-30",17.77
"356","2008-06-02",17.290001
"357","2008-06-03",16.93
"358","2008-06-04",17.35
"359","2008-06-05",17.799999
"360","2008-06-06",17.379999
"361","2008-06-09",16.84
"362","2008-06-10",17.18
"363","2008-06-11",17.360001
"364","2008-06-12",17.450001
"365","2008-06-13",17.780001
"366","2008-06-16",17.940001
"367","2008-06-17",17.559999
"368","2008-06-18",17.4
"369","2008-06-19",17.76
"370","2008-06-20",17.5
"371","2008-06-23",17.18
"372","2008-06-24",16.799999
"373","2008-06-25",17.309999
"374","2008-06-26",16.889999
"375","2008-06-27",17.110001
"376","2008-06-30",16.34
"377","2008-07-01",16.469999
"378","2008-07-02",15.98
"379","2008-07-03",16.030001
"380","2008-07-07",16.23
"381","2008-07-08",16.58
"382","2008-07-09",15.98
"383","2008-07-10",16.27
"384","2008-07-11",16.700001
"385","2008-07-14",16.110001
"386","2008-07-15",16.200001
"387","2008-07-16",17.030001
"388","2008-07-17",17.370001
"389","2008-07-18",17.57
"390","2008-07-21",17.51
"391","2008-07-22",18.370001
"392","2008-07-23",19.02
"393","2008-07-24",14.68
"394","2008-07-25",14.31
"395","2008-07-28",14.51
"396","2008-07-29",14.92
"397","2008-07-30",14.68
"398","2008-07-31",14.64
"399","2008-08-01",15.25
"400","2008-08-04",15.09
"401","2008-08-05",15.96
"402","2008-08-06",15.97
"403","2008-08-07",15.88
"404","2008-08-08",16.85
"405","2008-08-11",17.299999
"406","2008-08-12",17.309999
"407","2008-08-13",16.940001
"408","2008-08-14",17.370001
"409","2008-08-15",17.59
"410","2008-08-18",17.450001
"411","2008-08-19",17.02
"412","2008-08-20",16.92
"413","2008-08-21",16.790001
"414","2008-08-22",16.98
"415","2008-08-25",16.389999
"416","2008-08-26",15.99
"417","2008-08-27",16.09
"418","2008-08-28",16.16
"419","2008-08-29",16.49
"420","2008-09-02",16.35
"421","2008-09-03",15.99
"422","2008-09-04",15.37
"423","2008-09-05",15.37
"424","2008-09-08",15.8
"425","2008-09-09",15.16
"426","2008-09-10",15.6
"427","2008-09-11",15.8
"428","2008-09-12",15.5
"429","2008-09-15",15.05
"430","2008-09-16",15.54
"431","2008-09-17",14.75
"432","2008-09-18",15.48
"433","2008-09-19",15.71
"434","2008-09-22",14.84
"435","2008-09-23",14.73
"436","2008-09-24",14.66
"437","2008-09-25",14.64
"438","2008-09-26",15.09
"439","2008-09-29",14.28
"440","2008-09-30",14.08
"441","2008-10-01",14.27
"442","2008-10-02",13.47
"443","2008-10-03",13.27
"444","2008-10-06",12.7
"445","2008-10-07",11.14
"446","2008-10-08",10.83
"447","2008-10-09",10.04
"448","2008-10-10",10.27
"449","2008-10-13",10.88
"450","2008-10-14",10.54
"451","2008-10-15",9.73
"452","2008-10-16",9.79
"453","2008-10-17",9.86
"454","2008-10-20",10.12
"455","2008-10-21",9.68
"456","2008-10-22",9.44
"457","2008-10-23",9.6
"458","2008-10-24",9.28
"459","2008-10-27",9.31
"460","2008-10-28",10.39
"461","2008-10-29",10.18
"462","2008-10-30",11.01
"463","2008-10-31",11.99
"464","2008-11-03",12.13
"465","2008-11-04",12.17
"466","2008-11-05",11.75
"467","2008-11-06",11.7
"468","2008-11-07",11.83
"469","2008-11-10",11.8
"470","2008-11-11",11.79
"471","2008-11-12",10.85
"472","2008-11-13",11.65
"473","2008-11-14",10.97
"474","2008-11-17",11.02
"475","2008-11-18",11.19
"476","2008-11-19",10.28
"477","2008-11-20",9.98
"478","2008-11-21",10.69
"479","2008-11-24",11.19
"480","2008-11-25",11.48
"481","2008-11-26",12.2
"482","2008-11-28",12.68
"483","2008-12-01",11
"484","2008-12-02",11.43
"485","2008-12-03",11.74
"486","2008-12-04",11.21
"487","2008-12-05",12.08
"488","2008-12-08",12.65
"489","2008-12-09",12.39
"490","2008-12-10",12.64
"491","2008-12-11",12.02
"492","2008-12-12",12.86
"493","2008-12-15",12.72
"494","2008-12-16",13.28
"495","2008-12-17",13.17
"496","2008-12-18",13.23
"497","2008-12-19",12.93
"498","2008-12-22",12.63
"499","2008-12-23",12.4
"500","2008-12-24",12.29
"501","2008-12-26",12.22
"502","2008-12-29",11.89
"503","2008-12-30",12.35
"504","2008-12-31",12.77
"505","2009-01-02",12.89
"506","2009-01-05",13.13
"507","2009-01-06",13.41
"508","2009-01-07",13
"509","2009-01-08",12.87
"510","2009-01-09",12.43
"511","2009-01-12",12.4
"512","2009-01-13",12.41
"513","2009-01-14",12.13
"514","2009-01-15",12.45
"515","2009-01-16",12.62
"516","2009-01-20",11.39
"517","2009-01-21",11.54
"518","2009-01-22",11.21
"519","2009-01-23",11.1
"520","2009-01-26",11.56
"521","2009-01-27",11.69
"522","2009-01-28",12.22
"523","2009-01-29",11.76
"524","2009-01-30",11.74
"525","2009-02-02",12.06
"526","2009-02-03",11.85
"527","2009-02-04",11.89
"528","2009-02-05",12.15
"529","2009-02-06",12.37
"530","2009-02-09",12.22
"531","2009-02-10",11.51
"532","2009-02-11",11.37
"533","2009-02-12",11.48
"534","2009-02-13",11.54
"535","2009-02-17",11.56
"536","2009-02-18",11.39
"537","2009-02-19",11.11
"538","2009-02-20",10.57
"539","2009-02-23",10.16
"540","2009-02-24",10.49
"541","2009-02-25",10.17
"542","2009-02-26",10.03
"543","2009-02-27",9.77
"544","2009-03-02",9.51
"545","2009-03-03",9.46
"546","2009-03-04",9.75
"547","2009-03-05",9.09
"548","2009-03-06",9.13
"549","2009-03-09",8.67
"550","2009-03-10",9.37
"551","2009-03-11",9.58
"552","2009-03-12",10.1
"553","2009-03-13",10.3
"554","2009-03-16",10.51
"555","2009-03-17",10.62
"556","2009-03-18",10.54
"557","2009-03-19",10.69
"558","2009-03-20",10.03
"559","2009-03-23",11.03
"560","2009-03-24",10.44
"561","2009-03-25",11.01
"562","2009-03-26",11.57
"563","2009-03-27",11.3
"564","2009-03-30",11.01
"565","2009-03-31",11.2
"566","2009-04-01",11.39
"567","2009-04-02",12.28
"568","2009-04-03",12.37
"569","2009-04-06",12.33
"570","2009-04-07",11.91
"571","2009-04-08",12.17
"572","2009-04-09",13.21
"573","2009-04-13",12.78
"574","2009-04-14",12.32
"575","2009-04-15",12.68
"576","2009-04-16",13.29
"577","2009-04-17",13.71
"578","2009-04-20",12.79
"579","2009-04-21",13.45
"580","2009-04-22",13.71
"581","2009-04-23",12.07
"582","2009-04-24",11.85
"583","2009-04-27",11.65
"584","2009-04-28",11.73
"585","2009-04-29",12.2
"586","2009-04-30",12.13
"587","2009-05-01",12.11
"588","2009-05-04",12.31
"589","2009-05-05",12.21
"590","2009-05-06",12.3
"591","2009-05-07",11.68
"592","2009-05-08",11.95
"593","2009-05-11",11.74
"594","2009-05-12",11.63
"595","2009-05-13",11.08
"596","2009-05-14",11.9
"597","2009-05-15",12.15
"598","2009-05-18",12.4
"599","2009-05-19",12.32
"600","2009-05-20",12.18
"601","2009-05-21",11.87
"602","2009-05-22",11.53
"603","2009-05-26",12
"604","2009-05-27",11.81
"605","2009-05-28",11.91
"606","2009-05-29",12.2
"607","2009-06-01",13
"608","2009-06-02",12.93
"609","2009-06-03",13.35
"610","2009-06-04",13.77
"611","2009-06-05",13.95
"612","2009-06-08",14
"613","2009-06-09",13.92
"614","2009-06-10",13.93
"615","2009-06-11",14.23
"616","2009-06-12",14.5
"617","2009-06-15",14.58
"618","2009-06-16",14.5
"619","2009-06-17",14.59
"620","2009-06-18",14.48
"621","2009-06-19",14.67
"622","2009-06-22",14.26
"623","2009-06-23",14.35
"624","2009-06-24",14.52
"625","2009-06-25",14.77
"626","2009-06-26",14.8
"627","2009-06-29",14.66
"628","2009-06-30",14.4
"629","2009-07-01",14.75
"630","2009-07-02",14.33
"631","2009-07-06",14.18
"632","2009-07-07",13.86
"633","2009-07-08",13.64
"634","2009-07-09",13.68
"635","2009-07-10",13.78
"636","2009-07-13",13.9
"637","2009-07-14",14.02
"638","2009-07-15",15.06
"639","2009-07-16",15.06
"640","2009-07-17",14.76
"641","2009-07-20",14.93
"642","2009-07-21",14.91
"643","2009-07-22",14.98
"644","2009-07-23",15.86
"645","2009-07-24",15.68
"646","2009-07-27",15.74
"647","2009-07-28",15.7
"648","2009-07-29",15.36
"649","2009-07-30",16.219999
"650","2009-07-31",15.8
"651","2009-08-03",15.82
"652","2009-08-04",16.02
"653","2009-08-05",15.86
"654","2009-08-06",15.95
"655","2009-08-07",16.200001
"656","2009-08-10",15.96
"657","2009-08-11",16.07
"658","2009-08-12",15.92
"659","2009-08-13",16.15
"660","2009-08-14",15.85
"661","2009-08-17",15.55
"662","2009-08-18",15.75
"663","2009-08-19",15.76
"664","2009-08-20",15.94
"665","2009-08-21",16.639999
"666","2009-08-24",16.459999
"667","2009-08-25",16.719999
"668","2009-08-26",16.41
"669","2009-08-27",16.43
"670","2009-08-28",16.610001
"671","2009-08-31",16.4
"672","2009-09-01",16.01
"673","2009-09-02",16.049999
"674","2009-09-03",16.25
"675","2009-09-04",16.5
"676","2009-09-08",16.219999
"677","2009-09-09",16.889999
"678","2009-09-10",17.360001
"679","2009-09-11",17.209999
"680","2009-09-14",16.860001
"681","2009-09-15",16.98
"682","2009-09-16",17.299999
"683","2009-09-17",17.67
"684","2009-09-18",18.030001
"685","2009-09-21",18.049999
"686","2009-09-22",18.15
"687","2009-09-23",17.879999
"688","2009-09-24",17.879999
"689","2009-09-25",17.85
"690","2009-09-28",18.059999
"691","2009-09-29",17.969999
"692","2009-09-30",18
"693","2009-10-01",17.639999
"694","2009-10-02",17.280001
"695","2009-10-05",17.549999
"696","2009-10-06",17.76
"697","2009-10-07",17.620001
"698","2009-10-08",17.73
"699","2009-10-09",18.370001
"700","2009-10-12",18.5
"701","2009-10-13",18.17
"702","2009-10-14",18.73
"703","2009-10-15",18.5
"704","2009-10-16",18.17
"705","2009-10-19",18.299999
"706","2009-10-20",18.15
"707","2009-10-21",17.67
"708","2009-10-22",18.120001
"709","2009-10-23",17.540001
"710","2009-10-26",17.450001
"711","2009-10-27",18.219999
"712","2009-10-28",17.219999
"713","2009-10-29",17.469999
"714","2009-10-30",16.799999
"715","2009-11-02",16.700001
"716","2009-11-03",17.040001
"717","2009-11-04",16.790001
"718","2009-11-05",17.610001
"719","2009-11-06",17.530001
"720","2009-11-09",18.440001
"721","2009-11-10",17.860001
"722","2009-11-11",17.85
"723","2009-11-12",17.76
"724","2009-11-13",18
"725","2009-11-16",18.77
"726","2009-11-17",18.92
"727","2009-11-18",18.75
"728","2009-11-19",18.32
"729","2009-11-20",18.610001
"730","2009-11-23",19.32
"731","2009-11-24",19.4
"732","2009-11-25",18.940001
"733","2009-11-27",18.379999
"734","2009-11-30",18.030001
"735","2009-12-01",18.43
"736","2009-12-02",18.9
"737","2009-12-03",18.879999
"738","2009-12-04",19.33
"739","2009-12-07",19.32
"740","2009-12-08",19.139999
"741","2009-12-09",19.110001
"742","2009-12-10",18.780001
"743","2009-12-11",18.879999
"744","2009-12-14",19.530001
"745","2009-12-15",18.809999
"746","2009-12-16",18.719999
"747","2009-12-17",18.48
"748","2009-12-18",18.690001
"749","2009-12-21",18.969999
"750","2009-12-22",19.02
"751","2009-12-23",19.129999
"752","2009-12-24",19.190001
"753","2009-12-28",19.200001
"754","2009-12-29",19.02
"755","2009-12-30",19.34
"756","2009-12-31",18.91
"757","2010-01-04",19.540001
"758","2010-01-05",19.299999
"759","2010-01-06",19.459999
"760","2010-01-07",19.370001
"761","2010-01-08",19.51
"762","2010-01-11",19.450001
"763","2010-01-12",19.450001
"764","2010-01-13",19.719999
"765","2010-01-14",19.719999
"766","2010-01-15",19.77
"767","2010-01-19",20.18
"768","2010-01-20",19.42
"769","2010-01-21",19.280001
"770","2010-01-22",18.860001
"771","2010-01-25",19.200001
"772","2010-01-26",19.120001
"773","2010-01-27",19.32
"774","2010-01-28",18.77
"775","2010-01-29",18.219999
"776","2010-02-01",18.65
"777","2010-02-02",18.74
"778","2010-02-03",18.76
"779","2010-02-04",18.049999
"780","2010-02-05",18.6
"781","2010-02-08",18.25
"782","2010-02-09",18.6
"783","2010-02-10",18.43
"784","2010-02-11",18.98
"785","2010-02-12",19.35
"786","2010-02-16",19.59
"787","2010-02-17",19.870001
"788","2010-02-18",20.41
"789","2010-02-19",20.360001
"790","2010-02-22",20.41
"791","2010-02-23",20.1
"792","2010-02-24",20.280001
"793","2010-02-25",20.110001
"794","2010-02-26",19.799999
"795","2010-03-01",20.469999
"796","2010-03-02",20.35
"797","2010-03-03",20.26
"798","2010-03-04",20.219999
"799","2010-03-05",20.889999
"800","2010-03-08",20.73
"801","2010-03-09",21
"802","2010-03-10",21.16
"803","2010-03-11",21.23
"804","2010-03-12",21.290001
"805","2010-03-15",21.17
"806","2010-03-16",21.26
"807","2010-03-17",21.51
"808","2010-03-18",21.57
"809","2010-03-19",21.219999
"810","2010-03-22",21.66
"811","2010-03-23",21.98
"812","2010-03-24",21.200001
"813","2010-03-25",20.959999
"814","2010-03-26",20.969999
"815","2010-03-29",20.92
"816","2010-03-30",21.1
"817","2010-03-31",20.74
"818","2010-04-01",20.76
"819","2010-04-05",21.27
"820","2010-04-06",21.35
"821","2010-04-07",21.4
"822","2010-04-08",21.41
"823","2010-04-09",21.379999
"824","2010-04-12",21.43
"825","2010-04-13",21.209999
"826","2010-04-14",21.9
"827","2010-04-15",21.700001
"828","2010-04-16",21.65
"829","2010-04-19",21.68
"830","2010-04-20",22.35
"831","2010-04-21",22.25
"832","2010-04-22",21.950001
"833","2010-04-23",22.32
"834","2010-04-26",22.450001
"835","2010-04-27",21.950001
"836","2010-04-28",22.4
"837","2010-04-29",22.190001
"838","2010-04-30",21.639999
"839","2010-05-03",22
"840","2010-05-04",21.76
"841","2010-05-05",21.59
"842","2010-05-06",20.99
"843","2010-05-07",19.51
"844","2010-05-10",20.6
"845","2010-05-11",20.58
"846","2010-05-12",21.200001
"847","2010-05-13",21.18
"848","2010-05-14",20.200001
"849","2010-05-17",20.08
"850","2010-05-18",19.41
"851","2010-05-19",19.08
"852","2010-05-20",18.110001
"853","2010-05-21",18.52
"854","2010-05-24",18.549999
"855","2010-05-25",18.290001
"856","2010-05-26",18.17
"857","2010-05-27",19.030001
"858","2010-05-28",18.48
"859","2010-06-01",17.799999
"860","2010-06-02",18.26
"861","2010-06-03",18.57
"862","2010-06-04",17.209999
"863","2010-06-07",16.93
"864","2010-06-08",16.59
"865","2010-06-09",16.450001
"866","2010-06-10",17.200001
"867","2010-06-11",17.49
"868","2010-06-14",17.5
"869","2010-06-15",18.18
"870","2010-06-16",18.17
"871","2010-06-17",18.120001
"872","2010-06-18",17.98
"873","2010-06-21",17.85
"874","2010-06-22",17.68
"875","2010-06-23",17.879999
"876","2010-06-24",17.42
"877","2010-06-25",17.459999
"878","2010-06-28",17.370001
"879","2010-06-29",16.360001
"880","2010-06-30",15.85
"881","2010-07-01",15.2
"882","2010-07-02",15.28
"883","2010-07-06",14.97
"884","2010-07-07",15.62
"885","2010-07-08",15.97
"886","2010-07-09",16.08
"887","2010-07-12",15.87
"888","2010-07-13",16.59
"889","2010-07-14",16.73
"890","2010-07-15",16.59
"891","2010-07-16",16.15
"892","2010-07-19",16.41
"893","2010-07-20",16.34
"894","2010-07-21",16.18
"895","2010-07-22",16.92
"896","2010-07-23",17.32
"897","2010-07-26",17.66
"898","2010-07-27",17.530001
"899","2010-07-28",17.299999
"900","2010-07-29",16.91
"901","2010-07-30",16.700001
"902","2010-08-02",17.16
"903","2010-08-03",16.82
"904","2010-08-04",17.030001
"905","2010-08-05",16.940001
"906","2010-08-06",16.82
"907","2010-08-09",17.219999
"908","2010-08-10",16.700001
"909","2010-08-11",15.6
"910","2010-08-12",15.43
"911","2010-08-13",15.07
"912","2010-08-16",15.41
"913","2010-08-17",15.73
"914","2010-08-18",15.58
"915","2010-08-19",15.07
"916","2010-08-20",15.01
"917","2010-08-23",14.64
"918","2010-08-24",14.42
"919","2010-08-25",14.5
"920","2010-08-26",14.19
"921","2010-08-27",14.54
"922","2010-08-30",14.11
"923","2010-08-31",14.03
"924","2010-09-01",14.59
"925","2010-09-02",14.78
"926","2010-09-03",15.15
"927","2010-09-07",14.97
"928","2010-09-08",15.02
"929","2010-09-09",14.84
"930","2010-09-10",14.83
"931","2010-09-13",15.28
"932","2010-09-14",15.26
"933","2010-09-15",15.27
"934","2010-09-16",15.25
"935","2010-09-17",15.51
"936","2010-09-20",16.18
"937","2010-09-21",15.96
"938","2010-09-22",15.61
"939","2010-09-23",15.38
"940","2010-09-24",16.219999
"941","2010-09-27",16.16
"942","2010-09-28",16.559999
"943","2010-09-29",16.65
"944","2010-09-30",16.4
"945","2010-10-01",16.540001
"946","2010-10-04",16.01
"947","2010-10-05",16.790001
"948","2010-10-06",16.58
"949","2010-10-07",16.48
"950","2010-10-08",16.799999
"951","2010-10-11",16.66
"952","2010-10-12",16.48
"953","2010-10-13",16.85
"954","2010-10-14",16.85
"955","2010-10-15",17.030001
"956","2010-10-18",17.370001
"957","2010-10-19",16.73
"958","2010-10-20",16.959999
"959","2010-10-21",16.879999
"960","2010-10-22",17.01
"961","2010-10-25",16.969999
"962","2010-10-26",16.639999
"963","2010-10-27",16.629999
"964","2010-10-28",16.379999
"965","2010-10-29",16.43
"966","2010-11-01",16.32
"967","2010-11-02",17.02
"968","2010-11-03",17.4
"969","2010-11-04",17.75
"970","2010-11-05",17.68
"971","2010-11-08",17.610001
"972","2010-11-09",17.290001
"973","2010-11-10",17.379999
"974","2010-11-11",17.040001
"975","2010-11-12",16.690001
"976","2010-11-15",16.620001
"977","2010-11-16",16.26
