"","date","BVN"
"199","2007-10-16",26.355
"200","2007-10-17",25.700001
"201","2007-10-18",26.530001
"202","2007-10-19",26.225
"203","2007-10-22",25.51
"204","2007-10-23",26.25
"205","2007-10-24",25.955
"206","2007-10-25",25.785
"207","2007-10-26",26.42
"208","2007-10-29",27.635
"209","2007-10-30",27.875
"210","2007-10-31",28.705
"211","2007-11-01",28.375
"212","2007-11-02",28.879999
"213","2007-11-05",29.07
"214","2007-11-06",30.469999
"215","2007-11-07",30.450001
"216","2007-11-08",30.5
"217","2007-11-09",30.02
"218","2007-11-12",27.610001
"219","2007-11-13",28.264999
"220","2007-11-14",28.635
"221","2007-11-15",28.065001
"222","2007-11-16",28
"223","2007-11-19",26.195
"224","2007-11-20",26.695
"225","2007-11-21",26.68
"226","2007-11-23",27.389999
"227","2007-11-26",27.23
"228","2007-11-27",27.184999
"229","2007-11-28",29.290001
"230","2007-11-29",29.235001
"231","2007-11-30",27.915001
"232","2007-12-03",27.940001
"233","2007-12-04",27.77
"234","2007-12-05",27.115
"235","2007-12-06",27.915001
"236","2007-12-07",27.584999
"237","2007-12-10",28.084999
"238","2007-12-11",26.93
"239","2007-12-12",28.75
"240","2007-12-13",27.889999
"241","2007-12-14",27.110001
"242","2007-12-17",25.5
"243","2007-12-18",26.049999
"244","2007-12-19",26.35
"245","2007-12-20",26.51
"246","2007-12-21",26.885
"247","2007-12-24",26.950001
"248","2007-12-26",27.459999
"249","2007-12-27",28.309999
"250","2007-12-28",29.584999
"251","2007-12-31",28.299999
"252","2008-01-02",30.440001
"253","2008-01-03",31.610001
"254","2008-01-04",31.325001
"255","2008-01-07",31.775
"256","2008-01-08",31.415001
"257","2008-01-09",32.369999
"258","2008-01-10",32.380001
"259","2008-01-11",34.02
"260","2008-01-14",34.07
"261","2008-01-15",33.32
"262","2008-01-16",31.629999
"263","2008-01-17",30.33
"264","2008-01-18",30.795
"265","2008-01-22",30.434999
"266","2008-01-23",29.49
"267","2008-01-24",30.370001
"268","2008-01-25",32
"269","2008-01-28",32.98
"270","2008-01-29",32.705002
"271","2008-01-30",32.695
"272","2008-01-31",33.514999
"273","2008-02-01",32.785
"274","2008-02-04",32.43
"275","2008-02-05",31.575001
"276","2008-02-06",31.65
"277","2008-02-07",33.599998
"278","2008-02-08",35.790001
"279","2008-02-11",34.669998
"280","2008-02-12",34.330002
"281","2008-02-13",34.939999
"282","2008-02-14",34.549999
"283","2008-02-15",33.924999
"284","2008-02-19",35.09
"285","2008-02-20",36.5
"286","2008-02-21",35.965
"287","2008-02-22",36.384998
"288","2008-02-25",36.400002
"289","2008-02-26",36.27
"290","2008-02-27",37.264999
"291","2008-02-28",38.645
"292","2008-02-29",38.014999
"293","2008-03-03",38.439999
"294","2008-03-04",37.66
"295","2008-03-05",38.549999
"296","2008-03-06",39.145
"297","2008-03-07",37.884998
"298","2008-03-10",37.09
"299","2008-03-11",38.830002
"300","2008-03-12",39.485001
"301","2008-03-13",40.174999
"302","2008-03-14",41.955002
"303","2008-03-17",40.41
"304","2008-03-18",39.695
"305","2008-03-19",35.584999
"306","2008-03-20",33.715
"307","2008-03-24",32.48
"308","2008-03-25",34.645
"309","2008-03-26",36.375
"310","2008-03-27",36.825001
"311","2008-03-28",35.439999
"312","2008-03-31",34.25
"313","2008-04-01",33.445
"314","2008-04-02",34.105
"315","2008-04-03",33.904999
"316","2008-04-04",35.064999
"317","2008-04-07",35.994999
"318","2008-04-08",34.595001
"319","2008-04-09",35
"320","2008-04-10",34.700001
"321","2008-04-11",34.375
"322","2008-04-14",34.290001
"323","2008-04-15",35.189999
"324","2008-04-16",36.799999
"325","2008-04-17",37.189999
"326","2008-04-18",35.384998
"327","2008-04-21",34.889999
"328","2008-04-22",34.584999
"329","2008-04-23",33.869999
"330","2008-04-24",30.934999
"331","2008-04-25",31.799999
"332","2008-04-28",31.665001
"333","2008-04-29",31.965
"334","2008-04-30",31.285
"335","2008-05-01",29.99
"336","2008-05-02",30.23
"337","2008-05-05",31.745001
"338","2008-05-06",32.415001
"339","2008-05-07",32.945
"340","2008-05-08",32.950001
"341","2008-05-09",32.235001
"342","2008-05-12",32.209999
"343","2008-05-13",31.65
"344","2008-05-14",31.1
"345","2008-05-15",31.65
"346","2008-05-16",33.189999
"347","2008-05-19",33.465
"348","2008-05-20",33.785
"349","2008-05-21",33.564999
"350","2008-05-22",33.130001
"351","2008-05-23",32.509998
"352","2008-05-27",32.305
"353","2008-05-28",33.005001
"354","2008-05-29",32.32
"355","2008-05-30",32.900002
"356","2008-06-02",34.459999
"357","2008-06-03",33.724998
"358","2008-06-04",33.240002
"359","2008-06-05",34.095001
"360","2008-06-06",34.91
"361","2008-06-09",33.650002
"362","2008-06-10",30.93
"363","2008-06-11",30.715
"364","2008-06-12",30.48
"365","2008-06-13",31.014999
"366","2008-06-16",31.209999
"367","2008-06-17",31.83
"368","2008-06-18",31.5
"369","2008-06-19",30.885
"370","2008-06-20",30.695
"371","2008-06-23",30.035
"372","2008-06-24",29.99
"373","2008-06-25",30.105
"374","2008-06-26",30.885
"375","2008-06-27",32.220001
"376","2008-06-30",32.685001
"377","2008-07-01",33
"378","2008-07-02",32.299999
"379","2008-07-03",31.190001
"380","2008-07-07",31.35
"381","2008-07-08",30.565001
"382","2008-07-09",30
"383","2008-07-10",30.59
"384","2008-07-11",31.615
"385","2008-07-14",32.974998
"386","2008-07-15",32.764999
"387","2008-07-16",32.27
"388","2008-07-17",32.154999
"389","2008-07-18",32.915001
"390","2008-07-21",33.959999
"391","2008-07-22",32.599998
"392","2008-07-23",30.780001
"393","2008-07-24",29.879999
"394","2008-07-25",30.950001
"395","2008-07-28",29.9
"396","2008-07-29",28.82
"397","2008-07-30",27.610001
"398","2008-07-31",26.91
"399","2008-08-01",25.780001
"400","2008-08-04",24.25
"401","2008-08-05",23.530001
"402","2008-08-06",23.620001
"403","2008-08-07",22.719999
"404","2008-08-08",21.780001
"405","2008-08-11",20.9
"406","2008-08-12",21.309999
"407","2008-08-13",22.530001
"408","2008-08-14",21.67
"409","2008-08-15",21.16
"410","2008-08-18",21.52
"411","2008-08-19",22.76
"412","2008-08-20",22.120001
"413","2008-08-21",23.33
"414","2008-08-22",22.41
"415","2008-08-25",22.16
"416","2008-08-26",22
"417","2008-08-27",22.889999
"418","2008-08-28",23.41
"419","2008-08-29",23.200001
"420","2008-09-02",21.639999
"421","2008-09-03",20.530001
"422","2008-09-04",19.440001
"423","2008-09-05",19
"424","2008-09-08",18.129999
"425","2008-09-09",16.440001
"426","2008-09-10",17.049999
"427","2008-09-11",16.15
"428","2008-09-12",17.790001
"429","2008-09-15",17.4
"430","2008-09-16",18.6
"431","2008-09-17",19.860001
"432","2008-09-18",21.24
"433","2008-09-19",24.34
"434","2008-09-22",24.4
"435","2008-09-23",23.870001
"436","2008-09-24",23.379999
"437","2008-09-25",23.59
"438","2008-09-26",23.299999
"439","2008-09-29",22.860001
"440","2008-09-30",23.48
"441","2008-10-01",23.83
"442","2008-10-02",20.76
"443","2008-10-03",20.870001
"444","2008-10-06",20.780001
"445","2008-10-07",19.940001
"446","2008-10-08",22.379999
"447","2008-10-09",20.5
"448","2008-10-10",17.969999
"449","2008-10-13",19.27
"450","2008-10-14",19.43
"451","2008-10-15",16.219999
"452","2008-10-16",14.7
"453","2008-10-17",14.55
"454","2008-10-20",15.99
"455","2008-10-21",14.6
"456","2008-10-22",12.66
"457","2008-10-23",10.46
"458","2008-10-24",11.16
"459","2008-10-27",9.82
"460","2008-10-28",10.44
"461","2008-10-29",11.56
"462","2008-10-30",12.28
"463","2008-10-31",12.64
"464","2008-11-03",12.98
"465","2008-11-04",15
"466","2008-11-05",14.43
"467","2008-11-06",12.37
"468","2008-11-07",13.33
"469","2008-11-10",14.42
"470","2008-11-11",13.83
"471","2008-11-12",12.31
"472","2008-11-13",14.58
"473","2008-11-14",13.03
"474","2008-11-17",12.27
"475","2008-11-18",11.95
"476","2008-11-19",11.84
"477","2008-11-20",11.3
"478","2008-11-21",12.72
"479","2008-11-24",14.65
"480","2008-11-25",15.51
"481","2008-11-26",16.959999
"482","2008-11-28",18
"483","2008-12-01",14.5
"484","2008-12-02",15.51
"485","2008-12-03",15.57
"486","2008-12-04",14.72
"487","2008-12-05",15.34
"488","2008-12-08",16.290001
"489","2008-12-09",16.030001
"490","2008-12-10",17.200001
"491","2008-12-11",17.639999
"492","2008-12-12",17.4
"493","2008-12-15",18.02
"494","2008-12-16",20.969999
"495","2008-12-17",20.969999
"496","2008-12-18",17.799999
"497","2008-12-19",17.85
"498","2008-12-22",18.469999
"499","2008-12-23",18.209999
"500","2008-12-24",18.469999
"501","2008-12-26",18.629999
"502","2008-12-29",19.299999
"503","2008-12-30",19.219999
"504","2008-12-31",19.92
"505","2009-01-02",20.23
"506","2009-01-05",20.24
"507","2009-01-06",18.51
"508","2009-01-07",16.629999
"509","2009-01-08",17.23
"510","2009-01-09",16.92
"511","2009-01-12",15.68
"512","2009-01-13",15.96
"513","2009-01-14",14.36
"514","2009-01-15",15.35
"515","2009-01-16",16.74
"516","2009-01-20",16.52
"517","2009-01-21",17.09
"518","2009-01-22",16.68
"519","2009-01-23",18.73
"520","2009-01-26",18.280001
"521","2009-01-27",18.41
"522","2009-01-28",18.610001
"523","2009-01-29",18.780001
"524","2009-01-30",18.84
"525","2009-02-02",17.950001
"526","2009-02-03",17.809999
"527","2009-02-04",18.889999
"528","2009-02-05",19.459999
"529","2009-02-06",20.459999
"530","2009-02-09",20.59
"531","2009-02-10",19.26
"532","2009-02-11",21.139999
"533","2009-02-12",21.620001
"534","2009-02-13",20.450001
"535","2009-02-17",21.66
"536","2009-02-18",21.6
"537","2009-02-19",21.24
"538","2009-02-20",21.889999
"539","2009-02-23",21.309999
"540","2009-02-24",19.92
"541","2009-02-25",19.450001
"542","2009-02-26",18.93
"543","2009-02-27",19.26
"544","2009-03-02",17.639999
"545","2009-03-03",18.07
"546","2009-03-04",17.91
"547","2009-03-05",18.5
"548","2009-03-06",18.889999
"549","2009-03-09",18.709999
"550","2009-03-10",17.709999
"551","2009-03-11",18.860001
"552","2009-03-12",19.9
"553","2009-03-13",20.34
"554","2009-03-16",19.58
"555","2009-03-17",18.549999
"556","2009-03-18",20.440001
"557","2009-03-19",22.549999
"558","2009-03-20",22.700001
"559","2009-03-23",23.870001
"560","2009-03-24",23.059999
"561","2009-03-25",24.16
"562","2009-03-26",24.35
"563","2009-03-27",23.200001
"564","2009-03-30",23.809999
"565","2009-03-31",23.98
"566","2009-04-01",25.01
"567","2009-04-02",23.950001
"568","2009-04-03",22.77
"569","2009-04-06",21.700001
"570","2009-04-07",22.15
"571","2009-04-08",22.540001
"572","2009-04-09",21.9
"573","2009-04-13",22.59
"574","2009-04-14",22.41
"575","2009-04-15",22.639999
"576","2009-04-16",21
"577","2009-04-17",20.66
"578","2009-04-20",20.98
"579","2009-04-21",20.379999
"580","2009-04-22",19.58
"581","2009-04-23",20.73
"582","2009-04-24",21.870001
"583","2009-04-27",22.120001
"584","2009-04-28",21.709999
"585","2009-04-29",22.450001
"586","2009-04-30",21.16
"587","2009-05-01",21.700001
"588","2009-05-04",22.809999
"589","2009-05-05",23
"590","2009-05-06",24.780001
"591","2009-05-07",24.110001
"592","2009-05-08",24.469999
"593","2009-05-11",24.75
"594","2009-05-12",26.059999
"595","2009-05-13",25.469999
"596","2009-05-14",25.559999
"597","2009-05-15",25.559999
"598","2009-05-18",25.139999
"599","2009-05-19",25.969999
"600","2009-05-20",26.860001
"601","2009-05-21",27.280001
"602","2009-05-22",28.700001
"603","2009-05-26",27.690001
"604","2009-05-27",26.940001
"605","2009-05-28",28.219999
"606","2009-05-29",28.33
"607","2009-06-01",28.74
"608","2009-06-02",29.120001
"609","2009-06-03",27.25
"610","2009-06-04",28.129999
"611","2009-06-05",26.84
"612","2009-06-08",26.73
"613","2009-06-09",27.040001
"614","2009-06-10",27.75
"615","2009-06-11",27.92
"616","2009-06-12",27.16
"617","2009-06-15",25.950001
"618","2009-06-16",25.75
"619","2009-06-17",25.32
"620","2009-06-18",24.790001
"621","2009-06-19",24.98
"622","2009-06-22",22.67
"623","2009-06-23",24.27
"624","2009-06-24",24.790001
"625","2009-06-25",25.629999
"626","2009-06-26",25.02
"627","2009-06-29",25.049999
"628","2009-06-30",24.030001
"629","2009-07-01",25.4
"630","2009-07-02",24.360001
"631","2009-07-06",23.860001
"632","2009-07-07",22.82
"633","2009-07-08",21.65
"634","2009-07-09",21.73
"635","2009-07-10",21.6
"636","2009-07-13",21.77
"637","2009-07-14",22
"638","2009-07-15",23.290001
"639","2009-07-16",23.33
"640","2009-07-17",23.41
"641","2009-07-20",24.99
"642","2009-07-21",24.700001
"643","2009-07-22",24.379999
"644","2009-07-23",24.950001
"645","2009-07-24",24.549999
"646","2009-07-27",25.219999
"647","2009-07-28",24.879999
"648","2009-07-29",24.26
"649","2009-07-30",25.02
"650","2009-07-31",26.049999
"651","2009-08-03",27.209999
"652","2009-08-04",28.120001
"653","2009-08-05",27.200001
"654","2009-08-06",26.93
"655","2009-08-07",26.17
"656","2009-08-10",25.76
"657","2009-08-11",25.48
"658","2009-08-12",25.74
"659","2009-08-13",26.540001
"660","2009-08-14",26.299999
"661","2009-08-17",24.57
"662","2009-08-18",24.99
"663","2009-08-19",25.66
"664","2009-08-20",26.15
"665","2009-08-21",25.469999
"666","2009-08-24",25.34
"667","2009-08-25",25.34
"668","2009-08-26",25.190001
"669","2009-08-27",25.35
"670","2009-08-28",25.780001
"671","2009-08-31",25.27
"672","2009-09-01",24.709999
"673","2009-09-02",26.360001
"674","2009-09-03",27.74
"675","2009-09-04",28.809999
"676","2009-09-08",30.48
"677","2009-09-09",29.709999
"678","2009-09-10",30.620001
"679","2009-09-11",30.549999
"680","2009-09-14",30.33
"681","2009-09-15",31.57
"682","2009-09-16",33.799999
"683","2009-09-17",33.950001
"684","2009-09-18",34.049999
"685","2009-09-21",33.48
"686","2009-09-22",34.290001
"687","2009-09-23",33.84
"688","2009-09-24",33.419998
"689","2009-09-25",32.959999
"690","2009-09-28",32.970001
"691","2009-09-29",34.369999
"692","2009-09-30",35.209999
"693","2009-10-01",33.82
"694","2009-10-02",33.549999
"695","2009-10-05",34.389999
"696","2009-10-06",37.029999
"697","2009-10-07",37.610001
"698","2009-10-08",38.5
"699","2009-10-09",38.529999
"700","2009-10-12",37.98
"701","2009-10-13",38.610001
"702","2009-10-14",39.200001
"703","2009-10-15",39.27
"704","2009-10-16",38.919998
"705","2009-10-19",36.689999
"706","2009-10-20",36.810001
"707","2009-10-21",37.77
"708","2009-10-22",37.349998
"709","2009-10-23",36.970001
"710","2009-10-26",35.93
"711","2009-10-27",35.610001
"712","2009-10-28",33.549999
"713","2009-10-29",35.490002
"714","2009-10-30",33.57
"715","2009-11-02",34.330002
"716","2009-11-03",36.740002
"717","2009-11-04",37.040001
"718","2009-11-05",36.77
"719","2009-11-06",36.900002
"720","2009-11-09",38.759998
"721","2009-11-10",38.810001
"722","2009-11-11",38.470001
"723","2009-11-12",37.049999
"724","2009-11-13",37.279999
"725","2009-11-16",39.700001
"726","2009-11-17",40.009998
"727","2009-11-18",39.549999
"728","2009-11-19",40.09
"729","2009-11-20",39.509998
"730","2009-11-23",40.830002
"731","2009-11-24",40.790001
"732","2009-11-25",41.5
"733","2009-11-27",39.830002
"734","2009-11-30",40.150002
"735","2009-12-01",41.439999
"736","2009-12-02",41.799999
"737","2009-12-03",40.450001
"738","2009-12-04",39.84
"739","2009-12-07",37.540001
"740","2009-12-08",35.150002
"741","2009-12-09",35.959999
"742","2009-12-10",36.02
"743","2009-12-11",34.970001
"744","2009-12-14",34.650002
"745","2009-12-15",33.919998
"746","2009-12-16",33.810001
"747","2009-12-17",32.66
"748","2009-12-18",32.869999
"749","2009-12-21",31.549999
"750","2009-12-22",31.85
"751","2009-12-23",34.060001
"752","2009-12-24",34
"753","2009-12-28",33.77
"754","2009-12-29",33.57
"755","2009-12-30",33
"756","2009-12-31",33.470001
"757","2010-01-04",34.950001
"758","2010-01-05",36.18
"759","2010-01-06",37.209999
"760","2010-01-07",37.689999
"761","2010-01-08",37.400002
"762","2010-01-11",37.689999
"763","2010-01-12",35.889999
"764","2010-01-13",36.299999
"765","2010-01-14",36.110001
"766","2010-01-15",35.049999
"767","2010-01-19",35.959999
"768","2010-01-20",34.380001
"769","2010-01-21",33.080002
"770","2010-01-22",33
"771","2010-01-25",32.509998
"772","2010-01-26",32.459999
"773","2010-01-27",32.439999
"774","2010-01-28",32.509998
"775","2010-01-29",31.48
"776","2010-02-01",32.950001
"777","2010-02-02",32.68
"778","2010-02-03",31.940001
"779","2010-02-04",30.33
"780","2010-02-05",30.780001
"781","2010-02-08",30.15
"782","2010-02-09",31.74
"783","2010-02-10",31.940001
"784","2010-02-11",33.43
"785","2010-02-12",33.68
"786","2010-02-16",34.330002
"787","2010-02-17",33.66
"788","2010-02-18",32.560001
"789","2010-02-19",32.610001
"790","2010-02-22",32.950001
"791","2010-02-23",31.68
"792","2010-02-24",31.92
"793","2010-02-25",32.810001
"794","2010-02-26",33.610001
"795","2010-03-01",33.98
"796","2010-03-02",34.830002
"797","2010-03-03",33.419998
"798","2010-03-04",32.93
"799","2010-03-05",33.790001
"800","2010-03-08",34.02
"801","2010-03-09",33.299999
"802","2010-03-10",32.5
"803","2010-03-11",32.740002
"804","2010-03-12",32.240002
"805","2010-03-15",32.049999
"806","2010-03-16",32.91
"807","2010-03-17",33.459999
"808","2010-03-18",32.759998
"809","2010-03-19",31.52
"810","2010-03-22",31.059999
"811","2010-03-23",31.030001
"812","2010-03-24",29.889999
"813","2010-03-25",29.5
"814","2010-03-26",30.870001
"815","2010-03-29",31.299999
"816","2010-03-30",30.709999
"817","2010-03-31",30.969999
"818","2010-04-01",32.709999
"819","2010-04-05",33.16
"820","2010-04-06",33.389999
"821","2010-04-07",34.759998
"822","2010-04-08",34.439999
"823","2010-04-09",34.43
"824","2010-04-12",34.23
"825","2010-04-13",32.900002
"826","2010-04-14",32.900002
"827","2010-04-15",32.439999
"828","2010-04-16",31.6
"829","2010-04-19",31.51
"830","2010-04-20",30.969999
"831","2010-04-21",30.93
"832","2010-04-22",31.18
"833","2010-04-23",31.719999
"834","2010-04-26",30.66
"835","2010-04-27",31.709999
"836","2010-04-28",32.75
"837","2010-04-29",33.099998
"838","2010-04-30",32.889999
"839","2010-05-03",32.380001
"840","2010-05-04",32.18
"841","2010-05-05",32.040001
"842","2010-05-06",32.82
"843","2010-05-07",33.23
"844","2010-05-10",34.23
"845","2010-05-11",36.43
"846","2010-05-12",36.959999
"847","2010-05-13",36.639999
"848","2010-05-14",37.369999
"849","2010-05-17",37.41
"850","2010-05-18",37.610001
"851","2010-05-19",35.52
"852","2010-05-20",33.869999
"853","2010-05-21",34.209999
"854","2010-05-24",34.32
"855","2010-05-25",34.869999
"856","2010-05-26",34.720001
"857","2010-05-27",35.900002
"858","2010-05-28",36
"859","2010-06-01",35.349998
"860","2010-06-02",36.849998
"861","2010-06-03",36.75
"862","2010-06-04",36.360001
"863","2010-06-07",36.689999
"864","2010-06-08",37.669998
"865","2010-06-09",37.599998
"866","2010-06-10",38.700001
"867","2010-06-11",38.459999
"868","2010-06-14",38.369999
"869","2010-06-15",39.18
"870","2010-06-16",39.25
"871","2010-06-17",39.259998
"872","2010-06-18",39.490002
"873","2010-06-21",38.740002
"874","2010-06-22",38.77
"875","2010-06-23",38.959999
"876","2010-06-24",39.150002
"877","2010-06-25",40.41
"878","2010-06-28",39.77
"879","2010-06-29",38.880001
"880","2010-06-30",38.439999
"881","2010-07-01",37.09
"882","2010-07-02",37.029999
"883","2010-07-06",36.91
"884","2010-07-07",38.049999
"885","2010-07-08",38.25
"886","2010-07-09",39.18
"887","2010-07-12",39.299999
"888","2010-07-13",39.639999
"889","2010-07-14",39.470001
"890","2010-07-15",39.349998
"891","2010-07-16",38.32
"892","2010-07-19",37.580002
"893","2010-07-20",38.849998
"894","2010-07-21",38.959999
"895","2010-07-22",39.759998
"896","2010-07-23",39.59
"897","2010-07-26",39.209999
"898","2010-07-27",37.5
"899","2010-07-28",37.709999
"900","2010-07-29",37.939999
"901","2010-07-30",38.610001
"902","2010-08-02",36.900002
"903","2010-08-03",36.349998
"904","2010-08-04",36.139999
"905","2010-08-05",36.27
"906","2010-08-06",36.439999
"907","2010-08-09",36.25
"908","2010-08-10",36.73
"909","2010-08-11",35.959999
"910","2010-08-12",37.709999
"911","2010-08-13",37.919998
"912","2010-08-16",38.32
"913","2010-08-17",38.290001
"914","2010-08-18",38.380001
"915","2010-08-19",37.900002
"916","2010-08-20",37.93
"917","2010-08-23",37.610001
"918","2010-08-24",37.889999
"919","2010-08-25",39.150002
"920","2010-08-26",39.650002
"921","2010-08-27",40.470001
"922","2010-08-30",40.549999
"923","2010-08-31",41.34
"924","2010-09-01",41.459999
"925","2010-09-02",41.700001
"926","2010-09-03",41.130001
"927","2010-09-07",41.349998
"928","2010-09-08",40.799999
"929","2010-09-09",40.57
"930","2010-09-10",40.48
"931","2010-09-13",41.389999
"932","2010-09-14",41.759998
"933","2010-09-15",41.279999
"934","2010-09-16",41.52
"935","2010-09-17",41.220001
"936","2010-09-20",41.650002
"937","2010-09-21",41.630001
"938","2010-09-22",42
"939","2010-09-23",41.759998
"940","2010-09-24",41.849998
"941","2010-09-27",41.200001
"942","2010-09-28",43.799999
"943","2010-09-29",44.27
"944","2010-09-30",45.18
"945","2010-10-01",46.529999
"946","2010-10-04",45.060001
"947","2010-10-05",47.470001
"948","2010-10-06",48.310001
"949","2010-10-07",47.68
"950","2010-10-08",48.32
"951","2010-10-11",48.990002
"952","2010-10-12",49.16
"953","2010-10-13",50.880001
"954","2010-10-14",51.049999
"955","2010-10-15",51.139999
"956","2010-10-18",51.630001
"957","2010-10-19",49.169998
"958","2010-10-20",50.43
"959","2010-10-21",49.43
"960","2010-10-22",50.349998
"961","2010-10-25",52.02
"962","2010-10-26",52.080002
"963","2010-10-27",51.450001
"964","2010-10-28",51.73
"965","2010-10-29",52.889999
