"","date","RSG"
"147","2007-08-02",32.799999
"148","2007-08-03",31.75
"149","2007-08-06",31.92
"150","2007-08-07",31.629999
"151","2007-08-08",30.280001
"152","2007-08-09",28.280001
"153","2007-08-10",29.98
"154","2007-08-13",30.82
"155","2007-08-14",30.15
"156","2007-08-15",29.389999
"157","2007-08-16",28.799999
"158","2007-08-17",29.809999
"159","2007-08-20",29.98
"160","2007-08-21",29.969999
"161","2007-08-22",30.34
"162","2007-08-23",30.51
"163","2007-08-24",30.35
"164","2007-08-27",30.26
"165","2007-08-28",29.82
"166","2007-08-29",30.65
"167","2007-08-30",30.620001
"168","2007-08-31",31.09
"169","2007-09-04",31.32
"170","2007-09-05",31.280001
"171","2007-09-06",31.58
"172","2007-09-07",31.299999
"173","2007-09-10",31.33
"174","2007-09-11",31.200001
"175","2007-09-12",31.4
"176","2007-09-13",31.219999
"177","2007-09-14",31.219999
"178","2007-09-17",31.370001
"179","2007-09-18",31.91
"180","2007-09-19",32.549999
"181","2007-09-20",32.32
"182","2007-09-21",32.349998
"183","2007-09-24",32.16
"184","2007-09-25",32.220001
"185","2007-09-26",32.830002
"186","2007-09-27",32.709999
"187","2007-09-28",32.709999
"188","2007-10-01",33.490002
"189","2007-10-02",33.389999
"190","2007-10-03",33.259998
"191","2007-10-04",33.139999
"192","2007-10-05",33.529999
"193","2007-10-08",33.52
"194","2007-10-09",33.669998
"195","2007-10-10",33.169998
"196","2007-10-11",33.470001
"197","2007-10-12",33.700001
"198","2007-10-15",33.959999
"199","2007-10-16",33.240002
"200","2007-10-17",33.439999
"201","2007-10-18",33.240002
"202","2007-10-19",32.869999
"203","2007-10-22",33.150002
"204","2007-10-23",33.869999
"205","2007-10-24",34.02
"206","2007-10-25",33.900002
"207","2007-10-26",33.470001
"208","2007-10-29",33.799999
"209","2007-10-30",33.799999
"210","2007-10-31",34.189999
"211","2007-11-01",34.18
"212","2007-11-02",33.84
"213","2007-11-05",33.799999
"214","2007-11-06",33.509998
"215","2007-11-07",33.360001
"216","2007-11-08",34.849998
"217","2007-11-09",32.82
"218","2007-11-12",33.220001
"219","2007-11-13",33.689999
"220","2007-11-14",33.740002
"221","2007-11-15",33.419998
"222","2007-11-16",33.950001
"223","2007-11-19",33.009998
"224","2007-11-20",32.830002
"225","2007-11-21",32.18
"226","2007-11-23",32.52
"227","2007-11-26",31.92
"228","2007-11-27",31.92
"229","2007-11-28",32.98
"230","2007-11-29",32.66
"231","2007-11-30",33.169998
"232","2007-12-03",32.919998
"233","2007-12-04",33.349998
"234","2007-12-05",33.110001
"235","2007-12-06",33.259998
"236","2007-12-07",33.060001
"237","2007-12-10",33.200001
"238","2007-12-11",31.959999
"239","2007-12-12",32.5
"240","2007-12-13",32.049999
"241","2007-12-14",31.620001
"242","2007-12-17",31.469999
"243","2007-12-18",32.5
"244","2007-12-19",31.42
"245","2007-12-20",32.23
"246","2007-12-21",32.580002
"247","2007-12-24",32.630001
"248","2007-12-26",32.330002
"249","2007-12-27",32.009998
"250","2007-12-28",31.799999
"251","2007-12-31",31.35
"252","2008-01-02",30.639999
"253","2008-01-03",30.48
"254","2008-01-04",29.690001
"255","2008-01-07",30.26
"256","2008-01-08",30.139999
"257","2008-01-09",30.190001
"258","2008-01-10",30.34
"259","2008-01-11",30.219999
"260","2008-01-14",30.16
"261","2008-01-15",30.5
"262","2008-01-16",30.540001
"263","2008-01-17",29.459999
"264","2008-01-18",29.559999
"265","2008-01-22",28.6
"266","2008-01-23",28.92
"267","2008-01-24",28.950001
"268","2008-01-25",28.969999
"269","2008-01-28",29.66
"270","2008-01-29",29.75
"271","2008-01-30",29.92
"272","2008-01-31",30
"273","2008-02-01",30.219999
"274","2008-02-04",30.370001
"275","2008-02-05",29.290001
"276","2008-02-06",31.07
"277","2008-02-07",30.34
"278","2008-02-08",30.27
"279","2008-02-11",30.07
"280","2008-02-12",30.719999
"281","2008-02-13",31.34
"282","2008-02-14",31.41
"283","2008-02-15",31.18
"284","2008-02-19",30.719999
"285","2008-02-20",31.01
"286","2008-02-21",30.879999
"287","2008-02-22",31.040001
"288","2008-02-25",31.799999
"289","2008-02-26",31.780001
"290","2008-02-27",31.91
"291","2008-02-28",31.389999
"292","2008-02-29",30.530001
"293","2008-03-03",30.620001
"294","2008-03-04",30.59
"295","2008-03-05",30.790001
"296","2008-03-06",29.870001
"297","2008-03-07",29.93
"298","2008-03-10",29.27
"299","2008-03-11",29.75
"300","2008-03-12",29.99
"301","2008-03-13",30.09
"302","2008-03-14",29.32
"303","2008-03-17",29.370001
"304","2008-03-18",29.83
"305","2008-03-19",29.26
"306","2008-03-20",29.52
"307","2008-03-24",29.450001
"308","2008-03-25",29.799999
"309","2008-03-26",29.57
"310","2008-03-27",29.219999
"311","2008-03-28",28.92
"312","2008-03-31",29.24
"313","2008-04-01",29.629999
"314","2008-04-02",29.790001
"315","2008-04-03",30.02
"316","2008-04-04",30.209999
"317","2008-04-07",30.120001
"318","2008-04-08",30.34
"319","2008-04-09",30
"320","2008-04-10",30.290001
"321","2008-04-11",29.780001
"322","2008-04-14",29.85
"323","2008-04-15",30.07
"324","2008-04-16",30.629999
"325","2008-04-17",31.030001
"326","2008-04-18",31.5
"327","2008-04-21",31.18
"328","2008-04-22",30.9
"329","2008-04-23",31.27
"330","2008-04-24",31.25
"331","2008-04-25",31.969999
"332","2008-04-28",32.060001
"333","2008-04-29",32.02
"334","2008-04-30",31.790001
"335","2008-05-01",32.099998
"336","2008-05-02",32.119999
"337","2008-05-05",32.02
"338","2008-05-06",32.049999
"339","2008-05-07",32.060001
"340","2008-05-08",32.200001
"341","2008-05-09",31.99
"342","2008-05-12",32.349998
"343","2008-05-13",32.66
"344","2008-05-14",32.869999
"345","2008-05-15",33.18
"346","2008-05-16",32.970001
"347","2008-05-19",32.77
"348","2008-05-20",32.5
"349","2008-05-21",32.32
"350","2008-05-22",32.650002
"351","2008-05-23",32.439999
"352","2008-05-27",32.75
"353","2008-05-28",32.799999
"354","2008-05-29",32.860001
"355","2008-05-30",32.93
"356","2008-06-02",32.790001
"357","2008-06-03",32.82
"358","2008-06-04",33.049999
"359","2008-06-05",34.25
"360","2008-06-06",34.009998
"361","2008-06-09",34.07
"362","2008-06-10",33.84
"363","2008-06-11",32.810001
"364","2008-06-12",33.66
"365","2008-06-13",33.849998
"366","2008-06-16",31.49
"367","2008-06-17",32.25
"368","2008-06-18",31.530001
"369","2008-06-19",31.51
"370","2008-06-20",31.190001
"371","2008-06-23",30.98
"372","2008-06-24",30.73
"373","2008-06-25",31.73
"374","2008-06-26",30.459999
"375","2008-06-27",29.690001
"376","2008-06-30",29.700001
"377","2008-07-01",29.1
"378","2008-07-02",28.93
"379","2008-07-03",29.15
"380","2008-07-07",28.610001
"381","2008-07-08",29.16
"382","2008-07-09",28.34
"383","2008-07-10",28.440001
"384","2008-07-11",27.9
"385","2008-07-14",31.76
"386","2008-07-15",30.370001
"387","2008-07-16",31.43
"388","2008-07-17",32.5
"389","2008-07-18",32.450001
"390","2008-07-21",32.880001
"391","2008-07-22",32.389999
"392","2008-07-23",32.669998
"393","2008-07-24",32.98
"394","2008-07-25",32.709999
"395","2008-07-28",32.049999
"396","2008-07-29",32.080002
"397","2008-07-30",32.349998
"398","2008-07-31",32.5
"399","2008-08-01",32.509998
"400","2008-08-04",32.290001
"401","2008-08-05",33.720001
"402","2008-08-06",34.52
"403","2008-08-07",34.290001
"404","2008-08-08",34.860001
"405","2008-08-11",35.049999
"406","2008-08-12",34.549999
"407","2008-08-13",34.18
"408","2008-08-14",33.939999
"409","2008-08-15",33.150002
"410","2008-08-18",33.060001
"411","2008-08-19",32.599998
"412","2008-08-20",32.669998
"413","2008-08-21",32.790001
"414","2008-08-22",33.209999
"415","2008-08-25",32.919998
"416","2008-08-26",32.619999
"417","2008-08-27",32.77
"418","2008-08-28",33.240002
"419","2008-08-29",32.869999
"420","2008-09-02",33.389999
"421","2008-09-03",33.139999
"422","2008-09-04",32.740002
"423","2008-09-05",33.09
"424","2008-09-08",33.709999
"425","2008-09-09",32.970001
"426","2008-09-10",32.779999
"427","2008-09-11",33.5
"428","2008-09-12",34.5
"429","2008-09-15",32.759998
"430","2008-09-16",31.48
"431","2008-09-17",28.870001
"432","2008-09-18",32.73
"433","2008-09-19",31.84
"434","2008-09-22",31.5
"435","2008-09-23",30.790001
"436","2008-09-24",31.219999
"437","2008-09-25",31.51
"438","2008-09-26",31.23
"439","2008-09-29",29.92
"440","2008-09-30",29.98
"441","2008-10-01",29.41
"442","2008-10-02",28.08
"443","2008-10-03",28.35
"444","2008-10-06",27.030001
"445","2008-10-07",25.25
"446","2008-10-08",24.25
"447","2008-10-09",22.98
"448","2008-10-10",22.5
"449","2008-10-13",24.5
"450","2008-10-14",23.82
"451","2008-10-15",21.620001
"452","2008-10-16",21.98
"453","2008-10-17",22.24
"454","2008-10-20",23.85
"455","2008-10-21",22.82
"456","2008-10-22",21.440001
"457","2008-10-23",20.66
"458","2008-10-24",19.860001
"459","2008-10-27",18.43
"460","2008-10-28",19.559999
"461","2008-10-29",20.290001
"462","2008-10-30",23.67
"463","2008-10-31",23.700001
"464","2008-11-03",23.93
"465","2008-11-04",24.5
"466","2008-11-05",24.110001
"467","2008-11-06",23.299999
"468","2008-11-07",23.959999
"469","2008-11-10",24.15
"470","2008-11-11",24.49
"471","2008-11-12",24.49
"472","2008-11-13",25.75
"473","2008-11-14",24.700001
"474","2008-11-17",23.370001
"475","2008-11-18",23.639999
"476","2008-11-19",22.27
"477","2008-11-20",20.549999
"478","2008-11-21",21.129999
"479","2008-11-24",22.84
"480","2008-11-25",23.35
"481","2008-11-26",22.57
"482","2008-11-28",24
"483","2008-12-01",21.879999
"484","2008-12-02",21.98
"485","2008-12-03",22.030001
"486","2008-12-04",21.620001
"487","2008-12-05",22.6
"488","2008-12-08",23.5
"489","2008-12-09",23.74
"490","2008-12-10",23.83
"491","2008-12-11",22.58
"492","2008-12-12",23.83
"493","2008-12-15",23.360001
"494","2008-12-16",23.43
"495","2008-12-17",22.66
"496","2008-12-18",22.75
"497","2008-12-19",23.51
"498","2008-12-22",23.42
"499","2008-12-23",22.719999
"500","2008-12-24",22.969999
"501","2008-12-26",23.110001
"502","2008-12-29",23.219999
"503","2008-12-30",23.780001
"504","2008-12-31",24.790001
"505","2009-01-02",25.07
"506","2009-01-05",25.610001
"507","2009-01-06",25.84
"508","2009-01-07",25.280001
"509","2009-01-08",25.6
"510","2009-01-09",25.23
"511","2009-01-12",24.27
"512","2009-01-13",23.9
"513","2009-01-14",22.85
"514","2009-01-15",24.6
"515","2009-01-16",25.540001
"516","2009-01-20",25.139999
"517","2009-01-21",25.91
"518","2009-01-22",25.83
"519","2009-01-23",25.459999
"520","2009-01-26",25.950001
"521","2009-01-27",26.290001
"522","2009-01-28",26.6
"523","2009-01-29",26.23
"524","2009-01-30",25.860001
"525","2009-02-02",25.27
"526","2009-02-03",25.110001
"527","2009-02-04",24.82
"528","2009-02-05",24.49
"529","2009-02-06",24.440001
"530","2009-02-09",24.540001
"531","2009-02-10",23.58
"532","2009-02-11",23.790001
"533","2009-02-12",24.59
"534","2009-02-13",24.1
"535","2009-02-17",23.629999
"536","2009-02-18",23.76
"537","2009-02-19",23.84
"538","2009-02-20",23.809999
"539","2009-02-23",22.77
"540","2009-02-24",22.73
"541","2009-02-25",22.709999
"542","2009-02-26",21.84
"543","2009-02-27",19.9
"544","2009-03-02",18.74
"545","2009-03-03",18.99
"546","2009-03-04",18.639999
"547","2009-03-05",17.309999
"548","2009-03-06",16.469999
"549","2009-03-09",16.1
"550","2009-03-10",15.95
"551","2009-03-11",15.85
"552","2009-03-12",16.719999
"553","2009-03-13",17.190001
"554","2009-03-16",17.15
"555","2009-03-17",17.15
"556","2009-03-18",17.52
"557","2009-03-19",17.549999
"558","2009-03-20",16.969999
"559","2009-03-23",17.57
"560","2009-03-24",17.33
"561","2009-03-25",17.450001
"562","2009-03-26",17.6
"563","2009-03-27",17.540001
"564","2009-03-30",16.82
"565","2009-03-31",17.15
"566","2009-04-01",16.879999
"567","2009-04-02",18.01
"568","2009-04-03",18.18
"569","2009-04-06",18.709999
"570","2009-04-07",18.65
"571","2009-04-08",18.709999
"572","2009-04-09",19.440001
"573","2009-04-13",19.809999
"574","2009-04-14",19.77
"575","2009-04-15",19.6
"576","2009-04-16",19.780001
"577","2009-04-17",20.43
"578","2009-04-20",19.49
"579","2009-04-21",19.91
"580","2009-04-22",19.59
"581","2009-04-23",19.5
"582","2009-04-24",19.51
"583","2009-04-27",19.68
"584","2009-04-28",19.530001
"585","2009-04-29",20.709999
"586","2009-04-30",21
"587","2009-05-01",22.68
"588","2009-05-04",22.76
"589","2009-05-05",23.049999
"590","2009-05-06",23.16
"591","2009-05-07",22.870001
"592","2009-05-08",23.77
"593","2009-05-11",23.42
"594","2009-05-12",22.99
"595","2009-05-13",22.120001
"596","2009-05-14",22.59
"597","2009-05-15",22.17
"598","2009-05-18",22.67
"599","2009-05-19",22.27
"600","2009-05-20",22.07
"601","2009-05-21",21.530001
"602","2009-05-22",21.540001
"603","2009-05-26",22.32
"604","2009-05-27",21.5
"605","2009-05-28",22.24
"606","2009-05-29",22.790001
"607","2009-06-01",23.610001
"608","2009-06-02",23.200001
"609","2009-06-03",22.780001
"610","2009-06-04",22.700001
"611","2009-06-05",23
"612","2009-06-08",22.48
"613","2009-06-09",22.66
"614","2009-06-10",22.639999
"615","2009-06-11",23.290001
"616","2009-06-12",23.49
"617","2009-06-15",22.82
"618","2009-06-16",22.450001
"619","2009-06-17",23.040001
"620","2009-06-18",23.440001
"621","2009-06-19",23.49
"622","2009-06-22",22.809999
"623","2009-06-23",22.57
"624","2009-06-24",23.190001
"625","2009-06-25",24.139999
"626","2009-06-26",23.93
"627","2009-06-29",24.290001
"628","2009-06-30",24.41
"629","2009-07-01",24.27
"630","2009-07-02",23.690001
"631","2009-07-06",23.940001
"632","2009-07-07",23.41
"633","2009-07-08",23.85
"634","2009-07-09",23.700001
"635","2009-07-10",23.99
"636","2009-07-13",24.58
"637","2009-07-14",25.02
"638","2009-07-15",25.68
"639","2009-07-16",25.940001
"640","2009-07-17",26.200001
"641","2009-07-20",26.4
"642","2009-07-21",26.389999
"643","2009-07-22",26.299999
"644","2009-07-23",26.51
"645","2009-07-24",26.49
"646","2009-07-27",26.51
"647","2009-07-28",26.59
"648","2009-07-29",26.379999
"649","2009-07-30",26.27
"650","2009-07-31",26.6
"651","2009-08-03",25.34
"652","2009-08-04",24.84
"653","2009-08-05",24.99
"654","2009-08-06",24.459999
"655","2009-08-07",25.01
"656","2009-08-10",25.1
"657","2009-08-11",24.92
"658","2009-08-12",25.459999
"659","2009-08-13",25.549999
"660","2009-08-14",25.24
"661","2009-08-17",25.16
"662","2009-08-18",25.139999
"663","2009-08-19",25.18
"664","2009-08-20",25.18
"665","2009-08-21",26.02
"666","2009-08-24",25.9
"667","2009-08-25",25.709999
"668","2009-08-26",25.84
"669","2009-08-27",25.98
"670","2009-08-28",25.73
"671","2009-08-31",25.610001
"672","2009-09-01",25.51
"673","2009-09-02",25.43
"674","2009-09-03",25.690001
"675","2009-09-04",25.959999
"676","2009-09-08",26.33
"677","2009-09-09",26.540001
"678","2009-09-10",26.559999
"679","2009-09-11",26.389999
"680","2009-09-14",26.690001
"681","2009-09-15",26.719999
"682","2009-09-16",27.1
"683","2009-09-17",27.049999
"684","2009-09-18",27.299999
"685","2009-09-21",26.83
"686","2009-09-22",26.91
"687","2009-09-23",26.790001
"688","2009-09-24",26.57
"689","2009-09-25",26.309999
"690","2009-09-28",26.940001
"691","2009-09-29",26.75
"692","2009-09-30",26.57
"693","2009-10-01",25.809999
"694","2009-10-02",25.77
"695","2009-10-05",25.799999
"696","2009-10-06",26.18
"697","2009-10-07",26.309999
"698","2009-10-08",26.780001
"699","2009-10-09",26.969999
"700","2009-10-12",26.620001
"701","2009-10-13",26.68
"702","2009-10-14",27
"703","2009-10-15",27.58
"704","2009-10-16",27.639999
"705","2009-10-19",27.92
"706","2009-10-20",27.9
"707","2009-10-21",27.77
"708","2009-10-22",27.709999
"709","2009-10-23",26.799999
"710","2009-10-26",26.700001
"711","2009-10-27",26.870001
"712","2009-10-28",26.290001
"713","2009-10-29",26.35
"714","2009-10-30",25.91
"715","2009-11-02",26.129999
"716","2009-11-03",26.07
"717","2009-11-04",26.41
"718","2009-11-05",26.91
"719","2009-11-06",26.66
"720","2009-11-09",27.48
"721","2009-11-10",27.469999
"722","2009-11-11",27.58
"723","2009-11-12",27.049999
"724","2009-11-13",27.52
"725","2009-11-16",27.969999
"726","2009-11-17",28.34
"727","2009-11-18",28.09
"728","2009-11-19",27.52
"729","2009-11-20",27.4
"730","2009-11-23",27.860001
"731","2009-11-24",28.23
"732","2009-11-25",28.379999
"733","2009-11-27",28.030001
"734","2009-11-30",28.200001
"735","2009-12-01",28.57
"736","2009-12-02",28.65
"737","2009-12-03",28.469999
"738","2009-12-04",28.780001
"739","2009-12-07",29.110001
"740","2009-12-08",28.92
"741","2009-12-09",28.83
"742","2009-12-10",29.290001
"743","2009-12-11",29.57
"744","2009-12-14",29.51
"745","2009-12-15",29.110001
"746","2009-12-16",28.799999
"747","2009-12-17",27.969999
"748","2009-12-18",27.83
"749","2009-12-21",28.09
"750","2009-12-22",28.08
"751","2009-12-23",28.440001
"752","2009-12-24",28.5
"753","2009-12-28",28.540001
"754","2009-12-29",28.65
"755","2009-12-30",28.540001
"756","2009-12-31",28.309999
"757","2010-01-04",28.68
"758","2010-01-05",28.719999
"759","2010-01-06",28.940001
"760","2010-01-07",28.889999
"761","2010-01-08",28.93
"762","2010-01-11",28.92
"763","2010-01-12",28.879999
"764","2010-01-13",29.280001
"765","2010-01-14",29.219999
"766","2010-01-15",28.379999
"767","2010-01-19",28.59
"768","2010-01-20",28.309999
"769","2010-01-21",28.200001
"770","2010-01-22",27.58
"771","2010-01-25",27.43
"772","2010-01-26",26.950001
"773","2010-01-27",27.040001
"774","2010-01-28",26.9
"775","2010-01-29",26.790001
"776","2010-02-01",27
"777","2010-02-02",27.02
"778","2010-02-03",26.75
"779","2010-02-04",25.92
"780","2010-02-05",25.68
"781","2010-02-08",25.620001
"782","2010-02-09",25.870001
"783","2010-02-10",25.889999
"784","2010-02-11",26.219999
"785","2010-02-12",26.030001
"786","2010-02-16",27.02
"787","2010-02-17",27.42
"788","2010-02-18",27.629999
"789","2010-02-19",28.08
"790","2010-02-22",28
"791","2010-02-23",27.66
"792","2010-02-24",28.059999
"793","2010-02-25",28.139999
"794","2010-02-26",28.139999
"795","2010-03-01",28.889999
"796","2010-03-02",29.309999
"797","2010-03-03",29.23
"798","2010-03-04",29.07
"799","2010-03-05",29.51
"800","2010-03-08",29.24
"801","2010-03-09",29
"802","2010-03-10",28.719999
"803","2010-03-11",28.799999
"804","2010-03-12",28.709999
"805","2010-03-15",29.040001
"806","2010-03-16",28.84
"807","2010-03-17",28.84
"808","2010-03-18",28.85
"809","2010-03-19",28.549999
"810","2010-03-22",28.549999
"811","2010-03-23",28.879999
"812","2010-03-24",28.84
"813","2010-03-25",28.76
"814","2010-03-26",28.969999
"815","2010-03-29",29.219999
"816","2010-03-30",29.129999
"817","2010-03-31",29.02
"818","2010-04-01",29.18
"819","2010-04-05",29.389999
"820","2010-04-06",29.75
"821","2010-04-07",29.68
"822","2010-04-08",29.790001
"823","2010-04-09",29.950001
"824","2010-04-12",29.99
"825","2010-04-13",29.940001
"826","2010-04-14",30.120001
"827","2010-04-15",30.690001
"828","2010-04-16",30.379999
"829","2010-04-19",30.290001
"830","2010-04-20",30.49
"831","2010-04-21",30.440001
"832","2010-04-22",30.280001
"833","2010-04-23",30.27
"834","2010-04-26",30.59
"835","2010-04-27",29.620001
"836","2010-04-28",29.799999
"837","2010-04-29",30.17
"838","2010-04-30",31.030001
"839","2010-05-03",31.58
"840","2010-05-04",30.139999
"841","2010-05-05",29.950001
"842","2010-05-06",29.08
"843","2010-05-07",28.950001
"844","2010-05-10",30
"845","2010-05-11",29.99
"846","2010-05-12",30.360001
"847","2010-05-13",30.1
"848","2010-05-14",29.58
"849","2010-05-17",29.790001
"850","2010-05-18",29.75
"851","2010-05-19",29.41
"852","2010-05-20",28.25
"853","2010-05-21",28.65
"854","2010-05-24",28.27
"855","2010-05-25",28.459999
"856","2010-05-26",28.32
"857","2010-05-27",29.25
"858","2010-05-28",29.120001
"859","2010-06-01",29.049999
"860","2010-06-02",29.68
"861","2010-06-03",29.959999
"862","2010-06-04",28.51
"863","2010-06-07",28.07
"864","2010-06-08",28.940001
"865","2010-06-09",29.6
"866","2010-06-10",30.65
"867","2010-06-11",30.67
"868","2010-06-14",30.84
"869","2010-06-15",31.290001
"870","2010-06-16",31.299999
"871","2010-06-17",31.540001
"872","2010-06-18",31.52
"873","2010-06-21",31.290001
"874","2010-06-22",30.6
"875","2010-06-23",30.629999
"876","2010-06-24",30.34
"877","2010-06-25",30.969999
"878","2010-06-28",30.889999
"879","2010-06-29",29.559999
"880","2010-06-30",29.73
"881","2010-07-01",29.530001
"882","2010-07-02",29.26
"883","2010-07-06",29.440001
"884","2010-07-07",30.120001
"885","2010-07-08",30.530001
"886","2010-07-09",30.6
"887","2010-07-12",30.59
"888","2010-07-13",30.889999
"889","2010-07-14",30.440001
"890","2010-07-15",30.74
"891","2010-07-16",29.98
"892","2010-07-19",30.120001
"893","2010-07-20",30.450001
"894","2010-07-21",31.1
"895","2010-07-22",31.75
"896","2010-07-23",32.060001
"897","2010-07-26",32.650002
"898","2010-07-27",32.25
"899","2010-07-28",32.119999
"900","2010-07-29",31.98
"901","2010-07-30",31.860001
"902","2010-08-02",32.470001
"903","2010-08-03",32.310001
"904","2010-08-04",32.389999
"905","2010-08-05",31.84
"906","2010-08-06",31.639999
"907","2010-08-09",31.77
"908","2010-08-10",31.280001
"909","2010-08-11",29.940001
"910","2010-08-12",29.43
"911","2010-08-13",29.4
"912","2010-08-16",29.66
"913","2010-08-17",30.16
"914","2010-08-18",30
"915","2010-08-19",30.110001
"916","2010-08-20",30.51
"917","2010-08-23",30.059999
"918","2010-08-24",29.950001
"919","2010-08-25",29.77
"920","2010-08-26",29.639999
"921","2010-08-27",30.25
"922","2010-08-30",29.82
"923","2010-08-31",29.43
"924","2010-09-01",30.27
"925","2010-09-02",30.780001
"926","2010-09-03",31.139999
"927","2010-09-07",30.41
"928","2010-09-08",30.09
"929","2010-09-09",30.43
"930","2010-09-10",30.6
"931","2010-09-13",30.709999
"932","2010-09-14",30.790001
"933","2010-09-15",30.84
"934","2010-09-16",30.950001
"935","2010-09-17",31.209999
"936","2010-09-20",31.6
"937","2010-09-21",31.66
"938","2010-09-22",31.219999
"939","2010-09-23",30.360001
"940","2010-09-24",30.530001
"941","2010-09-27",29.889999
"942","2010-09-28",30.16
"943","2010-09-29",30.43
"944","2010-09-30",30.49
"945","2010-10-01",30.559999
"946","2010-10-04",30.190001
"947","2010-10-05",31.049999
"948","2010-10-06",31.200001
"949","2010-10-07",31.1
"950","2010-10-08",31.219999
"951","2010-10-11",31.24
"952","2010-10-12",31.15
"953","2010-10-13",31.870001
"954","2010-10-14",31.049999
"955","2010-10-15",30.74
"956","2010-10-18",30.299999
"957","2010-10-19",30.08
"958","2010-10-20",30.32
"959","2010-10-21",30.799999
"960","2010-10-22",30.709999
"961","2010-10-25",30.82
"962","2010-10-26",30.65
"963","2010-10-27",30.08
"964","2010-10-28",30.440001
"965","2010-10-29",29.809999
