"","date","AES"
"358","2008-06-04",19.68
"359","2008-06-05",19.889999
"360","2008-06-06",19.34
"361","2008-06-09",19.870001
"362","2008-06-10",19.629999
"363","2008-06-11",19.35
"364","2008-06-12",19.360001
"365","2008-06-13",20.120001
"366","2008-06-16",20.120001
"367","2008-06-17",20.34
"368","2008-06-18",19.98
"369","2008-06-19",20.24
"370","2008-06-20",19.559999
"371","2008-06-23",19.559999
"372","2008-06-24",19.16
"373","2008-06-25",19.040001
"374","2008-06-26",18.6
"375","2008-06-27",18.799999
"376","2008-06-30",19.209999
"377","2008-07-01",19.27
"378","2008-07-02",18.77
"379","2008-07-03",18.77
"380","2008-07-07",18.120001
"381","2008-07-08",18.049999
"382","2008-07-09",17.780001
"383","2008-07-10",17.459999
"384","2008-07-11",17.59
"385","2008-07-14",17.35
"386","2008-07-15",16.67
"387","2008-07-16",16.120001
"388","2008-07-17",16.24
"389","2008-07-18",16.77
"390","2008-07-21",17.110001
"391","2008-07-22",17.059999
"392","2008-07-23",16.77
"393","2008-07-24",16.139999
"394","2008-07-25",16.16
"395","2008-07-28",16.42
"396","2008-07-29",16.6
"397","2008-07-30",17.040001
"398","2008-07-31",16.139999
"399","2008-08-01",15.53
"400","2008-08-04",14.96
"401","2008-08-05",15.92
"402","2008-08-06",15.98
"403","2008-08-07",16.049999
"404","2008-08-08",15.72
"405","2008-08-11",15.89
"406","2008-08-12",15.8
"407","2008-08-13",15.64
"408","2008-08-14",15.15
"409","2008-08-15",15.32
"410","2008-08-18",15.17
"411","2008-08-19",15.16
"412","2008-08-20",15.31
"413","2008-08-21",15.43
"414","2008-08-22",15.77
"415","2008-08-25",15.35
"416","2008-08-26",15.41
"417","2008-08-27",15.43
"418","2008-08-28",15.49
"419","2008-08-29",15.26
"420","2008-09-02",14.77
"421","2008-09-03",14.75
"422","2008-09-04",14.47
"423","2008-09-05",14.62
"424","2008-09-08",14.95
"425","2008-09-09",13.18
"426","2008-09-10",13.86
"427","2008-09-11",13.55
"428","2008-09-12",14.22
"429","2008-09-15",12.89
"430","2008-09-16",12.43
"431","2008-09-17",11.23
"432","2008-09-18",12.02
"433","2008-09-19",13.21
"434","2008-09-22",12.81
"435","2008-09-23",12.82
"436","2008-09-24",12.54
"437","2008-09-25",13.07
"438","2008-09-26",12.58
"439","2008-09-29",11.4
"440","2008-09-30",11.69
"441","2008-10-01",11.28
"442","2008-10-02",10.45
"443","2008-10-03",9.92
"444","2008-10-06",8.83
"445","2008-10-07",9.16
"446","2008-10-08",9.09
"447","2008-10-09",8.63
"448","2008-10-10",7.63
"449","2008-10-13",9.47
"450","2008-10-14",8.93
"451","2008-10-15",8.11
"452","2008-10-16",7.74
"453","2008-10-17",8.16
"454","2008-10-20",9.89
"455","2008-10-21",9.86
"456","2008-10-22",8.31
"457","2008-10-23",8.42
"458","2008-10-24",7.86
"459","2008-10-27",7.09
"460","2008-10-28",7.85
"461","2008-10-29",7.59
"462","2008-10-30",8.1
"463","2008-10-31",7.97
"464","2008-11-03",7.92
"465","2008-11-04",7.78
"466","2008-11-05",7.24
"467","2008-11-06",6.61
"468","2008-11-07",8.48
"469","2008-11-10",7.69
"470","2008-11-11",7.18
"471","2008-11-12",7.35
"472","2008-11-13",8.26
"473","2008-11-14",8.28
"474","2008-11-17",8.2
"475","2008-11-18",8.04
"476","2008-11-19",7.55
"477","2008-11-20",6.89
"478","2008-11-21",7.26
"479","2008-11-24",7.21
"480","2008-11-25",7.49
"481","2008-11-26",7.58
"482","2008-11-28",7.69
"483","2008-12-01",6.91
"484","2008-12-02",7.82
"485","2008-12-03",7.18
"486","2008-12-04",6.91
"487","2008-12-05",6.4
"488","2008-12-08",7.06
"489","2008-12-09",7.17
"490","2008-12-10",7.03
"491","2008-12-11",7.12
"492","2008-12-12",7.27
"493","2008-12-15",7
"494","2008-12-16",7.99
"495","2008-12-17",7.53
"496","2008-12-18",8.05
"497","2008-12-19",7.88
"498","2008-12-22",7.8
"499","2008-12-23",7.59
"500","2008-12-24",7.62
"501","2008-12-26",7.77
"502","2008-12-29",7.85
"503","2008-12-30",8.11
"504","2008-12-31",8.24
"505","2009-01-02",8.64
"506","2009-01-05",9.13
"507","2009-01-06",9.39
"508","2009-01-07",9.03
"509","2009-01-08",9.27
"510","2009-01-09",9.28
"511","2009-01-12",8.86
"512","2009-01-13",8.49
"513","2009-01-14",8.15
"514","2009-01-15",7.94
"515","2009-01-16",8.56
"516","2009-01-20",8.05
"517","2009-01-21",8.25
"518","2009-01-22",8.15
"519","2009-01-23",8.27
"520","2009-01-26",8.47
"521","2009-01-27",8.67
"522","2009-01-28",8.67
"523","2009-01-29",8.34
"524","2009-01-30",7.91
"525","2009-02-02",7.98
"526","2009-02-03",8.13
"527","2009-02-04",8.3
"528","2009-02-05",8.24
"529","2009-02-06",8.58
"530","2009-02-09",8.26
"531","2009-02-10",8.06
"532","2009-02-11",7.9
"533","2009-02-12",7.91
"534","2009-02-13",7.74
"535","2009-02-17",7.18
"536","2009-02-18",7.09
"537","2009-02-19",7.3
"538","2009-02-20",6.71
"539","2009-02-23",6.38
"540","2009-02-24",6.82
"541","2009-02-25",6.5
"542","2009-02-26",6.96
"543","2009-02-27",6.3
"544","2009-03-02",5.6
"545","2009-03-03",5.32
"546","2009-03-04",5.52
"547","2009-03-05",5
"548","2009-03-06",5.11
"549","2009-03-09",4.91
"550","2009-03-10",5.31
"551","2009-03-11",5.59
"552","2009-03-12",6.05
"553","2009-03-13",6.14
"554","2009-03-16",6.57
"555","2009-03-17",6.41
"556","2009-03-18",6.79
"557","2009-03-19",6.6
"558","2009-03-20",6.42
"559","2009-03-23",6.79
"560","2009-03-24",6.5
"561","2009-03-25",6.13
"562","2009-03-26",6.25
"563","2009-03-27",6.16
"564","2009-03-30",5.65
"565","2009-03-31",5.81
"566","2009-04-01",5.92
"567","2009-04-02",6.26
"568","2009-04-03",6.27
"569","2009-04-06",6.28
"570","2009-04-07",6.12
"571","2009-04-08",6.45
"572","2009-04-09",6.76
"573","2009-04-13",6.51
"574","2009-04-14",6.52
"575","2009-04-15",6.55
"576","2009-04-16",6.75
"577","2009-04-17",6.95
"578","2009-04-20",6.56
"579","2009-04-21",6.85
"580","2009-04-22",6.7
"581","2009-04-23",6.69
"582","2009-04-24",6.92
"583","2009-04-27",6.55
"584","2009-04-28",6.58
"585","2009-04-29",6.77
"586","2009-04-30",7.07
"587","2009-05-01",7.73
"588","2009-05-04",8.11
"589","2009-05-05",8.22
"590","2009-05-06",8.23
"591","2009-05-07",8.14
"592","2009-05-08",9.62
"593","2009-05-11",9.02
"594","2009-05-12",8.99
"595","2009-05-13",8.37
"596","2009-05-14",9.15
"597","2009-05-15",8.55
"598","2009-05-18",9.02
"599","2009-05-19",9.55
"600","2009-05-20",8.86
"601","2009-05-21",8.68
"602","2009-05-22",8.62
"603","2009-05-26",8.99
"604","2009-05-27",8.87
"605","2009-05-28",9.51
"606","2009-05-29",9.99
"607","2009-06-01",10.68
"608","2009-06-02",10.52
"609","2009-06-03",10.03
"610","2009-06-04",10.43
"611","2009-06-05",10.31
"612","2009-06-08",10.24
"613","2009-06-09",10.07
"614","2009-06-10",10.12
"615","2009-06-11",10.42
"616","2009-06-12",10.69
"617","2009-06-15",10.08
"618","2009-06-16",9.98
"619","2009-06-17",9.69
"620","2009-06-18",9.61
"621","2009-06-19",9.75
"622","2009-06-22",9.16
"623","2009-06-23",9.63
"624","2009-06-24",10.58
"625","2009-06-25",11.12
"626","2009-06-26",10.87
"627","2009-06-29",11.46
"628","2009-06-30",11.61
"629","2009-07-01",11.76
"630","2009-07-02",11.29
"631","2009-07-06",11.12
"632","2009-07-07",10.9
"633","2009-07-08",11.01
"634","2009-07-09",11.16
"635","2009-07-10",11.18
"636","2009-07-13",11.46
"637","2009-07-14",11.59
"638","2009-07-15",12.11
"639","2009-07-16",12.09
"640","2009-07-17",11.93
"641","2009-07-20",12.31
"642","2009-07-21",12.25
"643","2009-07-22",12.05
"644","2009-07-23",12.51
"645","2009-07-24",13.06
"646","2009-07-27",12.98
"647","2009-07-28",12.47
"648","2009-07-29",12.21
"649","2009-07-30",12.84
"650","2009-07-31",12.79
"651","2009-08-03",13.2
"652","2009-08-04",13.14
"653","2009-08-05",13.09
"654","2009-08-06",13.14
"655","2009-08-07",13.88
"656","2009-08-10",13.98
"657","2009-08-11",13.43
"658","2009-08-12",13.88
"659","2009-08-13",13.92
"660","2009-08-14",13.79
"661","2009-08-17",13.42
"662","2009-08-18",13.71
"663","2009-08-19",13.72
"664","2009-08-20",13.93
"665","2009-08-21",14.26
"666","2009-08-24",14.42
"667","2009-08-25",14.01
"668","2009-08-26",14.23
"669","2009-08-27",13.91
"670","2009-08-28",13.92
"671","2009-08-31",13.67
"672","2009-09-01",13.25
"673","2009-09-02",13.19
"674","2009-09-03",13.28
"675","2009-09-04",13.5
"676","2009-09-08",13.79
"677","2009-09-09",14.1
"678","2009-09-10",14.14
"679","2009-09-11",14.15
"680","2009-09-14",14.79
"681","2009-09-15",14.72
"682","2009-09-16",14.99
"683","2009-09-17",14.35
"684","2009-09-18",14.39
"685","2009-09-21",14.63
"686","2009-09-22",15.18
"687","2009-09-23",14.92
"688","2009-09-24",14.6
"689","2009-09-25",14.32
"690","2009-09-28",14.9
"691","2009-09-29",15.24
"692","2009-09-30",14.82
"693","2009-10-01",13.83
"694","2009-10-02",13.78
"695","2009-10-05",14.7
"696","2009-10-06",14.78
"697","2009-10-07",14.83
"698","2009-10-08",14.83
"699","2009-10-09",14.81
"700","2009-10-12",14.85
"701","2009-10-13",14.78
"702","2009-10-14",15
"703","2009-10-15",14.97
"704","2009-10-16",14.78
"705","2009-10-19",15.16
"706","2009-10-20",14.83
"707","2009-10-21",15.11
"708","2009-10-22",14.96
"709","2009-10-23",14.22
"710","2009-10-26",13.83
"711","2009-10-27",13.74
"712","2009-10-28",12.81
"713","2009-10-29",13.54
"714","2009-10-30",13.07
"715","2009-11-02",13.21
"716","2009-11-03",13.31
"717","2009-11-04",13.3
"718","2009-11-05",13.86
"719","2009-11-06",14.03
"720","2009-11-09",13.92
"721","2009-11-10",13.81
"722","2009-11-11",13.59
"723","2009-11-12",13.06
"724","2009-11-13",13.39
"725","2009-11-16",13.66
"726","2009-11-17",13.3
"727","2009-11-18",13.29
"728","2009-11-19",12.85
"729","2009-11-20",12.65
"730","2009-11-23",12.84
"731","2009-11-24",12.65
"732","2009-11-25",13.2
"733","2009-11-27",12.78
"734","2009-11-30",12.74
"735","2009-12-01",13.14
"736","2009-12-02",13.06
"737","2009-12-03",13
"738","2009-12-04",13.36
"739","2009-12-07",13.29
"740","2009-12-08",12.87
"741","2009-12-09",12.73
"742","2009-12-10",12.74
"743","2009-12-11",13.08
"744","2009-12-14",13.46
"745","2009-12-15",13.67
"746","2009-12-16",14
"747","2009-12-17",13.77
"748","2009-12-18",13.76
"749","2009-12-21",13.84
"750","2009-12-22",13.66
"751","2009-12-23",13.9
"752","2009-12-24",13.89
"753","2009-12-28",13.94
"754","2009-12-29",13.68
"755","2009-12-30",13.67
"756","2009-12-31",13.31
"757","2010-01-04",13.67
"758","2010-01-05",13.53
"759","2010-01-06",13.39
"760","2010-01-07",13.4
"761","2010-01-08",13.78
"762","2010-01-11",13.87
"763","2010-01-12",13.71
"764","2010-01-13",14.08
"765","2010-01-14",14.09
"766","2010-01-15",14.04
"767","2010-01-19",14.13
"768","2010-01-20",13.71
"769","2010-01-21",13.37
"770","2010-01-22",13.02
"771","2010-01-25",13.41
"772","2010-01-26",13.07
"773","2010-01-27",12.88
"774","2010-01-28",12.68
"775","2010-01-29",12.63
"776","2010-02-01",12.89
"777","2010-02-02",13.12
"778","2010-02-03",12.9
"779","2010-02-04",11.84
"780","2010-02-05",11.73
"781","2010-02-08",11.75
"782","2010-02-09",12.13
"783","2010-02-10",11.94
"784","2010-02-11",11.95
"785","2010-02-12",11.77
"786","2010-02-16",11.85
"787","2010-02-17",12.03
"788","2010-02-18",12.03
"789","2010-02-19",12.18
"790","2010-02-22",12
"791","2010-02-23",11.77
"792","2010-02-24",11.8
"793","2010-02-25",11.7
"794","2010-02-26",11.69
"795","2010-03-01",11.17
"796","2010-03-02",11.24
"797","2010-03-03",11.52
"798","2010-03-04",11.32
"799","2010-03-05",11.58
"800","2010-03-08",11.49
"801","2010-03-09",11.4
"802","2010-03-10",11.26
"803","2010-03-11",11.6
"804","2010-03-12",11.66
"805","2010-03-15",11.57
"806","2010-03-16",11.88
"807","2010-03-17",11.76
"808","2010-03-18",11.56
"809","2010-03-19",11.46
"810","2010-03-22",11.27
"811","2010-03-23",11.23
"812","2010-03-24",11.02
"813","2010-03-25",10.76
"814","2010-03-26",10.86
"815","2010-03-29",11.24
"816","2010-03-30",11.07
"817","2010-03-31",11
"818","2010-04-01",11.3
"819","2010-04-05",11.6
"820","2010-04-06",11.81
"821","2010-04-07",11.4
"822","2010-04-08",11.28
"823","2010-04-09",11.28
"824","2010-04-12",11.28
"825","2010-04-13",11.26
"826","2010-04-14",11.63
"827","2010-04-15",11.77
"828","2010-04-16",11.56
"829","2010-04-19",11.56
"830","2010-04-20",11.94
"831","2010-04-21",12.27
"832","2010-04-22",12.34
"833","2010-04-23",12.37
"834","2010-04-26",12.15
"835","2010-04-27",11.65
"836","2010-04-28",11.68
"837","2010-04-29",11.7
"838","2010-04-30",11.54
"839","2010-05-03",12.06
"840","2010-05-04",11.61
"841","2010-05-05",11.09
"842","2010-05-06",10.71
"843","2010-05-07",9.89
"844","2010-05-10",10.65
"845","2010-05-11",10.79
"846","2010-05-12",11.11
"847","2010-05-13",10.9
"848","2010-05-14",10.66
"849","2010-05-17",10.36
"850","2010-05-18",10
"851","2010-05-19",9.82
"852","2010-05-20",9.22
"853","2010-05-21",9.62
"854","2010-05-24",9.35
"855","2010-05-25",9.63
"856","2010-05-26",9.92
"857","2010-05-27",10.23
"858","2010-05-28",10.27
"859","2010-06-01",9.47
"860","2010-06-02",9.85
"861","2010-06-03",9.99
"862","2010-06-04",9.6
"863","2010-06-07",9.61
"864","2010-06-08",9.7
"865","2010-06-09",9.8
"866","2010-06-10",10.36
"867","2010-06-11",10.38
"868","2010-06-14",10.38
"869","2010-06-15",10.75
"870","2010-06-16",10.65
"871","2010-06-17",10.6
"872","2010-06-18",10.51
"873","2010-06-21",10.54
"874","2010-06-22",10.17
"875","2010-06-23",10.02
"876","2010-06-24",9.68
"877","2010-06-25",9.86
"878","2010-06-28",9.77
"879","2010-06-29",9.25
"880","2010-06-30",9.24
"881","2010-07-01",9.09
"882","2010-07-02",9.12
"883","2010-07-06",8.9
"884","2010-07-07",9.86
"885","2010-07-08",9.79
"886","2010-07-09",10.23
"887","2010-07-12",10.25
"888","2010-07-13",10.23
"889","2010-07-14",10.21
"890","2010-07-15",10.2
"891","2010-07-16",9.98
"892","2010-07-19",10.07
"893","2010-07-20",10.25
"894","2010-07-21",10.03
"895","2010-07-22",10.39
"896","2010-07-23",10.46
"897","2010-07-26",10.47
"898","2010-07-27",10.71
"899","2010-07-28",10.55
"900","2010-07-29",10.34
"901","2010-07-30",10.31
"902","2010-08-02",10.76
"903","2010-08-03",10.45
"904","2010-08-04",10.54
"905","2010-08-05",10.67
"906","2010-08-06",10.65
"907","2010-08-09",11.07
"908","2010-08-10",11.16
"909","2010-08-11",10.61
"910","2010-08-12",10.59
"911","2010-08-13",10.62
"912","2010-08-16",10.66
"913","2010-08-17",10.93
"914","2010-08-18",10.9
"915","2010-08-19",10.58
"916","2010-08-20",10.4
"917","2010-08-23",10.46
"918","2010-08-24",10.27
"919","2010-08-25",10.43
"920","2010-08-26",10.4
"921","2010-08-27",10.6
"922","2010-08-30",10.4
"923","2010-08-31",10.24
"924","2010-09-01",10.66
"925","2010-09-02",10.93
"926","2010-09-03",11.14
"927","2010-09-07",11
"928","2010-09-08",11.02
"929","2010-09-09",11.11
"930","2010-09-10",11.05
"931","2010-09-13",11.16
"932","2010-09-14",11.19
"933","2010-09-15",10.98
"934","2010-09-16",10.9
"935","2010-09-17",10.88
"936","2010-09-20",11.38
"937","2010-09-21",11.38
"938","2010-09-22",11.25
"939","2010-09-23",11.09
"940","2010-09-24",11.35
"941","2010-09-27",11.39
"942","2010-09-28",11.48
"943","2010-09-29",11.39
"944","2010-09-30",11.35
"945","2010-10-01",11.54
"946","2010-10-04",11.37
"947","2010-10-05",11.68
"948","2010-10-06",11.75
"949","2010-10-07",11.8
"950","2010-10-08",11.97
"951","2010-10-11",12.22
"952","2010-10-12",12.3
"953","2010-10-13",12.52
"954","2010-10-14",12.28
"955","2010-10-15",12.32
"956","2010-10-18",12.46
"957","2010-10-19",12.18
"958","2010-10-20",12.25
"959","2010-10-21",12.18
"960","2010-10-22",12.31
"961","2010-10-25",12.32
"962","2010-10-26",12.11
"963","2010-10-27",11.87
"964","2010-10-28",11.96
"965","2010-10-29",11.94
"966","2010-11-01",11.83
"967","2010-11-02",11.96
"968","2010-11-03",11.9
"969","2010-11-04",11.95
"970","2010-11-05",11.76
"971","2010-11-08",11.76
"972","2010-11-09",11.68
"973","2010-11-10",11.7
"974","2010-11-11",11.7
"975","2010-11-12",11.46
"976","2010-11-15",11.56
"977","2010-11-16",11.47
"978","2010-11-17",11.51
"979","2010-11-18",11.47
"980","2010-11-19",11.25
"981","2010-11-22",11.27
"982","2010-11-23",10.89
"983","2010-11-24",10.9
"984","2010-11-26",10.93
"985","2010-11-29",10.86
"986","2010-11-30",10.81
"987","2010-12-01",10.92
