"","date","TMDI"
"93","2010-05-18",8.4
"94","2010-05-19",8.7
"95","2010-05-20",7.2
"96","2010-05-21",7.5
"97","2010-05-24",7.5
"98","2010-05-25",7.5
"99","2010-05-26",7.5
"100","2010-05-27",8.7
"101","2010-05-28",8.7
"102","2010-06-01",7.5
"103","2010-06-02",10.2
"104","2010-06-03",10.5
"105","2010-06-04",10.2
"106","2010-06-07",10.2
"107","2010-06-08",9.9
"108","2010-06-09",8.1
"109","2010-06-10",9.6
"110","2010-06-11",9
"111","2010-06-14",9
"112","2010-06-15",9.6
"113","2010-06-16",9.6
"114","2010-06-17",9.3
"115","2010-06-18",9.9
"116","2010-06-21",9.6
"117","2010-06-22",9.6
"118","2010-06-23",8.7
"119","2010-06-24",8.7
"120","2010-06-25",8.7
"121","2010-06-28",8.7
"122","2010-06-29",9
"123","2010-06-30",9
"124","2010-07-01",9
"125","2010-07-02",9
"126","2010-07-06",8.7
"127","2010-07-07",8.4
"128","2010-07-08",8.4
"129","2010-07-09",8.4
"130","2010-07-12",9
"131","2010-07-13",9
"132","2010-07-14",9.3
"133","2010-07-15",9
"134","2010-07-16",9
"135","2010-07-19",8.7
"136","2010-07-20",7.8
"137","2010-07-21",7.8
"138","2010-07-22",9
"139","2010-07-23",9
"140","2010-07-26",9.6
"141","2010-07-27",9.6
"142","2010-07-28",9.3
"143","2010-07-29",8.4
"144","2010-07-30",8.4
"145","2010-08-02",8.4
"146","2010-08-03",10.2
"147","2010-08-04",10.2
"148","2010-08-05",10.5
"149","2010-08-06",11.1
"150","2010-08-09",11.4
"151","2010-08-10",11.4
"152","2010-08-11",11.4
"153","2010-08-12",12.3
"154","2010-08-13",12.3
"155","2010-08-16",13.8
"156","2010-08-17",17.700001
"157","2010-08-18",17.4
"158","2010-08-19",16.799999
"159","2010-08-20",15.6
"160","2010-08-23",16.799999
"161","2010-08-24",16.5
"162","2010-08-25",16.5
"163","2010-08-26",16.799999
"164","2010-08-27",18.299999
"165","2010-08-30",17.700001
"166","2010-08-31",18.299999
"167","2010-09-01",19.200001
"168","2010-09-02",19.5
"169","2010-09-03",20.1
"170","2010-09-07",19.799999
"171","2010-09-08",18.9
"172","2010-09-09",18.9
"173","2010-09-10",19.200001
"174","2010-09-13",20.1
"175","2010-09-14",19.200001
"176","2010-09-15",21.299999
"177","2010-09-16",22.200001
"178","2010-09-17",23.4
"179","2010-09-20",25.5
"180","2010-09-21",27
"181","2010-09-22",27.9
"182","2010-09-23",27.299999
"183","2010-09-24",27.9
"184","2010-09-27",27.6
"185","2010-09-28",26.1
"186","2010-09-29",23.1
"187","2010-09-30",25.5
"188","2010-10-01",24.299999
"189","2010-10-04",25.5
"190","2010-10-05",26.1
"191","2010-10-06",26.1
"192","2010-10-07",26.700001
"193","2010-10-08",25.799999
"194","2010-10-11",25.799999
"195","2010-10-12",28.200001
"196","2010-10-13",31.5
"197","2010-10-14",37.5
"198","2010-10-15",44.400002
"199","2010-10-18",49.799999
"200","2010-10-19",55.799999
"201","2010-10-20",66.300003
"202","2010-10-21",51.299999
"203","2010-10-22",48
"204","2010-10-25",51.900002
"205","2010-10-26",54.599998
"206","2010-10-27",55.799999
"207","2010-10-28",56.400002
"208","2010-10-29",56.099998
"209","2010-11-01",51.900002
"210","2010-11-02",50.400002
"211","2010-11-03",52.200001
"212","2010-11-04",50.700001
"213","2010-11-05",52.5
"214","2010-11-08",55.799999
"215","2010-11-09",56.099998
"216","2010-11-10",60.299999
"217","2010-11-11",65.099998
"218","2010-11-12",62.700001
"219","2010-11-15",65.099998
"220","2010-11-16",62.099998
"221","2010-11-17",60.900002
"222","2010-11-18",64.199997
"223","2010-11-19",64.199997
"224","2010-11-22",64.199997
"225","2010-11-23",62.400002
"226","2010-11-24",62.700001
"227","2010-11-26",61.799999
"228","2010-11-29",61.5
"229","2010-11-30",61.5
"230","2010-12-01",61.200001
"231","2010-12-02",64.199997
"232","2010-12-03",60.599998
"233","2010-12-06",54.599998
"234","2010-12-07",39.299999
"235","2010-12-08",42.299999
"236","2010-12-09",39.900002
"237","2010-12-10",42
"238","2010-12-13",41.700001
"239","2010-12-14",41.400002
"240","2010-12-15",39
"241","2010-12-16",39.900002
"242","2010-12-17",39.900002
"243","2010-12-20",40.200001
"244","2010-12-21",40.5
"245","2010-12-22",40.5
"246","2010-12-23",41.099998
"247","2010-12-27",42
"248","2010-12-28",45
"249","2010-12-29",42.599998
"250","2010-12-30",42.299999
"251","2010-12-31",42.900002
"252","2011-01-03",43.200001
"253","2011-01-04",41.700001
"254","2011-01-05",40.799999
"255","2011-01-06",41.099998
"256","2011-01-07",42.599998
"257","2011-01-10",41.400002
"258","2011-01-11",41.400002
"259","2011-01-12",39.900002
"260","2011-01-13",39.900002
"261","2011-01-14",40.5
"262","2011-01-18",39.599998
"263","2011-01-19",38.099998
"264","2011-01-20",39.900002
"265","2011-01-21",39.900002
"266","2011-01-24",39.299999
"267","2011-01-25",39
"268","2011-01-26",37.799999
"269","2011-01-27",37.5
"270","2011-01-28",31.799999
"271","2011-01-31",36
"272","2011-02-01",36.900002
"273","2011-02-02",36
"274","2011-02-03",36.599998
"275","2011-02-04",38.099998
"276","2011-02-07",36.900002
"277","2011-02-08",35.099998
"278","2011-02-09",36.900002
"279","2011-02-10",37.200001
"280","2011-02-11",36.900002
"281","2011-02-14",37.5
"282","2011-02-15",36.900002
"283","2011-02-16",37.200001
"284","2011-02-17",37.799999
"285","2011-02-18",37.200001
"286","2011-02-22",36.900002
"287","2011-02-23",36.299999
"288","2011-02-24",36
"289","2011-02-25",36.900002
"290","2011-02-28",37.200001
"291","2011-03-01",36
"292","2011-03-02",35.099998
"293","2011-03-03",36
"294","2011-03-04",35.400002
"295","2011-03-07",37.200001
"296","2011-03-08",37.799999
"297","2011-03-09",36
"298","2011-03-10",35.700001
"299","2011-03-11",36
"300","2011-03-14",34.5
"301","2011-03-15",33.599998
"302","2011-03-16",33.299999
"303","2011-03-17",29.4
"304","2011-03-18",29.700001
"305","2011-03-21",30.299999
"306","2011-03-22",30
"307","2011-03-23",27.9
"308","2011-03-24",30.6
"309","2011-03-25",33.299999
"310","2011-03-28",37.200001
"311","2011-03-29",36
"312","2011-03-30",35.700001
"313","2011-03-31",35.099998
"314","2011-04-01",34.5
"315","2011-04-04",36.900002
"316","2011-04-05",36
"317","2011-04-06",36
"318","2011-04-07",36.299999
"319","2011-04-08",36.900002
"320","2011-04-11",37.200001
"321","2011-04-12",37.5
"322","2011-04-13",37.799999
"323","2011-04-14",37.799999
"324","2011-04-15",43.799999
"325","2011-04-18",43.799999
"326","2011-04-19",43.5
"327","2011-04-20",42.299999
"328","2011-04-21",44.400002
"329","2011-04-25",44.400002
"330","2011-04-26",43.5
"331","2011-04-27",44.700001
"332","2011-04-28",47.700001
"333","2011-04-29",48.299999
"334","2011-05-02",55.5
"335","2011-05-03",58.5
"336","2011-05-04",51.299999
"337","2011-05-05",49.5
"338","2011-05-06",51.599998
"339","2011-05-09",54.599998
"340","2011-05-10",54
"341","2011-05-11",52.799999
"342","2011-05-12",54
"343","2011-05-13",54.299999
"344","2011-05-16",54.900002
"345","2011-05-17",54.299999
"346","2011-05-18",55.200001
"347","2011-05-19",58.5
"348","2011-05-20",59.700001
"349","2011-05-23",62.400002
"350","2011-05-24",70.5
"351","2011-05-25",68.400002
"352","2011-05-26",60.299999
"353","2011-05-27",63
"354","2011-05-31",62.400002
"355","2011-06-01",61.799999
"356","2011-06-02",61.799999
"357","2011-06-03",61.5
"358","2011-06-06",61.5
"359","2011-06-07",61.5
"360","2011-06-08",60
"361","2011-06-09",49.5
"362","2011-06-10",46.200001
"363","2011-06-13",45.900002
"364","2011-06-14",46.200001
"365","2011-06-15",39
"366","2011-06-16",38.400002
"367","2011-06-17",39
"368","2011-06-20",41.700001
"369","2011-06-21",42
"370","2011-06-22",40.799999
"371","2011-06-23",38.700001
"372","2011-06-24",38.700001
"373","2011-06-27",40.799999
"374","2011-06-28",39.299999
"375","2011-06-29",41.099998
"376","2011-06-30",42.299999
"377","2011-07-01",43.200001
"378","2011-07-05",42.900002
"379","2011-07-06",43.5
"380","2011-07-07",46.799999
"381","2011-07-08",45.900002
"382","2011-07-11",43.5
"383","2011-07-12",42.599998
"384","2011-07-13",43.5
"385","2011-07-14",41.700001
"386","2011-07-15",42.900002
"387","2011-07-18",42.599998
"388","2011-07-19",47.700001
"389","2011-07-20",48
"390","2011-07-21",48.599998
"391","2011-07-22",51.299999
"392","2011-07-25",53.700001
"393","2011-07-26",54
"394","2011-07-27",52.5
"395","2011-07-28",51.900002
"396","2011-07-29",50.700001
"397","2011-08-01",50.400002
"398","2011-08-02",53.400002
"399","2011-08-03",53.700001
"400","2011-08-04",49.5
"401","2011-08-05",50.099998
"402","2011-08-08",45
"403","2011-08-09",48.900002
"404","2011-08-10",49.5
"405","2011-08-11",51.299999
"406","2011-08-12",49.5
"407","2011-08-15",50.099998
"408","2011-08-16",50.700001
"409","2011-08-17",48.599998
"410","2011-08-18",50.700001
"411","2011-08-19",48
"412","2011-08-22",47.400002
"413","2011-08-23",48.599998
"414","2011-08-24",48.900002
"415","2011-08-25",48.900002
"416","2011-08-26",48.599998
"417","2011-08-29",50.099998
"418","2011-08-30",50.099998
"419","2011-08-31",49.200001
"420","2011-09-01",49.200001
"421","2011-09-02",48.299999
"422","2011-09-06",48.299999
"423","2011-09-07",48
"424","2011-09-08",48
"425","2011-09-09",48
"426","2011-09-12",44.400002
"427","2011-09-13",45.299999
"428","2011-09-14",45.299999
"429","2011-09-15",47.400002
"430","2011-09-16",47.400002
"431","2011-09-19",45.900002
"432","2011-09-20",45.299999
"433","2011-09-21",43.799999
"434","2011-09-22",42
"435","2011-09-23",42.599998
"436","2011-09-26",42.299999
"437","2011-09-27",44.700001
"438","2011-09-28",46.799999
"439","2011-09-29",46.200001
"440","2011-09-30",45.900002
"441","2011-10-03",43.5
"442","2011-10-04",42.900002
"443","2011-10-05",41.700001
"444","2011-10-06",42.900002
"445","2011-10-07",43.5
"446","2011-10-10",45.900002
"447","2011-10-11",42.900002
"448","2011-10-12",42.900002
"449","2011-10-13",44.099998
"450","2011-10-14",46.5
"451","2011-10-17",49.200001
"452","2011-10-18",49.799999
"453","2011-10-19",49.799999
"454","2011-10-20",47.400002
"455","2011-10-21",48.299999
"456","2011-10-24",51
"457","2011-10-25",49.799999
"458","2011-10-26",51.299999
"459","2011-10-27",54.599998
"460","2011-10-28",55.5
"461","2011-10-31",55.799999
"462","2011-11-01",53.400002
"463","2011-11-02",56.700001
"464","2011-11-03",56.400002
"465","2011-11-04",56.400002
"466","2011-11-07",57.299999
"467","2011-11-08",57
"468","2011-11-09",55.5
"469","2011-11-10",57.299999
"470","2011-11-11",58.200001
"471","2011-11-14",57.299999
"472","2011-11-15",57.299999
"473","2011-11-16",57
"474","2011-11-17",54.900002
"475","2011-11-18",57.299999
"476","2011-11-21",56.700001
"477","2011-11-22",55.200001
"478","2011-11-23",54.599998
"479","2011-11-25",55.200001
"480","2011-11-28",55.5
"481","2011-11-29",55.799999
"482","2011-11-30",57
"483","2011-12-01",54.900002
"484","2011-12-02",56.400002
"485","2011-12-05",55.5
"486","2011-12-06",56.099998
"487","2011-12-07",56.099998
"488","2011-12-08",54.900002
"489","2011-12-09",55.5
"490","2011-12-12",55.5
"491","2011-12-13",51.299999
"492","2011-12-14",50.099998
"493","2011-12-15",49.200001
"494","2011-12-16",39.599998
"495","2011-12-19",40.200001
"496","2011-12-20",40.200001
"497","2011-12-21",39
"498","2011-12-22",37.200001
"499","2011-12-23",37.799999
"500","2011-12-27",42
"501","2011-12-28",42
"502","2011-12-29",40.799999
"503","2011-12-30",39.599998
"504","2012-01-03",42
"505","2012-01-04",42.900002
"506","2012-01-05",42
"507","2012-01-06",42.900002
"508","2012-01-09",42.299999
"509","2012-01-10",43.200001
"510","2012-01-11",44.700001
"511","2012-01-12",44.700001
"512","2012-01-13",45.599998
"513","2012-01-17",45
"514","2012-01-18",45
"515","2012-01-19",43.5
"516","2012-01-20",44.400002
"517","2012-01-23",45.299999
"518","2012-01-24",45.599998
"519","2012-01-25",46.5
"520","2012-01-26",46.200001
"521","2012-01-27",47.099998
"522","2012-01-30",45.599998
"523","2012-01-31",44.700001
"524","2012-02-01",44.400002
"525","2012-02-02",46.5
"526","2012-02-03",46.5
"527","2012-02-06",46.5
"528","2012-02-07",45.599998
"529","2012-02-08",45.599998
"530","2012-02-09",46.5
"531","2012-02-10",45.599998
"532","2012-02-13",45.599998
"533","2012-02-14",45
"534","2012-02-15",44.700001
"535","2012-02-16",44.700001
"536","2012-02-17",45.599998
"537","2012-02-21",46.200001
"538","2012-02-22",46.799999
"539","2012-02-23",49.799999
"540","2012-02-24",52.200001
"541","2012-02-27",53.400002
"542","2012-02-28",52.5
"543","2012-02-29",54.299999
"544","2012-03-01",54.900002
"545","2012-03-02",53.700001
"546","2012-03-05",53.099998
"547","2012-03-06",50.099998
"548","2012-03-07",52.5
"549","2012-03-08",48
"550","2012-03-09",48.900002
"551","2012-03-12",51.299999
"552","2012-03-13",51
"553","2012-03-14",50.400002
"554","2012-03-15",48.900002
"555","2012-03-16",51.900002
"556","2012-03-19",51
"557","2012-03-20",51
"558","2012-03-21",51.299999
"559","2012-03-22",51
"560","2012-03-23",51.599998
"561","2012-03-26",51
"562","2012-03-27",51.900002
"563","2012-03-28",49.799999
"564","2012-03-29",50.400002
"565","2012-03-30",50.099998
"566","2012-04-02",51
"567","2012-04-03",49.799999
"568","2012-04-04",49.5
"569","2012-04-05",51.299999
"570","2012-04-09",50.099998
"571","2012-04-10",49.799999
"572","2012-04-11",44.099998
"573","2012-04-12",45.299999
"574","2012-04-13",45.299999
"575","2012-04-16",44.400002
"576","2012-04-17",43.799999
"577","2012-04-18",45
"578","2012-04-19",44.099998
"579","2012-04-20",45.299999
"580","2012-04-23",46.799999
"581","2012-04-24",45
"582","2012-04-25",44.700001
"583","2012-04-26",44.400002
"584","2012-04-27",44.400002
"585","2012-04-30",44.099998
"586","2012-05-01",44.700001
"587","2012-05-02",45
"588","2012-05-03",45
"589","2012-05-04",43.200001
"590","2012-05-07",44.400002
"591","2012-05-08",44.099998
"592","2012-05-09",44.099998
"593","2012-05-10",43.200001
"594","2012-05-11",42.299999
"595","2012-05-14",42
"596","2012-05-15",41.400002
"597","2012-05-16",41.400002
"598","2012-05-17",39
"599","2012-05-18",41.700001
"600","2012-05-21",42
"601","2012-05-22",41.400002
"602","2012-05-23",42.599998
"603","2012-05-24",41.400002
"604","2012-05-25",41.099998
"605","2012-05-29",42
"606","2012-05-30",39.900002
"607","2012-05-31",38.099998
"608","2012-06-01",39.299999
"609","2012-06-04",38.400002
"610","2012-06-05",38.099998
"611","2012-06-06",38.400002
"612","2012-06-07",40.799999
"613","2012-06-08",39
"614","2012-06-11",39.599998
"615","2012-06-12",38.400002
"616","2012-06-13",38.099998
"617","2012-06-14",38.700001
"618","2012-06-15",38.700001
"619","2012-06-18",38.400002
"620","2012-06-19",38.700001
"621","2012-06-20",38.700001
"622","2012-06-21",37.799999
"623","2012-06-22",37.5
"624","2012-06-25",37.5
"625","2012-06-26",36.900002
"626","2012-06-27",37.200001
"627","2012-06-28",39.599998
"628","2012-06-29",39.299999
"629","2012-07-02",39
"630","2012-07-03",37.799999
"631","2012-07-05",37.5
"632","2012-07-06",36.299999
"633","2012-07-09",38.400002
"634","2012-07-10",38.099998
"635","2012-07-11",36.900002
"636","2012-07-12",39
"637","2012-07-13",37.5
"638","2012-07-16",39
"639","2012-07-17",38.099998
"640","2012-07-18",38.400002
"641","2012-07-19",39.900002
"642","2012-07-20",41.099998
"643","2012-07-23",40.799999
"644","2012-07-24",39
"645","2012-07-25",41.099998
"646","2012-07-26",40.200001
"647","2012-07-27",39.900002
"648","2012-07-30",40.200001
"649","2012-07-31",39
"650","2012-08-01",39.900002
"651","2012-08-02",41.099998
"652","2012-08-03",41.400002
"653","2012-08-06",42.599998
"654","2012-08-07",41.700001
"655","2012-08-08",42
"656","2012-08-09",41.700001
"657","2012-08-10",41.400002
"658","2012-08-13",42.299999
"659","2012-08-14",42.599998
"660","2012-08-15",42.299999
"661","2012-08-16",42.900002
"662","2012-08-17",44.400002
"663","2012-08-20",41.700001
"664","2012-08-21",42.599998
"665","2012-08-22",41.700001
"666","2012-08-23",41.700001
"667","2012-08-24",42.599998
"668","2012-08-27",43.799999
"669","2012-08-28",43.5
"670","2012-08-29",43.799999
"671","2012-08-30",44.099998
"672","2012-08-31",43.5
"673","2012-09-04",41.700001
"674","2012-09-05",41.700001
"675","2012-09-06",43.5
"676","2012-09-07",43.5
"677","2012-09-10",43.799999
"678","2012-09-11",42.900002
"679","2012-09-12",43.799999
"680","2012-09-13",42.599998
"681","2012-09-14",43.200001
"682","2012-09-17",42.299999
"683","2012-09-18",42.599998
"684","2012-09-19",42
"685","2012-09-20",41.099998
"686","2012-09-21",40.799999
"687","2012-09-24",40.5
"688","2012-09-25",41.700001
"689","2012-09-26",39.599998
"690","2012-09-27",40.799999
"691","2012-09-28",39.599998
"692","2012-10-01",40.799999
"693","2012-10-02",41.400002
"694","2012-10-03",40.799999
"695","2012-10-04",39.299999
"696","2012-10-05",38.700001
"697","2012-10-08",39.299999
"698","2012-10-09",40.799999
"699","2012-10-10",41.099998
"700","2012-10-11",39.599998
"701","2012-10-12",39
"702","2012-10-15",38.400002
"703","2012-10-16",38.099998
"704","2012-10-17",37.799999
"705","2012-10-18",38.099998
"706","2012-10-19",37.799999
"707","2012-10-22",38.400002
"708","2012-10-23",37.799999
"709","2012-10-24",37.5
"710","2012-10-25",38.400002
"711","2012-10-26",38.700001
"712","2012-10-31",38.700001
"713","2012-11-01",37.5
"714","2012-11-02",39.299999
"715","2012-11-05",37.799999
"716","2012-11-06",38.400002
"717","2012-11-07",37.5
"718","2012-11-08",38.400002
"719","2012-11-09",37.5
"720","2012-11-12",38.400002
"721","2012-11-13",37.5
"722","2012-11-14",37.5
"723","2012-11-15",35.099998
"724","2012-11-16",34.799999
"725","2012-11-19",35.700001
"726","2012-11-20",37.799999
"727","2012-11-21",39.299999
"728","2012-11-23",41.099998
"729","2012-11-26",44.400002
"730","2012-11-27",43.5
"731","2012-11-28",42.900002
"732","2012-11-29",40.799999
"733","2012-11-30",40.799999
"734","2012-12-03",40.5
"735","2012-12-04",39.599998
"736","2012-12-05",38.700001
"737","2012-12-06",40.5
"738","2012-12-07",39.900002
"739","2012-12-10",39.900002
"740","2012-12-11",40.200001
"741","2012-12-12",39.599998
"742","2012-12-13",40.799999
"743","2012-12-14",39.599998
"744","2012-12-17",38.400002
"745","2012-12-18",40.200001
"746","2012-12-19",39
"747","2012-12-20",38.700001
"748","2012-12-21",38.700001
"749","2012-12-24",37.200001
"750","2012-12-26",36.599998
"751","2012-12-27",36
"752","2012-12-28",35.700001
"753","2012-12-31",36.599998
"754","2013-01-02",36
"755","2013-01-03",37.200001
"756","2013-01-04",36
"757","2013-01-07",37.799999
"758","2013-01-08",37.799999
"759","2013-01-09",37.200001
"760","2013-01-10",37.200001
"761","2013-01-11",37.200001
"762","2013-01-14",39.299999
"763","2013-01-15",39
"764","2013-01-16",37.5
"765","2013-01-17",37.5
"766","2013-01-18",36.599998
"767","2013-01-22",37.799999
"768","2013-01-23",39.299999
"769","2013-01-24",37.799999
"770","2013-01-25",39
"771","2013-01-28",37.799999
"772","2013-01-29",37.5
"773","2013-01-30",37.200001
"774","2013-01-31",36.599998
"775","2013-02-01",39.299999
"776","2013-02-04",38.099998
"777","2013-02-05",38.400002
"778","2013-02-06",39.299999
"779","2013-02-07",39.299999
"780","2013-02-08",39.900002
"781","2013-02-11",38.099998
"782","2013-02-12",39.900002
"783","2013-02-13",39.900002
"784","2013-02-14",39
"785","2013-02-15",39.299999
"786","2013-02-19",39.900002
"787","2013-02-20",39.900002
"788","2013-02-21",39.299999
"789","2013-02-22",38.400002
"790","2013-02-25",38.099998
"791","2013-02-26",38.400002
"792","2013-02-27",37.5
"793","2013-02-28",37.5
"794","2013-03-01",36.900002
"795","2013-03-04",36.599998
"796","2013-03-05",36.599998
"797","2013-03-06",32.400002
"798","2013-03-07",26.1
"799","2013-03-08",25.799999
"800","2013-03-11",27
"801","2013-03-12",24.9
"802","2013-03-13",26.700001
"803","2013-03-14",27.299999
"804","2013-03-15",27.299999
"805","2013-03-18",26.700001
"806","2013-03-19",26.4
"807","2013-03-20",23.700001
"808","2013-03-21",22.799999
"809","2013-03-22",23.1
"810","2013-03-25",23.4
"811","2013-03-26",22.799999
"812","2013-03-27",23.4
"813","2013-03-28",23.1
"814","2013-04-01",22.200001
"815","2013-04-02",23.1
"816","2013-04-03",22.5
"817","2013-04-04",23.1
"818","2013-04-05",22.799999
"819","2013-04-08",23.4
"820","2013-04-09",21.6
"821","2013-04-10",22.200001
"822","2013-04-11",22.200001
"823","2013-04-12",21
"824","2013-04-15",17.1
"825","2013-04-16",19.200001
"826","2013-04-17",18.299999
"827","2013-04-18",15.9
"828","2013-04-19",14.7
"829","2013-04-22",17.1
"830","2013-04-23",15.3
"831","2013-04-24",16.799999
"832","2013-04-25",17.1
"833","2013-04-26",15.6
"834","2013-04-29",17.1
"835","2013-04-30",17.700001
"836","2013-05-01",18
"837","2013-05-02",16.799999
"838","2013-05-03",18
"839","2013-05-06",17.700001
"840","2013-05-07",17.4
"841","2013-05-08",17.1
"842","2013-05-09",16.799999
"843","2013-05-10",16.200001
"844","2013-05-13",16.5
"845","2013-05-14",16.5
"846","2013-05-15",16.5
"847","2013-05-16",16.200001
"848","2013-05-17",16.200001
"849","2013-05-20",17.1
"850","2013-05-21",16.5
"851","2013-05-22",15.9
"852","2013-05-23",16.200001
"853","2013-05-24",16.200001
"854","2013-05-28",16.5
"855","2013-05-29",15.9
"856","2013-05-30",17.1
"857","2013-05-31",16.5
"858","2013-06-03",16.5
"859","2013-06-04",16.5
"860","2013-06-05",16.799999
"861","2013-06-06",17.1
"862","2013-06-07",17.1
"863","2013-06-10",17.1
"864","2013-06-11",17.4
"865","2013-06-12",17.4
"866","2013-06-13",17.4
"867","2013-06-14",17.700001
"868","2013-06-17",17.1
"869","2013-06-18",17.1
"870","2013-06-19",15.6
"871","2013-06-20",16.200001
"872","2013-06-21",17.1
"873","2013-06-24",16.200001
"874","2013-06-25",16.799999
"875","2013-06-26",16.200001
"876","2013-06-27",16.799999
"877","2013-06-28",16.200001
"878","2013-07-01",16.799999
"879","2013-07-02",16.200001
"880","2013-07-03",16.5
"881","2013-07-05",16.799999
"882","2013-07-08",17.1
"883","2013-07-09",17.1
"884","2013-07-10",17.1
"885","2013-07-11",17.4
"886","2013-07-12",17.4
"887","2013-07-15",17.1
"888","2013-07-16",17.4
"889","2013-07-17",17.4
"890","2013-07-18",16.799999
"891","2013-07-19",17.1
"892","2013-07-22",17.700001
"893","2013-07-23",17.1
"894","2013-07-24",16.799999
"895","2013-07-25",16.5
"896","2013-07-26",16.5
"897","2013-07-29",16.799999
"898","2013-07-30",16.799999
"899","2013-07-31",17.4
"900","2013-08-01",16.5
"901","2013-08-02",16.5
"902","2013-08-05",16.799999
"903","2013-08-06",16.799999
"904","2013-08-07",17.1
"905","2013-08-08",16.799999
"906","2013-08-09",16.799999
"907","2013-08-12",16.799999
"908","2013-08-13",16.799999
"909","2013-08-14",16.799999
"910","2013-08-15",16.200001
"911","2013-08-16",16.799999
"912","2013-08-19",16.5
"913","2013-08-20",16.200001
"914","2013-08-21",15.9
"915","2013-08-22",15.6
"916","2013-08-23",16.200001
"917","2013-08-26",15
"918","2013-08-27",14.4
"919","2013-08-28",15.9
"920","2013-08-29",15.9
"921","2013-08-30",15
"922","2013-09-03",15.3
"923","2013-09-04",15.6
"924","2013-09-05",15.3
"925","2013-09-06",14.7
"926","2013-09-09",14.1
"927","2013-09-10",13.5
"928","2013-09-11",13.5
"929","2013-09-12",13.8
"930","2013-09-13",13.8
"931","2013-09-16",13.8
"932","2013-09-17",13.5
"933","2013-09-18",12.6
"934","2013-09-19",12.6
"935","2013-09-20",11.7
"936","2013-09-23",11.7
"937","2013-09-24",11.7
"938","2013-09-25",12.3
"939","2013-09-26",13.5
"940","2013-09-27",13.8
"941","2013-09-30",14.1
"942","2013-10-01",14.1
"943","2013-10-02",12.6
"944","2013-10-03",13.2
"945","2013-10-04",12.6
"946","2013-10-07",12
"947","2013-10-08",11.4
"948","2013-10-09",13.2
"949","2013-10-10",14.1
"950","2013-10-11",14.4
"951","2013-10-14",14.4
"952","2013-10-15",14.1
"953","2013-10-16",13.8
"954","2013-10-17",14.4
"955","2013-10-18",14.4
"956","2013-10-21",14.1
"957","2013-10-22",14.1
"958","2013-10-23",13.8
"959","2013-10-24",13.5
"960","2013-10-25",13.5
"961","2013-10-28",13.5
"962","2013-10-29",13.2
"963","2013-10-30",13.8
"964","2013-10-31",12.6
"965","2013-11-01",13.2
"966","2013-11-04",12.9
"967","2013-11-05",13.8
"968","2013-11-06",12.3
"969","2013-11-07",12.3
"970","2013-11-08",13.2
"971","2013-11-11",13.8
"972","2013-11-12",13.8
"973","2013-11-13",14.4
"974","2013-11-14",14.4
"975","2013-11-15",14.4
