"","date","ANY"
"157","2014-03-26",1296
"158","2014-03-27",1275.400024
"159","2014-03-28",1267.400024
"160","2014-03-31",1264.800049
"161","2014-04-01",1209.199951
"162","2014-04-02",1271
"163","2014-04-03",1418
"164","2014-04-04",1394
"165","2014-04-07",1429.199951
"166","2014-04-08",1443.800049
"167","2014-04-09",1419.599976
"168","2014-04-10",1399.800049
"169","2014-04-11",1434
"170","2014-04-14",1262
"171","2014-04-15",1269.400024
"172","2014-04-16",1326.800049
"173","2014-04-17",1469.199951
"174","2014-04-21",1515.800049
"175","2014-04-22",1561.400024
"176","2014-04-23",1538.400024
"177","2014-04-24",1633.800049
"178","2014-04-25",1729.199951
"179","2014-04-28",1599
"180","2014-04-29",1560
"181","2014-04-30",1587.599976
"182","2014-05-01",1604
"183","2014-05-02",1744.599976
"184","2014-05-05",1582
"185","2014-05-06",1730
"186","2014-05-07",1736.199951
"187","2014-05-08",1680
"188","2014-05-09",1710.199951
"189","2014-05-12",1678.199951
"190","2014-05-13",1703
"191","2014-05-14",1740
"192","2014-05-15",1729.800049
"193","2014-05-16",1729.800049
"194","2014-05-19",1729.800049
"195","2014-05-20",1668.400024
"196","2014-05-21",1668
"197","2014-05-22",1640
"198","2014-05-23",1654
"199","2014-05-27",1684.800049
"200","2014-05-28",1729
"201","2014-05-29",1702
"202","2014-05-30",1680
"203","2014-06-02",1650
"204","2014-06-03",1621.599976
"205","2014-06-04",1604
"206","2014-06-05",1620
"207","2014-06-06",1666
"208","2014-06-09",1645.400024
"209","2014-06-10",1638
"210","2014-06-11",1670.800049
"211","2014-06-12",1644
"212","2014-06-13",1618
"213","2014-06-16",1598
"214","2014-06-17",1571.400024
"215","2014-06-18",1534
"216","2014-06-19",1544
"217","2014-06-20",1564
"218","2014-06-23",1650
"219","2014-06-24",1644
"220","2014-06-25",1678.599976
"221","2014-06-26",1739.599976
"222","2014-06-27",1810
"223","2014-06-30",2046
"224","2014-07-01",2240
"225","2014-07-02",2084.399902
"226","2014-07-03",2050
"227","2014-07-07",1979.599976
"228","2014-07-08",2000
"229","2014-07-09",1956
"230","2014-07-10",1870
"231","2014-07-11",1836
"232","2014-07-14",1722.400024
"233","2014-07-15",1670
"234","2014-07-16",1760
"235","2014-07-17",1782.800049
"236","2014-07-18",1798
"237","2014-07-21",1786
"238","2014-07-22",1700
"239","2014-07-23",1636
"240","2014-07-24",1562
"241","2014-07-25",1462
"242","2014-07-28",1468
"243","2014-07-29",1400
"244","2014-07-30",1372
"245","2014-07-31",1289.800049
"246","2014-08-01",1344
"247","2014-08-04",1492
"248","2014-08-05",1470
"249","2014-08-06",1268
"250","2014-08-07",1272
"251","2014-08-08",1310
"252","2014-08-11",1324
"253","2014-08-12",1334
"254","2014-08-13",1266
"255","2014-08-14",1230
"256","2014-08-15",1236.599976
"257","2014-08-18",1347.800049
"258","2014-08-19",1356
"259","2014-08-20",1407.199951
"260","2014-08-21",1419
"261","2014-08-22",1464
"262","2014-08-25",1514
"263","2014-08-26",1460
"264","2014-08-27",1404
"265","2014-08-28",1396
"266","2014-08-29",1402
"267","2014-09-02",1376
"268","2014-09-03",1378
"269","2014-09-04",1376
"270","2014-09-05",1336
"271","2014-09-08",1310
"272","2014-09-09",1318
"273","2014-09-10",1324
"274","2014-09-11",1274
"275","2014-09-12",1342
"276","2014-09-15",1348
"277","2014-09-16",1324
"278","2014-09-17",1400
"279","2014-09-18",1398
"280","2014-09-19",1410
"281","2014-09-22",1390
"282","2014-09-23",1430
"283","2014-09-24",1448
"284","2014-09-25",1374
"285","2014-09-26",1369
"286","2014-09-29",1370
"287","2014-09-30",1361
"288","2014-10-01",1282
"289","2014-10-02",1432
"290","2014-10-03",1328.400024
"291","2014-10-06",1306
"292","2014-10-07",1309.800049
"293","2014-10-08",1278
"294","2014-10-09",1164
"295","2014-10-10",1140
"296","2014-10-13",1150.199951
"297","2014-10-14",1076
"298","2014-10-15",1068
"299","2014-10-16",1062
"300","2014-10-17",1080
"301","2014-10-20",1134
"302","2014-10-21",1136
"303","2014-10-22",1120
"304","2014-10-23",1084
"305","2014-10-24",1088
"306","2014-10-27",1124
"307","2014-10-28",1076
"308","2014-10-29",1077.800049
"309","2014-10-30",1134
"310","2014-10-31",1132
"311","2014-11-03",1130
"312","2014-11-04",1278
"313","2014-11-05",1466
"314","2014-11-06",1638
"315","2014-11-07",1712
"316","2014-11-10",1706
"317","2014-11-11",1750
"318","2014-11-12",1790
"319","2014-11-13",1899.800049
"320","2014-11-14",1830
"321","2014-11-17",1820
"322","2014-11-18",1840
"323","2014-11-19",1678
"324","2014-11-20",1596
"325","2014-11-21",1636
"326","2014-11-24",1590
"327","2014-11-25",1538
"328","2014-11-26",1604
"329","2014-11-28",1570
"330","2014-12-01",1542
"331","2014-12-02",1510
"332","2014-12-03",1470
"333","2014-12-04",1426
"334","2014-12-05",1280
"335","2014-12-08",1214
"336","2014-12-09",1232
"337","2014-12-10",1182
"338","2014-12-11",1190
"339","2014-12-12",1228
"340","2014-12-15",1101.599976
"341","2014-12-16",1072.199951
"342","2014-12-17",1132
"343","2014-12-18",1042
"344","2014-12-19",1070
"345","2014-12-22",1122
"346","2014-12-23",1126
"347","2014-12-24",1198
"348","2014-12-26",1200
"349","2014-12-29",1234
"350","2014-12-30",1200
"351","2014-12-31",1050
"352","2015-01-02",1084
"353","2015-01-05",1070
"354","2015-01-06",1060
"355","2015-01-07",1082
"356","2015-01-08",1200
"357","2015-01-09",1158
"358","2015-01-12",1124
"359","2015-01-13",1020
"360","2015-01-14",986
"361","2015-01-15",960
"362","2015-01-16",960
"363","2015-01-20",870
"364","2015-01-21",866
"365","2015-01-22",896
"366","2015-01-23",826
"367","2015-01-26",866
"368","2015-01-27",812
"369","2015-01-28",810
"370","2015-01-29",798
"371","2015-01-30",760
"372","2015-02-02",724
"373","2015-02-03",726
"374","2015-02-04",820
"375","2015-02-05",824
"376","2015-02-06",808.400024
"377","2015-02-09",762
"378","2015-02-10",732
"379","2015-02-11",722
"380","2015-02-12",694
"381","2015-02-13",704
"382","2015-02-17",832
"383","2015-02-18",930
"384","2015-02-19",818
"385","2015-02-20",862
"386","2015-02-23",932
"387","2015-02-24",932
"388","2015-02-25",888
"389","2015-02-26",850
"390","2015-02-27",902
"391","2015-03-02",1032
"392","2015-03-03",1216
"393","2015-03-04",1268
"394","2015-03-05",1310
"395","2015-03-06",1400
"396","2015-03-09",1426
"397","2015-03-10",1220
"398","2015-03-11",1054
"399","2015-03-12",1150
"400","2015-03-13",1108
"401","2015-03-16",982
"402","2015-03-17",1062
"403","2015-03-18",1014
"404","2015-03-19",972
"405","2015-03-20",912
"406","2015-03-23",984
"407","2015-03-24",998
"408","2015-03-25",926
"409","2015-03-26",884
"410","2015-03-27",892
"411","2015-03-30",874
"412","2015-03-31",740
"413","2015-04-01",714
"414","2015-04-02",766
"415","2015-04-06",758
"416","2015-04-07",745
"417","2015-04-08",726
"418","2015-04-09",706
"419","2015-04-10",710
"420","2015-04-13",700
"421","2015-04-14",708
"422","2015-04-15",678
"423","2015-04-16",688
"424","2015-04-17",681.599976
"425","2015-04-20",718
"426","2015-04-21",698
"427","2015-04-22",666
"428","2015-04-23",854
"429","2015-04-24",816
"430","2015-04-27",728
"431","2015-04-28",706
"432","2015-04-29",675.200012
"433","2015-04-30",628
"434","2015-05-01",664
"435","2015-05-04",674
"436","2015-05-05",678
"437","2015-05-06",710
"438","2015-05-07",714
"439","2015-05-08",712
"440","2015-05-11",712
"441","2015-05-12",716
"442","2015-05-13",744
"443","2015-05-14",706
"444","2015-05-15",768
"445","2015-05-18",844
"446","2015-05-19",840
"447","2015-05-20",812
"448","2015-05-21",836
"449","2015-05-22",836
"450","2015-05-26",838
"451","2015-05-27",802.400024
"452","2015-05-28",782
"453","2015-05-29",746
"454","2015-06-01",732
"455","2015-06-02",760
"456","2015-06-03",806
"457","2015-06-04",794
"458","2015-06-05",818
"459","2015-06-08",854
"460","2015-06-09",868
"461","2015-06-10",896
"462","2015-06-11",876
"463","2015-06-12",882
"464","2015-06-15",854
"465","2015-06-16",848
"466","2015-06-17",868
"467","2015-06-18",900
"468","2015-06-19",988
"469","2015-06-22",1034
"470","2015-06-23",1014
"471","2015-06-24",966
"472","2015-06-25",968
"473","2015-06-26",950
"474","2015-06-29",992
"475","2015-06-30",1014
"476","2015-07-01",1006
"477","2015-07-02",1016
"478","2015-07-06",1052
"479","2015-07-07",1098
"480","2015-07-08",1072
"481","2015-07-09",1050
"482","2015-07-10",1108
"483","2015-07-13",1096
"484","2015-07-14",1142
"485","2015-07-15",1110
"486","2015-07-16",1080
"487","2015-07-17",1066
"488","2015-07-20",1036
"489","2015-07-21",1070
"490","2015-07-22",1104
"491","2015-07-23",1100
"492","2015-07-24",1094
"493","2015-07-27",1080
"494","2015-07-28",1068
"495","2015-07-29",1042
"496","2015-07-30",1006
"497","2015-07-31",990
"498","2015-08-03",972
"499","2015-08-04",936
"500","2015-08-05",896
"501","2015-08-06",824
"502","2015-08-07",790
"503","2015-08-10",804
"504","2015-08-11",762
"505","2015-08-12",756
"506","2015-08-13",642
"507","2015-08-14",642
"508","2015-08-17",682
"509","2015-08-18",662
"510","2015-08-19",624
"511","2015-08-20",644
"512","2015-08-21",636
"513","2015-08-24",606
"514","2015-08-25",550
"515","2015-08-26",542
"516","2015-08-27",566
"517","2015-08-28",594
"518","2015-08-31",590
"519","2015-09-01",524.799988
"520","2015-09-02",499.799988
"521","2015-09-03",472
"522","2015-09-04",458
"523","2015-09-08",494
"524","2015-09-09",496
"525","2015-09-10",510
"526","2015-09-11",518
"527","2015-09-14",510
"528","2015-09-15",500
"529","2015-09-16",522
"530","2015-09-17",536
"531","2015-09-18",494
"532","2015-09-21",466
"533","2015-09-22",488
"534","2015-09-23",492
"535","2015-09-24",480
"536","2015-09-25",464
"537","2015-09-28",398
"538","2015-09-29",412
"539","2015-09-30",422
"540","2015-10-01",410
"541","2015-10-02",544
"542","2015-10-05",538
"543","2015-10-06",550
"544","2015-10-07",624
"545","2015-10-08",642
"546","2015-10-09",610
"547","2015-10-12",598
"548","2015-10-13",556
"549","2015-10-14",632
"550","2015-10-15",672
"551","2015-10-16",618
"552","2015-10-19",546
"553","2015-10-20",500
"554","2015-10-21",454
"555","2015-10-22",456
"556","2015-10-23",528
"557","2015-10-26",600
"558","2015-10-27",558
"559","2015-10-28",552
"560","2015-10-29",548
"561","2015-10-30",530
"562","2015-11-02",546
"563","2015-11-03",550
"564","2015-11-04",532
"565","2015-11-05",520
"566","2015-11-06",534
"567","2015-11-09",494
"568","2015-11-10",494
"569","2015-11-11",482
"570","2015-11-12",480
"571","2015-11-13",446
"572","2015-11-16",422
"573","2015-11-17",410
"574","2015-11-18",390
"575","2015-11-19",370
"576","2015-11-20",362
"577","2015-11-23",378
"578","2015-11-24",366
"579","2015-11-25",362
"580","2015-11-27",358
"581","2015-11-30",362
"582","2015-12-01",366
"583","2015-12-02",354
"584","2015-12-03",328
"585","2015-12-04",302
"586","2015-12-07",312
"587","2015-12-08",304
"588","2015-12-09",294
"589","2015-12-10",300
"590","2015-12-11",306
"591","2015-12-14",273
"592","2015-12-15",284
"593","2015-12-16",296
"594","2015-12-17",266
"595","2015-12-18",280
"596","2015-12-21",310
"597","2015-12-22",340
"598","2015-12-23",308
"599","2015-12-24",313.200012
"600","2015-12-28",308
"601","2015-12-29",312
"602","2015-12-30",306
"603","2015-12-31",303
"604","2016-01-04",272
"605","2016-01-05",264
"606","2016-01-06",246
"607","2016-01-07",246
"608","2016-01-08",231.800003
"609","2016-01-11",274
"610","2016-01-12",272
"611","2016-01-13",260
"612","2016-01-14",250
"613","2016-01-15",230
"614","2016-01-19",292
"615","2016-01-20",279
"616","2016-01-21",248
"617","2016-01-22",260
"618","2016-01-25",250
"619","2016-01-26",254
"620","2016-01-27",250
"621","2016-01-28",248
"622","2016-01-29",280
"623","2016-02-01",281
"624","2016-02-02",254
"625","2016-02-03",252
"626","2016-02-04",298
"627","2016-02-05",307
"628","2016-02-08",340
"629","2016-02-09",336
"630","2016-02-10",320
"631","2016-02-11",262
"632","2016-02-12",256
"633","2016-02-16",282
"634","2016-02-17",294
"635","2016-02-18",270
"636","2016-02-19",272
"637","2016-02-22",306
"638","2016-02-23",284
"639","2016-02-24",282
"640","2016-02-25",294
"641","2016-02-26",324
"642","2016-02-29",368
"643","2016-03-01",394
"644","2016-03-02",344
"645","2016-03-03",324
"646","2016-03-04",310
"647","2016-03-07",276
"648","2016-03-08",264
"649","2016-03-09",282
"650","2016-03-10",280
"651","2016-03-11",286
"652","2016-03-14",288
"653","2016-03-15",268
"654","2016-03-16",266
"655","2016-03-17",278
"656","2016-03-18",278
"657","2016-03-21",278
"658","2016-03-22",282
"659","2016-03-23",266
"660","2016-03-24",284.200012
"661","2016-03-28",266
"662","2016-03-29",272
"663","2016-03-30",258
"664","2016-03-31",248
"665","2016-04-01",245.399994
"666","2016-04-04",222
"667","2016-04-05",210
"668","2016-04-06",242
"669","2016-04-07",268
"670","2016-04-08",264
"671","2016-04-11",260
"672","2016-04-12",250
"673","2016-04-13",238
"674","2016-04-14",238
"675","2016-04-15",258
"676","2016-04-18",254
"677","2016-04-19",248
"678","2016-04-20",235.600006
"679","2016-04-21",244
"680","2016-04-22",238
"681","2016-04-25",234
"682","2016-04-26",248
"683","2016-04-27",256
"684","2016-04-28",250
"685","2016-04-29",230
"686","2016-05-02",236
"687","2016-05-03",246
"688","2016-05-04",246
"689","2016-05-05",232
"690","2016-05-06",228
"691","2016-05-09",230
"692","2016-05-10",236
"693","2016-05-11",228
"694","2016-05-12",238
"695","2016-05-13",236
"696","2016-05-16",240
"697","2016-05-17",242
"698","2016-05-18",260
"699","2016-05-19",232
"700","2016-05-20",204
"701","2016-05-23",220
"702","2016-05-24",212
"703","2016-05-25",222
"704","2016-05-26",216.800003
"705","2016-05-27",210
"706","2016-05-31",204
"707","2016-06-01",210
"708","2016-06-02",206
"709","2016-06-03",200
"710","2016-06-06",202
"711","2016-06-07",210.399994
"712","2016-06-08",214
"713","2016-06-09",220
"714","2016-06-10",212
"715","2016-06-13",211
"716","2016-06-14",210
"717","2016-06-15",208
"718","2016-06-16",204
"719","2016-06-17",186
"720","2016-06-20",168
"721","2016-06-21",160
"722","2016-06-22",146
"723","2016-06-23",162
"724","2016-06-24",155
"725","2016-06-27",143.600006
"726","2016-06-28",141.600006
"727","2016-06-29",149
"728","2016-06-30",160
"729","2016-07-01",160
"730","2016-07-05",174
"731","2016-07-06",172
"732","2016-07-07",166.199997
"733","2016-07-08",172
"734","2016-07-11",182
"735","2016-07-12",180
"736","2016-07-13",170
"737","2016-07-14",174
"738","2016-07-15",172
"739","2016-07-18",170
"740","2016-07-19",172
"741","2016-07-20",174
"742","2016-07-21",184
"743","2016-07-22",176
"744","2016-07-25",170
"745","2016-07-26",163
"746","2016-07-27",154
"747","2016-07-28",154
"748","2016-07-29",164
"749","2016-08-01",164
"750","2016-08-02",152
"751","2016-08-03",162.800003
"752","2016-08-04",166
"753","2016-08-05",181
"754","2016-08-08",181.399994
"755","2016-08-09",173.199997
"756","2016-08-10",154.399994
"757","2016-08-11",163.600006
"758","2016-08-12",140
"759","2016-08-15",134
"760","2016-08-16",132.199997
"761","2016-08-17",136
"762","2016-08-18",140
"763","2016-08-19",150
"764","2016-08-22",152
"765","2016-08-23",142.600006
"766","2016-08-24",138
"767","2016-08-25",128
"768","2016-08-26",126.800003
"769","2016-08-29",136.199997
"770","2016-08-30",131.600006
"771","2016-08-31",126
"772","2016-09-01",126
"773","2016-09-02",126
"774","2016-09-06",132.199997
"775","2016-09-07",122
"776","2016-09-08",121.599998
"777","2016-09-09",126
"778","2016-09-12",119.599998
"779","2016-09-13",126
"780","2016-09-14",125.599998
"781","2016-09-15",124
"782","2016-09-16",120
"783","2016-09-19",116
"784","2016-09-20",109.599998
"785","2016-09-21",106
"786","2016-09-22",100
"787","2016-09-23",90.199997
"788","2016-09-26",93
"789","2016-09-27",100
"790","2016-09-28",102
"791","2016-09-29",98
"792","2016-09-30",94.199997
"793","2016-10-03",98
"794","2016-10-04",114
"795","2016-10-05",110.800003
"796","2016-10-06",106.199997
"797","2016-10-07",104
"798","2016-10-10",103.400002
"799","2016-10-11",92.599998
"800","2016-10-12",98
"801","2016-10-13",108.400002
"802","2016-10-14",108
"803","2016-10-17",107
"804","2016-10-18",106
"805","2016-10-19",104
"806","2016-10-20",100
"807","2016-10-21",106
"808","2016-10-24",110
"809","2016-10-25",121.599998
"810","2016-10-26",124
"811","2016-10-27",126
"812","2016-10-28",131.600006
"813","2016-10-31",116
"814","2016-11-01",99.800003
"815","2016-11-02",94
"816","2016-11-03",88.199997
"817","2016-11-04",91.800003
"818","2016-11-07",112
"819","2016-11-08",112
"820","2016-11-09",118
"821","2016-11-10",114
"822","2016-11-11",122
"823","2016-11-14",134.399994
"824","2016-11-15",118.199997
"825","2016-11-16",113.599998
"826","2016-11-17",106
"827","2016-11-18",109.800003
"828","2016-11-21",116
"829","2016-11-22",124
"830","2016-11-23",124
"831","2016-11-25",140
"832","2016-11-28",162.800003
"833","2016-11-29",168
"834","2016-11-30",160
"835","2016-12-01",156
"836","2016-12-02",119
"837","2016-12-05",120
"838","2016-12-06",110.199997
"839","2016-12-07",114.599998
"840","2016-12-08",132
"841","2016-12-09",100
"842","2016-12-12",102
"843","2016-12-13",95.800003
"844","2016-12-14",80
"845","2016-12-15",66
"846","2016-12-16",72.199997
"847","2016-12-19",52
"848","2016-12-20",40
"849","2016-12-21",72
"850","2016-12-22",71.199997
"851","2016-12-23",62
"852","2016-12-27",52
"853","2016-12-28",58
"854","2016-12-29",66.199997
"855","2016-12-30",60
"856","2017-01-03",57.599998
"857","2017-01-04",56.200001
"858","2017-01-05",54
"859","2017-01-06",57.599998
"860","2017-01-09",58.200001
"861","2017-01-10",57.200001
"862","2017-01-11",57.799999
"863","2017-01-12",58
"864","2017-01-13",59
"865","2017-01-17",63.400002
"866","2017-01-18",60
"867","2017-01-19",73
"868","2017-01-20",69.400002
"869","2017-01-23",65.599998
"870","2017-01-24",65.800003
"871","2017-01-25",67.800003
"872","2017-01-26",72.199997
"873","2017-01-27",70
"874","2017-01-30",74
"875","2017-01-31",64.400002
"876","2017-02-01",69.800003
"877","2017-02-02",67.599998
"878","2017-02-03",64.800003
"879","2017-02-06",62
"880","2017-02-07",62
"881","2017-02-08",57.400002
"882","2017-02-09",56.400002
"883","2017-02-10",57.799999
"884","2017-02-13",60
"885","2017-02-14",60
"886","2017-02-15",60
"887","2017-02-16",63.200001
"888","2017-02-17",62
"889","2017-02-21",65
"890","2017-02-22",64
"891","2017-02-23",64.800003
"892","2017-02-24",64
"893","2017-02-27",64.599998
"894","2017-02-28",59.599998
"895","2017-03-01",61.799999
"896","2017-03-02",58.200001
"897","2017-03-03",59.200001
"898","2017-03-06",57
"899","2017-03-07",56.400002
"900","2017-03-08",56.200001
"901","2017-03-09",56
"902","2017-03-10",56
"903","2017-03-13",57
"904","2017-03-14",59.400002
"905","2017-03-15",58.599998
"906","2017-03-16",59.599998
"907","2017-03-17",62.400002
"908","2017-03-20",60
"909","2017-03-21",59.799999
"910","2017-03-22",56
"911","2017-03-23",58
"912","2017-03-24",44.400002
"913","2017-03-27",42.799999
"914","2017-03-28",43.599998
"915","2017-03-29",44.200001
"916","2017-03-30",49.200001
"917","2017-03-31",43.200001
"918","2017-04-03",43.400002
"919","2017-04-04",41
"920","2017-04-05",38.200001
"921","2017-04-06",40
"922","2017-04-07",41.799999
"923","2017-04-10",43
"924","2017-04-11",41.599998
"925","2017-04-12",40.599998
"926","2017-04-13",40
"927","2017-04-17",39.599998
"928","2017-04-18",38.799999
"929","2017-04-19",38
"930","2017-04-20",39
"931","2017-04-21",38.599998
"932","2017-04-24",38
"933","2017-04-25",36
"934","2017-04-26",36.599998
"935","2017-04-27",38.400002
"936","2017-04-28",37.200001
"937","2017-05-01",35.799999
"938","2017-05-02",36.599998
"939","2017-05-03",36
"940","2017-05-04",36.799999
"941","2017-05-05",36.200001
"942","2017-05-08",35.200001
"943","2017-05-09",37
"944","2017-05-10",38.599998
"945","2017-05-11",45.799999
"946","2017-05-12",40.599998
"947","2017-05-15",36.200001
"948","2017-05-16",35
"949","2017-05-17",33
"950","2017-05-18",35.200001
"951","2017-05-19",34.599998
"952","2017-05-22",35.599998
"953","2017-05-23",34.400002
"954","2017-05-24",34.400002
"955","2017-05-25",34.599998
"956","2017-05-26",30
"957","2017-05-30",27.200001
"958","2017-05-31",24.799999
"959","2017-06-01",22.4
"960","2017-06-02",24.4
"961","2017-06-05",27
"962","2017-06-06",24.799999
"963","2017-06-07",25.4
"964","2017-06-08",24.6
"965","2017-06-09",24.6
"966","2017-06-12",24.6
"967","2017-06-13",24.6
"968","2017-06-14",26
"969","2017-06-15",25.799999
"970","2017-06-16",26
"971","2017-06-19",25.200001
"972","2017-06-20",30.4
"973","2017-06-21",32.400002
"974","2017-06-22",51.200001
"975","2017-06-23",34.200001
"976","2017-06-26",39.799999
"977","2017-06-27",38.400002
"978","2017-06-28",44.200001
"979","2017-06-29",41
"980","2017-06-30",38.599998
"981","2017-07-03",38
"982","2017-07-05",36
"983","2017-07-06",33.599998
"984","2017-07-07",32
"985","2017-07-10",31.4
"986","2017-07-11",26.200001
"987","2017-07-12",23.76
"988","2017-07-13",39.279999
"989","2017-07-14",36.48
"990","2017-07-17",31.440001
"991","2017-07-18",31.200001
"992","2017-07-19",33.368
"993","2017-07-20",34.880001
"994","2017-07-21",36.720001
"995","2017-07-24",34.959999
"996","2017-07-25",34.799999
"997","2017-07-26",37.279999
"998","2017-07-27",37.119999
"999","2017-07-28",40.048
"1000","2017-07-31",40.799999
"1001","2017-08-01",42.400002
"1002","2017-08-02",40.639999
"1003","2017-08-03",40
"1004","2017-08-04",38.799999
"1005","2017-08-07",41.759998
"1006","2017-08-08",38.48
"1007","2017-08-09",38.880001
"1008","2017-08-10",37.599998
"1009","2017-08-11",34.639999
"1010","2017-08-14",35.360001
"1011","2017-08-15",32.080002
"1012","2017-08-16",30.959999
"1013","2017-08-17",30.559999
"1014","2017-08-18",28.4
"1015","2017-08-21",28.559999
"1016","2017-08-22",31.200001
"1017","2017-08-23",30.440001
"1018","2017-08-24",31.84
"1019","2017-08-25",33.200001
"1020","2017-08-28",33.040001
"1021","2017-08-29",33.52
"1022","2017-08-30",33.599998
"1023","2017-08-31",33.919998
"1024","2017-09-01",35.119999
"1025","2017-09-05",35.759998
"1026","2017-09-06",36.400002
"1027","2017-09-07",36.080002
"1028","2017-09-08",36.48
"1029","2017-09-11",36
"1030","2017-09-12",34.32
"1031","2017-09-13",30.879999
"1032","2017-09-14",29.92
"1033","2017-09-15",29.52
"1034","2017-09-18",28.4
"1035","2017-09-19",27.200001
"1036","2017-09-20",28.16
"1037","2017-09-21",28.719999
"1038","2017-09-22",27.52
"1039","2017-09-25",26.32
"1040","2017-09-26",25.84
"1041","2017-09-27",23.68
"1042","2017-09-28",18
"1043","2017-09-29",17.68
"1044","2017-10-02",17.84
"1045","2017-10-03",17.92
"1046","2017-10-04",17.92
"1047","2017-10-05",18
"1048","2017-10-06",20.16
"1049","2017-10-09",23.120001
"1050","2017-10-10",22.559999
"1051","2017-10-11",22.4
