"","date","MTL"
"136","2007-07-18",28.799999
"137","2007-07-19",29.333334
"138","2007-07-20",29.326666
"139","2007-07-23",30.113333
"140","2007-07-24",28.886667
"141","2007-07-25",28.753334
"142","2007-07-26",27.52
"143","2007-07-27",26.76
"144","2007-07-30",27.213333
"145","2007-07-31",27.693333
"146","2007-08-01",27.653334
"147","2007-08-02",27.966667
"148","2007-08-03",27.073334
"149","2007-08-06",26.826666
"150","2007-08-07",26.813334
"151","2007-08-08",27.613333
"152","2007-08-09",26.66
"153","2007-08-10",26.82
"154","2007-08-13",27
"155","2007-08-14",26.386667
"156","2007-08-15",25.473333
"157","2007-08-16",24.153334
"158","2007-08-17",24.393333
"159","2007-08-20",24.226667
"160","2007-08-21",24.4
"161","2007-08-22",25.540001
"162","2007-08-23",25.426666
"163","2007-08-24",26.033333
"164","2007-08-27",26.32
"165","2007-08-28",25.586666
"166","2007-08-29",26.886667
"167","2007-08-30",28.219999
"168","2007-08-31",29.02
"169","2007-09-04",29.446667
"170","2007-09-05",29.586666
"171","2007-09-06",29.646667
"172","2007-09-07",29.253334
"173","2007-09-10",29.553333
"174","2007-09-11",30.433332
"175","2007-09-12",30.226667
"176","2007-09-13",31.573334
"177","2007-09-14",31.48
"178","2007-09-17",31.033333
"179","2007-09-18",32.779999
"180","2007-09-19",32.866665
"181","2007-09-20",33.279999
"182","2007-09-21",33.253334
"183","2007-09-24",33.273335
"184","2007-09-25",32.773335
"185","2007-09-26",33.259998
"186","2007-09-27",34.619999
"187","2007-09-28",34
"188","2007-10-01",35.453335
"189","2007-10-02",37.126667
"190","2007-10-03",36.080002
"191","2007-10-04",36.619999
"192","2007-10-05",38.733334
"193","2007-10-08",39.673332
"194","2007-10-09",44.306667
"195","2007-10-10",43.973331
"196","2007-10-11",47.966667
"197","2007-10-12",47.813332
"198","2007-10-15",48.573334
"199","2007-10-16",46.766666
"200","2007-10-17",46.746666
"201","2007-10-18",48.060001
"202","2007-10-19",47.259998
"203","2007-10-22",49.580002
"204","2007-10-23",53.953335
"205","2007-10-24",55.139999
"206","2007-10-25",54.946667
"207","2007-10-26",57.82
"208","2007-10-29",57.753334
"209","2007-10-30",55.033333
"210","2007-10-31",56.099998
"211","2007-11-01",53.533333
"212","2007-11-02",55.526669
"213","2007-11-05",53.666668
"214","2007-11-06",57.606667
"215","2007-11-07",55.806667
"216","2007-11-08",56.933334
"217","2007-11-09",56.68
"218","2007-11-12",50.226665
"219","2007-11-13",53.166668
"220","2007-11-14",52.413334
"221","2007-11-15",51.073334
"222","2007-11-16",50.673332
"223","2007-11-19",48.133335
"224","2007-11-20",51.400002
"225","2007-11-21",49.386665
"226","2007-11-23",51.666668
"227","2007-11-26",49.893333
"228","2007-11-27",51.393333
"229","2007-11-28",55.053333
"230","2007-11-29",55.18
"231","2007-11-30",60.653332
"232","2007-12-03",63.453335
"233","2007-12-04",59.759998
"234","2007-12-05",63
"235","2007-12-06",62.900002
"236","2007-12-07",66.59333
"237","2007-12-10",65.866669
"238","2007-12-11",61.746666
"239","2007-12-12",63.880001
"240","2007-12-13",64.313332
"241","2007-12-14",61.946667
"242","2007-12-17",57.353333
"243","2007-12-18",59.573334
"244","2007-12-19",60.013332
"245","2007-12-20",62.279999
"246","2007-12-21",65.973335
"247","2007-12-24",67.459999
"248","2007-12-26",69.253334
"249","2007-12-27",64.459999
"250","2007-12-28",65.559998
"251","2007-12-31",64.760002
"252","2008-01-02",64.860001
"253","2008-01-03",66.620003
"254","2008-01-04",65.673332
"255","2008-01-07",62.006668
"256","2008-01-08",61.006668
"257","2008-01-09",60.833332
"258","2008-01-10",62.439999
"259","2008-01-11",62.893333
"260","2008-01-14",66.059998
"261","2008-01-15",62.560001
"262","2008-01-16",55.826668
"263","2008-01-17",56.113335
"264","2008-01-18",56.733334
"265","2008-01-22",56.046665
"266","2008-01-23",51.84
"267","2008-01-24",55.246666
"268","2008-01-25",59.233334
"269","2008-01-28",60
"270","2008-01-29",61.619999
"271","2008-01-30",61.439999
"272","2008-01-31",61.666668
"273","2008-02-01",64.419998
"274","2008-02-04",64.5
"275","2008-02-05",59.5
"276","2008-02-06",59.846668
"277","2008-02-07",62.826668
"278","2008-02-08",67.26667
"279","2008-02-11",74.400002
"280","2008-02-12",71.166664
"281","2008-02-13",71.666664
"282","2008-02-14",72.946663
"283","2008-02-15",72.813332
"284","2008-02-19",79.986664
"285","2008-02-20",79.693336
"286","2008-02-21",81.59333
"287","2008-02-22",84.553337
"288","2008-02-25",81.440002
"289","2008-02-26",88.666664
"290","2008-02-27",90.440002
"291","2008-02-28",93.133331
"292","2008-02-29",88.033333
"293","2008-03-03",93.286667
"294","2008-03-04",92.246666
"295","2008-03-05",93.646667
"296","2008-03-06",90.400002
"297","2008-03-07",89.379997
"298","2008-03-10",81
"299","2008-03-11",86.393333
"300","2008-03-12",90.166664
"301","2008-03-13",92.146667
"302","2008-03-14",91.493332
"303","2008-03-17",85.599998
"304","2008-03-18",86.973335
"305","2008-03-19",81.959999
"306","2008-03-20",76.699997
"307","2008-03-24",78.006668
"308","2008-03-25",80.326668
"309","2008-03-26",77.73333
"310","2008-03-27",80.120003
"311","2008-03-28",79.693336
"312","2008-03-31",75.860001
"313","2008-04-01",80.686668
"314","2008-04-02",83.080002
"315","2008-04-03",86.673332
"316","2008-04-04",88.966667
"317","2008-04-07",86.026665
"318","2008-04-08",86.73333
"319","2008-04-09",95.253334
"320","2008-04-10",101
"321","2008-04-11",97.673332
"322","2008-04-14",96.013336
"323","2008-04-15",93.333336
"324","2008-04-16",99.980003
"325","2008-04-17",99.73333
"326","2008-04-18",100.260002
"327","2008-04-21",104.519997
"328","2008-04-22",107.486664
"329","2008-04-23",104.40667
"330","2008-04-24",98.480003
"331","2008-04-25",102.033333
"332","2008-04-28",102.353333
"333","2008-04-29",94.153336
"334","2008-04-30",97.199997
"335","2008-05-01",91.900002
"336","2008-05-02",96.90667
"337","2008-05-05",99.959999
"338","2008-05-06",100.813332
"339","2008-05-07",101.366669
"340","2008-05-08",104.753334
"341","2008-05-09",103.58667
"342","2008-05-12",105.126663
"343","2008-05-13",104.633331
"344","2008-05-14",101.826668
"345","2008-05-15",104.940002
"346","2008-05-16",112.660004
"347","2008-05-19",112.493332
"348","2008-05-20",112
"349","2008-05-21",109.440002
"350","2008-05-22",102.199997
"351","2008-05-23",98.379997
"352","2008-05-27",102.959999
"353","2008-05-28",110.980003
"354","2008-05-29",108.779999
"355","2008-05-30",115.239998
"356","2008-06-02",111.860001
"357","2008-06-03",109.120003
"358","2008-06-04",102.480003
"359","2008-06-05",110.080002
"360","2008-06-06",106.440002
"361","2008-06-09",105.699997
"362","2008-06-10",102.980003
"363","2008-06-11",103.239998
"364","2008-06-12",98.419998
"365","2008-06-13",98.919998
"366","2008-06-16",102.639999
"367","2008-06-17",106.580002
"368","2008-06-18",104.339996
"369","2008-06-19",107.339996
"370","2008-06-20",101.419998
"371","2008-06-23",99.459999
"372","2008-06-24",96.199997
"373","2008-06-25",98.739998
"374","2008-06-26",95.68
"375","2008-06-27",97.400002
"376","2008-06-30",99.080002
"377","2008-07-01",97.440002
"378","2008-07-02",85.18
"379","2008-07-03",84.699997
"380","2008-07-07",89.199997
"381","2008-07-08",86.800003
"382","2008-07-09",85.860001
"383","2008-07-10",88.959999
"384","2008-07-11",89.040001
"385","2008-07-14",93
"386","2008-07-15",92.199997
"387","2008-07-16",93.339996
"388","2008-07-17",85.68
"389","2008-07-18",79.120003
"390","2008-07-21",81.279999
"391","2008-07-22",78.620003
"392","2008-07-23",73.220001
"393","2008-07-24",45.68
"394","2008-07-25",52.400002
"395","2008-07-28",39
"396","2008-07-29",37.220001
"397","2008-07-30",41.66
"398","2008-07-31",42.439999
"399","2008-08-01",40.5
"400","2008-08-04",36.599998
"401","2008-08-05",37.18
"402","2008-08-06",44
"403","2008-08-07",48.139999
"404","2008-08-08",46.900002
"405","2008-08-11",46.18
"406","2008-08-12",47.48
"407","2008-08-13",53.84
"408","2008-08-14",54.779999
"409","2008-08-15",52.459999
"410","2008-08-18",51.779999
"411","2008-08-19",53.060001
"412","2008-08-20",54.220001
"413","2008-08-21",53.900002
"414","2008-08-22",52.18
"415","2008-08-25",50.200001
"416","2008-08-26",49.779999
"417","2008-08-27",52.099998
"418","2008-08-28",54.48
"419","2008-08-29",54.68
"420","2008-09-02",49.779999
"421","2008-09-03",46.599998
"422","2008-09-04",41.919998
"423","2008-09-05",44.380001
"424","2008-09-08",43.919998
"425","2008-09-09",37.959999
"426","2008-09-10",41.580002
"427","2008-09-11",43.48
"428","2008-09-12",47.84
"429","2008-09-15",43.34
"430","2008-09-16",43.66
"431","2008-09-17",37.5
"432","2008-09-18",42.32
"433","2008-09-19",45.580002
"434","2008-09-22",45.32
"435","2008-09-23",41.619999
"436","2008-09-24",39.360001
"437","2008-09-25",44
"438","2008-09-26",41.439999
"439","2008-09-29",33.84
"440","2008-09-30",35.919998
"441","2008-10-01",34.380001
"442","2008-10-02",29.76
"443","2008-10-03",26.360001
"444","2008-10-06",23.08
"445","2008-10-07",20.940001
"446","2008-10-08",20.559999
"447","2008-10-09",18.559999
"448","2008-10-10",14.52
"449","2008-10-13",21.040001
"450","2008-10-14",22.620001
"451","2008-10-15",18.52
"452","2008-10-16",17.959999
"453","2008-10-17",16.540001
"454","2008-10-20",17.780001
"455","2008-10-21",17.200001
"456","2008-10-22",15.38
"457","2008-10-23",14.62
"458","2008-10-24",10.8
"459","2008-10-27",8.2
"460","2008-10-28",12.88
"461","2008-10-29",11.36
"462","2008-10-30",18.16
"463","2008-10-31",18.34
"464","2008-11-03",17.48
"465","2008-11-04",18.02
"466","2008-11-05",15.88
"467","2008-11-06",13.72
"468","2008-11-07",13.98
"469","2008-11-10",13.72
"470","2008-11-11",11.7
"471","2008-11-12",9.92
"472","2008-11-13",13.4
"473","2008-11-14",11.6
"474","2008-11-17",10.56
"475","2008-11-18",9.74
"476","2008-11-19",8.56
"477","2008-11-20",7.32
"478","2008-11-21",8.12
"479","2008-11-24",11.22
"480","2008-11-25",9.18
"481","2008-11-26",10.08
"482","2008-11-28",12.54
"483","2008-12-01",8.5
"484","2008-12-02",9.48
"485","2008-12-03",9.62
"486","2008-12-04",10.08
"487","2008-12-05",10.48
"488","2008-12-08",11.36
"489","2008-12-09",11.36
"490","2008-12-10",11.6
"491","2008-12-11",11.16
"492","2008-12-12",9.94
"493","2008-12-15",9.06
"494","2008-12-16",9.74
"495","2008-12-17",9.9
"496","2008-12-18",9.64
"497","2008-12-19",9.52
"498","2008-12-22",8.5
"499","2008-12-23",8.3
"500","2008-12-24",8.1
"501","2008-12-26",7.86
"502","2008-12-29",7.46
"503","2008-12-30",7.92
"504","2008-12-31",8
"505","2009-01-02",8.7
"506","2009-01-05",9.3
"507","2009-01-06",9.34
"508","2009-01-07",8.72
"509","2009-01-08",9
"510","2009-01-09",8.54
"511","2009-01-12",7.92
"512","2009-01-13",7.46
"513","2009-01-14",6.94
"514","2009-01-15",6.44
"515","2009-01-16",6.54
"516","2009-01-20",5.14
"517","2009-01-21",5.98
"518","2009-01-22",5.68
"519","2009-01-23",5.9
"520","2009-01-26",6.16
"521","2009-01-27",5.9
"522","2009-01-28",6.46
"523","2009-01-29",6.3
"524","2009-01-30",6.8
"525","2009-02-02",6.56
"526","2009-02-03",6.58
"527","2009-02-04",7.9
"528","2009-02-05",7.42
"529","2009-02-06",8.9
"530","2009-02-09",11.46
"531","2009-02-10",9.44
"532","2009-02-11",9.66
"533","2009-02-12",9.24
"534","2009-02-13",8.88
"535","2009-02-17",7.82
"536","2009-02-18",7.36
"537","2009-02-19",7.02
"538","2009-02-20",7.1
"539","2009-02-23",6.48
"540","2009-02-24",8
"541","2009-02-25",7.8
"542","2009-02-26",6.94
"543","2009-02-27",7
"544","2009-03-02",6.5
"545","2009-03-03",6.6
"546","2009-03-04",7.38
"547","2009-03-05",6.74
"548","2009-03-06",6.6
"549","2009-03-09",6.42
"550","2009-03-10",7.14
"551","2009-03-11",7.08
"552","2009-03-12",7.18
"553","2009-03-13",7.28
"554","2009-03-16",7.5
"555","2009-03-17",7.6
"556","2009-03-18",8.36
"557","2009-03-19",8.46
"558","2009-03-20",8.56
"559","2009-03-23",9.98
"560","2009-03-24",9.3
"561","2009-03-25",9.66
"562","2009-03-26",9.7
"563","2009-03-27",8.82
"564","2009-03-30",8
"565","2009-03-31",8.34
"566","2009-04-01",9
"567","2009-04-02",9.5
"568","2009-04-03",10.32
"569","2009-04-06",9.76
"570","2009-04-07",9.76
"571","2009-04-08",10.76
"572","2009-04-09",12.18
"573","2009-04-13",13.08
"574","2009-04-14",11.74
"575","2009-04-15",12.8
"576","2009-04-16",13.22
"577","2009-04-17",13.36
"578","2009-04-20",11.38
"579","2009-04-21",12.12
"580","2009-04-22",12.3
"581","2009-04-23",12.42
"582","2009-04-24",13.18
"583","2009-04-27",11.68
"584","2009-04-28",10.96
"585","2009-04-29",10.52
"586","2009-04-30",10.64
"587","2009-05-01",12.42
"588","2009-05-04",13.9
"589","2009-05-05",14
"590","2009-05-06",15.5
"591","2009-05-07",15.04
"592","2009-05-08",15.48
"593","2009-05-11",14.94
"594","2009-05-12",16.24
"595","2009-05-13",14.2
"596","2009-05-14",14.98
"597","2009-05-15",14.64
"598","2009-05-18",16.42
"599","2009-05-19",17.780001
"600","2009-05-20",18.92
"601","2009-05-21",16.959999
"602","2009-05-22",17.360001
"603","2009-05-26",18.200001
"604","2009-05-27",19.52
"605","2009-05-28",21.360001
"606","2009-05-29",22.02
"607","2009-06-01",25.1
"608","2009-06-02",23.84
"609","2009-06-03",20.620001
"610","2009-06-04",20.66
"611","2009-06-05",21.24
"612","2009-06-08",20.18
"613","2009-06-09",20.459999
"614","2009-06-10",21.620001
"615","2009-06-11",21.360001
"616","2009-06-12",19.84
"617","2009-06-15",17.66
"618","2009-06-16",18.799999
"619","2009-06-17",18
"620","2009-06-18",18.280001
"621","2009-06-19",18.58
"622","2009-06-22",15.36
"623","2009-06-23",17.02
"624","2009-06-24",16.379999
"625","2009-06-25",17.26
"626","2009-06-26",17.719999
"627","2009-06-29",17
"628","2009-06-30",16.700001
"629","2009-07-01",17.059999
"630","2009-07-02",16.5
"631","2009-07-06",16.02
"632","2009-07-07",14.34
"633","2009-07-08",14.46
"634","2009-07-09",15.06
"635","2009-07-10",14.7
"636","2009-07-13",14.72
"637","2009-07-14",15.4
"638","2009-07-15",18.24
"639","2009-07-16",17.92
"640","2009-07-17",19
"641","2009-07-20",19.08
"642","2009-07-21",18.799999
"643","2009-07-22",18.1
"644","2009-07-23",20.440001
"645","2009-07-24",20.5
"646","2009-07-27",22.66
"647","2009-07-28",21.440001
"648","2009-07-29",20
"649","2009-07-30",21.48
"650","2009-07-31",21.360001
"651","2009-08-03",23.120001
"652","2009-08-04",21.84
"653","2009-08-05",21.639999
"654","2009-08-06",22.16
"655","2009-08-07",23.200001
"656","2009-08-10",22.08
"657","2009-08-11",21.700001
"658","2009-08-12",22.6
"659","2009-08-13",23.219999
"660","2009-08-14",22.16
"661","2009-08-17",20.34
"662","2009-08-18",21.18
"663","2009-08-19",20.860001
"664","2009-08-20",21.6
"665","2009-08-21",23.42
"666","2009-08-24",25.08
"667","2009-08-25",25.6
"668","2009-08-26",24.5
"669","2009-08-27",23.74
"670","2009-08-28",25.040001
"671","2009-08-31",24.42
"672","2009-09-01",22
"673","2009-09-02",21.6
"674","2009-09-03",25.200001
"675","2009-09-04",25.34
"676","2009-09-08",27.040001
"677","2009-09-09",28.1
"678","2009-09-10",28.139999
"679","2009-09-11",30.700001
"680","2009-09-14",30.799999
"681","2009-09-15",31.18
"682","2009-09-16",33.119999
"683","2009-09-17",32.220001
"684","2009-09-18",32.360001
"685","2009-09-21",30.700001
"686","2009-09-22",33.779999
"687","2009-09-23",34.259998
"688","2009-09-24",34.040001
"689","2009-09-25",34.32
"690","2009-09-28",35.720001
"691","2009-09-29",36.240002
"692","2009-09-30",35.959999
"693","2009-10-01",34.139999
"694","2009-10-02",33.84
"695","2009-10-05",34.759998
"696","2009-10-06",36.599998
"697","2009-10-07",36.099998
"698","2009-10-08",37.380001
"699","2009-10-09",38.700001
"700","2009-10-12",40.400002
"701","2009-10-13",39.880001
"702","2009-10-14",43.040001
"703","2009-10-15",43.400002
"704","2009-10-16",41.32
"705","2009-10-19",43.119999
"706","2009-10-20",42.48
"707","2009-10-21",42.700001
"708","2009-10-22",42.16
"709","2009-10-23",41.02
"710","2009-10-26",39.32
"711","2009-10-27",36.68
"712","2009-10-28",32.459999
"713","2009-10-29",36.619999
"714","2009-10-30",34.32
"715","2009-11-02",35.32
"716","2009-11-03",36.5
"717","2009-11-04",37.099998
"718","2009-11-05",40.139999
"719","2009-11-06",40.02
"720","2009-11-09",42.580002
"721","2009-11-10",42.419998
"722","2009-11-11",40.639999
"723","2009-11-12",39.200001
"724","2009-11-13",40.419998
"725","2009-11-16",43.639999
"726","2009-11-17",43.34
"727","2009-11-18",43.299999
"728","2009-11-19",41.639999
"729","2009-11-20",41.16
"730","2009-11-23",40.759998
"731","2009-11-24",40.779999
"732","2009-11-25",40.82
"733","2009-11-27",38.84
"734","2009-11-30",38.900002
"735","2009-12-01",40.459999
"736","2009-12-02",39.34
"737","2009-12-03",38.259998
"738","2009-12-04",38.419998
"739","2009-12-07",39.02
"740","2009-12-08",36.040001
"741","2009-12-09",35.139999
"742","2009-12-10",36.02
"743","2009-12-11",35.299999
"744","2009-12-14",37.82
"745","2009-12-15",37.540001
"746","2009-12-16",39.400002
"747","2009-12-17",38.259998
"748","2009-12-18",38.540001
"749","2009-12-21",39.560001
"750","2009-12-22",38.939999
"751","2009-12-23",39.540001
"752","2009-12-24",40
"753","2009-12-28",39.299999
"754","2009-12-29",38.200001
"755","2009-12-30",38.200001
"756","2009-12-31",37.639999
"757","2010-01-04",40.48
"758","2010-01-05",42.720001
"759","2010-01-06",43.279999
"760","2010-01-07",42.779999
"761","2010-01-08",43.700001
"762","2010-01-11",44.779999
"763","2010-01-12",43.400002
"764","2010-01-13",45.82
"765","2010-01-14",49.32
"766","2010-01-15",49.599998
"767","2010-01-19",52.860001
"768","2010-01-20",50.080002
"769","2010-01-21",45.32
"770","2010-01-22",44.98
"771","2010-01-25",44.040001
"772","2010-01-26",43.860001
"773","2010-01-27",42.68
"774","2010-01-28",41.02
"775","2010-01-29",39.580002
"776","2010-02-01",44.240002
"777","2010-02-02",45.52
"778","2010-02-03",44.759998
"779","2010-02-04",40.02
"780","2010-02-05",39.439999
"781","2010-02-08",40.759998
"782","2010-02-09",43.799999
"783","2010-02-10",43.759998
"784","2010-02-11",46.919998
"785","2010-02-12",47
"786","2010-02-16",48.919998
"787","2010-02-17",48
"788","2010-02-18",48.52
"789","2010-02-19",49.240002
"790","2010-02-22",48.380001
"791","2010-02-23",46.040001
"792","2010-02-24",46.279999
"793","2010-02-25",45.240002
"794","2010-02-26",46
"795","2010-03-01",47.400002
"796","2010-03-02",47.66
"797","2010-03-03",48.580002
"798","2010-03-04",49.799999
"799","2010-03-05",51.959999
"800","2010-03-08",50.939999
"801","2010-03-09",51.220001
"802","2010-03-10",53.220001
"803","2010-03-11",52.439999
"804","2010-03-12",52.66
"805","2010-03-15",51.68
"806","2010-03-16",53.68
"807","2010-03-17",52.16
"808","2010-03-18",50.720001
"809","2010-03-19",50.119999
"810","2010-03-22",53.299999
"811","2010-03-23",53.32
"812","2010-03-24",53.540001
"813","2010-03-25",54.259998
"814","2010-03-26",55.639999
"815","2010-03-29",57.5
"816","2010-03-30",57.02
"817","2010-03-31",56.84
"818","2010-04-01",60.619999
"819","2010-04-05",62.259998
"820","2010-04-06",60.939999
"821","2010-04-07",59.299999
"822","2010-04-08",59.060001
"823","2010-04-09",59.540001
"824","2010-04-12",60.400002
"825","2010-04-13",61.599998
"826","2010-04-14",62.360001
"827","2010-04-15",61.720001
"828","2010-04-16",58.080002
"829","2010-04-19",56.32
"830","2010-04-20",58.919998
"831","2010-04-21",57.759998
"832","2010-04-22",54.919998
"833","2010-04-23",54.98
"834","2010-04-26",52.639999
"835","2010-04-27",50.740002
"836","2010-04-28",52.380001
"837","2010-04-29",52.259998
"838","2010-04-30",51.400002
"839","2010-05-03",50.080002
"840","2010-05-04",47.099998
"841","2010-05-05",45.619999
"842","2010-05-06",42
"843","2010-05-07",42.240002
"844","2010-05-10",49.68
"845","2010-05-11",46.459999
"846","2010-05-12",49.119999
"847","2010-05-13",47.619999
"848","2010-05-14",46.48
"849","2010-05-17",44.299999
"850","2010-05-18",42.5
"851","2010-05-19",41.900002
"852","2010-05-20",39.900002
"853","2010-05-21",42.240002
"854","2010-05-24",39.799999
"855","2010-05-25",39.419998
"856","2010-05-26",40.060001
"857","2010-05-27",44.459999
"858","2010-05-28",43.380001
"859","2010-06-01",41.360001
"860","2010-06-02",43.099998
"861","2010-06-03",42.400002
"862","2010-06-04",40.18
"863","2010-06-07",38.5
"864","2010-06-08",38.98
"865","2010-06-09",39.799999
"866","2010-06-10",42
"867","2010-06-11",42.34
"868","2010-06-14",42.259998
"869","2010-06-15",44.099998
"870","2010-06-16",44.700001
"871","2010-06-17",42.959999
"872","2010-06-18",42.139999
"873","2010-06-21",44.060001
"874","2010-06-22",43.439999
"875","2010-06-23",44.200001
"876","2010-06-24",41.360001
"877","2010-06-25",42.220001
"878","2010-06-28",40.5
"879","2010-06-29",37.32
"880","2010-06-30",36.279999
"881","2010-07-01",35.380001
"882","2010-07-02",34.900002
"883","2010-07-06",36.119999
"884","2010-07-07",38.060001
"885","2010-07-08",38.439999
"886","2010-07-09",39.779999
"887","2010-07-12",38
"888","2010-07-13",39.060001
"889","2010-07-14",39.759998
"890","2010-07-15",38.700001
"891","2010-07-16",36.419998
"892","2010-07-19",36.400002
"893","2010-07-20",38.119999
"894","2010-07-21",39.279999
"895","2010-07-22",41.279999
"896","2010-07-23",44.459999
"897","2010-07-26",46.080002
"898","2010-07-27",44.599998
"899","2010-07-28",43.639999
"900","2010-07-29",43.919998
"901","2010-07-30",43.560001
"902","2010-08-02",46.84
"903","2010-08-03",46.400002
"904","2010-08-04",47.5
"905","2010-08-05",46.919998
"906","2010-08-06",46.700001
"907","2010-08-09",47.060001
"908","2010-08-10",45.580002
"909","2010-08-11",43.400002
"910","2010-08-12",43.560001
"911","2010-08-13",43.360001
"912","2010-08-16",44.400002
"913","2010-08-17",46.02
"914","2010-08-18",46.639999
"915","2010-08-19",46.419998
"916","2010-08-20",45.900002
"917","2010-08-23",45.099998
"918","2010-08-24",43.240002
"919","2010-08-25",42.740002
"920","2010-08-26",42.540001
"921","2010-08-27",45.040001
"922","2010-08-30",44.080002
"923","2010-08-31",45.5
"924","2010-09-01",48.639999
"925","2010-09-02",49
"926","2010-09-03",48.779999
"927","2010-09-07",48.02
"928","2010-09-08",49.439999
"929","2010-09-09",50.48
"930","2010-09-10",49.66
"931","2010-09-13",50.459999
"932","2010-09-14",49.700001
"933","2010-09-15",48.900002
"934","2010-09-16",48.560001
"935","2010-09-17",47.900002
"936","2010-09-20",48.84
"937","2010-09-21",48.400002
"938","2010-09-22",48.66
"939","2010-09-23",47.48
"940","2010-09-24",48.740002
"941","2010-09-27",48.68
"942","2010-09-28",48.700001
"943","2010-09-29",49.220001
"944","2010-09-30",49.799999
"945","2010-10-01",50.419998
"946","2010-10-04",49.439999
"947","2010-10-05",50.68
"948","2010-10-06",49.98
"949","2010-10-07",49.060001
"950","2010-10-08",49.84
"951","2010-10-11",50.080002
"952","2010-10-12",48.619999
"953","2010-10-13",50.52
"954","2010-10-14",49.619999
"955","2010-10-15",50.68
"956","2010-10-18",50.48
"957","2010-10-19",47.759998
"958","2010-10-20",47.639999
"959","2010-10-21",46.220001
