"","date","WRLD"
"246","2007-12-21",29.959999
"247","2007-12-24",30.889999
"248","2007-12-26",28.85
"249","2007-12-27",27.950001
"250","2007-12-28",27.25
"251","2007-12-31",26.98
"252","2008-01-02",25.09
"253","2008-01-03",24.309999
"254","2008-01-04",22.620001
"255","2008-01-07",22.83
"256","2008-01-08",22.059999
"257","2008-01-09",22.59
"258","2008-01-10",23.219999
"259","2008-01-11",22.41
"260","2008-01-14",22.33
"261","2008-01-15",21.530001
"262","2008-01-16",22.4
"263","2008-01-17",21.459999
"264","2008-01-18",20.76
"265","2008-01-22",22.6
"266","2008-01-23",23.049999
"267","2008-01-24",28.75
"268","2008-01-25",28.129999
"269","2008-01-28",28.83
"270","2008-01-29",28.9
"271","2008-01-30",28.99
"272","2008-01-31",29.940001
"273","2008-02-01",30.92
"274","2008-02-04",31.52
"275","2008-02-05",29.879999
"276","2008-02-06",30.040001
"277","2008-02-07",31.469999
"278","2008-02-08",31.209999
"279","2008-02-11",30.99
"280","2008-02-12",31.309999
"281","2008-02-13",33.02
"282","2008-02-14",32
"283","2008-02-15",31.41
"284","2008-02-19",32.41
"285","2008-02-20",32.560001
"286","2008-02-21",31.35
"287","2008-02-22",31.49
"288","2008-02-25",31.629999
"289","2008-02-26",32.41
"290","2008-02-27",32.299999
"291","2008-02-28",31.209999
"292","2008-02-29",30.379999
"293","2008-03-03",29.969999
"294","2008-03-04",29.950001
"295","2008-03-05",30.16
"296","2008-03-06",29.1
"297","2008-03-07",29.25
"298","2008-03-10",28.33
"299","2008-03-11",29.690001
"300","2008-03-12",29.209999
"301","2008-03-13",29.1
"302","2008-03-14",27.58
"303","2008-03-17",27.84
"304","2008-03-18",29.68
"305","2008-03-19",28.92
"306","2008-03-20",31.809999
"307","2008-03-24",34.09
"308","2008-03-25",35.360001
"309","2008-03-26",33.990002
"310","2008-03-27",32.59
"311","2008-03-28",32.43
"312","2008-03-31",31.85
"313","2008-04-01",35.110001
"314","2008-04-02",36.470001
"315","2008-04-03",36.669998
"316","2008-04-04",35.330002
"317","2008-04-07",34.099998
"318","2008-04-08",33.639999
"319","2008-04-09",32.57
"320","2008-04-10",33.139999
"321","2008-04-11",33.029999
"322","2008-04-14",32.380001
"323","2008-04-15",32.130001
"324","2008-04-16",33.759998
"325","2008-04-17",33.950001
"326","2008-04-18",34.869999
"327","2008-04-21",34.810001
"328","2008-04-22",33.57
"329","2008-04-23",34.450001
"330","2008-04-24",39.099998
"331","2008-04-25",38.939999
"332","2008-04-28",40.369999
"333","2008-04-29",40.580002
"334","2008-04-30",39.380001
"335","2008-05-01",41.349998
"336","2008-05-02",41.790001
"337","2008-05-05",41.939999
"338","2008-05-06",41.810001
"339","2008-05-07",42.380001
"340","2008-05-08",41.240002
"341","2008-05-09",41.48
"342","2008-05-12",43.52
"343","2008-05-13",42.849998
"344","2008-05-14",43.209999
"345","2008-05-15",44.349998
"346","2008-05-16",44.27
"347","2008-05-19",43.669998
"348","2008-05-20",42.610001
"349","2008-05-21",41.939999
"350","2008-05-22",44.02
"351","2008-05-23",43.93
"352","2008-05-27",44.970001
"353","2008-05-28",45.139999
"354","2008-05-29",44.740002
"355","2008-05-30",44.220001
"356","2008-06-02",42.669998
"357","2008-06-03",41.040001
"358","2008-06-04",41.470001
"359","2008-06-05",43.27
"360","2008-06-06",41.34
"361","2008-06-09",40.650002
"362","2008-06-10",40.330002
"363","2008-06-11",38.099998
"364","2008-06-12",39.540001
"365","2008-06-13",40.810001
"366","2008-06-16",42.810001
"367","2008-06-17",41.439999
"368","2008-06-18",41.59
"369","2008-06-19",40.220001
"370","2008-06-20",40.150002
"371","2008-06-23",37.459999
"372","2008-06-24",38.27
"373","2008-06-25",38.540001
"374","2008-06-26",36.110001
"375","2008-06-27",34.389999
"376","2008-06-30",33.669998
"377","2008-07-01",34.970001
"378","2008-07-02",33.66
"379","2008-07-03",32.740002
"380","2008-07-07",33.919998
"381","2008-07-08",36.09
"382","2008-07-09",34.5
"383","2008-07-10",34.880001
"384","2008-07-11",34.459999
"385","2008-07-14",33.580002
"386","2008-07-15",33.970001
"387","2008-07-16",37.720001
"388","2008-07-17",40.27
"389","2008-07-18",40.720001
"390","2008-07-21",39
"391","2008-07-22",40.009998
"392","2008-07-23",41.98
"393","2008-07-24",38.450001
"394","2008-07-25",39.259998
"395","2008-07-28",38.529999
"396","2008-07-29",35.330002
"397","2008-07-30",34.290001
"398","2008-07-31",32.759998
"399","2008-08-01",33.860001
"400","2008-08-04",32.150002
"401","2008-08-05",34
"402","2008-08-06",34.200001
"403","2008-08-07",33.240002
"404","2008-08-08",34
"405","2008-08-11",36.349998
"406","2008-08-12",35.939999
"407","2008-08-13",35.389999
"408","2008-08-14",36.68
"409","2008-08-15",37.779999
"410","2008-08-18",37.27
"411","2008-08-19",35.689999
"412","2008-08-20",37.599998
"413","2008-08-21",36.639999
"414","2008-08-22",38.48
"415","2008-08-25",37.189999
"416","2008-08-26",37.490002
"417","2008-08-27",37.549999
"418","2008-08-28",38.599998
"419","2008-08-29",39.02
"420","2008-09-02",39.009998
"421","2008-09-03",39.5
"422","2008-09-04",37.369999
"423","2008-09-05",38.610001
"424","2008-09-08",40.509998
"425","2008-09-09",38.419998
"426","2008-09-10",39.360001
"427","2008-09-11",39.48
"428","2008-09-12",38.889999
"429","2008-09-15",34.889999
"430","2008-09-16",35.049999
"431","2008-09-17",33.279999
"432","2008-09-18",38
"433","2008-09-19",40.07
"434","2008-09-22",38.5
"435","2008-09-23",38.369999
"436","2008-09-24",37.52
"437","2008-09-25",37.049999
"438","2008-09-26",36.900002
"439","2008-09-29",33.43
"440","2008-09-30",36
"441","2008-10-01",33.889999
"442","2008-10-02",31.379999
"443","2008-10-03",30.34
"444","2008-10-06",30.110001
"445","2008-10-07",27.870001
"446","2008-10-08",26.98
"447","2008-10-09",23.43
"448","2008-10-10",27.76
"449","2008-10-13",29.549999
"450","2008-10-14",29.09
"451","2008-10-15",25.23
"452","2008-10-16",26.9
"453","2008-10-17",26.790001
"454","2008-10-20",29.73
"455","2008-10-21",27.92
"456","2008-10-22",26.299999
"457","2008-10-23",20.110001
"458","2008-10-24",18.6
"459","2008-10-27",16.139999
"460","2008-10-28",18.34
"461","2008-10-29",17.450001
"462","2008-10-30",18
"463","2008-10-31",18.48
"464","2008-11-03",18.66
"465","2008-11-04",19.129999
"466","2008-11-05",18.09
"467","2008-11-06",17
"468","2008-11-07",17.129999
"469","2008-11-10",16.85
"470","2008-11-11",17.389999
"471","2008-11-12",15.65
"472","2008-11-13",18.52
"473","2008-11-14",17.07
"474","2008-11-17",16.75
"475","2008-11-18",16.51
"476","2008-11-19",14.06
"477","2008-11-20",13.81
"478","2008-11-21",15.27
"479","2008-11-24",18.27
"480","2008-11-25",18.57
"481","2008-11-26",19.639999
"482","2008-11-28",19.57
"483","2008-12-01",16.24
"484","2008-12-02",17.07
"485","2008-12-03",17.799999
"486","2008-12-04",17.85
"487","2008-12-05",19.01
"488","2008-12-08",20.559999
"489","2008-12-09",19.75
"490","2008-12-10",20.049999
"491","2008-12-11",19.120001
"492","2008-12-12",18.879999
"493","2008-12-15",17.99
"494","2008-12-16",19.639999
"495","2008-12-17",20.32
"496","2008-12-18",20.370001
"497","2008-12-19",19.870001
"498","2008-12-22",19.120001
"499","2008-12-23",18.51
"500","2008-12-24",18.24
"501","2008-12-26",18.969999
"502","2008-12-29",18.52
"503","2008-12-30",19.59
"504","2008-12-31",19.76
"505","2009-01-02",20.34
"506","2009-01-05",21.76
"507","2009-01-06",22.889999
"508","2009-01-07",22.5
"509","2009-01-08",21.52
"510","2009-01-09",19.98
"511","2009-01-12",20.040001
"512","2009-01-13",20.17
"513","2009-01-14",19.23
"514","2009-01-15",19.530001
"515","2009-01-16",19.76
"516","2009-01-20",17.33
"517","2009-01-21",17.67
"518","2009-01-22",16.559999
"519","2009-01-23",17.52
"520","2009-01-26",17.48
"521","2009-01-27",17.49
"522","2009-01-28",20.65
"523","2009-01-29",19.52
"524","2009-01-30",19.15
"525","2009-02-02",19.9
"526","2009-02-03",19.540001
"527","2009-02-04",18.879999
"528","2009-02-05",19.290001
"529","2009-02-06",19.57
"530","2009-02-09",19.440001
"531","2009-02-10",18.9
"532","2009-02-11",19
"533","2009-02-12",19.110001
"534","2009-02-13",18.51
"535","2009-02-17",18.059999
"536","2009-02-18",17.4
"537","2009-02-19",16.440001
"538","2009-02-20",16.030001
"539","2009-02-23",15.5
"540","2009-02-24",16.940001
"541","2009-02-25",16.26
"542","2009-02-26",16.07
"543","2009-02-27",14.66
"544","2009-03-02",12.85
"545","2009-03-03",12.84
"546","2009-03-04",12.44
"547","2009-03-05",11.51
"548","2009-03-06",11.26
"549","2009-03-09",11.28
"550","2009-03-10",12.62
"551","2009-03-11",12.82
"552","2009-03-12",14.35
"553","2009-03-13",14.08
"554","2009-03-16",14.45
"555","2009-03-17",15.07
"556","2009-03-18",16.1
"557","2009-03-19",15.85
"558","2009-03-20",15.95
"559","2009-03-23",17.83
"560","2009-03-24",16.25
"561","2009-03-25",17.33
"562","2009-03-26",18.700001
"563","2009-03-27",18.25
"564","2009-03-30",16.9
"565","2009-03-31",17.1
"566","2009-04-01",18.139999
"567","2009-04-02",19.08
"568","2009-04-03",19.52
"569","2009-04-06",19.200001
"570","2009-04-07",17.43
"571","2009-04-08",17.530001
"572","2009-04-09",19.5
"573","2009-04-13",21.48
"574","2009-04-14",19.549999
"575","2009-04-15",20.82
"576","2009-04-16",21.549999
"577","2009-04-17",23.08
"578","2009-04-20",20.66
"579","2009-04-21",20.92
"580","2009-04-22",21.049999
"581","2009-04-23",20.969999
"582","2009-04-24",23.139999
"583","2009-04-27",23.059999
"584","2009-04-28",23.799999
"585","2009-04-29",27.6
"586","2009-04-30",29.68
"587","2009-05-01",28.959999
"588","2009-05-04",28.709999
"589","2009-05-05",27.67
"590","2009-05-06",25.860001
"591","2009-05-07",21.43
"592","2009-05-08",19.809999
"593","2009-05-11",20.41
"594","2009-05-12",19.790001
"595","2009-05-13",17.690001
"596","2009-05-14",18.26
"597","2009-05-15",17.870001
"598","2009-05-18",18.26
"599","2009-05-19",17.780001
"600","2009-05-20",17.48
"601","2009-05-21",16.84
"602","2009-05-22",16.4
"603","2009-05-26",18.639999
"604","2009-05-27",18.530001
"605","2009-05-28",19.58
"606","2009-05-29",20.030001
"607","2009-06-01",20.049999
"608","2009-06-02",20.84
"609","2009-06-03",20.26
"610","2009-06-04",21.110001
"611","2009-06-05",19.959999
"612","2009-06-08",20.120001
"613","2009-06-09",20.6
"614","2009-06-10",20.07
"615","2009-06-11",19.959999
"616","2009-06-12",19.200001
"617","2009-06-15",18.75
"618","2009-06-16",17.120001
"619","2009-06-17",16.940001
"620","2009-06-18",17.530001
"621","2009-06-19",18.459999
"622","2009-06-22",17.690001
"623","2009-06-23",17.450001
"624","2009-06-24",17.93
"625","2009-06-25",18.76
"626","2009-06-26",19.459999
"627","2009-06-29",19.42
"628","2009-06-30",19.91
"629","2009-07-01",19.870001
"630","2009-07-02",19.200001
"631","2009-07-06",19.43
"632","2009-07-07",18.780001
"633","2009-07-08",18.440001
"634","2009-07-09",18.780001
"635","2009-07-10",18.790001
"636","2009-07-13",19.67
"637","2009-07-14",20.389999
"638","2009-07-15",21.190001
"639","2009-07-16",22.389999
"640","2009-07-17",21.690001
"641","2009-07-20",22.52
"642","2009-07-21",22.940001
"643","2009-07-22",23.469999
"644","2009-07-23",25.76
"645","2009-07-24",25.700001
"646","2009-07-27",24.799999
"647","2009-07-28",24.58
"648","2009-07-29",25.280001
"649","2009-07-30",25.040001
"650","2009-07-31",23.719999
"651","2009-08-03",24.540001
"652","2009-08-04",24.719999
"653","2009-08-05",24.17
"654","2009-08-06",25.120001
"655","2009-08-07",26
"656","2009-08-10",25.76
"657","2009-08-11",25.27
"658","2009-08-12",25.879999
"659","2009-08-13",26.41
"660","2009-08-14",25.08
"661","2009-08-17",24.32
"662","2009-08-18",24.469999
"663","2009-08-19",24.16
"664","2009-08-20",25.09
"665","2009-08-21",26.42
"666","2009-08-24",26.040001
"667","2009-08-25",25.950001
"668","2009-08-26",26.469999
"669","2009-08-27",26.67
"670","2009-08-28",26.35
"671","2009-08-31",26.030001
"672","2009-09-01",25.459999
"673","2009-09-02",25.32
"674","2009-09-03",25.809999
"675","2009-09-04",26.08
"676","2009-09-08",25.860001
"677","2009-09-09",27
"678","2009-09-10",26.389999
"679","2009-09-11",26.52
"680","2009-09-14",26.629999
"681","2009-09-15",26.1
"682","2009-09-16",27.690001
"683","2009-09-17",25.709999
"684","2009-09-18",25.35
"685","2009-09-21",24.610001
"686","2009-09-22",25.639999
"687","2009-09-23",24.860001
"688","2009-09-24",24.139999
"689","2009-09-25",24.379999
"690","2009-09-28",25.389999
"691","2009-09-29",25.5
"692","2009-09-30",25.209999
"693","2009-10-01",24.139999
"694","2009-10-02",23.610001
"695","2009-10-05",24.379999
"696","2009-10-06",25.690001
"697","2009-10-07",26.049999
"698","2009-10-08",27.17
"699","2009-10-09",26.73
"700","2009-10-12",26.709999
"701","2009-10-13",26.360001
"702","2009-10-14",27.67
"703","2009-10-15",27.379999
"704","2009-10-16",26.77
"705","2009-10-19",26.65
"706","2009-10-20",25.030001
"707","2009-10-21",24.450001
"708","2009-10-22",25.459999
"709","2009-10-23",24.969999
"710","2009-10-26",25.120001
"711","2009-10-27",24.48
"712","2009-10-28",23.9
"713","2009-10-29",24.799999
"714","2009-10-30",25.09
"715","2009-11-02",24.35
"716","2009-11-03",26.23
"717","2009-11-04",25.6
"718","2009-11-05",26.620001
"719","2009-11-06",26
"720","2009-11-09",26.73
"721","2009-11-10",27.08
"722","2009-11-11",27.77
"723","2009-11-12",27.110001
"724","2009-11-13",27.379999
"725","2009-11-16",28.120001
"726","2009-11-17",28.780001
"727","2009-11-18",28.459999
"728","2009-11-19",28.139999
"729","2009-11-20",27.93
"730","2009-11-23",29.85
"731","2009-11-24",29.200001
"732","2009-11-25",30.01
"733","2009-11-27",29.360001
"734","2009-11-30",29.33
"735","2009-12-01",30.209999
"736","2009-12-02",30.43
"737","2009-12-03",29.67
"738","2009-12-04",31.370001
"739","2009-12-07",31.34
"740","2009-12-08",31.41
"741","2009-12-09",31.34
"742","2009-12-10",31.16
"743","2009-12-11",32.290001
"744","2009-12-14",33.880001
"745","2009-12-15",32.810001
"746","2009-12-16",33.59
"747","2009-12-17",32.400002
"748","2009-12-18",32.73
"749","2009-12-21",33.869999
"750","2009-12-22",34.330002
"751","2009-12-23",35.240002
"752","2009-12-24",36.169998
"753","2009-12-28",36.110001
"754","2009-12-29",36.130001
"755","2009-12-30",35.990002
"756","2009-12-31",35.830002
"757","2010-01-04",36.040001
"758","2010-01-05",36.869999
"759","2010-01-06",36.75
"760","2010-01-07",37.59
"761","2010-01-08",38.240002
"762","2010-01-11",38.25
"763","2010-01-12",38.389999
"764","2010-01-13",38.779999
"765","2010-01-14",38.970001
"766","2010-01-15",38.580002
"767","2010-01-19",39.490002
"768","2010-01-20",39.509998
"769","2010-01-21",40.77
"770","2010-01-22",39
"771","2010-01-25",38.279999
"772","2010-01-26",37.93
"773","2010-01-27",37.939999
"774","2010-01-28",40.18
"775","2010-01-29",40.389999
"776","2010-02-01",40.43
"777","2010-02-02",41.610001
"778","2010-02-03",40.349998
"779","2010-02-04",38.080002
"780","2010-02-05",37.639999
"781","2010-02-08",37.389999
"782","2010-02-09",37.869999
"783","2010-02-10",37.939999
"784","2010-02-11",39.310001
"785","2010-02-12",39.43
"786","2010-02-16",40.290001
"787","2010-02-17",40.740002
"788","2010-02-18",41.200001
"789","2010-02-19",41.209999
"790","2010-02-22",41.139999
"791","2010-02-23",38.779999
"792","2010-02-24",40.75
"793","2010-02-25",40.759998
"794","2010-02-26",41.790001
"795","2010-03-01",39.639999
"796","2010-03-02",39.799999
"797","2010-03-03",39.790001
"798","2010-03-04",39.639999
"799","2010-03-05",40.529999
"800","2010-03-08",41.599998
"801","2010-03-09",42.189999
"802","2010-03-10",41.84
"803","2010-03-11",42.700001
"804","2010-03-12",43.650002
"805","2010-03-15",42.09
"806","2010-03-16",40.82
"807","2010-03-17",41.639999
"808","2010-03-18",41.990002
"809","2010-03-19",37.900002
"810","2010-03-22",36.560001
"811","2010-03-23",36.57
"812","2010-03-24",36.470001
"813","2010-03-25",36.900002
"814","2010-03-26",37.200001
"815","2010-03-29",37.18
"816","2010-03-30",36.860001
"817","2010-03-31",36.080002
"818","2010-04-01",36.639999
"819","2010-04-05",35.91
"820","2010-04-06",35.02
"821","2010-04-07",35.290001
"822","2010-04-08",36.290001
"823","2010-04-09",38.240002
"824","2010-04-12",38.139999
"825","2010-04-13",37.549999
"826","2010-04-14",38.59
"827","2010-04-15",39.900002
"828","2010-04-16",38.66
"829","2010-04-19",38.330002
"830","2010-04-20",38.25
"831","2010-04-21",37.490002
"832","2010-04-22",37.509998
"833","2010-04-23",38.66
"834","2010-04-26",37.900002
"835","2010-04-27",37.130001
"836","2010-04-28",38.439999
"837","2010-04-29",35.580002
"838","2010-04-30",35.279999
"839","2010-05-03",34.220001
"840","2010-05-04",35.310001
"841","2010-05-05",33.639999
"842","2010-05-06",33.25
"843","2010-05-07",33.41
"844","2010-05-10",34.630001
"845","2010-05-11",34.990002
"846","2010-05-12",37.619999
"847","2010-05-13",35.799999
"848","2010-05-14",35.439999
"849","2010-05-17",35.82
"850","2010-05-18",34.5
"851","2010-05-19",36.009998
"852","2010-05-20",36.400002
"853","2010-05-21",36.73
"854","2010-05-24",36.029999
"855","2010-05-25",35.779999
"856","2010-05-26",35.810001
"857","2010-05-27",37.369999
"858","2010-05-28",35.73
"859","2010-06-01",34.689999
"860","2010-06-02",35.869999
"861","2010-06-03",36.259998
"862","2010-06-04",34.52
"863","2010-06-07",34.150002
"864","2010-06-08",34.240002
"865","2010-06-09",33.959999
"866","2010-06-10",35.099998
"867","2010-06-11",36.509998
"868","2010-06-14",36.720001
"869","2010-06-15",38.470001
"870","2010-06-16",39.549999
"871","2010-06-17",39.07
"872","2010-06-18",39.740002
"873","2010-06-21",39.599998
"874","2010-06-22",39.560001
"875","2010-06-23",39.98
"876","2010-06-24",39.41
"877","2010-06-25",40.389999
"878","2010-06-28",41.279999
"879","2010-06-29",39.900002
"880","2010-06-30",38.310001
"881","2010-07-01",38.110001
"882","2010-07-02",37.5
"883","2010-07-06",36.880001
"884","2010-07-07",38.75
"885","2010-07-08",39.02
"886","2010-07-09",39.82
"887","2010-07-12",39.950001
"888","2010-07-13",41.09
"889","2010-07-14",41.279999
"890","2010-07-15",41.150002
"891","2010-07-16",39.650002
"892","2010-07-19",39.299999
"893","2010-07-20",39.450001
"894","2010-07-21",38.529999
"895","2010-07-22",40.040001
"896","2010-07-23",41.029999
"897","2010-07-26",41.900002
"898","2010-07-27",43
"899","2010-07-28",42.25
"900","2010-07-29",42.139999
"901","2010-07-30",41.43
"902","2010-08-02",42.700001
"903","2010-08-03",42.009998
"904","2010-08-04",42.529999
"905","2010-08-05",42.02
"906","2010-08-06",40.950001
"907","2010-08-09",40.950001
"908","2010-08-10",40.220001
"909","2010-08-11",38.98
"910","2010-08-12",38.709999
"911","2010-08-13",38.119999
"912","2010-08-16",38.209999
"913","2010-08-17",38.799999
"914","2010-08-18",39.799999
"915","2010-08-19",37.919998
"916","2010-08-20",38.759998
"917","2010-08-23",38.830002
"918","2010-08-24",38.66
"919","2010-08-25",39.43
"920","2010-08-26",38.889999
"921","2010-08-27",40.16
"922","2010-08-30",39.849998
"923","2010-08-31",40.75
"924","2010-09-01",42.27
"925","2010-09-02",43.5
"926","2010-09-03",43.900002
"927","2010-09-07",42.16
"928","2010-09-08",41.84
"929","2010-09-09",41.939999
"930","2010-09-10",42.380001
"931","2010-09-13",43.709999
"932","2010-09-14",43.209999
"933","2010-09-15",43.279999
"934","2010-09-16",42.740002
"935","2010-09-17",42
"936","2010-09-20",44.57
"937","2010-09-21",45.720001
"938","2010-09-22",43.43
"939","2010-09-23",42.59
"940","2010-09-24",44.360001
"941","2010-09-27",44.610001
"942","2010-09-28",45.82
"943","2010-09-29",45.110001
"944","2010-09-30",44.16
"945","2010-10-01",43.689999
"946","2010-10-04",43.279999
"947","2010-10-05",44.66
"948","2010-10-06",42.25
"949","2010-10-07",41.07
"950","2010-10-08",39.439999
"951","2010-10-11",39.380001
"952","2010-10-12",39.220001
"953","2010-10-13",38.599998
"954","2010-10-14",38.700001
"955","2010-10-15",37.860001
"956","2010-10-18",38.849998
"957","2010-10-19",38.630001
"958","2010-10-20",39.32
"959","2010-10-21",39.439999
"960","2010-10-22",39.209999
"961","2010-10-25",39.25
