"","date","AGRO"
"1003","2015-01-23",7.87
"1004","2015-01-26",7.75
"1005","2015-01-27",8
"1006","2015-01-28",7.87
"1007","2015-01-29",7.9
"1008","2015-01-30",7.76
"1009","2015-02-02",7.95
"1010","2015-02-03",8.01
"1011","2015-02-04",8
"1012","2015-02-05",8.09
"1013","2015-02-06",8.1
"1014","2015-02-09",8.1
"1015","2015-02-10",8.08
"1016","2015-02-11",8.05
"1017","2015-02-12",8.04
"1018","2015-02-13",8.03
"1019","2015-02-17",8.07
"1020","2015-02-18",8.04
"1021","2015-02-19",8.06
"1022","2015-02-20",8.05
"1023","2015-02-23",8.21
"1024","2015-02-24",8.3
"1025","2015-02-25",8.44
"1026","2015-02-26",8.92
"1027","2015-02-27",8.85
"1028","2015-03-02",8.86
"1029","2015-03-03",8.73
"1030","2015-03-04",8.78
"1031","2015-03-05",9.35
"1032","2015-03-06",9.34
"1033","2015-03-09",9.58
"1034","2015-03-10",9.3
"1035","2015-03-11",9.88
"1036","2015-03-12",9.8
"1037","2015-03-13",9.73
"1038","2015-03-16",9.72
"1039","2015-03-17",9.79
"1040","2015-03-18",9.82
"1041","2015-03-19",10.02
"1042","2015-03-20",10.64
"1043","2015-03-23",11.1
"1044","2015-03-24",10.79
"1045","2015-03-25",10.56
"1046","2015-03-26",10.29
"1047","2015-03-27",10.08
"1048","2015-03-30",10.18
"1049","2015-03-31",10.22
"1050","2015-04-01",10.16
"1051","2015-04-02",10.31
"1052","2015-04-06",10.57
"1053","2015-04-07",10.28
"1054","2015-04-08",10.24
"1055","2015-04-09",10.2
"1056","2015-04-10",10.35
"1057","2015-04-13",10.3
"1058","2015-04-14",10.29
"1059","2015-04-15",10.1
"1060","2015-04-16",10.09
"1061","2015-04-17",10.14
"1062","2015-04-20",10.06
"1063","2015-04-21",10.15
"1064","2015-04-22",10.21
"1065","2015-04-23",10.2
"1066","2015-04-24",10.17
"1067","2015-04-27",10.3
"1068","2015-04-28",10.2
"1069","2015-04-29",10.11
"1070","2015-04-30",9.71
"1071","2015-05-01",9.85
"1072","2015-05-04",10.16
"1073","2015-05-05",9.92
"1074","2015-05-06",9.77
"1075","2015-05-07",9.75
"1076","2015-05-08",9.8
"1077","2015-05-11",9.74
"1078","2015-05-12",10.17
"1079","2015-05-13",10.18
"1080","2015-05-14",10.41
"1081","2015-05-15",10.48
"1082","2015-05-18",10.4
"1083","2015-05-19",10.3
"1084","2015-05-20",10.2
"1085","2015-05-21",10.06
"1086","2015-05-22",10.04
"1087","2015-05-26",9.88
"1088","2015-05-27",9.81
"1089","2015-05-28",9.7
"1090","2015-05-29",9.66
"1091","2015-06-01",9.55
"1092","2015-06-02",9.9
"1093","2015-06-03",10.04
"1094","2015-06-04",10.03
"1095","2015-06-05",10.05
"1096","2015-06-08",10.03
"1097","2015-06-09",9.98
"1098","2015-06-10",9.89
"1099","2015-06-11",9.77
"1100","2015-06-12",9.79
"1101","2015-06-15",9.67
"1102","2015-06-16",9.63
"1103","2015-06-17",9.2
"1104","2015-06-18",9.17
"1105","2015-06-19",9.4
"1106","2015-06-22",9.7
"1107","2015-06-23",9.6
"1108","2015-06-24",9.34
"1109","2015-06-25",9.5
"1110","2015-06-26",9.5
"1111","2015-06-29",9.3
"1112","2015-06-30",9.22
"1113","2015-07-01",9.2
"1114","2015-07-02",9.23
"1115","2015-07-06",9.46
"1116","2015-07-07",9.45
"1117","2015-07-08",9.17
"1118","2015-07-09",9.26
"1119","2015-07-10",9.3
"1120","2015-07-13",9.35
"1121","2015-07-14",9.38
"1122","2015-07-15",9.4
"1123","2015-07-16",9.35
"1124","2015-07-17",9.25
"1125","2015-07-20",9.13
"1126","2015-07-21",9.03
"1127","2015-07-22",8.82
"1128","2015-07-23",8.76
"1129","2015-07-24",8.77
"1130","2015-07-27",8.62
"1131","2015-07-28",8.63
"1132","2015-07-29",8.91
"1133","2015-07-30",8.77
"1134","2015-07-31",8.65
"1135","2015-08-03",8.62
"1136","2015-08-04",8.66
"1137","2015-08-05",8.6
"1138","2015-08-06",8.61
"1139","2015-08-07",8.43
"1140","2015-08-10",8.62
"1141","2015-08-11",8.54
"1142","2015-08-12",8.48
"1143","2015-08-13",8.41
"1144","2015-08-14",8.35
"1145","2015-08-17",8.33
"1146","2015-08-18",8.23
"1147","2015-08-19",8.15
"1148","2015-08-20",8.14
"1149","2015-08-21",8.06
"1150","2015-08-24",7.64
"1151","2015-08-25",7.62
"1152","2015-08-26",7.59
"1153","2015-08-27",8.04
"1154","2015-08-28",8.12
"1155","2015-08-31",7.97
"1156","2015-09-01",7.87
"1157","2015-09-02",7.77
"1158","2015-09-03",8.06
"1159","2015-09-04",8.1
"1160","2015-09-08",8.16
"1161","2015-09-09",8.25
"1162","2015-09-10",8.14
"1163","2015-09-11",8.08
"1164","2015-09-14",8.47
"1165","2015-09-15",8.42
"1166","2015-09-16",8.67
"1167","2015-09-17",8.68
"1168","2015-09-18",8.57
"1169","2015-09-21",8.41
"1170","2015-09-22",8.24
"1171","2015-09-23",8.23
"1172","2015-09-24",8.24
"1173","2015-09-25",8.12
"1174","2015-09-28",8.03
"1175","2015-09-29",7.95
"1176","2015-09-30",7.96
"1177","2015-10-01",8.11
"1178","2015-10-02",8.39
"1179","2015-10-05",8.72
"1180","2015-10-06",8.73
"1181","2015-10-07",9.11
"1182","2015-10-08",9.18
"1183","2015-10-09",9.14
"1184","2015-10-12",9.16
"1185","2015-10-13",8.97
"1186","2015-10-14",8.9
"1187","2015-10-15",9.08
"1188","2015-10-16",9.22
"1189","2015-10-19",9.01
"1190","2015-10-20",9.01
"1191","2015-10-21",8.84
"1192","2015-10-22",9
"1193","2015-10-23",9.21
"1194","2015-10-26",9.87
"1195","2015-10-27",9.7
"1196","2015-10-28",10.1
"1197","2015-10-29",10.58
"1198","2015-10-30",10.59
"1199","2015-11-02",10.78
"1200","2015-11-03",10.6
"1201","2015-11-04",10.92
"1202","2015-11-05",10.75
"1203","2015-11-06",10.99
"1204","2015-11-09",10.87
"1205","2015-11-10",10.77
"1206","2015-11-11",10.83
"1207","2015-11-12",11.24
"1208","2015-11-13",10.87
"1209","2015-11-16",11.23
"1210","2015-11-17",11.3
"1211","2015-11-18",11.23
"1212","2015-11-19",11.06
"1213","2015-11-20",10.9
"1214","2015-11-23",10.95
"1215","2015-11-24",10.93
"1216","2015-11-25",10.91
"1217","2015-11-27",10.94
"1218","2015-11-30",11.25
"1219","2015-12-01",10.98
"1220","2015-12-02",10.91
"1221","2015-12-03",10.8
"1222","2015-12-04",10.96
"1223","2015-12-07",10.88
"1224","2015-12-08",10.59
"1225","2015-12-09",10.58
"1226","2015-12-10",10.68
"1227","2015-12-11",10.65
"1228","2015-12-14",10.84
"1229","2015-12-15",11.67
"1230","2015-12-16",12.09
"1231","2015-12-17",12.31
"1232","2015-12-18",12.08
"1233","2015-12-21",11.96
"1234","2015-12-22",11.99
"1235","2015-12-23",11.94
"1236","2015-12-24",12.03
"1237","2015-12-28",12.28
"1238","2015-12-29",12.45
"1239","2015-12-30",12.17
"1240","2015-12-31",12.29
"1241","2016-01-04",11.91
"1242","2016-01-05",11.84
"1243","2016-01-06",11.75
"1244","2016-01-07",11.59
"1245","2016-01-08",11.7
"1246","2016-01-11",11.61
"1247","2016-01-12",11.85
"1248","2016-01-13",12
"1249","2016-01-14",11.8
"1250","2016-01-15",11.35
"1251","2016-01-19",11.09
"1252","2016-01-20",11.03
"1253","2016-01-21",11.12
"1254","2016-01-22",11.56
"1255","2016-01-25",11.54
"1256","2016-01-26",11.64
"1257","2016-01-27",11.56
"1258","2016-01-28",11.69
"1259","2016-01-29",11.92
"1260","2016-02-01",11.97
"1261","2016-02-02",11.82
"1262","2016-02-03",11.32
"1263","2016-02-04",11.63
"1264","2016-02-05",11.65
"1265","2016-02-08",11.51
"1266","2016-02-09",11.55
"1267","2016-02-10",11.21
"1268","2016-02-11",11.14
"1269","2016-02-12",11.91
"1270","2016-02-16",12.34
"1271","2016-02-17",12.9
"1272","2016-02-18",13.04
"1273","2016-02-19",12.91
"1274","2016-02-22",13.06
"1275","2016-02-23",12.99
"1276","2016-02-24",12.89
"1277","2016-02-25",13.23
"1278","2016-02-26",12.9
"1279","2016-02-29",13.04
"1280","2016-03-01",13.09
"1281","2016-03-02",13.22
"1282","2016-03-03",13.08
"1283","2016-03-04",13.01
"1284","2016-03-07",13.19
"1285","2016-03-08",13.14
"1286","2016-03-09",12.89
"1287","2016-03-10",12.87
"1288","2016-03-11",13.08
"1289","2016-03-14",12.91
"1290","2016-03-15",12.72
"1291","2016-03-16",12.83
"1292","2016-03-17",12.86
"1293","2016-03-18",12.42
"1294","2016-03-21",12.57
"1295","2016-03-22",11.39
"1296","2016-03-23",11.6
"1297","2016-03-24",11.61
"1298","2016-03-28",11.56
"1299","2016-03-29",11.59
"1300","2016-03-30",11.69
"1301","2016-03-31",11.55
"1302","2016-04-01",11.45
"1303","2016-04-04",11.27
"1304","2016-04-05",11.12
"1305","2016-04-06",11
"1306","2016-04-07",10.83
"1307","2016-04-08",11.03
"1308","2016-04-11",10.9
"1309","2016-04-12",11.15
"1310","2016-04-13",11.14
"1311","2016-04-14",11.23
"1312","2016-04-15",11.23
"1313","2016-04-18",11.28
"1314","2016-04-19",11.59
"1315","2016-04-20",11.37
"1316","2016-04-21",11.15
"1317","2016-04-22",11.26
"1318","2016-04-25",11
"1319","2016-04-26",10.93
"1320","2016-04-27",10.9
"1321","2016-04-28",10.94
"1322","2016-04-29",10.66
"1323","2016-05-02",10.42
"1324","2016-05-03",10.27
"1325","2016-05-04",10.32
"1326","2016-05-05",10.5
"1327","2016-05-06",10.61
"1328","2016-05-09",10.6
"1329","2016-05-10",10.81
"1330","2016-05-11",11.1
"1331","2016-05-12",11.09
"1332","2016-05-13",10.59
"1333","2016-05-16",10.61
"1334","2016-05-17",10.37
"1335","2016-05-18",10.41
"1336","2016-05-19",10.15
"1337","2016-05-20",10.23
"1338","2016-05-23",10.69
"1339","2016-05-24",10.76
"1340","2016-05-25",10.97
"1341","2016-05-26",11
"1342","2016-05-27",11.09
"1343","2016-05-31",11.38
"1344","2016-06-01",11.32
"1345","2016-06-02",11.64
"1346","2016-06-03",11.49
"1347","2016-06-06",11.4
"1348","2016-06-07",11.56
"1349","2016-06-08",11.53
"1350","2016-06-09",11.42
"1351","2016-06-10",11.18
"1352","2016-06-13",11.13
"1353","2016-06-14",10.96
"1354","2016-06-15",11.22
"1355","2016-06-16",11.38
"1356","2016-06-17",11.23
"1357","2016-06-20",11.29
"1358","2016-06-21",11.22
"1359","2016-06-22",11.18
"1360","2016-06-23",11.3
"1361","2016-06-24",10.76
"1362","2016-06-27",10.43
"1363","2016-06-28",10.49
"1364","2016-06-29",10.65
"1365","2016-06-30",10.97
"1366","2016-07-01",11.15
"1367","2016-07-05",11.07
"1368","2016-07-06",10.75
"1369","2016-07-07",10.74
"1370","2016-07-08",10.98
"1371","2016-07-11",10.82
"1372","2016-07-12",10.87
"1373","2016-07-13",10.85
"1374","2016-07-14",10.96
"1375","2016-07-15",11.01
"1376","2016-07-18",10.86
"1377","2016-07-19",10.71
"1378","2016-07-20",10.85
"1379","2016-07-21",11.22
"1380","2016-07-22",11.19
"1381","2016-07-25",11.08
"1382","2016-07-26",10.94
"1383","2016-07-27",10.82
"1384","2016-07-28",10.73
"1385","2016-07-29",10.96
"1386","2016-08-01",10.64
"1387","2016-08-02",10.38
"1388","2016-08-03",10.26
"1389","2016-08-04",10.34
"1390","2016-08-05",10.36
"1391","2016-08-08",10.24
"1392","2016-08-09",10.19
"1393","2016-08-10",10.09
"1394","2016-08-11",9.98
"1395","2016-08-12",10.14
"1396","2016-08-15",10.05
"1397","2016-08-16",9.96
"1398","2016-08-17",9.79
"1399","2016-08-18",9.75
"1400","2016-08-19",9.73
"1401","2016-08-22",9.77
"1402","2016-08-23",9.77
"1403","2016-08-24",9.65
"1404","2016-08-25",9.63
"1405","2016-08-26",9.5
"1406","2016-08-29",9.69
"1407","2016-08-30",9.87
"1408","2016-08-31",10.05
"1409","2016-09-01",10.23
"1410","2016-09-02",10.37
"1411","2016-09-06",10.6
"1412","2016-09-07",11.1
"1413","2016-09-08",11.21
"1414","2016-09-09",10.76
"1415","2016-09-12",10.83
"1416","2016-09-13",10.48
"1417","2016-09-14",10.62
"1418","2016-09-15",10.68
"1419","2016-09-16",10.76
"1420","2016-09-19",11.04
"1421","2016-09-20",10.95
"1422","2016-09-21",10.85
"1423","2016-09-22",11.03
"1424","2016-09-23",10.97
"1425","2016-09-26",10.88
"1426","2016-09-27",10.96
"1427","2016-09-28",11.19
"1428","2016-09-29",11.19
"1429","2016-09-30",11.41
"1430","2016-10-03",11.42
"1431","2016-10-04",11.32
"1432","2016-10-05",11.34
"1433","2016-10-06",11.4
"1434","2016-10-07",11.5
"1435","2016-10-10",11.6
"1436","2016-10-11",11.45
"1437","2016-10-12",11.37
"1438","2016-10-13",11.29
"1439","2016-10-14",11.36
"1440","2016-10-17",11.35
"1441","2016-10-18",11.41
"1442","2016-10-19",11.41
"1443","2016-10-20",11.3
"1444","2016-10-21",11.28
"1445","2016-10-24",11.28
"1446","2016-10-25",11.37
"1447","2016-10-26",11.12
"1448","2016-10-27",11.11
"1449","2016-10-28",11.02
"1450","2016-10-31",11
"1451","2016-11-01",10.8
"1452","2016-11-02",10.64
"1453","2016-11-03",10.55
"1454","2016-11-04",10.46
"1455","2016-11-07",10.64
"1456","2016-11-08",10.59
"1457","2016-11-09",10.52
"1458","2016-11-10",10.22
"1459","2016-11-11",10
"1460","2016-11-14",9.86
"1461","2016-11-15",10.68
"1462","2016-11-16",10.73
"1463","2016-11-17",10.72
"1464","2016-11-18",10.61
"1465","2016-11-21",10.76
"1466","2016-11-22",10.84
"1467","2016-11-23",10.94
"1468","2016-11-25",11.08
"1469","2016-11-28",11.08
"1470","2016-11-29",11.06
"1471","2016-11-30",10.98
"1472","2016-12-01",10.74
"1473","2016-12-02",10.6
"1474","2016-12-05",10.52
"1475","2016-12-06",10.49
"1476","2016-12-07",10.39
"1477","2016-12-08",10.32
"1478","2016-12-09",10.36
"1479","2016-12-12",10.32
"1480","2016-12-13",10.3
"1481","2016-12-14",10.14
"1482","2016-12-15",10.18
"1483","2016-12-16",10.13
"1484","2016-12-19",9.99
"1485","2016-12-20",10.3
"1486","2016-12-21",10.42
"1487","2016-12-22",10.21
"1488","2016-12-23",10.14
"1489","2016-12-27",10.23
"1490","2016-12-28",10.17
"1491","2016-12-29",10.29
"1492","2016-12-30",10.38
"1493","2017-01-03",10.95
"1494","2017-01-04",10.92
"1495","2017-01-05",10.79
"1496","2017-01-06",10.6
"1497","2017-01-09",10.61
"1498","2017-01-10",10.74
"1499","2017-01-11",10.93
"1500","2017-01-12",10.75
"1501","2017-01-13",10.96
"1502","2017-01-17",11.2
"1503","2017-01-18",11.11
"1504","2017-01-19",11.03
"1505","2017-01-20",11.08
"1506","2017-01-23",11.58
"1507","2017-01-24",11.46
"1508","2017-01-25",11.54
"1509","2017-01-26",11.7
"1510","2017-01-27",11.68
"1511","2017-01-30",11.39
"1512","2017-01-31",11.57
"1513","2017-02-01",11.89
"1514","2017-02-02",12.02
"1515","2017-02-03",12.56
"1516","2017-02-06",12.67
"1517","2017-02-07",12.6
"1518","2017-02-08",12.5
"1519","2017-02-09",12.45
"1520","2017-02-10",12.4
"1521","2017-02-13",12.51
"1522","2017-02-14",12.71
"1523","2017-02-15",12.64
"1524","2017-02-16",12.45
"1525","2017-02-17",12.65
"1526","2017-02-21",12.65
"1527","2017-02-22",12.57
"1528","2017-02-23",11.88
"1529","2017-02-24",11.9
"1530","2017-02-27",11.82
"1531","2017-02-28",11.72
"1532","2017-03-01",12.06
"1533","2017-03-02",11.89
"1534","2017-03-03",11.97
"1535","2017-03-06",11.62
"1536","2017-03-07",11.64
"1537","2017-03-08",11.6
"1538","2017-03-09",11.65
"1539","2017-03-10",11.92
"1540","2017-03-13",11.88
"1541","2017-03-14",11.89
"1542","2017-03-15",12.11
"1543","2017-03-16",12.25
"1544","2017-03-17",11.9
"1545","2017-03-20",12.09
"1546","2017-03-21",12
"1547","2017-03-22",11.71
"1548","2017-03-23",11.7
"1549","2017-03-24",11.77
"1550","2017-03-27",11.61
"1551","2017-03-28",11.34
"1552","2017-03-29",11.57
"1553","2017-03-30",11.47
"1554","2017-03-31",11.46
"1555","2017-04-03",11.55
"1556","2017-04-04",11.55
"1557","2017-04-05",10.98
"1558","2017-04-06",11.12
"1559","2017-04-07",11.37
"1560","2017-04-10",11.7
"1561","2017-04-11",11.6
"1562","2017-04-12",11.58
"1563","2017-04-13",11.48
"1564","2017-04-17",11.65
"1565","2017-04-18",11.51
"1566","2017-04-19",11.42
"1567","2017-04-20",11.42
"1568","2017-04-21",11.19
"1569","2017-04-24",11.23
"1570","2017-04-25",11.07
"1571","2017-04-26",11.03
"1572","2017-04-27",10.79
"1573","2017-04-28",11.09
"1574","2017-05-01",11.17
"1575","2017-05-02",11.26
"1576","2017-05-03",11.36
"1577","2017-05-04",11.41
"1578","2017-05-05",11.4
"1579","2017-05-08",11.31
"1580","2017-05-09",11.3
"1581","2017-05-10",11.55
"1582","2017-05-11",11.44
"1583","2017-05-12",11.5
"1584","2017-05-15",11.52
"1585","2017-05-16",11.62
"1586","2017-05-17",11.4
"1587","2017-05-18",10.76
"1588","2017-05-19",11.11
"1589","2017-05-22",11.07
"1590","2017-05-23",11.24
"1591","2017-05-24",11.27
"1592","2017-05-25",11.28
"1593","2017-05-26",11.39
"1594","2017-05-30",11.14
"1595","2017-05-31",11
"1596","2017-06-01",11.1
"1597","2017-06-02",10.94
"1598","2017-06-05",10.57
"1599","2017-06-06",10.46
"1600","2017-06-07",10.57
"1601","2017-06-08",10.18
"1602","2017-06-09",10.33
"1603","2017-06-12",10.15
"1604","2017-06-13",10.4
"1605","2017-06-14",10.16
"1606","2017-06-15",9.84
"1607","2017-06-16",9.98
"1608","2017-06-19",10.14
"1609","2017-06-20",10.31
"1610","2017-06-21",9.98
"1611","2017-06-22",10.03
"1612","2017-06-23",9.99
"1613","2017-06-26",10
"1614","2017-06-27",9.82
"1615","2017-06-28",10.1
"1616","2017-06-29",9.91
"1617","2017-06-30",9.99
"1618","2017-07-03",10.07
"1619","2017-07-05",9.84
"1620","2017-07-06",9.68
"1621","2017-07-07",9.65
"1622","2017-07-10",9.68
"1623","2017-07-11",9.57
"1624","2017-07-12",9.88
"1625","2017-07-13",9.98
"1626","2017-07-14",9.96
"1627","2017-07-17",9.89
"1628","2017-07-18",9.8
"1629","2017-07-19",9.98
"1630","2017-07-20",9.99
"1631","2017-07-21",10.59
"1632","2017-07-24",10.42
"1633","2017-07-25",10.45
"1634","2017-07-26",10.3
"1635","2017-07-27",10.1
"1636","2017-07-28",10.02
"1637","2017-07-31",10.17
"1638","2017-08-01",10.13
"1639","2017-08-02",10.12
"1640","2017-08-03",10.1
"1641","2017-08-04",10.11
"1642","2017-08-07",10.11
"1643","2017-08-08",10.04
"1644","2017-08-09",10.02
"1645","2017-08-10",9.97
"1646","2017-08-11",9.93
"1647","2017-08-14",10.34
"1648","2017-08-15",10.05
"1649","2017-08-16",10.01
"1650","2017-08-17",10.06
"1651","2017-08-18",9.99
"1652","2017-08-21",9.76
"1653","2017-08-22",9.87
"1654","2017-08-23",10.21
"1655","2017-08-24",10.09
"1656","2017-08-25",9.89
"1657","2017-08-28",9.84
"1658","2017-08-29",9.67
"1659","2017-08-30",9.64
"1660","2017-08-31",9.7
"1661","2017-09-01",9.84
"1662","2017-09-05",9.97
"1663","2017-09-06",10.05
"1664","2017-09-07",9.81
"1665","2017-09-08",9.66
"1666","2017-09-11",9.72
"1667","2017-09-12",9.74
"1668","2017-09-13",10.07
"1669","2017-09-14",10.16
"1670","2017-09-15",10.17
"1671","2017-09-18",10.14
"1672","2017-09-19",9.87
"1673","2017-09-20",9.83
"1674","2017-09-21",9.96
"1675","2017-09-22",10.17
"1676","2017-09-25",10.05
"1677","2017-09-26",10.27
"1678","2017-09-27",10.27
"1679","2017-09-28",10.52
"1680","2017-09-29",10.8
"1681","2017-10-02",11.02
"1682","2017-10-03",10.94
"1683","2017-10-04",10.9
"1684","2017-10-05",10.94
"1685","2017-10-06",10.62
"1686","2017-10-09",10.44
"1687","2017-10-10",10.38
"1688","2017-10-11",10.34
"1689","2017-10-12",10.48
"1690","2017-10-13",10.5
"1691","2017-10-16",10.68
"1692","2017-10-17",10.45
"1693","2017-10-18",10.42
"1694","2017-10-19",10.4
"1695","2017-10-20",10.34
"1696","2017-10-23",10.37
"1697","2017-10-24",10.57
"1698","2017-10-25",10.62
"1699","2017-10-26",10.75
"1700","2017-10-27",10.49
"1701","2017-10-30",10.23
"1702","2017-10-31",10.16
"1703","2017-11-01",10.33
"1704","2017-11-02",9.96
"1705","2017-11-03",9.89
"1706","2017-11-06",9.66
"1707","2017-11-07",9.7
"1708","2017-11-08",9.73
"1709","2017-11-09",9.33
"1710","2017-11-10",9.34
"1711","2017-11-13",9.33
"1712","2017-11-14",8.55
"1713","2017-11-15",8.62
"1714","2017-11-16",9.07
"1715","2017-11-17",9.02
"1716","2017-11-20",9.02
"1717","2017-11-21",9.18
"1718","2017-11-22",9.47
"1719","2017-11-24",9.6
"1720","2017-11-27",9.64
"1721","2017-11-28",9.64
"1722","2017-11-29",9.83
"1723","2017-11-30",9.79
"1724","2017-12-01",9.79
"1725","2017-12-04",9.75
"1726","2017-12-05",9.85
"1727","2017-12-06",9.71
"1728","2017-12-07",9.77
"1729","2017-12-08",9.9
"1730","2017-12-11",10.01
"1731","2017-12-12",10.22
"1732","2017-12-13",10.15
"1733","2017-12-14",10.01
"1734","2017-12-15",9.99
"1735","2017-12-18",10.22
"1736","2017-12-19",10.19
"1737","2017-12-20",10.28
"1738","2017-12-21",10.16
"1739","2017-12-22",10.19
"1740","2017-12-26",10.33
"1741","2017-12-27",10.28
"1742","2017-12-28",10.38
"1743","2017-12-29",10.34
"1744","2018-01-02",10.34
"1745","2018-01-03",10.56
"1746","2018-01-04",10.51
"1747","2018-01-05",10.35
"1748","2018-01-08",10.12
"1749","2018-01-09",10.32
"1750","2018-01-10",9.97
"1751","2018-01-11",10.01
"1752","2018-01-12",10.12
"1753","2018-01-16",9.73
"1754","2018-01-17",9.81
"1755","2018-01-18",9.82
"1756","2018-01-19",9.78
"1757","2018-01-22",10.06
"1758","2018-01-23",10.18
"1759","2018-01-24",9.99
"1760","2018-01-25",10.14
"1761","2018-01-26",10.23
"1762","2018-01-29",9.98
"1763","2018-01-30",9.72
"1764","2018-01-31",9.69
"1765","2018-02-01",9.89
"1766","2018-02-02",9.4
"1767","2018-02-05",9.05
"1768","2018-02-06",9.47
"1769","2018-02-07",9.57
"1770","2018-02-08",9.49
"1771","2018-02-09",9.44
"1772","2018-02-12",9.41
"1773","2018-02-13",9.01
"1774","2018-02-14",9.41
"1775","2018-02-15",9.26
"1776","2018-02-16",9.21
"1777","2018-02-20",9.29
"1778","2018-02-21",9.19
"1779","2018-02-22",8.83
"1780","2018-02-23",8.98
"1781","2018-02-26",9.07
"1782","2018-02-27",8.97
"1783","2018-02-28",8.99
"1784","2018-03-01",8.82
"1785","2018-03-02",8.92
"1786","2018-03-05",8.82
"1787","2018-03-06",8.7
"1788","2018-03-07",8.68
"1789","2018-03-08",8.66
"1790","2018-03-09",8.31
"1791","2018-03-12",8.3
"1792","2018-03-13",8.32
"1793","2018-03-14",8.35
"1794","2018-03-15",8.25
"1795","2018-03-16",8.13
"1796","2018-03-19",7.92
"1797","2018-03-20",7.93
"1798","2018-03-21",7.71
"1799","2018-03-22",7.72
"1800","2018-03-23",7.6
"1801","2018-03-26",7.57
"1802","2018-03-27",7.44
"1803","2018-03-28",7.33
"1804","2018-03-29",7.52
"1805","2018-04-02",7.52
"1806","2018-04-03",7.61
"1807","2018-04-04",7.86
"1808","2018-04-05",8.06
"1809","2018-04-06",8.09
"1810","2018-04-09",7.87
"1811","2018-04-10",8
"1812","2018-04-11",8.02
"1813","2018-04-12",8.01
"1814","2018-04-13",7.93
"1815","2018-04-16",7.87
"1816","2018-04-17",8.02
"1817","2018-04-18",8.02
"1818","2018-04-19",7.91
"1819","2018-04-20",7.83
"1820","2018-04-23",7.84
"1821","2018-04-24",7.79
"1822","2018-04-25",7.75
"1823","2018-04-26",7.73
"1824","2018-04-27",7.84
"1825","2018-04-30",7.72
"1826","2018-05-01",7.58
"1827","2018-05-02",7.58
"1828","2018-05-03",7.22
"1829","2018-05-04",7.3
"1830","2018-05-07",7.63
"1831","2018-05-08",7.49
"1832","2018-05-09",7.4
"1833","2018-05-10",7.43
"1834","2018-05-11",7.51
"1835","2018-05-14",7.54
"1836","2018-05-15",7.76
"1837","2018-05-16",8.28
"1838","2018-05-17",8.23
"1839","2018-05-18",8.1
"1840","2018-05-21",8.08
"1841","2018-05-22",8.12
"1842","2018-05-23",8.18
"1843","2018-05-24",8.15
"1844","2018-05-25",8.14
"1845","2018-05-29",7.91
"1846","2018-05-30",8.02
"1847","2018-05-31",8.13
"1848","2018-06-01",8.15
"1849","2018-06-04",8.22
"1850","2018-06-05",8.69
"1851","2018-06-06",8.5
"1852","2018-06-07",8.29
"1853","2018-06-08",8.37
"1854","2018-06-11",8.3
"1855","2018-06-12",8.31
"1856","2018-06-13",8.27
"1857","2018-06-14",8.25
"1858","2018-06-15",8.3
"1859","2018-06-18",8.26
"1860","2018-06-19",8.46
"1861","2018-06-20",8.57
"1862","2018-06-21",8.5
"1863","2018-06-22",8.52
"1864","2018-06-25",8.38
"1865","2018-06-26",8.55
"1866","2018-06-27",8.4
"1867","2018-06-28",8.1
"1868","2018-06-29",7.95
"1869","2018-07-02",8.03
"1870","2018-07-03",8.23
"1871","2018-07-05",8.28
"1872","2018-07-06",8.41
"1873","2018-07-09",8.52
"1874","2018-07-10",8.47
"1875","2018-07-11",8.39
"1876","2018-07-12",8.33
"1877","2018-07-13",8.36
"1878","2018-07-16",8.42
"1879","2018-07-17",8.45
"1880","2018-07-18",8.42
"1881","2018-07-19",8.33
"1882","2018-07-20",8.4
"1883","2018-07-23",8.37
"1884","2018-07-24",8.35
"1885","2018-07-25",8.63
"1886","2018-07-26",9.02
"1887","2018-07-27",8.64
"1888","2018-07-30",8.51
"1889","2018-07-31",8.4
"1890","2018-08-01",8.39
"1891","2018-08-02",8.41
"1892","2018-08-03",8.49
"1893","2018-08-06",8.42
"1894","2018-08-07",8.41
"1895","2018-08-08",8.34
"1896","2018-08-09",8.33
"1897","2018-08-10",8.31
"1898","2018-08-13",8.29
"1899","2018-08-14",8.31
"1900","2018-08-15",8.25
"1901","2018-08-16",8.26
"1902","2018-08-17",8.47
"1903","2018-08-20",8.42
"1904","2018-08-21",8.42
"1905","2018-08-22",8.41
"1906","2018-08-23",8.23
"1907","2018-08-24",8.23
"1908","2018-08-27",8.36
"1909","2018-08-28",8.29
"1910","2018-08-29",8.12
"1911","2018-08-30",7.79
"1912","2018-08-31",8.01
"1913","2018-09-04",7.58
"1914","2018-09-05",7.43
"1915","2018-09-06",7.5
"1916","2018-09-07",7.49
"1917","2018-09-10",7.28
"1918","2018-09-11",7.01
"1919","2018-09-12",7.13
"1920","2018-09-13",7.31
"1921","2018-09-14",7.44
"1922","2018-09-17",7.49
"1923","2018-09-18",7.35
"1924","2018-09-19",7.3
"1925","2018-09-20",7.61
"1926","2018-09-21",7.78
"1927","2018-09-24",7.54
"1928","2018-09-25",7.52
"1929","2018-09-26",7.48
"1930","2018-09-27",7.39
"1931","2018-09-28",7.35
"1932","2018-10-01",7.28
"1933","2018-10-02",7.28
"1934","2018-10-03",7.38
"1935","2018-10-04",7.22
"1936","2018-10-05",7.3
