"","date","EFC"
"222","2011-08-24",17.780001
"223","2011-08-25",17.450001
"224","2011-08-26",17.48
"225","2011-08-29",17.780001
"226","2011-08-30",17.709999
"227","2011-08-31",17.790001
"228","2011-09-01",17.65
"229","2011-09-02",17.200001
"230","2011-09-06",17.16
"231","2011-09-07",17.1
"232","2011-09-08",17.09
"233","2011-09-09",17.209999
"234","2011-09-12",17.190001
"235","2011-09-13",17.379999
"236","2011-09-14",17.5
"237","2011-09-15",17.629999
"238","2011-09-16",17.700001
"239","2011-09-19",17.559999
"240","2011-09-20",17.5
"241","2011-09-21",17.450001
"242","2011-09-22",17.01
"243","2011-09-23",16.690001
"244","2011-09-26",17.059999
"245","2011-09-27",17.200001
"246","2011-09-28",16.969999
"247","2011-09-29",17.219999
"248","2011-09-30",17.18
"249","2011-10-03",16.549999
"250","2011-10-04",16.23
"251","2011-10-05",16.42
"252","2011-10-06",16.68
"253","2011-10-07",17.370001
"254","2011-10-10",18.049999
"255","2011-10-11",17.92
"256","2011-10-12",17.719999
"257","2011-10-13",17.389999
"258","2011-10-14",17.59
"259","2011-10-17",17.4
"260","2011-10-18",17.75
"261","2011-10-19",17.85
"262","2011-10-20",17.639999
"263","2011-10-21",17.889999
"264","2011-10-24",17.959999
"265","2011-10-25",17.92
"266","2011-10-26",18.17
"267","2011-10-27",18.35
"268","2011-10-28",18.360001
"269","2011-10-31",18.23
"270","2011-11-01",18.049999
"271","2011-11-02",18.32
"272","2011-11-03",18.280001
"273","2011-11-04",18.57
"274","2011-11-07",18.25
"275","2011-11-08",18.07
"276","2011-11-09",18.01
"277","2011-11-10",17.969999
"278","2011-11-11",17.9
"279","2011-11-14",17.83
"280","2011-11-15",17.860001
"281","2011-11-16",17.950001
"282","2011-11-17",17.559999
"283","2011-11-18",17.370001
"284","2011-11-21",17.26
"285","2011-11-22",17.120001
"286","2011-11-23",17
"287","2011-11-25",16.959999
"288","2011-11-28",17.040001
"289","2011-11-29",17
"290","2011-11-30",17.24
"291","2011-12-01",16.85
"292","2011-12-02",17.15
"293","2011-12-05",16.92
"294","2011-12-06",17.049999
"295","2011-12-07",17.1
"296","2011-12-08",17.059999
"297","2011-12-09",17.15
"298","2011-12-12",17.18
"299","2011-12-13",17.34
"300","2011-12-14",16.91
"301","2011-12-15",16.969999
"302","2011-12-16",17
"303","2011-12-19",16.98
"304","2011-12-20",17.18
"305","2011-12-21",17.07
"306","2011-12-22",17.08
"307","2011-12-23",17.15
"308","2011-12-27",17.139999
"309","2011-12-28",17.15
"310","2011-12-29",17.1
"311","2011-12-30",17.17
"312","2012-01-03",17.549999
"313","2012-01-04",17.559999
"314","2012-01-05",17.6
"315","2012-01-06",18.09
"316","2012-01-09",18.26
"317","2012-01-10",18.790001
"318","2012-01-11",18.98
"319","2012-01-12",18.719999
"320","2012-01-13",18.370001
"321","2012-01-17",18.5
"322","2012-01-18",18.43
"323","2012-01-19",18.77
"324","2012-01-20",19.16
"325","2012-01-23",19.73
"326","2012-01-24",19.440001
"327","2012-01-25",19.610001
"328","2012-01-26",19.459999
"329","2012-01-27",19.26
"330","2012-01-30",19.25
"331","2012-01-31",19.309999
"332","2012-02-01",19.440001
"333","2012-02-02",19.379999
"334","2012-02-03",19.35
"335","2012-02-06",19.309999
"336","2012-02-07",19.34
"337","2012-02-08",19.389999
"338","2012-02-09",19.219999
"339","2012-02-10",19.219999
"340","2012-02-13",19.33
"341","2012-02-14",19.43
"342","2012-02-15",19.389999
"343","2012-02-16",19.450001
"344","2012-02-17",19.440001
"345","2012-02-21",19.459999
"346","2012-02-22",19.389999
"347","2012-02-23",19.51
"348","2012-02-24",19.52
"349","2012-02-27",19.889999
"350","2012-02-28",19.370001
"351","2012-02-29",19.18
"352","2012-03-01",19.219999
"353","2012-03-02",19.35
"354","2012-03-05",19.35
"355","2012-03-06",19.23
"356","2012-03-07",19.25
"357","2012-03-08",19.25
"358","2012-03-09",19.559999
"359","2012-03-12",19.51
"360","2012-03-13",19.440001
"361","2012-03-14",19.52
"362","2012-03-15",19.5
"363","2012-03-16",19.5
"364","2012-03-19",19.5
"365","2012-03-20",19.5
"366","2012-03-21",19.5
"367","2012-03-22",19.5
"368","2012-03-23",19.51
"369","2012-03-26",19.559999
"370","2012-03-27",19.5
"371","2012-03-28",19.780001
"372","2012-03-29",19.540001
"373","2012-03-30",19.559999
"374","2012-04-02",19.52
"375","2012-04-03",19.459999
"376","2012-04-04",19.459999
"377","2012-04-05",19.440001
"378","2012-04-09",19.700001
"379","2012-04-10",19.5
"380","2012-04-11",19.68
"381","2012-04-12",19.77
"382","2012-04-13",19.719999
"383","2012-04-16",19.719999
"384","2012-04-17",19.780001
"385","2012-04-18",19.77
"386","2012-04-19",19.950001
"387","2012-04-20",19.98
"388","2012-04-23",19.74
"389","2012-04-24",19.719999
"390","2012-04-25",19.799999
"391","2012-04-26",19.85
"392","2012-04-27",19.85
"393","2012-04-30",19.940001
"394","2012-05-01",20.049999
"395","2012-05-02",20.059999
"396","2012-05-03",19.950001
"397","2012-05-04",19.860001
"398","2012-05-07",20.129999
"399","2012-05-08",21.24
"400","2012-05-09",21.1
"401","2012-05-10",21.290001
"402","2012-05-11",21.440001
"403","2012-05-14",21.43
"404","2012-05-15",21.6
"405","2012-05-16",21.6
"406","2012-05-17",21.309999
"407","2012-05-18",21.209999
"408","2012-05-21",21.200001
"409","2012-05-22",21.370001
"410","2012-05-23",21.280001
"411","2012-05-24",21.299999
"412","2012-05-25",21.41
"413","2012-05-29",21.42
"414","2012-05-30",20.58
"415","2012-05-31",20.6
"416","2012-06-01",20.32
"417","2012-06-04",20.110001
"418","2012-06-05",20.389999
"419","2012-06-06",20.389999
"420","2012-06-07",20.639999
"421","2012-06-08",20.83
"422","2012-06-11",21.25
"423","2012-06-12",21.27
"424","2012-06-13",21.299999
"425","2012-06-14",21.24
"426","2012-06-15",21.26
"427","2012-06-18",21.219999
"428","2012-06-19",21.26
"429","2012-06-20",21.209999
"430","2012-06-21",20.950001
"431","2012-06-22",21.040001
"432","2012-06-25",20.780001
"433","2012-06-26",20.889999
"434","2012-06-27",21.059999
"435","2012-06-28",21.08
"436","2012-06-29",21.16
"437","2012-07-02",21.360001
"438","2012-07-03",21.549999
"439","2012-07-05",21.530001
"440","2012-07-06",21.700001
"441","2012-07-09",21.709999
"442","2012-07-10",21.469999
"443","2012-07-11",21.709999
"444","2012-07-12",21.68
"445","2012-07-13",22
"446","2012-07-16",22.17
"447","2012-07-17",22.549999
"448","2012-07-18",22.440001
"449","2012-07-19",22.41
"450","2012-07-20",22.219999
"451","2012-07-23",21.969999
"452","2012-07-24",22.07
"453","2012-07-25",22.1
"454","2012-07-26",22.389999
"455","2012-07-27",22.58
"456","2012-07-30",22.85
"457","2012-07-31",22.950001
"458","2012-08-01",22.73
"459","2012-08-02",22.780001
"460","2012-08-03",23.1
"461","2012-08-06",23.24
"462","2012-08-07",22.65
"463","2012-08-08",22.700001
"464","2012-08-09",22.92
"465","2012-08-10",22.9
"466","2012-08-13",23.18
"467","2012-08-14",23.389999
"468","2012-08-15",22.450001
"469","2012-08-16",22.459999
"470","2012-08-17",22.48
"471","2012-08-20",22.5
"472","2012-08-21",22.530001
"473","2012-08-22",22.52
"474","2012-08-23",22.450001
"475","2012-08-24",22.5
"476","2012-08-27",22.559999
"477","2012-08-28",22.389999
"478","2012-08-29",21.870001
"479","2012-08-30",21.93
"480","2012-08-31",22.030001
"481","2012-09-04",22.02
"482","2012-09-05",22.02
"483","2012-09-06",22
"484","2012-09-07",22.08
"485","2012-09-10",22.35
"486","2012-09-11",22.4
"487","2012-09-12",22.450001
"488","2012-09-13",22.49
"489","2012-09-14",22.92
"490","2012-09-17",22.75
"491","2012-09-18",22.51
"492","2012-09-19",22.52
"493","2012-09-20",22.6
"494","2012-09-21",22.77
"495","2012-09-24",22.799999
"496","2012-09-25",22.73
"497","2012-09-26",22.68
"498","2012-09-27",22.809999
"499","2012-09-28",22.82
"500","2012-10-01",22.870001
"501","2012-10-02",22.77
"502","2012-10-03",22.73
"503","2012-10-04",22.76
"504","2012-10-05",22.82
"505","2012-10-08",22.889999
"506","2012-10-09",22.959999
"507","2012-10-10",22.5
"508","2012-10-11",22.549999
"509","2012-10-12",22.26
"510","2012-10-15",22.08
"511","2012-10-16",22.360001
"512","2012-10-17",22.66
"513","2012-10-18",22.83
"514","2012-10-19",22.5
"515","2012-10-22",22.26
"516","2012-10-23",22.07
"517","2012-10-24",22.200001
"518","2012-10-25",22.08
"519","2012-10-26",22.110001
"520","2012-10-31",22.360001
"521","2012-11-01",22.41
"522","2012-11-02",22.139999
"523","2012-11-05",22.4
"524","2012-11-06",22.379999
"525","2012-11-07",21.82
"526","2012-11-08",22.040001
"527","2012-11-09",22.34
"528","2012-11-12",22.43
"529","2012-11-13",22.059999
"530","2012-11-14",21.200001
"531","2012-11-15",21.83
"532","2012-11-16",22.16
"533","2012-11-19",22.27
"534","2012-11-20",22.32
"535","2012-11-21",22.440001
"536","2012-11-23",22.549999
"537","2012-11-26",22.73
"538","2012-11-27",22.57
"539","2012-11-28",22.059999
"540","2012-11-29",21.959999
"541","2012-11-30",22.280001
"542","2012-12-03",22.16
"543","2012-12-04",22.129999
"544","2012-12-05",21.889999
"545","2012-12-06",21.92
"546","2012-12-07",22.02
"547","2012-12-10",21.959999
"548","2012-12-11",21.959999
"549","2012-12-12",21.82
"550","2012-12-13",21.66
"551","2012-12-14",21.52
"552","2012-12-17",21.76
"553","2012-12-18",22.219999
"554","2012-12-19",22.24
"555","2012-12-20",22.24
"556","2012-12-21",22.299999
"557","2012-12-24",22.42
"558","2012-12-26",22.360001
"559","2012-12-27",22.42
"560","2012-12-28",22.23
"561","2012-12-31",22.459999
"562","2013-01-02",23.059999
"563","2013-01-03",23.07
"564","2013-01-04",23.459999
"565","2013-01-07",23.57
"566","2013-01-08",23.57
"567","2013-01-09",23.540001
"568","2013-01-10",23.65
"569","2013-01-11",23.799999
"570","2013-01-14",23.82
"571","2013-01-15",23.74
"572","2013-01-16",23.85
"573","2013-01-17",23.879999
"574","2013-01-18",24
"575","2013-01-22",24
"576","2013-01-23",23.969999
"577","2013-01-24",23.780001
"578","2013-01-25",23.969999
"579","2013-01-28",24.049999
"580","2013-01-29",24.139999
"581","2013-01-30",24.23
"582","2013-01-31",23.9
"583","2013-02-01",24.25
"584","2013-02-04",24.26
"585","2013-02-05",24.33
"586","2013-02-06",24.450001
"587","2013-02-07",24.49
"588","2013-02-08",24.799999
"589","2013-02-11",24.85
"590","2013-02-12",24.83
"591","2013-02-13",25.68
"592","2013-02-14",25.969999
"593","2013-02-15",25.860001
"594","2013-02-19",26.52
"595","2013-02-20",26.549999
"596","2013-02-21",26.219999
"597","2013-02-22",26.57
"598","2013-02-25",26.790001
"599","2013-02-26",26.719999
"600","2013-02-27",25
"601","2013-02-28",24.959999
"602","2013-03-01",24.99
"603","2013-03-04",24.82
"604","2013-03-05",25
"605","2013-03-06",24.84
"606","2013-03-07",24.9
"607","2013-03-08",24.639999
"608","2013-03-11",24.799999
"609","2013-03-12",24.74
"610","2013-03-13",24.809999
"611","2013-03-14",24.690001
"612","2013-03-15",24.790001
"613","2013-03-18",24.799999
"614","2013-03-19",24.66
"615","2013-03-20",24.629999
"616","2013-03-21",24.700001
"617","2013-03-22",24.879999
"618","2013-03-25",24.75
"619","2013-03-26",24.83
"620","2013-03-27",24.799999
"621","2013-03-28",24.75
"622","2013-04-01",24.620001
"623","2013-04-02",24.700001
"624","2013-04-03",24.59
"625","2013-04-04",24.639999
"626","2013-04-05",24.559999
"627","2013-04-08",25.17
"628","2013-04-09",24.940001
"629","2013-04-10",25.25
"630","2013-04-11",25.65
"631","2013-04-12",25.610001
"632","2013-04-15",25.26
"633","2013-04-16",25.66
"634","2013-04-17",25.35
"635","2013-04-18",25.469999
"636","2013-04-19",25.66
"637","2013-04-22",25.67
"638","2013-04-23",25.85
"639","2013-04-24",25.940001
"640","2013-04-25",25.5
"641","2013-04-26",25.58
"642","2013-04-29",25.969999
"643","2013-04-30",25.879999
"644","2013-05-01",25.690001
"645","2013-05-02",25.940001
"646","2013-05-03",25.9
"647","2013-05-06",25.950001
"648","2013-05-07",26.6
"649","2013-05-08",26.299999
"650","2013-05-09",25.35
"651","2013-05-10",25.4
"652","2013-05-13",25.15
"653","2013-05-14",25.040001
"654","2013-05-15",25.25
"655","2013-05-16",25.440001
"656","2013-05-17",25.42
"657","2013-05-20",25.5
"658","2013-05-21",25.360001
"659","2013-05-22",25.139999
"660","2013-05-23",25.02
"661","2013-05-24",25.139999
"662","2013-05-28",25.200001
"663","2013-05-29",24.43
"664","2013-05-30",24.24
"665","2013-05-31",23.35
"666","2013-06-03",22.719999
"667","2013-06-04",23.459999
"668","2013-06-05",23.049999
"669","2013-06-06",23.08
"670","2013-06-07",23.059999
"671","2013-06-10",23.309999
"672","2013-06-11",23.01
"673","2013-06-12",22.440001
"674","2013-06-13",23.110001
"675","2013-06-14",23.309999
"676","2013-06-17",23.389999
"677","2013-06-18",23.73
"678","2013-06-19",23.299999
"679","2013-06-20",22.940001
"680","2013-06-21",22.52
"681","2013-06-24",21.92
"682","2013-06-25",22.15
"683","2013-06-26",22.65
"684","2013-06-27",23.1
"685","2013-06-28",22.809999
"686","2013-07-01",22.76
"687","2013-07-02",22.51
"688","2013-07-03",22.540001
"689","2013-07-05",21.85
"690","2013-07-08",22.200001
"691","2013-07-09",22.639999
"692","2013-07-10",22.48
"693","2013-07-11",23.01
"694","2013-07-12",22.93
"695","2013-07-15",23.17
"696","2013-07-16",22.799999
"697","2013-07-17",22.82
"698","2013-07-18",22.809999
"699","2013-07-19",22.65
"700","2013-07-22",22.860001
"701","2013-07-23",23.07
"702","2013-07-24",22.82
"703","2013-07-25",22.870001
"704","2013-07-26",22.889999
"705","2013-07-29",22.84
"706","2013-07-30",22.879999
"707","2013-07-31",22.719999
"708","2013-08-01",22.1
"709","2013-08-02",22.5
"710","2013-08-05",22.76
"711","2013-08-06",22.57
"712","2013-08-07",22.5
"713","2013-08-08",22.76
"714","2013-08-09",22.93
"715","2013-08-12",22.780001
"716","2013-08-13",22.870001
"717","2013-08-14",22.91
"718","2013-08-15",22.67
"719","2013-08-16",22.66
"720","2013-08-19",22.120001
"721","2013-08-20",22.4
"722","2013-08-21",22.57
"723","2013-08-22",22.370001
"724","2013-08-23",22.290001
"725","2013-08-26",22.360001
"726","2013-08-27",22.5
"727","2013-08-28",21.950001
"728","2013-08-29",21.85
"729","2013-08-30",21.82
"730","2013-09-03",21.25
"731","2013-09-04",21.26
"732","2013-09-05",21.25
"733","2013-09-06",21.33
"734","2013-09-09",21.6
"735","2013-09-10",21.76
"736","2013-09-11",21.959999
"737","2013-09-12",22.01
"738","2013-09-13",22.01
"739","2013-09-16",22.209999
"740","2013-09-17",22.219999
"741","2013-09-18",22.4
"742","2013-09-19",22.27
"743","2013-09-20",22.23
"744","2013-09-23",22.200001
"745","2013-09-24",22.49
"746","2013-09-25",22.559999
"747","2013-09-26",22.709999
"748","2013-09-27",22.5
"749","2013-09-30",22.469999
"750","2013-10-01",22.57
"751","2013-10-02",22.84
"752","2013-10-03",22.780001
"753","2013-10-04",22.84
"754","2013-10-07",22.75
"755","2013-10-08",22.690001
"756","2013-10-09",22.629999
"757","2013-10-10",22.870001
"758","2013-10-11",22.940001
"759","2013-10-14",23.110001
"760","2013-10-15",22.85
"761","2013-10-16",22.85
"762","2013-10-17",23.09
"763","2013-10-18",23.280001
"764","2013-10-21",23.790001
"765","2013-10-22",23.799999
"766","2013-10-23",23.799999
"767","2013-10-24",23.68
"768","2013-10-25",23.6
"769","2013-10-28",23.360001
"770","2013-10-29",22.959999
"771","2013-10-30",22.83
"772","2013-10-31",22.799999
"773","2013-11-01",22.719999
"774","2013-11-04",22.75
"775","2013-11-05",22.950001
"776","2013-11-06",23.299999
"777","2013-11-07",22.969999
"778","2013-11-08",23.02
"779","2013-11-11",23.110001
"780","2013-11-12",23.049999
"781","2013-11-13",23.139999
"782","2013-11-14",23.18
"783","2013-11-15",23.34
"784","2013-11-18",23.75
"785","2013-11-19",23.790001
"786","2013-11-20",23.620001
"787","2013-11-21",23.85
"788","2013-11-22",23.91
"789","2013-11-25",24
"790","2013-11-26",23.209999
"791","2013-11-27",23.309999
"792","2013-11-29",23.1
"793","2013-12-02",23.07
"794","2013-12-03",22.83
"795","2013-12-04",23
"796","2013-12-05",22.67
"797","2013-12-06",22.610001
"798","2013-12-09",23.219999
"799","2013-12-10",23.17
"800","2013-12-11",22.879999
"801","2013-12-12",22.73
"802","2013-12-13",22.530001
"803","2013-12-16",22.450001
"804","2013-12-17",22.68
"805","2013-12-18",22.92
"806","2013-12-19",22.700001
"807","2013-12-20",22.629999
"808","2013-12-23",22.76
"809","2013-12-24",22.83
"810","2013-12-26",22.799999
"811","2013-12-27",22.85
"812","2013-12-30",22.68
"813","2013-12-31",22.67
"814","2014-01-02",23.02
"815","2014-01-03",23.16
"816","2014-01-06",23.379999
"817","2014-01-07",23.299999
"818","2014-01-08",23.530001
"819","2014-01-09",23.48
"820","2014-01-10",23.559999
"821","2014-01-13",23.41
"822","2014-01-14",23.299999
"823","2014-01-15",23.48
"824","2014-01-16",23.5
"825","2014-01-17",23.49
"826","2014-01-21",23.59
"827","2014-01-22",23.57
"828","2014-01-23",23.65
"829","2014-01-24",23.530001
"830","2014-01-27",23.219999
"831","2014-01-28",23.52
"832","2014-01-29",23.51
"833","2014-01-30",23.629999
"834","2014-01-31",23.67
"835","2014-02-03",23.84
"836","2014-02-04",24.07
"837","2014-02-05",23.950001
"838","2014-02-06",24.030001
"839","2014-02-07",23.85
"840","2014-02-10",24.219999
"841","2014-02-11",24.27
"842","2014-02-12",24.32
"843","2014-02-13",24.389999
"844","2014-02-14",24.57
"845","2014-02-18",24.75
"846","2014-02-19",24.639999
"847","2014-02-20",24.540001
"848","2014-02-21",24.530001
"849","2014-02-24",24.75
"850","2014-02-25",24.68
"851","2014-02-26",24
"852","2014-02-27",24.049999
"853","2014-02-28",24.030001
"854","2014-03-03",24
"855","2014-03-04",24.1
"856","2014-03-05",24.200001
"857","2014-03-06",24.299999
"858","2014-03-07",24.139999
"859","2014-03-10",23.969999
"860","2014-03-11",24
"861","2014-03-12",24.139999
"862","2014-03-13",23.98
"863","2014-03-14",24.26
"864","2014-03-17",24.360001
"865","2014-03-18",24.42
"866","2014-03-19",24.07
"867","2014-03-20",24.049999
"868","2014-03-21",24
"869","2014-03-24",24.1
"870","2014-03-25",23.9
"871","2014-03-26",23.700001
"872","2014-03-27",23.59
"873","2014-03-28",23.82
"874","2014-03-31",23.82
"875","2014-04-01",23.440001
"876","2014-04-02",23.24
"877","2014-04-03",22.879999
"878","2014-04-04",22.73
"879","2014-04-07",22.67
"880","2014-04-08",22.959999
"881","2014-04-09",23.209999
"882","2014-04-10",23.23
"883","2014-04-11",23.1
"884","2014-04-14",23.17
"885","2014-04-15",23.040001
"886","2014-04-16",23.16
"887","2014-04-17",23.209999
"888","2014-04-21",23.360001
"889","2014-04-22",23.26
"890","2014-04-23",23.24
"891","2014-04-24",23.41
"892","2014-04-25",23.25
"893","2014-04-28",23.290001
"894","2014-04-29",23.34
"895","2014-04-30",23.67
"896","2014-05-01",23.74
"897","2014-05-02",23.860001
"898","2014-05-05",23.889999
"899","2014-05-06",24.1
"900","2014-05-07",24.389999
"901","2014-05-08",24.23
"902","2014-05-09",24.27
"903","2014-05-12",24.190001
"904","2014-05-13",24.16
"905","2014-05-14",24.18
"906","2014-05-15",24.219999
"907","2014-05-16",24.200001
"908","2014-05-19",24.32
"909","2014-05-20",24.280001
"910","2014-05-21",24.35
"911","2014-05-22",24.35
"912","2014-05-23",24.639999
"913","2014-05-27",24.780001
"914","2014-05-28",24.049999
"915","2014-05-29",24.01
"916","2014-05-30",23.93
"917","2014-06-02",23.879999
"918","2014-06-03",23.690001
"919","2014-06-04",23.85
"920","2014-06-05",24.08
"921","2014-06-06",24.200001
"922","2014-06-09",24.18
"923","2014-06-10",24
"924","2014-06-11",23.99
"925","2014-06-12",23.879999
"926","2014-06-13",23.76
"927","2014-06-16",23.99
"928","2014-06-17",24.17
"929","2014-06-18",24.16
"930","2014-06-19",24.040001
"931","2014-06-20",24.1
"932","2014-06-23",23.940001
"933","2014-06-24",23.85
"934","2014-06-25",23.98
"935","2014-06-26",24.059999
"936","2014-06-27",23.93
"937","2014-06-30",24
"938","2014-07-01",23.91
"939","2014-07-02",23.950001
"940","2014-07-03",23.77
"941","2014-07-07",23.700001
"942","2014-07-08",23.65
"943","2014-07-09",23.5
"944","2014-07-10",23.799999
"945","2014-07-11",23.709999
"946","2014-07-14",23.65
"947","2014-07-15",23.68
"948","2014-07-16",23.790001
"949","2014-07-17",23.790001
"950","2014-07-18",23.809999
"951","2014-07-21",23.790001
"952","2014-07-22",24
"953","2014-07-23",23.860001
"954","2014-07-24",23.790001
"955","2014-07-25",23.74
"956","2014-07-28",23.9
"957","2014-07-29",23.969999
"958","2014-07-30",23.9
"959","2014-07-31",23.700001
"960","2014-08-01",23.73
"961","2014-08-04",24
"962","2014-08-05",23.879999
"963","2014-08-06",23.950001
"964","2014-08-07",23.98
"965","2014-08-08",23.93
"966","2014-08-11",24.280001
"967","2014-08-12",24.469999
"968","2014-08-13",24.6
"969","2014-08-14",24.700001
"970","2014-08-15",24.82
"971","2014-08-18",24.91
