"","date","MPLX"
"348","2014-03-19",47.889999
"349","2014-03-20",47.380001
"350","2014-03-21",47.77
"351","2014-03-24",47.169998
"352","2014-03-25",47.369999
"353","2014-03-26",47.970001
"354","2014-03-27",47.450001
"355","2014-03-28",48.080002
"356","2014-03-31",48.990002
"357","2014-04-01",48.889999
"358","2014-04-02",48.860001
"359","2014-04-03",49
"360","2014-04-04",48.639999
"361","2014-04-07",48.75
"362","2014-04-08",49
"363","2014-04-09",49.619999
"364","2014-04-10",49.5
"365","2014-04-11",50.200001
"366","2014-04-14",51.619999
"367","2014-04-15",52.5
"368","2014-04-16",53.57
"369","2014-04-17",54.139999
"370","2014-04-21",54.900002
"371","2014-04-22",56.5
"372","2014-04-23",56.98
"373","2014-04-24",54.889999
"374","2014-04-25",54.939999
"375","2014-04-28",53.990002
"376","2014-04-29",54.689999
"377","2014-04-30",54.130001
"378","2014-05-01",55.279999
"379","2014-05-02",55.450001
"380","2014-05-05",56.619999
"381","2014-05-06",57.07
"382","2014-05-07",58.439999
"383","2014-05-08",56.970001
"384","2014-05-09",57.049999
"385","2014-05-12",57.77
"386","2014-05-13",57.790001
"387","2014-05-14",58.48
"388","2014-05-15",58.240002
"389","2014-05-16",59.740002
"390","2014-05-19",59.130001
"391","2014-05-20",59.209999
"392","2014-05-21",58.700001
"393","2014-05-22",58.82
"394","2014-05-23",58.119999
"395","2014-05-27",59.25
"396","2014-05-28",59
"397","2014-05-29",58.040001
"398","2014-05-30",57.16
"399","2014-06-02",57.59
"400","2014-06-03",58.689999
"401","2014-06-04",58
"402","2014-06-05",57.380001
"403","2014-06-06",56.52
"404","2014-06-09",56.669998
"405","2014-06-10",58.75
"406","2014-06-11",56.810001
"407","2014-06-12",58.119999
"408","2014-06-13",59.849998
"409","2014-06-16",59.290001
"410","2014-06-17",60.560001
"411","2014-06-18",60.25
"412","2014-06-19",61.330002
"413","2014-06-20",61.68
"414","2014-06-23",63.369999
"415","2014-06-24",64.400002
"416","2014-06-25",65.459999
"417","2014-06-26",65.529999
"418","2014-06-27",64.589996
"419","2014-06-30",64.5
"420","2014-07-01",65.849998
"421","2014-07-02",66.389999
"422","2014-07-03",66.169998
"423","2014-07-07",64.559998
"424","2014-07-08",63.400002
"425","2014-07-09",61.66
"426","2014-07-10",62.860001
"427","2014-07-11",63.200001
"428","2014-07-14",62.669998
"429","2014-07-15",60.419998
"430","2014-07-16",60.380001
"431","2014-07-17",59.880001
"432","2014-07-18",61
"433","2014-07-21",59.990002
"434","2014-07-22",60.23
"435","2014-07-23",59.98
"436","2014-07-24",59.48
"437","2014-07-25",57.5
"438","2014-07-28",57.93
"439","2014-07-29",58.759998
"440","2014-07-30",57.959999
"441","2014-07-31",56.75
"442","2014-08-01",56.939999
"443","2014-08-04",57.990002
"444","2014-08-05",57.380001
"445","2014-08-06",57.189999
"446","2014-08-07",57.200001
"447","2014-08-08",58.209999
"448","2014-08-11",59.919998
"449","2014-08-12",59.75
"450","2014-08-13",62.810001
"451","2014-08-14",63.400002
"452","2014-08-15",61.990002
"453","2014-08-18",62.549999
"454","2014-08-19",63.830002
"455","2014-08-20",62.189999
"456","2014-08-21",62
"457","2014-08-22",60.889999
"458","2014-08-25",61.490002
"459","2014-08-26",61.580002
"460","2014-08-27",61.650002
"461","2014-08-28",61
"462","2014-08-29",61
"463","2014-09-02",61.82
"464","2014-09-03",62.91
"465","2014-09-04",63.73
"466","2014-09-05",63.720001
"467","2014-09-08",64.089996
"468","2014-09-09",66.089996
"469","2014-09-10",65.489998
"470","2014-09-11",64.010002
"471","2014-09-12",62.919998
"472","2014-09-15",60.82
"473","2014-09-16",60.349998
"474","2014-09-17",62.049999
"475","2014-09-18",61.5
"476","2014-09-19",61.549999
"477","2014-09-22",61.970001
"478","2014-09-23",60.349998
"479","2014-09-24",60.360001
"480","2014-09-25",60.150002
"481","2014-09-26",59.73
"482","2014-09-29",59.869999
"483","2014-09-30",58.939999
"484","2014-10-01",58.599998
"485","2014-10-02",57.689999
"486","2014-10-03",58.939999
"487","2014-10-06",60.610001
"488","2014-10-07",60.389999
"489","2014-10-08",59.139999
"490","2014-10-09",57.830002
"491","2014-10-10",56.650002
"492","2014-10-13",50.919998
"493","2014-10-14",50.139999
"494","2014-10-15",53.939999
"495","2014-10-16",59.32
"496","2014-10-17",59.830002
"497","2014-10-20",58.189999
"498","2014-10-21",58.889999
"499","2014-10-22",57.419998
"500","2014-10-23",58.290001
"501","2014-10-24",58.619999
"502","2014-10-27",58.349998
"503","2014-10-28",59.299999
"504","2014-10-29",60.240002
"505","2014-10-30",64.730003
"506","2014-10-31",66.68
"507","2014-11-03",70
"508","2014-11-04",68
"509","2014-11-05",68.639999
"510","2014-11-06",68.370003
"511","2014-11-07",69.910004
"512","2014-11-10",68.760002
"513","2014-11-11",67.82
"514","2014-11-12",67.220001
"515","2014-11-13",67.199997
"516","2014-11-14",68.099998
"517","2014-11-17",68.699997
"518","2014-11-18",68.5
"519","2014-11-19",67.339996
"520","2014-11-20",69.510002
"521","2014-11-21",68.110001
"522","2014-11-24",67.389999
"523","2014-11-25",69.870003
"524","2014-11-26",70.040001
"525","2014-11-28",66.410004
"526","2014-12-01",65.779999
"527","2014-12-02",69.459999
"528","2014-12-03",68.389999
"529","2014-12-04",67.650002
"530","2014-12-05",64.769997
"531","2014-12-08",60.200001
"532","2014-12-09",61.849998
"533","2014-12-10",60.23
"534","2014-12-11",60.950001
"535","2014-12-12",60
"536","2014-12-15",60.369999
"537","2014-12-16",59.880001
"538","2014-12-17",63.02
"539","2014-12-18",64.730003
"540","2014-12-19",66.449997
"541","2014-12-22",65.349998
"542","2014-12-23",65.669998
"543","2014-12-24",66.220001
"544","2014-12-26",66.139999
"545","2014-12-29",69.449997
"546","2014-12-30",70.760002
"547","2014-12-31",73.489998
"548","2015-01-02",75.900002
"549","2015-01-05",72.309998
"550","2015-01-06",71.080002
"551","2015-01-07",69.790001
"552","2015-01-08",71.550003
"553","2015-01-09",72.669998
"554","2015-01-12",69.650002
"555","2015-01-13",68.43
"556","2015-01-14",68.550003
"557","2015-01-15",69.230003
"558","2015-01-16",71.860001
"559","2015-01-20",73.07
"560","2015-01-21",73.260002
"561","2015-01-22",74.489998
"562","2015-01-23",78.029999
"563","2015-01-26",78.07
"564","2015-01-27",79.010002
"565","2015-01-28",81.610001
"566","2015-01-29",81.239998
"567","2015-01-30",79.540001
"568","2015-02-02",79.889999
"569","2015-02-03",79.25
"570","2015-02-04",76.459999
"571","2015-02-05",79.5
"572","2015-02-06",80.790001
"573","2015-02-09",79.75
"574","2015-02-10",78.620003
"575","2015-02-11",77.769997
"576","2015-02-12",78.010002
"577","2015-02-13",77.639999
"578","2015-02-17",77.25
"579","2015-02-18",79.550003
"580","2015-02-19",79.760002
"581","2015-02-20",80.68
"582","2015-02-23",80.290001
"583","2015-02-24",80.57
"584","2015-02-25",81.949997
"585","2015-02-26",80.449997
"586","2015-02-27",82.199997
"587","2015-03-02",82.220001
"588","2015-03-03",81.709999
"589","2015-03-04",81.169998
"590","2015-03-05",81.169998
"591","2015-03-06",77
"592","2015-03-09",76.480003
"593","2015-03-10",74.150002
"594","2015-03-11",73.089996
"595","2015-03-12",73.830002
"596","2015-03-13",75.720001
"597","2015-03-16",73.220001
"598","2015-03-17",73.220001
"599","2015-03-18",75.970001
"600","2015-03-19",73.849998
"601","2015-03-20",73.089996
"602","2015-03-23",72.260002
"603","2015-03-24",71.57
"604","2015-03-25",71.18
"605","2015-03-26",69.540001
"606","2015-03-27",69.459999
"607","2015-03-30",70.82
"608","2015-03-31",73.260002
"609","2015-04-01",73.230003
"610","2015-04-02",73.910004
"611","2015-04-06",74
"612","2015-04-07",72.879997
"613","2015-04-08",74.230003
"614","2015-04-09",73.160004
"615","2015-04-10",73
"616","2015-04-13",74.199997
"617","2015-04-14",74.860001
"618","2015-04-15",75.739998
"619","2015-04-16",75.269997
"620","2015-04-17",75.290001
"621","2015-04-20",74.650002
"622","2015-04-21",75.309998
"623","2015-04-22",76.040001
"624","2015-04-23",75.68
"625","2015-04-24",74.410004
"626","2015-04-27",74.239998
"627","2015-04-28",76.349998
"628","2015-04-29",79.830002
"629","2015-04-30",77.75
"630","2015-05-01",77.440002
"631","2015-05-04",75.5
"632","2015-05-05",74.580002
"633","2015-05-06",72.529999
"634","2015-05-07",74.040001
"635","2015-05-08",74.059998
"636","2015-05-11",74.760002
"637","2015-05-12",74.809998
"638","2015-05-13",73.260002
"639","2015-05-14",73.389999
"640","2015-05-15",72.830002
"641","2015-05-18",72.519997
"642","2015-05-19",72.989998
"643","2015-05-20",73.440002
"644","2015-05-21",73.559998
"645","2015-05-22",73.529999
"646","2015-05-26",73.580002
"647","2015-05-27",72.459999
"648","2015-05-28",72.25
"649","2015-05-29",73
"650","2015-06-01",73.57
"651","2015-06-02",73.57
"652","2015-06-03",72.43
"653","2015-06-04",71.43
"654","2015-06-05",71.639999
"655","2015-06-08",71.309998
"656","2015-06-09",70.970001
"657","2015-06-10",71.959999
"658","2015-06-11",72.07
"659","2015-06-12",72.830002
"660","2015-06-15",74.230003
"661","2015-06-16",75.75
"662","2015-06-17",74.879997
"663","2015-06-18",74.860001
"664","2015-06-19",73.419998
"665","2015-06-22",73.82
"666","2015-06-23",75.959999
"667","2015-06-24",75.449997
"668","2015-06-25",74.610001
"669","2015-06-26",73.510002
"670","2015-06-29",71.989998
"671","2015-06-30",71.379997
"672","2015-07-01",68.639999
"673","2015-07-02",68.860001
"674","2015-07-06",67.32
"675","2015-07-07",67.870003
"676","2015-07-08",67.269997
"677","2015-07-09",68.040001
"678","2015-07-10",69.050003
"679","2015-07-13",59.029999
"680","2015-07-14",61.02
"681","2015-07-15",58.759998
"682","2015-07-16",57.18
"683","2015-07-17",55.599998
"684","2015-07-20",54.740002
"685","2015-07-21",54.380001
"686","2015-07-22",52.580002
"687","2015-07-23",55.189999
"688","2015-07-24",56.099998
"689","2015-07-27",55.400002
"690","2015-07-28",56.040001
"691","2015-07-29",56.560001
"692","2015-07-30",56
"693","2015-07-31",55.689999
"694","2015-08-03",55.889999
"695","2015-08-04",54.16
"696","2015-08-05",49.41
"697","2015-08-06",47.490002
"698","2015-08-07",46.200001
"699","2015-08-10",47.02
"700","2015-08-11",46.459999
"701","2015-08-12",47.869999
"702","2015-08-13",47.529999
"703","2015-08-14",47.75
"704","2015-08-17",49.509998
"705","2015-08-18",50.169998
"706","2015-08-19",51.34
"707","2015-08-20",51.23
"708","2015-08-21",50.790001
"709","2015-08-24",48.310001
"710","2015-08-25",48
"711","2015-08-26",48.25
"712","2015-08-27",49.630001
"713","2015-08-28",49.990002
"714","2015-08-31",49.619999
"715","2015-09-01",47.349998
"716","2015-09-02",47.380001
"717","2015-09-03",47.560001
"718","2015-09-04",47.279999
"719","2015-09-08",46.700001
"720","2015-09-09",45.950001
"721","2015-09-10",45.34
"722","2015-09-11",44.560001
"723","2015-09-14",44.669998
"724","2015-09-15",43.400002
"725","2015-09-16",43.060001
"726","2015-09-17",43.240002
"727","2015-09-18",43.799999
"728","2015-09-21",43.470001
"729","2015-09-22",42.599998
"730","2015-09-23",39.66
"731","2015-09-24",40.549999
"732","2015-09-25",40.599998
"733","2015-09-28",38.52
"734","2015-09-29",35.77
"735","2015-09-30",38.209999
"736","2015-10-01",37.869999
"737","2015-10-02",38.25
"738","2015-10-05",39.259998
"739","2015-10-06",39.77
"740","2015-10-07",41.299999
"741","2015-10-08",41.650002
"742","2015-10-09",42.630001
"743","2015-10-12",41.509998
"744","2015-10-13",41.16
"745","2015-10-14",40.310001
"746","2015-10-15",39.709999
"747","2015-10-16",39.779999
"748","2015-10-19",38.740002
"749","2015-10-20",38.52
"750","2015-10-21",37.75
"751","2015-10-22",36.220001
"752","2015-10-23",35.18
"753","2015-10-26",34.279999
"754","2015-10-27",32.950001
"755","2015-10-28",35.209999
"756","2015-10-29",36.889999
"757","2015-10-30",38.790001
"758","2015-11-02",41.169998
"759","2015-11-03",42.799999
"760","2015-11-04",44.650002
"761","2015-11-05",43.709999
"762","2015-11-06",42.25
"763","2015-11-09",41.580002
"764","2015-11-10",43.779999
"765","2015-11-11",41.130001
"766","2015-11-12",40.529999
"767","2015-11-13",40.18
"768","2015-11-16",41.779999
"769","2015-11-17",41.5
"770","2015-11-18",39.950001
"771","2015-11-19",38
"772","2015-11-20",37.099998
"773","2015-11-23",36.630001
"774","2015-11-24",38.900002
"775","2015-11-25",39.860001
"776","2015-11-27",41.049999
"777","2015-11-30",42.939999
"778","2015-12-01",37.830002
"779","2015-12-02",36.459999
"780","2015-12-03",32.630001
"781","2015-12-04",30.83
"782","2015-12-07",27.889999
"783","2015-12-08",30.809999
"784","2015-12-09",34.450001
"785","2015-12-10",32.900002
"786","2015-12-11",30.34
"787","2015-12-14",28.639999
"788","2015-12-15",29.75
"789","2015-12-16",32.139999
"790","2015-12-17",31.43
"791","2015-12-18",33.240002
"792","2015-12-21",35.150002
"793","2015-12-22",36.759998
"794","2015-12-23",38.099998
"795","2015-12-24",37.110001
"796","2015-12-28",37.66
"797","2015-12-29",37.599998
"798","2015-12-30",37.310001
"799","2015-12-31",39.330002
"800","2016-01-04",39.279999
"801","2016-01-05",39.040001
"802","2016-01-06",36.830002
"803","2016-01-07",34.419998
"804","2016-01-08",34.919998
"805","2016-01-11",32.720001
"806","2016-01-12",33
"807","2016-01-13",30.34
"808","2016-01-14",31.93
"809","2016-01-15",29.51
"810","2016-01-19",28.34
"811","2016-01-20",25.450001
"812","2016-01-21",27.700001
"813","2016-01-22",29.790001
"814","2016-01-25",27.530001
"815","2016-01-26",28.99
"816","2016-01-27",28.33
"817","2016-01-28",29.389999
"818","2016-01-29",30.77
"819","2016-02-01",30.27
"820","2016-02-02",29.120001
"821","2016-02-03",21.860001
"822","2016-02-04",21.700001
"823","2016-02-05",20.17
"824","2016-02-08",18.450001
"825","2016-02-09",18.049999
"826","2016-02-10",18
"827","2016-02-11",16.530001
"828","2016-02-12",18.299999
"829","2016-02-16",20.940001
"830","2016-02-17",22.450001
"831","2016-02-18",22.940001
"832","2016-02-19",23.51
"833","2016-02-22",25.379999
"834","2016-02-23",24.84
"835","2016-02-24",26.040001
"836","2016-02-25",26
"837","2016-02-26",25.58
"838","2016-02-29",25.940001
"839","2016-03-01",26.530001
"840","2016-03-02",27
"841","2016-03-03",26.75
"842","2016-03-04",26.75
"843","2016-03-07",26.700001
"844","2016-03-08",24.43
"845","2016-03-09",25.440001
"846","2016-03-10",24.870001
"847","2016-03-11",26.209999
"848","2016-03-14",26.75
"849","2016-03-15",27.76
"850","2016-03-16",29.66
"851","2016-03-17",29.700001
"852","2016-03-18",29.15
"853","2016-03-21",28.34
"854","2016-03-22",28.690001
"855","2016-03-23",27.540001
"856","2016-03-24",27.809999
"857","2016-03-28",26.639999
"858","2016-03-29",26.65
"859","2016-03-30",27.76
"860","2016-03-31",29.690001
"861","2016-04-01",28.370001
"862","2016-04-04",27.440001
"863","2016-04-05",27.139999
"864","2016-04-06",27.91
"865","2016-04-07",28.540001
"866","2016-04-08",28.99
"867","2016-04-11",29.66
"868","2016-04-12",30.5
"869","2016-04-13",30
"870","2016-04-14",29.82
"871","2016-04-15",29.58
"872","2016-04-18",30.99
"873","2016-04-19",31.969999
"874","2016-04-20",32.169998
"875","2016-04-21",32.560001
"876","2016-04-22",33.080002
"877","2016-04-25",31.870001
"878","2016-04-26",31.440001
"879","2016-04-27",32.43
"880","2016-04-28",32.16
"881","2016-04-29",32.189999
"882","2016-05-02",32.07
"883","2016-05-03",30.85
"884","2016-05-04",30.67
"885","2016-05-05",30.9
"886","2016-05-06",30.309999
"887","2016-05-09",30
"888","2016-05-10",30.23
"889","2016-05-11",31.1
"890","2016-05-12",31.6
"891","2016-05-13",31.040001
"892","2016-05-16",31.639999
"893","2016-05-17",31.67
"894","2016-05-18",31.27
"895","2016-05-19",31.709999
"896","2016-05-20",33.169998
"897","2016-05-23",33.400002
"898","2016-05-24",33.310001
"899","2016-05-25",33.290001
"900","2016-05-26",32.439999
"901","2016-05-27",32.529999
"902","2016-05-31",31.9
"903","2016-06-01",33.32
"904","2016-06-02",33.220001
"905","2016-06-03",33.330002
"906","2016-06-06",33.330002
"907","2016-06-07",34.349998
"908","2016-06-08",34.080002
"909","2016-06-09",34.099998
"910","2016-06-10",33.009998
"911","2016-06-13",32.400002
"912","2016-06-14",31.84
"913","2016-06-15",32.060001
"914","2016-06-16",32.32
"915","2016-06-17",32.439999
"916","2016-06-20",33.34
"917","2016-06-21",33.59
"918","2016-06-22",33.18
"919","2016-06-23",33.450001
"920","2016-06-24",32.48
"921","2016-06-27",31.42
"922","2016-06-28",32.619999
"923","2016-06-29",33.669998
"924","2016-06-30",33.630001
"925","2016-07-01",32.889999
"926","2016-07-05",32.02
"927","2016-07-06",31.6
"928","2016-07-07",32.549999
"929","2016-07-08",32.950001
"930","2016-07-11",32.810001
"931","2016-07-12",34.830002
"932","2016-07-13",33.349998
"933","2016-07-14",34.150002
"934","2016-07-15",33.32
"935","2016-07-18",33
"936","2016-07-19",33
"937","2016-07-20",33.080002
"938","2016-07-21",33.259998
"939","2016-07-22",33.75
"940","2016-07-25",33.529999
"941","2016-07-26",33.290001
"942","2016-07-27",32.779999
"943","2016-07-28",33.27
"944","2016-07-29",32.450001
"945","2016-08-01",31.34
"946","2016-08-02",31.32
"947","2016-08-03",33
"948","2016-08-04",33.27
"949","2016-08-05",32.650002
"950","2016-08-08",33
"951","2016-08-09",33.040001
"952","2016-08-10",32.240002
"953","2016-08-11",32.450001
"954","2016-08-12",32.799999
"955","2016-08-15",33.02
