"","date","ADTN"
"361","2008-06-09",23.959999
"362","2008-06-10",23.860001
"363","2008-06-11",23.48
"364","2008-06-12",24.049999
"365","2008-06-13",24.459999
"366","2008-06-16",24.92
"367","2008-06-17",24.74
"368","2008-06-18",24.450001
"369","2008-06-19",24.870001
"370","2008-06-20",25.26
"371","2008-06-23",25.68
"372","2008-06-24",24.99
"373","2008-06-25",25.59
"374","2008-06-26",24.74
"375","2008-06-27",24.74
"376","2008-06-30",23.84
"377","2008-07-01",24.290001
"378","2008-07-02",24.01
"379","2008-07-03",23.49
"380","2008-07-07",24.879999
"381","2008-07-08",26.059999
"382","2008-07-09",24.809999
"383","2008-07-10",25.09
"384","2008-07-11",25.360001
"385","2008-07-14",24.77
"386","2008-07-15",23.98
"387","2008-07-16",22.65
"388","2008-07-17",22.92
"389","2008-07-18",22.93
"390","2008-07-21",22.950001
"391","2008-07-22",23.33
"392","2008-07-23",22.950001
"393","2008-07-24",22.48
"394","2008-07-25",22.809999
"395","2008-07-28",22.280001
"396","2008-07-29",22.66
"397","2008-07-30",22.389999
"398","2008-07-31",22.360001
"399","2008-08-01",23.040001
"400","2008-08-04",22.620001
"401","2008-08-05",22.83
"402","2008-08-06",22.790001
"403","2008-08-07",22.24
"404","2008-08-08",23.049999
"405","2008-08-11",24.1
"406","2008-08-12",23.700001
"407","2008-08-13",22.57
"408","2008-08-14",22.440001
"409","2008-08-15",22.51
"410","2008-08-18",22.41
"411","2008-08-19",22.51
"412","2008-08-20",22.41
"413","2008-08-21",22.51
"414","2008-08-22",22.73
"415","2008-08-25",22.51
"416","2008-08-26",22.450001
"417","2008-08-27",22.370001
"418","2008-08-28",22.9
"419","2008-08-29",22.799999
"420","2008-09-02",23.48
"421","2008-09-03",23.43
"422","2008-09-04",20.6
"423","2008-09-05",20.93
"424","2008-09-08",21.25
"425","2008-09-09",20.68
"426","2008-09-10",20.85
"427","2008-09-11",20.549999
"428","2008-09-12",20.68
"429","2008-09-15",19.91
"430","2008-09-16",20.370001
"431","2008-09-17",19.82
"432","2008-09-18",21.360001
"433","2008-09-19",22.16
"434","2008-09-22",21.360001
"435","2008-09-23",21.52
"436","2008-09-24",20.66
"437","2008-09-25",20.41
"438","2008-09-26",20
"439","2008-09-29",19.040001
"440","2008-09-30",19.49
"441","2008-10-01",19.58
"442","2008-10-02",19.08
"443","2008-10-03",19.25
"444","2008-10-06",18.49
"445","2008-10-07",18.23
"446","2008-10-08",19.15
"447","2008-10-09",18.299999
"448","2008-10-10",18.07
"449","2008-10-13",19.379999
"450","2008-10-14",16.74
"451","2008-10-15",15.57
"452","2008-10-16",16.18
"453","2008-10-17",15.36
"454","2008-10-20",15.75
"455","2008-10-21",15.49
"456","2008-10-22",14.49
"457","2008-10-23",13.94
"458","2008-10-24",14.37
"459","2008-10-27",13.84
"460","2008-10-28",14.72
"461","2008-10-29",14.7
"462","2008-10-30",15.39
"463","2008-10-31",15.2
"464","2008-11-03",15.06
"465","2008-11-04",15.26
"466","2008-11-05",15.29
"467","2008-11-06",14.38
"468","2008-11-07",14.73
"469","2008-11-10",14.27
"470","2008-11-11",13.92
"471","2008-11-12",13.27
"472","2008-11-13",14.49
"473","2008-11-14",13.44
"474","2008-11-17",13.44
"475","2008-11-18",13.15
"476","2008-11-19",12.31
"477","2008-11-20",12.48
"478","2008-11-21",13.08
"479","2008-11-24",13.5
"480","2008-11-25",13.7
"481","2008-11-26",14.51
"482","2008-11-28",14.2
"483","2008-12-01",13.08
"484","2008-12-02",13.62
"485","2008-12-03",13.91
"486","2008-12-04",13.23
"487","2008-12-05",13.45
"488","2008-12-08",13.64
"489","2008-12-09",13.86
"490","2008-12-10",14.23
"491","2008-12-11",13.54
"492","2008-12-12",14.11
"493","2008-12-15",13.93
"494","2008-12-16",14.13
"495","2008-12-17",14.46
"496","2008-12-18",13.63
"497","2008-12-19",14.16
"498","2008-12-22",14.02
"499","2008-12-23",13.59
"500","2008-12-24",13.85
"501","2008-12-26",13.8
"502","2008-12-29",13.73
"503","2008-12-30",14.49
"504","2008-12-31",14.88
"505","2009-01-02",15.03
"506","2009-01-05",15.04
"507","2009-01-06",15.7
"508","2009-01-07",15.43
"509","2009-01-08",15.45
"510","2009-01-09",15.5
"511","2009-01-12",15.56
"512","2009-01-13",15.81
"513","2009-01-14",14.12
"514","2009-01-15",14.84
"515","2009-01-16",15.29
"516","2009-01-20",14.49
"517","2009-01-21",15.89
"518","2009-01-22",15.95
"519","2009-01-23",15.93
"520","2009-01-26",16.370001
"521","2009-01-27",16.27
"522","2009-01-28",16.219999
"523","2009-01-29",15.7
"524","2009-01-30",15.15
"525","2009-02-02",14.95
"526","2009-02-03",14.95
"527","2009-02-04",14.96
"528","2009-02-05",15.04
"529","2009-02-06",15.39
"530","2009-02-09",15.61
"531","2009-02-10",15.18
"532","2009-02-11",15.41
"533","2009-02-12",15.17
"534","2009-02-13",15.37
"535","2009-02-17",15
"536","2009-02-18",14.87
"537","2009-02-19",15.01
"538","2009-02-20",15.06
"539","2009-02-23",14.39
"540","2009-02-24",14.78
"541","2009-02-25",14.76
"542","2009-02-26",14.37
"543","2009-02-27",14.44
"544","2009-03-02",13.84
"545","2009-03-03",13.98
"546","2009-03-04",14.56
"547","2009-03-05",14.06
"548","2009-03-06",14.14
"549","2009-03-09",13.92
"550","2009-03-10",14.62
"551","2009-03-11",14.64
"552","2009-03-12",15.44
"553","2009-03-13",15.47
"554","2009-03-16",15.29
"555","2009-03-17",16.209999
"556","2009-03-18",16.709999
"557","2009-03-19",16.389999
"558","2009-03-20",15.67
"559","2009-03-23",16.49
"560","2009-03-24",15.91
"561","2009-03-25",16.16
"562","2009-03-26",16.5
"563","2009-03-27",16.200001
"564","2009-03-30",16.049999
"565","2009-03-31",16.209999
"566","2009-04-01",16.700001
"567","2009-04-02",18.040001
"568","2009-04-03",18.379999
"569","2009-04-06",17.450001
"570","2009-04-07",16.889999
"571","2009-04-08",17.889999
"572","2009-04-09",18.809999
"573","2009-04-13",18.48
"574","2009-04-14",18.299999
"575","2009-04-15",19.77
"576","2009-04-16",20.379999
"577","2009-04-17",21.09
"578","2009-04-20",19.799999
"579","2009-04-21",19.91
"580","2009-04-22",19.84
"581","2009-04-23",19.68
"582","2009-04-24",21.4
"583","2009-04-27",20.879999
"584","2009-04-28",20.700001
"585","2009-04-29",21.469999
"586","2009-04-30",21.15
"587","2009-05-01",21.030001
"588","2009-05-04",20.76
"589","2009-05-05",20.309999
"590","2009-05-06",20.35
"591","2009-05-07",19.75
"592","2009-05-08",19.940001
"593","2009-05-11",19.360001
"594","2009-05-12",19.610001
"595","2009-05-13",19.08
"596","2009-05-14",19.4
"597","2009-05-15",19.719999
"598","2009-05-18",20.25
"599","2009-05-19",20.389999
"600","2009-05-20",20.309999
"601","2009-05-21",19.889999
"602","2009-05-22",19.719999
"603","2009-05-26",20.6
"604","2009-05-27",20.23
"605","2009-05-28",20.43
"606","2009-05-29",20.780001
"607","2009-06-01",21.35
"608","2009-06-02",21.370001
"609","2009-06-03",21.49
"610","2009-06-04",21.190001
"611","2009-06-05",20.940001
"612","2009-06-08",20.75
"613","2009-06-09",20.67
"614","2009-06-10",20.370001
"615","2009-06-11",20.540001
"616","2009-06-12",20.24
"617","2009-06-15",19.85
"618","2009-06-16",19.309999
"619","2009-06-17",19.459999
"620","2009-06-18",19.42
"621","2009-06-19",20.17
"622","2009-06-22",19.540001
"623","2009-06-23",19.370001
"624","2009-06-24",19.92
"625","2009-06-25",20.790001
"626","2009-06-26",21.02
"627","2009-06-29",21.48
"628","2009-06-30",21.469999
"629","2009-07-01",22.389999
"630","2009-07-02",22.98
"631","2009-07-06",22.49
"632","2009-07-07",21.26
"633","2009-07-08",20.940001
"634","2009-07-09",20.74
"635","2009-07-10",20.85
"636","2009-07-13",21.4
"637","2009-07-14",21.74
"638","2009-07-15",21.83
"639","2009-07-16",23.370001
"640","2009-07-17",23.620001
"641","2009-07-20",24.1
"642","2009-07-21",24.25
"643","2009-07-22",24.620001
"644","2009-07-23",25.040001
"645","2009-07-24",25
"646","2009-07-27",24.940001
"647","2009-07-28",24.360001
"648","2009-07-29",24.48
"649","2009-07-30",24.35
"650","2009-07-31",24.16
"651","2009-08-03",24.209999
"652","2009-08-04",23.98
"653","2009-08-05",23.639999
"654","2009-08-06",23.57
"655","2009-08-07",23.540001
"656","2009-08-10",23.16
"657","2009-08-11",22.83
"658","2009-08-12",22.809999
"659","2009-08-13",23.1
"660","2009-08-14",22.780001
"661","2009-08-17",22.469999
"662","2009-08-18",22.92
"663","2009-08-19",23.16
"664","2009-08-20",23.190001
"665","2009-08-21",23.610001
"666","2009-08-24",23.719999
"667","2009-08-25",23.719999
"668","2009-08-26",23.4
"669","2009-08-27",23.17
"670","2009-08-28",22.719999
"671","2009-08-31",22.73
"672","2009-09-01",22.379999
"673","2009-09-02",21.959999
"674","2009-09-03",21.9
"675","2009-09-04",22.620001
"676","2009-09-08",22.75
"677","2009-09-09",23.389999
"678","2009-09-10",23.9
"679","2009-09-11",24.52
"680","2009-09-14",24.24
"681","2009-09-15",24.129999
"682","2009-09-16",24.52
"683","2009-09-17",24.559999
"684","2009-09-18",24.73
"685","2009-09-21",24.9
"686","2009-09-22",24.76
"687","2009-09-23",24.34
"688","2009-09-24",23.950001
"689","2009-09-25",24.629999
"690","2009-09-28",24.83
"691","2009-09-29",24.610001
"692","2009-09-30",24.549999
"693","2009-10-01",23.870001
"694","2009-10-02",23.43
"695","2009-10-05",23.549999
"696","2009-10-06",23.93
"697","2009-10-07",24.030001
"698","2009-10-08",24.26
"699","2009-10-09",24.83
"700","2009-10-12",24.18
"701","2009-10-13",25.25
"702","2009-10-14",25.709999
"703","2009-10-15",25.35
"704","2009-10-16",25.610001
"705","2009-10-19",25.690001
"706","2009-10-20",25.559999
"707","2009-10-21",24.93
"708","2009-10-22",25.02
"709","2009-10-23",24.58
"710","2009-10-26",24.379999
"711","2009-10-27",23.57
"712","2009-10-28",23.16
"713","2009-10-29",23.43
"714","2009-10-30",23.040001
"715","2009-11-02",22.85
"716","2009-11-03",23.190001
"717","2009-11-04",23.16
"718","2009-11-05",23.51
"719","2009-11-06",23.459999
"720","2009-11-09",23.66
"721","2009-11-10",23.610001
"722","2009-11-11",23.700001
"723","2009-11-12",23.16
"724","2009-11-13",23.33
"725","2009-11-16",23.440001
"726","2009-11-17",23.719999
"727","2009-11-18",23.34
"728","2009-11-19",22.690001
"729","2009-11-20",21.790001
"730","2009-11-23",21.73
"731","2009-11-24",21.75
"732","2009-11-25",21.5
"733","2009-11-27",21.02
"734","2009-11-30",21.129999
"735","2009-12-01",20.459999
"736","2009-12-02",20.440001
"737","2009-12-03",20.629999
"738","2009-12-04",21
"739","2009-12-07",21.33
"740","2009-12-08",21.450001
"741","2009-12-09",21.790001
"742","2009-12-10",22.049999
"743","2009-12-11",22.049999
"744","2009-12-14",22.35
"745","2009-12-15",22.4
"746","2009-12-16",22.73
"747","2009-12-17",22.190001
"748","2009-12-18",21.98
"749","2009-12-21",22.24
"750","2009-12-22",22.299999
"751","2009-12-23",22.51
"752","2009-12-24",22.530001
"753","2009-12-28",22.52
"754","2009-12-29",22.610001
"755","2009-12-30",22.76
"756","2009-12-31",22.549999
"757","2010-01-04",22.700001
"758","2010-01-05",22.969999
"759","2010-01-06",22.93
"760","2010-01-07",23.5
"761","2010-01-08",23.33
"762","2010-01-11",22.790001
"763","2010-01-12",22.360001
"764","2010-01-13",22.879999
"765","2010-01-14",22.940001
"766","2010-01-15",22.58
"767","2010-01-19",22.870001
"768","2010-01-20",22.530001
"769","2010-01-21",23.1
"770","2010-01-22",22.25
"771","2010-01-25",21.77
"772","2010-01-26",21.99
"773","2010-01-27",22.219999
"774","2010-01-28",21.780001
"775","2010-01-29",21.200001
"776","2010-02-01",21.389999
"777","2010-02-02",21.49
"778","2010-02-03",21.35
"779","2010-02-04",20.959999
"780","2010-02-05",21.190001
"781","2010-02-08",21.139999
"782","2010-02-09",21.49
"783","2010-02-10",21.610001
"784","2010-02-11",22.09
"785","2010-02-12",22.5
"786","2010-02-16",22.559999
"787","2010-02-17",22.469999
"788","2010-02-18",22.879999
"789","2010-02-19",23.290001
"790","2010-02-22",23.290001
"791","2010-02-23",23.139999
"792","2010-02-24",23.67
"793","2010-02-25",23.67
"794","2010-02-26",23.379999
"795","2010-03-01",23.66
"796","2010-03-02",23.709999
"797","2010-03-03",24.43
"798","2010-03-04",24.540001
"799","2010-03-05",24.790001
"800","2010-03-08",25.049999
"801","2010-03-09",25.33
"802","2010-03-10",25.530001
"803","2010-03-11",25.4
"804","2010-03-12",25.25
"805","2010-03-15",25.120001
"806","2010-03-16",25.25
"807","2010-03-17",26.08
"808","2010-03-18",26.73
"809","2010-03-19",26.18
"810","2010-03-22",26.450001
"811","2010-03-23",26.559999
"812","2010-03-24",26.26
"813","2010-03-25",26.549999
"814","2010-03-26",26.530001
"815","2010-03-29",26.950001
"816","2010-03-30",26.66
"817","2010-03-31",26.35
"818","2010-04-01",26.5
"819","2010-04-05",27.18
"820","2010-04-06",27.27
"821","2010-04-07",27.440001
"822","2010-04-08",27.32
"823","2010-04-09",27.4
"824","2010-04-12",27.9
"825","2010-04-13",27.32
"826","2010-04-14",29.4
"827","2010-04-15",29.6
"828","2010-04-16",29.27
"829","2010-04-19",28.809999
"830","2010-04-20",29.209999
"831","2010-04-21",29.219999
"832","2010-04-22",27.59
"833","2010-04-23",27.469999
"834","2010-04-26",27.540001
"835","2010-04-27",27.139999
"836","2010-04-28",27.129999
"837","2010-04-29",27.469999
"838","2010-04-30",26.77
"839","2010-05-03",27.59
"840","2010-05-04",26.75
"841","2010-05-05",26.940001
"842","2010-05-06",25.6
"843","2010-05-07",25.57
"844","2010-05-10",26.74
"845","2010-05-11",26.790001
"846","2010-05-12",27.280001
"847","2010-05-13",26.59
"848","2010-05-14",26.370001
"849","2010-05-17",26.440001
"850","2010-05-18",25.719999
"851","2010-05-19",25.889999
"852","2010-05-20",25.35
"853","2010-05-21",25.65
"854","2010-05-24",25.639999
"855","2010-05-25",26.99
"856","2010-05-26",27.040001
"857","2010-05-27",27.48
"858","2010-05-28",27.43
"859","2010-06-01",26.41
"860","2010-06-02",27.809999
"861","2010-06-03",28.66
"862","2010-06-04",26.9
"863","2010-06-07",26.379999
"864","2010-06-08",26.610001
"865","2010-06-09",26.65
"866","2010-06-10",27.27
"867","2010-06-11",27.370001
"868","2010-06-14",27.16
"869","2010-06-15",27.75
"870","2010-06-16",27.530001
"871","2010-06-17",27.85
"872","2010-06-18",28.09
"873","2010-06-21",28.16
"874","2010-06-22",27.719999
"875","2010-06-23",27.860001
"876","2010-06-24",27.67
"877","2010-06-25",27.709999
"878","2010-06-28",27.969999
"879","2010-06-29",27.370001
"880","2010-06-30",27.27
"881","2010-07-01",27.57
"882","2010-07-02",27.24
"883","2010-07-06",27.040001
"884","2010-07-07",28.110001
"885","2010-07-08",28.200001
"886","2010-07-09",28.549999
"887","2010-07-12",28.299999
"888","2010-07-13",28.860001
"889","2010-07-14",31.24
"890","2010-07-15",31.530001
"891","2010-07-16",30.799999
"892","2010-07-19",31.43
"893","2010-07-20",31.57
"894","2010-07-21",30.84
"895","2010-07-22",32.080002
"896","2010-07-23",32.290001
"897","2010-07-26",32.919998
"898","2010-07-27",31.99
"899","2010-07-28",31.780001
"900","2010-07-29",31.74
"901","2010-07-30",31.58
"902","2010-08-02",31.82
"903","2010-08-03",31.65
"904","2010-08-04",32.130001
"905","2010-08-05",31.6
"906","2010-08-06",31.459999
"907","2010-08-09",31.84
"908","2010-08-10",31.719999
"909","2010-08-11",30.209999
"910","2010-08-12",29.68
"911","2010-08-13",29.620001
"912","2010-08-16",30.09
"913","2010-08-17",30.5
"914","2010-08-18",31.01
"915","2010-08-19",30.6
"916","2010-08-20",30.690001
"917","2010-08-23",30.35
"918","2010-08-24",30.200001
"919","2010-08-25",30.18
"920","2010-08-26",29.98
"921","2010-08-27",31.639999
"922","2010-08-30",31.09
"923","2010-08-31",31.43
"924","2010-09-01",32.099998
"925","2010-09-02",32.299999
"926","2010-09-03",32.5
"927","2010-09-07",32.169998
"928","2010-09-08",32.849998
"929","2010-09-09",33.599998
"930","2010-09-10",33.669998
"931","2010-09-13",33.860001
"932","2010-09-14",33.610001
"933","2010-09-15",33.599998
"934","2010-09-16",33.66
"935","2010-09-17",34.110001
"936","2010-09-20",34.650002
"937","2010-09-21",34.599998
"938","2010-09-22",33.779999
"939","2010-09-23",33.48
"940","2010-09-24",33.98
"941","2010-09-27",33.830002
"942","2010-09-28",33.84
"943","2010-09-29",34.77
"944","2010-09-30",35.299999
"945","2010-10-01",35.709999
"946","2010-10-04",35.509998
"947","2010-10-05",36.27
"948","2010-10-06",36.049999
"949","2010-10-07",35.380001
"950","2010-10-08",35.32
"951","2010-10-11",35.25
"952","2010-10-12",35.52
"953","2010-10-13",33.369999
"954","2010-10-14",32.639999
"955","2010-10-15",32.27
"956","2010-10-18",32.549999
"957","2010-10-19",32.650002
"958","2010-10-20",32.68
"959","2010-10-21",32.700001
"960","2010-10-22",32.91
"961","2010-10-25",34
"962","2010-10-26",32.240002
"963","2010-10-27",31.9
"964","2010-10-28",31.950001
"965","2010-10-29",32.290001
"966","2010-11-01",32.529999
"967","2010-11-02",32.560001
"968","2010-11-03",32.830002
"969","2010-11-04",33.040001
"970","2010-11-05",33.700001
"971","2010-11-08",32.84
