"","date","ROKU"
"75","2018-01-16",39.189999
"76","2018-01-17",41.540001
"77","2018-01-18",40.759998
"78","2018-01-19",40.220001
"79","2018-01-22",43.619999
"80","2018-01-23",42.619999
"81","2018-01-24",42.25
"82","2018-01-25",44.099998
"83","2018-01-26",42.91
"84","2018-01-29",42.360001
"85","2018-01-30",41.52
"86","2018-01-31",40.619999
"87","2018-02-01",39.919998
"88","2018-02-02",40.459999
"89","2018-02-05",40.169998
"90","2018-02-06",41.900002
"91","2018-02-07",45.689999
"92","2018-02-08",43.700001
"93","2018-02-09",42.459999
"94","2018-02-12",43.23
"95","2018-02-13",43.02
"96","2018-02-14",44.849998
"97","2018-02-15",45.639999
"98","2018-02-16",48.130001
"99","2018-02-20",51.18
"100","2018-02-21",51.099998
"101","2018-02-22",42.049999
"102","2018-02-23",41.52
"103","2018-02-26",40.439999
"104","2018-02-27",40.91
"105","2018-02-28",40.77
"106","2018-03-01",38.720001
"107","2018-03-02",37.57
"108","2018-03-05",39
"109","2018-03-06",38.580002
"110","2018-03-07",38.889999
"111","2018-03-08",38.689999
"112","2018-03-09",38.5
"113","2018-03-12",37.869999
"114","2018-03-13",37.369999
"115","2018-03-14",36.93
"116","2018-03-15",36.27
"117","2018-03-16",35.860001
"118","2018-03-19",33.849998
"119","2018-03-20",34.73
"120","2018-03-21",34.25
"121","2018-03-22",33.509998
"122","2018-03-23",32.060001
"123","2018-03-26",34.59
"124","2018-03-27",33
"125","2018-03-28",31.299999
"126","2018-03-29",31.1
"127","2018-04-02",30.33
"128","2018-04-03",30.290001
"129","2018-04-04",32.27
"130","2018-04-05",31.76
"131","2018-04-06",31.360001
"132","2018-04-09",32.610001
"133","2018-04-10",32.27
"134","2018-04-11",32.009998
"135","2018-04-12",33.689999
"136","2018-04-13",32.689999
"137","2018-04-16",33.02
"138","2018-04-17",35.98
"139","2018-04-18",31.719999
"140","2018-04-19",32.700001
"141","2018-04-20",32.57
"142","2018-04-23",32.27
"143","2018-04-24",32.400002
"144","2018-04-25",31.879999
"145","2018-04-26",32.91
"146","2018-04-27",32.700001
"147","2018-04-30",32.540001
"148","2018-05-01",32.970001
"149","2018-05-02",33.360001
"150","2018-05-03",31.02
"151","2018-05-04",31.549999
"152","2018-05-07",33.169998
"153","2018-05-08",33.119999
"154","2018-05-09",36.080002
"155","2018-05-10",35.459999
"156","2018-05-11",35.139999
"157","2018-05-14",35.299999
"158","2018-05-15",34.080002
"159","2018-05-16",34.439999
"160","2018-05-17",34.259998
"161","2018-05-18",35.400002
"162","2018-05-21",34.740002
"163","2018-05-22",34.040001
"164","2018-05-23",34.549999
"165","2018-05-24",35.990002
"166","2018-05-25",38.540001
"167","2018-05-29",38.599998
"168","2018-05-30",38.450001
"169","2018-05-31",37.459999
"170","2018-06-01",37.07
"171","2018-06-04",38.029999
"172","2018-06-05",40.259998
"173","2018-06-06",39.450001
"174","2018-06-07",39.57
"175","2018-06-08",39.240002
"176","2018-06-11",41.459999
"177","2018-06-12",41.459999
"178","2018-06-13",43.43
"179","2018-06-14",45.02
"180","2018-06-15",43.299999
"181","2018-06-18",44.93
"182","2018-06-19",45.27
"183","2018-06-20",46.75
"184","2018-06-21",45.369999
"185","2018-06-22",44.709999
"186","2018-06-25",42.009998
"187","2018-06-26",43.990002
"188","2018-06-27",41.419998
"189","2018-06-28",41.619999
"190","2018-06-29",42.619999
"191","2018-07-02",43.290001
"192","2018-07-03",45.540001
"193","2018-07-05",45.41
"194","2018-07-06",46.700001
"195","2018-07-09",46.330002
"196","2018-07-10",45.990002
"197","2018-07-11",45.91
"198","2018-07-12",48.310001
"199","2018-07-13",48.759998
"200","2018-07-16",48.259998
"201","2018-07-17",51.389999
"202","2018-07-18",49.5
"203","2018-07-19",49.790001
"204","2018-07-20",49.77
"205","2018-07-23",49.740002
"206","2018-07-24",46.91
"207","2018-07-25",48.709999
"208","2018-07-26",48.639999
"209","2018-07-27",47.540001
"210","2018-07-30",44.310001
"211","2018-07-31",45.419998
"212","2018-08-01",45.650002
"213","2018-08-02",46.459999
"214","2018-08-03",46.470001
"215","2018-08-06",47.849998
"216","2018-08-07",47.419998
"217","2018-08-08",47.25
"218","2018-08-09",57.32
"219","2018-08-10",58.049999
"220","2018-08-13",55.380001
"221","2018-08-14",55.790001
"222","2018-08-15",54.509998
"223","2018-08-16",57.049999
"224","2018-08-17",56.07
"225","2018-08-20",57.029999
"226","2018-08-21",58.75
"227","2018-08-22",59.689999
"228","2018-08-23",60.09
"229","2018-08-24",63.259998
"230","2018-08-27",64.099998
"231","2018-08-28",62.990002
"232","2018-08-29",59.919998
"233","2018-08-30",60.68
"234","2018-08-31",59.490002
"235","2018-09-04",63.200001
"236","2018-09-05",61.349998
"237","2018-09-06",63.599998
"238","2018-09-07",65.230003
"239","2018-09-10",68.709999
"240","2018-09-11",70.980003
"241","2018-09-12",70.940002
"242","2018-09-13",70.610001
"243","2018-09-14",71.120003
"244","2018-09-17",69.75
"245","2018-09-18",72.07
"246","2018-09-19",70.610001
"247","2018-09-20",72.860001
"248","2018-09-21",72.449997
"249","2018-09-24",73.07
"250","2018-09-25",73.029999
"251","2018-09-26",73.339996
"252","2018-09-27",74.739998
"253","2018-09-28",73.029999
"254","2018-10-01",76.480003
"255","2018-10-02",71.639999
"256","2018-10-03",72.57
"257","2018-10-04",66.82
"258","2018-10-05",66.940002
"259","2018-10-08",65.639999
"260","2018-10-09",64.5
"261","2018-10-10",56.450001
"262","2018-10-11",56.080002
"263","2018-10-12",60.41
"264","2018-10-15",61.689999
"265","2018-10-16",63.66
"266","2018-10-17",60.84
"267","2018-10-18",57.009998
"268","2018-10-19",54.09
"269","2018-10-22",53.91
"270","2018-10-23",54.09
"271","2018-10-24",50.740002
"272","2018-10-25",52.049999
"273","2018-10-26",51.82
"274","2018-10-29",50.470001
"275","2018-10-30",52.259998
"276","2018-10-31",55.599998
"277","2018-11-01",57.830002
"278","2018-11-02",57.889999
"279","2018-11-05",56.849998
"280","2018-11-06",55.619999
"281","2018-11-07",58.860001
"282","2018-11-08",45.740002
"283","2018-11-09",43.939999
"284","2018-11-12",41.459999
"285","2018-11-13",42.439999
"286","2018-11-14",43.200001
"287","2018-11-15",44.529999
"288","2018-11-16",44.580002
"289","2018-11-19",42.669998
"290","2018-11-20",40.860001
"291","2018-11-21",40.25
"292","2018-11-23",39.919998
"293","2018-11-26",41.209999
"294","2018-11-27",39.220001
"295","2018-11-28",38.93
"296","2018-11-29",40.84
"297","2018-11-30",40.75
"298","2018-12-03",42.169998
"299","2018-12-04",39.779999
"300","2018-12-06",40.82
"301","2018-12-07",37.919998
"302","2018-12-10",37.200001
"303","2018-12-11",35.810001
"304","2018-12-12",35.169998
"305","2018-12-13",33.740002
"306","2018-12-14",33.419998
"307","2018-12-17",32.119999
"308","2018-12-18",31.34
"309","2018-12-19",30.610001
"310","2018-12-20",29.66
"311","2018-12-21",27.280001
"312","2018-12-24",27.17
"313","2018-12-26",30.35
"314","2018-12-27",30.459999
"315","2018-12-28",30.16
"316","2018-12-31",30.639999
"317","2019-01-02",32.52
"318","2019-01-03",30.1
"319","2019-01-04",33.73
"320","2019-01-07",42.18
"321","2019-01-08",40.880001
"322","2019-01-09",42.099998
"323","2019-01-10",40.16
"324","2019-01-11",39.57
"325","2019-01-14",39.459999
"326","2019-01-15",40.490002
"327","2019-01-16",39.889999
"328","2019-01-17",41.630001
"329","2019-01-18",40.98
"330","2019-01-22",39.91
"331","2019-01-23",40.439999
"332","2019-01-24",43.290001
"333","2019-01-25",43.689999
"334","2019-01-28",43.860001
"335","2019-01-29",42.849998
"336","2019-01-30",44.130001
"337","2019-01-31",44.950001
"338","2019-02-01",45.209999
"339","2019-02-04",47.43
"340","2019-02-05",48.16
"341","2019-02-06",48.380001
"342","2019-02-07",46.860001
"343","2019-02-08",48.27
"344","2019-02-11",46.98
"345","2019-02-12",49.209999
"346","2019-02-13",50.200001
"347","2019-02-14",50.970001
"348","2019-02-15",52.080002
"349","2019-02-19",53.220001
"350","2019-02-20",53.639999
"351","2019-02-21",51.48
"352","2019-02-22",64.470001
"353","2019-02-25",64.870003
"354","2019-02-26",65.080002
"355","2019-02-27",67.370003
"356","2019-02-28",66.290001
"357","2019-03-01",69.080002
"358","2019-03-04",67.050003
"359","2019-03-05",68.830002
"360","2019-03-06",71.889999
"361","2019-03-07",70.809998
"362","2019-03-08",71.269997
"363","2019-03-11",74.120003
"364","2019-03-12",70.720001
"365","2019-03-13",60.740002
"366","2019-03-14",61.82
"367","2019-03-15",62.790001
"368","2019-03-18",63.610001
"369","2019-03-19",64.919998
"370","2019-03-20",64.970001
"371","2019-03-21",66.940002
"372","2019-03-22",63.91
"373","2019-03-25",66.900002
"374","2019-03-26",64.309998
"375","2019-03-27",62.18
"376","2019-03-28",64.389999
"377","2019-03-29",64.510002
"378","2019-04-01",69.110001
"379","2019-04-02",70.639999
"380","2019-04-03",68.599998
"381","2019-04-04",64.489998
"382","2019-04-05",63.400002
"383","2019-04-08",60.73
"384","2019-04-09",59.32
"385","2019-04-10",58.57
"386","2019-04-11",58.650002
"387","2019-04-12",56.5
"388","2019-04-15",56.59
"389","2019-04-16",58.040001
"390","2019-04-17",56.599998
"391","2019-04-18",56.68
"392","2019-04-22",58.200001
"393","2019-04-23",61.529999
"394","2019-04-24",60.970001
"395","2019-04-25",61.040001
"396","2019-04-26",63.439999
"397","2019-04-29",63.279999
"398","2019-04-30",63.59
"399","2019-05-01",63.689999
"400","2019-05-02",64.389999
"401","2019-05-03",65.019997
"402","2019-05-06",65.75
"403","2019-05-07",64.410004
"404","2019-05-08",64.919998
"405","2019-05-09",83.169998
"406","2019-05-10",82.75
"407","2019-05-13",79.449997
"408","2019-05-14",82.830002
"409","2019-05-15",83.339996
"410","2019-05-16",83.279999
"411","2019-05-17",84.029999
"412","2019-05-20",83.330002
"413","2019-05-21",87.629997
"414","2019-05-22",88.019997
"415","2019-05-23",89.980003
"416","2019-05-24",95.779999
"417","2019-05-28",88.830002
"418","2019-05-29",91.800003
"419","2019-05-30",93.339996
"420","2019-05-31",90.400002
"421","2019-06-03",89.709999
"422","2019-06-04",93.599998
"423","2019-06-05",101.709999
"424","2019-06-06",100.25
"425","2019-06-07",101.870003
"426","2019-06-10",100.610001
"427","2019-06-11",100.199997
"428","2019-06-12",104.860001
"429","2019-06-13",104.970001
"430","2019-06-14",102.019997
"431","2019-06-17",103.839996
"432","2019-06-18",104.389999
"433","2019-06-19",106.489998
"434","2019-06-20",104.900002
"435","2019-06-21",102.57
"436","2019-06-24",100.029999
"437","2019-06-25",93.25
"438","2019-06-26",92.300003
"439","2019-06-27",93.230003
"440","2019-06-28",90.580002
"441","2019-07-01",91.370003
"442","2019-07-02",93.050003
"443","2019-07-03",93.510002
"444","2019-07-05",98.110001
"445","2019-07-08",103.25
"446","2019-07-09",103.400002
"447","2019-07-10",103.5
"448","2019-07-11",104.540001
"449","2019-07-12",102.470001
"450","2019-07-15",104.339996
"451","2019-07-16",111.940002
"452","2019-07-17",109.339996
"453","2019-07-18",109.019997
"454","2019-07-19",106.849998
"455","2019-07-22",108.599998
"456","2019-07-23",104.919998
"457","2019-07-24",107.660004
"458","2019-07-25",106.889999
"459","2019-07-26",110.449997
"460","2019-07-29",105.129997
"461","2019-07-30",105.760002
"462","2019-07-31",103.330002
"463","2019-08-01",100.845001
"464","2019-08-02",100.529999
"465","2019-08-05",102.57
"466","2019-08-06",98.480003
"467","2019-08-07",100.970001
"468","2019-08-08",122.029999
"469","2019-08-09",125.32
"470","2019-08-12",134.300003
"471","2019-08-13",135.330002
"472","2019-08-14",130.570007
"473","2019-08-15",129.399994
"474","2019-08-16",131.039993
"475","2019-08-19",134.960007
"476","2019-08-20",134.259995
"477","2019-08-21",138.580002
"478","2019-08-22",139.139999
"479","2019-08-23",137.740005
"480","2019-08-26",143.009995
"481","2019-08-27",147.020004
"482","2019-08-28",145.889999
"483","2019-08-29",149.880005
"484","2019-08-30",151.360001
"485","2019-09-03",156.880005
"486","2019-09-04",168.910004
"487","2019-09-05",166.929993
"488","2019-09-06",169.860001
"489","2019-09-09",161.029999
"490","2019-09-10",144.139999
"491","2019-09-11",149.759995
"492","2019-09-12",147.779999
"493","2019-09-13",147.550003
"494","2019-09-16",149.539993
"495","2019-09-17",150.520004
"496","2019-09-18",129.880005
"497","2019-09-19",133.759995
"498","2019-09-20",108.050003
"499","2019-09-23",107.370003
"500","2019-09-24",103.529999
"501","2019-09-25",106.300003
"502","2019-09-26",103.339996
"503","2019-09-27",99.739998
"504","2019-09-30",101.760002
"505","2019-10-01",102.400002
"506","2019-10-02",102.620003
"507","2019-10-03",108.839996
"508","2019-10-04",106.769997
"509","2019-10-07",106.25
"510","2019-10-08",108
"511","2019-10-09",117.790001
"512","2019-10-10",116.129997
"513","2019-10-11",121.599998
"514","2019-10-14",119.120003
"515","2019-10-15",132.820007
"516","2019-10-16",132.5
"517","2019-10-17",139.070007
"518","2019-10-18",129.940002
"519","2019-10-21",133.029999
"520","2019-10-22",129.059998
"521","2019-10-23",128.759995
"522","2019-10-24",131.220001
"523","2019-10-25",133.740005
"524","2019-10-28",146.880005
"525","2019-10-29",147.240005
"526","2019-10-30",149.429993
"527","2019-10-31",147.199997
"528","2019-11-01",146.5
"529","2019-11-04",140.509995
"530","2019-11-05",139.570007
"531","2019-11-06",141.050003
"532","2019-11-07",118.459999
"533","2019-11-08",121.940002
"534","2019-11-11",129.210007
"535","2019-11-12",135.350006
"536","2019-11-13",142.369995
"537","2019-11-14",148.699997
"538","2019-11-15",157.300003
"539","2019-11-18",160.119995
"540","2019-11-19",153.910004
"541","2019-11-20",158.929993
"542","2019-11-21",155.910004
"543","2019-11-22",158.75
"544","2019-11-25",158.080002
"545","2019-11-26",164.279999
"546","2019-11-27",161.639999
"547","2019-11-29",160.369995
"548","2019-12-02",136.070007
"549","2019-12-03",144.630005
"550","2019-12-04",150.580002
"551","2019-12-05",148.339996
"552","2019-12-06",144.259995
"553","2019-12-09",145.539993
"554","2019-12-10",147.089996
"555","2019-12-11",145.699997
"556","2019-12-12",139.570007
"557","2019-12-13",132.490005
"558","2019-12-16",138.350006
"559","2019-12-17",135.279999
"560","2019-12-18",134.440002
"561","2019-12-19",137.729996
"562","2019-12-20",136.889999
"563","2019-12-23",140.139999
"564","2019-12-24",145.570007
"565","2019-12-26",144.600006
"566","2019-12-27",139.520004
"567","2019-12-30",131.600006
"568","2019-12-31",133.899994
"569","2020-01-02",137.100006
"570","2020-01-03",137.509995
"571","2020-01-06",143.369995
"572","2020-01-07",138.190002
"573","2020-01-08",134.639999
"574","2020-01-09",133.789993
"575","2020-01-10",128.399994
"576","2020-01-13",133.929993
"577","2020-01-14",133.419998
"578","2020-01-15",132.5
"579","2020-01-16",131.070007
"580","2020-01-17",130.380005
"581","2020-01-21",136.630005
"582","2020-01-22",132.429993
"583","2020-01-23",134.070007
"584","2020-01-24",130.089996
"585","2020-01-27",126.209999
"586","2020-01-28",129.610001
"587","2020-01-29",128.880005
"588","2020-01-30",130.639999
"589","2020-01-31",120.949997
"590","2020-02-03",127.5
"591","2020-02-04",131.029999
"592","2020-02-05",125.940002
"593","2020-02-06",126.160004
"594","2020-02-07",124.25
"595","2020-02-10",132.210007
"596","2020-02-11",137
"597","2020-02-12",138.289993
"598","2020-02-13",139.050003
"599","2020-02-14",130.25
"600","2020-02-18",127.150002
"601","2020-02-19",126.559998
"602","2020-02-20",124.080002
"603","2020-02-21",119.379997
"604","2020-02-24",116.989998
"605","2020-02-25",118.669998
"606","2020-02-26",112.709999
"607","2020-02-27",110.029999
"608","2020-02-28",113.669998
"609","2020-03-02",114.669998
"610","2020-03-03",108.620003
"611","2020-03-04",109.610001
"612","2020-03-05",106.440002
"613","2020-03-06",102.019997
"614","2020-03-09",96.260002
"615","2020-03-10",97.300003
"616","2020-03-11",90.629997
"617","2020-03-12",78.809998
"618","2020-03-13",80.949997
"619","2020-03-16",63.84
"620","2020-03-17",69.459999
"621","2020-03-18",67.5
"622","2020-03-19",74.120003
"623","2020-03-20",76.129997
"624","2020-03-23",89.459999
"625","2020-03-24",97.199997
"626","2020-03-25",94.849998
"627","2020-03-26",89.75
"628","2020-03-27",87.449997
"629","2020-03-30",89.610001
"630","2020-03-31",87.480003
"631","2020-04-01",82.419998
"632","2020-04-02",82.529999
"633","2020-04-03",81.459999
"634","2020-04-06",89.489998
"635","2020-04-07",87.800003
"636","2020-04-08",87.809998
"637","2020-04-09",92.449997
"638","2020-04-13",96.559998
"639","2020-04-14",106.529999
"640","2020-04-15",113
"641","2020-04-16",128
"642","2020-04-17",126.800003
"643","2020-04-20",130.039993
"644","2020-04-21",123.559998
"645","2020-04-22",122.190002
"646","2020-04-23",123.059998
"647","2020-04-24",124.830002
"648","2020-04-27",128.630005
"649","2020-04-28",119.360001
"650","2020-04-29",119.519997
"651","2020-04-30",121.230003
"652","2020-05-01",114.019997
"653","2020-05-04",124.300003
"654","2020-05-05",123.489998
"655","2020-05-06",127.519997
"656","2020-05-07",137.5
"657","2020-05-08",126.660004
"658","2020-05-11",132.179993
"659","2020-05-12",127.160004
"660","2020-05-13",117.559998
"661","2020-05-14",116.599998
"662","2020-05-15",112.93
"663","2020-05-18",118.449997
"664","2020-05-19",116.019997
"665","2020-05-20",117.040001
"666","2020-05-21",114.699997
"667","2020-05-22",108.510002
"668","2020-05-26",107.589996
"669","2020-05-27",106.559998
"670","2020-05-28",109.199997
"671","2020-05-29",109.510002
"672","2020-06-01",112.949997
"673","2020-06-02",110.82
"674","2020-06-03",103.959999
"675","2020-06-04",102.93
"676","2020-06-05",104.379997
"677","2020-06-08",112.949997
"678","2020-06-09",113.25
"679","2020-06-10",113.800003
"680","2020-06-11",106.949997
"681","2020-06-12",108.07
"682","2020-06-15",107.489998
"683","2020-06-16",120.809998
"684","2020-06-17",117.32
"685","2020-06-18",127.790001
"686","2020-06-19",128.5
"687","2020-06-22",129.779999
"688","2020-06-23",127.879997
"689","2020-06-24",123.349998
"690","2020-06-25",123.599998
"691","2020-06-26",122.550003
"692","2020-06-29",115.050003
"693","2020-06-30",116.529999
"694","2020-07-01",128.389999
"695","2020-07-02",128.649994
"696","2020-07-06",132.029999
"697","2020-07-07",130.419998
"698","2020-07-08",133.759995
"699","2020-07-09",149.690002
"700","2020-07-10",153.050003
"701","2020-07-13",149.059998
"702","2020-07-14",150.360001
"703","2020-07-15",154.210007
"704","2020-07-16",153.309998
"705","2020-07-17",148.360001
"706","2020-07-20",150.460007
"707","2020-07-21",153.360001
"708","2020-07-22",152.169998
"709","2020-07-23",150.160004
"710","2020-07-24",151.169998
"711","2020-07-27",155.970001
"712","2020-07-28",148.75
"713","2020-07-29",151.570007
"714","2020-07-30",150.350006
"715","2020-07-31",154.889999
"716","2020-08-03",161.820007
"717","2020-08-04",166.440002
"718","2020-08-05",165.419998
"719","2020-08-06",153.869995
"720","2020-08-07",156.389999
"721","2020-08-10",150.410004
"722","2020-08-11",146.410004
"723","2020-08-12",146.979996
"724","2020-08-13",149.970001
"725","2020-08-14",146.850006
"726","2020-08-17",145.710007
"727","2020-08-18",149.850006
"728","2020-08-19",147.369995
"729","2020-08-20",148.889999
"730","2020-08-21",147.130005
"731","2020-08-24",148.580002
"732","2020-08-25",147.770004
"733","2020-08-26",164.279999
"734","2020-08-27",160.970001
"735","2020-08-28",172.850006
"736","2020-08-31",173.479996
"737","2020-09-01",179.270004
"738","2020-09-02",178.320007
"739","2020-09-03",166.899994
"740","2020-09-04",159.910004
"741","2020-09-08",162.630005
"742","2020-09-09",161.179993
"743","2020-09-10",159.440002
"744","2020-09-11",155.460007
"745","2020-09-14",157.729996
"746","2020-09-15",168.520004
"747","2020-09-16",169.990005
"748","2020-09-17",164.669998
"749","2020-09-18",160.470001
"750","2020-09-21",188.820007
"751","2020-09-22",193.789993
"752","2020-09-23",187.25
"753","2020-09-24",178.270004
"754","2020-09-25",182.429993
"755","2020-09-28",186.289993
"756","2020-09-29",187.869995
"757","2020-09-30",188.800003
"758","2020-10-01",200.339996
"759","2020-10-02",200
"760","2020-10-05",204.160004
"761","2020-10-06",204.830002
"762","2020-10-07",212.550003
"763","2020-10-08",223.839996
"764","2020-10-09",223.949997
"765","2020-10-12",221.679993
"766","2020-10-13",238.574997
"767","2020-10-14",233.050003
"768","2020-10-15",226.470001
"769","2020-10-16",222.320007
"770","2020-10-19",222.139999
"771","2020-10-20",218.399994
"772","2020-10-21",222.779999
"773","2020-10-22",222.360001
"774","2020-10-23",223.960007
"775","2020-10-26",218.419998
"776","2020-10-27",225.070007
"777","2020-10-28",217.399994
"778","2020-10-29",217.929993
"779","2020-10-30",202.399994
"780","2020-11-02",206.880005
"781","2020-11-03",203.490005
"782","2020-11-04",215.679993
"783","2020-11-05",225.059998
"784","2020-11-06",253.360001
"785","2020-11-09",221.910004
"786","2020-11-10",216.979996
"787","2020-11-11",231.429993
"788","2020-11-12",230.899994
"789","2020-11-13",228.100006
"790","2020-11-16",232.699997
"791","2020-11-17",237.130005
"792","2020-11-18",231.990005
"793","2020-11-19",255.669998
"794","2020-11-20",263.140015
"795","2020-11-23",276.579987
"796","2020-11-24",273.01001
"797","2020-11-25",278.059998
"798","2020-11-27",275.339996
