"","date","CTLT"
"131","2015-02-05",27.49
"132","2015-02-06",27.440001
"133","2015-02-09",27.549999
"134","2015-02-10",27.879999
"135","2015-02-11",29.32
"136","2015-02-12",28.58
"137","2015-02-13",27.52
"138","2015-02-17",27.34
"139","2015-02-18",27.74
"140","2015-02-19",29.01
"141","2015-02-20",28.15
"142","2015-02-23",28.190001
"143","2015-02-24",28.35
"144","2015-02-25",28.870001
"145","2015-02-26",29.6
"146","2015-02-27",27.969999
"147","2015-03-02",28.459999
"148","2015-03-03",29.99
"149","2015-03-04",29.77
"150","2015-03-05",29.75
"151","2015-03-06",29.76
"152","2015-03-09",29.82
"153","2015-03-10",29.799999
"154","2015-03-11",30.23
"155","2015-03-12",30.02
"156","2015-03-13",30.35
"157","2015-03-16",30.889999
"158","2015-03-17",31.08
"159","2015-03-18",31.299999
"160","2015-03-19",31.5
"161","2015-03-20",31.110001
"162","2015-03-23",30.85
"163","2015-03-24",30.65
"164","2015-03-25",30.440001
"165","2015-03-26",30.1
"166","2015-03-27",30.1
"167","2015-03-30",31.17
"168","2015-03-31",31.15
"169","2015-04-01",30.860001
"170","2015-04-02",30.629999
"171","2015-04-06",30.540001
"172","2015-04-07",30.459999
"173","2015-04-08",30.799999
"174","2015-04-09",30.98
"175","2015-04-10",30.73
"176","2015-04-13",30.530001
"177","2015-04-14",30.719999
"178","2015-04-15",31.01
"179","2015-04-16",31.09
"180","2015-04-17",30.57
"181","2015-04-20",30.99
"182","2015-04-21",31.02
"183","2015-04-22",31.059999
"184","2015-04-23",31.049999
"185","2015-04-24",31
"186","2015-04-27",29.99
"187","2015-04-28",29.77
"188","2015-04-29",29.709999
"189","2015-04-30",28.77
"190","2015-05-01",29.209999
"191","2015-05-04",29.389999
"192","2015-05-05",29.18
"193","2015-05-06",28.799999
"194","2015-05-07",28.17
"195","2015-05-08",28.32
"196","2015-05-11",28.309999
"197","2015-05-12",28.200001
"198","2015-05-13",28.559999
"199","2015-05-14",29.32
"200","2015-05-15",30.43
"201","2015-05-18",31
"202","2015-05-19",31.02
"203","2015-05-20",31.18
"204","2015-05-21",31.23
"205","2015-05-22",31.440001
"206","2015-05-26",31.120001
"207","2015-05-27",31.299999
"208","2015-05-28",31.9
"209","2015-05-29",31.959999
"210","2015-06-01",30.709999
"211","2015-06-02",29.35
"212","2015-06-03",29.09
"213","2015-06-04",29.08
"214","2015-06-05",29.610001
"215","2015-06-08",29.08
"216","2015-06-09",28.940001
"217","2015-06-10",29.540001
"218","2015-06-11",29.75
"219","2015-06-12",30.059999
"220","2015-06-15",30.02
"221","2015-06-16",30.41
"222","2015-06-17",30.57
"223","2015-06-18",30.690001
"224","2015-06-19",30.5
"225","2015-06-22",30.790001
"226","2015-06-23",30.76
"227","2015-06-24",29.98
"228","2015-06-25",29.91
"229","2015-06-26",29.77
"230","2015-06-29",29.440001
"231","2015-06-30",29.33
"232","2015-07-01",29.719999
"233","2015-07-02",29.620001
"234","2015-07-06",29.200001
"235","2015-07-07",29.549999
"236","2015-07-08",28.68
"237","2015-07-09",28.959999
"238","2015-07-10",28.959999
"239","2015-07-13",29.15
"240","2015-07-14",29.9
"241","2015-07-15",29.860001
"242","2015-07-16",29.879999
"243","2015-07-17",29.809999
"244","2015-07-20",29.41
"245","2015-07-21",29.450001
"246","2015-07-22",29.93
"247","2015-07-23",30.4
"248","2015-07-24",30.09
"249","2015-07-27",31.610001
"250","2015-07-28",33.009998
"251","2015-07-29",33.689999
"252","2015-07-30",33.25
"253","2015-07-31",34.080002
"254","2015-08-03",33.91
"255","2015-08-04",33.860001
"256","2015-08-05",34.209999
"257","2015-08-06",33.779999
"258","2015-08-07",33.82
"259","2015-08-10",33.610001
"260","2015-08-11",33.189999
"261","2015-08-12",32.970001
"262","2015-08-13",32.66
"263","2015-08-14",33.130001
"264","2015-08-17",34.169998
"265","2015-08-18",34.009998
"266","2015-08-19",34.040001
"267","2015-08-20",32.700001
"268","2015-08-21",31.82
"269","2015-08-24",30.799999
"270","2015-08-25",30.790001
"271","2015-08-26",31.57
"272","2015-08-27",31.959999
"273","2015-08-28",32.16
"274","2015-08-31",31.790001
"275","2015-09-01",31.01
"276","2015-09-02",31.540001
"277","2015-09-03",28.51
"278","2015-09-04",28.030001
"279","2015-09-08",29.309999
"280","2015-09-09",28.700001
"281","2015-09-10",28.18
"282","2015-09-11",28.33
"283","2015-09-14",28.049999
"284","2015-09-15",28.280001
"285","2015-09-16",28.530001
"286","2015-09-17",28.629999
"287","2015-09-18",28.280001
"288","2015-09-21",27.4
"289","2015-09-22",27.389999
"290","2015-09-23",27.120001
"291","2015-09-24",26.91
"292","2015-09-25",25.879999
"293","2015-09-28",24.92
"294","2015-09-29",24.379999
"295","2015-09-30",24.299999
"296","2015-10-01",24.610001
"297","2015-10-02",25.290001
"298","2015-10-05",25.049999
"299","2015-10-06",23.98
"300","2015-10-07",24.32
"301","2015-10-08",24.24
"302","2015-10-09",24.540001
"303","2015-10-12",24.540001
"304","2015-10-13",24.09
"305","2015-10-14",24.99
"306","2015-10-15",26.34
"307","2015-10-16",26.700001
"308","2015-10-19",26.74
"309","2015-10-20",25.85
"310","2015-10-21",25.530001
"311","2015-10-22",25.360001
"312","2015-10-23",26.139999
"313","2015-10-26",25.870001
"314","2015-10-27",25.82
"315","2015-10-28",27.309999
"316","2015-10-29",26.629999
"317","2015-10-30",26.58
"318","2015-11-02",27.52
"319","2015-11-03",27.35
"320","2015-11-04",28.110001
"321","2015-11-05",27.84
"322","2015-11-06",28.370001
"323","2015-11-09",28.25
"324","2015-11-10",28.219999
"325","2015-11-11",27.889999
"326","2015-11-12",27.27
"327","2015-11-13",27.58
"328","2015-11-16",26.700001
"329","2015-11-17",26.91
"330","2015-11-18",27.76
"331","2015-11-19",27.26
"332","2015-11-20",27.4
"333","2015-11-23",27.559999
"334","2015-11-24",28.15
"335","2015-11-25",28.4
"336","2015-11-27",28.530001
"337","2015-11-30",27.85
"338","2015-12-01",28.16
"339","2015-12-02",27.58
"340","2015-12-03",26.790001
"341","2015-12-04",27.65
"342","2015-12-07",27.02
"343","2015-12-08",27.049999
"344","2015-12-09",25.610001
"345","2015-12-10",26.290001
"346","2015-12-11",25.969999
"347","2015-12-14",25.82
"348","2015-12-15",26.299999
"349","2015-12-16",26.540001
"350","2015-12-17",26.360001
"351","2015-12-18",25.17
"352","2015-12-21",25.190001
"353","2015-12-22",25.01
"354","2015-12-23",25.040001
"355","2015-12-24",24.950001
"356","2015-12-28",25.059999
"357","2015-12-29",25.35
"358","2015-12-30",25.299999
"359","2015-12-31",25.030001
"360","2016-01-04",24.389999
"361","2016-01-05",25.209999
"362","2016-01-06",24.85
"363","2016-01-07",24.26
"364","2016-01-08",24.27
"365","2016-01-11",24.25
"366","2016-01-12",24.82
"367","2016-01-13",23.85
"368","2016-01-14",24.389999
"369","2016-01-15",24.309999
"370","2016-01-19",23.92
"371","2016-01-20",24.02
"372","2016-01-21",23.15
"373","2016-01-22",23.73
"374","2016-01-25",23.34
"375","2016-01-26",23.5
"376","2016-01-27",22.959999
"377","2016-01-28",22.48
"378","2016-01-29",23.530001
"379","2016-02-01",23.08
"380","2016-02-02",22.77
"381","2016-02-03",22.700001
"382","2016-02-04",22.200001
"383","2016-02-05",21.68
"384","2016-02-08",21.200001
"385","2016-02-09",20.969999
"386","2016-02-10",20.860001
"387","2016-02-11",21.26
"388","2016-02-12",22.120001
"389","2016-02-16",23.02
"390","2016-02-17",23.92
"391","2016-02-18",23.66
"392","2016-02-19",23.98
"393","2016-02-22",24.190001
"394","2016-02-23",24.559999
"395","2016-02-24",24.82
"396","2016-02-25",24.99
"397","2016-02-26",24.73
"398","2016-02-29",24.27
"399","2016-03-01",25.23
"400","2016-03-02",25.450001
"401","2016-03-03",25.4
"402","2016-03-04",25.66
"403","2016-03-07",25.82
"404","2016-03-08",25.209999
"405","2016-03-09",25.219999
"406","2016-03-10",25.209999
"407","2016-03-11",25.93
"408","2016-03-14",26.34
"409","2016-03-15",25.540001
"410","2016-03-16",25.42
"411","2016-03-17",25.27
"412","2016-03-18",25.91
"413","2016-03-21",26.1
"414","2016-03-22",26.77
"415","2016-03-23",25.959999
"416","2016-03-24",26.120001
"417","2016-03-28",26.16
"418","2016-03-29",27.219999
"419","2016-03-30",26.82
"420","2016-03-31",26.67
"421","2016-04-01",26.6
"422","2016-04-04",27.33
"423","2016-04-05",27.709999
"424","2016-04-06",27.74
"425","2016-04-07",27.84
"426","2016-04-08",28.110001
"427","2016-04-11",27.35
"428","2016-04-12",28.48
"429","2016-04-13",29.66
"430","2016-04-14",29.75
"431","2016-04-15",30.299999
"432","2016-04-18",29.799999
"433","2016-04-19",29.620001
"434","2016-04-20",29.77
"435","2016-04-21",29.4
"436","2016-04-22",29.780001
"437","2016-04-25",29.450001
"438","2016-04-26",29.65
"439","2016-04-27",29.85
"440","2016-04-28",29.74
"441","2016-04-29",29.530001
"442","2016-05-02",29.41
"443","2016-05-03",29.35
"444","2016-05-04",29.24
"445","2016-05-05",25.440001
"446","2016-05-06",24.469999
"447","2016-05-09",24.440001
"448","2016-05-10",24.77
"449","2016-05-11",24.35
"450","2016-05-12",23.799999
"451","2016-05-13",23.85
"452","2016-05-16",25.110001
"453","2016-05-17",25.52
"454","2016-05-18",26.110001
"455","2016-05-19",26.59
"456","2016-05-20",28.65
"457","2016-05-23",28.27
"458","2016-05-24",28.75
"459","2016-05-25",29.059999
"460","2016-05-26",29.139999
"461","2016-05-27",28.99
"462","2016-05-31",28.120001
"463","2016-06-01",27.809999
"464","2016-06-02",26.299999
"465","2016-06-03",26.35
"466","2016-06-06",26.219999
"467","2016-06-07",23.83
"468","2016-06-08",24.059999
"469","2016-06-09",23.459999
"470","2016-06-10",22.91
"471","2016-06-13",22.57
"472","2016-06-14",22.459999
"473","2016-06-15",22.889999
"474","2016-06-16",22.17
"475","2016-06-17",21.440001
"476","2016-06-20",22.639999
"477","2016-06-21",22.860001
"478","2016-06-22",23.190001
"479","2016-06-23",23.66
"480","2016-06-24",22.790001
"481","2016-06-27",21.290001
"482","2016-06-28",22.129999
"483","2016-06-29",22.719999
"484","2016-06-30",22.99
"485","2016-07-01",23.18
"486","2016-07-05",22.66
"487","2016-07-06",22.82
"488","2016-07-07",23.030001
"489","2016-07-08",23.43
"490","2016-07-11",23.540001
"491","2016-07-12",23.74
"492","2016-07-13",23.299999
"493","2016-07-14",23.76
"494","2016-07-15",23.99
"495","2016-07-18",24.309999
"496","2016-07-19",24.299999
"497","2016-07-20",24.59
"498","2016-07-21",24.66
"499","2016-07-22",24.209999
"500","2016-07-25",24.48
"501","2016-07-26",24.440001
"502","2016-07-27",25.15
"503","2016-07-28",25.65
"504","2016-07-29",25.540001
"505","2016-08-01",25.77
"506","2016-08-02",25.200001
"507","2016-08-03",25.32
"508","2016-08-04",25.48
"509","2016-08-05",25.33
"510","2016-08-08",25.129999
"511","2016-08-09",25.190001
"512","2016-08-10",25.08
"513","2016-08-11",25.34
"514","2016-08-12",24.6
"515","2016-08-15",25
"516","2016-08-16",24.92
"517","2016-08-17",24.940001
"518","2016-08-18",25.01
"519","2016-08-19",25.23
"520","2016-08-22",24.700001
"521","2016-08-23",25.530001
"522","2016-08-24",25.02
"523","2016-08-25",24.969999
"524","2016-08-26",25
"525","2016-08-29",25.09
"526","2016-08-30",25.07
"527","2016-08-31",25.23
"528","2016-09-01",25.23
"529","2016-09-02",25.24
"530","2016-09-06",25.280001
"531","2016-09-07",23.719999
"532","2016-09-08",23.889999
"533","2016-09-09",23.610001
"534","2016-09-12",24.219999
"535","2016-09-13",23.860001
"536","2016-09-14",24.15
"537","2016-09-15",25.27
"538","2016-09-16",25.59
"539","2016-09-19",26.09
"540","2016-09-20",26.209999
"541","2016-09-21",26.540001
"542","2016-09-22",26.629999
"543","2016-09-23",26.700001
"544","2016-09-26",26.209999
"545","2016-09-27",26.370001
"546","2016-09-28",26.309999
"547","2016-09-29",25.6
"548","2016-09-30",25.84
"549","2016-10-03",25.83
"550","2016-10-04",25.940001
"551","2016-10-05",25.870001
"552","2016-10-06",25.98
"553","2016-10-07",25.68
"554","2016-10-10",26.15
"555","2016-10-11",24.68
"556","2016-10-12",24.23
"557","2016-10-13",23.73
"558","2016-10-14",23.58
"559","2016-10-17",23.4
"560","2016-10-18",24
"561","2016-10-19",24.030001
"562","2016-10-20",24.43
"563","2016-10-21",24.370001
"564","2016-10-24",24.25
"565","2016-10-25",23.799999
"566","2016-10-26",23.360001
"567","2016-10-27",23.42
"568","2016-10-28",22.99
"569","2016-10-31",22.809999
"570","2016-11-01",22.950001
"571","2016-11-02",22.42
"572","2016-11-03",21.85
"573","2016-11-04",22.33
"574","2016-11-07",22.879999
"575","2016-11-08",23.65
"576","2016-11-09",25.08
"577","2016-11-10",25.32
"578","2016-11-11",25.33
"579","2016-11-14",25.26
"580","2016-11-15",25.43
"581","2016-11-16",25.57
"582","2016-11-17",25.719999
"583","2016-11-18",25.620001
"584","2016-11-21",25.02
"585","2016-11-22",24.93
"586","2016-11-23",25.219999
"587","2016-11-25",24.940001
"588","2016-11-28",24.299999
"589","2016-11-29",24.110001
"590","2016-11-30",23.93
"591","2016-12-01",23.129999
"592","2016-12-02",23.65
"593","2016-12-05",23.610001
"594","2016-12-06",23.49
"595","2016-12-07",23.68
"596","2016-12-08",24.35
"597","2016-12-09",24.540001
"598","2016-12-12",25.02
"599","2016-12-13",25.6
"600","2016-12-14",26.059999
"601","2016-12-15",26.73
"602","2016-12-16",26.879999
"603","2016-12-19",26.790001
"604","2016-12-20",26.870001
"605","2016-12-21",26.379999
"606","2016-12-22",26.34
"607","2016-12-23",26.9
"608","2016-12-27",26.83
"609","2016-12-28",26.67
"610","2016-12-29",26.709999
"611","2016-12-30",26.959999
"612","2017-01-03",27
"613","2017-01-04",27.309999
"614","2017-01-05",26.9
"615","2017-01-06",26.879999
"616","2017-01-09",26.91
"617","2017-01-10",26.860001
"618","2017-01-11",26.43
"619","2017-01-12",26.120001
"620","2017-01-13",26.33
"621","2017-01-17",25.879999
"622","2017-01-18",26
"623","2017-01-19",25.959999
"624","2017-01-20",26.209999
"625","2017-01-23",26.540001
"626","2017-01-24",26.92
"627","2017-01-25",27.48
"628","2017-01-26",27.51
"629","2017-01-27",26.889999
"630","2017-01-30",26.139999
"631","2017-01-31",26.76
"632","2017-02-01",27.99
"633","2017-02-02",27.889999
"634","2017-02-03",28.190001
"635","2017-02-06",27.98
"636","2017-02-07",28.360001
"637","2017-02-08",28.360001
"638","2017-02-09",28.66
"639","2017-02-10",29.25
"640","2017-02-13",28.5
"641","2017-02-14",29.24
"642","2017-02-15",29.190001
"643","2017-02-16",28.91
"644","2017-02-17",29.059999
"645","2017-02-21",28.879999
"646","2017-02-22",28.4
"647","2017-02-23",28.23
"648","2017-02-24",28.35
"649","2017-02-27",29.110001
"650","2017-02-28",28.700001
"651","2017-03-01",29.5
"652","2017-03-02",29.049999
"653","2017-03-03",28.93
"654","2017-03-06",28.99
"655","2017-03-07",29.030001
"656","2017-03-08",28.74
"657","2017-03-09",28.5
"658","2017-03-10",28.379999
"659","2017-03-13",28.93
"660","2017-03-14",28.65
"661","2017-03-15",28.959999
"662","2017-03-16",28.549999
"663","2017-03-17",28.73
"664","2017-03-20",28.450001
"665","2017-03-21",27.969999
"666","2017-03-22",28.16
"667","2017-03-23",27.969999
"668","2017-03-24",28.030001
"669","2017-03-27",28.450001
"670","2017-03-28",28.51
"671","2017-03-29",28.610001
"672","2017-03-30",28.51
"673","2017-03-31",28.32
"674","2017-04-03",28.290001
"675","2017-04-04",27.860001
"676","2017-04-05",27.76
"677","2017-04-06",28.190001
"678","2017-04-07",28.4
"679","2017-04-10",28.309999
"680","2017-04-11",28.48
"681","2017-04-12",27.969999
"682","2017-04-13",27.66
"683","2017-04-17",28.09
"684","2017-04-18",27.790001
"685","2017-04-19",27.9
"686","2017-04-20",28.290001
"687","2017-04-21",28.08
"688","2017-04-24",28.459999
"689","2017-04-25",29
"690","2017-04-26",29.280001
"691","2017-04-27",29.51
"692","2017-04-28",29.280001
"693","2017-05-01",29.5
"694","2017-05-02",29.309999
"695","2017-05-03",29
"696","2017-05-04",28.93
"697","2017-05-05",31.75
"698","2017-05-08",31.4
"699","2017-05-09",31.51
"700","2017-05-10",31.809999
"701","2017-05-11",32
"702","2017-05-12",32.23
"703","2017-05-15",33.650002
"704","2017-05-16",34.259998
"705","2017-05-17",33.52
"706","2017-05-18",33.360001
"707","2017-05-19",33.82
"708","2017-05-22",34.169998
"709","2017-05-23",34.68
"710","2017-05-24",35.630001
"711","2017-05-25",35.389999
"712","2017-05-26",35.990002
"713","2017-05-30",35.509998
"714","2017-05-31",35.529999
"715","2017-06-01",36.380001
"716","2017-06-02",37.119999
"717","2017-06-05",37.25
"718","2017-06-06",36.950001
"719","2017-06-07",36.849998
"720","2017-06-08",36.93
"721","2017-06-09",37.299999
"722","2017-06-12",37.009998
"723","2017-06-13",36.830002
"724","2017-06-14",36.740002
"725","2017-06-15",36.970001
"726","2017-06-16",36.900002
"727","2017-06-19",37.459999
"728","2017-06-20",37.380001
"729","2017-06-21",38.02
"730","2017-06-22",37.799999
"731","2017-06-23",37.220001
"732","2017-06-26",36.720001
"733","2017-06-27",35.77
"734","2017-06-28",35.790001
"735","2017-06-29",35.34
"736","2017-06-30",35.099998
"737","2017-07-03",35.650002
"738","2017-07-05",35.279999
"739","2017-07-06",35.220001
"740","2017-07-07",35.630001
"741","2017-07-10",35.810001
"742","2017-07-11",35.73
"743","2017-07-12",36.259998
"744","2017-07-13",35.400002
"745","2017-07-14",35.82
"746","2017-07-17",35.889999
"747","2017-07-18",35.759998
"748","2017-07-19",36.07
"749","2017-07-20",35.849998
"750","2017-07-21",35.790001
"751","2017-07-24",36.02
"752","2017-07-25",35.68
"753","2017-07-26",35.389999
"754","2017-07-27",35.02
"755","2017-07-28",34.970001
"756","2017-07-31",34.700001
"757","2017-08-01",34.799999
"758","2017-08-02",34.48
"759","2017-08-03",34.279999
"760","2017-08-04",34.25
"761","2017-08-07",34.59
"762","2017-08-08",34.630001
"763","2017-08-09",34.48
"764","2017-08-10",33.75
"765","2017-08-11",34.150002
"766","2017-08-14",34.75
"767","2017-08-15",35.310001
"768","2017-08-16",35.299999
"769","2017-08-17",34.189999
"770","2017-08-18",34.549999
"771","2017-08-21",34.77
"772","2017-08-22",35.68
"773","2017-08-23",34.91
"774","2017-08-24",35.209999
"775","2017-08-25",35.200001
"776","2017-08-28",35.360001
"777","2017-08-29",40.27
"778","2017-08-30",39.369999
"779","2017-08-31",41.290001
"780","2017-09-01",40.66
"781","2017-09-05",41.369999
"782","2017-09-06",41.669998
"783","2017-09-07",41.349998
"784","2017-09-08",40.349998
"785","2017-09-11",40.790001
"786","2017-09-12",40.790001
"787","2017-09-13",40.59
"788","2017-09-14",40.240002
"789","2017-09-15",39.490002
"790","2017-09-18",39.900002
"791","2017-09-19",38.720001
"792","2017-09-20",39.189999
"793","2017-09-21",40.240002
"794","2017-09-22",40.759998
"795","2017-09-25",40.790001
"796","2017-09-26",39.209999
"797","2017-09-27",40.27
"798","2017-09-28",39.5
"799","2017-09-29",39.919998
"800","2017-10-02",41.290001
"801","2017-10-03",41.810001
"802","2017-10-04",42.23
"803","2017-10-05",41.939999
"804","2017-10-06",42.290001
"805","2017-10-09",41.48
"806","2017-10-10",42.209999
"807","2017-10-11",42.75
"808","2017-10-12",42.259998
"809","2017-10-13",41.5
"810","2017-10-16",41.98
"811","2017-10-17",41.549999
"812","2017-10-18",42.16
"813","2017-10-19",42.669998
"814","2017-10-20",42.959999
"815","2017-10-23",42.740002
"816","2017-10-24",42.939999
"817","2017-10-25",42.950001
"818","2017-10-26",42.580002
"819","2017-10-27",43.02
"820","2017-10-30",41.93
"821","2017-10-31",42.59
"822","2017-11-01",42
"823","2017-11-02",41.59
"824","2017-11-03",42.700001
"825","2017-11-06",40.029999
"826","2017-11-07",40.130001
"827","2017-11-08",39.939999
"828","2017-11-09",38.119999
"829","2017-11-10",38
"830","2017-11-13",38
"831","2017-11-14",37.27
"832","2017-11-15",37.369999
"833","2017-11-16",38.509998
"834","2017-11-17",38.200001
"835","2017-11-20",38.5
"836","2017-11-21",38.91
"837","2017-11-22",38.919998
"838","2017-11-24",39.490002
"839","2017-11-27",39.360001
"840","2017-11-28",40.41
"841","2017-11-29",39.41
"842","2017-11-30",39.790001
"843","2017-12-01",38.799999
"844","2017-12-04",37.880001
"845","2017-12-05",38.049999
"846","2017-12-06",39.23
"847","2017-12-07",39.34
"848","2017-12-08",39.720001
"849","2017-12-11",39.740002
"850","2017-12-12",39.540001
"851","2017-12-13",40.02
"852","2017-12-14",40.060001
"853","2017-12-15",41.119999
"854","2017-12-18",41.23
"855","2017-12-19",41.950001
"856","2017-12-20",41.939999
"857","2017-12-21",41.68
"858","2017-12-22",41.459999
"859","2017-12-26",41.509998
"860","2017-12-27",41.509998
"861","2017-12-28",41.41
"862","2017-12-29",41.080002
"863","2018-01-02",42.040001
"864","2018-01-03",42.349998
"865","2018-01-04",41.779999
"866","2018-01-05",41.66
"867","2018-01-08",41.5
"868","2018-01-09",42.029999
"869","2018-01-10",42.459999
"870","2018-01-11",42.400002
"871","2018-01-12",43
"872","2018-01-16",42.639999
"873","2018-01-17",43.049999
"874","2018-01-18",42.419998
"875","2018-01-19",42.939999
"876","2018-01-22",43.700001
"877","2018-01-23",44.759998
"878","2018-01-24",46.150002
"879","2018-01-25",47.139999
"880","2018-01-26",47.360001
"881","2018-01-29",47.389999
"882","2018-01-30",47.16
"883","2018-01-31",46.540001
"884","2018-02-01",47.060001
"885","2018-02-02",46.599998
"886","2018-02-05",43.5
"887","2018-02-06",41.759998
"888","2018-02-07",41.23
"889","2018-02-08",40.580002
"890","2018-02-09",40.470001
"891","2018-02-12",40.619999
"892","2018-02-13",40.810001
"893","2018-02-14",41.580002
"894","2018-02-15",42.869999
"895","2018-02-16",43.369999
"896","2018-02-20",42.48
"897","2018-02-21",42.810001
"898","2018-02-22",42.419998
"899","2018-02-23",42.84
"900","2018-02-26",42.919998
"901","2018-02-27",42.669998
"902","2018-02-28",41.75
"903","2018-03-01",40.639999
"904","2018-03-02",40.759998
"905","2018-03-05",40.560001
"906","2018-03-06",41.389999
"907","2018-03-07",40.950001
"908","2018-03-08",42.049999
"909","2018-03-09",42.93
"910","2018-03-12",43.490002
"911","2018-03-13",42.48
"912","2018-03-14",42.560001
"913","2018-03-15",42.189999
"914","2018-03-16",41.630001
"915","2018-03-19",40.799999
"916","2018-03-20",40.52
"917","2018-03-21",41.560001
"918","2018-03-22",40.650002
"919","2018-03-23",39.400002
"920","2018-03-26",40.509998
"921","2018-03-27",39.689999
"922","2018-03-28",40.529999
"923","2018-03-29",41.060001
"924","2018-04-02",39.259998
"925","2018-04-03",39.509998
"926","2018-04-04",39.740002
"927","2018-04-05",39.740002
"928","2018-04-06",39
"929","2018-04-09",39.5
"930","2018-04-10",40.259998
"931","2018-04-11",40
"932","2018-04-12",40.509998
"933","2018-04-13",40.23
"934","2018-04-16",41.07
"935","2018-04-17",41.889999
"936","2018-04-18",42.32
"937","2018-04-19",41.889999
"938","2018-04-20",41.880001
"939","2018-04-23",42.18
"940","2018-04-24",41.25
"941","2018-04-25",41.400002
"942","2018-04-26",41.32
"943","2018-04-27",41.860001
"944","2018-04-30",41.110001
"945","2018-05-01",41.400002
"946","2018-05-02",40.779999
"947","2018-05-03",40.099998
"948","2018-05-04",40.66
"949","2018-05-07",39.950001
"950","2018-05-08",39.279999
"951","2018-05-09",39.049999
"952","2018-05-10",39.18
"953","2018-05-11",40.200001
"954","2018-05-14",39.669998
"955","2018-05-15",39.25
"956","2018-05-16",39.380001
"957","2018-05-17",39.490002
"958","2018-05-18",40.220001
"959","2018-05-21",40.380001
"960","2018-05-22",40.080002
"961","2018-05-23",39.09
"962","2018-05-24",38.810001
"963","2018-05-25",38.860001
"964","2018-05-29",38.720001
