"","date","UFS"
"165","2007-10-29",50.459999
"166","2007-10-30",50.459999
"167","2007-10-31",51.48
"168","2007-11-01",50.220001
"169","2007-11-02",51.18
"170","2007-11-05",49.919998
"171","2007-11-06",50.700001
"172","2007-11-07",48.84
"173","2007-11-08",48.240002
"174","2007-11-09",47.82
"175","2007-11-12",45.84
"176","2007-11-13",46.740002
"177","2007-11-14",45.959999
"178","2007-11-15",43.98
"179","2007-11-16",44.459999
"180","2007-11-19",42.900002
"181","2007-11-20",43.68
"182","2007-11-21",41.880001
"183","2007-11-23",42.779999
"184","2007-11-26",41.759998
"185","2007-11-27",41.459999
"186","2007-11-28",42.299999
"187","2007-11-29",43.380001
"188","2007-11-30",45.599998
"189","2007-12-03",47.279999
"190","2007-12-04",46.860001
"191","2007-12-05",46.68
"192","2007-12-06",46.560001
"193","2007-12-07",46.799999
"194","2007-12-10",46.32
"195","2007-12-11",44.34
"196","2007-12-12",45.540001
"197","2007-12-13",45.360001
"198","2007-12-14",44.34
"199","2007-12-17",42.84
"200","2007-12-18",43.799999
"201","2007-12-19",45.18
"202","2007-12-20",46.68
"203","2007-12-21",48.900002
"204","2007-12-24",48.48
"205","2007-12-26",48
"206","2007-12-27",46.919998
"207","2007-12-28",46.200001
"208","2007-12-31",46.139999
"209","2008-01-02",46.560001
"210","2008-01-03",46.560001
"211","2008-01-04",44.82
"212","2008-01-07",43.799999
"213","2008-01-08",43.619999
"214","2008-01-09",44.16
"215","2008-01-10",44.34
"216","2008-01-11",44.580002
"217","2008-01-14",44.880001
"218","2008-01-15",44.82
"219","2008-01-16",46.5
"220","2008-01-17",46.02
"221","2008-01-18",44.880001
"222","2008-01-22",44.82
"223","2008-01-23",45.18
"224","2008-01-24",46.560001
"225","2008-01-25",45.419998
"226","2008-01-28",46.200001
"227","2008-01-29",47.639999
"228","2008-01-30",47.400002
"229","2008-01-31",48.419998
"230","2008-02-01",47.939999
"231","2008-02-04",47.279999
"232","2008-02-05",45.060001
"233","2008-02-06",44.16
"234","2008-02-07",44.34
"235","2008-02-08",45.540001
"236","2008-02-11",46.619999
"237","2008-02-12",46.080002
"238","2008-02-13",46.860001
"239","2008-02-14",46.200001
"240","2008-02-15",42.720001
"241","2008-02-19",41.700001
"242","2008-02-20",40.259998
"243","2008-02-21",39.959999
"244","2008-02-22",39
"245","2008-02-25",39.900002
"246","2008-02-26",40.080002
"247","2008-02-27",39.419998
"248","2008-02-28",39.360001
"249","2008-02-29",38.220001
"250","2008-03-03",38.34
"251","2008-03-04",37.860001
"252","2008-03-05",39.299999
"253","2008-03-06",38.82
"254","2008-03-07",37.380001
"255","2008-03-10",36.18
"256","2008-03-11",37.68
"257","2008-03-12",37.380001
"258","2008-03-13",38.580002
"259","2008-03-14",38.580002
"260","2008-03-17",36.959999
"261","2008-03-18",37.560001
"262","2008-03-19",36.119999
"263","2008-03-20",37.139999
"264","2008-03-24",38.82
"265","2008-03-25",39.599998
"266","2008-03-26",39.060001
"267","2008-03-27",38.52
"268","2008-03-28",39.360001
"269","2008-03-31",40.98
"270","2008-04-01",42.119999
"271","2008-04-02",43.080002
"272","2008-04-03",43.439999
"273","2008-04-04",42.900002
"274","2008-04-07",43.439999
"275","2008-04-08",43.98
"276","2008-04-09",41.400002
"277","2008-04-10",40.5
"278","2008-04-11",39.060001
"279","2008-04-14",39.720001
"280","2008-04-15",39.84
"281","2008-04-16",40.740002
"282","2008-04-17",40.32
"283","2008-04-18",40.5
"284","2008-04-21",39.900002
"285","2008-04-22",36.66
"286","2008-04-23",37.259998
"287","2008-04-24",37.32
"288","2008-04-25",37.740002
"289","2008-04-28",37.5
"290","2008-04-29",37.139999
"291","2008-04-30",35.82
"292","2008-05-01",35.400002
"293","2008-05-02",35.52
"294","2008-05-05",35.52
"295","2008-05-06",35.400002
"296","2008-05-07",35.459999
"297","2008-05-08",37.02
"298","2008-05-09",36.66
"299","2008-05-12",38.34
"300","2008-05-13",37.799999
"301","2008-05-14",36.18
"302","2008-05-15",36.18
"303","2008-05-16",37.259998
"304","2008-05-19",37.439999
"305","2008-05-20",38.040001
"306","2008-05-21",37.080002
"307","2008-05-22",37.32
"308","2008-05-23",36.66
"309","2008-05-27",36.540001
"310","2008-05-28",38.580002
"311","2008-05-29",41.34
"312","2008-05-30",41.220001
"313","2008-06-02",39.900002
"314","2008-06-03",38.939999
"315","2008-06-04",39.599998
"316","2008-06-05",40.98
"317","2008-06-06",39
"318","2008-06-09",37.080002
"319","2008-06-10",36.720001
"320","2008-06-11",36.66
"321","2008-06-12",36.599998
"322","2008-06-13",36.959999
"323","2008-06-16",36
"324","2008-06-17",36.299999
"325","2008-06-18",36
"326","2008-06-19",35.52
"327","2008-06-20",34.259998
"328","2008-06-23",33.720001
"329","2008-06-24",31.440001
"330","2008-06-25",31.379999
"331","2008-06-26",30.42
"332","2008-06-27",31.26
"333","2008-06-30",32.700001
"334","2008-07-01",30.360001
"335","2008-07-02",29.16
"336","2008-07-03",29.16
"337","2008-07-07",30.719999
"338","2008-07-08",31.440001
"339","2008-07-09",30.959999
"340","2008-07-10",30
"341","2008-07-11",28.68
"342","2008-07-14",28.139999
"343","2008-07-15",27.24
"344","2008-07-16",28.200001
"345","2008-07-17",28.32
"346","2008-07-18",28.620001
"347","2008-07-21",28.559999
"348","2008-07-22",28.92
"349","2008-07-23",29.1
"350","2008-07-24",29.459999
"351","2008-07-25",29.76
"352","2008-07-28",28.620001
"353","2008-07-29",30.540001
"354","2008-07-30",31.98
"355","2008-07-31",34.200001
"356","2008-08-01",34.68
"357","2008-08-04",34.259998
"358","2008-08-05",35.040001
"359","2008-08-06",34.02
"360","2008-08-07",32.099998
"361","2008-08-08",35.700001
"362","2008-08-11",36.599998
"363","2008-08-12",37.919998
"364","2008-08-13",37.5
"365","2008-08-14",37.259998
"366","2008-08-15",37.139999
"367","2008-08-18",36.540001
"368","2008-08-19",35.34
"369","2008-08-20",35.220001
"370","2008-08-21",35.16
"371","2008-08-22",35.759998
"372","2008-08-25",34.439999
"373","2008-08-26",34.200001
"374","2008-08-27",35.34
"375","2008-08-28",37.02
"376","2008-08-29",34.259998
"377","2008-09-02",32.16
"378","2008-09-03",32.939999
"379","2008-09-04",33
"380","2008-09-05",33.119999
"381","2008-09-08",33.959999
"382","2008-09-09",32.040001
"383","2008-09-10",32.639999
"384","2008-09-11",32.880001
"385","2008-09-12",32.52
"386","2008-09-15",30.299999
"387","2008-09-16",30.42
"388","2008-09-17",27.959999
"389","2008-09-18",28.440001
"390","2008-09-19",29.700001
"391","2008-09-22",27.66
"392","2008-09-23",27.24
"393","2008-09-24",28.440001
"394","2008-09-25",28.68
"395","2008-09-26",28.139999
"396","2008-09-29",26.280001
"397","2008-09-30",27.6
"398","2008-10-01",28.139999
"399","2008-10-02",24.540001
"400","2008-10-03",23.040001
"401","2008-10-06",20.1
"402","2008-10-07",18
"403","2008-10-08",16.68
"404","2008-10-09",14.82
"405","2008-10-10",14.76
"406","2008-10-13",18
"407","2008-10-14",18.66
"408","2008-10-15",16.08
"409","2008-10-16",16.92
"410","2008-10-17",16.08
"411","2008-10-20",16.379999
"412","2008-10-21",15.78
"413","2008-10-22",15
"414","2008-10-23",14.52
"415","2008-10-24",13.92
"416","2008-10-27",13.44
"417","2008-10-28",14.7
"418","2008-10-29",14.04
"419","2008-10-30",14.64
"420","2008-10-31",14.88
"421","2008-11-03",13.5
"422","2008-11-04",14.16
"423","2008-11-05",14.22
"424","2008-11-06",13.56
"425","2008-11-07",13.92
"426","2008-11-10",12.72
"427","2008-11-11",11.82
"428","2008-11-12",10.44
"429","2008-11-13",11.34
"430","2008-11-14",10.8
"431","2008-11-17",9.6
"432","2008-11-18",9.42
"433","2008-11-19",8.22
"434","2008-11-20",7.56
"435","2008-11-21",6.84
"436","2008-11-24",8.28
"437","2008-11-25",7.62
"438","2008-11-26",8.82
"439","2008-11-28",8.4
"440","2008-12-01",8.04
"441","2008-12-02",8.64
"442","2008-12-03",9.24
"443","2008-12-04",9.12
"444","2008-12-05",9.72
"445","2008-12-08",10.32
"446","2008-12-09",10.32
"447","2008-12-10",11.52
"448","2008-12-11",9.9
"449","2008-12-12",10.5
"450","2008-12-15",9.84
"451","2008-12-16",10.8
"452","2008-12-17",10.8
"453","2008-12-18",10.5
"454","2008-12-19",11.1
"455","2008-12-22",10.32
"456","2008-12-23",10.44
"457","2008-12-24",10.32
"458","2008-12-26",11.04
"459","2008-12-29",10.44
"460","2008-12-30",9.84
"461","2008-12-31",10.02
"462","2009-01-02",10.98
"463","2009-01-05",11.28
"464","2009-01-06",12.6
"465","2009-01-07",11.7
"466","2009-01-08",12.18
"467","2009-01-09",11.4
"468","2009-01-12",10.44
"469","2009-01-13",9.54
"470","2009-01-14",8.88
"471","2009-01-15",9.9
"472","2009-01-16",9.96
"473","2009-01-20",8.94
"474","2009-01-21",10.08
"475","2009-01-22",9.96
"476","2009-01-23",10.02
"477","2009-01-26",9.78
"478","2009-01-27",10.02
"479","2009-01-28",10.68
"480","2009-01-29",9.48
"481","2009-01-30",8.94
"482","2009-02-02",8.04
"483","2009-02-03",8.16
"484","2009-02-04",7.92
"485","2009-02-05",7.86
"486","2009-02-06",7.14
"487","2009-02-09",8.34
"488","2009-02-10",7.02
"489","2009-02-11",6.66
"490","2009-02-12",6.84
"491","2009-02-13",6.42
"492","2009-02-17",6.06
"493","2009-02-18",6.06
"494","2009-02-19",5.94
"495","2009-02-20",5.46
"496","2009-02-23",4.92
"497","2009-02-24",5.52
"498","2009-02-25",4.56
"499","2009-02-26",4.92
"500","2009-02-27",4.74
"501","2009-03-02",3.6
"502","2009-03-03",3.6
"503","2009-03-04",4.08
"504","2009-03-05",3.66
"505","2009-03-06",3.78
"506","2009-03-09",3.84
"507","2009-03-10",4.56
"508","2009-03-11",4.86
"509","2009-03-12",4.74
"510","2009-03-13",4.2
"511","2009-03-16",4.5
"512","2009-03-17",4.98
"513","2009-03-18",5.16
"514","2009-03-19",5.7
"515","2009-03-20",6.78
"516","2009-03-23",6.78
"517","2009-03-24",6.24
"518","2009-03-25",6.42
"519","2009-03-26",6.36
"520","2009-03-27",5.76
"521","2009-03-30",5.46
"522","2009-03-31",5.7
"523","2009-04-01",6.12
"524","2009-04-02",6.36
"525","2009-04-03",6.24
"526","2009-04-06",6.48
"527","2009-04-07",6.18
"528","2009-04-08",6.3
"529","2009-04-09",6.72
"530","2009-04-13",6.78
"531","2009-04-14",5.94
"532","2009-04-15",6.42
"533","2009-04-16",6.24
"534","2009-04-17",6.24
"535","2009-04-20",5.52
"536","2009-04-21",5.46
"537","2009-04-22",6.06
"538","2009-04-23",6.3
"539","2009-04-24",7.32
"540","2009-04-27",7.5
"541","2009-04-28",8.7
"542","2009-04-29",9.3
"543","2009-04-30",10.92
"544","2009-05-01",10.92
"545","2009-05-04",10.68
"546","2009-05-05",9.48
"547","2009-05-06",10.2
"548","2009-05-07",10.32
"549","2009-05-08",10.5
"550","2009-05-11",9.9
"551","2009-05-12",9.54
"552","2009-05-13",8.52
"553","2009-05-14",8.58
"554","2009-05-15",8.46
"555","2009-05-18",9
"556","2009-05-19",9.48
"557","2009-05-20",9.54
"558","2009-05-21",8.82
"559","2009-05-22",8.64
"560","2009-05-26",8.76
"561","2009-05-27",7.74
"562","2009-05-28",8.28
"563","2009-05-29",6.84
"564","2009-06-01",7.86
"565","2009-06-02",8.1
"566","2009-06-03",8.52
"567","2009-06-04",9.18
"568","2009-06-05",9.18
"569","2009-06-08",8.94
"570","2009-06-09",9
"571","2009-06-10",8.88
"572","2009-06-11",9.125
"573","2009-06-12",9.68
"574","2009-06-15",9.95
"575","2009-06-16",9.375
"576","2009-06-17",9.545
"577","2009-06-18",8.4
"578","2009-06-19",8.355
"579","2009-06-22",7.89
"580","2009-06-23",7.815
"581","2009-06-24",7.9
"582","2009-06-25",8.265
"583","2009-06-26",8.765
"584","2009-06-29",8.455
"585","2009-06-30",8.29
"586","2009-07-01",8.255
"587","2009-07-02",7.955
"588","2009-07-06",7.715
"589","2009-07-07",7.38
"590","2009-07-08",7.315
"591","2009-07-09",7.455
"592","2009-07-10",7.42
"593","2009-07-13",7.36
"594","2009-07-14",7.285
"595","2009-07-15",7.505
"596","2009-07-16",7.685
"597","2009-07-17",7.58
"598","2009-07-20",7.585
"599","2009-07-21",7.475
"600","2009-07-22",7.735
"601","2009-07-23",8.095
"602","2009-07-24",8.425
"603","2009-07-27",8.66
"604","2009-07-28",9.73
"605","2009-07-29",9.325
"606","2009-07-30",9.62
"607","2009-07-31",9.48
"608","2009-08-03",9.565
"609","2009-08-04",12.045
"610","2009-08-05",12.275
"611","2009-08-06",13.12
"612","2009-08-07",13.71
"613","2009-08-10",14.15
"614","2009-08-11",13.71
"615","2009-08-12",14.11
"616","2009-08-13",14.345
"617","2009-08-14",13.89
"618","2009-08-17",13.1
"619","2009-08-18",13.495
"620","2009-08-19",13.725
"621","2009-08-20",14.395
"622","2009-08-21",15.375
"623","2009-08-24",15.375
"624","2009-08-25",15.9
"625","2009-08-26",16.504999
"626","2009-08-27",17.51
"627","2009-08-28",17.77
"628","2009-08-31",17.715
"629","2009-09-01",16.684999
"630","2009-09-02",17.389999
"631","2009-09-03",17.23
"632","2009-09-04",17.785
"633","2009-09-08",17.875
"634","2009-09-09",18
"635","2009-09-10",18.290001
"636","2009-09-11",17.99
"637","2009-09-14",18.315001
"638","2009-09-15",18.805
"639","2009-09-16",19.514999
"640","2009-09-17",18.764999
"641","2009-09-18",19.16
"642","2009-09-21",19.135
"643","2009-09-22",20.035
"644","2009-09-23",19
"645","2009-09-24",17.09
"646","2009-09-25",17.26
"647","2009-09-28",17.555
"648","2009-09-29",18.155001
"649","2009-09-30",17.610001
"650","2009-10-01",18.49
"651","2009-10-02",18.940001
"652","2009-10-05",19.49
"653","2009-10-06",19.82
"654","2009-10-07",19.52
"655","2009-10-08",20.23
"656","2009-10-09",20.584999
"657","2009-10-12",20.129999
"658","2009-10-13",20.35
"659","2009-10-14",21.42
"660","2009-10-15",22.780001
"661","2009-10-16",21.73
"662","2009-10-19",22.23
"663","2009-10-20",20.865
"664","2009-10-21",20.764999
"665","2009-10-22",21.809999
"666","2009-10-23",20.805
"667","2009-10-26",20.075001
"668","2009-10-27",19.74
"669","2009-10-28",18.545
"670","2009-10-29",19.77
"671","2009-10-30",20.945
"672","2009-11-02",22.665001
"673","2009-11-03",23.535
"674","2009-11-04",22.84
"675","2009-11-05",24.695
"676","2009-11-06",24.6
"677","2009-11-09",25.25
"678","2009-11-10",25.27
"679","2009-11-11",25.67
"680","2009-11-12",25.775
"681","2009-11-13",26.405001
"682","2009-11-16",27
"683","2009-11-17",26.690001
"684","2009-11-18",26.545
"685","2009-11-19",26.355
"686","2009-11-20",26
"687","2009-11-23",26.540001
"688","2009-11-24",27.084999
"689","2009-11-25",27.639999
"690","2009-11-27",26.805
"691","2009-11-30",28.209999
"692","2009-12-01",28.15
"693","2009-12-02",28.514999
"694","2009-12-03",27.870001
"695","2009-12-04",28.225
"696","2009-12-07",27.9
"697","2009-12-08",27.870001
"698","2009-12-09",27.77
"699","2009-12-10",27.325001
"700","2009-12-11",27.805
"701","2009-12-14",28.195
"702","2009-12-15",27.700001
"703","2009-12-16",28.375
"704","2009-12-17",27.405001
"705","2009-12-18",27.195
"706","2009-12-21",27.780001
"707","2009-12-22",28.65
"708","2009-12-23",29.25
"709","2009-12-24",28.985001
"710","2009-12-28",28.84
"711","2009-12-29",28.525
"712","2009-12-30",28.5
"713","2009-12-31",27.705
"714","2010-01-04",28.34
"715","2010-01-05",28.6
"716","2010-01-06",28.745001
"717","2010-01-07",28.15
"718","2010-01-08",27.985001
"719","2010-01-11",27.215
"720","2010-01-12",26.665001
"721","2010-01-13",26.879999
"722","2010-01-14",26.77
"723","2010-01-15",27.795
"724","2010-01-19",29.174999
"725","2010-01-20",28.860001
"726","2010-01-21",26.969999
"727","2010-01-22",26.440001
"728","2010-01-25",26.065001
"729","2010-01-26",25.280001
"730","2010-01-27",25.235001
"731","2010-01-28",24.275
"732","2010-01-29",24.285
"733","2010-02-01",26.67
"734","2010-02-02",27.174999
"735","2010-02-03",26.674999
"736","2010-02-04",25
"737","2010-02-05",25.094999
"738","2010-02-08",24.82
"739","2010-02-09",25.58
"740","2010-02-10",25.110001
"741","2010-02-11",25.395
"742","2010-02-12",25.200001
"743","2010-02-16",26.27
"744","2010-02-17",26.504999
"745","2010-02-18",26.940001
"746","2010-02-19",26.870001
"747","2010-02-22",26.965
"748","2010-02-23",26.459999
"749","2010-02-24",27.030001
"750","2010-02-25",26.969999
"751","2010-02-26",26.135
"752","2010-03-01",28.094999
"753","2010-03-02",28.950001
"754","2010-03-03",29.045
"755","2010-03-04",29.059999
"756","2010-03-05",30.094999
"757","2010-03-08",30.32
"758","2010-03-09",30.360001
"759","2010-03-10",30.4
"760","2010-03-11",31.540001
"761","2010-03-12",32.025002
"762","2010-03-15",31.5
"763","2010-03-16",33.505001
"764","2010-03-17",34.669998
"765","2010-03-18",34.084999
"766","2010-03-19",32.634998
"767","2010-03-22",32.994999
"768","2010-03-23",33.09
"769","2010-03-24",32.705002
"770","2010-03-25",31.615
"771","2010-03-26",31.959999
"772","2010-03-29",32.43
"773","2010-03-30",32.619999
"774","2010-03-31",32.205002
"775","2010-04-01",32.575001
"776","2010-04-05",32.889999
"777","2010-04-06",33.825001
"778","2010-04-07",35.224998
"779","2010-04-08",34.900002
"780","2010-04-09",36.514999
"781","2010-04-12",36.785
"782","2010-04-13",36.830002
"783","2010-04-14",38.099998
"784","2010-04-15",38.764999
"785","2010-04-16",37.154999
"786","2010-04-19",36.52
"787","2010-04-20",38.055
"788","2010-04-21",38.125
"789","2010-04-22",39.035
"790","2010-04-23",39.195
"791","2010-04-26",39.014999
"792","2010-04-27",36.674999
"793","2010-04-28",36.59
"794","2010-04-29",38.200001
"795","2010-04-30",35.419998
"796","2010-05-03",37.705002
"797","2010-05-04",35.279999
"798","2010-05-05",34.595001
"799","2010-05-06",32.169998
"800","2010-05-07",30.469999
"801","2010-05-10",33.404999
"802","2010-05-11",33.345001
"803","2010-05-12",35.205002
"804","2010-05-13",33.985001
"805","2010-05-14",32.939999
"806","2010-05-17",32.025002
"807","2010-05-18",30.245001
"808","2010-05-19",30.045
"809","2010-05-20",28.145
"810","2010-05-21",29.68
"811","2010-05-24",29.475
"812","2010-05-25",29.290001
"813","2010-05-26",29.209999
"814","2010-05-27",32.064999
"815","2010-05-28",30.6
"816","2010-06-01",28.424999
"817","2010-06-02",30.76
"818","2010-06-03",30.475
"819","2010-06-04",27.975
"820","2010-06-07",26.745001
"821","2010-06-08",26.934999
"822","2010-06-09",27.059999
"823","2010-06-10",28.5
"824","2010-06-11",29
"825","2010-06-14",28.82
"826","2010-06-15",30.395
"827","2010-06-16",29.27
"828","2010-06-17",29.110001
"829","2010-06-18",27.635
"830","2010-06-21",29.325001
"831","2010-06-22",27.18
"832","2010-06-23",27.73
"833","2010-06-24",26.225
"834","2010-06-25",26.235001
"835","2010-06-28",25.844999
"836","2010-06-29",24.705
"837","2010-06-30",24.575001
"838","2010-07-01",24.215
"839","2010-07-02",24.129999
"840","2010-07-06",23.475
"841","2010-07-07",24.889999
"842","2010-07-08",23.99
"843","2010-07-09",24.705
"844","2010-07-12",24.129999
"845","2010-07-13",25.475
"846","2010-07-14",25.174999
"847","2010-07-15",24.84
"848","2010-07-16",23.885
"849","2010-07-19",24.07
"850","2010-07-20",25.09
"851","2010-07-21",24.25
"852","2010-07-22",26.030001
"853","2010-07-23",27.52
"854","2010-07-26",27.549999
"855","2010-07-27",27.379999
"856","2010-07-28",27.290001
"857","2010-07-29",26.82
"858","2010-07-30",29.25
"859","2010-08-02",31.66
"860","2010-08-03",30.73
"861","2010-08-04",31.360001
"862","2010-08-05",31.285
"863","2010-08-06",30.924999
"864","2010-08-09",31.424999
"865","2010-08-10",31.540001
"866","2010-08-11",30.205
"867","2010-08-12",30.620001
"868","2010-08-13",29.98
"869","2010-08-16",30.174999
"870","2010-08-17",31.09
"871","2010-08-18",31.965
"872","2010-08-19",30.780001
"873","2010-08-20",30.5
"874","2010-08-23",29.455
"875","2010-08-24",28.575001
"876","2010-08-25",29.155001
"877","2010-08-26",29.254999
"878","2010-08-27",30.17
"879","2010-08-30",29.360001
"880","2010-08-31",30.01
"881","2010-09-01",31.530001
"882","2010-09-02",32.455002
"883","2010-09-03",32.48
"884","2010-09-07",32.055
"885","2010-09-08",32.23
"886","2010-09-09",32.165001
"887","2010-09-10",31.99
"888","2010-09-13",32.195
"889","2010-09-14",31.940001
"890","2010-09-15",32.07
"891","2010-09-16",32.009998
"892","2010-09-17",32.235001
"893","2010-09-20",32.805
"894","2010-09-21",31.690001
"895","2010-09-22",30.645
"896","2010-09-23",30.620001
"897","2010-09-24",31.98
"898","2010-09-27",32.165001
"899","2010-09-28",32.305
"900","2010-09-29",32.445
"901","2010-09-30",32.290001
"902","2010-10-01",32.514999
"903","2010-10-04",31.870001
"904","2010-10-05",33.639999
"905","2010-10-06",34.025002
"906","2010-10-07",33.535
"907","2010-10-08",33.830002
"908","2010-10-11",34.334999
"909","2010-10-12",34.209999
"910","2010-10-13",34.865002
"911","2010-10-14",34.605
"912","2010-10-15",34.474998
"913","2010-10-18",34.759998
"914","2010-10-19",35.029999
"915","2010-10-20",36.455002
"916","2010-10-21",36.990002
"917","2010-10-22",37.154999
"918","2010-10-25",37.865002
"919","2010-10-26",37.625
"920","2010-10-27",37.794998
"921","2010-10-28",37.23
"922","2010-10-29",39.68
"923","2010-11-01",38.25
"924","2010-11-02",39.080002
"925","2010-11-03",39.294998
"926","2010-11-04",40.41
"927","2010-11-05",40.970001
"928","2010-11-08",41.360001
"929","2010-11-09",40.639999
"930","2010-11-10",41
"931","2010-11-11",40.810001
"932","2010-11-12",39.634998
"933","2010-11-15",39.435001
"934","2010-11-16",38.490002
"935","2010-11-17",38.580002
"936","2010-11-18",39.735001
"937","2010-11-19",38.700001
"938","2010-11-22",39.345001
"939","2010-11-23",37.799999
"940","2010-11-24",39.200001
"941","2010-11-26",38.360001
"942","2010-11-29",38.27
"943","2010-11-30",37.959999
"944","2010-12-01",39.375
"945","2010-12-02",40.305
"946","2010-12-03",40.919998
"947","2010-12-06",40.845001
"948","2010-12-07",40.904999
"949","2010-12-08",41.200001
"950","2010-12-09",40.869999
"951","2010-12-10",41.965
"952","2010-12-13",41.779999
"953","2010-12-14",40.855
"954","2010-12-15",38.825001
"955","2010-12-16",38.25
"956","2010-12-17",38.080002
"957","2010-12-20",38.27
"958","2010-12-21",38.924999
"959","2010-12-22",39.215
"960","2010-12-23",38.435001
"961","2010-12-27",38.395
"962","2010-12-28",37.994999
"963","2010-12-29",38.389999
"964","2010-12-30",37.875
"965","2010-12-31",37.959999
"966","2011-01-03",39.040001
"967","2011-01-04",38.779999
"968","2011-01-05",40.360001
"969","2011-01-06",39.650002
