"","date","MAXR"
"1","2009-02-13",22.790001
"2","2009-02-17",22.790001
"3","2009-02-18",17.299999
"4","2009-02-19",17.299999
"5","2009-02-20",17.299999
"6","2009-02-23",17.299999
"7","2009-02-24",17.299999
"8","2009-02-25",17.299999
"9","2009-02-26",17.299999
"10","2009-02-27",17.299999
"11","2009-03-02",17.299999
"12","2009-03-03",17.299999
"13","2009-03-04",16.4
"14","2009-03-05",16.4
"15","2009-03-06",16.4
"16","2009-03-09",16.4
"17","2009-03-10",16.4
"18","2009-03-11",16.4
"19","2009-03-12",16.4
"20","2009-03-13",16.4
"21","2009-03-16",16.200001
"22","2009-03-17",16.200001
"23","2009-03-18",16.200001
"24","2009-03-19",16.200001
"25","2009-03-20",16.200001
"26","2009-03-23",16.200001
"27","2009-03-24",16.200001
"28","2009-03-25",16.200001
"29","2009-03-26",16.200001
"30","2009-03-27",16.200001
"31","2009-03-30",16.200001
"32","2009-03-31",19.58
"33","2009-04-01",19.58
"34","2009-04-02",19.58
"35","2009-04-03",19.58
"36","2009-04-06",19.58
"37","2009-04-07",19.58
"38","2009-04-08",19.58
"39","2009-04-09",19.58
"40","2009-04-13",19.58
"41","2009-04-14",19.58
"42","2009-04-15",19.58
"43","2009-04-16",19.58
"44","2009-04-17",19.58
"45","2009-04-20",19.58
"46","2009-04-21",19.58
"47","2009-04-22",19.58
"48","2009-04-23",19.58
"49","2009-04-24",19.58
"50","2009-04-27",19.58
"51","2009-04-28",19.58
"52","2009-04-29",19.58
"53","2009-04-30",25.969999
"54","2009-05-01",25.969999
"55","2009-05-04",26.25
"56","2009-05-05",26.25
"57","2009-05-06",26.25
"58","2009-05-07",26.25
"59","2009-05-08",26.25
"60","2009-05-11",26.25
"61","2009-05-12",26.25
"62","2009-05-13",26.25
"63","2009-05-14",26.25
"64","2009-05-15",26.25
"65","2009-05-18",26.25
"66","2009-05-19",26.25
"67","2009-05-20",26.25
"68","2009-05-21",26.25
"69","2009-05-22",26.25
"70","2009-05-26",26.25
"71","2009-05-27",26.25
"72","2009-05-28",26.25
"73","2009-05-29",26.25
"74","2009-06-01",26.25
"75","2009-06-02",26.25
"76","2009-06-03",26.25
"77","2009-06-04",26.25
"78","2009-06-05",26.25
"79","2009-06-08",26.25
"80","2009-06-09",26.25
"81","2009-06-10",26.25
"82","2009-06-11",26.25
"83","2009-06-12",26.25
"84","2009-06-15",26.25
"85","2009-06-16",26.25
"86","2009-06-17",26.25
"87","2009-06-18",26.25
"88","2009-06-19",26.25
"89","2009-06-22",26.25
"90","2009-06-23",26.25
"91","2009-06-24",26.25
"92","2009-06-25",26.25
"93","2009-06-26",26.25
"94","2009-06-29",26.25
"95","2009-06-30",26.25
"96","2009-07-01",26.25
"97","2009-07-02",26.25
"98","2009-07-06",26.25
"99","2009-07-07",26.25
"100","2009-07-08",26.25
"101","2009-07-09",26.25
"102","2009-07-10",26.25
"103","2009-07-13",26.01
"104","2009-07-14",26.700001
"105","2009-07-15",26.700001
"106","2009-07-16",26.700001
"107","2009-07-17",26.700001
"108","2009-07-20",26.700001
"109","2009-07-21",27.200001
"110","2009-07-22",27.200001
"111","2009-07-23",27.540001
"112","2009-07-24",27.540001
"113","2009-07-27",27.540001
"114","2009-07-28",27.540001
"115","2009-07-29",27.540001
"116","2009-07-30",27.540001
"117","2009-07-31",27.540001
"118","2009-08-03",27.540001
"119","2009-08-04",27.540001
"120","2009-08-05",27.540001
"121","2009-08-06",29.860001
"122","2009-08-07",29.860001
"123","2009-08-10",29.860001
"124","2009-08-11",29.860001
"125","2009-08-12",29.860001
"126","2009-08-13",29.860001
"127","2009-08-14",29.860001
"128","2009-08-17",29.860001
"129","2009-08-18",29.860001
"130","2009-08-19",29.860001
"131","2009-08-20",29.860001
"132","2009-08-21",29.860001
"133","2009-08-24",29.860001
"134","2009-08-25",29.860001
"135","2009-08-26",29.860001
"136","2009-08-27",29.860001
"137","2009-08-28",29.860001
"138","2009-08-31",27.92
"139","2009-09-01",27.92
"140","2009-09-02",27.92
"141","2009-09-03",27.92
"142","2009-09-04",27.92
"143","2009-09-08",27.92
"144","2009-09-09",28.549999
"145","2009-09-10",28.549999
"146","2009-09-11",28.549999
"147","2009-09-14",28.549999
"148","2009-09-15",28.549999
"149","2009-09-16",28.549999
"150","2009-09-17",28.549999
"151","2009-09-18",28.549999
"152","2009-09-21",28.76
"153","2009-09-22",28.76
"154","2009-09-23",28.76
"155","2009-09-24",28.76
"156","2009-09-25",28.76
"157","2009-09-28",28.76
"158","2009-09-29",28.76
"159","2009-09-30",28.76
"160","2009-10-01",28.76
"161","2009-10-02",28.76
"162","2009-10-05",28.76
"163","2009-10-06",29.540001
"164","2009-10-07",29.540001
"165","2009-10-08",29.540001
"166","2009-10-09",29.540001
"167","2009-10-12",29.540001
"168","2009-10-13",33.110001
"169","2009-10-14",36.779999
"170","2009-10-15",36.779999
"171","2009-10-16",35.990002
"172","2009-10-19",35.990002
"173","2009-10-20",35.990002
"174","2009-10-21",35.990002
"175","2009-10-22",35.810001
"176","2009-10-23",35.810001
"177","2009-10-26",35.810001
"178","2009-10-27",35.810001
"179","2009-10-28",35.810001
"180","2009-10-29",35.810001
"181","2009-10-30",34.209999
"182","2009-11-02",34.209999
"183","2009-11-03",33.900002
"184","2009-11-04",34.810001
"185","2009-11-05",34.720001
"186","2009-11-06",34.720001
"187","2009-11-09",34.720001
"188","2009-11-10",35.099998
"189","2009-11-11",35.630001
"190","2009-11-12",35.630001
"191","2009-11-13",35.630001
"192","2009-11-16",36.34
"193","2009-11-17",36.34
"194","2009-11-18",36.689999
"195","2009-11-19",36.689999
"196","2009-11-20",36.689999
"197","2009-11-23",37.450001
"198","2009-11-24",36.84
"199","2009-11-25",36.84
"200","2009-11-27",36.84
"201","2009-11-30",36.84
"202","2009-12-01",36.84
"203","2009-12-02",36.84
"204","2009-12-03",36.84
"205","2009-12-04",36.84
"206","2009-12-07",39.73
"207","2009-12-08",39.73
"208","2009-12-09",39.73
"209","2009-12-10",39.220001
"210","2009-12-11",39.220001
"211","2009-12-14",39.220001
"212","2009-12-15",39.220001
"213","2009-12-16",39.220001
"214","2009-12-17",39.220001
"215","2009-12-18",39.220001
"216","2009-12-21",40.490002
"217","2009-12-22",40.630001
"218","2009-12-23",40.630001
"219","2009-12-24",40.630001
"220","2009-12-28",40.630001
"221","2009-12-29",40.630001
"222","2009-12-30",40.630001
"223","2009-12-31",40.630001
"224","2010-01-04",40.630001
"225","2010-01-05",40.630001
"226","2010-01-06",40.630001
"227","2010-01-07",39.509998
"228","2010-01-08",39.509998
"229","2010-01-11",39.279999
"230","2010-01-12",39.279999
"231","2010-01-13",37.810001
"232","2010-01-14",40.169998
"233","2010-01-15",39.939999
"234","2010-01-19",39.939999
"235","2010-01-20",39.939999
"236","2010-01-21",39.939999
"237","2010-01-22",39.939999
"238","2010-01-25",39.939999
"239","2010-01-26",39.939999
"240","2010-01-27",39.939999
"241","2010-01-28",39.939999
"242","2010-01-29",39.939999
"243","2010-02-01",39.939999
"244","2010-02-02",39.939999
"245","2010-02-03",39.939999
"246","2010-02-04",39.939999
"247","2010-02-05",39.939999
"248","2010-02-08",39.939999
"249","2010-02-09",39.939999
"250","2010-02-10",39.939999
"251","2010-02-11",36.400002
"252","2010-02-12",36.400002
"253","2010-02-16",36.400002
"254","2010-02-17",36.400002
"255","2010-02-18",36.400002
"256","2010-02-19",36.400002
"257","2010-02-22",37.119999
"258","2010-02-23",37.119999
"259","2010-02-24",37.119999
"260","2010-02-25",38.259998
"261","2010-02-26",37.360001
"262","2010-03-01",38
"263","2010-03-02",40.029999
"264","2010-03-03",40.029999
"265","2010-03-04",40.029999
"266","2010-03-05",40.619999
"267","2010-03-08",40.619999
"268","2010-03-09",40.619999
"269","2010-03-10",40.619999
"270","2010-03-11",40.619999
"271","2010-03-12",40.040001
"272","2010-03-15",40.130001
"273","2010-03-16",40.130001
"274","2010-03-17",40.52
"275","2010-03-18",40.869999
"276","2010-03-19",37.990002
"277","2010-03-22",37.990002
"278","2010-03-23",37.799999
"279","2010-03-24",37.799999
"280","2010-03-25",37.439999
"281","2010-03-26",37.439999
"282","2010-03-29",37.439999
"283","2010-03-30",37.439999
"284","2010-03-31",36.900002
"285","2010-04-01",36.900002
"286","2010-04-05",37.290001
"287","2010-04-06",37.290001
"288","2010-04-07",37.290001
"289","2010-04-08",35.5
"290","2010-04-09",35.5
"291","2010-04-12",37.91
"292","2010-04-13",38.040001
"293","2010-04-14",38.040001
"294","2010-04-15",38.040001
"295","2010-04-16",38.040001
"296","2010-04-19",38.040001
"297","2010-04-20",38.040001
"298","2010-04-21",38.040001
"299","2010-04-22",38.040001
"300","2010-04-23",38.040001
"301","2010-04-26",38.48
"302","2010-04-27",38.07
"303","2010-04-28",40.290001
"304","2010-04-29",40.290001
"305","2010-04-30",39.34
"306","2010-05-03",39.34
"307","2010-05-04",38.580002
"308","2010-05-05",38.580002
"309","2010-05-06",40.389999
"310","2010-05-07",40.389999
"311","2010-05-10",40.389999
"312","2010-05-11",40.389999
"313","2010-05-12",43.509998
"314","2010-05-13",43.509998
"315","2010-05-14",43.509998
"316","2010-05-17",43.509998
"317","2010-05-18",43.509998
"318","2010-05-19",43.509998
"319","2010-05-20",39.540001
"320","2010-05-21",40.779999
"321","2010-05-24",40.779999
"322","2010-05-25",39.419998
"323","2010-05-26",40.880001
"324","2010-05-27",40.869999
"325","2010-05-28",41.290001
"326","2010-06-01",41.349998
"327","2010-06-02",41.529999
"328","2010-06-03",41.529999
"329","2010-06-04",41.029999
"330","2010-06-07",41.029999
"331","2010-06-08",41.029999
"332","2010-06-09",41.299999
"333","2010-06-10",41.990002
"334","2010-06-11",41.75
"335","2010-06-14",41.75
"336","2010-06-15",41.75
"337","2010-06-16",41.75
"338","2010-06-17",42.139999
"339","2010-06-18",42.619999
"340","2010-06-21",42.619999
"341","2010-06-22",42.619999
"342","2010-06-23",42.619999
"343","2010-06-24",42.619999
"344","2010-06-25",42.619999
"345","2010-06-28",42.619999
"346","2010-06-29",42.619999
"347","2010-06-30",42.619999
"348","2010-07-01",42.619999
"349","2010-07-02",42.619999
"350","2010-07-06",42.619999
"351","2010-07-07",42.619999
"352","2010-07-08",42.619999
"353","2010-07-09",42.619999
"354","2010-07-12",42.619999
"355","2010-07-13",42.740002
"356","2010-07-14",42.5
"357","2010-07-15",42.27
"358","2010-07-16",42.27
"359","2010-07-19",42.27
"360","2010-07-20",43.5
"361","2010-07-21",44.049999
"362","2010-07-22",44.049999
"363","2010-07-23",44.049999
"364","2010-07-26",44.049999
"365","2010-07-27",44.049999
"366","2010-07-28",44.049999
"367","2010-07-29",44.049999
"368","2010-07-30",45.049999
"369","2010-08-02",47
"370","2010-08-03",46.939999
"371","2010-08-04",47.09
"372","2010-08-05",47.09
"373","2010-08-06",47.68
"374","2010-08-09",47.68
"375","2010-08-10",47.68
"376","2010-08-11",47.68
"377","2010-08-12",47.68
"378","2010-08-13",47.68
"379","2010-08-16",47.68
"380","2010-08-17",47.68
"381","2010-08-18",46.299999
"382","2010-08-19",46.299999
"383","2010-08-20",46.299999
"384","2010-08-23",46.299999
"385","2010-08-24",46.299999
"386","2010-08-25",46.299999
"387","2010-08-26",46.299999
"388","2010-08-27",46.299999
"389","2010-08-30",46.299999
"390","2010-08-31",46.299999
"391","2010-09-01",46.299999
"392","2010-09-02",46.299999
"393","2010-09-03",46.299999
"394","2010-09-07",45.18
"395","2010-09-08",45.18
"396","2010-09-09",45.18
"397","2010-09-10",45.18
"398","2010-09-13",45.18
"399","2010-09-14",45.18
