"","date","GPOR"
"439","2008-09-29",9.29
"440","2008-09-30",10.05
"441","2008-10-01",9.35
"442","2008-10-02",8.54
"443","2008-10-03",8.31
"444","2008-10-06",7.47
"445","2008-10-07",6.74
"446","2008-10-08",6.77
"447","2008-10-09",5.54
"448","2008-10-10",5.69
"449","2008-10-13",7.4
"450","2008-10-14",7.13
"451","2008-10-15",5.95
"452","2008-10-16",6.71
"453","2008-10-17",6.77
"454","2008-10-20",7.37
"455","2008-10-21",6.89
"456","2008-10-22",6.07
"457","2008-10-23",5.87
"458","2008-10-24",5.71
"459","2008-10-27",5
"460","2008-10-28",5.23
"461","2008-10-29",5.94
"462","2008-10-30",6.99
"463","2008-10-31",7.05
"464","2008-11-03",6.95
"465","2008-11-04",7.32
"466","2008-11-05",6.81
"467","2008-11-06",6.01
"468","2008-11-07",5.94
"469","2008-11-10",5.98
"470","2008-11-11",5.48
"471","2008-11-12",4.92
"472","2008-11-13",5.47
"473","2008-11-14",5.13
"474","2008-11-17",5
"475","2008-11-18",4.8
"476","2008-11-19",4.36
"477","2008-11-20",3.33
"478","2008-11-21",3.46
"479","2008-11-24",4.04
"480","2008-11-25",4.42
"481","2008-11-26",5.12
"482","2008-11-28",4.95
"483","2008-12-01",4.77
"484","2008-12-02",4.89
"485","2008-12-03",4.64
"486","2008-12-04",4.07
"487","2008-12-05",4.03
"488","2008-12-08",4.13
"489","2008-12-09",4.08
"490","2008-12-10",4.3
"491","2008-12-11",4.17
"492","2008-12-12",4.47
"493","2008-12-15",4.24
"494","2008-12-16",4.62
"495","2008-12-17",4.62
"496","2008-12-18",4.24
"497","2008-12-19",4.47
"498","2008-12-22",4.26
"499","2008-12-23",4.23
"500","2008-12-24",4.07
"501","2008-12-26",4.04
"502","2008-12-29",3.53
"503","2008-12-30",3.53
"504","2008-12-31",3.95
"505","2009-01-02",4.43
"506","2009-01-05",4.69
"507","2009-01-06",5.1
"508","2009-01-07",4.62
"509","2009-01-08",5.16
"510","2009-01-09",4.79
"511","2009-01-12",4.28
"512","2009-01-13",4.29
"513","2009-01-14",4.12
"514","2009-01-15",4.07
"515","2009-01-16",3.97
"516","2009-01-20",3.66
"517","2009-01-21",4.24
"518","2009-01-22",3.87
"519","2009-01-23",4.01
"520","2009-01-26",4.17
"521","2009-01-27",4.03
"522","2009-01-28",4.29
"523","2009-01-29",3.92
"524","2009-01-30",3.83
"525","2009-02-02",4.14
"526","2009-02-03",4.41
"527","2009-02-04",4.32
"528","2009-02-05",4.07
"529","2009-02-06",4.29
"530","2009-02-09",4.25
"531","2009-02-10",3.77
"532","2009-02-11",3.61
"533","2009-02-12",3.57
"534","2009-02-13",3.7
"535","2009-02-17",3.31
"536","2009-02-18",2.91
"537","2009-02-19",3.04
"538","2009-02-20",2.53
"539","2009-02-23",2.53
"540","2009-02-24",2.71
"541","2009-02-25",2.46
"542","2009-02-26",2.31
"543","2009-02-27",2.23
"544","2009-03-02",1.78
"545","2009-03-03",1.56
"546","2009-03-04",1.6
"547","2009-03-05",1.55
"548","2009-03-06",1.56
"549","2009-03-09",1.68
"550","2009-03-10",2.05
"551","2009-03-11",2.1
"552","2009-03-12",2.59
"553","2009-03-13",2.59
"554","2009-03-16",2.62
"555","2009-03-17",2.77
"556","2009-03-18",2.76
"557","2009-03-19",2.78
"558","2009-03-20",2.84
"559","2009-03-23",2.88
"560","2009-03-24",2.8
"561","2009-03-25",2.81
"562","2009-03-26",2.9
"563","2009-03-27",2.73
"564","2009-03-30",2.5
"565","2009-03-31",2.32
"566","2009-04-01",2.35
"567","2009-04-02",2.73
"568","2009-04-03",2.91
"569","2009-04-06",2.91
"570","2009-04-07",2.75
"571","2009-04-08",3.01
"572","2009-04-09",3.26
"573","2009-04-13",3.23
"574","2009-04-14",2.98
"575","2009-04-15",2.97
"576","2009-04-16",3.04
"577","2009-04-17",3.02
"578","2009-04-20",2.74
"579","2009-04-21",2.93
"580","2009-04-22",2.9
"581","2009-04-23",2.9
"582","2009-04-24",2.95
"583","2009-04-27",2.83
"584","2009-04-28",2.85
"585","2009-04-29",3.04
"586","2009-04-30",2.97
"587","2009-05-01",3.01
"588","2009-05-04",3.27
"589","2009-05-05",3.28
"590","2009-05-06",3.21
"591","2009-05-07",3.44
"592","2009-05-08",4
"593","2009-05-11",3.86
"594","2009-05-12",3.99
"595","2009-05-13",3.55
"596","2009-05-14",3.88
"597","2009-05-15",3.64
"598","2009-05-18",4.35
"599","2009-05-19",4.29
"600","2009-05-20",4.5
"601","2009-05-21",4.44
"602","2009-05-22",4.87
"603","2009-05-26",5.62
"604","2009-05-27",5.52
"605","2009-05-28",6.17
"606","2009-05-29",6.22
"607","2009-06-01",6.29
"608","2009-06-02",6.18
"609","2009-06-03",6.01
"610","2009-06-04",6.26
"611","2009-06-05",6.2
"612","2009-06-08",6.08
"613","2009-06-09",6.31
"614","2009-06-10",6.55
"615","2009-06-11",6.81
"616","2009-06-12",7.16
"617","2009-06-15",7.41
"618","2009-06-16",7.42
"619","2009-06-17",7.1
"620","2009-06-18",7.12
"621","2009-06-19",7.06
"622","2009-06-22",6.02
"623","2009-06-23",6.15
"624","2009-06-24",6.27
"625","2009-06-25",6.54
"626","2009-06-26",6.82
"627","2009-06-29",6.88
"628","2009-06-30",6.85
"629","2009-07-01",6.86
"630","2009-07-02",6.37
"631","2009-07-06",5.97
"632","2009-07-07",5.66
"633","2009-07-08",5.48
"634","2009-07-09",5.75
"635","2009-07-10",6.04
"636","2009-07-13",6.21
"637","2009-07-14",6.27
"638","2009-07-15",6.44
"639","2009-07-16",6.53
"640","2009-07-17",6.82
"641","2009-07-20",7.1
"642","2009-07-21",7.01
"643","2009-07-22",6.95
"644","2009-07-23",7.06
"645","2009-07-24",7.2
"646","2009-07-27",7.2
"647","2009-07-28",7.02
"648","2009-07-29",6.72
"649","2009-07-30",7.03
"650","2009-07-31",6.97
"651","2009-08-03",7.29
"652","2009-08-04",7.18
"653","2009-08-05",7.28
"654","2009-08-06",7.07
"655","2009-08-07",7.23
"656","2009-08-10",7.43
"657","2009-08-11",7.48
"658","2009-08-12",7.75
"659","2009-08-13",8.1
"660","2009-08-14",7.87
"661","2009-08-17",7.45
"662","2009-08-18",7.51
"663","2009-08-19",7.75
"664","2009-08-20",7.75
"665","2009-08-21",7.94
"666","2009-08-24",8.02
"667","2009-08-25",7.72
"668","2009-08-26",7.7
"669","2009-08-27",7.71
"670","2009-08-28",7.55
"671","2009-08-31",7.5
"672","2009-09-01",7.78
"673","2009-09-02",7.75
"674","2009-09-03",7.84
"675","2009-09-04",8.05
"676","2009-09-08",8.02
"677","2009-09-09",7.99
"678","2009-09-10",8.24
"679","2009-09-11",7.93
"680","2009-09-14",8.19
"681","2009-09-15",8.64
"682","2009-09-16",8.88
"683","2009-09-17",8.62
"684","2009-09-18",8.62
"685","2009-09-21",8.52
"686","2009-09-22",8.89
"687","2009-09-23",8.56
"688","2009-09-24",8.47
"689","2009-09-25",8.48
"690","2009-09-28",8.84
"691","2009-09-29",8.86
"692","2009-09-30",8.74
"693","2009-10-01",8.26
"694","2009-10-02",8.01
"695","2009-10-05",8.4
"696","2009-10-06",8.5
"697","2009-10-07",8.53
"698","2009-10-08",8.63
"699","2009-10-09",8.7
"700","2009-10-12",8.66
"701","2009-10-13",8.73
"702","2009-10-14",8.77
"703","2009-10-15",9.1
"704","2009-10-16",9.09
"705","2009-10-19",9.25
"706","2009-10-20",9.24
"707","2009-10-21",9.32
"708","2009-10-22",9.19
"709","2009-10-23",8.85
"710","2009-10-26",8.4
"711","2009-10-27",8.19
"712","2009-10-28",7.36
"713","2009-10-29",7.82
"714","2009-10-30",7.63
"715","2009-11-02",7.71
"716","2009-11-03",8.08
"717","2009-11-04",8.32
"718","2009-11-05",8.17
"719","2009-11-06",8
"720","2009-11-09",8.59
"721","2009-11-10",8.56
"722","2009-11-11",8.61
"723","2009-11-12",8.57
"724","2009-11-13",8.57
"725","2009-11-16",8.85
"726","2009-11-17",9.27
"727","2009-11-18",9.35
"728","2009-11-19",9.24
"729","2009-11-20",9.42
"730","2009-11-23",9.44
"731","2009-11-24",9.52
"732","2009-11-25",9.57
"733","2009-11-27",9.27
"734","2009-11-30",9.51
"735","2009-12-01",9.58
"736","2009-12-02",9.56
"737","2009-12-03",9.6
"738","2009-12-04",9.83
"739","2009-12-07",9.8
"740","2009-12-08",9.54
"741","2009-12-09",10.26
"742","2009-12-10",10.54
"743","2009-12-11",10.42
"744","2009-12-14",10.99
"745","2009-12-15",10.87
"746","2009-12-16",11
"747","2009-12-17",10.89
"748","2009-12-18",10.98
"749","2009-12-21",10.84
"750","2009-12-22",11.15
"751","2009-12-23",11.45
"752","2009-12-24",11.66
"753","2009-12-28",11.65
"754","2009-12-29",11.53
"755","2009-12-30",11.7
"756","2009-12-31",11.45
"757","2010-01-04",12
"758","2010-01-05",12.34
"759","2010-01-06",12.45
"760","2010-01-07",12.41
"761","2010-01-08",12.15
"762","2010-01-11",11.83
"763","2010-01-12",11.61
"764","2010-01-13",11.68
"765","2010-01-14",11.66
"766","2010-01-15",11.12
"767","2010-01-19",11.61
"768","2010-01-20",11.3
"769","2010-01-21",10.69
"770","2010-01-22",10.55
"771","2010-01-25",10.68
"772","2010-01-26",10.59
"773","2010-01-27",10.69
"774","2010-01-28",10.44
"775","2010-01-29",10.34
"776","2010-02-01",10.47
"777","2010-02-02",10.6
"778","2010-02-03",10.43
"779","2010-02-04",10.09
"780","2010-02-05",9.68
"781","2010-02-08",9.72
"782","2010-02-09",9.56
"783","2010-02-10",9.77
"784","2010-02-11",10.12
"785","2010-02-12",10.1
"786","2010-02-16",10.51
"787","2010-02-17",10.42
"788","2010-02-18",10.22
"789","2010-02-19",10.11
"790","2010-02-22",10
"791","2010-02-23",9.71
"792","2010-02-24",9.5
"793","2010-02-25",9.47
"794","2010-02-26",9.1
"795","2010-03-01",9.59
"796","2010-03-02",9.65
"797","2010-03-03",9.6
"798","2010-03-04",9.74
"799","2010-03-05",10.03
"800","2010-03-08",9.93
"801","2010-03-09",10.5
"802","2010-03-10",11.28
"803","2010-03-11",11.42
"804","2010-03-12",12.05
"805","2010-03-15",12
"806","2010-03-16",12
"807","2010-03-17",12.19
"808","2010-03-18",12.03
"809","2010-03-19",11.47
"810","2010-03-22",11.51
"811","2010-03-23",11.6
"812","2010-03-24",11.34
"813","2010-03-25",10.82
"814","2010-03-26",10.65
"815","2010-03-29",10.64
"816","2010-03-30",10.56
"817","2010-03-31",11.24
"818","2010-04-01",13.42
"819","2010-04-05",14.07
"820","2010-04-06",14.04
"821","2010-04-07",13.66
"822","2010-04-08",13.78
"823","2010-04-09",14.16
"824","2010-04-12",14.06
"825","2010-04-13",14.02
"826","2010-04-14",14.18
"827","2010-04-15",14.01
"828","2010-04-16",13.45
"829","2010-04-19",13.03
"830","2010-04-20",13.62
"831","2010-04-21",13.49
"832","2010-04-22",13.47
"833","2010-04-23",13.94
"834","2010-04-26",13.53
"835","2010-04-27",12.78
"836","2010-04-28",13.11
"837","2010-04-29",13.07
"838","2010-04-30",12.5
"839","2010-05-03",13.13
"840","2010-05-04",12.57
"841","2010-05-05",12.16
"842","2010-05-06",11.48
"843","2010-05-07",11.73
"844","2010-05-10",12.76
"845","2010-05-11",13.15
"846","2010-05-12",13.77
"847","2010-05-13",13.92
"848","2010-05-14",13.59
"849","2010-05-17",13.71
"850","2010-05-18",13.54
"851","2010-05-19",13.45
"852","2010-05-20",12.53
"853","2010-05-21",12.81
"854","2010-05-24",12.55
"855","2010-05-25",12.75
"856","2010-05-26",12.73
"857","2010-05-27",13.38
"858","2010-05-28",13.13
"859","2010-06-01",11.92
"860","2010-06-02",12.37
"861","2010-06-03",12.75
"862","2010-06-04",11.94
"863","2010-06-07",11.76
"864","2010-06-08",11.63
"865","2010-06-09",12.03
"866","2010-06-10",12.71
"867","2010-06-11",13.06
"868","2010-06-14",13.12
"869","2010-06-15",13.76
"870","2010-06-16",13.83
"871","2010-06-17",13.79
"872","2010-06-18",13.88
"873","2010-06-21",13.88
"874","2010-06-22",12.98
"875","2010-06-23",12.62
"876","2010-06-24",12.32
"877","2010-06-25",12.73
"878","2010-06-28",12.5
"879","2010-06-29",11.84
"880","2010-06-30",11.86
"881","2010-07-01",11.98
"882","2010-07-02",12
"883","2010-07-06",11.86
"884","2010-07-07",12.33
"885","2010-07-08",12.3
"886","2010-07-09",12.74
"887","2010-07-12",12.63
"888","2010-07-13",13.57
"889","2010-07-14",13.41
"890","2010-07-15",13.14
"891","2010-07-16",12.37
"892","2010-07-19",12.3
"893","2010-07-20",12.5
"894","2010-07-21",12.24
"895","2010-07-22",13.18
"896","2010-07-23",13.46
"897","2010-07-26",13.22
"898","2010-07-27",12.95
"899","2010-07-28",12.87
"900","2010-07-29",12.95
"901","2010-07-30",13.06
"902","2010-08-02",13.74
"903","2010-08-03",14.35
"904","2010-08-04",14.48
"905","2010-08-05",13.9
"906","2010-08-06",13.8
"907","2010-08-09",13.91
"908","2010-08-10",13.37
"909","2010-08-11",12.64
"910","2010-08-12",12.57
"911","2010-08-13",12.31
"912","2010-08-16",12.36
"913","2010-08-17",12.73
"914","2010-08-18",12.43
"915","2010-08-19",12
"916","2010-08-20",11.49
"917","2010-08-23",11.23
"918","2010-08-24",10.89
"919","2010-08-25",10.76
"920","2010-08-26",10.68
"921","2010-08-27",11.2
"922","2010-08-30",10.97
"923","2010-08-31",11.32
"924","2010-09-01",12.07
"925","2010-09-02",11.91
"926","2010-09-03",11.73
"927","2010-09-07",11.54
"928","2010-09-08",12
"929","2010-09-09",12.15
"930","2010-09-10",11.97
"931","2010-09-13",11.94
"932","2010-09-14",11.8
"933","2010-09-15",11.66
"934","2010-09-16",11.75
"935","2010-09-17",11.67
"936","2010-09-20",12
"937","2010-09-21",12
"938","2010-09-22",11.68
"939","2010-09-23",11.65
"940","2010-09-24",12.05
"941","2010-09-27",12.17
"942","2010-09-28",12.6
"943","2010-09-29",13.1
"944","2010-09-30",13.84
"945","2010-10-01",13.86
"946","2010-10-04",13.75
"947","2010-10-05",14.21
"948","2010-10-06",14.85
"949","2010-10-07",14.55
"950","2010-10-08",15.16
"951","2010-10-11",15.56
"952","2010-10-12",15.24
"953","2010-10-13",15.93
"954","2010-10-14",15.76
"955","2010-10-15",16.370001
"956","2010-10-18",16.4
"957","2010-10-19",15.86
"958","2010-10-20",16.110001
"959","2010-10-21",16.1
"960","2010-10-22",16.08
"961","2010-10-25",16.41
"962","2010-10-26",16.6
"963","2010-10-27",16.77
"964","2010-10-28",16.67
"965","2010-10-29",16.68
"966","2010-11-01",16.969999
"967","2010-11-02",17.08
"968","2010-11-03",17.4
"969","2010-11-04",17.74
"970","2010-11-05",17.950001
"971","2010-11-08",18.219999
"972","2010-11-09",17.9
"973","2010-11-10",18.200001
"974","2010-11-11",18.139999
"975","2010-11-12",17.32
"976","2010-11-15",17.17
"977","2010-11-16",16.809999
"978","2010-11-17",17.16
"979","2010-11-18",19.1
"980","2010-11-19",18.959999
"981","2010-11-22",18.940001
"982","2010-11-23",18.469999
"983","2010-11-24",19.120001
"984","2010-11-26",18.9
"985","2010-11-29",18.700001
"986","2010-11-30",18.639999
"987","2010-12-01",19.49
"988","2010-12-02",19.540001
"989","2010-12-03",20.26
"990","2010-12-06",21.02
"991","2010-12-07",21.25
"992","2010-12-08",20.98
"993","2010-12-09",21.34
"994","2010-12-10",22.01
