"","date","SCHL"
"232","2007-12-03",35.200001
"233","2007-12-04",35.330002
"234","2007-12-05",35.360001
"235","2007-12-06",35.93
"236","2007-12-07",35.5
"237","2007-12-10",35.139999
"238","2007-12-11",34.360001
"239","2007-12-12",34.110001
"240","2007-12-13",33.889999
"241","2007-12-14",32.790001
"242","2007-12-17",33.189999
"243","2007-12-18",34.150002
"244","2007-12-19",34.400002
"245","2007-12-20",35.099998
"246","2007-12-21",36
"247","2007-12-24",36
"248","2007-12-26",36.209999
"249","2007-12-27",35.07
"250","2007-12-28",35.310001
"251","2007-12-31",34.889999
"252","2008-01-02",34.259998
"253","2008-01-03",33.610001
"254","2008-01-04",32.759998
"255","2008-01-07",33.049999
"256","2008-01-08",32.540001
"257","2008-01-09",33.439999
"258","2008-01-10",33.810001
"259","2008-01-11",32.75
"260","2008-01-14",32.639999
"261","2008-01-15",31.49
"262","2008-01-16",33.389999
"263","2008-01-17",32.799999
"264","2008-01-18",31.780001
"265","2008-01-22",31.74
"266","2008-01-23",33.599998
"267","2008-01-24",33.849998
"268","2008-01-25",33.310001
"269","2008-01-28",33.759998
"270","2008-01-29",33.439999
"271","2008-01-30",33.099998
"272","2008-01-31",34.27
"273","2008-02-01",34.740002
"274","2008-02-04",35.389999
"275","2008-02-05",34.419998
"276","2008-02-06",34.810001
"277","2008-02-07",35.23
"278","2008-02-08",34.700001
"279","2008-02-11",34.790001
"280","2008-02-12",35.27
"281","2008-02-13",36.360001
"282","2008-02-14",36.59
"283","2008-02-15",36.360001
"284","2008-02-19",36.869999
"285","2008-02-20",36.959999
"286","2008-02-21",36.540001
"287","2008-02-22",35.630001
"288","2008-02-25",37.290001
"289","2008-02-26",36.919998
"290","2008-02-27",36.869999
"291","2008-02-28",35.619999
"292","2008-02-29",34.869999
"293","2008-03-03",34.790001
"294","2008-03-04",34.049999
"295","2008-03-05",34.34
"296","2008-03-06",34.380001
"297","2008-03-07",33.790001
"298","2008-03-10",33.119999
"299","2008-03-11",35.23
"300","2008-03-12",34.66
"301","2008-03-13",34.5
"302","2008-03-14",33.060001
"303","2008-03-17",31.65
"304","2008-03-18",33.639999
"305","2008-03-19",33.59
"306","2008-03-20",34.360001
"307","2008-03-24",35.669998
"308","2008-03-25",35.349998
"309","2008-03-26",35.5
"310","2008-03-27",30.690001
"311","2008-03-28",30.25
"312","2008-03-31",30.27
"313","2008-04-01",30.49
"314","2008-04-02",30.74
"315","2008-04-03",29.549999
"316","2008-04-04",29.959999
"317","2008-04-07",29.889999
"318","2008-04-08",29.120001
"319","2008-04-09",29.01
"320","2008-04-10",28.870001
"321","2008-04-11",28.110001
"322","2008-04-14",28.34
"323","2008-04-15",28.43
"324","2008-04-16",29
"325","2008-04-17",28.459999
"326","2008-04-18",29.209999
"327","2008-04-21",29.219999
"328","2008-04-22",28.440001
"329","2008-04-23",28.290001
"330","2008-04-24",28.790001
"331","2008-04-25",28.530001
"332","2008-04-28",28.92
"333","2008-04-29",28.77
"334","2008-04-30",28.15
"335","2008-05-01",29.32
"336","2008-05-02",29.120001
"337","2008-05-05",28.879999
"338","2008-05-06",28.93
"339","2008-05-07",28.26
"340","2008-05-08",28.620001
"341","2008-05-09",28.99
"342","2008-05-12",29.559999
"343","2008-05-13",30.08
"344","2008-05-14",29.91
"345","2008-05-15",30.08
"346","2008-05-16",29.76
"347","2008-05-19",29.85
"348","2008-05-20",29.799999
"349","2008-05-21",29.440001
"350","2008-05-22",29.870001
"351","2008-05-23",29.290001
"352","2008-05-27",29.809999
"353","2008-05-28",29.620001
"354","2008-05-29",30.879999
"355","2008-05-30",31.1
"356","2008-06-02",30.370001
"357","2008-06-03",30.18
"358","2008-06-04",31.02
"359","2008-06-05",31.35
"360","2008-06-06",30.52
"361","2008-06-09",29.85
"362","2008-06-10",29.92
"363","2008-06-11",28.959999
"364","2008-06-12",29.040001
"365","2008-06-13",29.389999
"366","2008-06-16",29.299999
"367","2008-06-17",29.030001
"368","2008-06-18",28.43
"369","2008-06-19",28.59
"370","2008-06-20",28.34
"371","2008-06-23",28.959999
"372","2008-06-24",28.4
"373","2008-06-25",29.83
"374","2008-06-26",29.09
"375","2008-06-27",28.82
"376","2008-06-30",28.66
"377","2008-07-01",28.83
"378","2008-07-02",28.030001
"379","2008-07-03",28.030001
"380","2008-07-07",27.52
"381","2008-07-08",27.34
"382","2008-07-09",26.530001
"383","2008-07-10",27.09
"384","2008-07-11",26.85
"385","2008-07-14",26.549999
"386","2008-07-15",26
"387","2008-07-16",26.559999
"388","2008-07-17",27.17
"389","2008-07-18",26.77
"390","2008-07-21",27.15
"391","2008-07-22",27.889999
"392","2008-07-23",28.030001
"393","2008-07-24",26
"394","2008-07-25",25.33
"395","2008-07-28",25.030001
"396","2008-07-29",25.73
"397","2008-07-30",25.799999
"398","2008-07-31",25.790001
"399","2008-08-01",26.040001
"400","2008-08-04",25.92
"401","2008-08-05",26.719999
"402","2008-08-06",27.200001
"403","2008-08-07",26.58
"404","2008-08-08",27.719999
"405","2008-08-11",27.540001
"406","2008-08-12",27
"407","2008-08-13",26.629999
"408","2008-08-14",27.030001
"409","2008-08-15",27.780001
"410","2008-08-18",26.879999
"411","2008-08-19",26.65
"412","2008-08-20",26.219999
"413","2008-08-21",25.700001
"414","2008-08-22",25.82
"415","2008-08-25",25.469999
"416","2008-08-26",25.379999
"417","2008-08-27",25.790001
"418","2008-08-28",26.52
"419","2008-08-29",26.1
"420","2008-09-02",27.02
"421","2008-09-03",27.17
"422","2008-09-04",26.299999
"423","2008-09-05",25.870001
"424","2008-09-08",27.290001
"425","2008-09-09",26.76
"426","2008-09-10",26.370001
"427","2008-09-11",26.530001
"428","2008-09-12",26.459999
"429","2008-09-15",26.440001
"430","2008-09-16",26.629999
"431","2008-09-17",25.91
"432","2008-09-18",28.4
"433","2008-09-19",30
"434","2008-09-22",28.469999
"435","2008-09-23",28.49
"436","2008-09-24",27.42
"437","2008-09-25",26
"438","2008-09-26",25.84
"439","2008-09-29",25.43
"440","2008-09-30",25.68
"441","2008-10-01",25.66
"442","2008-10-02",24.790001
"443","2008-10-03",23.84
"444","2008-10-06",24.129999
"445","2008-10-07",23.299999
"446","2008-10-08",23.27
"447","2008-10-09",22.25
"448","2008-10-10",23.110001
"449","2008-10-13",24.58
"450","2008-10-14",24.059999
"451","2008-10-15",21.379999
"452","2008-10-16",22.190001
"453","2008-10-17",21
"454","2008-10-20",21.17
"455","2008-10-21",20.59
"456","2008-10-22",19.209999
"457","2008-10-23",19.23
"458","2008-10-24",18.98
"459","2008-10-27",17.6
"460","2008-10-28",17.07
"461","2008-10-29",17.41
"462","2008-10-30",17.65
"463","2008-10-31",18.57
"464","2008-11-03",19.110001
"465","2008-11-04",19.030001
"466","2008-11-05",18.549999
"467","2008-11-06",18.190001
"468","2008-11-07",18.07
"469","2008-11-10",17.48
"470","2008-11-11",16.6
"471","2008-11-12",15.4
"472","2008-11-13",16.389999
"473","2008-11-14",15.28
"474","2008-11-17",15.14
"475","2008-11-18",14.84
"476","2008-11-19",13.27
"477","2008-11-20",11.96
"478","2008-11-21",13.27
"479","2008-11-24",14.77
"480","2008-11-25",14.81
"481","2008-11-26",15.46
"482","2008-11-28",15.27
"483","2008-12-01",13.58
"484","2008-12-02",14.67
"485","2008-12-03",15.32
"486","2008-12-04",14.45
"487","2008-12-05",15.81
"488","2008-12-08",17.17
"489","2008-12-09",17.02
"490","2008-12-10",17.360001
"491","2008-12-11",16.5
"492","2008-12-12",16.57
"493","2008-12-15",16.290001
"494","2008-12-16",16.790001
"495","2008-12-17",16.530001
"496","2008-12-18",14.32
"497","2008-12-19",14.27
"498","2008-12-22",14.13
"499","2008-12-23",13.01
"500","2008-12-24",12.89
"501","2008-12-26",13.06
"502","2008-12-29",12.67
"503","2008-12-30",12.76
"504","2008-12-31",13.58
"505","2009-01-02",14.44
"506","2009-01-05",14
"507","2009-01-06",14.2
"508","2009-01-07",14
"509","2009-01-08",13.77
"510","2009-01-09",13.36
"511","2009-01-12",12.82
"512","2009-01-13",12.67
"513","2009-01-14",12.13
"514","2009-01-15",12.36
"515","2009-01-16",12.24
"516","2009-01-20",11.71
"517","2009-01-21",11.96
"518","2009-01-22",11.66
"519","2009-01-23",11.23
"520","2009-01-26",11.17
"521","2009-01-27",11.69
"522","2009-01-28",11.99
"523","2009-01-29",11.46
"524","2009-01-30",10.9
"525","2009-02-02",11.02
"526","2009-02-03",10.65
"527","2009-02-04",10.6
"528","2009-02-05",10.89
"529","2009-02-06",11.44
"530","2009-02-09",11.42
"531","2009-02-10",10.84
"532","2009-02-11",11.11
"533","2009-02-12",11.26
"534","2009-02-13",11.07
"535","2009-02-17",10.68
"536","2009-02-18",10.95
"537","2009-02-19",11.3
"538","2009-02-20",11.2
"539","2009-02-23",10.86
"540","2009-02-24",11.34
"541","2009-02-25",11.06
"542","2009-02-26",10.88
"543","2009-02-27",11.01
"544","2009-03-02",10.29
"545","2009-03-03",9.94
"546","2009-03-04",10.27
"547","2009-03-05",9.39
"548","2009-03-06",9.5
"549","2009-03-09",9.94
"550","2009-03-10",10.55
"551","2009-03-11",10.53
"552","2009-03-12",10.99
"553","2009-03-13",11.07
"554","2009-03-16",11.11
"555","2009-03-17",11.57
"556","2009-03-18",12.01
"557","2009-03-19",12.15
"558","2009-03-20",12.05
"559","2009-03-23",13.26
"560","2009-03-24",13.11
"561","2009-03-25",13.09
"562","2009-03-26",15.85
"563","2009-03-27",15.64
"564","2009-03-30",14.9
"565","2009-03-31",15.07
"566","2009-04-01",15.5
"567","2009-04-02",16.83
"568","2009-04-03",17.450001
"569","2009-04-06",17.23
"570","2009-04-07",16.5
"571","2009-04-08",16.65
"572","2009-04-09",17.959999
"573","2009-04-13",18.139999
"574","2009-04-14",17.74
"575","2009-04-15",18.1
"576","2009-04-16",18.459999
"577","2009-04-17",19.08
"578","2009-04-20",17.68
"579","2009-04-21",18.57
"580","2009-04-22",19.110001
"581","2009-04-23",19.040001
"582","2009-04-24",20.09
"583","2009-04-27",19.43
"584","2009-04-28",19.370001
"585","2009-04-29",19.940001
"586","2009-04-30",19.73
"587","2009-05-01",19.620001
"588","2009-05-04",20
"589","2009-05-05",20.07
"590","2009-05-06",20.299999
"591","2009-05-07",19.629999
"592","2009-05-08",20.190001
"593","2009-05-11",19.469999
"594","2009-05-12",19.32
"595","2009-05-13",18.73
"596","2009-05-14",18.91
"597","2009-05-15",19.07
"598","2009-05-18",19.83
"599","2009-05-19",20.34
"600","2009-05-20",20.16
"601","2009-05-21",19.870001
"602","2009-05-22",19.25
"603","2009-05-26",19.549999
"604","2009-05-27",19.049999
"605","2009-05-28",19.49
"606","2009-05-29",19.6
"607","2009-06-01",21.02
"608","2009-06-02",21.82
"609","2009-06-03",21.639999
"610","2009-06-04",21.02
"611","2009-06-05",21
"612","2009-06-08",20.98
"613","2009-06-09",21.299999
"614","2009-06-10",21.120001
"615","2009-06-11",21.049999
"616","2009-06-12",21.08
"617","2009-06-15",21.34
"618","2009-06-16",21.16
"619","2009-06-17",21.139999
"620","2009-06-18",21.33
"621","2009-06-19",21.110001
"622","2009-06-22",19.93
"623","2009-06-23",19.719999
"624","2009-06-24",19.75
"625","2009-06-25",20.58
"626","2009-06-26",20.09
"627","2009-06-29",20.07
"628","2009-06-30",19.790001
"629","2009-07-01",20.08
"630","2009-07-02",19.200001
"631","2009-07-06",18.92
"632","2009-07-07",18.91
"633","2009-07-08",18.700001
"634","2009-07-09",18.57
"635","2009-07-10",18.530001
"636","2009-07-13",18.85
"637","2009-07-14",18.9
"638","2009-07-15",19.68
"639","2009-07-16",20.110001
"640","2009-07-17",19.200001
"641","2009-07-20",19.190001
"642","2009-07-21",19.219999
"643","2009-07-22",19.059999
"644","2009-07-23",21.690001
"645","2009-07-24",21.879999
"646","2009-07-27",22.23
"647","2009-07-28",22.43
"648","2009-07-29",22.120001
"649","2009-07-30",22.57
"650","2009-07-31",22.549999
"651","2009-08-03",23.360001
"652","2009-08-04",23.6
"653","2009-08-05",23.09
"654","2009-08-06",23.77
"655","2009-08-07",24.25
"656","2009-08-10",24.049999
"657","2009-08-11",24.110001
"658","2009-08-12",24.459999
"659","2009-08-13",24.1
"660","2009-08-14",23.67
"661","2009-08-17",22.99
"662","2009-08-18",23.209999
"663","2009-08-19",23.77
"664","2009-08-20",24.02
"665","2009-08-21",24.379999
"666","2009-08-24",24.42
"667","2009-08-25",25.450001
"668","2009-08-26",25.41
"669","2009-08-27",25.459999
"670","2009-08-28",24.73
"671","2009-08-31",24.360001
"672","2009-09-01",23.92
"673","2009-09-02",23.83
"674","2009-09-03",23.66
"675","2009-09-04",23.6
"676","2009-09-08",23.450001
"677","2009-09-09",23.879999
"678","2009-09-10",24.190001
"679","2009-09-11",23.51
"680","2009-09-14",23.799999
"681","2009-09-15",23.959999
"682","2009-09-16",25.57
"683","2009-09-17",25.379999
"684","2009-09-18",25.389999
"685","2009-09-21",24.58
"686","2009-09-22",24.440001
"687","2009-09-23",24.52
"688","2009-09-24",23.959999
"689","2009-09-25",23.030001
"690","2009-09-28",24.549999
"691","2009-09-29",25.48
"692","2009-09-30",24.34
"693","2009-10-01",24.07
"694","2009-10-02",23.49
"695","2009-10-05",23.459999
"696","2009-10-06",24.639999
"697","2009-10-07",24.58
"698","2009-10-08",25.370001
"699","2009-10-09",24.610001
"700","2009-10-12",24.41
"701","2009-10-13",24.65
"702","2009-10-14",24.610001
"703","2009-10-15",24.59
"704","2009-10-16",24.629999
"705","2009-10-19",25.5
"706","2009-10-20",24.98
"707","2009-10-21",25.209999
"708","2009-10-22",25.799999
"709","2009-10-23",25.68
"710","2009-10-26",26.200001
"711","2009-10-27",25.559999
"712","2009-10-28",25.290001
"713","2009-10-29",26.01
"714","2009-10-30",24.870001
"715","2009-11-02",24.889999
"716","2009-11-03",25.23
"717","2009-11-04",24.559999
"718","2009-11-05",25.209999
"719","2009-11-06",25.299999
"720","2009-11-09",26.1
"721","2009-11-10",25.879999
"722","2009-11-11",26.01
"723","2009-11-12",25.6
"724","2009-11-13",25.73
"725","2009-11-16",26.639999
"726","2009-11-17",26.690001
"727","2009-11-18",26.879999
"728","2009-11-19",26.57
"729","2009-11-20",26.4
"730","2009-11-23",26.49
"731","2009-11-24",26.24
"732","2009-11-25",26.1
"733","2009-11-27",25.52
"734","2009-11-30",25.209999
"735","2009-12-01",25
"736","2009-12-02",25.27
"737","2009-12-03",24.809999
"738","2009-12-04",25.74
"739","2009-12-07",26.23
"740","2009-12-08",26.559999
"741","2009-12-09",26.92
"742","2009-12-10",27.59
"743","2009-12-11",27.709999
"744","2009-12-14",28.379999
"745","2009-12-15",28.209999
"746","2009-12-16",28.469999
"747","2009-12-17",27.950001
"748","2009-12-18",28.26
"749","2009-12-21",28.9
"750","2009-12-22",28.98
"751","2009-12-23",29.700001
"752","2009-12-24",29.709999
"753","2009-12-28",30.219999
"754","2009-12-29",30.1
"755","2009-12-30",30.629999
"756","2009-12-31",29.83
"757","2010-01-04",31.25
"758","2010-01-05",30.4
"759","2010-01-06",30.17
"760","2010-01-07",30.610001
"761","2010-01-08",31.049999
"762","2010-01-11",30.25
"763","2010-01-12",29.98
"764","2010-01-13",30.59
"765","2010-01-14",31
"766","2010-01-15",30.700001
"767","2010-01-19",31.379999
"768","2010-01-20",30.85
"769","2010-01-21",30.969999
"770","2010-01-22",30.01
"771","2010-01-25",30.209999
"772","2010-01-26",30.34
"773","2010-01-27",30.26
"774","2010-01-28",30.030001
"775","2010-01-29",29.9
"776","2010-02-01",29.799999
"777","2010-02-02",29.690001
"778","2010-02-03",29.6
"779","2010-02-04",28.99
"780","2010-02-05",28.629999
"781","2010-02-08",28.25
"782","2010-02-09",28.610001
"783","2010-02-10",28.610001
"784","2010-02-11",29.120001
"785","2010-02-12",28.93
"786","2010-02-16",29.32
"787","2010-02-17",29.530001
"788","2010-02-18",30.27
"789","2010-02-19",30.65
"790","2010-02-22",30.209999
"791","2010-02-23",29.690001
"792","2010-02-24",29.870001
"793","2010-02-25",29.74
"794","2010-02-26",29.4
"795","2010-03-01",30.040001
"796","2010-03-02",29.9
"797","2010-03-03",30.280001
"798","2010-03-04",30.309999
"799","2010-03-05",31.219999
"800","2010-03-08",29.200001
"801","2010-03-09",29.43
"802","2010-03-10",29.5
"803","2010-03-11",29.58
"804","2010-03-12",29
"805","2010-03-15",29.84
"806","2010-03-16",29.790001
"807","2010-03-17",29.99
"808","2010-03-18",29.610001
"809","2010-03-19",29.299999
"810","2010-03-22",29.139999
"811","2010-03-23",29.879999
"812","2010-03-24",29.43
"813","2010-03-25",29.66
"814","2010-03-26",28.85
"815","2010-03-29",28.67
"816","2010-03-30",28.540001
"817","2010-03-31",28
"818","2010-04-01",26.780001
"819","2010-04-05",26.450001
"820","2010-04-06",27.049999
"821","2010-04-07",27.01
"822","2010-04-08",27.4
"823","2010-04-09",27.65
"824","2010-04-12",27.43
"825","2010-04-13",27.59
"826","2010-04-14",27.870001
"827","2010-04-15",28.030001
"828","2010-04-16",27.32
"829","2010-04-19",27.68
"830","2010-04-20",28.360001
"831","2010-04-21",28.280001
"832","2010-04-22",28.83
"833","2010-04-23",28.6
"834","2010-04-26",28.32
"835","2010-04-27",28.07
"836","2010-04-28",27.690001
"837","2010-04-29",28.110001
"838","2010-04-30",27.01
"839","2010-05-03",27.4
"840","2010-05-04",26.76
"841","2010-05-05",26.639999
"842","2010-05-06",26.02
"843","2010-05-07",25.309999
"844","2010-05-10",26.459999
"845","2010-05-11",26.559999
"846","2010-05-12",26.67
"847","2010-05-13",26.780001
"848","2010-05-14",26.77
"849","2010-05-17",27.17
"850","2010-05-18",26.639999
"851","2010-05-19",26.559999
"852","2010-05-20",25.469999
"853","2010-05-21",25.92
"854","2010-05-24",25.469999
"855","2010-05-25",25.17
"856","2010-05-26",25.42
"857","2010-05-27",26.09
"858","2010-05-28",26.15
"859","2010-06-01",25.219999
"860","2010-06-02",25.280001
"861","2010-06-03",25.41
"862","2010-06-04",24.6
"863","2010-06-07",23.98
"864","2010-06-08",25.17
"865","2010-06-09",24.629999
"866","2010-06-10",25.34
"867","2010-06-11",25.75
"868","2010-06-14",25.440001
"869","2010-06-15",26.639999
"870","2010-06-16",26.5
"871","2010-06-17",26.48
"872","2010-06-18",26.43
"873","2010-06-21",26.219999
"874","2010-06-22",25.889999
"875","2010-06-23",25.940001
"876","2010-06-24",25.629999
"877","2010-06-25",26.32
"878","2010-06-28",26.280001
"879","2010-06-29",25.08
"880","2010-06-30",24.120001
"881","2010-07-01",23.82
"882","2010-07-02",23.82
"883","2010-07-06",23.389999
"884","2010-07-07",24.09
"885","2010-07-08",24.540001
"886","2010-07-09",24.799999
"887","2010-07-12",24.200001
"888","2010-07-13",25.120001
"889","2010-07-14",25.16
"890","2010-07-15",25.16
"891","2010-07-16",24.02
"892","2010-07-19",24.51
"893","2010-07-20",24.85
"894","2010-07-21",24.360001
"895","2010-07-22",25.98
"896","2010-07-23",25.620001
"897","2010-07-26",25.860001
"898","2010-07-27",25.309999
"899","2010-07-28",25.24
"900","2010-07-29",25.360001
"901","2010-07-30",25.33
"902","2010-08-02",26.049999
"903","2010-08-03",25.73
"904","2010-08-04",26.120001
"905","2010-08-05",25.879999
"906","2010-08-06",25.23
"907","2010-08-09",25.99
"908","2010-08-10",25.4
"909","2010-08-11",24.75
"910","2010-08-12",24.43
"911","2010-08-13",23.9
"912","2010-08-16",23.709999
"913","2010-08-17",23.67
"914","2010-08-18",23.790001
"915","2010-08-19",23.27
"916","2010-08-20",23.139999
"917","2010-08-23",22.65
"918","2010-08-24",22.84
"919","2010-08-25",23.040001
"920","2010-08-26",22.809999
"921","2010-08-27",23.129999
"922","2010-08-30",22.530001
"923","2010-08-31",23.43
"924","2010-09-01",24.129999
"925","2010-09-02",25.219999
"926","2010-09-03",25.639999
"927","2010-09-07",24.91
"928","2010-09-08",25.120001
"929","2010-09-09",25.15
"930","2010-09-10",25.65
"931","2010-09-13",26.290001
"932","2010-09-14",26.48
"933","2010-09-15",26.17
"934","2010-09-16",25.690001
"935","2010-09-17",25.940001
"936","2010-09-20",26.540001
"937","2010-09-21",25.98
"938","2010-09-22",25.51
"939","2010-09-23",26.719999
"940","2010-09-24",27.139999
"941","2010-09-27",27.27
"942","2010-09-28",27.629999
"943","2010-09-29",27.9
"944","2010-09-30",27.82
"945","2010-10-01",28.08
"946","2010-10-04",27.799999
"947","2010-10-05",28.1
"948","2010-10-06",28.309999
"949","2010-10-07",28.33
"950","2010-10-08",28.93
"951","2010-10-11",28.879999
"952","2010-10-12",29.41
"953","2010-10-13",29.58
"954","2010-10-14",29.639999
"955","2010-10-15",29.389999
"956","2010-10-18",29.629999
"957","2010-10-19",29.42
"958","2010-10-20",29.67
"959","2010-10-21",29.48
"960","2010-10-22",29.4
"961","2010-10-25",29.35
"962","2010-10-26",28.950001
"963","2010-10-27",28.940001
"964","2010-10-28",29.43
"965","2010-10-29",29.440001
"966","2010-11-01",29.57
