"","date","TPRE"
"244","2014-08-04",15.03
"245","2014-08-05",14.96
"246","2014-08-06",15.05
"247","2014-08-07",14.71
"248","2014-08-08",15.27
"249","2014-08-11",15.16
"250","2014-08-12",15.09
"251","2014-08-13",15.05
"252","2014-08-14",15.18
"253","2014-08-15",15.19
"254","2014-08-18",15.25
"255","2014-08-19",15.19
"256","2014-08-20",15.14
"257","2014-08-21",15.16
"258","2014-08-22",14.99
"259","2014-08-25",15.13
"260","2014-08-26",15.09
"261","2014-08-27",15.32
"262","2014-08-28",15.24
"263","2014-08-29",15.32
"264","2014-09-02",15.46
"265","2014-09-03",15.56
"266","2014-09-04",15.35
"267","2014-09-05",15.28
"268","2014-09-08",15.75
"269","2014-09-09",15.36
"270","2014-09-10",15.63
"271","2014-09-11",15.63
"272","2014-09-12",15.54
"273","2014-09-15",15.45
"274","2014-09-16",15.51
"275","2014-09-17",15.46
"276","2014-09-18",15.59
"277","2014-09-19",15.42
"278","2014-09-22",15.37
"279","2014-09-23",14.94
"280","2014-09-24",15.05
"281","2014-09-25",14.78
"282","2014-09-26",14.91
"283","2014-09-29",14.68
"284","2014-09-30",14.55
"285","2014-10-01",14.29
"286","2014-10-02",14.35
"287","2014-10-03",14.54
"288","2014-10-06",14.29
"289","2014-10-07",14.1
"290","2014-10-08",14.32
"291","2014-10-09",13.88
"292","2014-10-10",13.94
"293","2014-10-13",13.89
"294","2014-10-14",13.98
"295","2014-10-15",13.86
"296","2014-10-16",13.77
"297","2014-10-17",13.87
"298","2014-10-20",13.86
"299","2014-10-21",14.23
"300","2014-10-22",14.43
"301","2014-10-23",14.53
"302","2014-10-24",14.69
"303","2014-10-27",14.7
"304","2014-10-28",15
"305","2014-10-29",15
"306","2014-10-30",15.16
"307","2014-10-31",15.3
"308","2014-11-03",15.35
"309","2014-11-04",15.05
"310","2014-11-05",15.06
"311","2014-11-06",15.07
"312","2014-11-07",15.05
"313","2014-11-10",15.04
"314","2014-11-11",14.9
"315","2014-11-12",14.91
"316","2014-11-13",14.82
"317","2014-11-14",14.7
"318","2014-11-17",14.71
"319","2014-11-18",14.73
"320","2014-11-19",14.59
"321","2014-11-20",14.69
"322","2014-11-21",14.72
"323","2014-11-24",14.84
"324","2014-11-25",14.89
"325","2014-11-26",14.9
"326","2014-11-28",14.81
"327","2014-12-01",14.68
"328","2014-12-02",14.71
"329","2014-12-03",14.91
"330","2014-12-04",14.81
"331","2014-12-05",14.94
"332","2014-12-08",14.95
"333","2014-12-09",14.85
"334","2014-12-10",14.53
"335","2014-12-11",14.81
"336","2014-12-12",14.61
"337","2014-12-15",14.6
"338","2014-12-16",14.65
"339","2014-12-17",14.75
"340","2014-12-18",14.73
"341","2014-12-19",14.72
"342","2014-12-22",14.66
"343","2014-12-23",14.71
"344","2014-12-24",14.72
"345","2014-12-26",14.65
"346","2014-12-29",14.65
"347","2014-12-30",14.58
"348","2014-12-31",14.49
"349","2015-01-02",14.27
"350","2015-01-05",14.25
"351","2015-01-06",13.88
"352","2015-01-07",13.93
"353","2015-01-08",14.01
"354","2015-01-09",13.79
"355","2015-01-12",13.42
"356","2015-01-13",13.47
"357","2015-01-14",13.36
"358","2015-01-15",13.3
"359","2015-01-16",13.54
"360","2015-01-20",13.28
"361","2015-01-21",13.4
"362","2015-01-22",13.57
"363","2015-01-23",13.42
"364","2015-01-26",13.66
"365","2015-01-27",13.45
"366","2015-01-28",13.21
"367","2015-01-29",13.33
"368","2015-01-30",13.23
"369","2015-02-02",13.47
"370","2015-02-03",13.54
"371","2015-02-04",13.64
"372","2015-02-05",13.76
"373","2015-02-06",13.84
"374","2015-02-09",13.77
"375","2015-02-10",13.9
"376","2015-02-11",13.81
"377","2015-02-12",13.88
"378","2015-02-13",13.91
"379","2015-02-17",13.76
"380","2015-02-18",13.87
"381","2015-02-19",13.93
"382","2015-02-20",13.96
"383","2015-02-23",13.87
"384","2015-02-24",13.93
"385","2015-02-25",13.92
"386","2015-02-26",14
"387","2015-02-27",14.04
"388","2015-03-02",14.07
"389","2015-03-03",14.01
"390","2015-03-04",14.07
"391","2015-03-05",14.08
"392","2015-03-06",14.03
"393","2015-03-09",14.07
"394","2015-03-10",13.95
"395","2015-03-11",14.05
"396","2015-03-12",14.29
"397","2015-03-13",14.14
"398","2015-03-16",14.18
"399","2015-03-17",14.21
"400","2015-03-18",14.32
"401","2015-03-19",14.07
"402","2015-03-20",14.25
"403","2015-03-23",14.5
"404","2015-03-24",14.43
"405","2015-03-25",14.3
"406","2015-03-26",14.1
"407","2015-03-27",14.01
"408","2015-03-30",14.21
"409","2015-03-31",14.15
"410","2015-04-01",14.29
"411","2015-04-02",14.09
"412","2015-04-06",14.24
"413","2015-04-07",14.09
"414","2015-04-08",14.13
"415","2015-04-09",14.13
"416","2015-04-10",14.17
"417","2015-04-13",14.18
"418","2015-04-14",14.19
"419","2015-04-15",14.4
"420","2015-04-16",14.38
"421","2015-04-17",14.09
"422","2015-04-20",14.17
"423","2015-04-21",14.01
"424","2015-04-22",14.05
"425","2015-04-23",14.16
"426","2015-04-24",13.98
"427","2015-04-27",13.95
"428","2015-04-28",13.93
"429","2015-04-29",13.75
"430","2015-04-30",13.48
"431","2015-05-01",13.7
"432","2015-05-04",13.76
"433","2015-05-05",13.76
"434","2015-05-06",13.85
"435","2015-05-07",13.96
"436","2015-05-08",14.34
"437","2015-05-11",14.56
"438","2015-05-12",14.37
"439","2015-05-13",14.48
"440","2015-05-14",14.67
"441","2015-05-15",14.5
"442","2015-05-18",14.61
"443","2015-05-19",14.48
"444","2015-05-20",14.51
"445","2015-05-21",14.49
"446","2015-05-22",14.4
"447","2015-05-26",14.37
"448","2015-05-27",14.5
"449","2015-05-28",14.43
"450","2015-05-29",14.41
"451","2015-06-01",14.47
"452","2015-06-02",14.56
"453","2015-06-03",14.75
"454","2015-06-04",14.5
"455","2015-06-05",14.52
"456","2015-06-08",14.38
"457","2015-06-09",14.36
"458","2015-06-10",14.56
"459","2015-06-11",14.69
"460","2015-06-12",14.54
"461","2015-06-15",14.86
"462","2015-06-16",15.25
"463","2015-06-17",15.17
"464","2015-06-18",15.3
"465","2015-06-19",15.18
"466","2015-06-22",15.23
"467","2015-06-23",15.28
"468","2015-06-24",15.27
"469","2015-06-25",15.3
"470","2015-06-26",15.33
"471","2015-06-29",14.78
"472","2015-06-30",14.75
"473","2015-07-01",15.06
"474","2015-07-02",14.91
"475","2015-07-06",14.99
"476","2015-07-07",14.93
"477","2015-07-08",14.72
"478","2015-07-09",14.58
"479","2015-07-10",14.68
"480","2015-07-13",14.85
"481","2015-07-14",14.97
"482","2015-07-15",15
"483","2015-07-16",14.97
"484","2015-07-17",14.88
"485","2015-07-20",14.83
"486","2015-07-21",14.93
"487","2015-07-22",14.84
"488","2015-07-23",14.68
"489","2015-07-24",14.5
"490","2015-07-27",14.56
"491","2015-07-28",14.53
"492","2015-07-29",14.81
"493","2015-07-30",14.85
"494","2015-07-31",14.86
"495","2015-08-03",14.77
"496","2015-08-04",14.68
"497","2015-08-05",14.65
"498","2015-08-06",14.33
"499","2015-08-07",14.18
"500","2015-08-10",14.21
"501","2015-08-11",14.13
"502","2015-08-12",13.92
"503","2015-08-13",13.9
"504","2015-08-14",14.26
"505","2015-08-17",14.37
"506","2015-08-18",14.32
"507","2015-08-19",14.19
"508","2015-08-20",14.07
"509","2015-08-21",14
"510","2015-08-24",13.53
"511","2015-08-25",13.57
"512","2015-08-26",13.63
"513","2015-08-27",13.89
"514","2015-08-28",13.99
"515","2015-08-31",13.99
"516","2015-09-01",13.54
"517","2015-09-02",13.53
"518","2015-09-03",13.48
"519","2015-09-04",13.29
"520","2015-09-08",14.13
"521","2015-09-09",13.97
"522","2015-09-10",14.07
"523","2015-09-11",14.09
"524","2015-09-14",14.01
"525","2015-09-15",14.05
"526","2015-09-16",14.09
"527","2015-09-17",14.1
"528","2015-09-18",13.9
"529","2015-09-21",13.99
"530","2015-09-22",13.79
"531","2015-09-23",13.7
"532","2015-09-24",13.55
"533","2015-09-25",13.61
"534","2015-09-28",13.49
"535","2015-09-29",13.45
"536","2015-09-30",13.45
"537","2015-10-01",13.11
"538","2015-10-02",13.19
"539","2015-10-05",13.45
"540","2015-10-06",13.19
"541","2015-10-07",13.28
"542","2015-10-08",13.25
"543","2015-10-09",13.44
"544","2015-10-12",13.34
"545","2015-10-13",13.29
"546","2015-10-14",13.11
"547","2015-10-15",13.44
"548","2015-10-16",13.58
"549","2015-10-19",13.46
"550","2015-10-20",13.49
"551","2015-10-21",13.4
"552","2015-10-22",13.64
"553","2015-10-23",14
"554","2015-10-26",13.88
"555","2015-10-27",13.52
"556","2015-10-28",13.87
"557","2015-10-29",13.86
"558","2015-10-30",13.67
"559","2015-11-02",13.93
"560","2015-11-03",13.98
"561","2015-11-04",13.9
"562","2015-11-05",14.04
"563","2015-11-06",14.22
"564","2015-11-09",14.12
"565","2015-11-10",14.2
"566","2015-11-11",14.14
"567","2015-11-12",13.83
"568","2015-11-13",13.76
"569","2015-11-16",13.75
"570","2015-11-17",13.56
"571","2015-11-18",13.56
"572","2015-11-19",13.62
"573","2015-11-20",13.8
"574","2015-11-23",13.93
"575","2015-11-24",14.08
"576","2015-11-25",14.08
"577","2015-11-27",14.27
"578","2015-11-30",14.21
"579","2015-12-01",14.24
"580","2015-12-02",14.17
"581","2015-12-03",13.91
"582","2015-12-04",13.98
"583","2015-12-07",13.82
"584","2015-12-08",13.69
"585","2015-12-09",13.63
"586","2015-12-10",13.43
"587","2015-12-11",13.36
"588","2015-12-14",13.45
"589","2015-12-15",13.55
"590","2015-12-16",13.61
"591","2015-12-17",13.5
"592","2015-12-18",13.34
"593","2015-12-21",13.32
"594","2015-12-22",13.53
"595","2015-12-23",13.61
"596","2015-12-24",13.72
"597","2015-12-28",13.67
"598","2015-12-29",13.73
"599","2015-12-30",13.62
"600","2015-12-31",13.41
"601","2016-01-04",12.95
"602","2016-01-05",12.78
"603","2016-01-06",12.49
"604","2016-01-07",12
"605","2016-01-08",11.72
"606","2016-01-11",12.12
"607","2016-01-12",12.01
"608","2016-01-13",11.6
"609","2016-01-14",11.53
"610","2016-01-15",11.37
"611","2016-01-19",11.21
"612","2016-01-20",11.46
"613","2016-01-21",11.41
"614","2016-01-22",11.69
"615","2016-01-25",11.28
"616","2016-01-26",11.43
"617","2016-01-27",11.21
"618","2016-01-28",11.21
"619","2016-01-29",11.65
"620","2016-02-01",11.37
"621","2016-02-02",11.07
"622","2016-02-03",11.14
"623","2016-02-04",11.11
"624","2016-02-05",11.13
"625","2016-02-08",11.15
"626","2016-02-09",10.8
"627","2016-02-10",10.62
"628","2016-02-11",10.48
"629","2016-02-12",10.99
"630","2016-02-16",11.12
"631","2016-02-17",11.37
"632","2016-02-18",11.28
"633","2016-02-19",11.42
"634","2016-02-22",11.32
"635","2016-02-23",11.19
"636","2016-02-24",11.4
"637","2016-02-25",11.43
"638","2016-02-26",11.23
"639","2016-02-29",11.05
"640","2016-03-01",11.11
"641","2016-03-02",11.36
"642","2016-03-03",11.38
"643","2016-03-04",11.18
"644","2016-03-07",11.25
"645","2016-03-08",10.93
"646","2016-03-09",10.94
"647","2016-03-10",10.81
"648","2016-03-11",11.15
"649","2016-03-14",10.91
"650","2016-03-15",10.81
"651","2016-03-16",10.99
"652","2016-03-17",11.3
"653","2016-03-18",11.5
"654","2016-03-21",11.49
"655","2016-03-22",11.44
"656","2016-03-23",11.27
"657","2016-03-24",10.97
"658","2016-03-28",11.27
"659","2016-03-29",11.36
"660","2016-03-30",11.37
"661","2016-03-31",11.37
"662","2016-04-01",11.66
"663","2016-04-04",11.32
"664","2016-04-05",11.08
"665","2016-04-06",11.08
"666","2016-04-07",10.92
"667","2016-04-08",10.81
"668","2016-04-11",10.88
"669","2016-04-12",10.95
"670","2016-04-13",11.25
"671","2016-04-14",11.21
"672","2016-04-15",11.16
"673","2016-04-18",11.2
"674","2016-04-19",11.27
"675","2016-04-20",11.36
"676","2016-04-21",11.17
"677","2016-04-22",11.23
"678","2016-04-25",11.09
"679","2016-04-26",11.24
"680","2016-04-27",11.35
"681","2016-04-28",11.39
"682","2016-04-29",11.38
"683","2016-05-02",11.56
"684","2016-05-03",11.45
"685","2016-05-04",11.37
"686","2016-05-05",11.17
"687","2016-05-06",11.28
"688","2016-05-09",11.18
"689","2016-05-10",11.5
"690","2016-05-11",11.34
"691","2016-05-12",11.33
"692","2016-05-13",11.41
"693","2016-05-16",11.45
"694","2016-05-17",11.27
"695","2016-05-18",11.43
"696","2016-05-19",11.12
"697","2016-05-20",11.19
"698","2016-05-23",11.18
"699","2016-05-24",11.42
"700","2016-05-25",11.49
"701","2016-05-26",11.5
"702","2016-05-27",11.57
"703","2016-05-31",11.7
"704","2016-06-01",11.88
"705","2016-06-02",11.82
"706","2016-06-03",11.76
"707","2016-06-06",11.76
"708","2016-06-07",11.74
"709","2016-06-08",11.96
"710","2016-06-09",11.91
"711","2016-06-10",11.67
"712","2016-06-13",11.59
"713","2016-06-14",11.37
"714","2016-06-15",11.28
"715","2016-06-16",11.22
"716","2016-06-17",11.08
"717","2016-06-20",11.13
"718","2016-06-21",11.2
"719","2016-06-22",11.28
"720","2016-06-23",11.65
"721","2016-06-24",11.51
"722","2016-06-27",11.07
"723","2016-06-28",11.06
"724","2016-06-29",11.32
"725","2016-06-30",11.72
"726","2016-07-01",11.62
"727","2016-07-05",11.73
"728","2016-07-06",11.48
"729","2016-07-07",11.6
"730","2016-07-08",11.95
"731","2016-07-11",12.04
"732","2016-07-12",12.25
"733","2016-07-13",12.3
"734","2016-07-14",12.47
"735","2016-07-15",12.46
"736","2016-07-18",12.33
"737","2016-07-19",12.28
"738","2016-07-20",12.43
"739","2016-07-21",12.34
"740","2016-07-22",12.46
"741","2016-07-25",12.46
"742","2016-07-26",12.48
"743","2016-07-27",12.62
"744","2016-07-28",12.7
"745","2016-07-29",12.59
"746","2016-08-01",12.6
"747","2016-08-02",12.45
"748","2016-08-03",12.58
"749","2016-08-04",12.62
"750","2016-08-05",12.67
"751","2016-08-08",12.75
"752","2016-08-09",12.8
"753","2016-08-10",12.79
"754","2016-08-11",12.75
"755","2016-08-12",12.68
"756","2016-08-15",12.79
"757","2016-08-16",12.67
"758","2016-08-17",12.61
"759","2016-08-18",12.64
"760","2016-08-19",12.63
"761","2016-08-22",12.67
"762","2016-08-23",12.68
"763","2016-08-24",12.6
"764","2016-08-25",12.83
"765","2016-08-26",12.9
"766","2016-08-29",12.86
"767","2016-08-30",12.97
"768","2016-08-31",13.02
"769","2016-09-01",12.82
"770","2016-09-02",12.76
"771","2016-09-06",12.77
"772","2016-09-07",12.91
"773","2016-09-08",12.81
"774","2016-09-09",12.48
"775","2016-09-12",12.66
"776","2016-09-13",12.41
"777","2016-09-14",12.3
"778","2016-09-15",12.29
"779","2016-09-16",12.17
"780","2016-09-19",12.12
"781","2016-09-20",12.05
"782","2016-09-21",12.13
"783","2016-09-22",12.36
"784","2016-09-23",12.1
"785","2016-09-26",11.85
"786","2016-09-27",11.89
"787","2016-09-28",12.21
"788","2016-09-29",11.96
"789","2016-09-30",12
"790","2016-10-03",11.96
"791","2016-10-04",12.15
"792","2016-10-05",12.14
"793","2016-10-06",12.07
"794","2016-10-07",12.19
"795","2016-10-10",12.46
"796","2016-10-11",12.35
"797","2016-10-12",12.3
"798","2016-10-13",12.22
"799","2016-10-14",12.33
"800","2016-10-17",12.4
"801","2016-10-18",12.35
"802","2016-10-19",12.45
"803","2016-10-20",12.3
"804","2016-10-21",12.2
"805","2016-10-24",12.15
"806","2016-10-25",12.15
"807","2016-10-26",12
"808","2016-10-27",11.9
"809","2016-10-28",11.85
"810","2016-10-31",11.75
"811","2016-11-01",11.6
"812","2016-11-02",11.4
"813","2016-11-03",11.3
"814","2016-11-04",11.85
"815","2016-11-07",12
"816","2016-11-08",11.85
"817","2016-11-09",12.3
"818","2016-11-10",12.55
"819","2016-11-11",12.65
"820","2016-11-14",12.45
"821","2016-11-15",12.3
"822","2016-11-16",12.25
"823","2016-11-17",12.25
"824","2016-11-18",12.35
"825","2016-11-21",12.45
"826","2016-11-22",12.35
"827","2016-11-23",12.15
"828","2016-11-25",12.3
"829","2016-11-28",12.1
"830","2016-11-29",11.9
"831","2016-11-30",11.85
"832","2016-12-01",11.7
"833","2016-12-02",11.45
"834","2016-12-05",11.4
"835","2016-12-06",11.8
"836","2016-12-07",11.75
"837","2016-12-08",11.8
"838","2016-12-09",12.2
"839","2016-12-12",12.05
"840","2016-12-13",12.1
"841","2016-12-14",12
"842","2016-12-15",12.1
"843","2016-12-16",11.95
"844","2016-12-19",11.95
"845","2016-12-20",12.1
"846","2016-12-21",11.95
"847","2016-12-22",12.05
"848","2016-12-23",12.1
"849","2016-12-27",11.95
"850","2016-12-28",11.65
"851","2016-12-29",11.7
"852","2016-12-30",11.55
"853","2017-01-03",11.7
"854","2017-01-04",11.95
"855","2017-01-05",11.8
"856","2017-01-06",11.6
"857","2017-01-09",11.4
"858","2017-01-10",11.55
"859","2017-01-11",11.5
"860","2017-01-12",11.35
"861","2017-01-13",11.4
"862","2017-01-17",11.2
"863","2017-01-18",11.25
"864","2017-01-19",11.1
"865","2017-01-20",11.1
"866","2017-01-23",11.15
"867","2017-01-24",11.3
"868","2017-01-25",11.4
"869","2017-01-26",11.25
"870","2017-01-27",11.25
"871","2017-01-30",11.2
"872","2017-01-31",11.45
"873","2017-02-01",11.6
"874","2017-02-02",11.5
"875","2017-02-03",11.65
"876","2017-02-06",11.45
"877","2017-02-07",11.5
"878","2017-02-08",11.6
"879","2017-02-09",11.85
"880","2017-02-10",11.9
"881","2017-02-13",12.1
"882","2017-02-14",12.2
"883","2017-02-15",12.25
"884","2017-02-16",12.25
"885","2017-02-17",12.15
"886","2017-02-21",12.2
"887","2017-02-22",12.15
"888","2017-02-23",12.15
"889","2017-02-24",12.25
"890","2017-02-27",12.2
"891","2017-02-28",12.4
"892","2017-03-01",12.45
"893","2017-03-02",12.2
"894","2017-03-03",12.2
"895","2017-03-06",12.25
"896","2017-03-07",12.4
"897","2017-03-08",12.1
"898","2017-03-09",12.15
"899","2017-03-10",12.15
"900","2017-03-13",12.15
"901","2017-03-14",12.1
"902","2017-03-15",12.2
"903","2017-03-16",12.55
"904","2017-03-17",12.35
"905","2017-03-20",12.3
"906","2017-03-21",12
"907","2017-03-22",11.75
"908","2017-03-23",11.8
"909","2017-03-24",11.8
"910","2017-03-27",11.75
"911","2017-03-28",12.25
"912","2017-03-29",12
"913","2017-03-30",11.9
"914","2017-03-31",12.1
"915","2017-04-03",12.1
"916","2017-04-04",12.1
"917","2017-04-05",11.85
"918","2017-04-06",11.9
"919","2017-04-07",11.75
"920","2017-04-10",11.7
"921","2017-04-11",11.85
"922","2017-04-12",11.7
"923","2017-04-13",11.5
"924","2017-04-17",11.8
"925","2017-04-18",11.75
"926","2017-04-19",11.7
"927","2017-04-20",11.95
"928","2017-04-21",12
"929","2017-04-24",12.05
"930","2017-04-25",12.25
"931","2017-04-26",12.15
"932","2017-04-27",12.1
"933","2017-04-28",12.1
"934","2017-05-01",12.2
"935","2017-05-02",12.1
"936","2017-05-03",12.15
"937","2017-05-04",12.2
"938","2017-05-05",12
"939","2017-05-08",12.5
"940","2017-05-09",12.4
"941","2017-05-10",12.3
"942","2017-05-11",12.2
"943","2017-05-12",12
"944","2017-05-15",12.1
"945","2017-05-16",12.1
"946","2017-05-17",12
"947","2017-05-18",12.2
"948","2017-05-19",12.25
"949","2017-05-22",12.35
"950","2017-05-23",12.4
"951","2017-05-24",12.6
"952","2017-05-25",12.7
"953","2017-05-26",12.7
"954","2017-05-30",12.7
"955","2017-05-31",13.15
"956","2017-06-01",13.35
"957","2017-06-02",13.4
"958","2017-06-05",13.45
"959","2017-06-06",13.4
"960","2017-06-07",13.35
"961","2017-06-08",13.4
"962","2017-06-09",13.4
"963","2017-06-12",13.45
"964","2017-06-13",13.5
"965","2017-06-14",13.4
"966","2017-06-15",13.5
"967","2017-06-16",13.5
"968","2017-06-19",13.6
"969","2017-06-20",13.7
"970","2017-06-21",14.2
"971","2017-06-22",14.3
"972","2017-06-23",14.3
"973","2017-06-26",14.45
"974","2017-06-27",14.4
"975","2017-06-28",14.3
"976","2017-06-29",14.1
"977","2017-06-30",13.9
"978","2017-07-03",14
"979","2017-07-05",13.9
"980","2017-07-06",13.8
"981","2017-07-07",13.9
"982","2017-07-10",14
"983","2017-07-11",13.95
"984","2017-07-12",14
"985","2017-07-13",13.8
"986","2017-07-14",13.8
"987","2017-07-17",13.85
"988","2017-07-18",13.85
"989","2017-07-19",14.1
"990","2017-07-20",14.2
"991","2017-07-21",14.25
"992","2017-07-24",14.25
"993","2017-07-25",14.6
"994","2017-07-26",14.6
"995","2017-07-27",14.55
"996","2017-07-28",14.5
"997","2017-07-31",14.55
"998","2017-08-01",14.55
"999","2017-08-02",14.6
