"","date","PEAK"
"163","2007-08-24",26.648451
"164","2007-08-27",26.5847
"165","2007-08-28",25.573771
"166","2007-08-29",26.612022
"167","2007-08-30",27.258652
"168","2007-08-31",27.704918
"169","2007-09-04",27.969034
"170","2007-09-05",27.723133
"171","2007-09-06",27.704918
"172","2007-09-07",27.285975
"173","2007-09-10",27.15847
"174","2007-09-11",28.4153
"175","2007-09-12",28.460838
"176","2007-09-13",29.180328
"177","2007-09-14",30.264116
"178","2007-09-17",30.109289
"179","2007-09-18",30.856102
"180","2007-09-19",30.054646
"181","2007-09-20",29.435337
"182","2007-09-21",29.599272
"183","2007-09-24",30.255009
"184","2007-09-25",29.918034
"185","2007-09-26",29.808743
"186","2007-09-27",29.990892
"187","2007-09-28",30.209473
"188","2007-10-01",31.165756
"189","2007-10-02",31.867031
"190","2007-10-03",30.883425
"191","2007-10-04",31.038252
"192","2007-10-05",31.666666
"193","2007-10-08",31.657558
"194","2007-10-09",31.693989
"195","2007-10-10",31.639345
"196","2007-10-11",31.648451
"197","2007-10-12",31.548269
"198","2007-10-15",30.938068
"199","2007-10-16",30.437159
"200","2007-10-17",30.491804
"201","2007-10-18",30.154827
"202","2007-10-19",28.961748
"203","2007-10-22",29.845173
"204","2007-10-23",30.555555
"205","2007-10-24",30.391621
"206","2007-10-25",30.71949
"207","2007-10-26",31.102003
"208","2007-10-29",31.156649
"209","2007-10-30",30.783243
"210","2007-10-31",31.001822
"211","2007-11-01",29.09836
"212","2007-11-02",28.397085
"213","2007-11-05",28.196722
"214","2007-11-06",28.734062
"215","2007-11-07",27.868853
"216","2007-11-08",28.306011
"217","2007-11-09",28.142076
"218","2007-11-12",28.606558
"219","2007-11-13",30.163935
"220","2007-11-14",29.781422
"221","2007-11-15",29.216757
"222","2007-11-16",29.581057
"223","2007-11-19",28.269581
"224","2007-11-20",27.723133
"225","2007-11-21",28.479053
"226","2007-11-23",29.09836
"227","2007-11-26",28.005465
"228","2007-11-27",28.59745
"229","2007-11-28",30.255009
"230","2007-11-29",30.054646
"231","2007-11-30",30.464481
"232","2007-12-03",29.927141
"233","2007-12-04",28.770493
"234","2007-12-05",29.836065
"235","2007-12-06",31.329691
"236","2007-12-07",31.375227
"237","2007-12-10",32.003643
"238","2007-12-11",30.154827
"239","2007-12-12",29.927141
"240","2007-12-13",29.599272
"241","2007-12-14",28.706739
"242","2007-12-17",27.422586
"243","2007-12-18",27.140255
"244","2007-12-19",28.142076
"245","2007-12-20",28.952641
"246","2007-12-21",29.335155
"247","2007-12-24",31.238615
"248","2007-12-26",31.25683
"249","2007-12-27",31.147541
"250","2007-12-28",31.265938
"251","2007-12-31",31.675774
"252","2008-01-02",31.329691
"253","2008-01-03",29.699453
"254","2008-01-04",28.087431
"255","2008-01-07",28.041895
"256","2008-01-08",27.049181
"257","2008-01-09",27.34062
"258","2008-01-10",28.433516
"259","2008-01-11",28.469946
"260","2008-01-14",28.734062
"261","2008-01-15",28.160292
"262","2008-01-16",28.296904
"263","2008-01-17",27.868853
"264","2008-01-18",27.468124
"265","2008-01-22",28.406193
"266","2008-01-23",30.765028
"267","2008-01-24",29.744991
"268","2008-01-25",29.09836
"269","2008-01-28",29.46266
"270","2008-01-29",28.324226
"271","2008-01-30",27.604736
"272","2008-01-31",27.65938
"273","2008-02-01",28.7796
"274","2008-02-04",28.105646
"275","2008-02-05",26.511839
"276","2008-02-06",26.557377
"277","2008-02-07",27.750456
"278","2008-02-08",27.422586
"279","2008-02-11",26.721312
"280","2008-02-12",26.320583
"281","2008-02-13",26.876139
"282","2008-02-14",26.375227
"283","2008-02-15",26.994535
"284","2008-02-19",26.311476
"285","2008-02-20",27.149363
"286","2008-02-21",26.010929
"287","2008-02-22",26.739527
"288","2008-02-25",27.030966
"289","2008-02-26",26.867031
"290","2008-02-27",26.648451
"291","2008-02-28",26.62113
"292","2008-02-29",26.575592
"293","2008-03-03",26.775957
"294","2008-03-04",26.602915
"295","2008-03-05",26.347906
"296","2008-03-06",25.163935
"297","2008-03-07",25.455374
"298","2008-03-10",25.227686
"299","2008-03-11",27.003643
"300","2008-03-12",26.721312
"301","2008-03-13",26.47541
"302","2008-03-14",27.249544
"303","2008-03-17",27.431694
"304","2008-03-18",28.670309
"305","2008-03-19",28.078323
"306","2008-03-20",28.907104
"307","2008-03-24",30.154827
"308","2008-03-25",30.346085
"309","2008-03-26",30.965391
"310","2008-03-27",31.010929
"311","2008-03-28",29.890711
"312","2008-03-31",30.792349
"313","2008-04-01",31.484518
"314","2008-04-02",31.894354
"315","2008-04-03",32.741348
"316","2008-04-04",32.941711
"317","2008-04-07",32.659382
"318","2008-04-08",32.358833
"319","2008-04-09",32.094719
"320","2008-04-10",32.868851
"321","2008-04-11",32.51366
"322","2008-04-14",32.222221
"323","2008-04-15",32.51366
"324","2008-04-16",33.834244
"325","2008-04-17",34.398907
"326","2008-04-18",33.825138
"327","2008-04-21",33.451729
"328","2008-04-22",33.287796
"329","2008-04-23",33.706741
"330","2008-04-24",34.836067
"331","2008-04-25",34.927139
"332","2008-04-28",34.927139
"333","2008-04-29",33.469944
"334","2008-04-30",32.51366
"335","2008-05-01",32.604736
"336","2008-05-02",32.51366
"337","2008-05-05",32.377048
"338","2008-05-06",32.449909
"339","2008-05-07",31.25683
"340","2008-05-08",31.366119
"341","2008-05-09",31.40255
"342","2008-05-12",32.085609
"343","2008-05-13",31.97632
"344","2008-05-14",32.085609
"345","2008-05-15",32.577412
"346","2008-05-16",31.602915
"347","2008-05-19",32.185791
"348","2008-05-20",31.43898
"349","2008-05-21",30.53734
"350","2008-05-22",30.510017
"351","2008-05-23",30.737705
"352","2008-05-27",31.193079
"353","2008-05-28",31.384335
"354","2008-05-29",31.502731
"355","2008-05-30",31.202187
"356","2008-06-02",30.965391
"357","2008-06-03",31.174864
"358","2008-06-04",31.102003
"359","2008-06-05",32.012749
"360","2008-06-06",30.746813
"361","2008-06-09",30.063753
"362","2008-06-10",30.446266
"363","2008-06-11",29.899818
"364","2008-06-12",30.491804
"365","2008-06-13",31.293261
"366","2008-06-16",31.411657
"367","2008-06-17",30.109289
"368","2008-06-18",29.590164
"369","2008-06-19",30.437159
"370","2008-06-20",29.799635
"371","2008-06-23",29.262295
"372","2008-06-24",29.353371
"373","2008-06-25",29.763206
"374","2008-06-26",28.934425
"375","2008-06-27",28.706739
"376","2008-06-30",28.970856
"377","2008-07-01",29.071039
"378","2008-07-02",28.961748
"379","2008-07-03",28.679417
"380","2008-07-07",28.224043
"381","2008-07-08",29.872496
"382","2008-07-09",27.768671
"383","2008-07-10",28.570127
"384","2008-07-11",29.234972
"385","2008-07-14",28.360655
"386","2008-07-15",28.642986
"387","2008-07-16",30.919855
"388","2008-07-17",31.785065
"389","2008-07-18",32.049179
"390","2008-07-21",31.948997
"391","2008-07-22",32.595627
"392","2008-07-23",32.950821
"393","2008-07-24",30.737705
"394","2008-07-25",31.457195
"395","2008-07-28",30.86521
"396","2008-07-29",32.431694
"397","2008-07-30",32.714027
"398","2008-07-31",32.850639
"399","2008-08-01",32.723133
"400","2008-08-04",32.47723
"401","2008-08-05",33.533699
"402","2008-08-06",31.484518
"403","2008-08-07",31.092896
"404","2008-08-08",32.823315
"405","2008-08-11",33.479053
"406","2008-08-12",31.839708
"407","2008-08-13",31.684881
"408","2008-08-14",32.358833
"409","2008-08-15",32.204006
"410","2008-08-18",32.049179
"411","2008-08-19",31.393442
"412","2008-08-20",31.757742
"413","2008-08-21",31.174864
"414","2008-08-22",32.295082
"415","2008-08-25",31.047359
"416","2008-08-26",31.739527
"417","2008-08-27",32.15847
"418","2008-08-28",33.20583
"419","2008-08-29",32.987251
"420","2008-09-02",32.896175
"421","2008-09-03",32.777779
"422","2008-09-04",31.457195
"423","2008-09-05",31.238615
"424","2008-09-08",32.012749
"425","2008-09-09",30.819672
"426","2008-09-10",31.2204
"427","2008-09-11",31.848816
"428","2008-09-12",32.12204
"429","2008-09-15",30.528233
"430","2008-09-16",32.613842
"431","2008-09-17",31.202187
"432","2008-09-18",37.568306
"433","2008-09-19",36.548271
"434","2008-09-22",33.069218
"435","2008-09-23",32.987251
"436","2008-09-24",33.087433
"437","2008-09-25",34.043716
"438","2008-09-26",35.947178
"439","2008-09-29",33.843353
"440","2008-09-30",36.548271
"441","2008-10-01",35.510017
"442","2008-10-02",34.608379
"443","2008-10-03",32.4408
"444","2008-10-06",30.737705
"445","2008-10-07",28.706739
"446","2008-10-08",27.595629
"447","2008-10-09",25.418943
"448","2008-10-10",29.453552
"449","2008-10-13",30.564663
"450","2008-10-14",29.408014
"451","2008-10-15",25.819672
"452","2008-10-16",27.704918
"453","2008-10-17",27.459017
"454","2008-10-20",28.451731
"455","2008-10-21",28.196722
"456","2008-10-22",25.965391
"457","2008-10-23",26.885246
"458","2008-10-24",24.845173
"459","2008-10-27",23.825136
"460","2008-10-28",27.295082
"461","2008-10-29",26.748634
"462","2008-10-30",27.267759
"463","2008-10-31",27.249544
"464","2008-11-03",25.091074
"465","2008-11-04",27.322405
"466","2008-11-05",24.362476
"467","2008-11-06",22.386156
"468","2008-11-07",24.562841
"469","2008-11-10",22.959927
"470","2008-11-11",20.947176
"471","2008-11-12",19.298725
"472","2008-11-13",21.967213
"473","2008-11-14",19.653915
"474","2008-11-17",18.961748
"475","2008-11-18",18.142076
"476","2008-11-19",16.029144
"477","2008-11-20",14.3898
"478","2008-11-21",15.391622
"479","2008-11-24",18.897997
"480","2008-11-25",19.143898
"481","2008-11-26",19.626595
"482","2008-11-28",18.825136
"483","2008-12-01",15.819673
"484","2008-12-02",17.559198
"485","2008-12-03",18.06011
"486","2008-12-04",16.994535
"487","2008-12-05",19.790527
"488","2008-12-08",22.468124
"489","2008-12-09",20.428051
"490","2008-12-10",22.805099
"491","2008-12-11",19.034609
"492","2008-12-12",20.637524
"493","2008-12-15",19.96357
"494","2008-12-16",23.797813
"495","2008-12-17",25.018215
"496","2008-12-18",22.076502
"497","2008-12-19",23.843351
"498","2008-12-22",22.950819
"499","2008-12-23",23.214935
"500","2008-12-24",23.670309
"501","2008-12-26",24.089252
"502","2008-12-29",23.214935
"503","2008-12-30",24.298725
"504","2008-12-31",25.291439
"505","2009-01-02",23.916212
"506","2009-01-05",23.296904
"507","2009-01-06",23.424408
"508","2009-01-07",22.632059
"509","2009-01-08",22.030966
"510","2009-01-09",20.473589
"511","2009-01-12",19.790527
"512","2009-01-13",20.591986
"513","2009-01-14",19.726776
"514","2009-01-15",20.673952
"515","2009-01-16",21.193079
"516","2009-01-20",18.852459
"517","2009-01-21",21.147541
"518","2009-01-22",20.510017
"519","2009-01-23",20.628416
"520","2009-01-26",20.628416
"521","2009-01-27",21.347906
"522","2009-01-28",23.816029
"523","2009-01-29",22.204008
"524","2009-01-30",21.25683
"525","2009-02-02",21.393442
"526","2009-02-03",22.167578
"527","2009-02-04",21.948997
"528","2009-02-05",20.938068
"529","2009-02-06",22.741348
"530","2009-02-09",23.196722
"531","2009-02-10",20.382513
"532","2009-02-11",20.491804
"533","2009-02-12",19.626595
"534","2009-02-13",18.278688
"535","2009-02-17",17.331512
"536","2009-02-18",17.595629
"537","2009-02-19",16.530054
"538","2009-02-20",18.360655
"539","2009-02-23",16.967213
"540","2009-02-24",18.74317
"541","2009-02-25",18.460838
"542","2009-02-26",17.185793
"543","2009-02-27",16.639345
"544","2009-03-02",15.528234
"545","2009-03-03",15.591986
"546","2009-03-04",15.947177
"547","2009-03-05",14.717669
"548","2009-03-06",14.644809
"549","2009-03-09",14.981785
"550","2009-03-10",17.049181
"551","2009-03-11",16.5847
"552","2009-03-12",18.069218
"553","2009-03-13",17.085609
"554","2009-03-16",15.819673
"555","2009-03-17",17.040073
"556","2009-03-18",17.87796
"557","2009-03-19",16.994535
"558","2009-03-20",15.418943
"559","2009-03-23",18.324226
"560","2009-03-24",16.748634
"561","2009-03-25",16.748634
"562","2009-03-26",16.566484
"563","2009-03-27",15.810565
"564","2009-03-30",14.990892
"565","2009-03-31",16.25683
"566","2009-04-01",15.737705
"567","2009-04-02",16.930782
"568","2009-04-03",18.369762
"569","2009-04-06",18.460838
"570","2009-04-07",16.648451
"571","2009-04-08",16.821493
"572","2009-04-09",19.28051
"573","2009-04-13",19.353371
"574","2009-04-14",17.550091
"575","2009-04-15",19.408014
"576","2009-04-16",20.072859
"577","2009-04-17",19.845173
"578","2009-04-20",17.586521
"579","2009-04-21",19.061932
"580","2009-04-22",18.105646
"581","2009-04-23",19.380692
"582","2009-04-24",20.072859
"583","2009-04-27",19.444445
"584","2009-04-28",20.072859
"585","2009-04-29",20.983606
"586","2009-04-30",19.990892
"587","2009-05-01",19.089252
"588","2009-05-04",21.020037
"589","2009-05-05",19.936247
"590","2009-05-06",20.264116
"591","2009-05-07",19.362476
"592","2009-05-08",20.928961
"593","2009-05-11",19.799635
"594","2009-05-12",19.981785
"595","2009-05-13",19.125683
"596","2009-05-14",19.635702
"597","2009-05-15",18.761385
"598","2009-05-18",20.53734
"599","2009-05-19",20.009108
"600","2009-05-20",19.49909
"601","2009-05-21",19.635702
"602","2009-05-22",19.24408
"603","2009-05-26",20.53734
"604","2009-05-27",19.535519
"605","2009-05-28",20.300547
"606","2009-05-29",21.156649
"607","2009-06-01",21.420765
"608","2009-06-02",20.792349
"609","2009-06-03",20.983606
"610","2009-06-04",21.839708
"611","2009-06-05",21.375227
"612","2009-06-08",21.639345
"613","2009-06-09",21.612022
"614","2009-06-10",21.129326
"615","2009-06-11",20.646629
"616","2009-06-12",21.320583
"617","2009-06-15",19.663023
"618","2009-06-16",19.526411
"619","2009-06-17",18.961748
"620","2009-06-18",19.034609
"621","2009-06-19",18.897997
"622","2009-06-22",17.969034
"623","2009-06-23",18.160292
"624","2009-06-24",18.788706
"625","2009-06-25",19.107468
"626","2009-06-26",19.216757
"627","2009-06-29",19.198544
"628","2009-06-30",19.298725
"629","2009-07-01",19.735884
"630","2009-07-02",18.588343
"631","2009-07-06",19.571949
"632","2009-07-07",18.998178
"633","2009-07-08",18.879782
"634","2009-07-09",18.4153
"635","2009-07-10",18.551912
"636","2009-07-13",19.471767
"637","2009-07-14",19.717669
"638","2009-07-15",20.364298
"639","2009-07-16",20.53734
"640","2009-07-17",20.072859
"641","2009-07-20",20.892532
"642","2009-07-21",20.874317
"643","2009-07-22",20.874317
"644","2009-07-23",21.830601
"645","2009-07-24",22.231329
"646","2009-07-27",22.495447
"647","2009-07-28",22.686703
"648","2009-07-29",22.377048
"649","2009-07-30",23.916212
"650","2009-07-31",23.460838
"651","2009-08-03",23.897997
"652","2009-08-04",24.080145
"653","2009-08-05",24.043716
"654","2009-08-06",24.153006
"655","2009-08-07",25.573771
"656","2009-08-10",25.209473
"657","2009-08-11",25.127504
"658","2009-08-12",25.619308
"659","2009-08-13",25.673952
"660","2009-08-14",25.974499
"661","2009-08-17",24.408014
"662","2009-08-18",24.608379
"663","2009-08-19",24.471767
"664","2009-08-20",25.300547
"665","2009-08-21",25.919855
"666","2009-08-24",25.455374
"667","2009-08-25",25.846994
"668","2009-08-26",25.874317
"669","2009-08-27",26.639345
"670","2009-08-28",26.5847
"671","2009-08-31",25.938068
"672","2009-09-01",24.153006
"673","2009-09-02",23.788706
"674","2009-09-03",24.24408
"675","2009-09-04",24.262295
"676","2009-09-08",25.273224
"677","2009-09-09",25.819672
"678","2009-09-10",25.837887
"679","2009-09-11",25.555555
"680","2009-09-14",26.229507
"681","2009-09-15",26.648451
"682","2009-09-16",26.930782
"683","2009-09-17",26.839708
"684","2009-09-18",27.367941
"685","2009-09-21",26.994535
"686","2009-09-22",27.768671
"687","2009-09-23",26.5847
"688","2009-09-24",26.001822
"689","2009-09-25",25.928961
"690","2009-09-28",26.903461
"691","2009-09-29",26.420765
"692","2009-09-30",26.174864
"693","2009-10-01",25.209473
"694","2009-10-02",24.799635
"695","2009-10-05",25.364298
"696","2009-10-06",25.382513
"697","2009-10-07",25.400728
"698","2009-10-08",26.092896
"699","2009-10-09",26.712204
"700","2009-10-12",26.666666
"701","2009-10-13",26.693989
"702","2009-10-14",27.905283
"703","2009-10-15",27.987249
"704","2009-10-16",27.440802
"705","2009-10-19",28.051003
"706","2009-10-20",27.404371
"707","2009-10-21",26.921677
"708","2009-10-22",27.459017
"709","2009-10-23",27.285975
"710","2009-10-26",27.431694
"711","2009-10-27",27.313297
"712","2009-10-28",26.193079
"713","2009-10-29",27.595629
"714","2009-10-30",26.948997
"715","2009-11-02",27.295082
"716","2009-11-03",27.030966
"717","2009-11-04",25.86521
"718","2009-11-05",25.874317
"719","2009-11-06",25.273224
"720","2009-11-09",26.275045
"721","2009-11-10",26.029144
"722","2009-11-11",26.62113
"723","2009-11-12",26.165756
"724","2009-11-13",26.539162
"725","2009-11-16",26.967213
"726","2009-11-17",26.885246
"727","2009-11-18",27.349728
"728","2009-11-19",27.112932
"729","2009-11-20",27.349728
"730","2009-11-23",27.750456
"731","2009-11-24",27.741348
"732","2009-11-25",27.832422
"733","2009-11-27",27.076502
"734","2009-11-30",28.506374
"735","2009-12-01",28.7796
"736","2009-12-02",28.998178
"737","2009-12-03",29.426229
"738","2009-12-04",29.908926
"739","2009-12-07",29.162113
"740","2009-12-08",28.897997
"741","2009-12-09",28.74317
"742","2009-12-10",28.551912
"743","2009-12-11",28.661201
"744","2009-12-14",28.979963
"745","2009-12-15",28.442623
"746","2009-12-16",28.460838
"747","2009-12-17",28.069218
"748","2009-12-18",27.987249
"749","2009-12-21",28.23315
"750","2009-12-22",28.406193
"751","2009-12-23",28.59745
"752","2009-12-24",28.979963
"753","2009-12-28",28.934425
"754","2009-12-29",28.369762
"755","2009-12-30",28.469946
"756","2009-12-31",27.814207
"757","2010-01-04",27.386156
"758","2010-01-05",27.313297
"759","2010-01-06",27.149363
"760","2010-01-07",27.522768
"761","2010-01-08",27.704918
"762","2010-01-11",28.014572
"763","2010-01-12",27.540983
"764","2010-01-13",27.750456
"765","2010-01-14",27.668488
"766","2010-01-15",27.641167
"767","2010-01-19",28.497269
"768","2010-01-20",27.978142
"769","2010-01-21",27.149363
"770","2010-01-22",26.730419
"771","2010-01-25",26.739527
"772","2010-01-26",25.938068
"773","2010-01-27",26.156649
"774","2010-01-28",26.020037
"775","2010-01-29",25.819672
"776","2010-02-01",26.347906
"777","2010-02-02",26.958105
"778","2010-02-03",26.62113
"779","2010-02-04",25.291439
"780","2010-02-05",25.528233
"781","2010-02-08",24.845173
"782","2010-02-09",24.644808
"783","2010-02-10",25.118397
"784","2010-02-11",25.53734
"785","2010-02-12",25.081966
"786","2010-02-16",26.357014
"787","2010-02-17",26.684881
"788","2010-02-18",27.103825
"789","2010-02-19",27.213116
"790","2010-02-22",26.930782
"791","2010-02-23",26.411657
"792","2010-02-24",26.757742
"793","2010-02-25",26.420765
"794","2010-02-26",26.211294
"795","2010-03-01",26.448088
"796","2010-03-02",26.639345
"797","2010-03-03",26.630238
"798","2010-03-04",26.948997
"799","2010-03-05",27.686703
"800","2010-03-08",27.814207
"801","2010-03-09",27.84153
"802","2010-03-10",28.324226
"803","2010-03-11",28.843351
"804","2010-03-12",29.262295
"805","2010-03-15",29.262295
"806","2010-03-16",30.063753
"807","2010-03-17",30.783243
"808","2010-03-18",30.510017
"809","2010-03-19",30.154827
"810","2010-03-22",30.947176
"811","2010-03-23",30.810564
"812","2010-03-24",30.856102
"813","2010-03-25",30.573771
"814","2010-03-26",30.391621
"815","2010-03-29",30.173042
"816","2010-03-30",30.18215
"817","2010-03-31",30.054646
"818","2010-04-01",30.018215
"819","2010-04-05",30.309654
"820","2010-04-06",30.610201
"821","2010-04-07",29.699453
"822","2010-04-08",29.836065
"823","2010-04-09",30.291439
"824","2010-04-12",29.96357
"825","2010-04-13",30.127504
"826","2010-04-14",29.690346
"827","2010-04-15",28.843351
"828","2010-04-16",28.387978
"829","2010-04-19",28.642986
"830","2010-04-20",29.043716
"831","2010-04-21",29.344263
"832","2010-04-22",29.85428
"833","2010-04-23",30.136612
"834","2010-04-26",30.655737
"835","2010-04-27",29.298725
"836","2010-04-28",29.389799
"837","2010-04-29",29.954462
"838","2010-04-30",29.253187
"839","2010-05-03",30.236794
"840","2010-05-04",29.335155
"841","2010-05-05",28.961748
"842","2010-05-06",28.151184
"843","2010-05-07",28.251366
"844","2010-05-10",30.710382
"845","2010-05-11",30.746813
"846","2010-05-12",30.947176
"847","2010-05-13",30.482697
"848","2010-05-14",29.681238
"849","2010-05-17",29.717669
"850","2010-05-18",29.007286
"851","2010-05-19",28.816029
"852","2010-05-20",27.331512
"853","2010-05-21",28.269581
"854","2010-05-24",27.814207
"855","2010-05-25",28.078323
"856","2010-05-26",27.987249
"857","2010-05-27",29.571949
"858","2010-05-28",29.016394
"859","2010-06-01",28.551912
"860","2010-06-02",29.426229
"861","2010-06-03",28.961748
"862","2010-06-04",27.48634
"863","2010-06-07",27.459017
"864","2010-06-08",28.287796
"865","2010-06-09",28.169399
"866","2010-06-10",29.562841
"867","2010-06-11",29.918034
"868","2010-06-14",30.455374
"869","2010-06-15",31.284153
"870","2010-06-16",31.138433
"871","2010-06-17",31.284153
"872","2010-06-18",29.799635
"873","2010-06-21",29.599272
"874","2010-06-22",29.189436
"875","2010-06-23",29.517303
"876","2010-06-24",29.180328
"877","2010-06-25",29.826958
"878","2010-06-28",29.590164
"879","2010-06-29",29.371584
"880","2010-06-30",29.371584
"881","2010-07-01",29.262295
"882","2010-07-02",28.916212
"883","2010-07-06",28.615665
"884","2010-07-07",29.908926
"885","2010-07-08",29.899818
"886","2010-07-09",30.519125
"887","2010-07-12",30.555555
"888","2010-07-13",31.265938
"889","2010-07-14",31.238615
"890","2010-07-15",31.129326
"891","2010-07-16",30.473589
"892","2010-07-19",31.056467
"893","2010-07-20",31.593807
"894","2010-07-21",30.728598
"895","2010-07-22",31.839708
"896","2010-07-23",31.994535
"897","2010-07-26",32.732239
"898","2010-07-27",32.404373
"899","2010-07-28",32.149361
"900","2010-07-29",32.149361
"901","2010-07-30",32.304188
"902","2010-08-02",33.506374
"903","2010-08-03",32.896175
"904","2010-08-04",33.20583
"905","2010-08-05",32.112934
"906","2010-08-06",32.149361
"907","2010-08-09",32.4408
"908","2010-08-10",32.076504
"909","2010-08-11",31.684881
"910","2010-08-12",31.329691
"911","2010-08-13",31.429873
"912","2010-08-16",31.457195
"913","2010-08-17",32.058289
"914","2010-08-18",31.739527
"915","2010-08-19",31.120218
"916","2010-08-20",31.138433
"917","2010-08-23",31.047359
"918","2010-08-24",30.801456
"919","2010-08-25",31.366119
"920","2010-08-26",31.247723
"921","2010-08-27",31.97632
"922","2010-08-30",32.194901
"923","2010-08-31",32.076504
"924","2010-09-01",33.214935
"925","2010-09-02",33.460838
"926","2010-09-03",33.970856
"927","2010-09-07",33.224045
"928","2010-09-08",33.460838
"929","2010-09-09",33.051003
"930","2010-09-10",33.19672
"931","2010-09-13",33.642986
"932","2010-09-14",33.570129
