"","date","PECK"
"345","2017-09-06",10.26
"346","2017-09-07",10.2
"347","2017-09-08",10.2
"348","2017-09-11",10.19
"349","2017-09-12",10.23
"350","2017-09-13",10.22
"351","2017-09-14",10.19
"352","2017-09-15",10.23
"353","2017-09-18",10.23
"354","2017-09-19",10.23
"355","2017-09-20",10.23
"356","2017-09-21",10.24
"357","2017-09-22",10.28
"358","2017-09-25",10.26
"359","2017-09-26",10.26
"360","2017-09-27",10.21
"361","2017-09-28",10.21
"362","2017-09-29",10.23
"363","2017-10-02",10.23
"364","2017-10-03",10.24
"365","2017-10-04",10.24
"366","2017-10-05",10.24
"367","2017-10-06",10.24
"368","2017-10-09",10.26
"369","2017-10-10",10.3
"370","2017-10-11",10.3
"371","2017-10-12",10.3
"372","2017-10-13",10.35
"373","2017-10-16",10.32
"374","2017-10-17",10.33
"375","2017-10-18",10.33
"376","2017-10-19",10.34
"377","2017-10-20",10.34
"378","2017-10-23",10.33
"379","2017-10-24",10.34
"380","2017-10-25",10.33
"381","2017-10-26",10.33
"382","2017-10-27",10.327
"383","2017-10-30",10.327
"384","2017-10-31",10.33
"385","2017-11-01",10.3
"386","2017-11-02",10.3
"387","2017-11-03",10.32
"388","2017-11-06",10.3
"389","2017-11-07",10.34
"390","2017-11-08",10.34
"391","2017-11-09",10.3
"392","2017-11-10",10.32
"393","2017-11-13",10.25
"394","2017-11-14",10.27
"395","2017-11-15",10.28
"396","2017-11-16",10.32
"397","2017-11-17",10.34
"398","2017-11-20",10.302
"399","2017-11-21",10.35
"400","2017-11-22",10.32
"401","2017-11-24",10.32
"402","2017-11-27",10.315
"403","2017-11-28",10.3
"404","2017-11-29",10.29
"405","2017-11-30",10.29
"406","2017-12-01",10.27
"407","2017-12-04",10.24
"408","2017-12-05",10.24
"409","2017-12-06",10.23
"410","2017-12-07",10.29
"411","2017-12-08",10.28
"412","2017-12-11",10.24
"413","2017-12-12",10.24
"414","2017-12-13",10.28
"415","2017-12-14",10.26
"416","2017-12-15",10.26
"417","2017-12-18",10.23
"418","2017-12-19",10.23
"419","2017-12-20",10.23
"420","2017-12-21",10.15
"421","2017-12-22",10.15
"422","2017-12-26",10.15
"423","2017-12-27",10.15
"424","2017-12-28",10.2
"425","2017-12-29",10.3
"426","2018-01-02",10.26
"427","2018-01-03",10.26
"428","2018-01-04",10.25
"429","2018-01-05",10.28
"430","2018-01-08",10.25
"431","2018-01-09",10.25
"432","2018-01-10",10.25
"433","2018-01-11",10.25
"434","2018-01-12",10.25
"435","2018-01-16",10.25
"436","2018-01-17",10.28
"437","2018-01-18",10.3
"438","2018-01-19",10.34
"439","2018-01-22",10.4
"440","2018-01-23",10.42
"441","2018-01-24",10.42
"442","2018-01-25",10.41
"443","2018-01-26",10.49
"444","2018-01-29",10.49
"445","2018-01-30",10.48
"446","2018-01-31",10.48
"447","2018-02-01",10.48
"448","2018-02-02",10.46
"449","2018-02-05",10.45
"450","2018-02-06",10.45
"451","2018-02-07",10.38
"452","2018-02-08",10.4
"453","2018-02-09",10.4
"454","2018-02-12",10.4
"455","2018-02-13",10.4
"456","2018-02-14",10.47
"457","2018-02-15",10.337
"458","2018-02-16",10.343
"459","2018-02-20",10.3
"460","2018-02-21",10.35
"461","2018-02-22",10.36
"462","2018-02-23",10.37
"463","2018-02-26",10.37
"464","2018-02-27",10.47
"465","2018-02-28",10.54
"466","2018-03-01",10.55
"467","2018-03-02",10.45
"468","2018-03-05",10.54
"469","2018-03-06",10.54
"470","2018-03-07",10.53
"471","2018-03-08",10.41
"472","2018-03-09",10.45
"473","2018-03-12",10.43
"474","2018-03-13",10.43
"475","2018-03-14",10.42
"476","2018-03-15",10.466
"477","2018-03-16",10.466
"478","2018-03-19",10.466
"479","2018-03-20",10.466
"480","2018-03-21",10.466
"481","2018-03-22",10.466
"482","2018-03-23",10.52
"483","2018-03-26",10.5
"484","2018-03-27",10.5
"485","2018-03-28",10.5
"486","2018-03-29",10.5
"487","2018-04-02",10.54
"488","2018-04-03",10.54
"489","2018-04-04",10.54
"490","2018-04-05",10.54
"491","2018-04-06",10.55
"492","2018-04-09",10.55
"493","2018-04-10",10.55
"494","2018-04-11",10.55
"495","2018-04-12",10.55
"496","2018-04-13",10.55
"497","2018-04-16",10.639
"498","2018-04-17",10.64
"499","2018-04-18",10.58
"500","2018-04-19",10.58
"501","2018-04-20",10.58
"502","2018-04-23",10.58
"503","2018-04-24",10.58
"504","2018-04-25",10.58
"505","2018-04-26",10.42
"506","2018-04-27",10.42
"507","2018-04-30",10.42
"508","2018-05-01",10.42
"509","2018-05-02",10.42
"510","2018-05-03",10.42
"511","2018-05-04",10.42
"512","2018-05-07",10.561
"513","2018-05-08",10.56
"514","2018-05-09",10.56
"515","2018-05-10",10.56
"516","2018-05-11",10.56
"517","2018-05-14",10.56
"518","2018-05-15",10.56
"519","2018-05-16",10.56
"520","2018-05-17",10.56
"521","2018-05-18",10.619
"522","2018-05-21",10.619
"523","2018-05-22",10.619
"524","2018-05-23",10.41
"525","2018-05-24",10.41
"526","2018-05-25",10.41
"527","2018-05-29",10.41
"528","2018-05-30",10.6
"529","2018-05-31",10.6
"530","2018-06-01",10.6
"531","2018-06-04",10.6
"532","2018-06-05",10.6
"533","2018-06-06",10.6
"534","2018-06-07",10.6
"535","2018-06-08",10.6
"536","2018-06-11",10.6
"537","2018-06-12",10.6
"538","2018-06-13",10.6
"539","2018-06-14",10.6
"540","2018-06-15",10.6
"541","2018-06-18",10.6
"542","2018-06-19",10.6
"543","2018-06-20",10.6
"544","2018-06-21",10.6
"545","2018-06-22",10.6
"546","2018-06-25",10.6
"547","2018-06-26",10.6
"548","2018-06-27",10.6
"549","2018-06-28",10.6
"550","2018-06-29",10.6
"551","2018-07-02",10.6
"552","2018-07-03",10.6
"553","2018-07-05",10.6
"554","2018-07-06",10.6
"555","2018-07-09",10.6
"556","2018-07-10",10.6
"557","2018-07-11",10.6
"558","2018-07-12",10.6
"559","2018-07-13",10.6
"560","2018-07-16",10.6
"561","2018-07-17",10.6
"562","2018-07-18",10.6
"563","2018-07-19",10.6
"564","2018-07-20",10.6
"565","2018-07-23",10.6
"566","2018-07-24",10.6
"567","2018-07-25",10.55
"568","2018-07-26",10.55
"569","2018-07-27",10.55
"570","2018-07-30",10.55
"571","2018-07-31",10.55
"572","2018-08-01",10.55
"573","2018-08-02",10.55
"574","2018-08-03",10.55
"575","2018-08-06",10.55
"576","2018-08-07",10.62
"577","2018-08-08",10.62
"578","2018-08-09",10.6
"579","2018-08-10",10.6
"580","2018-08-13",10.6
"581","2018-08-14",10.6
"582","2018-08-15",10.6
"583","2018-08-16",10.6
"584","2018-08-17",10.6
"585","2018-08-20",10.6
"586","2018-08-21",10.6
"587","2018-08-22",10.6
"588","2018-08-23",10.6
"589","2018-08-24",10.6
"590","2018-08-27",10.7
"591","2018-08-28",10.7
"592","2018-08-29",10.7
"593","2018-08-30",10.7
"594","2018-08-31",10.7
"595","2018-09-04",10.7
"596","2018-09-05",10.7
"597","2018-09-06",10.7
"598","2018-09-07",11.387
"599","2018-09-10",11.387
"600","2018-09-11",11.387
"601","2018-09-12",11.387
"602","2018-09-13",11.387
"603","2018-09-14",11.387
"604","2018-09-17",11.4
"605","2018-09-18",11.4
"606","2018-09-19",11.4
"607","2018-09-20",11.4
"608","2018-09-21",11.4
"609","2018-09-24",11.4
"610","2018-09-25",11.4
"611","2018-09-26",10.7
"612","2018-09-27",10.7
"613","2018-09-28",11.4
"614","2018-10-01",11.4
"615","2018-10-02",11.05
"616","2018-10-03",11
"617","2018-10-04",11
"618","2018-10-05",11
"619","2018-10-08",11
"620","2018-10-09",10.7
"621","2018-10-10",10.7
"622","2018-10-11",10.7
"623","2018-10-12",10.7
"624","2018-10-15",10.7
"625","2018-10-16",11
"626","2018-10-17",11
"627","2018-10-18",11.497
"628","2018-10-19",11.497
"629","2018-10-22",11.497
"630","2018-10-23",11.497
"631","2018-10-24",11.497
"632","2018-10-25",10.53
"633","2018-10-26",10.53
"634","2018-10-29",10.53
"635","2018-10-30",10.53
"636","2018-10-31",11.49
"637","2018-11-01",11.49
"638","2018-11-02",11.49
"639","2018-11-05",11.49
"640","2018-11-06",11.49
"641","2018-11-07",11.49
"642","2018-11-08",11.49
"643","2018-11-09",11.49
"644","2018-11-12",11.49
"645","2018-11-13",11.65
"646","2018-11-14",11.65
"647","2018-11-15",10.5
"648","2018-11-16",10.5
"649","2018-11-19",10.5
"650","2018-11-20",10.63
"651","2018-11-21",10.63
"652","2018-11-23",10.63
"653","2018-11-26",10.63
"654","2018-11-27",10.63
"655","2018-11-28",10.63
"656","2018-11-29",10.63
"657","2018-11-30",10.75
"658","2018-12-03",10.75
"659","2018-12-04",10.75
"660","2018-12-06",10.75
"661","2018-12-07",10.75
"662","2018-12-10",10.75
"663","2018-12-11",10.75
"664","2018-12-12",10.75
"665","2018-12-13",10.75
"666","2018-12-14",10.75
"667","2018-12-17",10.75
"668","2018-12-18",10.75
"669","2018-12-19",10.75
"670","2018-12-20",11.01
"671","2018-12-21",11.01
"672","2018-12-24",11.01
"673","2018-12-26",11.01
"674","2018-12-27",11.01
"675","2018-12-28",11.01
"676","2018-12-31",11.01
"677","2019-01-02",10
"678","2019-01-03",10
"679","2019-01-04",10
"680","2019-01-07",10
"681","2019-01-08",10
"682","2019-01-09",10
"683","2019-01-10",10
"684","2019-01-11",10
"685","2019-01-14",10
"686","2019-01-15",10.05
"687","2019-01-16",10.05
"688","2019-01-17",10.05
"689","2019-01-18",10.05
"690","2019-01-22",10.05
"691","2019-01-23",10.05
"692","2019-01-24",10.05
"693","2019-01-25",10.05
"694","2019-01-28",10.05
"695","2019-01-29",10.05
"696","2019-01-30",10.05
"697","2019-01-31",10.05
"698","2019-02-01",10.05
"699","2019-02-04",10.05
"700","2019-02-05",10.05
"701","2019-02-06",10.05
"702","2019-02-07",10.05
"703","2019-02-08",10.05
"704","2019-02-11",10.05
"705","2019-02-12",10.05
"706","2019-02-13",10.05
"707","2019-02-14",10.05
"708","2019-02-15",10.05
"709","2019-02-19",10.05
"710","2019-02-20",10.05
"711","2019-02-21",10.05
"712","2019-02-22",10.05
"713","2019-02-25",10.05
"714","2019-02-26",10.05
"715","2019-02-27",10.05
"716","2019-02-28",10.05
"717","2019-03-01",10.05
"718","2019-03-04",10.05
"719","2019-03-05",10.05
"720","2019-03-06",10.05
"721","2019-03-07",10.05
"722","2019-03-08",10.96
"723","2019-03-11",10.96
"724","2019-03-12",10.96
"725","2019-03-13",10.96
"726","2019-03-14",10.96
"727","2019-03-15",10.96
"728","2019-03-18",10.96
"729","2019-03-19",10.96
"730","2019-03-20",10.96
"731","2019-03-21",10.96
"732","2019-03-22",10.96
"733","2019-03-25",9.86
"734","2019-03-26",9.86
"735","2019-03-27",9.86
"736","2019-03-28",9.86
"737","2019-03-29",9.86
"738","2019-04-01",9.86
"739","2019-04-02",9.86
"740","2019-04-03",9.86
"741","2019-04-04",9.86
"742","2019-04-05",9.86
"743","2019-04-08",9.95
"744","2019-04-09",9.95
"745","2019-04-10",9.95
"746","2019-04-11",9.95
"747","2019-04-12",9.95
"748","2019-04-15",9.95
"749","2019-04-16",9.95
"750","2019-04-17",9.95
"751","2019-04-18",9.95
"752","2019-04-22",9.95
"753","2019-04-23",9.95
"754","2019-04-24",9.95
"755","2019-04-25",9.95
"756","2019-04-26",9.95
"757","2019-04-29",9.95
"758","2019-04-30",9.95
"759","2019-05-01",9.95
"760","2019-05-02",9.95
"761","2019-05-03",9.95
"762","2019-05-06",9.95
"763","2019-05-07",9.95
"764","2019-05-08",9.95
"765","2019-05-09",9.95
"766","2019-05-10",10.7
"767","2019-05-13",10.7
"768","2019-05-14",10.7
"769","2019-05-15",10.7
"770","2019-05-16",10.7
"771","2019-05-17",10.7
"772","2019-05-20",10.7
"773","2019-05-21",10.7
"774","2019-05-22",10.7
"775","2019-05-23",10.7
"776","2019-05-24",10.7
"777","2019-05-28",10.7
"778","2019-05-29",10.7
"779","2019-05-30",10.7
"780","2019-05-31",10.7
"781","2019-06-03",10.7
"782","2019-06-04",11.285
"783","2019-06-05",11.285
"784","2019-06-06",11.249
"785","2019-06-07",11.2
"786","2019-06-10",11.3
"787","2019-06-11",11.3
"788","2019-06-12",11.3
"789","2019-06-13",11.3
"790","2019-06-14",10.489
"791","2019-06-17",11.29
"792","2019-06-18",9.25
"793","2019-06-19",5.025
"794","2019-06-20",17.299999
"795","2019-06-21",11.1
"796","2019-06-24",6.6
"797","2019-06-25",6.872
"798","2019-06-26",6.55
"799","2019-06-27",7.28
"800","2019-06-28",6.99
"801","2019-07-01",5.87
"802","2019-07-02",5.69
"803","2019-07-03",5.44
"804","2019-07-05",5.964
"805","2019-07-08",5.51
"806","2019-07-09",5.656
"807","2019-07-10",5.04
"808","2019-07-11",5.1
"809","2019-07-12",6.04
"810","2019-07-15",6.6
"811","2019-07-16",6.4
"812","2019-07-17",6.15
"813","2019-07-18",5.75
"814","2019-07-19",5.618
"815","2019-07-22",5.54
"816","2019-07-23",5.58
"817","2019-07-24",5.278
"818","2019-07-25",5.411
"819","2019-07-26",5.18
"820","2019-07-29",5.444
"821","2019-07-30",5.15
"822","2019-07-31",5.275
"823","2019-08-01",5.143
"824","2019-08-02",5.1
"825","2019-08-05",4.984
"826","2019-08-06",4.8
"827","2019-08-07",4.5
"828","2019-08-08",4.6
"829","2019-08-09",4.295
"830","2019-08-12",4.58
"831","2019-08-13",5.2
"832","2019-08-14",5.3
"833","2019-08-15",5.033
"834","2019-08-16",5.11
"835","2019-08-19",5
"836","2019-08-20",4.65
"837","2019-08-21",4.93
"838","2019-08-22",4.66
"839","2019-08-23",4.66
"840","2019-08-26",4.8
"841","2019-08-27",4.422
"842","2019-08-28",4.7
"843","2019-08-29",4.53
"844","2019-08-30",4.68
"845","2019-09-03",4.69
"846","2019-09-04",4.68
"847","2019-09-05",4.361
"848","2019-09-06",4.1
"849","2019-09-09",4
"850","2019-09-10",4.03
"851","2019-09-11",3.89
"852","2019-09-12",4
"853","2019-09-13",4.15
"854","2019-09-16",4.75
"855","2019-09-17",5.33
"856","2019-09-18",5.95
"857","2019-09-19",5.7
"858","2019-09-20",5.05
"859","2019-09-23",4.78
"860","2019-09-24",5.1
"861","2019-09-25",4.96
"862","2019-09-26",4.6
"863","2019-09-27",4.65
"864","2019-09-30",4.573
"865","2019-10-01",4.375
"866","2019-10-02",4.26
"867","2019-10-03",4.26
"868","2019-10-04",3.99
"869","2019-10-07",3.82
"870","2019-10-08",3.74
"871","2019-10-09",3.73
"872","2019-10-10",3.73
"873","2019-10-11",3.65
"874","2019-10-14",3.74
"875","2019-10-15",3.9
"876","2019-10-16",4.3
"877","2019-10-17",4.2
"878","2019-10-18",4.02
"879","2019-10-21",3.95
"880","2019-10-22",3.91
"881","2019-10-23",3.75
"882","2019-10-24",3.96
"883","2019-10-25",3.56
"884","2019-10-28",3.5
"885","2019-10-29",3.21
"886","2019-10-30",3.17
"887","2019-10-31",3.2
"888","2019-11-01",3.2
"889","2019-11-04",3.21
"890","2019-11-05",3.25
"891","2019-11-06",3.2
"892","2019-11-07",3.26
"893","2019-11-08",3.05
"894","2019-11-11",2.87
"895","2019-11-12",2.66
"896","2019-11-13",2.495
"897","2019-11-14",2.51
"898","2019-11-15",2.63
"899","2019-11-18",2.958
"900","2019-11-19",2.46
"901","2019-11-20",2.34
"902","2019-11-21",2.21
"903","2019-11-22",2.224
"904","2019-11-25",2.69
"905","2019-11-26",2.43
"906","2019-11-27",2.68
"907","2019-11-29",2.69
"908","2019-12-02",2.453
"909","2019-12-03",2.38
"910","2019-12-04",2.54
"911","2019-12-05",2.431
"912","2019-12-06",2.5
"913","2019-12-09",2.46
"914","2019-12-10",2.48
"915","2019-12-11",2.54
"916","2019-12-12",2.59
"917","2019-12-13",2.481
"918","2019-12-16",2.32
"919","2019-12-17",2.32
"920","2019-12-18",2.41
"921","2019-12-19",2.47
"922","2019-12-20",2.49
"923","2019-12-23",2.5
"924","2019-12-24",2.48
"925","2019-12-26",2.44
"926","2019-12-27",2.472
"927","2019-12-30",2.49
"928","2019-12-31",2.48
"929","2020-01-02",2.51
"930","2020-01-03",2.53
"931","2020-01-06",2.394
"932","2020-01-07",2.46
"933","2020-01-08",2.44
"934","2020-01-09",3.26
"935","2020-01-10",3.125
"936","2020-01-13",3.36
"937","2020-01-14",4.528
"938","2020-01-15",6.5
"939","2020-01-16",5.61
"940","2020-01-17",5.26
"941","2020-01-21",4.99
"942","2020-01-22",4.49
"943","2020-01-23",4.7
"944","2020-01-24",4.314
"945","2020-01-27",4.07
"946","2020-01-28",4.225
"947","2020-01-29",4.05
"948","2020-01-30",3.849
"949","2020-01-31",3.84
"950","2020-02-03",4
"951","2020-02-04",4.08
"952","2020-02-05",3.95
"953","2020-02-06",3.8
"954","2020-02-07",3.59
"955","2020-02-10",3.713
"956","2020-02-11",3.87
"957","2020-02-12",4.125
"958","2020-02-13",4.15
"959","2020-02-14",4.09
"960","2020-02-18",3.9
"961","2020-02-19",4.206
"962","2020-02-20",4.12
"963","2020-02-21",4.11
"964","2020-02-24",3.8
"965","2020-02-25",3.6
"966","2020-02-26",3.77
"967","2020-02-27",3.3
"968","2020-02-28",3.5
"969","2020-03-02",3.62
"970","2020-03-03",3.5
"971","2020-03-04",3.5
"972","2020-03-05",3.408
"973","2020-03-06",3.11
"974","2020-03-09",3.62
"975","2020-03-10",3.4
"976","2020-03-11",3.19
"977","2020-03-12",2.573
"978","2020-03-13",3.015
"979","2020-03-16",2.218
"980","2020-03-17",2.281
"981","2020-03-18",2
"982","2020-03-19",2
"983","2020-03-20",2
"984","2020-03-23",1.62
"985","2020-03-24",1.937
"986","2020-03-25",1.813
"987","2020-03-26",1.961
"988","2020-03-27",1.734
"989","2020-03-30",1.95
"990","2020-03-31",1.9
"991","2020-04-01",1.65
"992","2020-04-02",1.8
"993","2020-04-03",1.8
"994","2020-04-06",1.65
"995","2020-04-07",1.8
"996","2020-04-08",1.96
"997","2020-04-09",2.05
"998","2020-04-13",2.02
"999","2020-04-14",1.93
"1000","2020-04-15",1.91
"1001","2020-04-16",1.91
"1002","2020-04-17",1.99
