"","date","TNET"
"152","2014-10-30",29.23
"153","2014-10-31",29.92
"154","2014-11-03",29.67
"155","2014-11-04",29.68
"156","2014-11-05",29.5
"157","2014-11-06",29.26
"158","2014-11-07",29.75
"159","2014-11-10",30.889999
"160","2014-11-11",30.99
"161","2014-11-12",31.309999
"162","2014-11-13",31.91
"163","2014-11-14",31.27
"164","2014-11-17",31.379999
"165","2014-11-18",30.879999
"166","2014-11-19",31.26
"167","2014-11-20",30.879999
"168","2014-11-21",31.16
"169","2014-11-24",32.25
"170","2014-11-25",31.84
"171","2014-11-26",31.4
"172","2014-11-28",31.66
"173","2014-12-01",29.620001
"174","2014-12-02",29.65
"175","2014-12-03",29.280001
"176","2014-12-04",29.43
"177","2014-12-05",30.25
"178","2014-12-08",30.639999
"179","2014-12-09",30.709999
"180","2014-12-10",29.9
"181","2014-12-11",30.25
"182","2014-12-12",30.059999
"183","2014-12-15",30.77
"184","2014-12-16",30
"185","2014-12-17",30.75
"186","2014-12-18",31.9
"187","2014-12-19",31.51
"188","2014-12-22",31.66
"189","2014-12-23",31.459999
"190","2014-12-24",31.610001
"191","2014-12-26",31.700001
"192","2014-12-29",32.59
"193","2014-12-30",31.6
"194","2014-12-31",31.280001
"195","2015-01-02",30.58
"196","2015-01-05",30.040001
"197","2015-01-06",30.5
"198","2015-01-07",32
"199","2015-01-08",33.27
"200","2015-01-09",32.48
"201","2015-01-12",32.900002
"202","2015-01-13",32.970001
"203","2015-01-14",33.599998
"204","2015-01-15",33.549999
"205","2015-01-16",33.360001
"206","2015-01-20",33.389999
"207","2015-01-21",32.57
"208","2015-01-22",33.139999
"209","2015-01-23",33.299999
"210","2015-01-26",34.360001
"211","2015-01-27",34.16
"212","2015-01-28",33.490002
"213","2015-01-29",33.48
"214","2015-01-30",33.169998
"215","2015-02-02",33.16
"216","2015-02-03",33.759998
"217","2015-02-04",34.700001
"218","2015-02-05",35.209999
"219","2015-02-06",34.73
"220","2015-02-09",34.529999
"221","2015-02-10",35
"222","2015-02-11",35.139999
"223","2015-02-12",35.73
"224","2015-02-13",36.490002
"225","2015-02-17",36.540001
"226","2015-02-18",36.200001
"227","2015-02-19",36.439999
"228","2015-02-20",36.560001
"229","2015-02-23",36.57
"230","2015-02-24",36.200001
"231","2015-02-25",36.34
"232","2015-02-26",36.66
"233","2015-02-27",36.34
"234","2015-03-02",36.779999
"235","2015-03-03",37.880001
"236","2015-03-04",33.93
"237","2015-03-05",33.509998
"238","2015-03-06",33.060001
"239","2015-03-09",33.299999
"240","2015-03-10",32.889999
"241","2015-03-11",33.25
"242","2015-03-12",35.200001
"243","2015-03-13",34.299999
"244","2015-03-16",35.009998
"245","2015-03-17",35.299999
"246","2015-03-18",35.759998
"247","2015-03-19",35.970001
"248","2015-03-20",36.25
"249","2015-03-23",35.380001
"250","2015-03-24",35.830002
"251","2015-03-25",34.650002
"252","2015-03-26",34.459999
"253","2015-03-27",35.25
"254","2015-03-30",35.029999
"255","2015-03-31",35.23
"256","2015-04-01",35.130001
"257","2015-04-02",35.810001
"258","2015-04-06",35.799999
"259","2015-04-07",35.75
"260","2015-04-08",36.849998
"261","2015-04-09",36.529999
"262","2015-04-10",37.27
"263","2015-04-13",37.27
"264","2015-04-14",37.209999
"265","2015-04-15",36.93
"266","2015-04-16",35.529999
"267","2015-04-17",35.509998
"268","2015-04-20",36.700001
"269","2015-04-21",35.990002
"270","2015-04-22",35.450001
"271","2015-04-23",35.34
"272","2015-04-24",35.200001
"273","2015-04-27",35.16
"274","2015-04-28",35.43
"275","2015-04-29",35.040001
"276","2015-04-30",35.02
"277","2015-05-01",36.009998
"278","2015-05-04",36.450001
"279","2015-05-05",34.43
"280","2015-05-06",28.76
"281","2015-05-07",28.98
"282","2015-05-08",28.870001
"283","2015-05-11",29.57
"284","2015-05-12",29.059999
"285","2015-05-13",29.42
"286","2015-05-14",29.719999
"287","2015-05-15",29.700001
"288","2015-05-18",29.889999
"289","2015-05-19",30
"290","2015-05-20",29.530001
"291","2015-05-21",29.73
"292","2015-05-22",29.440001
"293","2015-05-26",29.18
"294","2015-05-27",29.23
"295","2015-05-28",29.440001
"296","2015-05-29",29.93
"297","2015-06-01",29.74
"298","2015-06-02",29.280001
"299","2015-06-03",29.35
"300","2015-06-04",28.809999
"301","2015-06-05",28.780001
"302","2015-06-08",28.709999
"303","2015-06-09",28.549999
"304","2015-06-10",28.719999
"305","2015-06-11",28.700001
"306","2015-06-12",28.51
"307","2015-06-15",28.26
"308","2015-06-16",28.17
"309","2015-06-17",27.74
"310","2015-06-18",27.620001
"311","2015-06-19",27.120001
"312","2015-06-22",26.74
"313","2015-06-23",26.42
"314","2015-06-24",26.190001
"315","2015-06-25",25.74
"316","2015-06-26",25.41
"317","2015-06-29",25.23
"318","2015-06-30",25.35
"319","2015-07-01",25.620001
"320","2015-07-02",25.780001
"321","2015-07-06",25.620001
"322","2015-07-07",25.459999
"323","2015-07-08",25.209999
"324","2015-07-09",25.23
"325","2015-07-10",25.41
"326","2015-07-13",25.440001
"327","2015-07-14",25.76
"328","2015-07-15",25.389999
"329","2015-07-16",25.639999
"330","2015-07-17",25.74
"331","2015-07-20",25.24
"332","2015-07-21",25.18
"333","2015-07-22",25.23
"334","2015-07-23",24.93
"335","2015-07-24",25.35
"336","2015-07-27",25.040001
"337","2015-07-28",25.610001
"338","2015-07-29",26.049999
"339","2015-07-30",26.25
"340","2015-07-31",26.879999
"341","2015-08-03",26.690001
"342","2015-08-04",16.33
"343","2015-08-05",17.59
"344","2015-08-06",17.4
"345","2015-08-07",18.52
"346","2015-08-10",18.540001
"347","2015-08-11",18.82
"348","2015-08-12",18.75
"349","2015-08-13",18.889999
"350","2015-08-14",19.15
"351","2015-08-17",18.85
"352","2015-08-18",18.43
"353","2015-08-19",18.440001
"354","2015-08-20",17.969999
"355","2015-08-21",17.709999
"356","2015-08-24",16.74
"357","2015-08-25",16.700001
"358","2015-08-26",16.82
"359","2015-08-27",17.059999
"360","2015-08-28",16.950001
"361","2015-08-31",16.84
"362","2015-09-01",16.639999
"363","2015-09-02",16.709999
"364","2015-09-03",16.85
"365","2015-09-04",16.66
"366","2015-09-08",17
"367","2015-09-09",16.889999
"368","2015-09-10",16.98
"369","2015-09-11",17.4
"370","2015-09-14",17.1
"371","2015-09-15",17.49
"372","2015-09-16",17.91
"373","2015-09-17",18.379999
"374","2015-09-18",18.16
"375","2015-09-21",18.18
"376","2015-09-22",18.33
"377","2015-09-23",17.75
"378","2015-09-24",17.629999
"379","2015-09-25",17.139999
"380","2015-09-28",16.77
"381","2015-09-29",16.610001
"382","2015-09-30",16.799999
"383","2015-10-01",16.790001
"384","2015-10-02",17.299999
"385","2015-10-05",18.129999
"386","2015-10-06",17.85
"387","2015-10-07",18.59
"388","2015-10-08",19.120001
"389","2015-10-09",19.209999
"390","2015-10-12",18.870001
"391","2015-10-13",18.83
"392","2015-10-14",18.450001
"393","2015-10-15",19.23
"394","2015-10-16",19.299999
"395","2015-10-19",19.110001
"396","2015-10-20",19.559999
"397","2015-10-21",19.110001
"398","2015-10-22",19.309999
"399","2015-10-23",19.9
"400","2015-10-26",19.33
"401","2015-10-27",18.9
"402","2015-10-28",18.799999
"403","2015-10-29",18.73
"404","2015-10-30",18.98
"405","2015-11-02",19.290001
"406","2015-11-03",18.1
"407","2015-11-04",19.6
"408","2015-11-05",19.51
"409","2015-11-06",19.969999
"410","2015-11-09",20.049999
"411","2015-11-10",19.66
"412","2015-11-11",19.200001
"413","2015-11-12",18.76
"414","2015-11-13",18.48
"415","2015-11-16",18.4
"416","2015-11-17",18.34
"417","2015-11-18",18.93
"418","2015-11-19",18.639999
"419","2015-11-20",18.530001
"420","2015-11-23",18.91
"421","2015-11-24",19.08
"422","2015-11-25",19.450001
"423","2015-11-27",19.469999
"424","2015-11-30",19.75
"425","2015-12-01",19.790001
"426","2015-12-02",19.809999
"427","2015-12-03",19.389999
"428","2015-12-04",19.43
"429","2015-12-07",19.07
"430","2015-12-08",19.389999
"431","2015-12-09",19.209999
"432","2015-12-10",19.190001
"433","2015-12-11",18.6
"434","2015-12-14",18.48
"435","2015-12-15",18.42
"436","2015-12-16",18.52
"437","2015-12-17",18.24
"438","2015-12-18",17.93
"439","2015-12-21",18.209999
"440","2015-12-22",18.809999
"441","2015-12-23",19.35
"442","2015-12-24",19.25
"443","2015-12-28",19.299999
"444","2015-12-29",19.370001
"445","2015-12-30",19.379999
"446","2015-12-31",19.35
"447","2016-01-04",18.780001
"448","2016-01-05",18.59
"449","2016-01-06",17.879999
"450","2016-01-07",17.280001
"451","2016-01-08",16.809999
"452","2016-01-11",16.52
"453","2016-01-12",16.57
"454","2016-01-13",15.74
"455","2016-01-14",15.8
"456","2016-01-15",15.7
"457","2016-01-19",15
"458","2016-01-20",15
"459","2016-01-21",15.16
"460","2016-01-22",15.29
"461","2016-01-25",14.49
"462","2016-01-26",14.84
"463","2016-01-27",14.35
"464","2016-01-28",14.21
"465","2016-01-29",14.8
"466","2016-02-01",14.65
"467","2016-02-02",13.87
"468","2016-02-03",13.79
"469","2016-02-04",13.83
"470","2016-02-05",13.64
"471","2016-02-08",12.81
"472","2016-02-09",12.81
"473","2016-02-10",12.72
"474","2016-02-11",12.62
"475","2016-02-12",12.68
"476","2016-02-16",13.14
"477","2016-02-17",13.2
"478","2016-02-18",12.77
"479","2016-02-19",12.71
"480","2016-02-22",13.46
"481","2016-02-23",12.76
"482","2016-02-24",12.97
"483","2016-02-25",13.15
"484","2016-02-26",13.37
"485","2016-02-29",13.09
"486","2016-03-01",12.28
"487","2016-03-02",13.89
"488","2016-03-03",14.19
"489","2016-03-04",14.34
"490","2016-03-07",14.33
"491","2016-03-08",13.67
"492","2016-03-09",13.45
"493","2016-03-10",13.16
"494","2016-03-11",13.25
"495","2016-03-14",13.46
"496","2016-03-15",13.09
"497","2016-03-16",12.77
"498","2016-03-17",12.88
"499","2016-03-18",13.96
"500","2016-03-21",13.75
"501","2016-03-22",13.68
"502","2016-03-23",13.55
"503","2016-03-24",13.46
"504","2016-03-28",13.51
"505","2016-03-29",13.97
"506","2016-03-30",13.9
"507","2016-03-31",14.35
"508","2016-04-01",14.68
"509","2016-04-04",14.97
"510","2016-04-05",14.57
"511","2016-04-06",14.75
"512","2016-04-07",14.94
"513","2016-04-08",15.13
"514","2016-04-11",14.92
"515","2016-04-12",15.36
"516","2016-04-13",15.7
"517","2016-04-14",15.87
"518","2016-04-15",15.57
"519","2016-04-18",16
"520","2016-04-19",15.84
"521","2016-04-20",15.84
"522","2016-04-21",16.190001
"523","2016-04-22",16.299999
"524","2016-04-25",16.209999
"525","2016-04-26",16.610001
"526","2016-04-27",16.85
"527","2016-04-28",16.809999
"528","2016-04-29",16.620001
"529","2016-05-02",16.6
"530","2016-05-03",18.219999
"531","2016-05-04",17.700001
"532","2016-05-05",17.73
"533","2016-05-06",17.91
"534","2016-05-09",18.299999
"535","2016-05-10",18.59
"536","2016-05-11",18.690001
"537","2016-05-12",18.59
"538","2016-05-13",18.75
"539","2016-05-16",19.01
"540","2016-05-17",19.01
"541","2016-05-18",18.940001
"542","2016-05-19",18.85
"543","2016-05-20",19.299999
"544","2016-05-23",19.219999
"545","2016-05-24",19.73
"546","2016-05-25",19.799999
"547","2016-05-26",19.959999
"548","2016-05-27",20.23
"549","2016-05-31",20.15
"550","2016-06-01",20.48
"551","2016-06-02",20.559999
"552","2016-06-03",19.959999
"553","2016-06-06",20.66
"554","2016-06-07",20.4
"555","2016-06-08",20.59
"556","2016-06-09",20.309999
"557","2016-06-10",20.1
"558","2016-06-13",20.040001
"559","2016-06-14",20.15
"560","2016-06-15",20.34
"561","2016-06-16",20.27
"562","2016-06-17",20.59
"563","2016-06-20",20.860001
"564","2016-06-21",20.799999
"565","2016-06-22",20.469999
"566","2016-06-23",20.690001
"567","2016-06-24",20
"568","2016-06-27",19.110001
"569","2016-06-28",19.58
"570","2016-06-29",20.15
"571","2016-06-30",20.790001
"572","2016-07-01",21.110001
"573","2016-07-05",21.02
"574","2016-07-06",21.08
"575","2016-07-07",21.139999
"576","2016-07-08",21.5
"577","2016-07-11",21.5
"578","2016-07-12",21.84
"579","2016-07-13",22.01
"580","2016-07-14",22.65
"581","2016-07-15",22.33
"582","2016-07-18",22.26
"583","2016-07-19",22.030001
"584","2016-07-20",22.32
"585","2016-07-21",22.190001
"586","2016-07-22",22.370001
"587","2016-07-25",22.129999
"588","2016-07-26",22.610001
"589","2016-07-27",22.129999
"590","2016-07-28",21.940001
"591","2016-07-29",21.690001
"592","2016-08-01",21.120001
"593","2016-08-02",20.92
"594","2016-08-03",20.98
"595","2016-08-04",21
"596","2016-08-05",21.01
"597","2016-08-08",21
"598","2016-08-09",21.1
"599","2016-08-10",20.85
"600","2016-08-11",21
"601","2016-08-12",20.99
"602","2016-08-15",21.040001
"603","2016-08-16",20.92
"604","2016-08-17",21.040001
"605","2016-08-18",20.940001
"606","2016-08-19",21.129999
"607","2016-08-22",21.030001
"608","2016-08-23",21.15
"609","2016-08-24",21.209999
"610","2016-08-25",21.200001
"611","2016-08-26",21.09
"612","2016-08-29",21.049999
"613","2016-08-30",21.1
"614","2016-08-31",21
"615","2016-09-01",21.26
"616","2016-09-02",21.139999
"617","2016-09-06",21.030001
"618","2016-09-07",21.209999
"619","2016-09-08",21.41
"620","2016-09-09",20.639999
"621","2016-09-12",21.15
"622","2016-09-13",20.559999
"623","2016-09-14",20.530001
"624","2016-09-15",20.780001
"625","2016-09-16",20.59
"626","2016-09-19",20.690001
"627","2016-09-20",20.690001
"628","2016-09-21",20.74
"629","2016-09-22",21.26
"630","2016-09-23",21.24
"631","2016-09-26",21.049999
"632","2016-09-27",21
"633","2016-09-28",21.41
"634","2016-09-29",21.01
"635","2016-09-30",21.629999
"636","2016-10-03",21.85
"637","2016-10-04",21.870001
"638","2016-10-05",22.24
"639","2016-10-06",21.98
"640","2016-10-07",20.99
"641","2016-10-10",21.120001
"642","2016-10-11",20.469999
"643","2016-10-12",20.49
"644","2016-10-13",19.92
"645","2016-10-14",20.07
"646","2016-10-17",19.82
"647","2016-10-18",19.9
"648","2016-10-19",19.809999
"649","2016-10-20",19.639999
"650","2016-10-21",19.34
"651","2016-10-24",19.459999
"652","2016-10-25",19.209999
"653","2016-10-26",18.82
"654","2016-10-27",18.690001
"655","2016-10-28",18.629999
"656","2016-10-31",18.77
"657","2016-11-01",17.799999
"658","2016-11-02",20.280001
"659","2016-11-03",19.67
"660","2016-11-04",19.780001
"661","2016-11-07",20.440001
"662","2016-11-08",20.4
"663","2016-11-09",20.73
"664","2016-11-10",21.370001
"665","2016-11-11",22.450001
"666","2016-11-14",22.559999
"667","2016-11-15",22.860001
"668","2016-11-16",23.17
"669","2016-11-17",23.389999
"670","2016-11-18",24.02
"671","2016-11-21",24.459999
"672","2016-11-22",24.73
"673","2016-11-23",25.1
"674","2016-11-25",25.18
"675","2016-11-28",25.120001
"676","2016-11-29",25.25
"677","2016-11-30",25.23
"678","2016-12-01",24.719999
"679","2016-12-02",24.65
"680","2016-12-05",24.950001
"681","2016-12-06",25.209999
"682","2016-12-07",25.709999
"683","2016-12-08",26.18
"684","2016-12-09",25.219999
"685","2016-12-12",25.040001
"686","2016-12-13",24.76
"687","2016-12-14",24.15
"688","2016-12-15",24.59
"689","2016-12-16",24.58
"690","2016-12-19",24.610001
"691","2016-12-20",25.25
"692","2016-12-21",25.450001
"693","2016-12-22",26.32
"694","2016-12-23",26.190001
"695","2016-12-27",26.219999
"696","2016-12-28",25.809999
"697","2016-12-29",25.85
"698","2016-12-30",25.620001
"699","2017-01-03",25.690001
"700","2017-01-04",25.98
"701","2017-01-05",25.65
"702","2017-01-06",25.200001
"703","2017-01-09",25.549999
"704","2017-01-10",25.719999
"705","2017-01-11",25.68
"706","2017-01-12",25.51
"707","2017-01-13",25.73
"708","2017-01-17",25.290001
"709","2017-01-18",25.559999
"710","2017-01-19",25.18
"711","2017-01-20",25.43
"712","2017-01-23",25.459999
"713","2017-01-24",25.889999
"714","2017-01-25",26.07
"715","2017-01-26",25.690001
"716","2017-01-27",25.5
"717","2017-01-30",24.969999
"718","2017-01-31",25.43
"719","2017-02-01",24.709999
"720","2017-02-02",24.610001
"721","2017-02-03",25.049999
"722","2017-02-06",24.549999
"723","2017-02-07",24.48
"724","2017-02-08",24.27
"725","2017-02-09",24.52
"726","2017-02-10",24.74
"727","2017-02-13",25.110001
"728","2017-02-14",25.620001
"729","2017-02-15",25.870001
"730","2017-02-16",26.139999
"731","2017-02-17",26.360001
"732","2017-02-21",26.370001
"733","2017-02-22",26.18
"734","2017-02-23",26.35
"735","2017-02-24",26.58
"736","2017-02-27",27.129999
"737","2017-02-28",26.85
"738","2017-03-01",28.66
"739","2017-03-02",28.639999
"740","2017-03-03",28.549999
"741","2017-03-06",28.75
"742","2017-03-07",28.709999
"743","2017-03-08",28.67
"744","2017-03-09",28.879999
"745","2017-03-10",29.23
"746","2017-03-13",29.32
"747","2017-03-14",29.219999
"748","2017-03-15",29.940001
"749","2017-03-16",29.82
"750","2017-03-17",29.620001
"751","2017-03-20",29.309999
"752","2017-03-21",28.66
"753","2017-03-22",28.48
"754","2017-03-23",28.780001
"755","2017-03-24",28.43
"756","2017-03-27",28.379999
"757","2017-03-28",28.719999
"758","2017-03-29",28.35
"759","2017-03-30",28.59
"760","2017-03-31",28.9
"761","2017-04-03",28.25
"762","2017-04-04",28.17
"763","2017-04-05",28.049999
"764","2017-04-06",28.610001
"765","2017-04-07",28.469999
"766","2017-04-10",28.6
"767","2017-04-11",28.52
"768","2017-04-12",28.09
"769","2017-04-13",27.76
"770","2017-04-17",27.73
"771","2017-04-18",28.309999
"772","2017-04-19",27.57
"773","2017-04-20",28.629999
"774","2017-04-21",28.59
"775","2017-04-24",29.129999
"776","2017-04-25",29.57
"777","2017-04-26",29.9
"778","2017-04-27",29.99
"779","2017-04-28",29.4
"780","2017-05-01",29.280001
"781","2017-05-02",28.959999
"782","2017-05-03",32.34
"783","2017-05-04",32.029999
"784","2017-05-05",31.4
"785","2017-05-08",31.01
"786","2017-05-09",31.290001
"787","2017-05-10",31.049999
"788","2017-05-11",31.040001
"789","2017-05-12",30.83
"790","2017-05-15",31.139999
"791","2017-05-16",31.200001
"792","2017-05-17",30.57
"793","2017-05-18",30.620001
"794","2017-05-19",30.629999
"795","2017-05-22",30.75
"796","2017-05-23",31
"797","2017-05-24",30.77
"798","2017-05-25",31.120001
"799","2017-05-26",30.799999
"800","2017-05-30",30.84
"801","2017-05-31",30.93
"802","2017-06-01",31.4
"803","2017-06-02",31.469999
"804","2017-06-05",30.75
"805","2017-06-06",31.01
"806","2017-06-07",31.07
"807","2017-06-08",31.34
"808","2017-06-09",30.91
"809","2017-06-12",31.26
"810","2017-06-13",31.52
"811","2017-06-14",31.73
"812","2017-06-15",31.99
"813","2017-06-16",31.620001
"814","2017-06-19",32.209999
"815","2017-06-20",32.080002
"816","2017-06-21",32.299999
"817","2017-06-22",32.310001
"818","2017-06-23",32.439999
"819","2017-06-26",32.450001
"820","2017-06-27",32.549999
"821","2017-06-28",33.209999
"822","2017-06-29",32.709999
"823","2017-06-30",32.740002
"824","2017-07-03",32.799999
"825","2017-07-05",32.709999
"826","2017-07-06",32.240002
"827","2017-07-07",32.990002
"828","2017-07-10",33.18
"829","2017-07-11",33.099998
"830","2017-07-12",33.540001
"831","2017-07-13",33.59
"832","2017-07-14",33.599998
"833","2017-07-17",33.009998
"834","2017-07-18",33.139999
"835","2017-07-19",33.549999
"836","2017-07-20",33.209999
"837","2017-07-21",32.950001
"838","2017-07-24",33.220001
"839","2017-07-25",33.5
"840","2017-07-26",33.290001
"841","2017-07-27",33.299999
"842","2017-07-28",33.779999
"843","2017-07-31",35
"844","2017-08-01",40.389999
"845","2017-08-02",38.73
"846","2017-08-03",38.860001
"847","2017-08-04",39.709999
"848","2017-08-07",39.68
"849","2017-08-08",38.779999
"850","2017-08-09",38.169998
"851","2017-08-10",37.189999
"852","2017-08-11",37.369999
"853","2017-08-14",38.25
"854","2017-08-15",37.91
"855","2017-08-16",38.18
"856","2017-08-17",35.34
"857","2017-08-18",35.419998
"858","2017-08-21",35.650002
"859","2017-08-22",35.16
"860","2017-08-23",34.950001
"861","2017-08-24",35.23
"862","2017-08-25",35.27
"863","2017-08-28",35.470001
"864","2017-08-29",35.59
"865","2017-08-30",35.400002
"866","2017-08-31",35.73
"867","2017-09-01",36.400002
"868","2017-09-05",35.669998
"869","2017-09-06",35.209999
"870","2017-09-07",35.060001
"871","2017-09-08",35.84
"872","2017-09-11",35.5
"873","2017-09-12",35.380001
"874","2017-09-13",33.860001
"875","2017-09-14",34.23
"876","2017-09-15",34.02
"877","2017-09-18",34.02
"878","2017-09-19",34.560001
"879","2017-09-20",33.880001
"880","2017-09-21",33.209999
"881","2017-09-22",33.240002
"882","2017-09-25",33.23
"883","2017-09-26",33.470001
"884","2017-09-27",33.860001
"885","2017-09-28",34.810001
"886","2017-09-29",33.619999
"887","2017-10-02",34.75
"888","2017-10-03",34.880001
"889","2017-10-04",35.02
"890","2017-10-05",34.93
"891","2017-10-06",34.330002
"892","2017-10-09",34.32
"893","2017-10-10",34.790001
"894","2017-10-11",34.299999
"895","2017-10-12",34.040001
"896","2017-10-13",33.490002
"897","2017-10-16",34.34
"898","2017-10-17",33.869999
"899","2017-10-18",34.720001
"900","2017-10-19",34.73
"901","2017-10-20",34.880001
"902","2017-10-23",34.439999
"903","2017-10-24",34.419998
"904","2017-10-25",34.290001
"905","2017-10-26",34.93
"906","2017-10-27",34.889999
"907","2017-10-30",34.23
"908","2017-10-31",34.720001
"909","2017-11-01",34.029999
"910","2017-11-02",35.66
"911","2017-11-03",41
"912","2017-11-06",40.93
"913","2017-11-07",40.959999
"914","2017-11-08",40.970001
"915","2017-11-09",41.720001
"916","2017-11-10",42.689999
"917","2017-11-13",42.450001
"918","2017-11-14",42.25
"919","2017-11-15",42.099998
"920","2017-11-16",43.150002
"921","2017-11-17",43.16
"922","2017-11-20",43.919998
"923","2017-11-21",44.580002
"924","2017-11-22",44.040001
"925","2017-11-24",44.509998
"926","2017-11-27",43.900002
"927","2017-11-28",44.709999
"928","2017-11-29",44.25
"929","2017-11-30",44.759998
"930","2017-12-01",43.860001
"931","2017-12-04",43.990002
"932","2017-12-05",43.650002
"933","2017-12-06",43.799999
"934","2017-12-07",44.150002
"935","2017-12-08",44.049999
"936","2017-12-11",43.630001
"937","2017-12-12",43.560001
"938","2017-12-13",43.549999
"939","2017-12-14",43.130001
"940","2017-12-15",43.400002
"941","2017-12-18",43.950001
"942","2017-12-19",44.259998
"943","2017-12-20",43.98
"944","2017-12-21",43.59
"945","2017-12-22",43.68
"946","2017-12-26",43.950001
"947","2017-12-27",44.169998
"948","2017-12-28",44.27
"949","2017-12-29",44.34
"950","2018-01-02",43.439999
"951","2018-01-03",43.240002
"952","2018-01-04",43.619999
"953","2018-01-05",44.380001
"954","2018-01-08",43.650002
"955","2018-01-09",43.73
"956","2018-01-10",41.48
"957","2018-01-11",41.66
"958","2018-01-12",42.07
"959","2018-01-16",42.080002
"960","2018-01-17",42.950001
"961","2018-01-18",42.220001
"962","2018-01-19",43.43
"963","2018-01-22",43.360001
"964","2018-01-23",43.77
"965","2018-01-24",43.380001
"966","2018-01-25",43.25
"967","2018-01-26",44.080002
"968","2018-01-29",44.16
