"","date","EXR"
"154","2007-08-13",15.17
"155","2007-08-14",14.64
"156","2007-08-15",14.3
"157","2007-08-16",14.78
"158","2007-08-17",15.16
"159","2007-08-20",15.18
"160","2007-08-21",15.21
"161","2007-08-22",15.21
"162","2007-08-23",15.24
"163","2007-08-24",15.4
"164","2007-08-27",14.95
"165","2007-08-28",14.45
"166","2007-08-29",15
"167","2007-08-30",15.01
"168","2007-08-31",15.37
"169","2007-09-04",15.7
"170","2007-09-05",15.34
"171","2007-09-06",15.07
"172","2007-09-07",14.78
"173","2007-09-10",14.59
"174","2007-09-11",14.64
"175","2007-09-12",14.54
"176","2007-09-13",14.9
"177","2007-09-14",15.14
"178","2007-09-17",15.23
"179","2007-09-18",15.71
"180","2007-09-19",15.67
"181","2007-09-20",15.55
"182","2007-09-21",15.78
"183","2007-09-24",15.92
"184","2007-09-25",15.7
"185","2007-09-26",15.79
"186","2007-09-27",15.63
"187","2007-09-28",15.39
"188","2007-10-01",15.7
"189","2007-10-02",15.87
"190","2007-10-03",15.77
"191","2007-10-04",15.9
"192","2007-10-05",16.6
"193","2007-10-08",16.379999
"194","2007-10-09",16.5
"195","2007-10-10",16.51
"196","2007-10-11",16.35
"197","2007-10-12",16.42
"198","2007-10-15",16.18
"199","2007-10-16",15.87
"200","2007-10-17",15.79
"201","2007-10-18",15.67
"202","2007-10-19",14.88
"203","2007-10-22",15.07
"204","2007-10-23",15
"205","2007-10-24",14.9
"206","2007-10-25",14.86
"207","2007-10-26",14.84
"208","2007-10-29",14.95
"209","2007-10-30",15.2
"210","2007-10-31",15.72
"211","2007-11-01",15.2
"212","2007-11-02",15.09
"213","2007-11-05",14.87
"214","2007-11-06",14.83
"215","2007-11-07",14.32
"216","2007-11-08",14.23
"217","2007-11-09",14.35
"218","2007-11-12",14.65
"219","2007-11-13",15.2
"220","2007-11-14",14.98
"221","2007-11-15",15.03
"222","2007-11-16",14.77
"223","2007-11-19",14.58
"224","2007-11-20",14.28
"225","2007-11-21",14.08
"226","2007-11-23",14.36
"227","2007-11-26",13.62
"228","2007-11-27",13.79
"229","2007-11-28",14.1
"230","2007-11-29",14.01
"231","2007-11-30",14.26
"232","2007-12-03",14.23
"233","2007-12-04",13.9
"234","2007-12-05",14.17
"235","2007-12-06",14.58
"236","2007-12-07",14.74
"237","2007-12-10",15.15
"238","2007-12-11",14.38
"239","2007-12-12",13.99
"240","2007-12-13",13.89
"241","2007-12-14",13.35
"242","2007-12-17",13.15
"243","2007-12-18",13.58
"244","2007-12-19",13.65
"245","2007-12-20",13.76
"246","2007-12-21",14.29
"247","2007-12-24",14.65
"248","2007-12-26",14.63
"249","2007-12-27",14.42
"250","2007-12-28",14
"251","2007-12-31",14.29
"252","2008-01-02",13.95
"253","2008-01-03",13.52
"254","2008-01-04",13.3
"255","2008-01-07",13.21
"256","2008-01-08",12.79
"257","2008-01-09",12.96
"258","2008-01-10",13.09
"259","2008-01-11",13.17
"260","2008-01-14",13.35
"261","2008-01-15",12.95
"262","2008-01-16",13.4
"263","2008-01-17",13.46
"264","2008-01-18",13.25
"265","2008-01-22",13.38
"266","2008-01-23",14.28
"267","2008-01-24",14.11
"268","2008-01-25",14.35
"269","2008-01-28",15.14
"270","2008-01-29",14.95
"271","2008-01-30",14.7
"272","2008-01-31",15.14
"273","2008-02-01",15.58
"274","2008-02-04",15.32
"275","2008-02-05",14.75
"276","2008-02-06",14.26
"277","2008-02-07",14.37
"278","2008-02-08",14.09
"279","2008-02-11",13.92
"280","2008-02-12",14.23
"281","2008-02-13",14.61
"282","2008-02-14",14.18
"283","2008-02-15",14.07
"284","2008-02-19",14.5
"285","2008-02-20",14.99
"286","2008-02-21",14.83
"287","2008-02-22",15.01
"288","2008-02-25",15.45
"289","2008-02-26",15.47
"290","2008-02-27",15.63
"291","2008-02-28",15.2
"292","2008-02-29",15.07
"293","2008-03-03",15.22
"294","2008-03-04",15.29
"295","2008-03-05",15.19
"296","2008-03-06",14.97
"297","2008-03-07",15.05
"298","2008-03-10",15.03
"299","2008-03-11",16.09
"300","2008-03-12",15.57
"301","2008-03-13",15.95
"302","2008-03-14",15.65
"303","2008-03-17",15.79
"304","2008-03-18",16.68
"305","2008-03-19",16.719999
"306","2008-03-20",17.040001
"307","2008-03-24",17.15
"308","2008-03-25",16.59
"309","2008-03-26",16.76
"310","2008-03-27",16.35
"311","2008-03-28",15.85
"312","2008-03-31",16.190001
"313","2008-04-01",16.83
"314","2008-04-02",17.35
"315","2008-04-03",17.15
"316","2008-04-04",16.950001
"317","2008-04-07",17.059999
"318","2008-04-08",17.190001
"319","2008-04-09",16.629999
"320","2008-04-10",16.66
"321","2008-04-11",16.51
"322","2008-04-14",16.52
"323","2008-04-15",16.709999
"324","2008-04-16",17.049999
"325","2008-04-17",17.110001
"326","2008-04-18",17.219999
"327","2008-04-21",16.940001
"328","2008-04-22",16.610001
"329","2008-04-23",16.969999
"330","2008-04-24",17.139999
"331","2008-04-25",17.25
"332","2008-04-28",17.15
"333","2008-04-29",17.219999
"334","2008-04-30",16.83
"335","2008-05-01",17.59
"336","2008-05-02",17.700001
"337","2008-05-05",17.58
"338","2008-05-06",17.59
"339","2008-05-07",17.09
"340","2008-05-08",16.93
"341","2008-05-09",16.870001
"342","2008-05-12",17
"343","2008-05-13",16.77
"344","2008-05-14",16.4
"345","2008-05-15",16.559999
"346","2008-05-16",16.780001
"347","2008-05-19",16.75
"348","2008-05-20",16.59
"349","2008-05-21",16.469999
"350","2008-05-22",16.440001
"351","2008-05-23",16.67
"352","2008-05-27",16.870001
"353","2008-05-28",16.75
"354","2008-05-29",16.709999
"355","2008-05-30",16.65
"356","2008-06-02",16.59
"357","2008-06-03",16.26
"358","2008-06-04",16.42
"359","2008-06-05",16.59
"360","2008-06-06",16.209999
"361","2008-06-09",16.040001
"362","2008-06-10",16.040001
"363","2008-06-11",15.61
"364","2008-06-12",15.66
"365","2008-06-13",15.9
"366","2008-06-16",15.97
"367","2008-06-17",15.46
"368","2008-06-18",15.44
"369","2008-06-19",15.95
"370","2008-06-20",15.77
"371","2008-06-23",15.33
"372","2008-06-24",15.54
"373","2008-06-25",15.73
"374","2008-06-26",15.34
"375","2008-06-27",15.3
"376","2008-06-30",15.36
"377","2008-07-01",15.41
"378","2008-07-02",15.2
"379","2008-07-03",15.22
"380","2008-07-07",15
"381","2008-07-08",15.81
"382","2008-07-09",14.76
"383","2008-07-10",15.2
"384","2008-07-11",15.17
"385","2008-07-14",14.6
"386","2008-07-15",14.27
"387","2008-07-16",14.87
"388","2008-07-17",15.27
"389","2008-07-18",15.06
"390","2008-07-21",14.87
"391","2008-07-22",15.63
"392","2008-07-23",15.77
"393","2008-07-24",15.18
"394","2008-07-25",15.28
"395","2008-07-28",14.85
"396","2008-07-29",15.27
"397","2008-07-30",14
"398","2008-07-31",14.17
"399","2008-08-01",14.21
"400","2008-08-04",13.98
"401","2008-08-05",14.54
"402","2008-08-06",14.36
"403","2008-08-07",13.9
"404","2008-08-08",14.5
"405","2008-08-11",15.06
"406","2008-08-12",15.15
"407","2008-08-13",15.09
"408","2008-08-14",15.18
"409","2008-08-15",15.34
"410","2008-08-18",14.99
"411","2008-08-19",14.95
"412","2008-08-20",15.05
"413","2008-08-21",14.93
"414","2008-08-22",15.36
"415","2008-08-25",15.03
"416","2008-08-26",15.28
"417","2008-08-27",15.35
"418","2008-08-28",15.93
"419","2008-08-29",15.75
"420","2008-09-02",15.82
"421","2008-09-03",16.09
"422","2008-09-04",15.61
"423","2008-09-05",15.52
"424","2008-09-08",16.200001
"425","2008-09-09",15.75
"426","2008-09-10",15.74
"427","2008-09-11",15.6
"428","2008-09-12",15.84
"429","2008-09-15",14.93
"430","2008-09-16",16.059999
"431","2008-09-17",14.9
"432","2008-09-18",17.41
"433","2008-09-19",17.57
"434","2008-09-22",15.98
"435","2008-09-23",15.69
"436","2008-09-24",14.96
"437","2008-09-25",14.95
"438","2008-09-26",15.38
"439","2008-09-29",14.89
"440","2008-09-30",15.36
"441","2008-10-01",15
"442","2008-10-02",14.35
"443","2008-10-03",14.17
"444","2008-10-06",13.78
"445","2008-10-07",12.92
"446","2008-10-08",13.15
"447","2008-10-09",11.51
"448","2008-10-10",12.69
"449","2008-10-13",13.14
"450","2008-10-14",13.02
"451","2008-10-15",11.61
"452","2008-10-16",11.62
"453","2008-10-17",11.41
"454","2008-10-20",11.45
"455","2008-10-21",11.21
"456","2008-10-22",10.68
"457","2008-10-23",10.26
"458","2008-10-24",9.57
"459","2008-10-27",8.7
"460","2008-10-28",9.77
"461","2008-10-29",10.38
"462","2008-10-30",10.59
"463","2008-10-31",11.51
"464","2008-11-03",11.67
"465","2008-11-04",12.23
"466","2008-11-05",11.35
"467","2008-11-06",10.83
"468","2008-11-07",11.23
"469","2008-11-10",10.52
"470","2008-11-11",10.02
"471","2008-11-12",9.39
"472","2008-11-13",9.99
"473","2008-11-14",8.79
"474","2008-11-17",8.85
"475","2008-11-18",8.45
"476","2008-11-19",7.33
"477","2008-11-20",6.47
"478","2008-11-21",6.74
"479","2008-11-24",8.39
"480","2008-11-25",8
"481","2008-11-26",8.72
"482","2008-11-28",8.85
"483","2008-12-01",7.52
"484","2008-12-02",8.23
"485","2008-12-03",8.49
"486","2008-12-04",8.34
"487","2008-12-05",9.29
"488","2008-12-08",10.09
"489","2008-12-09",8.96
"490","2008-12-10",9.4
"491","2008-12-11",8.33
"492","2008-12-12",8.94
"493","2008-12-15",8.49
"494","2008-12-16",9.6
"495","2008-12-17",10.09
"496","2008-12-18",10.02
"497","2008-12-19",10.89
"498","2008-12-22",10.3
"499","2008-12-23",9.87
"500","2008-12-24",9.73
"501","2008-12-26",9.72
"502","2008-12-29",9.38
"503","2008-12-30",9.54
"504","2008-12-31",10.32
"505","2009-01-02",10.16
"506","2009-01-05",9.72
"507","2009-01-06",10.39
"508","2009-01-07",10.06
"509","2009-01-08",9.87
"510","2009-01-09",9.45
"511","2009-01-12",8.93
"512","2009-01-13",9.16
"513","2009-01-14",8.67
"514","2009-01-15",8.92
"515","2009-01-16",9.43
"516","2009-01-20",8.29
"517","2009-01-21",8.37
"518","2009-01-22",8.45
"519","2009-01-23",8.54
"520","2009-01-26",8.56
"521","2009-01-27",8.79
"522","2009-01-28",9.24
"523","2009-01-29",8.5
"524","2009-01-30",8.11
"525","2009-02-02",8.08
"526","2009-02-03",7.83
"527","2009-02-04",7.55
"528","2009-02-05",7.36
"529","2009-02-06",7.69
"530","2009-02-09",7.76
"531","2009-02-10",7.16
"532","2009-02-11",7.27
"533","2009-02-12",7.08
"534","2009-02-13",6.72
"535","2009-02-17",6.22
"536","2009-02-18",6.28
"537","2009-02-19",6.13
"538","2009-02-20",6.16
"539","2009-02-23",5.99
"540","2009-02-24",6.6
"541","2009-02-25",6.35
"542","2009-02-26",6.18
"543","2009-02-27",6.27
"544","2009-03-02",5.76
"545","2009-03-03",5.64
"546","2009-03-04",5.71
"547","2009-03-05",5.47
"548","2009-03-06",5.18
"549","2009-03-09",5.13
"550","2009-03-10",5.59
"551","2009-03-11",5.16
"552","2009-03-12",5.61
"553","2009-03-13",5.41
"554","2009-03-16",5.1
"555","2009-03-17",5.52
"556","2009-03-18",5.91
"557","2009-03-19",5.6
"558","2009-03-20",5.13
"559","2009-03-23",5.85
"560","2009-03-24",5.61
"561","2009-03-25",5.54
"562","2009-03-26",5.88
"563","2009-03-27",5.41
"564","2009-03-30",5.27
"565","2009-03-31",5.51
"566","2009-04-01",5.64
"567","2009-04-02",6.18
"568","2009-04-03",6.5
"569","2009-04-06",6.52
"570","2009-04-07",5.93
"571","2009-04-08",6.05
"572","2009-04-09",6.89
"573","2009-04-13",6.87
"574","2009-04-14",6.14
"575","2009-04-15",6.42
"576","2009-04-16",7.02
"577","2009-04-17",7.61
"578","2009-04-20",7.13
"579","2009-04-21",7.7
"580","2009-04-22",7.49
"581","2009-04-23",7.73
"582","2009-04-24",8
"583","2009-04-27",7.39
"584","2009-04-28",7.18
"585","2009-04-29",7.34
"586","2009-04-30",7.11
"587","2009-05-01",6.8
"588","2009-05-04",7.89
"589","2009-05-05",7.09
"590","2009-05-06",7.13
"591","2009-05-07",6.49
"592","2009-05-08",7.06
"593","2009-05-11",6.88
"594","2009-05-12",6.79
"595","2009-05-13",6.35
"596","2009-05-14",6.72
"597","2009-05-15",6.62
"598","2009-05-18",7.19
"599","2009-05-19",7.3
"600","2009-05-20",7.05
"601","2009-05-21",7.17
"602","2009-05-22",6.9
"603","2009-05-26",7.41
"604","2009-05-27",7.17
"605","2009-05-28",7.11
"606","2009-05-29",7.51
"607","2009-06-01",7.9
"608","2009-06-02",8.25
"609","2009-06-03",8.3
"610","2009-06-04",8.64
"611","2009-06-05",8.69
"612","2009-06-08",8.41
"613","2009-06-09",8.46
"614","2009-06-10",8.46
"615","2009-06-11",8.43
"616","2009-06-12",8.53
"617","2009-06-15",8.11
"618","2009-06-16",7.95
"619","2009-06-17",7.83
"620","2009-06-18",7.9
"621","2009-06-19",8.14
"622","2009-06-22",7.86
"623","2009-06-23",7.84
"624","2009-06-24",8.06
"625","2009-06-25",8.07
"626","2009-06-26",8.42
"627","2009-06-29",8.27
"628","2009-06-30",8.35
"629","2009-07-01",8.55
"630","2009-07-02",8.04
"631","2009-07-06",8.17
"632","2009-07-07",7.95
"633","2009-07-08",7.67
"634","2009-07-09",7.5
"635","2009-07-10",7.56
"636","2009-07-13",7.82
"637","2009-07-14",7.95
"638","2009-07-15",8.2
"639","2009-07-16",8.32
"640","2009-07-17",8.1
"641","2009-07-20",8.27
"642","2009-07-21",8.11
"643","2009-07-22",8.11
"644","2009-07-23",8.28
"645","2009-07-24",8.5
"646","2009-07-27",8.36
"647","2009-07-28",8.41
"648","2009-07-29",8.44
"649","2009-07-30",8.8
"650","2009-07-31",8.78
"651","2009-08-03",8.99
"652","2009-08-04",8.9
"653","2009-08-05",8.94
"654","2009-08-06",9.06
"655","2009-08-07",9.61
"656","2009-08-10",9.32
"657","2009-08-11",8.93
"658","2009-08-12",9.49
"659","2009-08-13",9.31
"660","2009-08-14",9.03
"661","2009-08-17",8.85
"662","2009-08-18",9.37
"663","2009-08-19",9.54
"664","2009-08-20",9.92
"665","2009-08-21",10.23
"666","2009-08-24",10.01
"667","2009-08-25",10.13
"668","2009-08-26",10.06
"669","2009-08-27",9.97
"670","2009-08-28",10.19
"671","2009-08-31",9.9
"672","2009-09-01",9.4
"673","2009-09-02",8.92
"674","2009-09-03",9.25
"675","2009-09-04",9.39
"676","2009-09-08",9.61
"677","2009-09-09",9.78
"678","2009-09-10",9.87
"679","2009-09-11",9.87
"680","2009-09-14",10.39
"681","2009-09-15",10.74
"682","2009-09-16",11.19
"683","2009-09-17",10.9
"684","2009-09-18",10.77
"685","2009-09-21",10.67
"686","2009-09-22",11.2
"687","2009-09-23",11.07
"688","2009-09-24",10.42
"689","2009-09-25",10.41
"690","2009-09-28",11.16
"691","2009-09-29",10.91
"692","2009-09-30",10.55
"693","2009-10-01",10.13
"694","2009-10-02",10.19
"695","2009-10-05",10.14
"696","2009-10-06",10.09
"697","2009-10-07",10.1
"698","2009-10-08",10.26
"699","2009-10-09",10.44
"700","2009-10-12",10.49
"701","2009-10-13",10.32
"702","2009-10-14",10.5
"703","2009-10-15",10.85
"704","2009-10-16",10.63
"705","2009-10-19",10.81
"706","2009-10-20",10.53
"707","2009-10-21",10.46
"708","2009-10-22",10.73
"709","2009-10-23",10.47
"710","2009-10-26",10.31
"711","2009-10-27",10.22
"712","2009-10-28",9.56
"713","2009-10-29",9.92
"714","2009-10-30",9.57
"715","2009-11-02",9.55
"716","2009-11-03",10.18
"717","2009-11-04",9.82
"718","2009-11-05",10.13
"719","2009-11-06",10.38
"720","2009-11-09",10.9
"721","2009-11-10",11.08
"722","2009-11-11",11.3
"723","2009-11-12",11.1
"724","2009-11-13",11.43
"725","2009-11-16",11.7
"726","2009-11-17",11.28
"727","2009-11-18",11.5
"728","2009-11-19",11.13
"729","2009-11-20",11.07
"730","2009-11-23",11.24
"731","2009-11-24",11.18
"732","2009-11-25",11.22
"733","2009-11-27",10.68
"734","2009-11-30",10.99
"735","2009-12-01",11.4
"736","2009-12-02",11.59
"737","2009-12-03",11.25
"738","2009-12-04",11.55
"739","2009-12-07",11.32
"740","2009-12-08",11
"741","2009-12-09",10.99
"742","2009-12-10",11.14
"743","2009-12-11",11.47
"744","2009-12-14",11.68
"745","2009-12-15",11.71
"746","2009-12-16",11.53
"747","2009-12-17",11.57
"748","2009-12-18",11.5
"749","2009-12-21",11.58
"750","2009-12-22",11.61
"751","2009-12-23",11.92
"752","2009-12-24",12.09
"753","2009-12-28",11.94
"754","2009-12-29",11.74
"755","2009-12-30",11.81
"756","2009-12-31",11.55
"757","2010-01-04",11.89
"758","2010-01-05",11.81
"759","2010-01-06",11.85
"760","2010-01-07",11.76
"761","2010-01-08",11.5
"762","2010-01-11",11.59
"763","2010-01-12",11.18
"764","2010-01-13",11.38
"765","2010-01-14",11.34
"766","2010-01-15",11.39
"767","2010-01-19",11.72
"768","2010-01-20",11.75
"769","2010-01-21",11.56
"770","2010-01-22",11.48
"771","2010-01-25",11.52
"772","2010-01-26",11.35
"773","2010-01-27",11.4
"774","2010-01-28",11.3
"775","2010-01-29",11.35
"776","2010-02-01",11.46
"777","2010-02-02",11.72
"778","2010-02-03",11.61
"779","2010-02-04",11.18
"780","2010-02-05",11.35
"781","2010-02-08",11.13
"782","2010-02-09",11.08
"783","2010-02-10",11.13
"784","2010-02-11",11.29
"785","2010-02-12",11.36
"786","2010-02-16",11.59
"787","2010-02-17",11.6
"788","2010-02-18",11.84
"789","2010-02-19",12.07
"790","2010-02-22",12
"791","2010-02-23",11.52
"792","2010-02-24",11.5
"793","2010-02-25",11.43
"794","2010-02-26",11.28
"795","2010-03-01",11.34
"796","2010-03-02",11.17
"797","2010-03-03",11.31
"798","2010-03-04",11.73
"799","2010-03-05",12.21
"800","2010-03-08",12.48
"801","2010-03-09",12.66
"802","2010-03-10",12.66
"803","2010-03-11",12.56
"804","2010-03-12",12.72
"805","2010-03-15",12.8
"806","2010-03-16",13.1
"807","2010-03-17",13.13
"808","2010-03-18",13.18
"809","2010-03-19",12.87
"810","2010-03-22",12.9
"811","2010-03-23",13.06
"812","2010-03-24",13.04
"813","2010-03-25",12.9
"814","2010-03-26",13
"815","2010-03-29",13.03
"816","2010-03-30",13.07
"817","2010-03-31",12.68
"818","2010-04-01",12.71
"819","2010-04-05",13.04
"820","2010-04-06",13.4
"821","2010-04-07",13.56
"822","2010-04-08",13.43
"823","2010-04-09",13.79
"824","2010-04-12",13.63
"825","2010-04-13",14.1
"826","2010-04-14",14.39
"827","2010-04-15",13.69
"828","2010-04-16",13.36
"829","2010-04-19",13.5
"830","2010-04-20",13.61
"831","2010-04-21",14.09
"832","2010-04-22",14.13
"833","2010-04-23",14.5
"834","2010-04-26",14.83
"835","2010-04-27",14.34
"836","2010-04-28",14.22
"837","2010-04-29",15.16
"838","2010-04-30",15.02
"839","2010-05-03",15.56
"840","2010-05-04",15.6
"841","2010-05-05",15.83
"842","2010-05-06",15.37
"843","2010-05-07",15.05
"844","2010-05-10",15.92
"845","2010-05-11",15.86
"846","2010-05-12",16.23
"847","2010-05-13",15.84
"848","2010-05-14",15.65
"849","2010-05-17",15.87
"850","2010-05-18",15.17
"851","2010-05-19",14.93
"852","2010-05-20",14.02
"853","2010-05-21",14.64
"854","2010-05-24",14.44
"855","2010-05-25",14.37
"856","2010-05-26",14.46
"857","2010-05-27",15.27
"858","2010-05-28",15.04
"859","2010-06-01",14.4
"860","2010-06-02",14.75
"861","2010-06-03",14.59
"862","2010-06-04",13.88
"863","2010-06-07",13.74
"864","2010-06-08",13.9
"865","2010-06-09",14.04
"866","2010-06-10",14.44
"867","2010-06-11",14.58
"868","2010-06-14",15.1
"869","2010-06-15",15.52
"870","2010-06-16",14.97
"871","2010-06-17",14.9
"872","2010-06-18",14.89
"873","2010-06-21",14.75
"874","2010-06-22",14.6
"875","2010-06-23",14.57
"876","2010-06-24",14.23
"877","2010-06-25",14.56
"878","2010-06-28",14.45
"879","2010-06-29",13.91
"880","2010-06-30",13.9
"881","2010-07-01",13.85
"882","2010-07-02",13.47
"883","2010-07-06",13.04
"884","2010-07-07",13.83
"885","2010-07-08",13.93
"886","2010-07-09",14.13
"887","2010-07-12",14.25
"888","2010-07-13",14.67
"889","2010-07-14",14.31
"890","2010-07-15",14.23
"891","2010-07-16",13.87
"892","2010-07-19",13.95
"893","2010-07-20",14.2
"894","2010-07-21",14.05
"895","2010-07-22",14.71
"896","2010-07-23",15.01
"897","2010-07-26",15.43
"898","2010-07-27",15.43
"899","2010-07-28",15.43
"900","2010-07-29",15.36
"901","2010-07-30",15.51
"902","2010-08-02",15.79
"903","2010-08-03",15.82
"904","2010-08-04",15.85
"905","2010-08-05",15.78
"906","2010-08-06",15.66
"907","2010-08-09",16.030001
"908","2010-08-10",15.72
"909","2010-08-11",15.4
"910","2010-08-12",15.17
"911","2010-08-13",14.94
"912","2010-08-16",15.16
"913","2010-08-17",15.66
"914","2010-08-18",15.64
"915","2010-08-19",15.14
"916","2010-08-20",15.11
"917","2010-08-23",14.83
"918","2010-08-24",14.81
"919","2010-08-25",15.23
"920","2010-08-26",15
"921","2010-08-27",15.18
"922","2010-08-30",15.02
"923","2010-08-31",15.29
"924","2010-09-01",15.98
"925","2010-09-02",15.95
"926","2010-09-03",16.290001
"927","2010-09-07",16.01
"928","2010-09-08",16.049999
"929","2010-09-09",15.7
"930","2010-09-10",15.84
"931","2010-09-13",16.190001
"932","2010-09-14",16.35
"933","2010-09-15",16.6
"934","2010-09-16",16.51
"935","2010-09-17",16.59
"936","2010-09-20",17.08
"937","2010-09-21",16.57
"938","2010-09-22",16.41
"939","2010-09-23",16.030001
"940","2010-09-24",16.700001
"941","2010-09-27",16.309999
"942","2010-09-28",16.299999
"943","2010-09-29",16.25
"944","2010-09-30",16.040001
"945","2010-10-01",16.17
"946","2010-10-04",16.23
"947","2010-10-05",16.73
"948","2010-10-06",16.15
"949","2010-10-07",15.98
"950","2010-10-08",16.049999
"951","2010-10-11",16
"952","2010-10-12",16.040001
"953","2010-10-13",16.379999
"954","2010-10-14",16.280001
"955","2010-10-15",16
"956","2010-10-18",16.209999
"957","2010-10-19",15.94
"958","2010-10-20",16.17
"959","2010-10-21",16.110001
"960","2010-10-22",16.120001
"961","2010-10-25",16.23
"962","2010-10-26",16.15
"963","2010-10-27",15.84
"964","2010-10-28",15.82
"965","2010-10-29",16.200001
"966","2010-11-01",16.610001
"967","2010-11-02",16.860001
"968","2010-11-03",16.799999
"969","2010-11-04",17.25
"970","2010-11-05",17.32
"971","2010-11-08",17.139999
"972","2010-11-09",16.58
"973","2010-11-10",16.6
"974","2010-11-11",16.610001
"975","2010-11-12",16.389999
"976","2010-11-15",16.15
"977","2010-11-16",15.53
"978","2010-11-17",15.67
"979","2010-11-18",15.71
"980","2010-11-19",15.69
"981","2010-11-22",15.78
"982","2010-11-23",15.64
"983","2010-11-24",16.27
"984","2010-11-26",16.290001
"985","2010-11-29",16.200001
"986","2010-11-30",16.02
"987","2010-12-01",16.360001
"988","2010-12-02",16.59
"989","2010-12-03",16.57
"990","2010-12-06",16.77
"991","2010-12-07",17.23
"992","2010-12-08",17.07
