"","date","UPLD"
"990","2018-10-11",31.65
"991","2018-10-12",32.200001
"992","2018-10-15",32.82
"993","2018-10-16",34.450001
"994","2018-10-17",34.27
"995","2018-10-18",33.029999
"996","2018-10-19",31.280001
"997","2018-10-22",31.5
"998","2018-10-23",31.74
"999","2018-10-24",29.139999
"1000","2018-10-25",30.549999
"1001","2018-10-26",29.99
"1002","2018-10-29",29.139999
"1003","2018-10-30",30.309999
"1004","2018-10-31",31.540001
"1005","2018-11-01",32.349998
"1006","2018-11-02",32.549999
"1007","2018-11-05",30.610001
"1008","2018-11-06",30.35
"1009","2018-11-07",32.540001
"1010","2018-11-08",32.09
"1011","2018-11-09",32
"1012","2018-11-12",29.23
"1013","2018-11-13",29.5
"1014","2018-11-14",29.27
"1015","2018-11-15",30.690001
"1016","2018-11-16",30.5
"1017","2018-11-19",27.709999
"1018","2018-11-20",27.73
"1019","2018-11-21",28.1
"1020","2018-11-23",28
"1021","2018-11-26",29.07
"1022","2018-11-27",28.35
"1023","2018-11-28",29.68
"1024","2018-11-29",29.26
"1025","2018-11-30",28.08
"1026","2018-12-03",28.18
"1027","2018-12-04",27
"1028","2018-12-06",27.98
"1029","2018-12-07",27.1
"1030","2018-12-10",27.360001
"1031","2018-12-11",27.01
"1032","2018-12-12",27.440001
"1033","2018-12-13",28.74
"1034","2018-12-14",28.559999
"1035","2018-12-17",26.940001
"1036","2018-12-18",27.52
"1037","2018-12-19",27.540001
"1038","2018-12-20",27.17
"1039","2018-12-21",25.75
"1040","2018-12-24",25.540001
"1041","2018-12-26",26.33
"1042","2018-12-27",26.43
"1043","2018-12-28",26.309999
"1044","2018-12-31",27.18
"1045","2019-01-02",27.370001
"1046","2019-01-03",26.6
"1047","2019-01-04",27.67
"1048","2019-01-07",28.35
"1049","2019-01-08",28.75
"1050","2019-01-09",28.42
"1051","2019-01-10",28.34
"1052","2019-01-11",28.15
"1053","2019-01-14",27.209999
"1054","2019-01-15",28.299999
"1055","2019-01-16",28.540001
"1056","2019-01-17",29.780001
"1057","2019-01-18",30.43
"1058","2019-01-22",29.75
"1059","2019-01-23",29.799999
"1060","2019-01-24",30.139999
"1061","2019-01-25",30.9
"1062","2019-01-28",29.799999
"1063","2019-01-29",29.200001
"1064","2019-01-30",30.17
"1065","2019-01-31",31.24
"1066","2019-02-01",31.65
"1067","2019-02-04",32
"1068","2019-02-05",31.879999
"1069","2019-02-06",31.42
"1070","2019-02-07",31.610001
"1071","2019-02-08",31.450001
"1072","2019-02-11",31.83
"1073","2019-02-12",32.939999
"1074","2019-02-13",33.32
"1075","2019-02-14",33.959999
"1076","2019-02-15",33.900002
"1077","2019-02-19",34.32
"1078","2019-02-20",34.900002
"1079","2019-02-21",34.82
"1080","2019-02-22",34.919998
"1081","2019-02-25",35.150002
"1082","2019-02-26",34.75
"1083","2019-02-27",35.290001
"1084","2019-02-28",35.099998
"1085","2019-03-01",35.279999
"1086","2019-03-04",34.349998
"1087","2019-03-05",33.080002
"1088","2019-03-06",32.720001
"1089","2019-03-07",33.790001
"1090","2019-03-08",39.91
"1091","2019-03-11",40.720001
"1092","2019-03-12",40.540001
"1093","2019-03-13",40.099998
"1094","2019-03-14",40.939999
"1095","2019-03-15",41.43
"1096","2019-03-18",41.860001
"1097","2019-03-19",41.290001
"1098","2019-03-20",41.09
"1099","2019-03-21",41.919998
"1100","2019-03-22",40.619999
"1101","2019-03-25",41.16
"1102","2019-03-26",43.549999
"1103","2019-03-27",41.380001
"1104","2019-03-28",41.810001
"1105","2019-03-29",42.360001
"1106","2019-04-01",41.73
"1107","2019-04-02",41.470001
"1108","2019-04-03",41.880001
"1109","2019-04-04",40.490002
"1110","2019-04-05",40.849998
"1111","2019-04-08",41.080002
"1112","2019-04-09",41.779999
"1113","2019-04-10",41.970001
"1114","2019-04-11",41.860001
"1115","2019-04-12",41.490002
"1116","2019-04-15",41.810001
"1117","2019-04-16",41.810001
"1118","2019-04-17",40.68
"1119","2019-04-18",40.029999
"1120","2019-04-22",43.560001
"1121","2019-04-23",45.599998
"1122","2019-04-24",43.959999
"1123","2019-04-25",45.700001
"1124","2019-04-26",45.580002
"1125","2019-04-29",46.580002
"1126","2019-04-30",46.490002
"1127","2019-05-01",45.950001
"1128","2019-05-02",46.080002
"1129","2019-05-03",46.580002
"1130","2019-05-06",46.459999
"1131","2019-05-07",44.009998
"1132","2019-05-08",44.290001
"1133","2019-05-09",46.490002
"1134","2019-05-10",46.720001
"1135","2019-05-13",45.009998
"1136","2019-05-14",46.720001
"1137","2019-05-15",47.310001
"1138","2019-05-16",49.459999
"1139","2019-05-17",48.970001
"1140","2019-05-20",46.419998
"1141","2019-05-21",47.240002
"1142","2019-05-22",47.459999
"1143","2019-05-23",46.990002
"1144","2019-05-24",47.540001
"1145","2019-05-28",49.439999
"1146","2019-05-29",47.549999
"1147","2019-05-30",48.099998
"1148","2019-05-31",46.790001
"1149","2019-06-03",44.950001
"1150","2019-06-04",46.169998
"1151","2019-06-05",47.279999
"1152","2019-06-06",47.389999
"1153","2019-06-07",48.860001
"1154","2019-06-10",52.77
"1155","2019-06-11",49.540001
"1156","2019-06-12",47.950001
"1157","2019-06-13",48.240002
"1158","2019-06-14",48.189999
"1159","2019-06-17",49.689999
"1160","2019-06-18",50.5
"1161","2019-06-19",51.23
"1162","2019-06-20",51.220001
"1163","2019-06-21",47.790001
"1164","2019-06-24",46.869999
"1165","2019-06-25",44.18
"1166","2019-06-26",44.369999
"1167","2019-06-27",43.849998
"1168","2019-06-28",45.529999
"1169","2019-07-01",46.720001
"1170","2019-07-02",46.040001
"1171","2019-07-03",46.740002
"1172","2019-07-05",46.32
"1173","2019-07-08",47.099998
"1174","2019-07-09",47.740002
"1175","2019-07-10",47.5
"1176","2019-07-11",47
"1177","2019-07-12",45.93
"1178","2019-07-15",46.709999
"1179","2019-07-16",47.060001
"1180","2019-07-17",46.77
"1181","2019-07-18",46.049999
"1182","2019-07-19",46.669998
"1183","2019-07-22",46.68
"1184","2019-07-23",45.57
"1185","2019-07-24",45.93
"1186","2019-07-25",46.07
"1187","2019-07-26",47.740002
"1188","2019-07-29",43
"1189","2019-07-30",43.540001
"1190","2019-07-31",43.990002
"1191","2019-08-01",44.82
"1192","2019-08-02",42.869999
"1193","2019-08-05",42.119999
"1194","2019-08-06",41.09
"1195","2019-08-07",42.799999
"1196","2019-08-08",44.389999
"1197","2019-08-09",42.540001
"1198","2019-08-12",42.59
"1199","2019-08-13",42.650002
"1200","2019-08-14",41.259998
"1201","2019-08-15",41.34
"1202","2019-08-16",41.82
"1203","2019-08-19",42.59
"1204","2019-08-20",42.330002
"1205","2019-08-21",42.73
"1206","2019-08-22",42.939999
"1207","2019-08-23",41.639999
"1208","2019-08-26",40.669998
"1209","2019-08-27",39.470001
"1210","2019-08-28",40
"1211","2019-08-29",39.880001
"1212","2019-08-30",38
"1213","2019-09-03",36.639999
"1214","2019-09-04",36.369999
"1215","2019-09-05",36.419998
"1216","2019-09-06",36.27
"1217","2019-09-09",36.439999
"1218","2019-09-10",36.540001
"1219","2019-09-11",37.330002
"1220","2019-09-12",36.990002
"1221","2019-09-13",35.52
"1222","2019-09-16",36.02
"1223","2019-09-17",35.939999
"1224","2019-09-18",36.639999
"1225","2019-09-19",37.130001
"1226","2019-09-20",36.790001
"1227","2019-09-23",36.41
"1228","2019-09-24",34.939999
"1229","2019-09-25",35.07
"1230","2019-09-26",34.790001
"1231","2019-09-27",33.68
"1232","2019-09-30",34.860001
"1233","2019-10-01",37.060001
"1234","2019-10-02",36.955002
"1235","2019-10-03",37.209999
"1236","2019-10-04",37.66
"1237","2019-10-07",38.939999
"1238","2019-10-08",37.814999
"1239","2019-10-09",38.610001
"1240","2019-10-10",38.09
"1241","2019-10-11",39.09
"1242","2019-10-14",39.990002
"1243","2019-10-15",40.849998
"1244","2019-10-16",40.009998
"1245","2019-10-17",40.220001
"1246","2019-10-18",39.389999
"1247","2019-10-21",38.82
"1248","2019-10-22",37.150002
"1249","2019-10-23",36.669998
"1250","2019-10-24",37.52
"1251","2019-10-25",37.610001
"1252","2019-10-28",38.720001
"1253","2019-10-29",38.040001
"1254","2019-10-30",38.43
"1255","2019-10-31",37.48
"1256","2019-11-01",38.435001
"1257","2019-11-04",38.799999
"1258","2019-11-05",38.119999
"1259","2019-11-06",38.77
"1260","2019-11-07",39.380001
"1261","2019-11-08",35.009998
"1262","2019-11-11",34.805
"1263","2019-11-12",36.119999
"1264","2019-11-13",35.689999
"1265","2019-11-14",35.369999
"1266","2019-11-15",36.439999
"1267","2019-11-18",36.639999
"1268","2019-11-19",37.66
"1269","2019-11-20",38.209999
"1270","2019-11-21",37.290001
"1271","2019-11-22",37.860001
"1272","2019-11-25",38.380001
"1273","2019-11-26",38.43
"1274","2019-11-27",37.869999
"1275","2019-11-29",38.709999
"1276","2019-12-02",36.240002
"1277","2019-12-03",36.639999
"1278","2019-12-04",36.709999
"1279","2019-12-05",36.25
"1280","2019-12-06",36.27
"1281","2019-12-09",36.93
"1282","2019-12-10",36.220001
"1283","2019-12-11",35.310001
"1284","2019-12-12",35.509998
"1285","2019-12-13",35.779999
"1286","2019-12-16",36.220001
"1287","2019-12-17",36.279999
"1288","2019-12-18",36.07
"1289","2019-12-19",36.040001
"1290","2019-12-20",36.139999
"1291","2019-12-23",36.73
"1292","2019-12-24",36.77
"1293","2019-12-26",36.509998
"1294","2019-12-27",36.27
"1295","2019-12-30",36.209999
"1296","2019-12-31",35.709999
"1297","2020-01-02",36.889999
"1298","2020-01-03",38.779999
"1299","2020-01-06",39.349998
"1300","2020-01-07",39.23
"1301","2020-01-08",39.900002
"1302","2020-01-09",41.360001
"1303","2020-01-10",41.610001
"1304","2020-01-13",41.860001
"1305","2020-01-14",41.130001
"1306","2020-01-15",41.009998
"1307","2020-01-16",41.27
"1308","2020-01-17",40.669998
"1309","2020-01-21",40.900002
"1310","2020-01-22",41.029999
"1311","2020-01-23",40.52
"1312","2020-01-24",39.799999
"1313","2020-01-27",38.77
"1314","2020-01-28",39.720001
"1315","2020-01-29",39.779999
"1316","2020-01-30",40.25
"1317","2020-01-31",39.040001
"1318","2020-02-03",39.700001
"1319","2020-02-04",40.73
"1320","2020-02-05",38.639999
"1321","2020-02-06",39.009998
"1322","2020-02-07",40.59
"1323","2020-02-10",43.990002
"1324","2020-02-11",42.830002
"1325","2020-02-12",43.43
"1326","2020-02-13",44.25
"1327","2020-02-14",44.599998
"1328","2020-02-18",43.669998
"1329","2020-02-19",43.709999
"1330","2020-02-20",42.75
"1331","2020-02-21",42.419998
"1332","2020-02-24",41.48
"1333","2020-02-25",40.189999
"1334","2020-02-26",39.189999
"1335","2020-02-27",38.549999
"1336","2020-02-28",38.91
"1337","2020-03-02",38.75
"1338","2020-03-03",36.700001
"1339","2020-03-04",36.169998
"1340","2020-03-05",33.82
"1341","2020-03-06",32.73
"1342","2020-03-09",29.32
"1343","2020-03-10",30.049999
"1344","2020-03-11",27.700001
"1345","2020-03-12",25.57
"1346","2020-03-13",25.639999
"1347","2020-03-16",22.610001
"1348","2020-03-17",24.09
"1349","2020-03-18",22.379999
"1350","2020-03-19",24.5
"1351","2020-03-20",23.950001
"1352","2020-03-23",22.77
"1353","2020-03-24",24.549999
"1354","2020-03-25",25.5
"1355","2020-03-26",26.35
"1356","2020-03-27",24.639999
"1357","2020-03-30",25.5
"1358","2020-03-31",26.82
"1359","2020-04-01",24.65
"1360","2020-04-02",26.299999
"1361","2020-04-03",25.32
"1362","2020-04-06",27.190001
"1363","2020-04-07",27.530001
"1364","2020-04-08",27.610001
"1365","2020-04-09",28.610001
"1366","2020-04-13",28.139999
"1367","2020-04-14",28.5
"1368","2020-04-15",27.440001
"1369","2020-04-16",28.139999
"1370","2020-04-17",30.52
"1371","2020-04-20",29.77
"1372","2020-04-21",27.780001
"1373","2020-04-22",29.09
"1374","2020-04-23",27.879999
"1375","2020-04-24",27.68
"1376","2020-04-27",29.370001
"1377","2020-04-28",29.77
"1378","2020-04-29",30.57
"1379","2020-04-30",31.629999
"1380","2020-05-01",28.68
"1381","2020-05-04",29.690001
"1382","2020-05-05",29.440001
"1383","2020-05-06",29.809999
"1384","2020-05-07",32
"1385","2020-05-08",31.530001
"1386","2020-05-11",30.92
"1387","2020-05-12",29.48
"1388","2020-05-13",27.700001
"1389","2020-05-14",27.379999
"1390","2020-05-15",28.4
"1391","2020-05-18",29.540001
"1392","2020-05-19",30.280001
"1393","2020-05-20",30.09
"1394","2020-05-21",30.43
"1395","2020-05-22",31.940001
"1396","2020-05-26",32.77
"1397","2020-05-27",33.68
"1398","2020-05-28",34.220001
"1399","2020-05-29",34.549999
"1400","2020-06-01",34.82
"1401","2020-06-02",35.310001
"1402","2020-06-03",36.040001
"1403","2020-06-04",34.919998
"1404","2020-06-05",35.790001
"1405","2020-06-08",37.360001
"1406","2020-06-09",36.18
"1407","2020-06-10",35.400002
"1408","2020-06-11",31.625
"1409","2020-06-12",31.92
"1410","2020-06-15",32.310001
"1411","2020-06-16",34.080002
"1412","2020-06-17",33.630001
"1413","2020-06-18",34.57
"1414","2020-06-19",35.259998
"1415","2020-06-22",35.349998
"1416","2020-06-23",34.98
"1417","2020-06-24",33.400002
"1418","2020-06-25",33.560001
"1419","2020-06-26",32.669998
"1420","2020-06-29",33.189999
"1421","2020-06-30",34.759998
"1422","2020-07-01",35.709999
"1423","2020-07-02",36
"1424","2020-07-06",36.68
"1425","2020-07-07",35.77
"1426","2020-07-08",36.43
"1427","2020-07-09",35.669998
"1428","2020-07-10",34.82
"1429","2020-07-13",33.139999
"1430","2020-07-14",31.450001
"1431","2020-07-15",32.360001
"1432","2020-07-16",33.110001
"1433","2020-07-17",33.900002
"1434","2020-07-20",35.419998
"1435","2020-07-21",35.209999
"1436","2020-07-22",34.540001
"1437","2020-07-23",34.610001
"1438","2020-07-24",34.139999
"1439","2020-07-27",34.700001
"1440","2020-07-28",34.27
"1441","2020-07-29",34.66
"1442","2020-07-30",33.740002
"1443","2020-07-31",34.419998
"1444","2020-08-03",38.32
"1445","2020-08-04",39.18
"1446","2020-08-05",39.700001
"1447","2020-08-06",40.459999
"1448","2020-08-07",40.740002
"1449","2020-08-10",39.849998
"1450","2020-08-11",34.669998
"1451","2020-08-12",34
"1452","2020-08-13",33.48
"1453","2020-08-14",33.099998
"1454","2020-08-17",33.57
"1455","2020-08-18",33.869999
"1456","2020-08-19",34
"1457","2020-08-20",33.84
"1458","2020-08-21",33.630001
"1459","2020-08-24",34.48
"1460","2020-08-25",36.009998
"1461","2020-08-26",38.310001
"1462","2020-08-27",38.759998
"1463","2020-08-28",39.830002
"1464","2020-08-31",39.220001
"1465","2020-09-01",41.080002
"1466","2020-09-02",40.209999
"1467","2020-09-03",37.57
"1468","2020-09-04",35.68
"1469","2020-09-08",34.43
"1470","2020-09-09",35.32
"1471","2020-09-10",35.580002
"1472","2020-09-11",34.900002
"1473","2020-09-14",35.709999
"1474","2020-09-15",36.009998
"1475","2020-09-16",36.720001
"1476","2020-09-17",36.139999
"1477","2020-09-18",37.189999
"1478","2020-09-21",36.57
"1479","2020-09-22",37.830002
"1480","2020-09-23",38.099998
"1481","2020-09-24",36.68
"1482","2020-09-25",37.610001
"1483","2020-09-28",38.349998
"1484","2020-09-29",37.57
"1485","2020-09-30",37.700001
"1486","2020-10-01",39.259998
"1487","2020-10-02",39.849998
"1488","2020-10-05",41.439999
"1489","2020-10-06",41.060001
"1490","2020-10-07",42.619999
"1491","2020-10-08",43.330002
"1492","2020-10-09",43.400002
"1493","2020-10-12",44.040001
"1494","2020-10-13",44.610001
"1495","2020-10-14",43.970001
"1496","2020-10-15",44.41
"1497","2020-10-16",44.66
"1498","2020-10-19",44.82
"1499","2020-10-20",43.970001
"1500","2020-10-21",43.580002
"1501","2020-10-22",43.599998
"1502","2020-10-23",44.139999
"1503","2020-10-26",41.91
"1504","2020-10-27",42.240002
"1505","2020-10-28",41.82
"1506","2020-10-29",42.790001
"1507","2020-10-30",41.720001
"1508","2020-11-02",42.700001
"1509","2020-11-03",45.790001
"1510","2020-11-04",47.490002
"1511","2020-11-05",49.599998
"1512","2020-11-06",46.68
"1513","2020-11-09",43.459999
"1514","2020-11-10",40.889999
"1515","2020-11-11",42.889999
"1516","2020-11-12",42.310001
"1517","2020-11-13",43.07
"1518","2020-11-16",42.459999
"1519","2020-11-17",42.799999
"1520","2020-11-18",42.509998
"1521","2020-11-19",44.290001
"1522","2020-11-20",43.599998
"1523","2020-11-23",44.029999
"1524","2020-11-24",43.860001
"1525","2020-11-25",44.959999
"1526","2020-11-27",45.52
