"","date","MVO"
"83","2007-05-17",23.299999
"84","2007-05-18",23.450001
"85","2007-05-21",23.08
"86","2007-05-22",22.98
"87","2007-05-23",22.59
"88","2007-05-24",22.42
"89","2007-05-25",22.780001
"90","2007-05-29",22.73
"91","2007-05-30",22.549999
"92","2007-05-31",22.700001
"93","2007-06-01",22.92
"94","2007-06-04",23.65
"95","2007-06-05",23.73
"96","2007-06-06",23.809999
"97","2007-06-07",23.25
"98","2007-06-08",23.15
"99","2007-06-11",23.34
"100","2007-06-12",23.58
"101","2007-06-13",23.5
"102","2007-06-14",23.27
"103","2007-06-15",23.559999
"104","2007-06-18",23.799999
"105","2007-06-19",23.99
"106","2007-06-20",23.49
"107","2007-06-21",23.48
"108","2007-06-22",23.450001
"109","2007-06-25",24.09
"110","2007-06-26",23.48
"111","2007-06-27",23.709999
"112","2007-06-28",24.23
"113","2007-06-29",24.9
"114","2007-07-02",24.98
"115","2007-07-03",24.780001
"116","2007-07-05",24.85
"117","2007-07-06",24.84
"118","2007-07-09",24.98
"119","2007-07-10",24.99
"120","2007-07-11",24.84
"121","2007-07-12",24.530001
"122","2007-07-13",25.030001
"123","2007-07-16",25.049999
"124","2007-07-17",24.959999
"125","2007-07-18",25.15
"126","2007-07-19",26.01
"127","2007-07-20",26.75
"128","2007-07-23",26.58
"129","2007-07-24",25.07
"130","2007-07-25",25.83
"131","2007-07-26",26.059999
"132","2007-07-27",25.549999
"133","2007-07-30",25.17
"134","2007-07-31",25.25
"135","2007-08-01",24.799999
"136","2007-08-02",25.27
"137","2007-08-03",24.76
"138","2007-08-06",23.639999
"139","2007-08-07",23.66
"140","2007-08-08",24.15
"141","2007-08-09",23.26
"142","2007-08-10",23
"143","2007-08-13",23.950001
"144","2007-08-14",23.030001
"145","2007-08-15",22.75
"146","2007-08-16",22.450001
"147","2007-08-17",23.6
"148","2007-08-20",23.85
"149","2007-08-21",23.700001
"150","2007-08-22",23.799999
"151","2007-08-23",23.91
"152","2007-08-24",23.99
"153","2007-08-27",23.93
"154","2007-08-28",23.82
"155","2007-08-29",24
"156","2007-08-30",24.43
"157","2007-08-31",24.549999
"158","2007-09-04",24.700001
"159","2007-09-05",24.48
"160","2007-09-06",24.91
"161","2007-09-07",24.59
"162","2007-09-10",24.41
"163","2007-09-11",24.299999
"164","2007-09-12",24.26
"165","2007-09-13",24.139999
"166","2007-09-14",24
"167","2007-09-17",23.98
"168","2007-09-18",24
"169","2007-09-19",24.09
"170","2007-09-20",24
"171","2007-09-21",23.82
"172","2007-09-24",23.940001
"173","2007-09-25",23.9
"174","2007-09-26",23.9
"175","2007-09-27",23.9
"176","2007-09-28",24.629999
"177","2007-10-01",24.9
"178","2007-10-02",24.799999
"179","2007-10-03",24.4
"180","2007-10-04",24.42
"181","2007-10-05",23.459999
"182","2007-10-08",24.1
"183","2007-10-09",23.93
"184","2007-10-10",24.200001
"185","2007-10-11",23.92
"186","2007-10-12",24
"187","2007-10-15",23.870001
"188","2007-10-16",23.77
"189","2007-10-17",23.93
"190","2007-10-18",23.6
"191","2007-10-19",23.35
"192","2007-10-22",23.4
"193","2007-10-23",23.09
"194","2007-10-24",23.74
"195","2007-10-25",23.93
"196","2007-10-26",24.15
"197","2007-10-29",24.34
"198","2007-10-30",24.110001
"199","2007-10-31",24.389999
"200","2007-11-01",23.98
"201","2007-11-02",23.99
"202","2007-11-05",24.049999
"203","2007-11-06",24.709999
"204","2007-11-07",24.030001
"205","2007-11-08",23.92
"206","2007-11-09",24
"207","2007-11-12",23.35
"208","2007-11-13",23.59
"209","2007-11-14",23.799999
"210","2007-11-15",23.690001
"211","2007-11-16",23.709999
"212","2007-11-19",23.690001
"213","2007-11-20",23.76
"214","2007-11-21",23.65
"215","2007-11-23",23.73
"216","2007-11-26",23.209999
"217","2007-11-27",23.5
"218","2007-11-28",23.58
"219","2007-11-29",23.57
"220","2007-11-30",23.59
"221","2007-12-03",23.450001
"222","2007-12-04",23.549999
"223","2007-12-05",23.639999
"224","2007-12-06",23.83
"225","2007-12-07",24.299999
"226","2007-12-10",24.040001
"227","2007-12-11",23.780001
"228","2007-12-12",23.719999
"229","2007-12-13",24.01
"230","2007-12-14",23.9
"231","2007-12-17",23.75
"232","2007-12-18",23.799999
"233","2007-12-19",23.84
"234","2007-12-20",23.82
"235","2007-12-21",23.5
"236","2007-12-24",23.75
"237","2007-12-26",24.299999
"238","2007-12-27",24.02
"239","2007-12-28",24.370001
"240","2007-12-31",24.639999
"241","2008-01-02",25.049999
"242","2008-01-03",24.84
"243","2008-01-04",24.9
"244","2008-01-07",25
"245","2008-01-08",25
"246","2008-01-09",24.09
"247","2008-01-10",24.049999
"248","2008-01-11",23.540001
"249","2008-01-14",23.41
"250","2008-01-15",23.040001
"251","2008-01-16",22.450001
"252","2008-01-17",22
"253","2008-01-18",21.85
"254","2008-01-22",21.4
"255","2008-01-23",20.35
"256","2008-01-24",20.9
"257","2008-01-25",21.559999
"258","2008-01-28",21.16
"259","2008-01-29",21.42
"260","2008-01-30",21.59
"261","2008-01-31",21.530001
"262","2008-02-01",21.49
"263","2008-02-04",21.6
"264","2008-02-05",20.969999
"265","2008-02-06",20.52
"266","2008-02-07",21.17
"267","2008-02-08",21.91
"268","2008-02-11",22.690001
"269","2008-02-12",22.66
"270","2008-02-13",22.5
"271","2008-02-14",22.51
"272","2008-02-15",23
"273","2008-02-19",23.549999
"274","2008-02-20",23.879999
"275","2008-02-21",23.6
"276","2008-02-22",23.65
"277","2008-02-25",23.98
"278","2008-02-26",24
"279","2008-02-27",24.09
"280","2008-02-28",24.200001
"281","2008-02-29",23.889999
"282","2008-03-03",24
"283","2008-03-04",24
"284","2008-03-05",23.75
"285","2008-03-06",23.25
"286","2008-03-07",23.59
"287","2008-03-10",23.43
"288","2008-03-11",23.41
"289","2008-03-12",23.4
"290","2008-03-13",22.75
"291","2008-03-14",22.75
"292","2008-03-17",22.299999
"293","2008-03-18",22.6
"294","2008-03-19",21.440001
"295","2008-03-20",21.75
"296","2008-03-24",21.290001
"297","2008-03-25",21.950001
"298","2008-03-26",21.76
"299","2008-03-27",21.5
"300","2008-03-28",21.5
"301","2008-03-31",21.700001
"302","2008-04-01",21.549999
"303","2008-04-02",21.6
"304","2008-04-03",21.620001
"305","2008-04-04",21.6
"306","2008-04-07",21.85
"307","2008-04-08",22
"308","2008-04-09",23.040001
"309","2008-04-10",23.379999
"310","2008-04-11",23.4
"311","2008-04-14",23.5
"312","2008-04-15",22.75
"313","2008-04-16",22.74
"314","2008-04-17",22.34
"315","2008-04-18",22.549999
"316","2008-04-21",22.6
"317","2008-04-22",22.93
"318","2008-04-23",22.709999
"319","2008-04-24",22.469999
"320","2008-04-25",22.969999
"321","2008-04-28",22.68
"322","2008-04-29",22.299999
"323","2008-04-30",21.85
"324","2008-05-01",21.950001
"325","2008-05-02",22.139999
"326","2008-05-05",22.24
"327","2008-05-06",22.9
"328","2008-05-07",22.620001
"329","2008-05-08",22.870001
"330","2008-05-09",22.91
"331","2008-05-12",22.84
"332","2008-05-13",22.75
"333","2008-05-14",22.879999
"334","2008-05-15",22.700001
"335","2008-05-16",23.450001
"336","2008-05-19",23.35
"337","2008-05-20",23.700001
"338","2008-05-21",23.82
"339","2008-05-22",23.459999
"340","2008-05-23",23.690001
"341","2008-05-27",23.719999
"342","2008-05-28",23.709999
"343","2008-05-29",23.82
"344","2008-05-30",23.92
"345","2008-06-02",24
"346","2008-06-03",24.25
"347","2008-06-04",24.190001
"348","2008-06-05",24.34
"349","2008-06-06",25
"350","2008-06-09",24.77
"351","2008-06-10",24.780001
"352","2008-06-11",25.32
"353","2008-06-12",25.25
"354","2008-06-13",25.9
"355","2008-06-16",26.09
"356","2008-06-17",26.26
"357","2008-06-18",26.25
"358","2008-06-19",26.15
"359","2008-06-20",26.16
"360","2008-06-23",26.77
"361","2008-06-24",26.6
"362","2008-06-25",26.799999
"363","2008-06-26",27.1
"364","2008-06-27",27.700001
"365","2008-06-30",28.75
"366","2008-07-01",28.84
"367","2008-07-02",28.940001
"368","2008-07-03",28.719999
"369","2008-07-07",28.209999
"370","2008-07-08",28
"371","2008-07-09",26
"372","2008-07-10",26.92
"373","2008-07-11",27.41
"374","2008-07-14",27.790001
"375","2008-07-15",26.950001
"376","2008-07-16",25.98
"377","2008-07-17",26
"378","2008-07-18",25.98
"379","2008-07-21",26.450001
"380","2008-07-22",25.790001
"381","2008-07-23",24.35
"382","2008-07-24",24.209999
"383","2008-07-25",19.99
"384","2008-07-28",19.700001
"385","2008-07-29",19.200001
"386","2008-07-30",19.809999
"387","2008-07-31",19.17
"388","2008-08-01",19.1
"389","2008-08-04",17.559999
"390","2008-08-05",16.780001
"391","2008-08-06",18
"392","2008-08-07",17.889999
"393","2008-08-08",17.370001
"394","2008-08-11",16.719999
"395","2008-08-12",17.030001
"396","2008-08-13",17.450001
"397","2008-08-14",17.65
"398","2008-08-15",17.09
"399","2008-08-18",16.65
"400","2008-08-19",16.969999
"401","2008-08-20",17
"402","2008-08-21",17.379999
"403","2008-08-22",17.1
"404","2008-08-25",17.07
"405","2008-08-26",17.4
"406","2008-08-27",18.280001
"407","2008-08-28",17.83
"408","2008-08-29",18.450001
"409","2008-09-02",16.93
"410","2008-09-03",16.82
"411","2008-09-04",16.84
"412","2008-09-05",16.799999
"413","2008-09-08",16.780001
"414","2008-09-09",16.469999
"415","2008-09-10",16.16
"416","2008-09-11",16.01
"417","2008-09-12",16.290001
"418","2008-09-15",15.05
"419","2008-09-16",14.65
"420","2008-09-17",14.16
"421","2008-09-18",13.53
"422","2008-09-19",15.78
"423","2008-09-22",16.629999
"424","2008-09-23",16
"425","2008-09-24",16.4
"426","2008-09-25",15.81
"427","2008-09-26",15.78
"428","2008-09-29",13.9
"429","2008-09-30",14.67
"430","2008-10-01",14.81
"431","2008-10-02",14.1
"432","2008-10-03",14.1
"433","2008-10-06",12.71
"434","2008-10-07",11.99
"435","2008-10-08",13.49
"436","2008-10-09",11.95
"437","2008-10-10",9.91
"438","2008-10-13",10.87
"439","2008-10-14",11.06
"440","2008-10-15",10.8
"441","2008-10-16",10.6
"442","2008-10-17",11.1
"443","2008-10-20",11.55
"444","2008-10-21",11.07
"445","2008-10-22",10.9
"446","2008-10-23",11.46
"447","2008-10-24",10.9
"448","2008-10-27",10.94
"449","2008-10-28",11.1
"450","2008-10-29",10.66
"451","2008-10-30",10.95
"452","2008-10-31",11.45
"453","2008-11-03",11.23
"454","2008-11-04",11.93
"455","2008-11-05",12.1
"456","2008-11-06",11.75
"457","2008-11-07",11.28
"458","2008-11-10",10.81
"459","2008-11-11",10.35
"460","2008-11-12",10.08
"461","2008-11-13",11.15
"462","2008-11-14",10.98
"463","2008-11-17",10.66
"464","2008-11-18",10.23
"465","2008-11-19",9.85
"466","2008-11-20",9.2
"467","2008-11-21",9.01
"468","2008-11-24",9.29
"469","2008-11-25",9.18
"470","2008-11-26",9.56
"471","2008-11-28",10.11
"472","2008-12-01",9.61
"473","2008-12-02",9.04
"474","2008-12-03",8.98
"475","2008-12-04",8.34
"476","2008-12-05",8.25
"477","2008-12-08",8.45
"478","2008-12-09",8.23
"479","2008-12-10",8.36
"480","2008-12-11",8.6
"481","2008-12-12",8.8
"482","2008-12-15",8.65
"483","2008-12-16",8.5
"484","2008-12-17",8.5
"485","2008-12-18",8.17
"486","2008-12-19",7.45
"487","2008-12-22",7.12
"488","2008-12-23",7.12
"489","2008-12-24",6.94
"490","2008-12-26",7.27
"491","2008-12-29",7.5
"492","2008-12-30",7.7
"493","2008-12-31",7.85
"494","2009-01-02",9
"495","2009-01-05",9.68
"496","2009-01-06",10.01
"497","2009-01-07",9.76
"498","2009-01-08",11.34
"499","2009-01-09",10.91
"500","2009-01-12",10.24
"501","2009-01-13",9.97
"502","2009-01-14",10.1
"503","2009-01-15",10.3
"504","2009-01-16",10.66
"505","2009-01-20",10.48
"506","2009-01-21",10.51
"507","2009-01-22",10.42
"508","2009-01-23",10.25
"509","2009-01-26",10.6
"510","2009-01-27",10.52
"511","2009-01-28",10.67
"512","2009-01-29",10.64
"513","2009-01-30",10.71
"514","2009-02-02",10.65
"515","2009-02-03",10.56
"516","2009-02-04",10.5
"517","2009-02-05",10.81
"518","2009-02-06",10.65
"519","2009-02-09",10.6
"520","2009-02-10",10.54
"521","2009-02-11",10.75
"522","2009-02-12",10.54
"523","2009-02-13",10.6
"524","2009-02-17",10.43
"525","2009-02-18",10.42
"526","2009-02-19",10.2
"527","2009-02-20",9.56
"528","2009-02-23",9.25
"529","2009-02-24",9
"530","2009-02-25",9.04
"531","2009-02-26",9.13
"532","2009-02-27",9.44
"533","2009-03-02",8.99
"534","2009-03-03",9.15
"535","2009-03-04",9.5
"536","2009-03-05",9.4
"537","2009-03-06",9.1
"538","2009-03-09",9.34
"539","2009-03-10",9.41
"540","2009-03-11",9.48
"541","2009-03-12",10.62
"542","2009-03-13",10.55
"543","2009-03-16",11.01
"544","2009-03-17",11.15
"545","2009-03-18",11.07
"546","2009-03-19",12.17
"547","2009-03-20",11.73
"548","2009-03-23",12.07
"549","2009-03-24",12.5
"550","2009-03-25",12.5
"551","2009-03-26",12.4
"552","2009-03-27",12.23
"553","2009-03-30",11.38
"554","2009-03-31",11.4
"555","2009-04-01",11.3
"556","2009-04-02",12.02
"557","2009-04-03",11.97
"558","2009-04-06",12.5
"559","2009-04-07",12.41
"560","2009-04-08",12.05
"561","2009-04-09",12
"562","2009-04-13",11.3
"563","2009-04-14",11
"564","2009-04-15",11.3
"565","2009-04-16",11.22
"566","2009-04-17",11.13
"567","2009-04-20",10.77
"568","2009-04-21",10.91
"569","2009-04-22",11.47
"570","2009-04-23",11.64
"571","2009-04-24",11.45
"572","2009-04-27",11.4
"573","2009-04-28",11.33
"574","2009-04-29",11.37
"575","2009-04-30",11.15
"576","2009-05-01",11.35
"577","2009-05-04",11.5
"578","2009-05-05",11.27
"579","2009-05-06",11.6
"580","2009-05-07",11.88
"581","2009-05-08",12.72
"582","2009-05-11",12.95
"583","2009-05-12",12.93
"584","2009-05-13",12.53
"585","2009-05-14",12.65
"586","2009-05-15",12.85
"587","2009-05-18",12.7
"588","2009-05-19",13.1
"589","2009-05-20",13.36
"590","2009-05-21",12.98
"591","2009-05-22",13.13
"592","2009-05-26",13.7
"593","2009-05-27",13.84
"594","2009-05-28",13.86
"595","2009-05-29",14.7
"596","2009-06-01",14.57
"597","2009-06-02",14.32
"598","2009-06-03",14.2
"599","2009-06-04",14.2
"600","2009-06-05",14.01
"601","2009-06-08",13.73
"602","2009-06-09",13.86
"603","2009-06-10",14.15
"604","2009-06-11",14.49
"605","2009-06-12",14.52
"606","2009-06-15",13.87
"607","2009-06-16",13.8
"608","2009-06-17",14.1
"609","2009-06-18",13.9
"610","2009-06-19",14.15
"611","2009-06-22",13.46
"612","2009-06-23",13.7
"613","2009-06-24",13.9
"614","2009-06-25",14.18
"615","2009-06-26",13.92
"616","2009-06-29",14
"617","2009-06-30",14.44
"618","2009-07-01",14.54
"619","2009-07-02",14.35
"620","2009-07-06",13.9
"621","2009-07-07",14.11
"622","2009-07-08",13.85
"623","2009-07-09",13.99
"624","2009-07-10",13.98
"625","2009-07-13",13.5
"626","2009-07-14",13.4
"627","2009-07-15",13.91
"628","2009-07-16",13.75
"629","2009-07-17",13.72
"630","2009-07-20",13.75
"631","2009-07-21",13.53
"632","2009-07-22",13.85
"633","2009-07-23",13.71
"634","2009-07-24",13.85
"635","2009-07-27",13.72
"636","2009-07-28",13.72
"637","2009-07-29",13.66
"638","2009-07-30",13.74
"639","2009-07-31",13.75
"640","2009-08-03",14.05
"641","2009-08-04",13.9
"642","2009-08-05",14.01
"643","2009-08-06",14.08
"644","2009-08-07",14.2
"645","2009-08-10",14.5
"646","2009-08-11",14.49
"647","2009-08-12",14.5
"648","2009-08-13",14.65
"649","2009-08-14",14.68
"650","2009-08-17",14.34
"651","2009-08-18",14.23
"652","2009-08-19",14.36
"653","2009-08-20",14.42
"654","2009-08-21",14.94
"655","2009-08-24",14.95
"656","2009-08-25",14.79
"657","2009-08-26",14.81
"658","2009-08-27",14.9
"659","2009-08-28",15.33
"660","2009-08-31",15.35
"661","2009-09-01",14.99
"662","2009-09-02",14.85
"663","2009-09-03",14.69
"664","2009-09-04",14.7
"665","2009-09-08",14.75
"666","2009-09-09",14.94
"667","2009-09-10",15.56
"668","2009-09-11",15.68
"669","2009-09-14",15.99
"670","2009-09-15",16.030001
"671","2009-09-16",16.34
"672","2009-09-17",16.389999
"673","2009-09-18",16.040001
"674","2009-09-21",16
"675","2009-09-22",16.629999
"676","2009-09-23",16.16
"677","2009-09-24",16.15
"678","2009-09-25",16.17
"679","2009-09-28",16.42
"680","2009-09-29",16.709999
"681","2009-09-30",16.799999
"682","2009-10-01",16.5
"683","2009-10-02",16.27
"684","2009-10-05",16.559999
"685","2009-10-06",16.85
"686","2009-10-07",17.469999
"687","2009-10-08",18
"688","2009-10-09",17.969999
"689","2009-10-12",18.83
"690","2009-10-13",17.6
"691","2009-10-14",18.379999
"692","2009-10-15",18.4
"693","2009-10-16",18
"694","2009-10-19",18.299999
"695","2009-10-20",18.700001
"696","2009-10-21",18.85
"697","2009-10-22",18.889999
"698","2009-10-23",19.299999
"699","2009-10-26",18.5
"700","2009-10-27",18.67
"701","2009-10-28",18.25
"702","2009-10-29",19.01
"703","2009-10-30",18.83
"704","2009-11-02",19.049999
"705","2009-11-03",19.23
"706","2009-11-04",19.530001
"707","2009-11-05",19.67
"708","2009-11-06",19.389999
"709","2009-11-09",19.42
"710","2009-11-10",19.59
"711","2009-11-11",19.719999
"712","2009-11-12",19.719999
"713","2009-11-13",19.75
"714","2009-11-16",19.709999
"715","2009-11-17",19.74
"716","2009-11-18",19.74
"717","2009-11-19",19.5
"718","2009-11-20",19.65
"719","2009-11-23",19.68
"720","2009-11-24",19.139999
"721","2009-11-25",19.25
"722","2009-11-27",19
"723","2009-11-30",18.76
"724","2009-12-01",18.99
"725","2009-12-02",19
"726","2009-12-03",19.299999
"727","2009-12-04",19.15
"728","2009-12-07",18.959999
"729","2009-12-08",19.02
"730","2009-12-09",18.959999
"731","2009-12-10",18.709999
"732","2009-12-11",18.709999
"733","2009-12-14",18.84
"734","2009-12-15",18.92
"735","2009-12-16",19.01
"736","2009-12-17",18.99
"737","2009-12-18",18.950001
"738","2009-12-21",19.17
"739","2009-12-22",19.360001
"740","2009-12-23",19.559999
"741","2009-12-24",19.969999
"742","2009-12-28",20.5
"743","2009-12-29",20.4
"744","2009-12-30",20.610001
"745","2009-12-31",20.200001
"746","2010-01-04",21.15
"747","2010-01-05",21.57
"748","2010-01-06",22.190001
"749","2010-01-07",21.879999
"750","2010-01-08",22.43
"751","2010-01-11",22.879999
"752","2010-01-12",22.709999
"753","2010-01-13",22.469999
"754","2010-01-14",22.879999
"755","2010-01-15",22.700001
"756","2010-01-19",22.870001
"757","2010-01-20",22.9
"758","2010-01-21",22.799999
"759","2010-01-22",22.51
"760","2010-01-25",22.389999
"761","2010-01-26",22.43
"762","2010-01-27",22.030001
"763","2010-01-28",21.870001
"764","2010-01-29",21.459999
"765","2010-02-01",21.65
"766","2010-02-02",22.43
"767","2010-02-03",22.450001
"768","2010-02-04",21.42
"769","2010-02-05",21.200001
"770","2010-02-08",21.059999
"771","2010-02-09",21.549999
"772","2010-02-10",21.639999
"773","2010-02-11",22.42
"774","2010-02-12",22.049999
"775","2010-02-16",22.370001
"776","2010-02-17",22.57
"777","2010-02-18",23.17
"778","2010-02-19",23.34
"779","2010-02-22",23.139999
"780","2010-02-23",23
"781","2010-02-24",23.16
"782","2010-02-25",23.02
"783","2010-02-26",23.43
"784","2010-03-01",23.5
"785","2010-03-02",23.700001
"786","2010-03-03",23.84
"787","2010-03-04",23.65
"788","2010-03-05",24.219999
"789","2010-03-08",24.65
"790","2010-03-09",24.639999
"791","2010-03-10",24.91
"792","2010-03-11",24.91
"793","2010-03-12",25.01
"794","2010-03-15",24.709999
"795","2010-03-16",24.6
"796","2010-03-17",24.700001
"797","2010-03-18",24.5
"798","2010-03-19",23.58
"799","2010-03-22",23.74
"800","2010-03-23",24.459999
"801","2010-03-24",24.27
"802","2010-03-25",24.17
"803","2010-03-26",24.24
"804","2010-03-29",24.299999
"805","2010-03-30",24.450001
"806","2010-03-31",25.26
"807","2010-04-01",25.059999
"808","2010-04-05",25.67
"809","2010-04-06",25.969999
"810","2010-04-07",26.360001
"811","2010-04-08",26.6
"812","2010-04-09",27.01
"813","2010-04-12",27.4
"814","2010-04-13",26.459999
"815","2010-04-14",26.290001
"816","2010-04-15",26.17
"817","2010-04-16",25.639999
"818","2010-04-19",25.450001
"819","2010-04-20",26.49
"820","2010-04-21",26.33
"821","2010-04-22",26.25
"822","2010-04-23",26.530001
"823","2010-04-26",26.68
"824","2010-04-27",26.360001
"825","2010-04-28",26.450001
"826","2010-04-29",26.25
"827","2010-04-30",26.200001
"828","2010-05-03",26.440001
"829","2010-05-04",26.18
"830","2010-05-05",25.23
"831","2010-05-06",24.5
"832","2010-05-07",24.74
"833","2010-05-10",25.299999
"834","2010-05-11",25.5
"835","2010-05-12",25.799999
"836","2010-05-13",25.530001
"837","2010-05-14",24.91
"838","2010-05-17",24.1
"839","2010-05-18",24.23
"840","2010-05-19",23.389999
"841","2010-05-20",22.049999
"842","2010-05-21",22.459999
"843","2010-05-24",22.809999
"844","2010-05-25",22.120001
"845","2010-05-26",23.01
"846","2010-05-27",24.48
"847","2010-05-28",24.85
"848","2010-06-01",24.48
"849","2010-06-02",25.700001
"850","2010-06-03",26.450001
"851","2010-06-04",25.870001
"852","2010-06-07",25.57
"853","2010-06-08",25.59
"854","2010-06-09",25.9
"855","2010-06-10",26.559999
"856","2010-06-11",26.620001
"857","2010-06-14",26.540001
"858","2010-06-15",27.209999
"859","2010-06-16",27.59
"860","2010-06-17",27.65
"861","2010-06-18",27.719999
"862","2010-06-21",27.68
"863","2010-06-22",27.33
"864","2010-06-23",26.879999
"865","2010-06-24",26.780001
"866","2010-06-25",27
"867","2010-06-28",27.18
"868","2010-06-29",26.370001
"869","2010-06-30",25.780001
"870","2010-07-01",25.49
"871","2010-07-02",25.719999
"872","2010-07-06",26.33
"873","2010-07-07",27.15
"874","2010-07-08",27.719999
"875","2010-07-09",27.870001
"876","2010-07-12",27.959999
"877","2010-07-13",27.35
"878","2010-07-14",27.18
"879","2010-07-15",26.870001
"880","2010-07-16",26.24
"881","2010-07-19",26.459999
"882","2010-07-20",27.219999
"883","2010-07-21",27.34
"884","2010-07-22",27.440001
"885","2010-07-23",27.85
"886","2010-07-26",28.02
"887","2010-07-27",27.76
"888","2010-07-28",27.59
"889","2010-07-29",27.73
"890","2010-07-30",28.5
"891","2010-08-02",28.549999
"892","2010-08-03",28.620001
"893","2010-08-04",28.92
"894","2010-08-05",28.77
"895","2010-08-06",28.540001
"896","2010-08-09",28.799999
"897","2010-08-10",28.67
"898","2010-08-11",27.780001
"899","2010-08-12",27.950001
"900","2010-08-13",27.99
"901","2010-08-16",27.75
"902","2010-08-17",27.959999
"903","2010-08-18",27.950001
"904","2010-08-19",27.709999
"905","2010-08-20",27.52
"906","2010-08-23",27.68
"907","2010-08-24",27.719999
"908","2010-08-25",27.459999
"909","2010-08-26",27.639999
"910","2010-08-27",27.82
"911","2010-08-30",27.66
"912","2010-08-31",27.290001
"913","2010-09-01",27.75
"914","2010-09-02",27.799999
"915","2010-09-03",27.99
"916","2010-09-07",27.93
"917","2010-09-08",27.870001
"918","2010-09-09",27.91
"919","2010-09-10",28.379999
"920","2010-09-13",28.51
"921","2010-09-14",28.25
"922","2010-09-15",28.450001
"923","2010-09-16",28.860001
"924","2010-09-17",29
"925","2010-09-20",29.75
"926","2010-09-21",30.209999
"927","2010-09-22",30.33
"928","2010-09-23",30.42
"929","2010-09-24",31.139999
"930","2010-09-27",30.5
"931","2010-09-28",29.99
"932","2010-09-29",29.98
"933","2010-09-30",29.98
"934","2010-10-01",30.25
"935","2010-10-04",30.57
"936","2010-10-05",31.18
"937","2010-10-06",31.5
"938","2010-10-07",31
"939","2010-10-08",30.75
"940","2010-10-11",31.280001
"941","2010-10-12",31.200001
"942","2010-10-13",30.309999
"943","2010-10-14",29.389999
"944","2010-10-15",29.07
"945","2010-10-18",29.02
"946","2010-10-19",28.370001
"947","2010-10-20",28.65
"948","2010-10-21",28.559999
"949","2010-10-22",28.42
"950","2010-10-25",27.91
"951","2010-10-26",29.15
"952","2010-10-27",29.120001
"953","2010-10-28",29.190001
"954","2010-10-29",29.280001
"955","2010-11-01",29.4
"956","2010-11-02",30.01
"957","2010-11-03",30.48
"958","2010-11-04",30.790001
"959","2010-11-05",30.719999
"960","2010-11-08",30.84
"961","2010-11-09",31
"962","2010-11-10",31.209999
"963","2010-11-11",31.5
"964","2010-11-12",30.77
"965","2010-11-15",31.07
"966","2010-11-16",29.98
"967","2010-11-17",30.450001
"968","2010-11-18",31.1
"969","2010-11-19",31.469999
"970","2010-11-22",31.809999
"971","2010-11-23",31.76
"972","2010-11-24",31.959999
"973","2010-11-26",31.790001
"974","2010-11-29",32.080002
"975","2010-11-30",32.09
"976","2010-12-01",32.259998
"977","2010-12-02",32.16
"978","2010-12-03",32.48
"979","2010-12-06",33.450001
"980","2010-12-07",33.810001
"981","2010-12-08",33.98
"982","2010-12-09",33.970001
