"","date","GTIM"
"136","2007-07-18",18.030001
"137","2007-07-19",18.360001
"138","2007-07-20",18.360001
"139","2007-07-23",18
"140","2007-07-24",18.360001
"141","2007-07-25",18.360001
"142","2007-07-26",18.360001
"143","2007-07-27",18.360001
"144","2007-07-30",18.719999
"145","2007-07-31",18.75
"146","2007-08-01",17.700001
"147","2007-08-02",18
"148","2007-08-03",18
"149","2007-08-06",18
"150","2007-08-07",18
"151","2007-08-08",18.75
"152","2007-08-09",18.75
"153","2007-08-10",18.09
"154","2007-08-13",18
"155","2007-08-14",15.36
"156","2007-08-15",14.28
"157","2007-08-16",14.55
"158","2007-08-17",15.27
"159","2007-08-20",14.7
"160","2007-08-21",14.7
"161","2007-08-22",15.39
"162","2007-08-23",15.06
"163","2007-08-24",15
"164","2007-08-27",14.7
"165","2007-08-28",14.7
"166","2007-08-29",14.79
"167","2007-08-30",14.79
"168","2007-08-31",14.79
"169","2007-09-04",14.7
"170","2007-09-05",14.7
"171","2007-09-06",14.7
"172","2007-09-07",14.7
"173","2007-09-10",14.88
"174","2007-09-11",15.3
"175","2007-09-12",15.36
"176","2007-09-13",15.75
"177","2007-09-14",15.78
"178","2007-09-17",15.6
"179","2007-09-18",16.110001
"180","2007-09-19",14.7
"181","2007-09-20",15.66
"182","2007-09-21",15.66
"183","2007-09-24",15.66
"184","2007-09-25",16.049999
"185","2007-09-26",16.049999
"186","2007-09-27",16.110001
"187","2007-09-28",16.41
"188","2007-10-01",17.1
"189","2007-10-02",17.25
"190","2007-10-03",17.25
"191","2007-10-04",17.25
"192","2007-10-05",17.25
"193","2007-10-08",17.25
"194","2007-10-09",17.25
"195","2007-10-10",17.639999
"196","2007-10-11",17.639999
"197","2007-10-12",17.43
"198","2007-10-15",17.43
"199","2007-10-16",18.75
"200","2007-10-17",17.43
"201","2007-10-18",17.43
"202","2007-10-19",18.75
"203","2007-10-22",18.75
"204","2007-10-23",18.75
"205","2007-10-24",17.43
"206","2007-10-25",16.799999
"207","2007-10-26",16.799999
"208","2007-10-29",16.889999
"209","2007-10-30",18.75
"210","2007-10-31",18.75
"211","2007-11-01",18.75
"212","2007-11-02",18.75
"213","2007-11-05",18.75
"214","2007-11-06",17.43
"215","2007-11-07",17.43
"216","2007-11-08",17.43
"217","2007-11-09",17.43
"218","2007-11-12",15.9
"219","2007-11-13",15.9
"220","2007-11-14",15.9
"221","2007-11-15",18
"222","2007-11-16",18
"223","2007-11-19",18
"224","2007-11-20",16.65
"225","2007-11-21",17.1
"226","2007-11-23",17.1
"227","2007-11-26",17.1
"228","2007-11-27",16.65
"229","2007-11-28",16.65
"230","2007-11-29",16.65
"231","2007-11-30",16.65
"232","2007-12-03",16.65
"233","2007-12-04",16.65
"234","2007-12-05",16.65
"235","2007-12-06",18
"236","2007-12-07",18.51
"237","2007-12-10",18.51
"238","2007-12-11",17.969999
"239","2007-12-12",17.190001
"240","2007-12-13",17.280001
"241","2007-12-14",18.629999
"242","2007-12-17",16.92
"243","2007-12-18",16.559999
"244","2007-12-19",16.379999
"245","2007-12-20",15.3
"246","2007-12-21",16.35
"247","2007-12-24",16.35
"248","2007-12-26",16.35
"249","2007-12-27",16.620001
"250","2007-12-28",15.75
"251","2007-12-31",17.07
"252","2008-01-02",17.07
"253","2008-01-03",16.799999
"254","2008-01-04",16.5
"255","2008-01-07",18.42
"256","2008-01-08",18.42
"257","2008-01-09",18.75
"258","2008-01-10",18.75
"259","2008-01-11",18.6
"260","2008-01-14",18
"261","2008-01-15",18
"262","2008-01-16",18
"263","2008-01-17",15.9
"264","2008-01-18",15.9
"265","2008-01-22",16.799999
"266","2008-01-23",16.77
"267","2008-01-24",18
"268","2008-01-25",17.1
"269","2008-01-28",17.1
"270","2008-01-29",16.5
"271","2008-01-30",16.5
"272","2008-01-31",17.85
"273","2008-02-01",17.1
"274","2008-02-04",15.51
"275","2008-02-05",15
"276","2008-02-06",15.57
"277","2008-02-07",15.57
"278","2008-02-08",16.799999
"279","2008-02-11",16.559999
"280","2008-02-12",15.15
"281","2008-02-13",15.36
"282","2008-02-14",15.36
"283","2008-02-15",15.15
"284","2008-02-19",15.3
"285","2008-02-20",15.3
"286","2008-02-21",15
"287","2008-02-22",15.24
"288","2008-02-25",15.24
"289","2008-02-26",15.18
"290","2008-02-27",15.45
"291","2008-02-28",15.45
"292","2008-02-29",15.45
"293","2008-03-03",15.45
"294","2008-03-04",15.15
"295","2008-03-05",15
"296","2008-03-06",15.03
"297","2008-03-07",15.06
"298","2008-03-10",15.03
"299","2008-03-11",16.469999
"300","2008-03-12",15.03
"301","2008-03-13",16.200001
"302","2008-03-14",16.200001
"303","2008-03-17",16.379999
"304","2008-03-18",16.379999
"305","2008-03-19",17.190001
"306","2008-03-20",14.97
"307","2008-03-24",16.110001
"308","2008-03-25",16.110001
"309","2008-03-26",16.110001
"310","2008-03-27",15.06
"311","2008-03-28",15.75
"312","2008-03-31",15.75
"313","2008-04-01",15.06
"314","2008-04-02",15.06
"315","2008-04-03",16.35
"316","2008-04-04",15
"317","2008-04-07",15
"318","2008-04-08",16.5
"319","2008-04-09",16.5
"320","2008-04-10",15
"321","2008-04-11",16.5
"322","2008-04-14",15.48
"323","2008-04-15",15.75
"324","2008-04-16",15
"325","2008-04-17",14.91
"326","2008-04-18",14.97
"327","2008-04-21",16.049999
"328","2008-04-22",15.45
"329","2008-04-23",15.3
"330","2008-04-24",15.36
"331","2008-04-25",15.36
"332","2008-04-28",15.36
"333","2008-04-29",15.36
"334","2008-04-30",15
"335","2008-05-01",15.06
"336","2008-05-02",15.06
"337","2008-05-05",15.12
"338","2008-05-06",14.85
"339","2008-05-07",14.85
"340","2008-05-08",15.57
"341","2008-05-09",14.55
"342","2008-05-12",14.55
"343","2008-05-13",14.55
"344","2008-05-14",14.55
"345","2008-05-15",14.97
"346","2008-05-16",14.97
"347","2008-05-19",14.52
"348","2008-05-20",14.52
"349","2008-05-21",14.52
"350","2008-05-22",14.4
"351","2008-05-23",14.4
"352","2008-05-27",14.7
"353","2008-05-28",14.7
"354","2008-05-29",14.7
"355","2008-05-30",14.7
"356","2008-06-02",14.4
"357","2008-06-03",14.28
"358","2008-06-04",14.4
"359","2008-06-05",14.43
"360","2008-06-06",14.4
"361","2008-06-09",13.35
"362","2008-06-10",13.35
"363","2008-06-11",13.17
"364","2008-06-12",12.3
"365","2008-06-13",13.17
"366","2008-06-16",13.17
"367","2008-06-17",12.96
"368","2008-06-18",12
"369","2008-06-19",12.3
"370","2008-06-20",12
"371","2008-06-23",12
"372","2008-06-24",12
"373","2008-06-25",10.56
"374","2008-06-26",8.46
"375","2008-06-27",6.24
"376","2008-06-30",6.3
"377","2008-07-01",6
"378","2008-07-02",7.17
"379","2008-07-03",9
"380","2008-07-07",7.5
"381","2008-07-08",6.3
"382","2008-07-09",6.3
"383","2008-07-10",8.55
"384","2008-07-11",6.72
"385","2008-07-14",3.69
"386","2008-07-15",4.56
"387","2008-07-16",4.8
"388","2008-07-17",7.92
"389","2008-07-18",8.43
"390","2008-07-21",8.25
"391","2008-07-22",8.52
"392","2008-07-23",9
"393","2008-07-24",9.06
"394","2008-07-25",7.8
"395","2008-07-28",7.74
"396","2008-07-29",7.74
"397","2008-07-30",7.5
"398","2008-07-31",7.56
"399","2008-08-01",7.5
"400","2008-08-04",7.5
"401","2008-08-05",7.5
"402","2008-08-06",7.5
"403","2008-08-07",7.5
"404","2008-08-08",7.5
"405","2008-08-11",10.5
"406","2008-08-12",10.32
"407","2008-08-13",10.32
"408","2008-08-14",9.75
"409","2008-08-15",10.5
"410","2008-08-18",10.5
"411","2008-08-19",10.5
"412","2008-08-20",10.5
"413","2008-08-21",9
"414","2008-08-22",7.56
"415","2008-08-25",7.5
"416","2008-08-26",7.65
"417","2008-08-27",7.65
"418","2008-08-28",7.65
"419","2008-08-29",7.65
"420","2008-09-02",8.1
"421","2008-09-03",6.15
"422","2008-09-04",6.9
"423","2008-09-05",6.9
"424","2008-09-08",6.9
"425","2008-09-09",6.75
"426","2008-09-10",6.75
"427","2008-09-11",7.98
"428","2008-09-12",7.17
"429","2008-09-15",7.17
"430","2008-09-16",6.6
"431","2008-09-17",6.6
"432","2008-09-18",6.6
"433","2008-09-19",6.6
"434","2008-09-22",6.6
"435","2008-09-23",6.6
"436","2008-09-24",6.81
"437","2008-09-25",6
"438","2008-09-26",6.18
"439","2008-09-29",6
"440","2008-09-30",6.75
"441","2008-10-01",7.05
"442","2008-10-02",6
"443","2008-10-03",6
"444","2008-10-06",6
"445","2008-10-07",4.68
"446","2008-10-08",4.86
"447","2008-10-09",4.86
"448","2008-10-10",5.28
"449","2008-10-13",6.72
"450","2008-10-14",6.72
"451","2008-10-15",3.87
"452","2008-10-16",6.15
"453","2008-10-17",6.15
"454","2008-10-20",3.81
"455","2008-10-21",3.45
"456","2008-10-22",3.3
"457","2008-10-23",3.3
"458","2008-10-24",3.15
"459","2008-10-27",2.7
"460","2008-10-28",3
"461","2008-10-29",5.01
"462","2008-10-30",4.17
"463","2008-10-31",4.17
"464","2008-11-03",3.72
"465","2008-11-04",3.57
"466","2008-11-05",3.6
"467","2008-11-06",3.06
"468","2008-11-07",3.06
"469","2008-11-10",3.63
"470","2008-11-11",3.93
"471","2008-11-12",3.63
"472","2008-11-13",3.63
"473","2008-11-14",4.41
"474","2008-11-17",4.05
"475","2008-11-18",4.35
"476","2008-11-19",3.93
"477","2008-11-20",3.93
"478","2008-11-21",3.96
"479","2008-11-24",4.2
"480","2008-11-25",4.2
"481","2008-11-26",4.38
"482","2008-11-28",3.93
"483","2008-12-01",3.9
"484","2008-12-02",3.9
"485","2008-12-03",3.9
"486","2008-12-04",3.9
"487","2008-12-05",3.9
"488","2008-12-08",3.96
"489","2008-12-09",3.96
"490","2008-12-10",3.96
"491","2008-12-11",3.96
"492","2008-12-12",3.96
"493","2008-12-15",3.9
"494","2008-12-16",3.9
"495","2008-12-17",3.93
"496","2008-12-18",3.9
"497","2008-12-19",3.9
"498","2008-12-22",4.08
"499","2008-12-23",3.9
"500","2008-12-24",4.08
"501","2008-12-26",3.9
"502","2008-12-29",3.9
"503","2008-12-30",3.96
"504","2008-12-31",3.93
"505","2009-01-02",3.93
"506","2009-01-05",4.71
"507","2009-01-06",4.71
"508","2009-01-07",4.71
"509","2009-01-08",4.71
"510","2009-01-09",4.71
"511","2009-01-12",4.71
"512","2009-01-13",4.71
"513","2009-01-14",4.71
"514","2009-01-15",4.71
"515","2009-01-16",4.71
"516","2009-01-20",4.71
"517","2009-01-21",3.15
"518","2009-01-22",3.15
"519","2009-01-23",3.15
"520","2009-01-26",3.15
"521","2009-01-27",3.6
"522","2009-01-28",3.69
"523","2009-01-29",3.69
"524","2009-01-30",3.69
"525","2009-02-02",3.15
"526","2009-02-03",3.24
"527","2009-02-04",3.24
"528","2009-02-05",3.24
"529","2009-02-06",3.24
"530","2009-02-09",3.57
"531","2009-02-10",3.6
"532","2009-02-11",3.6
"533","2009-02-12",3.6
"534","2009-02-13",3.15
"535","2009-02-17",3.15
"536","2009-02-18",3.15
"537","2009-02-19",3.15
"538","2009-02-20",2.97
"539","2009-02-23",2.7
"540","2009-02-24",2.7
"541","2009-02-25",2.28
"542","2009-02-26",2.25
"543","2009-02-27",2.34
"544","2009-03-02",2.4
"545","2009-03-03",2.4
"546","2009-03-04",3.75
"547","2009-03-05",3.75
"548","2009-03-06",3
"549","2009-03-09",3
"550","2009-03-10",2.7
"551","2009-03-11",2.67
"552","2009-03-12",2.67
"553","2009-03-13",2.85
"554","2009-03-16",2.85
"555","2009-03-17",2.85
"556","2009-03-18",2.85
"557","2009-03-19",2.76
"558","2009-03-20",2.76
"559","2009-03-23",3.21
"560","2009-03-24",2.76
"561","2009-03-25",2.76
"562","2009-03-26",2.76
"563","2009-03-27",2.76
"564","2009-03-30",3.51
"565","2009-03-31",3.36
"566","2009-04-01",3.36
"567","2009-04-02",3.36
"568","2009-04-03",4.35
"569","2009-04-06",3.3
"570","2009-04-07",3.3
"571","2009-04-08",3.6
"572","2009-04-09",3.6
"573","2009-04-13",3.6
"574","2009-04-14",3.6
"575","2009-04-15",3.6
"576","2009-04-16",3.45
"577","2009-04-17",3.45
"578","2009-04-20",3.45
"579","2009-04-21",3.45
"580","2009-04-22",3.45
"581","2009-04-23",3.45
"582","2009-04-24",3.45
"583","2009-04-27",3.45
"584","2009-04-28",3.45
"585","2009-04-29",3.45
"586","2009-04-30",3.6
"587","2009-05-01",3.6
"588","2009-05-04",3.45
"589","2009-05-05",3.45
"590","2009-05-06",3
"591","2009-05-07",5.1
"592","2009-05-08",6
"593","2009-05-11",5.88
"594","2009-05-12",6.3
"595","2009-05-13",6.27
"596","2009-05-14",6.27
"597","2009-05-15",6.3
"598","2009-05-18",6.3
"599","2009-05-19",5.25
"600","2009-05-20",6.15
"601","2009-05-21",6.15
"602","2009-05-22",3.6
"603","2009-05-26",5.97
"604","2009-05-27",4.56
"605","2009-05-28",5.73
"606","2009-05-29",6
"607","2009-06-01",4.35
"608","2009-06-02",4.35
"609","2009-06-03",5.25
"610","2009-06-04",4.38
"611","2009-06-05",4.65
"612","2009-06-08",5.31
"613","2009-06-09",5.7
"614","2009-06-10",4.77
"615","2009-06-11",4.44
"616","2009-06-12",4.53
"617","2009-06-15",4.53
"618","2009-06-16",4.5
"619","2009-06-17",4.5
"620","2009-06-18",4.5
"621","2009-06-19",4.65
"622","2009-06-22",4.35
"623","2009-06-23",4.05
"624","2009-06-24",4.2
"625","2009-06-25",4.56
"626","2009-06-26",4.08
"627","2009-06-29",4.05
"628","2009-06-30",4.05
"629","2009-07-01",3.6
"630","2009-07-02",4.05
"631","2009-07-06",4.5
"632","2009-07-07",4.05
"633","2009-07-08",4.05
"634","2009-07-09",4.2
"635","2009-07-10",3.6
"636","2009-07-13",3.6
"637","2009-07-14",4.11
"638","2009-07-15",4.11
"639","2009-07-16",3.93
"640","2009-07-17",3.93
"641","2009-07-20",4.11
"642","2009-07-21",3.78
"643","2009-07-22",3.78
"644","2009-07-23",3.45
"645","2009-07-24",3.45
"646","2009-07-27",3.45
"647","2009-07-28",3.45
"648","2009-07-29",3.75
"649","2009-07-30",4.29
"650","2009-07-31",4.29
"651","2009-08-03",4.26
"652","2009-08-04",4.29
"653","2009-08-05",4.17
"654","2009-08-06",4.17
"655","2009-08-07",3.75
"656","2009-08-10",3.75
"657","2009-08-11",4.5
"658","2009-08-12",4.65
"659","2009-08-13",4.35
"660","2009-08-14",4.35
"661","2009-08-17",4.71
"662","2009-08-18",4.89
"663","2009-08-19",3.72
"664","2009-08-20",3.72
"665","2009-08-21",4.65
"666","2009-08-24",4.77
"667","2009-08-25",4.5
"668","2009-08-26",4.2
"669","2009-08-27",4.2
"670","2009-08-28",3.9
"671","2009-08-31",3.6
"672","2009-09-01",3.6
"673","2009-09-02",3.9
"674","2009-09-03",3.69
"675","2009-09-04",3.9
"676","2009-09-08",3.9
"677","2009-09-09",3.75
"678","2009-09-10",3.75
"679","2009-09-11",3.75
"680","2009-09-14",3.93
"681","2009-09-15",3.87
"682","2009-09-16",3.75
"683","2009-09-17",3.75
"684","2009-09-18",3.75
"685","2009-09-21",3.87
"686","2009-09-22",3.87
"687","2009-09-23",3.6
"688","2009-09-24",3.6
"689","2009-09-25",3.6
"690","2009-09-28",3.6
"691","2009-09-29",3.6
"692","2009-09-30",3.63
"693","2009-10-01",3.6
"694","2009-10-02",3.6
"695","2009-10-05",3.6
"696","2009-10-06",3.6
"697","2009-10-07",3.6
"698","2009-10-08",3.45
"699","2009-10-09",3.36
"700","2009-10-12",3.36
"701","2009-10-13",3.3
"702","2009-10-14",3.3
"703","2009-10-15",3.3
"704","2009-10-16",3.3
"705","2009-10-19",3.51
"706","2009-10-20",3.51
"707","2009-10-21",3.51
"708","2009-10-22",3.51
"709","2009-10-23",3.51
"710","2009-10-26",3.33
"711","2009-10-27",3.33
"712","2009-10-28",3.33
"713","2009-10-29",3.33
"714","2009-10-30",3.45
"715","2009-11-02",3.33
"716","2009-11-03",3.3
"717","2009-11-04",3.15
"718","2009-11-05",3.15
"719","2009-11-06",3.45
"720","2009-11-09",3.45
"721","2009-11-10",3.45
"722","2009-11-11",3.6
"723","2009-11-12",3.3
"724","2009-11-13",3.3
"725","2009-11-16",3.3
"726","2009-11-17",3.45
"727","2009-11-18",3.15
"728","2009-11-19",3.15
"729","2009-11-20",3.15
"730","2009-11-23",3.15
"731","2009-11-24",3.15
"732","2009-11-25",3.27
"733","2009-11-27",3.27
"734","2009-11-30",3.15
"735","2009-12-01",3.24
"736","2009-12-02",3.24
"737","2009-12-03",3.24
"738","2009-12-04",3.36
"739","2009-12-07",3.36
"740","2009-12-08",3.36
"741","2009-12-09",3.36
"742","2009-12-10",3.3
"743","2009-12-11",3.24
"744","2009-12-14",3.24
"745","2009-12-15",3.24
"746","2009-12-16",4.11
"747","2009-12-17",3.3
"748","2009-12-18",3.24
"749","2009-12-21",3.27
"750","2009-12-22",3.27
"751","2009-12-23",3.24
"752","2009-12-24",3.24
"753","2009-12-28",3.24
"754","2009-12-29",3.24
"755","2009-12-30",3.24
"756","2009-12-31",3.24
"757","2010-01-04",3.24
"758","2010-01-05",3.3
"759","2010-01-06",3.3
"760","2010-01-07",3.27
"761","2010-01-08",3.45
"762","2010-01-11",3.45
"763","2010-01-12",3.27
"764","2010-01-13",3.27
"765","2010-01-14",3.27
"766","2010-01-15",3.42
"767","2010-01-19",3.45
"768","2010-01-20",3.75
"769","2010-01-21",3.84
"770","2010-01-22",3.84
"771","2010-01-25",3.84
"772","2010-01-26",3.75
"773","2010-01-27",3.75
"774","2010-01-28",3.72
"775","2010-01-29",3.51
"776","2010-02-01",3.66
"777","2010-02-02",3.39
"778","2010-02-03",3.36
"779","2010-02-04",3.54
"780","2010-02-05",3.24
"781","2010-02-08",3.39
"782","2010-02-09",3.39
"783","2010-02-10",3.39
"784","2010-02-11",3.39
"785","2010-02-12",3.24
"786","2010-02-16",3.24
"787","2010-02-17",3.24
"788","2010-02-18",3.45
"789","2010-02-19",3.45
"790","2010-02-22",3.45
"791","2010-02-23",3.63
"792","2010-02-24",3.15
"793","2010-02-25",3.27
"794","2010-02-26",3.15
"795","2010-03-01",3.15
"796","2010-03-02",3.3
"797","2010-03-03",3.27
"798","2010-03-04",3.15
"799","2010-03-05",3.24
"800","2010-03-08",3.12
"801","2010-03-09",3.33
"802","2010-03-10",3.69
"803","2010-03-11",3.57
"804","2010-03-12",3.84
"805","2010-03-15",3.3
"806","2010-03-16",3.33
"807","2010-03-17",3.09
"808","2010-03-18",3.75
"809","2010-03-19",3.96
"810","2010-03-22",3.75
"811","2010-03-23",3.75
"812","2010-03-24",3.6
"813","2010-03-25",3.6
"814","2010-03-26",3.57
"815","2010-03-29",3.48
"816","2010-03-30",3.24
"817","2010-03-31",3.24
"818","2010-04-01",3.33
"819","2010-04-05",3.42
"820","2010-04-06",3.48
"821","2010-04-07",3.48
"822","2010-04-08",3.24
"823","2010-04-09",3.75
"824","2010-04-12",3.75
"825","2010-04-13",3.75
"826","2010-04-14",3.45
"827","2010-04-15",3.45
"828","2010-04-16",3.45
"829","2010-04-19",3.45
"830","2010-04-20",3.45
"831","2010-04-21",3.33
"832","2010-04-22",3.21
"833","2010-04-23",3.18
"834","2010-04-26",3.18
"835","2010-04-27",3.18
"836","2010-04-28",3.18
"837","2010-04-29",3.54
"838","2010-04-30",3.54
"839","2010-05-03",3.18
"840","2010-05-04",3.18
"841","2010-05-05",3.18
"842","2010-05-06",3.18
"843","2010-05-07",3.18
"844","2010-05-10",3.09
"845","2010-05-11",3.09
"846","2010-05-12",3.18
"847","2010-05-13",3.33
"848","2010-05-14",3.03
"849","2010-05-17",3.09
"850","2010-05-18",3.09
"851","2010-05-19",3.03
"852","2010-05-20",3.03
"853","2010-05-21",3.03
"854","2010-05-24",3.21
"855","2010-05-25",3
"856","2010-05-26",3.48
"857","2010-05-27",3.48
"858","2010-05-28",2.82
"859","2010-06-01",2.97
"860","2010-06-02",3.03
"861","2010-06-03",3.03
"862","2010-06-04",2.82
"863","2010-06-07",2.76
"864","2010-06-08",2.76
"865","2010-06-09",2.97
"866","2010-06-10",2.85
"867","2010-06-11",2.76
"868","2010-06-14",2.76
"869","2010-06-15",2.76
"870","2010-06-16",2.76
"871","2010-06-17",2.76
"872","2010-06-18",2.76
"873","2010-06-21",2.79
"874","2010-06-22",2.79
"875","2010-06-23",2.79
"876","2010-06-24",2.79
"877","2010-06-25",2.79
"878","2010-06-28",2.79
"879","2010-06-29",2.79
"880","2010-06-30",2.76
"881","2010-07-01",2.76
"882","2010-07-02",2.76
"883","2010-07-06",2.76
"884","2010-07-07",2.76
"885","2010-07-08",2.76
"886","2010-07-09",2.76
"887","2010-07-12",2.76
"888","2010-07-13",2.85
"889","2010-07-14",2.85
"890","2010-07-15",2.85
"891","2010-07-16",2.85
"892","2010-07-19",2.85
"893","2010-07-20",2.85
"894","2010-07-21",2.76
"895","2010-07-22",3
"896","2010-07-23",3
"897","2010-07-26",3
"898","2010-07-27",3.03
"899","2010-07-28",3.03
"900","2010-07-29",3.03
"901","2010-07-30",3.03
"902","2010-08-02",3
"903","2010-08-03",2.64
"904","2010-08-04",2.76
"905","2010-08-05",2.76
"906","2010-08-06",2.76
"907","2010-08-09",2.76
"908","2010-08-10",2.31
"909","2010-08-11",2.31
"910","2010-08-12",2.31
"911","2010-08-13",2.31
"912","2010-08-16",1.59
"913","2010-08-17",2.73
"914","2010-08-18",2.25
"915","2010-08-19",2.25
"916","2010-08-20",2.25
"917","2010-08-23",2.1
"918","2010-08-24",2.1
"919","2010-08-25",2.1
"920","2010-08-26",2.22
"921","2010-08-27",2.73
"922","2010-08-30",2.76
"923","2010-08-31",2.76
"924","2010-09-01",1.74
"925","2010-09-02",1.08
"926","2010-09-03",0.9
"927","2010-09-07",1.2
"928","2010-09-08",1.32
"929","2010-09-09",1.2
"930","2010-09-10",1.29
"931","2010-09-13",1.38
"932","2010-09-14",1.77
"933","2010-09-15",2.4
"934","2010-09-16",2.28
"935","2010-09-17",2.46
"936","2010-09-20",2.28
"937","2010-09-21",2.28
"938","2010-09-22",2.22
"939","2010-09-23",2.28
"940","2010-09-24",2.4
"941","2010-09-27",2.73
"942","2010-09-28",2.46
"943","2010-09-29",2.55
"944","2010-09-30",2.82
"945","2010-10-01",3
"946","2010-10-04",2.46
"947","2010-10-05",2.25
"948","2010-10-06",2.22
"949","2010-10-07",2.4
"950","2010-10-08",2.43
"951","2010-10-11",2.43
"952","2010-10-12",2.43
"953","2010-10-13",2.43
"954","2010-10-14",2.43
"955","2010-10-15",2.25
"956","2010-10-18",2.25
"957","2010-10-19",2.25
"958","2010-10-20",2.16
"959","2010-10-21",2.16
"960","2010-10-22",2.16
"961","2010-10-25",2.16
"962","2010-10-26",2.31
"963","2010-10-27",2.31
"964","2010-10-28",2.31
"965","2010-10-29",2.25
"966","2010-11-01",2.25
"967","2010-11-02",2.1
"968","2010-11-03",2.25
"969","2010-11-04",2.25
"970","2010-11-05",2.25
"971","2010-11-08",2.25
"972","2010-11-09",2.25
"973","2010-11-10",2.25
"974","2010-11-11",2.25
"975","2010-11-12",2.25
"976","2010-11-15",2.25
"977","2010-11-16",2.04
"978","2010-11-17",2.04
"979","2010-11-18",2.22
"980","2010-11-19",2.04
"981","2010-11-22",2.04
"982","2010-11-23",2.1
"983","2010-11-24",2.07
"984","2010-11-26",2.07
"985","2010-11-29",2.07
"986","2010-11-30",2.07
"987","2010-12-01",2.1
"988","2010-12-02",2.1
"989","2010-12-03",2.04
"990","2010-12-06",2.1
"991","2010-12-07",2.1
"992","2010-12-08",1.62
"993","2010-12-09",1.59
"994","2010-12-10",1.74
"995","2010-12-13",1.56
"996","2010-12-14",1.68
"997","2010-12-15",1.8
"998","2010-12-16",1.8
"999","2010-12-17",1.8
"1000","2010-12-20",1.89
