"","date","FIBK"
"442","2011-12-20",12.44
"443","2011-12-21",12.58
"444","2011-12-22",12.85
"445","2011-12-23",12.82
"446","2011-12-27",12.84
"447","2011-12-28",12.75
"448","2011-12-29",12.97
"449","2011-12-30",13.03
"450","2012-01-03",13.41
"451","2012-01-04",13.26
"452","2012-01-05",13.28
"453","2012-01-06",13.26
"454","2012-01-09",13.27
"455","2012-01-10",13.82
"456","2012-01-11",13.61
"457","2012-01-12",13.53
"458","2012-01-13",13.33
"459","2012-01-17",13.12
"460","2012-01-18",13.53
"461","2012-01-19",13.65
"462","2012-01-20",13.97
"463","2012-01-23",13.9
"464","2012-01-24",13.93
"465","2012-01-25",13.93
"466","2012-01-26",13.98
"467","2012-01-27",13.99
"468","2012-01-30",13.75
"469","2012-01-31",13.76
"470","2012-02-01",13.94
"471","2012-02-02",14
"472","2012-02-03",14.34
"473","2012-02-06",14.06
"474","2012-02-07",14.25
"475","2012-02-08",14.35
"476","2012-02-09",14.41
"477","2012-02-10",14.14
"478","2012-02-13",14.33
"479","2012-02-14",14.39
"480","2012-02-15",13.9
"481","2012-02-16",14.37
"482","2012-02-17",14.39
"483","2012-02-21",14.42
"484","2012-02-22",14.05
"485","2012-02-23",14.32
"486","2012-02-24",14.19
"487","2012-02-27",13.93
"488","2012-02-28",13.86
"489","2012-02-29",13.6
"490","2012-03-01",13.74
"491","2012-03-02",13.43
"492","2012-03-05",13.64
"493","2012-03-06",13.36
"494","2012-03-07",13.64
"495","2012-03-08",13.71
"496","2012-03-09",14.01
"497","2012-03-12",14.15
"498","2012-03-13",14.59
"499","2012-03-14",14.26
"500","2012-03-15",14.48
"501","2012-03-16",14.57
"502","2012-03-19",14.91
"503","2012-03-20",14.83
"504","2012-03-21",14.74
"505","2012-03-22",14.69
"506","2012-03-23",14.94
"507","2012-03-26",15
"508","2012-03-27",15
"509","2012-03-28",14.85
"510","2012-03-29",14.88
"511","2012-03-30",14.62
"512","2012-04-02",14.56
"513","2012-04-03",14.94
"514","2012-04-04",14.4
"515","2012-04-05",14.26
"516","2012-04-09",14.07
"517","2012-04-10",13.85
"518","2012-04-11",14.05
"519","2012-04-12",14.13
"520","2012-04-13",13.52
"521","2012-04-16",13.55
"522","2012-04-17",13.73
"523","2012-04-18",13.47
"524","2012-04-19",13.6
"525","2012-04-20",13.95
"526","2012-04-23",13.85
"527","2012-04-24",14.08
"528","2012-04-25",14.49
"529","2012-04-26",14.65
"530","2012-04-27",14.81
"531","2012-04-30",14.09
"532","2012-05-01",14.06
"533","2012-05-02",14.04
"534","2012-05-03",13.91
"535","2012-05-04",13.6
"536","2012-05-07",13.68
"537","2012-05-08",13.87
"538","2012-05-09",13.86
"539","2012-05-10",14.08
"540","2012-05-11",14.32
"541","2012-05-14",14.05
"542","2012-05-15",14.07
"543","2012-05-16",13.88
"544","2012-05-17",13.65
"545","2012-05-18",13.58
"546","2012-05-21",13.78
"547","2012-05-22",13.6
"548","2012-05-23",13.75
"549","2012-05-24",13.95
"550","2012-05-25",13.69
"551","2012-05-29",13.85
"552","2012-05-30",13.89
"553","2012-05-31",13.95
"554","2012-06-01",13.53
"555","2012-06-04",13.56
"556","2012-06-05",13.32
"557","2012-06-06",13.75
"558","2012-06-07",13.75
"559","2012-06-08",14.11
"560","2012-06-11",13.93
"561","2012-06-12",14.15
"562","2012-06-13",14.05
"563","2012-06-14",14.26
"564","2012-06-15",14.18
"565","2012-06-18",13.92
"566","2012-06-19",14.25
"567","2012-06-20",14.15
"568","2012-06-21",14
"569","2012-06-22",14.3
"570","2012-06-25",14.11
"571","2012-06-26",14.05
"572","2012-06-27",14.31
"573","2012-06-28",14.12
"574","2012-06-29",14.24
"575","2012-07-02",14.2
"576","2012-07-03",14.3
"577","2012-07-05",14.2
"578","2012-07-06",14.15
"579","2012-07-09",14.16
"580","2012-07-10",13.99
"581","2012-07-11",14.11
"582","2012-07-12",14.31
"583","2012-07-13",14.98
"584","2012-07-16",14.45
"585","2012-07-17",14.64
"586","2012-07-18",14.43
"587","2012-07-19",14.01
"588","2012-07-20",14.02
"589","2012-07-23",13.54
"590","2012-07-24",13.87
"591","2012-07-25",13.95
"592","2012-07-26",14.15
"593","2012-07-27",14.59
"594","2012-07-30",14.24
"595","2012-07-31",14.41
"596","2012-08-01",14.12
"597","2012-08-02",13.88
"598","2012-08-03",14.15
"599","2012-08-06",14.23
"600","2012-08-07",14.35
"601","2012-08-08",14.31
"602","2012-08-09",14.13
"603","2012-08-10",14.01
"604","2012-08-13",14.04
"605","2012-08-14",14
"606","2012-08-15",14.05
"607","2012-08-16",14
"608","2012-08-17",13.95
"609","2012-08-20",14.1
"610","2012-08-21",14.1
"611","2012-08-22",14.22
"612","2012-08-23",14.12
"613","2012-08-24",14.21
"614","2012-08-27",14.17
"615","2012-08-28",14.35
"616","2012-08-29",14.43
"617","2012-08-30",14.36
"618","2012-08-31",14.3
"619","2012-09-04",14.44
"620","2012-09-05",14.45
"621","2012-09-06",14.5
"622","2012-09-07",14.58
"623","2012-09-10",14.74
"624","2012-09-11",14.78
"625","2012-09-12",14.95
"626","2012-09-13",15
"627","2012-09-14",14.97
"628","2012-09-17",15.08
"629","2012-09-18",14.93
"630","2012-09-19",15.18
"631","2012-09-20",15.42
"632","2012-09-21",15.23
"633","2012-09-24",15.49
"634","2012-09-25",15.37
"635","2012-09-26",15.3
"636","2012-09-27",15.19
"637","2012-09-28",14.96
"638","2012-10-01",15.14
"639","2012-10-02",15.21
"640","2012-10-03",15.58
"641","2012-10-04",15.49
"642","2012-10-05",15.64
"643","2012-10-08",15.37
"644","2012-10-09",15.19
"645","2012-10-10",15.16
"646","2012-10-11",15.28
"647","2012-10-12",14.93
"648","2012-10-15",14.97
"649","2012-10-16",14.98
"650","2012-10-17",15.2
"651","2012-10-18",14.79
"652","2012-10-19",14.67
"653","2012-10-22",14.84
"654","2012-10-23",15.07
"655","2012-10-24",15.06
"656","2012-10-25",15.35
"657","2012-10-26",14.97
"658","2012-10-31",15.03
"659","2012-11-01",15.14
"660","2012-11-02",14.95
"661","2012-11-05",15.02
"662","2012-11-06",15.2
"663","2012-11-07",14.06
"664","2012-11-08",14.1
"665","2012-11-09",14.41
"666","2012-11-12",14.32
"667","2012-11-13",14.11
"668","2012-11-14",14
"669","2012-11-15",13.52
"670","2012-11-16",13.8
"671","2012-11-19",14.35
"672","2012-11-20",14.41
"673","2012-11-21",14.6
"674","2012-11-23",14.73
"675","2012-11-26",14.82
"676","2012-11-27",14.63
"677","2012-11-28",14.67
"678","2012-11-29",15.06
"679","2012-11-30",15.28
"680","2012-12-03",15.23
"681","2012-12-04",15.18
"682","2012-12-05",15.15
"683","2012-12-06",15.16
"684","2012-12-07",15.42
"685","2012-12-10",14.73
"686","2012-12-11",15.28
"687","2012-12-12",15.12
"688","2012-12-13",15.13
"689","2012-12-14",15.06
"690","2012-12-17",15.27
"691","2012-12-18",15.3
"692","2012-12-19",15.23
"693","2012-12-20",15.28
"694","2012-12-21",15.29
"695","2012-12-24",15.25
"696","2012-12-26",15.01
"697","2012-12-27",15.23
"698","2012-12-28",15.09
"699","2012-12-31",15.43
"700","2013-01-02",15.75
"701","2013-01-03",15.8
"702","2013-01-04",15.86
"703","2013-01-07",15.82
"704","2013-01-08",15.69
"705","2013-01-09",15.9
"706","2013-01-10",15.86
"707","2013-01-11",15.84
"708","2013-01-14",15.84
"709","2013-01-15",15.77
"710","2013-01-16",15.83
"711","2013-01-17",16
"712","2013-01-18",16.049999
"713","2013-01-22",16.209999
"714","2013-01-23",16.09
"715","2013-01-24",16.07
"716","2013-01-25",16.07
"717","2013-01-28",16.48
"718","2013-01-29",16.83
"719","2013-01-30",16.969999
"720","2013-01-31",17.23
"721","2013-02-01",17.59
"722","2013-02-04",17.450001
"723","2013-02-05",17.43
"724","2013-02-06",17.440001
"725","2013-02-07",17.27
"726","2013-02-08",17.139999
"727","2013-02-11",17.299999
"728","2013-02-12",17.33
"729","2013-02-13",17.299999
"730","2013-02-14",17.219999
"731","2013-02-15",17.530001
"732","2013-02-19",17.530001
"733","2013-02-20",17.26
"734","2013-02-21",17.530001
"735","2013-02-22",17.9
"736","2013-02-25",17.58
"737","2013-02-26",17.969999
"738","2013-02-27",17.879999
"739","2013-02-28",18.27
"740","2013-03-01",17.950001
"741","2013-03-04",18.51
"742","2013-03-05",18.440001
"743","2013-03-06",18.790001
"744","2013-03-07",18.65
"745","2013-03-08",18.76
"746","2013-03-11",18.559999
"747","2013-03-12",18.73
"748","2013-03-13",18.68
"749","2013-03-14",19.16
"750","2013-03-15",19.34
"751","2013-03-18",19.18
"752","2013-03-19",18.99
"753","2013-03-20",19.1
"754","2013-03-21",19.01
"755","2013-03-22",19.09
"756","2013-03-25",19.33
"757","2013-03-26",19.25
"758","2013-03-27",18.91
"759","2013-03-28",18.809999
"760","2013-04-01",18.76
"761","2013-04-02",18.940001
"762","2013-04-03",18.6
"763","2013-04-04",18.32
"764","2013-04-05",18.34
"765","2013-04-08",18.43
"766","2013-04-09",18.6
"767","2013-04-10",19.25
"768","2013-04-11",18.85
"769","2013-04-12",18.43
"770","2013-04-15",18
"771","2013-04-16",18.620001
"772","2013-04-17",18.51
"773","2013-04-18",18.469999
"774","2013-04-19",18.559999
"775","2013-04-22",18.209999
"776","2013-04-23",18.889999
"777","2013-04-24",19.209999
"778","2013-04-25",19.23
"779","2013-04-26",19.190001
"780","2013-04-29",19.530001
"781","2013-04-30",20.32
"782","2013-05-01",19.700001
"783","2013-05-02",19.68
"784","2013-05-03",19.59
"785","2013-05-06",19.91
"786","2013-05-07",20.23
"787","2013-05-08",20.450001
"788","2013-05-09",20.440001
"789","2013-05-10",20.42
"790","2013-05-13",20.200001
"791","2013-05-14",20.190001
"792","2013-05-15",20.59
"793","2013-05-16",20.629999
"794","2013-05-17",20.620001
"795","2013-05-20",20.809999
"796","2013-05-21",20.82
"797","2013-05-22",20.709999
"798","2013-05-23",20.73
"799","2013-05-24",20.799999
"800","2013-05-28",20.610001
"801","2013-05-29",20.200001
"802","2013-05-30",20.07
"803","2013-05-31",19.790001
"804","2013-06-03",19.98
"805","2013-06-04",19.719999
"806","2013-06-05",19.74
"807","2013-06-06",20.059999
"808","2013-06-07",20.32
"809","2013-06-10",20.51
"810","2013-06-11",20.610001
"811","2013-06-12",20.42
"812","2013-06-13",20.48
"813","2013-06-14",20.110001
"814","2013-06-17",20.16
"815","2013-06-18",20.26
"816","2013-06-19",20.09
"817","2013-06-20",19.91
"818","2013-06-21",19.93
"819","2013-06-24",19.809999
"820","2013-06-25",20.08
"821","2013-06-26",20.129999
"822","2013-06-27",20.51
"823","2013-06-28",20.73
"824","2013-07-01",20.719999
"825","2013-07-02",21.059999
"826","2013-07-03",21.280001
"827","2013-07-05",21.67
"828","2013-07-08",21.690001
"829","2013-07-09",21.540001
"830","2013-07-10",21.950001
"831","2013-07-11",21.73
"832","2013-07-12",21.620001
"833","2013-07-15",22.24
"834","2013-07-16",22.379999
"835","2013-07-17",22.4
"836","2013-07-18",22.799999
"837","2013-07-19",22.91
"838","2013-07-22",23.030001
"839","2013-07-23",23.700001
"840","2013-07-24",23.98
"841","2013-07-25",24.25
"842","2013-07-26",24.190001
"843","2013-07-29",23.93
"844","2013-07-30",23.84
"845","2013-07-31",23.57
"846","2013-08-01",23.950001
"847","2013-08-02",24.27
"848","2013-08-05",24.219999
"849","2013-08-06",23.629999
"850","2013-08-07",23.4
"851","2013-08-08",23.6
"852","2013-08-09",23.48
"853","2013-08-12",23.74
"854","2013-08-13",23.809999
"855","2013-08-14",23.719999
"856","2013-08-15",23.32
"857","2013-08-16",23.549999
"858","2013-08-19",23.379999
"859","2013-08-20",23.82
"860","2013-08-21",23.74
"861","2013-08-22",23.99
"862","2013-08-23",23.68
"863","2013-08-26",23.440001
"864","2013-08-27",22.700001
"865","2013-08-28",22.82
"866","2013-08-29",22.91
"867","2013-08-30",22.73
"868","2013-09-03",23.1
"869","2013-09-04",23.34
"870","2013-09-05",23.58
"871","2013-09-06",23.74
"872","2013-09-09",23.879999
"873","2013-09-10",24.49
"874","2013-09-11",24.459999
"875","2013-09-12",24.370001
"876","2013-09-13",24.26
"877","2013-09-16",24.17
"878","2013-09-17",24.68
"879","2013-09-18",24.809999
"880","2013-09-19",24.450001
"881","2013-09-20",24.690001
"882","2013-09-23",24.75
"883","2013-09-24",24.67
"884","2013-09-25",24.59
"885","2013-09-26",24.379999
"886","2013-09-27",24.309999
"887","2013-09-30",24.15
"888","2013-10-01",24.16
"889","2013-10-02",23.74
"890","2013-10-03",23.629999
"891","2013-10-04",23.83
"892","2013-10-07",23.5
"893","2013-10-08",23.25
"894","2013-10-09",23.26
"895","2013-10-10",23.459999
"896","2013-10-11",24.200001
"897","2013-10-14",24.200001
"898","2013-10-15",24.040001
"899","2013-10-16",24.23
"900","2013-10-17",24.51
"901","2013-10-18",24.65
"902","2013-10-21",24.91
"903","2013-10-22",25.209999
"904","2013-10-23",25.52
"905","2013-10-24",25.799999
"906","2013-10-25",25.4
"907","2013-10-28",25.34
"908","2013-10-29",25.389999
"909","2013-10-30",24.99
"910","2013-10-31",25.110001
"911","2013-11-01",24.370001
"912","2013-11-04",24.58
"913","2013-11-05",24.379999
"914","2013-11-06",24.5
"915","2013-11-07",24.24
"916","2013-11-08",25.07
"917","2013-11-11",24.969999
"918","2013-11-12",25.33
"919","2013-11-13",25.51
"920","2013-11-14",26.07
"921","2013-11-15",25.83
"922","2013-11-18",25.969999
"923","2013-11-19",26
"924","2013-11-20",25.940001
"925","2013-11-21",26.58
"926","2013-11-22",26.639999
"927","2013-11-25",27.049999
"928","2013-11-26",27.809999
"929","2013-11-27",27.870001
"930","2013-11-29",28
"931","2013-12-02",26.950001
"932","2013-12-03",26.870001
"933","2013-12-04",26.700001
"934","2013-12-05",26.530001
"935","2013-12-06",27.74
"936","2013-12-09",27.49
"937","2013-12-10",27.27
"938","2013-12-11",27
"939","2013-12-12",27.1
"940","2013-12-13",27.030001
"941","2013-12-16",27.52
"942","2013-12-17",26.889999
"943","2013-12-18",27.469999
"944","2013-12-19",27.049999
"945","2013-12-20",28.15
"946","2013-12-23",28.99
"947","2013-12-24",29.209999
"948","2013-12-26",28.959999
"949","2013-12-27",28.9
"950","2013-12-30",28.51
"951","2013-12-31",28.370001
"952","2014-01-02",27.98
"953","2014-01-03",28
"954","2014-01-06",27.719999
"955","2014-01-07",28.059999
"956","2014-01-08",27.389999
"957","2014-01-09",27.41
"958","2014-01-10",27.41
"959","2014-01-13",26.790001
"960","2014-01-14",27.209999
"961","2014-01-15",27.290001
"962","2014-01-16",26.879999
"963","2014-01-17",26.809999
"964","2014-01-21",27.049999
"965","2014-01-22",27.5
"966","2014-01-23",26.950001
"967","2014-01-24",26.309999
"968","2014-01-27",26.030001
"969","2014-01-28",26.200001
"970","2014-01-29",25.870001
"971","2014-01-30",26.84
"972","2014-01-31",25.66
"973","2014-02-03",24.610001
"974","2014-02-04",24.690001
"975","2014-02-05",24.530001
"976","2014-02-06",24.780001
"977","2014-02-07",24.73
"978","2014-02-10",24.77
"979","2014-02-11",25.34
"980","2014-02-12",25.41
"981","2014-02-13",25.26
"982","2014-02-14",25.360001
"983","2014-02-18",25.309999
"984","2014-02-19",24.57
"985","2014-02-20",25.059999
"986","2014-02-21",25.07
"987","2014-02-24",25.440001
"988","2014-02-25",25.290001
"989","2014-02-26",25.690001
"990","2014-02-27",25.709999
"991","2014-02-28",25.9
"992","2014-03-03",25.629999
