"","date","KAMN"
"102","2007-05-30",28.559999
"103","2007-05-31",29.379999
"104","2007-06-01",28.950001
"105","2007-06-04",29.120001
"106","2007-06-05",29.110001
"107","2007-06-06",28.969999
"108","2007-06-07",28.74
"109","2007-06-08",29.66
"110","2007-06-11",29.700001
"111","2007-06-12",29.700001
"112","2007-06-13",30.959999
"113","2007-06-14",31.120001
"114","2007-06-15",32
"115","2007-06-18",31.639999
"116","2007-06-19",31.790001
"117","2007-06-20",31.75
"118","2007-06-21",31.719999
"119","2007-06-22",30.940001
"120","2007-06-25",31.139999
"121","2007-06-26",30.379999
"122","2007-06-27",31.280001
"123","2007-06-28",30.809999
"124","2007-06-29",31.190001
"125","2007-07-02",31.610001
"126","2007-07-03",32.029999
"127","2007-07-05",31.889999
"128","2007-07-06",31.82
"129","2007-07-09",31.92
"130","2007-07-10",31.709999
"131","2007-07-11",31.9
"132","2007-07-12",32.360001
"133","2007-07-13",32.860001
"134","2007-07-16",33.18
"135","2007-07-17",34.099998
"136","2007-07-18",34.310001
"137","2007-07-19",35.419998
"138","2007-07-20",34.060001
"139","2007-07-23",34.98
"140","2007-07-24",35.25
"141","2007-07-25",35.200001
"142","2007-07-26",33.740002
"143","2007-07-27",32.34
"144","2007-07-30",32.490002
"145","2007-07-31",33.490002
"146","2007-08-01",33.700001
"147","2007-08-02",35.490002
"148","2007-08-03",34.259998
"149","2007-08-06",33.5
"150","2007-08-07",34.610001
"151","2007-08-08",34.439999
"152","2007-08-09",34.09
"153","2007-08-10",34.560001
"154","2007-08-13",35.360001
"155","2007-08-14",33.490002
"156","2007-08-15",33.400002
"157","2007-08-16",33.669998
"158","2007-08-17",33.02
"159","2007-08-20",32.330002
"160","2007-08-21",33.189999
"161","2007-08-22",33.369999
"162","2007-08-23",32.959999
"163","2007-08-24",32.959999
"164","2007-08-27",33.400002
"165","2007-08-28",31.889999
"166","2007-08-29",32.080002
"167","2007-08-30",32.32
"168","2007-08-31",32.91
"169","2007-09-04",33.450001
"170","2007-09-05",33.400002
"171","2007-09-06",32.799999
"172","2007-09-07",31.700001
"173","2007-09-10",31.290001
"174","2007-09-11",32.200001
"175","2007-09-12",31.76
"176","2007-09-13",32.02
"177","2007-09-14",32.919998
"178","2007-09-17",32.169998
"179","2007-09-18",33.560001
"180","2007-09-19",34.98
"181","2007-09-20",35.560001
"182","2007-09-21",35.630001
"183","2007-09-24",35.16
"184","2007-09-25",35.52
"185","2007-09-26",35.68
"186","2007-09-27",35.490002
"187","2007-09-28",34.560001
"188","2007-10-01",35.77
"189","2007-10-02",36.049999
"190","2007-10-03",34.91
"191","2007-10-04",35.5
"192","2007-10-05",36.849998
"193","2007-10-08",36
"194","2007-10-09",36.560001
"195","2007-10-10",36.41
"196","2007-10-11",35.950001
"197","2007-10-12",36.779999
"198","2007-10-15",35.700001
"199","2007-10-16",35.439999
"200","2007-10-17",35.23
"201","2007-10-18",34.880001
"202","2007-10-19",32.950001
"203","2007-10-22",34.5
"204","2007-10-23",35.279999
"205","2007-10-24",34.77
"206","2007-10-25",34.84
"207","2007-10-26",36.779999
"208","2007-10-29",37.139999
"209","2007-10-30",37.259998
"210","2007-10-31",37.709999
"211","2007-11-01",35.779999
"212","2007-11-02",35.060001
"213","2007-11-05",37.139999
"214","2007-11-06",38.919998
"215","2007-11-07",36.330002
"216","2007-11-08",36.209999
"217","2007-11-09",35.27
"218","2007-11-12",34.32
"219","2007-11-13",34.5
"220","2007-11-14",35.389999
"221","2007-11-15",34.23
"222","2007-11-16",33.66
"223","2007-11-19",31.809999
"224","2007-11-20",32.130001
"225","2007-11-21",32.5
"226","2007-11-23",33.279999
"227","2007-11-26",31.709999
"228","2007-11-27",30.49
"229","2007-11-28",32.799999
"230","2007-11-29",31.59
"231","2007-11-30",31.9
"232","2007-12-03",31.76
"233","2007-12-04",31.92
"234","2007-12-05",32.200001
"235","2007-12-06",33.68
"236","2007-12-07",33.720001
"237","2007-12-10",33.799999
"238","2007-12-11",32.23
"239","2007-12-12",32.59
"240","2007-12-13",33.759998
"241","2007-12-14",33.689999
"242","2007-12-17",33.849998
"243","2007-12-18",34.400002
"244","2007-12-19",35.130001
"245","2007-12-20",35.799999
"246","2007-12-21",37.400002
"247","2007-12-24",38.529999
"248","2007-12-26",38.849998
"249","2007-12-27",36.799999
"250","2007-12-28",36.490002
"251","2007-12-31",36.810001
"252","2008-01-02",37.66
"253","2008-01-03",37.959999
"254","2008-01-04",37.73
"255","2008-01-07",37.380001
"256","2008-01-08",34.689999
"257","2008-01-09",34.5
"258","2008-01-10",34.23
"259","2008-01-11",32.720001
"260","2008-01-14",32.169998
"261","2008-01-15",31.23
"262","2008-01-16",30.99
"263","2008-01-17",29.25
"264","2008-01-18",29.469999
"265","2008-01-22",28.32
"266","2008-01-23",29.540001
"267","2008-01-24",28.540001
"268","2008-01-25",28.4
"269","2008-01-28",29.110001
"270","2008-01-29",28.66
"271","2008-01-30",28.25
"272","2008-01-31",29.540001
"273","2008-02-01",29.99
"274","2008-02-04",29.68
"275","2008-02-05",27.98
"276","2008-02-06",27.83
"277","2008-02-07",27.700001
"278","2008-02-08",26.959999
"279","2008-02-11",27.16
"280","2008-02-12",26.360001
"281","2008-02-13",27.059999
"282","2008-02-14",27
"283","2008-02-15",25.700001
"284","2008-02-19",25.58
"285","2008-02-20",25.690001
"286","2008-02-21",25.209999
"287","2008-02-22",25.4
"288","2008-02-25",25.27
"289","2008-02-26",26.51
"290","2008-02-27",26.49
"291","2008-02-28",25.9
"292","2008-02-29",24
"293","2008-03-03",23.57
"294","2008-03-04",23.52
"295","2008-03-05",24
"296","2008-03-06",24.41
"297","2008-03-07",24.370001
"298","2008-03-10",24
"299","2008-03-11",24.84
"300","2008-03-12",24.889999
"301","2008-03-13",25.559999
"302","2008-03-14",24.84
"303","2008-03-17",24.68
"304","2008-03-18",25.91
"305","2008-03-19",25.1
"306","2008-03-20",27
"307","2008-03-24",28.110001
"308","2008-03-25",27.950001
"309","2008-03-26",28.17
"310","2008-03-27",28.450001
"311","2008-03-28",28.549999
"312","2008-03-31",28.290001
"313","2008-04-01",29.639999
"314","2008-04-02",29.75
"315","2008-04-03",29.41
"316","2008-04-04",28.879999
"317","2008-04-07",28.870001
"318","2008-04-08",28.809999
"319","2008-04-09",27.940001
"320","2008-04-10",28.370001
"321","2008-04-11",27.469999
"322","2008-04-14",27.57
"323","2008-04-15",27.73
"324","2008-04-16",28.67
"325","2008-04-17",28.219999
"326","2008-04-18",28.6
"327","2008-04-21",28.42
"328","2008-04-22",27.709999
"329","2008-04-23",27.969999
"330","2008-04-24",28.26
"331","2008-04-25",28.1
"332","2008-04-28",28.219999
"333","2008-04-29",27.450001
"334","2008-04-30",27.1
"335","2008-05-01",27.700001
"336","2008-05-02",26.48
"337","2008-05-05",25.950001
"338","2008-05-06",25.950001
"339","2008-05-07",25.360001
"340","2008-05-08",24.92
"341","2008-05-09",25.16
"342","2008-05-12",25.200001
"343","2008-05-13",25.190001
"344","2008-05-14",25.42
"345","2008-05-15",25.540001
"346","2008-05-16",25.73
"347","2008-05-19",25.610001
"348","2008-05-20",25.83
"349","2008-05-21",25.41
"350","2008-05-22",25.059999
"351","2008-05-23",24.65
"352","2008-05-27",24.91
"353","2008-05-28",25.110001
"354","2008-05-29",25.27
"355","2008-05-30",25.9
"356","2008-06-02",25.209999
"357","2008-06-03",25.389999
"358","2008-06-04",25.59
"359","2008-06-05",26.700001
"360","2008-06-06",25.27
"361","2008-06-09",24.43
"362","2008-06-10",23.93
"363","2008-06-11",23.219999
"364","2008-06-12",23.700001
"365","2008-06-13",24.35
"366","2008-06-16",24.299999
"367","2008-06-17",23.889999
"368","2008-06-18",23.959999
"369","2008-06-19",24.469999
"370","2008-06-20",24.690001
"371","2008-06-23",24.860001
"372","2008-06-24",24.43
"373","2008-06-25",24.41
"374","2008-06-26",23.49
"375","2008-06-27",22.870001
"376","2008-06-30",22.76
"377","2008-07-01",22.52
"378","2008-07-02",21.57
"379","2008-07-03",21.77
"380","2008-07-07",21.459999
"381","2008-07-08",23.32
"382","2008-07-09",22.809999
"383","2008-07-10",22.940001
"384","2008-07-11",22.950001
"385","2008-07-14",23.040001
"386","2008-07-15",23.01
"387","2008-07-16",23.450001
"388","2008-07-17",23.950001
"389","2008-07-18",23.92
"390","2008-07-21",23.860001
"391","2008-07-22",24.620001
"392","2008-07-23",24.77
"393","2008-07-24",24.6
"394","2008-07-25",25.129999
"395","2008-07-28",24.48
"396","2008-07-29",25.08
"397","2008-07-30",25.27
"398","2008-07-31",25.08
"399","2008-08-01",25.790001
"400","2008-08-04",26.690001
"401","2008-08-05",27.93
"402","2008-08-06",28.01
"403","2008-08-07",27.559999
"404","2008-08-08",29.43
"405","2008-08-11",30.68
"406","2008-08-12",30.43
"407","2008-08-13",30.75
"408","2008-08-14",30.6
"409","2008-08-15",30.41
"410","2008-08-18",30.059999
"411","2008-08-19",29.16
"412","2008-08-20",29.370001
"413","2008-08-21",29.17
"414","2008-08-22",29.76
"415","2008-08-25",28.940001
"416","2008-08-26",29.030001
"417","2008-08-27",29.280001
"418","2008-08-28",30.540001
"419","2008-08-29",30.15
"420","2008-09-02",30.620001
"421","2008-09-03",31.01
"422","2008-09-04",29.5
"423","2008-09-05",31.620001
"424","2008-09-08",30.84
"425","2008-09-09",29.290001
"426","2008-09-10",29.459999
"427","2008-09-11",29.440001
"428","2008-09-12",29.52
"429","2008-09-15",28.889999
"430","2008-09-16",31.25
"431","2008-09-17",28.959999
"432","2008-09-18",32.029999
"433","2008-09-19",32.98
"434","2008-09-22",30.469999
"435","2008-09-23",31.07
"436","2008-09-24",29.59
"437","2008-09-25",30
"438","2008-09-26",29.959999
"439","2008-09-29",28.549999
"440","2008-09-30",28.48
"441","2008-10-01",27.84
"442","2008-10-02",25.639999
"443","2008-10-03",25.299999
"444","2008-10-06",25.540001
"445","2008-10-07",23.43
"446","2008-10-08",23.309999
"447","2008-10-09",21.200001
"448","2008-10-10",23.799999
"449","2008-10-13",25.25
"450","2008-10-14",24.110001
"451","2008-10-15",21.26
"452","2008-10-16",22.35
"453","2008-10-17",21.879999
"454","2008-10-20",22.809999
"455","2008-10-21",22
"456","2008-10-22",20.940001
"457","2008-10-23",20.99
"458","2008-10-24",20.17
"459","2008-10-27",19.299999
"460","2008-10-28",21.549999
"461","2008-10-29",23.049999
"462","2008-10-30",23.42
"463","2008-10-31",25.530001
"464","2008-11-03",26.5
"465","2008-11-04",26.530001
"466","2008-11-05",25.469999
"467","2008-11-06",24.01
"468","2008-11-07",23.93
"469","2008-11-10",24.290001
"470","2008-11-11",23.959999
"471","2008-11-12",22.25
"472","2008-11-13",23.4
"473","2008-11-14",21.57
"474","2008-11-17",20.700001
"475","2008-11-18",20.91
"476","2008-11-19",19.24
"477","2008-11-20",17.82
"478","2008-11-21",20.040001
"479","2008-11-24",20.879999
"480","2008-11-25",21.73
"481","2008-11-26",23.48
"482","2008-11-28",23.549999
"483","2008-12-01",20.309999
"484","2008-12-02",21.84
"485","2008-12-03",22.5
"486","2008-12-04",19.76
"487","2008-12-05",19.99
"488","2008-12-08",20.92
"489","2008-12-09",20.52
"490","2008-12-10",20.66
"491","2008-12-11",19.120001
"492","2008-12-12",20.02
"493","2008-12-15",19.280001
"494","2008-12-16",20.76
"495","2008-12-17",20.959999
"496","2008-12-18",20.16
"497","2008-12-19",20.99
"498","2008-12-22",20.26
"499","2008-12-23",19.77
"500","2008-12-24",20.059999
"501","2008-12-26",20.040001
"502","2008-12-29",18.5
"503","2008-12-30",18.23
"504","2008-12-31",18.129999
"505","2009-01-02",19.09
"506","2009-01-05",18.84
"507","2009-01-06",19.629999
"508","2009-01-07",19.459999
"509","2009-01-08",19.440001
"510","2009-01-09",19.49
"511","2009-01-12",19.459999
"512","2009-01-13",19.879999
"513","2009-01-14",19.57
"514","2009-01-15",20.799999
"515","2009-01-16",20.799999
"516","2009-01-20",18.85
"517","2009-01-21",19.530001
"518","2009-01-22",18.24
"519","2009-01-23",19.440001
"520","2009-01-26",19.26
"521","2009-01-27",19.67
"522","2009-01-28",20.35
"523","2009-01-29",19.43
"524","2009-01-30",19.09
"525","2009-02-02",19.51
"526","2009-02-03",19.5
"527","2009-02-04",19.33
"528","2009-02-05",19.59
"529","2009-02-06",20.16
"530","2009-02-09",20.200001
"531","2009-02-10",19.049999
"532","2009-02-11",18.959999
"533","2009-02-12",18.77
"534","2009-02-13",18.719999
"535","2009-02-17",17.860001
"536","2009-02-18",17.74
"537","2009-02-19",17.34
"538","2009-02-20",16.67
"539","2009-02-23",15.53
"540","2009-02-24",15.88
"541","2009-02-25",15.46
"542","2009-02-26",15.5
"543","2009-02-27",11.72
"544","2009-03-02",11.1
"545","2009-03-03",11
"546","2009-03-04",11.38
"547","2009-03-05",10.53
"548","2009-03-06",10.29
"549","2009-03-09",9.67
"550","2009-03-10",10.3
"551","2009-03-11",10.55
"552","2009-03-12",11.27
"553","2009-03-13",11.43
"554","2009-03-16",11.59
"555","2009-03-17",11.72
"556","2009-03-18",12.4
"557","2009-03-19",12
"558","2009-03-20",11.52
"559","2009-03-23",12.21
"560","2009-03-24",11.85
"561","2009-03-25",12.17
"562","2009-03-26",13.15
"563","2009-03-27",12.84
"564","2009-03-30",11.92
"565","2009-03-31",12.54
"566","2009-04-01",13.11
"567","2009-04-02",14.7
"568","2009-04-03",14.64
"569","2009-04-06",15.64
"570","2009-04-07",14.43
"571","2009-04-08",14.69
"572","2009-04-09",16.51
"573","2009-04-13",15.85
"574","2009-04-14",15.26
"575","2009-04-15",15.3
"576","2009-04-16",16.280001
"577","2009-04-17",16.5
"578","2009-04-20",15.39
"579","2009-04-21",16.02
"580","2009-04-22",16.299999
"581","2009-04-23",16.209999
"582","2009-04-24",16.75
"583","2009-04-27",16.440001
"584","2009-04-28",16.43
"585","2009-04-29",17.23
"586","2009-04-30",16.91
"587","2009-05-01",16.690001
"588","2009-05-04",17.309999
"589","2009-05-05",16.879999
"590","2009-05-06",16.91
"591","2009-05-07",16.549999
"592","2009-05-08",17.26
"593","2009-05-11",17
"594","2009-05-12",16.389999
"595","2009-05-13",14.95
"596","2009-05-14",14.94
"597","2009-05-15",14.8
"598","2009-05-18",15.22
"599","2009-05-19",15.11
"600","2009-05-20",15.21
"601","2009-05-21",14.61
"602","2009-05-22",14.58
"603","2009-05-26",15.64
"604","2009-05-27",15.45
"605","2009-05-28",15.47
"606","2009-05-29",15.85
"607","2009-06-01",17.25
"608","2009-06-02",17.48
"609","2009-06-03",17.280001
"610","2009-06-04",17.379999
"611","2009-06-05",18
"612","2009-06-08",17.950001
"613","2009-06-09",17.52
"614","2009-06-10",17.030001
"615","2009-06-11",17.120001
"616","2009-06-12",17.610001
"617","2009-06-15",17.360001
"618","2009-06-16",17.4
"619","2009-06-17",18.040001
"620","2009-06-18",17.93
"621","2009-06-19",18.42
"622","2009-06-22",18.059999
"623","2009-06-23",17.709999
"624","2009-06-24",17.48
"625","2009-06-25",17.610001
"626","2009-06-26",17.15
"627","2009-06-29",17.18
"628","2009-06-30",16.65
"629","2009-07-01",17.209999
"630","2009-07-02",16.75
"631","2009-07-06",16.809999
"632","2009-07-07",16.17
"633","2009-07-08",15.95
"634","2009-07-09",15.76
"635","2009-07-10",15.85
"636","2009-07-13",16.26
"637","2009-07-14",16.879999
"638","2009-07-15",17.43
"639","2009-07-16",17.780001
"640","2009-07-17",17.709999
"641","2009-07-20",18.15
"642","2009-07-21",18.27
"643","2009-07-22",18.17
"644","2009-07-23",18.780001
"645","2009-07-24",18.91
"646","2009-07-27",19.030001
"647","2009-07-28",18.82
"648","2009-07-29",18.74
"649","2009-07-30",19.16
"650","2009-07-31",19.18
"651","2009-08-03",19.549999
"652","2009-08-04",19.629999
"653","2009-08-05",19.17
"654","2009-08-06",18.83
"655","2009-08-07",21.02
"656","2009-08-10",21.110001
"657","2009-08-11",20.93
"658","2009-08-12",21.629999
"659","2009-08-13",21.799999
"660","2009-08-14",21.41
"661","2009-08-17",20.76
"662","2009-08-18",21.5
"663","2009-08-19",21.73
"664","2009-08-20",21.700001
"665","2009-08-21",21.719999
"666","2009-08-24",21.799999
"667","2009-08-25",21.870001
"668","2009-08-26",21.639999
"669","2009-08-27",22.01
"670","2009-08-28",21.299999
"671","2009-08-31",20.73
"672","2009-09-01",20.219999
"673","2009-09-02",20.139999
"674","2009-09-03",20.059999
"675","2009-09-04",20.629999
"676","2009-09-08",20.809999
"677","2009-09-09",21.17
"678","2009-09-10",21.940001
"679","2009-09-11",21.99
"680","2009-09-14",22.01
"681","2009-09-15",22.07
"682","2009-09-16",22.309999
"683","2009-09-17",22.27
"684","2009-09-18",22.459999
"685","2009-09-21",22.32
"686","2009-09-22",22.299999
"687","2009-09-23",22.129999
"688","2009-09-24",21.799999
"689","2009-09-25",21.610001
"690","2009-09-28",22.290001
"691","2009-09-29",22.139999
"692","2009-09-30",21.98
"693","2009-10-01",21.059999
"694","2009-10-02",20.85
"695","2009-10-05",21.07
"696","2009-10-06",21.57
"697","2009-10-07",21.530001
"698","2009-10-08",21.52
"699","2009-10-09",22.280001
"700","2009-10-12",22.309999
"701","2009-10-13",22.450001
"702","2009-10-14",22.690001
"703","2009-10-15",22.950001
"704","2009-10-16",22.49
"705","2009-10-19",23.08
"706","2009-10-20",22.68
"707","2009-10-21",22.459999
"708","2009-10-22",23.01
"709","2009-10-23",22.43
"710","2009-10-26",21.99
"711","2009-10-27",21.52
"712","2009-10-28",20.84
"713","2009-10-29",21.42
"714","2009-10-30",20.66
"715","2009-11-02",20.84
"716","2009-11-03",21.139999
"717","2009-11-04",20.58
"718","2009-11-05",21.290001
"719","2009-11-06",21
"720","2009-11-09",21.280001
"721","2009-11-10",21.129999
"722","2009-11-11",21.440001
"723","2009-11-12",21.01
"724","2009-11-13",21.040001
"725","2009-11-16",21.73
"726","2009-11-17",21.809999
"727","2009-11-18",22.42
"728","2009-11-19",22.309999
"729","2009-11-20",22.26
"730","2009-11-23",22.92
"731","2009-11-24",23.139999
"732","2009-11-25",23.17
"733","2009-11-27",22.25
"734","2009-11-30",22.65
"735","2009-12-01",23.139999
"736","2009-12-02",23.889999
"737","2009-12-03",23.35
"738","2009-12-04",24.299999
"739","2009-12-07",24.26
"740","2009-12-08",23.84
"741","2009-12-09",23.66
"742","2009-12-10",23.219999
"743","2009-12-11",23.469999
"744","2009-12-14",24.1
"745","2009-12-15",23.950001
"746","2009-12-16",24.02
"747","2009-12-17",23.719999
"748","2009-12-18",23.809999
"749","2009-12-21",23.700001
"750","2009-12-22",23.690001
"751","2009-12-23",23.76
"752","2009-12-24",23.950001
"753","2009-12-28",23.709999
"754","2009-12-29",23.719999
"755","2009-12-30",23.809999
"756","2009-12-31",23.09
"757","2010-01-04",23.49
"758","2010-01-05",23.33
"759","2010-01-06",23.540001
"760","2010-01-07",23.84
"761","2010-01-08",23.99
"762","2010-01-11",24.809999
"763","2010-01-12",24.91
"764","2010-01-13",25.549999
"765","2010-01-14",25.67
"766","2010-01-15",25.43
"767","2010-01-19",25.85
"768","2010-01-20",25.41
"769","2010-01-21",25.049999
"770","2010-01-22",24.9
"771","2010-01-25",24.790001
"772","2010-01-26",24.610001
"773","2010-01-27",25.440001
"774","2010-01-28",24.950001
"775","2010-01-29",24.889999
"776","2010-02-01",24.98
"777","2010-02-02",24.959999
"778","2010-02-03",25.040001
"779","2010-02-04",24.75
"780","2010-02-05",24.370001
"781","2010-02-08",23.709999
"782","2010-02-09",24.33
"783","2010-02-10",24.299999
"784","2010-02-11",24.940001
"785","2010-02-12",25.23
"786","2010-02-16",25.51
"787","2010-02-17",25.59
"788","2010-02-18",25.889999
"789","2010-02-19",26.030001
"790","2010-02-22",26.02
"791","2010-02-23",25.43
"792","2010-02-24",26.18
"793","2010-02-25",25.860001
"794","2010-02-26",23.950001
"795","2010-03-01",24
"796","2010-03-02",23.9
"797","2010-03-03",23.629999
"798","2010-03-04",23.940001
"799","2010-03-05",24.450001
"800","2010-03-08",24.360001
"801","2010-03-09",24.809999
"802","2010-03-10",25.129999
"803","2010-03-11",25.639999
"804","2010-03-12",25.780001
"805","2010-03-15",25.860001
"806","2010-03-16",25.91
"807","2010-03-17",25.82
"808","2010-03-18",25.52
"809","2010-03-19",25.09
"810","2010-03-22",25.639999
"811","2010-03-23",26.290001
"812","2010-03-24",24.959999
"813","2010-03-25",24.43
"814","2010-03-26",24.18
"815","2010-03-29",24.77
"816","2010-03-30",24.780001
"817","2010-03-31",25.01
"818","2010-04-01",24.92
"819","2010-04-05",25.450001
"820","2010-04-06",25.32
"821","2010-04-07",25.07
"822","2010-04-08",24.77
"823","2010-04-09",24.82
"824","2010-04-12",25.040001
"825","2010-04-13",25.02
"826","2010-04-14",25.24
"827","2010-04-15",25.379999
"828","2010-04-16",25.440001
"829","2010-04-19",25.610001
"830","2010-04-20",25.959999
"831","2010-04-21",26.290001
"832","2010-04-22",26.469999
"833","2010-04-23",26.43
"834","2010-04-26",26.73
"835","2010-04-27",26.700001
"836","2010-04-28",27.290001
"837","2010-04-29",28.18
"838","2010-04-30",27.41
"839","2010-05-03",28.120001
"840","2010-05-04",27.76
"841","2010-05-05",27.299999
"842","2010-05-06",26.43
"843","2010-05-07",23.48
"844","2010-05-10",24.49
"845","2010-05-11",25.610001
"846","2010-05-12",26.799999
"847","2010-05-13",26.9
"848","2010-05-14",26.709999
"849","2010-05-17",26.690001
"850","2010-05-18",26.57
"851","2010-05-19",26.18
"852","2010-05-20",24.42
"853","2010-05-21",24.32
"854","2010-05-24",23.549999
"855","2010-05-25",23.48
"856","2010-05-26",23.65
"857","2010-05-27",24.290001
"858","2010-05-28",24.49
"859","2010-06-01",24.040001
"860","2010-06-02",24.73
"861","2010-06-03",25.17
"862","2010-06-04",23.940001
"863","2010-06-07",23.360001
"864","2010-06-08",23.440001
"865","2010-06-09",23.370001
"866","2010-06-10",23.959999
"867","2010-06-11",24.35
"868","2010-06-14",24.059999
"869","2010-06-15",24.879999
"870","2010-06-16",24.889999
"871","2010-06-17",24.76
"872","2010-06-18",23.530001
"873","2010-06-21",23.610001
"874","2010-06-22",23.23
"875","2010-06-23",23.110001
"876","2010-06-24",22.889999
"877","2010-06-25",23.639999
"878","2010-06-28",23.34
"879","2010-06-29",22.25
"880","2010-06-30",22.120001
"881","2010-07-01",22.139999
"882","2010-07-02",22.07
"883","2010-07-06",21.49
"884","2010-07-07",21.75
"885","2010-07-08",22.15
"886","2010-07-09",22.27
"887","2010-07-12",21.92
"888","2010-07-13",22.549999
"889","2010-07-14",22.25
"890","2010-07-15",21.99
"891","2010-07-16",21.459999
"892","2010-07-19",21.719999
"893","2010-07-20",22.17
"894","2010-07-21",21.799999
"895","2010-07-22",22.360001
"896","2010-07-23",22.9
"897","2010-07-26",23.059999
"898","2010-07-27",22.92
"899","2010-07-28",22.440001
"900","2010-07-29",22.959999
"901","2010-07-30",22.84
"902","2010-08-02",23.23
"903","2010-08-03",23.02
"904","2010-08-04",23.450001
"905","2010-08-05",23.5
"906","2010-08-06",23.34
"907","2010-08-09",23.959999
"908","2010-08-10",23.66
"909","2010-08-11",22.99
"910","2010-08-12",22.74
"911","2010-08-13",22.26
"912","2010-08-16",22.43
"913","2010-08-17",22.82
"914","2010-08-18",23.02
"915","2010-08-19",22.07
"916","2010-08-20",22.049999
"917","2010-08-23",21.700001
"918","2010-08-24",21.299999
"919","2010-08-25",21.469999
"920","2010-08-26",21.27
"921","2010-08-27",21.98
"922","2010-08-30",21.290001
"923","2010-08-31",21.290001
"924","2010-09-01",22.32
"925","2010-09-02",22.459999
"926","2010-09-03",23.15
"927","2010-09-07",22.98
"928","2010-09-08",23.120001
"929","2010-09-09",23.299999
"930","2010-09-10",23.4
"931","2010-09-13",24.01
"932","2010-09-14",23.799999
"933","2010-09-15",23.84
"934","2010-09-16",23.92
"935","2010-09-17",24.84
"936","2010-09-20",25.969999
"937","2010-09-21",26.360001
"938","2010-09-22",25.65
"939","2010-09-23",25.129999
"940","2010-09-24",26.389999
"941","2010-09-27",26.35
"942","2010-09-28",26.27
"943","2010-09-29",26.370001
"944","2010-09-30",26.209999
"945","2010-10-01",25.83
"946","2010-10-04",25.49
"947","2010-10-05",26.389999
"948","2010-10-06",26.09
"949","2010-10-07",26.059999
"950","2010-10-08",26.219999
"951","2010-10-11",26.120001
"952","2010-10-12",25.93
"953","2010-10-13",26.41
"954","2010-10-14",26.440001
"955","2010-10-15",26.16
"956","2010-10-18",26.540001
"957","2010-10-19",26.1
"958","2010-10-20",26.58
"959","2010-10-21",26.559999
"960","2010-10-22",26.73
"961","2010-10-25",26.93
"962","2010-10-26",27.059999
"963","2010-10-27",26.68
"964","2010-10-28",26.82
"965","2010-10-29",26.950001
"966","2010-11-01",26.49
