"","date","UI"
"73","2012-01-30",24.42
"74","2012-01-31",24.280001
"75","2012-02-01",24.1
"76","2012-02-02",25.52
"77","2012-02-03",25
"78","2012-02-06",23.76
"79","2012-02-07",23.25
"80","2012-02-08",23.459999
"81","2012-02-09",24.83
"82","2012-02-10",24.91
"83","2012-02-13",24.67
"84","2012-02-14",24.299999
"85","2012-02-15",23.280001
"86","2012-02-16",24.120001
"87","2012-02-17",25.01
"88","2012-02-21",25
"89","2012-02-22",25.35
"90","2012-02-23",26.780001
"91","2012-02-24",27.34
"92","2012-02-27",28.610001
"93","2012-02-28",27.799999
"94","2012-02-29",26.280001
"95","2012-03-01",25.02
"96","2012-03-02",25.99
"97","2012-03-05",25.18
"98","2012-03-06",23.57
"99","2012-03-07",24.629999
"100","2012-03-08",25.110001
"101","2012-03-09",25.5
"102","2012-03-12",26.190001
"103","2012-03-13",26.57
"104","2012-03-14",27
"105","2012-03-15",27.17
"106","2012-03-16",26.92
"107","2012-03-19",27.1
"108","2012-03-20",27.040001
"109","2012-03-21",28.73
"110","2012-03-22",28.719999
"111","2012-03-23",30.379999
"112","2012-03-26",32.75
"113","2012-03-27",32.099998
"114","2012-03-28",30.950001
"115","2012-03-29",31.15
"116","2012-03-30",31.629999
"117","2012-04-02",32.330002
"118","2012-04-03",32.950001
"119","2012-04-04",31.01
"120","2012-04-05",30.959999
"121","2012-04-09",30.5
"122","2012-04-10",31.24
"123","2012-04-11",32.419998
"124","2012-04-12",33.880001
"125","2012-04-13",34.349998
"126","2012-04-16",32.970001
"127","2012-04-17",33.189999
"128","2012-04-18",32.299999
"129","2012-04-19",33.290001
"130","2012-04-20",32.139999
"131","2012-04-23",31.870001
"132","2012-04-24",32.189999
"133","2012-04-25",31.93
"134","2012-04-26",32.740002
"135","2012-04-27",33.75
"136","2012-04-30",33.02
"137","2012-05-01",35
"138","2012-05-02",28.9
"139","2012-05-03",28.780001
"140","2012-05-04",26.99
"141","2012-05-07",24.91
"142","2012-05-08",24.92
"143","2012-05-09",26.040001
"144","2012-05-10",24.74
"145","2012-05-11",22.559999
"146","2012-05-14",22.389999
"147","2012-05-15",22.309999
"148","2012-05-16",20.9
"149","2012-05-17",20.530001
"150","2012-05-18",19
"151","2012-05-21",20.52
"152","2012-05-22",19.799999
"153","2012-05-23",19.9
"154","2012-05-24",20.450001
"155","2012-05-25",20.26
"156","2012-05-29",19.530001
"157","2012-05-30",17.040001
"158","2012-05-31",18.65
"159","2012-06-01",17.66
"160","2012-06-04",16.68
"161","2012-06-05",15.77
"162","2012-06-06",15.9
"163","2012-06-07",13.63
"164","2012-06-08",13.48
"165","2012-06-11",11.83
"166","2012-06-12",12.94
"167","2012-06-13",12.92
"168","2012-06-14",13.51
"169","2012-06-15",13.1
"170","2012-06-18",12.99
"171","2012-06-19",13.55
"172","2012-06-20",13.66
"173","2012-06-21",13.37
"174","2012-06-22",13.67
"175","2012-06-25",13.81
"176","2012-06-26",13.57
"177","2012-06-27",13.89
"178","2012-06-28",14.06
"179","2012-06-29",14.25
"180","2012-07-02",13.6
"181","2012-07-03",14.91
"182","2012-07-05",14.1
"183","2012-07-06",13.57
"184","2012-07-09",14.14
"185","2012-07-10",14.06
"186","2012-07-11",13.43
"187","2012-07-12",13.08
"188","2012-07-13",13.64
"189","2012-07-16",12.98
"190","2012-07-17",12.41
"191","2012-07-18",13.06
"192","2012-07-19",12.43
"193","2012-07-20",12.5
"194","2012-07-23",12.25
"195","2012-07-24",12.45
"196","2012-07-25",12.77
"197","2012-07-26",10.88
"198","2012-07-27",12.82
"199","2012-07-30",13.11
"200","2012-07-31",14.14
"201","2012-08-01",13.87
"202","2012-08-02",12.21
"203","2012-08-03",12.41
"204","2012-08-06",12.51
"205","2012-08-07",14.01
"206","2012-08-08",14.1
"207","2012-08-09",15.01
"208","2012-08-10",8.71
"209","2012-08-13",8.34
"210","2012-08-14",7.88
"211","2012-08-15",8.2
"212","2012-08-16",8.23
"213","2012-08-17",8.65
"214","2012-08-20",9.19
"215","2012-08-21",9.1
"216","2012-08-22",8.88
"217","2012-08-23",8.99
"218","2012-08-24",10.57
"219","2012-08-27",10.52
"220","2012-08-28",11.43
"221","2012-08-29",12.11
"222","2012-08-30",11.9
"223","2012-08-31",12.02
"224","2012-09-04",12
"225","2012-09-05",11.85
"226","2012-09-06",11.99
"227","2012-09-07",12.03
"228","2012-09-10",13
"229","2012-09-11",13.1
"230","2012-09-12",13.19
"231","2012-09-13",12.93
"232","2012-09-14",12.8
"233","2012-09-17",13.1
"234","2012-09-18",12.44
"235","2012-09-19",12.46
"236","2012-09-20",11.97
"237","2012-09-21",12
"238","2012-09-24",12
"239","2012-09-25",11.8
"240","2012-09-26",11.88
"241","2012-09-27",11.52
"242","2012-09-28",11.9
"243","2012-10-01",11.99
"244","2012-10-02",12.22
"245","2012-10-03",12.22
"246","2012-10-04",12.64
"247","2012-10-05",12.44
"248","2012-10-08",12.41
"249","2012-10-09",12.12
"250","2012-10-10",12.3
"251","2012-10-11",12.59
"252","2012-10-12",12.58
"253","2012-10-15",12.58
"254","2012-10-16",12.77
"255","2012-10-17",12.75
"256","2012-10-18",12.34
"257","2012-10-19",11.95
"258","2012-10-22",11.95
"259","2012-10-23",11.78
"260","2012-10-24",12.18
"261","2012-10-25",12.02
"262","2012-10-26",11.97
"263","2012-10-31",11.8
"264","2012-11-01",12.16
"265","2012-11-02",11.59
"266","2012-11-05",11.41
"267","2012-11-06",11.09
"268","2012-11-07",10.27
"269","2012-11-08",10.15
"270","2012-11-09",11.21
"271","2012-11-12",10.77
"272","2012-11-13",10.76
"273","2012-11-14",10.67
"274","2012-11-15",10.88
"275","2012-11-16",11.98
"276","2012-11-19",11.73
"277","2012-11-20",11.99
"278","2012-11-21",12.11
"279","2012-11-23",12.08
"280","2012-11-26",12.03
"281","2012-11-27",11.74
"282","2012-11-28",12.1
"283","2012-11-29",11.61
"284","2012-11-30",11.75
"285","2012-12-03",12
"286","2012-12-04",12.15
"287","2012-12-05",12.17
"288","2012-12-06",11.93
"289","2012-12-07",11.99
"290","2012-12-10",12
"291","2012-12-11",11.99
"292","2012-12-12",11.91
"293","2012-12-13",12
"294","2012-12-14",11.96
"295","2012-12-17",12.02
"296","2012-12-18",12.7
"297","2012-12-19",13.09
"298","2012-12-20",12.32
"299","2012-12-21",12.15
"300","2012-12-24",12.25
"301","2012-12-26",12.19
"302","2012-12-27",12.48
"303","2012-12-28",12.4
"304","2012-12-31",12.14
"305","2013-01-02",12.72
"306","2013-01-03",12.88
"307","2013-01-04",12.76
"308","2013-01-07",12.36
"309","2013-01-08",12.21
"310","2013-01-09",12.03
"311","2013-01-10",11.85
"312","2013-01-11",12.06
"313","2013-01-14",11.8
"314","2013-01-15",11.86
"315","2013-01-16",11.83
"316","2013-01-17",11.9
"317","2013-01-18",11.86
"318","2013-01-22",11.84
"319","2013-01-23",11.74
"320","2013-01-24",11.68
"321","2013-01-25",11.72
"322","2013-01-28",11.96
"323","2013-01-29",11.96
"324","2013-01-30",12.49
"325","2013-01-31",12.88
"326","2013-02-01",13.95
"327","2013-02-04",13.87
"328","2013-02-05",13.83
"329","2013-02-06",14.8
"330","2013-02-07",14.87
"331","2013-02-08",15.74
"332","2013-02-11",15.4
"333","2013-02-12",15.64
"334","2013-02-13",15.47
"335","2013-02-14",15.2
"336","2013-02-15",14.55
"337","2013-02-19",14.18
"338","2013-02-20",13.91
"339","2013-02-21",13.38
"340","2013-02-22",13.57
"341","2013-02-25",13.52
"342","2013-02-26",13.51
"343","2013-02-27",13.84
"344","2013-02-28",13.77
"345","2013-03-01",13.88
"346","2013-03-04",13.79
"347","2013-03-05",12.84
"348","2013-03-06",13.04
"349","2013-03-07",13.35
"350","2013-03-08",13.39
"351","2013-03-11",13.42
"352","2013-03-12",13.43
"353","2013-03-13",13.41
"354","2013-03-14",13.41
"355","2013-03-15",13.28
"356","2013-03-18",13.13
"357","2013-03-19",13.16
"358","2013-03-20",13.37
"359","2013-03-21",13.3
"360","2013-03-22",13.45
"361","2013-03-25",13.2
"362","2013-03-26",13.7
"363","2013-03-27",13.79
"364","2013-03-28",13.72
"365","2013-04-01",13.55
"366","2013-04-02",13.73
"367","2013-04-03",13.55
"368","2013-04-04",13.03
"369","2013-04-05",13.13
"370","2013-04-08",13.25
"371","2013-04-09",13.52
"372","2013-04-10",14.55
"373","2013-04-11",14.46
"374","2013-04-12",14.9
"375","2013-04-15",13.7
"376","2013-04-16",14.54
"377","2013-04-17",13.93
"378","2013-04-18",14.08
"379","2013-04-19",14.09
"380","2013-04-22",14.2
"381","2013-04-23",14.86
"382","2013-04-24",14.64
"383","2013-04-25",15.33
"384","2013-04-26",16.120001
"385","2013-04-29",15.73
"386","2013-04-30",15.45
"387","2013-05-01",15.06
"388","2013-05-02",16.049999
"389","2013-05-03",16.43
"390","2013-05-06",16.610001
"391","2013-05-07",16.530001
"392","2013-05-08",16.360001
"393","2013-05-09",16.110001
"394","2013-05-10",19.110001
"395","2013-05-13",19.860001
"396","2013-05-14",20.459999
"397","2013-05-15",20.540001
"398","2013-05-16",20.43
"399","2013-05-17",20.4
"400","2013-05-20",19.75
"401","2013-05-21",19.85
"402","2013-05-22",19.41
"403","2013-05-23",19.299999
"404","2013-05-24",19.42
"405","2013-05-28",19.209999
"406","2013-05-29",18.99
"407","2013-05-30",18.559999
"408","2013-05-31",18.91
"409","2013-06-03",18.190001
"410","2013-06-04",16.73
"411","2013-06-05",15.1
"412","2013-06-06",15.93
"413","2013-06-07",16.02
"414","2013-06-10",16.030001
"415","2013-06-11",16.25
"416","2013-06-12",16.32
"417","2013-06-13",16.290001
"418","2013-06-14",15.9
"419","2013-06-17",16.719999
"420","2013-06-18",17.16
"421","2013-06-19",17.040001
"422","2013-06-20",16.76
"423","2013-06-21",16.959999
"424","2013-06-24",17.08
"425","2013-06-25",17.030001
"426","2013-06-26",17.219999
"427","2013-06-27",17.43
"428","2013-06-28",17.540001
"429","2013-07-01",17.43
"430","2013-07-02",17.879999
"431","2013-07-03",18.110001
"432","2013-07-05",18.440001
"433","2013-07-08",18.780001
"434","2013-07-09",18.92
"435","2013-07-10",19.23
"436","2013-07-11",19.26
"437","2013-07-12",19.879999
"438","2013-07-15",20.01
"439","2013-07-16",20.07
"440","2013-07-17",20.58
"441","2013-07-18",20.92
"442","2013-07-19",20.68
"443","2013-07-22",20.969999
"444","2013-07-23",21.209999
"445","2013-07-24",20.690001
"446","2013-07-25",20.879999
"447","2013-07-26",21.219999
"448","2013-07-29",21.040001
"449","2013-07-30",20.99
"450","2013-07-31",21.02
"451","2013-08-01",21.120001
"452","2013-08-02",20.84
"453","2013-08-05",21.290001
"454","2013-08-06",20.99
"455","2013-08-07",20.57
"456","2013-08-08",21.200001
"457","2013-08-09",26.4
"458","2013-08-12",26.66
"459","2013-08-13",28.799999
"460","2013-08-14",28.049999
"461","2013-08-15",28.23
"462","2013-08-16",29.469999
"463","2013-08-19",28.280001
"464","2013-08-20",29.209999
"465","2013-08-21",29.559999
"466","2013-08-22",30.799999
"467","2013-08-23",31.75
"468","2013-08-26",32.869999
"469","2013-08-27",34.02
"470","2013-08-28",36.34
"471","2013-08-29",36.110001
"472","2013-08-30",35.060001
"473","2013-09-03",34.139999
"474","2013-09-04",32.52
"475","2013-09-05",33.25
"476","2013-09-06",33.009998
"477","2013-09-09",33.57
"478","2013-09-10",34.450001
"479","2013-09-11",34.799999
"480","2013-09-12",31.43
"481","2013-09-13",32.389999
"482","2013-09-16",32.23
"483","2013-09-17",32.57
"484","2013-09-18",33.18
"485","2013-09-19",32.599998
"486","2013-09-20",30.809999
"487","2013-09-23",30.780001
"488","2013-09-24",31.530001
"489","2013-09-25",33.799999
"490","2013-09-26",34.669998
"491","2013-09-27",34.029999
"492","2013-09-30",33.59
"493","2013-10-01",35.220001
"494","2013-10-02",34.799999
"495","2013-10-03",35.25
"496","2013-10-04",36.540001
"497","2013-10-07",36.139999
"498","2013-10-08",34.490002
"499","2013-10-09",35.919998
"500","2013-10-10",35.049999
"501","2013-10-11",37.09
"502","2013-10-14",38.439999
"503","2013-10-15",37.810001
"504","2013-10-16",39.5
"505","2013-10-17",40.110001
"506","2013-10-18",41.110001
"507","2013-10-21",41.099998
"508","2013-10-22",39.450001
"509","2013-10-23",38.68
"510","2013-10-24",39.779999
"511","2013-10-25",38.529999
"512","2013-10-28",37.740002
"513","2013-10-29",38.709999
"514","2013-10-30",37.619999
"515","2013-10-31",38.580002
"516","2013-11-01",37.970001
"517","2013-11-04",39.52
"518","2013-11-05",40.130001
"519","2013-11-06",38.779999
"520","2013-11-07",37.18
"521","2013-11-08",41.25
"522","2013-11-11",40.279999
"523","2013-11-12",41.68
"524","2013-11-13",42
"525","2013-11-14",43.459999
"526","2013-11-15",44.040001
"527","2013-11-18",42.349998
"528","2013-11-19",41.990002
"529","2013-11-20",41.77
"530","2013-11-21",42.209999
"531","2013-11-22",41.950001
"532","2013-11-25",37.939999
"533","2013-11-26",39.290001
"534","2013-11-27",39.540001
"535","2013-11-29",39.400002
"536","2013-12-02",40
"537","2013-12-03",40
"538","2013-12-04",39.98
"539","2013-12-05",39.950001
"540","2013-12-06",36.470001
"541","2013-12-09",37.889999
"542","2013-12-10",38.869999
"543","2013-12-11",38.060001
"544","2013-12-12",38.669998
"545","2013-12-13",40.169998
"546","2013-12-16",39.869999
"547","2013-12-17",40.23
"548","2013-12-18",40.950001
"549","2013-12-19",41.52
"550","2013-12-20",43.490002
"551","2013-12-23",44.459999
"552","2013-12-24",44.540001
"553","2013-12-26",45.560001
"554","2013-12-27",44.91
"555","2013-12-30",44.740002
"556","2013-12-31",45.959999
"557","2014-01-02",45.700001
"558","2014-01-03",46.130001
"559","2014-01-06",46.919998
"560","2014-01-07",46.349998
"561","2014-01-08",47
"562","2014-01-09",44.369999
"563","2014-01-10",45.720001
"564","2014-01-13",43.68
"565","2014-01-14",44.77
"566","2014-01-15",44.75
"567","2014-01-16",43.77
"568","2014-01-17",44.330002
"569","2014-01-21",43.049999
"570","2014-01-22",43.75
"571","2014-01-23",43.700001
"572","2014-01-24",40.669998
"573","2014-01-27",40.810001
"574","2014-01-28",41.779999
"575","2014-01-29",40.889999
"576","2014-01-30",41.970001
"577","2014-01-31",41.200001
"578","2014-02-03",39.540001
"579","2014-02-04",39.419998
"580","2014-02-05",39.009998
"581","2014-02-06",40.939999
"582","2014-02-07",42.459999
"583","2014-02-10",44.02
"584","2014-02-11",43.799999
"585","2014-02-12",44.34
"586","2014-02-13",45.740002
"587","2014-02-14",45.349998
"588","2014-02-18",50
"589","2014-02-19",49.459999
"590","2014-02-20",50.560001
"591","2014-02-21",50.59
"592","2014-02-24",51.77
"593","2014-02-25",51.810001
"594","2014-02-26",51.889999
"595","2014-02-27",52
"596","2014-02-28",49.41
"597","2014-03-03",48.130001
"598","2014-03-04",49.419998
"599","2014-03-05",49.360001
"600","2014-03-06",49.720001
"601","2014-03-07",48.509998
"602","2014-03-10",47.189999
"603","2014-03-11",49.18
"604","2014-03-12",52.459999
"605","2014-03-13",52.110001
"606","2014-03-14",52.709999
"607","2014-03-17",54.490002
"608","2014-03-18",54.959999
"609","2014-03-19",54.849998
"610","2014-03-20",56.200001
"611","2014-03-21",54.73
"612","2014-03-24",50.189999
"613","2014-03-25",49.209999
"614","2014-03-26",44.18
"615","2014-03-27",45.549999
"616","2014-03-28",44.419998
"617","2014-03-31",45.450001
"618","2014-04-01",46.32
"619","2014-04-02",45.560001
"620","2014-04-03",43.080002
"621","2014-04-04",40.52
"622","2014-04-07",38.799999
"623","2014-04-08",40.16
"624","2014-04-09",41.990002
"625","2014-04-10",37.630001
"626","2014-04-11",37.200001
"627","2014-04-14",36.279999
"628","2014-04-15",38.459999
"629","2014-04-16",40.549999
"630","2014-04-17",41.060001
"631","2014-04-21",40.610001
"632","2014-04-22",42.849998
"633","2014-04-23",40.700001
"634","2014-04-24",40.529999
"635","2014-04-25",37.990002
"636","2014-04-28",37.77
"637","2014-04-29",38.959999
"638","2014-04-30",38.73
"639","2014-05-01",40.259998
"640","2014-05-02",40.900002
"641","2014-05-05",40.73
"642","2014-05-06",42.389999
"643","2014-05-07",40.860001
"644","2014-05-08",41.369999
"645","2014-05-09",31.379999
"646","2014-05-12",31.57
"647","2014-05-13",34.07
"648","2014-05-14",34.27
"649","2014-05-15",34.34
"650","2014-05-16",34.419998
"651","2014-05-19",34.900002
"652","2014-05-20",32.830002
"653","2014-05-21",32.400002
"654","2014-05-22",33.830002
"655","2014-05-23",34.169998
"656","2014-05-27",34.330002
"657","2014-05-28",34.18
"658","2014-05-29",35.82
"659","2014-05-30",34.959999
"660","2014-06-02",34.240002
"661","2014-06-03",34.360001
"662","2014-06-04",34.889999
"663","2014-06-05",36.869999
"664","2014-06-06",37
"665","2014-06-09",38.799999
"666","2014-06-10",39.889999
"667","2014-06-11",40.650002
"668","2014-06-12",41.66
"669","2014-06-13",42.110001
"670","2014-06-16",44.02
"671","2014-06-17",44.810001
"672","2014-06-18",45.290001
"673","2014-06-19",44.34
"674","2014-06-20",44.52
"675","2014-06-23",46.060001
"676","2014-06-24",45.450001
"677","2014-06-25",44.599998
"678","2014-06-26",44.82
"679","2014-06-27",44.59
"680","2014-06-30",45.189999
"681","2014-07-01",45.98
"682","2014-07-02",46.119999
"683","2014-07-03",46.389999
"684","2014-07-07",45.41
"685","2014-07-08",42.400002
"686","2014-07-09",42.16
"687","2014-07-10",40.73
"688","2014-07-11",40.790001
"689","2014-07-14",40.939999
"690","2014-07-15",39.970001
"691","2014-07-16",39.18
"692","2014-07-17",38.91
"693","2014-07-18",39.91
"694","2014-07-21",38.939999
"695","2014-07-22",40.07
"696","2014-07-23",40.040001
"697","2014-07-24",40.580002
"698","2014-07-25",40.099998
"699","2014-07-28",39.220001
"700","2014-07-29",39.360001
"701","2014-07-30",39.939999
"702","2014-07-31",38.200001
"703","2014-08-01",39.119999
"704","2014-08-04",39.66
"705","2014-08-05",38.580002
"706","2014-08-06",39.290001
"707","2014-08-07",39.32
"708","2014-08-08",42.09
"709","2014-08-11",43.490002
"710","2014-08-12",43.110001
"711","2014-08-13",43.139999
"712","2014-08-14",42.369999
"713","2014-08-15",42.279999
"714","2014-08-18",44.52
"715","2014-08-19",45.66
"716","2014-08-20",45.59
"717","2014-08-21",45.25
"718","2014-08-22",45.290001
"719","2014-08-25",45.950001
"720","2014-08-26",46.029999
"721","2014-08-27",45.830002
"722","2014-08-28",45.48
"723","2014-08-29",45.360001
"724","2014-09-02",46.68
"725","2014-09-03",45.630001
"726","2014-09-04",45.540001
"727","2014-09-05",46.299999
"728","2014-09-08",46.970001
"729","2014-09-09",46.27
"730","2014-09-10",47.279999
"731","2014-09-11",49.599998
"732","2014-09-12",46.490002
"733","2014-09-15",43.029999
"734","2014-09-16",43.990002
"735","2014-09-17",43.66
"736","2014-09-18",43.360001
"737","2014-09-19",42.009998
"738","2014-09-22",37.93
"739","2014-09-23",38.200001
"740","2014-09-24",39.509998
"741","2014-09-25",38.599998
"742","2014-09-26",38.549999
"743","2014-09-29",37.950001
"744","2014-09-30",37.529999
"745","2014-10-01",36.700001
"746","2014-10-02",37.459999
"747","2014-10-03",35.860001
"748","2014-10-06",34.880001
"749","2014-10-07",33.790001
"750","2014-10-08",34.889999
"751","2014-10-09",34.009998
"752","2014-10-10",32.75
"753","2014-10-13",31.77
"754","2014-10-14",31.690001
"755","2014-10-15",33.009998
"756","2014-10-16",33.919998
"757","2014-10-17",34.16
"758","2014-10-20",34.380001
"759","2014-10-21",35.779999
"760","2014-10-22",34.810001
"761","2014-10-23",34.740002
"762","2014-10-24",34.470001
"763","2014-10-27",34.860001
"764","2014-10-28",35.209999
"765","2014-10-29",34.950001
"766","2014-10-30",35.189999
"767","2014-10-31",35.77
"768","2014-11-03",36.099998
"769","2014-11-04",35.25
"770","2014-11-05",35.419998
"771","2014-11-06",34.619999
"772","2014-11-07",28.780001
"773","2014-11-10",29.200001
"774","2014-11-11",28.780001
"775","2014-11-12",29
"776","2014-11-13",28.719999
"777","2014-11-14",29.73
"778","2014-11-17",29.48
"779","2014-11-18",29.59
"780","2014-11-19",29.559999
"781","2014-11-20",29.889999
"782","2014-11-21",29.92
"783","2014-11-24",30.040001
"784","2014-11-25",29.690001
"785","2014-11-26",29.65
"786","2014-11-28",28.9
"787","2014-12-01",28.16
"788","2014-12-02",28.59
"789","2014-12-03",28.610001
"790","2014-12-04",27.92
"791","2014-12-05",28.25
"792","2014-12-08",27.959999
"793","2014-12-09",29.08
"794","2014-12-10",28.68
"795","2014-12-11",29.450001
"796","2014-12-12",29.93
"797","2014-12-15",29.860001
"798","2014-12-16",31.99
"799","2014-12-17",33.66
"800","2014-12-18",33.66
"801","2014-12-19",30.82
"802","2014-12-22",31.190001
"803","2014-12-23",31.16
"804","2014-12-24",31.299999
"805","2014-12-26",31.120001
"806","2014-12-29",30.52
"807","2014-12-30",29.870001
"808","2014-12-31",29.639999
"809","2015-01-02",29.700001
"810","2015-01-05",29.24
"811","2015-01-06",27.860001
"812","2015-01-07",28.280001
"813","2015-01-08",28.950001
"814","2015-01-09",29.6
"815","2015-01-12",28.190001
"816","2015-01-13",29.280001
"817","2015-01-14",29.01
"818","2015-01-15",28.360001
"819","2015-01-16",28.68
"820","2015-01-20",29.049999
"821","2015-01-21",28.959999
"822","2015-01-22",29.129999
"823","2015-01-23",28.719999
"824","2015-01-26",27.549999
"825","2015-01-27",27.66
"826","2015-01-28",26.5
"827","2015-01-29",26.25
"828","2015-01-30",26.299999
"829","2015-02-02",27.879999
"830","2015-02-03",27.629999
"831","2015-02-04",27.309999
"832","2015-02-05",26.23
"833","2015-02-06",29.99
"834","2015-02-09",29.74
"835","2015-02-10",29.15
"836","2015-02-11",28.9
"837","2015-02-12",30.66
"838","2015-02-13",28.780001
"839","2015-02-17",29.440001
"840","2015-02-18",29.09
"841","2015-02-19",30.09
"842","2015-02-20",31.360001
"843","2015-02-23",30.59
"844","2015-02-24",30.76
"845","2015-02-25",31.370001
"846","2015-02-26",31.549999
"847","2015-02-27",31.639999
"848","2015-03-02",32.73
"849","2015-03-03",31.709999
"850","2015-03-04",31.719999
"851","2015-03-05",31.98
"852","2015-03-06",31.379999
"853","2015-03-09",30.08
"854","2015-03-10",30.08
"855","2015-03-11",30.67
"856","2015-03-12",30.49
"857","2015-03-13",30.469999
"858","2015-03-16",31.370001
"859","2015-03-17",31
"860","2015-03-18",31.18
"861","2015-03-19",30.98
"862","2015-03-20",31
"863","2015-03-23",30.629999
"864","2015-03-24",30.629999
"865","2015-03-25",29.74
"866","2015-03-26",29.07
"867","2015-03-27",29.17
"868","2015-03-30",29.99
"869","2015-03-31",29.549999
"870","2015-04-01",27.950001
"871","2015-04-02",28.26
"872","2015-04-06",29.16
"873","2015-04-07",28.84
"874","2015-04-08",29.629999
"875","2015-04-09",29.49
"876","2015-04-10",30.08
"877","2015-04-13",30.549999
"878","2015-04-14",30.16
"879","2015-04-15",31.219999
"880","2015-04-16",31.370001
"881","2015-04-17",31.15
"882","2015-04-20",31.280001
"883","2015-04-21",31.610001
"884","2015-04-22",31.200001
"885","2015-04-23",31.43
"886","2015-04-24",31.290001
"887","2015-04-27",29.9
"888","2015-04-28",29.870001
"889","2015-04-29",29.049999
"890","2015-04-30",28.57
"891","2015-05-01",28.6
"892","2015-05-04",28.43
"893","2015-05-05",27.959999
"894","2015-05-06",28.190001
"895","2015-05-07",28.35
"896","2015-05-08",28.4
"897","2015-05-11",30.27
"898","2015-05-12",30.23
"899","2015-05-13",29.99
"900","2015-05-14",30.02
"901","2015-05-15",30.02
"902","2015-05-18",30
"903","2015-05-19",30.129999
"904","2015-05-20",29.959999
"905","2015-05-21",30.25
"906","2015-05-22",30.459999
"907","2015-05-26",30.25
"908","2015-05-27",30.75
"909","2015-05-28",31.57
"910","2015-05-29",31.799999
"911","2015-06-01",30.959999
"912","2015-06-02",31.200001
"913","2015-06-03",31.32
"914","2015-06-04",30.889999
"915","2015-06-05",31.719999
"916","2015-06-08",31.74
"917","2015-06-09",31.49
"918","2015-06-10",32.349998
"919","2015-06-11",32.490002
"920","2015-06-12",32.709999
"921","2015-06-15",32.610001
"922","2015-06-16",32.490002
"923","2015-06-17",32.66
"924","2015-06-18",32.639999
"925","2015-06-19",33.349998
"926","2015-06-22",33.740002
"927","2015-06-23",33.720001
"928","2015-06-24",32.720001
"929","2015-06-25",32.599998
"930","2015-06-26",32.310001
"931","2015-06-29",32.07
"932","2015-06-30",31.92
"933","2015-07-01",32.41
"934","2015-07-02",31.629999
"935","2015-07-06",30.98
"936","2015-07-07",33.009998
"937","2015-07-08",31.83
"938","2015-07-09",32.150002
"939","2015-07-10",32.880001
"940","2015-07-13",33.18
"941","2015-07-14",33.669998
"942","2015-07-15",34.290001
"943","2015-07-16",35.32
"944","2015-07-17",34.619999
"945","2015-07-20",32.84
"946","2015-07-21",32.790001
"947","2015-07-22",32.200001
"948","2015-07-23",32.470001
"949","2015-07-24",32.23
"950","2015-07-27",31.91
"951","2015-07-28",32.509998
"952","2015-07-29",31.450001
"953","2015-07-30",32.490002
"954","2015-07-31",32.220001
"955","2015-08-03",30.879999
"956","2015-08-04",30.91
"957","2015-08-05",32.48
"958","2015-08-06",32.049999
"959","2015-08-07",31.639999
"960","2015-08-10",33.040001
"961","2015-08-11",32.48
"962","2015-08-12",32.799999
"963","2015-08-13",32.34
"964","2015-08-14",32.709999
"965","2015-08-17",33.959999
"966","2015-08-18",34.93
"967","2015-08-19",33.529999
"968","2015-08-20",33.07
"969","2015-08-21",33.759998
"970","2015-08-24",32.279999
