"","date","SPOT"
"150","2018-11-01",141.160004
"151","2018-11-02",138.990005
"152","2018-11-05",143.600006
"153","2018-11-06",142.610001
"154","2018-11-07",145.770004
"155","2018-11-08",137
"156","2018-11-09",138.059998
"157","2018-11-12",131.309998
"158","2018-11-13",131.630005
"159","2018-11-14",134.009995
"160","2018-11-15",136.960007
"161","2018-11-16",134.210007
"162","2018-11-19",126.699997
"163","2018-11-20",129.699997
"164","2018-11-21",131.979996
"165","2018-11-23",129.410004
"166","2018-11-26",138
"167","2018-11-27",138.75
"168","2018-11-28",138.240005
"169","2018-11-29",138.960007
"170","2018-11-30",136.380005
"171","2018-12-03",140.679993
"172","2018-12-04",134.5
"173","2018-12-06",136.830002
"174","2018-12-07",135.309998
"175","2018-12-10",130.789993
"176","2018-12-11",128.369995
"177","2018-12-12",128.470001
"178","2018-12-13",125.550003
"179","2018-12-14",125.68
"180","2018-12-17",120.470001
"181","2018-12-18",120.510002
"182","2018-12-19",118.669998
"183","2018-12-20",114.529999
"184","2018-12-21",106.839996
"185","2018-12-24",107.75
"186","2018-12-26",114.040001
"187","2018-12-27",113.82
"188","2018-12-28",112.160004
"189","2018-12-31",113.5
"190","2019-01-02",113.739998
"191","2019-01-03",109.019997
"192","2019-01-04",118.510002
"193","2019-01-07",119.360001
"194","2019-01-08",117.480003
"195","2019-01-09",122.690002
"196","2019-01-10",123.93
"197","2019-01-11",120.519997
"198","2019-01-14",126.709999
"199","2019-01-15",131.25
"200","2019-01-16",134.25
"201","2019-01-17",133.25
"202","2019-01-18",133.660004
"203","2019-01-22",133.800003
"204","2019-01-23",130.919998
"205","2019-01-24",132.699997
"206","2019-01-25",134.669998
"207","2019-01-28",133.25
"208","2019-01-29",132.460007
"209","2019-01-30",136.470001
"210","2019-01-31",135.449997
"211","2019-02-01",137.210007
"212","2019-02-04",138.600006
"213","2019-02-05",139.399994
"214","2019-02-06",135.449997
"215","2019-02-07",131.190002
"216","2019-02-08",134.710007
"217","2019-02-11",137.820007
"218","2019-02-12",140.460007
"219","2019-02-13",143.539993
"220","2019-02-14",146.869995
"221","2019-02-15",148.520004
"222","2019-02-19",146.279999
"223","2019-02-20",147.830002
"224","2019-02-21",148.520004
"225","2019-02-22",151.190002
"226","2019-02-25",149.330002
"227","2019-02-26",145.070007
"228","2019-02-27",145
"229","2019-02-28",140.139999
"230","2019-03-01",138
"231","2019-03-04",139.229996
"232","2019-03-05",143.600006
"233","2019-03-06",145.119995
"234","2019-03-07",140.179993
"235","2019-03-08",140.179993
"236","2019-03-11",146.360001
"237","2019-03-12",145.330002
"238","2019-03-13",143.490005
"239","2019-03-14",140.240005
"240","2019-03-15",141.910004
"241","2019-03-18",139.179993
"242","2019-03-19",141.550003
"243","2019-03-20",143.899994
"244","2019-03-21",143.990005
"245","2019-03-22",139
"246","2019-03-25",142.100006
"247","2019-03-26",137.449997
"248","2019-03-27",133.350006
"249","2019-03-28",137.639999
"250","2019-03-29",138.800003
"251","2019-04-01",140.059998
"252","2019-04-02",142.550003
"253","2019-04-03",143.820007
"254","2019-04-04",140.270004
"255","2019-04-05",141.130005
"256","2019-04-08",142.279999
"257","2019-04-09",141.339996
"258","2019-04-10",143.570007
"259","2019-04-11",141.800003
"260","2019-04-12",144.949997
"261","2019-04-15",138.550003
"262","2019-04-16",139.410004
"263","2019-04-17",137.690002
"264","2019-04-18",139.649994
"265","2019-04-22",135.919998
"266","2019-04-23",138.789993
"267","2019-04-24",135.619995
"268","2019-04-25",132.820007
"269","2019-04-26",138.25
"270","2019-04-29",138.139999
"271","2019-04-30",135.770004
"272","2019-05-01",136.5
"273","2019-05-02",132.699997
"274","2019-05-03",136.169998
"275","2019-05-06",137
"276","2019-05-07",136.059998
"277","2019-05-08",137.710007
"278","2019-05-09",134.830002
"279","2019-05-10",137.850006
"280","2019-05-13",132.389999
"281","2019-05-14",133.580002
"282","2019-05-15",136.429993
"283","2019-05-16",135.429993
"284","2019-05-17",132.759995
"285","2019-05-20",131.520004
"286","2019-05-21",132.240005
"287","2019-05-22",127.089996
"288","2019-05-23",121.580002
"289","2019-05-24",124.650002
"290","2019-05-28",124.360001
"291","2019-05-29",125.669998
"292","2019-05-30",127.610001
"293","2019-05-31",125.580002
"294","2019-06-03",122.809998
"295","2019-06-04",127.610001
"296","2019-06-05",131
"297","2019-06-06",135.410004
"298","2019-06-07",140.080002
"299","2019-06-10",139.229996
"300","2019-06-11",138.600006
"301","2019-06-12",142.5
"302","2019-06-13",144.850006
"303","2019-06-14",144.589996
"304","2019-06-17",149.5
"305","2019-06-18",147.009995
"306","2019-06-19",149.300003
"307","2019-06-20",149.770004
"308","2019-06-21",148.309998
"309","2019-06-24",150.039993
"310","2019-06-25",144.160004
"311","2019-06-26",142.100006
"312","2019-06-27",143.25
"313","2019-06-28",146.220001
"314","2019-07-01",145.289993
"315","2019-07-02",146.429993
"316","2019-07-03",145.860001
"317","2019-07-05",146.309998
"318","2019-07-08",144.289993
"319","2019-07-09",147.240005
"320","2019-07-10",151.360001
"321","2019-07-11",151.460007
"322","2019-07-12",152.300003
"323","2019-07-15",154.270004
"324","2019-07-16",151.449997
"325","2019-07-17",148.089996
"326","2019-07-18",145.199997
"327","2019-07-19",144.110001
"328","2019-07-22",146.759995
"329","2019-07-23",148.740005
"330","2019-07-24",152.339996
"331","2019-07-25",152.970001
"332","2019-07-26",155.380005
"333","2019-07-29",153.889999
"334","2019-07-30",155.199997
"335","2019-07-31",154.940002
"336","2019-08-01",155.610001
"337","2019-08-02",153.470001
"338","2019-08-05",150
"339","2019-08-06",151.440002
"340","2019-08-07",151.779999
"341","2019-08-08",157.660004
"342","2019-08-09",155.009995
"343","2019-08-12",151.070007
"344","2019-08-13",152.820007
"345","2019-08-14",147.149994
"346","2019-08-15",145.369995
"347","2019-08-16",147.740005
"348","2019-08-19",150.100006
"349","2019-08-20",148.110001
"350","2019-08-21",145.759995
"351","2019-08-22",140.949997
"352","2019-08-23",138.020004
"353","2019-08-26",137.820007
"354","2019-08-27",133.880005
"355","2019-08-28",132.669998
"356","2019-08-29",136.350006
"357","2019-08-30",134.949997
"358","2019-09-03",133.410004
"359","2019-09-04",133.449997
"360","2019-09-05",135.679993
"361","2019-09-06",136.059998
"362","2019-09-09",134.100006
"363","2019-09-10",130
"364","2019-09-11",132
"365","2019-09-12",128.550003
"366","2019-09-13",130.630005
"367","2019-09-16",128.169998
"368","2019-09-17",129.080002
"369","2019-09-18",127.980003
"370","2019-09-19",124.389999
"371","2019-09-20",120.699997
"372","2019-09-23",121.610001
"373","2019-09-24",116.800003
"374","2019-09-25",118.220001
"375","2019-09-26",116.199997
"376","2019-09-27",112.239998
"377","2019-09-30",114
"378","2019-10-01",112.519997
"379","2019-10-02",113.900002
"380","2019-10-03",114.82
"381","2019-10-04",116.419998
"382","2019-10-07",115.860001
"383","2019-10-08",115.080002
"384","2019-10-09",114.239998
"385","2019-10-10",112.519997
"386","2019-10-11",115.489998
"387","2019-10-14",115.169998
"388","2019-10-15",118.589996
"389","2019-10-16",116.559998
"390","2019-10-17",117.830002
"391","2019-10-18",115.330002
"392","2019-10-21",119
"393","2019-10-22",118.010002
"394","2019-10-23",118.230003
"395","2019-10-24",118.830002
"396","2019-10-25",120.690002
"397","2019-10-28",140.199997
"398","2019-10-29",135.990005
"399","2019-10-30",140.449997
"400","2019-10-31",144.300003
"401","2019-11-01",146.919998
"402","2019-11-04",154.149994
"403","2019-11-05",150.369995
"404","2019-11-06",148.479996
"405","2019-11-07",148.169998
"406","2019-11-08",147.850006
"407","2019-11-11",146.630005
"408","2019-11-12",146.389999
"409","2019-11-13",146.779999
"410","2019-11-14",148.759995
"411","2019-11-15",147.509995
"412","2019-11-18",140.259995
"413","2019-11-19",136.970001
"414","2019-11-20",138.029999
"415","2019-11-21",139.059998
"416","2019-11-22",140.889999
"417","2019-11-25",141.869995
"418","2019-11-26",143.830002
"419","2019-11-27",142.929993
"420","2019-11-29",142.550003
"421","2019-12-02",142.529999
"422","2019-12-03",143.979996
"423","2019-12-04",144.949997
"424","2019-12-05",146.580002
"425","2019-12-06",148.089996
"426","2019-12-09",146.309998
"427","2019-12-10",145.970001
"428","2019-12-11",147.130005
"429","2019-12-12",147.229996
"430","2019-12-13",147.199997
"431","2019-12-16",150.779999
"432","2019-12-17",151.529999
"433","2019-12-18",150.869995
"434","2019-12-19",149.679993
"435","2019-12-20",150.309998
"436","2019-12-23",150.419998
"437","2019-12-24",151.820007
"438","2019-12-26",152.520004
"439","2019-12-27",153.169998
"440","2019-12-30",149.809998
"441","2019-12-31",149.550003
"442","2020-01-02",151.619995
"443","2020-01-03",152.5
"444","2020-01-06",156.720001
"445","2020-01-07",156.020004
"446","2020-01-08",158.779999
"447","2020-01-09",157.740005
"448","2020-01-10",156.039993
"449","2020-01-13",150.869995
"450","2020-01-14",149.399994
"451","2020-01-15",152.449997
"452","2020-01-16",151.839996
"453","2020-01-17",148.339996
"454","2020-01-21",148.949997
"455","2020-01-22",148.119995
"456","2020-01-23",148.970001
"457","2020-01-24",146.630005
"458","2020-01-27",144.339996
"459","2020-01-28",144.300003
"460","2020-01-29",141.570007
"461","2020-01-30",142.710007
"462","2020-01-31",141.300003
"463","2020-02-03",146.5
"464","2020-02-04",154.309998
"465","2020-02-05",147
"466","2020-02-06",154.369995
"467","2020-02-07",154.550003
"468","2020-02-10",148.330002
"469","2020-02-11",145.770004
"470","2020-02-12",147.080002
"471","2020-02-13",141.5
"472","2020-02-14",141
"473","2020-02-18",144.630005
"474","2020-02-19",143.360001
"475","2020-02-20",147.860001
"476","2020-02-21",146.949997
"477","2020-02-24",145.330002
"478","2020-02-25",141.800003
"479","2020-02-26",140.490005
"480","2020-02-27",134.509995
"481","2020-02-28",137.119995
"482","2020-03-02",139.339996
"483","2020-03-03",137.160004
"484","2020-03-04",144.25
"485","2020-03-05",148.080002
"486","2020-03-06",145.139999
"487","2020-03-09",139.779999
"488","2020-03-10",141.899994
"489","2020-03-11",135.059998
"490","2020-03-12",126.989998
"491","2020-03-13",131.559998
"492","2020-03-16",117.639999
"493","2020-03-17",118.870003
"494","2020-03-18",121.239998
"495","2020-03-19",129.130005
"496","2020-03-20",124.360001
"497","2020-03-23",118.18
"498","2020-03-24",129.690002
"499","2020-03-25",124.230003
"500","2020-03-26",126.809998
"501","2020-03-27",122.540001
"502","2020-03-30",121.43
"503","2020-03-31",121.440002
"504","2020-04-01",121.610001
"505","2020-04-02",121.910004
"506","2020-04-03",122.120003
"507","2020-04-06",122.519997
"508","2020-04-07",127.610001
"509","2020-04-08",126.040001
"510","2020-04-09",131.860001
"511","2020-04-13",129.830002
"512","2020-04-14",135.929993
"513","2020-04-15",138.779999
"514","2020-04-16",139.490005
"515","2020-04-17",141.860001
"516","2020-04-20",144.539993
"517","2020-04-21",139.139999
"518","2020-04-22",139.740005
"519","2020-04-23",138.710007
"520","2020-04-24",137.839996
"521","2020-04-27",140.25
"522","2020-04-28",139.779999
"523","2020-04-29",155.779999
"524","2020-04-30",151.570007
"525","2020-05-01",144.839996
"526","2020-05-04",145.309998
"527","2020-05-05",145.020004
"528","2020-05-06",148.479996
"529","2020-05-07",148.039993
"530","2020-05-08",152.149994
"531","2020-05-11",156.020004
"532","2020-05-12",153.940002
"533","2020-05-13",148.979996
"534","2020-05-14",152.070007
"535","2020-05-15",158.830002
"536","2020-05-18",161.429993
"537","2020-05-19",175.029999
"538","2020-05-20",189.800003
"539","2020-05-21",192.740005
"540","2020-05-22",190.169998
"541","2020-05-26",191
"542","2020-05-27",185.949997
"543","2020-05-28",177.220001
"544","2020-05-29",180.929993
"545","2020-06-01",182.710007
"546","2020-06-02",189.360001
"547","2020-06-03",184.630005
"548","2020-06-04",181.839996
"549","2020-06-05",184.279999
"550","2020-06-08",187.300003
"551","2020-06-09",191.309998
"552","2020-06-10",189.399994
"553","2020-06-11",178.679993
"554","2020-06-12",180.070007
"555","2020-06-15",187.880005
"556","2020-06-16",185.479996
"557","2020-06-17",199.830002
"558","2020-06-18",225.279999
"559","2020-06-19",231.289993
"560","2020-06-22",236.059998
"561","2020-06-23",241.759995
"562","2020-06-24",242.860001
"563","2020-06-25",267.470001
"564","2020-06-26",264.950012
"565","2020-06-29",265.140015
"566","2020-06-30",258.190002
"567","2020-07-01",258.899994
"568","2020-07-02",271.48999
"569","2020-07-06",260.26001
"570","2020-07-07",261.98999
"571","2020-07-08",269.26001
"572","2020-07-09",274.790009
"573","2020-07-10",278.23999
"574","2020-07-13",261.190002
"575","2020-07-14",262.799988
"576","2020-07-15",258.5
"577","2020-07-16",268.679993
"578","2020-07-17",263.230011
"579","2020-07-20",291.190002
"580","2020-07-21",276.380005
"581","2020-07-22",289.619995
"582","2020-07-23",267.540009
"583","2020-07-24",268.73999
"584","2020-07-27",272.5
"585","2020-07-28",267.119995
"586","2020-07-29",262.209991
"587","2020-07-30",261.790009
"588","2020-07-31",257.820007
"589","2020-08-03",254.429993
"590","2020-08-04",250.020004
"591","2020-08-05",249.25
"592","2020-08-06",255.320007
"593","2020-08-07",252.119995
"594","2020-08-10",248.990005
"595","2020-08-11",253.720001
"596","2020-08-12",253.289993
"597","2020-08-13",253.660004
"598","2020-08-14",251.320007
"599","2020-08-17",259.910004
"600","2020-08-18",256.799988
"601","2020-08-19",261.720001
"602","2020-08-20",269.329987
"603","2020-08-21",270.980011
"604","2020-08-24",269.130005
"605","2020-08-25",268.690002
"606","2020-08-26",278.290009
"607","2020-08-27",272.01001
"608","2020-08-28",279.359985
"609","2020-08-31",282.160004
"610","2020-09-01",291.75
"611","2020-09-02",276.290009
"612","2020-09-03",261.660004
"613","2020-09-04",248.210007
"614","2020-09-08",240.020004
"615","2020-09-09",244.929993
"616","2020-09-10",247.779999
"617","2020-09-11",241.600006
"618","2020-09-14",238.550003
"619","2020-09-15",237.910004
"620","2020-09-16",234.850006
"621","2020-09-17",234.309998
"622","2020-09-18",233.889999
"623","2020-09-21",239.339996
"624","2020-09-22",241.009995
"625","2020-09-23",235.050003
"626","2020-09-24",231.259995
"627","2020-09-25",235.979996
"628","2020-09-28",236.419998
"629","2020-09-29",242.449997
"630","2020-09-30",242.570007
"631","2020-10-01",250.190002
"632","2020-10-02",240.279999
"633","2020-10-05",251.369995
"634","2020-10-06",248.539993
"635","2020-10-07",251.509995
"636","2020-10-08",249.800003
"637","2020-10-09",250
"638","2020-10-12",251.440002
"639","2020-10-13",266.950012
"640","2020-10-14",257.619995
"641","2020-10-15",261.549988
"642","2020-10-16",262.549988
"643","2020-10-19",261.01001
"644","2020-10-20",260.950012
"645","2020-10-21",271.320007
"646","2020-10-22",271.880005
"647","2020-10-23",283.48999
"648","2020-10-26",284.959991
"649","2020-10-27",287.450012
"650","2020-10-28",276.140015
"651","2020-10-29",266.869995
"652","2020-10-30",239.889999
"653","2020-11-02",231.600006
"654","2020-11-03",236.529999
"655","2020-11-04",239.279999
"656","2020-11-05",256.380005
"657","2020-11-06",276.100006
"658","2020-11-09",274.200012
"659","2020-11-10",249.990005
"660","2020-11-11",261.040009
"661","2020-11-12",258.690002
"662","2020-11-13",253.5
"663","2020-11-16",245.850006
"664","2020-11-17",250.440002
"665","2020-11-18",253.020004
"666","2020-11-19",249.940002
"667","2020-11-20",260
"668","2020-11-23",268.859985
"669","2020-11-24",270.140015
"670","2020-11-25",270.089996
"671","2020-11-27",277.619995
