"","date","ICPT"
"104","2013-03-14",37.650002
"105","2013-03-15",37.549999
"106","2013-03-18",36.48
"107","2013-03-19",37.029999
"108","2013-03-20",37.599998
"109","2013-03-21",37.18
"110","2013-03-22",37.150002
"111","2013-03-25",37.82
"112","2013-03-26",38
"113","2013-03-27",37.34
"114","2013-03-28",37.400002
"115","2013-04-01",36.82
"116","2013-04-02",36.48
"117","2013-04-03",34.57
"118","2013-04-04",34.32
"119","2013-04-05",35.540001
"120","2013-04-08",35.23
"121","2013-04-09",34.57
"122","2013-04-10",34.990002
"123","2013-04-11",34.709999
"124","2013-04-12",33.98
"125","2013-04-15",33.330002
"126","2013-04-16",32.439999
"127","2013-04-17",31.719999
"128","2013-04-18",31.709999
"129","2013-04-19",31.34
"130","2013-04-22",33.209999
"131","2013-04-23",34.889999
"132","2013-04-24",34.700001
"133","2013-04-25",33.970001
"134","2013-04-26",34.599998
"135","2013-04-29",34.290001
"136","2013-04-30",34.049999
"137","2013-05-01",33.07
"138","2013-05-02",33.27
"139","2013-05-03",33.650002
"140","2013-05-06",33.07
"141","2013-05-07",31.9
"142","2013-05-08",31.67
"143","2013-05-09",31.08
"144","2013-05-10",31.4
"145","2013-05-13",31.68
"146","2013-05-14",31.57
"147","2013-05-15",31.35
"148","2013-05-16",31.950001
"149","2013-05-17",33.220001
"150","2013-05-20",33.919998
"151","2013-05-21",34.470001
"152","2013-05-22",32.900002
"153","2013-05-23",34.169998
"154","2013-05-24",34.360001
"155","2013-05-28",34.349998
"156","2013-05-29",34.310001
"157","2013-05-30",33.919998
"158","2013-05-31",33.439999
"159","2013-06-03",31.41
"160","2013-06-04",31.860001
"161","2013-06-05",31.41
"162","2013-06-06",31.860001
"163","2013-06-07",33.650002
"164","2013-06-10",32.290001
"165","2013-06-11",31.73
"166","2013-06-12",31.1
"167","2013-06-13",32.150002
"168","2013-06-14",32.509998
"169","2013-06-17",32.810001
"170","2013-06-18",33.009998
"171","2013-06-19",38.41
"172","2013-06-20",38.720001
"173","2013-06-21",39.049999
"174","2013-06-24",39.02
"175","2013-06-25",39.5
"176","2013-06-26",40.509998
"177","2013-06-27",44.5
"178","2013-06-28",44.84
"179","2013-07-01",43.889999
"180","2013-07-02",44.299999
"181","2013-07-03",43.939999
"182","2013-07-05",44.700001
"183","2013-07-08",47.029999
"184","2013-07-09",48.75
"185","2013-07-10",49.900002
"186","2013-07-11",52.419998
"187","2013-07-12",51.009998
"188","2013-07-15",49.799999
"189","2013-07-16",49.369999
"190","2013-07-17",50.880001
"191","2013-07-18",50.580002
"192","2013-07-19",50.490002
"193","2013-07-22",48.639999
"194","2013-07-23",47.459999
"195","2013-07-24",47.209999
"196","2013-07-25",46
"197","2013-07-26",45.799999
"198","2013-07-29",44.07
"199","2013-07-30",44.950001
"200","2013-07-31",46.810001
"201","2013-08-01",46.049999
"202","2013-08-02",45.720001
"203","2013-08-05",46.259998
"204","2013-08-06",45.360001
"205","2013-08-07",46.299999
"206","2013-08-08",46.080002
"207","2013-08-09",45.360001
"208","2013-08-12",46.299999
"209","2013-08-13",46.080002
"210","2013-08-14",46.189999
"211","2013-08-15",44.790001
"212","2013-08-16",44.25
"213","2013-08-19",44.41
"214","2013-08-20",44.459999
"215","2013-08-21",44.27
"216","2013-08-22",44.529999
"217","2013-08-23",43.709999
"218","2013-08-26",44.68
"219","2013-08-27",44.150002
"220","2013-08-28",45.400002
"221","2013-08-29",46.110001
"222","2013-08-30",45.740002
"223","2013-09-03",46.779999
"224","2013-09-04",47.380001
"225","2013-09-05",46.830002
"226","2013-09-06",48.139999
"227","2013-09-09",49.91
"228","2013-09-10",50.560001
"229","2013-09-11",50.080002
"230","2013-09-12",49.459999
"231","2013-09-13",49.34
"232","2013-09-16",50.220001
"233","2013-09-17",54.349998
"234","2013-09-18",54.529999
"235","2013-09-19",56.43
"236","2013-09-20",63.939999
"237","2013-09-23",64.400002
"238","2013-09-24",63.900002
"239","2013-09-25",63.439999
"240","2013-09-26",68.440002
"241","2013-09-27",68.300003
"242","2013-09-30",69.029999
"243","2013-10-01",76.82
"244","2013-10-02",72.019997
"245","2013-10-03",68.940002
"246","2013-10-04",68.889999
"247","2013-10-07",69.279999
"248","2013-10-08",64.650002
"249","2013-10-09",59.860001
"250","2013-10-10",61.169998
"251","2013-10-11",60.02
"252","2013-10-14",60.040001
"253","2013-10-15",60.549999
"254","2013-10-16",60.139999
"255","2013-10-17",59.889999
"256","2013-10-18",55.66
"257","2013-10-21",53.560001
"258","2013-10-22",52.77
"259","2013-10-23",54.959999
"260","2013-10-24",59.630001
"261","2013-10-25",58.919998
"262","2013-10-28",57.560001
"263","2013-10-29",56.91
"264","2013-10-30",54.169998
"265","2013-10-31",54.240002
"266","2013-11-01",53.389999
"267","2013-11-04",52
"268","2013-11-05",51.93
"269","2013-11-06",49.939999
"270","2013-11-07",48.57
"271","2013-11-08",48.970001
"272","2013-11-11",52.349998
"273","2013-11-12",52.220001
"274","2013-11-13",52.09
"275","2013-11-14",49.09
"276","2013-11-15",50.529999
"277","2013-11-18",49.43
"278","2013-11-19",50.970001
"279","2013-11-20",50.68
"280","2013-11-21",51.77
"281","2013-11-22",51.540001
"282","2013-11-25",50.66
"283","2013-11-26",51.959999
"284","2013-11-27",52.470001
"285","2013-11-29",52.369999
"286","2013-12-02",54.459999
"287","2013-12-03",55.619999
"288","2013-12-04",56.619999
"289","2013-12-05",56.52
"290","2013-12-06",57.689999
"291","2013-12-09",59.360001
"292","2013-12-10",59.259998
"293","2013-12-11",58.630001
"294","2013-12-12",60.279999
"295","2013-12-13",62.919998
"296","2013-12-16",59.27
"297","2013-12-17",58.75
"298","2013-12-18",57.189999
"299","2013-12-19",57.880001
"300","2013-12-20",62.869999
"301","2013-12-23",63.759998
"302","2013-12-24",65.790001
"303","2013-12-26",66.269997
"304","2013-12-27",66.239998
"305","2013-12-30",67.18
"306","2013-12-31",68.279999
"307","2014-01-02",68.769997
"308","2014-01-03",69.169998
"309","2014-01-06",67.769997
"310","2014-01-07",71.25
"311","2014-01-08",72.389999
"312","2014-01-09",275.869995
"313","2014-01-10",445.829987
"314","2014-01-13",364.359985
"315","2014-01-14",255.119995
"316","2014-01-15",281.26001
"317","2014-01-16",277.619995
"318","2014-01-17",292.890015
"319","2014-01-21",326.109985
"320","2014-01-22",331.809998
"321","2014-01-23",326.029999
"322","2014-01-24",295.25
"323","2014-01-27",281
"324","2014-01-28",305.420013
"325","2014-01-29",299.869995
"326","2014-01-30",298.5
"327","2014-01-31",300.880005
"328","2014-02-03",286.51001
"329","2014-02-04",302.540009
"330","2014-02-05",297.459991
"331","2014-02-06",300.380005
"332","2014-02-07",351.559998
"333","2014-02-10",365.290009
"334","2014-02-11",373.910004
"335","2014-02-12",368.890015
"336","2014-02-13",366.570007
"337","2014-02-14",346.51001
"338","2014-02-18",364.769989
"339","2014-02-19",357.109985
"340","2014-02-20",375.140015
"341","2014-02-21",370.170013
"342","2014-02-24",373.119995
"343","2014-02-25",379.070007
"344","2014-02-26",406.109985
"345","2014-02-27",425.929993
"346","2014-02-28",410.5
"347","2014-03-03",414.089996
"348","2014-03-04",435.429993
"349","2014-03-05",428.660004
"350","2014-03-06",416.690002
"351","2014-03-07",411.290009
"352","2014-03-10",444.01001
"353","2014-03-11",438.160004
"354","2014-03-12",449.48999
"355","2014-03-13",447.970001
"356","2014-03-14",462.26001
"357","2014-03-17",407.160004
"358","2014-03-18",434.959991
"359","2014-03-19",438.959991
"360","2014-03-20",418.910004
"361","2014-03-21",390.910004
"362","2014-03-24",366.609985
"363","2014-03-25",350.779999
"364","2014-03-26",322.320007
"365","2014-03-27",329
"366","2014-03-28",317.579987
"367","2014-03-31",329.790009
"368","2014-04-01",334.190002
"369","2014-04-02",330.649994
"370","2014-04-03",321.809998
"371","2014-04-04",290.890015
"372","2014-04-07",295.5
"373","2014-04-08",291.26001
"374","2014-04-09",299.559998
"375","2014-04-10",264.679993
"376","2014-04-11",266.01001
"377","2014-04-14",256
"378","2014-04-15",248.970001
"379","2014-04-16",237.509995
"380","2014-04-17",240.100006
"381","2014-04-21",242.110001
"382","2014-04-22",282.769989
"383","2014-04-23",263.299988
"384","2014-04-24",271.559998
"385","2014-04-25",260.149994
"386","2014-04-28",262.070007
"387","2014-04-29",269.809998
"388","2014-04-30",264.119995
"389","2014-05-01",260.48999
"390","2014-05-02",262.029999
"391","2014-05-05",263.140015
"392","2014-05-06",260.700012
"393","2014-05-07",254.479996
"394","2014-05-08",231.240005
"395","2014-05-09",235.369995
"396","2014-05-12",250.059998
"397","2014-05-13",259.459991
"398","2014-05-14",270.940002
"399","2014-05-15",282.109985
"400","2014-05-16",280.26001
"401","2014-05-19",260
"402","2014-05-20",223.339996
"403","2014-05-21",217.940002
"404","2014-05-22",231.429993
"405","2014-05-23",229.820007
"406","2014-05-27",239.919998
"407","2014-05-28",234.029999
"408","2014-05-29",243.059998
"409","2014-05-30",236.610001
"410","2014-06-02",234.050003
"411","2014-06-03",233.660004
"412","2014-06-04",260.01001
"413","2014-06-05",255.75
"414","2014-06-06",267.970001
"415","2014-06-09",286.440002
"416","2014-06-10",292.940002
"417","2014-06-11",286.450012
"418","2014-06-12",278.640015
"419","2014-06-13",274.200012
"420","2014-06-16",279.829987
"421","2014-06-17",280.5
"422","2014-06-18",284.98999
"423","2014-06-19",276.720001
"424","2014-06-20",273.179993
"425","2014-06-23",273.980011
"426","2014-06-24",273.609985
"427","2014-06-25",253.649994
"428","2014-06-26",239.419998
"429","2014-06-27",242.490005
"430","2014-06-30",236.630005
"431","2014-07-01",248.139999
"432","2014-07-02",246.210007
"433","2014-07-03",244.979996
"434","2014-07-07",237.520004
"435","2014-07-08",223.009995
"436","2014-07-09",226.949997
"437","2014-07-10",223.399994
"438","2014-07-11",222.199997
"439","2014-07-14",226.059998
"440","2014-07-15",220.169998
"441","2014-07-16",218.080002
"442","2014-07-17",210.360001
"443","2014-07-18",218.720001
"444","2014-07-21",218.139999
"445","2014-07-22",223
"446","2014-07-23",231.850006
"447","2014-07-24",227.490005
"448","2014-07-25",221
"449","2014-07-28",223.990005
"450","2014-07-29",234.139999
"451","2014-07-30",240.550003
"452","2014-07-31",232.360001
"453","2014-08-01",229.029999
"454","2014-08-04",227.539993
"455","2014-08-05",227.039993
"456","2014-08-06",223.479996
"457","2014-08-07",222.789993
"458","2014-08-08",234.600006
"459","2014-08-11",237.179993
"460","2014-08-12",276.519989
"461","2014-08-13",307.609985
"462","2014-08-14",296.359985
"463","2014-08-15",284.700012
"464","2014-08-18",284.799988
"465","2014-08-19",285.559998
"466","2014-08-20",284.089996
"467","2014-08-21",280.519989
"468","2014-08-22",287.109985
"469","2014-08-25",294.559998
"470","2014-08-26",299.899994
"471","2014-08-27",295.269989
"472","2014-08-28",289.100006
"473","2014-08-29",289.720001
"474","2014-09-02",287.089996
"475","2014-09-03",288.290009
"476","2014-09-04",286.700012
"477","2014-09-05",286.160004
"478","2014-09-08",286.519989
"479","2014-09-09",283.089996
"480","2014-09-10",287.910004
"481","2014-09-11",292.850006
"482","2014-09-12",288.209991
"483","2014-09-15",268.410004
"484","2014-09-16",269.790009
"485","2014-09-17",270.970001
"486","2014-09-18",266.880005
"487","2014-09-19",258.049988
"488","2014-09-22",247.240005
"489","2014-09-23",247.75
"490","2014-09-24",255.960007
"491","2014-09-25",246.509995
"492","2014-09-26",245.839996
"493","2014-09-29",240.339996
"494","2014-09-30",236.690002
"495","2014-10-01",229.789993
"496","2014-10-02",235.610001
"497","2014-10-03",244.429993
"498","2014-10-06",231.740005
"499","2014-10-07",222.720001
"500","2014-10-08",221.119995
"501","2014-10-09",227.729996
"502","2014-10-10",204.100006
"503","2014-10-13",191.5
"504","2014-10-14",186.220001
"505","2014-10-15",198.080002
"506","2014-10-16",216.639999
"507","2014-10-17",224.449997
"508","2014-10-20",231.330002
"509","2014-10-21",225.710007
"510","2014-10-22",224.509995
"511","2014-10-23",229.490005
"512","2014-10-24",237.649994
"513","2014-10-27",243.089996
"514","2014-10-28",246.589996
"515","2014-10-29",250.330002
"516","2014-10-30",256.730011
"517","2014-10-31",258.390015
"518","2014-11-03",256.559998
"519","2014-11-04",260.850006
"520","2014-11-05",245.940002
"521","2014-11-06",246.979996
"522","2014-11-07",172.589996
"523","2014-11-10",176.350006
"524","2014-11-11",173.130005
"525","2014-11-12",162.960007
"526","2014-11-13",158.860001
"527","2014-11-14",162.580002
"528","2014-11-17",158.100006
"529","2014-11-18",162.5
"530","2014-11-19",155.929993
"531","2014-11-20",156
"532","2014-11-21",154.869995
"533","2014-11-24",155
"534","2014-11-25",149.199997
"535","2014-11-26",150.449997
"536","2014-11-28",143.729996
"537","2014-12-01",133.039993
"538","2014-12-02",136.190002
"539","2014-12-03",137
"540","2014-12-04",138.020004
"541","2014-12-05",143.639999
"542","2014-12-08",141.770004
"543","2014-12-09",146.029999
"544","2014-12-10",141.050003
"545","2014-12-11",140.169998
"546","2014-12-12",137.690002
"547","2014-12-15",133.910004
"548","2014-12-16",129.300003
"549","2014-12-17",140.710007
"550","2014-12-18",150.139999
"551","2014-12-19",156.630005
"552","2014-12-22",156
"553","2014-12-23",145.639999
"554","2014-12-24",151.490005
"555","2014-12-26",155.720001
"556","2014-12-29",154.089996
"557","2014-12-30",156.110001
"558","2014-12-31",156
"559","2015-01-02",159.490005
"560","2015-01-05",177
"561","2015-01-06",160.009995
"562","2015-01-07",157.300003
"563","2015-01-08",151.039993
"564","2015-01-09",150
"565","2015-01-12",146.179993
"566","2015-01-13",152.699997
"567","2015-01-14",154.179993
"568","2015-01-15",147.419998
"569","2015-01-16",150.639999
"570","2015-01-20",156.699997
"571","2015-01-21",161.029999
"572","2015-01-22",156.960007
"573","2015-01-23",165.759995
"574","2015-01-26",174.630005
"575","2015-01-27",184.039993
"576","2015-01-28",169.559998
"577","2015-01-29",170.690002
"578","2015-01-30",201.029999
"579","2015-02-02",188.660004
"580","2015-02-03",189.070007
"581","2015-02-04",183.759995
"582","2015-02-05",201.259995
"583","2015-02-06",193.539993
"584","2015-02-09",193.139999
"585","2015-02-10",197.660004
"586","2015-02-11",198.149994
"587","2015-02-12",202
"588","2015-02-13",209.119995
"589","2015-02-17",213.699997
"590","2015-02-18",215.860001
"591","2015-02-19",215.529999
"592","2015-02-20",218.889999
"593","2015-02-23",219
"594","2015-02-24",215.380005
"595","2015-02-25",220.419998
"596","2015-02-26",219.070007
"597","2015-02-27",221.369995
"598","2015-03-02",225.539993
"599","2015-03-03",247.360001
"600","2015-03-04",266.48999
"601","2015-03-05",261.179993
"602","2015-03-06",266.140015
"603","2015-03-09",265.549988
"604","2015-03-10",269.73999
"605","2015-03-11",286.309998
"606","2015-03-12",285.559998
"607","2015-03-13",281.380005
"608","2015-03-16",294.480011
"609","2015-03-17",280.109985
"610","2015-03-18",285.98999
"611","2015-03-19",288.51001
"612","2015-03-20",290.980011
"613","2015-03-23",269.820007
"614","2015-03-24",267.779999
"615","2015-03-25",260.640015
"616","2015-03-26",282.690002
"617","2015-03-27",293.910004
"618","2015-03-30",295.910004
"619","2015-03-31",282.019989
"620","2015-04-01",276.450012
"621","2015-04-02",271.609985
"622","2015-04-06",274.119995
"623","2015-04-07",267.660004
"624","2015-04-08",272.850006
"625","2015-04-09",271.769989
"626","2015-04-10",279.25
"627","2015-04-13",279.690002
"628","2015-04-14",274.399994
"629","2015-04-15",271.910004
"630","2015-04-16",274.440002
"631","2015-04-17",274.940002
"632","2015-04-20",282.290009
"633","2015-04-21",288.709991
"634","2015-04-22",280.450012
"635","2015-04-23",285.420013
"636","2015-04-24",283.200012
"637","2015-04-27",266.690002
"638","2015-04-28",267.190002
"639","2015-04-29",266.73999
"640","2015-04-30",252.809998
"641","2015-05-01",254.990005
"642","2015-05-04",266.700012
"643","2015-05-05",257.950012
"644","2015-05-06",264.640015
"645","2015-05-07",268.609985
"646","2015-05-08",276.519989
"647","2015-05-11",280.269989
"648","2015-05-12",293.51001
"649","2015-05-13",298.600006
"650","2015-05-14",307.070007
"651","2015-05-15",306.230011
"652","2015-05-18",313.980011
"653","2015-05-19",263.5
"654","2015-05-20",269.73999
"655","2015-05-21",265.690002
"656","2015-05-22",261.459991
"657","2015-05-26",262.640015
"658","2015-05-27",261.589996
"659","2015-05-28",256.029999
"660","2015-05-29",255.199997
"661","2015-06-01",257.790009
"662","2015-06-02",251.669998
"663","2015-06-03",248.020004
"664","2015-06-04",243.199997
"665","2015-06-05",247.809998
"666","2015-06-08",246.220001
"667","2015-06-09",238.710007
"668","2015-06-10",241.520004
"669","2015-06-11",247.830002
"670","2015-06-12",244.300003
"671","2015-06-15",244.360001
"672","2015-06-16",249.339996
"673","2015-06-17",253.880005
"674","2015-06-18",260.929993
"675","2015-06-19",263.809998
"676","2015-06-22",264.630005
"677","2015-06-23",264.859985
"678","2015-06-24",261.450012
"679","2015-06-25",261.809998
"680","2015-06-26",255.699997
"681","2015-06-29",240.389999
"682","2015-06-30",241.380005
"683","2015-07-01",237.229996
"684","2015-07-02",241.169998
"685","2015-07-06",239.520004
"686","2015-07-07",241.169998
"687","2015-07-08",234.940002
"688","2015-07-09",243.259995
"689","2015-07-10",247.710007
"690","2015-07-13",245.789993
"691","2015-07-14",256.649994
"692","2015-07-15",258.380005
"693","2015-07-16",273
"694","2015-07-17",277.609985
"695","2015-07-20",277.149994
"696","2015-07-21",271.320007
"697","2015-07-22",269.309998
"698","2015-07-23",280
"699","2015-07-24",273.049988
"700","2015-07-27",266.070007
"701","2015-07-28",274.940002
"702","2015-07-29",269.470001
"703","2015-07-30",261.799988
"704","2015-07-31",263.809998
"705","2015-08-03",259.609985
"706","2015-08-04",260.089996
"707","2015-08-05",260.130005
"708","2015-08-06",239.979996
"709","2015-08-07",236.460007
"710","2015-08-10",242.539993
"711","2015-08-11",237.139999
"712","2015-08-12",232.320007
"713","2015-08-13",213.990005
"714","2015-08-14",212.639999
"715","2015-08-17",214.199997
"716","2015-08-18",211.220001
"717","2015-08-19",208.380005
"718","2015-08-20",193.589996
"719","2015-08-21",190.699997
"720","2015-08-24",179.699997
"721","2015-08-25",176.440002
"722","2015-08-26",184.970001
"723","2015-08-27",189.339996
"724","2015-08-28",188.949997
"725","2015-08-31",189.759995
"726","2015-09-01",182.5
"727","2015-09-02",190.270004
"728","2015-09-03",186.199997
"729","2015-09-04",184.350006
"730","2015-09-08",195.279999
"731","2015-09-09",191.770004
"732","2015-09-10",192.820007
"733","2015-09-11",197.479996
"734","2015-09-14",193.850006
"735","2015-09-15",189.360001
"736","2015-09-16",184.970001
"737","2015-09-17",192.460007
"738","2015-09-18",194.070007
"739","2015-09-21",182.160004
"740","2015-09-22",181.320007
"741","2015-09-23",182.25
"742","2015-09-24",177.820007
"743","2015-09-25",169.839996
"744","2015-09-28",160.279999
"745","2015-09-29",158.320007
"746","2015-09-30",165.860001
"747","2015-10-01",161.160004
"748","2015-10-02",171.940002
"749","2015-10-05",172.559998
"750","2015-10-06",166.220001
"751","2015-10-07",179.509995
"752","2015-10-08",190.710007
"753","2015-10-09",181.899994
"754","2015-10-12",174.559998
"755","2015-10-13",169.509995
"756","2015-10-14",169.929993
"757","2015-10-15",179.289993
"758","2015-10-16",181.229996
"759","2015-10-19",184.350006
"760","2015-10-20",176.830002
"761","2015-10-21",173.929993
"762","2015-10-22",172.960007
"763","2015-10-23",168
"764","2015-10-26",167.979996
"765","2015-10-27",167.639999
"766","2015-10-28",164.130005
"767","2015-10-29",164.949997
"768","2015-10-30",157.199997
"769","2015-11-02",169.199997
"770","2015-11-03",181.649994
"771","2015-11-04",184.729996
"772","2015-11-05",180.550003
"773","2015-11-06",176.699997
"774","2015-11-09",192.289993
"775","2015-11-10",205.970001
"776","2015-11-11",181.949997
"777","2015-11-12",181.910004
"778","2015-11-13",181.009995
"779","2015-11-16",174.330002
"780","2015-11-17",168.449997
"781","2015-11-18",168.460007
"782","2015-11-19",167.639999
"783","2015-11-20",170.690002
"784","2015-11-23",182.169998
"785","2015-11-24",183.619995
"786","2015-11-25",183.75
"787","2015-11-27",184.740005
"788","2015-11-30",176.509995
"789","2015-12-01",171.449997
"790","2015-12-02",162.270004
"791","2015-12-03",156.100006
"792","2015-12-04",155.240005
"793","2015-12-07",152.990005
"794","2015-12-08",158.119995
"795","2015-12-09",154.360001
"796","2015-12-10",151.779999
"797","2015-12-11",146.210007
"798","2015-12-14",139.679993
"799","2015-12-15",163.220001
"800","2015-12-16",174.25
"801","2015-12-17",165.949997
"802","2015-12-18",156.080002
"803","2015-12-21",162.229996
"804","2015-12-22",153.940002
"805","2015-12-23",155.300003
"806","2015-12-24",154.169998
"807","2015-12-28",153.570007
"808","2015-12-29",154.5
"809","2015-12-30",150.059998
"810","2015-12-31",149.350006
"811","2016-01-04",147.820007
"812","2016-01-05",151.440002
"813","2016-01-06",139.669998
"814","2016-01-07",135.740005
"815","2016-01-08",134.429993
"816","2016-01-11",123.599998
"817","2016-01-12",129.059998
"818","2016-01-13",121.040001
"819","2016-01-14",124.239998
"820","2016-01-15",121.699997
"821","2016-01-19",114.290001
"822","2016-01-20",120.110001
"823","2016-01-21",112.209999
"824","2016-01-22",115.809998
"825","2016-01-25",112.290001
"826","2016-01-26",109.919998
"827","2016-01-27",110.190002
"828","2016-01-28",99.32
"829","2016-01-29",106.230003
"830","2016-02-01",105.269997
"831","2016-02-02",94.959999
"832","2016-02-03",97.839996
"833","2016-02-04",102.339996
"834","2016-02-05",98.510002
"835","2016-02-08",93.709999
"836","2016-02-09",93.889999
"837","2016-02-10",95.739998
"838","2016-02-11",94.290001
"839","2016-02-12",120.220001
"840","2016-02-16",118.25
"841","2016-02-17",124.660004
"842","2016-02-18",124.779999
"843","2016-02-19",128.660004
"844","2016-02-22",121.760002
"845","2016-02-23",119.290001
"846","2016-02-24",112.449997
"847","2016-02-25",112.269997
"848","2016-02-26",113.900002
"849","2016-02-29",111.379997
"850","2016-03-01",122.07
"851","2016-03-02",119.370003
"852","2016-03-03",124.769997
"853","2016-03-04",125.419998
"854","2016-03-07",128.449997
"855","2016-03-08",121.839996
"856","2016-03-09",122.080002
"857","2016-03-10",116.360001
"858","2016-03-11",117.25
"859","2016-03-14",120.900002
"860","2016-03-15",115.389999
"861","2016-03-16",115.230003
"862","2016-03-17",118.790001
"863","2016-03-18",120.139999
"864","2016-03-21",121.82
"865","2016-03-22",128.479996
"866","2016-03-23",122.660004
"867","2016-03-24",126
"868","2016-03-28",124.580002
"869","2016-03-29",124.260002
"870","2016-03-30",125.019997
"871","2016-03-31",128.470001
"872","2016-04-01",130.759995
"873","2016-04-04",133.550003
"874","2016-04-05",151.309998
"875","2016-04-06",163.830002
"876","2016-04-07",163.830002
"877","2016-04-08",156.360001
"878","2016-04-11",144.639999
"879","2016-04-12",146.520004
"880","2016-04-13",146.660004
"881","2016-04-14",152.619995
"882","2016-04-15",149.660004
"883","2016-04-18",150
"884","2016-04-19",149.529999
"885","2016-04-20",148.929993
"886","2016-04-21",150.869995
"887","2016-04-22",157.740005
"888","2016-04-25",151.729996
"889","2016-04-26",148.279999
"890","2016-04-27",150.479996
"891","2016-04-28",153.679993
"892","2016-04-29",150.740005
"893","2016-05-02",150.399994
"894","2016-05-03",147.339996
"895","2016-05-04",139.130005
"896","2016-05-05",136.990005
"897","2016-05-06",133.339996
"898","2016-05-09",137.440002
"899","2016-05-10",141.080002
"900","2016-05-11",137.279999
"901","2016-05-12",129.619995
"902","2016-05-13",131.149994
"903","2016-05-16",134.080002
"904","2016-05-17",132.919998
"905","2016-05-18",134.009995
"906","2016-05-19",131.339996
"907","2016-05-20",134.279999
"908","2016-05-23",138.600006
"909","2016-05-24",139.800003
"910","2016-05-25",141.210007
"911","2016-05-26",137.729996
"912","2016-05-27",141.770004
"913","2016-05-31",148.360001
"914","2016-06-01",155.130005
"915","2016-06-02",167.660004
"916","2016-06-03",167.369995
"917","2016-06-06",166.460007
"918","2016-06-07",162.610001
"919","2016-06-08",161.100006
"920","2016-06-09",154.220001
"921","2016-06-10",150.660004
"922","2016-06-13",144.869995
"923","2016-06-14",142.199997
"924","2016-06-15",142.789993
"925","2016-06-16",141.580002
"926","2016-06-17",138.639999
"927","2016-06-20",144.960007
"928","2016-06-21",142.089996
"929","2016-06-22",148.100006
"930","2016-06-23",154.259995
"931","2016-06-24",142.919998
"932","2016-06-27",130.669998
"933","2016-06-28",149.369995
"934","2016-06-29",149.869995
"935","2016-06-30",142.679993
"936","2016-07-01",146.360001
"937","2016-07-05",143.470001
"938","2016-07-06",142.850006
"939","2016-07-07",143.75
"940","2016-07-08",151.729996
"941","2016-07-11",151.729996
"942","2016-07-12",154.309998
"943","2016-07-13",145.240005
"944","2016-07-14",145.25
"945","2016-07-15",148.729996
