"","date","MN"
"990","2015-10-27",7.81
"991","2015-10-28",7.86
"992","2015-10-29",7.66
"993","2015-10-30",7.5
"994","2015-11-02",8.35
"995","2015-11-03",8.73
"996","2015-11-04",8.72
"997","2015-11-05",8.67
"998","2015-11-06",8.8
"999","2015-11-09",8.7
"1000","2015-11-10",8.69
"1001","2015-11-11",8.52
"1002","2015-11-12",8.31
"1003","2015-11-13",8.5
"1004","2015-11-16",8.93
"1005","2015-11-17",9.12
"1006","2015-11-18",9.14
"1007","2015-11-19",9.57
"1008","2015-11-20",9.25
"1009","2015-11-23",9.07
"1010","2015-11-24",9.12
"1011","2015-11-25",9.3
"1012","2015-11-27",9.27
"1013","2015-11-30",9.16
"1014","2015-12-01",8.97
"1015","2015-12-02",9
"1016","2015-12-03",9.02
"1017","2015-12-04",8.95
"1018","2015-12-07",8.92
"1019","2015-12-08",8.79
"1020","2015-12-09",8.47
"1021","2015-12-10",8.49
"1022","2015-12-11",8.06
"1023","2015-12-14",7.71
"1024","2015-12-15",8.18
"1025","2015-12-16",8.5
"1026","2015-12-17",8.63
"1027","2015-12-18",8.82
"1028","2015-12-21",8.97
"1029","2015-12-22",9.02
"1030","2015-12-23",9.19
"1031","2015-12-24",8.96
"1032","2015-12-28",9
"1033","2015-12-29",9
"1034","2015-12-30",8.96
"1035","2015-12-31",8.49
"1036","2016-01-04",8.84
"1037","2016-01-05",8.84
"1038","2016-01-06",8.64
"1039","2016-01-07",8.49
"1040","2016-01-08",8.35
"1041","2016-01-11",8.35
"1042","2016-01-12",8.26
"1043","2016-01-13",7.59
"1044","2016-01-14",7.34
"1045","2016-01-15",7.1
"1046","2016-01-19",7.31
"1047","2016-01-20",7.04
"1048","2016-01-21",7.04
"1049","2016-01-22",7.25
"1050","2016-01-25",7.32
"1051","2016-01-26",7.31
"1052","2016-01-27",7.46
"1053","2016-01-28",7.64
"1054","2016-01-29",8.24
"1055","2016-02-01",8.13
"1056","2016-02-02",7.7
"1057","2016-02-03",7.49
"1058","2016-02-04",7.4
"1059","2016-02-05",7.36
"1060","2016-02-08",6.84
"1061","2016-02-09",6.36
"1062","2016-02-10",6.06
"1063","2016-02-11",5.73
"1064","2016-02-12",5.68
"1065","2016-02-16",6.34
"1066","2016-02-17",6.91
"1067","2016-02-18",6.64
"1068","2016-02-19",6.61
"1069","2016-02-22",6.94
"1070","2016-02-23",6.75
"1071","2016-02-24",6.8
"1072","2016-02-25",7
"1073","2016-02-26",6.89
"1074","2016-02-29",6.86
"1075","2016-03-01",6.96
"1076","2016-03-02",7.14
"1077","2016-03-03",6.95
"1078","2016-03-04",7.4
"1079","2016-03-07",7.38
"1080","2016-03-08",7.25
"1081","2016-03-09",7.29
"1082","2016-03-10",7.17
"1083","2016-03-11",7.39
"1084","2016-03-14",7.66
"1085","2016-03-15",7.46
"1086","2016-03-16",7.08
"1087","2016-03-17",7.36
"1088","2016-03-18",7.27
"1089","2016-03-21",7.74
"1090","2016-03-22",7.67
"1091","2016-03-23",7.68
"1092","2016-03-24",7.66
"1093","2016-03-28",7.94
"1094","2016-03-29",7.96
"1095","2016-03-30",8.07
"1096","2016-03-31",8.07
"1097","2016-04-01",8.06
"1098","2016-04-04",7.99
"1099","2016-04-05",7.81
"1100","2016-04-06",7.99
"1101","2016-04-07",7.86
"1102","2016-04-08",7.36
"1103","2016-04-11",7.77
"1104","2016-04-12",7.73
"1105","2016-04-13",7.85
"1106","2016-04-14",8.09
"1107","2016-04-15",8.17
"1108","2016-04-18",8.38
"1109","2016-04-19",8.18
"1110","2016-04-20",8.45
"1111","2016-04-21",8.48
"1112","2016-04-22",8.55
"1113","2016-04-25",8.16
"1114","2016-04-26",8.28
"1115","2016-04-27",8.37
"1116","2016-04-28",8.65
"1117","2016-04-29",8.55
"1118","2016-05-02",8.56
"1119","2016-05-03",8.69
"1120","2016-05-04",8.85
"1121","2016-05-05",8.97
"1122","2016-05-06",8.75
"1123","2016-05-09",8.85
"1124","2016-05-10",9.2
"1125","2016-05-11",9.07
"1126","2016-05-12",8.93
"1127","2016-05-13",9.14
"1128","2016-05-16",9.33
"1129","2016-05-17",8.9
"1130","2016-05-18",9.33
"1131","2016-05-19",8.91
"1132","2016-05-20",8.89
"1133","2016-05-23",8.88
"1134","2016-05-24",9.17
"1135","2016-05-25",9.57
"1136","2016-05-26",9.57
"1137","2016-05-27",9.62
"1138","2016-05-31",9.42
"1139","2016-06-01",9.42
"1140","2016-06-02",9.49
"1141","2016-06-03",9.21
"1142","2016-06-06",9.24
"1143","2016-06-07",9.04
"1144","2016-06-08",9.04
"1145","2016-06-09",8.9
"1146","2016-06-10",8.6
"1147","2016-06-13",8.24
"1148","2016-06-14",8.48
"1149","2016-06-15",8.63
"1150","2016-06-16",8.7
"1151","2016-06-17",8.68
"1152","2016-06-20",8.8
"1153","2016-06-21",9.02
"1154","2016-06-22",9.47
"1155","2016-06-23",10.23
"1156","2016-06-24",9.64
"1157","2016-06-27",9.6
"1158","2016-06-28",9.28
"1159","2016-06-29",9.42
"1160","2016-06-30",9.5
"1161","2016-07-01",9.21
"1162","2016-07-05",8.94
"1163","2016-07-06",8.95
"1164","2016-07-07",8.99
"1165","2016-07-08",9.38
"1166","2016-07-11",9.52
"1167","2016-07-12",10.02
"1168","2016-07-13",10.06
"1169","2016-07-14",9.6
"1170","2016-07-15",9.49
"1171","2016-07-18",9.34
"1172","2016-07-19",9
"1173","2016-07-20",8.61
"1174","2016-07-21",8.49
"1175","2016-07-22",8.5
"1176","2016-07-25",8.4
"1177","2016-07-26",8.48
"1178","2016-07-27",8.49
"1179","2016-07-28",8.15
"1180","2016-07-29",7.79
"1181","2016-08-01",7.73
"1182","2016-08-02",7.82
"1183","2016-08-03",8.01
"1184","2016-08-04",7.81
"1185","2016-08-05",7.91
"1186","2016-08-08",8
"1187","2016-08-09",7.95
"1188","2016-08-10",7.94
"1189","2016-08-11",7.98
"1190","2016-08-12",7.99
"1191","2016-08-15",8.16
"1192","2016-08-16",8.06
"1193","2016-08-17",8.01
"1194","2016-08-18",7.86
"1195","2016-08-19",7.97
"1196","2016-08-22",7.7
"1197","2016-08-23",7.74
"1198","2016-08-24",7.72
"1199","2016-08-25",7.75
"1200","2016-08-26",7.69
"1201","2016-08-29",7.73
"1202","2016-08-30",7.71
"1203","2016-08-31",7.68
"1204","2016-09-01",7.49
"1205","2016-09-02",7.59
"1206","2016-09-06",7.54
"1207","2016-09-07",7.72
"1208","2016-09-08",7.87
"1209","2016-09-09",7.51
"1210","2016-09-12",7.58
"1211","2016-09-13",7.29
"1212","2016-09-14",7.21
"1213","2016-09-15",7.15
"1214","2016-09-16",7.18
"1215","2016-09-19",7.21
"1216","2016-09-20",7.17
"1217","2016-09-21",7.24
"1218","2016-09-22",7.22
"1219","2016-09-23",6.99
"1220","2016-09-26",6.78
"1221","2016-09-27",7.1
"1222","2016-09-28",7.02
"1223","2016-09-29",6.92
"1224","2016-09-30",7.09
"1225","2016-10-03",7.16
"1226","2016-10-04",7.34
"1227","2016-10-05",7.64
"1228","2016-10-06",7.48
"1229","2016-10-07",7.6
"1230","2016-10-10",7.61
"1231","2016-10-11",7.72
"1232","2016-10-12",7.7
"1233","2016-10-13",7.7
"1234","2016-10-14",7.55
"1235","2016-10-17",7.55
"1236","2016-10-18",7.59
"1237","2016-10-19",7.72
"1238","2016-10-20",7.99
"1239","2016-10-21",7.79
"1240","2016-10-24",7.9
"1241","2016-10-25",7.6
"1242","2016-10-26",7.45
"1243","2016-10-27",7
"1244","2016-10-28",7.05
"1245","2016-10-31",6.9
"1246","2016-11-01",6.45
"1247","2016-11-02",6.2
"1248","2016-11-03",6.05
"1249","2016-11-04",6.05
"1250","2016-11-07",6.35
"1251","2016-11-08",6.35
"1252","2016-11-09",6.55
"1253","2016-11-10",6.75
"1254","2016-11-11",6.85
"1255","2016-11-14",6.7
"1256","2016-11-15",6.75
"1257","2016-11-16",6.75
"1258","2016-11-17",6.85
"1259","2016-11-18",7.1
"1260","2016-11-21",7.55
"1261","2016-11-22",7.55
"1262","2016-11-23",7.65
"1263","2016-11-25",7.8
"1264","2016-11-28",7.55
"1265","2016-11-29",7.35
"1266","2016-11-30",7.4
"1267","2016-12-01",7.65
"1268","2016-12-02",7.75
"1269","2016-12-05",7.7
"1270","2016-12-06",7.7
"1271","2016-12-07",7.7
"1272","2016-12-08",8
"1273","2016-12-09",7.8
"1274","2016-12-12",7.55
"1275","2016-12-13",7.55
"1276","2016-12-14",7.65
"1277","2016-12-15",7.65
"1278","2016-12-16",8.05
"1279","2016-12-19",8
"1280","2016-12-20",8
"1281","2016-12-21",8.05
"1282","2016-12-22",7.85
"1283","2016-12-23",7.9
"1284","2016-12-27",7.7
"1285","2016-12-28",7.7
"1286","2016-12-29",7.7
"1287","2016-12-30",7.55
"1288","2017-01-03",7.9
"1289","2017-01-04",8
"1290","2017-01-05",8.05
"1291","2017-01-06",7.95
"1292","2017-01-09",7.75
"1293","2017-01-10",7.9
"1294","2017-01-11",7.6
"1295","2017-01-12",7.3
"1296","2017-01-13",7.3
"1297","2017-01-17",7.05
"1298","2017-01-18",7.15
"1299","2017-01-19",7.25
"1300","2017-01-20",7.2
"1301","2017-01-23",7.2
"1302","2017-01-24",7.45
"1303","2017-01-25",7.5
"1304","2017-01-26",7.3
"1305","2017-01-27",7.1
"1306","2017-01-30",6.9
"1307","2017-01-31",6.95
"1308","2017-02-01",6.95
"1309","2017-02-02",6.95
"1310","2017-02-03",7.1
"1311","2017-02-06",7.1
"1312","2017-02-07",6.9
"1313","2017-02-08",6.65
"1314","2017-02-09",6.6
"1315","2017-02-10",6.35
"1316","2017-02-13",6.45
"1317","2017-02-14",6.4
"1318","2017-02-15",6.5
"1319","2017-02-16",6.45
"1320","2017-02-17",6.5
"1321","2017-02-21",6.5
"1322","2017-02-22",6.5
"1323","2017-02-23",6.5
"1324","2017-02-24",6.45
"1325","2017-02-27",6.4
"1326","2017-02-28",6.25
"1327","2017-03-01",6.4
"1328","2017-03-02",6.25
"1329","2017-03-03",6.3
"1330","2017-03-06",6.25
"1331","2017-03-07",6.2
"1332","2017-03-08",6.05
"1333","2017-03-09",6.05
"1334","2017-03-10",5.85
"1335","2017-03-13",5.65
"1336","2017-03-14",5.7
"1337","2017-03-15",5.75
"1338","2017-03-16",5.65
"1339","2017-03-17",5.55
"1340","2017-03-20",5.4
"1341","2017-03-21",5.45
"1342","2017-03-22",5.5
"1343","2017-03-23",5.7
"1344","2017-03-24",5.6
"1345","2017-03-27",5.55
"1346","2017-03-28",5.6
"1347","2017-03-29",5.7
"1348","2017-03-30",5.8
"1349","2017-03-31",5.7
"1350","2017-04-03",5.55
"1351","2017-04-04",5.55
"1352","2017-04-05",5.55
"1353","2017-04-06",5.7
"1354","2017-04-07",5.75
"1355","2017-04-10",5.85
"1356","2017-04-11",5.75
"1357","2017-04-12",5.7
"1358","2017-04-13",5.65
"1359","2017-04-17",5.55
"1360","2017-04-18",5.45
"1361","2017-04-19",5.55
"1362","2017-04-20",5.6
"1363","2017-04-21",5.5
"1364","2017-04-24",5.5
"1365","2017-04-25",5.7
"1366","2017-04-26",5.75
"1367","2017-04-27",5.6
"1368","2017-04-28",5.8
"1369","2017-05-01",5.6
"1370","2017-05-02",5.6
"1371","2017-05-03",5.5
"1372","2017-05-04",5.2
"1373","2017-05-05",5.2
"1374","2017-05-08",5.25
"1375","2017-05-09",5.3
"1376","2017-05-10",5.3
"1377","2017-05-11",5.15
"1378","2017-05-12",5.1
"1379","2017-05-15",5.05
"1380","2017-05-16",5
"1381","2017-05-17",4.95
"1382","2017-05-18",4.8
"1383","2017-05-19",4.75
"1384","2017-05-22",4.85
"1385","2017-05-23",4.85
"1386","2017-05-24",4.75
"1387","2017-05-25",4.85
"1388","2017-05-26",4.75
"1389","2017-05-30",4.6
"1390","2017-05-31",4.65
"1391","2017-06-01",4.8
"1392","2017-06-02",4.75
"1393","2017-06-05",4.55
"1394","2017-06-06",4.45
"1395","2017-06-07",4.45
"1396","2017-06-08",4.6
"1397","2017-06-09",4.6
"1398","2017-06-12",4.4
"1399","2017-06-13",4.25
"1400","2017-06-14",4.15
"1401","2017-06-15",4.2
"1402","2017-06-16",4.2
"1403","2017-06-19",4.25
"1404","2017-06-20",3.95
"1405","2017-06-21",3.95
"1406","2017-06-22",4
"1407","2017-06-23",3.9
"1408","2017-06-26",4
"1409","2017-06-27",4.2
"1410","2017-06-28",4.3
"1411","2017-06-29",4.4
"1412","2017-06-30",4.35
"1413","2017-07-03",4.5
"1414","2017-07-05",4.4
"1415","2017-07-06",4.35
"1416","2017-07-07",4.45
"1417","2017-07-10",4.45
"1418","2017-07-11",4.3
"1419","2017-07-12",4.25
"1420","2017-07-13",4.25
"1421","2017-07-14",4.2
"1422","2017-07-17",4.15
"1423","2017-07-18",4.1
"1424","2017-07-19",4
"1425","2017-07-20",4.05
"1426","2017-07-21",4
"1427","2017-07-24",4.05
"1428","2017-07-25",4.1
"1429","2017-07-26",4.05
"1430","2017-07-27",4.2
"1431","2017-07-28",4.05
"1432","2017-07-31",4.05
"1433","2017-08-01",3.9
"1434","2017-08-02",4.05
"1435","2017-08-03",3.85
"1436","2017-08-04",3.85
"1437","2017-08-07",3.8
"1438","2017-08-08",3.85
"1439","2017-08-09",3.6
"1440","2017-08-10",3.65
"1441","2017-08-11",3.65
"1442","2017-08-14",3.75
"1443","2017-08-15",3.6
"1444","2017-08-16",3.45
"1445","2017-08-17",3.5
"1446","2017-08-18",3.35
"1447","2017-08-21",3.05
"1448","2017-08-22",3.15
"1449","2017-08-23",3.4
"1450","2017-08-24",3.35
"1451","2017-08-25",3.4
"1452","2017-08-28",3.8
"1453","2017-08-29",3.6
"1454","2017-08-30",3.5
"1455","2017-08-31",3.55
"1456","2017-09-01",3.6
"1457","2017-09-05",3.55
"1458","2017-09-06",3.55
"1459","2017-09-07",3.55
"1460","2017-09-08",3.55
"1461","2017-09-11",3.85
"1462","2017-09-12",3.65
"1463","2017-09-13",3.65
"1464","2017-09-14",3.8
"1465","2017-09-15",3.8
"1466","2017-09-18",3.7
"1467","2017-09-19",3.75
"1468","2017-09-20",3.7
"1469","2017-09-21",3.7
"1470","2017-09-22",3.75
"1471","2017-09-25",3.75
"1472","2017-09-26",3.8
"1473","2017-09-27",3.85
"1474","2017-09-28",3.85
"1475","2017-09-29",3.95
"1476","2017-10-02",4
"1477","2017-10-03",4.05
"1478","2017-10-04",3.95
"1479","2017-10-05",3.9
"1480","2017-10-06",3.95
"1481","2017-10-09",3.95
"1482","2017-10-10",4
"1483","2017-10-11",3.95
"1484","2017-10-12",3.9
"1485","2017-10-13",3.9
"1486","2017-10-16",3.9
"1487","2017-10-17",3.75
"1488","2017-10-18",3.8
"1489","2017-10-19",3.8
"1490","2017-10-20",3.75
"1491","2017-10-23",3.85
"1492","2017-10-24",3.85
"1493","2017-10-25",3.85
"1494","2017-10-26",3.8
"1495","2017-10-27",3.9
"1496","2017-10-30",3.9
"1497","2017-10-31",3.65
"1498","2017-11-01",3.7
"1499","2017-11-02",3.95
"1500","2017-11-03",3.9
"1501","2017-11-06",3.95
"1502","2017-11-07",3.9
"1503","2017-11-08",3.9
"1504","2017-11-09",3.85
"1505","2017-11-10",3.8
"1506","2017-11-13",3.7
"1507","2017-11-14",3.75
"1508","2017-11-15",3.75
"1509","2017-11-16",3.75
"1510","2017-11-17",3.85
"1511","2017-11-20",3.8
"1512","2017-11-21",3.65
"1513","2017-11-22",3.75
"1514","2017-11-24",3.85
"1515","2017-11-27",3.75
"1516","2017-11-28",3.8
"1517","2017-11-29",3.8
"1518","2017-11-30",3.65
"1519","2017-12-01",3.75
"1520","2017-12-04",3.6
"1521","2017-12-05",3.75
"1522","2017-12-06",3.73
"1523","2017-12-07",3.7
"1524","2017-12-08",3.5
"1525","2017-12-11",3.55
"1526","2017-12-12",3.55
"1527","2017-12-13",3.4
"1528","2017-12-14",3.4
"1529","2017-12-15",3.45
"1530","2017-12-18",3.45
"1531","2017-12-19",3.55
"1532","2017-12-20",3.4
"1533","2017-12-21",3.55
"1534","2017-12-22",3.7
"1535","2017-12-26",3.75
"1536","2017-12-27",3.7
"1537","2017-12-28",3.5
"1538","2017-12-29",3.6
"1539","2018-01-02",3.7
"1540","2018-01-03",3.7
"1541","2018-01-04",3.75
"1542","2018-01-05",3.8
"1543","2018-01-08",3.85
"1544","2018-01-09",4.1
"1545","2018-01-10",4.05
"1546","2018-01-11",4
"1547","2018-01-12",3.8
"1548","2018-01-16",3.95
"1549","2018-01-17",4.05
"1550","2018-01-18",4.15
"1551","2018-01-19",4.15
"1552","2018-01-22",4.2
"1553","2018-01-23",4.2
"1554","2018-01-24",4.1
"1555","2018-01-25",4
"1556","2018-01-26",4.15
"1557","2018-01-29",4.2
"1558","2018-01-30",4.15
"1559","2018-01-31",3.9
"1560","2018-02-01",3.9
"1561","2018-02-02",3.75
"1562","2018-02-05",3.7
"1563","2018-02-06",3.7
"1564","2018-02-07",3.7
"1565","2018-02-08",3.1
"1566","2018-02-09",3.15
"1567","2018-02-12",3.05
"1568","2018-02-13",3
"1569","2018-02-14",3.05
"1570","2018-02-15",3.05
"1571","2018-02-16",3.05
"1572","2018-02-20",3.05
"1573","2018-02-21",3
"1574","2018-02-22",3.05
"1575","2018-02-23",3.05
"1576","2018-02-26",3
"1577","2018-02-27",3
"1578","2018-02-28",3
"1579","2018-03-01",3.25
"1580","2018-03-02",3.4
"1581","2018-03-05",3.45
"1582","2018-03-06",3.5
"1583","2018-03-07",3.4
"1584","2018-03-08",3.5
"1585","2018-03-09",3.7
"1586","2018-03-12",3.45
"1587","2018-03-13",3.4
"1588","2018-03-14",3.4
"1589","2018-03-15",3.3
"1590","2018-03-16",3.25
"1591","2018-03-19",3.2
"1592","2018-03-20",3.2
"1593","2018-03-21",3.85
"1594","2018-03-22",3.75
"1595","2018-03-23",3.55
"1596","2018-03-26",3.55
"1597","2018-03-27",3.6
"1598","2018-03-28",3.5
"1599","2018-03-29",3.5
"1600","2018-04-02",3.5
"1601","2018-04-03",3.6
"1602","2018-04-04",3.7
"1603","2018-04-05",3.7
"1604","2018-04-06",3.6
"1605","2018-04-09",3.6
"1606","2018-04-10",3.7
"1607","2018-04-11",3.6
"1608","2018-04-12",3.55
"1609","2018-04-13",3.5
"1610","2018-04-16",3.35
"1611","2018-04-17",3.5
"1612","2018-04-18",3.35
"1613","2018-04-19",3.15
"1614","2018-04-20",3.15
"1615","2018-04-23",3.15
"1616","2018-04-24",3.15
"1617","2018-04-25",3.05
"1618","2018-04-26",3.05
"1619","2018-04-27",3.05
"1620","2018-04-30",3.1
"1621","2018-05-01",3
"1622","2018-05-02",3.05
"1623","2018-05-03",3.05
"1624","2018-05-04",3.3
"1625","2018-05-07",3.35
"1626","2018-05-08",3.25
"1627","2018-05-09",3.25
"1628","2018-05-10",3.3
"1629","2018-05-11",3.3
"1630","2018-05-14",3.2
"1631","2018-05-15",3.1
"1632","2018-05-16",3.1
"1633","2018-05-17",3.1
"1634","2018-05-18",3.1
"1635","2018-05-21",3.2
"1636","2018-05-22",3.35
"1637","2018-05-23",3.4
"1638","2018-05-24",3.3
"1639","2018-05-25",3.15
"1640","2018-05-29",3.15
"1641","2018-05-30",3.15
"1642","2018-05-31",3.1
"1643","2018-06-01",3.15
"1644","2018-06-04",3.2
"1645","2018-06-05",3.15
"1646","2018-06-06",3.15
"1647","2018-06-07",3.25
"1648","2018-06-08",3.1
"1649","2018-06-11",3.1
"1650","2018-06-12",3.1
"1651","2018-06-13",3.05
"1652","2018-06-14",3.1
"1653","2018-06-15",3.1
"1654","2018-06-18",3.15
"1655","2018-06-19",3.15
"1656","2018-06-20",3
"1657","2018-06-21",3.05
"1658","2018-06-22",3.1
"1659","2018-06-25",3.05
"1660","2018-06-26",3.05
"1661","2018-06-27",3
"1662","2018-06-28",3.1
"1663","2018-06-29",3.1
"1664","2018-07-02",3.05
"1665","2018-07-03",3.15
"1666","2018-07-05",3.15
"1667","2018-07-06",3.15
"1668","2018-07-09",3.25
"1669","2018-07-10",3.3
"1670","2018-07-11",3.25
"1671","2018-07-12",3.2
"1672","2018-07-13",3.1
"1673","2018-07-16",3.05
"1674","2018-07-17",3.05
"1675","2018-07-18",3.1
"1676","2018-07-19",3.1
"1677","2018-07-20",3.05
"1678","2018-07-23",3.1
"1679","2018-07-24",3.1
"1680","2018-07-25",3
"1681","2018-07-26",2.95
"1682","2018-07-27",2.95
"1683","2018-07-30",2.95
"1684","2018-07-31",3.05
"1685","2018-08-01",3
"1686","2018-08-02",2.95
"1687","2018-08-03",2.85
"1688","2018-08-06",2.85
"1689","2018-08-07",2.85
"1690","2018-08-08",2.8
"1691","2018-08-09",2.8
"1692","2018-08-10",2.75
"1693","2018-08-13",2.65
"1694","2018-08-14",2.65
"1695","2018-08-15",2.63
"1696","2018-08-16",2.65
"1697","2018-08-17",2.6
"1698","2018-08-20",2.65
"1699","2018-08-21",2.75
"1700","2018-08-22",2.85
"1701","2018-08-23",2.7
"1702","2018-08-24",2.7
"1703","2018-08-27",2.8
"1704","2018-08-28",2.8
"1705","2018-08-29",2.8
"1706","2018-08-30",2.8
"1707","2018-08-31",2.9
"1708","2018-09-04",2.85
"1709","2018-09-05",2.75
"1710","2018-09-06",2.8
"1711","2018-09-07",2.8
"1712","2018-09-10",2.8
"1713","2018-09-11",2.7
"1714","2018-09-12",2.75
"1715","2018-09-13",2.8
"1716","2018-09-14",2.75
"1717","2018-09-17",2.8
"1718","2018-09-18",2.8
"1719","2018-09-19",2.75
"1720","2018-09-20",2.7
"1721","2018-09-21",2.8
"1722","2018-09-24",2.8
"1723","2018-09-25",2.75
"1724","2018-09-26",2.9
"1725","2018-09-27",2.95
"1726","2018-09-28",2.95
"1727","2018-10-01",2.9
"1728","2018-10-02",2.95
"1729","2018-10-03",2.99
"1730","2018-10-04",3.03
"1731","2018-10-05",2.92
"1732","2018-10-08",3
"1733","2018-10-09",2.95
"1734","2018-10-10",2.84
"1735","2018-10-11",2.75
"1736","2018-10-12",2.57
"1737","2018-10-15",2.55
"1738","2018-10-16",2.52
"1739","2018-10-17",2.55
"1740","2018-10-18",2.53
"1741","2018-10-19",2.51
"1742","2018-10-22",2.48
"1743","2018-10-23",2.28
"1744","2018-10-24",2.28
"1745","2018-10-25",2.06
"1746","2018-10-26",1.78
"1747","2018-10-29",1.81
"1748","2018-10-30",1.97
"1749","2018-10-31",1.96
"1750","2018-11-01",1.98
"1751","2018-11-02",2.02
"1752","2018-11-05",2.03
"1753","2018-11-06",2
"1754","2018-11-07",2.06
"1755","2018-11-08",2.05
"1756","2018-11-09",1.98
"1757","2018-11-12",1.91
"1758","2018-11-13",1.92
"1759","2018-11-14",1.88
"1760","2018-11-15",1.79
"1761","2018-11-16",1.73
"1762","2018-11-19",1.78
"1763","2018-11-20",1.71
"1764","2018-11-21",1.71
"1765","2018-11-23",1.66
"1766","2018-11-26",1.71
"1767","2018-11-27",1.69
"1768","2018-11-28",1.8
"1769","2018-11-29",1.69
"1770","2018-11-30",1.78
"1771","2018-12-03",1.82
"1772","2018-12-04",1.75
"1773","2018-12-06",1.7
"1774","2018-12-07",1.75
"1775","2018-12-10",1.71
"1776","2018-12-11",1.74
"1777","2018-12-12",1.75
"1778","2018-12-13",1.78
"1779","2018-12-14",1.78
"1780","2018-12-17",1.81
"1781","2018-12-18",1.76
"1782","2018-12-19",1.76
"1783","2018-12-20",1.74
"1784","2018-12-21",1.77
"1785","2018-12-24",1.75
"1786","2018-12-26",1.75
"1787","2018-12-27",1.75
"1788","2018-12-28",1.83
"1789","2018-12-31",1.76
"1790","2019-01-02",1.86
"1791","2019-01-03",1.79
"1792","2019-01-04",1.9
"1793","2019-01-07",2.1
"1794","2019-01-08",2.17
"1795","2019-01-09",2.3
"1796","2019-01-10",2.24
"1797","2019-01-11",2.26
"1798","2019-01-14",2.26
"1799","2019-01-15",2.04
"1800","2019-01-16",2.06
"1801","2019-01-17",2.06
"1802","2019-01-18",2.06
"1803","2019-01-22",2.07
"1804","2019-01-23",1.97
"1805","2019-01-24",1.99
"1806","2019-01-25",2.08
"1807","2019-01-28",2.08
"1808","2019-01-29",2.04
"1809","2019-01-30",2.01
"1810","2019-01-31",2.13
"1811","2019-02-01",2.34
"1812","2019-02-04",2.4
"1813","2019-02-05",2.29
"1814","2019-02-06",2.23
"1815","2019-02-07",2.19
"1816","2019-02-08",2.24
"1817","2019-02-11",2.24
"1818","2019-02-12",2.26
"1819","2019-02-13",2.25
"1820","2019-02-14",2.33
"1821","2019-02-15",2.31
"1822","2019-02-19",2.27
"1823","2019-02-20",2.09
"1824","2019-02-21",2.05
"1825","2019-02-22",2.15
"1826","2019-02-25",2.15
"1827","2019-02-26",2.15
"1828","2019-02-27",2.12
"1829","2019-02-28",2.15
"1830","2019-03-01",2.27
"1831","2019-03-04",2.68
"1832","2019-03-05",2.82
"1833","2019-03-06",2.79
"1834","2019-03-07",2.8
"1835","2019-03-08",2.66
"1836","2019-03-11",2.56
"1837","2019-03-12",2.49
"1838","2019-03-13",2.47
"1839","2019-03-14",2.43
"1840","2019-03-15",2.43
"1841","2019-03-18",2.34
"1842","2019-03-19",2.32
"1843","2019-03-20",2.22
"1844","2019-03-21",2.25
"1845","2019-03-22",2.22
"1846","2019-03-25",2.15
"1847","2019-03-26",2.15
"1848","2019-03-27",2.1
"1849","2019-03-28",2.05
"1850","2019-03-29",2.1
"1851","2019-04-01",2.14
"1852","2019-04-02",2.14
"1853","2019-04-03",2.17
"1854","2019-04-04",2.23
"1855","2019-04-05",2.22
"1856","2019-04-08",2.15
"1857","2019-04-09",2.17
"1858","2019-04-10",2.18
"1859","2019-04-11",2.12
"1860","2019-04-12",2.1
"1861","2019-04-15",2.03
"1862","2019-04-16",2
"1863","2019-04-17",2
"1864","2019-04-18",2.05
"1865","2019-04-22",2.08
"1866","2019-04-23",2.08
"1867","2019-04-24",2.08
"1868","2019-04-25",2.12
"1869","2019-04-26",2.14
"1870","2019-04-29",2.12
"1871","2019-04-30",2.05
"1872","2019-05-01",2.14
"1873","2019-05-02",2.18
"1874","2019-05-03",2.17
"1875","2019-05-06",2.19
"1876","2019-05-07",2.11
"1877","2019-05-08",2.17
"1878","2019-05-09",2.17
"1879","2019-05-10",2.2
"1880","2019-05-13",2.13
"1881","2019-05-14",2.17
"1882","2019-05-15",2.23
"1883","2019-05-16",2.31
"1884","2019-05-17",2.29
"1885","2019-05-20",2.29
"1886","2019-05-21",2.29
"1887","2019-05-22",2.1
"1888","2019-05-23",2.02
"1889","2019-05-24",2.03
"1890","2019-05-28",1.94
"1891","2019-05-29",1.99
"1892","2019-05-30",2.01
"1893","2019-05-31",1.97
"1894","2019-06-03",1.95
"1895","2019-06-04",1.98
"1896","2019-06-05",1.95
"1897","2019-06-06",1.91
"1898","2019-06-07",1.89
"1899","2019-06-10",1.82
"1900","2019-06-11",1.8
"1901","2019-06-12",1.77
"1902","2019-06-13",1.73
"1903","2019-06-14",1.74
"1904","2019-06-17",1.75
"1905","2019-06-18",1.82
"1906","2019-06-19",1.81
"1907","2019-06-20",1.82
"1908","2019-06-21",1.75
"1909","2019-06-24",1.77
"1910","2019-06-25",1.76
"1911","2019-06-26",1.75
"1912","2019-06-27",1.77
"1913","2019-06-28",1.75
"1914","2019-07-01",1.77
"1915","2019-07-02",1.82
"1916","2019-07-03",1.78
"1917","2019-07-05",1.8
"1918","2019-07-08",1.8
"1919","2019-07-09",1.78
"1920","2019-07-10",1.81
"1921","2019-07-11",1.73
"1922","2019-07-12",1.68
"1923","2019-07-15",1.61
"1924","2019-07-16",1.61
"1925","2019-07-17",1.58
"1926","2019-07-18",1.55
"1927","2019-07-19",1.55
