"","date","GMAB"
"176","2010-02-09",1.78
"177","2010-02-10",1.78
"178","2010-02-11",1.78
"179","2010-02-12",1.78
"180","2010-02-16",1.78
"181","2010-02-17",1.78
"182","2010-02-18",1.78
"183","2010-02-19",1.78
"184","2010-02-22",1.78
"185","2010-02-23",1.78
"186","2010-02-24",1.78
"187","2010-02-25",1.78
"188","2010-02-26",1.78
"189","2010-03-01",1.78
"190","2010-03-02",1.78
"191","2010-03-03",1.78
"192","2010-03-04",1.78
"193","2010-03-05",1.78
"194","2010-03-08",1.78
"195","2010-03-09",1.78
"196","2010-03-10",1.11
"197","2010-03-11",1.11
"198","2010-03-12",1.11
"199","2010-03-15",1.37
"200","2010-03-16",1.37
"201","2010-03-17",1.37
"202","2010-03-18",1.37
"203","2010-03-19",1.37
"204","2010-03-22",1.37
"205","2010-03-23",1.37
"206","2010-03-24",1.37
"207","2010-03-25",1.37
"208","2010-03-26",1.37
"209","2010-03-29",1.37
"210","2010-03-30",1.37
"211","2010-03-31",1.37
"212","2010-04-01",1.37
"213","2010-04-05",1.37
"214","2010-04-06",1.37
"215","2010-04-07",1.37
"216","2010-04-08",1.37
"217","2010-04-09",1.37
"218","2010-04-12",1.37
"219","2010-04-13",1.37
"220","2010-04-14",1.37
"221","2010-04-15",1.37
"222","2010-04-16",1.37
"223","2010-04-19",1.37
"224","2010-04-20",1.37
"225","2010-04-21",1.37
"226","2010-04-22",1.37
"227","2010-04-23",1.37
"228","2010-04-26",1.37
"229","2010-04-27",1.37
"230","2010-04-28",1.37
"231","2010-04-29",1.37
"232","2010-04-30",1.37
"233","2010-05-03",1.37
"234","2010-05-04",1.088
"235","2010-05-05",1.088
"236","2010-05-06",0.96
"237","2010-05-07",0.96
"238","2010-05-10",0.96
"239","2010-05-11",0.95
"240","2010-05-12",0.95
"241","2010-05-13",0.95
"242","2010-05-14",0.95
"243","2010-05-17",0.95
"244","2010-05-18",0.89
"245","2010-05-19",0.846
"246","2010-05-20",0.846
"247","2010-05-21",0.846
"248","2010-05-24",0.846
"249","2010-05-25",0.846
"250","2010-05-26",0.81
"251","2010-05-27",0.81
"252","2010-05-28",0.82
"253","2010-06-01",0.82
"254","2010-06-02",0.82
"255","2010-06-03",0.82
"256","2010-06-04",0.82
"257","2010-06-07",0.78
"258","2010-06-08",0.78
"259","2010-06-09",0.78
"260","2010-06-10",0.78
"261","2010-06-11",0.78
"262","2010-06-14",0.78
"263","2010-06-15",0.78
"264","2010-06-16",0.904
"265","2010-06-17",0.904
"266","2010-06-18",1
"267","2010-06-21",1
"268","2010-06-22",1
"269","2010-06-23",1
"270","2010-06-24",1
"271","2010-06-25",1
"272","2010-06-28",1
"273","2010-06-29",1
"274","2010-06-30",1
"275","2010-07-01",0.73
"276","2010-07-02",0.73
"277","2010-07-06",0.73
"278","2010-07-07",1.102
"279","2010-07-08",1.102
"280","2010-07-09",1.102
"281","2010-07-12",1.102
"282","2010-07-13",1.102
"283","2010-07-14",1.102
"284","2010-07-15",1.102
"285","2010-07-16",1.102
"286","2010-07-19",1.102
"287","2010-07-20",1.102
"288","2010-07-21",1.102
"289","2010-07-22",1.102
"290","2010-07-23",1.102
"291","2010-07-26",1.102
"292","2010-07-27",1.102
"293","2010-07-28",1.102
"294","2010-07-29",1.102
"295","2010-07-30",1.102
"296","2010-08-02",1.102
"297","2010-08-03",1.102
"298","2010-08-04",1.102
"299","2010-08-05",1.102
"300","2010-08-06",1.102
"301","2010-08-09",1.102
"302","2010-08-10",1.102
"303","2010-08-11",1.102
"304","2010-08-12",1.102
"305","2010-08-13",1.102
"306","2010-08-16",1.102
"307","2010-08-17",1.102
"308","2010-08-18",1.102
"309","2010-08-19",1.102
"310","2010-08-20",1.102
"311","2010-08-23",1.102
"312","2010-08-24",1.102
"313","2010-08-25",1.102
"314","2010-08-26",1.102
"315","2010-08-27",1.102
"316","2010-08-30",1.102
"317","2010-08-31",1.102
"318","2010-09-01",1.102
"319","2010-09-02",1.102
"320","2010-09-03",1.102
"321","2010-09-07",1.102
"322","2010-09-08",1.102
"323","2010-09-09",1.102
"324","2010-09-10",1.102
"325","2010-09-13",1.102
"326","2010-09-14",1.102
"327","2010-09-15",1.102
"328","2010-09-16",1.102
"329","2010-09-17",1.102
"330","2010-09-20",1.12
"331","2010-09-21",1.12
"332","2010-09-22",1.12
"333","2010-09-23",1.12
"334","2010-09-24",1.12
"335","2010-09-27",1.15
"336","2010-09-28",1.15
"337","2010-09-29",1.15
"338","2010-09-30",1.15
"339","2010-10-01",1.15
"340","2010-10-04",1.15
"341","2010-10-05",1.17
"342","2010-10-06",1.17
"343","2010-10-07",1.17
"344","2010-10-08",1.17
"345","2010-10-11",1.17
"346","2010-10-12",1.17
"347","2010-10-13",1.17
"348","2010-10-14",1.17
"349","2010-10-15",1.17
"350","2010-10-18",1.17
"351","2010-10-19",1.17
"352","2010-10-20",1.17
"353","2010-10-21",1.17
"354","2010-10-22",1.17
"355","2010-10-25",1.35
"356","2010-10-26",1.35
"357","2010-10-27",1.35
"358","2010-10-28",1.35
"359","2010-10-29",1.35
"360","2010-11-01",1.35
"361","2010-11-02",1.35
"362","2010-11-03",1.35
"363","2010-11-04",1.35
"364","2010-11-05",1.35
"365","2010-11-08",1.35
"366","2010-11-09",1.35
"367","2010-11-10",1.35
"368","2010-11-11",1.35
"369","2010-11-12",1.35
"370","2010-11-15",1.35
"371","2010-11-16",1.35
"372","2010-11-17",1.35
"373","2010-11-18",1.35
"374","2010-11-19",1.35
"375","2010-11-22",1.35
"376","2010-11-23",1.35
"377","2010-11-24",1.35
"378","2010-11-26",1.35
"379","2010-11-29",1.35
"380","2010-11-30",1.35
"381","2010-12-01",1.35
"382","2010-12-02",1.35
"383","2010-12-03",1.35
"384","2010-12-06",1.35
"385","2010-12-07",1.35
"386","2010-12-08",1.35
"387","2010-12-09",1.35
"388","2010-12-10",1.35
"389","2010-12-13",1.35
"390","2010-12-14",1.35
"391","2010-12-15",1.35
"392","2010-12-16",1.35
"393","2010-12-17",1.35
"394","2010-12-20",1.35
"395","2010-12-21",1.35
"396","2010-12-22",1.35
"397","2010-12-23",1.35
"398","2010-12-27",1.35
"399","2010-12-28",1.35
"400","2010-12-29",1.35
"401","2010-12-30",1.35
"402","2010-12-31",1.35
"403","2011-01-03",1.35
"404","2011-01-04",1.35
"405","2011-01-05",1.35
"406","2011-01-06",1.35
"407","2011-01-07",1.35
"408","2011-01-10",1.35
"409","2011-01-11",1.35
"410","2011-01-12",1.35
"411","2011-01-13",1.35
"412","2011-01-14",1.35
"413","2011-01-18",1.35
"414","2011-01-19",1.35
"415","2011-01-20",1.35
"416","2011-01-21",1.35
"417","2011-01-24",1.35
"418","2011-01-25",1.35
"419","2011-01-26",1.35
"420","2011-01-27",1.35
"421","2011-01-28",1.35
"422","2011-01-31",1.35
"423","2011-02-01",1.35
"424","2011-02-02",1.35
"425","2011-02-03",1.35
"426","2011-02-04",1.35
"427","2011-02-07",1.35
"428","2011-02-08",1.35
"429","2011-02-09",1.35
"430","2011-02-10",1.35
"431","2011-02-11",1.35
"432","2011-02-14",1.35
"433","2011-02-15",1.35
"434","2011-02-16",1.35
"435","2011-02-17",1.35
"436","2011-02-18",1.35
"437","2011-02-22",1.35
"438","2011-02-23",1.35
"439","2011-02-24",1.35
"440","2011-02-25",1.35
"441","2011-02-28",1.35
"442","2011-03-01",1.35
"443","2011-03-02",1.35
"444","2011-03-03",1.35
"445","2011-03-04",1.35
"446","2011-03-07",1.35
"447","2011-03-08",1.35
"448","2011-03-09",1.35
"449","2011-03-10",1.35
"450","2011-03-11",1.35
"451","2011-03-14",1.35
"452","2011-03-15",1.35
"453","2011-03-16",1.35
"454","2011-03-17",1.35
"455","2011-03-18",1.35
"456","2011-03-21",1.35
"457","2011-03-22",1.35
"458","2011-03-23",1.35
"459","2011-03-24",1.35
"460","2011-03-25",1.35
"461","2011-03-28",1.35
"462","2011-03-29",1.35
"463","2011-03-30",1.35
"464","2011-03-31",1.35
"465","2011-04-01",1.35
"466","2011-04-04",1.35
"467","2011-04-05",1.35
"468","2011-04-06",1.35
"469","2011-04-07",1.35
"470","2011-04-08",1.35
"471","2011-04-11",1.35
"472","2011-04-12",1.35
"473","2011-04-13",1.35
"474","2011-04-14",1.35
"475","2011-04-15",1.35
"476","2011-04-18",1.35
"477","2011-04-19",1.35
"478","2011-04-20",1.35
"479","2011-04-21",1.35
"480","2011-04-25",1.35
"481","2011-04-26",1.35
"482","2011-04-27",1.35
"483","2011-04-28",1.35
"484","2011-04-29",1.35
"485","2011-05-02",1.35
"486","2011-05-03",1.35
"487","2011-05-04",1.35
"488","2011-05-05",1.35
"489","2011-05-06",1.35
"490","2011-05-09",1.35
"491","2011-05-10",1.35
"492","2011-05-11",1.35
"493","2011-05-12",1.35
"494","2011-05-13",1.35
"495","2011-05-16",1.35
"496","2011-05-17",1.35
"497","2011-05-18",1.35
"498","2011-05-19",1.35
"499","2011-05-20",1.35
"500","2011-05-23",1.35
"501","2011-05-24",1.35
"502","2011-05-25",1.35
"503","2011-05-26",1.35
"504","2011-05-27",1.35
"505","2011-05-31",1.35
"506","2011-06-01",1.35
"507","2011-06-02",1.35
"508","2011-06-03",1.35
"509","2011-06-06",1.35
"510","2011-06-07",1.35
"511","2011-06-08",1.35
"512","2011-06-09",1.35
"513","2011-06-10",1.35
"514","2011-06-13",1.35
"515","2011-06-14",1.35
"516","2011-06-15",1.35
"517","2011-06-16",1.35
"518","2011-06-17",1.35
"519","2011-06-20",1.35
"520","2011-06-21",1.35
"521","2011-06-22",1.35
"522","2011-06-23",1.35
"523","2011-06-24",1.35
"524","2011-06-27",1.35
"525","2011-06-28",1.35
"526","2011-06-29",1.35
"527","2011-06-30",1.35
"528","2011-07-01",1.35
"529","2011-07-05",1.35
"530","2011-07-06",1.35
"531","2011-07-07",1.35
"532","2011-07-08",1.35
"533","2011-07-11",1.35
"534","2011-07-12",1.35
"535","2011-07-13",1.35
"536","2011-07-14",1.35
"537","2011-07-15",1.35
"538","2011-07-18",0.96
"539","2011-07-19",0.96
"540","2011-07-20",0.96
"541","2011-07-21",0.96
"542","2011-07-22",0.96
"543","2011-07-25",0.96
"544","2011-07-26",0.96
"545","2011-07-27",0.96
"546","2011-07-28",0.96
"547","2011-07-29",0.96
"548","2011-08-01",0.96
"549","2011-08-02",0.96
"550","2011-08-03",0.96
"551","2011-08-04",0.96
"552","2011-08-05",0.96
"553","2011-08-08",0.654
"554","2011-08-09",0.654
"555","2011-08-10",0.654
"556","2011-08-11",0.654
"557","2011-08-12",0.654
"558","2011-08-15",0.654
"559","2011-08-16",0.654
"560","2011-08-17",0.654
"561","2011-08-18",0.654
"562","2011-08-19",0.654
"563","2011-08-22",0.654
"564","2011-08-23",0.654
"565","2011-08-24",0.654
"566","2011-08-25",0.654
"567","2011-08-26",0.654
"568","2011-08-29",0.654
"569","2011-08-30",0.654
"570","2011-08-31",0.654
"571","2011-09-01",0.654
"572","2011-09-02",0.654
"573","2011-09-06",0.654
"574","2011-09-07",0.654
"575","2011-09-08",0.654
"576","2011-09-09",0.654
"577","2011-09-12",0.654
"578","2011-09-13",0.654
"579","2011-09-14",0.654
"580","2011-09-15",0.654
"581","2011-09-16",0.654
"582","2011-09-19",0.654
"583","2011-09-20",0.654
"584","2011-09-21",0.654
"585","2011-09-22",0.654
"586","2011-09-23",0.654
"587","2011-09-26",0.654
"588","2011-09-27",0.654
"589","2011-09-28",0.654
"590","2011-09-29",0.654
"591","2011-09-30",0.654
"592","2011-10-03",0.654
"593","2011-10-04",0.654
"594","2011-10-05",0.654
"595","2011-10-06",0.654
"596","2011-10-07",0.654
"597","2011-10-10",0.654
"598","2011-10-11",0.654
"599","2011-10-12",0.654
"600","2011-10-13",0.654
"601","2011-10-14",0.654
"602","2011-10-17",0.654
"603","2011-10-18",0.654
"604","2011-10-19",0.654
"605","2011-10-20",0.654
"606","2011-10-21",0.654
"607","2011-10-24",0.654
"608","2011-10-25",0.654
"609","2011-10-26",0.654
"610","2011-10-27",0.654
"611","2011-10-28",0.654
"612","2011-10-31",0.654
"613","2011-11-01",0.654
"614","2011-11-02",0.654
"615","2011-11-03",0.654
"616","2011-11-04",0.654
"617","2011-11-07",0.654
"618","2011-11-08",0.654
"619","2011-11-09",0.654
"620","2011-11-10",0.654
"621","2011-11-11",0.654
"622","2011-11-14",0.654
"623","2011-11-15",0.654
"624","2011-11-16",0.654
"625","2011-11-17",0.654
"626","2011-11-18",0.654
"627","2011-11-21",0.654
"628","2011-11-22",0.654
"629","2011-11-23",0.654
"630","2011-11-25",0.654
"631","2011-11-28",0.654
"632","2011-11-29",0.654
"633","2011-11-30",0.654
"634","2011-12-01",0.654
"635","2011-12-02",0.654
"636","2011-12-05",0.654
"637","2011-12-06",0.654
"638","2011-12-07",0.654
"639","2011-12-08",0.654
"640","2011-12-09",0.654
"641","2011-12-12",0.654
"642","2011-12-13",0.654
"643","2011-12-14",0.654
"644","2011-12-15",0.654
"645","2011-12-16",0.654
"646","2011-12-19",0.654
"647","2011-12-20",0.654
"648","2011-12-21",0.654
"649","2011-12-22",0.654
"650","2011-12-23",0.654
"651","2011-12-27",0.654
"652","2011-12-28",0.654
"653","2011-12-29",0.654
"654","2011-12-30",0.654
"655","2012-01-03",0.654
"656","2012-01-04",0.654
"657","2012-01-05",0.654
"658","2012-01-06",0.654
"659","2012-01-09",0.654
"660","2012-01-10",0.654
"661","2012-01-11",0.654
"662","2012-01-12",0.654
"663","2012-01-13",0.654
"664","2012-01-17",0.654
"665","2012-01-18",0.654
"666","2012-01-19",0.654
"667","2012-01-20",0.654
"668","2012-01-23",0.654
"669","2012-01-24",0.654
"670","2012-01-25",0.654
"671","2012-01-26",0.654
"672","2012-01-27",0.654
"673","2012-01-30",0.654
"674","2012-01-31",0.654
"675","2012-02-01",0.654
"676","2012-02-02",0.654
"677","2012-02-03",0.654
"678","2012-02-06",0.654
"679","2012-02-07",0.654
"680","2012-02-08",0.654
"681","2012-02-09",0.654
"682","2012-02-10",0.654
"683","2012-02-13",0.654
"684","2012-02-14",0.654
"685","2012-02-15",0.654
"686","2012-02-16",0.654
"687","2012-02-17",0.654
"688","2012-02-21",0.654
"689","2012-02-22",0.654
"690","2012-02-23",0.654
"691","2012-02-24",0.654
"692","2012-02-27",0.654
"693","2012-02-28",0.654
"694","2012-02-29",0.654
"695","2012-03-01",0.654
"696","2012-03-02",0.654
"697","2012-03-05",0.654
"698","2012-03-06",0.654
"699","2012-03-07",0.654
"700","2012-03-08",0.654
"701","2012-03-09",0.654
"702","2012-03-12",0.654
"703","2012-03-13",0.654
"704","2012-03-14",0.654
"705","2012-03-15",0.654
"706","2012-03-16",0.654
"707","2012-03-19",0.654
"708","2012-03-20",0.654
"709","2012-03-21",0.654
"710","2012-03-22",0.654
"711","2012-03-23",0.654
"712","2012-03-26",0.654
"713","2012-03-27",0.654
"714","2012-03-28",0.654
"715","2012-03-29",0.654
"716","2012-03-30",0.654
"717","2012-04-02",0.654
"718","2012-04-03",0.654
"719","2012-04-04",0.654
"720","2012-04-05",0.654
"721","2012-04-09",0.654
"722","2012-04-10",0.654
"723","2012-04-11",0.654
"724","2012-04-12",0.654
"725","2012-04-13",0.654
"726","2012-04-16",0.654
"727","2012-04-17",0.654
"728","2012-04-18",0.654
"729","2012-04-19",0.654
"730","2012-04-20",0.654
"731","2012-04-23",0.654
"732","2012-04-24",0.654
"733","2012-04-25",0.654
"734","2012-04-26",0.654
"735","2012-04-27",0.654
"736","2012-04-30",0.654
"737","2012-05-01",0.654
"738","2012-05-02",0.654
"739","2012-05-03",0.654
"740","2012-05-04",0.654
"741","2012-05-07",0.654
"742","2012-05-08",0.654
"743","2012-05-09",0.654
"744","2012-05-10",0.654
"745","2012-05-11",0.654
"746","2012-05-14",0.654
"747","2012-05-15",0.654
"748","2012-05-16",0.654
"749","2012-05-17",0.654
"750","2012-05-18",0.654
"751","2012-05-21",0.654
"752","2012-05-22",0.654
"753","2012-05-23",0.654
"754","2012-05-24",0.654
"755","2012-05-25",0.654
"756","2012-05-29",0.654
"757","2012-05-30",0.654
"758","2012-05-31",0.654
"759","2012-06-01",0.654
"760","2012-06-04",0.654
"761","2012-06-05",0.654
"762","2012-06-06",0.654
"763","2012-06-07",0.654
"764","2012-06-08",0.654
"765","2012-06-11",0.654
"766","2012-06-12",0.654
"767","2012-06-13",0.654
"768","2012-06-14",0.654
"769","2012-06-15",0.654
"770","2012-06-18",0.654
"771","2012-06-19",0.654
"772","2012-06-20",0.654
"773","2012-06-21",0.654
"774","2012-06-22",0.654
"775","2012-06-25",0.654
"776","2012-06-26",0.654
"777","2012-06-27",0.654
"778","2012-06-28",0.654
"779","2012-06-29",0.654
"780","2012-07-02",0.654
"781","2012-07-03",0.654
"782","2012-07-05",0.654
"783","2012-07-06",0.654
"784","2012-07-09",0.654
"785","2012-07-10",0.654
"786","2012-07-11",0.654
"787","2012-07-12",0.654
"788","2012-07-13",0.654
"789","2012-07-16",0.654
"790","2012-07-17",0.654
"791","2012-07-18",0.654
"792","2012-07-19",0.654
"793","2012-07-20",0.654
"794","2012-07-23",0.654
"795","2012-07-24",1.03
"796","2012-07-25",1.03
"797","2012-07-26",1.03
"798","2012-07-27",1.03
"799","2012-07-30",1.02
"800","2012-07-31",1.02
"801","2012-08-01",1.02
"802","2012-08-02",1.02
"803","2012-08-03",1.02
"804","2012-08-06",1.02
"805","2012-08-07",1.02
"806","2012-08-08",1.02
"807","2012-08-09",1.02
"808","2012-08-10",1.02
"809","2012-08-13",1.02
"810","2012-08-14",1.01
"811","2012-08-15",1.056
"812","2012-08-16",1.056
"813","2012-08-17",1.056
"814","2012-08-20",1.056
"815","2012-08-21",1.056
"816","2012-08-22",1.056
"817","2012-08-23",1.056
"818","2012-08-24",1.056
"819","2012-08-27",1.056
"820","2012-08-28",1.056
"821","2012-08-29",1.056
"822","2012-08-30",1.056
"823","2012-08-31",1.056
"824","2012-09-04",1.056
"825","2012-09-05",1.056
"826","2012-09-06",1.056
"827","2012-09-07",1.056
"828","2012-09-10",1.056
"829","2012-09-11",1.056
"830","2012-09-12",1.056
"831","2012-09-13",1.056
"832","2012-09-14",1.056
"833","2012-09-17",1.056
"834","2012-09-18",1.056
"835","2012-09-19",1.056
"836","2012-09-20",1.056
"837","2012-09-21",1.056
"838","2012-09-24",1.056
"839","2012-09-25",1.056
"840","2012-09-26",1.056
"841","2012-09-27",1.056
"842","2012-09-28",1.056
"843","2012-10-01",1.056
"844","2012-10-02",1.056
"845","2012-10-03",1.056
"846","2012-10-04",1.056
"847","2012-10-05",1.056
"848","2012-10-08",1.056
"849","2012-10-09",1.056
"850","2012-10-10",1.056
"851","2012-10-11",1.056
"852","2012-10-12",1.056
"853","2012-10-15",1.056
"854","2012-10-16",1.056
"855","2012-10-17",1.056
"856","2012-10-18",1.056
"857","2012-10-19",1.056
"858","2012-10-22",1.056
"859","2012-10-23",1.056
"860","2012-10-24",1.056
"861","2012-10-25",1.056
"862","2012-10-26",1.056
"863","2012-10-31",1.056
"864","2012-11-01",1.056
"865","2012-11-02",1.056
"866","2012-11-05",1.056
"867","2012-11-06",1.056
"868","2012-11-07",1.056
"869","2012-11-08",1.056
"870","2012-11-09",1.056
"871","2012-11-12",1.056
"872","2012-11-13",1.056
"873","2012-11-14",1.056
"874","2012-11-15",1.056
"875","2012-11-16",1.056
"876","2012-11-19",1.056
"877","2012-11-20",1.056
"878","2012-11-21",1.056
"879","2012-11-23",1.056
"880","2012-11-26",1.056
"881","2012-11-27",1.056
"882","2012-11-28",1.056
"883","2012-11-29",1.056
"884","2012-11-30",1.056
"885","2012-12-03",1.056
"886","2012-12-04",1.056
"887","2012-12-05",1.422
"888","2012-12-06",1.422
"889","2012-12-07",1.422
"890","2012-12-10",1.422
"891","2012-12-11",1.422
"892","2012-12-12",1.422
"893","2012-12-13",1.422
"894","2012-12-14",1.422
"895","2012-12-17",1.422
"896","2012-12-18",1.422
"897","2012-12-19",1.422
"898","2012-12-20",1.422
"899","2012-12-21",1.422
"900","2012-12-24",1.4
"901","2012-12-26",1.4
"902","2012-12-27",1.4
"903","2012-12-28",1.4
"904","2012-12-31",1.4
"905","2013-01-02",1.4
"906","2013-01-03",1.4
"907","2013-01-04",1.4
"908","2013-01-07",1.4
"909","2013-01-08",1.4
"910","2013-01-09",1.4
"911","2013-01-10",1.4
"912","2013-01-11",1.4
"913","2013-01-14",1.4
"914","2013-01-15",1.4
"915","2013-01-16",1.4
"916","2013-01-17",1.4
"917","2013-01-18",1.4
"918","2013-01-22",1.4
"919","2013-01-23",1.4
"920","2013-01-24",1.4
"921","2013-01-25",1.4
"922","2013-01-28",1.4
"923","2013-01-29",1.4
"924","2013-01-30",1.4
"925","2013-01-31",1.4
"926","2013-02-01",1.4
"927","2013-02-04",1.4
"928","2013-02-05",1.768
"929","2013-02-06",1.768
"930","2013-02-07",1.768
"931","2013-02-08",1.768
"932","2013-02-11",1.72
"933","2013-02-12",1.72
"934","2013-02-13",1.72
"935","2013-02-14",1.72
"936","2013-02-15",1.828
"937","2013-02-19",1.828
"938","2013-02-20",1.828
"939","2013-02-21",1.828
"940","2013-02-22",1.828
"941","2013-02-25",1.828
"942","2013-02-26",1.828
"943","2013-02-27",1.828
"944","2013-02-28",1.828
"945","2013-03-01",1.828
"946","2013-03-04",1.828
"947","2013-03-05",1.828
"948","2013-03-06",1.828
"949","2013-03-07",1.828
"950","2013-03-08",1.828
"951","2013-03-11",1.828
"952","2013-03-12",1.828
"953","2013-03-13",1.828
"954","2013-03-14",1.828
"955","2013-03-15",1.828
"956","2013-03-18",1.828
"957","2013-03-19",1.828
"958","2013-03-20",1.828
"959","2013-03-21",1.828
"960","2013-03-22",2.234
"961","2013-03-25",2.234
"962","2013-03-26",2.234
"963","2013-03-27",2.234
"964","2013-03-28",2.234
"965","2013-04-01",2.348
"966","2013-04-02",2.348
"967","2013-04-03",2.348
"968","2013-04-04",2.418
"969","2013-04-05",2.418
"970","2013-04-08",2.418
"971","2013-04-09",2.418
"972","2013-04-10",2.418
"973","2013-04-11",2.68
"974","2013-04-12",2.68
"975","2013-04-15",2.734
"976","2013-04-16",2.734
"977","2013-04-17",2.734
"978","2013-04-18",2.734
"979","2013-04-19",2.734
"980","2013-04-22",2.596
"981","2013-04-23",2.596
"982","2013-04-24",2.596
"983","2013-04-25",2.596
"984","2013-04-26",2.602
"985","2013-04-29",2.602
"986","2013-04-30",2.602
"987","2013-05-01",2.564
"988","2013-05-02",2.75
"989","2013-05-03",2.772
"990","2013-05-06",2.772
"991","2013-05-07",2.72
"992","2013-05-08",2.72
"993","2013-05-09",2.802
"994","2013-05-10",2.802
"995","2013-05-13",2.802
"996","2013-05-14",2.866
"997","2013-05-15",2.946
"998","2013-05-16",3.02
"999","2013-05-17",3.02
