"","date","BATRA"
"89","2016-08-22",16.85
"90","2016-08-23",16.889999
"91","2016-08-24",16.879999
"92","2016-08-25",16.91
"93","2016-08-26",16.92
"94","2016-08-29",16.780001
"95","2016-08-30",16.9
"96","2016-08-31",16.809999
"97","2016-09-01",16.9
"98","2016-09-02",17.110001
"99","2016-09-06",17.559999
"100","2016-09-07",17.4
"101","2016-09-08",17.379999
"102","2016-09-09",16.99
"103","2016-09-12",17.27
"104","2016-09-13",17.15
"105","2016-09-14",17.16
"106","2016-09-15",17.459999
"107","2016-09-16",17.200001
"108","2016-09-19",17.219999
"109","2016-09-20",17.32
"110","2016-09-21",17.5
"111","2016-09-22",17.51
"112","2016-09-23",17.34
"113","2016-09-26",17.049999
"114","2016-09-27",17.379999
"115","2016-09-28",17.32
"116","2016-09-29",17.049999
"117","2016-09-30",17.450001
"118","2016-10-03",17.5
"119","2016-10-04",17.48
"120","2016-10-05",17.49
"121","2016-10-06",17.469999
"122","2016-10-07",17.549999
"123","2016-10-10",17.59
"124","2016-10-11",17.290001
"125","2016-10-12",17.02
"126","2016-10-13",16.83
"127","2016-10-14",16.82
"128","2016-10-17",16.91
"129","2016-10-18",16.879999
"130","2016-10-19",17.16
"131","2016-10-20",17.17
"132","2016-10-21",17.43
"133","2016-10-24",17.459999
"134","2016-10-25",17.24
"135","2016-10-26",17.25
"136","2016-10-27",16.99
"137","2016-10-28",16.969999
"138","2016-10-31",16.950001
"139","2016-11-01",16.690001
"140","2016-11-02",16.57
"141","2016-11-03",16.700001
"142","2016-11-04",16.57
"143","2016-11-07",16.91
"144","2016-11-08",17.190001
"145","2016-11-09",17.030001
"146","2016-11-10",18.92
"147","2016-11-11",20.110001
"148","2016-11-14",19.129999
"149","2016-11-15",18.950001
"150","2016-11-16",19.27
"151","2016-11-17",19.139999
"152","2016-11-18",18.99
"153","2016-11-21",19.66
"154","2016-11-22",20.040001
"155","2016-11-23",20.82
"156","2016-11-25",20.6
"157","2016-11-28",20.07
"158","2016-11-29",20.16
"159","2016-11-30",20.15
"160","2016-12-01",19.790001
"161","2016-12-02",19.75
"162","2016-12-05",19.969999
"163","2016-12-06",19.950001
"164","2016-12-07",20.25
"165","2016-12-08",20.57
"166","2016-12-09",20.799999
"167","2016-12-12",20.299999
"168","2016-12-13",20.42
"169","2016-12-14",20.74
"170","2016-12-15",20.07
"171","2016-12-16",20.15
"172","2016-12-19",20.85
"173","2016-12-20",20.9
"174","2016-12-21",20.65
"175","2016-12-22",20.59
"176","2016-12-23",21.030001
"177","2016-12-27",20.639999
"178","2016-12-28",20.67
"179","2016-12-29",20.780001
"180","2016-12-30",20.49
"181","2017-01-03",20.5
"182","2017-01-04",20.82
"183","2017-01-05",20.73
"184","2017-01-06",20.6
"185","2017-01-09",20.43
"186","2017-01-10",20.41
"187","2017-01-11",20.200001
"188","2017-01-12",19.76
"189","2017-01-13",19.799999
"190","2017-01-17",19.459999
"191","2017-01-18",20.309999
"192","2017-01-19",20.610001
"193","2017-01-20",21.18
"194","2017-01-23",21.74
"195","2017-01-24",21.23
"196","2017-01-25",21.139999
"197","2017-01-26",20.860001
"198","2017-01-27",20.790001
"199","2017-01-30",20.33
"200","2017-01-31",19.950001
"201","2017-02-01",19.879999
"202","2017-02-02",19.799999
"203","2017-02-03",19.76
"204","2017-02-06",19.57
"205","2017-02-07",19.530001
"206","2017-02-08",19.370001
"207","2017-02-09",19.959999
"208","2017-02-10",21.74
"209","2017-02-13",21.389999
"210","2017-02-14",21.15
"211","2017-02-15",21.17
"212","2017-02-16",20.92
"213","2017-02-17",21.030001
"214","2017-02-21",21.27
"215","2017-02-22",22.309999
"216","2017-02-23",21.66
"217","2017-02-24",21.309999
"218","2017-02-27",21.35
"219","2017-02-28",22.030001
"220","2017-03-01",22.67
"221","2017-03-02",22.549999
"222","2017-03-03",21.84
"223","2017-03-06",21.68
"224","2017-03-07",21.950001
"225","2017-03-08",21.530001
"226","2017-03-09",21.52
"227","2017-03-10",21.85
"228","2017-03-13",23.139999
"229","2017-03-14",22.77
"230","2017-03-15",22.629999
"231","2017-03-16",22.719999
"232","2017-03-17",22.879999
"233","2017-03-20",23.129999
"234","2017-03-21",22.41
"235","2017-03-22",22.549999
"236","2017-03-23",22.459999
"237","2017-03-24",22.459999
"238","2017-03-27",22.49
"239","2017-03-28",23.09
"240","2017-03-29",23.809999
"241","2017-03-30",23.709999
"242","2017-03-31",23.940001
"243","2017-04-03",23.549999
"244","2017-04-04",23.870001
"245","2017-04-05",23.51
"246","2017-04-06",23.41
"247","2017-04-07",23.309999
"248","2017-04-10",23.120001
"249","2017-04-11",23.440001
"250","2017-04-12",23.51
"251","2017-04-13",24.18
"252","2017-04-17",24.02
"253","2017-04-18",24.18
"254","2017-04-19",24.26
"255","2017-04-20",24.85
"256","2017-04-21",24.52
"257","2017-04-24",24.690001
"258","2017-04-25",24.93
"259","2017-04-26",25.23
"260","2017-04-27",24.950001
"261","2017-04-28",24.83
"262","2017-05-01",24.83
"263","2017-05-02",24.969999
"264","2017-05-03",23.82
"265","2017-05-04",23.83
"266","2017-05-05",24.809999
"267","2017-05-08",24.370001
"268","2017-05-09",24.379999
"269","2017-05-10",24.32
"270","2017-05-11",24.559999
"271","2017-05-12",24.309999
"272","2017-05-15",24.43
"273","2017-05-16",24.41
"274","2017-05-17",23.860001
"275","2017-05-18",23.870001
"276","2017-05-19",23.92
"277","2017-05-22",24.33
"278","2017-05-23",24.17
"279","2017-05-24",23.99
"280","2017-05-25",24.08
"281","2017-05-26",24.43
"282","2017-05-30",24.049999
"283","2017-05-31",23.719999
"284","2017-06-01",24.5
"285","2017-06-02",24.67
"286","2017-06-05",24.389999
"287","2017-06-06",24.200001
"288","2017-06-07",24.379999
"289","2017-06-08",24.42
"290","2017-06-09",24.34
"291","2017-06-12",24.16
"292","2017-06-13",24.059999
"293","2017-06-14",24.17
"294","2017-06-15",24.360001
"295","2017-06-16",23.99
"296","2017-06-19",23.98
"297","2017-06-20",23.280001
"298","2017-06-21",22.99
"299","2017-06-22",23.1
"300","2017-06-23",23.139999
"301","2017-06-26",23.93
"302","2017-06-27",23.790001
"303","2017-06-28",24.16
"304","2017-06-29",23.83
"305","2017-06-30",23.889999
"306","2017-07-03",23.889999
"307","2017-07-05",23.65
"308","2017-07-06",23.379999
"309","2017-07-07",24.18
"310","2017-07-10",23.91
"311","2017-07-11",23.799999
"312","2017-07-12",23.209999
"313","2017-07-13",23.629999
"314","2017-07-14",23.969999
"315","2017-07-17",23.620001
"316","2017-07-18",24.049999
"317","2017-07-19",24.4
"318","2017-07-20",25.370001
"319","2017-07-21",25.52
"320","2017-07-24",25.18
"321","2017-07-25",25.030001
"322","2017-07-26",25.33
"323","2017-07-27",25.24
"324","2017-07-28",25.83
"325","2017-07-31",25.24
"326","2017-08-01",25.51
"327","2017-08-02",24.969999
"328","2017-08-03",24.98
"329","2017-08-04",25.190001
"330","2017-08-07",24.799999
"331","2017-08-08",24.709999
"332","2017-08-09",24.540001
"333","2017-08-10",24.610001
"334","2017-08-11",24.33
"335","2017-08-14",24.950001
"336","2017-08-15",24.84
"337","2017-08-16",24.67
"338","2017-08-17",24.27
"339","2017-08-18",24.18
"340","2017-08-21",23.889999
"341","2017-08-22",24
"342","2017-08-23",23.43
"343","2017-08-24",23.84
"344","2017-08-25",23.67
"345","2017-08-28",23.959999
"346","2017-08-29",23.67
"347","2017-08-30",23.799999
"348","2017-08-31",24.41
"349","2017-09-01",24.65
"350","2017-09-05",24.620001
"351","2017-09-06",25.24
"352","2017-09-07",25.110001
"353","2017-09-08",25.120001
"354","2017-09-11",25.35
"355","2017-09-12",25.190001
"356","2017-09-13",25.280001
"357","2017-09-14",24.85
"358","2017-09-15",24.93
"359","2017-09-18",25.07
"360","2017-09-19",24.84
"361","2017-09-20",25.26
"362","2017-09-21",25.860001
"363","2017-09-22",26.120001
"364","2017-09-25",25.75
"365","2017-09-26",25.27
"366","2017-09-27",26.110001
"367","2017-09-28",25.459999
"368","2017-09-29",25.370001
"369","2017-10-02",26.08
"370","2017-10-03",26.25
"371","2017-10-04",25.799999
"372","2017-10-05",25.74
"373","2017-10-06",25.67
"374","2017-10-09",25.459999
"375","2017-10-10",25.370001
"376","2017-10-11",25.32
"377","2017-10-12",24.809999
"378","2017-10-13",25.129999
"379","2017-10-16",24.83
"380","2017-10-17",24.719999
"381","2017-10-18",24.959999
"382","2017-10-19",24.809999
"383","2017-10-20",24.879999
"384","2017-10-23",24.620001
"385","2017-10-24",24.469999
"386","2017-10-25",24.59
"387","2017-10-26",24.42
"388","2017-10-27",24.48
"389","2017-10-30",23.91
"390","2017-10-31",23.48
"391","2017-11-01",23.049999
"392","2017-11-02",22.76
"393","2017-11-03",22.49
"394","2017-11-06",22.66
"395","2017-11-07",22.559999
"396","2017-11-08",22.709999
"397","2017-11-09",22.469999
"398","2017-11-10",22.639999
"399","2017-11-13",22.219999
"400","2017-11-14",21.709999
"401","2017-11-15",21.639999
"402","2017-11-16",22.33
"403","2017-11-17",22.32
"404","2017-11-20",22.67
"405","2017-11-21",23.07
"406","2017-11-22",22.790001
"407","2017-11-24",22.629999
"408","2017-11-27",22.26
"409","2017-11-28",22.389999
"410","2017-11-29",22.43
"411","2017-11-30",22.620001
"412","2017-12-01",22.440001
"413","2017-12-04",22.559999
"414","2017-12-05",21.9
"415","2017-12-06",21.84
"416","2017-12-07",21.93
"417","2017-12-08",21.77
"418","2017-12-11",21.889999
"419","2017-12-12",22.540001
"420","2017-12-13",22.59
"421","2017-12-14",23.15
"422","2017-12-15",23.34
"423","2017-12-18",23.629999
"424","2017-12-19",23.530001
"425","2017-12-20",23.25
"426","2017-12-21",22.780001
"427","2017-12-22",22.610001
"428","2017-12-26",22.610001
"429","2017-12-27",22.74
"430","2017-12-28",22.25
"431","2017-12-29",22.049999
"432","2018-01-02",22.18
"433","2018-01-03",22.370001
"434","2018-01-04",22.110001
"435","2018-01-05",22.27
"436","2018-01-08",22.049999
"437","2018-01-09",21.639999
"438","2018-01-10",21.700001
"439","2018-01-11",22.719999
"440","2018-01-12",23.110001
"441","2018-01-16",22.620001
"442","2018-01-17",22.92
"443","2018-01-18",22.950001
"444","2018-01-19",23.35
"445","2018-01-22",24
"446","2018-01-23",24.139999
"447","2018-01-24",23.540001
"448","2018-01-25",23.85
"449","2018-01-26",24.08
"450","2018-01-29",24.139999
"451","2018-01-30",23.98
"452","2018-01-31",23.6
"453","2018-02-01",23.77
"454","2018-02-02",23.84
"455","2018-02-05",23.129999
"456","2018-02-06",23.27
"457","2018-02-07",23.040001
"458","2018-02-08",22.82
"459","2018-02-09",22.93
"460","2018-02-12",22.690001
"461","2018-02-13",22.76
"462","2018-02-14",22.84
"463","2018-02-15",23
"464","2018-02-16",22.879999
"465","2018-02-20",22.91
"466","2018-02-21",23.17
"467","2018-02-22",22.98
"468","2018-02-23",23.52
"469","2018-02-26",23.99
"470","2018-02-27",23.66
"471","2018-02-28",22.92
"472","2018-03-01",23.32
"473","2018-03-02",23.73
"474","2018-03-05",23.32
"475","2018-03-06",23.610001
"476","2018-03-07",23.76
"477","2018-03-08",23.17
"478","2018-03-09",23.66
"479","2018-03-12",23.74
"480","2018-03-13",23.48
"481","2018-03-14",23.25
"482","2018-03-15",23.01
"483","2018-03-16",23.280001
"484","2018-03-19",23.219999
"485","2018-03-20",23.02
"486","2018-03-21",23.16
"487","2018-03-22",23.110001
"488","2018-03-23",22.940001
"489","2018-03-26",23.49
"490","2018-03-27",23.16
"491","2018-03-28",22.700001
"492","2018-03-29",22.73
"493","2018-04-02",22.639999
"494","2018-04-03",22.559999
"495","2018-04-04",22.629999
"496","2018-04-05",23.030001
"497","2018-04-06",22.6
"498","2018-04-09",22.209999
"499","2018-04-10",22.26
"500","2018-04-11",22.25
"501","2018-04-12",22.52
"502","2018-04-13",22.620001
"503","2018-04-16",23.16
"504","2018-04-17",22.93
"505","2018-04-18",22.85
"506","2018-04-19",22.74
"507","2018-04-20",22.59
"508","2018-04-23",22.66
"509","2018-04-24",22.549999
"510","2018-04-25",22.469999
"511","2018-04-26",22.15
"512","2018-04-27",21.940001
"513","2018-04-30",21.969999
"514","2018-05-01",21.92
"515","2018-05-02",22.610001
"516","2018-05-03",22.17
"517","2018-05-04",22.32
"518","2018-05-07",22.959999
"519","2018-05-08",22.98
"520","2018-05-09",23.049999
"521","2018-05-10",23.139999
"522","2018-05-11",23.370001
"523","2018-05-14",24.110001
"524","2018-05-15",24.16
"525","2018-05-16",24.25
"526","2018-05-17",24.48
"527","2018-05-18",25
"528","2018-05-21",25.52
"529","2018-05-22",25.120001
"530","2018-05-23",24.85
"531","2018-05-24",25.08
"532","2018-05-25",24.83
"533","2018-05-29",25.280001
"534","2018-05-30",25.280001
"535","2018-05-31",24.959999
"536","2018-06-01",25.040001
"537","2018-06-04",24.879999
"538","2018-06-05",24.870001
"539","2018-06-06",25.219999
"540","2018-06-07",25.75
"541","2018-06-08",25.48
"542","2018-06-11",25.639999
"543","2018-06-12",25.76
"544","2018-06-13",25.82
"545","2018-06-14",25.75
"546","2018-06-15",25.85
"547","2018-06-18",25.690001
"548","2018-06-19",25.790001
"549","2018-06-20",25.629999
"550","2018-06-21",25.41
"551","2018-06-22",25.51
"552","2018-06-25",25.08
"553","2018-06-26",25.459999
"554","2018-06-27",25.09
"555","2018-06-28",25.76
"556","2018-06-29",25.709999
"557","2018-07-02",25.719999
"558","2018-07-03",25.91
"559","2018-07-05",26.459999
"560","2018-07-06",26.17
"561","2018-07-09",26.09
"562","2018-07-10",25.860001
"563","2018-07-11",25.57
"564","2018-07-12",25.780001
"565","2018-07-13",26.190001
"566","2018-07-16",25.959999
"567","2018-07-17",25.879999
"568","2018-07-18",25.5
"569","2018-07-19",25.370001
"570","2018-07-20",25.440001
"571","2018-07-23",25.040001
"572","2018-07-24",25.01
"573","2018-07-25",25.15
"574","2018-07-26",25.33
"575","2018-07-27",25.360001
"576","2018-07-30",25.35
"577","2018-07-31",25.700001
"578","2018-08-01",25.42
"579","2018-08-02",25.530001
"580","2018-08-03",25.360001
"581","2018-08-06",25.290001
"582","2018-08-07",25.15
"583","2018-08-08",26.24
"584","2018-08-09",26.110001
"585","2018-08-10",26.299999
"586","2018-08-13",26.16
"587","2018-08-14",26.790001
"588","2018-08-15",26.879999
"589","2018-08-16",26.950001
"590","2018-08-17",26.41
"591","2018-08-20",26.190001
"592","2018-08-21",26.33
"593","2018-08-22",26.74
"594","2018-08-23",26.6
"595","2018-08-24",26.74
"596","2018-08-27",26.42
"597","2018-08-28",26.540001
"598","2018-08-29",26.57
"599","2018-08-30",26.77
"600","2018-08-31",26.68
"601","2018-09-04",26.58
"602","2018-09-05",25.889999
"603","2018-09-06",25.75
"604","2018-09-07",25.74
"605","2018-09-10",25.549999
"606","2018-09-11",25.41
"607","2018-09-12",25.9
"608","2018-09-13",26.15
"609","2018-09-14",26.040001
"610","2018-09-17",25.540001
"611","2018-09-18",25.85
"612","2018-09-19",26.299999
"613","2018-09-20",26.41
"614","2018-09-21",26.190001
"615","2018-09-24",26.24
"616","2018-09-25",26.4
"617","2018-09-26",27.23
"618","2018-09-27",26.75
"619","2018-09-28",27.280001
"620","2018-10-01",27.049999
"621","2018-10-02",26.559999
"622","2018-10-03",26.99
"623","2018-10-04",26.49
"624","2018-10-05",26.32
"625","2018-10-08",26.360001
"626","2018-10-09",25.85
"627","2018-10-10",24.93
"628","2018-10-11",24.870001
"629","2018-10-12",24.790001
"630","2018-10-15",25.1
"631","2018-10-16",25.74
"632","2018-10-17",26.049999
"633","2018-10-18",25.790001
"634","2018-10-19",25.77
"635","2018-10-22",26.26
"636","2018-10-23",26.139999
"637","2018-10-24",25.32
"638","2018-10-25",25.41
"639","2018-10-26",25.370001
"640","2018-10-29",25.190001
"641","2018-10-30",25.360001
"642","2018-10-31",25.799999
"643","2018-11-01",25.860001
"644","2018-11-02",25.969999
"645","2018-11-05",25.549999
"646","2018-11-06",25.870001
"647","2018-11-07",25.950001
"648","2018-11-08",26
"649","2018-11-09",25.450001
"650","2018-11-12",24.92
"651","2018-11-13",25.030001
"652","2018-11-14",24.92
"653","2018-11-15",25.1
"654","2018-11-16",24.879999
"655","2018-11-19",24.1
"656","2018-11-20",23.809999
"657","2018-11-21",24.639999
"658","2018-11-23",24.709999
"659","2018-11-26",24.469999
"660","2018-11-27",24.68
"661","2018-11-28",25.280001
"662","2018-11-29",25.280001
"663","2018-11-30",25.01
"664","2018-12-03",25.059999
"665","2018-12-04",25.030001
"666","2018-12-06",25.48
"667","2018-12-07",25.24
"668","2018-12-10",25.559999
"669","2018-12-11",25.74
"670","2018-12-12",25.709999
"671","2018-12-13",25.59
"672","2018-12-14",25.43
"673","2018-12-17",24.959999
"674","2018-12-18",24.82
"675","2018-12-19",24.52
"676","2018-12-20",24.719999
"677","2018-12-21",24.27
"678","2018-12-24",23.68
"679","2018-12-26",24.709999
"680","2018-12-27",24.5
"681","2018-12-28",24.709999
"682","2018-12-31",24.940001
"683","2019-01-02",24.870001
"684","2019-01-03",24.879999
"685","2019-01-04",24.9
"686","2019-01-07",24.83
"687","2019-01-08",25.4
"688","2019-01-09",25.190001
"689","2019-01-10",25.389999
"690","2019-01-11",25.360001
"691","2019-01-14",25.35
"692","2019-01-15",25.52
"693","2019-01-16",25.49
"694","2019-01-17",25.83
"695","2019-01-18",26.139999
"696","2019-01-22",26.02
"697","2019-01-23",26.450001
"698","2019-01-24",26.790001
"699","2019-01-25",26.9
"700","2019-01-28",26.889999
"701","2019-01-29",26.879999
"702","2019-01-30",26.91
"703","2019-01-31",27.139999
"704","2019-02-01",27.209999
"705","2019-02-04",27.639999
"706","2019-02-05",28.23
"707","2019-02-06",28.49
"708","2019-02-07",28.209999
"709","2019-02-08",28.59
"710","2019-02-11",29.07
"711","2019-02-12",29.17
"712","2019-02-13",29.049999
"713","2019-02-14",28.870001
"714","2019-02-15",28.98
"715","2019-02-19",28.91
"716","2019-02-20",29.040001
"717","2019-02-21",29.209999
"718","2019-02-22",29.51
"719","2019-02-25",29.360001
"720","2019-02-26",28.65
"721","2019-02-27",28.559999
"722","2019-02-28",27.76
"723","2019-03-01",28.290001
"724","2019-03-04",27.940001
"725","2019-03-05",27.879999
"726","2019-03-06",27.690001
"727","2019-03-07",27.84
"728","2019-03-08",28.219999
"729","2019-03-11",28.200001
"730","2019-03-12",28.459999
"731","2019-03-13",28.290001
"732","2019-03-14",28.139999
"733","2019-03-15",28.549999
"734","2019-03-18",28.51
"735","2019-03-19",28.540001
"736","2019-03-20",28.530001
"737","2019-03-21",28.57
"738","2019-03-22",28.110001
"739","2019-03-25",28.27
"740","2019-03-26",28.23
"741","2019-03-27",27.969999
"742","2019-03-28",28.15
"743","2019-03-29",27.940001
"744","2019-04-01",27.77
"745","2019-04-02",27.42
"746","2019-04-03",27.57
"747","2019-04-04",27.280001
"748","2019-04-05",27.879999
"749","2019-04-08",27.74
"750","2019-04-09",27.67
"751","2019-04-10",28.26
"752","2019-04-11",28.120001
"753","2019-04-12",28.65
"754","2019-04-15",28.559999
"755","2019-04-16",28.540001
"756","2019-04-17",28.48
"757","2019-04-18",28.65
"758","2019-04-22",28.360001
"759","2019-04-23",28.42
"760","2019-04-24",28.49
"761","2019-04-25",28.16
"762","2019-04-26",28.370001
"763","2019-04-29",28.219999
"764","2019-04-30",28.360001
"765","2019-05-01",28.09
"766","2019-05-02",28.02
"767","2019-05-03",28.24
"768","2019-05-06",28.24
"769","2019-05-07",27.780001
"770","2019-05-08",27.57
"771","2019-05-09",27.360001
"772","2019-05-10",27.41
"773","2019-05-13",26.92
"774","2019-05-14",26.85
"775","2019-05-15",27.049999
"776","2019-05-16",27.459999
"777","2019-05-17",27.540001
"778","2019-05-20",27.620001
"779","2019-05-21",27.58
"780","2019-05-22",27.200001
"781","2019-05-23",26.42
"782","2019-05-24",26.719999
"783","2019-05-28",27.01
"784","2019-05-29",26.889999
"785","2019-05-30",26.700001
"786","2019-05-31",26.540001
"787","2019-06-03",26.549999
"788","2019-06-04",26.59
"789","2019-06-05",27.129999
"790","2019-06-06",26.75
"791","2019-06-07",26.93
"792","2019-06-10",26.790001
"793","2019-06-11",26.48
"794","2019-06-12",26.719999
"795","2019-06-13",26.950001
"796","2019-06-14",26.889999
"797","2019-06-17",27.129999
"798","2019-06-18",27.209999
"799","2019-06-19",27.15
"800","2019-06-20",27.02
"801","2019-06-21",26.84
"802","2019-06-24",26.690001
"803","2019-06-25",26.93
"804","2019-06-26",26.73
"805","2019-06-27",27.41
"806","2019-06-28",27.799999
"807","2019-07-01",28
"808","2019-07-02",27.370001
"809","2019-07-03",27.690001
"810","2019-07-05",28.059999
"811","2019-07-08",27.91
"812","2019-07-09",28.09
"813","2019-07-10",28.139999
"814","2019-07-11",27.82
"815","2019-07-12",27.76
"816","2019-07-15",28.120001
"817","2019-07-16",28.040001
"818","2019-07-17",27.959999
"819","2019-07-18",27.99
"820","2019-07-19",28.32
"821","2019-07-22",28.34
"822","2019-07-23",28.34
"823","2019-07-24",28.559999
"824","2019-07-25",28.42
"825","2019-07-26",28.629999
"826","2019-07-29",28.879999
"827","2019-07-30",29.08
"828","2019-07-31",28.9
"829","2019-08-01",28.77
"830","2019-08-02",28.59
"831","2019-08-05",28.190001
"832","2019-08-06",28.48
"833","2019-08-07",28.57
"834","2019-08-08",28.690001
"835","2019-08-09",28.549999
"836","2019-08-12",28.139999
"837","2019-08-13",28.24
"838","2019-08-14",27.629999
"839","2019-08-15",27.77
"840","2019-08-16",28.23
"841","2019-08-19",28.450001
"842","2019-08-20",28.139999
"843","2019-08-21",28.16
"844","2019-08-22",27.879999
"845","2019-08-23",27.32
"846","2019-08-26",27.780001
"847","2019-08-27",27.18
"848","2019-08-28",27.4
"849","2019-08-29",27.75
"850","2019-08-30",27.469999
"851","2019-09-03",27.68
"852","2019-09-04",27.98
"853","2019-09-05",28.110001
"854","2019-09-06",27.950001
"855","2019-09-09",27.870001
"856","2019-09-10",27.940001
"857","2019-09-11",28.690001
"858","2019-09-12",29.32
"859","2019-09-13",29.360001
"860","2019-09-16",29.610001
"861","2019-09-17",29.969999
"862","2019-09-18",29.549999
"863","2019-09-19",29.16
"864","2019-09-20",28.92
"865","2019-09-23",28.67
"866","2019-09-24",28.290001
"867","2019-09-25",28.32
"868","2019-09-26",28.09
"869","2019-09-27",27.969999
"870","2019-09-30",27.83
"871","2019-10-01",27.84
"872","2019-10-02",27.75
"873","2019-10-03",27.74
"874","2019-10-04",27.75
"875","2019-10-07",27.799999
"876","2019-10-08",27.459999
"877","2019-10-09",27.450001
"878","2019-10-10",27.41
"879","2019-10-11",27.5
"880","2019-10-14",27.33
"881","2019-10-15",27.459999
"882","2019-10-16",27.41
"883","2019-10-17",27.879999
"884","2019-10-18",27.790001
"885","2019-10-21",28.190001
"886","2019-10-22",27.860001
"887","2019-10-23",27.870001
"888","2019-10-24",28.09
"889","2019-10-25",28.51
"890","2019-10-28",29.190001
"891","2019-10-29",29.23
"892","2019-10-30",29.52
"893","2019-10-31",29.52
"894","2019-11-01",29.629999
"895","2019-11-04",29.610001
"896","2019-11-05",29.92
"897","2019-11-06",29.709999
"898","2019-11-07",29.74
"899","2019-11-08",29.58
"900","2019-11-11",28.99
"901","2019-11-12",28.549999
"902","2019-11-13",27.799999
"903","2019-11-14",28.23
"904","2019-11-15",27.82
"905","2019-11-18",27.92
"906","2019-11-19",27.91
"907","2019-11-20",27.67
"908","2019-11-21",27.26
"909","2019-11-22",27.08
"910","2019-11-25",27.549999
"911","2019-11-26",27.450001
"912","2019-11-27",28.059999
"913","2019-11-29",28.389999
"914","2019-12-02",27.559999
"915","2019-12-03",27.190001
"916","2019-12-04",27.57
"917","2019-12-05",28.08
"918","2019-12-06",28.690001
"919","2019-12-09",28.860001
"920","2019-12-10",28.93
"921","2019-12-11",29.26
"922","2019-12-12",29.190001
"923","2019-12-13",29.17
"924","2019-12-16",29.540001
"925","2019-12-17",29.940001
"926","2019-12-18",29.870001
"927","2019-12-19",30
"928","2019-12-20",29.74
"929","2019-12-23",29.77
"930","2019-12-24",29.67
"931","2019-12-26",29.76
"932","2019-12-27",29.790001
"933","2019-12-30",29.73
"934","2019-12-31",29.65
"935","2020-01-02",29.57
"936","2020-01-03",29.700001
"937","2020-01-06",29.639999
"938","2020-01-07",29.629999
"939","2020-01-08",29.33
"940","2020-01-09",29.049999
"941","2020-01-10",28.82
"942","2020-01-13",29.77
"943","2020-01-14",29.610001
"944","2020-01-15",29.59
"945","2020-01-16",29.77
"946","2020-01-17",29.440001
"947","2020-01-21",29.51
"948","2020-01-22",29.02
"949","2020-01-23",29.5
"950","2020-01-24",29.17
"951","2020-01-27",29.559999
"952","2020-01-28",29.5
"953","2020-01-29",29.5
"954","2020-01-30",29.6
"955","2020-01-31",29.25
"956","2020-02-03",29.24
"957","2020-02-04",29.360001
"958","2020-02-05",29.809999
"959","2020-02-06",29.5
"960","2020-02-07",29.200001
"961","2020-02-10",29.23
"962","2020-02-11",28.99
"963","2020-02-12",28.799999
"964","2020-02-13",28.51
"965","2020-02-14",28.85
"966","2020-02-18",28.780001
"967","2020-02-19",28.73
"968","2020-02-20",28.549999
"969","2020-02-21",28.25
