"","date","NS"
"77","2007-04-24",68.5
"78","2007-04-25",69.120003
"79","2007-04-26",68.059998
"80","2007-04-27",68.589996
"81","2007-04-30",69.150002
"82","2007-05-01",67.209999
"83","2007-05-02",66.989998
"84","2007-05-03",66.300003
"85","2007-05-04",66.150002
"86","2007-05-07",66.599998
"87","2007-05-08",66.540001
"88","2007-05-09",66.730003
"89","2007-05-10",66.610001
"90","2007-05-11",66.769997
"91","2007-05-14",67.360001
"92","2007-05-15",67.040001
"93","2007-05-16",66.470001
"94","2007-05-17",66.589996
"95","2007-05-18",66.129997
"96","2007-05-21",66.290001
"97","2007-05-22",65.900002
"98","2007-05-23",65.230003
"99","2007-05-24",64.199997
"100","2007-05-25",64.589996
"101","2007-05-29",65.339996
"102","2007-05-30",65.660004
"103","2007-05-31",66.059998
"104","2007-06-01",66.400002
"105","2007-06-04",66.940002
"106","2007-06-05",67.050003
"107","2007-06-06",65.900002
"108","2007-06-07",65.199997
"109","2007-06-08",65.489998
"110","2007-06-11",65.68
"111","2007-06-12",65.550003
"112","2007-06-13",66.099998
"113","2007-06-14",66.699997
"114","2007-06-15",66.150002
"115","2007-06-18",66.199997
"116","2007-06-19",66.769997
"117","2007-06-20",67.029999
"118","2007-06-21",67.830002
"119","2007-06-22",67.18
"120","2007-06-25",66.790001
"121","2007-06-26",67.300003
"122","2007-06-27",67.919998
"123","2007-06-28",68.099998
"124","2007-06-29",68.5
"125","2007-07-02",69
"126","2007-07-03",69.139999
"127","2007-07-05",68.779999
"128","2007-07-06",69.080002
"129","2007-07-09",69.580002
"130","2007-07-10",70.050003
"131","2007-07-11",69.889999
"132","2007-07-12",69.800003
"133","2007-07-13",69.480003
"134","2007-07-16",68.75
"135","2007-07-17",68.610001
"136","2007-07-18",68.599998
"137","2007-07-19",68.720001
"138","2007-07-20",68.730003
"139","2007-07-23",68.739998
"140","2007-07-24",68.559998
"141","2007-07-25",68.25
"142","2007-07-26",67.75
"143","2007-07-27",67.949997
"144","2007-07-30",67.75
"145","2007-07-31",65.5
"146","2007-08-01",64.370003
"147","2007-08-02",63.5
"148","2007-08-03",61.869999
"149","2007-08-06",59.799999
"150","2007-08-07",61.400002
"151","2007-08-08",63.07
"152","2007-08-09",62.650002
"153","2007-08-10",61.060001
"154","2007-08-13",60.759998
"155","2007-08-14",60.889999
"156","2007-08-15",60.68
"157","2007-08-16",58.68
"158","2007-08-17",59.82
"159","2007-08-20",60.130001
"160","2007-08-21",59.959999
"161","2007-08-22",60.25
"162","2007-08-23",60.93
"163","2007-08-24",61.299999
"164","2007-08-27",61.740002
"165","2007-08-28",61.57
"166","2007-08-29",62.259998
"167","2007-08-30",62.110001
"168","2007-08-31",62.23
"169","2007-09-04",63.25
"170","2007-09-05",64.699997
"171","2007-09-06",63.380001
"172","2007-09-07",63.18
"173","2007-09-10",62.779999
"174","2007-09-11",62.18
"175","2007-09-12",61.849998
"176","2007-09-13",61.650002
"177","2007-09-14",61.860001
"178","2007-09-17",61.59
"179","2007-09-18",62.02
"180","2007-09-19",62.049999
"181","2007-09-20",62.02
"182","2007-09-21",62.220001
"183","2007-09-24",61.669998
"184","2007-09-25",60.950001
"185","2007-09-26",60.240002
"186","2007-09-27",59.470001
"187","2007-09-28",59.419998
"188","2007-10-01",59.189999
"189","2007-10-02",58.299999
"190","2007-10-03",58
"191","2007-10-04",58.900002
"192","2007-10-05",59.77
"193","2007-10-08",60.439999
"194","2007-10-09",61.740002
"195","2007-10-10",63.380001
"196","2007-10-11",63.02
"197","2007-10-12",62.720001
"198","2007-10-15",62.549999
"199","2007-10-16",62.02
"200","2007-10-17",61.860001
"201","2007-10-18",61.490002
"202","2007-10-19",60.75
"203","2007-10-22",60.139999
"204","2007-10-23",60.330002
"205","2007-10-24",60.98
"206","2007-10-25",61.029999
"207","2007-10-26",61.130001
"208","2007-10-29",62.779999
"209","2007-10-30",62.110001
"210","2007-10-31",62.169998
"211","2007-11-01",61.75
"212","2007-11-02",61.869999
"213","2007-11-05",61.950001
"214","2007-11-06",62.150002
"215","2007-11-07",62.470001
"216","2007-11-08",60.830002
"217","2007-11-09",59.25
"218","2007-11-12",59.139999
"219","2007-11-13",57.200001
"220","2007-11-14",56.5
"221","2007-11-15",56.5
"222","2007-11-16",57.049999
"223","2007-11-19",57.110001
"224","2007-11-20",57.029999
"225","2007-11-21",56.459999
"226","2007-11-23",57.049999
"227","2007-11-26",56.419998
"228","2007-11-27",56.02
"229","2007-11-28",56.529999
"230","2007-11-29",56.049999
"231","2007-11-30",56.599998
"232","2007-12-03",56.959999
"233","2007-12-04",56.189999
"234","2007-12-05",56.220001
"235","2007-12-06",56.259998
"236","2007-12-07",56.150002
"237","2007-12-10",56.25
"238","2007-12-11",56.07
"239","2007-12-12",55.799999
"240","2007-12-13",54.459999
"241","2007-12-14",54.220001
"242","2007-12-17",54.040001
"243","2007-12-18",53.639999
"244","2007-12-19",53.490002
"245","2007-12-20",52.400002
"246","2007-12-21",52.150002
"247","2007-12-24",53.25
"248","2007-12-26",53.900002
"249","2007-12-27",53.830002
"250","2007-12-28",53.810001
"251","2007-12-31",53.299999
"252","2008-01-02",54.419998
"253","2008-01-03",55.240002
"254","2008-01-04",55.360001
"255","2008-01-07",55.540001
"256","2008-01-08",55.189999
"257","2008-01-09",55.540001
"258","2008-01-10",55.110001
"259","2008-01-11",54.799999
"260","2008-01-14",55.220001
"261","2008-01-15",54.990002
"262","2008-01-16",54.029999
"263","2008-01-17",54.02
"264","2008-01-18",52.580002
"265","2008-01-22",51.799999
"266","2008-01-23",51.619999
"267","2008-01-24",52.290001
"268","2008-01-25",52.849998
"269","2008-01-28",52.740002
"270","2008-01-29",53.389999
"271","2008-01-30",54.310001
"272","2008-01-31",54.580002
"273","2008-02-01",55.459999
"274","2008-02-04",56.759998
"275","2008-02-05",55.299999
"276","2008-02-06",55.25
"277","2008-02-07",55.299999
"278","2008-02-08",54.869999
"279","2008-02-11",54.869999
"280","2008-02-12",55
"281","2008-02-13",54.419998
"282","2008-02-14",54.52
"283","2008-02-15",54.080002
"284","2008-02-19",54.139999
"285","2008-02-20",54.889999
"286","2008-02-21",54.099998
"287","2008-02-22",54.360001
"288","2008-02-25",54.779999
"289","2008-02-26",55.09
"290","2008-02-27",54.5
"291","2008-02-28",54.43
"292","2008-02-29",53.400002
"293","2008-03-03",53.009998
"294","2008-03-04",52.5
"295","2008-03-05",52.060001
"296","2008-03-06",51.919998
"297","2008-03-07",51.110001
"298","2008-03-10",51.27
"299","2008-03-11",51.259998
"300","2008-03-12",50.869999
"301","2008-03-13",50.41
"302","2008-03-14",49.959999
"303","2008-03-17",49.009998
"304","2008-03-18",49.700001
"305","2008-03-19",49.200001
"306","2008-03-20",49.099998
"307","2008-03-24",49.990002
"308","2008-03-25",50.720001
"309","2008-03-26",51.150002
"310","2008-03-27",48.75
"311","2008-03-28",47.849998
"312","2008-03-31",48.439999
"313","2008-04-01",48.919998
"314","2008-04-02",49.310001
"315","2008-04-03",50
"316","2008-04-04",50.880001
"317","2008-04-07",50.5
"318","2008-04-08",50.91
"319","2008-04-09",50.689999
"320","2008-04-10",50.349998
"321","2008-04-11",49.549999
"322","2008-04-14",50
"323","2008-04-15",49.669998
"324","2008-04-16",49.759998
"325","2008-04-17",49.860001
"326","2008-04-18",50.040001
"327","2008-04-21",51.029999
"328","2008-04-22",52.880001
"329","2008-04-23",53.369999
"330","2008-04-24",52.669998
"331","2008-04-25",53.389999
"332","2008-04-28",53.759998
"333","2008-04-29",53.380001
"334","2008-04-30",53.450001
"335","2008-05-01",53.02
"336","2008-05-02",53.450001
"337","2008-05-05",52.439999
"338","2008-05-06",52.900002
"339","2008-05-07",52.240002
"340","2008-05-08",51.360001
"341","2008-05-09",51.299999
"342","2008-05-12",51.84
"343","2008-05-13",51.43
"344","2008-05-14",51.59
"345","2008-05-15",51.470001
"346","2008-05-16",51.990002
"347","2008-05-19",52.400002
"348","2008-05-20",53
"349","2008-05-21",53.59
"350","2008-05-22",51.310001
"351","2008-05-23",50.27
"352","2008-05-27",49.349998
"353","2008-05-28",49.73
"354","2008-05-29",49.029999
"355","2008-05-30",49
"356","2008-06-02",49.080002
"357","2008-06-03",48.549999
"358","2008-06-04",47.700001
"359","2008-06-05",48.16
"360","2008-06-06",47.990002
"361","2008-06-09",47.939999
"362","2008-06-10",47.650002
"363","2008-06-11",47.959999
"364","2008-06-12",47.509998
"365","2008-06-13",47.650002
"366","2008-06-16",48.27
"367","2008-06-17",48.400002
"368","2008-06-18",48
"369","2008-06-19",48.09
"370","2008-06-20",48.25
"371","2008-06-23",49.490002
"372","2008-06-24",49.75
"373","2008-06-25",49.790001
"374","2008-06-26",48.790001
"375","2008-06-27",48.18
"376","2008-06-30",47.389999
"377","2008-07-01",47.400002
"378","2008-07-02",47.279999
"379","2008-07-03",46.810001
"380","2008-07-07",45.68
"381","2008-07-08",45.279999
"382","2008-07-09",46.240002
"383","2008-07-10",46.119999
"384","2008-07-11",46.330002
"385","2008-07-14",45.599998
"386","2008-07-15",44.290001
"387","2008-07-16",43.369999
"388","2008-07-17",42.919998
"389","2008-07-18",42.720001
"390","2008-07-21",44.150002
"391","2008-07-22",44.389999
"392","2008-07-23",45
"393","2008-07-24",44.560001
"394","2008-07-25",44.950001
"395","2008-07-28",45.400002
"396","2008-07-29",45.110001
"397","2008-07-30",45.950001
"398","2008-07-31",45.900002
"399","2008-08-01",46.330002
"400","2008-08-04",44.610001
"401","2008-08-05",44.540001
"402","2008-08-06",44.869999
"403","2008-08-07",44.200001
"404","2008-08-08",44.119999
"405","2008-08-11",44.490002
"406","2008-08-12",44.369999
"407","2008-08-13",44
"408","2008-08-14",44.610001
"409","2008-08-15",44.84
"410","2008-08-18",44.669998
"411","2008-08-19",44.830002
"412","2008-08-20",44.73
"413","2008-08-21",45.610001
"414","2008-08-22",45.169998
"415","2008-08-25",45.369999
"416","2008-08-26",45.290001
"417","2008-08-27",46.490002
"418","2008-08-28",47.099998
"419","2008-08-29",49.360001
"420","2008-09-02",49.630001
"421","2008-09-03",49.580002
"422","2008-09-04",49.41
"423","2008-09-05",49.169998
"424","2008-09-08",49.709999
"425","2008-09-09",48.709999
"426","2008-09-10",49.029999
"427","2008-09-11",48.349998
"428","2008-09-12",49.139999
"429","2008-09-15",47.52
"430","2008-09-16",45.720001
"431","2008-09-17",41.740002
"432","2008-09-18",41.450001
"433","2008-09-19",45.25
"434","2008-09-22",45.5
"435","2008-09-23",43.700001
"436","2008-09-24",43.18
"437","2008-09-25",43.77
"438","2008-09-26",44.009998
"439","2008-09-29",41.700001
"440","2008-09-30",42.470001
"441","2008-10-01",43.400002
"442","2008-10-02",42.84
"443","2008-10-03",42.16
"444","2008-10-06",38.029999
"445","2008-10-07",34.619999
"446","2008-10-08",32.490002
"447","2008-10-09",31.27
"448","2008-10-10",30.889999
"449","2008-10-13",37.790001
"450","2008-10-14",38.5
"451","2008-10-15",37.330002
"452","2008-10-16",38.52
"453","2008-10-17",40.91
"454","2008-10-20",43.049999
"455","2008-10-21",42.66
"456","2008-10-22",41.91
"457","2008-10-23",41.93
"458","2008-10-24",42.009998
"459","2008-10-27",42
"460","2008-10-28",43.330002
"461","2008-10-29",44
"462","2008-10-30",45.200001
"463","2008-10-31",46.139999
"464","2008-11-03",44.950001
"465","2008-11-04",45.650002
"466","2008-11-05",45.799999
"467","2008-11-06",44.41
"468","2008-11-07",44.790001
"469","2008-11-10",45.490002
"470","2008-11-11",44.450001
"471","2008-11-12",42.75
"472","2008-11-13",43.529999
"473","2008-11-14",42.389999
"474","2008-11-17",41.639999
"475","2008-11-18",40.32
"476","2008-11-19",37.279999
"477","2008-11-20",33.419998
"478","2008-11-21",33.119999
"479","2008-11-24",37.41
"480","2008-11-25",37.41
"481","2008-11-26",38.330002
"482","2008-11-28",39.799999
"483","2008-12-01",37.25
"484","2008-12-02",37.290001
"485","2008-12-03",38.200001
"486","2008-12-04",36.5
"487","2008-12-05",36.369999
"488","2008-12-08",39.349998
"489","2008-12-09",39.34
"490","2008-12-10",42.900002
"491","2008-12-11",41.98
"492","2008-12-12",42.34
"493","2008-12-15",41.25
"494","2008-12-16",43.130001
"495","2008-12-17",43.630001
"496","2008-12-18",41.900002
"497","2008-12-19",41.889999
"498","2008-12-22",40.830002
"499","2008-12-23",40.509998
"500","2008-12-24",38.580002
"501","2008-12-26",39.349998
"502","2008-12-29",38.919998
"503","2008-12-30",39.540001
"504","2008-12-31",41.060001
"505","2009-01-02",43.560001
"506","2009-01-05",44.939999
"507","2009-01-06",45.619999
"508","2009-01-07",45.639999
"509","2009-01-08",46.099998
"510","2009-01-09",45.869999
"511","2009-01-12",44.880001
"512","2009-01-13",45.27
"513","2009-01-14",44.830002
"514","2009-01-15",44.369999
"515","2009-01-16",45.259998
"516","2009-01-20",43.5
"517","2009-01-21",45.779999
"518","2009-01-22",45.259998
"519","2009-01-23",44.799999
"520","2009-01-26",46.700001
"521","2009-01-27",47.720001
"522","2009-01-28",49.25
"523","2009-01-29",48.84
"524","2009-01-30",49.18
"525","2009-02-02",49.720001
"526","2009-02-03",48.389999
"527","2009-02-04",47.860001
"528","2009-02-05",47.709999
"529","2009-02-06",48.240002
"530","2009-02-09",47.68
"531","2009-02-10",47.41
"532","2009-02-11",46.869999
"533","2009-02-12",48.259998
"534","2009-02-13",48.580002
"535","2009-02-17",47.209999
"536","2009-02-18",45.919998
"537","2009-02-19",45.889999
"538","2009-02-20",44.52
"539","2009-02-23",42.59
"540","2009-02-24",44.27
"541","2009-02-25",45.939999
"542","2009-02-26",45.939999
"543","2009-02-27",46.139999
"544","2009-03-02",43.860001
"545","2009-03-03",42
"546","2009-03-04",43.34
"547","2009-03-05",42.080002
"548","2009-03-06",41.73
"549","2009-03-09",41.41
"550","2009-03-10",42.18
"551","2009-03-11",43.09
"552","2009-03-12",44.900002
"553","2009-03-13",44.52
"554","2009-03-16",46.07
"555","2009-03-17",46.799999
"556","2009-03-18",47.299999
"557","2009-03-19",47.150002
"558","2009-03-20",46.130001
"559","2009-03-23",47.27
"560","2009-03-24",47.150002
"561","2009-03-25",47.75
"562","2009-03-26",47.619999
"563","2009-03-27",46.400002
"564","2009-03-30",45.779999
"565","2009-03-31",46.110001
"566","2009-04-01",46.900002
"567","2009-04-02",47.41
"568","2009-04-03",48.18
"569","2009-04-06",48
"570","2009-04-07",47.939999
"571","2009-04-08",48.77
"572","2009-04-09",49.389999
"573","2009-04-13",49.349998
"574","2009-04-14",48.630001
"575","2009-04-15",47.950001
"576","2009-04-16",48.5
"577","2009-04-17",48.77
"578","2009-04-20",48
"579","2009-04-21",48.57
"580","2009-04-22",48.369999
"581","2009-04-23",47.700001
"582","2009-04-24",47.869999
"583","2009-04-27",49.150002
"584","2009-04-28",49.580002
"585","2009-04-29",49.939999
"586","2009-04-30",50.389999
"587","2009-05-01",52.119999
"588","2009-05-04",53.27
"589","2009-05-05",53.400002
"590","2009-05-06",52.57
"591","2009-05-07",51.369999
"592","2009-05-08",52.5
"593","2009-05-11",52.84
"594","2009-05-12",52.150002
"595","2009-05-13",50.849998
"596","2009-05-14",51.810001
"597","2009-05-15",51.939999
"598","2009-05-18",52.720001
"599","2009-05-19",53.119999
"600","2009-05-20",53.82
"601","2009-05-21",52.310001
"602","2009-05-22",52.549999
"603","2009-05-26",52.849998
"604","2009-05-27",52.759998
"605","2009-05-28",53.889999
"606","2009-05-29",54.029999
"607","2009-06-01",55.580002
"608","2009-06-02",57.619999
"609","2009-06-03",55.18
"610","2009-06-04",56.029999
"611","2009-06-05",55.419998
"612","2009-06-08",54.369999
"613","2009-06-09",55.110001
"614","2009-06-10",54.299999
"615","2009-06-11",54.860001
"616","2009-06-12",55.450001
"617","2009-06-15",53.799999
"618","2009-06-16",52.48
"619","2009-06-17",51.619999
"620","2009-06-18",51.84
"621","2009-06-19",51.93
"622","2009-06-22",50.959999
"623","2009-06-23",50.900002
"624","2009-06-24",51.75
"625","2009-06-25",52.849998
"626","2009-06-26",53.470001
"627","2009-06-29",53.650002
"628","2009-06-30",54.029999
"629","2009-07-01",54.27
"630","2009-07-02",53.84
"631","2009-07-06",53.549999
"632","2009-07-07",52.049999
"633","2009-07-08",51.950001
"634","2009-07-09",52.540001
"635","2009-07-10",52.709999
"636","2009-07-13",52.57
"637","2009-07-14",52.889999
"638","2009-07-15",53.91
"639","2009-07-16",54.529999
"640","2009-07-17",55
"641","2009-07-20",55.169998
"642","2009-07-21",55.099998
"643","2009-07-22",54.869999
"644","2009-07-23",54.950001
"645","2009-07-24",54.349998
"646","2009-07-27",55.470001
"647","2009-07-28",55.240002
"648","2009-07-29",54.560001
"649","2009-07-30",55.389999
"650","2009-07-31",56.23
"651","2009-08-03",56.740002
"652","2009-08-04",54.720001
"653","2009-08-05",53.970001
"654","2009-08-06",53.349998
"655","2009-08-07",54.139999
"656","2009-08-10",53.849998
"657","2009-08-11",52.610001
"658","2009-08-12",52.349998
"659","2009-08-13",52.73
"660","2009-08-14",53.200001
"661","2009-08-17",52.16
"662","2009-08-18",52.77
"663","2009-08-19",53.080002
"664","2009-08-20",52.880001
"665","2009-08-21",53.23
"666","2009-08-24",53.650002
"667","2009-08-25",53.299999
"668","2009-08-26",52.900002
"669","2009-08-27",53.279999
"670","2009-08-28",53.900002
"671","2009-08-31",53.549999
"672","2009-09-01",52.41
"673","2009-09-02",51.98
"674","2009-09-03",53.599998
"675","2009-09-04",52.880001
"676","2009-09-08",53.139999
"677","2009-09-09",51.779999
"678","2009-09-10",51.490002
"679","2009-09-11",51.299999
"680","2009-09-14",51.84
"681","2009-09-15",52.240002
"682","2009-09-16",52.950001
"683","2009-09-17",52.07
"684","2009-09-18",52.950001
"685","2009-09-21",52.900002
"686","2009-09-22",53.48
"687","2009-09-23",52.34
"688","2009-09-24",51.509998
"689","2009-09-25",51.049999
"690","2009-09-28",52.16
"691","2009-09-29",52.52
"692","2009-09-30",51.84
"693","2009-10-01",51.169998
"694","2009-10-02",50.610001
"695","2009-10-05",51.73
"696","2009-10-06",52.330002
"697","2009-10-07",52.68
"698","2009-10-08",53.66
"699","2009-10-09",53.549999
"700","2009-10-12",53.939999
"701","2009-10-13",54.169998
"702","2009-10-14",54.59
"703","2009-10-15",54.57
"704","2009-10-16",54.75
"705","2009-10-19",54.990002
"706","2009-10-20",55.02
"707","2009-10-21",54.849998
"708","2009-10-22",54.279999
"709","2009-10-23",53.82
"710","2009-10-26",52.93
"711","2009-10-27",53.59
"712","2009-10-28",53.349998
"713","2009-10-29",54.060001
"714","2009-10-30",53.66
"715","2009-11-02",53.599998
"716","2009-11-03",52.599998
"717","2009-11-04",53.02
"718","2009-11-05",53.759998
"719","2009-11-06",54.110001
"720","2009-11-09",54.939999
"721","2009-11-10",52.799999
"722","2009-11-11",52.5
"723","2009-11-12",52.82
"724","2009-11-13",52.990002
"725","2009-11-16",53.200001
"726","2009-11-17",53.07
"727","2009-11-18",53.279999
"728","2009-11-19",52.77
"729","2009-11-20",52.93
"730","2009-11-23",52.799999
"731","2009-11-24",53
"732","2009-11-25",53.27
"733","2009-11-27",52.799999
"734","2009-11-30",52.450001
"735","2009-12-01",52.68
"736","2009-12-02",52.509998
"737","2009-12-03",52.259998
"738","2009-12-04",51.950001
"739","2009-12-07",52.27
"740","2009-12-08",52.060001
"741","2009-12-09",52.650002
"742","2009-12-10",53.360001
"743","2009-12-11",53.91
"744","2009-12-14",54.169998
"745","2009-12-15",54.27
"746","2009-12-16",54.529999
"747","2009-12-17",54.34
"748","2009-12-18",53.34
"749","2009-12-21",54.389999
"750","2009-12-22",55.32
"751","2009-12-23",56.080002
"752","2009-12-24",56.91
"753","2009-12-28",56.619999
"754","2009-12-29",56.240002
"755","2009-12-30",55.790001
"756","2009-12-31",56.09
"757","2010-01-04",57.130001
"758","2010-01-05",58.25
"759","2010-01-06",57.799999
"760","2010-01-07",56.830002
"761","2010-01-08",57.259998
"762","2010-01-11",56.799999
"763","2010-01-12",56.349998
"764","2010-01-13",56.529999
"765","2010-01-14",57.450001
"766","2010-01-15",58.400002
"767","2010-01-19",59.419998
"768","2010-01-20",59.34
"769","2010-01-21",57.73
"770","2010-01-22",57.41
"771","2010-01-25",58.66
"772","2010-01-26",58.349998
"773","2010-01-27",57.52
"774","2010-01-28",57.57
"775","2010-01-29",55.720001
"776","2010-02-01",56.139999
"777","2010-02-02",55.970001
"778","2010-02-03",55.200001
"779","2010-02-04",53.709999
"780","2010-02-05",53.369999
"781","2010-02-08",53.709999
"782","2010-02-09",53.91
"783","2010-02-10",53.09
"784","2010-02-11",53.619999
"785","2010-02-12",53.990002
"786","2010-02-16",55.400002
"787","2010-02-17",56.07
"788","2010-02-18",56.200001
"789","2010-02-19",55.91
"790","2010-02-22",56.290001
"791","2010-02-23",56.459999
"792","2010-02-24",56.849998
"793","2010-02-25",57.220001
"794","2010-02-26",57.389999
"795","2010-03-01",57.880001
"796","2010-03-02",58.110001
"797","2010-03-03",57.84
"798","2010-03-04",57.919998
"799","2010-03-05",58.709999
"800","2010-03-08",59.049999
"801","2010-03-09",59.290001
"802","2010-03-10",59.669998
"803","2010-03-11",59.799999
"804","2010-03-12",59.990002
"805","2010-03-15",59.509998
"806","2010-03-16",59.57
"807","2010-03-17",59.599998
"808","2010-03-18",59.689999
"809","2010-03-19",58.32
"810","2010-03-22",58.549999
"811","2010-03-23",58.540001
"812","2010-03-24",58.549999
"813","2010-03-25",58.27
"814","2010-03-26",58.02
"815","2010-03-29",59.310001
"816","2010-03-30",60.02
"817","2010-03-31",60.450001
"818","2010-04-01",61.830002
"819","2010-04-05",62.619999
"820","2010-04-06",62.939999
"821","2010-04-07",62.490002
"822","2010-04-08",62.560001
"823","2010-04-09",62.490002
"824","2010-04-12",62.990002
"825","2010-04-13",62.669998
"826","2010-04-14",62.369999
"827","2010-04-15",62.650002
"828","2010-04-16",62.330002
"829","2010-04-19",62.75
"830","2010-04-20",63.630001
"831","2010-04-21",63.779999
"832","2010-04-22",63.959999
"833","2010-04-23",64.239998
"834","2010-04-26",64.32
"835","2010-04-27",63.040001
"836","2010-04-28",63.41
"837","2010-04-29",63
"838","2010-04-30",61.560001
"839","2010-05-03",62.759998
"840","2010-05-04",61.900002
"841","2010-05-05",59.200001
"842","2010-05-06",55.799999
"843","2010-05-07",56.869999
"844","2010-05-10",57.549999
"845","2010-05-11",58.080002
"846","2010-05-12",59.099998
"847","2010-05-13",58.919998
"848","2010-05-14",55.98
"849","2010-05-17",55.959999
"850","2010-05-18",55.599998
"851","2010-05-19",54.68
"852","2010-05-20",52.860001
"853","2010-05-21",54.279999
"854","2010-05-24",53.619999
"855","2010-05-25",53.099998
"856","2010-05-26",54.73
"857","2010-05-27",55.599998
"858","2010-05-28",55.189999
"859","2010-06-01",54.049999
"860","2010-06-02",55.919998
"861","2010-06-03",56.450001
"862","2010-06-04",55.450001
"863","2010-06-07",55.009998
"864","2010-06-08",54.889999
"865","2010-06-09",56.009998
"866","2010-06-10",56.610001
"867","2010-06-11",56.740002
"868","2010-06-14",56.380001
"869","2010-06-15",56.849998
"870","2010-06-16",56.869999
"871","2010-06-17",56.580002
"872","2010-06-18",57.07
"873","2010-06-21",56.73
"874","2010-06-22",56.619999
"875","2010-06-23",56.32
"876","2010-06-24",56.75
"877","2010-06-25",57.48
"878","2010-06-28",58.299999
"879","2010-06-29",57.34
"880","2010-06-30",57.389999
"881","2010-07-01",56.529999
"882","2010-07-02",56.040001
"883","2010-07-06",56.43
"884","2010-07-07",57.779999
"885","2010-07-08",58.330002
"886","2010-07-09",58.959999
"887","2010-07-12",59.16
"888","2010-07-13",60.060001
"889","2010-07-14",59.849998
"890","2010-07-15",59.860001
"891","2010-07-16",59.139999
"892","2010-07-19",59.009998
"893","2010-07-20",59.849998
"894","2010-07-21",60
"895","2010-07-22",60.389999
"896","2010-07-23",61.09
"897","2010-07-26",61.560001
"898","2010-07-27",60.580002
"899","2010-07-28",60.610001
"900","2010-07-29",60.209999
"901","2010-07-30",60.98
"902","2010-08-02",61.599998
"903","2010-08-03",61.310001
"904","2010-08-04",60.349998
"905","2010-08-05",59.919998
"906","2010-08-06",59.77
"907","2010-08-09",58.700001
"908","2010-08-10",58.040001
"909","2010-08-11",56.880001
"910","2010-08-12",56.869999
"911","2010-08-13",57.939999
"912","2010-08-16",58.02
"913","2010-08-17",57.91
"914","2010-08-18",58.080002
"915","2010-08-19",57.68
"916","2010-08-20",57.900002
"917","2010-08-23",57.98
"918","2010-08-24",57.279999
"919","2010-08-25",57.009998
"920","2010-08-26",57.040001
"921","2010-08-27",57.650002
"922","2010-08-30",56.900002
"923","2010-08-31",56.990002
"924","2010-09-01",58.240002
"925","2010-09-02",58.880001
"926","2010-09-03",59.130001
"927","2010-09-07",58.139999
"928","2010-09-08",58.009998
"929","2010-09-09",58.610001
"930","2010-09-10",58.650002
"931","2010-09-13",59.130001
"932","2010-09-14",59.459999
"933","2010-09-15",59.040001
"934","2010-09-16",59.32
"935","2010-09-17",59.59
"936","2010-09-20",59.919998
"937","2010-09-21",59.889999
"938","2010-09-22",60.189999
"939","2010-09-23",60.139999
"940","2010-09-24",60.360001
"941","2010-09-27",60.299999
"942","2010-09-28",61
"943","2010-09-29",61.450001
"944","2010-09-30",61.73
"945","2010-10-01",62.25
"946","2010-10-04",62.209999
"947","2010-10-05",62.220001
"948","2010-10-06",62.860001
"949","2010-10-07",63.810001
"950","2010-10-08",64.139999
"951","2010-10-11",64.25
"952","2010-10-12",64.190002
