"","date","RCKT"
"204","2015-12-07",40.599998
"205","2015-12-08",42.84
"206","2015-12-09",41.599998
"207","2015-12-10",44.799999
"208","2015-12-11",45.84
"209","2015-12-14",45.68
"210","2015-12-15",46.720001
"211","2015-12-16",47.560001
"212","2015-12-17",46.759998
"213","2015-12-18",45.84
"214","2015-12-21",44.720001
"215","2015-12-22",43.16
"216","2015-12-23",44.799999
"217","2015-12-24",45.200001
"218","2015-12-28",44.799999
"219","2015-12-29",44.040001
"220","2015-12-30",45.080002
"221","2015-12-31",45.32
"222","2016-01-04",46.360001
"223","2016-01-05",44.48
"224","2016-01-06",42.639999
"225","2016-01-07",39.240002
"226","2016-01-08",37
"227","2016-01-11",35.560001
"228","2016-01-12",36.040001
"229","2016-01-13",31.559999
"230","2016-01-14",32.32
"231","2016-01-15",31.16
"232","2016-01-19",30.48
"233","2016-01-20",30.639999
"234","2016-01-21",29.719999
"235","2016-01-22",31.280001
"236","2016-01-25",32.599998
"237","2016-01-26",32.52
"238","2016-01-27",31.280001
"239","2016-01-28",30.4
"240","2016-01-29",31.32
"241","2016-02-01",29.16
"242","2016-02-02",25.68
"243","2016-02-03",26.440001
"244","2016-02-04",27.48
"245","2016-02-05",27.48
"246","2016-02-08",26.040001
"247","2016-02-09",25.52
"248","2016-02-10",25.639999
"249","2016-02-11",26.040001
"250","2016-02-12",26.68
"251","2016-02-16",26.6
"252","2016-02-17",30.52
"253","2016-02-18",29.360001
"254","2016-02-19",30
"255","2016-02-22",30.120001
"256","2016-02-23",30.08
"257","2016-02-24",28.24
"258","2016-02-25",27.959999
"259","2016-02-26",27.92
"260","2016-02-29",27.280001
"261","2016-03-01",27.16
"262","2016-03-02",26.959999
"263","2016-03-03",27.440001
"264","2016-03-04",26.92
"265","2016-03-07",26.959999
"266","2016-03-08",25.040001
"267","2016-03-09",26
"268","2016-03-10",24.360001
"269","2016-03-11",27.48
"270","2016-03-14",31.040001
"271","2016-03-15",28.4
"272","2016-03-16",28.32
"273","2016-03-17",28.360001
"274","2016-03-18",30.48
"275","2016-03-21",30.48
"276","2016-03-22",30.24
"277","2016-03-23",28.16
"278","2016-03-24",29.24
"279","2016-03-28",27.639999
"280","2016-03-29",29.68
"281","2016-03-30",29.4
"282","2016-03-31",29.6
"283","2016-04-01",30.52
"284","2016-04-04",31.639999
"285","2016-04-05",31.040001
"286","2016-04-06",35
"287","2016-04-07",34.720001
"288","2016-04-08",35.200001
"289","2016-04-11",34.119999
"290","2016-04-12",35.32
"291","2016-04-13",36.400002
"292","2016-04-14",36.84
"293","2016-04-15",36.84
"294","2016-04-18",38.68
"295","2016-04-19",38.119999
"296","2016-04-20",35.720001
"297","2016-04-21",37.32
"298","2016-04-22",36.720001
"299","2016-04-25",37.119999
"300","2016-04-26",37.959999
"301","2016-04-27",37.560001
"302","2016-04-28",37.599998
"303","2016-04-29",39.200001
"304","2016-05-02",41.400002
"305","2016-05-03",41.799999
"306","2016-05-04",41.360001
"307","2016-05-05",41.48
"308","2016-05-06",41.68
"309","2016-05-09",42.400002
"310","2016-05-10",42.560001
"311","2016-05-11",35.48
"312","2016-05-12",35.040001
"313","2016-05-13",36.16
"314","2016-05-16",36.240002
"315","2016-05-17",35.84
"316","2016-05-18",36.200001
"317","2016-05-19",36
"318","2016-05-20",36.200001
"319","2016-05-23",37.200001
"320","2016-05-24",36.360001
"321","2016-05-25",36.360001
"322","2016-05-26",35.959999
"323","2016-05-27",36
"324","2016-05-31",36.799999
"325","2016-06-01",36.16
"326","2016-06-02",35.959999
"327","2016-06-03",35.880001
"328","2016-06-06",37.360001
"329","2016-06-07",36.360001
"330","2016-06-08",35.68
"331","2016-06-09",33.759998
"332","2016-06-10",32.48
"333","2016-06-13",30.92
"334","2016-06-14",30.719999
"335","2016-06-15",30.68
"336","2016-06-16",29.6
"337","2016-06-17",28.719999
"338","2016-06-20",30.360001
"339","2016-06-21",28.440001
"340","2016-06-22",29.48
"341","2016-06-23",30.440001
"342","2016-06-24",29
"343","2016-06-27",26.92
"344","2016-06-28",29.280001
"345","2016-06-29",30.24
"346","2016-06-30",29.76
"347","2016-07-01",30.6
"348","2016-07-05",33.040001
"349","2016-07-06",35.639999
"350","2016-07-07",33.439999
"351","2016-07-08",34.279999
"352","2016-07-11",34.16
"353","2016-07-12",34.040001
"354","2016-07-13",31.559999
"355","2016-07-14",32.040001
"356","2016-07-15",33.040001
"357","2016-07-18",32.68
"358","2016-07-19",33
"359","2016-07-20",34.439999
"360","2016-07-21",35.52
"361","2016-07-22",36
"362","2016-07-25",37
"363","2016-07-26",39
"364","2016-07-27",39.040001
"365","2016-07-28",37.959999
"366","2016-07-29",37.919998
"367","2016-08-01",26.76
"368","2016-08-02",26.559999
"369","2016-08-03",27.52
"370","2016-08-04",26.879999
"371","2016-08-05",27.280001
"372","2016-08-08",27.16
"373","2016-08-09",27.040001
"374","2016-08-10",26.76
"375","2016-08-11",27.08
"376","2016-08-12",27.559999
"377","2016-08-15",27.76
"378","2016-08-16",27.559999
"379","2016-08-17",27.639999
"380","2016-08-18",27.559999
"381","2016-08-19",27.360001
"382","2016-08-22",28
"383","2016-08-23",27.959999
"384","2016-08-24",27.32
"385","2016-08-25",27.120001
"386","2016-08-26",27
"387","2016-08-29",27.799999
"388","2016-08-30",28.440001
"389","2016-08-31",28.4
"390","2016-09-01",28.68
"391","2016-09-02",28.52
"392","2016-09-06",29.040001
"393","2016-09-07",29.32
"394","2016-09-08",28.84
"395","2016-09-09",27.52
"396","2016-09-12",29.32
"397","2016-09-13",28.48
"398","2016-09-14",32.080002
"399","2016-09-15",31.959999
"400","2016-09-16",33.240002
"401","2016-09-19",33.880001
"402","2016-09-20",35.400002
"403","2016-09-21",35.439999
"404","2016-09-22",35.599998
"405","2016-09-23",35.040001
"406","2016-09-26",35
"407","2016-09-27",37.599998
"408","2016-09-28",37.959999
"409","2016-09-29",37.040001
"410","2016-09-30",37.919998
"411","2016-10-03",37.439999
"412","2016-10-04",36.959999
"413","2016-10-05",37.919998
"414","2016-10-06",36.84
"415","2016-10-07",36.080002
"416","2016-10-10",33.279999
"417","2016-10-11",32.119999
"418","2016-10-12",30.4
"419","2016-10-13",31.6
"420","2016-10-14",30.92
"421","2016-10-17",31.799999
"422","2016-10-18",31.6
"423","2016-10-19",31.6
"424","2016-10-20",31
"425","2016-10-21",31
"426","2016-10-24",31
"427","2016-10-25",30.4
"428","2016-10-26",30.4
"429","2016-10-27",29.4
"430","2016-10-28",28.6
"431","2016-10-31",28
"432","2016-11-01",28.4
"433","2016-11-02",27.799999
"434","2016-11-03",24.200001
"435","2016-11-04",25
"436","2016-11-07",26.4
"437","2016-11-08",26.799999
"438","2016-11-09",27.799999
"439","2016-11-10",28
"440","2016-11-11",28.200001
"441","2016-11-14",28
"442","2016-11-15",27.6
"443","2016-11-16",27.799999
"444","2016-11-17",26
"445","2016-11-18",25.799999
"446","2016-11-21",26.200001
"447","2016-11-22",24.799999
"448","2016-11-23",24.200001
"449","2016-11-25",24
"450","2016-11-28",25
"451","2016-11-29",25.200001
"452","2016-11-30",25.6
"453","2016-12-01",25.799999
"454","2016-12-02",26.799999
"455","2016-12-05",25.799999
"456","2016-12-06",28.799999
"457","2016-12-07",27.200001
"458","2016-12-08",27.799999
"459","2016-12-09",27.200001
"460","2016-12-12",26.6
"461","2016-12-13",26
"462","2016-12-14",26
"463","2016-12-15",26.6
"464","2016-12-16",28
"465","2016-12-19",27
"466","2016-12-20",27.4
"467","2016-12-21",28
"468","2016-12-22",27.4
"469","2016-12-23",29
"470","2016-12-27",28.799999
"471","2016-12-28",25.799999
"472","2016-12-29",26
"473","2016-12-30",24.4
"474","2017-01-03",7
"475","2017-01-04",7.2
"476","2017-01-05",6.6
"477","2017-01-06",6.8
"478","2017-01-09",7
"479","2017-01-10",7
"480","2017-01-11",6.9
"481","2017-01-12",6.8
"482","2017-01-13",7.1
"483","2017-01-17",6.8
"484","2017-01-18",6.9
"485","2017-01-19",6.8
"486","2017-01-20",6.6
"487","2017-01-23",6.1
"488","2017-01-24",6.1
"489","2017-01-25",6.1
"490","2017-01-26",6.2
"491","2017-01-27",6.3
"492","2017-01-30",6.2
"493","2017-01-31",6.4
"494","2017-02-01",6.3
"495","2017-02-02",6.3
"496","2017-02-03",6.6
"497","2017-02-06",6.8
"498","2017-02-07",6.8
"499","2017-02-08",6.6
"500","2017-02-09",6.6
"501","2017-02-10",6.5
"502","2017-02-13",6.6
"503","2017-02-14",6.6
"504","2017-02-15",6.5
"505","2017-02-16",6.4
"506","2017-02-17",6.5
"507","2017-02-21",6.4
"508","2017-02-22",6.3
"509","2017-02-23",6.2
"510","2017-02-24",6.3
"511","2017-02-27",6.4
"512","2017-02-28",6.4
"513","2017-03-01",6.3
"514","2017-03-02",6.3
"515","2017-03-03",6.3
"516","2017-03-06",6.2
"517","2017-03-07",6.2
"518","2017-03-08",6.2
"519","2017-03-09",6.2
"520","2017-03-10",6.8
"521","2017-03-13",7.1
"522","2017-03-14",7
"523","2017-03-15",6.9
"524","2017-03-16",7.4
"525","2017-03-17",7.5
"526","2017-03-20",7
"527","2017-03-21",6.6
"528","2017-03-22",6.9
"529","2017-03-23",7
"530","2017-03-24",7.2
"531","2017-03-27",7.4
"532","2017-03-28",7.6
"533","2017-03-29",7.8
"534","2017-03-30",8.6
"535","2017-03-31",8
"536","2017-04-03",7.6
"537","2017-04-04",7.8
"538","2017-04-05",7.4
"539","2017-04-06",7.4
"540","2017-04-07",7.2
"541","2017-04-10",7.4
"542","2017-04-11",7.8
"543","2017-04-12",8.2
"544","2017-04-13",8.6
"545","2017-04-17",8.8
"546","2017-04-18",8.4
"547","2017-04-19",8.2
"548","2017-04-20",7.9
"549","2017-04-21",7.8
"550","2017-04-24",7.8
"551","2017-04-25",7.9
"552","2017-04-26",8.4
"553","2017-04-27",8.3
"554","2017-04-28",8
"555","2017-05-01",7.8
"556","2017-05-02",7.8
"557","2017-05-03",7.4
"558","2017-05-04",7.5
"559","2017-05-05",7
"560","2017-05-08",7.4
"561","2017-05-09",7.3
"562","2017-05-10",7
"563","2017-05-11",6.6
"564","2017-05-12",6.6
"565","2017-05-15",7.3
"566","2017-05-16",7.4
"567","2017-05-17",7
"568","2017-05-18",6.8
"569","2017-05-19",7
"570","2017-05-22",7.2
"571","2017-05-23",7.3
"572","2017-05-24",7.2
"573","2017-05-25",7
"574","2017-05-26",7
"575","2017-05-30",6.6
"576","2017-05-31",6.8
"577","2017-06-01",6.8
"578","2017-06-02",6.9
"579","2017-06-05",7.1
"580","2017-06-06",7
"581","2017-06-07",7.2
"582","2017-06-08",7.1
"583","2017-06-09",7.2
"584","2017-06-12",7
"585","2017-06-13",7.4
"586","2017-06-14",7.8
"587","2017-06-15",7.7
"588","2017-06-16",7.5
"589","2017-06-19",7.6
"590","2017-06-20",7.2
"591","2017-06-21",7.3
"592","2017-06-22",7.6
"593","2017-06-23",7.2
"594","2017-06-26",7.6
"595","2017-06-27",7.8
"596","2017-06-28",7.4
"597","2017-06-29",7.6
"598","2017-06-30",7.6
"599","2017-07-03",7.3
"600","2017-07-05",7
"601","2017-07-06",6.8
"602","2017-07-07",6.9
"603","2017-07-10",3.8
"604","2017-07-11",3.84
"605","2017-07-12",3.76
"606","2017-07-13",3.6
"607","2017-07-14",3.72
"608","2017-07-17",4.2
"609","2017-07-18",4.08
"610","2017-07-19",4
"611","2017-07-20",4.12
"612","2017-07-21",3.996
"613","2017-07-24",3.992
"614","2017-07-25",3.96
"615","2017-07-26",3.824
"616","2017-07-27",3.8
"617","2017-07-28",3.756
"618","2017-07-31",3.652
"619","2017-08-01",3.696
"620","2017-08-02",3.6
"621","2017-08-03",3.728
"622","2017-08-04",3.9
"623","2017-08-07",4.16
"624","2017-08-08",4.2
"625","2017-08-09",3.996
"626","2017-08-10",3.88
"627","2017-08-11",3.96
"628","2017-08-14",3.84
"629","2017-08-15",3.984
"630","2017-08-16",3.932
"631","2017-08-17",3.8
"632","2017-08-18",3.92
"633","2017-08-21",3.84
"634","2017-08-22",3.92
"635","2017-08-23",4.32
"636","2017-08-24",4.16
"637","2017-08-25",4.12
"638","2017-08-28",4.08
"639","2017-08-29",4.08
"640","2017-08-30",3.996
"641","2017-08-31",4.08
"642","2017-09-01",4.08
"643","2017-09-05",4.08
"644","2017-09-06",4.04
"645","2017-09-07",4.12
"646","2017-09-08",4.16
"647","2017-09-11",4.08
"648","2017-09-12",4.2
"649","2017-09-13",4.88
"650","2017-09-14",5.04
"651","2017-09-15",5.24
"652","2017-09-18",5.24
"653","2017-09-19",5.44
"654","2017-09-20",5.64
"655","2017-09-21",6.08
"656","2017-09-22",6.2
"657","2017-09-25",6.56
"658","2017-09-26",6.64
"659","2017-09-27",6.88
"660","2017-09-28",6.88
"661","2017-09-29",7.12
"662","2017-10-02",7.76
"663","2017-10-03",8.16
"664","2017-10-04",8.16
"665","2017-10-05",12.12
"666","2017-10-06",10.48
"667","2017-10-09",10.64
"668","2017-10-10",11
"669","2017-10-11",11.08
"670","2017-10-12",11.8
"671","2017-10-13",10.96
"672","2017-10-16",10.36
"673","2017-10-17",8.88
"674","2017-10-18",9.2
"675","2017-10-19",9.32
"676","2017-10-20",9.52
"677","2017-10-23",9.88
"678","2017-10-24",9.64
"679","2017-10-25",9.72
"680","2017-10-26",9.88
"681","2017-10-27",10.12
"682","2017-10-30",10.32
"683","2017-10-31",10.08
"684","2017-11-01",10.08
"685","2017-11-02",9.56
"686","2017-11-03",9.6
"687","2017-11-06",10.2
"688","2017-11-07",9.92
"689","2017-11-08",10.32
"690","2017-11-09",10.12
"691","2017-11-10",10.88
"692","2017-11-13",11.48
"693","2017-11-14",9.8
"694","2017-11-15",9.68
"695","2017-11-16",9.92
"696","2017-11-17",9.88
"697","2017-11-20",9.8
"698","2017-11-21",9.48
"699","2017-11-22",9.92
"700","2017-11-24",9.8
"701","2017-11-27",9.76
"702","2017-11-28",9.56
"703","2017-11-29",9.24
"704","2017-11-30",9.24
"705","2017-12-01",9.36
"706","2017-12-04",9.12
"707","2017-12-05",8.84
"708","2017-12-06",9.04
"709","2017-12-07",9.92
"710","2017-12-08",10.28
"711","2017-12-11",9.68
"712","2017-12-12",9.76
"713","2017-12-13",9.24
"714","2017-12-14",9.76
"715","2017-12-15",9.56
"716","2017-12-18",9.8
"717","2017-12-19",9.8
"718","2017-12-20",10.04
"719","2017-12-21",10.12
"720","2017-12-22",10.96
"721","2017-12-26",10.6
"722","2017-12-27",10.36
"723","2017-12-28",10.64
"724","2017-12-29",10.44
"725","2018-01-02",11.68
"726","2018-01-03",12.8
"727","2018-01-04",12.16
"728","2018-01-05",12.5
"729","2018-01-08",12.55
"730","2018-01-09",12.24
"731","2018-01-10",12.24
"732","2018-01-11",12.36
"733","2018-01-12",12.29
"734","2018-01-16",11.88
"735","2018-01-17",12.05
"736","2018-01-18",12
"737","2018-01-19",12.65
"738","2018-01-22",13.27
"739","2018-01-23",15.19
"740","2018-01-24",15.9
"741","2018-01-25",15.04
"742","2018-01-26",16.639999
"743","2018-01-29",18.32
"744","2018-01-30",17.280001
"745","2018-01-31",19.040001
"746","2018-02-01",19.190001
"747","2018-02-02",17.940001
"748","2018-02-05",16.620001
"749","2018-02-06",16.870001
"750","2018-02-07",18.190001
"751","2018-02-08",16.82
"752","2018-02-09",16.969999
"753","2018-02-12",17.25
"754","2018-02-13",17.85
"755","2018-02-14",17.190001
"756","2018-02-15",17.610001
"757","2018-02-16",17.190001
"758","2018-02-20",16.82
"759","2018-02-21",17.129999
"760","2018-02-22",17.82
"761","2018-02-23",18.200001
"762","2018-02-26",17.639999
"763","2018-02-27",17.01
"764","2018-02-28",16.98
"765","2018-03-01",16.780001
"766","2018-03-02",18.129999
"767","2018-03-05",19.08
"768","2018-03-06",18.040001
"769","2018-03-07",18.07
"770","2018-03-08",17.969999
"771","2018-03-09",17.690001
"772","2018-03-12",18.08
"773","2018-03-13",18.48
"774","2018-03-14",18.9
"775","2018-03-15",18.040001
"776","2018-03-16",17.870001
"777","2018-03-19",16.780001
"778","2018-03-20",17.110001
"779","2018-03-21",17.209999
"780","2018-03-22",17.07
"781","2018-03-23",17.049999
"782","2018-03-26",17.6
"783","2018-03-27",17.33
"784","2018-03-28",17.35
"785","2018-03-29",18.75
"786","2018-04-02",17.16
"787","2018-04-03",17.190001
"788","2018-04-04",17.66
"789","2018-04-05",16.15
"790","2018-04-06",14.58
"791","2018-04-09",15.55
"792","2018-04-10",16.299999
"793","2018-04-11",16.58
"794","2018-04-12",16.58
"795","2018-04-13",16.389999
"796","2018-04-16",16.23
"797","2018-04-17",16.91
"798","2018-04-18",17.389999
"799","2018-04-19",17.1
"800","2018-04-20",17.27
"801","2018-04-23",16.809999
"802","2018-04-24",16.41
"803","2018-04-25",16.52
"804","2018-04-26",16.83
"805","2018-04-27",17.059999
"806","2018-04-30",17.24
"807","2018-05-01",17.040001
"808","2018-05-02",17.200001
"809","2018-05-03",16.77
"810","2018-05-04",16.530001
"811","2018-05-07",17.299999
"812","2018-05-08",17.299999
"813","2018-05-09",17.620001
"814","2018-05-10",17.799999
"815","2018-05-11",17.969999
"816","2018-05-14",18.950001
"817","2018-05-15",20
"818","2018-05-16",21.33
"819","2018-05-17",19.93
"820","2018-05-18",19.9
"821","2018-05-21",19.389999
"822","2018-05-22",20.07
"823","2018-05-23",20.639999
"824","2018-05-24",20.450001
"825","2018-05-25",20.49
"826","2018-05-29",20
"827","2018-05-30",20.99
"828","2018-05-31",19.440001
"829","2018-06-01",19.85
"830","2018-06-04",23
"831","2018-06-05",22.18
"832","2018-06-06",21.870001
"833","2018-06-07",21.49
"834","2018-06-08",21.93
"835","2018-06-11",21.08
"836","2018-06-12",21.450001
"837","2018-06-13",21.15
"838","2018-06-14",21.17
"839","2018-06-15",21.889999
"840","2018-06-18",21.379999
"841","2018-06-19",21.82
"842","2018-06-20",22.09
"843","2018-06-21",20.450001
"844","2018-06-22",20.42
"845","2018-06-25",20.610001
"846","2018-06-26",20.870001
"847","2018-06-27",20.110001
"848","2018-06-28",19.25
"849","2018-06-29",19.629999
"850","2018-07-02",19.1
"851","2018-07-03",18.889999
"852","2018-07-05",18.5
"853","2018-07-06",19.17
"854","2018-07-09",19.68
"855","2018-07-10",21.42
"856","2018-07-11",21.360001
"857","2018-07-12",20.84
"858","2018-07-13",19.6
"859","2018-07-16",19.49
"860","2018-07-17",19.99
"861","2018-07-18",19.91
"862","2018-07-19",20.389999
"863","2018-07-20",19.98
"864","2018-07-23",19.799999
"865","2018-07-24",19.9
"866","2018-07-25",20.469999
"867","2018-07-26",20.709999
"868","2018-07-27",20
"869","2018-07-30",19.68
"870","2018-07-31",20.51
"871","2018-08-01",21.84
"872","2018-08-02",21.26
"873","2018-08-03",21.209999
"874","2018-08-06",20.860001
"875","2018-08-07",21.24
"876","2018-08-08",21.5
"877","2018-08-09",22.049999
"878","2018-08-10",21.860001
"879","2018-08-13",20.120001
"880","2018-08-14",19.799999
"881","2018-08-15",19.389999
"882","2018-08-16",19.889999
"883","2018-08-17",20.02
"884","2018-08-20",20.32
"885","2018-08-21",20.51
"886","2018-08-22",21.25
"887","2018-08-23",21.549999
"888","2018-08-24",21.91
"889","2018-08-27",22.049999
"890","2018-08-28",22.280001
"891","2018-08-29",22.73
"892","2018-08-30",23.77
"893","2018-08-31",23.85
"894","2018-09-04",23.620001
"895","2018-09-05",23.450001
"896","2018-09-06",23.299999
"897","2018-09-07",23.15
"898","2018-09-10",24.52
"899","2018-09-11",24.559999
"900","2018-09-12",23.959999
"901","2018-09-13",25.49
"902","2018-09-14",24.440001
"903","2018-09-17",22.27
"904","2018-09-18",22.790001
"905","2018-09-19",22.84
"906","2018-09-20",23.799999
"907","2018-09-21",23.360001
"908","2018-09-24",24.77
"909","2018-09-25",25.110001
"910","2018-09-26",24.99
"911","2018-09-27",24.870001
"912","2018-09-28",24.620001
"913","2018-10-01",23.530001
"914","2018-10-02",21.9
"915","2018-10-03",21.65
"916","2018-10-04",20.780001
"917","2018-10-05",20.280001
"918","2018-10-08",20.860001
"919","2018-10-09",19.940001
"920","2018-10-10",19.08
"921","2018-10-11",18.620001
"922","2018-10-12",19.23
"923","2018-10-15",19.73
"924","2018-10-16",21
"925","2018-10-17",21.450001
"926","2018-10-18",19.34
"927","2018-10-19",18.790001
"928","2018-10-22",17.879999
"929","2018-10-23",18.26
"930","2018-10-24",17.16
"931","2018-10-25",17.450001
"932","2018-10-26",17.4
"933","2018-10-29",16.35
"934","2018-10-30",15.75
"935","2018-10-31",15.84
"936","2018-11-01",16.9
"937","2018-11-02",17.860001
"938","2018-11-05",17.35
"939","2018-11-06",17.639999
"940","2018-11-07",18.440001
"941","2018-11-08",17.459999
"942","2018-11-09",17.059999
"943","2018-11-12",15.43
"944","2018-11-13",14.73
"945","2018-11-14",14.23
"946","2018-11-15",14.2
"947","2018-11-16",14.25
"948","2018-11-19",13.7
"949","2018-11-20",13.99
"950","2018-11-21",15.07
"951","2018-11-23",15.08
"952","2018-11-26",16.16
"953","2018-11-27",16.35
"954","2018-11-28",16.07
"955","2018-11-29",16.17
"956","2018-11-30",16.110001
"957","2018-12-03",16.030001
"958","2018-12-04",14.99
"959","2018-12-06",15.11
"960","2018-12-07",14.54
"961","2018-12-10",14
"962","2018-12-11",14.93
"963","2018-12-12",15.9
"964","2018-12-13",15
"965","2018-12-14",15.32
"966","2018-12-17",14.7
"967","2018-12-18",14.3
"968","2018-12-19",13.46
"969","2018-12-20",12.14
"970","2018-12-21",11.21
"971","2018-12-24",11.38
"972","2018-12-26",13.23
"973","2018-12-27",13.78
"974","2018-12-28",14.55
"975","2018-12-31",14.82
"976","2019-01-02",15.1
"977","2019-01-03",15.04
"978","2019-01-04",15.47
"979","2019-01-07",15.95
"980","2019-01-08",16.02
"981","2019-01-09",16.08
"982","2019-01-10",16.200001
"983","2019-01-11",16.17
"984","2019-01-14",15.77
