"","date","STNE"
"105","2019-03-28",41.049999
"106","2019-03-29",41.110001
"107","2019-04-01",42.93
"108","2019-04-02",42.150002
"109","2019-04-03",38.5
"110","2019-04-04",37.43
"111","2019-04-05",35.900002
"112","2019-04-08",37.77
"113","2019-04-09",37.48
"114","2019-04-10",36.880001
"115","2019-04-11",35.66
"116","2019-04-12",35.25
"117","2019-04-15",35.950001
"118","2019-04-16",36.23
"119","2019-04-17",34.740002
"120","2019-04-18",26.51
"121","2019-04-22",25.92
"122","2019-04-23",25.139999
"123","2019-04-24",26.82
"124","2019-04-25",26.93
"125","2019-04-26",26.77
"126","2019-04-29",27.969999
"127","2019-04-30",28.790001
"128","2019-05-01",27
"129","2019-05-02",26.65
"130","2019-05-03",27.540001
"131","2019-05-06",27.57
"132","2019-05-07",27.09
"133","2019-05-08",27.34
"134","2019-05-09",27.690001
"135","2019-05-10",27.91
"136","2019-05-13",26.540001
"137","2019-05-14",26.530001
"138","2019-05-15",26.209999
"139","2019-05-16",26.870001
"140","2019-05-17",25.870001
"141","2019-05-20",26.799999
"142","2019-05-21",28.639999
"143","2019-05-22",27.75
"144","2019-05-23",26.17
"145","2019-05-24",26.059999
"146","2019-05-28",26.389999
"147","2019-05-29",25.58
"148","2019-05-30",25.5
"149","2019-05-31",25.200001
"150","2019-06-03",24.690001
"151","2019-06-04",26.23
"152","2019-06-05",26.290001
"153","2019-06-06",27.030001
"154","2019-06-07",26.629999
"155","2019-06-10",28
"156","2019-06-11",27.879999
"157","2019-06-12",28.17
"158","2019-06-13",28.540001
"159","2019-06-14",28.33
"160","2019-06-17",29.290001
"161","2019-06-18",29.950001
"162","2019-06-19",29.370001
"163","2019-06-20",29.440001
"164","2019-06-21",29.139999
"165","2019-06-24",28.700001
"166","2019-06-25",28.200001
"167","2019-06-26",28.450001
"168","2019-06-27",28.799999
"169","2019-06-28",29.58
"170","2019-07-01",28.879999
"171","2019-07-02",28.52
"172","2019-07-03",28.450001
"173","2019-07-05",29.35
"174","2019-07-08",29.18
"175","2019-07-09",30.799999
"176","2019-07-10",32.009998
"177","2019-07-11",34.869999
"178","2019-07-12",33.82
"179","2019-07-15",33.869999
"180","2019-07-16",34.009998
"181","2019-07-17",35.68
"182","2019-07-18",35.189999
"183","2019-07-19",34.790001
"184","2019-07-22",36.220001
"185","2019-07-23",34.490002
"186","2019-07-24",33.310001
"187","2019-07-25",32.389999
"188","2019-07-26",34.16
"189","2019-07-29",34.540001
"190","2019-07-30",35.790001
"191","2019-07-31",35.009998
"192","2019-08-01",35.540001
"193","2019-08-02",36.48
"194","2019-08-05",34.470001
"195","2019-08-06",35.599998
"196","2019-08-07",35.41
"197","2019-08-08",38.099998
"198","2019-08-09",36.07
"199","2019-08-12",34.259998
"200","2019-08-13",34.900002
"201","2019-08-14",33.580002
"202","2019-08-15",30.52
"203","2019-08-16",31.700001
"204","2019-08-19",32.240002
"205","2019-08-20",31.51
"206","2019-08-21",32.09
"207","2019-08-22",32.459999
"208","2019-08-23",30.690001
"209","2019-08-26",30.51
"210","2019-08-27",30.33
"211","2019-08-28",30.68
"212","2019-08-29",30.59
"213","2019-08-30",30.08
"214","2019-09-03",30.09
"215","2019-09-04",32.279999
"216","2019-09-05",33.84
"217","2019-09-06",33.599998
"218","2019-09-09",31.85
"219","2019-09-10",31.09
"220","2019-09-11",31.83
"221","2019-09-12",32.790001
"222","2019-09-13",32.889999
"223","2019-09-16",33.490002
"224","2019-09-17",36.82
"225","2019-09-18",36.580002
"226","2019-09-19",37.279999
"227","2019-09-20",36.029999
"228","2019-09-23",35.619999
"229","2019-09-24",34.790001
"230","2019-09-25",35.049999
"231","2019-09-26",35.639999
"232","2019-09-27",34.299999
"233","2019-09-30",34.779999
"234","2019-10-01",34.150002
"235","2019-10-02",32.380001
"236","2019-10-03",33.490002
"237","2019-10-04",33.950001
"238","2019-10-07",33.889999
"239","2019-10-08",32.259998
"240","2019-10-09",33.57
"241","2019-10-10",33.91
"242","2019-10-11",34.580002
"243","2019-10-14",34.990002
"244","2019-10-15",33.720001
"245","2019-10-16",33.959999
"246","2019-10-17",34.900002
"247","2019-10-18",34.02
"248","2019-10-21",34.18
"249","2019-10-22",31.549999
"250","2019-10-23",33.02
"251","2019-10-24",33.779999
"252","2019-10-25",36.470001
"253","2019-10-28",35.389999
"254","2019-10-29",35.310001
"255","2019-10-30",36.529999
"256","2019-10-31",36.790001
"257","2019-11-01",37.650002
"258","2019-11-04",38.09
"259","2019-11-05",35.02
"260","2019-11-06",34.220001
"261","2019-11-07",33.990002
"262","2019-11-08",35.200001
"263","2019-11-11",35.25
"264","2019-11-12",35.990002
"265","2019-11-13",35.990002
"266","2019-11-14",36.950001
"267","2019-11-15",37.900002
"268","2019-11-18",36.740002
"269","2019-11-19",36.130001
"270","2019-11-20",35.150002
"271","2019-11-21",34.349998
"272","2019-11-22",41.389999
"273","2019-11-25",41.09
"274","2019-11-26",39.349998
"275","2019-11-27",40.619999
"276","2019-11-29",40.98
"277","2019-12-02",37.709999
"278","2019-12-03",37.849998
"279","2019-12-04",38.299999
"280","2019-12-05",38.32
"281","2019-12-06",39.099998
"282","2019-12-09",38.73
"283","2019-12-10",37.91
"284","2019-12-11",38.700001
"285","2019-12-12",38.689999
"286","2019-12-13",39.529999
"287","2019-12-16",39.389999
"288","2019-12-17",39.029999
"289","2019-12-18",39.09
"290","2019-12-19",39.09
"291","2019-12-20",38.009998
"292","2019-12-23",38.130001
"293","2019-12-24",38.57
"294","2019-12-26",38.82
"295","2019-12-27",39.07
"296","2019-12-30",38.360001
"297","2019-12-31",39.889999
"298","2020-01-02",42.790001
"299","2020-01-03",42.209999
"300","2020-01-06",41.02
"301","2020-01-07",40.700001
"302","2020-01-08",41.869999
"303","2020-01-09",41.880001
"304","2020-01-10",42.759998
"305","2020-01-13",41.68
"306","2020-01-14",41.310001
"307","2020-01-15",41.040001
"308","2020-01-16",41.080002
"309","2020-01-17",42.040001
"310","2020-01-21",42.25
"311","2020-01-22",44.639999
"312","2020-01-23",45.029999
"313","2020-01-24",43.150002
"314","2020-01-27",41.16
"315","2020-01-28",43.509998
"316","2020-01-29",43.439999
"317","2020-01-30",44.299999
"318","2020-01-31",43.439999
"319","2020-02-03",45.299999
"320","2020-02-04",43.139999
"321","2020-02-05",42.279999
"322","2020-02-06",41.59
"323","2020-02-07",40.779999
"324","2020-02-10",40.049999
"325","2020-02-11",40.189999
"326","2020-02-12",40.790001
"327","2020-02-13",42.009998
"328","2020-02-14",41.82
"329","2020-02-18",41.82
"330","2020-02-19",44.310001
"331","2020-02-20",43.73
"332","2020-02-21",43.48
"333","2020-02-24",41.779999
"334","2020-02-25",41
"335","2020-02-26",41.57
"336","2020-02-27",41.849998
"337","2020-02-28",39.889999
"338","2020-03-02",43.860001
"339","2020-03-03",44.290001
"340","2020-03-04",44.349998
"341","2020-03-05",41.709999
"342","2020-03-06",40
"343","2020-03-09",36.029999
"344","2020-03-10",40.310001
"345","2020-03-11",36.34
"346","2020-03-12",30.219999
"347","2020-03-13",32.5
"348","2020-03-16",26.32
"349","2020-03-17",25.16
"350","2020-03-18",21.74
"351","2020-03-19",23.620001
"352","2020-03-20",22.030001
"353","2020-03-23",19.889999
"354","2020-03-24",23.74
"355","2020-03-25",25.530001
"356","2020-03-26",27.969999
"357","2020-03-27",24.440001
"358","2020-03-30",23.5
"359","2020-03-31",21.77
"360","2020-04-01",19.530001
"361","2020-04-02",19.879999
"362","2020-04-03",17.82
"363","2020-04-06",22.24
"364","2020-04-07",23.639999
"365","2020-04-08",25.48
"366","2020-04-09",25.139999
"367","2020-04-13",23.01
"368","2020-04-14",24.629999
"369","2020-04-15",23.940001
"370","2020-04-16",22.940001
"371","2020-04-17",24.1
"372","2020-04-20",22.43
"373","2020-04-21",21.209999
"374","2020-04-22",23
"375","2020-04-23",23.18
"376","2020-04-24",22.08
"377","2020-04-27",23.75
"378","2020-04-28",25.27
"379","2020-04-29",28.040001
"380","2020-04-30",26.379999
"381","2020-05-01",25.4
"382","2020-05-04",26.4
"383","2020-05-05",26.74
"384","2020-05-06",27.059999
"385","2020-05-07",26.99
"386","2020-05-08",28.1
"387","2020-05-11",27.129999
"388","2020-05-12",23.799999
"389","2020-05-13",21.15
"390","2020-05-14",22.1
"391","2020-05-15",21.879999
"392","2020-05-18",24.4
"393","2020-05-19",24.26
"394","2020-05-20",24.41
"395","2020-05-21",24.700001
"396","2020-05-22",24.459999
"397","2020-05-26",26.700001
"398","2020-05-27",34.009998
"399","2020-05-28",31.379999
"400","2020-05-29",31.68
"401","2020-06-01",31.889999
"402","2020-06-02",32.619999
"403","2020-06-03",35.450001
"404","2020-06-04",36.310001
"405","2020-06-05",39.23
"406","2020-06-08",39.310001
"407","2020-06-09",38.599998
"408","2020-06-10",38.419998
"409","2020-06-11",34.580002
"410","2020-06-12",36.990002
"411","2020-06-15",36.950001
"412","2020-06-16",37.43
"413","2020-06-17",37.25
"414","2020-06-18",38.57
"415","2020-06-19",38.139999
"416","2020-06-22",39.689999
"417","2020-06-23",41.549999
"418","2020-06-24",38.43
"419","2020-06-25",39.959999
"420","2020-06-26",37.939999
"421","2020-06-29",38.200001
"422","2020-06-30",38.759998
"423","2020-07-01",39.509998
"424","2020-07-02",40.110001
"425","2020-07-06",40.57
"426","2020-07-07",40.130001
"427","2020-07-08",41.529999
"428","2020-07-09",41.439999
"429","2020-07-10",39.84
"430","2020-07-13",38.549999
"431","2020-07-14",38.389999
"432","2020-07-15",40.709999
"433","2020-07-16",40.360001
"434","2020-07-17",40.540001
"435","2020-07-20",41.91
"436","2020-07-21",42.360001
"437","2020-07-22",42.790001
"438","2020-07-23",43.009998
"439","2020-07-24",42.68
"440","2020-07-27",45.029999
"441","2020-07-28",44.240002
"442","2020-07-29",46.900002
"443","2020-07-30",47.029999
"444","2020-07-31",47.709999
"445","2020-08-03",48.119999
"446","2020-08-04",47.200001
"447","2020-08-05",47.860001
"448","2020-08-06",49.09
"449","2020-08-07",49.060001
"450","2020-08-10",47.18
"451","2020-08-11",52.389999
"452","2020-08-12",49.290001
"453","2020-08-13",49.009998
"454","2020-08-14",48.209999
"455","2020-08-17",48.860001
"456","2020-08-18",51.279999
"457","2020-08-19",50.619999
"458","2020-08-20",49.41
"459","2020-08-21",49.84
"460","2020-08-24",50
"461","2020-08-25",50.779999
"462","2020-08-26",48.900002
"463","2020-08-27",50.560001
"464","2020-08-28",51.869999
"465","2020-08-31",51
"466","2020-09-01",52.810001
"467","2020-09-02",52.380001
"468","2020-09-03",50.290001
"469","2020-09-04",50
"470","2020-09-08",49.810001
"471","2020-09-09",50.66
"472","2020-09-10",51.040001
"473","2020-09-11",50.490002
"474","2020-09-14",51.68
"475","2020-09-15",53.720001
"476","2020-09-16",53.66
"477","2020-09-17",52.259998
"478","2020-09-18",51.5
"479","2020-09-21",51.41
"480","2020-09-22",52.939999
"481","2020-09-23",52.25
"482","2020-09-24",52.419998
"483","2020-09-25",53.130001
"484","2020-09-28",52.830002
"485","2020-09-29",53.349998
"486","2020-09-30",52.889999
"487","2020-10-01",54.41
"488","2020-10-02",52.740002
"489","2020-10-05",54.299999
"490","2020-10-06",55.259998
"491","2020-10-07",57.990002
"492","2020-10-08",58.419998
"493","2020-10-09",58.59
"494","2020-10-12",58.119999
"495","2020-10-13",58.509998
"496","2020-10-14",57.57
"497","2020-10-15",58
"498","2020-10-16",57.900002
"499","2020-10-19",57.080002
"500","2020-10-20",59.200001
"501","2020-10-21",59.860001
"502","2020-10-22",57.880001
"503","2020-10-23",59
"504","2020-10-26",56.150002
"505","2020-10-27",55.98
"506","2020-10-28",53.619999
"507","2020-10-29",55.52
"508","2020-10-30",52.540001
"509","2020-11-02",52.950001
"510","2020-11-03",53.380001
"511","2020-11-04",58.82
"512","2020-11-05",61.07
"513","2020-11-06",62.220001
"514","2020-11-09",63.040001
"515","2020-11-10",62.560001
"516","2020-11-11",64.169998
"517","2020-11-12",64.550003
"518","2020-11-13",64.440002
"519","2020-11-16",65.519997
"520","2020-11-17",66.800003
"521","2020-11-18",67.93
"522","2020-11-19",68.82
"523","2020-11-20",69.75
"524","2020-11-23",72.669998
"525","2020-11-24",71.839996
"526","2020-11-25",70.510002
"527","2020-11-27",73.279999
