"","date","MLP"
"170","2007-09-05",28.09
"171","2007-09-06",28.66
"172","2007-09-07",28.309999
"173","2007-09-10",28.030001
"174","2007-09-11",28.540001
"175","2007-09-12",28.219999
"176","2007-09-13",28.860001
"177","2007-09-14",27.809999
"178","2007-09-17",27.780001
"179","2007-09-18",28.26
"180","2007-09-19",29.09
"181","2007-09-20",28.92
"182","2007-09-21",28.83
"183","2007-09-24",27.950001
"184","2007-09-25",28.459999
"185","2007-09-26",29.290001
"186","2007-09-27",30.1
"187","2007-09-28",30.440001
"188","2007-10-01",29.93
"189","2007-10-02",29.65
"190","2007-10-03",28.549999
"191","2007-10-04",27.99
"192","2007-10-05",28.93
"193","2007-10-08",29.74
"194","2007-10-09",29.969999
"195","2007-10-10",29.959999
"196","2007-10-11",30.08
"197","2007-10-12",29.969999
"198","2007-10-15",30.040001
"199","2007-10-16",30.200001
"200","2007-10-17",30.07
"201","2007-10-18",30.440001
"202","2007-10-19",29.83
"203","2007-10-22",29.98
"204","2007-10-23",30.08
"205","2007-10-24",29.85
"206","2007-10-25",30
"207","2007-10-26",30.09
"208","2007-10-29",29.84
"209","2007-10-30",29.559999
"210","2007-10-31",29.450001
"211","2007-11-01",28.219999
"212","2007-11-02",28.01
"213","2007-11-05",27.6
"214","2007-11-06",28.030001
"215","2007-11-07",27.049999
"216","2007-11-08",27.52
"217","2007-11-09",27.620001
"218","2007-11-12",28.799999
"219","2007-11-13",29.049999
"220","2007-11-14",29.68
"221","2007-11-15",29.1
"222","2007-11-16",28.51
"223","2007-11-19",28.309999
"224","2007-11-20",28.49
"225","2007-11-21",28.82
"226","2007-11-23",28.799999
"227","2007-11-26",27.700001
"228","2007-11-27",28.299999
"229","2007-11-28",28.68
"230","2007-11-29",28.299999
"231","2007-11-30",28.15
"232","2007-12-03",27.809999
"233","2007-12-04",27.5
"234","2007-12-05",27.879999
"235","2007-12-06",27.92
"236","2007-12-07",28.25
"237","2007-12-10",28.51
"238","2007-12-11",29.07
"239","2007-12-12",28.77
"240","2007-12-13",28.43
"241","2007-12-14",27.6
"242","2007-12-17",26.549999
"243","2007-12-18",26.620001
"244","2007-12-19",27.309999
"245","2007-12-20",28.540001
"246","2007-12-21",28.870001
"247","2007-12-24",29.290001
"248","2007-12-26",29.68
"249","2007-12-27",29.440001
"250","2007-12-28",29.4
"251","2007-12-31",29.110001
"252","2008-01-02",28.799999
"253","2008-01-03",27.75
"254","2008-01-04",26.440001
"255","2008-01-07",27.66
"256","2008-01-08",27.360001
"257","2008-01-09",27.99
"258","2008-01-10",28.98
"259","2008-01-11",28.120001
"260","2008-01-14",27.879999
"261","2008-01-15",28.030001
"262","2008-01-16",28.780001
"263","2008-01-17",27.68
"264","2008-01-18",27.549999
"265","2008-01-22",28.6
"266","2008-01-23",28.93
"267","2008-01-24",28.610001
"268","2008-01-25",28.5
"269","2008-01-28",28.879999
"270","2008-01-29",28.24
"271","2008-01-30",27.51
"272","2008-01-31",27.450001
"273","2008-02-01",28.15
"274","2008-02-04",27.83
"275","2008-02-05",26.719999
"276","2008-02-06",26.629999
"277","2008-02-07",26.5
"278","2008-02-08",26.32
"279","2008-02-11",25.98
"280","2008-02-12",25.83
"281","2008-02-13",26.49
"282","2008-02-14",26.559999
"283","2008-02-15",26.459999
"284","2008-02-19",26.809999
"285","2008-02-20",28.639999
"286","2008-02-21",27.959999
"287","2008-02-22",27.35
"288","2008-02-25",27.709999
"289","2008-02-26",27.9
"290","2008-02-27",27.84
"291","2008-02-28",27.5
"292","2008-02-29",26.16
"293","2008-03-03",26.219999
"294","2008-03-04",26.92
"295","2008-03-05",26.889999
"296","2008-03-06",26.129999
"297","2008-03-07",25.620001
"298","2008-03-10",24.98
"299","2008-03-11",26.299999
"300","2008-03-12",26.85
"301","2008-03-13",28.219999
"302","2008-03-14",27.690001
"303","2008-03-17",28.620001
"304","2008-03-18",29.030001
"305","2008-03-19",30.23
"306","2008-03-20",32.009998
"307","2008-03-24",31.77
"308","2008-03-25",31.639999
"309","2008-03-26",31.82
"310","2008-03-27",32.619999
"311","2008-03-28",32.59
"312","2008-03-31",31.889999
"313","2008-04-01",32.540001
"314","2008-04-02",33.400002
"315","2008-04-03",32.240002
"316","2008-04-04",31.85
"317","2008-04-07",32.5
"318","2008-04-08",32.779999
"319","2008-04-09",32.150002
"320","2008-04-10",31.18
"321","2008-04-11",29.74
"322","2008-04-14",30.4
"323","2008-04-15",30.5
"324","2008-04-16",31.719999
"325","2008-04-17",32.279999
"326","2008-04-18",32.900002
"327","2008-04-21",32.400002
"328","2008-04-22",31.41
"329","2008-04-23",31.440001
"330","2008-04-24",32.75
"331","2008-04-25",32.740002
"332","2008-04-28",32.57
"333","2008-04-29",31.879999
"334","2008-04-30",31.5
"335","2008-05-01",34
"336","2008-05-02",31.799999
"337","2008-05-05",30.299999
"338","2008-05-06",30
"339","2008-05-07",28.950001
"340","2008-05-08",28.34
"341","2008-05-09",28.83
"342","2008-05-12",30.59
"343","2008-05-13",31.5
"344","2008-05-14",31
"345","2008-05-15",31.200001
"346","2008-05-16",30.860001
"347","2008-05-19",29.639999
"348","2008-05-20",29.9
"349","2008-05-21",29
"350","2008-05-22",29.049999
"351","2008-05-23",28.540001
"352","2008-05-27",28.25
"353","2008-05-28",28.110001
"354","2008-05-29",28.950001
"355","2008-05-30",28.879999
"356","2008-06-02",27.75
"357","2008-06-03",27.65
"358","2008-06-04",28.83
"359","2008-06-05",29.040001
"360","2008-06-06",27.9
"361","2008-06-09",27.35
"362","2008-06-10",28.07
"363","2008-06-11",27.059999
"364","2008-06-12",27.15
"365","2008-06-13",27.25
"366","2008-06-16",27.9
"367","2008-06-17",27.76
"368","2008-06-18",29.33
"369","2008-06-19",30.700001
"370","2008-06-20",30.5
"371","2008-06-23",29.65
"372","2008-06-24",29.6
"373","2008-06-25",31
"374","2008-06-26",29.65
"375","2008-06-27",29.1
"376","2008-06-30",29.450001
"377","2008-07-01",28.200001
"378","2008-07-02",27.6
"379","2008-07-03",27.83
"380","2008-07-07",27.799999
"381","2008-07-08",29.27
"382","2008-07-09",28.75
"383","2008-07-10",28.74
"384","2008-07-11",29.24
"385","2008-07-14",29.41
"386","2008-07-15",32.209999
"387","2008-07-16",33.049999
"388","2008-07-17",32.740002
"389","2008-07-18",30.950001
"390","2008-07-21",31.49
"391","2008-07-22",34.25
"392","2008-07-23",32.41
"393","2008-07-24",32.790001
"394","2008-07-25",33.220001
"395","2008-07-28",28.620001
"396","2008-07-29",29.23
"397","2008-07-30",28
"398","2008-07-31",28.5
"399","2008-08-01",27.18
"400","2008-08-04",26.540001
"401","2008-08-05",27.389999
"402","2008-08-06",26.969999
"403","2008-08-07",26.1
"404","2008-08-08",27.07
"405","2008-08-11",27.68
"406","2008-08-12",27
"407","2008-08-13",26.549999
"408","2008-08-14",26.5
"409","2008-08-15",25.790001
"410","2008-08-18",25.65
"411","2008-08-19",25.889999
"412","2008-08-20",25.049999
"413","2008-08-21",26.01
"414","2008-08-22",26.639999
"415","2008-08-25",26.32
"416","2008-08-26",26.77
"417","2008-08-27",26.75
"418","2008-08-28",27.1
"419","2008-08-29",26.83
"420","2008-09-02",26.450001
"421","2008-09-03",26.469999
"422","2008-09-04",25.34
"423","2008-09-05",25.879999
"424","2008-09-08",25.9
"425","2008-09-09",25.83
"426","2008-09-10",26.209999
"427","2008-09-11",25.5
"428","2008-09-12",25.09
"429","2008-09-15",24.68
"430","2008-09-16",23.799999
"431","2008-09-17",22.190001
"432","2008-09-18",27.200001
"433","2008-09-19",28.799999
"434","2008-09-22",27.450001
"435","2008-09-23",27.139999
"436","2008-09-24",27.129999
"437","2008-09-25",27
"438","2008-09-26",28.610001
"439","2008-09-29",27.809999
"440","2008-09-30",27.49
"441","2008-10-01",27.450001
"442","2008-10-02",26.76
"443","2008-10-03",26.25
"444","2008-10-06",23.67
"445","2008-10-07",21.299999
"446","2008-10-08",19.35
"447","2008-10-09",16.93
"448","2008-10-10",16
"449","2008-10-13",19.709999
"450","2008-10-14",19.83
"451","2008-10-15",17.799999
"452","2008-10-16",19.440001
"453","2008-10-17",16.549999
"454","2008-10-20",16.790001
"455","2008-10-21",16.9
"456","2008-10-22",16.940001
"457","2008-10-23",15.77
"458","2008-10-24",15.58
"459","2008-10-27",13.99
"460","2008-10-28",13.39
"461","2008-10-29",12.88
"462","2008-10-30",13.52
"463","2008-10-31",15.5
"464","2008-11-03",15.52
"465","2008-11-04",15.54
"466","2008-11-05",14.79
"467","2008-11-06",15.01
"468","2008-11-07",14.86
"469","2008-11-10",14.88
"470","2008-11-11",14.78
"471","2008-11-12",14.46
"472","2008-11-13",15.03
"473","2008-11-14",13.1
"474","2008-11-17",12
"475","2008-11-18",12.5
"476","2008-11-19",11.21
"477","2008-11-20",10.08
"478","2008-11-21",9.75
"479","2008-11-24",10.9
"480","2008-11-25",10.72
"481","2008-11-26",11.33
"482","2008-11-28",11.23
"483","2008-12-01",9.27
"484","2008-12-02",9.2
"485","2008-12-03",9.25
"486","2008-12-04",9.09
"487","2008-12-05",8.8
"488","2008-12-08",9.15
"489","2008-12-09",8.28
"490","2008-12-10",8.3
"491","2008-12-11",7.88
"492","2008-12-12",8.2
"493","2008-12-15",8.71
"494","2008-12-16",9.68
"495","2008-12-17",11.93
"496","2008-12-18",12.18
"497","2008-12-19",11.62
"498","2008-12-22",11.29
"499","2008-12-23",11.48
"500","2008-12-24",11.57
"501","2008-12-26",11.55
"502","2008-12-29",11.63
"503","2008-12-30",12.03
"504","2008-12-31",13.43
"505","2009-01-02",13.11
"506","2009-01-05",12.46
"507","2009-01-06",12.96
"508","2009-01-07",12.47
"509","2009-01-08",13
"510","2009-01-09",12.15
"511","2009-01-12",11.07
"512","2009-01-13",10.82
"513","2009-01-14",10
"514","2009-01-15",9.93
"515","2009-01-16",10.02
"516","2009-01-20",9
"517","2009-01-21",9
"518","2009-01-22",8.75
"519","2009-01-23",8.6
"520","2009-01-26",8.9
"521","2009-01-27",9.49
"522","2009-01-28",9.52
"523","2009-01-29",9.39
"524","2009-01-30",9.23
"525","2009-02-02",9.15
"526","2009-02-03",8.94
"527","2009-02-04",8.93
"528","2009-02-05",8.94
"529","2009-02-06",8.95
"530","2009-02-09",8.91
"531","2009-02-10",8.75
"532","2009-02-11",8.06
"533","2009-02-12",10.31
"534","2009-02-13",10.29
"535","2009-02-17",9.24
"536","2009-02-18",8.47
"537","2009-02-19",8.19
"538","2009-02-20",8.51
"539","2009-02-23",8.49
"540","2009-02-24",8.62
"541","2009-02-25",7.98
"542","2009-02-26",8.45
"543","2009-02-27",7.88
"544","2009-03-02",7.2
"545","2009-03-03",6.62
"546","2009-03-04",6.34
"547","2009-03-05",5.91
"548","2009-03-06",5.7
"549","2009-03-09",5.2
"550","2009-03-10",5.32
"551","2009-03-11",5.23
"552","2009-03-12",5.36
"553","2009-03-13",6.6
"554","2009-03-16",6.51
"555","2009-03-17",7.77
"556","2009-03-18",8.14
"557","2009-03-19",7.32
"558","2009-03-20",7.42
"559","2009-03-23",9.47
"560","2009-03-24",8.92
"561","2009-03-25",9.09
"562","2009-03-26",9.15
"563","2009-03-27",8.61
"564","2009-03-30",8.29
"565","2009-03-31",8.49
"566","2009-04-01",8.5
"567","2009-04-02",8.9
"568","2009-04-03",8.95
"569","2009-04-06",8.39
"570","2009-04-07",7.24
"571","2009-04-08",7.37
"572","2009-04-09",7.69
"573","2009-04-13",8.03
"574","2009-04-14",7.8
"575","2009-04-15",7.78
"576","2009-04-16",7.95
"577","2009-04-17",7.82
"578","2009-04-20",7.08
"579","2009-04-21",6.92
"580","2009-04-22",6.23
"581","2009-04-23",5.87
"582","2009-04-24",5.97
"583","2009-04-27",5.59
"584","2009-04-28",5.65
"585","2009-04-29",5.75
"586","2009-04-30",6.35
"587","2009-05-01",6.28
"588","2009-05-04",6.98
"589","2009-05-05",7.01
"590","2009-05-06",8.62
"591","2009-05-07",8.3
"592","2009-05-08",9.49
"593","2009-05-11",10
"594","2009-05-12",9.25
"595","2009-05-13",8.76
"596","2009-05-14",9.63
"597","2009-05-15",8.43
"598","2009-05-18",9.4
"599","2009-05-19",8.57
"600","2009-05-20",8.6
"601","2009-05-21",8.31
"602","2009-05-22",7.82
"603","2009-05-26",9.11
"604","2009-05-27",9.02
"605","2009-05-28",9.16
"606","2009-05-29",8.7
"607","2009-06-01",9.3
"608","2009-06-02",8.49
"609","2009-06-03",7.87
"610","2009-06-04",8.19
"611","2009-06-05",8.14
"612","2009-06-08",8.04
"613","2009-06-09",8.14
"614","2009-06-10",7.8
"615","2009-06-11",7.93
"616","2009-06-12",8.02
"617","2009-06-15",8.63
"618","2009-06-16",8.66
"619","2009-06-17",9.14
"620","2009-06-18",8.49
"621","2009-06-19",8.3
"622","2009-06-22",7.71
"623","2009-06-23",7.66
"624","2009-06-24",7.65
"625","2009-06-25",8.18
"626","2009-06-26",7.69
"627","2009-06-29",7.68
"628","2009-06-30",7.71
"629","2009-07-01",7.57
"630","2009-07-02",7.21
"631","2009-07-06",6.9
"632","2009-07-07",6.65
"633","2009-07-08",6.27
"634","2009-07-09",6.25
"635","2009-07-10",6.1
"636","2009-07-13",6.23
"637","2009-07-14",6.39
"638","2009-07-15",6.75
"639","2009-07-16",6.4
"640","2009-07-17",6.41
"641","2009-07-20",6.69
"642","2009-07-21",6.55
"643","2009-07-22",6.52
"644","2009-07-23",6.71
"645","2009-07-24",7.04
"646","2009-07-27",6.81
"647","2009-07-28",6.8
"648","2009-07-29",6.81
"649","2009-07-30",7
"650","2009-07-31",7.3
"651","2009-08-03",7.25
"652","2009-08-04",6.9
"653","2009-08-05",7
"654","2009-08-06",6.8
"655","2009-08-07",6.1
"656","2009-08-10",5.97
"657","2009-08-11",5.88
"658","2009-08-12",5.95
"659","2009-08-13",6.36
"660","2009-08-14",6.29
"661","2009-08-17",6.08
"662","2009-08-18",6.15
"663","2009-08-19",6.36
"664","2009-08-20",6.4
"665","2009-08-21",6.5
"666","2009-08-24",6.52
"667","2009-08-25",6.34
"668","2009-08-26",6.29
"669","2009-08-27",6.18
"670","2009-08-28",6.15
"671","2009-08-31",6.27
"672","2009-09-01",6.27
"673","2009-09-02",6.43
"674","2009-09-03",6.3
"675","2009-09-04",6.1
"676","2009-09-08",6.03
"677","2009-09-09",6.36
"678","2009-09-10",6.45
"679","2009-09-11",6.42
"680","2009-09-14",6.38
"681","2009-09-15",6.23
"682","2009-09-16",6.28
"683","2009-09-17",6.51
"684","2009-09-18",6.4
"685","2009-09-21",6.66
"686","2009-09-22",6.95
"687","2009-09-23",6.82
"688","2009-09-24",6.84
"689","2009-09-25",6.8
"690","2009-09-28",6.62
"691","2009-09-29",6.49
"692","2009-09-30",6.29
"693","2009-10-01",6
"694","2009-10-02",6
"695","2009-10-05",6.05
"696","2009-10-06",6.15
"697","2009-10-07",6.04
"698","2009-10-08",6.37
"699","2009-10-09",6.75
"700","2009-10-12",6.74
"701","2009-10-13",6.36
"702","2009-10-14",6.45
"703","2009-10-15",6.33
"704","2009-10-16",6.29
"705","2009-10-19",6.35
"706","2009-10-20",6.25
"707","2009-10-21",6.35
"708","2009-10-22",6.15
"709","2009-10-23",6.45
"710","2009-10-26",6.6
"711","2009-10-27",6.57
"712","2009-10-28",6.27
"713","2009-10-29",6.25
"714","2009-10-30",6.14
"715","2009-11-02",6.25
"716","2009-11-03",6.52
"717","2009-11-04",6.44
"718","2009-11-05",6.61
"719","2009-11-06",6.45
"720","2009-11-09",6.32
"721","2009-11-10",6.12
"722","2009-11-11",6.06
"723","2009-11-12",6.07
"724","2009-11-13",6.06
"725","2009-11-16",6.15
"726","2009-11-17",6.06
"727","2009-11-18",6.03
"728","2009-11-19",6.01
"729","2009-11-20",6
"730","2009-11-23",6.18
"731","2009-11-24",6.12
"732","2009-11-25",5.93
"733","2009-11-27",6.08
"734","2009-11-30",5.75
"735","2009-12-01",5.76
"736","2009-12-02",5.75
"737","2009-12-03",5.76
"738","2009-12-04",5.78
"739","2009-12-07",5.7
"740","2009-12-08",5.86
"741","2009-12-09",5.82
"742","2009-12-10",5.84
"743","2009-12-11",5.85
"744","2009-12-14",5.95
"745","2009-12-15",5.9
"746","2009-12-16",5.88
"747","2009-12-17",5.65
"748","2009-12-18",5.51
"749","2009-12-21",5.7
"750","2009-12-22",5.84
"751","2009-12-23",5.9
"752","2009-12-24",5.78
"753","2009-12-28",5.91
"754","2009-12-29",5.81
"755","2009-12-30",5.55
"756","2009-12-31",5.55
"757","2010-01-04",5.45
"758","2010-01-05",5.49
"759","2010-01-06",5.14
"760","2010-01-07",5.25
"761","2010-01-08",4.79
"762","2010-01-11",4.7
"763","2010-01-12",4.63
"764","2010-01-13",4.3
"765","2010-01-14",3.89
"766","2010-01-15",3.98
"767","2010-01-19",3.52
"768","2010-01-20",3.56
"769","2010-01-21",3.25
"770","2010-01-22",3.21
"771","2010-01-25",2.75
"772","2010-01-26",2.35
"773","2010-01-27",2.5
"774","2010-01-28",2.94
"775","2010-01-29",3.1
"776","2010-02-01",3.21
"777","2010-02-02",3.24
"778","2010-02-03",3.24
"779","2010-02-04",2.94
"780","2010-02-05",2.98
"781","2010-02-08",3.19
"782","2010-02-09",3.21
"783","2010-02-10",3.25
"784","2010-02-11",3.28
"785","2010-02-12",3.49
"786","2010-02-16",3.29
"787","2010-02-17",3.4
"788","2010-02-18",3.46
"789","2010-02-19",3.74
"790","2010-02-22",4.36
"791","2010-02-23",4.83
"792","2010-02-24",4.8
"793","2010-02-25",4.7
"794","2010-02-26",4.55
"795","2010-03-01",4.47
"796","2010-03-02",4.63
"797","2010-03-03",4.72
"798","2010-03-04",4.73
"799","2010-03-05",4.62
"800","2010-03-08",4.8
"801","2010-03-09",5.23
"802","2010-03-10",5.15
"803","2010-03-11",5.17
"804","2010-03-12",5.18
"805","2010-03-15",5.5
"806","2010-03-16",5.45
"807","2010-03-17",5.49
"808","2010-03-18",5.48
"809","2010-03-19",5.51
"810","2010-03-22",5.7
"811","2010-03-23",7.34
"812","2010-03-24",7.5
"813","2010-03-25",7.25
"814","2010-03-26",7.57
"815","2010-03-29",7.65
"816","2010-03-30",7.15
"817","2010-03-31",6.24
"818","2010-04-01",5.6
"819","2010-04-05",5.49
"820","2010-04-06",5.64
"821","2010-04-07",5.83
"822","2010-04-08",5.6
"823","2010-04-09",5.56
"824","2010-04-12",5.61
"825","2010-04-13",5.55
"826","2010-04-14",5.61
"827","2010-04-15",5.66
"828","2010-04-16",5.99
"829","2010-04-19",5.5
"830","2010-04-20",5.4
"831","2010-04-21",5.5
"832","2010-04-22",5.46
"833","2010-04-23",5.23
"834","2010-04-26",5.73
"835","2010-04-27",5.35
"836","2010-04-28",5.1
"837","2010-04-29",5.11
"838","2010-04-30",5.03
"839","2010-05-03",5.1
"840","2010-05-04",5
"841","2010-05-05",4.88
"842","2010-05-06",4.84
"843","2010-05-07",5.06
"844","2010-05-10",5.28
"845","2010-05-11",5.14
"846","2010-05-12",5.11
"847","2010-05-13",4.98
"848","2010-05-14",4.65
"849","2010-05-17",5.05
"850","2010-05-18",4.81
"851","2010-05-19",4.67
"852","2010-05-20",4.65
"853","2010-05-21",4.41
"854","2010-05-24",4.35
"855","2010-05-25",4.29
"856","2010-05-26",4.56
"857","2010-05-27",4.53
"858","2010-05-28",4.52
"859","2010-06-01",4.51
"860","2010-06-02",4.5
"861","2010-06-03",4.52
"862","2010-06-04",4.5
"863","2010-06-07",4.43
"864","2010-06-08",4.38
"865","2010-06-09",4.16
"866","2010-06-10",4.15
"867","2010-06-11",4.27
"868","2010-06-14",4.1
"869","2010-06-15",4.14
"870","2010-06-16",4.15
"871","2010-06-17",4.1
"872","2010-06-18",4.22
"873","2010-06-21",4.08
"874","2010-06-22",4.11
"875","2010-06-23",4.1
"876","2010-06-24",4
"877","2010-06-25",3.75
"878","2010-06-28",3.74
"879","2010-06-29",3.6
"880","2010-06-30",3.73
"881","2010-07-01",3.78
"882","2010-07-02",3.54
"883","2010-07-06",3.51
"884","2010-07-07",3.5
"885","2010-07-08",3.5
"886","2010-07-09",3.43
"887","2010-07-12",3.33
"888","2010-07-13",3.51
"889","2010-07-14",3.47
"890","2010-07-15",3.53
"891","2010-07-16",3.62
"892","2010-07-19",3.77
"893","2010-07-20",3.7
"894","2010-07-21",3.73
"895","2010-07-22",3.79
"896","2010-07-23",3.82
"897","2010-07-26",3.81
"898","2010-07-27",3.88
"899","2010-07-28",3.92
"900","2010-07-29",3.86
"901","2010-07-30",4
"902","2010-08-02",3.92
"903","2010-08-03",3.95
"904","2010-08-04",4.3
"905","2010-08-05",4.51
"906","2010-08-06",4.64
"907","2010-08-09",4.59
"908","2010-08-10",4.54
"909","2010-08-11",4.14
"910","2010-08-12",4.02
"911","2010-08-13",4.13
"912","2010-08-16",4.19
"913","2010-08-17",4.15
"914","2010-08-18",4.25
"915","2010-08-19",4.3
"916","2010-08-20",4.2
"917","2010-08-23",4.23
"918","2010-08-24",4.07
"919","2010-08-25",4.09
"920","2010-08-26",4.1
"921","2010-08-27",4.42
"922","2010-08-30",4.4
"923","2010-08-31",4.5
"924","2010-09-01",4.36
"925","2010-09-02",4.16
"926","2010-09-03",4.07
"927","2010-09-07",4.05
"928","2010-09-08",4.08
"929","2010-09-09",4.07
"930","2010-09-10",4.1
"931","2010-09-13",4.54
"932","2010-09-14",4.54
"933","2010-09-15",4.39
"934","2010-09-16",4.55
"935","2010-09-17",4.23
"936","2010-09-20",4.35
"937","2010-09-21",4.27
"938","2010-09-22",4.35
"939","2010-09-23",4.2
"940","2010-09-24",4.4
"941","2010-09-27",4.31
"942","2010-09-28",4.43
"943","2010-09-29",4.31
"944","2010-09-30",4.63
"945","2010-10-01",4.58
"946","2010-10-04",4.36
"947","2010-10-05",4.41
"948","2010-10-06",4.47
"949","2010-10-07",4.42
"950","2010-10-08",4.54
"951","2010-10-11",4.56
"952","2010-10-12",4.54
"953","2010-10-13",4.57
"954","2010-10-14",4.55
"955","2010-10-15",4.44
"956","2010-10-18",4.6
"957","2010-10-19",4.47
"958","2010-10-20",4.46
"959","2010-10-21",4.47
"960","2010-10-22",4.46
"961","2010-10-25",4.46
"962","2010-10-26",4.59
"963","2010-10-27",4.49
"964","2010-10-28",4.44
"965","2010-10-29",4.52
"966","2010-11-01",4.46
"967","2010-11-02",4.4
"968","2010-11-03",4.55
"969","2010-11-04",4.57
"970","2010-11-05",4.52
"971","2010-11-08",4.41
"972","2010-11-09",4.54
"973","2010-11-10",4.52
"974","2010-11-11",4.51
"975","2010-11-12",4.55
"976","2010-11-15",4.55
"977","2010-11-16",4.47
"978","2010-11-17",4.55
"979","2010-11-18",4.55
"980","2010-11-19",4.45
"981","2010-11-22",4.11
"982","2010-11-23",3.87
"983","2010-11-24",4.16
"984","2010-11-26",4.21
"985","2010-11-29",4.1
"986","2010-11-30",4.07
