"","date","MEDP"
"1","2016-08-11",27.790001
"2","2016-08-12",28.040001
"3","2016-08-15",29.219999
"4","2016-08-16",29.32
"5","2016-08-17",28.139999
"6","2016-08-18",27.77
"7","2016-08-19",28.530001
"8","2016-08-22",29.26
"9","2016-08-23",29.190001
"10","2016-08-24",28.08
"11","2016-08-25",27.690001
"12","2016-08-26",27.129999
"13","2016-08-29",28.200001
"14","2016-08-30",27.860001
"15","2016-08-31",28.25
"16","2016-09-01",29.245001
"17","2016-09-02",30.700001
"18","2016-09-06",30.48
"19","2016-09-07",29.4
"20","2016-09-08",30.049999
"21","2016-09-09",29.549999
"22","2016-09-12",29.75
"23","2016-09-13",29.82
"24","2016-09-14",30.139999
"25","2016-09-15",30.01
"26","2016-09-16",30.450001
"27","2016-09-19",30.57
"28","2016-09-20",30.440001
"29","2016-09-21",30.030001
"30","2016-09-22",29.950001
"31","2016-09-23",29.549999
"32","2016-09-26",29.030001
"33","2016-09-27",29.32
"34","2016-09-28",29.440001
"35","2016-09-29",28.969999
"36","2016-09-30",29.860001
"37","2016-10-03",30.530001
"38","2016-10-04",29.969999
"39","2016-10-05",30.110001
"40","2016-10-06",29.389999
"41","2016-10-07",30.209999
"42","2016-10-10",30.25
"43","2016-10-11",29.66
"44","2016-10-12",29.34
"45","2016-10-13",29.690001
"46","2016-10-14",29.200001
"47","2016-10-17",29.5
"48","2016-10-18",30.700001
"49","2016-10-19",30.780001
"50","2016-10-20",30.91
"51","2016-10-21",31.299999
"52","2016-10-24",31.09
"53","2016-10-25",30.4
"54","2016-10-26",29.67
"55","2016-10-27",28.74
"56","2016-10-28",28.889999
"57","2016-10-31",29.02
"58","2016-11-01",29.09
"59","2016-11-02",29.83
"60","2016-11-03",29.07
"61","2016-11-04",30.969999
"62","2016-11-07",31.719999
"63","2016-11-08",32.25
"64","2016-11-09",33.689999
"65","2016-11-10",34.450001
"66","2016-11-11",34.349998
"67","2016-11-14",34.689999
"68","2016-11-15",36.009998
"69","2016-11-16",35.880001
"70","2016-11-17",35.860001
"71","2016-11-18",35.990002
"72","2016-11-21",35.939999
"73","2016-11-22",36.130001
"74","2016-11-23",36.900002
"75","2016-11-25",37.459999
"76","2016-11-28",36.529999
"77","2016-11-29",36.779999
"78","2016-11-30",35.68
"79","2016-12-01",35.209999
"80","2016-12-02",36.990002
"81","2016-12-05",37.459999
"82","2016-12-06",37.869999
"83","2016-12-07",37.240002
"84","2016-12-08",36.549999
"85","2016-12-09",36
"86","2016-12-12",34.529999
"87","2016-12-13",34.02
"88","2016-12-14",33.689999
"89","2016-12-15",33.709999
"90","2016-12-16",34.400002
"91","2016-12-19",34.990002
"92","2016-12-20",35.889999
"93","2016-12-21",36
"94","2016-12-22",35.779999
"95","2016-12-23",35.880001
"96","2016-12-27",35.959999
"97","2016-12-28",35.799999
"98","2016-12-29",35.77
"99","2016-12-30",36.07
"100","2017-01-03",35.91
"101","2017-01-04",36.389999
"102","2017-01-05",35.830002
"103","2017-01-06",35.82
"104","2017-01-09",35.720001
"105","2017-01-10",36.330002
"106","2017-01-11",35.639999
"107","2017-01-12",35.32
"108","2017-01-13",35.459999
"109","2017-01-17",34.779999
"110","2017-01-18",34.599998
"111","2017-01-19",34.369999
"112","2017-01-20",34.98
"113","2017-01-23",34.349998
"114","2017-01-24",34.900002
"115","2017-01-25",35.130001
"116","2017-01-26",35.049999
"117","2017-01-27",35.02
"118","2017-01-30",34.34
"119","2017-01-31",34.889999
"120","2017-02-01",34.75
"121","2017-02-02",33.700001
"122","2017-02-03",33.400002
"123","2017-02-06",33.02
"124","2017-02-07",32.75
"125","2017-02-08",32.66
"126","2017-02-09",33.779999
"127","2017-02-10",34.330002
"128","2017-02-13",34.16
"129","2017-02-14",34.41
"130","2017-02-15",35.110001
"131","2017-02-16",35.830002
"132","2017-02-17",35.220001
"133","2017-02-21",35.43
"134","2017-02-22",35.57
"135","2017-02-23",35.560001
"136","2017-02-24",36.110001
"137","2017-02-27",36.380001
"138","2017-02-28",28.950001
"139","2017-03-01",28.629999
"140","2017-03-02",28.99
"141","2017-03-03",28.860001
"142","2017-03-06",28.219999
"143","2017-03-07",28.32
"144","2017-03-08",28.549999
"145","2017-03-09",29.16
"146","2017-03-10",28.52
"147","2017-03-13",28.379999
"148","2017-03-14",28.120001
"149","2017-03-15",28.32
"150","2017-03-16",28.450001
"151","2017-03-17",27.66
"152","2017-03-20",27.059999
"153","2017-03-21",26.559999
"154","2017-03-22",26.620001
"155","2017-03-23",27.1
"156","2017-03-24",26.91
"157","2017-03-27",27.23
"158","2017-03-28",27.23
"159","2017-03-29",28.040001
"160","2017-03-30",28.299999
"161","2017-03-31",29.85
"162","2017-04-03",30.360001
"163","2017-04-04",30.07
"164","2017-04-05",30.18
"165","2017-04-06",30.040001
"166","2017-04-07",29.709999
"167","2017-04-10",29.32
"168","2017-04-11",29.450001
"169","2017-04-12",28.93
"170","2017-04-13",28.440001
"171","2017-04-17",29
"172","2017-04-18",29
"173","2017-04-19",30.1
"174","2017-04-20",30.440001
"175","2017-04-21",30.459999
"176","2017-04-24",30.959999
"177","2017-04-25",31.200001
"178","2017-04-26",31.16
"179","2017-04-27",31.559999
"180","2017-04-28",31.709999
"181","2017-05-01",32.389999
"182","2017-05-02",22.469999
"183","2017-05-03",22.18
"184","2017-05-04",22.6
"185","2017-05-05",22.98
"186","2017-05-08",24.17
"187","2017-05-09",24.469999
"188","2017-05-10",24.84
"189","2017-05-11",25.25
"190","2017-05-12",25.67
"191","2017-05-15",26.34
"192","2017-05-16",26.82
"193","2017-05-17",26.129999
"194","2017-05-18",26.27
"195","2017-05-19",26.440001
"196","2017-05-22",26.790001
"197","2017-05-23",26.67
"198","2017-05-24",26.77
"199","2017-05-25",26.99
"200","2017-05-26",27.07
"201","2017-05-30",27.48
"202","2017-05-31",27.82
"203","2017-06-01",28.299999
"204","2017-06-02",28.040001
"205","2017-06-05",27.91
"206","2017-06-06",28.1
"207","2017-06-07",28.07
"208","2017-06-08",28.629999
"209","2017-06-09",27.709999
"210","2017-06-12",28.15
"211","2017-06-13",28.190001
"212","2017-06-14",27.99
"213","2017-06-15",28.15
"214","2017-06-16",28.35
"215","2017-06-19",28.49
"216","2017-06-20",28.41
"217","2017-06-21",28.4
"218","2017-06-22",28.809999
"219","2017-06-23",29.27
"220","2017-06-26",29.09
"221","2017-06-27",28.799999
"222","2017-06-28",29.52
"223","2017-06-29",29.129999
"224","2017-06-30",29
"225","2017-07-03",29.01
"226","2017-07-05",29.280001
"227","2017-07-06",29
"228","2017-07-07",29.24
"229","2017-07-10",27.27
"230","2017-07-11",27.620001
"231","2017-07-12",27.76
"232","2017-07-13",27.51
"233","2017-07-14",27.68
"234","2017-07-17",28.040001
"235","2017-07-18",28.040001
"236","2017-07-19",28.059999
"237","2017-07-20",28.190001
"238","2017-07-21",28.23
"239","2017-07-24",28.9
"240","2017-07-25",28.639999
"241","2017-07-26",28.59
"242","2017-07-27",27.969999
"243","2017-07-28",27.49
"244","2017-07-31",27.43
"245","2017-08-01",29.700001
"246","2017-08-02",29.77
"247","2017-08-03",31.530001
"248","2017-08-04",31.629999
"249","2017-08-07",31.92
"250","2017-08-08",33.110001
"251","2017-08-09",32.189999
"252","2017-08-10",30.889999
"253","2017-08-11",30.83
"254","2017-08-14",31.26
"255","2017-08-15",31.370001
"256","2017-08-16",31.209999
"257","2017-08-17",31.65
"258","2017-08-18",31.200001
"259","2017-08-21",31.360001
"260","2017-08-22",31.700001
"261","2017-08-23",31.559999
"262","2017-08-24",32.240002
"263","2017-08-25",31.950001
"264","2017-08-28",32.119999
"265","2017-08-29",32.150002
"266","2017-08-30",32.220001
"267","2017-08-31",32.639999
"268","2017-09-01",32.93
"269","2017-09-05",32.099998
"270","2017-09-06",32.07
"271","2017-09-07",32.630001
"272","2017-09-08",32.150002
"273","2017-09-11",32.48
"274","2017-09-12",32.130001
"275","2017-09-13",31.219999
"276","2017-09-14",30.809999
"277","2017-09-15",31.01
"278","2017-09-18",31.26
"279","2017-09-19",31.200001
"280","2017-09-20",31.02
"281","2017-09-21",31.049999
"282","2017-09-22",31.32
"283","2017-09-25",31.440001
"284","2017-09-26",31.299999
"285","2017-09-27",32.130001
"286","2017-09-28",32.130001
"287","2017-09-29",31.9
"288","2017-10-02",32.849998
"289","2017-10-03",33.110001
"290","2017-10-04",33.889999
"291","2017-10-05",33.810001
"292","2017-10-06",32.959999
"293","2017-10-09",33.779999
"294","2017-10-10",33.59
"295","2017-10-11",34.07
"296","2017-10-12",33.599998
"297","2017-10-13",33.049999
"298","2017-10-16",33.419998
"299","2017-10-17",33.599998
"300","2017-10-18",33.43
"301","2017-10-19",33.700001
"302","2017-10-20",33.639999
"303","2017-10-23",33.490002
"304","2017-10-24",33.560001
"305","2017-10-25",34.09
"306","2017-10-26",34.849998
"307","2017-10-27",35.27
"308","2017-10-30",35.57
"309","2017-10-31",37.470001
"310","2017-11-01",36.009998
"311","2017-11-02",36.02
"312","2017-11-03",37.240002
"313","2017-11-06",36.970001
"314","2017-11-07",37.200001
"315","2017-11-08",37.290001
"316","2017-11-09",35.509998
"317","2017-11-10",34.549999
"318","2017-11-13",34.389999
"319","2017-11-14",34.119999
"320","2017-11-15",33.759998
"321","2017-11-16",34.529999
"322","2017-11-17",35.639999
"323","2017-11-20",36.040001
"324","2017-11-21",36.209999
"325","2017-11-22",36.419998
"326","2017-11-24",36.580002
"327","2017-11-27",36.139999
"328","2017-11-28",34.52
"329","2017-11-29",33.959999
"330","2017-11-30",33.310001
"331","2017-12-01",32.459999
"332","2017-12-04",32.965
"333","2017-12-05",33.200001
"334","2017-12-06",33.66
"335","2017-12-07",34.759998
"336","2017-12-08",34.880001
"337","2017-12-11",35.169998
"338","2017-12-12",35.77
"339","2017-12-13",36
"340","2017-12-14",36.380001
"341","2017-12-15",36.040001
"342","2017-12-18",37.650002
"343","2017-12-19",38.310001
"344","2017-12-20",37.200001
"345","2017-12-21",37.419998
"346","2017-12-22",36.77
"347","2017-12-26",36.849998
"348","2017-12-27",36.779999
"349","2017-12-28",36.529999
"350","2017-12-29",36.259998
"351","2018-01-02",37.139999
"352","2018-01-03",37.27
"353","2018-01-04",36.849998
"354","2018-01-05",37.029999
"355","2018-01-08",36.810001
"356","2018-01-09",37.549999
"357","2018-01-10",37.599998
"358","2018-01-11",38.049999
"359","2018-01-12",37.099998
"360","2018-01-16",37.580002
"361","2018-01-17",37.75
"362","2018-01-18",37.709999
"363","2018-01-19",38.400002
"364","2018-01-22",38.02
"365","2018-01-23",38.16
"366","2018-01-24",37.330002
"367","2018-01-25",38.18
"368","2018-01-26",38.630001
"369","2018-01-29",38.790001
"370","2018-01-30",37.610001
"371","2018-01-31",36.73
"372","2018-02-01",37.41
"373","2018-02-02",35.970001
"374","2018-02-05",35.200001
"375","2018-02-06",35.610001
"376","2018-02-07",36.349998
"377","2018-02-08",35.799999
"378","2018-02-09",36.07
"379","2018-02-12",36.599998
"380","2018-02-13",37.529999
"381","2018-02-14",38.650002
"382","2018-02-15",37.700001
"383","2018-02-16",38.029999
"384","2018-02-20",37.599998
"385","2018-02-21",37.790001
"386","2018-02-22",36.689999
"387","2018-02-23",38.009998
"388","2018-02-26",39.049999
"389","2018-02-27",32.025002
"390","2018-02-28",32.049999
"391","2018-03-01",32.380001
"392","2018-03-02",32.580002
"393","2018-03-05",33.560001
"394","2018-03-06",33.790001
"395","2018-03-07",34.32
"396","2018-03-08",35.240002
"397","2018-03-09",36.669998
"398","2018-03-12",37.099998
"399","2018-03-13",35.580002
"400","2018-03-14",35.950001
"401","2018-03-15",35.59
"402","2018-03-16",36.099998
"403","2018-03-19",36.360001
"404","2018-03-20",36.52
"405","2018-03-21",36.919998
"406","2018-03-22",36.389999
"407","2018-03-23",35.650002
"408","2018-03-26",36.419998
"409","2018-03-27",36.119999
"410","2018-03-28",36
"411","2018-03-29",34.91
"412","2018-04-02",34.029999
"413","2018-04-03",34.23
"414","2018-04-04",35.869999
"415","2018-04-05",36.18
"416","2018-04-06",35.59
"417","2018-04-09",35.599998
"418","2018-04-10",36.790001
"419","2018-04-11",36.790001
"420","2018-04-12",37.02
"421","2018-04-13",37.099998
"422","2018-04-16",37.43
"423","2018-04-17",37.599998
"424","2018-04-18",37.700001
"425","2018-04-19",36.900002
"426","2018-04-20",36.639999
"427","2018-04-23",37.099998
"428","2018-04-24",37.009998
"429","2018-04-25",37.119999
"430","2018-04-26",37.349998
"431","2018-04-27",37.330002
"432","2018-04-30",36.990002
"433","2018-05-01",38.189999
"434","2018-05-02",38.889999
"435","2018-05-03",36.419998
"436","2018-05-04",37.32
"437","2018-05-07",39.09
"438","2018-05-08",40.060001
"439","2018-05-09",39.450001
"440","2018-05-10",40.41
"441","2018-05-11",41.240002
"442","2018-05-14",42.310001
"443","2018-05-15",41.549999
"444","2018-05-16",41.029999
"445","2018-05-17",41.310001
"446","2018-05-18",42.619999
"447","2018-05-21",41.959999
"448","2018-05-22",42.540001
"449","2018-05-23",42.41
"450","2018-05-24",42.740002
"451","2018-05-25",42
"452","2018-05-29",42.470001
"453","2018-05-30",42.130001
"454","2018-05-31",42.16
"455","2018-06-01",42.630001
"456","2018-06-04",42.450001
"457","2018-06-05",43.130001
"458","2018-06-06",43.84
"459","2018-06-07",43.27
"460","2018-06-08",43.5
"461","2018-06-11",43.389999
"462","2018-06-12",41.990002
"463","2018-06-13",43.599998
"464","2018-06-14",44.98
"465","2018-06-15",45.240002
"466","2018-06-18",45.459999
"467","2018-06-19",44.689999
"468","2018-06-20",45.080002
"469","2018-06-21",44.540001
"470","2018-06-22",45.07
"471","2018-06-25",43.75
"472","2018-06-26",43.380001
"473","2018-06-27",42.580002
"474","2018-06-28",43.080002
"475","2018-06-29",43
"476","2018-07-02",43.25
"477","2018-07-03",43.93
"478","2018-07-05",43.889999
"479","2018-07-06",44.34
"480","2018-07-09",44.369999
"481","2018-07-10",44.279999
"482","2018-07-11",43.869999
"483","2018-07-12",44.540001
"484","2018-07-13",44.720001
"485","2018-07-16",44.580002
"486","2018-07-17",45.889999
"487","2018-07-18",46.110001
"488","2018-07-19",47.099998
"489","2018-07-20",47.98
"490","2018-07-23",49
"491","2018-07-24",48.360001
"492","2018-07-25",49.41
"493","2018-07-26",48.75
"494","2018-07-27",47.720001
"495","2018-07-30",47.07
"496","2018-07-31",61.369999
"497","2018-08-01",60.130001
"498","2018-08-02",59.459999
"499","2018-08-03",59.369999
"500","2018-08-06",58.330002
"501","2018-08-07",56.32
"502","2018-08-08",56.330002
"503","2018-08-09",58.189999
"504","2018-08-10",58.700001
"505","2018-08-13",57.169998
"506","2018-08-14",57.540001
"507","2018-08-15",56.880001
"508","2018-08-16",58.130001
"509","2018-08-17",57.830002
"510","2018-08-20",56.48
"511","2018-08-21",57.080002
"512","2018-08-22",56.360001
"513","2018-08-23",55.049999
"514","2018-08-24",55.32
"515","2018-08-27",56
"516","2018-08-28",56.860001
"517","2018-08-29",58.91
"518","2018-08-30",58.709999
"519","2018-08-31",59.790001
"520","2018-09-04",61.32
"521","2018-09-05",58.5
"522","2018-09-06",57.830002
"523","2018-09-07",58.279999
"524","2018-09-10",61.560001
"525","2018-09-11",62.880001
"526","2018-09-12",62.279999
"527","2018-09-13",62.32
"528","2018-09-14",62.009998
"529","2018-09-17",62.450001
"530","2018-09-18",63.740002
"531","2018-09-19",57.689999
"532","2018-09-20",58.369999
"533","2018-09-21",57.900002
"534","2018-09-24",57.939999
"535","2018-09-25",58.59
"536","2018-09-26",57.700001
"537","2018-09-27",59.25
"538","2018-09-28",59.91
"539","2018-10-01",61.599998
"540","2018-10-02",60.34
"541","2018-10-03",61.82
"542","2018-10-04",57.860001
"543","2018-10-05",58.209999
"544","2018-10-08",56.990002
"545","2018-10-09",57.09
"546","2018-10-10",53.700001
"547","2018-10-11",53.200001
"548","2018-10-12",54.540001
"549","2018-10-15",53.610001
"550","2018-10-16",55.990002
"551","2018-10-17",54.529999
"552","2018-10-18",53.580002
"553","2018-10-19",52.450001
"554","2018-10-22",53.560001
"555","2018-10-23",51.889999
"556","2018-10-24",48.310001
"557","2018-10-25",50.029999
"558","2018-10-26",47.75
"559","2018-10-29",46.970001
"560","2018-10-30",47.849998
"561","2018-10-31",52.099998
"562","2018-11-01",54.369999
"563","2018-11-02",54.380001
"564","2018-11-05",55.349998
"565","2018-11-06",55.610001
"566","2018-11-07",58.240002
"567","2018-11-08",58.700001
"568","2018-11-09",58.740002
"569","2018-11-12",57.939999
"570","2018-11-13",57.34
"571","2018-11-14",55.68
"572","2018-11-15",55.419998
"573","2018-11-16",55.439999
"574","2018-11-19",52
"575","2018-11-20",52.130001
"576","2018-11-21",52.259998
"577","2018-11-23",54.73
"578","2018-11-26",54.93
"579","2018-11-27",55.240002
"580","2018-11-28",58.169998
"581","2018-11-29",59.759998
"582","2018-11-30",61.91
"583","2018-12-03",63.98
"584","2018-12-04",61.400002
"585","2018-12-06",59.669998
"586","2018-12-07",57.709999
"587","2018-12-10",57.700001
"588","2018-12-11",57.689999
"589","2018-12-12",58.580002
"590","2018-12-13",55.66
"591","2018-12-14",53.41
"592","2018-12-17",51.459999
"593","2018-12-18",50.369999
"594","2018-12-19",51.799999
"595","2018-12-20",49.73
"596","2018-12-21",47.299999
"597","2018-12-24",49.34
"598","2018-12-26",53.360001
"599","2018-12-27",52.259998
"600","2018-12-28",51.790001
"601","2018-12-31",52.93
"602","2019-01-02",52.400002
"603","2019-01-03",49.380001
"604","2019-01-04",52.5
"605","2019-01-07",54.529999
"606","2019-01-08",55.93
"607","2019-01-09",58.450001
"608","2019-01-10",59.860001
"609","2019-01-11",60.139999
"610","2019-01-14",58.959999
"611","2019-01-15",60.470001
"612","2019-01-16",60.32
"613","2019-01-17",61.310001
"614","2019-01-18",61.360001
"615","2019-01-22",60.599998
"616","2019-01-23",60.869999
"617","2019-01-24",60.130001
"618","2019-01-25",61.209999
"619","2019-01-28",60.720001
"620","2019-01-29",60.68
"621","2019-01-30",63.900002
"622","2019-01-31",64.400002
"623","2019-02-01",65.730003
"624","2019-02-04",67.709999
"625","2019-02-05",66.510002
"626","2019-02-06",66.040001
"627","2019-02-07",64.690002
"628","2019-02-08",64.07
"629","2019-02-11",62.689999
"630","2019-02-12",64.43
"631","2019-02-13",67.089996
"632","2019-02-14",68.360001
"633","2019-02-15",70.360001
"634","2019-02-19",70.339996
"635","2019-02-20",70.220001
"636","2019-02-21",69.169998
"637","2019-02-22",69.980003
"638","2019-02-25",70.580002
"639","2019-02-26",55.09
"640","2019-02-27",56.049999
"641","2019-02-28",54.950001
"642","2019-03-01",54.740002
"643","2019-03-04",54.990002
"644","2019-03-05",54.259998
"645","2019-03-06",52.169998
"646","2019-03-07",51.419998
"647","2019-03-08",51.75
"648","2019-03-11",52.860001
"649","2019-03-12",53.02
"650","2019-03-13",53.02
"651","2019-03-14",53.470001
"652","2019-03-15",54.790001
"653","2019-03-18",55.869999
"654","2019-03-19",56.810001
"655","2019-03-20",57.720001
"656","2019-03-21",58.810001
"657","2019-03-22",56.650002
"658","2019-03-25",57.099998
"659","2019-03-26",57.66
"660","2019-03-27",57.080002
