"","date","AB"
"132","2007-07-12",90.620003
"133","2007-07-13",89.550003
"134","2007-07-16",89.870003
"135","2007-07-17",89.870003
"136","2007-07-18",89.120003
"137","2007-07-19",89.019997
"138","2007-07-20",86.43
"139","2007-07-23",87.349998
"140","2007-07-24",83.5
"141","2007-07-25",86.040001
"142","2007-07-26",84.129997
"143","2007-07-27",85.650002
"144","2007-07-30",86.470001
"145","2007-07-31",83.919998
"146","2007-08-01",83.739998
"147","2007-08-02",84.529999
"148","2007-08-03",82.5
"149","2007-08-06",86.150002
"150","2007-08-07",85.879997
"151","2007-08-08",89.129997
"152","2007-08-09",82.260002
"153","2007-08-10",83.050003
"154","2007-08-13",84.110001
"155","2007-08-14",80.18
"156","2007-08-15",76.940002
"157","2007-08-16",79.269997
"158","2007-08-17",81.010002
"159","2007-08-20",80.669998
"160","2007-08-21",82.370003
"161","2007-08-22",82.790001
"162","2007-08-23",84.209999
"163","2007-08-24",84.510002
"164","2007-08-27",83.470001
"165","2007-08-28",80.400002
"166","2007-08-29",80.970001
"167","2007-08-30",81.400002
"168","2007-08-31",82.610001
"169","2007-09-04",83.07
"170","2007-09-05",83.129997
"171","2007-09-06",83.040001
"172","2007-09-07",81.980003
"173","2007-09-10",79.18
"174","2007-09-11",80.870003
"175","2007-09-12",80.370003
"176","2007-09-13",79.120003
"177","2007-09-14",81.440002
"178","2007-09-17",80.07
"179","2007-09-18",83.739998
"180","2007-09-19",87.949997
"181","2007-09-20",85.099998
"182","2007-09-21",84.980003
"183","2007-09-24",86.489998
"184","2007-09-25",84.330002
"185","2007-09-26",85.519997
"186","2007-09-27",87.400002
"187","2007-09-28",88.07
"188","2007-10-01",90.279999
"189","2007-10-02",90.879997
"190","2007-10-03",91.089996
"191","2007-10-04",91.43
"192","2007-10-05",92.459999
"193","2007-10-08",91.57
"194","2007-10-09",90.910004
"195","2007-10-10",91.470001
"196","2007-10-11",90.839996
"197","2007-10-12",90.660004
"198","2007-10-15",88.68
"199","2007-10-16",87.279999
"200","2007-10-17",88.300003
"201","2007-10-18",87.269997
"202","2007-10-19",85.980003
"203","2007-10-22",86.980003
"204","2007-10-23",88.769997
"205","2007-10-24",88.169998
"206","2007-10-25",83.349998
"207","2007-10-26",83.919998
"208","2007-10-29",83.870003
"209","2007-10-30",83.650002
"210","2007-10-31",85.43
"211","2007-11-01",81.629997
"212","2007-11-02",80.489998
"213","2007-11-05",78.459999
"214","2007-11-06",77.830002
"215","2007-11-07",75.470001
"216","2007-11-08",76.599998
"217","2007-11-09",74.550003
"218","2007-11-12",75.040001
"219","2007-11-13",81.709999
"220","2007-11-14",79.860001
"221","2007-11-15",76.699997
"222","2007-11-16",76.489998
"223","2007-11-19",73.959999
"224","2007-11-20",73.730003
"225","2007-11-21",72.779999
"226","2007-11-23",76.879997
"227","2007-11-26",77.050003
"228","2007-11-27",78.82
"229","2007-11-28",81.669998
"230","2007-11-29",80.419998
"231","2007-11-30",81.949997
"232","2007-12-03",81.809998
"233","2007-12-04",80.019997
"234","2007-12-05",78.75
"235","2007-12-06",79.839996
"236","2007-12-07",80.459999
"237","2007-12-10",81.629997
"238","2007-12-11",80.220001
"239","2007-12-12",80.07
"240","2007-12-13",79.980003
"241","2007-12-14",79.169998
"242","2007-12-17",76.300003
"243","2007-12-18",79.209999
"244","2007-12-19",77.559998
"245","2007-12-20",76.010002
"246","2007-12-21",79.32
"247","2007-12-24",80.029999
"248","2007-12-26",80.019997
"249","2007-12-27",78.110001
"250","2007-12-28",77.339996
"251","2007-12-31",75.25
"252","2008-01-02",74.75
"253","2008-01-03",77.089996
"254","2008-01-04",74.510002
"255","2008-01-07",76.220001
"256","2008-01-08",73.519997
"257","2008-01-09",74.290001
"258","2008-01-10",77.010002
"259","2008-01-11",69.699997
"260","2008-01-14",68.059998
"261","2008-01-15",65.279999
"262","2008-01-16",63.560001
"263","2008-01-17",62.049999
"264","2008-01-18",57.799999
"265","2008-01-22",61.830002
"266","2008-01-23",63.68
"267","2008-01-24",64.080002
"268","2008-01-25",63.419998
"269","2008-01-28",66.269997
"270","2008-01-29",68.629997
"271","2008-01-30",67.779999
"272","2008-01-31",66.389999
"273","2008-02-01",68.709999
"274","2008-02-04",68.349998
"275","2008-02-05",66.550003
"276","2008-02-06",64.419998
"277","2008-02-07",65.5
"278","2008-02-08",64.760002
"279","2008-02-11",65.209999
"280","2008-02-12",64.879997
"281","2008-02-13",63.91
"282","2008-02-14",62.490002
"283","2008-02-15",62.139999
"284","2008-02-19",60.790001
"285","2008-02-20",61.029999
"286","2008-02-21",61.990002
"287","2008-02-22",62.75
"288","2008-02-25",63.860001
"289","2008-02-26",66.07
"290","2008-02-27",66.449997
"291","2008-02-28",65.040001
"292","2008-02-29",62.049999
"293","2008-03-03",60.860001
"294","2008-03-04",60.490002
"295","2008-03-05",60.150002
"296","2008-03-06",56.970001
"297","2008-03-07",58.439999
"298","2008-03-10",58.009998
"299","2008-03-11",60.669998
"300","2008-03-12",59.869999
"301","2008-03-13",60.279999
"302","2008-03-14",59.23
"303","2008-03-17",57.900002
"304","2008-03-18",60.380001
"305","2008-03-19",60.110001
"306","2008-03-20",64.440002
"307","2008-03-24",66.07
"308","2008-03-25",66.919998
"309","2008-03-26",65.809998
"310","2008-03-27",65.150002
"311","2008-03-28",63.27
"312","2008-03-31",63.380001
"313","2008-04-01",67.150002
"314","2008-04-02",65.699997
"315","2008-04-03",66.239998
"316","2008-04-04",63.310001
"317","2008-04-07",63.759998
"318","2008-04-08",63.689999
"319","2008-04-09",60.639999
"320","2008-04-10",60.669998
"321","2008-04-11",59.810001
"322","2008-04-14",58.040001
"323","2008-04-15",58.59
"324","2008-04-16",58.650002
"325","2008-04-17",58.75
"326","2008-04-18",60.799999
"327","2008-04-21",59.029999
"328","2008-04-22",58.599998
"329","2008-04-23",57.93
"330","2008-04-24",60.080002
"331","2008-04-25",61.299999
"332","2008-04-28",63.18
"333","2008-04-29",63.099998
"334","2008-04-30",62.02
"335","2008-05-01",63.049999
"336","2008-05-02",64.779999
"337","2008-05-05",64.82
"338","2008-05-06",65.279999
"339","2008-05-07",63.259998
"340","2008-05-08",63.25
"341","2008-05-09",63.41
"342","2008-05-12",65.330002
"343","2008-05-13",64.239998
"344","2008-05-14",65.010002
"345","2008-05-15",66.339996
"346","2008-05-16",64.970001
"347","2008-05-19",65.519997
"348","2008-05-20",64.540001
"349","2008-05-21",62.860001
"350","2008-05-22",63.259998
"351","2008-05-23",62.73
"352","2008-05-27",63.860001
"353","2008-05-28",62.959999
"354","2008-05-29",65.230003
"355","2008-05-30",64.309998
"356","2008-06-02",63.77
"357","2008-06-03",63.450001
"358","2008-06-04",63.779999
"359","2008-06-05",65.910004
"360","2008-06-06",64.18
"361","2008-06-09",63.48
"362","2008-06-10",63.880001
"363","2008-06-11",61.740002
"364","2008-06-12",61.52
"365","2008-06-13",63.279999
"366","2008-06-16",63.790001
"367","2008-06-17",63.099998
"368","2008-06-18",62.470001
"369","2008-06-19",62.470001
"370","2008-06-20",60.799999
"371","2008-06-23",59.66
"372","2008-06-24",59.150002
"373","2008-06-25",58.790001
"374","2008-06-26",57.360001
"375","2008-06-27",56.919998
"376","2008-06-30",54.68
"377","2008-07-01",54.880001
"378","2008-07-02",53.07
"379","2008-07-03",52.919998
"380","2008-07-07",51.48
"381","2008-07-08",53.18
"382","2008-07-09",49.889999
"383","2008-07-10",48.200001
"384","2008-07-11",46.18
"385","2008-07-14",44.860001
"386","2008-07-15",43.310001
"387","2008-07-16",47.119999
"388","2008-07-17",51.630001
"389","2008-07-18",50.470001
"390","2008-07-21",50.66
"391","2008-07-22",54.169998
"392","2008-07-23",54.970001
"393","2008-07-24",50.919998
"394","2008-07-25",49.669998
"395","2008-07-28",48.77
"396","2008-07-29",51.57
"397","2008-07-30",52.709999
"398","2008-07-31",51.950001
"399","2008-08-01",52
"400","2008-08-04",51.549999
"401","2008-08-05",54.200001
"402","2008-08-06",53.77
"403","2008-08-07",51.419998
"404","2008-08-08",54.169998
"405","2008-08-11",53.75
"406","2008-08-12",53.02
"407","2008-08-13",51.150002
"408","2008-08-14",52.889999
"409","2008-08-15",52.810001
"410","2008-08-18",51.869999
"411","2008-08-19",51.419998
"412","2008-08-20",53.060001
"413","2008-08-21",52.310001
"414","2008-08-22",53.470001
"415","2008-08-25",52.529999
"416","2008-08-26",52.459999
"417","2008-08-27",53.200001
"418","2008-08-28",54.919998
"419","2008-08-29",54.23
"420","2008-09-02",54.299999
"421","2008-09-03",53.950001
"422","2008-09-04",51.790001
"423","2008-09-05",51.360001
"424","2008-09-08",54.07
"425","2008-09-09",50.630001
"426","2008-09-10",47.91
"427","2008-09-11",46.75
"428","2008-09-12",45.060001
"429","2008-09-15",41.970001
"430","2008-09-16",41.439999
"431","2008-09-17",33.82
"432","2008-09-18",38.700001
"433","2008-09-19",40.75
"434","2008-09-22",40.599998
"435","2008-09-23",41.080002
"436","2008-09-24",41
"437","2008-09-25",41.610001
"438","2008-09-26",39.880001
"439","2008-09-29",38.349998
"440","2008-09-30",37.009998
"441","2008-10-01",36.02
"442","2008-10-02",34.700001
"443","2008-10-03",33.400002
"444","2008-10-06",34.75
"445","2008-10-07",30.889999
"446","2008-10-08",30.299999
"447","2008-10-09",24.65
"448","2008-10-10",24.4
"449","2008-10-13",28.15
"450","2008-10-14",28.43
"451","2008-10-15",25.5
"452","2008-10-16",24.26
"453","2008-10-17",24.280001
"454","2008-10-20",23.82
"455","2008-10-21",22.85
"456","2008-10-22",21.440001
"457","2008-10-23",19.92
"458","2008-10-24",19.700001
"459","2008-10-27",18.01
"460","2008-10-28",19.629999
"461","2008-10-29",20.4
"462","2008-10-30",21.280001
"463","2008-10-31",23.440001
"464","2008-11-03",24.35
"465","2008-11-04",23.790001
"466","2008-11-05",23.209999
"467","2008-11-06",21.07
"468","2008-11-07",20.33
"469","2008-11-10",19.360001
"470","2008-11-11",19.120001
"471","2008-11-12",17.17
"472","2008-11-13",18.68
"473","2008-11-14",17.700001
"474","2008-11-17",15.84
"475","2008-11-18",15.95
"476","2008-11-19",14.13
"477","2008-11-20",11.84
"478","2008-11-21",13.05
"479","2008-11-24",14.95
"480","2008-11-25",15.31
"481","2008-11-26",16.6
"482","2008-11-28",17.610001
"483","2008-12-01",16
"484","2008-12-02",17.299999
"485","2008-12-03",20.02
"486","2008-12-04",19.23
"487","2008-12-05",19.549999
"488","2008-12-08",21.98
"489","2008-12-09",20.23
"490","2008-12-10",21.799999
"491","2008-12-11",19.42
"492","2008-12-12",18.91
"493","2008-12-15",17.879999
"494","2008-12-16",19.41
"495","2008-12-17",19.780001
"496","2008-12-18",19.139999
"497","2008-12-19",19.200001
"498","2008-12-22",17.75
"499","2008-12-23",17.620001
"500","2008-12-24",17.85
"501","2008-12-26",17.629999
"502","2008-12-29",17.23
"503","2008-12-30",18.889999
"504","2008-12-31",20.790001
"505","2009-01-02",21.25
"506","2009-01-05",22.030001
"507","2009-01-06",22.540001
"508","2009-01-07",20.85
"509","2009-01-08",21.43
"510","2009-01-09",20.92
"511","2009-01-12",19.98
"512","2009-01-13",20.07
"513","2009-01-14",18.959999
"514","2009-01-15",18.370001
"515","2009-01-16",18.780001
"516","2009-01-20",16.549999
"517","2009-01-21",17.74
"518","2009-01-22",16.23
"519","2009-01-23",17.049999
"520","2009-01-26",17.68
"521","2009-01-27",17.709999
"522","2009-01-28",19.77
"523","2009-01-29",17.68
"524","2009-01-30",17.08
"525","2009-02-02",16.68
"526","2009-02-03",17.120001
"527","2009-02-04",16.530001
"528","2009-02-05",16.84
"529","2009-02-06",17.360001
"530","2009-02-09",17.559999
"531","2009-02-10",15.69
"532","2009-02-11",15.6
"533","2009-02-12",15.6
"534","2009-02-13",15.22
"535","2009-02-17",14.15
"536","2009-02-18",13.94
"537","2009-02-19",13
"538","2009-02-20",12.59
"539","2009-02-23",11.99
"540","2009-02-24",13.25
"541","2009-02-25",12.96
"542","2009-02-26",12.81
"543","2009-02-27",12.17
"544","2009-03-02",11.24
"545","2009-03-03",10.89
"546","2009-03-04",11.6
"547","2009-03-05",10.49
"548","2009-03-06",10.75
"549","2009-03-09",10.27
"550","2009-03-10",11.49
"551","2009-03-11",12.28
"552","2009-03-12",13.36
"553","2009-03-13",13.23
"554","2009-03-16",12.93
"555","2009-03-17",13.33
"556","2009-03-18",14.22
"557","2009-03-19",13.21
"558","2009-03-20",12.52
"559","2009-03-23",15.5
"560","2009-03-24",14.91
"561","2009-03-25",15.4
"562","2009-03-26",16.23
"563","2009-03-27",15.62
"564","2009-03-30",13.92
"565","2009-03-31",14.72
"566","2009-04-01",15.2
"567","2009-04-02",16.33
"568","2009-04-03",16.93
"569","2009-04-06",16.76
"570","2009-04-07",16.110001
"571","2009-04-08",16.57
"572","2009-04-09",18.799999
"573","2009-04-13",19.219999
"574","2009-04-14",18.940001
"575","2009-04-15",19.17
"576","2009-04-16",18.91
"577","2009-04-17",20
"578","2009-04-20",18.85
"579","2009-04-21",19.280001
"580","2009-04-22",18.879999
"581","2009-04-23",16.34
"582","2009-04-24",16.290001
"583","2009-04-27",15.82
"584","2009-04-28",15.31
"585","2009-04-29",16.99
"586","2009-04-30",17.52
"587","2009-05-01",18.030001
"588","2009-05-04",19.35
"589","2009-05-05",19.139999
"590","2009-05-06",19.08
"591","2009-05-07",18.09
"592","2009-05-08",18.700001
"593","2009-05-11",18.59
"594","2009-05-12",17.93
"595","2009-05-13",16.93
"596","2009-05-14",17.290001
"597","2009-05-15",16.790001
"598","2009-05-18",17.82
"599","2009-05-19",17.76
"600","2009-05-20",17.92
"601","2009-05-21",18.27
"602","2009-05-22",18.49
"603","2009-05-26",18.68
"604","2009-05-27",18.34
"605","2009-05-28",18.65
"606","2009-05-29",19.08
"607","2009-06-01",20.57
"608","2009-06-02",20.17
"609","2009-06-03",19.950001
"610","2009-06-04",20.18
"611","2009-06-05",20.870001
"612","2009-06-08",21.09
"613","2009-06-09",21.84
"614","2009-06-10",21.549999
"615","2009-06-11",22.209999
"616","2009-06-12",22.49
"617","2009-06-15",21.200001
"618","2009-06-16",20.5
"619","2009-06-17",20.18
"620","2009-06-18",20.440001
"621","2009-06-19",20.379999
"622","2009-06-22",18.93
"623","2009-06-23",19.18
"624","2009-06-24",19.440001
"625","2009-06-25",18.92
"626","2009-06-26",19.84
"627","2009-06-29",20.01
"628","2009-06-30",20.09
"629","2009-07-01",20.440001
"630","2009-07-02",20.209999
"631","2009-07-06",19.18
"632","2009-07-07",18.610001
"633","2009-07-08",18.26
"634","2009-07-09",18
"635","2009-07-10",18.1
"636","2009-07-13",18.5
"637","2009-07-14",19.469999
"638","2009-07-15",20.690001
"639","2009-07-16",20.98
"640","2009-07-17",21.15
"641","2009-07-20",22.059999
"642","2009-07-21",22.129999
"643","2009-07-22",21.75
"644","2009-07-23",22.870001
"645","2009-07-24",23
"646","2009-07-27",23.43
"647","2009-07-28",22.6
"648","2009-07-29",21.85
"649","2009-07-30",21.68
"650","2009-07-31",20.639999
"651","2009-08-03",20.700001
"652","2009-08-04",20.4
"653","2009-08-05",21.299999
"654","2009-08-06",21.309999
"655","2009-08-07",21.42
"656","2009-08-10",21.129999
"657","2009-08-11",20.68
"658","2009-08-12",21.139999
"659","2009-08-13",21.85
"660","2009-08-14",21.85
"661","2009-08-17",20.540001
"662","2009-08-18",20.629999
"663","2009-08-19",20.42
"664","2009-08-20",21.299999
"665","2009-08-21",21.059999
"666","2009-08-24",20.66
"667","2009-08-25",21.209999
"668","2009-08-26",21.18
"669","2009-08-27",21.889999
"670","2009-08-28",22.459999
"671","2009-08-31",22.690001
"672","2009-09-01",22
"673","2009-09-02",21.51
"674","2009-09-03",22.129999
"675","2009-09-04",22.58
"676","2009-09-08",23.35
"677","2009-09-09",24.809999
"678","2009-09-10",25.18
"679","2009-09-11",24.09
"680","2009-09-14",24.83
"681","2009-09-15",24.700001
"682","2009-09-16",25.690001
"683","2009-09-17",25.129999
"684","2009-09-18",25.629999
"685","2009-09-21",25.559999
"686","2009-09-22",27.219999
"687","2009-09-23",26.33
"688","2009-09-24",25.91
"689","2009-09-25",25.4
"690","2009-09-28",26.639999
"691","2009-09-29",27.02
"692","2009-09-30",27.280001
"693","2009-10-01",25.84
"694","2009-10-02",24.52
"695","2009-10-05",25.549999
"696","2009-10-06",26.07
"697","2009-10-07",26.35
"698","2009-10-08",27.24
"699","2009-10-09",27.98
"700","2009-10-12",28.4
"701","2009-10-13",28
"702","2009-10-14",28.73
"703","2009-10-15",28.379999
"704","2009-10-16",27.549999
"705","2009-10-19",26.959999
"706","2009-10-20",26.52
"707","2009-10-21",27.040001
"708","2009-10-22",27.98
"709","2009-10-23",27.469999
"710","2009-10-26",27.24
"711","2009-10-27",27.02
"712","2009-10-28",25.27
"713","2009-10-29",26.370001
"714","2009-10-30",26.98
"715","2009-11-02",26.5
"716","2009-11-03",26.209999
"717","2009-11-04",27.030001
"718","2009-11-05",26.299999
"719","2009-11-06",26.35
"720","2009-11-09",27
"721","2009-11-10",26.92
"722","2009-11-11",26.9
"723","2009-11-12",27.08
"724","2009-11-13",27.120001
"725","2009-11-16",27.4
"726","2009-11-17",27
"727","2009-11-18",27.209999
"728","2009-11-19",26.73
"729","2009-11-20",26.299999
"730","2009-11-23",26.85
"731","2009-11-24",26.629999
"732","2009-11-25",26.5
"733","2009-11-27",25.5
"734","2009-11-30",25.299999
"735","2009-12-01",25.700001
"736","2009-12-02",26.32
"737","2009-12-03",26.200001
"738","2009-12-04",27.02
"739","2009-12-07",26.73
"740","2009-12-08",26.049999
"741","2009-12-09",25.9
"742","2009-12-10",25.799999
"743","2009-12-11",25.9
"744","2009-12-14",26
"745","2009-12-15",26.559999
"746","2009-12-16",26.99
"747","2009-12-17",26.059999
"748","2009-12-18",25.93
"749","2009-12-21",26.620001
"750","2009-12-22",26.48
"751","2009-12-23",26.629999
"752","2009-12-24",27.049999
"753","2009-12-28",26.85
"754","2009-12-29",27.629999
"755","2009-12-30",28.07
"756","2009-12-31",28.1
"757","2010-01-04",28.4
"758","2010-01-05",28.370001
"759","2010-01-06",28.379999
"760","2010-01-07",28.4
"761","2010-01-08",29.27
"762","2010-01-11",29.879999
"763","2010-01-12",29.67
"764","2010-01-13",28.76
"765","2010-01-14",29.469999
"766","2010-01-15",29
"767","2010-01-19",29.58
"768","2010-01-20",29.66
"769","2010-01-21",28.76
"770","2010-01-22",27.870001
"771","2010-01-25",27.73
"772","2010-01-26",27
"773","2010-01-27",27.209999
"774","2010-01-28",27.01
"775","2010-01-29",25.74
"776","2010-02-01",26.5
"777","2010-02-02",27.15
"778","2010-02-03",27.120001
"779","2010-02-04",25.85
"780","2010-02-05",25.73
"781","2010-02-08",25.120001
"782","2010-02-09",25.07
"783","2010-02-10",25.299999
"784","2010-02-11",25.5
"785","2010-02-12",26.530001
"786","2010-02-16",27.15
"787","2010-02-17",27.280001
"788","2010-02-18",26.110001
"789","2010-02-19",26.700001
"790","2010-02-22",26.83
"791","2010-02-23",25.99
"792","2010-02-24",26.73
"793","2010-02-25",26.690001
"794","2010-02-26",27.049999
"795","2010-03-01",27.450001
"796","2010-03-02",28.1
"797","2010-03-03",27.68
"798","2010-03-04",27.709999
"799","2010-03-05",27.719999
"800","2010-03-08",27.67
"801","2010-03-09",28.299999
"802","2010-03-10",28.799999
"803","2010-03-11",29.33
"804","2010-03-12",29.4
"805","2010-03-15",29.35
"806","2010-03-16",29.25
"807","2010-03-17",29.84
"808","2010-03-18",29.49
"809","2010-03-19",28.76
"810","2010-03-22",29.1
"811","2010-03-23",30.030001
"812","2010-03-24",30.049999
"813","2010-03-25",30.23
"814","2010-03-26",30.25
"815","2010-03-29",30.51
"816","2010-03-30",30.549999
"817","2010-03-31",30.66
"818","2010-04-01",31.68
"819","2010-04-05",32.75
"820","2010-04-06",32.549999
"821","2010-04-07",32.060001
"822","2010-04-08",32.02
"823","2010-04-09",31.950001
"824","2010-04-12",31.99
"825","2010-04-13",33.380001
"826","2010-04-14",33.759998
"827","2010-04-15",33.240002
"828","2010-04-16",31.98
"829","2010-04-19",32.75
"830","2010-04-20",33.529999
"831","2010-04-21",33.52
"832","2010-04-22",33.080002
"833","2010-04-23",33.259998
"834","2010-04-26",32.959999
"835","2010-04-27",31.67
"836","2010-04-28",31.49
"837","2010-04-29",32.09
"838","2010-04-30",31.389999
"839","2010-05-03",32.189999
"840","2010-05-04",31.129999
"841","2010-05-05",30.530001
"842","2010-05-06",29.209999
"843","2010-05-07",29.370001
"844","2010-05-10",30.66
"845","2010-05-11",30.290001
"846","2010-05-12",30.92
"847","2010-05-13",30.530001
"848","2010-05-14",29.639999
"849","2010-05-17",29.65
"850","2010-05-18",29.110001
"851","2010-05-19",28.43
"852","2010-05-20",27.440001
"853","2010-05-21",28.23
"854","2010-05-24",27.370001
"855","2010-05-25",27.299999
"856","2010-05-26",27.59
"857","2010-05-27",29.110001
"858","2010-05-28",28.389999
"859","2010-06-01",28.370001
"860","2010-06-02",28.48
"861","2010-06-03",28.459999
"862","2010-06-04",28.15
"863","2010-06-07",27.6
"864","2010-06-08",27.690001
"865","2010-06-09",27.309999
"866","2010-06-10",28
"867","2010-06-11",28.559999
"868","2010-06-14",28.530001
"869","2010-06-15",28.59
"870","2010-06-16",28.99
"871","2010-06-17",29.209999
"872","2010-06-18",29.4
"873","2010-06-21",29.190001
"874","2010-06-22",28.84
"875","2010-06-23",29.309999
"876","2010-06-24",28.23
"877","2010-06-25",27.99
"878","2010-06-28",27.639999
"879","2010-06-29",26.639999
"880","2010-06-30",25.84
"881","2010-07-01",25.15
"882","2010-07-02",25.24
"883","2010-07-06",24.9
"884","2010-07-07",25.969999
"885","2010-07-08",26.940001
"886","2010-07-09",27.620001
"887","2010-07-12",28.4
"888","2010-07-13",28.799999
"889","2010-07-14",28.49
"890","2010-07-15",28.25
"891","2010-07-16",27.74
"892","2010-07-19",26.85
"893","2010-07-20",27.01
"894","2010-07-21",26.4
"895","2010-07-22",27.23
"896","2010-07-23",26.74
"897","2010-07-26",26.82
"898","2010-07-27",27.610001
"899","2010-07-28",27.16
"900","2010-07-29",27.34
"901","2010-07-30",26.68
"902","2010-08-02",26.84
"903","2010-08-03",26.299999
"904","2010-08-04",26.700001
"905","2010-08-05",27.1
"906","2010-08-06",26.700001
"907","2010-08-09",27.889999
"908","2010-08-10",26.950001
"909","2010-08-11",26.08
"910","2010-08-12",25.93
"911","2010-08-13",26.110001
"912","2010-08-16",25.52
"913","2010-08-17",25.700001
"914","2010-08-18",25.74
"915","2010-08-19",25.190001
"916","2010-08-20",25
"917","2010-08-23",25.049999
"918","2010-08-24",24.6
"919","2010-08-25",24.280001
"920","2010-08-26",24.200001
"921","2010-08-27",24.629999
"922","2010-08-30",24.379999
"923","2010-08-31",23.65
"924","2010-09-01",24.42
"925","2010-09-02",24.5
"926","2010-09-03",24.99
"927","2010-09-07",24.51
"928","2010-09-08",24.610001
"929","2010-09-09",25.059999
"930","2010-09-10",25.209999
"931","2010-09-13",26.09
"932","2010-09-14",26.17
"933","2010-09-15",25.99
"934","2010-09-16",25.709999
"935","2010-09-17",25.74
"936","2010-09-20",26.360001
"937","2010-09-21",26.15
"938","2010-09-22",25.799999
"939","2010-09-23",25.110001
"940","2010-09-24",25.719999
"941","2010-09-27",25.59
"942","2010-09-28",26
"943","2010-09-29",26.129999
"944","2010-09-30",26.41
"945","2010-10-01",26.59
"946","2010-10-04",26.42
"947","2010-10-05",27.1
"948","2010-10-06",26.99
"949","2010-10-07",27.040001
"950","2010-10-08",26.76
"951","2010-10-11",26.950001
"952","2010-10-12",27.09
"953","2010-10-13",27.219999
"954","2010-10-14",26.799999
"955","2010-10-15",26.25
"956","2010-10-18",26.6
"957","2010-10-19",26.209999
"958","2010-10-20",26.42
"959","2010-10-21",26.27
"960","2010-10-22",26.209999
