"","date","IPGP"
"187","2007-09-28",19.66
"188","2007-10-01",19.360001
"189","2007-10-02",19.459999
"190","2007-10-03",19.42
"191","2007-10-04",19.389999
"192","2007-10-05",19.440001
"193","2007-10-08",19.4
"194","2007-10-09",19.5
"195","2007-10-10",19.620001
"196","2007-10-11",19.969999
"197","2007-10-12",20.450001
"198","2007-10-15",21.07
"199","2007-10-16",21.91
"200","2007-10-17",22.059999
"201","2007-10-18",22.08
"202","2007-10-19",21.440001
"203","2007-10-22",20.65
"204","2007-10-23",20.620001
"205","2007-10-24",20.219999
"206","2007-10-25",19.459999
"207","2007-10-26",19.51
"208","2007-10-29",19.83
"209","2007-10-30",19.35
"210","2007-10-31",19.040001
"211","2007-11-01",18.290001
"212","2007-11-02",19.049999
"213","2007-11-05",18.950001
"214","2007-11-06",20.01
"215","2007-11-07",20.360001
"216","2007-11-08",20.799999
"217","2007-11-09",21.24
"218","2007-11-12",20.940001
"219","2007-11-13",20.440001
"220","2007-11-14",20.120001
"221","2007-11-15",19.790001
"222","2007-11-16",19.42
"223","2007-11-19",19.370001
"224","2007-11-20",19.559999
"225","2007-11-21",19.860001
"226","2007-11-23",19.790001
"227","2007-11-26",20
"228","2007-11-27",20.1
"229","2007-11-28",20.5
"230","2007-11-29",20.08
"231","2007-11-30",20.35
"232","2007-12-03",20.299999
"233","2007-12-04",20.01
"234","2007-12-05",20.299999
"235","2007-12-06",20.469999
"236","2007-12-07",20.469999
"237","2007-12-10",20.049999
"238","2007-12-11",19.75
"239","2007-12-12",20.02
"240","2007-12-13",20.02
"241","2007-12-14",19.73
"242","2007-12-17",18.629999
"243","2007-12-18",18.969999
"244","2007-12-19",18.969999
"245","2007-12-20",19.35
"246","2007-12-21",20.75
"247","2007-12-24",20.219999
"248","2007-12-26",20.629999
"249","2007-12-27",20.34
"250","2007-12-28",20.280001
"251","2007-12-31",19.99
"252","2008-01-02",19.6
"253","2008-01-03",19.66
"254","2008-01-04",19.690001
"255","2008-01-07",19.27
"256","2008-01-08",18.780001
"257","2008-01-09",19.030001
"258","2008-01-10",19.200001
"259","2008-01-11",18.959999
"260","2008-01-14",18.98
"261","2008-01-15",18.559999
"262","2008-01-16",18.24
"263","2008-01-17",17.280001
"264","2008-01-18",17.059999
"265","2008-01-22",16.790001
"266","2008-01-23",16.190001
"267","2008-01-24",17.690001
"268","2008-01-25",16.959999
"269","2008-01-28",17.68
"270","2008-01-29",17.35
"271","2008-01-30",17.52
"272","2008-01-31",17.9
"273","2008-02-01",18.09
"274","2008-02-04",18.139999
"275","2008-02-05",17.299999
"276","2008-02-06",17.02
"277","2008-02-07",17.639999
"278","2008-02-08",17.07
"279","2008-02-11",16.860001
"280","2008-02-12",18
"281","2008-02-13",18.469999
"282","2008-02-14",18.23
"283","2008-02-15",17.799999
"284","2008-02-19",18.1
"285","2008-02-20",17.85
"286","2008-02-21",17.35
"287","2008-02-22",17.48
"288","2008-02-25",17.99
"289","2008-02-26",18.26
"290","2008-02-27",17.959999
"291","2008-02-28",17.209999
"292","2008-02-29",17.07
"293","2008-03-03",16.6
"294","2008-03-04",16.83
"295","2008-03-05",16.639999
"296","2008-03-06",16.5
"297","2008-03-07",16.700001
"298","2008-03-10",15.28
"299","2008-03-11",15.75
"300","2008-03-12",15.61
"301","2008-03-13",15.34
"302","2008-03-14",14.95
"303","2008-03-17",14.21
"304","2008-03-18",14.44
"305","2008-03-19",14.02
"306","2008-03-20",14.3
"307","2008-03-24",15.6
"308","2008-03-25",16.01
"309","2008-03-26",15.75
"310","2008-03-27",15.55
"311","2008-03-28",15.37
"312","2008-03-31",15.69
"313","2008-04-01",15.97
"314","2008-04-02",16.32
"315","2008-04-03",16.5
"316","2008-04-04",16.32
"317","2008-04-07",16.34
"318","2008-04-08",16.219999
"319","2008-04-09",15.54
"320","2008-04-10",15.77
"321","2008-04-11",15.48
"322","2008-04-14",15.08
"323","2008-04-15",14.96
"324","2008-04-16",15.25
"325","2008-04-17",15.48
"326","2008-04-18",15.8
"327","2008-04-21",16.200001
"328","2008-04-22",16.1
"329","2008-04-23",16.01
"330","2008-04-24",16.35
"331","2008-04-25",16.620001
"332","2008-04-28",16.93
"333","2008-04-29",17.030001
"334","2008-04-30",16.73
"335","2008-05-01",16.809999
"336","2008-05-02",16.639999
"337","2008-05-05",16.85
"338","2008-05-06",19.83
"339","2008-05-07",19.98
"340","2008-05-08",20
"341","2008-05-09",19.690001
"342","2008-05-12",19.530001
"343","2008-05-13",19.07
"344","2008-05-14",19.190001
"345","2008-05-15",19.32
"346","2008-05-16",20
"347","2008-05-19",20.139999
"348","2008-05-20",19.91
"349","2008-05-21",19.74
"350","2008-05-22",19.889999
"351","2008-05-23",19.280001
"352","2008-05-27",19.379999
"353","2008-05-28",19.690001
"354","2008-05-29",19.799999
"355","2008-05-30",20.09
"356","2008-06-02",20
"357","2008-06-03",19.74
"358","2008-06-04",19.629999
"359","2008-06-05",20.059999
"360","2008-06-06",19.26
"361","2008-06-09",18.83
"362","2008-06-10",18.41
"363","2008-06-11",18.65
"364","2008-06-12",18.65
"365","2008-06-13",19.24
"366","2008-06-16",19.200001
"367","2008-06-17",19.67
"368","2008-06-18",19.940001
"369","2008-06-19",19.610001
"370","2008-06-20",19.66
"371","2008-06-23",19.530001
"372","2008-06-24",19.52
"373","2008-06-25",19.75
"374","2008-06-26",19.18
"375","2008-06-27",18.84
"376","2008-06-30",18.809999
"377","2008-07-01",18.799999
"378","2008-07-02",18.559999
"379","2008-07-03",18.290001
"380","2008-07-07",17.709999
"381","2008-07-08",18.280001
"382","2008-07-09",18.200001
"383","2008-07-10",18.049999
"384","2008-07-11",17.99
"385","2008-07-14",17.969999
"386","2008-07-15",17.780001
"387","2008-07-16",18.4
"388","2008-07-17",18.690001
"389","2008-07-18",18.49
"390","2008-07-21",18.549999
"391","2008-07-22",18.76
"392","2008-07-23",18.27
"393","2008-07-24",18.25
"394","2008-07-25",18
"395","2008-07-28",17.68
"396","2008-07-29",17.59
"397","2008-07-30",17.799999
"398","2008-07-31",17.76
"399","2008-08-01",17.91
"400","2008-08-04",18.41
"401","2008-08-05",19.860001
"402","2008-08-06",20.459999
"403","2008-08-07",20.870001
"404","2008-08-08",21
"405","2008-08-11",21.01
"406","2008-08-12",21.200001
"407","2008-08-13",21.549999
"408","2008-08-14",21.73
"409","2008-08-15",21.790001
"410","2008-08-18",21.5
"411","2008-08-19",20.98
"412","2008-08-20",20.389999
"413","2008-08-21",19.940001
"414","2008-08-22",20.190001
"415","2008-08-25",19.68
"416","2008-08-26",19.809999
"417","2008-08-27",19.98
"418","2008-08-28",20.49
"419","2008-08-29",20.370001
"420","2008-09-02",20.870001
"421","2008-09-03",20.700001
"422","2008-09-04",20.280001
"423","2008-09-05",20.17
"424","2008-09-08",20.440001
"425","2008-09-09",19.940001
"426","2008-09-10",19.91
"427","2008-09-11",19.799999
"428","2008-09-12",19.85
"429","2008-09-15",19.15
"430","2008-09-16",19.379999
"431","2008-09-17",19
"432","2008-09-18",20.35
"433","2008-09-19",21.5
"434","2008-09-22",20.9
"435","2008-09-23",20.219999
"436","2008-09-24",19.98
"437","2008-09-25",20.02
"438","2008-09-26",19.75
"439","2008-09-29",18.799999
"440","2008-09-30",19.51
"441","2008-10-01",19.540001
"442","2008-10-02",19.09
"443","2008-10-03",18.360001
"444","2008-10-06",16.99
"445","2008-10-07",16.01
"446","2008-10-08",15.38
"447","2008-10-09",14.73
"448","2008-10-10",15.29
"449","2008-10-13",16.77
"450","2008-10-14",16.559999
"451","2008-10-15",15.14
"452","2008-10-16",16.049999
"453","2008-10-17",15.57
"454","2008-10-20",15.77
"455","2008-10-21",15.69
"456","2008-10-22",15.19
"457","2008-10-23",14.4
"458","2008-10-24",13.66
"459","2008-10-27",13.03
"460","2008-10-28",13.25
"461","2008-10-29",13.34
"462","2008-10-30",13.68
"463","2008-10-31",14.2
"464","2008-11-03",14.02
"465","2008-11-04",14.05
"466","2008-11-05",12.88
"467","2008-11-06",13.62
"468","2008-11-07",14.08
"469","2008-11-10",13.92
"470","2008-11-11",13.77
"471","2008-11-12",12.72
"472","2008-11-13",13.51
"473","2008-11-14",13.25
"474","2008-11-17",13.05
"475","2008-11-18",13.3
"476","2008-11-19",13
"477","2008-11-20",12.33
"478","2008-11-21",12.03
"479","2008-11-24",12.3
"480","2008-11-25",12.64
"481","2008-11-26",13.3
"482","2008-11-28",13.59
"483","2008-12-01",12.26
"484","2008-12-02",11.85
"485","2008-12-03",11.78
"486","2008-12-04",11.55
"487","2008-12-05",11.31
"488","2008-12-08",11.47
"489","2008-12-09",11.07
"490","2008-12-10",11.2
"491","2008-12-11",11.16
"492","2008-12-12",11.56
"493","2008-12-15",11.58
"494","2008-12-16",12.02
"495","2008-12-17",12.54
"496","2008-12-18",12.59
"497","2008-12-19",12.57
"498","2008-12-22",12.2
"499","2008-12-23",11.99
"500","2008-12-24",12.13
"501","2008-12-26",12.32
"502","2008-12-29",12.17
"503","2008-12-30",12.59
"504","2008-12-31",13.18
"505","2009-01-02",13.39
"506","2009-01-05",13.21
"507","2009-01-06",12.86
"508","2009-01-07",12.13
"509","2009-01-08",11.79
"510","2009-01-09",11.44
"511","2009-01-12",10.49
"512","2009-01-13",9.38
"513","2009-01-14",8.94
"514","2009-01-15",9.41
"515","2009-01-16",9.94
"516","2009-01-20",9.37
"517","2009-01-21",9.83
"518","2009-01-22",9.65
"519","2009-01-23",9.77
"520","2009-01-26",9.79
"521","2009-01-27",9.87
"522","2009-01-28",10.16
"523","2009-01-29",9.79
"524","2009-01-30",9.61
"525","2009-02-02",9.16
"526","2009-02-03",9.25
"527","2009-02-04",9.16
"528","2009-02-05",9.36
"529","2009-02-06",9.75
"530","2009-02-09",9.65
"531","2009-02-10",9.55
"532","2009-02-11",9.64
"533","2009-02-12",9.75
"534","2009-02-13",9.72
"535","2009-02-17",9.29
"536","2009-02-18",9.04
"537","2009-02-19",9.07
"538","2009-02-20",8.85
"539","2009-02-23",8.54
"540","2009-02-24",8.93
"541","2009-02-25",8.46
"542","2009-02-26",8.26
"543","2009-02-27",8.43
"544","2009-03-02",7.67
"545","2009-03-03",7.47
"546","2009-03-04",7.85
"547","2009-03-05",7.2
"548","2009-03-06",7.36
"549","2009-03-09",6.83
"550","2009-03-10",7.23
"551","2009-03-11",7.47
"552","2009-03-12",7.93
"553","2009-03-13",7.94
"554","2009-03-16",7.91
"555","2009-03-17",8
"556","2009-03-18",8.2
"557","2009-03-19",8.25
"558","2009-03-20",7.91
"559","2009-03-23",8.58
"560","2009-03-24",8.4
"561","2009-03-25",8.46
"562","2009-03-26",9.03
"563","2009-03-27",8.68
"564","2009-03-30",8.27
"565","2009-03-31",8.42
"566","2009-04-01",8.75
"567","2009-04-02",9.3
"568","2009-04-03",9.42
"569","2009-04-06",9.16
"570","2009-04-07",8.83
"571","2009-04-08",8.95
"572","2009-04-09",9.92
"573","2009-04-13",9.67
"574","2009-04-14",9.52
"575","2009-04-15",9.64
"576","2009-04-16",10
"577","2009-04-17",9.93
"578","2009-04-20",9.53
"579","2009-04-21",9.65
"580","2009-04-22",9.64
"581","2009-04-23",9.65
"582","2009-04-24",10.05
"583","2009-04-27",10.08
"584","2009-04-28",10.23
"585","2009-04-29",11.08
"586","2009-04-30",11.17
"587","2009-05-01",11.24
"588","2009-05-04",11.22
"589","2009-05-05",9.98
"590","2009-05-06",10.42
"591","2009-05-07",10.27
"592","2009-05-08",10.52
"593","2009-05-11",10.3
"594","2009-05-12",10.18
"595","2009-05-13",9.73
"596","2009-05-14",9.72
"597","2009-05-15",9.69
"598","2009-05-18",9.93
"599","2009-05-19",10.06
"600","2009-05-20",10.27
"601","2009-05-21",9.74
"602","2009-05-22",9.65
"603","2009-05-26",10.17
"604","2009-05-27",10.08
"605","2009-05-28",10.09
"606","2009-05-29",10.31
"607","2009-06-01",10.93
"608","2009-06-02",10.81
"609","2009-06-03",10.78
"610","2009-06-04",10.76
"611","2009-06-05",11.03
"612","2009-06-08",10.99
"613","2009-06-09",11.07
"614","2009-06-10",10.91
"615","2009-06-11",11.16
"616","2009-06-12",11.77
"617","2009-06-15",11.46
"618","2009-06-16",11.31
"619","2009-06-17",11.31
"620","2009-06-18",11.18
"621","2009-06-19",11.3
"622","2009-06-22",10.71
"623","2009-06-23",10.68
"624","2009-06-24",10.5
"625","2009-06-25",10.72
"626","2009-06-26",11.23
"627","2009-06-29",11.09
"628","2009-06-30",10.97
"629","2009-07-01",11.22
"630","2009-07-02",10.64
"631","2009-07-06",10.49
"632","2009-07-07",9.9
"633","2009-07-08",9.8
"634","2009-07-09",9.73
"635","2009-07-10",9.64
"636","2009-07-13",10.05
"637","2009-07-14",10.04
"638","2009-07-15",10.49
"639","2009-07-16",10.47
"640","2009-07-17",10.58
"641","2009-07-20",10.75
"642","2009-07-21",10.76
"643","2009-07-22",10.82
"644","2009-07-23",10.61
"645","2009-07-24",10.33
"646","2009-07-27",10.57
"647","2009-07-28",10.49
"648","2009-07-29",10.41
"649","2009-07-30",10.64
"650","2009-07-31",10.73
"651","2009-08-03",11.04
"652","2009-08-04",11.16
"653","2009-08-05",11.2
"654","2009-08-06",10.65
"655","2009-08-07",11.06
"656","2009-08-10",11.25
"657","2009-08-11",11.25
"658","2009-08-12",11.34
"659","2009-08-13",11.59
"660","2009-08-14",11.27
"661","2009-08-17",10.99
"662","2009-08-18",11.03
"663","2009-08-19",11.67
"664","2009-08-20",11.81
"665","2009-08-21",12.04
"666","2009-08-24",12.3
"667","2009-08-25",12.37
"668","2009-08-26",12.41
"669","2009-08-27",12.37
"670","2009-08-28",12.21
"671","2009-08-31",12.12
"672","2009-09-01",11.42
"673","2009-09-02",11.32
"674","2009-09-03",11.84
"675","2009-09-04",12.14
"676","2009-09-08",12.49
"677","2009-09-09",13.04
"678","2009-09-10",13.38
"679","2009-09-11",13.4
"680","2009-09-14",13.53
"681","2009-09-15",13.89
"682","2009-09-16",14.2
"683","2009-09-17",14.3
"684","2009-09-18",15.02
"685","2009-09-21",14.92
"686","2009-09-22",14.67
"687","2009-09-23",14.75
"688","2009-09-24",14.82
"689","2009-09-25",14.87
"690","2009-09-28",15.3
"691","2009-09-29",15.1
"692","2009-09-30",15.2
"693","2009-10-01",14.67
"694","2009-10-02",14.57
"695","2009-10-05",14.84
"696","2009-10-06",15.42
"697","2009-10-07",15.23
"698","2009-10-08",15.19
"699","2009-10-09",15.71
"700","2009-10-12",15.63
"701","2009-10-13",15.42
"702","2009-10-14",15.39
"703","2009-10-15",15.19
"704","2009-10-16",15.46
"705","2009-10-19",15.27
"706","2009-10-20",15.12
"707","2009-10-21",15.26
"708","2009-10-22",15.54
"709","2009-10-23",14.62
"710","2009-10-26",14.5
"711","2009-10-27",14.22
"712","2009-10-28",13.51
"713","2009-10-29",14.19
"714","2009-10-30",13.66
"715","2009-11-02",13.37
"716","2009-11-03",14.44
"717","2009-11-04",14.43
"718","2009-11-05",15.17
"719","2009-11-06",14.95
"720","2009-11-09",15.56
"721","2009-11-10",16.110001
"722","2009-11-11",15.76
"723","2009-11-12",15.55
"724","2009-11-13",15.33
"725","2009-11-16",15.89
"726","2009-11-17",15.67
"727","2009-11-18",15.47
"728","2009-11-19",14.78
"729","2009-11-20",14.6
"730","2009-11-23",15.24
"731","2009-11-24",15.24
"732","2009-11-25",15.06
"733","2009-11-27",14.94
"734","2009-11-30",14.97
"735","2009-12-01",15.43
"736","2009-12-02",16.049999
"737","2009-12-03",15.72
"738","2009-12-04",16.440001
"739","2009-12-07",17.030001
"740","2009-12-08",17.25
"741","2009-12-09",16.959999
"742","2009-12-10",17
"743","2009-12-11",17.35
"744","2009-12-14",17.1
"745","2009-12-15",16.940001
"746","2009-12-16",17.01
"747","2009-12-17",16.379999
"748","2009-12-18",16.370001
"749","2009-12-21",16.43
"750","2009-12-22",16.370001
"751","2009-12-23",16.540001
"752","2009-12-24",17.16
"753","2009-12-28",16.9
"754","2009-12-29",16.98
"755","2009-12-30",16.9
"756","2009-12-31",16.73
"757","2010-01-04",17.370001
"758","2010-01-05",17.07
"759","2010-01-06",16.92
"760","2010-01-07",17.200001
"761","2010-01-08",17.34
"762","2010-01-11",17.02
"763","2010-01-12",16.77
"764","2010-01-13",16.9
"765","2010-01-14",16.6
"766","2010-01-15",15.3
"767","2010-01-19",15.2
"768","2010-01-20",14.57
"769","2010-01-21",13.62
"770","2010-01-22",14.29
"771","2010-01-25",14.45
"772","2010-01-26",14.4
"773","2010-01-27",14.62
"774","2010-01-28",14.42
"775","2010-01-29",14.4
"776","2010-02-01",14.54
"777","2010-02-02",14.5
"778","2010-02-03",14.77
"779","2010-02-04",14.35
"780","2010-02-05",14.49
"781","2010-02-08",14.37
"782","2010-02-09",14.41
"783","2010-02-10",14.64
"784","2010-02-11",14.79
"785","2010-02-12",15.13
"786","2010-02-16",15.4
"787","2010-02-17",15.55
"788","2010-02-18",15.76
"789","2010-02-19",16.02
"790","2010-02-22",15.9
"791","2010-02-23",15.6
"792","2010-02-24",16.360001
"793","2010-02-25",15.93
"794","2010-02-26",15.82
"795","2010-03-01",15.9
"796","2010-03-02",15.76
"797","2010-03-03",15.36
"798","2010-03-04",15.49
"799","2010-03-05",15.67
"800","2010-03-08",15.46
"801","2010-03-09",15.49
"802","2010-03-10",16
"803","2010-03-11",16.01
"804","2010-03-12",15.86
"805","2010-03-15",15.72
"806","2010-03-16",16.040001
"807","2010-03-17",16.23
"808","2010-03-18",15.86
"809","2010-03-19",15.21
"810","2010-03-22",15.48
"811","2010-03-23",15.66
"812","2010-03-24",15.42
"813","2010-03-25",15.17
"814","2010-03-26",15.15
"815","2010-03-29",15.04
"816","2010-03-30",14.91
"817","2010-03-31",14.79
"818","2010-04-01",14.94
"819","2010-04-05",15.49
"820","2010-04-06",15.57
"821","2010-04-07",15.81
"822","2010-04-08",16.65
"823","2010-04-09",16.57
"824","2010-04-12",16.68
"825","2010-04-13",16.85
"826","2010-04-14",17.85
"827","2010-04-15",17.9
"828","2010-04-16",17.610001
"829","2010-04-19",17.67
"830","2010-04-20",18.24
"831","2010-04-21",18.209999
"832","2010-04-22",18.26
"833","2010-04-23",18
"834","2010-04-26",17.959999
"835","2010-04-27",17.33
"836","2010-04-28",17.360001
"837","2010-04-29",17.74
"838","2010-04-30",17.51
"839","2010-05-03",18.879999
"840","2010-05-04",18.870001
"841","2010-05-05",18.139999
"842","2010-05-06",17.32
"843","2010-05-07",16.950001
"844","2010-05-10",18.07
"845","2010-05-11",18.26
"846","2010-05-12",18.889999
"847","2010-05-13",18.620001
"848","2010-05-14",18.26
"849","2010-05-17",17.889999
"850","2010-05-18",17.24
"851","2010-05-19",17.559999
"852","2010-05-20",16.059999
"853","2010-05-21",16.370001
"854","2010-05-24",16.24
"855","2010-05-25",16.17
"856","2010-05-26",16.16
"857","2010-05-27",17.09
"858","2010-05-28",16.82
"859","2010-06-01",16.23
"860","2010-06-02",17.08
"861","2010-06-03",17.360001
"862","2010-06-04",16.290001
"863","2010-06-07",15.72
"864","2010-06-08",15.36
"865","2010-06-09",14.7
"866","2010-06-10",15.55
"867","2010-06-11",15.93
"868","2010-06-14",15.88
"869","2010-06-15",16.1
"870","2010-06-16",16.25
"871","2010-06-17",16.309999
"872","2010-06-18",16.639999
"873","2010-06-21",16.360001
"874","2010-06-22",15.99
"875","2010-06-23",16.08
"876","2010-06-24",15.82
"877","2010-06-25",16.07
"878","2010-06-28",16.219999
"879","2010-06-29",15.5
"880","2010-06-30",15.23
"881","2010-07-01",14.94
"882","2010-07-02",14.51
"883","2010-07-06",14.03
"884","2010-07-07",14.88
"885","2010-07-08",15.39
"886","2010-07-09",15.65
"887","2010-07-12",15.28
"888","2010-07-13",15.84
"889","2010-07-14",15.76
"890","2010-07-15",15.7
"891","2010-07-16",14.85
"892","2010-07-19",14.58
"893","2010-07-20",14.76
"894","2010-07-21",14.41
"895","2010-07-22",15.48
"896","2010-07-23",16.25
"897","2010-07-26",16.73
"898","2010-07-27",16.75
"899","2010-07-28",16.389999
"900","2010-07-29",16.309999
"901","2010-07-30",16.110001
"902","2010-08-02",16.700001
"903","2010-08-03",19.969999
"904","2010-08-04",20.49
"905","2010-08-05",21.35
"906","2010-08-06",21.450001
"907","2010-08-09",21.469999
"908","2010-08-10",21.360001
"909","2010-08-11",20.290001
"910","2010-08-12",20.07
"911","2010-08-13",20.450001
"912","2010-08-16",21.110001
"913","2010-08-17",21.360001
"914","2010-08-18",21.440001
"915","2010-08-19",21.209999
"916","2010-08-20",21.43
"917","2010-08-23",21.76
"918","2010-08-24",21.620001
"919","2010-08-25",21.690001
"920","2010-08-26",21.42
"921","2010-08-27",22.059999
"922","2010-08-30",22.440001
"923","2010-08-31",21.66
"924","2010-09-01",21.6
"925","2010-09-02",21.030001
"926","2010-09-03",22.33
"927","2010-09-07",21.83
"928","2010-09-08",22.09
"929","2010-09-09",22.33
"930","2010-09-10",22.559999
"931","2010-09-13",23.66
"932","2010-09-14",22.950001
"933","2010-09-15",23.059999
"934","2010-09-16",22.85
"935","2010-09-17",23.76
"936","2010-09-20",24.35
"937","2010-09-21",24.559999
"938","2010-09-22",23.799999
"939","2010-09-23",23.35
"940","2010-09-24",24.879999
"941","2010-09-27",24.59
"942","2010-09-28",24.93
"943","2010-09-29",25.139999
"944","2010-09-30",24.139999
"945","2010-10-01",24.030001
"946","2010-10-04",23.379999
"947","2010-10-05",23.620001
"948","2010-10-06",22.93
"949","2010-10-07",22.389999
"950","2010-10-08",22.32
"951","2010-10-11",22.02
"952","2010-10-12",22.1
"953","2010-10-13",21.5
"954","2010-10-14",21.59
"955","2010-10-15",21.67
"956","2010-10-18",21.51
"957","2010-10-19",20.4
"958","2010-10-20",20.360001
"959","2010-10-21",20.25
"960","2010-10-22",20.27
"961","2010-10-25",20.370001
"962","2010-10-26",22
"963","2010-10-27",21.91
"964","2010-10-28",21.99
"965","2010-10-29",22.5
"966","2010-11-01",24.299999
"967","2010-11-02",24.43
"968","2010-11-03",24.98
"969","2010-11-04",25.190001
"970","2010-11-05",25.200001
"971","2010-11-08",25.99
"972","2010-11-09",26.33
"973","2010-11-10",26.52
"974","2010-11-11",26.27
"975","2010-11-12",26.18
"976","2010-11-15",26.73
"977","2010-11-16",26.24
"978","2010-11-17",26.049999
"979","2010-11-18",27.200001
"980","2010-11-19",27.440001
"981","2010-11-22",27.969999
