"","date","NCLH"
"226","2013-12-10",33.240002
"227","2013-12-11",33
"228","2013-12-12",32.110001
"229","2013-12-13",31.65
"230","2013-12-16",32.290001
"231","2013-12-17",32.139999
"232","2013-12-18",31.9
"233","2013-12-19",33.16
"234","2013-12-20",34.52
"235","2013-12-23",34.75
"236","2013-12-24",35.099998
"237","2013-12-26",35.060001
"238","2013-12-27",35.119999
"239","2013-12-30",35.25
"240","2013-12-31",35.470001
"241","2014-01-02",34.639999
"242","2014-01-03",34.639999
"243","2014-01-06",33.959999
"244","2014-01-07",33.880001
"245","2014-01-08",34.32
"246","2014-01-09",34.720001
"247","2014-01-10",35.25
"248","2014-01-13",34.84
"249","2014-01-14",35.849998
"250","2014-01-15",36.889999
"251","2014-01-16",36.91
"252","2014-01-17",36.540001
"253","2014-01-21",36.220001
"254","2014-01-22",36.700001
"255","2014-01-23",36.040001
"256","2014-01-24",35.259998
"257","2014-01-27",34.740002
"258","2014-01-28",34.880001
"259","2014-01-29",34.439999
"260","2014-01-30",35.060001
"261","2014-01-31",35.02
"262","2014-02-03",34.400002
"263","2014-02-04",34.209999
"264","2014-02-05",34.43
"265","2014-02-06",35.080002
"266","2014-02-07",35.209999
"267","2014-02-10",35.619999
"268","2014-02-11",36.25
"269","2014-02-12",35.889999
"270","2014-02-13",34.700001
"271","2014-02-14",35.169998
"272","2014-02-18",33.560001
"273","2014-02-19",33.349998
"274","2014-02-20",33.790001
"275","2014-02-21",34.27
"276","2014-02-24",34.110001
"277","2014-02-25",33.630001
"278","2014-02-26",32.830002
"279","2014-02-27",33.34
"280","2014-02-28",34.27
"281","2014-03-03",33.68
"282","2014-03-04",33.830002
"283","2014-03-05",32.91
"284","2014-03-06",33.18
"285","2014-03-07",33.369999
"286","2014-03-10",32.91
"287","2014-03-11",33.07
"288","2014-03-12",32.830002
"289","2014-03-13",32
"290","2014-03-14",31.73
"291","2014-03-17",32.200001
"292","2014-03-18",32.709999
"293","2014-03-19",32.740002
"294","2014-03-20",33.349998
"295","2014-03-21",33.490002
"296","2014-03-24",33.279999
"297","2014-03-25",33.099998
"298","2014-03-26",32.849998
"299","2014-03-27",32.59
"300","2014-03-28",31.84
"301","2014-03-31",32.27
"302","2014-04-01",33.189999
"303","2014-04-02",33.25
"304","2014-04-03",33.279999
"305","2014-04-04",32.57
"306","2014-04-07",31.25
"307","2014-04-08",31.43
"308","2014-04-09",31.700001
"309","2014-04-10",31.030001
"310","2014-04-11",29.85
"311","2014-04-14",29.91
"312","2014-04-15",29.65
"313","2014-04-16",29.809999
"314","2014-04-17",30.719999
"315","2014-04-21",30.299999
"316","2014-04-22",30.790001
"317","2014-04-23",30.84
"318","2014-04-24",31.01
"319","2014-04-25",30.969999
"320","2014-04-28",31.67
"321","2014-04-29",32.939999
"322","2014-04-30",32.77
"323","2014-05-01",32.459999
"324","2014-05-02",32.5
"325","2014-05-05",32.040001
"326","2014-05-06",31.860001
"327","2014-05-07",31.889999
"328","2014-05-08",31.790001
"329","2014-05-09",31.459999
"330","2014-05-12",32.380001
"331","2014-05-13",32.52
"332","2014-05-14",32.41
"333","2014-05-15",32.650002
"334","2014-05-16",32.75
"335","2014-05-19",33.18
"336","2014-05-20",33.169998
"337","2014-05-21",33.77
"338","2014-05-22",33.759998
"339","2014-05-23",33.970001
"340","2014-05-27",33.700001
"341","2014-05-28",33.240002
"342","2014-05-29",33.349998
"343","2014-05-30",33.75
"344","2014-06-02",33.900002
"345","2014-06-03",34.02
"346","2014-06-04",34.09
"347","2014-06-05",34.029999
"348","2014-06-06",33.759998
"349","2014-06-09",33.68
"350","2014-06-10",33.549999
"351","2014-06-11",33.650002
"352","2014-06-12",32.919998
"353","2014-06-13",32.860001
"354","2014-06-16",31.9
"355","2014-06-17",32.029999
"356","2014-06-18",31.93
"357","2014-06-19",31.91
"358","2014-06-20",31.99
"359","2014-06-23",32.419998
"360","2014-06-24",32.139999
"361","2014-06-25",32.040001
"362","2014-06-26",31.99
"363","2014-06-27",31.450001
"364","2014-06-30",31.700001
"365","2014-07-01",31.9
"366","2014-07-02",31.940001
"367","2014-07-03",32.48
"368","2014-07-07",32.380001
"369","2014-07-08",32.200001
"370","2014-07-09",32.66
"371","2014-07-10",32.740002
"372","2014-07-11",32.950001
"373","2014-07-14",32.720001
"374","2014-07-15",32.310001
"375","2014-07-16",32.360001
"376","2014-07-17",31.98
"377","2014-07-18",32.290001
"378","2014-07-21",31.889999
"379","2014-07-22",32.18
"380","2014-07-23",32.060001
"381","2014-07-24",32.540001
"382","2014-07-25",32.400002
"383","2014-07-28",32.759998
"384","2014-07-29",33.529999
"385","2014-07-30",33.049999
"386","2014-07-31",32.779999
"387","2014-08-01",32.970001
"388","2014-08-04",32.959999
"389","2014-08-05",32.43
"390","2014-08-06",31.879999
"391","2014-08-07",31.790001
"392","2014-08-08",31.75
"393","2014-08-11",32.18
"394","2014-08-12",32.330002
"395","2014-08-13",32.200001
"396","2014-08-14",32.84
"397","2014-08-15",33.560001
"398","2014-08-18",33.68
"399","2014-08-19",33.490002
"400","2014-08-20",33.790001
"401","2014-08-21",33.740002
"402","2014-08-22",33.790001
"403","2014-08-25",33.790001
"404","2014-08-26",33.790001
"405","2014-08-27",33.700001
"406","2014-08-28",33.189999
"407","2014-08-29",33.310001
"408","2014-09-02",36.990002
"409","2014-09-03",36.939999
"410","2014-09-04",36.25
"411","2014-09-05",36.099998
"412","2014-09-08",36.099998
"413","2014-09-09",36.060001
"414","2014-09-10",36.310001
"415","2014-09-11",36.5
"416","2014-09-12",36.619999
"417","2014-09-15",36.439999
"418","2014-09-16",36.43
"419","2014-09-17",36.68
"420","2014-09-18",36.950001
"421","2014-09-19",36.77
"422","2014-09-22",36.790001
"423","2014-09-23",36.849998
"424","2014-09-24",36.540001
"425","2014-09-25",35.880001
"426","2014-09-26",36.580002
"427","2014-09-29",36.220001
"428","2014-09-30",36.02
"429","2014-10-01",35.169998
"430","2014-10-02",35.029999
"431","2014-10-03",35.799999
"432","2014-10-06",35.599998
"433","2014-10-07",34.599998
"434","2014-10-08",34.970001
"435","2014-10-09",33.990002
"436","2014-10-10",33.73
"437","2014-10-13",31.969999
"438","2014-10-14",32.049999
"439","2014-10-15",31.07
"440","2014-10-16",31.299999
"441","2014-10-17",32.02
"442","2014-10-20",32.91
"443","2014-10-21",34.16
"444","2014-10-22",34.639999
"445","2014-10-23",34.259998
"446","2014-10-24",35.02
"447","2014-10-27",35.32
"448","2014-10-28",36.23
"449","2014-10-29",36.66
"450","2014-10-30",38.439999
"451","2014-10-31",39
"452","2014-11-03",39.07
"453","2014-11-04",38.400002
"454","2014-11-05",39.029999
"455","2014-11-06",38.98
"456","2014-11-07",38.990002
"457","2014-11-10",39.349998
"458","2014-11-11",39.900002
"459","2014-11-12",40.349998
"460","2014-11-13",40.5
"461","2014-11-14",41.59
"462","2014-11-17",41.310001
"463","2014-11-18",41.77
"464","2014-11-19",41.790001
"465","2014-11-20",41.709999
"466","2014-11-21",41.830002
"467","2014-11-24",42.200001
"468","2014-11-25",42.16
"469","2014-11-26",42.150002
"470","2014-11-28",43.889999
"471","2014-12-01",42.66
"472","2014-12-02",44.139999
"473","2014-12-03",44.34
"474","2014-12-04",44.959999
"475","2014-12-05",45.48
"476","2014-12-08",44.950001
"477","2014-12-09",44.700001
"478","2014-12-10",44.599998
"479","2014-12-11",43.73
"480","2014-12-12",43.790001
"481","2014-12-15",43.740002
"482","2014-12-16",43.759998
"483","2014-12-17",45.759998
"484","2014-12-18",45.950001
"485","2014-12-19",46.860001
"486","2014-12-22",46.669998
"487","2014-12-23",47.509998
"488","2014-12-24",47.66
"489","2014-12-26",47.48
"490","2014-12-29",48.029999
"491","2014-12-30",46.860001
"492","2014-12-31",46.759998
"493","2015-01-02",46.700001
"494","2015-01-05",46.029999
"495","2015-01-06",45.610001
"496","2015-01-07",46.209999
"497","2015-01-08",46.68
"498","2015-01-09",45.200001
"499","2015-01-12",45.32
"500","2015-01-13",45.639999
"501","2015-01-14",45.040001
"502","2015-01-15",44.68
"503","2015-01-16",44.849998
"504","2015-01-20",45
"505","2015-01-21",44.990002
"506","2015-01-22",45.799999
"507","2015-01-23",45.700001
"508","2015-01-26",46.049999
"509","2015-01-27",45.599998
"510","2015-01-28",44.91
"511","2015-01-29",44.209999
"512","2015-01-30",43.759998
"513","2015-02-02",43.330002
"514","2015-02-03",43.990002
"515","2015-02-04",43.73
"516","2015-02-05",44.150002
"517","2015-02-06",43.849998
"518","2015-02-09",42.93
"519","2015-02-10",44.119999
"520","2015-02-11",44.25
"521","2015-02-12",44.380001
"522","2015-02-13",43.709999
"523","2015-02-17",43.400002
"524","2015-02-18",46.709999
"525","2015-02-19",48.41
"526","2015-02-20",47.77
"527","2015-02-23",47.860001
"528","2015-02-24",48.080002
"529","2015-02-25",48.919998
"530","2015-02-26",49.209999
"531","2015-02-27",49.32
"532","2015-03-02",50.82
"533","2015-03-03",50.360001
"534","2015-03-04",50.57
"535","2015-03-05",51.32
"536","2015-03-06",50.040001
"537","2015-03-09",50.869999
"538","2015-03-10",49.91
"539","2015-03-11",49.900002
"540","2015-03-12",51.049999
"541","2015-03-13",50.709999
"542","2015-03-16",51.41
"543","2015-03-17",51.799999
"544","2015-03-18",52.91
"545","2015-03-19",53.610001
"546","2015-03-20",53.689999
"547","2015-03-23",52.630001
"548","2015-03-24",52.279999
"549","2015-03-25",51.150002
"550","2015-03-26",51.189999
"551","2015-03-27",53.82
"552","2015-03-30",53.279999
"553","2015-03-31",54.009998
"554","2015-04-01",54.48
"555","2015-04-02",54.459999
"556","2015-04-06",53.889999
"557","2015-04-07",53.150002
"558","2015-04-08",54.759998
"559","2015-04-09",54.810001
"560","2015-04-10",54.509998
"561","2015-04-13",53.779999
"562","2015-04-14",53.73
"563","2015-04-15",53.029999
"564","2015-04-16",53.139999
"565","2015-04-17",52.209999
"566","2015-04-20",51.259998
"567","2015-04-21",51.48
"568","2015-04-22",51.099998
"569","2015-04-23",51.66
"570","2015-04-24",51.41
"571","2015-04-27",50.200001
"572","2015-04-28",50.169998
"573","2015-04-29",49
"574","2015-04-30",48.509998
"575","2015-05-01",49.27
"576","2015-05-04",49.16
"577","2015-05-05",48.369999
"578","2015-05-06",48.700001
"579","2015-05-07",52.23
"580","2015-05-08",54.099998
"581","2015-05-11",53.23
"582","2015-05-12",52.970001
"583","2015-05-13",52.68
"584","2015-05-14",54.650002
"585","2015-05-15",55.360001
"586","2015-05-18",55.490002
"587","2015-05-19",57.299999
"588","2015-05-20",54.779999
"589","2015-05-21",54.68
"590","2015-05-22",54.860001
"591","2015-05-26",54.540001
"592","2015-05-27",54.830002
"593","2015-05-28",54.75
"594","2015-05-29",54.560001
"595","2015-06-01",54.759998
"596","2015-06-02",54.560001
"597","2015-06-03",55.360001
"598","2015-06-04",55.09
"599","2015-06-05",55.130001
"600","2015-06-08",54.369999
"601","2015-06-09",54.830002
"602","2015-06-10",54.740002
"603","2015-06-11",54.950001
"604","2015-06-12",54.919998
"605","2015-06-15",54.700001
"606","2015-06-16",54.990002
"607","2015-06-17",55.32
"608","2015-06-18",56.09
"609","2015-06-19",55.98
"610","2015-06-22",56.77
"611","2015-06-23",56.470001
"612","2015-06-24",56.639999
"613","2015-06-25",56.59
"614","2015-06-26",56.599998
"615","2015-06-29",55.400002
"616","2015-06-30",56.040001
"617","2015-07-01",56.189999
"618","2015-07-02",55.490002
"619","2015-07-06",55.34
"620","2015-07-07",56.540001
"621","2015-07-08",55.790001
"622","2015-07-09",55.48
"623","2015-07-10",57.650002
"624","2015-07-13",58.5
"625","2015-07-14",59.220001
"626","2015-07-15",58.740002
"627","2015-07-16",59.189999
"628","2015-07-17",59
"629","2015-07-20",59.130001
"630","2015-07-21",59.290001
"631","2015-07-22",59.889999
"632","2015-07-23",59.84
"633","2015-07-24",58.77
"634","2015-07-27",58.119999
"635","2015-07-28",58.43
"636","2015-07-29",59.880001
"637","2015-07-30",59.689999
"638","2015-07-31",62.419998
"639","2015-08-03",62
"640","2015-08-04",59.43
"641","2015-08-05",61.18
"642","2015-08-06",60.139999
"643","2015-08-07",61.060001
"644","2015-08-10",61.419998
"645","2015-08-11",59.380001
"646","2015-08-12",58.450001
"647","2015-08-13",59.389999
"648","2015-08-14",59.400002
"649","2015-08-17",60.119999
"650","2015-08-18",60.029999
"651","2015-08-19",59.720001
"652","2015-08-20",57
"653","2015-08-21",56.099998
"654","2015-08-24",54.93
"655","2015-08-25",54.790001
"656","2015-08-26",56.860001
"657","2015-08-27",57.759998
"658","2015-08-28",57.740002
"659","2015-08-31",57.599998
"660","2015-09-01",55.950001
"661","2015-09-02",57.400002
"662","2015-09-03",57.599998
"663","2015-09-04",57.189999
"664","2015-09-08",58.84
"665","2015-09-09",59.75
"666","2015-09-10",59.77
"667","2015-09-11",60.93
"668","2015-09-14",61.400002
"669","2015-09-15",61.810001
"670","2015-09-16",62.299999
"671","2015-09-17",62.099998
"672","2015-09-18",61.360001
"673","2015-09-21",62.32
"674","2015-09-22",60.209999
"675","2015-09-23",62.200001
"676","2015-09-24",61.459999
"677","2015-09-25",60.68
"678","2015-09-28",57.490002
"679","2015-09-29",56.080002
"680","2015-09-30",57.299999
"681","2015-10-01",57.34
"682","2015-10-02",58.459999
"683","2015-10-05",58.98
"684","2015-10-06",56.849998
"685","2015-10-07",57.099998
"686","2015-10-08",57.110001
"687","2015-10-09",57.950001
"688","2015-10-12",59.790001
"689","2015-10-13",59.349998
"690","2015-10-14",56.82
"691","2015-10-15",60.450001
"692","2015-10-16",60
"693","2015-10-19",61
"694","2015-10-20",60.84
"695","2015-10-21",60.200001
"696","2015-10-22",60.900002
"697","2015-10-23",62.240002
"698","2015-10-26",63.23
"699","2015-10-27",63.630001
"700","2015-10-28",62.470001
"701","2015-10-29",63.369999
"702","2015-10-30",63.619999
"703","2015-11-02",63.759998
"704","2015-11-03",60.549999
"705","2015-11-04",58.939999
"706","2015-11-05",59.709999
"707","2015-11-06",60.560001
"708","2015-11-09",58.75
"709","2015-11-10",58.490002
"710","2015-11-11",58.25
"711","2015-11-12",57.09
"712","2015-11-13",55.200001
"713","2015-11-16",54.330002
"714","2015-11-17",54.860001
"715","2015-11-18",55.73
"716","2015-11-19",56.860001
"717","2015-11-20",57.130001
"718","2015-11-23",58.299999
"719","2015-11-24",57.23
"720","2015-11-25",57.529999
"721","2015-11-27",57.82
"722","2015-11-30",57.439999
"723","2015-12-01",58.700001
"724","2015-12-02",57.93
"725","2015-12-03",57.290001
"726","2015-12-04",58.27
"727","2015-12-07",58.759998
"728","2015-12-08",58.610001
"729","2015-12-09",57.029999
"730","2015-12-10",58.529999
"731","2015-12-11",58.470001
"732","2015-12-14",59.459999
"733","2015-12-15",58.5
"734","2015-12-16",59.790001
"735","2015-12-17",57.110001
"736","2015-12-18",56.860001
"737","2015-12-21",59.040001
"738","2015-12-22",58.84
"739","2015-12-23",58.470001
"740","2015-12-24",58.610001
"741","2015-12-28",58.02
"742","2015-12-29",59.529999
"743","2015-12-30",59.509998
"744","2015-12-31",58.599998
"745","2016-01-04",57.990002
"746","2016-01-05",57.709999
"747","2016-01-06",56.970001
"748","2016-01-07",55.720001
"749","2016-01-08",55.07
"750","2016-01-11",56
"751","2016-01-12",55.849998
"752","2016-01-13",52.310001
"753","2016-01-14",50.799999
"754","2016-01-15",47.82
"755","2016-01-19",47.200001
"756","2016-01-20",47.279999
"757","2016-01-21",47.900002
"758","2016-01-22",47.98
"759","2016-01-25",47.32
"760","2016-01-26",48.610001
"761","2016-01-27",45.23
"762","2016-01-28",42.459999
"763","2016-01-29",45.369999
"764","2016-02-01",47.060001
"765","2016-02-02",43.02
"766","2016-02-03",41.959999
"767","2016-02-04",42.5
"768","2016-02-05",39.459999
"769","2016-02-08",38.200001
"770","2016-02-09",39.18
"771","2016-02-10",38.740002
"772","2016-02-11",39
"773","2016-02-12",39.330002
"774","2016-02-16",40.560001
"775","2016-02-17",42.830002
"776","2016-02-18",41.849998
"777","2016-02-19",42.490002
"778","2016-02-22",44.080002
"779","2016-02-23",46.849998
"780","2016-02-24",47.900002
"781","2016-02-25",48.66
"782","2016-02-26",49.639999
"783","2016-02-29",49.130001
"784","2016-03-01",50.310001
"785","2016-03-02",50.529999
"786","2016-03-03",50
"787","2016-03-04",49.560001
"788","2016-03-07",49.68
"789","2016-03-08",47.310001
"790","2016-03-09",47.59
"791","2016-03-10",47.259998
"792","2016-03-11",48.869999
"793","2016-03-14",49.689999
"794","2016-03-15",48.41
"795","2016-03-16",49.709999
"796","2016-03-17",51.419998
"797","2016-03-18",52.450001
"798","2016-03-21",52.709999
"799","2016-03-22",51.639999
"800","2016-03-23",49.77
"801","2016-03-24",51.080002
"802","2016-03-28",51.349998
"803","2016-03-29",51.259998
"804","2016-03-30",54.18
"805","2016-03-31",55.290001
"806","2016-04-01",54.52
"807","2016-04-04",54.639999
"808","2016-04-05",53.959999
"809","2016-04-06",54.990002
"810","2016-04-07",53.790001
"811","2016-04-08",53.639999
"812","2016-04-11",53.529999
"813","2016-04-12",53.93
"814","2016-04-13",55.16
"815","2016-04-14",54.52
"816","2016-04-15",53.080002
"817","2016-04-18",52.139999
"818","2016-04-19",51.5
"819","2016-04-20",50.900002
"820","2016-04-21",49.970001
"821","2016-04-22",48.66
"822","2016-04-25",49.310001
"823","2016-04-26",48.849998
"824","2016-04-27",49.799999
"825","2016-04-28",48.73
"826","2016-04-29",48.889999
"827","2016-05-02",49.830002
"828","2016-05-03",50.139999
"829","2016-05-04",49.16
"830","2016-05-05",48.880001
"831","2016-05-06",48.889999
"832","2016-05-09",49.25
"833","2016-05-10",46.889999
"834","2016-05-11",46.68
"835","2016-05-12",47.189999
"836","2016-05-13",46.380001
"837","2016-05-16",47.349998
"838","2016-05-17",47.23
"839","2016-05-18",47.580002
"840","2016-05-19",46.389999
"841","2016-05-20",47.209999
"842","2016-05-23",46.740002
"843","2016-05-24",47.810001
"844","2016-05-25",46.57
"845","2016-05-26",45.779999
"846","2016-05-27",47.09
"847","2016-05-31",46.41
"848","2016-06-01",46.59
"849","2016-06-02",46.549999
"850","2016-06-03",45.73
"851","2016-06-06",45.400002
"852","2016-06-07",45.91
"853","2016-06-08",45.459999
"854","2016-06-09",45.610001
"855","2016-06-10",44.529999
"856","2016-06-13",43.830002
"857","2016-06-14",43.220001
"858","2016-06-15",43.360001
"859","2016-06-16",43.299999
"860","2016-06-17",43.380001
"861","2016-06-20",44.220001
"862","2016-06-21",44.459999
"863","2016-06-22",44.240002
"864","2016-06-23",44.23
"865","2016-06-24",40.380001
"866","2016-06-27",38.209999
"867","2016-06-28",38.439999
"868","2016-06-29",39.279999
"869","2016-06-30",39.84
"870","2016-07-01",41.060001
"871","2016-07-05",40.509998
"872","2016-07-06",40.299999
"873","2016-07-07",40.59
"874","2016-07-08",42.060001
"875","2016-07-11",43.16
"876","2016-07-12",44.549999
"877","2016-07-13",43.98
"878","2016-07-14",42.77
"879","2016-07-15",41.189999
"880","2016-07-18",41.16
"881","2016-07-19",40.139999
"882","2016-07-20",41.189999
"883","2016-07-21",41.119999
"884","2016-07-22",41.110001
"885","2016-07-25",41.689999
"886","2016-07-26",41.869999
"887","2016-07-27",42.130001
"888","2016-07-28",42.959999
"889","2016-07-29",42.599998
"890","2016-08-01",42.459999
"891","2016-08-02",39.759998
"892","2016-08-03",40.450001
"893","2016-08-04",41.66
"894","2016-08-05",43.099998
"895","2016-08-08",42.959999
"896","2016-08-09",37.91
"897","2016-08-10",37.299999
"898","2016-08-11",38.779999
"899","2016-08-12",38.439999
"900","2016-08-15",38.369999
"901","2016-08-16",37.630001
"902","2016-08-17",38.66
"903","2016-08-18",38.700001
"904","2016-08-19",38.209999
"905","2016-08-22",37.68
"906","2016-08-23",37.68
"907","2016-08-24",36.860001
"908","2016-08-25",36.18
"909","2016-08-26",35.799999
"910","2016-08-29",35.52
"911","2016-08-30",35.849998
"912","2016-08-31",35.889999
"913","2016-09-01",37.049999
"914","2016-09-02",35.610001
"915","2016-09-06",35.310001
"916","2016-09-07",34.970001
"917","2016-09-08",34.400002
"918","2016-09-09",34.5
"919","2016-09-12",35.25
"920","2016-09-13",35.290001
"921","2016-09-14",35.959999
"922","2016-09-15",36.240002
"923","2016-09-16",35.75
"924","2016-09-19",35.34
"925","2016-09-20",36.310001
"926","2016-09-21",36.299999
"927","2016-09-22",37.169998
"928","2016-09-23",37.419998
"929","2016-09-26",36.720001
"930","2016-09-27",37.689999
"931","2016-09-28",37.439999
"932","2016-09-29",37.16
"933","2016-09-30",37.700001
"934","2016-10-03",37.779999
"935","2016-10-04",38.049999
"936","2016-10-05",38.259998
"937","2016-10-06",38.639999
"938","2016-10-07",38.459999
"939","2016-10-10",38.48
"940","2016-10-11",37.950001
"941","2016-10-12",38.080002
"942","2016-10-13",37.790001
"943","2016-10-14",37.330002
"944","2016-10-17",37.470001
"945","2016-10-18",38.25
"946","2016-10-19",38.110001
"947","2016-10-20",38.740002
"948","2016-10-21",37.990002
"949","2016-10-24",38.060001
"950","2016-10-25",37.73
"951","2016-10-26",37.970001
"952","2016-10-27",35.709999
"953","2016-10-28",38.240002
"954","2016-10-31",38.869999
"955","2016-11-01",37.700001
"956","2016-11-02",37.490002
