"","date","KSU"
"235","2007-12-06",36.540001
"236","2007-12-07",36.040001
"237","2007-12-10",36.540001
"238","2007-12-11",35.720001
"239","2007-12-12",35.950001
"240","2007-12-13",37.07
"241","2007-12-14",35.5
"242","2007-12-17",34.959999
"243","2007-12-18",34.23
"244","2007-12-19",33.880001
"245","2007-12-20",34.150002
"246","2007-12-21",34.709999
"247","2007-12-24",35.220001
"248","2007-12-26",34.66
"249","2007-12-27",34.150002
"250","2007-12-28",34.380001
"251","2007-12-31",34.330002
"252","2008-01-02",33.470001
"253","2008-01-03",32.52
"254","2008-01-04",31.059999
"255","2008-01-07",30.639999
"256","2008-01-08",29.5
"257","2008-01-09",31.040001
"258","2008-01-10",31.450001
"259","2008-01-11",30.870001
"260","2008-01-14",31.58
"261","2008-01-15",30.879999
"262","2008-01-16",31.42
"263","2008-01-17",29.879999
"264","2008-01-18",30.879999
"265","2008-01-22",31.42
"266","2008-01-23",32.599998
"267","2008-01-24",34.57
"268","2008-01-25",34.200001
"269","2008-01-28",34.810001
"270","2008-01-29",35.099998
"271","2008-01-30",35.389999
"272","2008-01-31",35.889999
"273","2008-02-01",38.029999
"274","2008-02-04",36.82
"275","2008-02-05",37.459999
"276","2008-02-06",36.450001
"277","2008-02-07",37.060001
"278","2008-02-08",37.939999
"279","2008-02-11",37.759998
"280","2008-02-12",37.790001
"281","2008-02-13",39.16
"282","2008-02-14",38.860001
"283","2008-02-15",38.299999
"284","2008-02-19",37.599998
"285","2008-02-20",37.650002
"286","2008-02-21",37.049999
"287","2008-02-22",37.470001
"288","2008-02-25",37.860001
"289","2008-02-26",38.799999
"290","2008-02-27",37.540001
"291","2008-02-28",36.970001
"292","2008-02-29",35.799999
"293","2008-03-03",36.18
"294","2008-03-04",35.73
"295","2008-03-05",35.98
"296","2008-03-06",34.919998
"297","2008-03-07",34.560001
"298","2008-03-10",33.98
"299","2008-03-11",35.150002
"300","2008-03-12",35.400002
"301","2008-03-13",35.790001
"302","2008-03-14",34.860001
"303","2008-03-17",34.66
"304","2008-03-18",36.84
"305","2008-03-19",36.599998
"306","2008-03-20",37.75
"307","2008-03-24",39.459999
"308","2008-03-25",41.16
"309","2008-03-26",40.48
"310","2008-03-27",39.150002
"311","2008-03-28",39.369999
"312","2008-03-31",40.110001
"313","2008-04-01",40.709999
"314","2008-04-02",40.799999
"315","2008-04-03",41.049999
"316","2008-04-04",40.130001
"317","2008-04-07",41.029999
"318","2008-04-08",40.970001
"319","2008-04-09",39.580002
"320","2008-04-10",39.48
"321","2008-04-11",39.669998
"322","2008-04-14",39.759998
"323","2008-04-15",40.540001
"324","2008-04-16",43.09
"325","2008-04-17",42.349998
"326","2008-04-18",43.450001
"327","2008-04-21",43.259998
"328","2008-04-22",41.799999
"329","2008-04-23",41.52
"330","2008-04-24",42.049999
"331","2008-04-25",43.66
"332","2008-04-28",43.849998
"333","2008-04-29",43.610001
"334","2008-04-30",45.080002
"335","2008-05-01",47.490002
"336","2008-05-02",46.790001
"337","2008-05-05",46.740002
"338","2008-05-06",47.07
"339","2008-05-07",45.75
"340","2008-05-08",47.040001
"341","2008-05-09",45.900002
"342","2008-05-12",46.779999
"343","2008-05-13",47.330002
"344","2008-05-14",47.93
"345","2008-05-15",47.630001
"346","2008-05-16",47
"347","2008-05-19",47.740002
"348","2008-05-20",48.459999
"349","2008-05-21",48.099998
"350","2008-05-22",47.110001
"351","2008-05-23",46.310001
"352","2008-05-27",47.880001
"353","2008-05-28",49
"354","2008-05-29",49.68
"355","2008-05-30",49.959999
"356","2008-06-02",48.93
"357","2008-06-03",48.200001
"358","2008-06-04",48.73
"359","2008-06-05",50.66
"360","2008-06-06",48.669998
"361","2008-06-09",49.18
"362","2008-06-10",48.880001
"363","2008-06-11",46.310001
"364","2008-06-12",46.02
"365","2008-06-13",47.009998
"366","2008-06-16",48.029999
"367","2008-06-17",46.599998
"368","2008-06-18",47.349998
"369","2008-06-19",48.25
"370","2008-06-20",47.52
"371","2008-06-23",46.450001
"372","2008-06-24",44.009998
"373","2008-06-25",44.540001
"374","2008-06-26",43.07
"375","2008-06-27",43.529999
"376","2008-06-30",43.990002
"377","2008-07-01",42.540001
"378","2008-07-02",40.52
"379","2008-07-03",41.139999
"380","2008-07-07",41.16
"381","2008-07-08",44.029999
"382","2008-07-09",42.950001
"383","2008-07-10",43.509998
"384","2008-07-11",43.880001
"385","2008-07-14",43.490002
"386","2008-07-15",44.049999
"387","2008-07-16",47.040001
"388","2008-07-17",46.959999
"389","2008-07-18",46.48
"390","2008-07-21",46.59
"391","2008-07-22",48.669998
"392","2008-07-23",49.610001
"393","2008-07-24",47.919998
"394","2008-07-25",48
"395","2008-07-28",47.650002
"396","2008-07-29",51.259998
"397","2008-07-30",52.84
"398","2008-07-31",55
"399","2008-08-01",53.299999
"400","2008-08-04",53.009998
"401","2008-08-05",51.5
"402","2008-08-06",51.700001
"403","2008-08-07",51.200001
"404","2008-08-08",52.799999
"405","2008-08-11",53.630001
"406","2008-08-12",51.889999
"407","2008-08-13",51.060001
"408","2008-08-14",50.540001
"409","2008-08-15",50.48
"410","2008-08-18",49.82
"411","2008-08-19",49.349998
"412","2008-08-20",49.330002
"413","2008-08-21",49.98
"414","2008-08-22",50.529999
"415","2008-08-25",49.490002
"416","2008-08-26",49.490002
"417","2008-08-27",50.27
"418","2008-08-28",51.41
"419","2008-08-29",51.43
"420","2008-09-02",51.02
"421","2008-09-03",48.939999
"422","2008-09-04",46.599998
"423","2008-09-05",46.959999
"424","2008-09-08",46.830002
"425","2008-09-09",44.970001
"426","2008-09-10",46.040001
"427","2008-09-11",46.52
"428","2008-09-12",47.220001
"429","2008-09-15",46.389999
"430","2008-09-16",46.630001
"431","2008-09-17",45.16
"432","2008-09-18",48.119999
"433","2008-09-19",51.169998
"434","2008-09-22",49.639999
"435","2008-09-23",49.560001
"436","2008-09-24",47.299999
"437","2008-09-25",47.349998
"438","2008-09-26",47.57
"439","2008-09-29",42.790001
"440","2008-09-30",44.360001
"441","2008-10-01",43.610001
"442","2008-10-02",35.849998
"443","2008-10-03",36.169998
"444","2008-10-06",34.57
"445","2008-10-07",33.27
"446","2008-10-08",33.07
"447","2008-10-09",30.690001
"448","2008-10-10",28.67
"449","2008-10-13",32.720001
"450","2008-10-14",33.43
"451","2008-10-15",29.219999
"452","2008-10-16",30.02
"453","2008-10-17",30.290001
"454","2008-10-20",30.93
"455","2008-10-21",30.01
"456","2008-10-22",28.07
"457","2008-10-23",27.040001
"458","2008-10-24",27.01
"459","2008-10-27",25.639999
"460","2008-10-28",26.1
"461","2008-10-29",29.309999
"462","2008-10-30",28.719999
"463","2008-10-31",30.870001
"464","2008-11-03",30.58
"465","2008-11-04",31.200001
"466","2008-11-05",28.35
"467","2008-11-06",27.559999
"468","2008-11-07",28.15
"469","2008-11-10",27.33
"470","2008-11-11",26.92
"471","2008-11-12",24.110001
"472","2008-11-13",25.940001
"473","2008-11-14",22.74
"474","2008-11-17",22.41
"475","2008-11-18",20.92
"476","2008-11-19",19.190001
"477","2008-11-20",17.5
"478","2008-11-21",18.309999
"479","2008-11-24",19.709999
"480","2008-11-25",20.07
"481","2008-11-26",21.879999
"482","2008-11-28",21.92
"483","2008-12-01",19.450001
"484","2008-12-02",19.01
"485","2008-12-03",19.41
"486","2008-12-04",18.52
"487","2008-12-05",18.809999
"488","2008-12-08",20.610001
"489","2008-12-09",19.49
"490","2008-12-10",20.360001
"491","2008-12-11",18.93
"492","2008-12-12",17.58
"493","2008-12-15",16.59
"494","2008-12-16",16.84
"495","2008-12-17",20.200001
"496","2008-12-18",19.379999
"497","2008-12-19",19.02
"498","2008-12-22",18.540001
"499","2008-12-23",17.870001
"500","2008-12-24",18.15
"501","2008-12-26",18.469999
"502","2008-12-29",17.91
"503","2008-12-30",18.17
"504","2008-12-31",19.049999
"505","2009-01-02",20.389999
"506","2009-01-05",21.49
"507","2009-01-06",23.01
"508","2009-01-07",21.4
"509","2009-01-08",21.52
"510","2009-01-09",21.379999
"511","2009-01-12",20.16
"512","2009-01-13",19.26
"513","2009-01-14",18.129999
"514","2009-01-15",17.93
"515","2009-01-16",17.790001
"516","2009-01-20",15.98
"517","2009-01-21",16.48
"518","2009-01-22",16.559999
"519","2009-01-23",16.9
"520","2009-01-26",16.780001
"521","2009-01-27",17.68
"522","2009-01-28",18.959999
"523","2009-01-29",18.459999
"524","2009-01-30",18.16
"525","2009-02-02",18.51
"526","2009-02-03",20.09
"527","2009-02-04",19.610001
"528","2009-02-05",19.75
"529","2009-02-06",21.459999
"530","2009-02-09",21.030001
"531","2009-02-10",19.639999
"532","2009-02-11",19.469999
"533","2009-02-12",19.620001
"534","2009-02-13",19.73
"535","2009-02-17",18.77
"536","2009-02-18",19.139999
"537","2009-02-19",18.700001
"538","2009-02-20",18.799999
"539","2009-02-23",17.48
"540","2009-02-24",18.77
"541","2009-02-25",18.23
"542","2009-02-26",18.27
"543","2009-02-27",17.690001
"544","2009-03-02",15.92
"545","2009-03-03",14.82
"546","2009-03-04",14.91
"547","2009-03-05",13.47
"548","2009-03-06",13.53
"549","2009-03-09",13.41
"550","2009-03-10",14.17
"551","2009-03-11",13.99
"552","2009-03-12",14.45
"553","2009-03-13",14.38
"554","2009-03-16",14.7
"555","2009-03-17",14.92
"556","2009-03-18",15.03
"557","2009-03-19",14.71
"558","2009-03-20",13.52
"559","2009-03-23",14.87
"560","2009-03-24",13.59
"561","2009-03-25",13.06
"562","2009-03-26",14.46
"563","2009-03-27",13.97
"564","2009-03-30",12.76
"565","2009-03-31",12.71
"566","2009-04-01",12.62
"567","2009-04-02",13.8
"568","2009-04-03",14.2
"569","2009-04-06",14.04
"570","2009-04-07",13.52
"571","2009-04-08",14.02
"572","2009-04-09",15.3
"573","2009-04-13",15.48
"574","2009-04-14",15.13
"575","2009-04-15",16.219999
"576","2009-04-16",16.549999
"577","2009-04-17",16.85
"578","2009-04-20",15.49
"579","2009-04-21",16.07
"580","2009-04-22",15.9
"581","2009-04-23",16.25
"582","2009-04-24",16.700001
"583","2009-04-27",15.31
"584","2009-04-28",14.91
"585","2009-04-29",14.75
"586","2009-04-30",15.25
"587","2009-05-01",15.39
"588","2009-05-04",16.6
"589","2009-05-05",16.26
"590","2009-05-06",16.280001
"591","2009-05-07",16.1
"592","2009-05-08",17.01
"593","2009-05-11",15.74
"594","2009-05-12",15.57
"595","2009-05-13",14.36
"596","2009-05-14",14.55
"597","2009-05-15",14.79
"598","2009-05-18",15.16
"599","2009-05-19",16.190001
"600","2009-05-20",16.110001
"601","2009-05-21",15.66
"602","2009-05-22",15.77
"603","2009-05-26",16.33
"604","2009-05-27",15.49
"605","2009-05-28",15.65
"606","2009-05-29",16.49
"607","2009-06-01",16.809999
"608","2009-06-02",16.559999
"609","2009-06-03",15.88
"610","2009-06-04",16.110001
"611","2009-06-05",15.97
"612","2009-06-08",15.96
"613","2009-06-09",16.15
"614","2009-06-10",16.09
"615","2009-06-11",16.6
"616","2009-06-12",17.940001
"617","2009-06-15",16.959999
"618","2009-06-16",17.5
"619","2009-06-17",16.940001
"620","2009-06-18",16.57
"621","2009-06-19",16.6
"622","2009-06-22",15.44
"623","2009-06-23",15.24
"624","2009-06-24",15.77
"625","2009-06-25",16.559999
"626","2009-06-26",16.32
"627","2009-06-29",16.049999
"628","2009-06-30",16.110001
"629","2009-07-01",16.629999
"630","2009-07-02",15.97
"631","2009-07-06",15.68
"632","2009-07-07",14.9
"633","2009-07-08",15.14
"634","2009-07-09",15.15
"635","2009-07-10",15.46
"636","2009-07-13",15.63
"637","2009-07-14",16.190001
"638","2009-07-15",16.99
"639","2009-07-16",17.540001
"640","2009-07-17",18.360001
"641","2009-07-20",18.73
"642","2009-07-21",18.280001
"643","2009-07-22",18.99
"644","2009-07-23",20.190001
"645","2009-07-24",20.35
"646","2009-07-27",20.809999
"647","2009-07-28",19.99
"648","2009-07-29",19.66
"649","2009-07-30",21.030001
"650","2009-07-31",20.309999
"651","2009-08-03",21.57
"652","2009-08-04",22.35
"653","2009-08-05",21.969999
"654","2009-08-06",22.030001
"655","2009-08-07",23.18
"656","2009-08-10",22.68
"657","2009-08-11",22.34
"658","2009-08-12",22.799999
"659","2009-08-13",23.360001
"660","2009-08-14",23.33
"661","2009-08-17",22.1
"662","2009-08-18",22.690001
"663","2009-08-19",22.719999
"664","2009-08-20",23.200001
"665","2009-08-21",24
"666","2009-08-24",23.17
"667","2009-08-25",23.309999
"668","2009-08-26",23.18
"669","2009-08-27",23.620001
"670","2009-08-28",24.99
"671","2009-08-31",23.9
"672","2009-09-01",23.92
"673","2009-09-02",23.790001
"674","2009-09-03",25
"675","2009-09-04",26
"676","2009-09-08",26.139999
"677","2009-09-09",26.780001
"678","2009-09-10",27.940001
"679","2009-09-11",27.559999
"680","2009-09-14",28.16
"681","2009-09-15",27.780001
"682","2009-09-16",28.65
"683","2009-09-17",28.110001
"684","2009-09-18",28.110001
"685","2009-09-21",27.43
"686","2009-09-22",27.26
"687","2009-09-23",26.68
"688","2009-09-24",26.049999
"689","2009-09-25",25.91
"690","2009-09-28",26.559999
"691","2009-09-29",26.75
"692","2009-09-30",26.49
"693","2009-10-01",25.549999
"694","2009-10-02",25.120001
"695","2009-10-05",25.610001
"696","2009-10-06",26
"697","2009-10-07",26.17
"698","2009-10-08",27.120001
"699","2009-10-09",27.5
"700","2009-10-12",28.01
"701","2009-10-13",27.360001
"702","2009-10-14",28.99
"703","2009-10-15",28.690001
"704","2009-10-16",28.66
"705","2009-10-19",28.780001
"706","2009-10-20",28.440001
"707","2009-10-21",27.5
"708","2009-10-22",27.92
"709","2009-10-23",26.799999
"710","2009-10-26",26.690001
"711","2009-10-27",25.41
"712","2009-10-28",24.59
"713","2009-10-29",24.58
"714","2009-10-30",24.23
"715","2009-11-02",24.08
"716","2009-11-03",25.790001
"717","2009-11-04",26.459999
"718","2009-11-05",27.83
"719","2009-11-06",27.93
"720","2009-11-09",28.950001
"721","2009-11-10",28.93
"722","2009-11-11",29.59
"723","2009-11-12",28.49
"724","2009-11-13",28.92
"725","2009-11-16",29.280001
"726","2009-11-17",29.360001
"727","2009-11-18",29.26
"728","2009-11-19",28.370001
"729","2009-11-20",28.370001
"730","2009-11-23",28.59
"731","2009-11-24",28.77
"732","2009-11-25",29
"733","2009-11-27",28.360001
"734","2009-11-30",28.629999
"735","2009-12-01",29.24
"736","2009-12-02",29.5
"737","2009-12-03",29.040001
"738","2009-12-04",29.559999
"739","2009-12-07",29.43
"740","2009-12-08",28.799999
"741","2009-12-09",28.58
"742","2009-12-10",29.389999
"743","2009-12-11",29.610001
"744","2009-12-14",30.9
"745","2009-12-15",31.620001
"746","2009-12-16",31.620001
"747","2009-12-17",31.17
"748","2009-12-18",31.68
"749","2009-12-21",32.650002
"750","2009-12-22",33.18
"751","2009-12-23",34.130001
"752","2009-12-24",34.049999
"753","2009-12-28",33.91
"754","2009-12-29",34.110001
"755","2009-12-30",33.830002
"756","2009-12-31",33.290001
"757","2010-01-04",33.650002
"758","2010-01-05",34.310001
"759","2010-01-06",32.049999
"760","2010-01-07",32.41
"761","2010-01-08",33.860001
"762","2010-01-11",34.009998
"763","2010-01-12",33.52
"764","2010-01-13",33.529999
"765","2010-01-14",33.419998
"766","2010-01-15",32.919998
"767","2010-01-19",32.779999
"768","2010-01-20",32.189999
"769","2010-01-21",31.52
"770","2010-01-22",31.01
"771","2010-01-25",30.790001
"772","2010-01-26",31.129999
"773","2010-01-27",31.35
"774","2010-01-28",31.190001
"775","2010-01-29",29.700001
"776","2010-02-01",30.780001
"777","2010-02-02",30.790001
"778","2010-02-03",31.120001
"779","2010-02-04",29.860001
"780","2010-02-05",30.27
"781","2010-02-08",29.959999
"782","2010-02-09",30.33
"783","2010-02-10",30.440001
"784","2010-02-11",31.93
"785","2010-02-12",32.389999
"786","2010-02-16",33.080002
"787","2010-02-17",33.060001
"788","2010-02-18",33.150002
"789","2010-02-19",33.919998
"790","2010-02-22",34.869999
"791","2010-02-23",34.389999
"792","2010-02-24",34.32
"793","2010-02-25",34.990002
"794","2010-02-26",34.299999
"795","2010-03-01",35.41
"796","2010-03-02",35.110001
"797","2010-03-03",34.68
"798","2010-03-04",34.880001
"799","2010-03-05",35.450001
"800","2010-03-08",35.549999
"801","2010-03-09",35.889999
"802","2010-03-10",35.990002
"803","2010-03-11",36
"804","2010-03-12",35.75
"805","2010-03-15",35.57
"806","2010-03-16",36.330002
"807","2010-03-17",36.099998
"808","2010-03-18",35.91
"809","2010-03-19",35.75
"810","2010-03-22",36.169998
"811","2010-03-23",35.939999
"812","2010-03-24",35.759998
"813","2010-03-25",35.57
"814","2010-03-26",36.200001
"815","2010-03-29",36.43
"816","2010-03-30",36.540001
"817","2010-03-31",36.169998
"818","2010-04-01",36.540001
"819","2010-04-05",37.09
"820","2010-04-06",37.150002
"821","2010-04-07",36.950001
"822","2010-04-08",38.139999
"823","2010-04-09",38.369999
"824","2010-04-12",37.950001
"825","2010-04-13",38.23
"826","2010-04-14",38.900002
"827","2010-04-15",39.07
"828","2010-04-16",38.18
"829","2010-04-19",37.34
"830","2010-04-20",37.799999
"831","2010-04-21",37.919998
"832","2010-04-22",37.959999
"833","2010-04-23",38.279999
"834","2010-04-26",39.259998
"835","2010-04-27",40.099998
"836","2010-04-28",39.41
"837","2010-04-29",41.41
"838","2010-04-30",40.549999
"839","2010-05-03",41.779999
"840","2010-05-04",39.740002
"841","2010-05-05",39.240002
"842","2010-05-06",37.700001
"843","2010-05-07",35.93
"844","2010-05-10",38.720001
"845","2010-05-11",39.09
"846","2010-05-12",40.68
"847","2010-05-13",40.220001
"848","2010-05-14",38.849998
"849","2010-05-17",37.779999
"850","2010-05-18",37.619999
"851","2010-05-19",36.549999
"852","2010-05-20",33.77
"853","2010-05-21",34.880001
"854","2010-05-24",35.990002
"855","2010-05-25",36.049999
"856","2010-05-26",36.790001
"857","2010-05-27",38.799999
"858","2010-05-28",38.169998
"859","2010-06-01",38.080002
"860","2010-06-02",39.400002
"861","2010-06-03",38.84
"862","2010-06-04",36.75
"863","2010-06-07",36.060001
"864","2010-06-08",36.470001
"865","2010-06-09",36.880001
"866","2010-06-10",38.450001
"867","2010-06-11",39.220001
"868","2010-06-14",39.240002
"869","2010-06-15",40.43
"870","2010-06-16",40.810001
"871","2010-06-17",41.200001
"872","2010-06-18",41.110001
"873","2010-06-21",40.779999
"874","2010-06-22",38.580002
"875","2010-06-23",38.759998
"876","2010-06-24",38.119999
"877","2010-06-25",39.290001
"878","2010-06-28",38.630001
"879","2010-06-29",37.150002
"880","2010-06-30",36.349998
"881","2010-07-01",36.099998
"882","2010-07-02",34.939999
"883","2010-07-06",34.380001
"884","2010-07-07",36.27
"885","2010-07-08",37.139999
"886","2010-07-09",37.240002
"887","2010-07-12",37.080002
"888","2010-07-13",37.41
"889","2010-07-14",36.27
"890","2010-07-15",37.049999
"891","2010-07-16",34.720001
"892","2010-07-19",34.459999
"893","2010-07-20",35.490002
"894","2010-07-21",36
"895","2010-07-22",37.450001
"896","2010-07-23",38.349998
"897","2010-07-26",39.450001
"898","2010-07-27",37.150002
"899","2010-07-28",36.720001
"900","2010-07-29",36.709999
"901","2010-07-30",36.700001
"902","2010-08-02",37.290001
"903","2010-08-03",37.209999
"904","2010-08-04",37.919998
"905","2010-08-05",38.16
"906","2010-08-06",37.75
"907","2010-08-09",38.169998
"908","2010-08-10",37.450001
"909","2010-08-11",35.619999
"910","2010-08-12",34.459999
"911","2010-08-13",34.439999
"912","2010-08-16",34.389999
"913","2010-08-17",34.900002
"914","2010-08-18",35.060001
"915","2010-08-19",33.779999
"916","2010-08-20",33.709999
"917","2010-08-23",32.75
"918","2010-08-24",32.380001
"919","2010-08-25",33.330002
"920","2010-08-26",33.02
"921","2010-08-27",33.77
"922","2010-08-30",32.84
"923","2010-08-31",33.57
"924","2010-09-01",35.389999
"925","2010-09-02",36.240002
"926","2010-09-03",37.16
"927","2010-09-07",36.919998
"928","2010-09-08",38.09
"929","2010-09-09",37.799999
"930","2010-09-10",38.18
"931","2010-09-13",39.139999
"932","2010-09-14",38.73
"933","2010-09-15",38.66
"934","2010-09-16",38.080002
"935","2010-09-17",38.560001
"936","2010-09-20",38.52
"937","2010-09-21",38.639999
"938","2010-09-22",38.240002
"939","2010-09-23",37.93
"940","2010-09-24",39.139999
"941","2010-09-27",38.619999
"942","2010-09-28",38.400002
"943","2010-09-29",38.099998
"944","2010-09-30",37.41
"945","2010-10-01",37.259998
"946","2010-10-04",36.84
"947","2010-10-05",38.32
"948","2010-10-06",38.720001
"949","2010-10-07",38.549999
"950","2010-10-08",39.470001
"951","2010-10-11",39.540001
"952","2010-10-12",39.650002
"953","2010-10-13",41.5
"954","2010-10-14",41.27
"955","2010-10-15",41.419998
"956","2010-10-18",41.57
"957","2010-10-19",40.849998
"958","2010-10-20",42.220001
"959","2010-10-21",41.84
