"","date","HCC"
"240","2018-03-27",28.26
"241","2018-03-28",27.629999
"242","2018-03-29",28.01
"243","2018-04-02",28.629999
"244","2018-04-03",28.34
"245","2018-04-04",28.91
"246","2018-04-05",28.469999
"247","2018-04-06",27.6
"248","2018-04-09",28.700001
"249","2018-04-10",30.5
"250","2018-04-11",30.219999
"251","2018-04-12",22.799999
"252","2018-04-13",23.4
"253","2018-04-16",22.440001
"254","2018-04-17",22.67
"255","2018-04-18",23.43
"256","2018-04-19",24.190001
"257","2018-04-20",23.879999
"258","2018-04-23",23.799999
"259","2018-04-24",22.870001
"260","2018-04-25",22.860001
"261","2018-04-26",22.530001
"262","2018-04-27",22.57
"263","2018-04-30",23.25
"264","2018-05-01",23.190001
"265","2018-05-02",24
"266","2018-05-03",26.040001
"267","2018-05-04",27.5
"268","2018-05-07",26.620001
"269","2018-05-08",24.98
"270","2018-05-09",26.01
"271","2018-05-10",26.450001
"272","2018-05-11",26.809999
"273","2018-05-14",26.5
"274","2018-05-15",26.65
"275","2018-05-16",27.190001
"276","2018-05-17",27.85
"277","2018-05-18",27.24
"278","2018-05-21",27.809999
"279","2018-05-22",26.85
"280","2018-05-23",26.5
"281","2018-05-24",26.23
"282","2018-05-25",26.23
"283","2018-05-29",25.700001
"284","2018-05-30",26.75
"285","2018-05-31",27.17
"286","2018-06-01",28.379999
"287","2018-06-04",28.450001
"288","2018-06-05",30
"289","2018-06-06",30.27
"290","2018-06-07",29.809999
"291","2018-06-08",29.08
"292","2018-06-11",29.42
"293","2018-06-12",29
"294","2018-06-13",27.98
"295","2018-06-14",27.540001
"296","2018-06-15",25.67
"297","2018-06-18",25.950001
"298","2018-06-19",25.049999
"299","2018-06-20",25.790001
"300","2018-06-21",25.110001
"301","2018-06-22",25.27
"302","2018-06-25",24.99
"303","2018-06-26",25.719999
"304","2018-06-27",26.25
"305","2018-06-28",26.440001
"306","2018-06-29",27.57
"307","2018-07-02",25.92
"308","2018-07-03",26.709999
"309","2018-07-05",27.299999
"310","2018-07-06",27.540001
"311","2018-07-09",28.459999
"312","2018-07-10",28.059999
"313","2018-07-11",26.950001
"314","2018-07-12",26.41
"315","2018-07-13",25.57
"316","2018-07-16",25.719999
"317","2018-07-17",26.540001
"318","2018-07-18",27.32
"319","2018-07-19",26.49
"320","2018-07-20",26.780001
"321","2018-07-23",27.469999
"322","2018-07-24",28.24
"323","2018-07-25",28.120001
"324","2018-07-26",27.4
"325","2018-07-27",27.24
"326","2018-07-30",25.93
"327","2018-07-31",25.870001
"328","2018-08-01",26.559999
"329","2018-08-02",24.959999
"330","2018-08-03",25.01
"331","2018-08-06",24.93
"332","2018-08-07",25.889999
"333","2018-08-08",25.58
"334","2018-08-09",25.040001
"335","2018-08-10",25.1
"336","2018-08-13",23.780001
"337","2018-08-14",23.26
"338","2018-08-15",22.24
"339","2018-08-16",22.200001
"340","2018-08-17",23.18
"341","2018-08-20",24.24
"342","2018-08-21",24.200001
"343","2018-08-22",23.629999
"344","2018-08-23",23.24
"345","2018-08-24",23.35
"346","2018-08-27",23.75
"347","2018-08-28",24.16
"348","2018-08-29",24.52
"349","2018-08-30",23.889999
"350","2018-08-31",24.049999
"351","2018-09-04",23.940001
"352","2018-09-05",23.99
"353","2018-09-06",24.1
"354","2018-09-07",24.200001
"355","2018-09-10",24.52
"356","2018-09-11",24.700001
"357","2018-09-12",25.18
"358","2018-09-13",25.73
"359","2018-09-14",26.48
"360","2018-09-17",25.92
"361","2018-09-18",25.950001
"362","2018-09-19",26.200001
"363","2018-09-20",26.41
"364","2018-09-21",25.969999
"365","2018-09-24",26.4
"366","2018-09-25",27.440001
"367","2018-09-26",26.43
"368","2018-09-27",26.360001
"369","2018-09-28",27.040001
"370","2018-10-01",28.049999
"371","2018-10-02",28.01
"372","2018-10-03",27.620001
"373","2018-10-04",26.85
"374","2018-10-05",27.27
"375","2018-10-08",27.24
"376","2018-10-09",27.200001
"377","2018-10-10",26.370001
"378","2018-10-11",27.809999
"379","2018-10-12",27.889999
"380","2018-10-15",29.15
"381","2018-10-16",29.530001
"382","2018-10-17",29.690001
"383","2018-10-18",28.950001
"384","2018-10-19",27.559999
"385","2018-10-22",28.42
"386","2018-10-23",27.620001
"387","2018-10-24",26.030001
"388","2018-10-25",27.309999
"389","2018-10-26",27.780001
"390","2018-10-29",27.440001
"391","2018-10-30",27.469999
"392","2018-10-31",28
"393","2018-11-01",26.52
"394","2018-11-02",27.219999
"395","2018-11-05",26.360001
"396","2018-11-06",25.73
"397","2018-11-07",26
"398","2018-11-08",25.23
"399","2018-11-09",25.25
"400","2018-11-12",25.1
"401","2018-11-13",25.65
"402","2018-11-14",24.969999
"403","2018-11-15",25.65
"404","2018-11-16",25.99
"405","2018-11-19",25.530001
"406","2018-11-20",23.049999
"407","2018-11-21",23.059999
"408","2018-11-23",22.190001
"409","2018-11-26",21.17
"410","2018-11-27",22.26
"411","2018-11-28",23.58
"412","2018-11-29",23.57
"413","2018-11-30",23.700001
"414","2018-12-03",24.790001
"415","2018-12-04",24.93
"416","2018-12-06",24.049999
"417","2018-12-07",24
"418","2018-12-10",23.450001
"419","2018-12-11",23.65
"420","2018-12-12",24.299999
"421","2018-12-13",24.780001
"422","2018-12-14",24.59
"423","2018-12-17",23.360001
"424","2018-12-18",23.459999
"425","2018-12-19",22.969999
"426","2018-12-20",22.85
"427","2018-12-21",22.84
"428","2018-12-24",22.41
"429","2018-12-26",23.91
"430","2018-12-27",23.799999
"431","2018-12-28",24.030001
"432","2018-12-31",24.110001
"433","2019-01-02",23.75
"434","2019-01-03",21.950001
"435","2019-01-04",23.190001
"436","2019-01-07",22.709999
"437","2019-01-08",23.16
"438","2019-01-09",24.120001
"439","2019-01-10",24.24
"440","2019-01-11",24.450001
"441","2019-01-14",24.639999
"442","2019-01-15",23.93
"443","2019-01-16",24.4
"444","2019-01-17",25.120001
"445","2019-01-18",26.030001
"446","2019-01-22",25.799999
"447","2019-01-23",26.110001
"448","2019-01-24",26.120001
"449","2019-01-25",27.1
"450","2019-01-28",26.639999
"451","2019-01-29",27.129999
"452","2019-01-30",28.299999
"453","2019-01-31",28.73
"454","2019-02-01",28.73
"455","2019-02-04",28.610001
"456","2019-02-05",28.51
"457","2019-02-06",27.52
"458","2019-02-07",27.219999
"459","2019-02-08",27.08
"460","2019-02-11",27.09
"461","2019-02-12",27.93
"462","2019-02-13",28.15
"463","2019-02-14",28.15
"464","2019-02-15",28.219999
"465","2019-02-19",28.16
"466","2019-02-20",28.610001
"467","2019-02-21",28.950001
"468","2019-02-22",29.360001
"469","2019-02-25",29.18
"470","2019-02-26",29.139999
"471","2019-02-27",28.91
"472","2019-02-28",29.280001
"473","2019-03-01",29.16
"474","2019-03-04",28.780001
"475","2019-03-05",28.549999
"476","2019-03-06",27.83
"477","2019-03-07",27.16
"478","2019-03-08",26.84
"479","2019-03-11",27.950001
"480","2019-03-12",27.98
"481","2019-03-13",28.99
"482","2019-03-14",28.950001
"483","2019-03-15",28.6
"484","2019-03-18",29
"485","2019-03-19",29
"486","2019-03-20",28.83
"487","2019-03-21",28.700001
"488","2019-03-22",28.129999
"489","2019-03-25",28.58
"490","2019-03-26",28.700001
"491","2019-03-27",30.16
"492","2019-03-28",30.4
"493","2019-03-29",30.4
"494","2019-04-01",31.08
"495","2019-04-02",31.02
"496","2019-04-03",30.77
"497","2019-04-04",30.559999
"498","2019-04-05",30.74
"499","2019-04-08",31.200001
"500","2019-04-09",30.24
"501","2019-04-10",30.4
"502","2019-04-11",30.15
"503","2019-04-12",30.450001
"504","2019-04-15",30.6
"505","2019-04-16",30.77
"506","2019-04-17",30.719999
"507","2019-04-18",30.879999
"508","2019-04-22",30.559999
"509","2019-04-23",31.77
"510","2019-04-24",32.049999
"511","2019-04-25",30.99
"512","2019-04-26",31.02
"513","2019-04-29",31.15
"514","2019-04-30",31
"515","2019-05-01",31.48
"516","2019-05-02",32.93
"517","2019-05-03",28.559999
"518","2019-05-06",28.379999
"519","2019-05-07",28.08
"520","2019-05-08",28.08
"521","2019-05-09",27.879999
"522","2019-05-10",28.360001
"523","2019-05-13",27.120001
"524","2019-05-14",28
"525","2019-05-15",28.110001
"526","2019-05-16",28.129999
"527","2019-05-17",27.719999
"528","2019-05-20",27.879999
"529","2019-05-21",28.1
"530","2019-05-22",27.549999
"531","2019-05-23",26.700001
"532","2019-05-24",26.49
"533","2019-05-28",26.559999
"534","2019-05-29",26.620001
"535","2019-05-30",26.450001
"536","2019-05-31",25.809999
"537","2019-06-03",26.15
"538","2019-06-04",27.23
"539","2019-06-05",27.17
"540","2019-06-06",26.4
"541","2019-06-07",26.389999
"542","2019-06-10",26.49
"543","2019-06-11",27.24
"544","2019-06-12",26.969999
"545","2019-06-13",26.860001
"546","2019-06-14",26.58
"547","2019-06-17",26.68
"548","2019-06-18",27.139999
"549","2019-06-19",27.32
"550","2019-06-20",27.27
"551","2019-06-21",27.17
"552","2019-06-24",25.84
"553","2019-06-25",25.040001
"554","2019-06-26",25.709999
"555","2019-06-27",25.75
"556","2019-06-28",26.120001
"557","2019-07-01",26.690001
"558","2019-07-02",25.66
"559","2019-07-03",25.09
"560","2019-07-05",25.51
"561","2019-07-08",25.34
"562","2019-07-09",24.889999
"563","2019-07-10",24.68
"564","2019-07-11",24.889999
"565","2019-07-12",25.110001
"566","2019-07-15",24.98
"567","2019-07-16",25.18
"568","2019-07-17",24.950001
"569","2019-07-18",24.92
"570","2019-07-19",25.5
"571","2019-07-22",25.26
"572","2019-07-23",25.76
"573","2019-07-24",25.860001
"574","2019-07-25",25.120001
"575","2019-07-26",25.09
"576","2019-07-29",24.540001
"577","2019-07-30",25.01
"578","2019-07-31",24.74
"579","2019-08-01",21.6
"580","2019-08-02",21.940001
"581","2019-08-05",21.48
"582","2019-08-06",20.709999
"583","2019-08-07",20.74
"584","2019-08-08",21.17
"585","2019-08-09",20.35
"586","2019-08-12",20.33
"587","2019-08-13",21.129999
"588","2019-08-14",20.610001
"589","2019-08-15",20.41
"590","2019-08-16",20.68
"591","2019-08-19",20.77
"592","2019-08-20",20.99
"593","2019-08-21",21.309999
"594","2019-08-22",21.24
"595","2019-08-23",20.08
"596","2019-08-26",20.700001
"597","2019-08-27",20.870001
"598","2019-08-28",20.26
"599","2019-08-29",20.85
"600","2019-08-30",20.9
"601","2019-09-03",20.190001
"602","2019-09-04",20.389999
"603","2019-09-05",20.52
"604","2019-09-06",20.450001
"605","2019-09-09",22.280001
"606","2019-09-10",22.540001
"607","2019-09-11",22.559999
"608","2019-09-12",22.34
"609","2019-09-13",22.639999
"610","2019-09-16",23.01
"611","2019-09-17",22.6
"612","2019-09-18",20.790001
"613","2019-09-19",20.690001
"614","2019-09-20",20.190001
"615","2019-09-23",20
"616","2019-09-24",18.950001
"617","2019-09-25",19.700001
"618","2019-09-26",19.219999
"619","2019-09-27",19.33
"620","2019-09-30",19.52
"621","2019-10-01",19.290001
"622","2019-10-02",19.290001
"623","2019-10-03",19.52
"624","2019-10-04",19.559999
"625","2019-10-07",19.530001
"626","2019-10-08",19.309999
"627","2019-10-09",20.16
"628","2019-10-10",20.83
"629","2019-10-11",21.700001
"630","2019-10-14",21.77
"631","2019-10-15",21.76
"632","2019-10-16",21.690001
"633","2019-10-17",21.85
"634","2019-10-18",21.82
"635","2019-10-21",22.059999
"636","2019-10-22",22.290001
"637","2019-10-23",22.639999
"638","2019-10-24",22.35
"639","2019-10-25",22.290001
"640","2019-10-28",22.83
"641","2019-10-29",22.98
"642","2019-10-30",21.84
"643","2019-10-31",19.48
"644","2019-11-01",20.33
"645","2019-11-04",20.49
"646","2019-11-05",20.43
"647","2019-11-06",19.370001
"648","2019-11-07",19.33
"649","2019-11-08",19.469999
"650","2019-11-11",18.41
"651","2019-11-12",18.25
"652","2019-11-13",18.450001
"653","2019-11-14",18.200001
"654","2019-11-15",18.059999
"655","2019-11-18",17.940001
"656","2019-11-19",18.1
"657","2019-11-20",18.42
"658","2019-11-21",18.74
"659","2019-11-22",19.26
"660","2019-11-25",19.9
"661","2019-11-26",20.049999
"662","2019-11-27",20.219999
"663","2019-11-29",20.530001
"664","2019-12-02",20.5
"665","2019-12-03",20.34
"666","2019-12-04",20.82
"667","2019-12-05",20.5
"668","2019-12-06",21.24
"669","2019-12-09",21.459999
"670","2019-12-10",20.75
"671","2019-12-11",20.370001
"672","2019-12-12",20.530001
"673","2019-12-13",20.190001
"674","2019-12-16",21.629999
"675","2019-12-17",21.02
"676","2019-12-18",21.129999
"677","2019-12-19",20.74
"678","2019-12-20",20.610001
"679","2019-12-23",20.27
"680","2019-12-24",20.6
"681","2019-12-26",21.049999
"682","2019-12-27",20.790001
"683","2019-12-30",20.65
"684","2019-12-31",21.129999
"685","2020-01-02",21.629999
"686","2020-01-03",21.84
"687","2020-01-06",21.530001
"688","2020-01-07",21.93
"689","2020-01-08",22.07
"690","2020-01-09",20.84
"691","2020-01-10",21.51
"692","2020-01-13",22.299999
"693","2020-01-14",22.76
"694","2020-01-15",23.09
"695","2020-01-16",23.48
"696","2020-01-17",22.51
"697","2020-01-21",21.58
"698","2020-01-22",21.639999
"699","2020-01-23",20.940001
"700","2020-01-24",20.120001
"701","2020-01-27",19.57
"702","2020-01-28",19.559999
"703","2020-01-29",19.33
"704","2020-01-30",19.41
"705","2020-01-31",18.860001
"706","2020-02-03",19.24
"707","2020-02-04",20.84
"708","2020-02-05",21.52
"709","2020-02-06",21.120001
"710","2020-02-07",20.110001
"711","2020-02-10",19.99
"712","2020-02-11",20.16
"713","2020-02-12",20.58
"714","2020-02-13",20.84
"715","2020-02-14",20.540001
"716","2020-02-18",20.65
"717","2020-02-19",20.18
"718","2020-02-20",17.709999
"719","2020-02-21",18.02
"720","2020-02-24",17.209999
"721","2020-02-25",17.1
"722","2020-02-26",16.700001
"723","2020-02-27",17.32
"724","2020-02-28",17.719999
"725","2020-03-02",18.51
"726","2020-03-03",18.15
"727","2020-03-04",18.68
"728","2020-03-05",17.379999
"729","2020-03-06",16.790001
"730","2020-03-09",14.35
"731","2020-03-10",14.99
"732","2020-03-11",14.26
"733","2020-03-12",11.51
"734","2020-03-13",13.64
"735","2020-03-16",15.58
"736","2020-03-17",16.379999
"737","2020-03-18",14.19
"738","2020-03-19",12.99
"739","2020-03-20",11.83
"740","2020-03-23",11.37
"741","2020-03-24",11.57
"742","2020-03-25",11.99
"743","2020-03-26",11.03
"744","2020-03-27",9.98
"745","2020-03-30",10.57
"746","2020-03-31",10.62
"747","2020-04-01",11.03
"748","2020-04-02",11.92
"749","2020-04-03",10.56
"750","2020-04-06",11.66
"751","2020-04-07",11.95
"752","2020-04-08",11.8
"753","2020-04-09",12.94
"754","2020-04-13",12.54
"755","2020-04-14",12.81
"756","2020-04-15",11.49
"757","2020-04-16",11.31
"758","2020-04-17",11.33
"759","2020-04-20",10.78
"760","2020-04-21",10.52
"761","2020-04-22",10.86
"762","2020-04-23",10.88
"763","2020-04-24",10.05
"764","2020-04-27",10.22
"765","2020-04-28",11.66
"766","2020-04-29",13.03
"767","2020-04-30",12.55
"768","2020-05-01",11.39
"769","2020-05-04",13.45
"770","2020-05-05",12.33
"771","2020-05-06",12.21
"772","2020-05-07",12.59
"773","2020-05-08",14.6
"774","2020-05-11",14.08
"775","2020-05-12",12.78
"776","2020-05-13",12.06
"777","2020-05-14",12.62
"778","2020-05-15",13.13
"779","2020-05-18",14.57
"780","2020-05-19",13.93
"781","2020-05-20",14.21
"782","2020-05-21",13.97
"783","2020-05-22",14.04
"784","2020-05-26",14.48
"785","2020-05-27",14.7
"786","2020-05-28",14.48
"787","2020-05-29",14.08
"788","2020-06-01",14.34
"789","2020-06-02",14.85
"790","2020-06-03",15.61
"791","2020-06-04",15.81
"792","2020-06-05",16.74
"793","2020-06-08",18.030001
"794","2020-06-09",17.41
"795","2020-06-10",16.719999
"796","2020-06-11",15
"797","2020-06-12",15.64
"798","2020-06-15",16.1
"799","2020-06-16",16.549999
"800","2020-06-17",16.040001
"801","2020-06-18",15.28
"802","2020-06-19",15.08
"803","2020-06-22",15.66
"804","2020-06-23",15.16
"805","2020-06-24",15.75
"806","2020-06-25",15.51
"807","2020-06-26",14.79
"808","2020-06-29",15.29
"809","2020-06-30",15.39
"810","2020-07-01",14.53
"811","2020-07-02",14.92
"812","2020-07-06",15.18
"813","2020-07-07",14.93
"814","2020-07-08",14.81
"815","2020-07-09",14.82
"816","2020-07-10",15.28
"817","2020-07-13",15.19
"818","2020-07-14",15.78
"819","2020-07-15",15.98
"820","2020-07-16",15.89
"821","2020-07-17",15.9
"822","2020-07-20",15.9
"823","2020-07-21",15.98
"824","2020-07-22",15.36
"825","2020-07-23",15.71
"826","2020-07-24",15.93
"827","2020-07-27",16.209999
"828","2020-07-28",15.86
"829","2020-07-29",16.450001
"830","2020-07-30",16.110001
"831","2020-07-31",15.92
"832","2020-08-03",16.16
"833","2020-08-04",15.86
"834","2020-08-05",15.94
"835","2020-08-06",14.92
"836","2020-08-07",14.73
"837","2020-08-10",15.59
"838","2020-08-11",15.98
"839","2020-08-12",15.49
"840","2020-08-13",15.35
"841","2020-08-14",15.72
"842","2020-08-17",15.77
"843","2020-08-18",15.83
"844","2020-08-19",15.26
"845","2020-08-20",15.06
"846","2020-08-21",14.6
"847","2020-08-24",14.92
"848","2020-08-25",15.11
"849","2020-08-26",15.19
"850","2020-08-27",15.06
"851","2020-08-28",15.54
"852","2020-08-31",15.47
"853","2020-09-01",15.89
"854","2020-09-02",15.78
"855","2020-09-03",16.030001
"856","2020-09-04",16.93
"857","2020-09-08",16.200001
"858","2020-09-09",16.290001
"859","2020-09-10",16.610001
"860","2020-09-11",17.889999
"861","2020-09-14",18.93
"862","2020-09-15",19.01
"863","2020-09-16",19.360001
"864","2020-09-17",20.700001
"865","2020-09-18",20.799999
"866","2020-09-21",18.469999
"867","2020-09-22",18.309999
"868","2020-09-23",17.42
"869","2020-09-24",17.450001
"870","2020-09-25",17.700001
"871","2020-09-28",18.129999
"872","2020-09-29",17.48
"873","2020-09-30",17.08
"874","2020-10-01",17.360001
"875","2020-10-02",17.5
"876","2020-10-05",17.9
"877","2020-10-06",17.110001
"878","2020-10-07",16.98
"879","2020-10-08",17.379999
"880","2020-10-09",16.57
"881","2020-10-12",15.99
"882","2020-10-13",15.36
"883","2020-10-14",15.55
"884","2020-10-15",15.35
"885","2020-10-16",15.24
"886","2020-10-19",14.74
"887","2020-10-20",14.84
"888","2020-10-21",14.68
"889","2020-10-22",14.71
"890","2020-10-23",14.92
"891","2020-10-26",14.48
"892","2020-10-27",14.75
"893","2020-10-28",14.25
"894","2020-10-29",14.37
"895","2020-10-30",15
"896","2020-11-02",15.74
"897","2020-11-03",16.309999
"898","2020-11-04",15.56
"899","2020-11-05",16.200001
"900","2020-11-06",16.84
"901","2020-11-09",17.93
"902","2020-11-10",16.84
"903","2020-11-11",16.799999
"904","2020-11-12",16.58
"905","2020-11-13",17.360001
"906","2020-11-16",18.360001
"907","2020-11-17",18.15
"908","2020-11-18",17.18
"909","2020-11-19",16.85
"910","2020-11-20",16.549999
"911","2020-11-23",18.18
"912","2020-11-24",19.35
"913","2020-11-25",18.280001
"914","2020-11-27",18.450001
