"","date","CDNA"
"1294","2019-09-05",22.91
"1295","2019-09-06",21.700001
"1296","2019-09-09",20.25
"1297","2019-09-10",20.030001
"1298","2019-09-11",20.440001
"1299","2019-09-12",21.959999
"1300","2019-09-13",22.299999
"1301","2019-09-16",23.67
"1302","2019-09-17",23.459999
"1303","2019-09-18",23.870001
"1304","2019-09-19",24.139999
"1305","2019-09-20",24.059999
"1306","2019-09-23",23.4
"1307","2019-09-24",22.09
"1308","2019-09-25",22.700001
"1309","2019-09-26",21.709999
"1310","2019-09-27",21.83
"1311","2019-09-30",22.610001
"1312","2019-10-01",23
"1313","2019-10-02",23.700001
"1314","2019-10-03",25.459999
"1315","2019-10-04",25.370001
"1316","2019-10-07",26.1
"1317","2019-10-08",26.07
"1318","2019-10-09",26.4
"1319","2019-10-10",27.24
"1320","2019-10-11",28.15
"1321","2019-10-14",28.129999
"1322","2019-10-15",28.41
"1323","2019-10-16",26.040001
"1324","2019-10-17",26.32
"1325","2019-10-18",26.17
"1326","2019-10-21",26.76
"1327","2019-10-22",27.219999
"1328","2019-10-23",26.639999
"1329","2019-10-24",26.76
"1330","2019-10-25",26.719999
"1331","2019-10-28",27.370001
"1332","2019-10-29",27.02
"1333","2019-10-30",26.18
"1334","2019-10-31",26.209999
"1335","2019-11-01",23.09
"1336","2019-11-04",20.719999
"1337","2019-11-05",19.950001
"1338","2019-11-06",20.190001
"1339","2019-11-07",19.969999
"1340","2019-11-08",20.690001
"1341","2019-11-11",20.99
"1342","2019-11-12",20.27
"1343","2019-11-13",19.790001
"1344","2019-11-14",19.26
"1345","2019-11-15",19.73
"1346","2019-11-18",20
"1347","2019-11-19",20.190001
"1348","2019-11-20",19.24
"1349","2019-11-21",19.549999
"1350","2019-11-22",20.700001
"1351","2019-11-25",20.549999
"1352","2019-11-26",20.34
"1353","2019-11-27",20.99
"1354","2019-11-29",20.52
"1355","2019-12-02",19.540001
"1356","2019-12-03",20.190001
"1357","2019-12-04",20.33
"1358","2019-12-05",20.870001
"1359","2019-12-06",21.209999
"1360","2019-12-09",21.290001
"1361","2019-12-10",21.09
"1362","2019-12-11",21.16
"1363","2019-12-12",21.870001
"1364","2019-12-13",21.75
"1365","2019-12-16",22.459999
"1366","2019-12-17",22.41
"1367","2019-12-18",22.360001
"1368","2019-12-19",22.74
"1369","2019-12-20",22.799999
"1370","2019-12-23",22.59
"1371","2019-12-24",23.049999
"1372","2019-12-26",22.379999
"1373","2019-12-27",21.450001
"1374","2019-12-30",20.969999
"1375","2019-12-31",21.57
"1376","2020-01-02",21.15
"1377","2020-01-03",20.540001
"1378","2020-01-06",20.91
"1379","2020-01-07",20.309999
"1380","2020-01-08",19.785
"1381","2020-01-09",19.639999
"1382","2020-01-10",19.809999
"1383","2020-01-13",22.450001
"1384","2020-01-14",22.68
"1385","2020-01-15",23.059999
"1386","2020-01-16",23.51
"1387","2020-01-17",23.610001
"1388","2020-01-21",22.35
"1389","2020-01-22",22.290001
"1390","2020-01-23",21.65
"1391","2020-01-24",21.67
"1392","2020-01-27",23.049999
"1393","2020-01-28",23.950001
"1394","2020-01-29",24.405001
"1395","2020-01-30",24.18
"1396","2020-01-31",24.16
"1397","2020-02-03",24.35
"1398","2020-02-04",24.790001
"1399","2020-02-05",25.15
"1400","2020-02-06",25.42
"1401","2020-02-07",24.129999
"1402","2020-02-10",24.280001
"1403","2020-02-11",24.860001
"1404","2020-02-12",25.07
"1405","2020-02-13",24.959999
"1406","2020-02-14",26.67
"1407","2020-02-18",27.15
"1408","2020-02-19",28.15
"1409","2020-02-20",28.200001
"1410","2020-02-21",28.25
"1411","2020-02-24",26.549999
"1412","2020-02-25",25.040001
"1413","2020-02-26",24.690001
"1414","2020-02-27",22.445
"1415","2020-02-28",23.309999
"1416","2020-03-02",21.790001
"1417","2020-03-03",21.42
"1418","2020-03-04",24.27
"1419","2020-03-05",23.27
"1420","2020-03-06",23.43
"1421","2020-03-09",22.799999
"1422","2020-03-10",22
"1423","2020-03-11",18.940001
"1424","2020-03-12",17.004999
"1425","2020-03-13",19.950001
"1426","2020-03-16",16.360001
"1427","2020-03-17",15.32
"1428","2020-03-18",13.94
"1429","2020-03-19",16.209999
"1430","2020-03-20",17.34
"1431","2020-03-23",16.35
"1432","2020-03-24",19.08
"1433","2020-03-25",21.6
"1434","2020-03-26",23.379999
"1435","2020-03-27",21.85
"1436","2020-03-30",22.4
"1437","2020-03-31",21.83
"1438","2020-04-01",19.459999
"1439","2020-04-02",20.639999
"1440","2020-04-03",18.950001
"1441","2020-04-06",21.940001
"1442","2020-04-07",20.559999
"1443","2020-04-08",21.620001
"1444","2020-04-09",21.889999
"1445","2020-04-13",21.1
"1446","2020-04-14",22.690001
"1447","2020-04-15",21.66
"1448","2020-04-16",21.99
"1449","2020-04-17",22.639999
"1450","2020-04-20",23.1
"1451","2020-04-21",22.379999
"1452","2020-04-22",23.25
"1453","2020-04-23",24.08
"1454","2020-04-24",24.879999
"1455","2020-04-27",25.690001
"1456","2020-04-28",25.610001
"1457","2020-04-29",26.860001
"1458","2020-04-30",25.379999
"1459","2020-05-01",26.85
"1460","2020-05-04",28.889999
"1461","2020-05-05",29.450001
"1462","2020-05-06",28.35
"1463","2020-05-07",29.27
"1464","2020-05-08",28.25
"1465","2020-05-11",30.030001
"1466","2020-05-12",29.190001
"1467","2020-05-13",27.67
"1468","2020-05-14",28.200001
"1469","2020-05-15",29.93
"1470","2020-05-18",32.25
"1471","2020-05-19",30.709999
"1472","2020-05-20",29.690001
"1473","2020-05-21",30.25
"1474","2020-05-22",31.389999
"1475","2020-05-26",30.17
"1476","2020-05-27",31.860001
"1477","2020-05-28",31.6
"1478","2020-05-29",32.119999
"1479","2020-06-01",32.82
"1480","2020-06-02",34.450001
"1481","2020-06-03",32.939999
"1482","2020-06-04",31.889999
"1483","2020-06-05",33.150002
"1484","2020-06-08",34.34
"1485","2020-06-09",33.389999
"1486","2020-06-10",33.509998
"1487","2020-06-11",30.219999
"1488","2020-06-12",31.51
"1489","2020-06-15",31.870001
"1490","2020-06-16",31.469999
"1491","2020-06-17",30.74
"1492","2020-06-18",31.35
"1493","2020-06-19",32.169998
"1494","2020-06-22",33.740002
"1495","2020-06-23",34.040001
"1496","2020-06-24",32.880001
"1497","2020-06-25",32.84
"1498","2020-06-26",31.51
"1499","2020-06-29",34.139999
"1500","2020-06-30",35.43
"1501","2020-07-01",35.240002
"1502","2020-07-02",34.669998
"1503","2020-07-06",34.490002
"1504","2020-07-07",34.279999
"1505","2020-07-08",35.689999
"1506","2020-07-09",35.16
"1507","2020-07-10",33.93
"1508","2020-07-13",33.52
"1509","2020-07-14",35.080002
"1510","2020-07-15",35.950001
"1511","2020-07-16",34.369999
"1512","2020-07-17",35.18
"1513","2020-07-20",35.549999
"1514","2020-07-21",34.709999
"1515","2020-07-22",34.490002
"1516","2020-07-23",33.5
"1517","2020-07-24",32.59
"1518","2020-07-27",32.939999
"1519","2020-07-28",31.65
"1520","2020-07-29",32.59
"1521","2020-07-30",33.279999
"1522","2020-07-31",33.349998
"1523","2020-08-03",33.66
"1524","2020-08-04",33.549999
"1525","2020-08-05",35.400002
"1526","2020-08-06",34.650002
"1527","2020-08-07",33.369999
"1528","2020-08-10",31.23
"1529","2020-08-11",30.91
"1530","2020-08-12",31.33
"1531","2020-08-13",32.970001
"1532","2020-08-14",32.459999
"1533","2020-08-17",34.279999
"1534","2020-08-18",34.27
"1535","2020-08-19",34.580002
"1536","2020-08-20",34.34
"1537","2020-08-21",34.110001
"1538","2020-08-24",32.889999
"1539","2020-08-25",33.889999
"1540","2020-08-26",34.099998
"1541","2020-08-27",34.130001
"1542","2020-08-28",34.009998
"1543","2020-08-31",34.150002
"1544","2020-09-01",33.790001
"1545","2020-09-02",34.330002
"1546","2020-09-03",32.205002
"1547","2020-09-04",31.99
"1548","2020-09-08",31.889999
"1549","2020-09-09",33.07
"1550","2020-09-10",33.209999
"1551","2020-09-11",33.049999
"1552","2020-09-14",34.290001
"1553","2020-09-15",33.75
"1554","2020-09-16",34.189999
"1555","2020-09-17",33.279999
"1556","2020-09-18",34.029999
"1557","2020-09-21",33.470001
"1558","2020-09-22",33.310001
"1559","2020-09-23",31.299999
"1560","2020-09-24",30.879999
"1561","2020-09-25",32.77
"1562","2020-09-28",34.639999
"1563","2020-09-29",36.880001
"1564","2020-09-30",37.939999
"1565","2020-10-01",41.43
"1566","2020-10-02",41.779999
"1567","2020-10-05",42.41
"1568","2020-10-06",43.07
"1569","2020-10-07",43.860001
"1570","2020-10-08",50.529999
"1571","2020-10-09",53.955002
"1572","2020-10-12",52.529999
"1573","2020-10-13",52.389999
"1574","2020-10-14",51.41
"1575","2020-10-15",52.220001
"1576","2020-10-16",51.560001
"1577","2020-10-19",51.32
"1578","2020-10-20",51.330002
"1579","2020-10-21",49.66
"1580","2020-10-22",50.75
"1581","2020-10-23",50.18
"1582","2020-10-26",49.689999
"1583","2020-10-27",50.869999
"1584","2020-10-28",50.639999
"1585","2020-10-29",51.110001
"1586","2020-10-30",49.049999
"1587","2020-11-02",47.959999
"1588","2020-11-03",49.439999
"1589","2020-11-04",52.369999
"1590","2020-11-05",54.119999
"1591","2020-11-06",54.040001
"1592","2020-11-09",52.18
"1593","2020-11-10",50.91
"1594","2020-11-11",54.029999
"1595","2020-11-12",54.43
"1596","2020-11-13",54.490002
"1597","2020-11-16",55.040001
"1598","2020-11-17",57.799999
"1599","2020-11-18",57.619999
"1600","2020-11-19",59.25
"1601","2020-11-20",61.18
"1602","2020-11-23",59.549999
"1603","2020-11-24",55.639999
"1604","2020-11-25",56.080002
"1605","2020-11-27",57.5
