"","date","VRAY"
"197","2016-05-19",4.35
"198","2016-05-20",4.55
"199","2016-05-23",4.55
"200","2016-05-24",4.55
"201","2016-05-25",4.7
"202","2016-05-26",4.8
"203","2016-05-27",4.85
"204","2016-05-31",4.73
"205","2016-06-01",4.7
"206","2016-06-02",4.75
"207","2016-06-03",4.81
"208","2016-06-06",4.75
"209","2016-06-07",4.82
"210","2016-06-08",4.85
"211","2016-06-09",4.79
"212","2016-06-10",4.7
"213","2016-06-13",4.7
"214","2016-06-14",4.6
"215","2016-06-15",4.61
"216","2016-06-16",4.8
"217","2016-06-17",4.86
"218","2016-06-20",4.64
"219","2016-06-21",4.7
"220","2016-06-22",4.55
"221","2016-06-23",3.99
"222","2016-06-24",4.13
"223","2016-06-27",3.71
"224","2016-06-28",3.87
"225","2016-06-29",4.18
"226","2016-06-30",4.09
"227","2016-07-01",4.07
"228","2016-07-05",4.32
"229","2016-07-06",4.04
"230","2016-07-07",4.04
"231","2016-07-08",4.05
"232","2016-07-11",4.05
"233","2016-07-12",4.09
"234","2016-07-13",3.99
"235","2016-07-14",4.04
"236","2016-07-15",4
"237","2016-07-18",3.93
"238","2016-07-19",3.89
"239","2016-07-20",3.9
"240","2016-07-21",3.87
"241","2016-07-22",3.83
"242","2016-07-25",3.82
"243","2016-07-26",3.9
"244","2016-07-27",3.83
"245","2016-07-28",3.86
"246","2016-07-29",3.76
"247","2016-08-01",3.71
"248","2016-08-02",3.54
"249","2016-08-03",3.52
"250","2016-08-04",3.38
"251","2016-08-05",3.29
"252","2016-08-08",3.2
"253","2016-08-09",3.37
"254","2016-08-10",3.25
"255","2016-08-11",3.24
"256","2016-08-12",3.3
"257","2016-08-15",3.2
"258","2016-08-16",2.98
"259","2016-08-17",2.99
"260","2016-08-18",3
"261","2016-08-19",2.75
"262","2016-08-22",2.98
"263","2016-08-23",3.06
"264","2016-08-24",2.97
"265","2016-08-25",3
"266","2016-08-26",3.04
"267","2016-08-29",3.4
"268","2016-08-30",3.99
"269","2016-08-31",4.2
"270","2016-09-01",4.05
"271","2016-09-02",4.05
"272","2016-09-06",3.6
"273","2016-09-07",3.41
"274","2016-09-08",3.38
"275","2016-09-09",3.6
"276","2016-09-12",3.62
"277","2016-09-13",3.58
"278","2016-09-14",3.72
"279","2016-09-15",3.76
"280","2016-09-16",4.06
"281","2016-09-19",4.56
"282","2016-09-20",4.81
"283","2016-09-21",5.19
"284","2016-09-22",5.31
"285","2016-09-23",4.7
"286","2016-09-26",5.03
"287","2016-09-27",4.88
"288","2016-09-28",4.8
"289","2016-09-29",4.58
"290","2016-09-30",4.52
"291","2016-10-03",4.33
"292","2016-10-04",3.99
"293","2016-10-05",4.12
"294","2016-10-06",4.02
"295","2016-10-07",4.1
"296","2016-10-10",4.28
"297","2016-10-11",4.47
"298","2016-10-12",4.29
"299","2016-10-13",4.23
"300","2016-10-14",3.77
"301","2016-10-17",3.89
"302","2016-10-18",3.88
"303","2016-10-19",3.9
"304","2016-10-20",3.97
"305","2016-10-21",3.88
"306","2016-10-24",3.68
"307","2016-10-25",3.12
"308","2016-10-26",2.93
"309","2016-10-27",2.79
"310","2016-10-28",2.72
"311","2016-10-31",2.68
"312","2016-11-01",2.75
"313","2016-11-02",2.69
"314","2016-11-03",2.78
"315","2016-11-04",2.85
"316","2016-11-07",2.89
"317","2016-11-08",2.79
"318","2016-11-09",2.8
"319","2016-11-10",2.74
"320","2016-11-11",2.75
"321","2016-11-14",2.79
"322","2016-11-15",2.79
"323","2016-11-16",3.3
"324","2016-11-17",3.3
"325","2016-11-18",3.25
"326","2016-11-21",3.13
"327","2016-11-22",3.17
"328","2016-11-23",3.25
"329","2016-11-25",3.29
"330","2016-11-28",3.32
"331","2016-11-29",3.34
"332","2016-11-30",3.29
"333","2016-12-01",3.2
"334","2016-12-02",3.31
"335","2016-12-05",3.56
"336","2016-12-06",3.63
"337","2016-12-07",3.69
"338","2016-12-08",3.35
"339","2016-12-09",3.53
"340","2016-12-12",3.37
"341","2016-12-13",3.36
"342","2016-12-14",3.33
"343","2016-12-15",3.33
"344","2016-12-16",3.21
"345","2016-12-19",3.37
"346","2016-12-20",3.35
"347","2016-12-21",3.33
"348","2016-12-22",3.33
"349","2016-12-23",3.33
"350","2016-12-27",3.34
"351","2016-12-28",3.33
"352","2016-12-29",3.26
"353","2016-12-30",3.13
"354","2017-01-03",3.16
"355","2017-01-04",3.16
"356","2017-01-05",3.2
"357","2017-01-06",3.1
"358","2017-01-09",3.04
"359","2017-01-10",3.15
"360","2017-01-11",3.18
"361","2017-01-12",3.2
"362","2017-01-13",3.19
"363","2017-01-17",3.06
"364","2017-01-18",3.14
"365","2017-01-19",4.41
"366","2017-01-20",4.2
"367","2017-01-23",4.97
"368","2017-01-24",5.3
"369","2017-01-25",5.51
"370","2017-01-26",5.84
"371","2017-01-27",5.82
"372","2017-01-30",5.63
"373","2017-01-31",5.21
"374","2017-02-01",5.24
"375","2017-02-02",5.26
"376","2017-02-03",5.54
"377","2017-02-06",5.95
"378","2017-02-07",5.92
"379","2017-02-08",5.83
"380","2017-02-09",5.92
"381","2017-02-10",5.7
"382","2017-02-13",4.93
"383","2017-02-14",5.33
"384","2017-02-15",5.08
"385","2017-02-16",4.99
"386","2017-02-17",5.05
"387","2017-02-21",5.06
"388","2017-02-22",4.88
"389","2017-02-23",4.75
"390","2017-02-24",4.76
"391","2017-02-27",5.71
"392","2017-02-28",5.25
"393","2017-03-01",5.15
"394","2017-03-02",5.65
"395","2017-03-03",5.71
"396","2017-03-06",5.57
"397","2017-03-07",5.47
"398","2017-03-08",5.53
"399","2017-03-09",5.52
"400","2017-03-10",5.53
"401","2017-03-13",5.48
"402","2017-03-14",5.83
"403","2017-03-15",6.2
"404","2017-03-16",6.24
"405","2017-03-17",6.02
"406","2017-03-20",6.8
"407","2017-03-21",7.16
"408","2017-03-22",7.52
"409","2017-03-23",8.1
"410","2017-03-24",8.46
"411","2017-03-27",9.47
"412","2017-03-28",8.64
"413","2017-03-29",8.59
"414","2017-03-30",8.38
"415","2017-03-31",8.51
"416","2017-04-03",7.96
"417","2017-04-04",7.83
"418","2017-04-05",7.74
"419","2017-04-06",7.66
"420","2017-04-07",7.97
"421","2017-04-10",7.63
"422","2017-04-11",7.43
"423","2017-04-12",7.36
"424","2017-04-13",7.64
"425","2017-04-17",7.3
"426","2017-04-18",7
"427","2017-04-19",6.9
"428","2017-04-20",6.97
"429","2017-04-21",6.84
"430","2017-04-24",6.6
"431","2017-04-25",6.85
"432","2017-04-26",7.04
"433","2017-04-27",6.58
"434","2017-04-28",6.9
"435","2017-05-01",6.89
"436","2017-05-02",6.8
"437","2017-05-03",6.87
"438","2017-05-04",6.68
"439","2017-05-05",6.53
"440","2017-05-08",6.33
"441","2017-05-09",6.56
"442","2017-05-10",6.63
"443","2017-05-11",6.59
"444","2017-05-12",6.56
"445","2017-05-15",7
"446","2017-05-16",6.1
"447","2017-05-17",5.8
"448","2017-05-18",5.93
"449","2017-05-19",5.87
"450","2017-05-22",6.18
"451","2017-05-23",6.45
"452","2017-05-24",6.15
"453","2017-05-25",6.08
"454","2017-05-26",6.15
"455","2017-05-30",6.52
"456","2017-05-31",6.55
"457","2017-06-01",6.6
"458","2017-06-02",6.69
"459","2017-06-05",6.46
"460","2017-06-06",6.51
"461","2017-06-07",6.68
"462","2017-06-08",6.73
"463","2017-06-09",6.27
"464","2017-06-12",6.17
"465","2017-06-13",6.43
"466","2017-06-14",6.37
"467","2017-06-15",6.25
"468","2017-06-16",6.45
"469","2017-06-19",6.58
"470","2017-06-20",6.48
"471","2017-06-21",6.55
"472","2017-06-22",6.56
"473","2017-06-23",6.62
"474","2017-06-26",6.3
"475","2017-06-27",6.31
"476","2017-06-28",6.49
"477","2017-06-29",6.38
"478","2017-06-30",6.47
"479","2017-07-03",6.41
"480","2017-07-05",6.31
"481","2017-07-06",6.23
"482","2017-07-07",6.29
"483","2017-07-10",6.71
"484","2017-07-11",6.72
"485","2017-07-12",6.58
"486","2017-07-13",6.4
"487","2017-07-14",6.49
"488","2017-07-17",6.26
"489","2017-07-18",6.2
"490","2017-07-19",6.1
"491","2017-07-20",5.6
"492","2017-07-21",5.17
"493","2017-07-24",4.89
"494","2017-07-25",4.76
"495","2017-07-26",4.73
"496","2017-07-27",4.6
"497","2017-07-28",4.73
"498","2017-07-31",4.73
"499","2017-08-01",4.89
"500","2017-08-02",5.13
"501","2017-08-03",5.13
"502","2017-08-04",5.21
"503","2017-08-07",5.25
"504","2017-08-08",5.73
"505","2017-08-09",5.51
"506","2017-08-10",5.45
"507","2017-08-11",5.49
"508","2017-08-14",5.73
"509","2017-08-15",5.7
"510","2017-08-16",5.54
"511","2017-08-17",5.29
"512","2017-08-18",5.3
"513","2017-08-21",5.28
"514","2017-08-22",5.4
"515","2017-08-23",5.38
"516","2017-08-24",5.53
"517","2017-08-25",5.3
"518","2017-08-28",5.33
"519","2017-08-29",5.21
"520","2017-08-30",5.26
"521","2017-08-31",5.26
"522","2017-09-01",5.5
"523","2017-09-05",5.73
"524","2017-09-06",5.79
"525","2017-09-07",6.16
"526","2017-09-08",6.13
"527","2017-09-11",6.12
"528","2017-09-12",6.13
"529","2017-09-13",6.16
"530","2017-09-14",6.07
"531","2017-09-15",5.94
"532","2017-09-18",5.9
"533","2017-09-19",5.85
"534","2017-09-20",5.89
"535","2017-09-21",5.69
"536","2017-09-22",5.65
"537","2017-09-25",5.38
"538","2017-09-26",5.22
"539","2017-09-27",5.56
"540","2017-09-28",5.38
"541","2017-09-29",5.76
"542","2017-10-02",6
"543","2017-10-03",6.45
"544","2017-10-04",6.45
"545","2017-10-05",6.24
"546","2017-10-06",6.32
"547","2017-10-09",6.23
"548","2017-10-10",6.2
"549","2017-10-11",6.19
"550","2017-10-12",6.2
"551","2017-10-13",5.91
"552","2017-10-16",5.6
"553","2017-10-17",6.17
"554","2017-10-18",6.31
"555","2017-10-19",6.34
"556","2017-10-20",6.7
"557","2017-10-23",6.89
"558","2017-10-24",6.44
"559","2017-10-25",6.82
"560","2017-10-26",6.75
"561","2017-10-27",6.97
"562","2017-10-30",6.7
"563","2017-10-31",6.89
"564","2017-11-01",7.29
"565","2017-11-02",7.21
"566","2017-11-03",8.31
"567","2017-11-06",8.4
"568","2017-11-07",8.31
"569","2017-11-08",8.07
"570","2017-11-09",8.05
"571","2017-11-10",8.51
"572","2017-11-13",8.15
"573","2017-11-14",8
"574","2017-11-15",8.02
"575","2017-11-16",9.43
"576","2017-11-17",9.58
"577","2017-11-20",9.29
"578","2017-11-21",9.35
"579","2017-11-22",9.52
"580","2017-11-24",9.44
"581","2017-11-27",9.54
"582","2017-11-28",9.39
"583","2017-11-29",9.24
"584","2017-11-30",9.63
"585","2017-12-01",9.9
"586","2017-12-04",9.32
"587","2017-12-05",8.79
"588","2017-12-06",8.77
"589","2017-12-07",8.82
"590","2017-12-08",8.77
"591","2017-12-11",8.56
"592","2017-12-12",8.64
"593","2017-12-13",8.87
"594","2017-12-14",8.5
"595","2017-12-15",8.57
"596","2017-12-18",8.82
"597","2017-12-19",9.01
"598","2017-12-20",9.16
"599","2017-12-21",9.21
"600","2017-12-22",9.18
"601","2017-12-26",9.6
"602","2017-12-27",9.57
"603","2017-12-28",9.45
"604","2017-12-29",9.26
"605","2018-01-02",9.43
"606","2018-01-03",9.44
"607","2018-01-04",9.42
"608","2018-01-05",9.47
"609","2018-01-08",8.99
"610","2018-01-09",9.13
"611","2018-01-10",9.62
"612","2018-01-11",10.12
"613","2018-01-12",9.6
"614","2018-01-16",9.22
"615","2018-01-17",8.7
"616","2018-01-18",8.62
"617","2018-01-19",8.83
"618","2018-01-22",9.05
"619","2018-01-23",9.04
"620","2018-01-24",9.16
"621","2018-01-25",9.23
"622","2018-01-26",9.45
"623","2018-01-29",9.68
"624","2018-01-30",9.29
"625","2018-01-31",8.93
"626","2018-02-01",9.02
"627","2018-02-02",8.65
"628","2018-02-05",7.95
"629","2018-02-06",7.525
"630","2018-02-07",8.18
"631","2018-02-08",8.17
"632","2018-02-09",7.88
"633","2018-02-12",7.77
"634","2018-02-13",7.75
"635","2018-02-14",8.17
"636","2018-02-15",8.38
"637","2018-02-16",8.41
"638","2018-02-20",8.24
"639","2018-02-21",8.37
"640","2018-02-22",8.26
"641","2018-02-23",8.31
"642","2018-02-26",8.47
"643","2018-02-27",8.9
"644","2018-02-28",8.31
"645","2018-03-01",7.84
"646","2018-03-02",8.39
"647","2018-03-05",8.73
"648","2018-03-06",8.62
"649","2018-03-07",8.38
"650","2018-03-08",8.06
"651","2018-03-09",8.24
"652","2018-03-12",7.945
"653","2018-03-13",7.81
"654","2018-03-14",7.51
"655","2018-03-15",7.53
"656","2018-03-16",7.3
"657","2018-03-19",7.34
"658","2018-03-20",7.46
"659","2018-03-21",7.24
"660","2018-03-22",6.86
"661","2018-03-23",6.46
"662","2018-03-26",6.31
"663","2018-03-27",6.26
"664","2018-03-28",6.56
"665","2018-03-29",6.43
"666","2018-04-02",6.21
"667","2018-04-03",6.29
"668","2018-04-04",6.44
"669","2018-04-05",6.54
"670","2018-04-06",6.35
"671","2018-04-09",6.4
"672","2018-04-10",7.12
"673","2018-04-11",7.11
"674","2018-04-12",7.3
"675","2018-04-13",7.29
"676","2018-04-16",7.085
"677","2018-04-17",7.12
"678","2018-04-18",7.7
"679","2018-04-19",8.21
"680","2018-04-20",7.73
"681","2018-04-23",7.72
"682","2018-04-24",7.72
"683","2018-04-25",7.45
"684","2018-04-26",7.56
"685","2018-04-27",7.49
"686","2018-04-30",7.38
"687","2018-05-01",7.48
"688","2018-05-02",7.46
"689","2018-05-03",7.37
"690","2018-05-04",7.56
"691","2018-05-07",7.63
"692","2018-05-08",7.46
"693","2018-05-09",7.56
"694","2018-05-10",7.74
"695","2018-05-11",7.31
"696","2018-05-14",6.88
"697","2018-05-15",6.91
"698","2018-05-16",6.89
"699","2018-05-17",7.04
"700","2018-05-18",7.21
"701","2018-05-21",7.11
"702","2018-05-22",7.08
"703","2018-05-23",7.06
"704","2018-05-24",6.97
"705","2018-05-25",6.99
"706","2018-05-29",7.12
"707","2018-05-30",7.13
"708","2018-05-31",7.21
"709","2018-06-01",7.35
"710","2018-06-04",7.56
"711","2018-06-05",7.88
"712","2018-06-06",7.7
"713","2018-06-07",7.25
"714","2018-06-08",7.56
"715","2018-06-11",7.47
"716","2018-06-12",7.49
"717","2018-06-13",7.56
"718","2018-06-14",7.55
"719","2018-06-15",7.46
"720","2018-06-18",7.67
"721","2018-06-19",7.51
"722","2018-06-20",7.32
"723","2018-06-21",7.1
"724","2018-06-22",7.07
"725","2018-06-25",7.43
"726","2018-06-26",7.38
"727","2018-06-27",7.1
"728","2018-06-28",7.05
"729","2018-06-29",6.92
"730","2018-07-02",7.12
"731","2018-07-03",7.85
"732","2018-07-05",8
"733","2018-07-06",8.08
"734","2018-07-09",8.46
"735","2018-07-10",8.63
"736","2018-07-11",8.52
"737","2018-07-12",8.88
"738","2018-07-13",8.93
"739","2018-07-16",8.97
"740","2018-07-17",9.14
"741","2018-07-18",9.23
"742","2018-07-19",9.65
"743","2018-07-20",9.66
"744","2018-07-23",9.87
"745","2018-07-24",9.55
"746","2018-07-25",12
"747","2018-07-26",12.44
"748","2018-07-27",11.53
"749","2018-07-30",11.52
"750","2018-07-31",11.92
"751","2018-08-01",11.92
"752","2018-08-02",12.19
"753","2018-08-03",11.045
"754","2018-08-06",10.44
"755","2018-08-07",9.95
"756","2018-08-08",9.98
"757","2018-08-09",9.79
"758","2018-08-10",9.89
"759","2018-08-13",9.9
"760","2018-08-14",9.88
"761","2018-08-15",9.66
"762","2018-08-16",9.97
"763","2018-08-17",9.98
"764","2018-08-20",9.99
"765","2018-08-21",9.97
"766","2018-08-22",10.01
"767","2018-08-23",9.99
"768","2018-08-24",9.87
"769","2018-08-27",9.99
"770","2018-08-28",10.06
"771","2018-08-29",10.52
"772","2018-08-30",10.37
"773","2018-08-31",10.08
"774","2018-09-04",9.91
"775","2018-09-05",9.95
"776","2018-09-06",9.78
"777","2018-09-07",9.82
"778","2018-09-10",9.93
"779","2018-09-11",9.92
"780","2018-09-12",9.87
"781","2018-09-13",9.83
"782","2018-09-14",10.05
"783","2018-09-17",9.18
"784","2018-09-18",9.35
"785","2018-09-19",9.46
"786","2018-09-20",9.81
"787","2018-09-21",9.74
"788","2018-09-24",9.45
"789","2018-09-25",9.39
"790","2018-09-26",9.34
"791","2018-09-27",9.72
"792","2018-09-28",9.36
"793","2018-10-01",9.78
"794","2018-10-02",9.5
"795","2018-10-03",10.28
"796","2018-10-04",9.84
"797","2018-10-05",9.48
"798","2018-10-08",9.22
"799","2018-10-09",8.71
"800","2018-10-10",8.56
"801","2018-10-11",8.46
"802","2018-10-12",8.74
"803","2018-10-15",9.09
"804","2018-10-16",9.43
"805","2018-10-17",9.48
"806","2018-10-18",9.42
"807","2018-10-19",9.5
"808","2018-10-22",8.585
"809","2018-10-23",8.37
"810","2018-10-24",7.92
"811","2018-10-25",8.21
"812","2018-10-26",7.85
"813","2018-10-29",7.73
"814","2018-10-30",8.17
"815","2018-10-31",8.65
"816","2018-11-01",8.89
"817","2018-11-02",9.1
"818","2018-11-05",9.2
"819","2018-11-06",9.21
"820","2018-11-07",9.45
"821","2018-11-08",8.75
"822","2018-11-09",6.63
"823","2018-11-12",6.11
"824","2018-11-13",6.28
"825","2018-11-14",6.45
"826","2018-11-15",6.75
"827","2018-11-16",6.93
"828","2018-11-19",6.74
"829","2018-11-20",6.5
"830","2018-11-21",6.7
"831","2018-11-23",6.64
"832","2018-11-26",6.53
"833","2018-11-27",6.62
"834","2018-11-28",7
"835","2018-11-29",6.91
"836","2018-11-30",6.71
"837","2018-12-03",6.98
"838","2018-12-04",6.33
"839","2018-12-06",6.46
"840","2018-12-07",6.3
"841","2018-12-10",6.59
"842","2018-12-11",6.21
"843","2018-12-12",6.26
"844","2018-12-13",6.04
"845","2018-12-14",6.29
"846","2018-12-17",6
"847","2018-12-18",5.82
"848","2018-12-19",5.9
"849","2018-12-20",5.42
"850","2018-12-21",5.21
"851","2018-12-24",5.04
"852","2018-12-26",5.15
"853","2018-12-27",5.38
"854","2018-12-28",5.56
"855","2018-12-31",6.07
"856","2019-01-02",6.16
"857","2019-01-03",5.7
"858","2019-01-04",6.15
"859","2019-01-07",6.64
"860","2019-01-08",7
"861","2019-01-09",7.25
"862","2019-01-10",6.95
"863","2019-01-11",7.1
"864","2019-01-14",6.8
"865","2019-01-15",7.03
"866","2019-01-16",7.48
"867","2019-01-17",7.56
"868","2019-01-18",7.8
"869","2019-01-22",7.58
"870","2019-01-23",7.74
"871","2019-01-24",7.54
"872","2019-01-25",7.73
"873","2019-01-28",7
"874","2019-01-29",6.93
"875","2019-01-30",6.92
"876","2019-01-31",7.19
"877","2019-02-01",7.01
"878","2019-02-04",7.31
"879","2019-02-05",7.28
"880","2019-02-06",7.31
"881","2019-02-07",7.22
"882","2019-02-08",7.5
"883","2019-02-11",7.6
"884","2019-02-12",7.68
"885","2019-02-13",7.74
"886","2019-02-14",7.86
"887","2019-02-15",7.99
"888","2019-02-19",8.21
"889","2019-02-20",8.26
"890","2019-02-21",8.26
"891","2019-02-22",8.25
"892","2019-02-25",8.26
"893","2019-02-26",8.22
"894","2019-02-27",8.51
"895","2019-02-28",8.48
"896","2019-03-01",8.47
"897","2019-03-04",8.52
"898","2019-03-05",8.42
"899","2019-03-06",8.3
"900","2019-03-07",8.53
"901","2019-03-08",8.56
"902","2019-03-11",8.65
"903","2019-03-12",8.69
"904","2019-03-13",8.73
"905","2019-03-14",8.34
"906","2019-03-15",8.17
"907","2019-03-18",8.17
"908","2019-03-19",8.1
"909","2019-03-20",8.22
"910","2019-03-21",8.5
"911","2019-03-22",8.36
"912","2019-03-25",8.06
"913","2019-03-26",7.99
"914","2019-03-27",7.61
"915","2019-03-28",7.42
"916","2019-03-29",7.39
"917","2019-04-01",7.33
"918","2019-04-02",7.43
"919","2019-04-03",7.73
"920","2019-04-04",7.72
"921","2019-04-05",7.92
"922","2019-04-08",7.82
"923","2019-04-09",7.73
"924","2019-04-10",7.92
"925","2019-04-11",7.83
"926","2019-04-12",7.68
"927","2019-04-15",7.73
"928","2019-04-16",7.41
"929","2019-04-17",7.25
"930","2019-04-18",7.01
"931","2019-04-22",7.09
"932","2019-04-23",7.22
"933","2019-04-24",7.02
"934","2019-04-25",7.19
"935","2019-04-26",7.09
"936","2019-04-29",6.98
"937","2019-04-30",6.96
"938","2019-05-01",6.7
"939","2019-05-02",6.77
"940","2019-05-03",7.96
"941","2019-05-06",8.17
"942","2019-05-07",8.03
"943","2019-05-08",8.26
"944","2019-05-09",8.46
"945","2019-05-10",8.35
"946","2019-05-13",8.19
"947","2019-05-14",8.25
"948","2019-05-15",8.48
"949","2019-05-16",8.45
"950","2019-05-17",8.63
"951","2019-05-20",8.66
"952","2019-05-21",8.68
"953","2019-05-22",8.6
"954","2019-05-23",8.58
"955","2019-05-24",8.69
"956","2019-05-28",8.87
"957","2019-05-29",8.93
"958","2019-05-30",8.47
"959","2019-05-31",8.4
"960","2019-06-03",8.19
"961","2019-06-04",8.36
"962","2019-06-05",8.46
"963","2019-06-06",8.29
"964","2019-06-07",8.35
"965","2019-06-10",8.5
"966","2019-06-11",8.55
"967","2019-06-12",8.64
"968","2019-06-13",8.87
"969","2019-06-14",8.75
"970","2019-06-17",8.95
"971","2019-06-18",9.13
"972","2019-06-19",9.11
"973","2019-06-20",8.92
"974","2019-06-21",8.72
"975","2019-06-24",8.61
"976","2019-06-25",8.54
"977","2019-06-26",8.47
"978","2019-06-27",8.63
"979","2019-06-28",8.81
"980","2019-07-01",8.62
"981","2019-07-02",8.5
"982","2019-07-03",8.46
"983","2019-07-05",8.7
"984","2019-07-08",8.77
"985","2019-07-09",8.63
"986","2019-07-10",9.19
"987","2019-07-11",9.19
"988","2019-07-12",9.17
"989","2019-07-15",9.35
"990","2019-07-16",9.15
"991","2019-07-17",9.24
"992","2019-07-18",9.22
"993","2019-07-19",9.44
"994","2019-07-22",9.49
"995","2019-07-23",9.56
"996","2019-07-24",9.49
"997","2019-07-25",9.41
"998","2019-07-26",9.41
"999","2019-07-29",9.16
"1000","2019-07-30",9.2
"1001","2019-07-31",8.96
"1002","2019-08-01",8.82
"1003","2019-08-02",8.64
"1004","2019-08-05",7.41
