"","date","GLPI"
"103","2014-03-12",37.470001
"104","2014-03-13",36.970001
"105","2014-03-14",37.330002
"106","2014-03-17",36.84
"107","2014-03-18",36.650002
"108","2014-03-19",36.240002
"109","2014-03-20",36.25
"110","2014-03-21",36.240002
"111","2014-03-24",36.029999
"112","2014-03-25",36.580002
"113","2014-03-26",36.119999
"114","2014-03-27",36.400002
"115","2014-03-28",36.18
"116","2014-03-31",36.459999
"117","2014-04-01",37.5
"118","2014-04-02",37.209999
"119","2014-04-03",37.189999
"120","2014-04-04",36.450001
"121","2014-04-07",35.790001
"122","2014-04-08",35.75
"123","2014-04-09",36
"124","2014-04-10",35.549999
"125","2014-04-11",35.549999
"126","2014-04-14",36
"127","2014-04-15",35.790001
"128","2014-04-16",36.5
"129","2014-04-17",37.52
"130","2014-04-21",37.700001
"131","2014-04-22",38.330002
"132","2014-04-23",37.599998
"133","2014-04-24",37.139999
"134","2014-04-25",36.080002
"135","2014-04-28",36.360001
"136","2014-04-29",36.669998
"137","2014-04-30",36.75
"138","2014-05-01",36.439999
"139","2014-05-02",36
"140","2014-05-05",35.990002
"141","2014-05-06",35.610001
"142","2014-05-07",36
"143","2014-05-08",35.849998
"144","2014-05-09",35.810001
"145","2014-05-12",35.5
"146","2014-05-13",34.970001
"147","2014-05-14",34.84
"148","2014-05-15",34.549999
"149","2014-05-16",34.889999
"150","2014-05-19",34.419998
"151","2014-05-20",34.07
"152","2014-05-21",33.990002
"153","2014-05-22",33.889999
"154","2014-05-23",34.049999
"155","2014-05-27",34.169998
"156","2014-05-28",34.110001
"157","2014-05-29",33.84
"158","2014-05-30",33.560001
"159","2014-06-02",33.599998
"160","2014-06-03",33.529999
"161","2014-06-04",33.849998
"162","2014-06-05",33.900002
"163","2014-06-06",34.419998
"164","2014-06-09",34.040001
"165","2014-06-10",33.18
"166","2014-06-11",33.040001
"167","2014-06-12",32.939999
"168","2014-06-13",33
"169","2014-06-16",32.950001
"170","2014-06-17",32.509998
"171","2014-06-18",32.41
"172","2014-06-19",32.950001
"173","2014-06-20",33.209999
"174","2014-06-23",33.080002
"175","2014-06-24",33.220001
"176","2014-06-25",33.240002
"177","2014-06-26",33.029999
"178","2014-06-27",33.23
"179","2014-06-30",33.970001
"180","2014-07-01",34.900002
"181","2014-07-02",35.720001
"182","2014-07-03",35.560001
"183","2014-07-07",35.490002
"184","2014-07-08",35.560001
"185","2014-07-09",35.59
"186","2014-07-10",35.73
"187","2014-07-11",35.610001
"188","2014-07-14",34.790001
"189","2014-07-15",34.799999
"190","2014-07-16",34.98
"191","2014-07-17",34.98
"192","2014-07-18",35.099998
"193","2014-07-21",34.990002
"194","2014-07-22",35.875
"195","2014-07-23",35.84
"196","2014-07-24",35.060001
"197","2014-07-25",34.860001
"198","2014-07-28",34.650002
"199","2014-07-29",34.450001
"200","2014-07-30",34.09
"201","2014-07-31",33.669998
"202","2014-08-01",33.779999
"203","2014-08-04",34.23
"204","2014-08-05",33.639999
"205","2014-08-06",33.259998
"206","2014-08-07",33.27
"207","2014-08-08",33.200001
"208","2014-08-11",33.330002
"209","2014-08-12",33.52
"210","2014-08-13",34.060001
"211","2014-08-14",34.139999
"212","2014-08-15",34.439999
"213","2014-08-18",34.279999
"214","2014-08-19",34
"215","2014-08-20",33.68
"216","2014-08-21",33.389999
"217","2014-08-22",33.259998
"218","2014-08-25",33.509998
"219","2014-08-26",33.59
"220","2014-08-27",33.459999
"221","2014-08-28",33.34
"222","2014-08-29",33.299999
"223","2014-09-02",33.360001
"224","2014-09-03",33.220001
"225","2014-09-04",33.34
"226","2014-09-05",33.459999
"227","2014-09-08",33.889999
"228","2014-09-09",34.279999
"229","2014-09-10",33.200001
"230","2014-09-11",32.400002
"231","2014-09-12",31.450001
"232","2014-09-15",31.549999
"233","2014-09-16",31.43
"234","2014-09-17",31.67
"235","2014-09-18",31.459999
"236","2014-09-19",31.59
"237","2014-09-22",31.5
"238","2014-09-23",31.799999
"239","2014-09-24",31.51
"240","2014-09-25",31.389999
"241","2014-09-26",31.33
"242","2014-09-29",31.200001
"243","2014-09-30",30.9
"244","2014-10-01",30.940001
"245","2014-10-02",30.370001
"246","2014-10-03",30.6
"247","2014-10-06",30.82
"248","2014-10-07",30.26
"249","2014-10-08",30.200001
"250","2014-10-09",29.940001
"251","2014-10-10",30.200001
"252","2014-10-13",30.059999
"253","2014-10-14",30.83
"254","2014-10-15",30.995001
"255","2014-10-16",31.450001
"256","2014-10-17",31.58
"257","2014-10-20",32.150002
"258","2014-10-21",32.009998
"259","2014-10-22",31.700001
"260","2014-10-23",32.009998
"261","2014-10-24",31.98
"262","2014-10-27",32.34
"263","2014-10-28",31.459999
"264","2014-10-29",31.09
"265","2014-10-30",31.09
"266","2014-10-31",31.25
"267","2014-11-03",31.41
"268","2014-11-04",31.51
"269","2014-11-05",31.75
"270","2014-11-06",31.629999
"271","2014-11-07",31.969999
"272","2014-11-10",31.719999
"273","2014-11-11",31.85
"274","2014-11-12",31.780001
"275","2014-11-13",32.080002
"276","2014-11-14",31.969999
"277","2014-11-17",32.009998
"278","2014-11-18",32.099998
"279","2014-11-19",32.080002
"280","2014-11-20",32.240002
"281","2014-11-21",32.610001
"282","2014-11-24",32.43
"283","2014-11-25",32.259998
"284","2014-11-26",31.719999
"285","2014-11-28",31.9
"286","2014-12-01",31.120001
"287","2014-12-02",30.68
"288","2014-12-03",30.34
"289","2014-12-04",30.219999
"290","2014-12-05",30.219999
"291","2014-12-08",30.030001
"292","2014-12-09",29.73
"293","2014-12-10",29.530001
"294","2014-12-11",29.389999
"295","2014-12-12",28.790001
"296","2014-12-15",28.16
"297","2014-12-16",28.219999
"298","2014-12-17",28.91
"299","2014-12-18",28.940001
"300","2014-12-19",29.030001
"301","2014-12-22",29.495001
"302","2014-12-23",29.610001
"303","2014-12-24",29.540001
"304","2014-12-26",29.620001
"305","2014-12-29",29.82
"306","2014-12-30",29.5
"307","2014-12-31",29.34
"308","2015-01-02",29.690001
"309","2015-01-05",28.969999
"310","2015-01-06",28.540001
"311","2015-01-07",29.209999
"312","2015-01-08",29.51
"313","2015-01-09",31.190001
"314","2015-01-12",31.23
"315","2015-01-13",31.43
"316","2015-01-14",31.68
"317","2015-01-15",31.940001
"318","2015-01-16",32.209999
"319","2015-01-20",31.92
"320","2015-01-21",32.02
"321","2015-01-22",32.439999
"322","2015-01-23",32.470001
"323","2015-01-26",32.650002
"324","2015-01-27",32.970001
"325","2015-01-28",32.799999
"326","2015-01-29",32.990002
"327","2015-01-30",32.630001
"328","2015-02-02",32.950001
"329","2015-02-03",33.740002
"330","2015-02-04",33.57
"331","2015-02-05",33.599998
"332","2015-02-06",33.459999
"333","2015-02-09",33.5
"334","2015-02-10",33.560001
"335","2015-02-11",33.849998
"336","2015-02-12",34.130001
"337","2015-02-13",33.57
"338","2015-02-17",33.5
"339","2015-02-18",33.869999
"340","2015-02-19",33.610001
"341","2015-02-20",33.790001
"342","2015-02-23",33.91
"343","2015-02-24",33.849998
"344","2015-02-25",33.77
"345","2015-02-26",33.57
"346","2015-02-27",33.849998
"347","2015-03-02",33.790001
"348","2015-03-03",33.759998
"349","2015-03-04",33.610001
"350","2015-03-05",33.540001
"351","2015-03-06",32.369999
"352","2015-03-09",36.43
"353","2015-03-10",36.450001
"354","2015-03-11",36.619999
"355","2015-03-12",36.785
"356","2015-03-13",36.014999
"357","2015-03-16",36.060001
"358","2015-03-17",36.419998
"359","2015-03-18",36.580002
"360","2015-03-19",36.709999
"361","2015-03-20",37.650002
"362","2015-03-23",37.470001
"363","2015-03-24",37
"364","2015-03-25",37.150002
"365","2015-03-26",36.790001
"366","2015-03-27",36.950001
"367","2015-03-30",37
"368","2015-03-31",36.869999
"369","2015-04-01",37.099998
"370","2015-04-02",37.25
"371","2015-04-06",37.450001
"372","2015-04-07",36.810001
"373","2015-04-08",36.75
"374","2015-04-09",36.419998
"375","2015-04-10",36.700001
"376","2015-04-13",36.880001
"377","2015-04-14",36.349998
"378","2015-04-15",36.459999
"379","2015-04-16",36.599998
"380","2015-04-17",36.490002
"381","2015-04-20",36.450001
"382","2015-04-21",36.369999
"383","2015-04-22",36.5
"384","2015-04-23",36.5
"385","2015-04-24",36.59
"386","2015-04-27",36.169998
"387","2015-04-28",36.240002
"388","2015-04-29",36.220001
"389","2015-04-30",35.700001
"390","2015-05-01",35.689999
"391","2015-05-04",36.68
"392","2015-05-05",36.389999
"393","2015-05-06",36.360001
"394","2015-05-07",36.490002
"395","2015-05-08",36.34
"396","2015-05-11",36.330002
"397","2015-05-12",36.43
"398","2015-05-13",36.43
"399","2015-05-14",36.73
"400","2015-05-15",37.009998
"401","2015-05-18",37.02
"402","2015-05-19",37.169998
"403","2015-05-20",36.849998
"404","2015-05-21",37.139999
"405","2015-05-22",37.080002
"406","2015-05-26",36.68
"407","2015-05-27",37.240002
"408","2015-05-28",37.139999
"409","2015-05-29",36.599998
"410","2015-06-01",36.799999
"411","2015-06-02",36.950001
"412","2015-06-03",36.619999
"413","2015-06-04",36.48
"414","2015-06-05",36.549999
"415","2015-06-08",36.360001
"416","2015-06-09",35.610001
"417","2015-06-10",36.360001
"418","2015-06-11",36.48
"419","2015-06-12",36.84
"420","2015-06-15",36.900002
"421","2015-06-16",36.57
"422","2015-06-17",37.080002
"423","2015-06-18",37.389999
"424","2015-06-19",38.18
"425","2015-06-22",37.529999
"426","2015-06-23",37.470001
"427","2015-06-24",37.389999
"428","2015-06-25",37.400002
"429","2015-06-26",37.349998
"430","2015-06-29",36.5
"431","2015-06-30",36.66
"432","2015-07-01",36.759998
"433","2015-07-02",36.650002
"434","2015-07-06",36.669998
"435","2015-07-07",35.720001
"436","2015-07-08",35.110001
"437","2015-07-09",35.029999
"438","2015-07-10",35.490002
"439","2015-07-13",35.060001
"440","2015-07-14",35
"441","2015-07-15",34.82
"442","2015-07-16",35.18
"443","2015-07-17",34.860001
"444","2015-07-20",34.77
"445","2015-07-21",35.16
"446","2015-07-22",34.860001
"447","2015-07-23",34.23
"448","2015-07-24",33.84
"449","2015-07-27",33.549999
"450","2015-07-28",33.470001
"451","2015-07-29",33.150002
"452","2015-07-30",33.349998
"453","2015-07-31",32.75
"454","2015-08-03",33.18
"455","2015-08-04",33.189999
"456","2015-08-05",33.16
"457","2015-08-06",33.07
"458","2015-08-07",32.950001
"459","2015-08-10",32.740002
"460","2015-08-11",33.150002
"461","2015-08-12",33.02
"462","2015-08-13",32.970001
"463","2015-08-14",33.18
"464","2015-08-17",33.529999
"465","2015-08-18",33.549999
"466","2015-08-19",33.310001
"467","2015-08-20",32.470001
"468","2015-08-21",31.629999
"469","2015-08-24",30.67
"470","2015-08-25",30.870001
"471","2015-08-26",31.389999
"472","2015-08-27",31.4
"473","2015-08-28",31.58
"474","2015-08-31",30.940001
"475","2015-09-01",30.530001
"476","2015-09-02",30.82
"477","2015-09-03",30.959999
"478","2015-09-04",30.610001
"479","2015-09-08",30.82
"480","2015-09-09",30.33
"481","2015-09-10",29.66
"482","2015-09-11",30.01
"483","2015-09-14",30.35
"484","2015-09-15",30.93
"485","2015-09-16",31.209999
"486","2015-09-17",31.33
"487","2015-09-18",31.43
"488","2015-09-21",31.290001
"489","2015-09-22",30.309999
"490","2015-09-23",30.040001
"491","2015-09-24",30.08
"492","2015-09-25",30.450001
"493","2015-09-28",29.16
"494","2015-09-29",28.68
"495","2015-09-30",29.700001
"496","2015-10-01",29.91
"497","2015-10-02",30.09
"498","2015-10-05",30.799999
"499","2015-10-06",30.459999
"500","2015-10-07",30.309999
"501","2015-10-08",30.790001
"502","2015-10-09",30.98
"503","2015-10-12",30.92
"504","2015-10-13",30.559999
"505","2015-10-14",30.370001
"506","2015-10-15",30.950001
"507","2015-10-16",30.32
"508","2015-10-19",30.059999
"509","2015-10-20",30.440001
"510","2015-10-21",30
"511","2015-10-22",30.09
"512","2015-10-23",30.17
"513","2015-10-26",29.950001
"514","2015-10-27",29.83
"515","2015-10-28",29.99
"516","2015-10-29",28.84
"517","2015-10-30",29.17
"518","2015-11-02",29.549999
"519","2015-11-03",29.41
"520","2015-11-04",29.23
"521","2015-11-05",29.35
"522","2015-11-06",29.02
"523","2015-11-09",28.75
"524","2015-11-10",28.309999
"525","2015-11-11",28.129999
"526","2015-11-12",27.91
"527","2015-11-13",27.67
"528","2015-11-16",27.59
"529","2015-11-17",27.610001
"530","2015-11-18",27.809999
"531","2015-11-19",27.49
"532","2015-11-20",27.43
"533","2015-11-23",27.4
"534","2015-11-24",27.370001
"535","2015-11-25",27.629999
"536","2015-11-27",27.23
"537","2015-11-30",27.190001
"538","2015-12-01",27.51
"539","2015-12-02",27.440001
"540","2015-12-03",27.32
"541","2015-12-04",27.370001
"542","2015-12-07",27.15
"543","2015-12-08",27.145
"544","2015-12-09",27.23
"545","2015-12-10",27.25
"546","2015-12-11",27.040001
"547","2015-12-14",25.9
"548","2015-12-15",26.08
"549","2015-12-16",27
"550","2015-12-17",27.59
"551","2015-12-18",27.280001
"552","2015-12-21",27.67
"553","2015-12-22",27.83
"554","2015-12-23",28.115
"555","2015-12-24",28.01
"556","2015-12-28",27.93
"557","2015-12-29",28.309999
"558","2015-12-30",27.77
"559","2015-12-31",27.799999
"560","2016-01-04",27.639999
"561","2016-01-05",28.15
"562","2016-01-06",27.700001
"563","2016-01-07",27.16
"564","2016-01-08",26.75
"565","2016-01-11",26.549999
"566","2016-01-12",26.09
"567","2016-01-13",25.540001
"568","2016-01-14",25.93
"569","2016-01-15",26.01
"570","2016-01-19",26.26
"571","2016-01-20",24.959999
"572","2016-01-21",24.82
"573","2016-01-22",25.5
"574","2016-01-25",25.08
"575","2016-01-26",25.73
"576","2016-01-27",25.280001
"577","2016-01-28",25.25
"578","2016-01-29",26.08
"579","2016-02-01",26.6
"580","2016-02-02",26.57
"581","2016-02-03",26.26
"582","2016-02-04",27.290001
"583","2016-02-05",26.879999
"584","2016-02-08",26.09
"585","2016-02-09",26.190001
"586","2016-02-10",26.219999
"587","2016-02-11",25.85
"588","2016-02-12",25.6
"589","2016-02-16",26.01
"590","2016-02-17",26.25
"591","2016-02-18",25.629999
"592","2016-02-19",25.43
"593","2016-02-22",25.540001
"594","2016-02-23",25.18
"595","2016-02-24",25.1
"596","2016-02-25",25.35
"597","2016-02-26",25.459999
"598","2016-02-29",26.190001
"599","2016-03-01",26.68
"600","2016-03-02",26.68
"601","2016-03-03",28
"602","2016-03-04",28.299999
"603","2016-03-07",28.68
"604","2016-03-08",28.469999
"605","2016-03-09",28.639999
"606","2016-03-10",28.33
"607","2016-03-11",28.85
"608","2016-03-14",28.77
"609","2016-03-15",28.620001
"610","2016-03-16",29.360001
"611","2016-03-17",29.65
"612","2016-03-18",29.530001
"613","2016-03-21",29.74
"614","2016-03-22",29.85
"615","2016-03-23",29.690001
"616","2016-03-24",29.76
"617","2016-03-28",29.91
"618","2016-03-29",30.280001
"619","2016-03-30",31.129999
"620","2016-03-31",30.92
"621","2016-04-01",31.540001
"622","2016-04-04",31.559999
"623","2016-04-05",31.49
"624","2016-04-06",31.620001
"625","2016-04-07",31.540001
"626","2016-04-08",31.629999
"627","2016-04-11",32.139999
"628","2016-04-12",32.599998
"629","2016-04-13",33.220001
"630","2016-04-14",32.939999
"631","2016-04-15",33.009998
"632","2016-04-18",33.18
"633","2016-04-19",33.560001
"634","2016-04-20",32.630001
"635","2016-04-21",32.060001
"636","2016-04-22",31.870001
"637","2016-04-25",32.200001
"638","2016-04-26",32.200001
"639","2016-04-27",32.34
"640","2016-04-28",32.57
"641","2016-04-29",32.790001
"642","2016-05-02",33.099998
"643","2016-05-03",32.779999
"644","2016-05-04",33.200001
"645","2016-05-05",32.869999
"646","2016-05-06",33.040001
"647","2016-05-09",33.580002
"648","2016-05-10",33.650002
"649","2016-05-11",33.360001
"650","2016-05-12",33.610001
"651","2016-05-13",33.299999
"652","2016-05-16",33.759998
"653","2016-05-17",33.32
"654","2016-05-18",32.970001
"655","2016-05-19",32.599998
"656","2016-05-20",32.740002
"657","2016-05-23",32.740002
"658","2016-05-24",32.740002
"659","2016-05-25",32.73
"660","2016-05-26",32.889999
"661","2016-05-27",33.049999
"662","2016-05-31",32.91
"663","2016-06-01",33.27
"664","2016-06-02",33.23
"665","2016-06-03",33.439999
"666","2016-06-06",33.259998
"667","2016-06-07",33.509998
"668","2016-06-08",34.02
"669","2016-06-09",33.970001
"670","2016-06-10",34.07
"671","2016-06-13",33.77
"672","2016-06-14",33.57
"673","2016-06-15",33.889999
"674","2016-06-16",34.32
"675","2016-06-17",34.830002
"676","2016-06-20",34.580002
"677","2016-06-21",34.810001
"678","2016-06-22",34.48
"679","2016-06-23",34.43
"680","2016-06-24",34.299999
"681","2016-06-27",33.709999
"682","2016-06-28",33.970001
"683","2016-06-29",34.189999
"684","2016-06-30",34.48
"685","2016-07-01",34.860001
"686","2016-07-05",35.060001
"687","2016-07-06",35.16
"688","2016-07-07",34.73
"689","2016-07-08",34.98
"690","2016-07-11",34.970001
"691","2016-07-12",35.060001
"692","2016-07-13",35.110001
"693","2016-07-14",35.080002
"694","2016-07-15",35.119999
"695","2016-07-18",35.07
"696","2016-07-19",35.150002
"697","2016-07-20",35.220001
"698","2016-07-21",35.220001
"699","2016-07-22",35.369999
"700","2016-07-25",35.540001
"701","2016-07-26",35.400002
"702","2016-07-27",35.34
"703","2016-07-28",35.59
"704","2016-07-29",35.830002
"705","2016-08-01",35.869999
"706","2016-08-02",35.41
"707","2016-08-03",35.450001
"708","2016-08-04",35.419998
"709","2016-08-05",35.450001
"710","2016-08-08",35.400002
"711","2016-08-09",35.889999
"712","2016-08-10",35.650002
"713","2016-08-11",35.52
"714","2016-08-12",35.41
"715","2016-08-15",35.25
"716","2016-08-16",34.740002
"717","2016-08-17",34.849998
"718","2016-08-18",34.939999
"719","2016-08-19",34.849998
"720","2016-08-22",34.889999
"721","2016-08-23",34.91
"722","2016-08-24",34.740002
"723","2016-08-25",34.490002
"724","2016-08-26",34.029999
"725","2016-08-29",34.200001
"726","2016-08-30",34.139999
"727","2016-08-31",34.209999
"728","2016-09-01",34.169998
"729","2016-09-02",34.470001
"730","2016-09-06",34.619999
"731","2016-09-07",34.759998
"732","2016-09-08",34.060001
"733","2016-09-09",33
"734","2016-09-12",33
"735","2016-09-13",32.419998
"736","2016-09-14",32.66
"737","2016-09-15",32.759998
"738","2016-09-16",32.740002
"739","2016-09-19",33
"740","2016-09-20",33.02
"741","2016-09-21",33.540001
"742","2016-09-22",34
"743","2016-09-23",34
"744","2016-09-26",33.799999
"745","2016-09-27",33.75
"746","2016-09-28",34.02
"747","2016-09-29",33.82
"748","2016-09-30",33.450001
"749","2016-10-03",33.169998
"750","2016-10-04",32.779999
"751","2016-10-05",32.25
"752","2016-10-06",32.169998
"753","2016-10-07",32.490002
"754","2016-10-10",32.66
"755","2016-10-11",32.18
"756","2016-10-12",32.48
"757","2016-10-13",32.939999
"758","2016-10-14",32.849998
"759","2016-10-17",32.849998
"760","2016-10-18",32.990002
"761","2016-10-19",33.040001
"762","2016-10-20",32.950001
"763","2016-10-21",32.889999
"764","2016-10-24",32.91
"765","2016-10-25",32.740002
"766","2016-10-26",32.639999
"767","2016-10-27",32.099998
"768","2016-10-28",32.290001
"769","2016-10-31",32.830002
"770","2016-11-01",32.029999
"771","2016-11-02",31.66
"772","2016-11-03",31.200001
"773","2016-11-04",31.33
"774","2016-11-07",31.77
"775","2016-11-08",31.940001
"776","2016-11-09",31.040001
"777","2016-11-10",30.15
"778","2016-11-11",29.879999
"779","2016-11-14",30.040001
"780","2016-11-15",30
"781","2016-11-16",30.17
"782","2016-11-17",30.24
"783","2016-11-18",30.219999
"784","2016-11-21",30.59
"785","2016-11-22",31.01
"786","2016-11-23",30.65
"787","2016-11-25",30.6
"788","2016-11-28",30.85
"789","2016-11-29",31.110001
"790","2016-11-30",30.51
"791","2016-12-01",29.59
"792","2016-12-02",29.91
"793","2016-12-05",30.459999
"794","2016-12-06",30.700001
"795","2016-12-07",30.879999
"796","2016-12-08",31
"797","2016-12-09",31
"798","2016-12-12",31.08
"799","2016-12-13",30.790001
"800","2016-12-14",30.059999
"801","2016-12-15",29.780001
"802","2016-12-16",30
"803","2016-12-19",30.16
"804","2016-12-20",30.280001
"805","2016-12-21",30.030001
"806","2016-12-22",30.450001
"807","2016-12-23",30.4
"808","2016-12-27",30.129999
"809","2016-12-28",30.049999
"810","2016-12-29",30.309999
"811","2016-12-30",30.620001
"812","2017-01-03",30.790001
"813","2017-01-04",31.42
"814","2017-01-05",31.620001
"815","2017-01-06",31.23
"816","2017-01-09",31.08
"817","2017-01-10",30.99
"818","2017-01-11",30.780001
"819","2017-01-12",30.91
"820","2017-01-13",30.77
"821","2017-01-17",30.959999
"822","2017-01-18",30.68
"823","2017-01-19",30.4
"824","2017-01-20",30.809999
"825","2017-01-23",31.190001
"826","2017-01-24",31.209999
"827","2017-01-25",31.25
"828","2017-01-26",31.25
"829","2017-01-27",31.280001
"830","2017-01-30",31.1
"831","2017-01-31",31.629999
"832","2017-02-01",31.309999
"833","2017-02-02",31.59
"834","2017-02-03",31.82
"835","2017-02-06",31.73
"836","2017-02-07",31.719999
"837","2017-02-08",31.639999
"838","2017-02-09",31.459999
"839","2017-02-10",31.59
"840","2017-02-13",31.540001
"841","2017-02-14",31.51
"842","2017-02-15",31.540001
"843","2017-02-16",31.77
"844","2017-02-17",31.879999
"845","2017-02-21",32.18
"846","2017-02-22",31.809999
"847","2017-02-23",32.07
"848","2017-02-24",32.07
"849","2017-02-27",32.27
"850","2017-02-28",32
"851","2017-03-01",31.9
"852","2017-03-02",32
"853","2017-03-03",32.349998
"854","2017-03-06",32.400002
"855","2017-03-07",32.48
"856","2017-03-08",31.82
"857","2017-03-09",30.4
"858","2017-03-10",30.27
"859","2017-03-13",30.48
"860","2017-03-14",30.32
"861","2017-03-15",30.99
"862","2017-03-16",31.07
"863","2017-03-17",31.969999
"864","2017-03-20",31.790001
"865","2017-03-21",31.639999
"866","2017-03-22",31.91
"867","2017-03-23",31.99
"868","2017-03-24",32.32
"869","2017-03-27",32.189999
"870","2017-03-28",32.41
"871","2017-03-29",32.880001
"872","2017-03-30",33.200001
"873","2017-03-31",33.419998
"874","2017-04-03",33.330002
"875","2017-04-04",33.650002
"876","2017-04-05",33.630001
"877","2017-04-06",33.869999
"878","2017-04-07",34.200001
"879","2017-04-10",34.32
"880","2017-04-11",34.450001
"881","2017-04-12",34.299999
"882","2017-04-13",34.150002
"883","2017-04-17",34.34
"884","2017-04-18",34.450001
"885","2017-04-19",34.450001
"886","2017-04-20",34.470001
"887","2017-04-21",34.59
"888","2017-04-24",34.290001
"889","2017-04-25",34.560001
"890","2017-04-26",34.68
"891","2017-04-27",34.709999
"892","2017-04-28",34.799999
"893","2017-05-01",34.939999
"894","2017-05-02",35.200001
"895","2017-05-03",35.150002
"896","2017-05-04",35.099998
"897","2017-05-05",35.349998
"898","2017-05-08",35.279999
"899","2017-05-09",35.349998
"900","2017-05-10",35.610001
"901","2017-05-11",35.57
"902","2017-05-12",35.619999
"903","2017-05-15",35.619999
"904","2017-05-16",35.610001
"905","2017-05-17",35.59
"906","2017-05-18",36.029999
"907","2017-05-19",36.16
"908","2017-05-22",36.400002
"909","2017-05-23",36.43
"910","2017-05-24",36.560001
"911","2017-05-25",36.48
"912","2017-05-26",36.77
"913","2017-05-30",36.860001
"914","2017-05-31",36.709999
"915","2017-06-01",36.91
"916","2017-06-02",37.119999
"917","2017-06-05",37.09
"918","2017-06-06",36.91
"919","2017-06-07",36.630001
"920","2017-06-08",36.580002
"921","2017-06-09",36.279999
"922","2017-06-12",36.23
"923","2017-06-13",36.360001
"924","2017-06-14",36.490002
"925","2017-06-15",36.299999
"926","2017-06-16",36.810001
"927","2017-06-19",37
"928","2017-06-20",37.369999
"929","2017-06-21",37.369999
"930","2017-06-22",37.68
"931","2017-06-23",38.470001
"932","2017-06-26",38.529999
"933","2017-06-27",38.209999
"934","2017-06-28",38.029999
"935","2017-06-29",37.599998
"936","2017-06-30",37.669998
"937","2017-07-03",37.439999
"938","2017-07-05",37.150002
"939","2017-07-06",36.720001
"940","2017-07-07",37.119999
"941","2017-07-10",37.02
"942","2017-07-11",37.029999
"943","2017-07-12",37.34
"944","2017-07-13",37.119999
"945","2017-07-14",37.07
"946","2017-07-17",37.07
"947","2017-07-18",37.369999
"948","2017-07-19",37.68
"949","2017-07-20",37.540001
"950","2017-07-21",37.66
"951","2017-07-24",38.150002
"952","2017-07-25",38.400002
"953","2017-07-26",38.290001
"954","2017-07-27",37.610001
"955","2017-07-28",37.650002
"956","2017-07-31",37.939999
"957","2017-08-01",38.119999
"958","2017-08-02",37.84
"959","2017-08-03",38.259998
"960","2017-08-04",38.220001
