"","date","RMBL"
"390","2018-08-20",129.399994
"391","2018-08-21",136
"392","2018-08-22",127.800003
"393","2018-08-23",126.199997
"394","2018-08-24",134
"395","2018-08-27",132.399994
"396","2018-08-28",134.199997
"397","2018-08-29",155
"398","2018-08-30",153.600006
"399","2018-08-31",171.399994
"400","2018-09-04",170.800003
"401","2018-09-05",164.600006
"402","2018-09-06",182.600006
"403","2018-09-07",190.800003
"404","2018-09-10",194.600006
"405","2018-09-11",199.600006
"406","2018-09-12",200
"407","2018-09-13",210.399994
"408","2018-09-14",214
"409","2018-09-17",193.300003
"410","2018-09-18",195
"411","2018-09-19",175
"412","2018-09-20",181.199997
"413","2018-09-21",198.800003
"414","2018-09-24",195.600006
"415","2018-09-25",205.399994
"416","2018-09-26",203.199997
"417","2018-09-27",203.199997
"418","2018-09-28",209.600006
"419","2018-10-01",210.800003
"420","2018-10-02",204.800003
"421","2018-10-03",211.199997
"422","2018-10-04",192
"423","2018-10-05",182.800003
"424","2018-10-08",165.399994
"425","2018-10-09",169.600006
"426","2018-10-10",167.600006
"427","2018-10-11",165.600006
"428","2018-10-12",157
"429","2018-10-15",160.600006
"430","2018-10-16",170.199997
"431","2018-10-17",163.399994
"432","2018-10-18",174
"433","2018-10-19",171.199997
"434","2018-10-22",168
"435","2018-10-23",167.600006
"436","2018-10-24",162
"437","2018-10-25",162
"438","2018-10-26",137
"439","2018-10-29",101
"440","2018-10-30",114.599998
"441","2018-10-31",112.400002
"442","2018-11-01",134.199997
"443","2018-11-02",134.199997
"444","2018-11-05",138.199997
"445","2018-11-06",130.600006
"446","2018-11-07",129.800003
"447","2018-11-08",125.599998
"448","2018-11-09",119.199997
"449","2018-11-12",113.199997
"450","2018-11-13",112
"451","2018-11-14",106.599998
"452","2018-11-15",115.599998
"453","2018-11-16",127.800003
"454","2018-11-19",120.800003
"455","2018-11-20",115
"456","2018-11-21",120.400002
"457","2018-11-23",119.199997
"458","2018-11-26",119
"459","2018-11-27",115.800003
"460","2018-11-28",120.199997
"461","2018-11-29",121
"462","2018-11-30",128
"463","2018-12-03",127.599998
"464","2018-12-04",129.199997
"465","2018-12-06",122
"466","2018-12-07",119.199997
"467","2018-12-10",115
"468","2018-12-11",113.199997
"469","2018-12-12",117.400002
"470","2018-12-13",110.800003
"471","2018-12-14",105.599998
"472","2018-12-17",100.800003
"473","2018-12-18",101.400002
"474","2018-12-19",95.400002
"475","2018-12-20",91.599998
"476","2018-12-21",92.800003
"477","2018-12-24",96.400002
"478","2018-12-26",107.599998
"479","2018-12-27",106.800003
"480","2018-12-28",106
"481","2018-12-31",107.599998
"482","2019-01-02",113.599998
"483","2019-01-03",113.199997
"484","2019-01-04",115.199997
"485","2019-01-07",120.400002
"486","2019-01-08",119.199997
"487","2019-01-09",120.800003
"488","2019-01-10",119.199997
"489","2019-01-11",116
"490","2019-01-14",116.599998
"491","2019-01-15",119.400002
"492","2019-01-16",123.199997
"493","2019-01-17",128.600006
"494","2019-01-18",136.800003
"495","2019-01-22",127.599998
"496","2019-01-23",122.800003
"497","2019-01-24",123.599998
"498","2019-01-25",122.199997
"499","2019-01-28",126.599998
"500","2019-01-29",128.800003
"501","2019-01-30",124.599998
"502","2019-01-31",128.199997
"503","2019-02-01",127.599998
"504","2019-02-04",129.800003
"505","2019-02-05",121
"506","2019-02-06",120.599998
"507","2019-02-07",108
"508","2019-02-08",105.800003
"509","2019-02-11",103.599998
"510","2019-02-12",106
"511","2019-02-13",104
"512","2019-02-14",103.800003
"513","2019-02-15",105.199997
"514","2019-02-19",107
"515","2019-02-20",112.800003
"516","2019-02-21",114.400002
"517","2019-02-22",110.199997
"518","2019-02-25",111.400002
"519","2019-02-26",107.599998
"520","2019-02-27",107.199997
"521","2019-02-28",101.400002
"522","2019-03-01",101.800003
"523","2019-03-04",95.599998
"524","2019-03-05",97
"525","2019-03-06",94
"526","2019-03-07",94.400002
"527","2019-03-08",92.400002
"528","2019-03-11",97.800003
"529","2019-03-12",110.199997
"530","2019-03-13",104.400002
"531","2019-03-14",107.599998
"532","2019-03-15",104.800003
"533","2019-03-18",102
"534","2019-03-19",107.800003
"535","2019-03-20",111.400002
"536","2019-03-21",114.400002
"537","2019-03-22",107.199997
"538","2019-03-25",107.599998
"539","2019-03-26",116.400002
"540","2019-03-27",121.199997
"541","2019-03-28",109
"542","2019-03-29",98.800003
"543","2019-04-01",103.400002
"544","2019-04-02",96.400002
"545","2019-04-03",95.599998
"546","2019-04-04",92
"547","2019-04-05",112
"548","2019-04-08",111.400002
"549","2019-04-09",106.199997
"550","2019-04-10",105.599998
"551","2019-04-11",100.199997
"552","2019-04-12",94.800003
"553","2019-04-15",93
"554","2019-04-16",96.599998
"555","2019-04-17",94
"556","2019-04-18",90.300003
"557","2019-04-22",91.199997
"558","2019-04-23",90.800003
"559","2019-04-24",92.599998
"560","2019-04-25",94.599998
"561","2019-04-26",99.599998
"562","2019-04-29",100.199997
"563","2019-04-30",97.800003
"564","2019-05-01",97.800003
"565","2019-05-02",95.599998
"566","2019-05-03",97.800003
"567","2019-05-06",102.199997
"568","2019-05-07",102.800003
"569","2019-05-08",103.199997
"570","2019-05-09",101.5
"571","2019-05-10",103
"572","2019-05-13",106.800003
"573","2019-05-14",103
"574","2019-05-15",100.199997
"575","2019-05-16",100.599998
"576","2019-05-17",98.800003
"577","2019-05-20",99
"578","2019-05-21",98.400002
"579","2019-05-22",97.800003
"580","2019-05-23",95.599998
"581","2019-05-24",95.800003
"582","2019-05-28",94.800003
"583","2019-05-29",89.400002
"584","2019-05-30",90
"585","2019-05-31",88.199997
"586","2019-06-03",91.599998
"587","2019-06-04",82.800003
"588","2019-06-05",84.599998
"589","2019-06-06",80.199997
"590","2019-06-07",83.800003
"591","2019-06-10",88.599998
"592","2019-06-11",85.400002
"593","2019-06-12",93.599998
"594","2019-06-13",90
"595","2019-06-14",85.400002
"596","2019-06-17",83.199997
"597","2019-06-18",82.800003
"598","2019-06-19",83
"599","2019-06-20",84.199997
"600","2019-06-21",85
"601","2019-06-24",85
"602","2019-06-25",81.199997
"603","2019-06-26",84
"604","2019-06-27",86.400002
"605","2019-06-28",89.599998
"606","2019-07-01",88.400002
"607","2019-07-02",87
"608","2019-07-03",87.199997
"609","2019-07-05",89.400002
"610","2019-07-08",87.699997
"611","2019-07-09",86.400002
"612","2019-07-10",87.400002
"613","2019-07-11",86
"614","2019-07-12",82.400002
"615","2019-07-15",85.199997
"616","2019-07-16",85
"617","2019-07-17",86
"618","2019-07-18",87
"619","2019-07-19",89.599998
"620","2019-07-22",87
"621","2019-07-23",84
"622","2019-07-24",84.800003
"623","2019-07-25",84.400002
"624","2019-07-26",84.199997
"625","2019-07-29",84
"626","2019-07-30",89.199997
"627","2019-07-31",93.400002
"628","2019-08-01",93.400002
"629","2019-08-02",92.800003
"630","2019-08-05",90
"631","2019-08-06",93
"632","2019-08-07",88.400002
"633","2019-08-08",92.199997
"634","2019-08-09",89.199997
"635","2019-08-12",93
"636","2019-08-13",86
"637","2019-08-14",81.599998
"638","2019-08-15",70.800003
"639","2019-08-16",76
"640","2019-08-19",74.400002
"641","2019-08-20",73.199997
"642","2019-08-21",73.800003
"643","2019-08-22",74.400002
"644","2019-08-23",78.599998
"645","2019-08-26",74.199997
"646","2019-08-27",73
"647","2019-08-28",74.800003
"648","2019-08-29",72
"649","2019-08-30",73
"650","2019-09-03",69.199997
"651","2019-09-04",63.400002
"652","2019-09-05",63.400002
"653","2019-09-06",61.200001
"654","2019-09-09",56
"655","2019-09-10",57.200001
"656","2019-09-11",61.400002
"657","2019-09-12",59.200001
"658","2019-09-13",61
"659","2019-09-16",59.400002
"660","2019-09-17",56.799999
"661","2019-09-18",52.200001
"662","2019-09-19",54.599998
"663","2019-09-20",53.599998
"664","2019-09-23",51.799999
"665","2019-09-24",50.599998
"666","2019-09-25",57
"667","2019-09-26",56.799999
"668","2019-09-27",54.400002
"669","2019-09-30",57.799999
"670","2019-10-01",54.799999
"671","2019-10-02",53.200001
"672","2019-10-03",52
"673","2019-10-04",52
"674","2019-10-07",53.400002
"675","2019-10-08",52.400002
"676","2019-10-09",51.599998
"677","2019-10-10",53.200001
"678","2019-10-11",54.200001
"679","2019-10-14",56.799999
"680","2019-10-15",57.799999
"681","2019-10-16",61
"682","2019-10-17",60.599998
"683","2019-10-18",60.599998
"684","2019-10-21",60.400002
"685","2019-10-22",61
"686","2019-10-23",62.200001
"687","2019-10-24",64.199997
"688","2019-10-25",66.800003
"689","2019-10-28",64.400002
"690","2019-10-29",61.799999
"691","2019-10-30",54.400002
"692","2019-10-31",55.799999
"693","2019-11-01",51
"694","2019-11-04",51.400002
"695","2019-11-05",51.599998
"696","2019-11-06",52.599998
"697","2019-11-07",49.200001
"698","2019-11-08",50.799999
"699","2019-11-11",46.200001
"700","2019-11-12",46.599998
"701","2019-11-13",30.4
"702","2019-11-14",36.200001
"703","2019-11-15",34.400002
"704","2019-11-18",33.599998
"705","2019-11-19",30.799999
"706","2019-11-20",27.700001
"707","2019-11-21",25
"708","2019-11-22",24.200001
"709","2019-11-25",22
"710","2019-11-26",22
"711","2019-11-27",23.4
"712","2019-11-29",24.799999
"713","2019-12-02",22.200001
"714","2019-12-03",19.879999
"715","2019-12-04",15.82
"716","2019-12-05",17.360001
"717","2019-12-06",16.200001
"718","2019-12-09",16.42
"719","2019-12-10",16.200001
"720","2019-12-11",16.959999
"721","2019-12-12",16.299999
"722","2019-12-13",15.36
"723","2019-12-16",15.46
"724","2019-12-17",15
"725","2019-12-18",14.96
"726","2019-12-19",17.5
"727","2019-12-20",18.16
"728","2019-12-23",19.5
"729","2019-12-24",17.92
"730","2019-12-26",18.4
"731","2019-12-27",17.719999
"732","2019-12-30",17.120001
"733","2019-12-31",16.52
"734","2020-01-02",17.6
"735","2020-01-03",16.780001
"736","2020-01-06",17
"737","2020-01-07",16.92
"738","2020-01-08",16
"739","2020-01-09",16.219999
"740","2020-01-10",12
"741","2020-01-13",12
"742","2020-01-14",11.88
"743","2020-01-15",12
"744","2020-01-16",12.2
"745","2020-01-17",13.04
"746","2020-01-21",13.28
"747","2020-01-22",12.82
"748","2020-01-23",12.36
"749","2020-01-24",11.4
"750","2020-01-27",11.44
"751","2020-01-28",10.9
"752","2020-01-29",10.96
"753","2020-01-30",10.7
"754","2020-01-31",10.22
"755","2020-02-03",9.92
"756","2020-02-04",11.6
"757","2020-02-05",10.5
"758","2020-02-06",10.9
"759","2020-02-07",10.6
"760","2020-02-10",10.32
"761","2020-02-11",10.4
"762","2020-02-12",10.3
"763","2020-02-13",10.3
"764","2020-02-14",10.2
"765","2020-02-18",10.4
"766","2020-02-19",11
"767","2020-02-20",10.58
"768","2020-02-21",10.4
"769","2020-02-24",9.8
"770","2020-02-25",9.1
"771","2020-02-26",8.8
"772","2020-02-27",7.76
"773","2020-02-28",6.86
"774","2020-03-02",6.96
"775","2020-03-03",6.9
"776","2020-03-04",6.8
"777","2020-03-05",6.5
"778","2020-03-06",5.94
"779","2020-03-09",5.48
"780","2020-03-10",5
"781","2020-03-11",6
"782","2020-03-12",5.2
"783","2020-03-13",4.5
"784","2020-03-16",3.82
"785","2020-03-17",4.9
"786","2020-03-18",4.08
"787","2020-03-19",4.1
"788","2020-03-20",4.4
"789","2020-03-23",4.02
"790","2020-03-24",4.36
"791","2020-03-25",4.2
"792","2020-03-26",4.82
"793","2020-03-27",5.2
"794","2020-03-30",4.6
"795","2020-03-31",4.18
"796","2020-04-01",4.1
"797","2020-04-02",3.92
"798","2020-04-03",4
"799","2020-04-06",4.68
"800","2020-04-07",4.32
"801","2020-04-08",4.22
"802","2020-04-09",4.4
"803","2020-04-13",4.9
"804","2020-04-14",5.4
"805","2020-04-15",5.46
"806","2020-04-16",5.52
"807","2020-04-17",5.8
"808","2020-04-20",6.6
"809","2020-04-21",5.86
"810","2020-04-22",5.5
"811","2020-04-23",5.4
"812","2020-04-24",5.4
"813","2020-04-27",7.2
"814","2020-04-28",6.6
"815","2020-04-29",6.8
"816","2020-04-30",7.26
"817","2020-05-01",6.4
"818","2020-05-04",8.3
"819","2020-05-05",7.8
"820","2020-05-06",11
"821","2020-05-07",9.92
"822","2020-05-08",8.4
"823","2020-05-11",8
"824","2020-05-12",8.16
"825","2020-05-13",11.6
"826","2020-05-14",9.8
"827","2020-05-15",10.4
"828","2020-05-18",11.34
"829","2020-05-19",9.66
"830","2020-05-20",9.25
"831","2020-05-21",7.95
"832","2020-05-22",7.53
"833","2020-05-26",7.55
"834","2020-05-27",7.41
"835","2020-05-28",7.5
"836","2020-05-29",7.95
"837","2020-06-01",8.66
"838","2020-06-02",8.03
"839","2020-06-03",8.26
"840","2020-06-04",8.16
"841","2020-06-05",9.23
"842","2020-06-08",10.21
"843","2020-06-09",12.22
"844","2020-06-10",10.34
"845","2020-06-11",9.02
"846","2020-06-12",9.21
"847","2020-06-15",8.93
"848","2020-06-16",9.5
"849","2020-06-17",9.72
"850","2020-06-18",9.68
"851","2020-06-19",9.95
"852","2020-06-22",11.33
"853","2020-06-23",10.1
"854","2020-06-24",10.27
"855","2020-06-25",10.41
"856","2020-06-26",10.08
"857","2020-06-29",9.5
"858","2020-06-30",9.67
"859","2020-07-01",9.22
"860","2020-07-02",9.02
"861","2020-07-06",9.47
"862","2020-07-07",9.1
"863","2020-07-08",9.58
"864","2020-07-09",9.24
"865","2020-07-10",9.23
"866","2020-07-13",8.61
"867","2020-07-14",9.2
"868","2020-07-15",10.71
"869","2020-07-16",10.72
"870","2020-07-17",25.66
"871","2020-07-20",21.51
"872","2020-07-21",21.639999
"873","2020-07-22",19.5
"874","2020-07-23",22.15
"875","2020-07-24",20.74
"876","2020-07-27",20.290001
"877","2020-07-28",20.620001
"878","2020-07-29",20.76
"879","2020-07-30",21.120001
"880","2020-07-31",21.75
"881","2020-08-03",23
"882","2020-08-04",23.549999
"883","2020-08-05",25.219999
"884","2020-08-06",24.440001
"885","2020-08-07",23.639999
"886","2020-08-10",25.120001
"887","2020-08-11",21.299999
"888","2020-08-12",21.120001
"889","2020-08-13",20.799999
"890","2020-08-14",23.76
"891","2020-08-17",28.719999
"892","2020-08-18",28.290001
"893","2020-08-19",32.43
"894","2020-08-20",31.68
"895","2020-08-21",28.4
"896","2020-08-24",32.98
"897","2020-08-25",34.82
"898","2020-08-26",33.52
"899","2020-08-27",38.02
"900","2020-08-28",40.200001
"901","2020-08-31",37.200001
"902","2020-09-01",39.16
"903","2020-09-02",37.389999
"904","2020-09-03",32.619999
"905","2020-09-04",30.77
"906","2020-09-08",32.09
"907","2020-09-09",31.83
"908","2020-09-10",32.66
"909","2020-09-11",31.030001
"910","2020-09-14",32.259998
"911","2020-09-15",31.209999
"912","2020-09-16",30.629999
"913","2020-09-17",30.42
"914","2020-09-18",29.66
"915","2020-09-21",27.58
"916","2020-09-22",31.25
"917","2020-09-23",28.860001
"918","2020-09-24",28.25
"919","2020-09-25",27.67
"920","2020-09-28",27.690001
"921","2020-09-29",27.1
"922","2020-09-30",26.65
"923","2020-10-01",30.9
"924","2020-10-02",34.130001
"925","2020-10-05",35.73
"926","2020-10-06",33.150002
"927","2020-10-07",36
"928","2020-10-08",35.220001
"929","2020-10-09",34.220001
"930","2020-10-12",36.549999
"931","2020-10-13",36.490002
"932","2020-10-14",38.84
"933","2020-10-15",37.349998
"934","2020-10-16",38.209999
"935","2020-10-19",40.869999
"936","2020-10-20",39.110001
"937","2020-10-21",36.919998
"938","2020-10-22",37.869999
"939","2020-10-23",38.610001
"940","2020-10-26",37.450001
"941","2020-10-27",40.490002
"942","2020-10-28",38.02
"943","2020-10-29",39.349998
"944","2020-10-30",38.990002
"945","2020-11-02",39.099998
"946","2020-11-03",39.07
"947","2020-11-04",39.82
"948","2020-11-05",44.099998
"949","2020-11-06",43.32
"950","2020-11-09",38.75
"951","2020-11-10",39.119999
"952","2020-11-11",38.299999
"953","2020-11-12",36.529999
"954","2020-11-13",34.27
"955","2020-11-16",35.259998
"956","2020-11-17",35.029999
"957","2020-11-18",34.18
"958","2020-11-19",34.689999
"959","2020-11-20",34.779999
"960","2020-11-23",34.150002
"961","2020-11-24",31.959999
"962","2020-11-25",33.959999
"963","2020-11-27",34
