"","date","SNGX"
"2738","2017-11-14",2.2
"2739","2017-11-15",2.19
"2740","2017-11-16",2.18
"2741","2017-11-17",2.22
"2742","2017-11-20",2.24
"2743","2017-11-21",2.17
"2744","2017-11-22",2.17
"2745","2017-11-24",2.19
"2746","2017-11-27",2.15
"2747","2017-11-28",2.09
"2748","2017-11-29",2.02
"2749","2017-11-30",2.03
"2750","2017-12-01",2.08
"2751","2017-12-04",2.04
"2752","2017-12-05",2.06
"2753","2017-12-06",2.03
"2754","2017-12-07",2.01
"2755","2017-12-08",1.98
"2756","2017-12-11",1.95
"2757","2017-12-12",1.91
"2758","2017-12-13",1.92
"2759","2017-12-14",1.91
"2760","2017-12-15",1.96
"2761","2017-12-18",1.93
"2762","2017-12-19",1.88
"2763","2017-12-20",1.88
"2764","2017-12-21",2.03
"2765","2017-12-22",2.03
"2766","2017-12-26",2.18
"2767","2017-12-27",2.27
"2768","2017-12-28",2.26
"2769","2017-12-29",2.22
"2770","2018-01-02",2.24
"2771","2018-01-03",2.4
"2772","2018-01-04",2.36
"2773","2018-01-05",2.27
"2774","2018-01-08",2.26
"2775","2018-01-09",2.24
"2776","2018-01-10",2.14
"2777","2018-01-11",2.24
"2778","2018-01-12",2.22
"2779","2018-01-16",2.17
"2780","2018-01-17",2.17
"2781","2018-01-18",2.17
"2782","2018-01-19",2.13
"2783","2018-01-22",2.17
"2784","2018-01-23",2.21
"2785","2018-01-24",2.21
"2786","2018-01-25",2.18
"2787","2018-01-26",2.23
"2788","2018-01-29",2.27
"2789","2018-01-30",2.22
"2790","2018-01-31",2.2
"2791","2018-02-01",2.16
"2792","2018-02-02",2.12
"2793","2018-02-05",2
"2794","2018-02-06",2.04
"2795","2018-02-07",2.08
"2796","2018-02-08",2.02
"2797","2018-02-09",1.97
"2798","2018-02-12",1.97
"2799","2018-02-13",2.03
"2800","2018-02-14",2.03
"2801","2018-02-15",2.03
"2802","2018-02-16",2.05
"2803","2018-02-20",2
"2804","2018-02-21",2.03
"2805","2018-02-22",2
"2806","2018-02-23",2.02
"2807","2018-02-26",2
"2808","2018-02-27",2
"2809","2018-02-28",2.01
"2810","2018-03-01",2.04
"2811","2018-03-02",2.03
"2812","2018-03-05",2.01
"2813","2018-03-06",1.98
"2814","2018-03-07",2.01
"2815","2018-03-08",2.02
"2816","2018-03-09",2.04
"2817","2018-03-12",2.15
"2818","2018-03-13",2.03
"2819","2018-03-14",2.05
"2820","2018-03-15",1.97
"2821","2018-03-16",2.04
"2822","2018-03-19",2.01
"2823","2018-03-20",2.01
"2824","2018-03-21",2
"2825","2018-03-22",2.04
"2826","2018-03-23",1.92
"2827","2018-03-26",2.12
"2828","2018-03-27",2
"2829","2018-03-28",1.97
"2830","2018-03-29",1.95
"2831","2018-04-02",1.86
"2832","2018-04-03",1.9
"2833","2018-04-04",1.85
"2834","2018-04-05",1.91
"2835","2018-04-06",1.84
"2836","2018-04-09",1.78
"2837","2018-04-10",1.8
"2838","2018-04-11",1.82
"2839","2018-04-12",1.81
"2840","2018-04-13",1.73
"2841","2018-04-16",1.78
"2842","2018-04-17",1.79
"2843","2018-04-18",1.74
"2844","2018-04-19",1.76
"2845","2018-04-20",1.71
"2846","2018-04-23",1.75
"2847","2018-04-24",1.76
"2848","2018-04-25",1.72
"2849","2018-04-26",1.66
"2850","2018-04-27",1.67
"2851","2018-04-30",1.65
"2852","2018-05-01",1.62
"2853","2018-05-02",1.7
"2854","2018-05-03",1.67
"2855","2018-05-04",1.66
"2856","2018-05-07",1.7
"2857","2018-05-08",1.67
"2858","2018-05-09",1.7
"2859","2018-05-10",1.61
"2860","2018-05-11",1.65
"2861","2018-05-14",1.66
"2862","2018-05-15",1.65
"2863","2018-05-16",1.67
"2864","2018-05-17",1.66
"2865","2018-05-18",1.65
"2866","2018-05-21",1.6
"2867","2018-05-22",1.64
"2868","2018-05-23",1.59
"2869","2018-05-24",1.58
"2870","2018-05-25",1.58
"2871","2018-05-29",1.46
"2872","2018-05-30",1.51
"2873","2018-05-31",1.52
"2874","2018-06-01",1.57
"2875","2018-06-04",1.55
"2876","2018-06-05",1.55
"2877","2018-06-06",1.55
"2878","2018-06-07",1.55
"2879","2018-06-08",1.58
"2880","2018-06-11",1.53
"2881","2018-06-12",1.59
"2882","2018-06-13",1.58
"2883","2018-06-14",1.55
"2884","2018-06-15",1.54
"2885","2018-06-18",1.55
"2886","2018-06-19",1.39
"2887","2018-06-20",1.46
"2888","2018-06-21",1.3
"2889","2018-06-22",1.26
"2890","2018-06-25",1.22
"2891","2018-06-26",1.17
"2892","2018-06-27",1.03
"2893","2018-06-28",0.92
"2894","2018-06-29",0.97
"2895","2018-07-02",0.98
"2896","2018-07-03",1.03
"2897","2018-07-05",1.03
"2898","2018-07-06",1.05
"2899","2018-07-09",1.08
"2900","2018-07-10",1.04
"2901","2018-07-11",1.06
"2902","2018-07-12",1.04
"2903","2018-07-13",1.05
"2904","2018-07-16",1.03
"2905","2018-07-17",1.1
"2906","2018-07-18",1.12
"2907","2018-07-19",1.15
"2908","2018-07-20",1.22
"2909","2018-07-23",1.15
"2910","2018-07-24",1.12
"2911","2018-07-25",1.15
"2912","2018-07-26",1.16
"2913","2018-07-27",1.18
"2914","2018-07-30",1.2
"2915","2018-07-31",1.23
"2916","2018-08-01",1.21
"2917","2018-08-02",1.3
"2918","2018-08-03",1.34
"2919","2018-08-06",1.34
"2920","2018-08-07",1.4
"2921","2018-08-08",1.47
"2922","2018-08-09",1.41
"2923","2018-08-10",1.44
"2924","2018-08-13",1.44
"2925","2018-08-14",1.43
"2926","2018-08-15",1.38
"2927","2018-08-16",1.37
"2928","2018-08-17",1.34
"2929","2018-08-20",1.39
"2930","2018-08-21",1.49
"2931","2018-08-22",1.4
"2932","2018-08-23",1.41
"2933","2018-08-24",1.41
"2934","2018-08-27",1.42
"2935","2018-08-28",1.48
"2936","2018-08-29",1.55
"2937","2018-08-30",1.53
"2938","2018-08-31",1.59
"2939","2018-09-04",1.6
"2940","2018-09-05",1.55
"2941","2018-09-06",1.49
"2942","2018-09-07",1.47
"2943","2018-09-10",1.48
"2944","2018-09-11",1.44
"2945","2018-09-12",1.53
"2946","2018-09-13",1.54
"2947","2018-09-14",1.49
"2948","2018-09-17",1.48
"2949","2018-09-18",1.58
"2950","2018-09-19",1.64
"2951","2018-09-20",1.55
"2952","2018-09-21",1.54
"2953","2018-09-24",1.55
"2954","2018-09-25",1.62
"2955","2018-09-26",1.67
"2956","2018-09-27",1.97
"2957","2018-09-28",1.88
"2958","2018-10-01",1.82
"2959","2018-10-02",1.8
"2960","2018-10-03",2
"2961","2018-10-04",2.1
"2962","2018-10-05",2.06
"2963","2018-10-08",1.89
"2964","2018-10-09",1.61
"2965","2018-10-10",1.62
"2966","2018-10-11",1.42
"2967","2018-10-12",1.45
"2968","2018-10-15",1.07
"2969","2018-10-16",1.13
"2970","2018-10-17",1.08
"2971","2018-10-18",1.2
"2972","2018-10-19",1.27
"2973","2018-10-22",1.23
"2974","2018-10-23",1.18
"2975","2018-10-24",1.23
"2976","2018-10-25",1.22
"2977","2018-10-26",1.17
"2978","2018-10-29",1.14
"2979","2018-10-30",1.14
"2980","2018-10-31",1.14
"2981","2018-11-01",1.16
"2982","2018-11-02",1.18
"2983","2018-11-05",1.16
"2984","2018-11-06",1.18
"2985","2018-11-07",1.19
"2986","2018-11-08",1.14
"2987","2018-11-09",1.1
"2988","2018-11-12",1.04
"2989","2018-11-13",1.08
"2990","2018-11-14",1.01
"2991","2018-11-15",1.1
"2992","2018-11-16",1.1
"2993","2018-11-19",1.01
"2994","2018-11-20",1.02
"2995","2018-11-21",1.08
"2996","2018-11-23",1.09
"2997","2018-11-26",1.12
"2998","2018-11-27",1.11
"2999","2018-11-28",1.13
"3000","2018-11-29",1.13
"3001","2018-11-30",1.11
"3002","2018-12-03",1.08
"3003","2018-12-04",1
"3004","2018-12-06",0.97
"3005","2018-12-07",0.97
"3006","2018-12-10",1.03
"3007","2018-12-11",0.99
"3008","2018-12-12",1
"3009","2018-12-13",0.97
"3010","2018-12-14",0.94
"3011","2018-12-17",0.88
"3012","2018-12-18",0.95
"3013","2018-12-19",0.92
"3014","2018-12-20",0.85
"3015","2018-12-21",0.89
"3016","2018-12-24",0.91
"3017","2018-12-26",0.86
"3018","2018-12-27",0.86
"3019","2018-12-28",0.89
"3020","2018-12-31",0.86
"3021","2019-01-02",0.96
"3022","2019-01-03",0.95
"3023","2019-01-04",0.97
"3024","2019-01-07",0.96
"3025","2019-01-08",1.01
"3026","2019-01-09",0.97
"3027","2019-01-10",0.98
"3028","2019-01-11",1.04
"3029","2019-01-14",1.01
"3030","2019-01-15",0.97
"3031","2019-01-16",0.99
"3032","2019-01-17",1
"3033","2019-01-18",1.03
"3034","2019-01-22",1.03
"3035","2019-01-23",1.04
"3036","2019-01-24",0.97
"3037","2019-01-25",0.93
"3038","2019-01-28",0.99
"3039","2019-01-29",0.92
"3040","2019-01-30",0.9
"3041","2019-01-31",0.9
"3042","2019-02-01",0.92
"3043","2019-02-04",0.92
"3044","2019-02-05",0.92
"3045","2019-02-06",0.89
"3046","2019-02-07",0.91
"3047","2019-02-08",0.88
"3048","2019-02-11",0.88
"3049","2019-02-12",0.88
"3050","2019-02-13",0.91
"3051","2019-02-14",0.94
"3052","2019-02-15",0.9
"3053","2019-02-19",0.91
"3054","2019-02-20",0.88
"3055","2019-02-21",0.9
"3056","2019-02-22",0.9
"3057","2019-02-25",0.91
"3058","2019-02-26",0.9
"3059","2019-02-27",0.92
"3060","2019-02-28",0.98
"3061","2019-03-01",0.95
"3062","2019-03-04",0.93
"3063","2019-03-05",0.93
"3064","2019-03-06",0.93
"3065","2019-03-07",0.96
"3066","2019-03-08",0.93
"3067","2019-03-11",0.91
"3068","2019-03-12",0.92
"3069","2019-03-13",0.91
"3070","2019-03-14",0.97
"3071","2019-03-15",0.96
"3072","2019-03-18",0.99
"3073","2019-03-19",1
"3074","2019-03-20",1.01
"3075","2019-03-21",0.97
"3076","2019-03-22",0.99
"3077","2019-03-25",0.98
"3078","2019-03-26",0.93
"3079","2019-03-27",0.88
"3080","2019-03-28",0.89
"3081","2019-03-29",0.92
"3082","2019-04-01",0.88
"3083","2019-04-02",0.89
"3084","2019-04-03",0.87
"3085","2019-04-04",0.9
"3086","2019-04-05",0.91
"3087","2019-04-08",0.89
"3088","2019-04-09",0.89
"3089","2019-04-10",0.86
"3090","2019-04-11",0.84
"3091","2019-04-12",0.86
"3092","2019-04-15",0.83
"3093","2019-04-16",0.82
"3094","2019-04-17",0.83
"3095","2019-04-18",0.79
"3096","2019-04-22",0.71
"3097","2019-04-23",0.73
"3098","2019-04-24",0.7
"3099","2019-04-25",0.72
"3100","2019-04-26",0.71
"3101","2019-04-29",0.73
"3102","2019-04-30",0.73
"3103","2019-05-01",0.71
"3104","2019-05-02",0.73
"3105","2019-05-03",0.71
"3106","2019-05-06",0.7
"3107","2019-05-07",0.72
"3108","2019-05-08",0.74
"3109","2019-05-09",0.72
"3110","2019-05-10",0.72
"3111","2019-05-13",0.72
"3112","2019-05-14",0.74
"3113","2019-05-15",0.83
"3114","2019-05-16",0.76
"3115","2019-05-17",0.74
"3116","2019-05-20",0.7
"3117","2019-05-21",0.68
"3118","2019-05-22",0.75
"3119","2019-05-23",0.7
"3120","2019-05-24",0.73
"3121","2019-05-28",0.75
"3122","2019-05-29",0.78
"3123","2019-05-30",0.72
"3124","2019-05-31",0.7
"3125","2019-06-03",0.69
"3126","2019-06-04",0.7
"3127","2019-06-05",0.72
"3128","2019-06-06",0.73
"3129","2019-06-07",0.71
"3130","2019-06-10",0.7
"3131","2019-06-11",0.7
"3132","2019-06-12",0.67
"3133","2019-06-13",0.7
"3134","2019-06-14",0.73
"3135","2019-06-17",0.72
"3136","2019-06-18",0.72
"3137","2019-06-19",0.73
"3138","2019-06-20",0.72
"3139","2019-06-21",0.71
"3140","2019-06-24",0.7
"3141","2019-06-25",0.75
"3142","2019-06-26",0.73
"3143","2019-06-27",0.72
"3144","2019-06-28",0.71
"3145","2019-07-01",0.72
"3146","2019-07-02",0.75
"3147","2019-07-03",0.75
"3148","2019-07-05",0.79
"3149","2019-07-08",0.87
"3150","2019-07-09",0.88
"3151","2019-07-10",0.9
"3152","2019-07-11",0.97
"3153","2019-07-12",0.98
"3154","2019-07-15",0.98
"3155","2019-07-16",1.06
"3156","2019-07-17",1.1
"3157","2019-07-18",1.17
"3158","2019-07-19",1.14
"3159","2019-07-22",1.21
"3160","2019-07-23",1.28
"3161","2019-07-24",1.25
"3162","2019-07-25",1.25
"3163","2019-07-26",1.06
"3164","2019-07-29",1.19
"3165","2019-07-30",1.31
"3166","2019-07-31",1.29
"3167","2019-08-01",1.23
"3168","2019-08-02",1.2
"3169","2019-08-05",1.16
"3170","2019-08-06",1.12
"3171","2019-08-07",1.17
"3172","2019-08-08",1.14
"3173","2019-08-09",1.14
"3174","2019-08-12",1.13
"3175","2019-08-13",1.12
"3176","2019-08-14",1.03
"3177","2019-08-15",1.05
"3178","2019-08-16",1.1
"3179","2019-08-19",1.04
"3180","2019-08-20",1.09
"3181","2019-08-21",1.09
"3182","2019-08-22",1.06
"3183","2019-08-23",1.07
"3184","2019-08-26",1.1
"3185","2019-08-27",1.08
"3186","2019-08-28",1.1
"3187","2019-08-29",1.02
"3188","2019-08-30",1
"3189","2019-09-03",1.05
"3190","2019-09-04",1.01
"3191","2019-09-05",0.97
"3192","2019-09-06",0.97
"3193","2019-09-09",0.94
"3194","2019-09-10",0.93
"3195","2019-09-11",0.92
"3196","2019-09-12",0.9
"3197","2019-09-13",0.88
"3198","2019-09-16",0.89
"3199","2019-09-17",0.93
"3200","2019-09-18",0.9
"3201","2019-09-19",0.92
"3202","2019-09-20",0.96
"3203","2019-09-23",0.92
"3204","2019-09-24",0.94
"3205","2019-09-25",0.93
"3206","2019-09-26",0.95
"3207","2019-09-27",0.93
"3208","2019-09-30",0.95
"3209","2019-10-01",0.92
"3210","2019-10-02",0.91
"3211","2019-10-03",0.98
"3212","2019-10-04",0.96
"3213","2019-10-07",0.92
"3214","2019-10-08",0.91
"3215","2019-10-09",0.88
"3216","2019-10-10",0.87
"3217","2019-10-11",0.89
"3218","2019-10-14",0.88
"3219","2019-10-15",0.9
"3220","2019-10-16",0.9
"3221","2019-10-17",0.92
"3222","2019-10-18",0.88
"3223","2019-10-21",0.9
"3224","2019-10-22",0.88
"3225","2019-10-23",0.93
"3226","2019-10-24",0.89
"3227","2019-10-25",0.95
"3228","2019-10-28",0.97
"3229","2019-10-29",0.94
"3230","2019-10-30",0.91
"3231","2019-10-31",0.9
"3232","2019-11-01",0.94
"3233","2019-11-04",0.96
"3234","2019-11-05",0.95
"3235","2019-11-06",0.99
"3236","2019-11-07",1.04
"3237","2019-11-08",1.05
"3238","2019-11-11",1.06
"3239","2019-11-12",1
"3240","2019-11-13",0.99
"3241","2019-11-14",0.96
"3242","2019-11-15",0.94
"3243","2019-11-18",0.92
"3244","2019-11-19",0.95
"3245","2019-11-20",0.95
"3246","2019-11-21",0.95
"3247","2019-11-22",0.95
"3248","2019-11-25",0.98
"3249","2019-11-26",1.01
"3250","2019-11-27",1.04
"3251","2019-11-29",1
"3252","2019-12-02",0.96
"3253","2019-12-03",1.01
"3254","2019-12-04",1.01
"3255","2019-12-05",1.06
"3256","2019-12-06",1.18
"3257","2019-12-09",1.07
"3258","2019-12-10",1.2
"3259","2019-12-11",1.24
"3260","2019-12-12",1.24
"3261","2019-12-13",1.26
"3262","2019-12-16",1.42
"3263","2019-12-17",1.36
"3264","2019-12-18",1.38
"3265","2019-12-19",1.35
"3266","2019-12-20",1.38
"3267","2019-12-23",1.39
"3268","2019-12-24",1.39
"3269","2019-12-26",1.45
"3270","2019-12-27",1.42
"3271","2019-12-30",1.43
"3272","2019-12-31",1.45
"3273","2020-01-02",1.42
"3274","2020-01-03",1.45
"3275","2020-01-06",1.83
"3276","2020-01-07",1.81
"3277","2020-01-08",1.69
"3278","2020-01-09",1.66
"3279","2020-01-10",1.68
"3280","2020-01-13",1.63
"3281","2020-01-14",1.6
"3282","2020-01-15",1.81
"3283","2020-01-16",2.05
"3284","2020-01-17",2.09
"3285","2020-01-21",2.39
"3286","2020-01-22",2.44
"3287","2020-01-23",2.98
"3288","2020-01-24",2.96
"3289","2020-01-27",2.95
"3290","2020-01-28",2.92
"3291","2020-01-29",2.64
"3292","2020-01-30",2.46
"3293","2020-01-31",2.73
"3294","2020-02-03",2.82
"3295","2020-02-04",2.64
"3296","2020-02-05",2.66
"3297","2020-02-06",2.66
"3298","2020-02-07",2.75
"3299","2020-02-10",2.67
"3300","2020-02-11",2.7
"3301","2020-02-12",2.62
"3302","2020-02-13",2.72
"3303","2020-02-14",2.79
"3304","2020-02-18",2.75
"3305","2020-02-19",3.3
"3306","2020-02-20",3.34
"3307","2020-02-21",3.16
"3308","2020-02-24",3.03
"3309","2020-02-25",3.01
"3310","2020-02-26",2.83
"3311","2020-02-27",2.99
"3312","2020-02-28",3.02
"3313","2020-03-02",3.1
"3314","2020-03-03",2.97
"3315","2020-03-04",3.17
"3316","2020-03-05",3.05
"3317","2020-03-06",2.99
"3318","2020-03-09",2.67
"3319","2020-03-10",2.48
"3320","2020-03-11",2.54
"3321","2020-03-12",1.95
"3322","2020-03-13",1.97
"3323","2020-03-16",1.77
"3324","2020-03-17",1.7
"3325","2020-03-18",1.58
"3326","2020-03-19",1.88
"3327","2020-03-20",1.65
"3328","2020-03-23",1.47
"3329","2020-03-24",1.73
"3330","2020-03-25",1.72
"3331","2020-03-26",1.61
"3332","2020-03-27",1.58
"3333","2020-03-30",1.5
"3334","2020-03-31",1.68
"3335","2020-04-01",1.46
"3336","2020-04-02",1.47
"3337","2020-04-03",1.48
"3338","2020-04-06",1.44
"3339","2020-04-07",1.36
"3340","2020-04-08",1.36
"3341","2020-04-09",1.45
"3342","2020-04-13",1.43
"3343","2020-04-14",1.52
"3344","2020-04-15",1.4
"3345","2020-04-16",1.55
"3346","2020-04-17",1.46
"3347","2020-04-20",1.48
"3348","2020-04-21",1.4
"3349","2020-04-22",1.45
"3350","2020-04-23",1.43
"3351","2020-04-24",1.41
"3352","2020-04-27",1.46
"3353","2020-04-28",1.45
"3354","2020-04-29",1.48
"3355","2020-04-30",1.55
"3356","2020-05-01",1.53
"3357","2020-05-04",1.58
"3358","2020-05-05",1.62
"3359","2020-05-06",1.63
"3360","2020-05-07",1.61
"3361","2020-05-08",1.63
"3362","2020-05-11",1.59
"3363","2020-05-12",1.62
"3364","2020-05-13",1.56
"3365","2020-05-14",1.53
"3366","2020-05-15",1.57
"3367","2020-05-18",1.61
"3368","2020-05-19",1.59
"3369","2020-05-20",1.7
"3370","2020-05-21",1.81
"3371","2020-05-22",2.1
"3372","2020-05-26",2.26
"3373","2020-05-27",2.04
"3374","2020-05-28",2.04
"3375","2020-05-29",1.91
"3376","2020-06-01",1.96
"3377","2020-06-02",1.92
"3378","2020-06-03",1.92
"3379","2020-06-04",2.05
"3380","2020-06-05",2.12
"3381","2020-06-08",2.2
"3382","2020-06-09",2.19
"3383","2020-06-10",2.08
"3384","2020-06-11",1.88
"3385","2020-06-12",1.9
"3386","2020-06-15",1.97
"3387","2020-06-16",1.89
"3388","2020-06-17",1.79
"3389","2020-06-18",1.76
"3390","2020-06-19",1.77
"3391","2020-06-22",1.88
"3392","2020-06-23",1.8
"3393","2020-06-24",1.87
"3394","2020-06-25",1.89
"3395","2020-06-26",2.09
"3396","2020-06-29",2.22
"3397","2020-06-30",2.11
"3398","2020-07-01",2.01
"3399","2020-07-02",1.96
"3400","2020-07-06",1.9
"3401","2020-07-07",2.04
"3402","2020-07-08",2.08
"3403","2020-07-09",2.02
"3404","2020-07-10",2.03
"3405","2020-07-13",1.91
"3406","2020-07-14",1.94
"3407","2020-07-15",2.15
"3408","2020-07-16",2.19
"3409","2020-07-17",2.21
"3410","2020-07-20",2.55
"3411","2020-07-21",2.4
"3412","2020-07-22",2.36
"3413","2020-07-23",2.22
"3414","2020-07-24",2.2
"3415","2020-07-27",2.13
"3416","2020-07-28",2.61
"3417","2020-07-29",2.28
"3418","2020-07-30",2.3
"3419","2020-07-31",2.22
"3420","2020-08-03",2.19
"3421","2020-08-04",2.17
"3422","2020-08-05",2.3
"3423","2020-08-06",2.26
"3424","2020-08-07",2.26
"3425","2020-08-10",2.31
"3426","2020-08-11",2.16
"3427","2020-08-12",2.1
"3428","2020-08-13",2.07
"3429","2020-08-14",2.03
"3430","2020-08-17",2.21
"3431","2020-08-18",2.14
"3432","2020-08-19",2.15
"3433","2020-08-20",2.18
"3434","2020-08-21",2.16
"3435","2020-08-24",2.06
"3436","2020-08-25",2.08
"3437","2020-08-26",2.02
"3438","2020-08-27",1.95
"3439","2020-08-28",1.97
"3440","2020-08-31",1.97
"3441","2020-09-01",1.88
"3442","2020-09-02",1.88
"3443","2020-09-03",1.84
"3444","2020-09-04",1.8
"3445","2020-09-08",1.8
"3446","2020-09-09",1.9
"3447","2020-09-10",1.96
"3448","2020-09-11",1.9
"3449","2020-09-14",1.97
"3450","2020-09-15",1.97
"3451","2020-09-16",1.96
"3452","2020-09-17",1.94
"3453","2020-09-18",2
"3454","2020-09-21",1.96
"3455","2020-09-22",1.95
"3456","2020-09-23",1.84
"3457","2020-09-24",1.74
"3458","2020-09-25",1.7
"3459","2020-09-28",1.76
"3460","2020-09-29",1.78
"3461","2020-09-30",1.79
"3462","2020-10-01",1.8
"3463","2020-10-02",1.74
"3464","2020-10-05",1.81
"3465","2020-10-06",1.79
"3466","2020-10-07",1.83
"3467","2020-10-08",1.86
"3468","2020-10-09",1.79
"3469","2020-10-12",1.8
"3470","2020-10-13",1.78
"3471","2020-10-14",1.76
"3472","2020-10-15",1.75
"3473","2020-10-16",1.79
"3474","2020-10-19",1.72
"3475","2020-10-20",1.7
"3476","2020-10-21",1.65
"3477","2020-10-22",1.65
"3478","2020-10-23",1.82
"3479","2020-10-26",1.73
"3480","2020-10-27",1.75
"3481","2020-10-28",1.7
"3482","2020-10-29",1.69
"3483","2020-10-30",1.7
"3484","2020-11-02",1.59
"3485","2020-11-03",1.62
"3486","2020-11-04",1.61
"3487","2020-11-05",1.66
"3488","2020-11-06",1.64
"3489","2020-11-09",1.67
"3490","2020-11-10",1.65
"3491","2020-11-11",1.7
"3492","2020-11-12",1.72
"3493","2020-11-13",1.8
"3494","2020-11-16",1.88
"3495","2020-11-17",2.08
"3496","2020-11-18",2.21
"3497","2020-11-19",2.42
"3498","2020-11-20",2.2
"3499","2020-11-23",2.15
"3500","2020-11-24",2.08
"3501","2020-11-25",2.06
"3502","2020-11-27",2.18
