"","date","DGICA"
"235","2007-12-06",17.5
"236","2007-12-07",17.459999
"237","2007-12-10",17.559999
"238","2007-12-11",17.559999
"239","2007-12-12",17.4
"240","2007-12-13",17.02
"241","2007-12-14",16.6
"242","2007-12-17",16.43
"243","2007-12-18",17.25
"244","2007-12-19",16.790001
"245","2007-12-20",17.280001
"246","2007-12-21",17.6
"247","2007-12-24",17.959999
"248","2007-12-26",17.809999
"249","2007-12-27",16.76
"250","2007-12-28",16.879999
"251","2007-12-31",17.17
"252","2008-01-02",16.73
"253","2008-01-03",16.059999
"254","2008-01-04",15.72
"255","2008-01-07",16.5
"256","2008-01-08",16.290001
"257","2008-01-09",16.940001
"258","2008-01-10",17.25
"259","2008-01-11",16.83
"260","2008-01-14",16.49
"261","2008-01-15",16.629999
"262","2008-01-16",17.030001
"263","2008-01-17",17.049999
"264","2008-01-18",16.65
"265","2008-01-22",16.92
"266","2008-01-23",17.690001
"267","2008-01-24",17.059999
"268","2008-01-25",16.870001
"269","2008-01-28",17.309999
"270","2008-01-29",16.6
"271","2008-01-30",16.26
"272","2008-01-31",17.290001
"273","2008-02-01",16.799999
"274","2008-02-04",16.809999
"275","2008-02-05",16.4
"276","2008-02-06",16.68
"277","2008-02-07",16.98
"278","2008-02-08",16.799999
"279","2008-02-11",16.799999
"280","2008-02-12",16.879999
"281","2008-02-13",17.18
"282","2008-02-14",16.59
"283","2008-02-15",16.200001
"284","2008-02-19",15.87
"285","2008-02-20",16.59
"286","2008-02-21",16.530001
"287","2008-02-22",16.26
"288","2008-02-25",16.59
"289","2008-02-26",17.17
"290","2008-02-27",17.059999
"291","2008-02-28",16.620001
"292","2008-02-29",16.32
"293","2008-03-03",16.26
"294","2008-03-04",16.25
"295","2008-03-05",16.459999
"296","2008-03-06",16.549999
"297","2008-03-07",16.639999
"298","2008-03-10",17.23
"299","2008-03-11",17.75
"300","2008-03-12",17.26
"301","2008-03-13",16.780001
"302","2008-03-14",16.08
"303","2008-03-17",16.549999
"304","2008-03-18",17.6
"305","2008-03-19",17.07
"306","2008-03-20",17.690001
"307","2008-03-24",17.540001
"308","2008-03-25",17.68
"309","2008-03-26",17.9
"310","2008-03-27",17.43
"311","2008-03-28",17.370001
"312","2008-03-31",17.4
"313","2008-04-01",17.549999
"314","2008-04-02",17.65
"315","2008-04-03",17.280001
"316","2008-04-04",16.74
"317","2008-04-07",16.700001
"318","2008-04-08",16.75
"319","2008-04-09",16.6
"320","2008-04-10",16.98
"321","2008-04-11",16.309999
"322","2008-04-14",16.57
"323","2008-04-15",17.059999
"324","2008-04-16",17.1
"325","2008-04-17",16.5
"326","2008-04-18",17
"327","2008-04-21",16.799999
"328","2008-04-22",16.4
"329","2008-04-23",16.67
"330","2008-04-24",17.049999
"331","2008-04-25",17.049999
"332","2008-04-28",16.940001
"333","2008-04-29",16.969999
"334","2008-04-30",16.99
"335","2008-05-01",16.959999
"336","2008-05-02",16.85
"337","2008-05-05",16.85
"338","2008-05-06",16.92
"339","2008-05-07",16.73
"340","2008-05-08",16.700001
"341","2008-05-09",16.75
"342","2008-05-12",17.030001
"343","2008-05-13",16.85
"344","2008-05-14",16.780001
"345","2008-05-15",16.65
"346","2008-05-16",16.66
"347","2008-05-19",16.870001
"348","2008-05-20",16.52
"349","2008-05-21",16.5
"350","2008-05-22",17.040001
"351","2008-05-23",16.82
"352","2008-05-27",17.16
"353","2008-05-28",17.440001
"354","2008-05-29",17.700001
"355","2008-05-30",17.91
"356","2008-06-02",17.41
"357","2008-06-03",17.25
"358","2008-06-04",17.549999
"359","2008-06-05",17.559999
"360","2008-06-06",16.83
"361","2008-06-09",16.860001
"362","2008-06-10",16.77
"363","2008-06-11",16.5
"364","2008-06-12",16.74
"365","2008-06-13",16.889999
"366","2008-06-16",16.889999
"367","2008-06-17",16.5
"368","2008-06-18",16.469999
"369","2008-06-19",16.9
"370","2008-06-20",16.57
"371","2008-06-23",16.290001
"372","2008-06-24",16.139999
"373","2008-06-25",16.32
"374","2008-06-26",16.280001
"375","2008-06-27",16.49
"376","2008-06-30",15.87
"377","2008-07-01",16.610001
"378","2008-07-02",16.1
"379","2008-07-03",15.94
"380","2008-07-07",15.63
"381","2008-07-08",16.35
"382","2008-07-09",15.78
"383","2008-07-10",15.92
"384","2008-07-11",16.200001
"385","2008-07-14",15.54
"386","2008-07-15",15.8
"387","2008-07-16",16.9
"388","2008-07-17",17.1
"389","2008-07-18",16.530001
"390","2008-07-21",16.879999
"391","2008-07-22",17.23
"392","2008-07-23",17.01
"393","2008-07-24",16.309999
"394","2008-07-25",17.110001
"395","2008-07-28",16.879999
"396","2008-07-29",16.99
"397","2008-07-30",17.4
"398","2008-07-31",17.42
"399","2008-08-01",17.5
"400","2008-08-04",16.67
"401","2008-08-05",17.25
"402","2008-08-06",17.280001
"403","2008-08-07",16.65
"404","2008-08-08",17.15
"405","2008-08-11",17.469999
"406","2008-08-12",17.43
"407","2008-08-13",17.6
"408","2008-08-14",17.65
"409","2008-08-15",17.75
"410","2008-08-18",18.459999
"411","2008-08-19",18.07
"412","2008-08-20",17.809999
"413","2008-08-21",18.08
"414","2008-08-22",18.209999
"415","2008-08-25",17.940001
"416","2008-08-26",17.940001
"417","2008-08-27",18.190001
"418","2008-08-28",18.280001
"419","2008-08-29",17.98
"420","2008-09-02",18.190001
"421","2008-09-03",18.530001
"422","2008-09-04",18.17
"423","2008-09-05",18.01
"424","2008-09-08",18.389999
"425","2008-09-09",18.09
"426","2008-09-10",18.48
"427","2008-09-11",18.530001
"428","2008-09-12",18.440001
"429","2008-09-15",17.98
"430","2008-09-16",18.52
"431","2008-09-17",17.91
"432","2008-09-18",19.1
"433","2008-09-19",19.5
"434","2008-09-22",18.700001
"435","2008-09-23",18.77
"436","2008-09-24",17.799999
"437","2008-09-25",17.99
"438","2008-09-26",17.860001
"439","2008-09-29",16.25
"440","2008-09-30",18.129999
"441","2008-10-01",17.35
"442","2008-10-02",17.879999
"443","2008-10-03",17.290001
"444","2008-10-06",16.870001
"445","2008-10-07",14.87
"446","2008-10-08",13.45
"447","2008-10-09",11.99
"448","2008-10-10",13.18
"449","2008-10-13",15.36
"450","2008-10-14",14.68
"451","2008-10-15",14.5
"452","2008-10-16",15.91
"453","2008-10-17",15.46
"454","2008-10-20",16.309999
"455","2008-10-21",15.48
"456","2008-10-22",15.23
"457","2008-10-23",15.72
"458","2008-10-24",15.46
"459","2008-10-27",14.29
"460","2008-10-28",15.99
"461","2008-10-29",15.6
"462","2008-10-30",16.299999
"463","2008-10-31",16.379999
"464","2008-11-03",16.870001
"465","2008-11-04",17.120001
"466","2008-11-05",16.059999
"467","2008-11-06",16.709999
"468","2008-11-07",16.040001
"469","2008-11-10",15.21
"470","2008-11-11",14.59
"471","2008-11-12",14.45
"472","2008-11-13",15.19
"473","2008-11-14",14.57
"474","2008-11-17",14.35
"475","2008-11-18",14.71
"476","2008-11-19",14.23
"477","2008-11-20",12.27
"478","2008-11-21",14.29
"479","2008-11-24",15.06
"480","2008-11-25",15.1
"481","2008-11-26",15.15
"482","2008-11-28",15.72
"483","2008-12-01",12.42
"484","2008-12-02",14.27
"485","2008-12-03",14.27
"486","2008-12-04",13.92
"487","2008-12-05",15.66
"488","2008-12-08",16.26
"489","2008-12-09",15.78
"490","2008-12-10",16.42
"491","2008-12-11",15.54
"492","2008-12-12",16.700001
"493","2008-12-15",16.290001
"494","2008-12-16",17.52
"495","2008-12-17",17.27
"496","2008-12-18",16.709999
"497","2008-12-19",17.049999
"498","2008-12-22",16.940001
"499","2008-12-23",16.280001
"500","2008-12-24",16.309999
"501","2008-12-26",16.620001
"502","2008-12-29",16.030001
"503","2008-12-30",16.16
"504","2008-12-31",16.77
"505","2009-01-02",16.469999
"506","2009-01-05",16.25
"507","2009-01-06",16.41
"508","2009-01-07",15.88
"509","2009-01-08",16.389999
"510","2009-01-09",15.27
"511","2009-01-12",15.3
"512","2009-01-13",15.57
"513","2009-01-14",15.12
"514","2009-01-15",15.9
"515","2009-01-16",15.82
"516","2009-01-20",14.47
"517","2009-01-21",15.45
"518","2009-01-22",14.83
"519","2009-01-23",14.63
"520","2009-01-26",14.92
"521","2009-01-27",15.13
"522","2009-01-28",15.77
"523","2009-01-29",14.81
"524","2009-01-30",14.02
"525","2009-02-02",14.96
"526","2009-02-03",15.17
"527","2009-02-04",14.92
"528","2009-02-05",14.92
"529","2009-02-06",15.22
"530","2009-02-09",14.8
"531","2009-02-10",14.08
"532","2009-02-11",13.85
"533","2009-02-12",13.88
"534","2009-02-13",14.08
"535","2009-02-17",13.64
"536","2009-02-18",13.6
"537","2009-02-19",13.13
"538","2009-02-20",13.25
"539","2009-02-23",12.9
"540","2009-02-24",14.26
"541","2009-02-25",13.22
"542","2009-02-26",13.74
"543","2009-02-27",14.06
"544","2009-03-02",13.63
"545","2009-03-03",13
"546","2009-03-04",13.57
"547","2009-03-05",12.49
"548","2009-03-06",13.09
"549","2009-03-09",13.08
"550","2009-03-10",13.49
"551","2009-03-11",13.26
"552","2009-03-12",14.76
"553","2009-03-13",14.8
"554","2009-03-16",15.08
"555","2009-03-17",16.030001
"556","2009-03-18",16.34
"557","2009-03-19",15.97
"558","2009-03-20",15.51
"559","2009-03-23",16.59
"560","2009-03-24",15.3
"561","2009-03-25",15.99
"562","2009-03-26",16.74
"563","2009-03-27",16.139999
"564","2009-03-30",15.82
"565","2009-03-31",15.37
"566","2009-04-01",15.21
"567","2009-04-02",15.76
"568","2009-04-03",15.68
"569","2009-04-06",15.2
"570","2009-04-07",15.09
"571","2009-04-08",15.54
"572","2009-04-09",15.57
"573","2009-04-13",15.63
"574","2009-04-14",15.19
"575","2009-04-15",15.4
"576","2009-04-16",15.45
"577","2009-04-17",15.34
"578","2009-04-20",14.25
"579","2009-04-21",14.65
"580","2009-04-22",14.18
"581","2009-04-23",14
"582","2009-04-24",14.63
"583","2009-04-27",14.17
"584","2009-04-28",14.35
"585","2009-04-29",14.68
"586","2009-04-30",14.64
"587","2009-05-01",14.2
"588","2009-05-04",14.86
"589","2009-05-05",14.25
"590","2009-05-06",14.26
"591","2009-05-07",14.26
"592","2009-05-08",15.63
"593","2009-05-11",14.71
"594","2009-05-12",14.99
"595","2009-05-13",14.61
"596","2009-05-14",14.47
"597","2009-05-15",14.25
"598","2009-05-18",14.86
"599","2009-05-19",14.4
"600","2009-05-20",14.34
"601","2009-05-21",14.14
"602","2009-05-22",14.26
"603","2009-05-26",15.17
"604","2009-05-27",14.57
"605","2009-05-28",14.77
"606","2009-05-29",15.12
"607","2009-06-01",15.55
"608","2009-06-02",15.57
"609","2009-06-03",15.57
"610","2009-06-04",15.86
"611","2009-06-05",15.89
"612","2009-06-08",15.71
"613","2009-06-09",15.17
"614","2009-06-10",15.04
"615","2009-06-11",15.4
"616","2009-06-12",15.77
"617","2009-06-15",14.98
"618","2009-06-16",15.11
"619","2009-06-17",15.2
"620","2009-06-18",15.26
"621","2009-06-19",15.38
"622","2009-06-22",15.1
"623","2009-06-23",15.1
"624","2009-06-24",15.11
"625","2009-06-25",14.75
"626","2009-06-26",17.469999
"627","2009-06-29",15.83
"628","2009-06-30",15.21
"629","2009-07-01",15.77
"630","2009-07-02",15.15
"631","2009-07-06",15.16
"632","2009-07-07",15.42
"633","2009-07-08",15.4
"634","2009-07-09",15.15
"635","2009-07-10",15.24
"636","2009-07-13",15.83
"637","2009-07-14",15.68
"638","2009-07-15",16.129999
"639","2009-07-16",16.27
"640","2009-07-17",16.01
"641","2009-07-20",15.8
"642","2009-07-21",15.57
"643","2009-07-22",16.17
"644","2009-07-23",16.370001
"645","2009-07-24",15.94
"646","2009-07-27",15.9
"647","2009-07-28",15.96
"648","2009-07-29",15.88
"649","2009-07-30",16
"650","2009-07-31",15.75
"651","2009-08-03",15.99
"652","2009-08-04",16.02
"653","2009-08-05",15.91
"654","2009-08-06",15.78
"655","2009-08-07",15.75
"656","2009-08-10",15.9
"657","2009-08-11",15.75
"658","2009-08-12",15.83
"659","2009-08-13",15.83
"660","2009-08-14",14.95
"661","2009-08-17",14.82
"662","2009-08-18",14.54
"663","2009-08-19",15.24
"664","2009-08-20",15.39
"665","2009-08-21",15.97
"666","2009-08-24",15.96
"667","2009-08-25",15.8
"668","2009-08-26",15.43
"669","2009-08-27",15.41
"670","2009-08-28",14.99
"671","2009-08-31",14.68
"672","2009-09-01",14.61
"673","2009-09-02",14.78
"674","2009-09-03",14.81
"675","2009-09-04",15.01
"676","2009-09-08",14.72
"677","2009-09-09",15.24
"678","2009-09-10",15.21
"679","2009-09-11",14.98
"680","2009-09-14",15
"681","2009-09-15",15.18
"682","2009-09-16",15.4
"683","2009-09-17",15.56
"684","2009-09-18",15.96
"685","2009-09-21",15.9
"686","2009-09-22",15.9
"687","2009-09-23",15.64
"688","2009-09-24",15.5
"689","2009-09-25",15.33
"690","2009-09-28",15.72
"691","2009-09-29",15.67
"692","2009-09-30",15.44
"693","2009-10-01",15.2
"694","2009-10-02",15.19
"695","2009-10-05",15.2
"696","2009-10-06",15.39
"697","2009-10-07",15.37
"698","2009-10-08",15.41
"699","2009-10-09",15.49
"700","2009-10-12",15.25
"701","2009-10-13",15.3
"702","2009-10-14",15.26
"703","2009-10-15",15.15
"704","2009-10-16",15.25
"705","2009-10-19",15.65
"706","2009-10-20",15.08
"707","2009-10-21",14.85
"708","2009-10-22",15.39
"709","2009-10-23",14.79
"710","2009-10-26",14.87
"711","2009-10-27",15.01
"712","2009-10-28",14.97
"713","2009-10-29",15.06
"714","2009-10-30",14.6
"715","2009-11-02",14.76
"716","2009-11-03",14.82
"717","2009-11-04",14.65
"718","2009-11-05",15.1
"719","2009-11-06",14.81
"720","2009-11-09",14.93
"721","2009-11-10",14.95
"722","2009-11-11",15.1
"723","2009-11-12",14.83
"724","2009-11-13",14.88
"725","2009-11-16",14.92
"726","2009-11-17",14.95
"727","2009-11-18",15
"728","2009-11-19",14.79
"729","2009-11-20",14.98
"730","2009-11-23",15.25
"731","2009-11-24",15.1
"732","2009-11-25",14.84
"733","2009-11-27",14.75
"734","2009-11-30",14.63
"735","2009-12-01",14.65
"736","2009-12-02",14.75
"737","2009-12-03",14.71
"738","2009-12-04",15.09
"739","2009-12-07",14.8
"740","2009-12-08",14.72
"741","2009-12-09",14.81
"742","2009-12-10",14.69
"743","2009-12-11",14.84
"744","2009-12-14",14.87
"745","2009-12-15",14.75
"746","2009-12-16",14.73
"747","2009-12-17",14.75
"748","2009-12-18",15.49
"749","2009-12-21",15
"750","2009-12-22",14.86
"751","2009-12-23",15
"752","2009-12-24",15.15
"753","2009-12-28",15.47
"754","2009-12-29",15.4
"755","2009-12-30",15.51
"756","2009-12-31",15.54
"757","2010-01-04",15.69
"758","2010-01-05",15.38
"759","2010-01-06",14.9
"760","2010-01-07",15.01
"761","2010-01-08",14.95
"762","2010-01-11",15
"763","2010-01-12",14.74
"764","2010-01-13",14.73
"765","2010-01-14",14.72
"766","2010-01-15",14.67
"767","2010-01-19",14.94
"768","2010-01-20",14.85
"769","2010-01-21",14.62
"770","2010-01-22",14.63
"771","2010-01-25",14.66
"772","2010-01-26",14.5
"773","2010-01-27",14.85
"774","2010-01-28",14.61
"775","2010-01-29",14.75
"776","2010-02-01",14.42
"777","2010-02-02",14.45
"778","2010-02-03",14.39
"779","2010-02-04",14.06
"780","2010-02-05",14.5
"781","2010-02-08",14.29
"782","2010-02-09",14.52
"783","2010-02-10",14.67
"784","2010-02-11",15
"785","2010-02-12",15.08
"786","2010-02-16",15.19
"787","2010-02-17",14.82
"788","2010-02-18",14.94
"789","2010-02-19",15.34
"790","2010-02-22",15.31
"791","2010-02-23",14.96
"792","2010-02-24",14.84
"793","2010-02-25",15.19
"794","2010-02-26",14.71
"795","2010-03-01",14.87
"796","2010-03-02",15.01
"797","2010-03-03",14.73
"798","2010-03-04",14.94
"799","2010-03-05",14.75
"800","2010-03-08",14.88
"801","2010-03-09",15.08
"802","2010-03-10",15.06
"803","2010-03-11",15.22
"804","2010-03-12",14.83
"805","2010-03-15",14.8
"806","2010-03-16",14.85
"807","2010-03-17",14.77
"808","2010-03-18",14.76
"809","2010-03-19",15.56
"810","2010-03-22",15.46
"811","2010-03-23",15.3
"812","2010-03-24",15.15
"813","2010-03-25",14.95
"814","2010-03-26",14.81
"815","2010-03-29",14.74
"816","2010-03-30",14.75
"817","2010-03-31",14.51
"818","2010-04-01",14.56
"819","2010-04-05",14.75
"820","2010-04-06",14.66
"821","2010-04-07",14.88
"822","2010-04-08",14.74
"823","2010-04-09",14.6
"824","2010-04-12",14.5
"825","2010-04-13",14.61
"826","2010-04-14",14.91
"827","2010-04-15",14.89
"828","2010-04-16",14.85
"829","2010-04-19",14.68
"830","2010-04-20",14.83
"831","2010-04-21",14.72
"832","2010-04-22",14.77
"833","2010-04-23",14.86
"834","2010-04-26",14.84
"835","2010-04-27",14.56
"836","2010-04-28",14.62
"837","2010-04-29",14.74
"838","2010-04-30",14.43
"839","2010-05-03",14.75
"840","2010-05-04",14.49
"841","2010-05-05",14.42
"842","2010-05-06",14.13
"843","2010-05-07",13.88
"844","2010-05-10",14.69
"845","2010-05-11",14.41
"846","2010-05-12",14.49
"847","2010-05-13",14.41
"848","2010-05-14",14.2
"849","2010-05-17",14.22
"850","2010-05-18",14.16
"851","2010-05-19",14
"852","2010-05-20",13.55
"853","2010-05-21",13.37
"854","2010-05-24",12.97
"855","2010-05-25",12.81
"856","2010-05-26",12.75
"857","2010-05-27",13.16
"858","2010-05-28",12.97
"859","2010-06-01",12.63
"860","2010-06-02",13.02
"861","2010-06-03",13
"862","2010-06-04",12.66
"863","2010-06-07",12.4
"864","2010-06-08",12.45
"865","2010-06-09",12.51
"866","2010-06-10",12.62
"867","2010-06-11",12.79
"868","2010-06-14",12.73
"869","2010-06-15",13.05
"870","2010-06-16",13
"871","2010-06-17",13.15
"872","2010-06-18",12.99
"873","2010-06-21",12.73
"874","2010-06-22",12.59
"875","2010-06-23",12.61
"876","2010-06-24",12.55
"877","2010-06-25",13.01
"878","2010-06-28",12.76
"879","2010-06-29",12.5
"880","2010-06-30",12.29
"881","2010-07-01",12.25
"882","2010-07-02",12.2
"883","2010-07-06",12
"884","2010-07-07",12.3
"885","2010-07-08",12.61
"886","2010-07-09",12.63
"887","2010-07-12",12.33
"888","2010-07-13",12.64
"889","2010-07-14",12.23
"890","2010-07-15",12.06
"891","2010-07-16",11.74
"892","2010-07-19",11.8
"893","2010-07-20",12.01
"894","2010-07-21",11.67
"895","2010-07-22",11.92
"896","2010-07-23",12
"897","2010-07-26",11.95
"898","2010-07-27",11.89
"899","2010-07-28",11.91
"900","2010-07-29",11.78
"901","2010-07-30",11.76
"902","2010-08-02",11.79
"903","2010-08-03",11.72
"904","2010-08-04",11.89
"905","2010-08-05",11.75
"906","2010-08-06",11.6
"907","2010-08-09",11.72
"908","2010-08-10",11.57
"909","2010-08-11",11.25
"910","2010-08-12",11.2
"911","2010-08-13",11
"912","2010-08-16",11.01
"913","2010-08-17",11.07
"914","2010-08-18",11.03
"915","2010-08-19",10.86
"916","2010-08-20",11
"917","2010-08-23",11
"918","2010-08-24",10.82
"919","2010-08-25",11.04
"920","2010-08-26",10.87
"921","2010-08-27",11.19
"922","2010-08-30",10.82
"923","2010-08-31",10.92
"924","2010-09-01",11.15
"925","2010-09-02",11.11
"926","2010-09-03",11.3
"927","2010-09-07",11.2
"928","2010-09-08",11.24
"929","2010-09-09",11.55
"930","2010-09-10",11.26
"931","2010-09-13",11.37
"932","2010-09-14",11.19
"933","2010-09-15",11.3
"934","2010-09-16",11.2
"935","2010-09-17",11.25
"936","2010-09-20",11.77
"937","2010-09-21",11.88
"938","2010-09-22",12.25
"939","2010-09-23",12.13
"940","2010-09-24",12.71
"941","2010-09-27",12.78
"942","2010-09-28",12.9
"943","2010-09-29",13.39
"944","2010-09-30",13.07
"945","2010-10-01",12.96
"946","2010-10-04",12.68
"947","2010-10-05",13.4
"948","2010-10-06",13.37
"949","2010-10-07",13.13
"950","2010-10-08",13.39
"951","2010-10-11",13.45
"952","2010-10-12",13.34
"953","2010-10-13",13.77
"954","2010-10-14",13.83
"955","2010-10-15",13.87
"956","2010-10-18",14.26
"957","2010-10-19",14
"958","2010-10-20",14.39
"959","2010-10-21",14.27
"960","2010-10-22",13.41
"961","2010-10-25",14.04
"962","2010-10-26",14.1
"963","2010-10-27",13.67
"964","2010-10-28",13.62
"965","2010-10-29",13.85
"966","2010-11-01",13.29
"967","2010-11-02",14.14
"968","2010-11-03",14.24
"969","2010-11-04",14.49
"970","2010-11-05",14.58
"971","2010-11-08",14.75
"972","2010-11-09",14.63
"973","2010-11-10",15
"974","2010-11-11",14.83
"975","2010-11-12",14.59
"976","2010-11-15",14.65
"977","2010-11-16",14.01
"978","2010-11-17",13.91
"979","2010-11-18",14.04
"980","2010-11-19",14.17
"981","2010-11-22",14.32
"982","2010-11-23",14.25
"983","2010-11-24",14.68
"984","2010-11-26",14.48
"985","2010-11-29",14.6
"986","2010-11-30",14.87
"987","2010-12-01",15.26
"988","2010-12-02",15.32
"989","2010-12-03",15.28
