"","date","ZG"
"265","2012-08-06",12.360461
"266","2012-08-07",13.021516
"267","2012-08-08",11.923917
"268","2012-08-09",11.789835
"269","2012-08-10",12.107889
"270","2012-08-13",11.964453
"271","2012-08-14",11.393826
"272","2012-08-15",11.265981
"273","2012-08-16",11.178672
"274","2012-08-17",11.60898
"275","2012-08-20",11.786716
"276","2012-08-21",11.833489
"277","2012-08-22",11.827253
"278","2012-08-23",11.845962
"279","2012-08-24",11.81478
"280","2012-08-27",12.151544
"281","2012-08-28",12.15778
"282","2012-08-29",12.756471
"283","2012-08-30",12.840661
"284","2012-08-31",12.974743
"285","2012-09-04",12.92797
"286","2012-09-05",13.230433
"287","2012-09-06",13.560961
"288","2012-09-07",13.292797
"289","2012-09-10",12.560025
"290","2012-09-11",12.61927
"291","2012-09-12",12.72217
"292","2012-09-13",13.804178
"293","2012-09-14",13.320861
"294","2012-09-17",13.286561
"295","2012-09-18",13.348925
"296","2012-09-19",14.203305
"297","2012-09-20",14.396632
"298","2012-09-21",14.119115
"299","2012-09-24",13.847833
"300","2012-09-25",12.924851
"301","2012-09-26",12.588089
"302","2012-09-27",13.102588
"303","2012-09-28",13.152479
"304","2012-10-01",12.731524
"305","2012-10-02",12.195198
"306","2012-10-03",12.02058
"307","2012-10-04",11.686934
"308","2012-10-05",11.839725
"309","2012-10-08",11.792953
"310","2012-10-09",11.696289
"311","2012-10-10",11.783598
"312","2012-10-11",11.792953
"313","2012-10-12",11.393826
"314","2012-10-15",11.970689
"315","2012-10-16",11.967571
"316","2012-10-17",11.833489
"317","2012-10-18",11.543499
"318","2012-10-19",11.415653
"319","2012-10-22",11.449953
"320","2012-10-23",11.253508
"321","2012-10-24",11.587153
"322","2012-10-25",11.549735
"323","2012-10-26",11.605863
"324","2012-10-31",11.649517
"325","2012-11-01",11.60898
"326","2012-11-02",11.312754
"327","2012-11-05",10.717181
"328","2012-11-06",8.777674
"329","2012-11-07",8.506392
"330","2012-11-08",8.007483
"331","2012-11-09",7.857811
"332","2012-11-12",7.661366
"333","2012-11-13",7.583411
"334","2012-11-14",7.324603
"335","2012-11-15",7.284066
"336","2012-11-16",7.489866
"337","2012-11-19",7.829747
"338","2012-11-20",7.804802
"339","2012-11-21",8.163393
"340","2012-11-23",8.141565
"341","2012-11-26",8.178984
"342","2012-11-27",7.898347
"343","2012-11-28",8.231993
"344","2012-11-29",8.194574
"345","2012-11-30",8.581228
"346","2012-12-03",8.709074
"347","2012-12-04",8.481447
"348","2012-12-05",8.228874
"349","2012-12-06",8.341128
"350","2012-12-07",8.634237
"351","2012-12-10",8.481447
"352","2012-12-11",8.88681
"353","2012-12-12",8.902401
"354","2012-12-13",8.662301
"355","2012-12-14",8.313066
"356","2012-12-17",8.213284
"357","2012-12-18",8.484565
"358","2012-12-19",8.08232
"359","2012-12-20",8.387901
"360","2012-12-21",8.724665
"361","2012-12-24",8.92111
"362","2012-12-26",8.974119
"363","2012-12-27",8.693483
"364","2012-12-28",8.531338
"365","2012-12-31",8.652946
"366","2013-01-02",8.824447
"367","2013-01-03",8.924229
"368","2013-01-04",9.22981
"369","2013-01-07",9.853446
"370","2013-01-08",10.015591
"371","2013-01-09",9.819145
"372","2013-01-10",10.074837
"373","2013-01-11",10.093545
"374","2013-01-14",10.302464
"375","2013-01-15",10.352354
"376","2013-01-16",10.130963
"377","2013-01-17",10.071718
"378","2013-01-18",10.355473
"379","2013-01-22",10.467727
"380","2013-01-23",10.816963
"381","2013-01-24",11.337699
"382","2013-01-25",11.022762
"383","2013-01-28",11.615216
"384","2013-01-29",10.826318
"385","2013-01-30",11.094481
"386","2013-01-31",11.79919
"387","2013-02-01",11.537262
"388","2013-02-04",11.481135
"389","2013-02-05",11.827253
"390","2013-02-06",11.375117
"391","2013-02-07",11.446836
"392","2013-02-08",11.200499
"393","2013-02-11",11.31899
"394","2013-02-12",11.272217
"395","2013-02-13",12.151544
"396","2013-02-14",13.189898
"397","2013-02-15",14.009978
"398","2013-02-19",13.928905
"399","2013-02-20",13.299033
"400","2013-02-21",13.033988
"401","2013-02-22",12.82507
"402","2013-02-25",12.460243
"403","2013-02-26",12.179607
"404","2013-02-27",12.737761
"405","2013-02-28",13.395697
"406","2013-03-01",14.215778
"407","2013-03-04",14.733396
"408","2013-03-05",14.789523
"409","2013-03-06",15.634549
"410","2013-03-07",15.491114
"411","2013-03-08",15.441222
"412","2013-03-11",16.130341
"413","2013-03-12",15.799813
"414","2013-03-13",16.276894
"415","2013-03-14",16.401621
"416","2013-03-15",16.37044
"417","2013-03-18",17.072029
"418","2013-03-19",16.485813
"419","2013-03-20",16.778921
"420","2013-03-21",17.093857
"421","2013-03-22",17.271593
"422","2013-03-25",17.524166
"423","2013-03-26",17.299658
"424","2013-03-27",17.056438
"425","2013-03-28",17.047085
"426","2013-04-01",16.498285
"427","2013-04-02",16.52323
"428","2013-04-03",15.640786
"429","2013-04-04",15.675086
"430","2013-04-05",16.273777
"431","2013-04-08",16.467104
"432","2013-04-09",16.881821
"433","2013-04-10",16.769567
"434","2013-04-11",16.582476
"435","2013-04-12",16.710321
"436","2013-04-15",16.120985
"437","2013-04-16",16.941067
"438","2013-04-17",17.156221
"439","2013-04-18",17.072029
"440","2013-04-19",17.365139
"441","2013-04-22",17.580294
"442","2013-04-23",18.444029
"443","2013-04-24",18.643593
"444","2013-04-25",17.798565
"445","2013-04-26",17.352667
"446","2013-04-29",17.418148
"447","2013-04-30",18.344248
"448","2013-05-01",19.314001
"449","2013-05-02",18.762083
"450","2013-05-03",18.917992
"451","2013-05-06",19.02401
"452","2013-05-07",19.625818
"453","2013-05-08",17.673838
"454","2013-05-09",17.611475
"455","2013-05-10",16.881821
"456","2013-05-13",16.944185
"457","2013-05-14",17.558466
"458","2013-05-15",18.397257
"459","2013-05-16",18.010601
"460","2013-05-17",18.200811
"461","2013-05-20",18.228874
"462","2013-05-21",18.525101
"463","2013-05-22",17.134394
"464","2013-05-23",17.963829
"465","2013-05-24",17.418148
"466","2013-05-28",17.599003
"467","2013-05-29",17.100094
"468","2013-05-30",17.56782
"469","2013-05-31",17.505457
"470","2013-06-03",16.953539
"471","2013-06-04",16.214531
"472","2013-06-05",15.569068
"473","2013-06-06",16.48893
"474","2013-06-07",16.719675
"475","2013-06-10",16.682257
"476","2013-06-11",16.227003
"477","2013-06-12",15.837231
"478","2013-06-13",16.507639
"479","2013-06-14",16.554413
"480","2013-06-17",17.449329
"481","2013-06-18",17.692547
"482","2013-06-19",17.424385
"483","2013-06-20",16.909885
"484","2013-06-21",16.953539
"485","2013-06-24",16.794512
"486","2013-06-25",17.539757
"487","2013-06-26",17.486748
"488","2013-06-27",18.035547
"489","2013-06-28",17.555347
"490","2013-07-01",17.823511
"491","2013-07-02",17.935766
"492","2013-07-03",17.545994
"493","2013-07-05",17.736202
"494","2013-07-08",18.699718
"495","2013-07-09",19.014656
"496","2013-07-10",19.120674
"497","2013-07-11",19.307764
"498","2013-07-12",20.053009
"499","2013-07-15",20.823198
"500","2013-07-16",20.692236
"501","2013-07-17",21.075771
"502","2013-07-18",20.816963
"503","2013-07-19",20.816963
"504","2013-07-22",22.323044
"505","2013-07-23",22.759588
"506","2013-07-24",22.531961
"507","2013-07-25",23.903959
"508","2013-07-26",23.264734
"509","2013-07-29",23.068289
"510","2013-07-30",22.182726
"511","2013-07-31",23.037106
"512","2013-08-01",26.451511
"513","2013-08-02",27.037729
"514","2013-08-05",28.079203
"515","2013-08-06",28.285002
"516","2013-08-07",26.108513
"517","2013-08-08",27.748674
"518","2013-08-09",29.342064
"519","2013-08-12",29.482382
"520","2013-08-13",29.092609
"521","2013-08-14",28.824446
"522","2013-08-15",27.496101
"523","2013-08-16",28.444029
"524","2013-08-19",26.423449
"525","2013-08-20",25.166822
"526","2013-08-21",25.594013
"527","2013-08-22",26.036795
"528","2013-08-23",27.109447
"529","2013-08-26",27.159338
"530","2013-08-27",26.560648
"531","2013-08-28",27.751793
"532","2013-08-29",29.816027
"533","2013-08-30",30.074837
"534","2013-09-03",30.898035
"535","2013-09-04",31.337698
"536","2013-09-05",30.71718
"537","2013-09-06",29.591518
"538","2013-09-09",30.012472
"539","2013-09-10",30.860617
"540","2013-09-11",31.337698
"541","2013-09-12",30.408482
"542","2013-09-13",29.806673
"543","2013-09-16",30.009354
"544","2013-09-17",30.533209
"545","2013-09-18",31.013409
"546","2013-09-19",30.642345
"547","2013-09-20",28.693483
"548","2013-09-23",27.779856
"549","2013-09-24",27.91082
"550","2013-09-25",27.093857
"551","2013-09-26",26.98472
"552","2013-09-27",27.424385
"553","2013-09-30",26.286249
"554","2013-10-01",27.056438
"555","2013-10-02",27.932648
"556","2013-10-03",27.249765
"557","2013-10-04",25.89024
"558","2013-10-07",25.25725
"559","2013-10-08",24.568132
"560","2013-10-09",24.783287
"561","2013-10-10",25.073277
"562","2013-10-11",25.678204
"563","2013-10-14",25.406923
"564","2013-10-15",25.381977
"565","2013-10-16",26.005613
"566","2013-10-17",25.182413
"567","2013-10-18",26.239475
"568","2013-10-21",25.413158
"569","2013-10-22",24.717804
"570","2013-10-23",25.004677
"571","2013-10-24",25.47864
"572","2013-10-25",24.901777
"573","2013-10-28",25.908949
"574","2013-10-29",26.036795
"575","2013-10-30",25.522295
"576","2013-10-31",24.830059
"577","2013-11-01",24.892424
"578","2013-11-04",25.335205
"579","2013-11-05",25.665731
"580","2013-11-06",24.574369
"581","2013-11-07",23.311506
"582","2013-11-08",24.097288
"583","2013-11-11",23.975677
"584","2013-11-12",24.265669
"585","2013-11-13",25.743685
"586","2013-11-14",25.915186
"587","2013-11-15",26.071095
"588","2013-11-18",24.792641
"589","2013-11-19",24.041161
"590","2013-11-20",22.75647
"591","2013-11-21",23.380106
"592","2013-11-22",22.781416
"593","2013-11-25",22.762707
"594","2013-11-26",24.000624
"595","2013-11-27",24.303087
"596","2013-11-29",24.515123
"597","2013-12-02",23.314625
"598","2013-12-03",22.631742
"599","2013-12-04",22.226379
"600","2013-12-05",22.388525
"601","2013-12-06",23.021515
"602","2013-12-09",23.542252
"603","2013-12-10",23.423761
"604","2013-12-11",22.690989
"605","2013-12-12",22.837543
"606","2013-12-13",23.361397
"607","2013-12-16",24.022451
"608","2013-12-17",24.309324
"609","2013-12-18",24.714687
"610","2013-12-19",24.851887
"611","2013-12-20",24.898659
"612","2013-12-23",26.086685
"613","2013-12-24",25.824759
"614","2013-12-26",25.868412
"615","2013-12-27",25.166822
"616","2013-12-30",25.060804
"617","2013-12-31",25.484877
"618","2014-01-02",25.584658
"619","2014-01-03",25.531649
"620","2014-01-06",27.315248
"621","2014-01-07",28.216402
"622","2014-01-08",27.811039
"623","2014-01-09",27.146866
"624","2014-01-10",28.007484
"625","2014-01-13",26.735266
"626","2014-01-14",27.34643
"627","2014-01-15",27.670721
"628","2014-01-16",27.611475
"629","2014-01-17",26.744621
"630","2014-01-21",26.697849
"631","2014-01-22",26.931711
"632","2014-01-23",26.014967
"633","2014-01-24",25.18865
"634","2014-01-27",23.994387
"635","2014-01-28",25.990023
"636","2014-01-29",24.633614
"637","2014-01-30",25.241659
"638","2014-01-31",25.60025
"639","2014-02-03",24.119114
"640","2014-02-04",24.512005
"641","2014-02-05",24.536951
"642","2014-02-06",26.333021
"643","2014-02-07",26.753975
"644","2014-02-10",27.072029
"645","2014-02-11",27.287184
"646","2014-02-12",28.016838
"647","2014-02-13",28.06361
"648","2014-02-14",25.244778
"649","2014-02-18",26.039913
"650","2014-02-19",25.229187
"651","2014-02-20",24.714687
"652","2014-02-21",24.596195
"653","2014-02-24",25.559713
"654","2014-02-25",26.142813
"655","2014-02-26",26.816339
"656","2014-02-27",27.321484
"657","2014-02-28",26.067976
"658","2014-03-03",25.799812
"659","2014-03-04",26.180231
"660","2014-03-05",25.943249
"661","2014-03-06",26.064857
"662","2014-03-07",25.578423
"663","2014-03-10",26.061741
"664","2014-03-11",24.914249
"665","2014-03-12",26.083567
"666","2014-03-13",25.572186
"667","2014-03-14",27.159338
"668","2014-03-17",28.587465
"669","2014-03-18",29.245401
"670","2014-03-19",29.918928
"671","2014-03-20",30.249454
"672","2014-03-21",31.256626
"673","2014-03-24",29.295292
"674","2014-03-25",29.382601
"675","2014-03-26",27.521048
"676","2014-03-27",26.772684
"677","2014-03-28",27.165575
"678","2014-03-31",27.471157
"679","2014-04-01",28.771437
"680","2014-04-02",28.877455
"681","2014-04-03",28.372311
"682","2014-04-04",28.375429
"683","2014-04-07",27.773621
"684","2014-04-08",27.446211
"685","2014-04-09",29.560337
"686","2014-04-10",29.176802
"687","2014-04-11",27.143747
"688","2014-04-14",27.125038
"689","2014-04-15",28.23823
"690","2014-04-16",29.323355
"691","2014-04-17",29.856564
"692","2014-04-21",32.117245
"693","2014-04-22",32.690987
"694","2014-04-23",31.849081
"695","2014-04-24",32.301216
"696","2014-04-25",28.927347
"697","2014-04-28",28.39102
"698","2014-04-29",32.379169
"699","2014-04-30",33.894604
"700","2014-05-01",33.37075
"701","2014-05-02",33.320862
"702","2014-05-05",33.657623
"703","2014-05-06",32.092297
"704","2014-05-07",29.195509
"705","2014-05-08",30.367945
"706","2014-05-09",30.424072
"707","2014-05-12",31.12878
"708","2014-05-13",31.786716
"709","2014-05-14",30.776426
"710","2014-05-15",31.93639
"711","2014-05-16",33.305271
"712","2014-05-19",34.465233
"713","2014-05-20",33.364513
"714","2014-05-21",34.000622
"715","2014-05-22",35.647022
"716","2014-05-23",37.346428
"717","2014-05-27",37.542873
"718","2014-05-28",38.054256
"719","2014-05-29",38.088554
"720","2014-05-30",36.800747
"721","2014-06-02",36.788277
"722","2014-06-03",36.329903
"723","2014-06-04",36.772686
"724","2014-06-05",36.632366
"725","2014-06-06",36.838165
"726","2014-06-09",36.482693
"727","2014-06-10",36.891174
"728","2014-06-11",38.412846
"729","2014-06-12",37.449329
"730","2014-06-13",38.344246
"731","2014-06-16",40.539444
"732","2014-06-17",40.879326
"733","2014-06-18",40.473965
"734","2014-06-19",40.863735
"735","2014-06-20",41.911446
"736","2014-06-23",41.777363
"737","2014-06-24",41.25351
"738","2014-06-25",43.766762
"739","2014-06-26",43.043343
"740","2014-06-27",43.302151
"741","2014-06-30",44.56813
"742","2014-07-01",43.869659
"743","2014-07-02",43.685688
"744","2014-07-03",44.349861
"745","2014-07-07",42.204552
"746","2014-07-08",40.629871
"747","2014-07-09",41.587154
"748","2014-07-10",40.979107
"749","2014-07-11",40.90427
"750","2014-07-14",40.982227
"751","2014-07-15",40.23698
"752","2014-07-16",40.324291
"753","2014-07-17",38.562519
"754","2014-07-18",38.727783
"755","2014-07-21",39.516682
"756","2014-07-22",39.476147
"757","2014-07-23",39.435608
"758","2014-07-24",45.450577
"759","2014-07-25",49.535393
"760","2014-07-28",49.990646
"761","2014-07-29",46.732147
"762","2014-07-30",46.276894
"763","2014-07-31",44.755222
"764","2014-08-01",44.558777
"765","2014-08-04",45.15435
"766","2014-08-05",43.985031
"767","2014-08-06",43.124416
"768","2014-08-07",43.635796
"769","2014-08-08",43.536015
"770","2014-08-11",42.338634
"771","2014-08-12",41.356407
"772","2014-08-13",42.201435
"773","2014-08-14",41.730591
"774","2014-08-15",43.305271
"775","2014-08-18",43.130653
"776","2014-08-19",43.295914
"777","2014-08-20",44.066105
"778","2014-08-21",45.226067
"779","2014-08-22",45.790459
"780","2014-08-25",45.194885
"781","2014-08-26",45.777985
"782","2014-08-27",44.99844
"783","2014-08-28",44.658558
"784","2014-08-29",44.733395
"785","2014-09-02",44.923603
"786","2014-09-03",43.651386
"787","2014-09-04",43.027752
"788","2014-09-05",42.781414
"789","2014-09-08",41.063297
"790","2014-09-09",40.570625
"791","2014-09-10",41.343937
"792","2014-09-11",40.523853
"793","2014-09-12",39.887745
"794","2014-09-15",39.1768
"795","2014-09-16",41.584034
"796","2014-09-17",41.188026
"797","2014-09-18",41.166199
"798","2014-09-19",40.838791
"799","2014-09-22",39.26099
"800","2014-09-23",39.058311
"801","2014-09-24",38.967884
"802","2014-09-25",37.439976
"803","2014-09-26",37.988773
"804","2014-09-29",37.209229
"805","2014-09-30",36.167759
"806","2014-10-01",35.219833
"807","2014-10-02",35.441223
"808","2014-10-03",35.15123
"809","2014-10-06",34.278141
"810","2014-10-07",34.150295
"811","2014-10-08",34.745869
"812","2014-10-09",34.742752
"813","2014-10-10",32.675396
"814","2014-10-13",31.278454
"815","2014-10-14",32.120361
"816","2014-10-15",33.526661
"817","2014-10-16",32.918617
"818","2014-10-17",32.787651
"819","2014-10-20",33.613968
"820","2014-10-21",33.991268
"821","2014-10-22",32.563145
"822","2014-10-23",33.81665
"823","2014-10-24",33.074524
"824","2014-10-27",32.91238
"825","2014-10-28",33.420643
"826","2014-10-29",32.903023
"827","2014-10-30",32.503899
"828","2014-10-31",33.903961
"829","2014-11-03",33.635796
"830","2014-11-04",33.542252
"831","2014-11-05",32.357342
"832","2014-11-06",30.985344
"833","2014-11-07",32.179607
"834","2014-11-10",33.074524
"835","2014-11-11",33.916431
"836","2014-11-12",33.111942
"837","2014-11-13",31.948862
"838","2014-11-14",35.456814
"839","2014-11-17",36.750858
"840","2014-11-18",37.093857
"841","2014-11-19",37.717491
"842","2014-11-20",36.283131
"843","2014-11-21",35.865295
"844","2014-11-24",36.364204
"845","2014-11-25",36.117867
"846","2014-11-26",37.483631
"847","2014-11-28",36.906765
"848","2014-12-01",34.99844
"849","2014-12-02",35.544121
"850","2014-12-03",35.915184
"851","2014-12-04",35.908951
"852","2014-12-05",37.022141
"853","2014-12-08",36.482693
"854","2014-12-09",36.803867
"855","2014-12-10",35.581539
"856","2014-12-11",36.50452
"857","2014-12-12",36.760212
"858","2014-12-15",36.856876
"859","2014-12-16",34.870594
"860","2014-12-17",34.390396
"861","2014-12-18",33.473652
"862","2014-12-19",33.95697
"863","2014-12-22",33.642033
"864","2014-12-23",32.669163
"865","2014-12-24",32.616154
"866","2014-12-26",32.572498
"867","2014-12-29",32.472717
"868","2014-12-30",32.082943
"869","2014-12-31",33.018398
"870","2015-01-02",32.329281
"871","2015-01-05",30.427191
"872","2015-01-06",30.227627
"873","2015-01-07",31.718117
"874","2015-01-08",32.410351
"875","2015-01-09",32.029934
"876","2015-01-12",32.432178
"877","2015-01-13",32.500778
"878","2015-01-14",32.491425
"879","2015-01-15",29.781727
"880","2015-01-16",30.037418
"881","2015-01-20",29.887745
"882","2015-01-21",29.834736
"883","2015-01-22",30.523853
"884","2015-01-23",33.030869
"885","2015-01-26",32.584969
"886","2015-01-27",31.93639
"887","2015-01-28",30.63299
"888","2015-01-29",30.654818
"889","2015-01-30",30.22139
"890","2015-02-02",29.756783
"891","2015-02-03",32.591206
"892","2015-02-04",32.217026
"893","2015-02-05",32.15778
"894","2015-02-06",31.384472
"895","2015-02-09",31.951981
"896","2015-02-10",31.898972
"897","2015-02-11",31.702526
"898","2015-02-12",32.662926
"899","2015-02-13",33.208607
"900","2015-02-17",34.031807
"901","2015-02-18",39.130028
"902","2015-02-19",37.839104
"903","2015-02-20",39.1082
"904","2015-02-23",37.832867
"905","2015-02-24",36.694729
"906","2015-02-25",35.244778
"907","2015-02-26",36.376675
"908","2015-02-27",35.781105
"909","2015-03-02",35.703148
"910","2015-03-03",34.820705
"911","2015-03-04",35.22295
"912","2015-03-05",35.693794
"913","2015-03-06",35.085751
"914","2015-03-09",34.970379
"915","2015-03-10",34.427814
"916","2015-03-11",34.10664
"917","2015-03-12",33.676334
"918","2015-03-13",32.893669
"919","2015-03-16",33.108826
"920","2015-03-17",32.990334
"921","2015-03-18",33.688805
"922","2015-03-19",33.978798
"923","2015-03-20",33.411289
"924","2015-03-23",33.068287
"925","2015-03-24",33.345806
"926","2015-03-25",32.179607
"927","2015-03-26",31.580917
"928","2015-03-27",31.371998
"929","2015-03-30",31.786716
"930","2015-03-31",31.275335
"931","2015-04-01",30.336763
"932","2015-04-02",31.453072
